,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,locked_date
683,"['php', 'html', 'excel', 'html-table', 'transfer']","{'account_id': 1342773, 'reputation': 467, 'user_id': 1284134, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/525ef7eaab2576b347306fec5af17cbd?s=256&d=identicon&r=PG', 'display_name': 'Jaiff', 'link': 'https://stackoverflow.com/users/1284134/jaiff'}",True,1321,,10257480.0,2,1,1478378928,1334996910,1478378928.0,10257442,CC BY-SA 3.0,https://stackoverflow.com/questions/10257442/html-table-data-transfer-into-ms-excel,HTML table data transfer into MS Excel?,,,,
684,"['html', 'excel', 'colors', 'html-table']","{'account_id': 1084233, 'reputation': 38592, 'user_id': 1080354, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1207fdf336ae1e728f6cbe3f36c94e5c?s=256&d=identicon&r=PG', 'display_name': 'gotqn', 'link': 'https://stackoverflow.com/users/1080354/gotqn'}",True,4006,,10379469.0,1,1,1478368849,1335766978,1478368849.0,10379359,CC BY-SA 3.0,https://stackoverflow.com/questions/10379359/ms-excel-display-html-table-with-colors,MS Excel display HTML table with colors?,,,,
685,"['html', 'eclipse', 'syntax']","{'account_id': 1344221, 'reputation': 457, 'user_id': 1285269, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/4d5675346d4fda06b6e539b5600b12a1?s=256&d=identicon&r=PG', 'display_name': 'israel love php', 'link': 'https://stackoverflow.com/users/1285269/israel-love-php'}",True,15711,,10137891.0,2,1,1477663640,1334303181,,10137033,CC BY-SA 3.0,https://stackoverflow.com/questions/10137033/error-on-eclipse-invalid-location-of-tag-b,error on eclipse Invalid location of tag (b),,,,
686,"['javascript', 'html', 'google-chrome', 'html5-filesystem']","{'account_id': 975053, 'reputation': 1333, 'user_id': 996575, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8804d8eddb97269ff1b08486b59e8a44?s=256&d=identicon&r=PG', 'display_name': 'J. Chase', 'link': 'https://stackoverflow.com/users/996575/j-chase'}",True,5270,,10157842.0,4,7,1477338849,1334441097,1334441865.0,10157739,CC BY-SA 3.0,https://stackoverflow.com/questions/10157739/clear-html5-filesystem-api,Clear HTML5 Filesystem API,,,,
687,"['html', 'email', 'google-chrome', 'gmail']","{'account_id': 208469, 'reputation': 35, 'user_id': 458974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3707b12be4d542c5efd62e5907e4dc5?s=256&d=identicon&r=PG', 'display_name': 'Cory1970', 'link': 'https://stackoverflow.com/users/458974/cory1970'}",True,2602,,,2,1,1476816779,1334136875,,10103355,CC BY-SA 3.0,https://stackoverflow.com/questions/10103355/extra-row-space-in-gmail-chrome-html-email,Extra row space in Gmail / Chrome HTML Email,,,,
688,"['html', 'program-entry-point']","{'account_id': 1387845, 'reputation': 1, 'user_id': 1319431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5544e9c779633c39260902aefd46a93f?s=256&d=identicon&r=PG', 'display_name': 'user1319431', 'link': 'https://stackoverflow.com/users/1319431/user1319431'}",False,2835,,,1,-5,1476689212,1333822800,1333858076.0,10057084,CC BY-SA 3.0,https://stackoverflow.com/questions/10057084/div-id-main-and-div-id-content-main-and-content-are-showing-up-blue-and,&lt;div id=&quot;main&quot;&gt; and &lt;div id=&quot;content&quot;&gt; Main and Content are showing up blue and they need to be red?,,,,
689,"['jquery', 'html', 'jquery-validate']","{'account_id': 245102, 'reputation': 704, 'user_id': 518397, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/93ac4f46b13330585d850dce4c229145?s=256&d=identicon&r=PG', 'display_name': 'Kyle Monti', 'link': 'https://stackoverflow.com/users/518397/kyle-monti'}",True,6065,,,2,4,1475782648,1335588371,1475782648.0,10360663,CC BY-SA 3.0,https://stackoverflow.com/questions/10360663/jquery-validation-still-submits-with-invalid-fields,jQuery validation still submits with invalid fields,,,,
690,"['php', 'html', 'sql']","{'account_id': 1016732, 'reputation': 85, 'user_id': 1028145, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/ca164cae8d6fe98b8b5c817e530481b2?s=256&d=identicon&r=PG', 'display_name': 'user1028145', 'link': 'https://stackoverflow.com/users/1028145/user1028145'}",True,1467,,,4,0,1475073216,1335180232,,10279588,CC BY-SA 3.0,https://stackoverflow.com/questions/10279588/display-sql-data-in-php,Display SQL data in PHP,,,,
691,"['html', 'css', 'center', 'css-position']","{'account_id': 1377860, 'reputation': 106, 'user_id': 1311490, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qgyQb.png?s=256&g=1', 'display_name': 'lemonmade', 'link': 'https://stackoverflow.com/users/1311490/lemonmade'}",True,1148,,,3,0,1475048968,1333490948,1333742575.0,10002158,CC BY-SA 3.0,https://stackoverflow.com/questions/10002158/centering-a-position-fixed-div-when-viewport-reaches-a-designated-width,Centering a position: fixed div When Viewport Reaches a Designated Width,,,,
692,"['mysql', 'html', 'utf-8', 'character-encoding']","{'account_id': 1238440, 'reputation': 3716, 'user_id': 1201551, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/364ddcf6f5deec0ca1a50a42ec1f73e2?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1201551/chris'}",True,12341,,10604072.0,2,10,1474780123,1335643848,,10367133,CC BY-SA 3.0,https://stackoverflow.com/questions/10367133/utf-8-showing-correctly-in-database-however-not-in-html-despite-utf-8-charset,"UTF-8: showing correctly in database, however not in HTML despite utf-8 charset",,,,
693,"['javascript', 'html', 'google-chrome', 'google-chrome-extension']","{'account_id': 1374351, 'reputation': 33, 'user_id': 1308660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/565bd3b00eee05c31d8a9d3044d98d32?s=256&d=identicon&r=PG', 'display_name': 'Sean Po', 'link': 'https://stackoverflow.com/users/1308660/sean-po'}",True,2052,,9986667.0,2,3,1474318914,1333389225,1333392700.0,9981267,CC BY-SA 3.0,https://stackoverflow.com/questions/9981267/google-chrome-back-and-forward-history,Google Chrome &quot;Back&quot; and &quot;Forward&quot; History,,,,
694,"['html', 'css', 'coldfusion']","{'account_id': 1355438, 'reputation': 225, 'user_id': 1293936, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/950f2369f29c8216e4e1f8520e3ad43c?s=256&d=identicon&r=PG', 'display_name': 'aman.kejriwal', 'link': 'https://stackoverflow.com/users/1293936/aman-kejriwal'}",True,14545,,10139508.0,4,4,1474314398,1334314262,,10139447,CC BY-SA 3.0,https://stackoverflow.com/questions/10139447/stop-css-styles-to-be-applied-in-particular-sections-of-the-code,Stop CSS styles to be applied in particular sections of the code,,,,
695,"['javascript', 'html', 'svg']","{'account_id': 1278557, 'reputation': 107, 'user_id': 1233225, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://www.gravatar.com/avatar/89f00a0c775dc13729d4de15ae187b72?s=256&d=identicon&r=PG', 'display_name': 'Timmy', 'link': 'https://stackoverflow.com/users/1233225/timmy'}",True,7513,,,6,3,1474119647,1333450877,,9991919,CC BY-SA 3.0,https://stackoverflow.com/questions/9991919/how-to-create-svg-animation-tag-using-javascript,How to create SVG animation tag using javascript,,,,
696,"['jquery', 'html', 'serialization', 'checkbox']","{'account_id': 929093, 'reputation': 16018, 'user_id': 959306, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/MJSQv.png?s=256&g=1', 'display_name': 'jeffery_the_wind', 'link': 'https://stackoverflow.com/users/959306/jeffery-the-wind'}",True,12268,,,6,7,1473992763,1335467722,1335470324.0,10339881,CC BY-SA 3.0,https://stackoverflow.com/questions/10339881/how-to-make-unchecked-check-box-return-a-value-with-jquery-serialize,how to make unchecked check box return a value with jQuery serialize?,,,,
697,"['html', 'css']","{'account_id': 1062511, 'reputation': 4370, 'user_id': 1063839, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/4019bc7f8c577935beadf668bfde1c5b?s=256&d=identicon&r=PG', 'display_name': 'Riskhan', 'link': 'https://stackoverflow.com/users/1063839/riskhan'}",True,25363,,32393216.0,2,5,1473791067,1333622718,1461522025.0,10027125,CC BY-SA 3.0,https://stackoverflow.com/questions/10027125/change-printing-text-size-in-css,Change printing text size in CSS,,,,
698,"['javascript', 'html', 'caching', 'html-head']","{'account_id': 151403, 'reputation': 46060, 'user_id': 365251, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2dd996e4168722dd3618db77880716e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'markzzz', 'link': 'https://stackoverflow.com/users/365251/markzzz'}",True,144,,,4,2,1473626036,1335258153,1429359501.0,10294835,CC BY-SA 3.0,https://stackoverflow.com/questions/10294835/is-there-a-valid-reason-about-putting-js-in-the-head-of-document,Is there a valid reason about putting JS in the head of document?,,,,
699,"['html', 'css']","{'account_id': 1416175, 'reputation': 249, 'user_id': 1341808, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/2DyuF.jpg?s=256&g=1', 'display_name': 'user1341808', 'link': 'https://stackoverflow.com/users/1341808/user1341808'}",True,29436,,10322836.0,3,1,1473449943,1335383771,,10322821,CC BY-SA 3.0,https://stackoverflow.com/questions/10322821/class-for-link-not-working-with-css,class for link not working with CSS,,,,
700,"['javascript', 'html', 'google-chrome', 'webkit', 'web-audio-api']","{'account_id': 391056, 'reputation': 377, 'user_id': 751510, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/075c40a3b7e756710ff99123098338e9?s=256&d=identicon&r=PG', 'display_name': 'ozzmotik', 'link': 'https://stackoverflow.com/users/751510/ozzmotik'}",True,10774,,14277082.0,2,18,1473221144,1335630021,1379695902.0,10365335,CC BY-SA 3.0,https://stackoverflow.com/questions/10365335/decodeaudiodata-returning-a-null-error,decodeAudioData returning a null error,,,,
701,"['html', 'browser']","{'account_id': 1010360, 'reputation': 2773, 'user_id': 1023059, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/ZvCiq.jpg?s=256&g=1', 'display_name': 'S.H.', 'link': 'https://stackoverflow.com/users/1023059/s-h'}",True,11760,,10238377.0,6,2,1473179425,1334877757,1334879504.0,10238238,CC BY-SA 3.0,https://stackoverflow.com/questions/10238238/html-how-to-check-which-browser-is-the-html-currently-being-viewed-in,HTML How to check which browser is the html currently being viewed in?,,,,
702,"['javascript', 'jquery', 'html', 'bookmarks']","{'account_id': 1190496, 'reputation': 695, 'user_id': 1163413, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/36477a44e13887e671df32489a2e60e2?s=256&d=identicon&r=PG', 'display_name': 'webmaniacgr', 'link': 'https://stackoverflow.com/users/1163413/webmaniacgr'}",True,130073,,10033250.0,5,52,1472111388,1333647205,1417810115.0,10033215,CC BY-SA 3.0,https://stackoverflow.com/questions/10033215/how-do-i-add-an-add-to-favorites-button-or-link-on-my-website,How do I add an &quot;Add to Favorites&quot; button or link on my website?,,,,
703,"['css', 'html', 'canvas']","{'account_id': 1199983, 'reputation': 4332, 'user_id': 1170839, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/9a847ecf864b5a6fa9c5956b997bb006?s=256&d=identicon&r=PG', 'display_name': 'GoldenNewby', 'link': 'https://stackoverflow.com/users/1170839/goldennewby'}",True,19768,,9971331.0,3,10,1471716914,1333344175,1333344584.0,9971249,CC BY-SA 3.0,https://stackoverflow.com/questions/9971249/html5-canvas-as-css-background-image,HTML5 Canvas as CSS background-image?,,,,
704,"['html', 'forms', 'file-upload']","{'account_id': 179676, 'reputation': 802, 'user_id': 412490, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0ce8eae43547afd17d1c70d079fe520d?s=256&d=identicon&r=PG', 'display_name': 'Renari', 'link': 'https://stackoverflow.com/users/412490/renari'}",True,13317,,10039651.0,2,3,1471415449,1333691208,,10039636,CC BY-SA 3.0,https://stackoverflow.com/questions/10039636/form-not-submitting-files,Form not submitting files,,,,
705,"['javascript', 'html', 'google-chrome', 'prerender']","{'account_id': 1128610, 'reputation': 9110, 'user_id': 1115237, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a5b371929b9ddad5e22fc6997e5aab49?s=256&d=identicon&r=PG', 'display_name': 'Shlomi Schwartz', 'link': 'https://stackoverflow.com/users/1115237/shlomi-schwartz'}",True,4918,,9982877.0,2,14,1470853836,1333359176,1470853836.0,9973992,CC BY-SA 3.0,https://stackoverflow.com/questions/9973992/chrome-prerender-feature-gets-canceled-every-time,Chrome Prerender feature gets canceled every time,,,,
706,"['html', 'mobile', 'olap', 'business-intelligence', 'cube']","{'account_id': 45980, 'reputation': 9123, 'user_id': 135731, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/737344142a6cee2760c06ecbe8e03d29?s=256&d=identicon&r=PG', 'display_name': 'Brian Scott', 'link': 'https://stackoverflow.com/users/135731/brian-scott'}",False,2880,,,1,4,1470845368,1335523145,,10349133,,https://stackoverflow.com/questions/10349133/net-olap-cube-explorer-control-with-html5-mobile-compatibility,.Net OLAP Cube Explorer control with HTML5 mobile compatibility,1394456423.0,Not suitable for this site,,
707,"['javascript', 'iframe', 'html']","{'account_id': 61851, 'reputation': 6939, 'user_id': 184108, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/nzyQw.png?s=256&g=1', 'display_name': 'Questioner', 'link': 'https://stackoverflow.com/users/184108/questioner'}",True,40380,,10047186.0,5,13,1470796954,1333696157,1333780908.0,10040297,CC BY-SA 3.0,https://stackoverflow.com/questions/10040297/how-exactly-can-i-replace-an-iframe-with-a-div-and-javascript,How exactly can I replace an iframe with a div and Javascript?,,,,
708,"['php', 'html', 'css']","{'account_id': 1107165, 'reputation': 287, 'user_id': 1098357, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/cd9c60c6b534da9167fae0b1e4db7d25?s=256&d=identicon&r=PG', 'display_name': 'the_boy_za', 'link': 'https://stackoverflow.com/users/1098357/the-boy-za'}",True,1473,,10184161.0,1,1,1470383466,1334628262,,10184133,CC BY-SA 3.0,https://stackoverflow.com/questions/10184133/how-to-get-fixed-sizes-on-images-retrieved-from-the-database,How to get fixed sizes on images retrieved from the database?,,,,
709,"['html', 'css']","{'account_id': 733666, 'reputation': 22304, 'user_id': 696627, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/x4YHl.gif?s=256&g=1', 'display_name': 'LCJ', 'link': 'https://stackoverflow.com/users/696627/lcj'}",True,888,,10138399.0,2,2,1470125678,1334308126,1334308502.0,10138108,CC BY-SA 3.0,https://stackoverflow.com/questions/10138108/html-css-layout-flow-issue,HTML &amp; CSS Layout Flow Issue,,,,
710,"['html', 'google-chrome', 'https', 'manifest', 'html5-appcache']","{'account_id': 217473, 'reputation': 6501, 'user_id': 473290, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b7ab648ebc7a074f10db68a037fc773c?s=256&d=identicon&r=PG', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/473290/eric'}",False,494,,,0,1,1469921006,1333697483,1469921006.0,10040517,CC BY-SA 3.0,https://stackoverflow.com/questions/10040517/html5-appcache-with-chrome-and-the-https-everywhere-plugin-causing-cross-site-cs,HTML5 appcache with Chrome and the HTTPS Everywhere plugin causing cross site css not to load,,,,
711,"['javascript', 'jquery', 'html']","{'account_id': 1186223, 'reputation': 195, 'user_id': 1160126, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/0f69f2ef13cded6782a2fd0fe130933c?s=256&d=identicon&r=PG', 'display_name': 'user1160126', 'link': 'https://stackoverflow.com/users/1160126/user1160126'}",True,239,,10156624.0,6,0,1469723334,1334431285,1469723334.0,10156599,CC BY-SA 3.0,https://stackoverflow.com/questions/10156599/on-click-show-div-getting-error,on click show div getting error,,,,
712,"['html', 'sqlite', 'constraints', 'web-sql', 'dml']","{'account_id': 918819, 'reputation': 2728, 'user_id': 950977, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/741177727157f6ff0554c87774f66950?s=256&d=identicon&r=PG', 'display_name': 'nim007', 'link': 'https://stackoverflow.com/users/950977/nim007'}",True,2852,,,1,2,1469518996,1334219742,1341951411.0,10120093,CC BY-SA 3.0,https://stackoverflow.com/questions/10120093/how-to-find-the-size-of-data-saved-in-a-html5-websql-databse,How to find the size of data saved in a HTML5 WebSQL databse?,,,,
713,"['html', 'jquery-ui', 'drag-and-drop']","{'account_id': 934321, 'reputation': 2069, 'user_id': 963543, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/lX6uZ.jpg?s=256&g=1', 'display_name': 'Ata Iravani', 'link': 'https://stackoverflow.com/users/963543/ata-iravani'}",True,1213,,11536347.0,3,3,1469512402,1335762201,,10378721,CC BY-SA 3.0,https://stackoverflow.com/questions/10378721/html5-drag-and-drop-or-jqueryui-drag-and-drop,"HTML5 Drag and Drop, Or JqueryUI Drag and Drop?",,,,
714,"['html', 'ruby-on-rails-3.1', 'sprockets']","{'account_id': 139375, 'reputation': 4654, 'user_id': 344923, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/95522fb3827879d3358518d8143fc5d0?s=256&d=identicon&r=PG', 'display_name': 'Akshay Rawat', 'link': 'https://stackoverflow.com/users/344923/akshay-rawat'}",True,202,,10010860.0,2,0,1468506118,1333331944,1333333072.0,9970089,CC BY-SA 3.0,https://stackoverflow.com/questions/9970089/rails3-sprockets-js-concatenation-best-practice-to-avoid-js-conflicts,Rails3 Sprockets JS concatenation: Best practice to avoid JS conflicts,,,,
715,"['javascript', 'html']","{'account_id': 250725, 'reputation': 9855, 'user_id': 527617, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/dfadd34814f8af9da21ee87dc26bd8e8?s=256&d=identicon&r=PG', 'display_name': 'UVM', 'link': 'https://stackoverflow.com/users/527617/uvm'}",True,6025,,10162381.0,2,4,1468285638,1334485646,1334549236.0,10161206,CC BY-SA 3.0,https://stackoverflow.com/questions/10161206/batch-insertion-to-client-side-databaseweb-sql-in-html-5-javascript,Batch insertion to client side database(WEB SQL) in HTML 5/Javascript,,,,
716,"['html', 'hyperlink', 'svg']","{'account_id': 1047885, 'reputation': 1348, 'user_id': 1052507, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78cf488c1e7dc947a60de985952bb5f3?s=256&d=identicon&r=PG', 'display_name': 'EnglishAdam', 'link': 'https://stackoverflow.com/users/1052507/englishadam'}",True,5079,,,3,1,1468231529,1334427121,1592644375.0,10156065,CC BY-SA 4.0,https://stackoverflow.com/questions/10156065/how-else-can-i-make-an-svg-clickable-for-linking,How (else) can I make an SVG clickable for linking?,,,,
717,"['html', 'flash', 'actionscript', 'actionscript-2']","{'account_id': 427858, 'reputation': 1149, 'user_id': 809829, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/864bb2bd659ffa71e4c36bab6a92884d?s=256&d=identicon&r=PG', 'display_name': 'user809829', 'link': 'https://stackoverflow.com/users/809829/user809829'}",False,1012,,,1,0,1468166723,1333520970,1468166723.0,10005964,CC BY-SA 3.0,https://stackoverflow.com/questions/10005964/actionscript-2-htmltext-img-tag-and-center-tag,"ActionScript 2, htmlText, img-tag and center-tag",,,,
718,"['javascript', 'jquery', 'html', 'jquery-selectors']","{'account_id': 1216641, 'reputation': 6624, 'user_id': 1184100, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/286280e9fb8dabfde426d01302a6b126?s=256&d=identicon&r=PG', 'display_name': 'user1184100', 'link': 'https://stackoverflow.com/users/1184100/user1184100'}",True,1692,,10087509.0,3,6,1467787471,1334055766,1467787471.0,10087477,CC BY-SA 3.0,https://stackoverflow.com/questions/10087477/how-to-get-only-first-level-divs,How to get only first level divs?,,,,
719,"['html', 'css']","{'account_id': 504428, 'reputation': 819, 'user_id': 1199222, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ff208c45b562013ffb1584853cbe2dd3?s=256&d=identicon&r=PG', 'display_name': 'Aamir Rizwan', 'link': 'https://stackoverflow.com/users/1199222/aamir-rizwan'}",True,41303,,10154965.0,5,18,1467703737,1334418595,1334419585.0,10154950,CC BY-SA 3.0,https://stackoverflow.com/questions/10154950/height-of-outer-div-not-expanding-with-inner-div,Height of outer div not expanding with inner div,,,,
720,"['javascript', 'html', 'mobile', 'cross-platform']","{'account_id': 1318050, 'reputation': 131, 'user_id': 1264506, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/133bdd33d3a427ec8af3e9a2473d28b2?s=256&d=identicon&r=PG', 'display_name': 'zied jouini', 'link': 'https://stackoverflow.com/users/1264506/zied-jouini'}",True,6707,,10157309.0,1,2,1467651583,1334436282,1334439354.0,10157220,CC BY-SA 3.0,https://stackoverflow.com/questions/10157220/retrieve-phone-number-or-imei-of-a-smartphone,Retrieve phone number or IMEI of a smartphone,,,,
721,"['javascript', 'html', 'graph', 'neo4j', 'graph-databases']","{'account_id': 164157, 'reputation': 4292, 'user_id': 386739, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/AcZnE.jpg?s=256&g=1', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/386739/ryan'}",False,940,,,0,1,1467593273,1333484629,1467593273.0,10000817,CC BY-SA 3.0,https://stackoverflow.com/questions/10000817/neo4j-for-front-end-html,Neo4j for front end HTML,,,,
722,"['iphone', 'html', 'ipad', 'meta-tags', 'iphone-standalone-web-app']","{'user_type': 'does_not_exist', 'display_name': 'user1247294'}",True,12762,,10040966.0,1,19,1467560986,1333632658,1362433986.0,10029560,CC BY-SA 3.0,https://stackoverflow.com/questions/10029560/difference-between-apple-mobile-web-app-capable-and-apple-touch-fullscreen-iph,Difference between apple-mobile-web-app-capable and apple-touch-fullscreen | iPhone / iOS meta tags,,,,
723,"['javascript', 'jquery', 'asp.net', 'html']","{'account_id': 968170, 'reputation': 2245, 'user_id': 991234, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b48e4c549a62ba9a6972d3a78cee0dc8?s=256&d=identicon&r=PG', 'display_name': 'Joshua', 'link': 'https://stackoverflow.com/users/991234/joshua'}",True,1631,,10227534.0,2,0,1467519858,1334835391,1334838998.0,10227160,CC BY-SA 3.0,https://stackoverflow.com/questions/10227160/hiding-div-based-on-cookie-value-when-loading-the-page,Hiding div based on cookie value when loading the page,,,,
724,"['css', 'html', 'row', 'inline']","{'account_id': 1408762, 'reputation': 75, 'user_id': 1335803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a90f8663a6d056eedc3383fc84c19454?s=256&d=identicon&r=PG', 'display_name': 'Dor Aharonson', 'link': 'https://stackoverflow.com/users/1335803/dor-aharonson'}",True,39042,,10170981.0,5,3,1466978696,1334564467,1334579042.0,10170759,CC BY-SA 3.0,https://stackoverflow.com/questions/10170759/how-to-put-some-divs-in-a-row,How to put some divs in a row?,,,,
725,"['html', 'jsp']","{'account_id': 1390743, 'reputation': 11, 'user_id': 1321658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95332103ea9f2bb4858e539d52edae54?s=256&d=identicon&r=PG&f=1', 'display_name': 'fighter', 'link': 'https://stackoverflow.com/users/1321658/fighter'}",False,6027,,,1,1,1466773479,1333967941,1333968486.0,10072014,CC BY-SA 3.0,https://stackoverflow.com/questions/10072014/implement-html-tags-inside-jsp-method,implement HTML tags inside JSP method,,,,
726,"['jquery', 'html', 'css']","{'account_id': 902044, 'reputation': 5933, 'user_id': 937922, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/VsV8g.png?s=256&g=1', 'display_name': 'Takkun', 'link': 'https://stackoverflow.com/users/937922/takkun'}",True,60401,,10326961.0,8,38,1466688977,1335411837,,10326925,CC BY-SA 3.0,https://stackoverflow.com/questions/10326925/how-to-change-cursor-to-wait-when-using-jquery-load,How to change cursor to wait when using jQuery .load(),,,,
727,"['c#', 'asp.net', 'html', 'forms', 'post']","{'account_id': 29302, 'reputation': 13761, 'user_id': 79109, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/a927818134ac1705363fd0e60f30a1c4?s=256&d=identicon&r=PG', 'display_name': 'Quan Mai', 'link': 'https://stackoverflow.com/users/79109/quan-mai'}",True,10278,,10226723.0,2,2,1466627177,1334821143,1334832638.0,10223608,CC BY-SA 3.0,https://stackoverflow.com/questions/10223608/how-to-post-html-form-from-server-side,How to post HTML form from server side?,,,,
728,"['html', 'deserialization', 'xml-deserialization']","{'account_id': 1292080, 'reputation': 55, 'user_id': 1243981, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9cbbfaaaf1aa4f5c705b71ce96e01aa6?s=256&d=identicon&r=PG', 'display_name': 'dotnet_Profiler', 'link': 'https://stackoverflow.com/users/1243981/dotnet-profiler'}",True,377,,10199656.0,2,3,1466337953,1334698647,,10199561,CC BY-SA 3.0,https://stackoverflow.com/questions/10199561/deserialize-xml-with-html-tags,Deserialize XML with HTML Tags,,,,
729,"['html', 'css']","{'account_id': 111027, 'reputation': 9873, 'user_id': 293545, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b6b3c7e80c76057f52967c258dfd85a3?s=256&d=identicon&r=PG', 'display_name': 'Diver Dan', 'link': 'https://stackoverflow.com/users/293545/diver-dan'}",True,19179,,10050468.0,2,4,1466159905,1333755554,,10050425,CC BY-SA 3.0,https://stackoverflow.com/questions/10050425/using-css-top-value-to-move-a-div-position,using css -top value to move a div position,,,,
730,"['html', 'jsp', 'jquery-ui-datepicker']","{'account_id': 537305, 'reputation': 575, 'user_id': 883938, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e500d72e0f070c66ab796fb1e8bc1c37?s=256&d=identicon&r=PG&f=1', 'display_name': 'mykey', 'link': 'https://stackoverflow.com/users/883938/mykey'}",True,10298,,10115607.0,3,1,1466072450,1334160714,1334182267.0,10109806,CC BY-SA 3.0,https://stackoverflow.com/questions/10109806/unable-to-disable-future-date-in-jquery-datepicker,unable to disable future date in jquery datepicker,,,,
731,"['javascript', 'jquery', 'html']","{'account_id': 1006352, 'reputation': 4312, 'user_id': 1020022, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/3818621a199c446d24da16d9db2d65e4?s=256&d=identicon&r=PG', 'display_name': 'Linas', 'link': 'https://stackoverflow.com/users/1020022/linas'}",True,6718,,10381576.0,4,4,1466070931,1334480926,1335597764.0,10160789,CC BY-SA 3.0,https://stackoverflow.com/questions/10160789/jquery-selectmenu-plugin-with-text-input-option,Jquery selectmenu plugin with text input option,,,,
