,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from
302,"['html', 'excel', 'vba', 'outlook']","{'account_id': 20215048, 'reputation': 11, 'user_id': 14826136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d513b6c8a192f62e1ff7a1e023ba21f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dom', 'link': 'https://stackoverflow.com/users/14826136/dom'}",False,125,,0,1,1622085386,1607981339,65296742,CC BY-SA 4.0,https://stackoverflow.com/questions/65296742/sending-outlook-html-email-using-excel-vba-generates-runtime-error,Sending Outlook HTML email using Excel VBA generates runtime error,1622085386.0,,,
303,"['javascript', 'html']","{'account_id': 20023725, 'reputation': 43, 'user_id': 14678074, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giqo2uQllrKNkN-Anwd2_6Dn7vZk7CH6pcMcI6pWg=k-s256', 'display_name': 'Haydan Fisher', 'link': 'https://stackoverflow.com/users/14678074/haydan-fisher'}",True,449,65330590.0,1,-1,1622071599,1608064608,65313298,,https://stackoverflow.com/questions/65313298/how-to-display-html-code-inside-a-div-using-javascript,How to display HTML code inside a DIV using Javascript?,,1622094405.0,Duplicate,
304,"['javascript', 'html']","{'account_id': 17675261, 'reputation': 335, 'user_id': 12830344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/913ef2af1ce1156475a1fd6ab6351542?s=256&d=identicon&r=PG&f=1', 'display_name': 'Boudy hesham', 'link': 'https://stackoverflow.com/users/12830344/boudy-hesham'}",True,468,65430937.0,1,2,1622065434,1608009608,65300398,CC BY-SA 4.0,https://stackoverflow.com/questions/65300398/how-to-highlight-a-user-selected-text-which-is-not-contained-within-a-single-tex,How to highlight a user selected text which is not contained within a single text node using vanilla js?,1608744510.0,,,
305,"['html', 'css', 'svg']","{'account_id': 20198987, 'reputation': 140, 'user_id': 14815242, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg9euCG2cxwrqc5uZwtgayVF_vSMC1KcGMnXH2q=k-s256', 'display_name': 'Potato', 'link': 'https://stackoverflow.com/users/14815242/potato'}",False,22,,0,1,1622044833,1608591016,65401018,,https://stackoverflow.com/questions/65401018/is-there-a-way-to-split-a-path-tag-into-two-parts-so-that-you-can-style-them-d,"Is there a way to split a &lt;path&gt; tag into two parts so that you can style them differently? If not, then can I convert PNG into SVG in a site?",1622044833.0,1608591982.0,Duplicate,
306,"['html', 'doctype']","{'account_id': 20334992, 'reputation': 13, 'user_id': 14915962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6f8a16a4febe579e0c3fa55039d2dc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'gunjunsidnani', 'link': 'https://stackoverflow.com/users/14915962/gunjunsidnani'}",True,267,65514766.0,2,0,1621969118,1609369439,65514639,CC BY-SA 4.0,https://stackoverflow.com/questions/65514639/why-is-doctype-declaration-not-a-html-element-or-html-tag,Why is DOCTYPE declaration not a HTML element or HTML tag?,,,,
307,"['javascript', 'html', 'alpine.js']","{'account_id': 4667661, 'reputation': 718, 'user_id': 3780331, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adecfec9f953965ddc73a9b2ff7ae6a4?s=256&d=identicon&r=PG', 'display_name': 'RedZ', 'link': 'https://stackoverflow.com/users/3780331/redz'}",True,17824,65251438.0,3,13,1621774458,1607455450,65205562,CC BY-SA 4.0,https://stackoverflow.com/questions/65205562/hover-over-dropdown-with-alpine-js,Hover over dropdown with Alpine JS,,,,
308,"['javascript', 'html', 'html-input', 'html-datalist']","{'account_id': 20155606, 'reputation': 11, 'user_id': 14781891, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OfPOTPa8U8E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmD27I9xyrlcm41GVv_FCDjyuERJQ/s96-c/photo.jpg?sz=256', 'display_name': 'Avri Tec', 'link': 'https://stackoverflow.com/users/14781891/avri-tec'}",False,416,,2,1,1621452078,1607366232,65187456,CC BY-SA 4.0,https://stackoverflow.com/questions/65187456/html-input-datalist-event-trigger-when-input-value-is-equals-to-the-option-val,HTML input datalist - event trigger when input value is equals to the option value,1607419397.0,,,
309,"['javascript', 'html', 'forms', 'google-sheets', 'google-forms']","{'account_id': 17636080, 'reputation': 107, 'user_id': 12799318, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2566858670103730/picture?type=large', 'display_name': 'Muhammad Ahmad Tariq', 'link': 'https://stackoverflow.com/users/12799318/muhammad-ahmad-tariq'}",True,692,65178500.0,1,0,1620912983,1607111790,65149897,CC BY-SA 4.0,https://stackoverflow.com/questions/65149897/couldnt-find-the-name-attribute-in-google-form-after-inspecting-the-input-field,Couldn&#39;t find the name attribute in google form after inspecting the input field,,,,
310,"['html', 'jquery', 'hyperlink', 'anchor']","{'account_id': 19679213, 'reputation': 47, 'user_id': 14406676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/177f9bab0f824dc1131c24f72887fa9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'vaanumalar', 'link': 'https://stackoverflow.com/users/14406676/vaanumalar'}",True,41,65507343.0,1,2,1620900807,1609328644,65506423,CC BY-SA 4.0,https://stackoverflow.com/questions/65506423/achor-tag-disable-and-enable-once-its-get-refreshed,Achor tag disable and enable once it&#39;s get refreshed,1620900807.0,,,
311,"['javascript', 'html', 'twitter-bootstrap']","{'account_id': 1523352, 'reputation': 436, 'user_id': 1422413, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/BM7pL.jpg?s=256&g=1', 'display_name': 'Ian Hyzy', 'link': 'https://stackoverflow.com/users/1422413/ian-hyzy'}",True,1127,67498376.0,1,2,1620801042,1607446271,65203270,CC BY-SA 4.0,https://stackoverflow.com/questions/65203270/cant-change-options-on-bootstrap-5-toast,Can&#39;t change options on Bootstrap 5 toast,,,,
312,"['html', 'jquery', 'drop-down-menu', 'multiple-select', 'popper.js']","{'account_id': 18953786, 'reputation': 51, 'user_id': 13830842, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-vq2LVfLiFLM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmSesuIflbS_duj6WnN-ArHyL68aQ/photo.jpg?sz=256', 'display_name': 'Alejandro Pacheco Tejeda', 'link': 'https://stackoverflow.com/users/13830842/alejandro-pacheco-tejeda'}",False,340,,0,1,1620378300,1607681929,65249469,CC BY-SA 4.0,https://stackoverflow.com/questions/65249469/bootstraps-dropdowns-require-popper-js,Bootstrap&#39;s dropdowns require Popper.js,1620378300.0,,,
313,"['html', 'chart.js']","{'account_id': 20098545, 'reputation': 11, 'user_id': 14737546, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjZ66qCCSOrivCLKKf_aTQCk8ne40KF0cBoz8CFXw=k-s256', 'display_name': 'Chetachi', 'link': 'https://stackoverflow.com/users/14737546/chetachi'}",True,317,,1,1,1620235898,1606768529,65080801,CC BY-SA 4.0,https://stackoverflow.com/questions/65080801/chart-js-time-series,Chart.js time series,,,,
314,"['html', 'css', 'outlook', 'html-email', 'outlook-2016']","{'account_id': 141373, 'reputation': 10237, 'user_id': 1184623, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/6578b4e6ee1b0176a4296bea51971fc9?s=256&d=identicon&r=PG', 'display_name': 'Jesper Wilfing', 'link': 'https://stackoverflow.com/users/1184623/jesper-wilfing'}",True,1827,,2,0,1620137067,1606918740,65109905,CC BY-SA 4.0,https://stackoverflow.com/questions/65109905/small-1px-gap-below-table-in-outlook-email-rendering,Small 1px gap below table in Outlook email rendering,,,,
315,"['html', 'css', 'image', 'image-enlarge']","{'account_id': 18367044, 'reputation': 61, 'user_id': 13377865, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi9cRcJnJfA27zHeEDy3nEoK_6OznPjYzHjgyp3=k-s256', 'display_name': 'dhruv parmar', 'link': 'https://stackoverflow.com/users/13377865/dhruv-parmar'}",True,300,65317903.0,2,2,1619956669,1608096953,65317839,,https://stackoverflow.com/questions/65317839/html-css-image-grow,HTML CSS image grow,1608615892.0,1608099802.0,Needs more focus,
316,"['python', 'html', 'web-scraping', 'beautifulsoup', 'urllib']","{'account_id': 19848742, 'reputation': 31, 'user_id': 14539707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/597b84b316aab250d32388f9fc18e717?s=256&d=identicon&r=PG&f=1', 'display_name': 'jamaica9591', 'link': 'https://stackoverflow.com/users/14539707/jamaica9591'}",True,198,65315520.0,2,0,1619928088,1608064109,65313212,CC BY-SA 4.0,https://stackoverflow.com/questions/65313212/why-div-returns-empty-when-web-scraping-steam-game-list,Why div returns empty when web-scraping Steam Game List?,,,,
317,"['python', 'html', 'web-scraping', 'web-crawler', 'steam']","{'account_id': 18529529, 'reputation': 105, 'user_id': 13500650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4661f0010456c335c1ed5833c241a813?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jauhnax', 'link': 'https://stackoverflow.com/users/13500650/jauhnax'}",True,577,67352810.0,1,1,1619927100,1609343232,65509661,CC BY-SA 4.0,https://stackoverflow.com/questions/65509661/steam-crawler-scraper-python-script-that-is-not-yielding-all-the-information-req,Steam crawler/scraper Python script that is not yielding all the information requested?,1613776910.0,,,
318,"['html', 'css', 'scripting']","{'account_id': 19833673, 'reputation': 91, 'user_id': 14527717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11abb2d42c8e6540f9a427cf1bacaaa0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elhabib', 'link': 'https://stackoverflow.com/users/14527717/elhabib'}",True,2848,,3,0,1619798731,1606921146,65110549,CC BY-SA 4.0,https://stackoverflow.com/questions/65110549/prevent-line-break-between-html-elements,Prevent line break between html elements,1606921427.0,,,
319,"['javascript', 'java', 'html', 'jquery']","{'account_id': 11103912, 'reputation': 218, 'user_id': 8151703, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-lVLDaJlch5M/AAAAAAAAAAI/AAAAAAAAAbo/aOh5duMlH6I/photo.jpg?sz=256', 'display_name': 'NiiTii', 'link': 'https://stackoverflow.com/users/8151703/niitii'}",True,488,65430268.0,1,0,1619713908,1608629238,65406166,CC BY-SA 4.0,https://stackoverflow.com/questions/65406166/failed-to-convert-value-of-type-java-lang-string-to-required-type-long-for,Failed to convert value of type &#39;java.lang.String&#39; to required type &#39;long&#39;; For input string: &quot;{id}&quot;,,,,
320,"['javascript', 'html', 'css', 'web', 'three.js']","{'account_id': 20164631, 'reputation': 11, 'user_id': 14788893, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0149b81ab98d3ba74b8d02dc278427bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'twyn', 'link': 'https://stackoverflow.com/users/14788893/twyn'}",True,516,,1,1,1619611847,1607470411,65208511,CC BY-SA 4.0,https://stackoverflow.com/questions/65208511/how-do-you-add-three-js-scene-with-3d-model-into-a-div,How do you add three.js scene with 3d model into a div?,,,,
321,"['html', 'wordpress', 'seo', 'blogs']","{'account_id': 20171134, 'reputation': 11, 'user_id': 14793923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a0b1108411b5d69a651ca8d9a5d79fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bella Wanana', 'link': 'https://stackoverflow.com/users/14793923/bella-wanana'}",False,2197,,1,0,1619410209,1607516544,65216706,CC BY-SA 4.0,https://stackoverflow.com/questions/65216706/html-size-is-too-long-bing-webmaster-tool,Html size is too long - Bing Webmaster Tool,1607517146.0,,,
322,"['html', 'node.js', 'ejs', 'href']","{'account_id': 17559886, 'reputation': 311, 'user_id': 12738412, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-3ELiJduqjoM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc2358Cu1fpsAuOhtOhWqMX-F9LCg/photo.jpg?sz=256', 'display_name': 'anita shrivastava', 'link': 'https://stackoverflow.com/users/12738412/anita-shrivastava'}",True,1364,,2,1,1619086801,1608991309,65457151,CC BY-SA 4.0,https://stackoverflow.com/questions/65457151/how-to-download-a-file-uploaded-on-google-cloud-storage-instead-of-viewing-it,How to download a file uploaded on google cloud storage instead of viewing it?,,,,
323,"['html', 'css']","{'account_id': 18947809, 'reputation': 61, 'user_id': 14901278, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgwaPW_5SK1mWlFmoYY7XWAGPW8x58qxnxRjSE4=k-s256', 'display_name': 'Aymen Maamri', 'link': 'https://stackoverflow.com/users/14901278/aymen-maamri'}",True,8459,,2,6,1619033577,1609245777,65492329,CC BY-SA 4.0,https://stackoverflow.com/questions/65492329/css-hyphens-not-working-properly-in-chrome-when-using-only-two-words,css hyphens not working properly in chrome when using only two words,1609248311.0,,,
324,"['html', 'django', 'web', 'jinja2', 'footer']","{'user_type': 'does_not_exist', 'display_name': 'user14105823'}",True,783,65125362.0,1,1,1618514505,1606994352,65124994,CC BY-SA 4.0,https://stackoverflow.com/questions/65124994/how-to-add-footer-to-bottom-in-django,How to add footer to bottom in Django,1618514505.0,,,
325,"['javascript', 'html', 'css']","{'account_id': 3690389, 'reputation': 329, 'user_id': 3073088, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/19964f037cbd3d693151fdfcd57f8ced?s=256&d=identicon&r=PG', 'display_name': 'deef0000dragon1', 'link': 'https://stackoverflow.com/users/3073088/deef0000dragon1'}",True,91,65196554.0,2,2,1618482565,1607419530,65196284,CC BY-SA 4.0,https://stackoverflow.com/questions/65196284/how-do-i-make-the-center-element-move-to-the-line-above-when-lacking-space,How do I make the center element move to the line above when lacking space?,1607439518.0,,,
326,"['html', 'css', 'animation', 'sass', 'frontend']","{'account_id': 18758881, 'reputation': 484, 'user_id': 13678259, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-C0VbgVw5Y_E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckR0gaL5t70zIPk_f2hfcn-W_zi_g/photo.jpg?sz=256', 'display_name': 'Rajesh Koothropali', 'link': 'https://stackoverflow.com/users/13678259/rajesh-koothropali'}",False,82,,2,0,1618428897,1608697008,65418954,CC BY-SA 4.0,https://stackoverflow.com/questions/65418954/can-not-prevent-keyframes-animating-in-page-reload-and-resize,Can not prevent keyframes animating in page reload and resize,,,,
327,"['html', 'android-11', 'facebook-browser']","{'account_id': 15459466, 'reputation': 41, 'user_id': 11152483, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RnCrP.jpg?s=256&g=1', 'display_name': 'Rithy', 'link': 'https://stackoverflow.com/users/11152483/rithy'}",False,431,,0,3,1618403427,1608266020,65351837,CC BY-SA 4.0,https://stackoverflow.com/questions/65351837/input-file-not-select-in-fb-in-app-browser-with-android-11,Input file not select in FB in-app browser with Android 11,,,,
328,"['html', 'node.js', 'json', 'express']","{'account_id': 19516215, 'reputation': 1, 'user_id': 14279020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07682e710bbb389aa3d12f7f3bf03ca1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oriyomi', 'link': 'https://stackoverflow.com/users/14279020/oriyomi'}",False,606,,2,0,1618367413,1609320270,65504638,CC BY-SA 4.0,https://stackoverflow.com/questions/65504638/getting-syntaxerror-unexpected-token-in-json-at-position-0-at-json-parse-an,Getting SyntaxError: Unexpected token &lt; in JSON at position 0 at JSON.parse (&lt;anonymous&gt;)&quot; using Node.js,1609347339.0,,,
329,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user14697373'}",True,97,65435885.0,6,0,1618169771,1608798450,65435802,CC BY-SA 4.0,https://stackoverflow.com/questions/65435802/on-key-up-event-working-only-once-in-javascript,On key up event working only once in JavaScript,1608803171.0,,,
330,"['c#', 'html', 'download', 'httprequest', 'webclient']","{'account_id': 20158462, 'reputation': 13, 'user_id': 14784052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b4372a4607f9e83f3e01027f5b5aec3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikolai558', 'link': 'https://stackoverflow.com/users/14784052/nikolai558'}",True,443,66990681.0,2,0,1617815504,1607402941,65193241,CC BY-SA 4.0,https://stackoverflow.com/questions/65193241/quick-download-html-source-in-c,Quick Download HTML Source in C#,,,,
331,"['html', 'localization', 'autofill']","{'account_id': 44351, 'reputation': 25833, 'user_id': 130121, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2fda5ddea73bd73028fa718eb061bf27?s=256&d=identicon&r=PG', 'display_name': 'chiborg', 'link': 'https://stackoverflow.com/users/130121/chiborg'}",False,254,,1,0,1617797534,1608563246,65395168,CC BY-SA 4.0,https://stackoverflow.com/questions/65395168/what-is-the-best-administrative-level-for-autocompleting-addesses-in-german-citi,What is the best administrative level for autocompleting addesses in German cities,,,,
332,"['javascript', 'html', 'web-scraping', 'browser-automation']","{'account_id': 18004567, 'reputation': 1, 'user_id': 13085671, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/238041094039001/picture?type=large', 'display_name': 'Michael Michael', 'link': 'https://stackoverflow.com/users/13085671/michael-michael'}",False,94,,1,-2,1617795001,1609006387,65459303,CC BY-SA 4.0,https://stackoverflow.com/questions/65459303/javascript-get-element-from-page-click-it-getelementsbyclassname-not-working,Javascript - get element from page click it. getElementsByClassName not working,1617795001.0,,,
333,"['php', 'html']","{'account_id': 13329699, 'reputation': 1, 'user_id': 9621492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42249c2c9a2d9bf961534f7103201f92?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nouman', 'link': 'https://stackoverflow.com/users/9621492/nouman'}",False,94,,1,0,1617689929,1606773505,65081752,CC BY-SA 4.0,https://stackoverflow.com/questions/65081752/i-have-a-form-where-i-can-submit-fine-but-when-i-add-file-upload-functionality,"I have a form where I can submit fine, but when I add file upload functionality it doesn&#39;t work",,,,
334,"['javascript', 'html', 'css', 'reactjs', 'export']","{'account_id': 19105877, 'reputation': 184, 'user_id': 13953038, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8CrsocXCNAM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnAvevWalq2E7wlsTS5Vx5FW8qNLA/photo.jpg?sz=256', 'display_name': 'Andrija Gajic', 'link': 'https://stackoverflow.com/users/13953038/andrija-gajic'}",True,1143,,1,2,1617560099,1608469178,65380133,CC BY-SA 4.0,https://stackoverflow.com/questions/65380133/how-to-use-html-with-js-in-react-app-to-export-component,How to use HTML with JS in React app to export component,1608476196.0,,,
335,"['html', 'css', 'reactjs', 'github', 'github-pages']","{'account_id': 12072265, 'reputation': 107, 'user_id': 8827204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76e626f1783c533751a2cddcc0bd2b4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'tobeydw', 'link': 'https://stackoverflow.com/users/8827204/tobeydw'}",True,243,65465588.0,1,0,1617516782,1609058571,65464107,CC BY-SA 4.0,https://stackoverflow.com/questions/65464107/react-app-div-is-centered-on-local-host-but-not-when-deployed-to-github-pages,React App - Div is centered on local host but not when deployed to github pages,1617516782.0,,,
336,"['python', 'html', 'flask', 'post']","{'account_id': 18852345, 'reputation': 9, 'user_id': 14878202, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10223480297423994/picture?type=large', 'display_name': 'Elvinas Didika', 'link': 'https://stackoverflow.com/users/14878202/elvinas-didika'}",False,315,,3,0,1617463555,1608731745,65425452,CC BY-SA 4.0,https://stackoverflow.com/questions/65425452/html-form-not-submitting-using-python-flask,HTML form not submitting using python flask,1617463555.0,,,
337,"['html', 'seo', 'structured-data']","{'account_id': 2325982, 'reputation': 4909, 'user_id': 2040496, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/66d15a3398f361eb4a594c63cb4e15cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ivan', 'link': 'https://stackoverflow.com/users/2040496/ivan'}",False,437,,1,0,1617387785,1609155124,65476965,CC BY-SA 4.0,https://stackoverflow.com/questions/65476965/using-sitenavigationelement-in-mega-menu,Using SiteNavigationElement in mega menu,,,,
338,"['html', 'css', 'r', 'leaflet']","{'account_id': 20264247, 'reputation': 23, 'user_id': 14861861, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a24421eda45c047b499661ff7a7021d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luk7', 'link': 'https://stackoverflow.com/users/14861861/luk7'}",False,154,,1,0,1617377441,1608815882,65438853,CC BY-SA 4.0,https://stackoverflow.com/questions/65438853/r-using-browsable-in-leaflet-resulting-in-a-smaller-screen-height,R: Using browsable() in leaflet resulting in a smaller screen height,1608825432.0,,,
339,"['javascript', 'html', 'datatable', 'datatables', 'draggable']","{'account_id': 19151700, 'reputation': 11, 'user_id': 13989479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e77291e0356765f1054e13e28a74c79b?s=256&d=identicon&r=PG&f=1', 'display_name': 'MMJ', 'link': 'https://stackoverflow.com/users/13989479/mmj'}",True,128,66901307.0,1,1,1617266967,1607418515,65196049,CC BY-SA 4.0,https://stackoverflow.com/questions/65196049/datatables-custom-div-to-make-it-draggable-causes-length-menu-disappear,DataTables - Custom div to make it draggable causes length menu disappear,1607427209.0,,,
340,"['php', 'html', 'visual-studio-code', 'xampp']","{'account_id': 15159219, 'reputation': 766, 'user_id': 12886858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a080ea47c708304ba5c695a4ea81094f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Don', 'link': 'https://stackoverflow.com/users/12886858/don'}",False,177,,1,0,1616929994,1608473332,65380762,CC BY-SA 4.0,https://stackoverflow.com/questions/65380762/can-not-connect-visual-studio-code-to-php,Can not connect visual studio code to PHP,1616929994.0,,,
341,"['html', 'reactjs']","{'account_id': 20187457, 'reputation': 55, 'user_id': 14806422, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9cfd8edc7ca81338586736e6929c1407?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mert Hana', 'link': 'https://stackoverflow.com/users/14806422/mert-hana'}",True,808,65346322.0,4,1,1616813526,1608200627,65338811,CC BY-SA 4.0,https://stackoverflow.com/questions/65338811/what-are-the-advantages-or-disadvantages-of-putting-our-items-in-an-empty-div-in,What are the advantages or disadvantages of putting our items in an empty div in React?,1616813526.0,,,
342,"['php', 'html', 'css', 'performance', 'google-pagespeed']","{'account_id': 3059343, 'reputation': 186, 'user_id': 2592356, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yHZz5.jpg?s=256&g=1', 'display_name': 'ttattini', 'link': 'https://stackoverflow.com/users/2592356/ttattini'}",True,6176,66795525.0,1,0,1616660314,1606943334,65116165,CC BY-SA 4.0,https://stackoverflow.com/questions/65116165/cls-avoid-large-layout-shifts-div-inside-html,CLS - Avoid Large Layout Shifts - Div inside HTML,1606946761.0,,,
343,"['javascript', 'html', 'css', 'reactjs', 'sass']","{'account_id': 16820417, 'reputation': 119, 'user_id': 12161033, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA4CPs307Zd1-CDsJMc5w4GX_nAemY-w9-LhzQ=k-s256', 'display_name': 'Oluwafemi Akinyemi', 'link': 'https://stackoverflow.com/users/12161033/oluwafemi-akinyemi'}",True,1813,,1,0,1616432688,1609334143,65507575,CC BY-SA 4.0,https://stackoverflow.com/questions/65507575/overflow-x-hidden-not-working-on-mobile-devices-for-my-navbar,Overflow X Hidden not working on Mobile devices for my Navbar,1609838913.0,,,
344,"['html', 'css', 'reactjs', 'flexbox']","{'account_id': 20123229, 'reputation': 59, 'user_id': 14757312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c64b47f982650fee56a2993c259192fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam Mor', 'link': 'https://stackoverflow.com/users/14757312/adam-mor'}",True,181,66742546.0,2,0,1616401771,1607012784,65129996,CC BY-SA 4.0,https://stackoverflow.com/questions/65129996/css-having-2-elements-in-container-image-and-text-always-display-the-image-aft,"CSS having 2 elements in container: image and text, always display the image after text and cut the text (with ellipsis) if not enough space for both",1607020363.0,,,
345,"['html', 'css', 'background-image']","{'account_id': 19378990, 'reputation': 1459, 'user_id': 14170686, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/coUWm.jpg?s=256&g=1', 'display_name': 'anotherOne', 'link': 'https://stackoverflow.com/users/14170686/anotherone'}",True,5827,65219644.0,3,4,1616359684,1607526624,65219464,CC BY-SA 4.0,https://stackoverflow.com/questions/65219464/mixing-two-colors-for-a-background-in-css,Mixing two colors for a background in CSS,1607564358.0,,,
346,"['html', 'css', 'reactjs', 'flexbox']","{'account_id': 2903077, 'reputation': 21, 'user_id': 2489238, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a69d20bb27a4486b51d57908713023bb?s=256&d=identicon&r=PG', 'display_name': 'DSS', 'link': 'https://stackoverflow.com/users/2489238/dss'}",False,134,,1,0,1616074846,1609085240,65467707,CC BY-SA 4.0,https://stackoverflow.com/questions/65467707/flex-shrink-not-working-as-expected-when-direction-is-column,Flex shrink not working as expected when direction is column,,,,
347,"['html', 'jquery', 'css']","{'account_id': 10577031, 'reputation': 99, 'user_id': 7792046, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/732c3198c57d0a038349aac350dfcf68?s=256&d=identicon&r=PG&f=1', 'display_name': 'trailrunner89', 'link': 'https://stackoverflow.com/users/7792046/trailrunner89'}",True,57,65164049.0,1,-1,1615866905,1607220866,65164016,CC BY-SA 4.0,https://stackoverflow.com/questions/65164016/ipad-tablet-parallax-issue,iPad/tablet parallax issue,,,,
348,"['javascript', 'html', 'browser', 'display']","{'account_id': 20146913, 'reputation': 1, 'user_id': 14775206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eda3309c33a4873da8ac3f015e279f5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Foxel05', 'link': 'https://stackoverflow.com/users/14775206/foxel05'}",True,205,,2,0,1615795668,1607277033,65171178,CC BY-SA 4.0,https://stackoverflow.com/questions/65171178/displaynone-doesnt-work-in-some-browsers,Display:none doesn&#39;t work in some browsers,1607289201.0,,,
349,"['python', 'html', 'flask', 'favicon']","{'account_id': 17996407, 'reputation': 65, 'user_id': 13079320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62ae8a9714090dbb7aae967f3e128c46?s=256&d=identicon&r=PG&f=1', 'display_name': 'Math Noob', 'link': 'https://stackoverflow.com/users/13079320/math-noob'}",True,945,65453417.0,1,0,1615744108,1608896143,65447703,CC BY-SA 4.0,https://stackoverflow.com/questions/65447703/how-to-add-favicon-to-android-home-shortcut-and-mac-capitan-safari,how to add favicon to android home shortcut and mac Capitan Safari,1608908284.0,,,
