,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from
778,"['html', 'css', 'wordpress']","{'account_id': 11103460, 'reputation': 423, 'user_id': 8151420, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/d5a751766a5b6e7a100f49493e5cbf0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'eMikkelsen', 'link': 'https://stackoverflow.com/users/8151420/emikkelsen'}",True,48,1,1,1585680122,1585249567,1585680122.0,60874420,CC BY-SA 4.0,https://stackoverflow.com/questions/60874420/cross-browser-bug-i-tried-css-reset,Cross browser bug (I tried CSS reset),,60874535.0,,,
779,"['html', 'css', 'django', 'bootstrap-4', 'frontend']","{'account_id': 16315264, 'reputation': 473, 'user_id': 11782590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/883209b84080045adb3a72f0cd54e5b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peksio', 'link': 'https://stackoverflow.com/users/11782590/peksio'}",True,45,1,0,1585678812,1585165616,1585208255.0,60856302,CC BY-SA 4.0,https://stackoverflow.com/questions/60856302/how-can-i-place-images-variable-number-of-them-relatively-to-each-other-and-al,How can I place images (variable number of them) relatively to each other and also scale jumbotron they are in accordingly? Django,,60957314.0,,,
780,"['javascript', 'html', 'internet-explorer']","{'account_id': 18098597, 'reputation': 21, 'user_id': 13156664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1cae4a061999a0776b316de0390ffeb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Randy C.', 'link': 'https://stackoverflow.com/users/13156664/randy-c'}",True,283,1,-1,1585678777,1585596616,1585678777.0,60938114,CC BY-SA 4.0,https://stackoverflow.com/questions/60938114/how-to-make-application-force-internet-explorer-into-the-desktop-browser-profile,How to make application force Internet Explorer into the desktop browser profile,,,,,
781,"['c#', 'html', 'asp.net-core', 'razor', 'razor-pages']","{'account_id': 18079982, 'reputation': 3, 'user_id': 13142393, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pIShW.jpg?s=256&g=1', 'display_name': 'Salamander', 'link': 'https://stackoverflow.com/users/13142393/salamander'}",True,1158,1,0,1585678244,1585412366,1585421662.0,60903398,CC BY-SA 4.0,https://stackoverflow.com/questions/60903398/post-form-with-only-input-buttons-passing-parameters-to-action-in-asp-net-core,Post form with only input buttons passing parameters to Action in ASP.NET Core,,60957157.0,,,
782,"['javascript', 'jquery', 'html', 'svg']","{'account_id': 10499673, 'reputation': 242, 'user_id': 7738736, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-GdHeI0Jkhgo/AAAAAAAAAAI/AAAAAAAAB98/eUG8Jy6lvbA/photo.jpg?sz=256', 'display_name': 'RobbieC', 'link': 'https://stackoverflow.com/users/7738736/robbiec'}",False,74,1,0,1585676309,1585660150,,60951348,CC BY-SA 4.0,https://stackoverflow.com/questions/60951348/javscript-to-dynamically-build-html-svg-for-mobile-view,Javscript to dynamically build HTML/SVG for mobile view,,,,,
783,"['javascript', 'html']","{'account_id': 12517535, 'reputation': 663, 'user_id': 9110142, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56f6b53b40e7bc996acd38444b2e1975?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sssssuppp', 'link': 'https://stackoverflow.com/users/9110142/sssssuppp'}",True,987,1,1,1585675549,1585633054,,60944078,CC BY-SA 4.0,https://stackoverflow.com/questions/60944078/how-to-autoplay-on-page-load-in-loops-using-html-and-javascript,How to autoplay on page load in loops using HTML and Javascript?,,,,,
784,"['html', 'css', 'css-grid']","{'account_id': 18101881, 'reputation': 53, 'user_id': 13159620, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4UZP1tq7h1Q/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOtw4kZduOu5A8te5yRP0agYQSR6A/photo.jpg?sz=256', 'display_name': 'Jordan Nixon', 'link': 'https://stackoverflow.com/users/13159620/jordan-nixon'}",True,3976,1,5,1585674845,1585615003,1585621148.0,60941673,CC BY-SA 4.0,https://stackoverflow.com/questions/60941673/why-wont-fr-units-work-with-grid-template-rows-on-css-grid,Why won&#39;t fr units work with grid-template-rows on CSS grid?,,60942366.0,,,
785,"['javascript', 'html', 'css', 'api', 'google-books']","{'user_type': 'does_not_exist', 'display_name': 'user13169844'}",False,133,2,0,1585674699,1585665942,,60953375,CC BY-SA 4.0,https://stackoverflow.com/questions/60953375/separate-elements-from-google-books-api,separate elements from google books api,,,,,
786,"['javascript', 'jquery', 'html', 'flickity']","{'account_id': 10039659, 'reputation': 53, 'user_id': 10848172, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb87e9c0c06b89dba5c68acea8e3cc2f?s=256&d=identicon&r=PG&f=1', 'display_name': ' word', 'link': 'https://stackoverflow.com/users/10848172/word'}",True,1836,1,0,1585673951,1585651399,,60948712,CC BY-SA 4.0,https://stackoverflow.com/questions/60948712/reload-flickity-after-replace-html,Reload flickity after replace html,,60955927.0,,,
787,"['jquery', 'html']","{'account_id': 3182949, 'reputation': 53, 'user_id': 2689291, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'td2003', 'link': 'https://stackoverflow.com/users/2689291/td2003'}",True,631,2,0,1585673555,1585644688,1585647011.0,60946678,CC BY-SA 4.0,https://stackoverflow.com/questions/60946678/jquery-removing-option-from-select-by-data-attribute-less-than,JQuery: removing option from select by data-attribute LESS than,,60947644.0,,,
788,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 17185599, 'reputation': 57, 'user_id': 12440263, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ad7066693fea4a4c99a4a91437ea475?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom&#225;š Roj', 'link': 'https://stackoverflow.com/users/12440263/tom%c3%a1%c5%a1-roj'}",True,1504,3,2,1585672705,1585576526,1585577147.0,60932122,CC BY-SA 4.0,https://stackoverflow.com/questions/60932122/bootstrap-card-padding-on-phone,Bootstrap card padding on phone,,60932466.0,,,
789,"['html', 'css', 'css-animations', 'box-shadow']","{'account_id': 9893230, 'reputation': 255, 'user_id': 12467038, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bVrP8y_lNkE/AAAAAAAAAAI/AAAAAAAAAQI/X2e3C1tVyN8/photo.jpg?sz=256', 'display_name': 'Vladimir Markiev', 'link': 'https://stackoverflow.com/users/12467038/vladimir-markiev'}",True,211,1,1,1585672457,1585657503,1585657676.0,60950507,CC BY-SA 4.0,https://stackoverflow.com/questions/60950507/how-to-rotate-box-shadow-around-a-text,How to rotate box shadow around a text?,,60950775.0,,,
790,"['jquery', 'html']","{'account_id': 1745574, 'reputation': 169, 'user_id': 1595896, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9c403b20532261488fd519ae4db53ecc?s=256&d=identicon&r=PG', 'display_name': 'frozenade', 'link': 'https://stackoverflow.com/users/1595896/frozenade'}",True,220,1,-2,1585671851,1585562458,1585577464.0,60928133,CC BY-SA 4.0,https://stackoverflow.com/questions/60928133/add-and-remove-multiple-textbox-dynamically,Add and remove multiple textbox dynamically,,60955271.0,,,
791,"['html', 'css']","{'account_id': 15231206, 'reputation': 41, 'user_id': 10990294, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mhpRR.jpg?s=256&g=1', 'display_name': 'NelsonNN', 'link': 'https://stackoverflow.com/users/10990294/nelsonnn'}",True,868,1,-1,1585671482,1585660294,,60951392,CC BY-SA 4.0,https://stackoverflow.com/questions/60951392/add-class-to-double-curly-brackets,Add class to double curly brackets,,60951630.0,,,
792,"['javascript', 'html', 'plotly.js']","{'account_id': 8405458, 'reputation': 396, 'user_id': 6309078, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10206510142131999/picture?type=large', 'display_name': 'pasha', 'link': 'https://stackoverflow.com/users/6309078/pasha'}",True,1583,2,1,1585671316,1585622781,,60942674,CC BY-SA 4.0,https://stackoverflow.com/questions/60942674/plotly-color-not-changing-javascript,Plotly color not changing Javascript,,60955092.0,,,
793,"['javascript', 'jquery', 'html', 'jquery-ui']","{'account_id': 4622958, 'reputation': 119, 'user_id': 3747503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Little Py', 'link': 'https://stackoverflow.com/users/3747503/little-py'}",True,418,1,0,1585670099,1585665100,1585669429.0,60953092,CC BY-SA 4.0,https://stackoverflow.com/questions/60953092/jquery-ui-set-draggable-elements-drop-position,Jquery UI: Set draggable element&#39;s drop position,,60954711.0,,,
794,"['c#', 'html', 'blazor', 'blazor-server-side', 'asp.net-blazor']","{'account_id': 10223388, 'reputation': 122, 'user_id': 7546874, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1411013685584265/picture?type=large', 'display_name': 'Jo&#227;o Pedro Sousa', 'link': 'https://stackoverflow.com/users/7546874/jo%c3%a3o-pedro-sousa'}",False,225,3,1,1585669967,1585614185,,60941575,CC BY-SA 4.0,https://stackoverflow.com/questions/60941575/browser-adds-close-tag-before-page-fully-loaded,Browser adds close tag before page fully loaded,,,,,
795,"['javascript', 'html', 'angular', 'typescript']","{'account_id': 14941157, 'reputation': 647, 'user_id': 10787804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cf86ba750b822cb8eaa403277a693bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris Garsonn', 'link': 'https://stackoverflow.com/users/10787804/chris-garsonn'}",True,123,1,0,1585669766,1585664754,1585669766.0,60952974,CC BY-SA 4.0,https://stackoverflow.com/questions/60952974/how-to-populate-html-table-value-conditionally-with-date-pipe,How to populate html table value conditionally with date pipe?,,60953161.0,,,
796,"['php', 'html', 'laravel', 'image', 'photo']","{'account_id': 5867775, 'reputation': 11, 'user_id': 4621126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46378ce317731b156c45faaa55d9834c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pghs2kid', 'link': 'https://stackoverflow.com/users/4621126/pghs2kid'}",False,77,2,-1,1585669474,1585413750,1585669474.0,60903728,CC BY-SA 4.0,https://stackoverflow.com/questions/60903728/retrieving-all-photos-from-database,retrieving all photos from database,,,,,
797,"['html', 'button', 'highcharts']","{'account_id': 17121960, 'reputation': 89, 'user_id': 12389971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4efdd91dd509277fe21b840159911054?s=256&d=identicon&r=PG&f=1', 'display_name': 'Johannes Christ', 'link': 'https://stackoverflow.com/users/12389971/johannes-christ'}",True,142,1,0,1585669262,1585657852,,60950615,CC BY-SA 4.0,https://stackoverflow.com/questions/60950615/highcharts-select-chart-by-button-click-and-adjust-width,Highcharts select chart by button click and adjust width,,60954438.0,,,
798,"['html', 'angular', 'forms', 'bootstrap-4', 'label']","{'account_id': 13817798, 'reputation': 570, 'user_id': 9974025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/979a705fcfbfef63f8226848de3f00da?s=256&d=identicon&r=PG&f=1', 'display_name': 'cklimowski', 'link': 'https://stackoverflow.com/users/9974025/cklimowski'}",True,513,1,0,1585668542,1585249043,,60874306,CC BY-SA 4.0,https://stackoverflow.com/questions/60874306/html-label-tag-element-not-recognizing-id-attribute-of-input-element,HTML &lt;label&gt; tag/element not recognizing &quot;id&quot; attribute of input element,,60886686.0,,,
799,"['javascript', 'python', 'html', 'css', 'django']","{'account_id': 14216981, 'reputation': 2287, 'user_id': 10270590, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/h5zbS.png?s=256&g=1', 'display_name': 'sogu', 'link': 'https://stackoverflow.com/users/10270590/sogu'}",True,1831,2,0,1585668420,1585662270,1585663483.0,60952068,CC BY-SA 4.0,https://stackoverflow.com/questions/60952068/django-3-0-secondary-app-not-found-static-files,Django 3.0 secondary app - Not Found: static files,,60952274.0,,,
800,"['javascript', 'php', 'jquery', 'html']","{'account_id': 8625830, 'reputation': 1, 'user_id': 6459097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/158ed0a7e75a87cf40a18f5baee28c78?s=256&d=identicon&r=PG&f=1', 'display_name': 'ksp', 'link': 'https://stackoverflow.com/users/6459097/ksp'}",False,80,3,-2,1585668284,1585127667,1585127880.0,60845822,CC BY-SA 4.0,https://stackoverflow.com/questions/60845822/how-to-get-all-checkedboxes-in-a-manual-post,How to get all checkedboxes in a manual POST,,,,,
801,"['javascript', 'html', 'css', 'responsive-design']","{'account_id': 422519, 'reputation': 1095, 'user_id': 801347, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user801347', 'link': 'https://stackoverflow.com/users/801347/user801347'}",False,114,1,2,1585667974,1585666621,,60953629,CC BY-SA 4.0,https://stackoverflow.com/questions/60953629/how-scroll-a-horizontal-grid-to-a-specific-place-on-page-load-responsive-solut,How scroll a horizontal grid to a specific place on page Load - responsive solution needed,,,,,
802,"['javascript', 'html', 'canvas', 'html5-canvas']","{'user_type': 'does_not_exist', 'display_name': 'user11031046'}",False,177,1,2,1585667972,1585591809,1585667972.0,60936814,CC BY-SA 4.0,https://stackoverflow.com/questions/60936814/algorithm-to-draw-sprites-on-infinite-map,Algorithm to draw sprites on infinite map,,,,,
803,"['javascript', 'jquery', 'html']","{'account_id': 18030086, 'reputation': 1, 'user_id': 13104953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a15728d693db0e1acb7d886b0f64f15?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexander Hansen', 'link': 'https://stackoverflow.com/users/13104953/alexander-hansen'}",False,42,1,0,1585667518,1585664258,1585667087.0,60952793,CC BY-SA 4.0,https://stackoverflow.com/questions/60952793/is-there-a-neat-way-to-separate-checked-checkbox-labels-in-js-jquery,Is there a neat way to separate checked checkbox labels in JS/jquery?,,,,,
804,"['javascript', 'html']","{'account_id': 18104542, 'reputation': 3, 'user_id': 13161976, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj4RN8-gA_1fc2wr_sm3gmYDRB8u6tqlepsmRdzuw=k-s256', 'display_name': 'Ayub Khan', 'link': 'https://stackoverflow.com/users/13161976/ayub-khan'}",True,67,1,0,1585667445,1585632836,1585633551.0,60944040,CC BY-SA 4.0,https://stackoverflow.com/questions/60944040/the-content-of-elements-must-consist-of-well-formed-character-data-or-markup-ma,The content of elements must consist of well-formed character data or markup. markup,,60944385.0,,,
805,"['php', 'html', 'laravel']","{'account_id': 10194136, 'reputation': 61, 'user_id': 7526486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3806b9c6581c55048f44f4634ca89255?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gu1Ldr4n', 'link': 'https://stackoverflow.com/users/7526486/gu1ldr4n'}",True,109,1,-1,1585666323,1585663854,,60952638,,https://stackoverflow.com/questions/60952638/array-value-in-button-php-laravel-framework,"Array Value in Button, PHP Laravel Framework",,,1585708189.0,Needs details or clarity,
806,"['html', 'reactjs', 'material-ui']","{'account_id': 17116352, 'reputation': 993, 'user_id': 13000229, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/o5UhR.jpg?s=256&g=1', 'display_name': 'dmjy', 'link': 'https://stackoverflow.com/users/13000229/dmjy'}",False,149,1,0,1585666295,1585665216,,60953128,CC BY-SA 4.0,https://stackoverflow.com/questions/60953128/what-is-div-without-a-child-used-for,What is &lt;div /&gt; (without a child) used for?,,,,,
807,"['html', 'r', 'download']","{'account_id': 16706347, 'reputation': 31, 'user_id': 12074768, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5aa242c5215168e8b9033e14d97f4d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dallas Phillips', 'link': 'https://stackoverflow.com/users/12074768/dallas-phillips'}",True,284,3,2,1585666196,1585659674,1585659788.0,60951177,CC BY-SA 4.0,https://stackoverflow.com/questions/60951177/downloading-raw-text-from-webpage,Downloading raw text from webpage,,,,,
808,"['javascript', 'html']","{'account_id': 17418786, 'reputation': 317, 'user_id': 12624729, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YU65k.jpg?s=256&g=1', 'display_name': 'just-Luka', 'link': 'https://stackoverflow.com/users/12624729/just-luka'}",True,118,1,-1,1585665508,1585659903,1585665508.0,60951257,,https://stackoverflow.com/questions/60951257/get-new-value-from-one-input-to-another,Get new value from one input to another,,60951307.0,1585659975.0,Duplicate,
809,"['javascript', 'html']","{'account_id': 17788894, 'reputation': 139, 'user_id': 12918388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/665cb727ebfefb97aef7b0b47cdd879b?s=256&d=identicon&r=PG&f=1', 'display_name': 'gsr', 'link': 'https://stackoverflow.com/users/12918388/gsr'}",True,139,1,1,1585665057,1585483178,1585547821.0,60913920,CC BY-SA 4.0,https://stackoverflow.com/questions/60913920/html-button-doesnt-show-pop-up,HTML button doesn&#39;t show pop-up,,60953076.0,,,
810,"['javascript', 'jquery', 'html', 'forms', 'input-field']","{'account_id': 1929618, 'reputation': 928, 'user_id': 1739313, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/829faa2293133976fe5ce2ff139fa0cc?s=256&d=identicon&r=PG', 'display_name': 'Sbpro', 'link': 'https://stackoverflow.com/users/1739313/sbpro'}",True,68,2,0,1585664862,1585651485,1585653302.0,60948741,CC BY-SA 4.0,https://stackoverflow.com/questions/60948741/dynamically-generated-input-fields-from-a-js-literal-template-input-values-do-n,Dynamically generated Input fields from a JS literal template: input values do not display,,60949256.0,,,
811,"['html', 'css', 'image']","{'account_id': 4642112, 'reputation': 29, 'user_id': 3761648, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3761648', 'link': 'https://stackoverflow.com/users/3761648/user3761648'}",False,100,1,2,1585664652,1585650219,1585656968.0,60948359,CC BY-SA 4.0,https://stackoverflow.com/questions/60948359/responsive-grid-image-view-for-3-images,Responsive Grid image View for 3 images,,,,,
812,"['html', 'angular', 'select', 'data-binding']","{'account_id': 17961132, 'reputation': 49, 'user_id': 13078076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4386bc64e4516de1f9460e6b1e4cd78b?s=256&d=identicon&r=PG&f=1', 'display_name': 'sa7noun.m', 'link': 'https://stackoverflow.com/users/13078076/sa7noun-m'}",True,647,1,0,1585664599,1585662015,,60951991,CC BY-SA 4.0,https://stackoverflow.com/questions/60951991/set-default-value-of-select-option-in-angular-update-form,set default value of Select option in angular update form,,60952510.0,,,
813,"['javascript', 'python', 'html', 'flask', 'jinja2']","{'account_id': 14059492, 'reputation': 5564, 'user_id': 10155936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5498b635fa9e0b5e78f317de115bc5b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saurabh P Bhandari', 'link': 'https://stackoverflow.com/users/10155936/saurabh-p-bhandari'}",True,714,1,-1,1585664162,1585662806,,60952260,CC BY-SA 4.0,https://stackoverflow.com/questions/60952260/how-to-expose-a-form-when-a-radio-button-is-checked,How to expose a form when a radio button is checked?,,,,,
814,"['html', 'css', 'bootstrap-4']","{'account_id': 391384, 'reputation': 3159, 'user_id': 752004, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/WvDlU.jpg?s=256&g=1', 'display_name': 'Gianpiero', 'link': 'https://stackoverflow.com/users/752004/gianpiero'}",True,562,2,3,1585663487,1583926262,,60635025,CC BY-SA 4.0,https://stackoverflow.com/questions/60635025/bootstrap-4-navbar-menu-keep-entry-visible-when-collapsed,Bootstrap 4 navbar/menu keep entry visible when collapsed,,60635633.0,,,
815,"['html', 'css']","{'account_id': 18111560, 'reputation': 71, 'user_id': 13168580, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f05bad9a584aa9d41e5c4dd12006592?s=256&d=identicon&r=PG&f=1', 'display_name': 'barbiequeen', 'link': 'https://stackoverflow.com/users/13168580/barbiequeen'}",True,736,4,0,1585662893,1585659412,1585659743.0,60951106,CC BY-SA 4.0,https://stackoverflow.com/questions/60951106/why-my-sub-menu-is-not-working-in-html-css,why my sub menu is not working in html css,,60951790.0,,,
816,"['javascript', 'html', 'css']","{'account_id': 18111315, 'reputation': 13, 'user_id': 13168337, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c5aebd22506685beb3917f0721f9df3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Toshiro', 'link': 'https://stackoverflow.com/users/13168337/toshiro'}",False,52,1,-1,1585662766,1585662203,,60952051,CC BY-SA 4.0,https://stackoverflow.com/questions/60952051/scroll-position-problem-with-resposive-navigation,Scroll position problem with resposive navigation,,,,,
817,"['html', 'css', 'fonts', 'google-font-api']","{'account_id': 11726615, 'reputation': 12769, 'user_id': 8583669, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4iGwt.jpg?s=256&g=1', 'display_name': 'johannchopin', 'link': 'https://stackoverflow.com/users/8583669/johannchopin'}",True,1041,1,0,1585662458,1585661992,,60951982,CC BY-SA 4.0,https://stackoverflow.com/questions/60951982/import-google-font-using-real-url-to-font-file,Import Google Font using real url to font file,,60952136.0,,,
818,"['javascript', 'jquery', 'html', 'wordpress', 'contact-form-7']","{'account_id': 14151754, 'reputation': 471, 'user_id': 10223490, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b247a4442dcd1bcfbbfd73a8dcac367?s=256&d=identicon&r=PG&f=1', 'display_name': 'brandbei37', 'link': 'https://stackoverflow.com/users/10223490/brandbei37'}",False,176,0,1,1585662387,1585662387,,60952108,CC BY-SA 4.0,https://stackoverflow.com/questions/60952108/add-datauristring-to-file-upload,Add datauristring to file upload,,,,,
819,"['html', 'css']","{'account_id': 14971841, 'reputation': 1168, 'user_id': 10808467, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/w7wie.jpg?s=256&g=1', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/10808467/tom'}",True,77,4,1,1585662064,1583694919,1583695340.0,60591145,CC BY-SA 4.0,https://stackoverflow.com/questions/60591145/css-footer-not-sticky-and-floating-to-the-bottom,CSS Footer not sticky and floating to the bottom,,60591182.0,,,
820,"['python', 'html', 'selenium']","{'account_id': 10216268, 'reputation': 302, 'user_id': 7541876, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://graph.facebook.com/753207001503792/picture?type=large', 'display_name': 'Michael de Borst', 'link': 'https://stackoverflow.com/users/7541876/michael-de-borst'}",True,313,1,0,1585661002,1585660654,,60951520,CC BY-SA 4.0,https://stackoverflow.com/questions/60951520/python-selenium-can-not-extract-innertext,Python Selenium can not extract innertext,,60951648.0,,,
821,"['javascript', 'jquery', 'html', 'tinymce', 'textarea']","{'account_id': 7355593, 'reputation': 5884, 'user_id': 5600452, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/ydVUZ.jpg?s=256&g=1', 'display_name': 'rahul.m', 'link': 'https://stackoverflow.com/users/5600452/rahul-m'}",True,1162,1,1,1585660809,1585633694,1585634944.0,60944184,CC BY-SA 4.0,https://stackoverflow.com/questions/60944184/tinymce-allow-tab-space-indent,Tinymce allow tab space indent,,,,,
822,"['python', 'html', 'css', 'qt', 'pyqt']","{'account_id': 17098066, 'reputation': 57, 'user_id': 12372657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22bc70ae76d874f60a5077b1a195ae6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'amunozo', 'link': 'https://stackoverflow.com/users/12372657/amunozo'}",False,152,0,0,1585660342,1585660342,,60951404,CC BY-SA 4.0,https://stackoverflow.com/questions/60951404/html-with-css-formating-in-qtextedit-qt,HTML with CSS formating in QTextEdit (Qt),,,,,
823,"['javascript', 'php', 'html', 'event-listener', 'server-sent-events']","{'account_id': 2047697, 'reputation': 49, 'user_id': 1827421, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/82c70cea656d71d964ea0af87db1ac48?s=256&d=identicon&r=PG', 'display_name': 'user1827421', 'link': 'https://stackoverflow.com/users/1827421/user1827421'}",False,426,0,0,1585659685,1585659275,1585659685.0,60951058,CC BY-SA 4.0,https://stackoverflow.com/questions/60951058/get-db-record-update-notification-with-html-sse,Get DB Record Update notification with HTML SSE,,,,,
824,"['javascript', 'html', 'css']","{'account_id': 15032030, 'reputation': 3, 'user_id': 10849833, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10217141937037238/picture?type=large', 'display_name': 'Edson', 'link': 'https://stackoverflow.com/users/10849833/edson'}",True,54,1,0,1585659586,1585657066,1585657180.0,60950370,CC BY-SA 4.0,https://stackoverflow.com/questions/60950370/how-to-keep-the-blocks-individual-with-javascript,How to keep the blocks individual with Javascript?,,60951152.0,,,
825,"['html', 'css']","{'account_id': 17140689, 'reputation': 95, 'user_id': 12404778, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Fw70LHVr2Pc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfgXlz7Wlb8Pph5vMGF8YIe_UQMHQ/photo.jpg?sz=256', 'display_name': 'Zubair Ali', 'link': 'https://stackoverflow.com/users/12404778/zubair-ali'}",True,73,1,-2,1585659524,1585656571,1585657258.0,60950243,CC BY-SA 4.0,https://stackoverflow.com/questions/60950243/how-can-i-replicate-this-layout-html,How can i replicate this layout HTML,,60951001.0,,,
826,"['html', 'angular', 'modal-dialog', 'frontend']","{'account_id': 17852614, 'reputation': 176, 'user_id': 12968035, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-74l-7RCNeEY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3retbGdSAwXUT5IQzB8IhlNwYMPVoA/photo.jpg?sz=256', 'display_name': 'mario', 'link': 'https://stackoverflow.com/users/12968035/mario'}",False,432,2,0,1585659323,1585652920,1585659323.0,60949155,CC BY-SA 4.0,https://stackoverflow.com/questions/60949155/modal-is-opening-but-the-value-from-inputs-is-undefined-it-happens-just-with-th,Modal is opening but the value from Inputs is undefined. It happens just with the first opening of modal,,,,,
827,"['html', 'css', 'reactjs']","{'account_id': 17780375, 'reputation': 123, 'user_id': 12911697, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/275314e1ac320db75e6fa25c107465a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shrimpis', 'link': 'https://stackoverflow.com/users/12911697/shrimpis'}",False,427,2,-3,1585659222,1585656128,1585657028.0,60950125,CC BY-SA 4.0,https://stackoverflow.com/questions/60950125/inline-css-inside-a-html-a-a-tag-in-react,Inline css inside a html &lt;a&gt;&lt;/a&gt; tag in react,,,,,
