,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
314,"['javascript', 'html', 'jquery', 'facebook', 'dom-events']","{'account_id': 174571, 'reputation': 31006, 'user_id': 404020, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/cdfe0bab2e03558085a7a328d0901607?s=256&d=identicon&r=PG', 'display_name': 'node ninja', 'link': 'https://stackoverflow.com/users/404020/node-ninja'}",True,593,,2,1,1587998460,1332094210,9760847,CC BY-SA 4.0,https://stackoverflow.com/questions/9760847/how-to-use-javascript-to-make-this-button-do-whatever-it-does-when-the-mouse-hov,How to use Javascript to make this button do whatever it does when the mouse hovers over it,,1587997783.0,,,,
315,"['php', 'html', 'heredoc']","{'account_id': 365330, 'reputation': 1662, 'user_id': 710186, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/79e5556386a4c2e307620ea087028e7f?s=256&d=identicon&r=PG', 'display_name': 'wantTheBest', 'link': 'https://stackoverflow.com/users/710186/wantthebest'}",True,6366,9612184.0,1,2,1587779583,1331173145,9612057,CC BY-SA 4.0,https://stackoverflow.com/questions/9612057/php-variable-is-not-working-in-a-heredoc-when-adding-a-6th,PHP variable is not working in a heredoc when adding a 6th,,1587779583.0,,,,
316,"['xml', 'html']","{'account_id': 1317178, 'reputation': 107, 'user_id': 1263784, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/b3f3ceb96d83be26d4960768d4e5ea01?s=256&d=identicon&r=PG', 'display_name': 'ELias Rahme', 'link': 'https://stackoverflow.com/users/1263784/elias-rahme'}",False,1233,,3,0,1587582735,1331546112,9664894,CC BY-SA 3.0,https://stackoverflow.com/questions/9664894/how-to-load-data-from-xml-file-into-html5,How to load data from XML file into HTML5,,1392917939.0,,,,
317,"['html', 'css', 'markup']","{'account_id': 31668, 'reputation': 59852, 'user_id': 87152, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/611f8c4f76f1dbb26984b6bfb6b833b6?s=256&d=identicon&r=PG', 'display_name': 'Max Frai', 'link': 'https://stackoverflow.com/users/87152/max-frai'}",True,20817,9793800.0,4,5,1587209899,1332272652,9793784,CC BY-SA 3.0,https://stackoverflow.com/questions/9793784/html-upper-and-lower-indecies,Html upper and lower indecies,,1343660066.0,,,,
318,"['html', 'css']","{'account_id': 109369, 'reputation': 2836, 'user_id': 289827, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/h6h7I.jpg?s=256&g=1', 'display_name': 'Martin Ždila', 'link': 'https://stackoverflow.com/users/289827/martin-%c5%bddila'}",True,26595,9699222.0,4,25,1587179295,1331717066,9699039,CC BY-SA 4.0,https://stackoverflow.com/questions/9699039/button-with-displayblock-not-stretched,button with display:block not stretched,,1535624152.0,,,,
319,"['jquery', 'html']","{'account_id': 409732, 'reputation': 137, 'user_id': 781147, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/45ccfa9d276f33a7a4b3225ecc7f0fe2?s=256&d=identicon&r=PG', 'display_name': 'Jeroen', 'link': 'https://stackoverflow.com/users/781147/jeroen'}",True,1592,9850241.0,2,3,1586898320,1332575151,9850025,CC BY-SA 3.0,https://stackoverflow.com/questions/9850025/get-h1-from-divs-and-make-a-sidebar-link-menu,get H1 from divs and make a sidebar Link menu,,1333174304.0,,,,
320,"['html', 'dom']","{'account_id': 34850, 'reputation': 2479, 'user_id': 98563, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/8a0b39c6a994855ffefe83e200fc4b59?s=256&d=identicon&r=PG', 'display_name': 'Fred Yang', 'link': 'https://stackoverflow.com/users/98563/fred-yang'}",True,794,,2,2,1586424840,1331150521,9608236,CC BY-SA 3.0,https://stackoverflow.com/questions/9608236/custom-attribute-vs-data-attribute,custom attribute vs data-* attribute,,,,,,
321,"['javascript', 'html', 'video']","{'account_id': 1015342, 'reputation': 7347, 'user_id': 1027004, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/fwOId.jpg?s=256&g=1', 'display_name': 'Costa Michailidis', 'link': 'https://stackoverflow.com/users/1027004/costa-michailidis'}",True,18361,9678806.0,3,17,1586261461,1331611221,9678177,CC BY-SA 3.0,https://stackoverflow.com/questions/9678177/how-often-does-the-timeupdate-event-fire-for-an-html5-video,How often does the timeupdate event fire for an html5 video,,,,,,
322,"['css', 'html', 'seo']","{'account_id': 387216, 'reputation': 1567, 'user_id': 745434, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b4ac4c98b06b94cd8321f713e3229681?s=256&d=identicon&r=PG&f=1', 'display_name': 'Voriki', 'link': 'https://stackoverflow.com/users/745434/voriki'}",True,8426,9584133.0,3,6,1586073798,1331035225,9583301,CC BY-SA 3.0,https://stackoverflow.com/questions/9583301/is-there-a-penalty-to-using-two-nav-elements-in-a-header,Is there a penalty to using two &lt;nav&gt; elements in a &lt;header&gt;,,1495542288.0,,,,
323,"['java', 'html']","{'account_id': 1287329, 'reputation': 77, 'user_id': 1240150, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/ba6754110fe94b8657cd22129b84edd9?s=256&d=identicon&r=PG', 'display_name': 'Anil Kumar', 'link': 'https://stackoverflow.com/users/1240150/anil-kumar'}",False,80,,2,-2,1585388593,1332835136,9885469,CC BY-SA 3.0,https://stackoverflow.com/questions/9885469/how-to-remove-linking-or-seprate-id-value-from-this-link,how to remove linking or seprate id value from this link,,1332835388.0,,,,
324,"['php', 'mysql', 'html']","{'account_id': 1136033, 'reputation': 107, 'user_id': 1121083, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/33c59e9634c598d0e7d0679c1f1d36bd?s=256&d=identicon&r=PG', 'display_name': 'user1121083', 'link': 'https://stackoverflow.com/users/1121083/user1121083'}",True,4990,9546940.0,2,2,1584089557,1330785385,9546923,,https://stackoverflow.com/questions/9546923/stop-html-javascript-and-sql-injection-on-website,stop HTML/Javascript and SQL injection on website,,1330786372.0,1584090135.0,Duplicate,,
325,"['javascript', 'html', 'css', 'hide']","{'account_id': 228174, 'reputation': 2672, 'user_id': 490324, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/MEqUO.png?s=256&g=1', 'display_name': 'm1k3y3', 'link': 'https://stackoverflow.com/users/490324/m1k3y3'}",True,31746,9700112.0,4,11,1583589314,1331720655,9700039,CC BY-SA 3.0,https://stackoverflow.com/questions/9700039/hide-part-of-the-text-html-css-javascript,"hide part of the text html, css, javascript",,1435151681.0,,,,
326,"['jquery', 'html', 'css', 'jquery-mobile']","{'account_id': 388484, 'reputation': 5799, 'user_id': 747456, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/WPCuD.jpg?s=256&g=1', 'display_name': 'Neil', 'link': 'https://stackoverflow.com/users/747456/neil'}",False,6271,,3,3,1583222465,1332314105,9800105,CC BY-SA 3.0,https://stackoverflow.com/questions/9800105/vertically-centre-the-contents-of-a-div-in-jquery-mobile,Vertically centre the contents of a DIV in jQuery Mobile,,,,,,
327,"['javascript', 'html', 'dom-events', 'mootools']","{'account_id': 1257014, 'reputation': 2340, 'user_id': 1216272, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/77512fe46dec389c7bc5d85c6a321638?s=256&d=identicon&r=PG', 'display_name': 'Kunal Vashist', 'link': 'https://stackoverflow.com/users/1216272/kunal-vashist'}",False,2013,,1,0,1583136155,1330935631,9563536,CC BY-SA 4.0,https://stackoverflow.com/questions/9563536/onerrorif-used-on-iframe-doesnt-work-in-ie,onerror(if used on iframe) doesn&#39;t work in ie,,1583136155.0,,,,
328,"['php', 'javascript', 'html', 'forms']","{'account_id': 1327195, 'reputation': 31, 'user_id': 1271786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69c1a3469cb66865054e3c6afeffa657?s=256&d=identicon&r=PG', 'display_name': 'KConstantin', 'link': 'https://stackoverflow.com/users/1271786/kconstantin'}",True,1673,,6,1,1582703481,1331822373,9722027,CC BY-SA 3.0,https://stackoverflow.com/questions/9722027/redirecting-based-on-a-php-dropdown-form,redirecting based on a php dropdown form,,1331823911.0,,,,
329,"['python', 'html', 'flask']","{'account_id': 46016, 'reputation': 49103, 'user_id': 135829, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/zfWZK.jpg?s=256&g=1', 'display_name': 'Sergei Basharov', 'link': 'https://stackoverflow.com/users/135829/sergei-basharov'}",True,28687,9519004.0,4,54,1582554570,1330591411,9513072,CC BY-SA 3.0,https://stackoverflow.com/questions/9513072/more-than-one-static-path-in-local-flask-instance,More than one static path in local Flask instance,,,,,,
330,"['html', 'html-select', 'optgroup']","{'account_id': 132831, 'reputation': 5675, 'user_id': 333763, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/0370dd5155ccb01b88ffee25f2e0f765?s=256&d=identicon&r=PG&f=1', 'display_name': 'marcin_koss', 'link': 'https://stackoverflow.com/users/333763/marcin-koss'}",True,94515,9892421.0,7,71,1582468754,1332860778,9892247,CC BY-SA 4.0,https://stackoverflow.com/questions/9892247/selectable-optgroup-in-html-select-tag,Selectable &lt;optgroup&gt; in HTML &lt;select&gt; tag,,1582468754.0,,,,
331,"['php', 'html', 'encoding', 'json']","{'account_id': 166683, 'reputation': 9141, 'user_id': 390977, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b6fef298459ad9a3b1d7dc6319246331?s=256&d=identicon&r=PG', 'display_name': 'Ian Hunter', 'link': 'https://stackoverflow.com/users/390977/ian-hunter'}",True,8998,,1,2,1582455785,1332192753,9778290,CC BY-SA 3.0,https://stackoverflow.com/questions/9778290/json-decode-u2019,json_decode \u2019,,1495539892.0,,,,
332,"['javascript', 'html', 'css', 'caching']","{'account_id': 95299, 'reputation': 9015, 'user_id': 259628, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/512e53dbf8472f0f91d485ec356ef845?s=256&d=identicon&r=PG', 'display_name': 'Brad Herman', 'link': 'https://stackoverflow.com/users/259628/brad-herman'}",True,121247,9692722.0,12,146,1581640907,1331675100,9692665,CC BY-SA 3.0,https://stackoverflow.com/questions/9692665/cache-busting-via-params,Cache busting via params,,,,,,
333,"['html', 'button']","{'account_id': 1098908, 'reputation': 36853, 'user_id': 1091828, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/57e2ddd51487107535b956eadd7d613a?s=256&d=identicon&r=PG', 'display_name': 'Danny Fox', 'link': 'https://stackoverflow.com/users/1091828/danny-fox'}",True,417,9546589.0,2,1,1581605872,1330782066,9546574,,https://stackoverflow.com/questions/9546574/what-is-the-difference-between-these-two-buttons,What is the difference between these two buttons?,,1330783047.0,1581549555.0,Duplicate,,
334,"['html', 'css', 'vertical-alignment', 'alignment']","{'account_id': 280829, 'reputation': 28298, 'user_id': 576758, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6305cbb1c738e615feb48584d705d64a?s=256&d=identicon&r=PG', 'display_name': 'Tapas Bose', 'link': 'https://stackoverflow.com/users/576758/tapas-bose'}",True,59773,9656391.0,3,18,1581589889,1331480583,9656362,,https://stackoverflow.com/questions/9656362/div-horizontally-center-and-vertically-middle,Div horizontally center and vertically middle,,1331481233.0,1411935200.0,Duplicate,,
335,"['html', 'utf-8', 'byte-order-mark']","{'account_id': 75371, 'reputation': 2189, 'user_id': 216238, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/34b41f8815601e9a16baa4e56c69bcc2?s=256&d=identicon&r=PG', 'display_name': 'Matt Brailsford', 'link': 'https://stackoverflow.com/users/216238/matt-brailsford'}",True,15962,,2,9,1581484752,1330614363,9518572,CC BY-SA 3.0,https://stackoverflow.com/questions/9518572/utf-8-html-without-bom-displays-strange-characters,UTF-8 html without BOM displays strange characters,,,,,,
336,"['javascript', 'html']","{'account_id': 951720, 'reputation': 323, 'user_id': 977720, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/SpdA0.jpg?s=256&g=1', 'display_name': 'Shashi Roy', 'link': 'https://stackoverflow.com/users/977720/shashi-roy'}",True,148611,9634950.0,6,13,1581367597,1331299551,9634783,CC BY-SA 3.0,https://stackoverflow.com/questions/9634783/how-to-activate-a-textbox-if-i-select-an-other-option-in-drop-down-box,how to activate a textbox if I select an other option in drop down box,1502843471.0,1331299674.0,,,,
337,"['html', 'css', 'caching']","{'account_id': 230897, 'reputation': 275, 'user_id': 494775, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/Rba0v.jpg?s=256&g=1', 'display_name': 'AD - Stop Putin -', 'link': 'https://stackoverflow.com/users/494775/ad-stop-putin'}",True,1913,9851704.0,1,0,1581253918,1332591150,9851645,CC BY-SA 4.0,https://stackoverflow.com/questions/9851645/what-is-the-best-way-to-force-the-client-to-reload-webpage,What is the best way to force the client to reload webpage?,,1581253918.0,,,,
338,"['html', 'css']","{'account_id': 149058, 'reputation': 1707, 'user_id': 361272, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://lh5.googleusercontent.com/-Mzr9T8VMWJo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd0ySKw3c2luQPsvNCbAnf31vgnjw/photo.jpg?sz=256', 'display_name': 'Dan L.', 'link': 'https://stackoverflow.com/users/361272/dan-l'}",True,132812,9811485.0,8,45,1581079721,1332357774,9811465,CC BY-SA 3.0,https://stackoverflow.com/questions/9811465/scrollable-div-inside-container,scrollable div inside container,,1332369439.0,,,,
339,"['html', 'escaping', 'syntax-highlighting', 'pre']","{'account_id': 459909, 'reputation': 10748, 'user_id': 1071413, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7c4bba5da7e7470b759b12400cdd5db0?s=256&d=identicon&r=PG', 'display_name': 'its_me', 'link': 'https://stackoverflow.com/users/1071413/its-me'}",True,1725,9644489.0,1,3,1580292641,1331360330,9644400,CC BY-SA 4.0,https://stackoverflow.com/questions/9644400/how-to-fix-the-pre-tags-issues-with-left-angle-brackets,How to fix the &#39;pre&#39; tag&#39;s issues with left angle brackets &#39;&lt;&#39;?,,1580292641.0,,,,
340,"['html', 'css', 'vertical-alignment']","{'account_id': 55331, 'reputation': 165737, 'user_id': 165673, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/e43e620f96a26bf6ee7fa70750c0302a?s=256&d=identicon&r=PG', 'display_name': 'Yarin', 'link': 'https://stackoverflow.com/users/165673/yarin'}",True,191183,9670531.0,4,166,1579854668,1331568035,9670469,CC BY-SA 3.0,https://stackoverflow.com/questions/9670469/css-vertical-alignment-of-inline-inline-block-elements,CSS vertical alignment of inline/inline-block elements,,1397748744.0,,,,
341,"['javascript', 'html', 'printing', 'window']","{'account_id': 206194, 'reputation': 1098, 'user_id': 455331, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://i.stack.imgur.com/IbHRZ.png?s=256&g=1', 'display_name': 'Clive', 'link': 'https://stackoverflow.com/users/455331/clive'}",True,158845,9852260.0,7,34,1579207275,1332596259,9852190,CC BY-SA 3.0,https://stackoverflow.com/questions/9852190/js-window-open-then-print,js window.open then print(),,,,,,
342,"['php', 'html', 'ajax']","{'account_id': 1262755, 'reputation': 71, 'user_id': 1220651, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de90d6a3231f3892a618837370f4e192?s=256&d=identicon&r=PG', 'display_name': 'Kester Soriano', 'link': 'https://stackoverflow.com/users/1220651/kester-soriano'}",True,1703,,4,1,1579166333,1331178413,9612601,CC BY-SA 3.0,https://stackoverflow.com/questions/9612601/is-it-safe-to-store-classified-information-in-a-session-variable,Is it safe to store classified information in a session variable?,,1341347511.0,,,,
343,"['javascript', 'html', 'google-analytics', 'dom-events']","{'account_id': 206151, 'reputation': 3304, 'user_id': 455265, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/29026823da21a8eff815972f85903ebe?s=256&d=identicon&r=PG', 'display_name': 'David Nix', 'link': 'https://stackoverflow.com/users/455265/david-nix'}",True,1269,9937726.0,3,0,1579099573,1333044398,9930913,CC BY-SA 4.0,https://stackoverflow.com/questions/9930913/google-analytics-tracking-extensible-parameter-utme-not-showing-in-utm-gif,Google Analytics Tracking - Extensible parameter (utme) not showing in _utm.gif request,,1579099573.0,,,,
344,"['javascript', 'android', 'html']","{'account_id': 550653, 'reputation': 2393, 'user_id': 915267, 'user_type': 'registered', 'accept_rate': 6, 'profile_image': 'https://www.gravatar.com/avatar/1bd97b06b70b53a71a652abf302bda4c?s=256&d=identicon&r=PG', 'display_name': 'Ravikiran', 'link': 'https://stackoverflow.com/users/915267/ravikiran'}",True,146,,1,0,1578856321,1331542466,9664051,CC BY-SA 4.0,https://stackoverflow.com/questions/9664051/html-file-is-not-running-in-emulator,Html file is not running in emulator,,1578856321.0,,,,
345,"['php', 'html', 'ajax', 'forms', 'checkbox']","{'account_id': 953825, 'reputation': 6228, 'user_id': 979483, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/jfx6p.jpg?s=256&g=1', 'display_name': 'Mike Barwick', 'link': 'https://stackoverflow.com/users/979483/mike-barwick'}",True,489,9575743.0,3,1,1578779865,1330989863,9575663,CC BY-SA 4.0,https://stackoverflow.com/questions/9575663/php-mail-checkbox-post,PHP mail checkbox $_POST,,1578779721.0,,,,
346,"['html', 'rss']","{'account_id': 105197, 'reputation': 7704, 'user_id': 280842, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/603e0feb25c8390435582c308b6a40ba?s=256&d=identicon&r=PG', 'display_name': 'filype', 'link': 'https://stackoverflow.com/users/280842/filype'}",True,18974,10099772.0,2,41,1578112793,1332734748,9866472,CC BY-SA 4.0,https://stackoverflow.com/questions/9866472/rss-specification-html-code-inside-rss-feed,RSS specification HTML code inside RSS feed,,1578112793.0,,,,
347,['html'],"{'account_id': 1283919, 'reputation': 1697, 'user_id': 1237388, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/cf237575a0d0fbcd62428c3626f95c2c?s=256&d=identicon&r=PG', 'display_name': 'Abbey Graebner', 'link': 'https://stackoverflow.com/users/1237388/abbey-graebner'}",True,398439,9661018.0,7,165,1577073450,1331518879,9660987,CC BY-SA 3.0,https://stackoverflow.com/questions/9660987/how-to-get-a-tab-character,How to get a tab character?,1533038237.0,,,,,
348,"['javascript', 'html', 'filereader', 'dom-events']","{'account_id': 162649, 'reputation': 549, 'user_id': 384241, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/16b38bd35713fea2470ca4bbaecc38c4?s=256&d=identicon&r=PG', 'display_name': 'user384241', 'link': 'https://stackoverflow.com/users/384241/user384241'}",True,53493,9815648.0,6,49,1576591464,1332383290,9815625,CC BY-SA 4.0,https://stackoverflow.com/questions/9815625/looping-through-files-for-filereader-output-always-contains-last-value-from-loo,"Looping through files for FileReader, output always contains last value from loop",,1566819993.0,,,,
349,"['javascript', 'html', 'embed']","{'account_id': 332624, 'reputation': 13245, 'user_id': 658031, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/711e76c263d03660772b5a5198d33671?s=256&d=identicon&r=PG', 'display_name': 'EMBEDONIX', 'link': 'https://stackoverflow.com/users/658031/embedonix'}",True,11964,9750071.0,1,2,1576359621,1331987555,9750010,CC BY-SA 3.0,https://stackoverflow.com/questions/9750010/start-and-stop-for-a-embeded-music-in-html-using-javascript-works-only-in-ie,Start and stop for a embeded music in html using javascript works only in IE,,,,,,
350,"['html', 'outlook', 'alignment']","{'account_id': 1302145, 'reputation': 41, 'user_id': 1251836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4e43289340e2f1b6d2c864d906f160e?s=256&d=identicon&r=PG', 'display_name': 'Deb', 'link': 'https://stackoverflow.com/users/1251836/deb'}",True,16394,,1,4,1576090497,1331027409,9581264,CC BY-SA 4.0,https://stackoverflow.com/questions/9581264/justifying-text-in-html-email-for-outlook,Justifying text in HTML email for outlook,,1576090497.0,,,,
351,"['javascript', 'html', 'html-table']","{'account_id': 1048507, 'reputation': 121, 'user_id': 1265893, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65b39117d0cb81f495c3275ea016392f?s=256&d=identicon&r=PG', 'display_name': 'Sergei Veinberg', 'link': 'https://stackoverflow.com/users/1265893/sergei-veinberg'}",False,6631,,2,2,1575187275,1331633318,9681984,CC BY-SA 3.0,https://stackoverflow.com/questions/9681984/manipulating-rows-and-columns-in-html-table-with-multi-row-cells,Manipulating rows and columns in HTML table with multi-row cells,,1477491489.0,,,,
352,"['javascript', 'html', 'dom-events', 'javascript-framework']","{'account_id': 409458, 'reputation': 23, 'user_id': 1280263, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/c8ce317e180af7f6e399ea6f8e475f94?s=256&d=identicon&r=PG', 'display_name': 'SANSCLAW', 'link': 'https://stackoverflow.com/users/1280263/sansclaw'}",True,70,9597233.0,3,-2,1574760897,1331104368,9597214,,https://stackoverflow.com/questions/9597214/how-to-replace-symbol-from-the-javascript-variable,How to replace symbol from the Javascript variable,,1574760897.0,1574769583.0,Not suitable for this site,,
353,"['html', 'css', 'twitter-bootstrap']","{'account_id': 557832, 'reputation': 2151, 'user_id': 920415, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/a19b5a220bd710c05354d5fa6c501edd?s=256&d=identicon&r=PG', 'display_name': 'Jack Frost', 'link': 'https://stackoverflow.com/users/920415/jack-frost'}",True,66655,9845149.0,4,111,1574442336,1332528519,9844861,CC BY-SA 3.0,https://stackoverflow.com/questions/9844861/twitter-bootstrap-text-in-navbar,Twitter Bootstrap: Text in navbar,,1462645085.0,,,,
354,"['php', 'html', 'forms', 'post', 'echo']","{'account_id': 303821, 'reputation': 9360, 'user_id': 612987, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/760b940c86cf17b6fcc92c026f9be8de?s=256&d=identicon&r=PG', 'display_name': 'Wasim A.', 'link': 'https://stackoverflow.com/users/612987/wasim-a'}",True,35750,9915023.0,10,4,1574426311,1332965671,9914979,CC BY-SA 3.0,https://stackoverflow.com/questions/9914979/php-post-not-working,PHP POST not working,,1336186891.0,,,,
355,"['html', 'vim', 'comments', 'indentation']","{'account_id': 1093779, 'reputation': 73, 'user_id': 1087831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4642f363b44bcb8e2cffb6215e15337?s=256&d=identicon&r=PG', 'display_name': 'UncleBill', 'link': 'https://stackoverflow.com/users/1087831/unclebill'}",True,320,12040603.0,1,5,1574179676,1333100840,9940623,CC BY-SA 4.0,https://stackoverflow.com/questions/9940623/unideal-comment-with-nerd-commenter-comment-javascript-embed-html-file,"Unideal comment with NERD_Commenter,comment javascript embed html file",,1574179676.0,,,,
356,"['jquery', 'html']","{'account_id': 29505, 'reputation': 960, 'user_id': 79803, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2833db65907df15752a004193ea4293f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cam', 'link': 'https://stackoverflow.com/users/79803/cam'}",True,18796,9767231.0,5,13,1573435334,1332109636,9762877,CC BY-SA 4.0,https://stackoverflow.com/questions/9762877/html5-js-how-to-animate-straight-line-between-two-coordinates,HTML5 / js - how to animate straight line between two coordinates?,,1573435334.0,,,,
357,"['html', 'css', 'drop-down-menu']","{'account_id': 1335225, 'reputation': 30703, 'user_id': 1365428, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/wWeu5.jpg?s=256&g=1', 'display_name': 'Rohit Azad Malik', 'link': 'https://stackoverflow.com/users/1365428/rohit-azad-malik'}",True,115231,9953516.0,7,27,1573048460,1333174243,9953482,CC BY-SA 3.0,https://stackoverflow.com/questions/9953482/how-to-make-a-pure-css-based-dropdown-menu,How to make a pure css based dropdown menu?,1485389507.0,1411216356.0,,,,
358,"['javascript', 'html', 'dom']","{'account_id': 1205282, 'reputation': 16293, 'user_id': 1175080, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5c1ca2e94db0e6c1dba18ddd8d563216?s=256&d=identicon&r=PG', 'display_name': 'Lone Learner', 'link': 'https://stackoverflow.com/users/1175080/lone-learner'}",True,2459,9852175.0,1,2,1572557259,1332596097,9852163,,https://stackoverflow.com/questions/9852163/determine-if-an-element-is-block-level-or-inline-with-javascript-while-walking-d,Determine if an element is block level or inline with JavaScript while walking DOM tree,,1572557259.0,1332949376.0,exact duplicate,,
359,"['javascript', 'jquery', 'html']","{'account_id': 757726, 'reputation': 3967, 'user_id': 1280996, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ab63a0ff259943f36b7af9228f9b8bce?s=256&d=identicon&r=PG', 'display_name': 'Leo Chan', 'link': 'https://stackoverflow.com/users/1280996/leo-chan'}",True,4307,9810073.0,2,1,1572534687,1332351581,9809934,CC BY-SA 4.0,https://stackoverflow.com/questions/9809934/dynamically-add-or-remove-input-box-using-jquery,Dynamically add or remove input box using jQuery,,1572534687.0,,,,
360,"['html', 'events', 'safari', 'html5-audio']","{'account_id': 65502, 'reputation': 20242, 'user_id': 192705, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/86da84b479fbd8dd884d70d1b7a3d9a1?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/192705/ben'}",True,6016,9934776.0,1,7,1572345998,1333003312,9920297,CC BY-SA 3.0,https://stackoverflow.com/questions/9920297/html5-audio-canplay-event-doesnt-fire-on-safari-mac-desktop,html5 audio - canplay event doesn&#39;t fire on Safari (Mac Desktop),,1333015730.0,,,,
361,"['javascript', 'html']","{'account_id': 1042169, 'reputation': 4383, 'user_id': 1047978, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8fadcbbb4576affb21187773fa2e0612?s=256&d=identicon&r=PG', 'display_name': 'AdamM', 'link': 'https://stackoverflow.com/users/1047978/adamm'}",True,69548,9823099.0,6,21,1571850479,1332422270,9823070,CC BY-SA 4.0,https://stackoverflow.com/questions/9823070/how-to-retrieve-value-of-input-type-in-a-dynamic-table,How to retrieve value of input type in a dynamic table,,1557690699.0,,,,
362,"['android', 'html', 'textview']","{'account_id': 207066, 'reputation': 809, 'user_id': 456728, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ac731b8f9f9862598c1656f0b851b64f?s=256&d=identicon&r=PG', 'display_name': 'holgerm', 'link': 'https://stackoverflow.com/users/456728/holgerm'}",True,97745,45146556.0,4,72,1571816222,1332021068,9754076,CC BY-SA 3.0,https://stackoverflow.com/questions/9754076/which-html-tags-are-supported-by-android-textview,Which HTML tags are supported by Android TextView?,1571817253.0,1495541862.0,,,,
