,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
792,"['javascript', 'html', 'ruby-on-rails', 'forms', 'angularjs']","{'account_id': 1014376, 'reputation': 4121, 'user_id': 1026266, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6eb7f16513136ad9f8457faa1fa8f422?s=256&d=identicon&r=PG', 'display_name': 'HelloWorld', 'link': 'https://stackoverflow.com/users/1026266/helloworld'}",True,9249,11124715.0,7,14,1470911598,1340128786,,11106631,CC BY-SA 3.0,https://stackoverflow.com/questions/11106631/angular-js-integration-with-ruby-on-rails-forms,Angular.js integration with Ruby On Rails Forms,,,,,,
793,"['javascript', 'html', 'angularjs']","{'account_id': 1270076, 'reputation': 141, 'user_id': 1226600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0bdcc1817227bdc6e5593447a6391fa?s=256&d=identicon&r=PG', 'display_name': 'MForce22', 'link': 'https://stackoverflow.com/users/1226600/mforce22'}",True,5831,,2,13,1470902650,1339032192,,10924503,CC BY-SA 3.0,https://stackoverflow.com/questions/10924503/angularjs-inject-module-after-app-initialization,angularjs inject module after app initialization,,,,,,
794,"['html', 'canvas', 'html5-canvas']","{'account_id': 1508515, 'reputation': 139, 'user_id': 1411265, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/97012c9924aa4079b2e7fa643301e8f8?s=256&d=identicon&r=PG', 'display_name': 'CampSoup1988', 'link': 'https://stackoverflow.com/users/1411265/campsoup1988'}",True,8967,,2,3,1470757006,1341019775,1393759653.0,11270761,CC BY-SA 3.0,https://stackoverflow.com/questions/11270761/html5-canvas-with-dynamic-user-input,HTML5 canvas with dynamic user input,,,,,,
795,"['javascript', 'html', 'css', 'ide']","{'account_id': 1277042, 'reputation': 769, 'user_id': 1232059, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/028ca21277a58ac1ebc967c3a4eb735b?s=256&d=identicon&r=PG', 'display_name': 'eusid', 'link': 'https://stackoverflow.com/users/1232059/eusid'}",True,10548,,5,14,1470361812,1338812098,,10881107,CC BY-SA 3.0,https://stackoverflow.com/questions/10881107/ide-for-html-css-java-script-w-live-view-port,IDE for HTML / CSS / Java Script w/ Live View Port,,,,,,
796,"['html', 'css']","{'account_id': 979782, 'reputation': 8553, 'user_id': 999820, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1e4804720842cb4cb6181e91d80a5b1c?s=256&d=identicon&r=PG', 'display_name': 'Marcio Mazzucato', 'link': 'https://stackoverflow.com/users/999820/marcio-mazzucato'}",True,5260,10853537.0,3,1,1470320286,1338565076,1470320286.0,10853302,CC BY-SA 3.0,https://stackoverflow.com/questions/10853302/css-hover-affect-element-before-the-element-pointed,CSS :hover affect element before the element pointed,,,,,,
797,"['javascript', 'html', 'function', 'attributes', 'callback']","{'account_id': 1593318, 'reputation': 1854, 'user_id': 1476170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fa3725d0388b002b64e36db77c76d38?s=256&d=identicon&r=PG', 'display_name': 'petehare', 'link': 'https://stackoverflow.com/users/1476170/petehare'}",True,7733,11165737.0,3,11,1469335865,1340410854,1340415806.0,11165707,CC BY-SA 3.0,https://stackoverflow.com/questions/11165707/passing-a-javascript-function-through-inline-data-attributes,Passing a Javascript function through inline data- attributes,,,,,,
798,"['javascript', 'html']","{'account_id': 543164, 'reputation': 177, 'user_id': 912183, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/33145921263739efc5ba37069e1918d8?s=256&d=identicon&r=PG', 'display_name': 'Mahmoud', 'link': 'https://stackoverflow.com/users/912183/mahmoud'}",True,75016,11267044.0,6,1,1469167126,1340994088,1341005821.0,11266990,CC BY-SA 3.0,https://stackoverflow.com/questions/11266990/how-to-get-values-in-span-tag-from-js,How To get values in Span Tag from JS,,,,,,
799,"['c#', 'regex', 'parsing', 'html']","{'account_id': 1555458, 'reputation': 2851, 'user_id': 1446725, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/85cbeff8ef4927acc72a28f9ee51ced8?s=256&d=identicon&r=PG', 'display_name': 'Ivan Ursul', 'link': 'https://stackoverflow.com/users/1446725/ivan-ursul'}",True,8429,,4,1,1468960135,1339599149,1339599708.0,11017583,CC BY-SA 3.0,https://stackoverflow.com/questions/11017583/extract-content-from-div-class-div-tag-c-regex,Extract Content from &lt;div class=&quot; &quot;&gt; &lt;/div&gt; Tag C# RegEx,,,,,,
800,"['html', 'static', 'editor', 'repeat']","{'account_id': 411801, 'reputation': 101, 'user_id': 784503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9002cd36fa8fb46bee276807e2c35a54?s=256&d=identicon&r=PG', 'display_name': 'poet', 'link': 'https://stackoverflow.com/users/784503/poet'}",True,14804,11241203.0,4,9,1468253981,1340873276,,11241056,CC BY-SA 3.0,https://stackoverflow.com/questions/11241056/repeat-same-html-code-in-several-pages,Repeat same HTML code in several pages,,,,,,
801,"['javascript', 'html', 'indexeddb']","{'account_id': 902905, 'reputation': 4626, 'user_id': 938542, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/0bc9ddeac48c0c9870e42d8f5065a98f?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/938542/michael'}",True,42881,11217431.0,4,16,1468107432,1340752865,1400985431.0,11217309,CC BY-SA 3.0,https://stackoverflow.com/questions/11217309/how-do-i-update-data-in-indexeddb,How do I update data in indexedDB?,,,,,,
802,"['javascript', 'jquery', 'html', 'redirect']","{'account_id': 1600550, 'reputation': 11, 'user_id': 1481653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71e3c309f9ace80189935afd7a5680c9?s=256&d=identicon&r=PG', 'display_name': 'Anjum Rind', 'link': 'https://stackoverflow.com/users/1481653/anjum-rind'}",False,893,,2,1,1467909132,1340686129,1467909132.0,11200906,CC BY-SA 3.0,https://stackoverflow.com/questions/11200906/exit-popup-redirect-with-a-exception,Exit Popup Redirect With a Exception,,,,,,
803,['html'],"{'account_id': 1584221, 'reputation': 141, 'user_id': 1468930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe2d6978f38a9035cdffa0054a2ff8e9?s=256&d=identicon&r=PG', 'display_name': 'user1468930', 'link': 'https://stackoverflow.com/users/1468930/user1468930'}",True,38002,,7,14,1467645546,1340189399,1340190702.0,11117950,CC BY-SA 3.0,https://stackoverflow.com/questions/11117950/removing-white-spacing-between-images-in-a-table,Removing White Spacing Between Images in a Table,,,,,,
804,"['html', 'css', 'overflow', 'positioning']","{'account_id': 1536326, 'reputation': 31, 'user_id': 1432269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8f7b171eff41e2cc55649eceaed830e?s=256&d=identicon&r=PG', 'display_name': 'user1432269', 'link': 'https://stackoverflow.com/users/1432269/user1432269'}",True,4424,10872881.0,3,2,1467642673,1338633996,,10861692,CC BY-SA 3.0,https://stackoverflow.com/questions/10861692/css-center-big-div-inside-smaller-one-hidden-overflow,CSS - center big div inside smaller one + hidden overflow,,,,,,
805,"['html', 'twitter-bootstrap', 'modernizr', 'html5shiv']","{'account_id': 242947, 'reputation': 3493, 'user_id': 514812, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/d6945d880db4f0e3bd75ad5cf76f2fa9?s=256&d=identicon&r=PG', 'display_name': 'Wasabi Developer', 'link': 'https://stackoverflow.com/users/514812/wasabi-developer'}",True,31115,11209580.0,1,40,1467395961,1340720526,1340720619.0,11209478,CC BY-SA 3.0,https://stackoverflow.com/questions/11209478/is-okay-to-implement-modernizr-with-twitter-bootstrap,Is okay to implement Modernizr with Twitter Bootstrap?,,,,,,
806,"['php', 'javascript', 'jquery', 'html', 'file-upload']","{'account_id': 1058390, 'reputation': 5248, 'user_id': 1060566, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/GFELa.jpg?s=256&g=1', 'display_name': 'Mike Boutin', 'link': 'https://stackoverflow.com/users/1060566/mike-boutin'}",True,2061,,2,2,1466927497,1339103956,1339158573.0,10940051,,https://stackoverflow.com/questions/10940051/html5-drag-n-drop-without-ajax-is-it-possible,HTML5 drag N drop without AJAX is it possible?,,1466956129.0,Duplicate,,,
807,"['php', 'html']","{'account_id': 99426, 'reputation': 8383, 'user_id': 268581, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/d602eadb9367e8c1a2e00c0bef73555c?s=256&d=identicon&r=PG', 'display_name': 'dharmatech', 'link': 'https://stackoverflow.com/users/268581/dharmatech'}",True,4770,11253703.0,5,4,1466875448,1340489337,,11173367,,https://stackoverflow.com/questions/11173367/php-library-for-html-tag-generation,PHP library for HTML tag generation,,1466880116.0,Not suitable for this site,,,
808,"['javascript', 'html']","{'account_id': 1546157, 'reputation': 85, 'user_id': 1439672, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/0ac4c755ba4e2cd7ad1f76a8e436e9ba?s=256&d=identicon&r=PG', 'display_name': 'vinc', 'link': 'https://stackoverflow.com/users/1439672/vinc'}",True,34403,,2,4,1466602412,1339294190,,10965917,CC BY-SA 3.0,https://stackoverflow.com/questions/10965917/getting-values-as-number-from-html-dropdown-menu-with-javascript,Getting values as number from html dropdown menu with Javascript,,,,,,
809,"['html', 'dreamweaver', 'markup']","{'account_id': 456731, 'reputation': 1606, 'user_id': 855640, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/70affd4ef36a584ae7bcc4103fb326c7?s=256&d=identicon&r=PG', 'display_name': 'Pavan Kumar', 'link': 'https://stackoverflow.com/users/855640/pavan-kumar'}",True,10415,,6,8,1466514750,1339146233,1339150054.0,10945908,CC BY-SA 3.0,https://stackoverflow.com/questions/10945908/can-we-add-ul-inside-a-tag,can we add &lt;ul&gt; inside &lt;a&gt; tag?,,,,,,
810,"['html', 'css', 'textarea']","{'account_id': 1370805, 'reputation': 1948, 'user_id': 1306061, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/iwWN1.jpg?s=256&g=1', 'display_name': 'codelove', 'link': 'https://stackoverflow.com/users/1306061/codelove'}",True,58972,11164001.0,2,57,1466122340,1340398462,1410523660.0,11163981,CC BY-SA 3.0,https://stackoverflow.com/questions/11163981/div-resizable-like-text-area,div resizable like text-area,,,,,,
811,"['html', 'xhtml', 'svg', 'embedding']","{'account_id': 345419, 'reputation': 737, 'user_id': 678335, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/68d25258b19b635d9922a74ac4207155?s=256&d=identicon&r=PG', 'display_name': 'bopjesvla', 'link': 'https://stackoverflow.com/users/678335/bopjesvla'}",True,5941,10937819.0,4,8,1465456508,1339085798,1339088483.0,10935757,CC BY-SA 3.0,https://stackoverflow.com/questions/10935757/embedding-html-in-embedded-svg-in-html,Embedding HTML in embedded SVG in HTML?,,,,,,
812,"['php', 'javascript', 'html']","{'account_id': 1292602, 'reputation': 184, 'user_id': 1244392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6794429efa40190cf8807972f106b599?s=256&d=identicon&r=PG', 'display_name': 'prakash', 'link': 'https://stackoverflow.com/users/1244392/prakash'}",True,9144,10877463.0,2,14,1465386544,1338792938,1465386544.0,10877399,CC BY-SA 3.0,https://stackoverflow.com/questions/10877399/php-html-javascript-execution-order,"PHP, HTML, Javascript execution order",,,,,,
813,"['html', 'css', 'tooltip']","{'account_id': 266149, 'reputation': 10390, 'user_id': 553566, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/6cfd0f092823a5c90f93944cdfeb5d9d?s=256&d=identicon&r=PG', 'display_name': 'nkcmr', 'link': 'https://stackoverflow.com/users/553566/nkcmr'}",True,523,10970723.0,2,0,1465370785,1339347516,1339347877.0,10970517,CC BY-SA 3.0,https://stackoverflow.com/questions/10970517/creating-a-tooltip-with-nothing-but-css3,Creating a tooltip with nothing but css3?,,,,,,
814,"['php', 'html', 'include']","{'account_id': 1554415, 'reputation': 4687, 'user_id': 1445985, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/EYT4R.jpg?s=256&g=1', 'display_name': 'Chud37', 'link': 'https://stackoverflow.com/users/1445985/chud37'}",True,7172,11262229.0,2,2,1465369663,1340974490,,11262182,,https://stackoverflow.com/questions/11262182/php-include-without-output,PHP include without output?,,1537028464.0,Duplicate,,,
815,"['html', 'css']","{'account_id': 418113, 'reputation': 12440, 'user_id': 794481, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/344337b6819f2f513fa80bb227be3c2d?s=256&d=identicon&r=PG', 'display_name': 'Tallboy', 'link': 'https://stackoverflow.com/users/794481/tallboy'}",True,320,11236795.0,2,1,1465368427,1340844674,,11236734,CC BY-SA 3.0,https://stackoverflow.com/questions/11236734/css3-for-this-tooltip,css3 for this tooltip,,,,,,
816,"['java', 'html', 'web-scraping', 'webharvest']","{'account_id': 1418634, 'reputation': 1367, 'user_id': 1403503, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/GYp54.jpg?s=256&g=1', 'display_name': 'kailash gaur', 'link': 'https://stackoverflow.com/users/1403503/kailash-gaur'}",True,3502,,1,0,1465363609,1339498752,1339499599.0,10995309,CC BY-SA 3.0,https://stackoverflow.com/questions/10995309/scraping-content-of-webpage-using-web-harvest,Scraping content of webpage using Web-harvest,1465364661.0,,,,,
817,"['javascript', 'jquery', 'html']","{'account_id': 400344, 'reputation': 9655, 'user_id': 766532, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/277034df7d9c9912e9d1c4d8e9101b4f?s=256&d=identicon&r=PG', 'display_name': 'Liam', 'link': 'https://stackoverflow.com/users/766532/liam'}",True,138553,11179515.0,6,42,1465072185,1340556040,1465072185.0,11179238,CC BY-SA 3.0,https://stackoverflow.com/questions/11179238/toggleclass-animate-jquery,ToggleClass animate jQuery?,,,,,,
818,"['javascript', 'jquery', 'html', 'unicode']","{'account_id': 40603, 'reputation': 6244, 'user_id': 117648, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/653878701c72b195254d091f12cc472a?s=256&d=identicon&r=PG', 'display_name': 'janesconference', 'link': 'https://stackoverflow.com/users/117648/janesconference'}",True,32135,11087206.0,4,34,1464863302,1340036745,,11087027,CC BY-SA 3.0,https://stackoverflow.com/questions/11087027/jquery-text-and-unicode,jquery .text() and unicode,,,,,,
819,"['html', 'css', 'facebook', 'wordpress']","{'account_id': 427647, 'reputation': 85, 'user_id': 809520, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5821d141708c90591bcc6524cffd8cf4?s=256&d=identicon&r=PG', 'display_name': 'Steve Beans', 'link': 'https://stackoverflow.com/users/809520/steve-beans'}",True,3083,11251469.0,1,0,1464710465,1340901283,1340905825.0,11249094,CC BY-SA 3.0,https://stackoverflow.com/questions/11249094/website-displays-as-gibberish-when-linked-from-facebook-in-ie,Website displays as gibberish when linked from Facebook in IE,,,,,,
820,"['html', 'css']","{'account_id': 1594324, 'reputation': 581, 'user_id': 1476899, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb6c8b470b4fcc4b53d403c3cfa6a9b8?s=256&d=identicon&r=PG', 'display_name': 'user1476899', 'link': 'https://stackoverflow.com/users/1476899/user1476899'}",False,165,,1,0,1464679671,1340461745,1464679671.0,11170280,CC BY-SA 3.0,https://stackoverflow.com/questions/11170280/css-fixed-horizontal-center-element,CSS fixed horizontal center element,1353289316.0,,,,,
821,"['javascript', 'html']","{'account_id': 1534990, 'reputation': 6335, 'user_id': 1431282, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/497c722e11c27b26b64d4925baebfbcd?s=256&d=identicon&r=PG&f=1', 'display_name': 'user1431282', 'link': 'https://stackoverflow.com/users/1431282/user1431282'}",True,914,10925119.0,3,0,1464679313,1339037886,1464679313.0,10925090,CC BY-SA 3.0,https://stackoverflow.com/questions/10925090/html-forms-without-javascript,HTML Forms without JavaScript,,,,,,
822,"['jquery', 'html']","{'account_id': 125648, 'reputation': 9815, 'user_id': 321555, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/55ZEM.jpg?s=256&g=1', 'display_name': 'Ricardo Zea', 'link': 'https://stackoverflow.com/users/321555/ricardo-zea'}",True,78,11973286.0,2,1,1464679055,1340305917,1464679055.0,11145139,CC BY-SA 3.0,https://stackoverflow.com/questions/11145139/htmljquery-other-html-attribute-that-replaces-id,HTML+jQuery - other HTML attribute that replaces ID,,,,,,
823,"['html', 'css']","{'account_id': 1566859, 'reputation': 21, 'user_id': 1455444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ec832158389366cdd51ead6d5951233?s=256&d=identicon&r=PG', 'display_name': 'user1455444', 'link': 'https://stackoverflow.com/users/1455444/user1455444'}",True,1592,,2,2,1464678854,1339655076,1464678854.0,11027738,CC BY-SA 3.0,https://stackoverflow.com/questions/11027738/call-single-css-menu-in-multiple-html-pages,call single css menu in multiple html pages,,,,,,
824,"['asp.net', 'html', 'css']","{'account_id': 1209582, 'reputation': 998, 'user_id': 1178399, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/b50bddc8f93c7faa10bbc762e8f27290?s=256&d=identicon&r=PG', 'display_name': 'user1178399', 'link': 'https://stackoverflow.com/users/1178399/user1178399'}",True,20290,11242898.0,3,5,1464355642,1340879975,1464355642.0,11242856,CC BY-SA 3.0,https://stackoverflow.com/questions/11242856/prevent-multiline-textbox-stretching-when-text-is-added,prevent multiline textbox stretching when text is added,,,,,,
825,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1540405, 'reputation': 2775, 'user_id': 1435222, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b72713dcabebd385d4ec70d2ac1ce484?s=256&d=identicon&r=PG', 'display_name': 'King Kong', 'link': 'https://stackoverflow.com/users/1435222/king-kong'}",True,3409,10960202.0,2,3,1464212270,1339237317,1339239750.0,10960181,CC BY-SA 3.0,https://stackoverflow.com/questions/10960181/how-to-keep-absolute-footer-at-the-bottom,How to keep (absolute) footer at the bottom?,,,,,,
826,"['html', 'forms']","{'account_id': 151515, 'reputation': 799, 'user_id': 365444, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b50641713ca0e842d34e8d5e8d926d14?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jonno', 'link': 'https://stackoverflow.com/users/365444/jonno'}",True,4955,,6,10,1464191586,1338565528,,10853422,CC BY-SA 3.0,https://stackoverflow.com/questions/10853422/how-to-model-complex-multi-page-forms-with-conditional-branches,How to model complex multi page forms with conditional branches?,,,,,,
827,"['javascript', 'jquery', 'json', 'html']","{'account_id': 1474100, 'reputation': 105, 'user_id': 1384951, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/7150d8cb3c11135e876994e776d74ad6?s=256&d=identicon&r=PG', 'display_name': 'Johan', 'link': 'https://stackoverflow.com/users/1384951/johan'}",True,14609,11036370.0,2,2,1464112730,1339685180,1339701268.0,11035612,CC BY-SA 3.0,https://stackoverflow.com/questions/11035612/add-next-and-previous-button-to-html5-audio-player-from-json-using-javascript-an,Add Next and Previous button to HTML5 audio player from JSON using javascript and jquery,,,,,,
828,"['html', 'css']","{'account_id': 84916, 'reputation': 8963, 'user_id': 237107, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/poBfS.jpg?s=256&g=1', 'display_name': 'hungneox', 'link': 'https://stackoverflow.com/users/237107/hungneox'}",True,162443,11186039.0,6,43,1464086471,1340613314,,11185906,CC BY-SA 3.0,https://stackoverflow.com/questions/11185906/select-box-arrow-style,Select box arrow style,,,,,,
829,"['javascript', 'html', 'css', 'webkit']","{'account_id': 415616, 'reputation': 174, 'user_id': 790522, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/dd0118d8dbe6c6cac0739a632948a1f0?s=256&d=identicon&r=PG', 'display_name': 'chilly', 'link': 'https://stackoverflow.com/users/790522/chilly'}",True,247,11097016.0,3,1,1463875761,1340093608,1463875761.0,11096938,CC BY-SA 3.0,https://stackoverflow.com/questions/11096938/webkit-does-not-update-css-styles-with-sibling-and-attribute-selector,Webkit does not update CSS styles with sibling and attribute selector,,,,,,
830,"['html', 'sql-server', 'sql-server-2008', 'tsql', 'html-entities']","{'account_id': 1072200, 'reputation': 1157, 'user_id': 1071203, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/635d38a888b78e2975b65732ee743ac7?s=256&d=identicon&r=PG', 'display_name': 'Chris Cannon', 'link': 'https://stackoverflow.com/users/1071203/chris-cannon'}",True,14325,10859722.0,3,2,1463586921,1338594514,1338595195.0,10858646,CC BY-SA 3.0,https://stackoverflow.com/questions/10858646/t-sql-algorithm-to-encode-unsafe-html-characters-as-html-character-entity-refere,T-SQL Algorithm to Encode Unsafe HTML Characters as HTML Character Entity References,,,,,,
831,"['html', 'css', 'responsive-design', 'media-queries', 'retina-display']","{'account_id': 388142, 'reputation': 8505, 'user_id': 746890, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/HdYum.jpg?s=256&g=1', 'display_name': 'Chris Nolet', 'link': 'https://stackoverflow.com/users/746890/chris-nolet'}",True,6956,11060655.0,2,13,1463293351,1339818757,1463293351.0,11060654,CC BY-SA 3.0,https://stackoverflow.com/questions/11060654/css-for-high-resolution-images-on-mobile-and-retina-displays,CSS for high-resolution images on mobile and retina displays,,,,,,
832,"['html', 'css', 'tumblr']","{'account_id': 1542865, 'reputation': 1, 'user_id': 1437080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab790bae3feac5d235bf5ef93f630f23?s=256&d=identicon&r=PG', 'display_name': 'user1437080', 'link': 'https://stackoverflow.com/users/1437080/user1437080'}",True,60,,1,0,1463148909,1338892059,1463148909.0,10895627,CC BY-SA 3.0,https://stackoverflow.com/questions/10895627/tumblr-theme-help-ive-got-the-idea-down-but-im-not-sure-where-i-went-wrong-i,"Tumblr Theme Help: I&#39;ve got the idea down, but I&#39;m not sure where I went wrong in coding the content",,,,,,
833,"['html', 'markdown', 'pandoc']","{'account_id': 1014100, 'reputation': 63, 'user_id': 1026064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f9f6073059e2168352079a87eb77753?s=256&d=identicon&r=PG', 'display_name': 'Tyler Regas', 'link': 'https://stackoverflow.com/users/1026064/tyler-regas'}",True,7306,11030209.0,2,5,1463137927,1339622764,1495535443.0,11023543,CC BY-SA 3.0,https://stackoverflow.com/questions/11023543/recursive-directory-parsing-with-pandoc-on-mac,Recursive directory parsing with Pandoc on Mac,,,,,,
834,"['javascript', 'html', 'forms']","{'user_type': 'does_not_exist', 'display_name': 'user377628'}",True,2955,10942503.0,2,2,1462934389,1339123175,1462934389.0,10942430,CC BY-SA 3.0,https://stackoverflow.com/questions/10942430/how-can-i-get-an-html-forms-values-into-a-custom-url,How can I get an HTML form&#39;s values into a &quot;custom&quot; URL?,,,,,,
835,"['javascript', 'jquery', 'html']","{'account_id': 1361643, 'reputation': 758, 'user_id': 1394925, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/2f1ab3a87e60c74886fa75678809a3d1?s=256&d=identicon&r=PG', 'display_name': 'user1394925', 'link': 'https://stackoverflow.com/users/1394925/user1394925'}",True,73,10836454.0,1,0,1462633028,1338477213,1462633028.0,10836352,CC BY-SA 3.0,https://stackoverflow.com/questions/10836352/how-to-add-a-string-above-these-buttons,How to add a string above these buttons,,,,,,
836,"['javascript', 'jquery', 'ajax', 'html', 'cordova']","{'account_id': 1346386, 'reputation': 15, 'user_id': 1287053, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/76ccaa40c8cf8dea84137d195360b3c6?s=256&d=identicon&r=PG', 'display_name': 'fekria', 'link': 'https://stackoverflow.com/users/1287053/fekria'}",True,218,10980582.0,1,0,1462632908,1339416533,1462632908.0,10979816,CC BY-SA 3.0,https://stackoverflow.com/questions/10979816/create-mail-alert-using-jquery-mobile,Create Mail alert using jquery mobile,,,,,,
837,"['javascript', 'jquery', 'html']","{'account_id': 1433293, 'reputation': 123, 'user_id': 1355191, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/2d2a51bed8f828d223a58f3597a7b73f?s=256&d=identicon&r=PG', 'display_name': 'xyz9999', 'link': 'https://stackoverflow.com/users/1355191/xyz9999'}",True,2181,11176044.0,1,0,1462632770,1340525866,1340531555.0,11175985,CC BY-SA 3.0,https://stackoverflow.com/questions/11175985/using-jqbargraph-in-my-page,using jqBarGraph in my page,,,,,,
838,"['jquery', 'html', 'bind']","{'account_id': 1178626, 'reputation': 41, 'user_id': 1154045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c9fd1f4ba9d9abfa9d34175c1da47da?s=256&d=identicon&r=PG', 'display_name': 'Josh Warts', 'link': 'https://stackoverflow.com/users/1154045/josh-warts'}",True,108,,3,0,1462632721,1340706089,1462632721.0,11205249,CC BY-SA 3.0,https://stackoverflow.com/questions/11205249/jquery-event-binding,jQuery: Event binding,,,,,,
839,"['jquery', 'html', 'css']","{'account_id': 1494969, 'reputation': 1639, 'user_id': 1401146, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/6e2e6f1d5ef4227f60e97b1d0a454f5e?s=256&d=identicon&r=PG', 'display_name': 'Zoha Ali Khan', 'link': 'https://stackoverflow.com/users/1401146/zoha-ali-khan'}",True,72,,1,2,1462632585,1340976895,1427728853.0,11262800,CC BY-SA 3.0,https://stackoverflow.com/questions/11262800/jquery-inestedsortable-plugin-adding-css-bydefault,jQuery inestedsortable plugin adding css bydefault,,,,,,
840,"['html', 'arabic']","{'account_id': 147073, 'reputation': 2982, 'user_id': 357937, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/cec99ad76b136c8e5c8002370499365e?s=256&d=identicon&r=PG', 'display_name': 'Ondra', 'link': 'https://stackoverflow.com/users/357937/ondra'}",True,3450,11156606.0,3,18,1462082602,1340366852,1462082602.0,11155849,CC BY-SA 3.0,https://stackoverflow.com/questions/11155849/partially-colored-arabic-word-in-html,Partially colored Arabic word in HTML,,,,,,
