,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
654,"['html', 'css']","{'account_id': 5919885, 'reputation': 97, 'user_id': 4657491, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/FIgWY.jpg?s=256&g=1', 'display_name': 'Waqas', 'link': 'https://stackoverflow.com/users/4657491/waqas'}",True,200,3,-1,1601474792,1601453586,1601474792.0,64133486,,https://stackoverflow.com/questions/64133486/steps-like-wizard-in-html-css-for-mobile-view,Steps like wizard in HTML/CSS for mobile view,,1601455148.0,Needs more focus,,
655,"['html', 'css']","{'account_id': 19519357, 'reputation': 65, 'user_id': 14281575, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-f4_h03aXl_Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclJ31Eihamy3nY3OikNhmeiTeCTKw/photo.jpg?sz=256', 'display_name': 'LanDanois', 'link': 'https://stackoverflow.com/users/14281575/landanois'}",True,101,3,0,1601474769,1601458278,1601474769.0,64134698,CC BY-SA 4.0,https://stackoverflow.com/questions/64134698/css-div-top-and-bottom-has-added-void-space,Css div top and bottom has added void space,64135105.0,,,,
656,"['javascript', 'html', 'jquery', 'css']","{'account_id': 19084742, 'reputation': 83, 'user_id': 13936258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e9e96f06dbf9dd39d88669eabe657e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alea', 'link': 'https://stackoverflow.com/users/13936258/alea'}",True,136,1,5,1601474743,1601378854,1601474743.0,64118656,CC BY-SA 4.0,https://stackoverflow.com/questions/64118656/buttons-dont-work-when-i-place-them-outside-the-carousel,Buttons don&#39;t work when I place them outside the carousel,64121915.0,,,,
657,"['javascript', 'html', 'css']","{'account_id': 18576302, 'reputation': 4040, 'user_id': 13536893, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dDgKd.jpg?s=256&g=1', 'display_name': 'Umutambyi Gad', 'link': 'https://stackoverflow.com/users/13536893/umutambyi-gad'}",True,153,2,2,1601474727,1599413126,1599498055.0,63766978,CC BY-SA 4.0,https://stackoverflow.com/questions/63766978/how-can-i-hide-short-part-of-div-which-is-inside-the-container-but-show-another,How can I hide short part of div which is inside the container but show another overflow part,63767460.0,,,,
658,"['javascript', 'html', 'css']","{'account_id': 18937007, 'reputation': 1, 'user_id': 13817861, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/07qfc.jpg?s=256&g=1', 'display_name': 'Gilbrant Roychan', 'link': 'https://stackoverflow.com/users/13817861/gilbrant-roychan'}",True,48,3,0,1601474617,1601460030,1601474617.0,64135186,CC BY-SA 4.0,https://stackoverflow.com/questions/64135186/how-to-change-the-image-components-according-to-the-screen-size,How to change the image components according to the screen size?,,,,,
659,"['html', 'css', 'background']","{'account_id': 19619625, 'reputation': 11, 'user_id': 14360365, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgE5Rr_9jn4P_Przfio16nhpISTtJNew3pXnuhXFQ=k-s256', 'display_name': 'WinT&#233;rM&#238;sT', 'link': 'https://stackoverflow.com/users/14360365/wint%c3%a9rm%c3%aest'}",True,59,3,1,1601474532,1601374571,1601384428.0,64117527,CC BY-SA 4.0,https://stackoverflow.com/questions/64117527/i-got-stuck-with-this-image-background-situation-and-bottom-side-bar,I got stuck with this image background situation and bottom side bar,,,,,
660,"['html', 'angular']","{'account_id': 1649900, 'reputation': 5762, 'user_id': 1520700, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/4WHtz.jpg?s=256&g=1', 'display_name': 'Web Develop Wolf', 'link': 'https://stackoverflow.com/users/1520700/web-develop-wolf'}",True,644,3,2,1601474434,1601473807,,64139025,CC BY-SA 4.0,https://stackoverflow.com/questions/64139025/how-to-fire-a-function-using-the-enter-key-in-angular-9,How to fire a function using the Enter Key in Angular 9,64139054.0,,,,
661,"['javascript', 'html']","{'account_id': 2249472, 'reputation': 675, 'user_id': 1982032, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/20b10ce0ff1755b449c3b9f14c1f20ca?s=256&d=identicon&r=PG', 'display_name': 'showkey', 'link': 'https://stackoverflow.com/users/1982032/showkey'}",True,296,1,0,1601473007,1601457107,,64134416,,https://stackoverflow.com/questions/64134416/how-can-prevent-innerhtml-replacing-single-quote-with-double-quote,How can prevent innerHTML replacing single quote with double quote?,,1601458482.0,Duplicate,,
662,"['javascript', 'php', 'html', 'select']","{'account_id': 14877379, 'reputation': 7, 'user_id': 10743062, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10216330143200382/picture?type=large', 'display_name': 'JohnRaaj Seager', 'link': 'https://stackoverflow.com/users/10743062/johnraaj-seager'}",False,49,1,-1,1601472966,1601466844,1601466958.0,64137049,CC BY-SA 4.0,https://stackoverflow.com/questions/64137049/how-do-i-pass-select-php-to-javascript,How do I pass SELECT PHP to Javascript?,,,,,
663,"['javascript', 'html', 'jquery', 'css', 'animation']","{'user_type': 'does_not_exist', 'display_name': 'user1049944'}",False,29,0,0,1601472707,1601413226,1601472707.0,64127585,CC BY-SA 4.0,https://stackoverflow.com/questions/64127585/jquery-animating-position-isnt-affecting-dom,jQuery: animating position isn&#39;t affecting DOM,,,,,
664,"['javascript', 'html', 'css', 'menu', 'navigation']","{'account_id': 18317134, 'reputation': 3, 'user_id': 14207377, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/863286ae54b99eec412ed8b108b7444a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Charlotte Chee', 'link': 'https://stackoverflow.com/users/14207377/charlotte-chee'}",True,108,1,0,1601472657,1601469762,1601470666.0,64137811,CC BY-SA 4.0,https://stackoverflow.com/questions/64137811/how-to-move-nav-link-to-the-right-in-bootstrap4,How to move nav-link to the right in bootstrap4?,64138255.0,,,,
665,"['javascript', 'html', 'selectedindex']","{'account_id': 6894445, 'reputation': 435, 'user_id': 5296877, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/cQwdl.jpg?s=256&g=1', 'display_name': 'Ben Viatte', 'link': 'https://stackoverflow.com/users/5296877/ben-viatte'}",True,254,1,0,1601472503,1601466040,,64136827,CC BY-SA 4.0,https://stackoverflow.com/questions/64136827/javascripts-selectedindex-appears-to-work-but-actually-doesnt-give-the-same,"Javascript&#39;s &quot;selectedIndex&quot; appears to work, but actually doesn&#39;t give the same behavior as a real click",64138646.0,,,,
666,"['javascript', 'html']","{'account_id': 16970134, 'reputation': 143, 'user_id': 12274981, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mABLulWPAzdZ5CfaHl4zdbJxlDVbGRMNZ14eBWMiw=k-s256', 'display_name': 'Fox GAMING_NTF', 'link': 'https://stackoverflow.com/users/12274981/fox-gaming-ntf'}",True,948,2,0,1601472035,1601470765,1601471016.0,64138123,CC BY-SA 4.0,https://stackoverflow.com/questions/64138123/how-to-set-textbox-input-to-a-variable,How to set textbox input to a variable,64138405.0,,,,
667,"['javascript', 'html', 'jquery', 'cookies', 'contao']","{'account_id': 3164386, 'reputation': 81, 'user_id': 2674710, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://graph.facebook.com/100003526667398/picture?type=large', 'display_name': 'Patrick Dierig', 'link': 'https://stackoverflow.com/users/2674710/patrick-dierig'}",False,153,0,0,1601471793,1601471157,1601471348.0,64138238,,https://stackoverflow.com/questions/64138238/set-cookie-on-button,Set Cookie on Button,,1601471424.0,Duplicate,,
668,"['html', 'fonts', 'webfonts']","{'account_id': 16813628, 'reputation': 23, 'user_id': 14158238, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b753d0c25f5234a0d86fddc7b5a3fe7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'lucas1x', 'link': 'https://stackoverflow.com/users/14158238/lucas1x'}",True,287,1,1,1601471486,1601470864,,64138149,CC BY-SA 4.0,https://stackoverflow.com/questions/64138149/insert-local-font-libraries-in-project-html,Insert local font libraries in project HTML?,64138347.0,,,,
669,"['c#', 'html', 'razor']","{'account_id': 15103227, 'reputation': 607, 'user_id': 10899649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4361448ca38cf56759fb8bb480c48572?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/10899649/alex'}",False,169,0,0,1601471319,1601471284,1601471319.0,64138280,CC BY-SA 4.0,https://stackoverflow.com/questions/64138280/auto-close-html-tags-when-render-in-view,Auto close html tags when render in view?,,,,,
670,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user14367264'}",True,51,3,0,1601471255,1601467862,,64137295,CC BY-SA 4.0,https://stackoverflow.com/questions/64137295/how-do-i-style-the-header-alone-and-put-pics-either-side-and-add-social-media-ic,How do I style the header alone and put pics either side and add social media icons and center it,64137575.0,,,,
671,"['php', 'html', 'jquery', 'ajax', 'wordpress']","{'account_id': 2169438, 'reputation': 193, 'user_id': 1921833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2860b61cb578362b21673cb71a16b99?s=256&d=identicon&r=PG', 'display_name': 'joehigh1', 'link': 'https://stackoverflow.com/users/1921833/joehigh1'}",True,678,3,0,1601470717,1600788690,1601470717.0,64012999,CC BY-SA 4.0,https://stackoverflow.com/questions/64012999/using-ajax-to-pass-value-from-range-slider-to-php-on-front-page-of-wordpress-sit,Using AJAX to pass value from range slider to PHP on front-page of wordpress site,,,,,
672,"['javascript', 'html']","{'account_id': 18571347, 'reputation': 25, 'user_id': 13533115, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rLOXk.jpg?s=256&g=1', 'display_name': 'satyam jha', 'link': 'https://stackoverflow.com/users/13533115/satyam-jha'}",True,80,1,0,1601470200,1601468829,1601469317.0,64137564,CC BY-SA 4.0,https://stackoverflow.com/questions/64137564/making-of-simple-quiz-in-which-user-can-skip-question,making of simple quiz in which user can skip question,64137634.0,,,,
673,"['javascript', 'html', 'jquery', 'css', 'bootstrap-4']","{'account_id': 17909902, 'reputation': 127, 'user_id': 13013606, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjV7AQM-TXaQLTeEK-bFnS8nn5cvLWD442Toeub=k-s256', 'display_name': 'Ricky', 'link': 'https://stackoverflow.com/users/13013606/ricky'}",True,51,1,1,1601469950,1601467454,1601469950.0,64137201,CC BY-SA 4.0,https://stackoverflow.com/questions/64137201/how-to-hide-a-div-after-a-certain-scroll-if-content-amount-is-not-fixed,"How to hide a div after a certain scroll, if content amount is not fixed?",64137345.0,,,,
674,"['html', 'css', 'vue.js', 'vue-router']","{'account_id': 18719399, 'reputation': 55, 'user_id': 13647654, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLLew8ueh1iZvAAbT-ef43OyAzA-idZ5CyxcTx=k-s256', 'display_name': 'Shivam Kumar Singh', 'link': 'https://stackoverflow.com/users/13647654/shivam-kumar-singh'}",True,951,1,0,1601469857,1601468877,,64137587,CC BY-SA 4.0,https://stackoverflow.com/questions/64137587/background-image-does-not-extends-completely-in-vuejs,Background image does not extends completely in vuejs,64137841.0,,,,
675,"['javascript', 'html', 'twitter', 'embed']","{'account_id': 19622764, 'reputation': 21, 'user_id': 14362879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b1b53d01df814c6a9a00b798118e83c?s=256&d=identicon&r=PG&f=1', 'display_name': 'eoinion', 'link': 'https://stackoverflow.com/users/14362879/eoinion'}",False,474,0,2,1601469584,1601404621,1601469584.0,64125659,CC BY-SA 4.0,https://stackoverflow.com/questions/64125659/is-there-a-way-to-embed-a-twitter-feed-but-hide-most-recent-tweet-and-display,"Is there a way to embed a twitter feed, but hide most recent tweet, and display &quot;second-most-recent&quot; tweet first?",,,,,
676,"['html', 'css', 'wordpress', 'bootstrap-4', 'responsive-design']","{'account_id': 19614040, 'reputation': 21, 'user_id': 14355957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db5d374b3ec2e162bf9ab29448991e59?s=256&d=identicon&r=PG&f=1', 'display_name': 'madev', 'link': 'https://stackoverflow.com/users/14355957/madev'}",False,61,1,0,1601469242,1601458648,1601466875.0,64134803,CC BY-SA 4.0,https://stackoverflow.com/questions/64134803/bootstrap-rows-are-exceeding-the-parent-containers-and-overlapping-each-other,Bootstrap: rows are exceeding the parent containers and overlapping each other,,,,,
677,"['javascript', 'html', 'dom', 'web-component']","{'account_id': 424449, 'reputation': 2016, 'user_id': 804451, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c59f1b0044505c96934b5d56c8c51480?s=256&d=identicon&r=PG', 'display_name': 'Manuel Mauky', 'link': 'https://stackoverflow.com/users/804451/manuel-mauky'}",True,3193,1,3,1601468913,1601395443,,64123400,CC BY-SA 4.0,https://stackoverflow.com/questions/64123400/how-to-create-template-element-dynamically-with-dom-operations,How to create template element dynamically with DOM operations,64132935.0,,,,
678,"['javascript', 'php', 'html', 'phpmailer']","{'account_id': 15887828, 'reputation': 25, 'user_id': 11463763, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-HIIYcxtncB4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re7YN9C0BtCQ0rXTzQgI3egLAz9HA/mo/photo.jpg?sz=256', 'display_name': 'Aritra ', 'link': 'https://stackoverflow.com/users/11463763/aritra'}",False,634,2,0,1601468509,1601449811,,64132566,CC BY-SA 4.0,https://stackoverflow.com/questions/64132566/how-to-send-email-with-dropdown-as-selected-using-phpmailer,How to send email with dropdown as selected using PHPmailer?,,,,,
679,"['javascript', 'html', 'function', 'openlayers']","{'account_id': 19611167, 'reputation': 1, 'user_id': 14353648, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de18713ad11212848edff6109133b419?s=256&d=identicon&r=PG&f=1', 'display_name': 'JTravol', 'link': 'https://stackoverflow.com/users/14353648/jtravol'}",True,183,3,0,1601467847,1601284294,,64099191,CC BY-SA 4.0,https://stackoverflow.com/questions/64099191/html-not-recognizing-js-functions-openlayers,HTML not recognizing js functions - OpenLayers,,,,,
680,"['html', 'css', 'bootstrap-4', 'mathjax']","{'account_id': 11939849, 'reputation': 1785, 'user_id': 8737016, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/ec92b72ee80031ebcd836c3c39c3925e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Federico Taschin', 'link': 'https://stackoverflow.com/users/8737016/federico-taschin'}",True,64,1,0,1601467489,1601465668,,64136731,CC BY-SA 4.0,https://stackoverflow.com/questions/64136731/mathjax3-overflows-bootstrap-columns,Mathjax3 overflows bootstrap columns,,,,,
681,['html'],"{'account_id': 8966141, 'reputation': 11, 'user_id': 13598468, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-AOixBRaaM0U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn-el02OW37vWrctyhc3lOdxh2T3Q/photo.jpg?sz=256', 'display_name': 'matan barak', 'link': 'https://stackoverflow.com/users/13598468/matan-barak'}",True,152,2,-1,1601467213,1601394740,1601467213.0,64123204,,https://stackoverflow.com/questions/64123204/why-does-the-background-image-property-need-explicit-specification-of-url-when,why does the background-image property need explicit specification of url() when setting a background image,64123266.0,1601412740.0,Needs details or clarity,,
682,"['html', 'jquery']","{'account_id': 18509645, 'reputation': 105, 'user_id': 13485172, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj0zvzYIxoYQKd4N1GRfu91jcwE1QpS1VLH6N47Yg=k-s256', 'display_name': 'Ityka Bandta', 'link': 'https://stackoverflow.com/users/13485172/ityka-bandta'}",True,25,2,0,1601466577,1601465853,,64136775,CC BY-SA 4.0,https://stackoverflow.com/questions/64136775/change-inner-html-dynamically-from-json,Change inner html dynamically from json,64136882.0,,,,
683,"['html', 'css']","{'account_id': 19506570, 'reputation': 25, 'user_id': 14271466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1af821b600d6c09a63f089357601f6bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohit Garg', 'link': 'https://stackoverflow.com/users/14271466/mohit-garg'}",False,50,2,-3,1601466555,1601448342,1601466555.0,64132215,CC BY-SA 4.0,https://stackoverflow.com/questions/64132215/how-to-create-a-responsive-div-where-inside-it-have-a-squre-and-some-texts,How to create a responsive div where inside it have a squre and some texts,,,,,
684,"['html', 'angular', 'typescript']","{'account_id': 16027823, 'reputation': 17, 'user_id': 11567623, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YndMJMlVcXg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfonXvrwBtYHeSjie4QECvSLvNlug/mo/photo.jpg?sz=256', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/11567623/steve'}",False,37,0,0,1601466522,1601466522,,64136960,CC BY-SA 4.0,https://stackoverflow.com/questions/64136960/how-to-add-button-for-responsive-table-using-ng-prime,How to add button for responsive table using ng prime,,,,,
685,"['html', 'css']","{'account_id': 19627967, 'reputation': 1, 'user_id': 14366912, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YBucy.png?s=256&g=1', 'display_name': 'Lovepreet Singh', 'link': 'https://stackoverflow.com/users/14366912/lovepreet-singh'}",True,31,1,0,1601466469,1601463038,,64136022,CC BY-SA 4.0,https://stackoverflow.com/questions/64136022/problem-in-padding-and-positioning-in-a-simple-html-template,Problem in padding and positioning in a simple html template,,,,,
686,"['javascript', 'html', 'jquery']","{'account_id': 19611082, 'reputation': 360, 'user_id': 14353578, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71a7edef32d4aa570f5480d231242715?s=256&d=identicon&r=PG&f=1', 'display_name': 'BranOIE', 'link': 'https://stackoverflow.com/users/14353578/branoie'}",False,36,1,-1,1601466167,1601465869,1601466167.0,64136780,CC BY-SA 4.0,https://stackoverflow.com/questions/64136780/use-jquery-tab-form-with-formdata,Use jQuery tab form with FormData,,,,,
687,"['javascript', 'html', 'css']","{'account_id': 19404835, 'reputation': 137, 'user_id': 14190537, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-E1UeSYjQps0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmqsuncVz6FggJCqTrAGHEPKt37UA/photo.jpg?sz=256', 'display_name': 'marco marco', 'link': 'https://stackoverflow.com/users/14190537/marco-marco'}",True,169,4,0,1601465823,1601465115,,64136595,CC BY-SA 4.0,https://stackoverflow.com/questions/64136595/cant-make-placeholder-and-input-fields-border-disappear-on-focus-javascript,Can&#39;t make placeholder and input field&#39;s border disappear on focus - Javascript,64136736.0,,,,
688,"['javascript', 'html', 'vuejs2']","{'account_id': 15608772, 'reputation': 11, 'user_id': 11260802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3834d5163ddce87189395616657c49b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chronos', 'link': 'https://stackoverflow.com/users/11260802/chronos'}",False,40,1,0,1601465592,1601459141,1601461118.0,64134931,CC BY-SA 4.0,https://stackoverflow.com/questions/64134931/new-audio-play-gives-error-until-doom-click-in-javascript,new Audio play() gives error until DOOM click in javascript,,,,,
689,"['html', 'css', 'text', 'alignment']","{'account_id': 9464601, 'reputation': 141, 'user_id': 7037392, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-4G4n08ic6wo/AAAAAAAAAAI/AAAAAAAAAXE/-7Ijhu8oKnI/photo.jpg?sz=256', 'display_name': 'Nico Richter', 'link': 'https://stackoverflow.com/users/7037392/nico-richter'}",True,63,2,-1,1601465588,1601278654,1601279175.0,64097829,CC BY-SA 4.0,https://stackoverflow.com/questions/64097829/how-does-text-alignments-work-in-html-css,How does text alignments work in HTML/CSS,64136598.0,,,,
690,"['html', 'css']","{'account_id': 4608322, 'reputation': 5256, 'user_id': 3737177, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/v7iD4.jpg?s=256&g=1', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/3737177/thomas'}",True,74,1,0,1601464496,1601129877,,64078720,CC BY-SA 4.0,https://stackoverflow.com/questions/64078720/how-to-make-a-draggable-div-with-clipping,How to make a draggable div with clipping,64081210.0,,,,
691,"['python', 'html', 'django', 'url', 'view']","{'account_id': 17712602, 'reputation': 25, 'user_id': 12859828, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDHU3IWgeiN67A3o7jxJcSLvXhXeuJnl3Z-BGRxnQ=k-s256', 'display_name': 'saroj paudel', 'link': 'https://stackoverflow.com/users/12859828/saroj-paudel'}",True,543,1,0,1601463734,1601360329,1601361371.0,64113953,CC BY-SA 4.0,https://stackoverflow.com/questions/64113953/choice-field-with-radio-button-not-appearing-on-the-admin-panel,Choice Field with Radio button not appearing on the admin panel,,,,,
692,"['html', 'css', 'flexbox', 'position']","{'account_id': 8245965, 'reputation': 2181, 'user_id': 6202039, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8cVei5pidZQ/AAAAAAAAAAI/AAAAAAAAAJo/ShhF34Rlg2s/photo.jpg?sz=256', 'display_name': 'Jay Patel', 'link': 'https://stackoverflow.com/users/6202039/jay-patel'}",True,41,1,0,1601463103,1601460921,1601462148.0,64135425,CC BY-SA 4.0,https://stackoverflow.com/questions/64135425/sticky-position-sidebar-beneath-the-header-not-showing-while-scrolling,sticky position sidebar beneath the header not showing while scrolling,64135906.0,,,,
693,"['javascript', 'html', 'jquery', 'css']","{'account_id': 19298708, 'reputation': 23, 'user_id': 14107114, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jJ7yR.jpg?s=256&g=1', 'display_name': 'Tariqul Islam', 'link': 'https://stackoverflow.com/users/14107114/tariqul-islam'}",True,186,2,1,1601462542,1601461502,1601462259.0,64135582,CC BY-SA 4.0,https://stackoverflow.com/questions/64135582/td-margin-and-padding-not-set-to-zero-in-jquery,td margin and padding not set to zero in jquery,64135661.0,,,,
694,"['javascript', 'html', 'jquery', 'event-handling']","{'account_id': 10326325, 'reputation': 341, 'user_id': 7617688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee8aa47befbe179ea880331a669f0604?s=256&d=identicon&r=PG&f=1', 'display_name': 'default-303', 'link': 'https://stackoverflow.com/users/7617688/default-303'}",True,34,1,0,1601462507,1601460945,,64135427,,https://stackoverflow.com/questions/64135427/addeventlistener-behaving-weirdly,addEventListener behaving weirdly,64135607.0,1601461272.0,Duplicate,,
695,"['javascript', 'html', 'jquery', 'asp.net-mvc']","{'account_id': 17683628, 'reputation': 43, 'user_id': 12836954, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-D3c9gyCoePg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf4vn2x4-Fi7NlEiuNCm8b7U8WlGw/photo.jpg?sz=256', 'display_name': 'BraGcobs', 'link': 'https://stackoverflow.com/users/12836954/bragcobs'}",False,78,1,0,1601461770,1601456576,1601457181.0,64134280,CC BY-SA 4.0,https://stackoverflow.com/questions/64134280/datepicker-is-not-showing-when-clicking-checkbox,Datepicker is not showing when clicking checkbox?,,,,,
696,"['python', 'html', 'selenium', 'testing', 'xpath']","{'account_id': 19627634, 'reputation': 3, 'user_id': 14366634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/386b58547db03543cc8c00e7a1910907?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bambooprog', 'link': 'https://stackoverflow.com/users/14366634/bambooprog'}",False,53,2,-1,1601461698,1601460210,,64135242,CC BY-SA 4.0,https://stackoverflow.com/questions/64135242/why-selenium-cant-find-some-text-on-page,Why selenium can&#39;t find some text on page,,,,,
697,"['html', 'css', 'linear-gradients', 'radial-gradients']","{'account_id': 14070794, 'reputation': 101, 'user_id': 10164332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uwdva.jpg?s=256&g=1', 'display_name': 'dglumesh', 'link': 'https://stackoverflow.com/users/10164332/dglumesh'}",True,569,1,2,1601461552,1601445596,1601461552.0,64131701,CC BY-SA 4.0,https://stackoverflow.com/questions/64131701/multiple-circle-lines-with-gradient-color-css,Multiple circle lines with gradient color CSS,64134476.0,,,,
698,"['javascript', 'html']","{'user_type': 'does_not_exist', 'display_name': 'user14209176'}",False,40,0,0,1601460944,1601457688,1601460944.0,64134558,CC BY-SA 4.0,https://stackoverflow.com/questions/64134558/remove-html-element-ordering-html-element-problem,Remove html element / ordering html element problem,,,,,
699,"['php', 'html', 'css', 'mysql']","{'account_id': 19624462, 'reputation': 9, 'user_id': 14364183, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh_WWp4JvOHwHaoWqQp_NsUkq95WU0Apw1RUxfN=k-s256', 'display_name': 'Traid', 'link': 'https://stackoverflow.com/users/14364183/traid'}",True,62,2,0,1601460864,1601442683,1601460864.0,64131278,CC BY-SA 4.0,https://stackoverflow.com/questions/64131278/first-line-of-php-database-will-not-wrap-in-table-on-webpage,First line of PHP database will not wrap in table on webpage,64131408.0,,,,
700,"['html', 'blogger']","{'account_id': 15771762, 'reputation': 65, 'user_id': 11380623, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AQanpjJXLrY/AAAAAAAAAAI/AAAAAAAAQxE/65GzSPjT71U/photo.jpg?sz=256', 'display_name': 'Rover Indigo', 'link': 'https://stackoverflow.com/users/11380623/rover-indigo'}",True,146,1,0,1601460835,1601459527,,64135041,CC BY-SA 4.0,https://stackoverflow.com/questions/64135041/changing-viewport-doesnt-do-anything-blogger,Changing viewport doesn`t do anything [Blogger],,,,,
701,"['javascript', 'html', 'css']","{'account_id': 19404835, 'reputation': 137, 'user_id': 14190537, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-E1UeSYjQps0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmqsuncVz6FggJCqTrAGHEPKt37UA/photo.jpg?sz=256', 'display_name': 'marco marco', 'link': 'https://stackoverflow.com/users/14190537/marco-marco'}",True,141,3,0,1601460752,1601459636,,64135067,CC BY-SA 4.0,https://stackoverflow.com/questions/64135067/character-counter-in-input-field-not-working-javascript,Character counter in input field not working - Javascript,64135378.0,,,,
702,"['html', 'css', 'transactions', 'overlay']","{'account_id': 19546023, 'reputation': 117, 'user_id': 14302805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uUHD5.png?s=256&g=1', 'display_name': 'Yummi', 'link': 'https://stackoverflow.com/users/14302805/yummi'}",False,77,1,-2,1601460316,1601400949,1601410642.0,64124790,CC BY-SA 4.0,https://stackoverflow.com/questions/64124790/simplest-solution-to-overlay-div-box-on-mouse-over,Simplest solution to overlay div box on mouse-over?,,,,,
703,"['python', 'html', 'django']","{'account_id': 17545193, 'reputation': 95, 'user_id': 12726632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6af617f683f59948261b507b1dba494a?s=256&d=identicon&r=PG', 'display_name': 'Blind Rabit', 'link': 'https://stackoverflow.com/users/12726632/blind-rabit'}",False,81,0,0,1601459770,1601459770,,64135112,CC BY-SA 4.0,https://stackoverflow.com/questions/64135112/django-forms-labels-render-next-to-field-above-filteredselectmultiple,Django Forms labels render next to field above FilteredSelectMultiple,,,,,
