,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
751,"['javascript', 'html', 'ajax']","{'account_id': 1655163, 'reputation': 177, 'user_id': 1524919, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8565b99e36556932e0270572a98e3414?s=256&d=identicon&r=PG', 'display_name': 'Alec', 'link': 'https://stackoverflow.com/users/1524919/alec'}",True,2947,,5,0,1468604407,1349402947,1349403628.0,12738585,CC BY-SA 3.0,https://stackoverflow.com/questions/12738585/ajax-infinite-loop,Ajax Infinite Loop,,,,,
752,"['html', 'uploading']","{'account_id': 238068, 'reputation': 59, 'user_id': 506707, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ef67097bc0735fb8e39d5cb83d9806f3?s=256&d=identicon&r=PG', 'display_name': 'AzharTheGreat', 'link': 'https://stackoverflow.com/users/506707/azharthegreat'}",True,4797,,3,1,1468148855,1350998600,,13031433,CC BY-SA 3.0,https://stackoverflow.com/questions/13031433/can-i-convert-arraybuffer-to-string,can i convert ArrayBuffer to string?,,,,,
753,"['javascript', 'css', 'html', 'dynamic']","{'account_id': 1975136, 'reputation': 33, 'user_id': 1773092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d529e3021a9307a2587510626565488?s=256&d=identicon&r=PG', 'display_name': 'user200261', 'link': 'https://stackoverflow.com/users/1773092/user200261'}",True,17609,,4,3,1467973512,1351139025,1351142360.0,13061539,CC BY-SA 3.0,https://stackoverflow.com/questions/13061539/loading-images-into-div-dynamically,Loading Images into Div Dynamically,,,,,
754,"['html', 'angularjs']","{'account_id': 1852053, 'reputation': 743, 'user_id': 1678386, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/4b00f38de995fe73299477cf3904e12b?s=256&d=identicon&r=PG', 'display_name': 'Aki', 'link': 'https://stackoverflow.com/users/1678386/aki'}",True,5771,,1,4,1467376945,1349762032,1467376945.0,12793609,CC BY-SA 3.0,https://stackoverflow.com/questions/12793609/app-design-using-angular-js,App design using Angular js,,,,,
755,"['jquery', 'html']","{'account_id': 186719, 'reputation': 4815, 'user_id': 424294, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/17126c92d2238352c31004979001a34c?s=256&d=identicon&r=PG', 'display_name': 'SaiBand', 'link': 'https://stackoverflow.com/users/424294/saiband'}",True,21931,12786396.0,3,3,1466791049,1349716377,,12786343,CC BY-SA 3.0,https://stackoverflow.com/questions/12786343/how-to-show-a-modal-pop-up-above-other-modal-pop-up,How to show a modal pop up above other modal pop up,,,,,
756,"['jquery', 'html', 'ajax', 'google-chrome']","{'account_id': 69191, 'reputation': 31410, 'user_id': 201482, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/5us3q.jpg?s=256&g=1', 'display_name': 'Kees C. Bakker', 'link': 'https://stackoverflow.com/users/201482/kees-c-bakker'}",True,146336,12840533.0,4,50,1466548210,1349961320,,12840410,CC BY-SA 3.0,https://stackoverflow.com/questions/12840410/how-to-get-a-cookie-from-an-ajax-response,How to get a cookie from an AJAX response?,,,,,
757,"['html', 'css', 'twitter-bootstrap']","{'user_type': 'does_not_exist', 'display_name': 'user776942'}",True,8727,12684884.0,4,2,1466103926,1349154167,,12684803,CC BY-SA 3.0,https://stackoverflow.com/questions/12684803/how-do-i-horizontally-center-this-alert,How do I horizontally center this alert?,,,,,
758,"['php', 'html', 'css']","{'account_id': 1979012, 'reputation': 59, 'user_id': 1776065, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/a1605a52ee5927e362ab77526f288e0e?s=256&d=identicon&r=PG', 'display_name': 'Jams Medalla', 'link': 'https://stackoverflow.com/users/1776065/jams-medalla'}",True,2638,13080577.0,3,1,1465964536,1351223994,1351226109.0,13080527,CC BY-SA 3.0,https://stackoverflow.com/questions/13080527/my-css-doesnt-work-after-the-php-codes,My css doesn&#39;t work after the php codes,,,,,
759,"['html', 'cordova', 'canvas', 'base64']","{'account_id': 1946444, 'reputation': 53, 'user_id': 1751482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7998824725f4c64805acffb937fa8ed?s=256&d=identicon&r=PG', 'display_name': 'user1751482', 'link': 'https://stackoverflow.com/users/1751482/user1751482'}",False,200,,0,1,1465476504,1350428950,,12924819,CC BY-SA 3.0,https://stackoverflow.com/questions/12924819/save-canvas-to-device-memory-using-phonegap-2-1-0,"Save canvas to device memory, using phonegap 2.1.0",,,,,
760,"['php', 'html', 'string', 'forms', 'input']","{'account_id': 1780537, 'reputation': 217, 'user_id': 1623406, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/af3fc5a2a2e50f32a27f5f4a9d0f0d31?s=256&d=identicon&r=PG', 'display_name': 'oLraX', 'link': 'https://stackoverflow.com/users/1623406/olrax'}",True,6039,12831227.0,4,3,1464887451,1349921699,,12831216,,https://stackoverflow.com/questions/12831216/cant-read-space-as-default-values-in-input-text,Can&#39;t read space as default values in input text,,1649588797.0,Duplicate,,
761,"['jquery', 'html', 'image-processing']","{'account_id': 1407602, 'reputation': 1498, 'user_id': 1334894, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/HE456.png?s=256&g=1', 'display_name': 'ChrisBratherton', 'link': 'https://stackoverflow.com/users/1334894/chrisbratherton'}",True,14493,13140995.0,2,5,1464853429,1351605779,,13140698,CC BY-SA 3.0,https://stackoverflow.com/questions/13140698/is-there-a-html5-jquery-spherical-panorama-viewer-that-works-with-touch-mobile,Is there a HTML5/ jQuery Spherical Panorama viewer that works with touch mobile devices,1394675842.0,,,,
762,"['jquery', 'html']","{'account_id': 339184, 'reputation': 5682, 'user_id': 668499, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/7d7f45f12aa368ed4f96165c5cc9cd50?s=256&d=identicon&r=PG', 'display_name': 'ttmt', 'link': 'https://stackoverflow.com/users/668499/ttmt'}",True,236,12865483.0,3,0,1464678343,1350068180,1464678343.0,12865388,CC BY-SA 3.0,https://stackoverflow.com/questions/12865388/sliding-jquery-image-with-html-and-css,Sliding jQuery image with html and css,,,,,
763,"['html', 'css']","{'account_id': 1932883, 'reputation': 21, 'user_id': 1923907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18860353164181b07fe0d50c87d94955?s=256&d=identicon&r=PG', 'display_name': 'ed-2012', 'link': 'https://stackoverflow.com/users/1923907/ed-2012'}",True,423,,3,2,1464677761,1350400728,1464677761.0,12919976,,https://stackoverflow.com/questions/12919976/why-is-the-css-not-linking-to-my-html,Why is the CSS not linking to my html?,,,,,"{'other_site': {'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'codereview.meta', 'site_url': 'https://codereview.meta.stackexchange.com', 'name': 'Code Review Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=codereview.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['MathJax', 'EscapedMathJaxDelimiters', 'Prettify'], 'launch_date': 1436881020, 'open_beta_date': 1296068400, 'closed_beta_date': 1295463600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon@2.png', 'twitter_account': 'StackCodeReview', 'favicon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon.png', 'audience': 'peer programmer code reviews', 'site_url': 'https://codereview.stackexchange.com', 'api_site_parameter': 'codereview', 'logo_url': 'https://cdn.sstatic.net/Sites/codereview/Img/logo.png', 'name': 'Code Review', 'site_type': 'main_site'}, 'on_date': 1350407344, 'question_id': 17610}"
764,"['php', 'html', 'forms', 'zen-cart']","{'account_id': 987498, 'reputation': 601, 'user_id': 1005656, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/574c65705a7f2103c4c0eda1c2345f3a?s=256&d=identicon&r=PG', 'display_name': 'crazy sarah', 'link': 'https://stackoverflow.com/users/1005656/crazy-sarah'}",True,10788,13069985.0,4,0,1464528850,1351172448,1351172647.0,13069914,CC BY-SA 3.0,https://stackoverflow.com/questions/13069914/serializing-the-post-array-to-be-able-to-pass-lots-of-data-through-a-link,serializing the POST array to be able to pass lots of data through a link,,,,,
765,"['javascript', 'jquery', 'html', 'ajax', 'select']","{'account_id': 154284, 'reputation': 99811, 'user_id': 370103, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/15a556c8b58e8aefa727088885925a12?s=256&d=identicon&r=PG', 'display_name': 'Curtis', 'link': 'https://stackoverflow.com/users/370103/curtis'}",True,7278,12918599.0,4,8,1464106879,1350314161,1495540484.0,12898674,CC BY-SA 3.0,https://stackoverflow.com/questions/12898674/populate-html-dropdown-onclick,Populate HTML dropdown onclick,,,,,
766,"['php', 'html', 'sql', 'variables']","{'account_id': 397384, 'reputation': 6196, 'user_id': 761487, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/2dd9ec75a6074ded6f90a6e39cde56e4?s=256&d=identicon&r=PG', 'display_name': 'zvzej', 'link': 'https://stackoverflow.com/users/761487/zvzej'}",True,14562,13104029.0,7,3,1463606269,1351369430,1373916467.0,13103875,CC BY-SA 3.0,https://stackoverflow.com/questions/13103875/how-to-pass-a-variable-in-form-using-get-with-spaces-in-phphtmlsql,How to pass a variable in form using GET with spaces in PHP+HTML+SQL,,,,,
767,"['html', 'css', 'squarespace']","{'account_id': 1651907, 'reputation': 513, 'user_id': 1522319, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/8df5fadb9a86534d29d2d3fa2ac08fe2?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1522319/michael'}",False,1973,,1,0,1463590084,1349116668,1463590084.0,12679021,CC BY-SA 3.0,https://stackoverflow.com/questions/12679021/how-do-i-force-an-image-to-span-100-width-in-squarespace,How do I force an image to span 100% width in Squarespace?,,,,,
768,"['jquery', 'html', 'json', 'html-lists']","{'account_id': 1737280, 'reputation': 2847, 'user_id': 1589540, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/a22d8934b3d7a0f1a20b6ee9659b6fe1?s=256&d=identicon&r=PG', 'display_name': 'Harsha Venkatram', 'link': 'https://stackoverflow.com/users/1589540/harsha-venkatram'}",True,1310,12730310.0,2,1,1463573677,1349363081,,12730241,CC BY-SA 3.0,https://stackoverflow.com/questions/12730241/json-to-nested-unordered-list,json to nested unordered list,,,,,
769,"['html', 'css']","{'account_id': 1936702, 'reputation': 601, 'user_id': 1743995, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/43e6ac349c2f8d8bd9f8b0ab97b24d83?s=256&d=identicon&r=PG', 'display_name': 'codeadventurer', 'link': 'https://stackoverflow.com/users/1743995/codeadventurer'}",True,10134,12877585.0,2,3,1463360854,1350165132,1350165410.0,12877336,CC BY-SA 3.0,https://stackoverflow.com/questions/12877336/split-checkboxes-in-fieldset-into-two-columns,Split checkboxes in fieldset into two columns,,,,,
770,"['javascript', 'jquery', 'html', 'fancybox']","{'account_id': 1976985, 'reputation': 21, 'user_id': 1774560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41ecd95e208823cddaa98a9de57e374b?s=256&d=identicon&r=PG', 'display_name': 'user1774560', 'link': 'https://stackoverflow.com/users/1774560/user1774560'}",True,1954,,1,2,1462979631,1351177683,1462979631.0,13071616,,https://stackoverflow.com/questions/13071616/close-button-on-fancybox-not-working,Close Button on FancyBox Not Working,,1351185565.0,not a real question,,
771,"['jquery', 'html', 'css']","{'account_id': 1738231, 'reputation': 463, 'user_id': 1590308, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/d6fe9022beee4a06074874553302250b?s=256&d=identicon&r=PG', 'display_name': 'Sui Go', 'link': 'https://stackoverflow.com/users/1590308/sui-go'}",True,1960,12746767.0,4,-3,1462948006,1349440485,1349442589.0,12746384,CC BY-SA 3.0,https://stackoverflow.com/questions/12746384/how-can-i-make-my-unordered-list-to-paging-using-jquery,How can I make my unordered list to paging using jquery?,,,,,
772,"['asp.net', 'visual-studio-2010', 'html', 'video', 'html5-video']","{'account_id': 1545646, 'reputation': 463, 'user_id': 1439245, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a2a4ef8c75eb42d3d9af6f6238ce6762?s=256&d=identicon&r=PG', 'display_name': 'Abhishek gupta', 'link': 'https://stackoverflow.com/users/1439245/abhishek-gupta'}",True,712,12813362.0,2,-1,1462553758,1349850510,,12813235,CC BY-SA 3.0,https://stackoverflow.com/questions/12813235/to-set-video-src-at-runtime,To set Video Src at runtime,,,,,
773,"['jquery', 'html', 'canvas', 'interactive']","{'account_id': 1974685, 'reputation': 317, 'user_id': 1772750, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8b1f9acdf2ad630d948350d60c4de238?s=256&d=identicon&r=PG', 'display_name': 'Hierophect', 'link': 'https://stackoverflow.com/users/1772750/hierophect'}",True,2345,13110228.0,2,2,1462183075,1351178095,1351179855.0,13071744,CC BY-SA 3.0,https://stackoverflow.com/questions/13071744/interactive-images-in-html5,interactive images in HTML5,,,,,
774,"['html', 'css']","{'account_id': 1936539, 'reputation': 1553, 'user_id': 1743874, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/vQYev.png?s=256&g=1', 'display_name': 'Piccolo', 'link': 'https://stackoverflow.com/users/1743874/piccolo'}",True,807,13371498.0,4,2,1462127480,1350176297,1350176711.0,12878414,CC BY-SA 3.0,https://stackoverflow.com/questions/12878414/im-an-html-beginner-and-i-need-help-coding-static-text,I&#39;m an HTML beginner and I need help coding static text,,,,,
775,"['javascript', 'html', 'css', 'arabic']","{'account_id': 541992, 'reputation': 530, 'user_id': 910730, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/9b3b436dd67aba4f169f6d84f230ab85?s=256&d=identicon&r=PG', 'display_name': 'Mohammed Ibrahim', 'link': 'https://stackoverflow.com/users/910730/mohammed-ibrahim'}",True,4593,,6,15,1462083537,1350249778,1462083537.0,12886663,CC BY-SA 3.0,https://stackoverflow.com/questions/12886663/why-do-arabic-characters-behave-as-separate-characters-when-styling-single-arabi,Why do Arabic characters behave as separate characters when styling single Arabic character?,,,,,
776,"['javascript', 'html']","{'account_id': 1307396, 'reputation': 157, 'user_id': 1256090, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/7d3033abb11e0270111aea5b32b4be56?s=256&d=identicon&r=PG', 'display_name': 'Nathan B', 'link': 'https://stackoverflow.com/users/1256090/nathan-b'}",True,693,12756055.0,2,0,1461786612,1349488364,,12756005,CC BY-SA 3.0,https://stackoverflow.com/questions/12756005/making-a-webpage-load-part-way-down-the-page,Making a webpage load part way down the page,,,,,
777,"['javascript', 'html', 'angularjs']","{'account_id': 63093, 'reputation': 2152, 'user_id': 186981, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/7614dc948d47fc11c74f39f2a0865d32?s=256&d=identicon&r=PG', 'display_name': 'nehz', 'link': 'https://stackoverflow.com/users/186981/nehz'}",True,39077,12989299.0,6,15,1461694930,1350736685,1350740864.0,12988506,CC BY-SA 3.0,https://stackoverflow.com/questions/12988506/angularjs-fail-to-load-module,AngularJS fail to load module,,,,,
778,"['jquery', 'html', 'sharepoint']","{'account_id': 1813468, 'reputation': 27, 'user_id': 1649074, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/57662f80b26567f294fa6f44aaea0b9e?s=256&d=identicon&r=PG', 'display_name': 'Roland Feghaly', 'link': 'https://stackoverflow.com/users/1649074/roland-feghaly'}",True,274,,1,0,1461585808,1349691618,1356325609.0,12779727,CC BY-SA 3.0,https://stackoverflow.com/questions/12779727/jquery-create-login-box-dialog-secure-connection,jquery create Login Box Dialog secure connection,,,,,
779,"['html', 'css']","{'account_id': 1955076, 'reputation': 140, 'user_id': 1758244, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/441f67f24489c8719a33175efa995c29?s=256&d=identicon&r=PG', 'display_name': 'Mike Hartman', 'link': 'https://stackoverflow.com/users/1758244/mike-hartman'}",True,485,12967704.0,2,1,1461367421,1350622537,1461367421.0,12967617,CC BY-SA 3.0,https://stackoverflow.com/questions/12967617/css-widths-not-adding-up-to-100-discrepancy-seems-to-scale-with-font-size,"CSS % widths not adding up to 100%, discrepancy seems to scale with font size",,,,,
780,"['javascript', 'jquery', 'css', 'html']","{'account_id': 296987, 'reputation': 14714, 'user_id': 602257, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e9a981272c5469119cc1b7e9ca3058ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Malloc', 'link': 'https://stackoverflow.com/users/602257/malloc'}",True,104806,13132538.0,4,12,1461333751,1350172095,1350174604.0,12878068,CC BY-SA 3.0,https://stackoverflow.com/questions/12878068/video-format-or-mime-type-is-not-supported,Video format or MIME type is not supported,,,,,
781,"['html', 'ipad', 'orientation']","{'account_id': 466579, 'reputation': 4317, 'user_id': 871404, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/67510f33edd5a7407a04ec77e31487e1?s=256&d=identicon&r=PG', 'display_name': 'drake035', 'link': 'https://stackoverflow.com/users/871404/drake035'}",True,111,12920333.0,2,0,1461291758,1350408560,1461291758.0,12920275,CC BY-SA 3.0,https://stackoverflow.com/questions/12920275/ipad-physical-orientation-doesnt-have-any-effect,iPad physical orientation doesn&#39;t have any effect,,,,,
782,"['javascript', 'html', 'select']","{'account_id': 1369166, 'reputation': 523, 'user_id': 1304892, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/47b801589a5a4faf283832d2384a3b52?s=256&d=identicon&r=PG', 'display_name': 'Vad.Gut', 'link': 'https://stackoverflow.com/users/1304892/vad-gut'}",True,26644,12808819.0,4,0,1461224543,1349818178,,12808706,CC BY-SA 3.0,https://stackoverflow.com/questions/12808706/getting-an-onclick-event-to-a-select-option-using-js,getting an onclick event to a select option using js,,,,,
783,"['javascript', 'jquery', 'html']","{'account_id': 86417, 'reputation': 37695, 'user_id': 240337, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/10c3b52f94486dc6c12f68a6642f1f1a?s=256&d=identicon&r=PG', 'display_name': 'Thang Pham', 'link': 'https://stackoverflow.com/users/240337/thang-pham'}",True,2815,12951516.0,2,7,1461069917,1350315043,1495535314.0,12898951,CC BY-SA 3.0,https://stackoverflow.com/questions/12898951/jquery-sortcolumns-plugin-how-to-sort-correctly-with-rowspan,jQuery sortColumns plugin: How to sort correctly with rowspan,,,,,
784,"['javascript', 'html', 'css', 'word-wrap']","{'account_id': 1461189, 'reputation': 362, 'user_id': 1375479, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/935bbca08c74143fee7b5282479f2159?s=256&d=identicon&r=PG', 'display_name': 'Zeux', 'link': 'https://stackoverflow.com/users/1375479/zeux'}",True,6524,12861210.0,1,13,1461035860,1350051857,1461035860.0,12861161,CC BY-SA 3.0,https://stackoverflow.com/questions/12861161/text-wrap-with-fixed-max-height,Text wrap with fixed max-height,,,,,
785,"['html', 'html-lists']","{'account_id': 1067732, 'reputation': 10747, 'user_id': 1067795, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/3256f7f6076424097150a3329807c22c?s=256&d=identicon&r=PG', 'display_name': 'Wizard', 'link': 'https://stackoverflow.com/users/1067795/wizard'}",True,5576,12724454.0,1,0,1460411384,1349343159,1460411384.0,12724313,CC BY-SA 3.0,https://stackoverflow.com/questions/12724313/html-hover-change-list-style-images,Html hover change list style images,,,,,
786,"['html', 'css']","{'account_id': 1216210, 'reputation': 1143, 'user_id': 1183759, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c0f99a316a129e391c5345f404d2aff6?s=256&d=identicon&r=PG', 'display_name': 'user82302124', 'link': 'https://stackoverflow.com/users/1183759/user82302124'}",True,30859,12718567.0,1,8,1460057895,1349308378,1460057895.0,12718514,CC BY-SA 3.0,https://stackoverflow.com/questions/12718514/position-absolute-top-right-hand-corner-resizing,"Position absolute, top right hand corner (resizing)",,,,,
787,"['html', 'fonts', 'font-face']","{'account_id': 236684, 'reputation': 4589, 'user_id': 504331, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f04eb63c5350fbf814d05377a7768ae7?s=256&d=identicon&r=PG&f=1', 'display_name': 'JSBach', 'link': 'https://stackoverflow.com/users/504331/jsbach'}",True,746,12897719.0,4,2,1460036468,1350309990,,12897384,,https://stackoverflow.com/questions/12897384/are-non-standard-fonts-in-html-a-bad-idea,Are non-standard fonts in HTML a bad idea?,,1350312843.0,not constructive,,
788,"['html', 'firefox', 'css', 'cross-browser']","{'account_id': 1806715, 'reputation': 165, 'user_id': 1643684, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d34abb1681c72a97a8c1986a01d1cdda?s=256&d=identicon&r=PG', 'display_name': 'Udi Levy', 'link': 'https://stackoverflow.com/users/1643684/udi-levy'}",True,4997,12730695.0,2,14,1460036093,1349363307,1351829924.0,12730331,CC BY-SA 3.0,https://stackoverflow.com/questions/12730331/css-property-print-color-adjust-for-non-webkit-browsers,CSS property print-color-adjust for non-webkit browsers,,,,,
789,"['html', 'email', 'mailto']","{'account_id': 946458, 'reputation': 409, 'user_id': 973623, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c2b2911791e33bf51c762cd240ccc324?s=256&d=identicon&r=PG&f=1', 'display_name': 'Govind', 'link': 'https://stackoverflow.com/users/973623/govind'}",True,1341,12664428.0,1,0,1459839267,1349022619,1459839267.0,12662914,CC BY-SA 3.0,https://stackoverflow.com/questions/12662914/getting-error-in-large-body-content-in-mailto,Getting error in large body content in mailto,,,,,
790,"['javascript', 'html', 'web-sql']","{'account_id': 1895029, 'reputation': 53, 'user_id': 1712198, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69980eaf8acb3380bbd3f74a25b2c545?s=256&d=identicon&r=PG', 'display_name': 'Kaijin', 'link': 'https://stackoverflow.com/users/1712198/kaijin'}",False,924,,1,1,1459780403,1349276331,,12711210,CC BY-SA 3.0,https://stackoverflow.com/questions/12711210/nested-select-queries-in-web-sql,nested select queries in web sql,,,,,
791,"['php', 'html', 'mysql', 'sql', 'forms']","{'account_id': 1908815, 'reputation': 171, 'user_id': 1723143, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/b7accaf2fb08bfa686ff8ea1d1d89752?s=256&d=identicon&r=PG', 'display_name': 'LiamHorizon', 'link': 'https://stackoverflow.com/users/1723143/liamhorizon'}",True,6453,12779450.0,1,0,1459753281,1349690129,1349698889.0,12779311,CC BY-SA 3.0,https://stackoverflow.com/questions/12779311/how-to-use-html-and-php-to-create-a-multi-form-search-function-with-only-one-sub,How to use HTML and PHP to create a multi-form search function with only one submit button?,,,,,
792,"['html', 'vbscript']","{'account_id': 1747153, 'reputation': 1975, 'user_id': 1597059, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/AEZlG.png?s=256&g=1', 'display_name': 'A23149577', 'link': 'https://stackoverflow.com/users/1597059/a23149577'}",True,10868,12672560.0,2,0,1459731203,1349088479,,12671818,CC BY-SA 3.0,https://stackoverflow.com/questions/12671818/load-vbscript-in-html-file,Load VBscript in html file,,,,,
793,"['javascript', 'html', 'css', 'dom']","{'account_id': 1242125, 'reputation': 601, 'user_id': 1204479, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0a698cea1c052e8debf4a666206ed23e?s=256&d=identicon&r=PG', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/1204479/joe'}",False,164,,3,0,1459729247,1350653371,,12975344,CC BY-SA 3.0,https://stackoverflow.com/questions/12975344/i-am-trying-to-arrange-my-html-css-jquery-so-i-can-toggle-the-visibility-of-a-di,I am trying to arrange my html/css/jquery so I can toggle the visibility of a div by double clicking on it,,,,,
794,"['html', 'css', 'xhtml']","{'account_id': 12586, 'reputation': 3831, 'user_id': 24875, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f581b6af17a564e6416810236715b1eb?s=256&d=identicon&r=PG', 'display_name': 'patricksweeney', 'link': 'https://stackoverflow.com/users/24875/patricksweeney'}",True,2187,,1,5,1459368344,1349364964,1459368344.0,12730786,CC BY-SA 3.0,https://stackoverflow.com/questions/12730786/view-source-and-chrome-developer-tools-showing-different-output,View Source and Chrome Developer Tools showing different output,,,,,
795,"['html', 'css']","{'account_id': 1831879, 'reputation': 303, 'user_id': 1663108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8548fad15df4337e09efa87d5f0da106?s=256&d=identicon&r=PG', 'display_name': 'Lex Semenenko', 'link': 'https://stackoverflow.com/users/1663108/lex-semenenko'}",True,22940,12859860.0,6,11,1458921769,1350044761,1373542126.0,12859045,CC BY-SA 3.0,https://stackoverflow.com/questions/12859045/switching-order-of-html-elements-when-layout-changes-in-responsive-web-design,Switching order of HTML elements when layout changes in Responsive Web Design,,,,,
796,"['html', 'css', 'pseudo-element']","{'account_id': 466543, 'reputation': 4078, 'user_id': 871354, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/2b6ef2c52b3585bd23220bdd8ad1a81a?s=256&d=identicon&r=PG', 'display_name': 'benams', 'link': 'https://stackoverflow.com/users/871354/benams'}",False,1843,,1,2,1458654702,1349358084,1458654702.0,12728594,,https://stackoverflow.com/questions/12728594/set-the-width-for-a-pseudo-element-with-image-url-content,Set the width for a pseudo element with image-url content,,1458654730.0,Duplicate,,
797,"['html', 'css']","{'account_id': 1927480, 'reputation': 79, 'user_id': 1737587, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/708a4f8a03a76c7c77a36ebf3c4ae5b8?s=256&d=identicon&r=PG', 'display_name': 'user1737587', 'link': 'https://stackoverflow.com/users/1737587/user1737587'}",True,35908,12854786.0,3,1,1458548736,1350025815,1350026148.0,12853987,CC BY-SA 3.0,https://stackoverflow.com/questions/12853987/enlarge-image-on-mouseover-with-css,Enlarge image on mouseover with CSS,,,,,
