,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from
318,"['c', 'c-preprocessor', 'dispatch']","{'account_id': 455497, 'reputation': 3512, 'user_id': 853684, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/7Lk8b.png?s=256&g=1', 'display_name': 'Dave Durbin', 'link': 'https://stackoverflow.com/users/853684/dave-durbin'}",True,5651,11844418.0,3,6,1460926743,1344322052,1460926743.0,11840651,CC BY-SA 3.0,https://stackoverflow.com/questions/11840651/how-can-i-implement-a-dynamic-dispatch-table-in-c,How can I implement a dynamic dispatch table in C,,,,,
319,"['c', 'macros', 'c-preprocessor']","{'account_id': 1533728, 'reputation': 899, 'user_id': 1430293, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/db1753fe4f5ed069d38cb776ace85699?s=256&d=identicon&r=PG', 'display_name': 'cirronimbo', 'link': 'https://stackoverflow.com/users/1430293/cirronimbo'}",True,1817,11818830.0,3,6,1460926688,1344189910,1460926688.0,11818805,CC BY-SA 3.0,https://stackoverflow.com/questions/11818805/how-does-a-preprocessor-macro-work,How does a preprocessor macro work?,,,,,
320,"['c', 'macros', 'c-preprocessor']","{'account_id': 159975, 'reputation': 300, 'user_id': 379699, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/c59311b41f5525eaa47fc434f4662740?s=256&d=identicon&r=PG', 'display_name': 'vijairaj', 'link': 'https://stackoverflow.com/users/379699/vijairaj'}",True,814,11762719.0,3,1,1460926593,1343834868,1460926593.0,11762529,CC BY-SA 3.0,https://stackoverflow.com/questions/11762529/c-macro-trick-for-selective-replace,C macro trick for selective replace,,,,,
321,"['c', 'algorithm', 'xor']","{'account_id': 372904, 'reputation': 1643, 'user_id': 722233, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://i.stack.imgur.com/eQLCI.jpg?s=256&g=1', 'display_name': 'Ajay Yadav', 'link': 'https://stackoverflow.com/users/722233/ajay-yadav'}",True,1577,,1,5,1460858422,1344333339,1460858422.0,11843418,CC BY-SA 3.0,https://stackoverflow.com/questions/11843418/find-the-two-non-repeating-elements-in-an-array-of-repeating-element-xor-operato,Find the two non-repeating elements in an array of repeating element XOR operator?,,,,,
322,"['c++', 'c', 'arrays', 'pointers', 'parameters']","{'account_id': 49724, 'reputation': 25514, 'user_id': 148195, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/386f66584492acb26272c930891400e6?s=256&d=identicon&r=PG', 'display_name': 'mk12', 'link': 'https://stackoverflow.com/users/148195/mk12'}",True,1327,12127626.0,2,5,1460529394,1345955514,,12127625,CC BY-SA 3.0,https://stackoverflow.com/questions/12127625/array-syntax-vs-pointer-syntax-in-c-function-parameters,Array syntax vs. pointer syntax in C function parameters,,,,,
323,"['c++', 'c', 'opencv', 'convex-hull']","{'account_id': 56932, 'reputation': 2796, 'user_id': 170501, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9eac522c31c923f2bb5640c36d6af51a?s=256&d=identicon&r=PG', 'display_name': 'silent', 'link': 'https://stackoverflow.com/users/170501/silent'}",True,10071,11815761.0,2,2,1459680187,1344131092,,11813352,CC BY-SA 3.0,https://stackoverflow.com/questions/11813352/finding-the-convex-hull-of-an-object-in-opencv,Finding the convex hull of an object in opencv?,,,,,
324,"['c', 'c-preprocessor']","{'account_id': 944073, 'reputation': 6034, 'user_id': 971683, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/541341ec11de1b17ad72223da9c59d23?s=256&d=identicon&r=PG&f=1', 'display_name': 'h4ck3d', 'link': 'https://stackoverflow.com/users/971683/h4ck3d'}",True,17877,11958216.0,4,16,1459599495,1344967631,,11958171,CC BY-SA 3.0,https://stackoverflow.com/questions/11958171/difference-between-macro-and-preprocessor,Difference between macro and preprocessor,,,,,
325,"['c', 'sockets']","{'account_id': 1256949, 'reputation': 505, 'user_id': 1216216, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/a64a004a0a03cb91e314415eac2e9f5b?s=256&d=identicon&r=PG', 'display_name': 'user1216216', 'link': 'https://stackoverflow.com/users/1216216/user1216216'}",True,15066,,2,2,1459560941,1344841474,,11929556,CC BY-SA 3.0,https://stackoverflow.com/questions/11929556/how-to-get-the-mac-address-of-client-using-ioctl-function,how to get the MAC address of client using ioctl function?,,,,,
326,"['c', 'linux', 'memory', 'linux-kernel', 'powerpc']","{'account_id': 965120, 'reputation': 796, 'user_id': 988680, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b8143e4d6978f657c382fb9de5694c41?s=256&d=identicon&r=PG', 'display_name': 'madper', 'link': 'https://stackoverflow.com/users/988680/madper'}",True,158,12153411.0,2,0,1459330968,1346132278,1459330968.0,12153345,CC BY-SA 3.0,https://stackoverflow.com/questions/12153345/how-many-memorys-can-a-process-have-under-ppc64-on-linux,How many memorys can a process have under PPC64 on linux,,,,,
327,"['c', 'linux', 'unix', 'signals']","{'account_id': 464261, 'reputation': 848, 'user_id': 867655, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/67bfb45567ec4baba63918ca00d21527?s=256&d=identicon&r=PG', 'display_name': 'Shashank Jain', 'link': 'https://stackoverflow.com/users/867655/shashank-jain'}",True,3237,12139652.0,1,8,1459213070,1346060642,1346061102.0,12139609,CC BY-SA 3.0,https://stackoverflow.com/questions/12139609/why-no-output-on-console-on-signal-handling,Why no output on console on signal handling?,,,,,
328,"['html', 'c', 'parsing']","{'account_id': 1708535, 'reputation': 1337, 'user_id': 1567088, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/dc1211a04c88c64db4b72141bd9ed02c?s=256&d=identicon&r=PG', 'display_name': 'Keith Miller', 'link': 'https://stackoverflow.com/users/1567088/keith-miller'}",True,3050,12065737.0,5,1,1458917543,1345590581,,12064324,,https://stackoverflow.com/questions/12064324/html-parser-library-for-c,HTML Parser Library For C,1458917754.0,Not suitable for this site,,,
329,"['c', 'recursion']","{'account_id': 1746555, 'reputation': 305, 'user_id': 1596634, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/7126f6d516155d5060787e1afcf0e4d0?s=256&d=identicon&r=PG', 'display_name': 'KevinDW', 'link': 'https://stackoverflow.com/users/1596634/kevindw'}",True,471,12122530.0,4,0,1458625660,1345902148,1345903796.0,12122504,CC BY-SA 3.0,https://stackoverflow.com/questions/12122504/recursive-function-in-c,Recursive function in C,,,,,
330,"['c', 'inline', 'c89']","{'account_id': 144356, 'reputation': 49680, 'user_id': 353337, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/500a1e2e864ae08f386afde2cd21add0?s=256&d=identicon&r=PG', 'display_name': 'Nico Schl&#246;mer', 'link': 'https://stackoverflow.com/users/353337/nico-schl%c3%b6mer'}",True,10054,12151196.0,4,15,1458427185,1346112285,1458427185.0,12151168,CC BY-SA 3.0,https://stackoverflow.com/questions/12151168/does-ansi-c-not-know-the-inline-keyword,Does ANSI-C not know the inline keyword?,,,,,
331,"['c', 'winapi', 'windows-8']","{'account_id': 410541, 'reputation': 2063, 'user_id': 782436, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/88ebb066f6766ee710723485913ca202?s=256&d=identicon&r=PG', 'display_name': 'Nick Shaw', 'link': 'https://stackoverflow.com/users/782436/nick-shaw'}",True,5048,12404683.0,2,5,1457528881,1345648087,1347533905.0,12076140,CC BY-SA 3.0,https://stackoverflow.com/questions/12076140/cant-set-clock-using-setsystemtime-on-windows-8,Can&#39;t set clock using SetSystemTime on Windows 8,,,,,
332,"['c++', 'c', 'windows']","{'account_id': 1798287, 'reputation': 21, 'user_id': 1637196, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa72470e749a04116ee381c80618ada8?s=256&d=identicon&r=PG', 'display_name': 'seripigari', 'link': 'https://stackoverflow.com/users/1637196/seripigari'}",True,3941,,1,2,1457433648,1346362129,1457433648.0,12205803,CC BY-SA 3.0,https://stackoverflow.com/questions/12205803/what-does-void-ntapi-mean-and-where-can-i-find-references-for-it,What does VOID NTAPI mean and where can I find references for it?,,,,,
333,"['c', 'pointers']","{'account_id': 1478574, 'reputation': 43, 'user_id': 1388401, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6ccb617b5f6fe1a187f945c7ba51513b?s=256&d=identicon&r=PG', 'display_name': 'hunterr986', 'link': 'https://stackoverflow.com/users/1388401/hunterr986'}",True,182,12022157.0,6,-3,1457090418,1345322280,1457090418.0,12022070,CC BY-SA 3.0,https://stackoverflow.com/questions/12022070/segmentation-fault-but-cant-find-the-bug,Segmentation fault but can&#39;t find the bug,,,,,
334,"['c', 'xcode', 'gcc', 'textmate']","{'account_id': 16163, 'reputation': 11027, 'user_id': 34934, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/49756adee7cc8a8a3b80c85639ff3d82?s=256&d=identicon&r=PG', 'display_name': 'Todd Ditchendorf', 'link': 'https://stackoverflow.com/users/34934/todd-ditchendorf'}",True,2708,12032471.0,3,3,1456778163,1345432037,1454042823.0,12031867,CC BY-SA 3.0,https://stackoverflow.com/questions/12031867/textmate-2-errors-when-trying-to-compile-and-run-a-simple-c-program,TextMate 2: errors when trying to compile and run a simple C program,,,,,
335,['c'],"{'account_id': 359614, 'reputation': 605, 'user_id': 701133, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/ad947a49cdf27292c65358b23300c55e?s=256&d=identicon&r=PG', 'display_name': 'Johan', 'link': 'https://stackoverflow.com/users/701133/johan'}",True,4247,12645133.0,1,1,1456417129,1344593557,,11899557,CC BY-SA 3.0,https://stackoverflow.com/questions/11899557/ensuring-that-uinput-kernel-module-is-indeed-running-loaded-plus-some-test-cod,Ensuring that uinput (kernel module) is indeed running/loaded plus some test code,,,,,
336,"['c', 'linux']","{'account_id': 951824, 'reputation': 4769, 'user_id': 977800, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d89d81f673dac06b16cade5b4bf19954?s=256&d=identicon&r=PG', 'display_name': 'Mike G', 'link': 'https://stackoverflow.com/users/977800/mike-g'}",True,2297,12016692.0,1,0,1456324990,1345273130,,12016595,CC BY-SA 3.0,https://stackoverflow.com/questions/12016595/how-to-keep-track-of-sub-second-time,How to keep track of sub-second time,,,,,
337,"['c', 'string']","{'account_id': 414546, 'reputation': 4731, 'user_id': 788824, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/96f5e5d858f1562ac8075c2664451b3b?s=256&d=identicon&r=PG', 'display_name': 'vsz', 'link': 'https://stackoverflow.com/users/788824/vsz'}",True,1785,12106606.0,6,11,1455817137,1345798622,,12106155,CC BY-SA 3.0,https://stackoverflow.com/questions/12106155/why-do-the-string-functions-in-c-work-on-arrays-with-char-instead-of-unsigned-ch,Why do the string functions in C work on arrays with char instead of unsigned char?,,,,,
338,"['c', 'io']","{'account_id': 199657, 'reputation': 9329, 'user_id': 445112, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/c726499af0166ce20188ef12a7080cd4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roy T.', 'link': 'https://stackoverflow.com/users/445112/roy-t'}",True,7071,11793817.0,4,2,1455580654,1343988820,,11793689,CC BY-SA 3.0,https://stackoverflow.com/questions/11793689/read-the-entire-contents-of-a-file-to-c-char-including-new-lines,"Read the entire contents of a file to c char *, including new lines",,,,,
339,"['c', 'character', 'special-characters', 'scanf']","{'account_id': 1147867, 'reputation': 121, 'user_id': 1130235, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b376d201e4eb9ee290db718fbd2f05c6?s=256&d=identicon&r=PG', 'display_name': 'Niteesh', 'link': 'https://stackoverflow.com/users/1130235/niteesh'}",True,12567,11794936.0,1,4,1455384085,1343993551,1343997316.0,11794885,CC BY-SA 3.0,https://stackoverflow.com/questions/11794885/how-to-read-special-characters-punctuation-marks-hypens-colons-using-scanf-f,"How to read special characters (punctuation marks, hypens, colons) using scanf function?",,,,,
340,"['c++', 'c', 'jpeg', 'libexif']","{'account_id': 1769187, 'reputation': 418, 'user_id': 1614367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02a0d7f574ac78733cd277c9da3fee9e?s=256&d=identicon&r=PG', 'display_name': 'Nadim Farhat', 'link': 'https://stackoverflow.com/users/1614367/nadim-farhat'}",True,2858,12285326.0,2,6,1453856301,1345556926,,12056322,CC BY-SA 3.0,https://stackoverflow.com/questions/12056322/libexif-appending-new-exif-data,"Libexif , appending new exif data",,,,,
341,"['c', 'memory-leaks', 'cygwin']","{'account_id': 1720472, 'reputation': 221, 'user_id': 1576508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2848276ba77dc91030d1f23d32c1633b?s=256&d=identicon&r=PG', 'display_name': 'Ankush', 'link': 'https://stackoverflow.com/users/1576508/ankush'}",True,17191,,3,22,1452167471,1344108000,1452167435.0,11811356,CC BY-SA 3.0,https://stackoverflow.com/questions/11811356/memory-leak-tool-on-cygwin,Memory leak tool on cygwin,,,,,
342,"['c', 'macos', 'openssl', 'commoncrypto']","{'account_id': 12080, 'reputation': 2056, 'user_id': 1505846, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/50adc37a6c4d5923e3c34250f0694c70?s=256&d=identicon&r=PG', 'display_name': 'Chris Markle', 'link': 'https://stackoverflow.com/users/1505846/chris-markle'}",True,1334,12188374.0,2,1,1451480198,1346202004,1451480198.0,12169566,CC BY-SA 3.0,https://stackoverflow.com/questions/12169566/is-there-a-compatibility-mode-provided-by-os-x-commoncrypto-for-openssl-evp-ca,Is there a compatibility mode provided by OS X CommonCrypto for OpenSSL EVP_* calls (like there is for OpenSSL MD5 functions)?,,,,,
343,"['c', 'sockets', 'unix', 'network-programming']","{'account_id': 1030359, 'reputation': 371, 'user_id': 1038781, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/jrKCM.jpg?s=256&g=1', 'display_name': 'dmitru', 'link': 'https://stackoverflow.com/users/1038781/dmitru'}",True,2163,12029781.0,4,4,1451436962,1345407867,1451436753.0,12029708,CC BY-SA 3.0,https://stackoverflow.com/questions/12029708/why-cant-use-c-standard-i-o-with-sockets,Why can&#39;t use C standard I/O with sockets,,,,,
344,"['c', 'putty']","{'account_id': 1662113, 'reputation': 319, 'user_id': 1530193, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3f1c71d8bd48a510423f13fa9a75ce34?s=256&d=identicon&r=PG', 'display_name': 'Scranton', 'link': 'https://stackoverflow.com/users/1530193/scranton'}",True,2623,12039365.0,1,5,1451361761,1345471836,1451361761.0,12039266,CC BY-SA 3.0,https://stackoverflow.com/questions/12039266/strange-occurence-of-string-putty,Strange occurence of string &quot;Putty&quot;,,,,,
345,"['c', 'multithreading', 'deadlock']","{'account_id': 1287604, 'reputation': 19338, 'user_id': 1240384, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/XfyQ0.jpg?s=256&g=1', 'display_name': 'nitish712', 'link': 'https://stackoverflow.com/users/1240384/nitish712'}",True,1279,12172196.0,2,1,1451258323,1346158388,1346162602.0,12159665,CC BY-SA 3.0,https://stackoverflow.com/questions/12159665/sleeping-barber-giving-deadlock,sleeping barber giving deadlock,,,,,
346,"['c', 'linux', 'posix', 'systems-programming']","{'account_id': 450442, 'reputation': 770, 'user_id': 845762, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/da8c63db24d7e098f7b06185e8d1dbbb?s=256&d=identicon&r=PG', 'display_name': 'xudifsd', 'link': 'https://stackoverflow.com/users/845762/xudifsd'}",True,2193,,5,11,1450328550,1345817722,1345857154.0,12111127,CC BY-SA 3.0,https://stackoverflow.com/questions/12111127/how-standard-specify-atomic-write-to-regular-filenot-pipe-or-fifo,how standard specify atomic write to regular file(not pipe or fifo)?,,,,,
347,"['c', 'sockets', 'bsd', 'openbsd']","{'account_id': 1007925, 'reputation': 430, 'user_id': 1021153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0b2d4265f5f5367378a021142e50d2b?s=256&d=identicon&r=PG', 'display_name': 'septical', 'link': 'https://stackoverflow.com/users/1021153/septical'}",True,415,,1,1,1450038220,1344769518,,11921696,CC BY-SA 3.0,https://stackoverflow.com/questions/11921696/openbsd-kernel-module-calling-network-functions,OpenBSD Kernel module calling network functions,,,,,
348,"['c', 'linux', 'tizen', 'tizen-native-app']","{'account_id': 474184, 'reputation': 1621, 'user_id': 883699, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/862cbba3318f47bb3df088d00aba6219?s=256&d=identicon&r=PG', 'display_name': 'Ajay Soman', 'link': 'https://stackoverflow.com/users/883699/ajay-soman'}",True,884,12158935.0,1,11,1449673524,1345523427,1449673524.0,12048463,CC BY-SA 3.0,https://stackoverflow.com/questions/12048463/how-to-use-callback-function-to-get-language-in-tizen,How to use Callback function to get language in Tizen?,,,,,
349,"['c', 'linux', 'tizen', 'tizen-native-app']","{'account_id': 474184, 'reputation': 1621, 'user_id': 883699, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/862cbba3318f47bb3df088d00aba6219?s=256&d=identicon&r=PG', 'display_name': 'Ajay Soman', 'link': 'https://stackoverflow.com/users/883699/ajay-soman'}",True,388,,1,9,1449673513,1345526186,1449673513.0,12048793,CC BY-SA 3.0,https://stackoverflow.com/questions/12048793/how-to-use-callback-function-to-get-the-value-of-region-variable-in-tizen,How to use Callback function to get the value of region variable in Tizen?,,,,,
350,"['c', 'linux', 'tizen', 'tizen-native-app']","{'account_id': 474184, 'reputation': 1621, 'user_id': 883699, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/862cbba3318f47bb3df088d00aba6219?s=256&d=identicon&r=PG', 'display_name': 'Ajay Soman', 'link': 'https://stackoverflow.com/users/883699/ajay-soman'}",True,573,12769021.0,1,9,1449673473,1345121439,1449673473.0,11987517,CC BY-SA 3.0,https://stackoverflow.com/questions/11987517/how-to-use-callback-function-to-get-orientation-in-tizen,How to use Callback function to get Orientation in Tizen?,,,,,
351,"['c', 'linux-kernel', 'kernel', 'kernel-module']","{'account_id': 1021083, 'reputation': 38147, 'user_id': 1031417, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/xlhE1.jpg?s=256&g=1', 'display_name': '0x90', 'link': 'https://stackoverflow.com/users/1031417/0x90'}",True,4220,12058062.0,1,4,1449436236,1345561670,1449436236.0,12057897,CC BY-SA 3.0,https://stackoverflow.com/questions/12057897/scheduling-while-atomic,Scheduling while atomic,,,,,
352,"['c', 'queue']","{'account_id': 1765133, 'reputation': 45, 'user_id': 1611172, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/214fe0cf75556fbd455ce0827da0397d?s=256&d=identicon&r=PG', 'display_name': 'user1611172', 'link': 'https://stackoverflow.com/users/1611172/user1611172'}",True,1475,12034993.0,1,1,1448890648,1345450901,1345451221.0,12034344,CC BY-SA 3.0,https://stackoverflow.com/questions/12034344/queue-of-variable-length-array-or-struct,Queue of variable length array or struct,,,,,
353,"['c++', 'c', 'templates', 'variables', 'c-preprocessor']","{'account_id': 1760480, 'reputation': 445, 'user_id': 1607746, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2537fcf83e637fb8581a9915114c52b6?s=256&d=identicon&r=PG', 'display_name': 'TRISAbits', 'link': 'https://stackoverflow.com/users/1607746/trisabits'}",True,263,12012387.0,3,0,1448808533,1345232767,1448808533.0,12012245,CC BY-SA 3.0,https://stackoverflow.com/questions/12012245/creating-a-c-template-like-functions-with-local-variables-in-c,Creating a C++ Template Like Functions With Local Variables in C,,,,,
354,"['c', 'c-preprocessor']","{'account_id': 1160371, 'reputation': 137, 'user_id': 1139999, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/5432735ff7445c61f64a6be0e792d568?s=256&d=identicon&r=PG', 'display_name': 'ryantata', 'link': 'https://stackoverflow.com/users/1139999/ryantata'}",True,4624,11857374.0,3,0,1448808347,1344397348,1448808347.0,11857362,CC BY-SA 3.0,https://stackoverflow.com/questions/11857362/what-does-define-eqa-b-a-b-mean,"What does #define, EQ(a, b) ((a) == (b)) mean?",,,,,
355,"['c', 'algorithm', 'optimization', 'swap', 'insertion-sort']","{'account_id': 1657562, 'reputation': 217, 'user_id': 1526667, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0efde910bd551acc71240cd54e1a03aa?s=256&d=identicon&r=PG', 'display_name': 'user1526667', 'link': 'https://stackoverflow.com/users/1526667/user1526667'}",True,14337,11805999.0,4,1,1448544842,1344054148,1592644375.0,11805874,CC BY-SA 4.0,https://stackoverflow.com/questions/11805874/counting-number-of-swaps-in-insertion-sort,counting number of swaps in insertion sort,,,,,
356,"['c++', 'c', 'function', 'pointers', 'methods']","{'account_id': 1717860, 'reputation': 51, 'user_id': 1574564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/786f983339c4781a84b5fff25a6fe911?s=256&d=identicon&r=PG', 'display_name': 'CodeLikeSpaghetti', 'link': 'https://stackoverflow.com/users/1574564/codelikespaghetti'}",True,132,11799466.0,2,4,1448340242,1344010327,1495541713.0,11799434,,https://stackoverflow.com/questions/11799434/returning-pointers-c,returning pointers c,1344010720.0,exact duplicate,,,
357,"['c++', 'c', 'algorithm', 'memory']","{'account_id': 408062, 'reputation': 1228, 'user_id': 812849, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/7bdace611475158a50ad077c02e2de37?s=256&d=identicon&r=PG', 'display_name': 'Pladnius Brooks', 'link': 'https://stackoverflow.com/users/812849/pladnius-brooks'}",True,1788,11893099.0,5,2,1448289952,1344552238,1448289952.0,11893065,CC BY-SA 3.0,https://stackoverflow.com/questions/11893065/c-breaking-dword-into-characters,C++ Breaking DWORD into characters,,,,,
358,"['c++', 'c', 'file', 'io', 'segmentation-fault']","{'account_id': 1337731, 'reputation': 353, 'user_id': 1280043, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d345b8501971b2a40d26972c03017bd6?s=256&d=identicon&r=PG&f=1', 'display_name': 'teamaster', 'link': 'https://stackoverflow.com/users/1280043/teamaster'}",True,1773,11821821.0,2,0,1448041388,1344218732,1448041388.0,11821784,CC BY-SA 3.0,https://stackoverflow.com/questions/11821784/c-reading-files-segmentation-fault,"c++, reading files, segmentation fault",,,,,
359,"['c', 'format', 'hex', 'printf']","{'account_id': 184473, 'reputation': 3747, 'user_id': 420540, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/da21fef603dc61d14731969c6d4d823d?s=256&d=identicon&r=PG', 'display_name': 'rhlee', 'link': 'https://stackoverflow.com/users/420540/rhlee'}",True,33092,11993364.0,2,14,1447969007,1345139005,1447969007.0,11992677,CC BY-SA 3.0,https://stackoverflow.com/questions/11992677/printf-raw-data-to-a-fixed-length-hex-output,Printf raw data to a fixed length hex output,,,,,
360,['c'],"{'account_id': 1330598, 'reputation': 395, 'user_id': 1274605, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/e6ba3271b11cf8bc4656ef30707079d4?s=256&d=identicon&r=PG', 'display_name': 'user1274605', 'link': 'https://stackoverflow.com/users/1274605/user1274605'}",True,12553,,1,5,1447896488,1346347332,1495535437.0,12202220,,https://stackoverflow.com/questions/12202220/difference-between-typedef-and-define,difference between typedef and define,1346347719.0,exact duplicate,,,
361,"['c', 'gcc', 'structure', 'typedef', 'turbo-c++']","{'account_id': 1751037, 'reputation': 189, 'user_id': 1600122, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/73320aeb9f55872b6ecbef91ddfb0bf5?s=256&d=identicon&r=PG', 'display_name': 'Prasanna Choudhari', 'link': 'https://stackoverflow.com/users/1600122/prasanna-choudhari'}",True,981,11966694.0,2,-2,1447745796,1345019685,,11966240,CC BY-SA 3.0,https://stackoverflow.com/questions/11966240/do-the-rules-of-writing-a-structure-in-c-vary-with-turbo-c-compiler-and-gcc,Do the rules of writing a structure in C vary with Turbo C++ compiler and GCC?,,,,,
362,"['python', 'c', 'eclipse']","{'account_id': 930643, 'reputation': 1547, 'user_id': 960585, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/8a0d94713d3c7d575f29ccef473b452d?s=256&d=identicon&r=PG', 'display_name': 'Bram W.', 'link': 'https://stackoverflow.com/users/960585/bram-w'}",True,36416,12185376.0,2,24,1447611466,1346071256,1346698257.0,12142174,CC BY-SA 3.0,https://stackoverflow.com/questions/12142174/run-a-python-script-with-arguments,Run a python script with arguments,,,,,
363,"['c', 'scanf']","{'account_id': 310904, 'reputation': 5927, 'user_id': 1004437, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/bcb375aa93ff125141a685c6727bfcf1?s=256&d=identicon&r=PG', 'display_name': 'sam_k', 'link': 'https://stackoverflow.com/users/1004437/sam-k'}",True,106,,5,0,1447270479,1344516455,1344516809.0,11883803,CC BY-SA 3.0,https://stackoverflow.com/questions/11883803/different-behaviour-of-program,different behaviour of program,,,,,
364,"['c', 'data-structures', 'hyperlink', 'singly-linked-list']","{'account_id': 1739511, 'reputation': 92, 'user_id': 1591319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ed96cd931b8d858b4c1927b8b928778?s=256&d=identicon&r=PG', 'display_name': 'ishan soni', 'link': 'https://stackoverflow.com/users/1591319/ishan-soni'}",True,2107,11909479.0,3,7,1447264260,1344633220,1447264260.0,11909342,CC BY-SA 3.0,https://stackoverflow.com/questions/11909342/mid-point-in-a-link-list-in-a-single-traversal,Mid point in a link list in a single traversal?,,,,,
365,"['c', 'debugging', 'driver', 'wdk']","{'account_id': 1714250, 'reputation': 1, 'user_id': 1571690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a0b804b197ce19df8469485c73f8ed5?s=256&d=identicon&r=PG', 'display_name': 'ProgrammingGuy', 'link': 'https://stackoverflow.com/users/1571690/programmingguy'}",True,94,,1,0,1446578534,1344094311,1446578534.0,11809804,CC BY-SA 3.0,https://stackoverflow.com/questions/11809804/debugtrace-in-microsoft-driver-examples,DebugTrace in Microsoft driver examples,,,,,
