,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,migrated_from
332,"['c', 'pointers', 'struct']","{'account_id': 1485085, 'reputation': 215, 'user_id': 1393519, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/naNXa.jpg?s=256&g=1', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/1393519/alexander'}",True,90,,65502795.0,1,1,1609308611,1609306526,1609308009.0,65502497,https://stackoverflow.com/questions/65502497/c-dynamic-allocation-of-struct-array,,c Dynamic allocation of struct array,CC BY-SA 4.0,
333,['c'],"{'account_id': 17882597, 'reputation': 15, 'user_id': 12990980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/611aacd99aedfebf10f168ff96849201?s=256&d=identicon&r=PG&f=1', 'display_name': 'Legend', 'link': 'https://stackoverflow.com/users/12990980/legend'}",True,48,1609299552.0,,1,0,1609306816,1609291352,1609306816.0,65500852,https://stackoverflow.com/questions/65500852/pointer-allowing-to-store-more-than-allocated-size,Duplicate,Pointer allowing to store more than allocated size,,
334,"['c', 'linux', 'multithreading', 'x86', 'cpu-cache']","{'account_id': 4507183, 'reputation': 67, 'user_id': 3664229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65d839da7f242222083443d97c9cda73?s=256&d=identicon&r=PG&f=1', 'display_name': 'hi_glenn', 'link': 'https://stackoverflow.com/users/3664229/hi-glenn'}",True,217,,65492826.0,1,1,1609306697,1609244777,1609306697.0,65492111,https://stackoverflow.com/questions/65492111/about-mm-clflush-void-const-p,,about _mm_clflush (void const* p),CC BY-SA 4.0,
335,['c'],"{'account_id': 20325627, 'reputation': 101, 'user_id': 14909155, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hWL0s.png?s=256&g=1', 'display_name': 'hexagon', 'link': 'https://stackoverflow.com/users/14909155/hexagon'}",True,210,,65501381.0,2,1,1609306207,1609272490,1609306207.0,65498113,https://stackoverflow.com/questions/65498113/how-is-printf-avoiding-a-segmentation-fault,,How is printf avoiding a segmentation fault?,CC BY-SA 4.0,
336,"['c', 'memory-management', 'tree', 'preorder']","{'account_id': 20119803, 'reputation': 11, 'user_id': 14878909, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhnmMU5VXwLicAD1CyWF888d4Yh6WHheUxVSmBo1A=k-s256', 'display_name': 'Saumya navani', 'link': 'https://stackoverflow.com/users/14878909/saumya-navani'}",True,98,,,1,1,1609305990,1609299448,1609305990.0,65501709,https://stackoverflow.com/questions/65501709/why-am-i-getting-this-double-free-or-corrupted-backtrack-error-in-c,,Why am I getting this double free or corrupted backtrack error in C?,CC BY-SA 4.0,
337,"['c', 'visual-studio', 'tchar', 'pchar']","{'account_id': 19044991, 'reputation': 53, 'user_id': 13904313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68379632049e06e962cad98749bb553a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ioana', 'link': 'https://stackoverflow.com/users/13904313/ioana'}",False,147,,,1,0,1609302532,1609259790,1609260042.0,65495515,https://stackoverflow.com/questions/65495515/how-can-i-convert-a-pchar-to-a-tchar,,How can I convert a PCHAR* to a TCHAR*?,CC BY-SA 4.0,
338,"['c', 'xcode', 'macos', 'makefile', 'unix-ar']","{'account_id': 20327094, 'reputation': 23, 'user_id': 14910200, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a28b35c7d1d936684351f29e7159080?s=256&d=identicon&r=PG&f=1', 'display_name': 'Charlie', 'link': 'https://stackoverflow.com/users/14910200/charlie'}",True,498,,65500353.0,1,1,1609300229,1609286225,1609300229.0,65500311,https://stackoverflow.com/questions/65500311/illegal-option-u-when-running-the-ar-command-from-a-makefile-compiling-c-co,,&#39;illegal option -- U&#39; when running the ar command from a Makefile compiling C code,CC BY-SA 4.0,
339,"['c', 'function', 'pointers']","{'account_id': 6158572, 'reputation': 94, 'user_id': 4800849, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g7jsg.png?s=256&g=1', 'display_name': 'YUMI', 'link': 'https://stackoverflow.com/users/4800849/yumi'}",True,82,,65494215.0,3,2,1609297145,1609254034,1609297145.0,65494174,https://stackoverflow.com/questions/65494174/can-pass-by-reference-also-be-called-as-pass-by-pointer,,Can Pass by Reference also be called as Pass by Pointer?,CC BY-SA 4.0,
340,"['c', 'pointers']","{'account_id': 20196895, 'reputation': 300, 'user_id': 14813619, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76b63621173ee887679275eeb0556319?s=256&d=identicon&r=PG&f=1', 'display_name': 'AKRA', 'link': 'https://stackoverflow.com/users/14813619/akra'}",True,66,,65501164.0,1,1,1609295576,1609293202,1609295576.0,65501056,https://stackoverflow.com/questions/65501056/pointer-manipulation-why-does-this-line-of-abstraction-not-work,,Pointer Manipulation: Why does this line of abstraction not work?,CC BY-SA 4.0,
341,['c'],"{'account_id': 9427636, 'reputation': 1, 'user_id': 7012115, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5930a53c34841b874a97c198f1db2d59?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tommy_shelby', 'link': 'https://stackoverflow.com/users/7012115/tommy-shelby'}",True,118,,,1,-5,1609294867,1609226111,1609233875.0,65488638,https://stackoverflow.com/questions/65488638/how-to-reduce-multiple-or-conditions-in-if-statement-in-c-language,,how to reduce multiple OR conditions in if statement in c language,CC BY-SA 4.0,
342,"['c++', 'c', 'gcc']","{'account_id': 20280258, 'reputation': 954, 'user_id': 14874226, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5LDCM.png?s=256&g=1', 'display_name': 'CPPCPPCPPCPPCPPCPPCPPCPPCPPCPP', 'link': 'https://stackoverflow.com/users/14874226/cppcppcppcppcppcppcppcppcppcpp'}",True,89,,65501107.0,1,0,1609294329,1609293093,1609294329.0,65501040,https://stackoverflow.com/questions/65501040/builtin-unreachable-with-floats-in-gcc,,__builtin_unreachable with floats in GCC,CC BY-SA 4.0,
343,"['c', 'visual-studio', 'scanf']","{'account_id': 20327458, 'reputation': 1, 'user_id': 14910456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e36c337360176afdf5994c69688b9509?s=256&d=identicon&r=PG&f=1', 'display_name': 'Interstellar', 'link': 'https://stackoverflow.com/users/14910456/interstellar'}",True,67,,,2,0,1609293024,1609291213,,65500835,https://stackoverflow.com/questions/65500835/visual-studio-code-and-c-programming,,Visual Studio Code and C programming,CC BY-SA 4.0,
344,"['arrays', 'c']","{'account_id': 3236719, 'reputation': 557, 'user_id': 2730737, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/j6yFQ.png?s=256&g=1', 'display_name': 'weshouman', 'link': 'https://stackoverflow.com/users/2730737/weshouman'}",True,33,,65500811.0,1,0,1609290987,1609290216,,65500729,https://stackoverflow.com/questions/65500729/setting-a-2d-array-value-overwrites-another-in-c,,Setting a 2D array value overwrites another in C,CC BY-SA 4.0,
345,"['c', 'date']","{'account_id': 20326265, 'reputation': 3, 'user_id': 14909622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20e8a20275509b45707f3ed25d774077?s=256&d=identicon&r=PG&f=1', 'display_name': 'daniel', 'link': 'https://stackoverflow.com/users/14909622/daniel'}",True,109,,65498741.0,3,-2,1609289519,1609274697,1609275975.0,65498544,https://stackoverflow.com/questions/65498544/leap-year-and-long-shot-months-at-next-day-date-program,,leap year and long/shot months at next day date program,CC BY-SA 4.0,
346,"['c', 'string', 'strtok']","{'account_id': 20303604, 'reputation': 39, 'user_id': 14892419, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_fa9wPh3EaU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnlS1jleaYZ1OuNlWesvkRFlcYvUA/s96-c/photo.jpg?sz=256', 'display_name': 'ariel domchik', 'link': 'https://stackoverflow.com/users/14892419/ariel-domchik'}",False,59,,,0,0,1609288770,1609082717,1609085582.0,65467319,https://stackoverflow.com/questions/65467319/strtok-does-not-move-on-to-the-next-iteration,,strtok does not move on to the next iteration,CC BY-SA 4.0,
347,"['c', 'matrix', 'segmentation-fault', 'text-files']","{'account_id': 20326760, 'reputation': 11, 'user_id': 14909975, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Ue9uzvqXxp0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnOaZb6jkff7P8GJ8oqBmVMkMMnww/s96-c/photo.jpg?sz=256', 'display_name': 'Luca Barda', 'link': 'https://stackoverflow.com/users/14909975/luca-barda'}",False,51,,,1,1,1609285145,1609282006,,65499779,https://stackoverflow.com/questions/65499779/reading-matrix-from-text-file-c,,Reading matrix from text file c,CC BY-SA 4.0,
348,"['c', 'raspberry-pi', 'fork', 'raspbian', 'systemd']","{'account_id': 20293263, 'reputation': 1, 'user_id': 14884458, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vhxZK.jpg?s=256&g=1', 'display_name': 'justin-rwx', 'link': 'https://stackoverflow.com/users/14884458/justin-rwx'}",False,103,,,0,0,1609284416,1609263400,1609284416.0,65496329,https://stackoverflow.com/questions/65496329/systemd-status-says-daemon-active-running-but-daemon-isnt-executing-and-crea,,"Systemd status says daemon active (running), but daemon isn&#39;t executing and creates duplicate processes",CC BY-SA 4.0,
349,"['arrays', 'c', 'for-loop', 'sum', 'function-definition']","{'account_id': 20326656, 'reputation': 11, 'user_id': 14909894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a7728e1add346c601bbadb3acbf59c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'sam3004', 'link': 'https://stackoverflow.com/users/14909894/sam3004'}",True,1106,,65499957.0,4,0,1609284398,1609279769,1609282038.0,65499428,https://stackoverflow.com/questions/65499428/sum-of-array-including-a-function-c,,Sum of array including a function - C,CC BY-SA 4.0,
350,"['arrays', 'c', 'free']","{'account_id': 16548367, 'reputation': 33, 'user_id': 11957339, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2375533976001810/picture?type=large', 'display_name': 'Alexander Jordanov', 'link': 'https://stackoverflow.com/users/11957339/alexander-jordanov'}",True,136,,,2,0,1609283343,1609264303,1609273659.0,65496495,https://stackoverflow.com/questions/65496495/how-to-free-2d-dynamic-array-in-c,,How to free 2D dynamic array in C,CC BY-SA 4.0,
351,"['c', 'recursion', 'binary-tree', 'binary-search-tree']","{'account_id': 20001889, 'reputation': 91, 'user_id': 14660714, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9349f80cb16a1eacc2d48ddfd43bc7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'PIG443', 'link': 'https://stackoverflow.com/users/14660714/pig443'}",True,31,,,1,1,1609282986,1609278394,1609279893.0,65499187,https://stackoverflow.com/questions/65499187/searching-for-a-number-inside-a-tree,,Searching for a number inside a tree,CC BY-SA 4.0,
352,"['c', 'data-structures', 'tree', 'binary-search-tree']","{'account_id': 19899149, 'reputation': 17, 'user_id': 14579575, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FZg2t.jpg?s=256&g=1', 'display_name': 'DaviHlav', 'link': 'https://stackoverflow.com/users/14579575/davihlav'}",False,107,,,1,0,1609281466,1609276723,1609277184.0,65498887,https://stackoverflow.com/questions/65498887/bst-deleting-a-node,,BST - Deleting a Node,CC BY-SA 4.0,
353,"['c', 'c-preprocessor']","{'account_id': 237026, 'reputation': 8539, 'user_id': 504909, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/aa6c866af04400dc1281bb430792317c?s=256&d=identicon&r=PG', 'display_name': 'user504909', 'link': 'https://stackoverflow.com/users/504909/user504909'}",True,221,,,1,0,1609281429,1609276728,1609281429.0,65498892,https://stackoverflow.com/questions/65498892/in-define-directive-how-to-fix-the-expected-declaration-specifiers-before,,"in #define directive, how to fix the &quot;expected declaration specifiers before&quot;?",CC BY-SA 4.0,
354,"['c', 'casting']","{'account_id': 16092975, 'reputation': 386, 'user_id': 11615909, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QonJb.png?s=256&g=1', 'display_name': 'The Programming M16A4', 'link': 'https://stackoverflow.com/users/11615909/the-programming-m16a4'}",True,74,,65499634.0,1,0,1609281088,1609279670,,65499406,https://stackoverflow.com/questions/65499406/typecasting-the-reference-of-a-double-variable,,Typecasting the Reference of a Double Variable,CC BY-SA 4.0,
355,"['arrays', 'c', 'struct']","{'account_id': 17969978, 'reputation': 53, 'user_id': 13059000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18ffd01f0ea4604641f2e429056067a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'link23', 'link': 'https://stackoverflow.com/users/13059000/link23'}",True,193,,65498943.0,1,0,1609280262,1609275224,1609280262.0,65498641,https://stackoverflow.com/questions/65498641/how-can-i-increase-the-array-size-with-malloc,,How can I increase the array size with malloc?,CC BY-SA 4.0,
356,"['c++', 'c', 'multithreading', 'parallel-processing', 'openmp']","{'account_id': 13026626, 'reputation': 478, 'user_id': 9414424, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'user9414424', 'link': 'https://stackoverflow.com/users/9414424/user9414424'}",True,405,,65406679.0,3,1,1609279539,1608630558,1609279539.0,65406478,https://stackoverflow.com/questions/65406478/how-does-openmp-use-the-atomic-instruction-inside-reduction-clause,,How does OpenMP use the atomic instruction inside reduction clause?,CC BY-SA 4.0,
357,"['c', 'algorithm', 'matrix', 'search', 'multidimensional-array']","{'account_id': 7484268, 'reputation': 56, 'user_id': 5688102, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MyQ91.jpg?s=256&g=1', 'display_name': 'Kennet Emerson', 'link': 'https://stackoverflow.com/users/5688102/kennet-emerson'}",True,152,,,4,3,1609279182,1609098751,,65469831,https://stackoverflow.com/questions/65469831/find-all-peaks-in-a-matrix-nxn,,Find all peaks in a matrix NxN,CC BY-SA 4.0,
358,"['c++', 'c']","{'account_id': 20325343, 'reputation': 35, 'user_id': 14908957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6033dc4021cd973a4f8c11a266eee885?s=256&d=identicon&r=PG&f=1', 'display_name': 'FullyAutomaticGames', 'link': 'https://stackoverflow.com/users/14908957/fullyautomaticgames'}",True,121,,,2,0,1609278505,1609271542,1609278505.0,65497922,https://stackoverflow.com/questions/65497922/is-there-a-c-equivalent-of-cs-stdcin,,Is there a C equivalent of C++&#39;s std::cin?,CC BY-SA 4.0,
359,"['c++', 'c', 'multithreading', 'openmp', 'threadpool']","{'account_id': 6132057, 'reputation': 1706, 'user_id': 4781940, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/ecc4504fe7c388648fd7aaccd25ae13c?s=256&d=identicon&r=PG&f=1', 'display_name': 'JenyaKh', 'link': 'https://stackoverflow.com/users/4781940/jenyakh'}",True,417,,,2,3,1609276877,1608127850,1608232176.0,65324897,https://stackoverflow.com/questions/65324897/preventing-threads-from-unnecessary-exit-and-keep-the-pool-alive,,Preventing threads from unnecessary exit and keep the pool alive,CC BY-SA 4.0,
360,"['c', 'visual-studio-code']","{'account_id': 20325481, 'reputation': 11, 'user_id': 14909053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bae35eaed98460ce716b08c345f9186?s=256&d=identicon&r=PG&f=1', 'display_name': 'azou kr', 'link': 'https://stackoverflow.com/users/14909053/azou-kr'}",False,200,,,0,1,1609276677,1609267125,1609276677.0,65497084,https://stackoverflow.com/questions/65497084/run-code-is-not-working-in-visual-studio-code-ubuntu-c-language,,&#39;Run code&#39; is not working in Visual Studio Code (Ubuntu c language),CC BY-SA 4.0,
361,"['c', 'clion']","{'account_id': 19624337, 'reputation': 49, 'user_id': 14364088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c019f45d23a0f9a31c40a38646d6e2c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'HGH', 'link': 'https://stackoverflow.com/users/14364088/hgh'}",True,58,,,3,0,1609274725,1609263256,1609263361.0,65496295,https://stackoverflow.com/questions/65496295/c-exercise-return-information-about-first-position,,C exercise return information about first position,CC BY-SA 4.0,
362,"['arrays', 'c', 'pointers']","{'account_id': 12913973, 'reputation': 304, 'user_id': 9338864, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1616279655126812/picture?type=large', 'display_name': 'Damian Kowalski', 'link': 'https://stackoverflow.com/users/9338864/damian-kowalski'}",False,40,,,1,0,1609273780,1609107769,1609273780.0,65471029,https://stackoverflow.com/questions/65471029/how-to-write-a-function-that-takes-a-line-o-text-and-saves-each-word-in-a-point,,"How to write a function that takes a line o text, and saves each word in a pointer to pointer to char and returns that pointer",CC BY-SA 4.0,
363,"['c', 'pointers', 'pthreads', 'mutex', 'const-pointer']","{'account_id': 10619504, 'reputation': 246, 'user_id': 11044962, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Ftgav5wbUmw/AAAAAAAAAAI/AAAAAAAABAc/wjFh7Gj4raM/photo.jpg?sz=256', 'display_name': 'Hobber', 'link': 'https://stackoverflow.com/users/11044962/hobber'}",True,159,,65495103.0,2,0,1609273311,1609241516,1609245625.0,65491446,https://stackoverflow.com/questions/65491446/const-pointer-to-struct-containing-a-mutex,,const pointer to struct containing a mutex,CC BY-SA 4.0,
364,"['android', 'c', 'cmake', 'swig', 'circleci']","{'account_id': 3603363, 'reputation': 330, 'user_id': 3006169, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d938ac98d86c7f4b938236b4731dc432?s=256&d=identicon&r=PG', 'display_name': 'Andr&#233;', 'link': 'https://stackoverflow.com/users/3006169/andr%c3%a9'}",False,66,,,0,0,1609271308,1609270179,1609271308.0,65497655,https://stackoverflow.com/questions/65497655/how-to-include-c-library-in-android-without-swig,,How to include C library in Android without SWIG,CC BY-SA 4.0,
365,"['c++', 'c', 'winapi', 'visual-c++']","{'account_id': 8517712, 'reputation': 2107, 'user_id': 6385640, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-muwyWfIjFd8/AAAAAAAAAAI/AAAAAAAAAG0/nctjQMOQOQY/photo.jpg?sz=256', 'display_name': 'Red.Wave', 'link': 'https://stackoverflow.com/users/6385640/red-wave'}",False,74,,,1,-1,1609270719,1609245897,,65492354,https://stackoverflow.com/questions/65492354/terms-and-conditions-of-applicability-of-attachthreadinput,,Terms and conditions of applicability of `AttachThreadInput`,CC BY-SA 4.0,
366,"['c', 'sockets', 'ipv6', 'serversocket']","{'account_id': 18876645, 'reputation': 1810, 'user_id': 13770014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c1c0a0a6c78cded1f43aace71b02322?s=256&d=identicon&r=PG&f=1', 'display_name': 'milanHrabos', 'link': 'https://stackoverflow.com/users/13770014/milanhrabos'}",True,305,,65495879.0,1,2,1609269259,1609260777,,65495739,https://stackoverflow.com/questions/65495739/bind-invalid-argument-when-trying-to-bind-af-inet6-to-inaddr-any-to-localhost,,bind: invalid argument when trying to bind AF_INET6 to INADDR_ANY (to localhost),CC BY-SA 4.0,
367,"['c', 'string', 'data-structures', 'linked-list', 'gets']","{'account_id': 18347692, 'reputation': 1, 'user_id': 14909156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-PycPTtMGCDk/AAAAAAAAAAI/AAAAAAAAAfY/AAKWJJPsae9OPrt12exmspecEOqH_U3n9Q/photo.jpg?sz=256', 'display_name': 'tamizh', 'link': 'https://stackoverflow.com/users/14909156/tamizh'}",False,39,,,0,0,1609269111,1609269111,,65497472,https://stackoverflow.com/questions/65497472/why-gets-does-not-work-properly-while-creating-a-linked-list,,Why gets() does not work properly while creating a linked list,CC BY-SA 4.0,
368,['c'],"{'account_id': 14944026, 'reputation': 77, 'user_id': 10789822, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_SmIN6Nk8xI/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jiPRh4OQb5Ex_VKpcWqMP1sarZjw/mo/photo.jpg?sz=256', 'display_name': 'Toni Ivanov', 'link': 'https://stackoverflow.com/users/10789822/toni-ivanov'}",True,57,,65497172.0,1,0,1609267511,1609264946,,65496637,https://stackoverflow.com/questions/65496637/conversion-of-array-of-characters-to-struct-type,,Conversion of array of characters to struct type,CC BY-SA 4.0,
369,"['c', 'ffmpeg']","{'account_id': 17579930, 'reputation': 581, 'user_id': 12753953, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fYSa6.jpg?s=256&g=1', 'display_name': 'badcode', 'link': 'https://stackoverflow.com/users/12753953/badcode'}",False,161,,,0,2,1609267132,1609267132,,65497085,https://stackoverflow.com/questions/65497085/avcodec-find-decoder-segmentation-fault,,avcodec_find_decoder() - segmentation fault,CC BY-SA 4.0,
370,"['javascript', 'c', 'pointers', 'webassembly', 'emscripten']","{'account_id': 18173834, 'reputation': 57, 'user_id': 13222980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/198d955a3304b4ce8fa095e7a3069cda?s=256&d=identicon&r=PG&f=1', 'display_name': 'OMS', 'link': 'https://stackoverflow.com/users/13222980/oms'}",False,392,,,1,1,1609266792,1609000164,1609000614.0,65458427,https://stackoverflow.com/questions/65458427/javascript-array-of-arrays-to-webassembly,,JavaScript array of arrays to WebAssembly,CC BY-SA 4.0,
371,"['c', 'pic', 'mplab', 'watchdog']","{'account_id': 20250088, 'reputation': 21, 'user_id': 14851471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ad56a37887d25c90361527a5374ae89?s=256&d=identicon&r=PG&f=1', 'display_name': 'knstdms', 'link': 'https://stackoverflow.com/users/14851471/knstdms'}",True,71,,,1,0,1609266531,1609242378,1609242625.0,65491625,https://stackoverflow.com/questions/65491625/wdt-on-pic-with-c-get-errors,,wdt on pic with c get errors,CC BY-SA 4.0,
372,"['c', 'segmentation-fault', 'cs50']","{'account_id': 12834189, 'reputation': 11, 'user_id': 9284380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bee7077613e7fcf083626b5013b3433e?s=256&d=identicon&r=PG&f=1', 'display_name': 'wonton', 'link': 'https://stackoverflow.com/users/9284380/wonton'}",False,49,,,0,1,1609265584,1609265268,1609265584.0,65496709,https://stackoverflow.com/questions/65496709/segmentation-fault-when-accessing-command-line-argument-cs50,,Segmentation Fault when accessing command line argument ~ CS50,CC BY-SA 4.0,
373,"['c', 'opc-ua', 'open62541']","{'account_id': 20051233, 'reputation': 23, 'user_id': 14699890, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0170cec037253b1fc9f3a9aa2ef3457?s=256&d=identicon&r=PG&f=1', 'display_name': 'Parko', 'link': 'https://stackoverflow.com/users/14699890/parko'}",False,651,,,1,0,1609264865,1609245569,,65492286,https://stackoverflow.com/questions/65492286/opc-ua-client-server-connection-useing-open62541,,OPC UA Client server connection useing Open62541,CC BY-SA 4.0,
374,"['c', 'posix', 'ipc', 'semaphore', 'atomic']","{'account_id': 13346292, 'reputation': 74, 'user_id': 9632926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1016bb9d376796153e2d75be8c68f0b8?s=256&d=identicon&r=PG', 'display_name': 'Bers', 'link': 'https://stackoverflow.com/users/9632926/bers'}",True,193,,65495066.0,2,1,1609263672,1609234943,,65490179,https://stackoverflow.com/questions/65490179/what-happens-when-two-semaphores-change-simultaneously-and-one-of-the-two-cannot,,What happens when two semaphores change simultaneously and one of the two cannot decrement immediately?,CC BY-SA 4.0,
375,"['c++', 'c', 'visual-studio', 'gcc', 'mingw']","{'account_id': 1239155, 'reputation': 7772, 'user_id': 1202172, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/8587094fc4666bee5d5852f163e6f86b?s=256&d=identicon&r=PG', 'display_name': 'Danijel', 'link': 'https://stackoverflow.com/users/1202172/danijel'}",False,201,,,0,0,1609262302,1609261888,1609262302.0,65496001,https://stackoverflow.com/questions/65496001/link-mingw-built-static-library-with-a-windows-dll,,Link MinGW built static library with a Windows DLL?,CC BY-SA 4.0,
376,"['c', 'algorithm', 'data-structures', 'quicksort', 'singly-linked-list']","{'account_id': 19571260, 'reputation': 15, 'user_id': 14322373, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjuO5vBEkucjI41PN-7rvRdv6bM2NPUQU_nXLhl_w=k-s256', 'display_name': 'Raminder Singh Mann', 'link': 'https://stackoverflow.com/users/14322373/raminder-singh-mann'}",True,51,,65493421.0,1,-1,1609261874,1609234008,1609261874.0,65490009,https://stackoverflow.com/questions/65490009/i-am-unable-to-run-quick-sort-for-singly-linked-list-m-not-able-to-put-the-cond,,I am unable to run Quick sort for singly Linked list. m not able to put the condition for recursive call in quick sort function,CC BY-SA 4.0,
377,['c'],"{'account_id': 20324058, 'reputation': 23, 'user_id': 14907969, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-n7boW7ViWNk/AAAAAAAAAAI/AAAAAAAAAH0/AMZuuckiQ_55DdGiY6jzI3V4nSlqqRbnkQ/s96-c/photo.jpg?sz=256', 'display_name': 'Nicolas Sousa', 'link': 'https://stackoverflow.com/users/14907969/nicolas-sousa'}",True,62,,65495591.0,1,-1,1609261540,1609254851,1609261540.0,65494348,https://stackoverflow.com/questions/65494348/how-i-make-restrictions-into-a-variable,,How i make restrictions into a variable,CC BY-SA 4.0,
378,['c'],"{'account_id': 20290859, 'reputation': 26, 'user_id': 14882544, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-KsU4JT6NcHA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmtlGm3gyILw8R4Oz6hiox4cfA1iA/s96-c/photo.jpg?sz=256', 'display_name': 'Devansh Shekhar', 'link': 'https://stackoverflow.com/users/14882544/devansh-shekhar'}",False,42,1609262322.0,,0,1,1609260659,1609260659,,65495713,https://stackoverflow.com/questions/65495713/i-cant-get-my-if-statement-to-work-properly,Duplicate,I cant get my if statement to work properly,,
379,"['arrays', 'c', 'file', 'scanf', 'fopen']","{'account_id': 19407169, 'reputation': 50, 'user_id': 14196189, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiE-R4Xu7O1FGHntimb_fZP3_DYfOBNnKNk1_BAlw=k-s256', 'display_name': 'Tal Zichlinsky', 'link': 'https://stackoverflow.com/users/14196189/tal-zichlinsky'}",True,161,,65494156.0,3,0,1609259579,1609250709,1609259579.0,65493406,https://stackoverflow.com/questions/65493406/read-integers-into-an-array-in-c,,Read integers into an array in C,CC BY-SA 4.0,
380,"['c', 'recursion']","{'account_id': 19978756, 'reputation': 15, 'user_id': 14642417, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-JPYQaQ6YAM0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck9elXvmX7I4mMmWunKtgWcP3tcXQ/s96-c/photo.jpg?sz=256', 'display_name': 'Ethan Jelo Martinez', 'link': 'https://stackoverflow.com/users/14642417/ethan-jelo-martinez'}",True,32,,65495319.0,1,0,1609258882,1609257657,,65495036,https://stackoverflow.com/questions/65495036/how-to-make-this-program-considered-as-a-recursive-rfunciton,,How to make this program considered as a recursive rfunciton,CC BY-SA 4.0,
