,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from
503,"['c', 'char']","{'account_id': 24345889, 'reputation': 1, 'user_id': 18282474, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjZIPelKPLNfp8NNO8ZmL_J8gtFPOcPhPKavAbBXA=k-s256', 'display_name': 'Optix', 'link': 'https://stackoverflow.com/users/18282474/optix'}",True,114,,1,0,1645565268,1645564397,71228366,CC BY-SA 4.0,https://stackoverflow.com/questions/71228366/a-char-variable-in-c-changing-value,A Char variable in C changing value,1645565268.0,,,
504,"['c', 'webots']","{'account_id': 16642351, 'reputation': 33, 'user_id': 12027533, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDxGU5l-HH08clAORzs0GgK9SzQ8EDIfpv5n1PDKQ=k-s256', 'display_name': 'yosef ali', 'link': 'https://stackoverflow.com/users/12027533/yosef-ali'}",True,51,,1,-1,1645564228,1645563933,71228285,CC BY-SA 4.0,https://stackoverflow.com/questions/71228285/printf-a-double-variable-with-asterisk-a-pointer,printf a double variable with asterisk (a pointer),1645563998.0,,,
505,['c'],"{'account_id': 14902470, 'reputation': 39, 'user_id': 10760911, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4IMLD.jpg?s=256&g=1', 'display_name': 'Trương Quốc Qu&#226;n', 'link': 'https://stackoverflow.com/users/10760911/tr%c6%b0%c6%a1ng-qu%e1%bb%91c-qu%c3%a2n'}",True,87,71215763.0,2,-1,1645562951,1645497815,71215321,CC BY-SA 4.0,https://stackoverflow.com/questions/71215321/how-to-pass-a-string-as-a-macro,How to pass a string as a macro?,1645500146.0,,,
506,"['python', 'c', 'compilation']","{'account_id': 4930575, 'reputation': 135, 'user_id': 3970495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alessandro Bossi', 'link': 'https://stackoverflow.com/users/3970495/alessandro-bossi'}",False,29,,0,0,1645562346,1645562346,71228009,CC BY-SA 4.0,https://stackoverflow.com/questions/71228009/why-distutils-is-used-to-compile-a-c-python-extention-instead-of-gcc-from-comman,Why distutils is used to compile a C python extention instead of gcc from command line?,,,,
507,"['arrays', 'c', 'file', '2d']","{'account_id': 23644314, 'reputation': 3, 'user_id': 17674156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw8jcJrwBrEWSyRzT3SO8Q3ObUu69x6R1z9muoa=k-s256', 'display_name': 'Tfo Tfo', 'link': 'https://stackoverflow.com/users/17674156/tfo-tfo'}",False,38,,0,0,1645561762,1645561762,71227913,CC BY-SA 4.0,https://stackoverflow.com/questions/71227913/im-trying-to-copy-the-data-from-a-file-into-an-array-but-the-way-i-used-not-wo,"I&#39;m trying to copy the data from a file into an array, but the way I used not working",,,,
508,"['c', 'pointers', 'scanf', 'undefined-behavior', 'realloc']","{'account_id': 23656188, 'reputation': 23, 'user_id': 17684450, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj_0Ugwad_suO05Knjoc3LIhw0XidcKj61KkIzs=k-s256', 'display_name': 'Matheus Bione', 'link': 'https://stackoverflow.com/users/17684450/matheus-bione'}",True,40,71227622.0,1,1,1645560482,1645558985,71227384,CC BY-SA 4.0,https://stackoverflow.com/questions/71227384/invalid-pointer-in-realloc,invalid pointer in realloc,1645560482.0,,,
509,"['c++', 'c', 'gstreamer']","{'account_id': 3939968, 'reputation': 519, 'user_id': 3254810, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'BareMetalCoder', 'link': 'https://stackoverflow.com/users/3254810/baremetalcoder'}",False,303,,1,0,1645560042,1645559450,71227475,CC BY-SA 4.0,https://stackoverflow.com/questions/71227475/gstreamer-appsrc-how-do-i-get-the-negotiated-caps,GStreamer Appsrc: how do I get the negotiated caps?,,,,
510,"['c', 'for-loop', 'dynamic-memory-allocation', 'realloc', 'invalid-pointer']","{'account_id': 7452388, 'reputation': 17, 'user_id': 5666711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f89c0c775b2cfc6dfc8004db005908c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ian Finnigan', 'link': 'https://stackoverflow.com/users/5666711/ian-finnigan'}",True,40,71227549.0,1,0,1645559776,1645512986,71217056,CC BY-SA 4.0,https://stackoverflow.com/questions/71217056/realloc-says-invalid-pointer-unless-unrelated-for-loop-commented-out,realloc says invalid pointer unless unrelated for-loop commented out,1645558462.0,,,
511,"['c', 'gcc', 'compiler-optimization', 'bit-fields', 'anonymous-struct']","{'account_id': 16252151, 'reputation': 93, 'user_id': 11735809, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-A4BBZpfSRac/AAAAAAAAAAI/AAAAAAAAABM/egNFvTeDQsk/photo.jpg?sz=256', 'display_name': 'Nour-eddine Taleb', 'link': 'https://stackoverflow.com/users/11735809/nour-eddine-taleb'}",True,81,71227474.0,1,1,1645559449,1645558394,71227275,CC BY-SA 4.0,https://stackoverflow.com/questions/71227275/merge-bit-fields-across-anonymous-structs-in-c,merge bit fields across anonymous structs in C,,,,
512,"['c', 'generics']","{'account_id': 24295782, 'reputation': 21, 'user_id': 18240016, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1108100060038448/picture?type=large', 'display_name': 'Maneesh Dhungana', 'link': 'https://stackoverflow.com/users/18240016/maneesh-dhungana'}",False,26,,0,0,1645559438,1645559438,71227470,CC BY-SA 4.0,https://stackoverflow.com/questions/71227470/my-program-is-not-asking-for-user-input-it-just-skip-the-input-part-and-assign,My Program is not asking for user input. it just skip the input part and assign random value to char,,,,
513,"['c', 'linux', 'input', 'terminal']","{'account_id': 22735706, 'reputation': 23, 'user_id': 16897934, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLMaBP53WrtRf_-5GPtDgUNXfCWslu9CKwmvlYvQ=k-s256', 'display_name': 'Jos&#233; Ant&#244;nio', 'link': 'https://stackoverflow.com/users/16897934/jos%c3%a9-ant%c3%b4nio'}",False,415,,0,0,1645558495,1645553489,71226325,,https://stackoverflow.com/questions/71226325/how-to-detect-keys-in-a-linux-terminal-with-c-c,How to detect keys in a Linux terminal with C/C++?,1645558495.0,1645555827.0,Duplicate,
514,"['c', 'struct', 'initialization', 'function-pointers', 'function-call']","{'account_id': 8652998, 'reputation': 2382, 'user_id': 6478085, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4z5Em.png?s=256&g=1', 'display_name': 'damianodamiano', 'link': 'https://stackoverflow.com/users/6478085/damianodamiano'}",True,165,71227142.0,1,1,1645557936,1645557267,71227087,CC BY-SA 4.0,https://stackoverflow.com/questions/71227087/set-struct-field-with-function-pointer-in-c,Set struct field with function pointer in C,1645557844.0,,,
515,"['c', 'sorting', 'linked-list', 'do-while', 'singly-linked-list']","{'account_id': 23678914, 'reputation': 49, 'user_id': 17704742, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgWJtZRWD3rKZagX5OV24VZSQXnpLTrnijsEBadrA=k-s256', 'display_name': 'Taha Hagar', 'link': 'https://stackoverflow.com/users/17704742/taha-hagar'}",True,226,71226046.0,3,1,1645557368,1645547465,71224915,CC BY-SA 4.0,https://stackoverflow.com/questions/71224915/display-a-sorted-linked-list-with-every-new-element-in-c,display a sorted linked list with every new element in c,1645557368.0,,,
516,"['c', 'pipe']","{'account_id': 18898736, 'reputation': 11, 'user_id': 13787266, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ce0ae803ae36470b79783cf2f45c109?s=256&d=identicon&r=PG&f=1', 'display_name': 'naofel1', 'link': 'https://stackoverflow.com/users/13787266/naofel1'}",False,82,,0,0,1645557296,1645555174,71226677,CC BY-SA 4.0,https://stackoverflow.com/questions/71226677/multi-pipe-in-c-cat-ls,Multi pipe in c cat | ls,1645557296.0,,,
517,"['c', 'macos']","{'account_id': 11390355, 'reputation': 2894, 'user_id': 8350647, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ux472.jpg?s=256&g=1', 'display_name': 'Irelia', 'link': 'https://stackoverflow.com/users/8350647/irelia'}",True,170,71226966.0,1,0,1645556679,1645551184,71225810,CC BY-SA 4.0,https://stackoverflow.com/questions/71225810/mach-vm-protect-unable-to-make-memory-executable,mach_vm_protect unable to make memory executable,,,,
518,"['c', 'string', 'binary']","{'account_id': 22569905, 'reputation': 1, 'user_id': 16756216, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhNeymV4L5zwA1am39oiIoBv6cjTf7_wg8ymRVF=k-s256', 'display_name': 'Khaled Gamal', 'link': 'https://stackoverflow.com/users/16756216/khaled-gamal'}",False,87,,0,0,1645555844,1645555844,71226820,CC BY-SA 4.0,https://stackoverflow.com/questions/71226820/string-to-binary-array-in-c,string to binary array in c,,,,
519,"['c', 'pointers', 'command-line-arguments']","{'account_id': 21919187, 'reputation': 9, 'user_id': 16202645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/454b9e2934f1a9a5f5eca87dd976493c?s=256&d=identicon&r=PG&f=1', 'display_name': 'PyGeek', 'link': 'https://stackoverflow.com/users/16202645/pygeek'}",True,57,71226473.0,1,0,1645555034,1645549125,71225309,CC BY-SA 4.0,https://stackoverflow.com/questions/71225309/why-isnt-my-program-displaying-every-output-it-stops-after-2-iterations,Why isn&#39;t my program displaying every output? It stops after 2 iterations,,,,
520,"['arrays', 'c', 'pointers', 'initialization', 'implicit-conversion']","{'account_id': 16398148, 'reputation': 331, 'user_id': 12491154, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d509531d77742a11598060dd5e989c38?s=256&d=identicon&r=PG&f=1', 'display_name': 'jastor_007', 'link': 'https://stackoverflow.com/users/12491154/jastor-007'}",True,294,71218434.0,4,2,1645553835,1645514368,71217293,CC BY-SA 4.0,https://stackoverflow.com/questions/71217293/difference-between-int-p-and-int-p3,Difference between `int *p` and `int (*p)[3]`?,1645553835.0,,,
521,"['c', 'algorithm']","{'account_id': 24344116, 'reputation': 1, 'user_id': 18281044, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cad20c6c5668a836c3b140a2ec7872b?s=256&d=identicon&r=PG', 'display_name': 'Zenzamy Othmane', 'link': 'https://stackoverflow.com/users/18281044/zenzamy-othmane'}",False,37,,1,0,1645553574,1645552552,71226122,,https://stackoverflow.com/questions/71226122/iterative-implementation-of-binary-search,Iterative implementation of Binary Search,1645553574.0,1645553900.0,Duplicate,
522,"['c', 'language-lawyer']","{'account_id': 2339889, 'reputation': 148, 'user_id': 2051429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef791ede0e2c50300d606b77478e08fc?s=256&d=identicon&r=PG', 'display_name': 'Nils Goroll', 'link': 'https://stackoverflow.com/users/2051429/nils-goroll'}",True,64,71226049.0,1,0,1645553466,1645549850,71225472,CC BY-SA 4.0,https://stackoverflow.com/questions/71225472/more-questions-on-the-c11-temporary-lifetime-rule-and-undefined-behaviour,More questions on the C11 temporary lifetime rule and undefined behaviour,,,,
523,"['arrays', 'c', 'language-lawyer', 'declaration']","{'account_id': 1772120, 'reputation': 4742, 'user_id': 1778275, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78a3df55ab56cc37018c1b609baa03b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'pmor', 'link': 'https://stackoverflow.com/users/1778275/pmor'}",False,36,,0,0,1645553162,1645553162,71226259,CC BY-SA 4.0,https://stackoverflow.com/questions/71226259/array-declarators-confusion-with-it-is-unspecified-whether-or-not-the-size-exp,Array declarators: confusion with &quot;it is unspecified whether or not the size expression is evaluated&quot;,,,,
524,"['c', 'time-complexity']","{'account_id': 21382790, 'reputation': 155, 'user_id': 17671531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77bdcd4436dd0d1f9f0b7c3a6e30d160?s=256&d=identicon&r=PG&f=1', 'display_name': 'lazearoundallday', 'link': 'https://stackoverflow.com/users/17671531/lazearoundallday'}",True,171,,4,2,1645551695,1645422114,71201671,CC BY-SA 4.0,https://stackoverflow.com/questions/71201671/what-is-the-time-complexity-of-exponentiation-by-squaring,What is the time complexity of exponentiation by squaring?,1645425389.0,,,
525,"['arrays', 'c', 'diagonal', 'n-queens']","{'user_type': 'does_not_exist', 'display_name': 'user18131793'}",True,264,,1,0,1645551144,1645535474,71221948,CC BY-SA 4.0,https://stackoverflow.com/questions/71221948/n-queens-and-checking-for-diagonals,N queens and checking for diagonals,1645551144.0,,,
526,['c'],"{'account_id': 24343404, 'reputation': 3, 'user_id': 18280461, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxwOU4vVslWjZFIBYfVYN28T7_dxQhapdqSAFm9=k-s256', 'display_name': 'newdevislost', 'link': 'https://stackoverflow.com/users/18280461/newdevislost'}",True,43,71225280.0,1,0,1645549971,1645547864,71225026,CC BY-SA 4.0,https://stackoverflow.com/questions/71225026/how-do-i-take-a-set-of-user-input-numbers-when-there-are-no-command-line-args-in,How do I take a set of user input numbers when there are no command line args in C? ISO C17 WIndows,1645548622.0,,,
527,"['c', 'linux']","{'account_id': 24142972, 'reputation': 31, 'user_id': 18108975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13e34bae18d7a60c3cc16d0322a2df6e?s=256&d=identicon&r=PG', 'display_name': 'username230985340', 'link': 'https://stackoverflow.com/users/18108975/username230985340'}",True,33,71225459.0,1,1,1645549789,1645548870,71225240,CC BY-SA 4.0,https://stackoverflow.com/questions/71225240/c-compare-time-t-parameter-in-func-to-current-time,C compare time_t parameter in func to current time,,,,
528,['c'],"{'account_id': 24317769, 'reputation': 35, 'user_id': 18258669, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/822270eac2add20fb808935b23c5045d?s=256&d=identicon&r=PG&f=1', 'display_name': 'sushi', 'link': 'https://stackoverflow.com/users/18258669/sushi'}",False,43,,0,0,1645549127,1645548998,71225277,,https://stackoverflow.com/questions/71225277/passing-pointers-to-function-does-not-give-desired-output-in-c,Passing pointers to function does not give desired output in C,1645549127.0,1645549633.0,Duplicate,
529,"['c', 'multithreading', 'pthreads']","{'account_id': 19562393, 'reputation': 21, 'user_id': 14315369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/748e7496302981def165d161bb88fc92?s=256&d=identicon&r=PG&f=1', 'display_name': 'ManojKumar', 'link': 'https://stackoverflow.com/users/14315369/manojkumar'}",True,359,,1,0,1645547440,1645509224,71216497,CC BY-SA 4.0,https://stackoverflow.com/questions/71216497/how-to-set-stack-size-for-a-thread,how to set stack size for a thread,,,,
530,"['c', 'math', 'floating-point', 'double']","{'account_id': 24225581, 'reputation': 37, 'user_id': 18180139, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxp9mgydeagAgqvW8wGLzxFDZFvMN4l-QuCYN12=k-s256', 'display_name': 'domande stack', 'link': 'https://stackoverflow.com/users/18180139/domande-stack'}",True,113,71223027.0,2,-1,1645545319,1645539552,71222944,,https://stackoverflow.com/questions/71222944/how-to-create-one-only-decimal-number-in-c,How to create one only decimal number in C?,1645541125.0,1645679766.0,Not suitable for this site,
531,"['c', 'pic18']","{'account_id': 24342565, 'reputation': 1, 'user_id': 18279752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68b7638404f881426abe79cc9a3386a1?s=256&d=identicon&r=PG', 'display_name': 'programming_C', 'link': 'https://stackoverflow.com/users/18279752/programming-c'}",True,62,,1,-2,1645545070,1645543582,71223941,CC BY-SA 4.0,https://stackoverflow.com/questions/71223941/low-frequencies-measurement,Low frequencies measurement,1645543802.0,,,
532,"['c', 'file', 'arguments', 'system']","{'account_id': 11029574, 'reputation': 1, 'user_id': 8101286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7dd5607557205e2bb16a70f9755d81a?s=256&d=identicon&r=PG', 'display_name': 'MM Temel', 'link': 'https://stackoverflow.com/users/8101286/mm-temel'}",True,107,,1,0,1645544331,1645540226,71223130,CC BY-SA 4.0,https://stackoverflow.com/questions/71223130/cant-create-file-with-creat-system-call-in-c-name-taken-from-argument,Can&#39;t create file with creat system call in c name taken from argument,1645544331.0,,,
533,"['c', 'string', 'for-loop', 'segmentation-fault']","{'account_id': 22135341, 'reputation': 11, 'user_id': 16386238, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8ejut.jpg?s=256&g=1', 'display_name': 'KatanaMajestyt', 'link': 'https://stackoverflow.com/users/16386238/katanamajestyt'}",True,69,71092745.0,1,0,1645539943,1644674498,71092510,CC BY-SA 4.0,https://stackoverflow.com/questions/71092510/c-lang-segmentation-fault-when-working-with-string-in-for-loop,C-Lang: Segmentation Fault when working with string in for-loop,1645539943.0,,,
534,"['c', 'stm32', 'ethernet', 'lwip', 'stm32h7']","{'account_id': 24265257, 'reputation': 24, 'user_id': 18216473, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyNsqDiyEn0MxGqzJoTssMxiBGZVfsVU0WSnCbW=k-s256', 'display_name': 'Marijn', 'link': 'https://stackoverflow.com/users/18216473/marijn'}",False,155,,1,0,1645538144,1644959911,71133518,CC BY-SA 4.0,https://stackoverflow.com/questions/71133518/pinging-cortex-m7,Pinging Cortex-M7,,,,
535,"['c', 'sal']","{'account_id': 8661610, 'reputation': 501, 'user_id': 9454839, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0d930a16411efa2512513c2480c41ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'ScienceAmateur', 'link': 'https://stackoverflow.com/users/9454839/scienceamateur'}",True,67,71222486.0,1,2,1645537855,1645511507,71216814,CC BY-SA 4.0,https://stackoverflow.com/questions/71216814/can-an-inout-parameter-be-const,can an &quot;_inout&quot; parameter be &quot;const&quot; &quot;?,1645514095.0,,,
536,['c'],"{'account_id': 304453, 'reputation': 1977, 'user_id': 613960, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/ivuqi.jpg?s=256&g=1', 'display_name': 'kishoredbn', 'link': 'https://stackoverflow.com/users/613960/kishoredbn'}",True,112,71219841.0,2,3,1645537814,1645525077,71219457,CC BY-SA 4.0,https://stackoverflow.com/questions/71219457/how-can-static-array-in-c-taking-size-in-runtime,How can static array in C taking size in runtime?,,,,
537,"['c', 'struct', 'memory-leaks', 'malloc', 'free']","{'account_id': 22899478, 'reputation': 3, 'user_id': 17038455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/615f66eb13ab08301b2d807a6a27f0a2?s=256&d=identicon&r=PG', 'display_name': 'BBite', 'link': 'https://stackoverflow.com/users/17038455/bbite'}",True,57,71214392.0,1,0,1645536648,1645462200,71210058,CC BY-SA 4.0,https://stackoverflow.com/questions/71210058/c-unable-to-free-a-malloced-struct,C - Unable to free a malloced struct,1645536648.0,,,
538,"['c', 'loops', 'multidimensional-array', 'substring', 'c-strings']","{'account_id': 24340890, 'reputation': 1, 'user_id': 18278333, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyN4Za3L8ybwHX4AKkrnZJBU9ATistuvF8kQqFG=k-s256', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/18278333/mike'}",False,45,,1,0,1645534030,1645533239,71221398,CC BY-SA 4.0,https://stackoverflow.com/questions/71221398/c-prog-getting-partial-characters-from-an-array-element,C prog - Getting partial characters from an array element,1645534030.0,,,
539,['c'],"{'account_id': 17112139, 'reputation': 31, 'user_id': 14768620, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAcH9_B1Vn5xyG9vtg1cCXtWV95d_S55KqndQ4R=k-s256', 'display_name': 'Konduru Premsai', 'link': 'https://stackoverflow.com/users/14768620/konduru-premsai'}",True,69,71221492.0,1,0,1645533594,1645528887,71220409,CC BY-SA 4.0,https://stackoverflow.com/questions/71220409/i-read-a-question-to-write-c-programming-code-to-find-mclaurins-sum-of-sinx,I read a question to write c programming code to find mclaurin&#39;s sum of sinx,,,,
540,"['c', 'struct', 'initialization', 'dynamic-memory-allocation', 'string-literals']","{'account_id': 19569590, 'reputation': 366, 'user_id': 14321038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d465d456bcc940d7b299d6623425ea5?s=256&d=identicon&r=PG&f=1', 'display_name': 'gordon_freeman', 'link': 'https://stackoverflow.com/users/14321038/gordon-freeman'}",True,65,71220223.0,2,2,1645529237,1645526461,71219797,CC BY-SA 4.0,https://stackoverflow.com/questions/71219797/designated-initialiser-on-struct-causes-segfault-in-strcpy-and-realloc,Designated Initialiser on struct causes segfault in strcpy and realloc,1645528229.0,,,
541,['c'],"{'account_id': 24228154, 'reputation': 118, 'user_id': 18182343, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgRCr9pVTkM14iwk_qq7Ggft3PUT8f7Vc77OFJMww=k-s256', 'display_name': 'Hymdal', 'link': 'https://stackoverflow.com/users/18182343/hymdal'}",True,65,71219734.0,2,1,1645528551,1645510734,71216706,CC BY-SA 4.0,https://stackoverflow.com/questions/71216706/how-to-append-parts-of-a-string-in-a-char-array,How to append parts of a string in a char array?,1645527289.0,,,
542,"['c', 'embedded-linux', 'alsa', 'can-bus']","{'account_id': 23708511, 'reputation': 15, 'user_id': 17730801, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86302021eac89a26df51932b72da9d7b?s=256&d=identicon&r=PG', 'display_name': 'Suspe18', 'link': 'https://stackoverflow.com/users/17730801/suspe18'}",True,62,71220135.0,1,0,1645527774,1645101648,71158323,CC BY-SA 4.0,https://stackoverflow.com/questions/71158323/alsa-plays-audio-get-from-can-fd,Alsa plays audio get from CAN FD,1645107602.0,,,
543,"['c', 'linux']","{'account_id': 16636601, 'reputation': 13, 'user_id': 12023130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f01af0110f8de1175a777d296a00d19c?s=256&d=identicon&r=PG&f=1', 'display_name': 'hojztuh', 'link': 'https://stackoverflow.com/users/12023130/hojztuh'}",True,121,71218416.0,2,1,1645524160,1645514773,71217366,CC BY-SA 4.0,https://stackoverflow.com/questions/71217366/calculate-max-open-files-in-linux,Calculate max open files in Linux,1645516627.0,,,
544,"['c', 'http', 'winhttp']","{'account_id': 22724480, 'reputation': 33, 'user_id': 16888493, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d7a3ce5c6ca888b3ccb9956bdf2aaa3?s=256&d=identicon&r=PG&f=1', 'display_name': 'critiqalfish', 'link': 'https://stackoverflow.com/users/16888493/critiqalfish'}",False,88,,1,1,1645523351,1645454234,71208124,CC BY-SA 4.0,https://stackoverflow.com/questions/71208124/sending-http-post-request-in-c-with-wininet-h,sending http post request in c with wininet.h,,,,
545,['c'],"{'account_id': 23760661, 'reputation': 25, 'user_id': 17776111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c39dffe83c7293ad2134e89bba5f0d61?s=256&d=identicon&r=PG', 'display_name': 'kalixrevenge', 'link': 'https://stackoverflow.com/users/17776111/kalixrevenge'}",True,52,71218558.0,1,-1,1645520918,1645372669,71196112,CC BY-SA 4.0,https://stackoverflow.com/questions/71196112/where-should-i-place-the-function,Where should I place the function?,1645519932.0,,,
546,"['c', 'algorithm', 'histogram', 'normalization', 'zstd']","{'account_id': 5695772, 'reputation': 1, 'user_id': 4964597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db6ca16e2c78a3a319f2ab8adcc392fe?s=256&d=identicon&r=PG', 'display_name': 'alajnabi', 'link': 'https://stackoverflow.com/users/4964597/alajnabi'}",False,57,,0,0,1645519157,1645519157,71218204,CC BY-SA 4.0,https://stackoverflow.com/questions/71218204/whats-the-purpose-of-those-constants-in-the-zstd-normalization-algorithm,What&#39;s the purpose of those constants in the zstd normalization algorithm?,,,,
547,"['c', 'macros']","{'account_id': 13832706, 'reputation': 175, 'user_id': 9985127, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6xNb5TWRDPc/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq0DlblCMortlYD4syGFDQcLoqU30A/mo/photo.jpg?sz=256', 'display_name': 'user9985127', 'link': 'https://stackoverflow.com/users/9985127/user9985127'}",True,76,71218110.0,1,1,1645518748,1643878652,70968317,CC BY-SA 4.0,https://stackoverflow.com/questions/70968317/how-to-define-a-c-macro-that-returns-a-function-name-according-to-the-argument,how to define a c macro that returns a function name according to the argument?,1643878859.0,,,
548,"['c', 'struct', 'gcc-warning', 'gcc9', 'gcc11']","{'account_id': 21952423, 'reputation': 15, 'user_id': 16231483, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyjl9okuUGvz2NBsdR-B3Q-qOgQWe3JF6h5QZLC=k-s256', 'display_name': 'qwerty', 'link': 'https://stackoverflow.com/users/16231483/qwerty'}",False,2785,,0,0,1645518557,1645517832,71217948,CC BY-SA 4.0,https://stackoverflow.com/questions/71217948/warning-taking-address-of-packed-member-of-struct-details-may-result-in-an-un,warning: taking address of packed member of &#39;struct details&#39; may result in an unaligned pointer value [-Waddress-of-packed-member],1645518557.0,,,
549,"['arrays', 'c', 'file']","{'account_id': 9114192, 'reputation': 9, 'user_id': 18269424, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1118559424895236/picture?type=large', 'display_name': 'CoolSir', 'link': 'https://stackoverflow.com/users/18269424/coolsir'}",False,141,,1,-1,1645517550,1645454824,71208269,CC BY-SA 4.0,https://stackoverflow.com/questions/71208269/how-to-read-individual-characters-from-a-file-into-an-array,How to read individual characters from a file into an array,1645454919.0,,,
550,"['c', 'printing', 'ip', 'trace', 'bpf']","{'account_id': 9722890, 'reputation': 516, 'user_id': 7211014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09e4af1427639293dc5e38620ddd35b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/7211014/dave'}",False,658,,1,-1,1645515830,1645474690,71212540,CC BY-SA 4.0,https://stackoverflow.com/questions/71212540/how-do-i-print-ip-addresses-with-bpf-trace-printk,How do I print IP addresses with bpf_trace_printk()?,,,,
551,"['c', 'windows', 'file', 'directory']","{'account_id': 12273443, 'reputation': 1, 'user_id': 18274481, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ccc385f80819e20114c48bd17891b65?s=256&d=identicon&r=PG&f=1', 'display_name': 'SHUBHAM AGARWAL', 'link': 'https://stackoverflow.com/users/18274481/shubham-agarwal'}",False,42,,0,0,1645515613,1645504030,71215914,CC BY-SA 4.0,https://stackoverflow.com/questions/71215914/findfirstfilea-function-caching-the-result,FindFirstFileA function caching the result,1645515613.0,,,
