,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
529,"['c', 'char', 'fgets', 'strtol']","{'account_id': 18807656, 'reputation': 559, 'user_id': 13716610, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-2PAd6Y_d6Og/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQ3Tg-8I94Ik1yyWmxY2OwktTn9Q/photo.jpg?sz=256', 'display_name': 'Matthew Schell', 'link': 'https://stackoverflow.com/users/13716610/matthew-schell'}",True,1005,65917296.0,3,1,1611744837,1611676999,65904802,CC BY-SA 4.0,https://stackoverflow.com/questions/65904802/narrowing-conversion-from-long-to-signed-type-char-is-implementation-defined,Narrowing conversion from &#39;long&#39; to signed type &#39;char&#39; is implementation-defined (strtol function in C),1611680388.0,,,,
530,"['c', 'codeblocks', 'clion']","{'account_id': 20519047, 'reputation': 1, 'user_id': 15059075, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi-t8TUg_40bQeIA8ehLIER04bv2hxU3hb3j79a=k-s256', 'display_name': 'Brc Mat', 'link': 'https://stackoverflow.com/users/15059075/brc-mat'}",False,74,,0,0,1611742898,1611741919,65916842,CC BY-SA 4.0,https://stackoverflow.com/questions/65916842/c-program-run-on-codeblocks-but-not-on-clion-how-is-it-even-possible,c program run on codeblocks but not on clion how is it even possible?,1611742898.0,,,,
531,"['python', 'c', 'callback', 'ctypes', 'language-interoperability']","{'account_id': 3672073, 'reputation': 6617, 'user_id': 3059024, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4f219ed12befa698d040969274b895dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'CiaranWelsh', 'link': 'https://stackoverflow.com/users/3059024/ciaranwelsh'}",True,153,65909625.0,1,0,1611742243,1611687729,65907627,CC BY-SA 4.0,https://stackoverflow.com/questions/65907627/access-violation-when-using-ctypes-callback-feature,Access violation when using ctypes callback feature,1611699710.0,,,,
532,"['c', 'pointers', 'dynamic-memory-allocation']","{'account_id': 20550282, 'reputation': 332, 'user_id': 15083146, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiUCiGOPaRMujhqA8I7n9udaue0c9MLP-NPT4XayQ=k-s256', 'display_name': 'Mauro', 'link': 'https://stackoverflow.com/users/15083146/mauro'}",True,55,65916859.0,2,0,1611742216,1611739399,65916187,CC BY-SA 4.0,https://stackoverflow.com/questions/65916187/dynamic-script-with-pointers,Dynamic script with pointers,1611742216.0,,,,
533,"['c', 'algorithm', 'recursion', 'tree']","{'account_id': 9303816, 'reputation': 27, 'user_id': 6908317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15927e889dd6af3c1afe9268032329bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael26', 'link': 'https://stackoverflow.com/users/6908317/michael26'}",True,157,65916760.0,2,0,1611741568,1611736215,65915411,CC BY-SA 4.0,https://stackoverflow.com/questions/65915411/c-tree-insertion-into-specific-position,C - tree insertion into specific position,,,,,
534,['c'],"{'account_id': 20421140, 'reputation': 1, 'user_id': 14982104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a88d6ef77f02e32769e25053476613fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'suiyunzou', 'link': 'https://stackoverflow.com/users/14982104/suiyunzou'}",False,42,,2,0,1611740966,1611735476,65915239,CC BY-SA 4.0,https://stackoverflow.com/questions/65915239/in-devc-why-only-numbers-can-be-input-but-summation-cannot-be-performed,"In devc++, why only numbers can be input, but summation cannot be performed.?",1611740242.0,,,,
535,['c'],"{'account_id': 13877409, 'reputation': 339, 'user_id': 10018690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cac4d777000eb1984999b5df6c0915d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Plompy', 'link': 'https://stackoverflow.com/users/10018690/plompy'}",True,63,65908272.0,2,0,1611739493,1611690017,65908139,CC BY-SA 4.0,https://stackoverflow.com/questions/65908139/how-to-make-a-table-of-variables-in-a-loop,How to make a table of variables in a loop?,1611691094.0,,,,
536,"['c', 'gcc', 'makefile', 'executable']","{'account_id': 15445659, 'reputation': 39, 'user_id': 11142688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e43e218ba59115a0f529fe3418c02484?s=256&d=identicon&r=PG&f=1', 'display_name': 'Embeded_developer', 'link': 'https://stackoverflow.com/users/11142688/embeded-developer'}",True,315,65916104.0,1,2,1611739096,1611737479,65915701,CC BY-SA 4.0,https://stackoverflow.com/questions/65915701/gcc-no-such-file-or-directory,gcc: &quot;No such file or directory&quot;,1611738057.0,,,,
537,"['c', 'memory']","{'account_id': 12244979, 'reputation': 19, 'user_id': 8936880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a5eaa3d4e9323c45a36c95b655aac80?s=256&d=identicon&r=PG&f=1', 'display_name': 'Developer', 'link': 'https://stackoverflow.com/users/8936880/developer'}",False,283,,2,0,1611738458,1611735826,65915322,,https://stackoverflow.com/questions/65915322/why-can-cheat-engine-access-a-memory-location-but-my-own-program-cannot,Why can Cheat Engine access a memory location but my own program cannot?,1611737301.0,,1611736848.0,Duplicate,
538,"['c', 'json', 'linux']","{'account_id': 20540511, 'reputation': 1, 'user_id': 15075543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3be8a41e6a854aabeae37f068d8595b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rajat Singh', 'link': 'https://stackoverflow.com/users/15075543/rajat-singh'}",False,103,,1,0,1611736618,1611565997,65881818,CC BY-SA 4.0,https://stackoverflow.com/questions/65881818/is-there-any-way-of-storing-a-command-written-in-prompt-into-json-file,Is there any way of storing a command written in prompt into JSON file,1611736618.0,,,,
539,"['python', 'c']","{'account_id': 20557295, 'reputation': 13, 'user_id': 15088535, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jCyFjqMCuWE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckBfrUcLbEsY9BRZVSZOpaNDuDxEQ/s96-c/photo.jpg?sz=256', 'display_name': 'Fiqra Bazi', 'link': 'https://stackoverflow.com/users/15088535/fiqra-bazi'}",True,47,65915392.0,1,-1,1611736142,1611735313,65915200,,https://stackoverflow.com/questions/65915200/how-to-call-the-c-code-in-python-to-make-an-interaction-b-w-two-languages,How to call the C code in Python to make an interaction b/w two languages?,,,1611736671.0,Needs more focus,
540,"['c', 'algorithm']","{'account_id': 20553010, 'reputation': 1, 'user_id': 15085283, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/781934835729628/picture?type=large', 'display_name': 'Mohammad Rajin Rashid Chowdhur', 'link': 'https://stackoverflow.com/users/15085283/mohammad-rajin-rashid-chowdhur'}",True,45,65904794.0,2,-1,1611733250,1611676647,65904708,,https://stackoverflow.com/questions/65904708/how-to-maximize-the-number-of-teams-of-3-players,How to maximize the number of teams of 3 players,1611733250.0,,1611731646.0,Not suitable for this site,
541,"['c', 'memory-leaks', 'malloc']","{'account_id': 14356839, 'reputation': 23, 'user_id': 10370451, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-QDMPgW3g9hM/AAAAAAAAAAI/AAAAAAAAABY/lbLwynM2I6c/photo.jpg?sz=256', 'display_name': 'Atheralon', 'link': 'https://stackoverflow.com/users/10370451/atheralon'}",True,37,65914659.0,1,0,1611732744,1611732537,65914623,CC BY-SA 4.0,https://stackoverflow.com/questions/65914623/does-reassigning-a-mallocd-string-cause-memory-leak,Does reassigning a malloc&#39;d string cause memory leak?,,,,,
542,"['c', 'malloc']","{'account_id': 20554546, 'reputation': 17, 'user_id': 15086449, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi7JeqvwcPU4sxfZAr0h2lpb7KS_SRSVTyPz21OkA=k-s256', 'display_name': 'Eva Sedl&#225;kov&#225;', 'link': 'https://stackoverflow.com/users/15086449/eva-sedl%c3%a1kov%c3%a1'}",True,978,65908001.0,3,0,1611730631,1611688785,65907858,CC BY-SA 4.0,https://stackoverflow.com/questions/65907858/what-does-char-text-char-mallocn-sizeofchar-does,What does char **text = (char **) malloc(n * sizeof(char*)); does?,1611688902.0,,,,
543,['c'],"{'account_id': 15901172, 'reputation': 29, 'user_id': 11563937, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-LfgGWrD2DEg/AAAAAAAAAAI/AAAAAAAAE2k/kQ030y1p3C0/photo.jpg?sz=256', 'display_name': 'Carson147', 'link': 'https://stackoverflow.com/users/11563937/carson147'}",True,146,,3,-2,1611729628,1611715463,65912209,,https://stackoverflow.com/questions/65912209/left-hand-operand-has-no-effect-warning-when-using-for-loop-in-c,left hand operand has no effect warning when using for loop in C,1611715654.0,,1611726088.0,Duplicate,
544,"['c', 'linked-list']","{'account_id': 18307970, 'reputation': 77, 'user_id': 13331437, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-W-gAvsF-x_A/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN2DcdToEXeGlEFs7cIfv4ghfvmkQ/photo.jpg?sz=256', 'display_name': 'mrreaper72', 'link': 'https://stackoverflow.com/users/13331437/mrreaper72'}",True,63,65913460.0,2,0,1611729061,1611722465,65912968,CC BY-SA 4.0,https://stackoverflow.com/questions/65912968/printing-the-result-linked-list-in-correct-order,Printing the result linked list in correct order,1611726195.0,,,,
545,"['c', 'linker', 'osdev']","{'account_id': 20558107, 'reputation': 11, 'user_id': 15089186, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Qu1E-2dmh2I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckyRl1IdcyEK7mcnId5tUB0DoTARA/s96-c/photo.jpg?sz=256', 'display_name': 'Tiago Porsch Dopke', 'link': 'https://stackoverflow.com/users/15089186/tiago-porsch-dopke'}",False,93,,0,1,1611727761,1611727761,65913717,CC BY-SA 4.0,https://stackoverflow.com/questions/65913717/use-another-elf-files-symbol-table-for-symbol-resolution-when-linking,Use another ELF file&#39;s symbol table for symbol resolution when linking,,,,,
546,['c'],"{'account_id': 20557295, 'reputation': 13, 'user_id': 15088535, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jCyFjqMCuWE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckBfrUcLbEsY9BRZVSZOpaNDuDxEQ/s96-c/photo.jpg?sz=256', 'display_name': 'Fiqra Bazi', 'link': 'https://stackoverflow.com/users/15088535/fiqra-bazi'}",True,95,,1,1,1611727314,1611724340,65913219,,https://stackoverflow.com/questions/65913219/how-to-copy-a-directory-from-one-path-to-another,How to copy a directory from one path to another?,,,1611725173.0,Duplicate,
547,"['c', 'cs50']","{'account_id': 20555736, 'reputation': 13, 'user_id': 15087376, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-IMoygu4r8wk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn0FR2Ue0ua4RyNOmwvp2_CEvGCMg/s96-c/photo.jpg?sz=256', 'display_name': 'Yousef Moataz', 'link': 'https://stackoverflow.com/users/15087376/yousef-moataz'}",True,371,65910667.0,1,1,1611725351,1611700127,65910206,CC BY-SA 4.0,https://stackoverflow.com/questions/65910206/cs50x-pset2-substitution,CS50x - PSET2- Substitution,,,,,
548,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user15047739'}",False,28,,2,0,1611724581,1611706576,65911177,CC BY-SA 4.0,https://stackoverflow.com/questions/65911177/how-to-populate-and-print-an-array-in-a-struct-from-a-file,How to populate and print an array in a struct from a file?,,,,,
549,"['c', 'memory', 'zero']","{'account_id': 14753658, 'reputation': 63, 'user_id': 10654957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a9bf154fb09ed13dab06c601b98fe70?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fathergorgi', 'link': 'https://stackoverflow.com/users/10654957/fathergorgi'}",True,161,65913141.0,1,-1,1611723847,1611713965,65912031,CC BY-SA 4.0,https://stackoverflow.com/questions/65912031/writing-a-file-from-memory-in-c,Writing a file from memory in C,,,,,
550,"['c', 'filter']","{'account_id': 19333971, 'reputation': 1, 'user_id': 14134899, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhKZfzzt_jZ7aigCWTc3_No4mlanvUqGy78F-L4KA=k-s256', 'display_name': 'Aryan Shah', 'link': 'https://stackoverflow.com/users/14134899/aryan-shah'}",False,21,,1,0,1611722773,1611548254,65912651,,https://stackoverflow.com/questions/65912651/filter-queries-in-a-text-file-in-c,Filter Queries in a text file in c,,,,,"{'other_site': {'aliases': ['https://linux.stackexchange.com'], 'styling': {'tag_background_color': '#F0F0F0', 'tag_foreground_color': '#444444', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'unix.meta', 'site_url': 'https://unix.meta.stackexchange.com', 'name': 'Unix &amp; Linux Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=unix.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1294871917, 'open_beta_date': 1282071600, 'closed_beta_date': 1281466800, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/unix/Img/apple-touch-icon@2.png', 'favicon_url': 'https://cdn.sstatic.net/Sites/unix/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/unix/Img/apple-touch-icon.png', 'audience': 'users of Linux, FreeBSD and other Un*x-like operating systems', 'site_url': 'https://unix.stackexchange.com', 'api_site_parameter': 'unix', 'logo_url': 'https://cdn.sstatic.net/Sites/unix/Img/logo.png', 'name': 'Unix &amp; Linux', 'site_type': 'main_site'}, 'on_date': 1611719425, 'question_id': 630828}"
551,"['c', 'linux', 'sockets', 'network-programming']","{'account_id': 9335621, 'reputation': 184, 'user_id': 6929908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fab76b7bc9d0d7244140750a99ac534d?s=256&d=identicon&r=PG&f=1', 'display_name': 'dustin2022', 'link': 'https://stackoverflow.com/users/6929908/dustin2022'}",True,755,65912923.0,2,2,1611722105,1611721565,65912861,CC BY-SA 4.0,https://stackoverflow.com/questions/65912861/why-does-accept-create-a-new-socket,Why does accept() create a new socket?,,,,,
552,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user15088099'}",True,93,,2,-1,1611721919,1611712916,65911906,CC BY-SA 4.0,https://stackoverflow.com/questions/65911906/how-to-fix-function-calling-warnings-in-c,How to fix function calling warnings in c?,1611715066.0,,,,
553,"['arrays', 'c', 'memory-management']","{'account_id': 20557107, 'reputation': 1, 'user_id': 15088395, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/883d496508a52ca821477822d21c1246?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bloc8855', 'link': 'https://stackoverflow.com/users/15088395/bloc8855'}",False,32,,1,-1,1611719766,1611716622,65912332,CC BY-SA 4.0,https://stackoverflow.com/questions/65912332/i-have-a-problem-dynamic-memory-allocation,I have a problem dynamic memory allocation,1611719766.0,,,,
554,"['c++', 'c', 'tensorflow', 'vector', 'tensorflow-lite']","{'account_id': 2541209, 'reputation': 820, 'user_id': 2206976, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/MLDJB.jpg?s=256&g=1', 'display_name': 'mackcmillion', 'link': 'https://stackoverflow.com/users/2206976/mackcmillion'}",True,410,65912321.0,1,1,1611716515,1611683090,65906452,CC BY-SA 4.0,https://stackoverflow.com/questions/65906452/tensorflowlite-c-api-input-buffer-layout-for-multidimensional-tensor,TensorflowLite C API input buffer layout for multidimensional tensor,,,,,
555,['c'],"{'account_id': 19202067, 'reputation': 266, 'user_id': 14029805, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0ZckJwuSyBo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm9R-YE-TXI3QYHiOfqHWTyDlFgww/photo.jpg?sz=256', 'display_name': 'Mazino', 'link': 'https://stackoverflow.com/users/14029805/mazino'}",True,79,65902039.0,1,-3,1611716406,1611666586,65901985,CC BY-SA 4.0,https://stackoverflow.com/questions/65901985/is-this-an-correct-c-program,Is this an correct C program?,,,,,
556,"['c', 'syntax-error']","{'account_id': 20548389, 'reputation': 59, 'user_id': 15081634, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiRWG81Dj-X46AX2gmStcS_TwXIXLvYuOjWRXkoaw=k-s256', 'display_name': 'JungHwanPark', 'link': 'https://stackoverflow.com/users/15081634/junghwanpark'}",True,442,65912188.0,1,1,1611715248,1611637921,65896207,,https://stackoverflow.com/questions/65896207/expected-primary-expression-before-token-in-c-language,expected primary-expression before &#39;)&#39; token in c language,1611715029.0,,1611717717.0,Not suitable for this site,
557,"['c++', 'c', 'bit-manipulation']","{'account_id': 18334367, 'reputation': 107, 'user_id': 13352101, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-TaezdD_SiQQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMdIVLdU0_6LoftjwGni-0G0brlSQ/photo.jpg?sz=256', 'display_name': 'woowoo', 'link': 'https://stackoverflow.com/users/13352101/woowoo'}",True,247,65912019.0,2,0,1611714231,1611712751,65911881,CC BY-SA 4.0,https://stackoverflow.com/questions/65911881/printf-tilde-operator-in-c,printf tilde operator in c,1611713831.0,,,,
558,"['c', 'multithreading', 'pthreads', 'raytracing', 'pthread-join']","{'account_id': 17677158, 'reputation': 5, 'user_id': 12831905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fd4a38d70811bf1a40e1a3a31b02bce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pablots99', 'link': 'https://stackoverflow.com/users/12831905/pablots99'}",True,110,65910251.0,2,0,1611713922,1611697179,65909659,CC BY-SA 4.0,https://stackoverflow.com/questions/65909659/multi-threading-raytracer,Multi threading Raytracer,,,,,
559,['c'],"{'account_id': 20334698, 'reputation': 1, 'user_id': 14915742, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gil9OvHHMjH3XO_pDCVt-9at0cXB7zpk7MV5wScEVg=k-s256', 'display_name': 'Yassok', 'link': 'https://stackoverflow.com/users/14915742/yassok'}",False,219,,1,0,1611713854,1611624085,65894651,CC BY-SA 4.0,https://stackoverflow.com/questions/65894651/display-the-values-of-a-json-file,Display the values of a Json file,,,,,
560,"['c', 'while-loop', 'switch-statement', 'case', 'assignment-operator']","{'account_id': 20555874, 'reputation': 13, 'user_id': 15087479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c045d58acd8cd6889b11de905f8419ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zazzalil', 'link': 'https://stackoverflow.com/users/15087479/zazzalil'}",True,659,65911093.0,3,1,1611707134,1611704896,65910954,CC BY-SA 4.0,https://stackoverflow.com/questions/65910954/can-i-use-an-assignment-in-a-switch-case,Can I use an assignment in a switch case?,,,,,
561,"['c', 'windows', 'winapi', 'virtual-memory']","{'account_id': 13560290, 'reputation': 1242, 'user_id': 10504230, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Wfkm8.jpg?s=256&g=1', 'display_name': 'Arush Agarampur', 'link': 'https://stackoverflow.com/users/10504230/arush-agarampur'}",True,215,65911054.0,1,0,1611706577,1611704029,65910821,CC BY-SA 4.0,https://stackoverflow.com/questions/65910821/question-about-windows-userspace-memory-allocation-limits,Question about Windows userspace memory allocation limits,,,,,
562,"['c', 'vb.net']","{'account_id': 20090009, 'reputation': 1, 'user_id': 14730729, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fe3992ebccb520987c51dfbf739a853?s=256&d=identicon&r=PG&f=1', 'display_name': 'MichaelB', 'link': 'https://stackoverflow.com/users/14730729/michaelb'}",False,44,,1,0,1611706221,1611624389,65894691,CC BY-SA 4.0,https://stackoverflow.com/questions/65894691/comparisons-in-c-vs-vb,Comparisons in C VS VB,1611706221.0,,,,
563,"['c', 'linked-list', 'insert', 'singly-linked-list', 'function-definition']","{'account_id': 18814076, 'reputation': 77, 'user_id': 13721646, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-sNe0rGs7-r8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnhpgCqd8RW1X9XOf2373AgSB45-Q/photo.jpg?sz=256', 'display_name': 'foobar', 'link': 'https://stackoverflow.com/users/13721646/foobar'}",True,72,65910615.0,2,1,1611704613,1611702367,65910560,CC BY-SA 4.0,https://stackoverflow.com/questions/65910560/in-a-strict-context-to-doubly-linked-lists-in-c-which-is-the-right-way-to-inser,"In a strict context to doubly linked lists in C, which is the right way to insert an element?",1611703407.0,,,,
564,['c'],"{'account_id': 16981326, 'reputation': 1328, 'user_id': 12283181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/398e8e51e6741f151c69ebef04c5afa6?s=256&d=identicon&r=PG&f=1', 'display_name': 'carl.hiass', 'link': 'https://stackoverflow.com/users/12283181/carl-hiass'}",True,46,65910549.0,3,0,1611704306,1611701746,65910466,CC BY-SA 4.0,https://stackoverflow.com/questions/65910466/convert-scanf-to-a-different-argument-size,Convert scanf to a different argument size,,,,,
565,"['c', 'winsock']","{'account_id': 20455339, 'reputation': 9, 'user_id': 15009153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9cb2d9e22a0a980088a5638a917222f?s=256&d=identicon&r=PG&f=1', 'display_name': 'SingularInsan', 'link': 'https://stackoverflow.com/users/15009153/singularinsan'}",False,355,,1,-1,1611703327,1611700348,65910249,CC BY-SA 4.0,https://stackoverflow.com/questions/65910249/initialize-winsock-without-wsadata-using-wsastartup,initialize winsock without wsadata using WSAStartup?,,,,,
566,"['c', 'dynamic-memory-allocation']","{'account_id': 19781140, 'reputation': 171, 'user_id': 14486133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28a363f9807885188d67b7263459f33e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aldomond', 'link': 'https://stackoverflow.com/users/14486133/aldomond'}",True,53,65909383.0,2,0,1611703037,1611693420,65908917,CC BY-SA 4.0,https://stackoverflow.com/questions/65908917/allocating-memory-for-a-2-dimensional-array-that-is-in-a-structure,Allocating memory for a 2-dimensional array that is in a structure,1611693695.0,,,,
567,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user15047739'}",True,54,65910386.0,1,0,1611701256,1611699266,65910050,,https://stackoverflow.com/questions/65910050/how-to-call-a-file-function-from-main,How to call a FILE function from main?,,,1611756342.0,Opinion-based,
568,"['c', 'parsing', 'scanf']","{'account_id': 18073192, 'reputation': 191, 'user_id': 13137284, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dbbss.jpg?s=256&g=1', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/13137284/phil'}",False,185,,1,0,1611701129,1611692740,65908771,CC BY-SA 4.0,https://stackoverflow.com/questions/65908771/how-to-extract-with-sscanf-using-regex-in-c,how to extract with sscanf using regex? (in C),1611696681.0,,,,
569,"['c', 'linux-kernel', 'linux-device-driver']","{'account_id': 8104432, 'reputation': 810, 'user_id': 7815940, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/25hxn.png?s=256&g=1', 'display_name': 'ja2142', 'link': 'https://stackoverflow.com/users/7815940/ja2142'}",False,296,,0,0,1611700885,1611700885,65910334,CC BY-SA 4.0,https://stackoverflow.com/questions/65910334/how-to-access-uart-from-linux-kernel,How to access uart from linux kernel?,,,,,
570,['c'],"{'account_id': 16981326, 'reputation': 1328, 'user_id': 12283181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/398e8e51e6741f151c69ebef04c5afa6?s=256&d=identicon&r=PG&f=1', 'display_name': 'carl.hiass', 'link': 'https://stackoverflow.com/users/12283181/carl-hiass'}",True,183,65909592.0,2,1,1611700537,1611695721,65909391,CC BY-SA 4.0,https://stackoverflow.com/questions/65909391/example-of-printf-not-flushing-until-newline,Example of printf not flushing until newline,,,,,
571,"['c', 'for-loop', 'linked-list', 'singly-linked-list', 'function-definition']","{'account_id': 18356722, 'reputation': 548, 'user_id': 14969546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a5199febecbf417ff28969acc5cfd41?s=256&d=identicon&r=PG&f=1', 'display_name': 'J Szum', 'link': 'https://stackoverflow.com/users/14969546/j-szum'}",True,377,,4,0,1611700460,1611692407,65908703,CC BY-SA 4.0,https://stackoverflow.com/questions/65908703/print-linked-list-up-to-specific-number-in-c,Print linked list up to specific number in C,1611693561.0,,,,
572,"['c', 'macos', 'gcc']","{'account_id': 538240, 'reputation': 4403, 'user_id': 906357, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/456c9cf9b7e6c61a7037bd5a604769ca?s=256&d=identicon&r=PG', 'display_name': 'user906357', 'link': 'https://stackoverflow.com/users/906357/user906357'}",True,91,65909947.0,2,0,1611698751,1611631268,65895463,CC BY-SA 4.0,https://stackoverflow.com/questions/65895463/did-a-mac-update-ruin-my-ability-to-use-gcc,Did a Mac update ruin my ability to use gcc?,,,,,
573,"['c', 'windows', 'signals', 'cl']","{'account_id': 1785051, 'reputation': 1416, 'user_id': 1869742, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/bbd0811bc96ca90cb3c79162c65432ca?s=256&d=identicon&r=PG', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/1869742/kevin'}",False,316,,0,0,1611698535,1611698535,65909905,CC BY-SA 4.0,https://stackoverflow.com/questions/65909905/sigset-t-with-64bit-target-using-microsoft-cl-exe-from-visual-studio-2019,sigset_t with 64bit target using microsoft cl.exe from visual studio 2019,,,,,
574,"['arrays', 'c', 'string']","{'account_id': 20477159, 'reputation': 7, 'user_id': 15026210, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad3b262be648db467bb775a620d37c9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zterling', 'link': 'https://stackoverflow.com/users/15026210/zterling'}",True,78,,2,1,1611697399,1611684345,65906819,CC BY-SA 4.0,https://stackoverflow.com/questions/65906819/problem-with-converting-string-to-integer,Problem with converting string to integer,1611687098.0,,,,
575,['c'],"{'account_id': 328297, 'reputation': 104818, 'user_id': 651174, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2e2d79b9350ef4ebf04ac0ad5816a5c3?s=256&d=identicon&r=PG', 'display_name': 'David542', 'link': 'https://stackoverflow.com/users/651174/david542'}",True,95,65909330.0,1,0,1611696889,1611694396,65909119,CC BY-SA 4.0,https://stackoverflow.com/questions/65909119/flush-output-buffer-every-n-chars,Flush output buffer every N chars,1611696889.0,,,,
576,['c'],"{'account_id': 20543185, 'reputation': 81, 'user_id': 15079047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ca31608193812a446b243fa36cf3dbc?s=256&d=identicon&r=PG&f=1', 'display_name': 'allthewayaround', 'link': 'https://stackoverflow.com/users/15079047/allthewayaround'}",True,56,65909586.0,1,0,1611696786,1611605696,65891808,CC BY-SA 4.0,https://stackoverflow.com/questions/65891808/setting-array-data-in-a-struct,Setting array data in a struct,1611606454.0,,,,
