,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
170,"['c', 'linux', 'fopen']","{'account_id': 122338, 'reputation': 14120, 'user_id': 316082, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a18baaf9417df189af31b53af03adb1c?s=256&d=identicon&r=PG', 'display_name': 'liv2hak', 'link': 'https://stackoverflow.com/users/316082/liv2hak'}",True,15407,10966909.0,4,2,1532255846,1339302983,1339303945.0,10966392,CC BY-SA 3.0,https://stackoverflow.com/questions/10966392/fopen-in-clinux-returns-too-many-open-files,fopen in C(Linux) returns &quot;Too many open files&quot;,,,,,
171,"['c', 'process', 'fork', 'parent-child', 'wait']","{'account_id': 412932, 'reputation': 9249, 'user_id': 786279, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/2oMjk.jpg?s=256&g=1', 'display_name': 'mimoralea', 'link': 'https://stackoverflow.com/users/786279/mimoralea'}",True,82385,10909090.0,5,18,1531204533,1338963182,,10909011,CC BY-SA 3.0,https://stackoverflow.com/questions/10909011/how-to-use-fork-to-create-only-2-child-processes,How to use Fork() to create only 2 child processes?,,,,,
172,"['c', 'openssl', 'rsa']","{'account_id': 1211158, 'reputation': 1968, 'user_id': 1179653, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/8ffffeabbe8ceb8eab9c14722a15867f?s=256&d=identicon&r=PG', 'display_name': 'theB', 'link': 'https://stackoverflow.com/users/1179653/theb'}",True,5524,11077276.0,3,2,1531193531,1339745993,1399805877.0,11046513,CC BY-SA 3.0,https://stackoverflow.com/questions/11046513/rsa-private-encrypt-always-fails,RSA_private_encrypt always fails,,,,,
173,"['c', 'openssl', 'asn.1']","{'account_id': 931203, 'reputation': 547, 'user_id': 961059, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3429a89ac897abbbf586e50bc349a9ca?s=256&d=identicon&r=PG', 'display_name': 'Rython', 'link': 'https://stackoverflow.com/users/961059/rython'}",True,6708,,2,11,1531171748,1340191451,,11118454,CC BY-SA 3.0,https://stackoverflow.com/questions/11118454/openssl-asn-1-programming-tutorial,OpenSSL ASN.1 programming tutorial,,,,,
174,"['c++', 'c']","{'account_id': 306677, 'reputation': 49, 'user_id': 617554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bd9ad004054e6f5b9feed0296bf18c2?s=256&d=identicon&r=PG', 'display_name': 'user617554', 'link': 'https://stackoverflow.com/users/617554/user617554'}",True,3042,11224255.0,2,0,1530092246,1340793117,1530092246.0,11224210,,https://stackoverflow.com/questions/11224210/unsigned-int-takes-negative-values,Unsigned int takes negative values,1432769630.0,Duplicate,,,
175,"['c', 'algorithm', 'data-structures', 'stack']","{'account_id': 1241081, 'reputation': 101, 'user_id': 1203663, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9b34f202064ddc7b871a34d4f984b169?s=256&d=identicon&r=PG', 'display_name': 'Piyush Goyal', 'link': 'https://stackoverflow.com/users/1203663/piyush-goyal'}",True,13596,,4,7,1528705783,1340802499,1350643146.0,11226970,CC BY-SA 3.0,https://stackoverflow.com/questions/11226970/algorithm-to-copy-a-stack,algorithm to copy a stack,,,,,
176,"['c', 'delete-file']","{'account_id': 233744, 'reputation': 34710, 'user_id': 499448, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/957083d526c5fd7c54c5b89aece0b76a?s=256&d=identicon&r=PG', 'display_name': 'Boardy', 'link': 'https://stackoverflow.com/users/499448/boardy'}",True,104,11121347.0,1,1,1527950888,1340200666,1527950888.0,11121256,CC BY-SA 4.0,https://stackoverflow.com/questions/11121256/removing-a-file-in-c-states-that-the-file-wasnt-found,Removing a file in C states that the file wasn&#39;t found,,,,,
177,"['c', 'embedded', 'readability', 'microprocessors']","{'account_id': 99165, 'reputation': 5216, 'user_id': 268006, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/dbd9d461a54696a1e51d697e38b3b96e?s=256&d=identicon&r=PG', 'display_name': 'Fake Name', 'link': 'https://stackoverflow.com/users/268006/fake-name'}",True,2232,10977346.0,8,9,1527595528,1339406131,1339492199.0,10977260,CC BY-SA 3.0,https://stackoverflow.com/questions/10977260/making-large-constants-in-c-source-more-readable,Making large constants in C source more readable?,,,,,
178,['c'],"{'account_id': 1558385, 'reputation': 117, 'user_id': 1448859, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/abe64d526c67a451a69a6ace664dca0a?s=256&d=identicon&r=PG', 'display_name': 'ste4lth', 'link': 'https://stackoverflow.com/users/1448859/ste4lth'}",True,2161,10979574.0,6,1,1527352465,1339415409,,10979513,CC BY-SA 3.0,https://stackoverflow.com/questions/10979513/for-loop-in-c-for-specified-i-values,FOR loop in C for specified i values,,,,,
179,"['c', 'computational-geometry']","{'account_id': 1515434, 'reputation': 6648, 'user_id': 1416525, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6f23f148b7241e345a61d193ed205685?s=256&d=identicon&r=PG', 'display_name': 'cdk', 'link': 'https://stackoverflow.com/users/1416525/cdk'}",True,1604,,1,2,1527188320,1340862496,1527188320.0,11238719,CC BY-SA 4.0,https://stackoverflow.com/questions/11238719/grahams-scan-in-3d-finding-area-of-a-general-polygon,"Graham&#39;s Scan in 3d, finding area of a general polygon",,,,,
180,"['c', 'powershell']","{'account_id': 1149215, 'reputation': 443, 'user_id': 1131282, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/dd0e27e211755f551614183a120b162a?s=256&d=identicon&r=PG', 'display_name': 'arynhard', 'link': 'https://stackoverflow.com/users/1131282/arynhard'}",True,2159,10868518.0,1,4,1525828544,1338702383,1525828544.0,10868184,CC BY-SA 4.0,https://stackoverflow.com/questions/10868184/powershell-script-does-not-work-if-executed-from-c-program,Powershell script does not work if executed from c program?,,,,,
181,"['c', 'memory-management']","{'account_id': 470184, 'reputation': 26640, 'user_id': 877235, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/my8FB.jpg?s=256&g=1', 'display_name': 'stdcall', 'link': 'https://stackoverflow.com/users/877235/stdcall'}",True,504,11185982.0,4,0,1525621470,1340613041,,11185828,CC BY-SA 3.0,https://stackoverflow.com/questions/11185828/the-state-of-a-pointer-after-deallocation,The state of a pointer after deallocation,,,,,
182,"['c', 'mingw', 'libxml2']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,6363,11068572.0,1,3,1525619145,1339883254,1525619145.0,11067283,CC BY-SA 4.0,https://stackoverflow.com/questions/11067283/msys-error-c-compiler-cannot-create-executables,MSYS: Error c compiler cannot create executables,,,,,
183,"['c', 'build', 'libxml2']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,796,11077307.0,2,0,1525619019,1339904303,1525619019.0,11068744,CC BY-SA 4.0,https://stackoverflow.com/questions/11068744/build-failed-libxml2-a-file-is-not-created-after-configure-and-make,Build failed: libxml2.a file is not created after ./configure and make,,,,,
184,['c'],"{'account_id': 429723, 'reputation': 605, 'user_id': 812767, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/fc485f1bc80e236e4d6e3bb7361f5d6c?s=256&d=identicon&r=PG', 'display_name': 'shr3jn', 'link': 'https://stackoverflow.com/users/812767/shr3jn'}",True,1769,,5,1,1525007450,1340009873,,11079637,CC BY-SA 3.0,https://stackoverflow.com/questions/11079637/does-name-of-a-2d-array-give-its-base-address-in-c,Does name of a 2D array give its base address in C?,,,,,
185,"['c', 'string', 'printf']","{'account_id': 1370973, 'reputation': 7619, 'user_id': 1306186, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1402b7e464e401617a340ef24aea0df9?s=256&d=identicon&r=PG', 'display_name': 'Zulakis', 'link': 'https://stackoverflow.com/users/1306186/zulakis'}",True,8521,11180978.0,2,9,1524638716,1340567219,1340569841.0,11180695,CC BY-SA 3.0,https://stackoverflow.com/questions/11180695/c-function-to-return-formatted-string,c function to return formatted string,,,,,
186,"['c', 'winapi', 'sendinput']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,654,11129703.0,3,0,1524523828,1340210006,1524523828.0,11124059,CC BY-SA 3.0,https://stackoverflow.com/questions/11124059/cannot-found-any-data-type-used-by-sendinput-function,Cannot found any data type used by SendInput() function,,,,,
187,"['c++', 'c', 'memory-management', 'valgrind', 'memory-footprint']","{'account_id': 305557, 'reputation': 13000, 'user_id': 615780, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/459b3f1db3e274dd2ffc36710a99bb8b?s=256&d=identicon&r=PG', 'display_name': 'codereviewanskquestions', 'link': 'https://stackoverflow.com/users/615780/codereviewanskquestions'}",True,352,12443587.0,1,1,1524521282,1340927036,1524521282.0,11254398,CC BY-SA 3.0,https://stackoverflow.com/questions/11254398/memory-footprint-profiling,Memory footprint profiling,,,,,
188,"['c', 'memory-management', 'gcc', 'cygwin']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,405,11235007.0,6,2,1524343401,1340829565,1524343401.0,11234488,CC BY-SA 3.0,https://stackoverflow.com/questions/11234488/returned-value-from-realloc-give-a-segmentation-fault,returned value from realloc() give a segmentation fault,,,,,
189,"['c', 'pointers', 'gcc', 'warnings']","{'account_id': 1384959, 'reputation': 7759, 'user_id': 1317240, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/298d6e052a2b0ea68e2e9c92146aa6cf?s=256&d=identicon&r=PG', 'display_name': 'Aman Deep Gautam', 'link': 'https://stackoverflow.com/users/1317240/aman-deep-gautam'}",True,4061,11111534.0,3,2,1524086288,1340154294,,11111525,CC BY-SA 3.0,https://stackoverflow.com/questions/11111525/gcc-warning-assignment-makes-integer-from-pointer-without-a-cast,gcc warning: assignment makes integer from pointer without a cast,,,,,
190,"['c++', 'c', 'windows', 'serial-port']","{'account_id': 1533866, 'reputation': 61, 'user_id': 1430400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aeddc9460f3b0d3029d848e4052019c0?s=256&d=identicon&r=PG', 'display_name': 'Cyril', 'link': 'https://stackoverflow.com/users/1430400/cyril'}",True,1882,,4,5,1523425852,1338545029,,10848253,CC BY-SA 3.0,https://stackoverflow.com/questions/10848253/direct-access-pci-serial-port,Direct access PCI serial port,,,,,
191,"['c', 'gcc', 'x86', 'compiler-optimization', 'inline-assembly']","{'account_id': 405030, 'reputation': 28691, 'user_id': 773690, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b754db47066bd83fb62a96b5b58798be?s=256&d=identicon&r=PG&f=1', 'display_name': 'iblue', 'link': 'https://stackoverflow.com/users/773690/iblue'}",True,3271,11015785.0,7,17,1522784552,1339593398,1518475565.0,11015672,CC BY-SA 3.0,https://stackoverflow.com/questions/11015672/gcc-removes-inline-assembler-code,gcc removes inline assembler code,,,,,
192,"['c', 'excel']","{'account_id': 1531565, 'reputation': 1158, 'user_id': 1428646, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/8ba74f31dcff59db1f7a69c6bcaa50ca?s=256&d=identicon&r=PG', 'display_name': 'TZPike05', 'link': 'https://stackoverflow.com/users/1428646/tzpike05'}",True,10532,10936953.0,2,1,1521453218,1339089768,1339090529.0,10936733,CC BY-SA 3.0,https://stackoverflow.com/questions/10936733/how-to-write-to-a-second-column-in-excel-in-c,How to write to a second column in excel in C,,,,,
193,"['c', 'system', 'lapack', 'equations', 'poisson']","{'account_id': 169251, 'reputation': 845, 'user_id': 395222, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/4dac21aea5a5fb6051dc78a582dfcee9?s=256&d=identicon&r=PG', 'display_name': 'Patrik', 'link': 'https://stackoverflow.com/users/395222/patrik'}",True,2909,10921098.0,2,2,1521219984,1338974985,1339011683.0,10911535,CC BY-SA 3.0,https://stackoverflow.com/questions/10911535/solve-a-banded-matrix-system-of-equations,Solve a banded matrix system of equations,,,,,
194,"['mysql', 'c', 'build', 'libmysql']","{'account_id': 449597, 'reputation': 1487, 'user_id': 844464, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f61c5b5f70e25f457e876e8f7d96ae8b?s=256&d=identicon&r=PG', 'display_name': 'Rituparna Kashyap', 'link': 'https://stackoverflow.com/users/844464/rituparna-kashyap'}",True,2279,11124954.0,1,1,1520824845,1340102189,1340102602.0,11099212,CC BY-SA 3.0,https://stackoverflow.com/questions/11099212/building-mysql-client-library-with-ssl-support,building mysql client library with ssl support,,,,,
195,"['c', 'gtk', 'gtksourceview']","{'account_id': 429974, 'reputation': 1369, 'user_id': 813149, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0f4a799b91883836d92d4fefc4d427e7?s=256&d=identicon&r=PG', 'display_name': 'nomadicME', 'link': 'https://stackoverflow.com/users/813149/nomadicme'}",True,993,,2,4,1518728208,1339037167,1339037701.0,10924998,CC BY-SA 3.0,https://stackoverflow.com/questions/10924998/code-folding-in-gtksourceview,code folding in gtksourceview,,,,,
196,"['c', 'visual-c++', 'x86', 'intrinsics', 'lock-free']","{'user_type': 'does_not_exist', 'display_name': 'user82238'}",True,657,10914249.0,2,0,1518552590,1338980186,1518552590.0,10912822,CC BY-SA 3.0,https://stackoverflow.com/questions/10912822/inconsistent-msdn-documentation-for-interlockedexchange-type-functions-intrins,Inconsistent MSDN documentation for InterlockedExchange() type functions/intrinsics?,,,,,
197,"['c', 'linux', 'pthreads', 'mutex']","{'account_id': 1129901, 'reputation': 9701, 'user_id': 1132871, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/IO6V2.jpg?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1132871/alex'}",True,24334,10879707.0,5,5,1517880912,1338803658,1338808820.0,10879420,CC BY-SA 3.0,https://stackoverflow.com/questions/10879420/using-of-shared-variable-by-10-pthreads,Using of shared variable by 10 pthreads,,,,,
198,"['c++', 'c', 'optimization', 'sse', 'glm-math']","{'account_id': 1052875, 'reputation': 8812, 'user_id': 1056328, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/c1da3235261eea77050ca4df85948ac0?s=256&d=identicon&r=PG', 'display_name': 'myWallJSON', 'link': 'https://stackoverflow.com/users/1056328/mywalljson'}",True,1648,11225857.0,4,10,1516559957,1340213870,1516559957.0,11125083,CC BY-SA 3.0,https://stackoverflow.com/questions/11125083/how-to-optimize-u0v0-u2v2-code-line-with-sse-or-glsl,How to optimize &quot;u[0]*v[0] + u[2]*v[2]&quot; code line with SSE or GLSL,,,,,
199,"['c', 'stdout']","{'account_id': 1517375, 'reputation': 1590, 'user_id': 1418069, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/67e6f04434f5bc3f40987a5f9bbfd7f6?s=256&d=identicon&r=PG', 'display_name': 'Alessandroempire', 'link': 'https://stackoverflow.com/users/1418069/alessandroempire'}",True,42158,11042581.0,3,29,1516175380,1339712859,1516175380.0,11042218,CC BY-SA 3.0,https://stackoverflow.com/questions/11042218/c-restore-stdout-to-terminal,C restore stdout to terminal,,,,,
200,"['sql', 'c', 'oracle', 'cursor']","{'account_id': 359410, 'reputation': 952, 'user_id': 700801, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/27b227deaed07a109a51aac6eb990ae9?s=256&d=identicon&r=PG', 'display_name': 'iPadDevloperJr', 'link': 'https://stackoverflow.com/users/700801/ipaddevloperjr'}",True,4881,11063179.0,2,0,1516035613,1339257924,,10962482,CC BY-SA 3.0,https://stackoverflow.com/questions/10962482/oracle-proc-updating-table-with-cursor-failed,Oracle Pro*C updating table with cursor failed,,,,,
201,"['c', 'kernel-module', 'file-pointer']","{'account_id': 54799, 'reputation': 2978, 'user_id': 164036, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/c1a111cf4d8f2e8df3ef9d6996b5ba36?s=256&d=identicon&r=PG', 'display_name': 'Martin L.', 'link': 'https://stackoverflow.com/users/164036/martin-l'}",True,2916,,2,2,1513991074,1339876058,,11066521,CC BY-SA 3.0,https://stackoverflow.com/questions/11066521/c-read-filp-private-data-of-filepointer-in-kernel-module,C: read filp-&gt;private_data of filepointer in kernel module,,,,,
202,['c'],"{'account_id': 1597431, 'reputation': 15, 'user_id': 1479174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3f4d40ca66d66a29bdab16b871221cd?s=256&d=identicon&r=PG', 'display_name': 'paul smith', 'link': 'https://stackoverflow.com/users/1479174/paul-smith'}",True,30627,11184341.0,4,2,1513961962,1340605410,1360440149.0,11184326,CC BY-SA 3.0,https://stackoverflow.com/questions/11184326/how-to-truncate-a-number-with-a-decimal-point-into-a-int-whats-the-function-fo,how to truncate a number with a decimal point into a int? what&#39;s the function for this?,,,,,
203,"['c', 'goto', 'conditional-operator']","{'account_id': 1495899, 'reputation': 988, 'user_id': 1401855, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/54c5f9c761cd9065fad961acf3c0bb11?s=256&d=identicon&r=PG', 'display_name': 'amin__', 'link': 'https://stackoverflow.com/users/1401855/amin'}",True,2395,11272975.0,5,1,1513785298,1341047705,1341049175.0,11272947,CC BY-SA 3.0,https://stackoverflow.com/questions/11272947/goto-not-working-with-operator-in-c,goto not working with ?: operator in C,,,,,
204,"['c', 'gcc', 'conditional']","{'account_id': 8034, 'reputation': 6633, 'user_id': 14200, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/3453cadb5ded700f0b84741716972e5d?s=256&d=identicon&r=PG', 'display_name': 'blueshift', 'link': 'https://stackoverflow.com/users/14200/blueshift'}",True,472,10946264.0,3,14,1513618400,1339147458,,10946195,,https://stackoverflow.com/questions/10946195/in-c-when-is-conditional-test-alt-form-empty-true-case-supported,"In C, when is conditional &quot;test ? : alt&quot; form (empty true case) supported?",1405069591.0,Duplicate,,,
205,"['c', 'string', 'memory-management', 'free', 'glibc']","{'account_id': 1448176, 'reputation': 523, 'user_id': 1365979, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/bf65e92d74e125e2ca8ee2340c5f3ba6?s=256&d=identicon&r=PG', 'display_name': 'dead_jake', 'link': 'https://stackoverflow.com/users/1365979/dead-jake'}",True,843,11192979.0,2,2,1513615550,1340639840,1340643782.0,11192841,,https://stackoverflow.com/questions/11192841/free-invalid-next-size-fast-string-too-long,free(): invalid next size (fast) string too long?,1400047700.0,Duplicate,,,
206,"['c', 'linux', 'keyboard', 'shortcut']","{'account_id': 1558115, 'reputation': 123, 'user_id': 1448633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ed6202c598e419fe2e38c223201c972?s=256&d=identicon&r=PG', 'display_name': 'razielone', 'link': 'https://stackoverflow.com/users/1448633/razielone'}",False,746,,1,1,1513199079,1339408641,1513199079.0,10977908,CC BY-SA 3.0,https://stackoverflow.com/questions/10977908/creating-custom-keyboard-shortcuts-in-a-linux-c-application,Creating custom keyboard shortcuts in a linux c application,,,,,
207,"['c', 'function-pointers', 'typedef']","{'account_id': 1114504, 'reputation': 1278, 'user_id': 1323010, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/yJ1Yj.gif?s=256&g=1', 'display_name': 'SetSlapShot', 'link': 'https://stackoverflow.com/users/1323010/setslapshot'}",True,95304,11038490.0,3,40,1512844059,1339695521,1339707370.0,11038430,CC BY-SA 3.0,https://stackoverflow.com/questions/11038430/how-to-create-a-typedef-for-function-pointers,How to create a typedef for function pointers,,,,,
208,"['c++', 'c', 'winapi', 'sockets', 'tcp']","{'account_id': 74811, 'reputation': 13425, 'user_id': 214796, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d05177bba9d853a9c546c4a965085e99?s=256&d=identicon&r=PG', 'display_name': 'Collin Dauphinee', 'link': 'https://stackoverflow.com/users/214796/collin-dauphinee'}",True,7201,10906166.0,3,5,1512090964,1338934344,,10905714,CC BY-SA 3.0,https://stackoverflow.com/questions/10905714/how-do-i-check-if-a-tcp-port-is-already-being-listened-on,How do I check if a TCP port is already being listened on?,,,,,
209,"['c', 'rotation', 'intrinsics', 'neon']","{'account_id': 31420, 'reputation': 5851, 'user_id': 86240, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2cf3f525ec7a1fabab0fb5f37d78b671?s=256&d=identicon&r=PG', 'display_name': 'Kami', 'link': 'https://stackoverflow.com/users/86240/kami'}",True,6423,11273847.0,3,7,1511435217,1340963309,1511419019.0,11259596,CC BY-SA 3.0,https://stackoverflow.com/questions/11259596/128-bit-rotation-using-arm-neon-intrinsics,128-bit rotation using ARM Neon intrinsics,,,,,
210,"['c', 'pointers', 'memory-management', 'malloc', 'free']","{'account_id': 776327, 'reputation': 822, 'user_id': 817853, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/ZeFGK.jpg?s=256&g=1', 'display_name': 'Aviral Kumar', 'link': 'https://stackoverflow.com/users/817853/aviral-kumar'}",True,234,11239887.0,5,3,1511162952,1340867647,1511150192.0,11239707,CC BY-SA 3.0,https://stackoverflow.com/questions/11239707/why-are-the-contents-pointed-to-by-a-pointer-not-changed-when-memory-is-dealloca,Why are the contents pointed to by a pointer not changed when memory is deallocated using free()?,,,,,
211,"['php', 'c', 'crc16']","{'account_id': 323382, 'reputation': 1263, 'user_id': 643366, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d7b60baa3cfc40689a4e7a8164e16df0?s=256&d=identicon&r=PG', 'display_name': 'Heru S', 'link': 'https://stackoverflow.com/users/643366/heru-s'}",True,2887,11079452.0,3,4,1510921337,1340004489,1450461820.0,11078524,CC BY-SA 3.0,https://stackoverflow.com/questions/11078524/convert-c-to-php-for-crc16-function,Convert C to PHP for CRC16 Function,,,,,
212,"['c', 'parsing', 'yacc', 'lex', 'lexer']","{'account_id': 1326547, 'reputation': 2413, 'user_id': 1271244, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/862351cb4a3a8432641a3e03fc8cade6?s=256&d=identicon&r=PG', 'display_name': 'nav_jan', 'link': 'https://stackoverflow.com/users/1271244/nav-jan'}",True,2746,11050831.0,1,0,1510759734,1339763143,1339764405.0,11050607,CC BY-SA 3.0,https://stackoverflow.com/questions/11050607/clear-buffers-before-calling-yyaccept-in-yacc-lex,Clear buffers before calling YYACCEPT in yacc/lex,,,,,
213,"['c', 'abstract-data-type']","{'account_id': 1227466, 'reputation': 9902, 'user_id': 1192761, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/ZukkV.jpg?s=256&g=1', 'display_name': 'Kirill Kulakov', 'link': 'https://stackoverflow.com/users/1192761/kirill-kulakov'}",True,1049,10960890.0,2,0,1510586149,1339243822,1510586149.0,10960876,CC BY-SA 3.0,https://stackoverflow.com/questions/10960876/creating-an-adt-using-its-function-c,creating an ADT using its function - C,,,,,
214,"['c', 'debugging', 'gdb', 'cygwin']","{'account_id': 184473, 'reputation': 3747, 'user_id': 420540, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/da21fef603dc61d14731969c6d4d823d?s=256&d=identicon&r=PG', 'display_name': 'rhlee', 'link': 'https://stackoverflow.com/users/420540/rhlee'}",True,11422,,3,16,1510468159,1340934016,,11255064,,https://stackoverflow.com/questions/11255064/wait-for-gdb-to-attach,wait for gdb to attach,1522176541.0,Duplicate,,,
215,"['c', 'visual-studio-2010', 'opencl', 'gpgpu']","{'account_id': 466930, 'reputation': 16484, 'user_id': 871985, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/P3Wot.jpg?s=256&g=1', 'display_name': 'Poul K. S&#248;rensen', 'link': 'https://stackoverflow.com/users/871985/poul-k-s%c3%b8rensen'}",True,2523,11278108.0,3,2,1508771172,1339935150,,11071196,CC BY-SA 3.0,https://stackoverflow.com/questions/11071196/precision-with-opencl-float-comparison-in-the-hello-world-sample,"Precision with OpenCL, float comparison in the hello world sample",,,,,
216,"['c++', 'c', 'windows', 'visual-c++', 'cmake']","{'account_id': 108918, 'reputation': 19849, 'user_id': 1018562, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ca58bb22c2bf586eb0c11e94d79d031e?s=256&d=identicon&r=PG', 'display_name': 'pythonic', 'link': 'https://stackoverflow.com/users/1018562/pythonic'}",True,26610,10964500.0,3,16,1507649617,1339274924,,10964477,CC BY-SA 3.0,https://stackoverflow.com/questions/10964477/how-to-install-cmake-on-windows-64-bit,How to install cmake on Windows 64 bit,,,,,
217,"['c', 'algorithm', 'math', 'optimization']","{'account_id': 154629, 'reputation': 1293, 'user_id': 370695, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lToUg.png?s=256&g=1', 'display_name': 'ryanc', 'link': 'https://stackoverflow.com/users/370695/ryanc'}",True,6124,11249135.0,3,8,1507085152,1340897583,1340899352.0,11248012,CC BY-SA 3.0,https://stackoverflow.com/questions/11248012/overflow-safe-modular-addition-and-subtraction-in-c,Overflow-safe modular addition and subtraction in C?,,,,,
218,"['c', 'build', 'include-path']","{'account_id': 393238, 'reputation': 6688, 'user_id': 755000, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/8H57C.jpg?s=256&g=1', 'display_name': 'TJ1', 'link': 'https://stackoverflow.com/users/755000/tj1'}",True,127,11114070.0,1,0,1505680460,1340173959,1505680460.0,11114019,CC BY-SA 3.0,https://stackoverflow.com/questions/11114019/compilation-error-of-c-c-in-eclipse,Compilation error of C/C++ in Eclipse,,,,,
219,"['c', 'device', 'drivers', 'hal']","{'user_type': 'does_not_exist', 'display_name': 'user1096770'}",True,5721,11068464.0,3,4,1505387055,1339897434,1339898181.0,11068328,CC BY-SA 3.0,https://stackoverflow.com/questions/11068328/can-anyone-explain-what-is-windows-hal-and-what-is-it-used-for,Can anyone explain what is Windows HAL and what is it used for?,,,,,
