,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,protected_date,migrated_from
476,"['c', 'linux', 'unix', 'digits']","{'account_id': 17624163, 'reputation': 17, 'user_id': 12789482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cf01d0c9cabf657da4e50b96b1c6ae1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/12789482/joseph'}",True,388,,1,0,1580115870,1580109706,1580115870.0,59926624,https://stackoverflow.com/questions/59926624/concerning-about-write-function,,"concerning about write function,",,CC BY-SA 4.0,,
477,"['python', 'c++', 'c', 'python-3.x', 'file']","{'account_id': 17621511, 'reputation': 1, 'user_id': 12787362, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Ii-TKE55h0M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re9RhY9ZQTFfN3du3IBTUP5McL5_w/photo.jpg?sz=256', 'display_name': 'Hirshik ram', 'link': 'https://stackoverflow.com/users/12787362/hirshik-ram'}",True,781,,2,0,1580112616,1580071451,1580077331.0,59922569,https://stackoverflow.com/questions/59922569/how-to-use-python-h,,How to use python.h,,CC BY-SA 4.0,,
478,"['c', 'macos', 'visual-studio-code']","{'user_type': 'does_not_exist', 'display_name': 'user12661609'}",False,638,,0,1,1580112137,1580112137,,59927087,https://stackoverflow.com/questions/59927087/open-txt-files-with-vs-code-on-mac,,Open .txt files with VS Code on Mac,,CC BY-SA 4.0,,
479,"['python', 'c', 'dll', 'ctypes']","{'account_id': 17213815, 'reputation': 43, 'user_id': 12462405, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80771f347385d56987ae3c6cb5bd7220?s=256&d=identicon&r=PG&f=1', 'display_name': 'Budelon', 'link': 'https://stackoverflow.com/users/12462405/budelon'}",True,175,,1,2,1580111307,1579904030,,59904348,https://stackoverflow.com/questions/59904348/error-while-calling-c-dll-function-from-python,,Error while calling C DLL function from Python,59905959.0,CC BY-SA 4.0,,
480,"['c', 'printf']","{'account_id': 17144858, 'reputation': 11, 'user_id': 12408029, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hTKVpSRmKfE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfibMzjIMkTpfGRvB-PnmNfzpll3Q/photo.jpg?sz=256', 'display_name': 'Harith George', 'link': 'https://stackoverflow.com/users/12408029/harith-george'}",True,164,,1,0,1580108560,1580108345,,59926373,https://stackoverflow.com/questions/59926373/variable-argument-passing-in-c-to-printf-vsprintf,,Variable argument passing in C to printf / vsprintf,59926415.0,CC BY-SA 4.0,,
481,"['c', 'fpga', 'xilinx', 'vivado', 'zynq']","{'account_id': 16815515, 'reputation': 11, 'user_id': 12157403, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-6t49maaD7YM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfcNRu_L8eVQQwh8pacdXQ1cPdVAQ/photo.jpg?sz=256', 'display_name': 'okk', 'link': 'https://stackoverflow.com/users/12157403/okk'}",True,1229,,2,0,1580107606,1579668680,1579669014.0,59852813,https://stackoverflow.com/questions/59852813/can-not-able-to-read-data-from-custom-axi-peripheral-register,,Can not able to read data from custom AXI peripheral register,,CC BY-SA 4.0,,
482,"['c', 'arrays', 'scanf', 'fopen', 'feof']","{'account_id': 9630322, 'reputation': 21, 'user_id': 7148470, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9eef6001b3bbbe56f40bad89f3ec2996?s=256&d=identicon&r=PG', 'display_name': 'noobGirlCoding', 'link': 'https://stackoverflow.com/users/7148470/noobgirlcoding'}",True,111,,2,1,1580106248,1580103299,1580104680.0,59925584,https://stackoverflow.com/questions/59925584/attempting-to-read-in-a-file-and-storing-the-first-input-in-an-array-val-and-the,,Attempting to read in a file and storing the first input in an array val and the second input in an array wt (weight),,CC BY-SA 4.0,,
483,"['c', 'database', 'sqlite']","{'account_id': 8377888, 'reputation': 61, 'user_id': 6290840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d2e9bb5a41be92b503c638ecd6836b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vikas Vijayan', 'link': 'https://stackoverflow.com/users/6290840/vikas-vijayan'}",False,70,,0,0,1580105893,1580105893,,59925955,https://stackoverflow.com/questions/59925955/check-whether-a-sqlite3-table-column-is-filled-or-not,,Check whether a sqlite3 table column is filled or not,,CC BY-SA 4.0,,
484,"['c', 'pointers', 'malloc', 'realloc']","{'account_id': 16056802, 'reputation': 337, 'user_id': 11588863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1961480ad2e9de26bd4ebc737d78ba2?s=256&d=identicon&r=PG&f=1', 'display_name': 'pikafan_8080', 'link': 'https://stackoverflow.com/users/11588863/pikafan-8080'}",True,110,,2,-1,1580098724,1580056183,1580093618.0,59920344,https://stackoverflow.com/questions/59920344/weird-behaviour-of-function-with-malloc-and-realloc-resulting-in-segmentatio,,Weird behaviour of function with malloc() and realloc() resulting in Segmentation Fault,59923553.0,CC BY-SA 4.0,,
485,['c'],"{'account_id': 15755885, 'reputation': 21, 'user_id': 11369082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acd40a5df3f03018f0c5efc0bff44f06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Featurea', 'link': 'https://stackoverflow.com/users/11369082/featurea'}",True,145,,2,0,1580094797,1580089326,,59924385,https://stackoverflow.com/questions/59924385/what-is-the-difference-between-xor-in-parenthesis-and-without-in-c-language,,What is the difference between XOR in parenthesis and without in C language,,CC BY-SA 4.0,,
486,"['c', 'makefile']","{'account_id': 1541061, 'reputation': 3233, 'user_id': 1435711, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/9fac7fe4c7290024faee8bfe6367f130?s=256&d=identicon&r=PG', 'display_name': 'Username', 'link': 'https://stackoverflow.com/users/1435711/username'}",True,69,,1,-1,1580090900,1580090199,,59924445,https://stackoverflow.com/questions/59924445/running-makefile-in-this-git-repo-leads-to-errors,,Running ./Makefile in this git repo leads to errors,,CC BY-SA 4.0,,
487,"['c', 'visual-studio-code']","{'account_id': 17569090, 'reputation': 25, 'user_id': 12745135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e73c081f23c2b6475ec67cb51916e6e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'stonesteel', 'link': 'https://stackoverflow.com/users/12745135/stonesteel'}",True,164,,2,0,1580089978,1579768057,1580089978.0,59874224,https://stackoverflow.com/questions/59874224/undefined-symbols-for-architecture-x86-64-add-number-referenced-from-c,,"&quot;Undefined symbols for architecture x86_64: &quot;_add_number&quot;, referenced from: (C)",59878695.0,CC BY-SA 4.0,,
488,"['c', 'exec', 'execvp']","{'account_id': 6525816, 'reputation': 1014, 'user_id': 5440125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5368403fa6c1aa62270f86373269777f?s=256&d=identicon&r=PG&f=1', 'display_name': 'zengod', 'link': 'https://stackoverflow.com/users/5440125/zengod'}",True,64,1580097549.0,1,0,1580088505,1580087877,,59924276,https://stackoverflow.com/questions/59924276/execution-not-returning-from-exec,Duplicate,Execution not returning from exec,,,,
489,"['c', 'string', 'integer', 'malloc', 'atoi']","{'account_id': 9751083, 'reputation': 295, 'user_id': 7899820, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/70290374ddb444a02ae3498cc32eb302?s=256&d=identicon&r=PG&f=1', 'display_name': 'mle0312', 'link': 'https://stackoverflow.com/users/7899820/mle0312'}",True,199,,2,1,1580085112,1580009215,1580080583.0,59915306,https://stackoverflow.com/questions/59915306/using-malloc-in-c-to-make-sure-that-user-enter-certain-digits,,Using malloc in C to make sure that user enter certain digits,59923987.0,CC BY-SA 4.0,,
490,"['c', 'windows', 'pointers', 'mingw', 'double-pointer']","{'account_id': 4133167, 'reputation': 4079, 'user_id': 3390466, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/Zo1VL.png?s=256&g=1', 'display_name': 'Victor2748', 'link': 'https://stackoverflow.com/users/3390466/victor2748'}",True,391,,1,2,1580084272,1580081741,1580082560.0,59923746,https://stackoverflow.com/questions/59923746/why-does-c-program-crash-when-dereferencing-pointer-to-an-array,,Why does C program crash when dereferencing pointer to an array?,59923816.0,CC BY-SA 4.0,,
491,"['c++', 'c', 'networking', 'multicast']","{'account_id': 7329201, 'reputation': 71, 'user_id': 5582694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0519e66ec41f78c716e43d83e82ba8db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chad', 'link': 'https://stackoverflow.com/users/5582694/chad'}",True,304,,1,0,1580083835,1580061762,1580063341.0,59921198,https://stackoverflow.com/questions/59921198/is-there-a-way-to-speed-up-the-connection-time-of-multicast-messages-in-c-c,,Is there a way to speed up the connection time of multicast messages in c/c++?,,CC BY-SA 4.0,,
492,"['c', 'uid']","{'account_id': 6525816, 'reputation': 1014, 'user_id': 5440125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5368403fa6c1aa62270f86373269777f?s=256&d=identicon&r=PG&f=1', 'display_name': 'zengod', 'link': 'https://stackoverflow.com/users/5440125/zengod'}",True,48,,1,0,1580083786,1580083255,,59923877,https://stackoverflow.com/questions/59923877/how-to-get-the-uid-from-a-username-in-linux,,How to get the uid from a username in Linux?,,CC BY-SA 4.0,,
493,"['c', 'macros', 'concatenation']","{'user_type': 'does_not_exist', 'display_name': 'user12458252'}",True,94,,3,-2,1580083618,1580075759,1580082864.0,59923096,https://stackoverflow.com/questions/59923096/concatenation-add-4-char-macros-together-in-c,,(concatenation) add 4 &quot;char *&quot; macros together in C,,CC BY-SA 4.0,,
494,"['c', 'bash']","{'account_id': 17621469, 'reputation': 59, 'user_id': 12787331, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92e5481e7768f2028a62b66c83c00338?s=256&d=identicon&r=PG&f=1', 'display_name': 'banner', 'link': 'https://stackoverflow.com/users/12787331/banner'}",True,235,,1,1,1580082207,1580070124,1580082207.0,59922380,https://stackoverflow.com/questions/59922380/how-to-get-the-output-of-another-program-as-pipe-to-my-program,,How to get the output of another program as pipe to my program?,59922479.0,CC BY-SA 4.0,,
495,"['c', 'config', 'sdl', 'sdl-2', 'fatal-error']","{'account_id': 17136492, 'reputation': 125, 'user_id': 12401408, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81df03ee94a9d9d11f7a93769efd4ef0?s=256&d=identicon&r=PG&f=1', 'display_name': 'jhf2', 'link': 'https://stackoverflow.com/users/12401408/jhf2'}",True,879,,1,2,1580082192,1580081907,,59923761,https://stackoverflow.com/questions/59923761/sdl2-config-command-not-found-fatal-error-file-not-found,,sdl2-config: command not found. fatal error: file not found,,CC BY-SA 4.0,,
496,"['c', 'echo']","{'account_id': 6525816, 'reputation': 1014, 'user_id': 5440125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5368403fa6c1aa62270f86373269777f?s=256&d=identicon&r=PG&f=1', 'display_name': 'zengod', 'link': 'https://stackoverflow.com/users/5440125/zengod'}",True,3249,,1,4,1580080536,1580074679,,59922972,https://stackoverflow.com/questions/59922972/how-to-stop-echo-in-terminal-using-c,,How to stop echo in terminal using c?,,CC BY-SA 4.0,,
497,"['c', 'algorithm', 'mergesort', 'dynamic-arrays']","{'account_id': 17498783, 'reputation': 49, 'user_id': 12689524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27e1db1c51d8b38434eb4bc94528abfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'terdop', 'link': 'https://stackoverflow.com/users/12689524/terdop'}",True,58,,1,0,1580077963,1579781538,1580077963.0,59878296,https://stackoverflow.com/questions/59878296/getting-strange-results-in-mergesort-algorithmc,,Getting strange results in mergesort algorithm[C],59879431.0,CC BY-SA 4.0,,
498,['c'],"{'account_id': 16975459, 'reputation': 35, 'user_id': 12278933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06b03a22cda1c131cdb00c0a4714d743?s=256&d=identicon&r=PG&f=1', 'display_name': 'icantprogram', 'link': 'https://stackoverflow.com/users/12278933/icantprogram'}",True,739,,6,1,1580075928,1579982596,,59912952,https://stackoverflow.com/questions/59912952/finding-the-closest-departure-time-c,,Finding the closest departure time C,,CC BY-SA 4.0,,
499,"['c', 'arrays', 'pointers', 'sizeof', 'memory-address']","{'account_id': 15007634, 'reputation': 65, 'user_id': 10833127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/132b4fa67c8841a8d6209a93b6bf2837?s=256&d=identicon&r=PG&f=1', 'display_name': 'Philip Kroupoderov', 'link': 'https://stackoverflow.com/users/10833127/philip-kroupoderov'}",True,69,1580076111.0,1,2,1580075801,1580073943,,59922878,https://stackoverflow.com/questions/59922878/c-language-how-exactly-is-the-size-of-an-array-calculated-in-c,Duplicate,C language: How exactly is the size of an array calculated in C,59923006.0,,,
500,"['javascript', 'c', 'encryption', 'aes']","{'account_id': 17618740, 'reputation': 33, 'user_id': 12785212, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wQWV3zwnWWc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rflrO-wfWWW6gX_I8IMWl8_tKrSUA/photo.jpg?sz=256', 'display_name': 'Embedded', 'link': 'https://stackoverflow.com/users/12785212/embedded'}",True,385,,1,0,1580073545,1580037781,1580071956.0,59917834,https://stackoverflow.com/questions/59917834/problem-with-javascript-aes-256-decryption-of-data-that-is-encrypted-in-c,,Problem with JavaScript AES 256 decryption of data that is encrypted in C,59922729.0,CC BY-SA 4.0,,
501,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user12581183'}",True,159,,2,0,1580072387,1580026211,1580067370.0,59916603,https://stackoverflow.com/questions/59916603/how-to-prevent-fork-from-returning-twice,,"How to prevent fork from returning twice,",59916922.0,CC BY-SA 4.0,,
502,"['c', 'sdl', 'sdl-2', 'sdl-mixer']","{'account_id': 17474537, 'reputation': 13, 'user_id': 12669689, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBejKuRdWn5BSG_aWz4CKbZXzzGukZes7FdIUqxPA=k-s256', 'display_name': 'Umbranoctuna', 'link': 'https://stackoverflow.com/users/12669689/umbranoctuna'}",False,487,,0,0,1580070516,1580070516,,59922443,https://stackoverflow.com/questions/59922443/missing-files-for-sdl-mixer,,Missing files for SDL_Mixer,,CC BY-SA 4.0,,
503,"['c', 'pointers', 'struct', 'linked-list', 'singly-linked-list']","{'account_id': 17067136, 'reputation': 71, 'user_id': 12348959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60e86a25c9b0ab1349eb4a493c725013?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jokey', 'link': 'https://stackoverflow.com/users/12348959/jokey'}",True,962,,1,1,1580069167,1580067325,,59922001,https://stackoverflow.com/questions/59922001/how-to-delete-head-in-a-linked-list-in-c,,how to delete head in a linked list in c?,59922027.0,CC BY-SA 4.0,,
504,"['c', 'gcc', 'compilation']","{'account_id': 17616205, 'reputation': 5, 'user_id': 12783193, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2762920433765507/picture?type=large', 'display_name': 'Alejandro Camacho Olivares', 'link': 'https://stackoverflow.com/users/12783193/alejandro-camacho-olivares'}",True,71,1580525134.0,1,-2,1580068989,1580008791,1580068989.0,59915263,https://stackoverflow.com/questions/59915263/how-can-i-make-a-o-with-gcc,Duplicate,How can I make a .o with gcc?,59915283.0,,,
505,"['c', 'scanf']","{'account_id': 12634506, 'reputation': 1, 'user_id': 9184524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cfec49b36264714ab39eb7ab0f6411a?s=256&d=identicon&r=PG&f=1', 'display_name': 'S.Stoicescu', 'link': 'https://stackoverflow.com/users/9184524/s-stoicescu'}",False,46,,1,0,1580067503,1580032141,1580037199.0,59917192,https://stackoverflow.com/questions/59917192/fscanf-reads-unmatching-format-from-input,,Fscanf reads unmatching format from input,,CC BY-SA 4.0,,
506,"['c', 'arrays', 'pointers', 'memory-address']","{'account_id': 15007634, 'reputation': 65, 'user_id': 10833127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/132b4fa67c8841a8d6209a93b6bf2837?s=256&d=identicon&r=PG&f=1', 'display_name': 'Philip Kroupoderov', 'link': 'https://stackoverflow.com/users/10833127/philip-kroupoderov'}",False,157,1580066324.0,2,0,1580066151,1580059141,,59920814,https://stackoverflow.com/questions/59920814/c-language-difference-between-array-and-array-parameter-passed-to-function,Duplicate,C language difference between array and array parameter passed to function,,,,
507,['c'],"{'account_id': 17218832, 'reputation': 17, 'user_id': 12466094, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-aBGAlP19mFg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reFou4XfHQGLBPKWtA-E7SyD26skw/photo.jpg?sz=256', 'display_name': 'Allp Raplsf', 'link': 'https://stackoverflow.com/users/12466094/allp-raplsf'}",True,195,,2,0,1580063727,1580060397,,59920984,https://stackoverflow.com/questions/59920984/swap-words-of-a-string-without-using-sting-library-and-use-pointers,,Swap words of a string without using sting library and use pointers,59921480.0,CC BY-SA 4.0,,
508,"['c', 'file-io', 'xor']","{'account_id': 13144016, 'reputation': 45, 'user_id': 9494623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb440613b58c9958f51378d0320ad6eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Skimo', 'link': 'https://stackoverflow.com/users/9494623/skimo'}",True,179,,1,1,1580062482,1580061174,,59921107,https://stackoverflow.com/questions/59921107/why-is-my-xor-operation-only-implemented-on-half-of-my-text-file,,why is my XOR operation only implemented on half of my text file,59921227.0,CC BY-SA 4.0,,
509,['c'],"{'account_id': 126283, 'reputation': 2402, 'user_id': 322683, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/5a52648523d2248e022753e924125dfb?s=256&d=identicon&r=PG', 'display_name': 'Soid', 'link': 'https://stackoverflow.com/users/322683/soid'}",False,54,1580055869.0,0,3,1580055903,1580055743,,59920282,https://stackoverflow.com/questions/59920282/c-structure-parenthesis-followed-by-curly-brace,Duplicate,C ({ .. }) structure: parenthesis followed by curly brace,,,,
510,"['c', 'gcc', 'assembly', 'arm', 'gnu']","{'account_id': 2808836, 'reputation': 264, 'user_id': 2415509, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0ac2dba7ac2bc87d0693f13b779e8cc6?s=256&d=identicon&r=PG', 'display_name': 'nurtul', 'link': 'https://stackoverflow.com/users/2415509/nurtul'}",True,247,,2,-1,1580055694,1580008128,,59915224,https://stackoverflow.com/questions/59915224/behavior-of-ldr-on-a-uint8-t-variable-in-arm,,Behavior of LDR on a uint8_t variable in ARM?,,CC BY-SA 4.0,,
511,"['c', 'programming-languages', 'implementation']","{'account_id': 7276433, 'reputation': 90, 'user_id': 5547738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77dbf5a89efcdd401efac86d2a52d05a?s=256&d=identicon&r=PG&f=1', 'display_name': 'AliBaharni97', 'link': 'https://stackoverflow.com/users/5547738/alibaharni97'}",True,157,,2,1,1580052030,1579982914,1579987220.0,59912992,https://stackoverflow.com/questions/59912992/how-binary-to-decimal-conversion-is-implemented-in-c-language,,How binary to decimal conversion is implemented in c language,,CC BY-SA 4.0,,
512,['c'],"{'account_id': 15662002, 'reputation': 32, 'user_id': 11300745, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-SQ_rHaRrUGI/AAAAAAAAAAI/AAAAAAAAGm4/MYGTxjM-Ghk/photo.jpg?sz=256', 'display_name': 'Cl&#233;ment Truillet', 'link': 'https://stackoverflow.com/users/11300745/cl%c3%a9ment-truillet'}",True,207,,2,-1,1580050951,1579996935,,59914454,https://stackoverflow.com/questions/59914454/strrchr-function-cause-memory-corruption,,strrchr() function cause memory corruption,59914653.0,CC BY-SA 4.0,,
513,"['c', 'arrays', 'initialization', 'overflow', 'memset']","{'account_id': 14590451, 'reputation': 33, 'user_id': 12785539, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CeVJ9uzR4gQ/AAAAAAAAAAI/AAAAAAAAAAc/8rdW6Wdk4nE/photo.jpg?sz=256', 'display_name': 'Don S', 'link': 'https://stackoverflow.com/users/12785539/don-s'}",True,238,,2,2,1580049493,1580043875,1580044800.0,59918599,https://stackoverflow.com/questions/59918599/unable-to-initialize-array-in-c-warning-conversion-to-long-unsigned-from-long,,unable to initialize array in c | warning: conversion to long unsigned from long,59918638.0,CC BY-SA 4.0,,
514,"['c', 'string', 'character-encoding']","{'account_id': 10567776, 'reputation': 488, 'user_id': 9608344, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Ninja47', 'link': 'https://stackoverflow.com/users/9608344/ninja47'}",True,164,,1,0,1580047268,1580044396,,59918670,https://stackoverflow.com/questions/59918670/unexpected-characters-at-the-start-of-char-array,,Unexpected characters at the start of char array,59918758.0,CC BY-SA 4.0,,
515,"['c', 'pointers', 'segmentation-fault', 'string-literals']","{'account_id': 17475288, 'reputation': 11, 'user_id': 12670288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7bee6ed7af85aa06e8f9c2240229ff5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom Holland', 'link': 'https://stackoverflow.com/users/12670288/tom-holland'}",True,291,1580052644.0,3,0,1580046857,1580036608,1580039556.0,59917692,https://stackoverflow.com/questions/59917692/program-ends-in-segmentation-fault-core-dumped-after-multiline-printf-in-c,Duplicate,Program ends in Segmentation fault (core dumped) after multiline printf in c?,59918987.0,,,
516,"['c', 'gcc', 'snmp']","{'account_id': 14042345, 'reputation': 113, 'user_id': 10528160, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/afe8e7c906381dc1b4afa3124c52b204?s=256&d=identicon&r=PG&f=1', 'display_name': 'jstechg', 'link': 'https://stackoverflow.com/users/10528160/jstechg'}",False,798,,2,1,1580045581,1579877868,,59898911,https://stackoverflow.com/questions/59898911/c-program-using-net-snmp-does-not-compile,,C program using net-snmp does not compile,,CC BY-SA 4.0,,
517,"['c', 'sockets', 'system']","{'account_id': 16071823, 'reputation': 333, 'user_id': 11600108, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-EFcNDwG4oJ0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reuhyyeP5WPt8dd4KxYVxny1f83nA/mo/photo.jpg?sz=256', 'display_name': 'Azzarian', 'link': 'https://stackoverflow.com/users/11600108/azzarian'}",False,126,,1,0,1580044895,1579949720,1580044895.0,59908544,https://stackoverflow.com/questions/59908544/server-delay-on-system-command-in-c,,Server delay on system command in C,,CC BY-SA 4.0,,
518,"['c', 'ssl', 'openssl']","{'account_id': 12059908, 'reputation': 1, 'user_id': 8819307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cc9ec4ae5fe2605a1f5213a24b06b28?s=256&d=identicon&r=PG&f=1', 'display_name': 'nissim', 'link': 'https://stackoverflow.com/users/8819307/nissim'}",False,1016,,1,0,1580040355,1580038625,,59917939,https://stackoverflow.com/questions/59917939/openssl-session-tickets-ssl-ctx-set-tlsext-ticket-key-cb-callback-being-called,,openssl session tickets - SSL_CTX_set_tlsext_ticket_key_cb callback being called with enc=1 only,,CC BY-SA 4.0,,
519,"['c', 'event-handling', 'gtk']","{'account_id': 14307104, 'reputation': 95, 'user_id': 10334672, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ce68d1f64ff7c6c0f1062f65b7ae5ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Petter Sj&#246;lund', 'link': 'https://stackoverflow.com/users/10334672/petter-sj%c3%b6lund'}",False,76,,0,2,1580039349,1579322133,1580039349.0,59797561,https://stackoverflow.com/questions/59797561/how-do-you-create-a-dummy-event-in-gtk,,How do you create a dummy event in Gtk?,,CC BY-SA 4.0,,
520,"['c', 'linux', 'pthreads']","{'user_type': 'does_not_exist', 'display_name': 'user4896245'}",False,94,,0,0,1580037492,1580036974,1580037492.0,59917734,https://stackoverflow.com/questions/59917734/why-pthread-join-is-not-working-when-using-rr-or-fifo-scheduler-linux-ubuntu,,Why pthread_Join is not working when using RR or FIFO scheduler LINUX UBUNTU,,CC BY-SA 4.0,,
521,"['c', 'function', 'recursion', 'definition']","{'account_id': 15826974, 'reputation': 111, 'user_id': 11419537, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-yu7a9Ld9T3c/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcKbyYBOZyfGCHbX2Ri5Q-SZvG-Ng/mo/photo.jpg?sz=256', 'display_name': 'noor napso', 'link': 'https://stackoverflow.com/users/11419537/noor-napso'}",True,102,,4,2,1580037308,1579716278,1579720292.0,59865789,https://stackoverflow.com/questions/59865789/how-does-this-recursive-function-return-the-correct-answer,,How does this recursive function return the correct answer?,59865821.0,CC BY-SA 4.0,,
522,"['c', 'pointers']","{'account_id': 16056802, 'reputation': 337, 'user_id': 11588863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1961480ad2e9de26bd4ebc737d78ba2?s=256&d=identicon&r=PG&f=1', 'display_name': 'pikafan_8080', 'link': 'https://stackoverflow.com/users/11588863/pikafan-8080'}",True,140,,2,2,1580035393,1580031815,,59917146,https://stackoverflow.com/questions/59917146/malloc-fails-to-allocate-memory-inside-a-function-in-c,,malloc() fails to allocate memory inside a function in C,59917174.0,CC BY-SA 4.0,,
523,"['c', 'arrays', 'pointers', 'c-strings', 'palindrome']","{'user_type': 'does_not_exist', 'display_name': 'user12535058'}",True,157,,2,-3,1580034214,1579960787,1580034214.0,59909933,https://stackoverflow.com/questions/59909933/can-c-presume-which-array-i-want-to-store-my-characters,,Can C presume which array I want to store my characters?,59917406.0,CC BY-SA 4.0,,
524,"['c', 'arrays', 'string', 'if-statement', 'conditional-statements']","{'account_id': 16366110, 'reputation': 97, 'user_id': 11820554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc9be325fd307240bb52fdfc2b7a44fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Laveena', 'link': 'https://stackoverflow.com/users/11820554/laveena'}",True,269,1579959888.0,1,0,1580031645,1579886574,1580031645.0,59901086,https://stackoverflow.com/questions/59901086/continue-statement-in-if-else-condition-gives-infinite-loop,Not suitable for this site,Continue statement in If Else condition gives infinite loop,59905570.0,,,
525,"['c', 'memory-management', 'malloc', 'command-line-arguments', 'c-strings']","{'account_id': 17517961, 'reputation': 5, 'user_id': 12704630, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2HTU87Xi8aY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdvR0XK4qpmLx2tGGnjv7yptM0ZYg/photo.jpg?sz=256', 'display_name': 'The Animators', 'link': 'https://stackoverflow.com/users/12704630/the-animators'}",True,173,,5,0,1580031313,1578923217,1580031313.0,59717906,https://stackoverflow.com/questions/59717906/how-to-allocate-a-dynamic-memory-zone-for-a-character-string-in-c,,How to allocate a dynamic memory zone for a character string in C,59718345.0,CC BY-SA 4.0,,
