,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
458,"['c', 'multidimensional-array', 'malloc', 'deep-copy']","{'account_id': 1528562, 'reputation': 1075, 'user_id': 1426373, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9d8e174eecd0f3cf96ff3db3849bcf1f?s=256&d=identicon&r=PG', 'display_name': 'Live2Enjoy7', 'link': 'https://stackoverflow.com/users/1426373/live2enjoy7'}",True,11302,12431674.0,3,0,1398266166,1347654783,,12431599,CC BY-SA 3.0,https://stackoverflow.com/questions/12431599/deep-copying-array-in-c-malloc,Deep copying array in C... malloc?,,,,,
459,"['c', 'pointers']","{'account_id': 1523241, 'reputation': 275, 'user_id': 1422336, 'user_type': 'registered', 'accept_rate': 13, 'profile_image': 'https://www.gravatar.com/avatar/2bc19b616b5ad5301ab9ea3109a0e7aa?s=256&d=identicon&r=PG', 'display_name': 'groove', 'link': 'https://stackoverflow.com/users/1422336/groove'}",True,36088,,5,3,1398235318,1346885793,,12290892,CC BY-SA 3.0,https://stackoverflow.com/questions/12290892/how-to-clear-a-char-passed-to-a-function-in-c,How to clear a char* passed to a function in C?,,,,,
460,"['python', 'c', 'numpy', 'multidimensional-array', 'python-c-api']","{'account_id': 1880597, 'reputation': 11, 'user_id': 1700887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4d5276fa2938b84bf2bd4ff1f05b084?s=256&d=identicon&r=PG', 'display_name': 'user1700887', 'link': 'https://stackoverflow.com/users/1700887/user1700887'}",True,503,,1,1,1397576513,1348678227,1397576513.0,12606619,CC BY-SA 3.0,https://stackoverflow.com/questions/12606619/creating-a-dynamic-array-in-numpy-capi,Creating a dynamic Array in numpy Capi,,,,,
461,['c'],"{'account_id': 1422723, 'reputation': 2109, 'user_id': 1347018, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d491acdaa619308fa2e314f98ac6c0d4?s=256&d=identicon&r=PG', 'display_name': 'jpen', 'link': 'https://stackoverflow.com/users/1347018/jpen'}",True,442,12467253.0,4,4,1397512837,1347915522,1495540235.0,12467027,,https://stackoverflow.com/questions/12467027/ansi-c-benefit-of-assigning-alternative-name-to-pointer-type-using-typedef,ANSI C - Benefit of assigning alternative name to pointer type using typedef,1347961413.0,exact duplicate,,,
462,"['c', 'eclipse', 'unit-testing', 'linker-errors', 'check-framework']","{'account_id': 1556975, 'reputation': 153, 'user_id': 1447771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d619a7c58a20202d981b1b22b24d3405?s=256&d=identicon&r=PG', 'display_name': 'aquasheep', 'link': 'https://stackoverflow.com/users/1447771/aquasheep'}",False,1301,,0,3,1397394061,1346888124,1397394061.0,12291166,CC BY-SA 3.0,https://stackoverflow.com/questions/12291166/eclipse-c-unit-testing-with-check-undefined-reference-error,Eclipse C Unit Testing with Check undefined reference error,,,,,
463,"['c++', 'c', 'vim', 'macros']","{'account_id': 352041, 'reputation': 9201, 'user_id': 688912, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8ea50ac182886b2a5c9980fdc474345f?s=256&d=identicon&r=PG', 'display_name': 'shengy', 'link': 'https://stackoverflow.com/users/688912/shengy'}",False,754,,1,2,1397167987,1346814533,,12273993,CC BY-SA 3.0,https://stackoverflow.com/questions/12273993/vim-plugin-for-exploring-macros-written-by-c-c,vim plugin for exploring macros written by c/c++,,,,,
464,"['c', 'makefile', 'autoconf', 'automake']","{'account_id': 1195008, 'reputation': 1817, 'user_id': 1166931, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c72c22f265e0045b02ffbb70179934af?s=256&d=identicon&r=PG', 'display_name': 'just ME', 'link': 'https://stackoverflow.com/users/1166931/just-me'}",True,24738,12597129.0,2,2,1397071041,1348646250,1348646634.0,12597102,CC BY-SA 3.0,https://stackoverflow.com/questions/12597102/how-to-create-a-makefile-linux,how to create a makefile linux,,,,,
465,"['c', 'random']","{'account_id': 1772518, 'reputation': 301, 'user_id': 1617030, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/6Hp33.jpg?s=256&g=1', 'display_name': 'Shark', 'link': 'https://stackoverflow.com/users/1617030/shark'}",True,4134,12422694.0,2,3,1396376884,1347618301,1349096007.0,12422637,CC BY-SA 3.0,https://stackoverflow.com/questions/12422637/how-to-generate-random-numbers-in-multiple-processes-at-the-same-time,How to generate random numbers in multiple processes at the same time?,,,,,
466,"['c', 'c99', 'strict-aliasing', 'restrict-qualifier']","{'account_id': 160089, 'reputation': 204604, 'user_id': 379897, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/73c5967cf90e62b10d34b1d2d0ad3aae?s=256&d=identicon&r=PG', 'display_name': 'R.. GitHub STOP HELPING ICE', 'link': 'https://stackoverflow.com/users/379897/r-github-stop-helping-ice'}",True,2904,,1,17,1396370636,1346721577,1396370636.0,12255686,CC BY-SA 3.0,https://stackoverflow.com/questions/12255686/understanding-restrict-qualifier-by-examples,Understanding restrict qualifier by examples,,,,,
467,"['c', 'memory-leaks', 'valgrind', 'osx-mountain-lion']","{'account_id': 1353113, 'reputation': 10874, 'user_id': 1292061, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/afD1k.jpg?s=256&g=1', 'display_name': 'ravron', 'link': 'https://stackoverflow.com/users/1292061/ravron'}",True,4355,12453399.0,3,5,1396062119,1347849383,1396062119.0,12452541,CC BY-SA 3.0,https://stackoverflow.com/questions/12452541/valgrind-reports-leaked-memory-on-os-x-10-8-1,Valgrind reports leaked memory on OS X 10.8.1,,,,,
468,"['c++', 'c', 'malloc']","{'account_id': 1579872, 'reputation': 477, 'user_id': 1465437, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/edf2ad83960b8b9e6a36084da53925d9?s=256&d=identicon&r=PG', 'display_name': 'Ming', 'link': 'https://stackoverflow.com/users/1465437/ming'}",True,12742,,3,6,1395291691,1348102127,1376646837.0,12504776,CC BY-SA 3.0,https://stackoverflow.com/questions/12504776/aligned-malloc-in-c,Aligned malloc in C++,,,,,
469,"['c', 'linux', 'unix', 'filesystems', 'traversal']","{'account_id': 332596, 'reputation': 1431, 'user_id': 657989, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/606e87d8cda49e85d07d8b26738eec6e?s=256&d=identicon&r=PG', 'display_name': 'tpar44', 'link': 'https://stackoverflow.com/users/657989/tpar44'}",True,7969,12610197.0,2,2,1394634662,1348690958,1348692257.0,12609747,CC BY-SA 3.0,https://stackoverflow.com/questions/12609747/traversing-a-filesystem-with-fts3,Traversing a Filesystem with fts(3),,,,,
470,"['c', 'function', 'pointers', 'logging']","{'account_id': 1481821, 'reputation': 3975, 'user_id': 1391026, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/af98bdbeea8772f2d90d47d507098256?s=256&d=identicon&r=PG', 'display_name': 'musicmatze', 'link': 'https://stackoverflow.com/users/1391026/musicmatze'}",True,1451,,3,4,1394544309,1348665519,1394544309.0,12602671,CC BY-SA 3.0,https://stackoverflow.com/questions/12602671/can-i-get-a-pointer-to-the-current-function,Can I get a pointer to the current function?,,,,,
471,"['c', 'unix', 'command-line', 'execv']","{'account_id': 1863610, 'reputation': 261, 'user_id': 1687646, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d996213ba3e66aaf17b0d305d0a75b74?s=256&d=identicon&r=PG', 'display_name': 'Baelix', 'link': 'https://stackoverflow.com/users/1687646/baelix'}",True,7082,12539411.0,3,0,1393875832,1348268766,1393875832.0,12539223,CC BY-SA 3.0,https://stackoverflow.com/questions/12539223/reading-commands-from-cmd-line-and-executing-them-in-c,"Reading commands from cmd line, and executing them in C",,,,,
472,"['c', 'arguments']","{'account_id': 1876961, 'reputation': 151, 'user_id': 1697987, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e15a07d941a867f576294475a330f60?s=256&d=identicon&r=PG', 'display_name': 'Khaled', 'link': 'https://stackoverflow.com/users/1697987/khaled'}",True,1688,12587914.0,2,5,1393872591,1348593154,1393872591.0,12587860,,https://stackoverflow.com/questions/12587860/va-arg-double-return-each-time-an-invalid-value,"va_arg( , double) return each time an invalid value",1348741373.0,too localized,,,
473,"['java', 'c', 'gdb']","{'account_id': 1116210, 'reputation': 455, 'user_id': 1105473, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/60b7b12c2ae90d649ba3b226f02596e5?s=256&d=identicon&r=PG', 'display_name': 'Eloar', 'link': 'https://stackoverflow.com/users/1105473/eloar'}",True,316,,1,0,1393836213,1348694677,1393836213.0,12610655,CC BY-SA 3.0,https://stackoverflow.com/questions/12610655/gdb-mi-detecting-target-waiting-for-input,GDB/MI detecting target waiting for input,,,,,
474,"['c++', 'c', 'netbeans', 'compiler-construction', 'mingw']","{'account_id': 1568778, 'reputation': 5064, 'user_id': 1456962, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/0ff2ef5348551c7c3e9d8f628908a6f0?s=256&d=identicon&r=PG', 'display_name': 'code', 'link': 'https://stackoverflow.com/users/1456962/code'}",True,167,12378889.0,2,2,1393529958,1347392515,,12376777,CC BY-SA 3.0,https://stackoverflow.com/questions/12376777/new-install-of-mingw-issue-with-compilation-and-executable,New Install of MinGW Issue with Compilation and Executable,,,,,
475,"['c', 'multithreading', 'sockets']","{'account_id': 1786761, 'reputation': 1778, 'user_id': 1708550, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cfz1B.png?s=256&g=1', 'display_name': 'Blitzkoder', 'link': 'https://stackoverflow.com/users/1708550/blitzkoder'}",True,398,22001998.0,1,2,1393287337,1348935876,1371264989.0,12654350,CC BY-SA 3.0,https://stackoverflow.com/questions/12654350/server-seems-to-drop-connections-in-accept,Server seems to drop connections in accept,,,,,
476,"['c', 'file-io']","{'account_id': 1826111, 'reputation': 189, 'user_id': 1658864, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e18adbb95292f4e53ab710fb05096fbe?s=256&d=identicon&r=PG', 'display_name': 'Timothy Ford', 'link': 'https://stackoverflow.com/users/1658864/timothy-ford'}",True,4143,12522290.0,3,1,1392673436,1348182629,1392673436.0,12522219,CC BY-SA 3.0,https://stackoverflow.com/questions/12522219/expected-declaration-specifiers-error-message,&quot;expected declaration specifiers&quot; error message,,,,,
477,"['c', 'arrays', 'pointers', '2d']","{'account_id': 1734914, 'reputation': 39, 'user_id': 1587712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e09d5f8c9592bd2b9df8ba90b2bd8bb?s=256&d=identicon&r=PG', 'display_name': 'Shobhit Saxena', 'link': 'https://stackoverflow.com/users/1587712/shobhit-saxena'}",True,213,,7,4,1391223228,1348226419,1369864739.0,12529484,CC BY-SA 3.0,https://stackoverflow.com/questions/12529484/problems-with-2-d-arrays,Problems with 2 D arrays,,,,,
478,['c'],"{'account_id': 1791989, 'reputation': 5486, 'user_id': 1632141, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/65c958381b8bcda9fcd400d16750ac01?s=256&d=identicon&r=PG', 'display_name': 'starkk92', 'link': 'https://stackoverflow.com/users/1632141/starkk92'}",True,229,12274832.0,8,0,1391006291,1346821569,,12274777,CC BY-SA 3.0,https://stackoverflow.com/questions/12274777/difference-between-printing-strings-with-and-with-out,difference between printing strings with &amp; and with out &amp;,,,,,
479,"['c', 'linux', 'io', 'pipe']","{'account_id': 997089, 'reputation': 2002, 'user_id': 1012773, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/0d62ac65da881c3b7db2982c98e243b5?s=256&d=identicon&r=PG', 'display_name': 'davide', 'link': 'https://stackoverflow.com/users/1012773/davide'}",True,5533,12527096.0,3,4,1390943364,1348216795,,12527027,CC BY-SA 3.0,https://stackoverflow.com/questions/12527027/fgets-ok-by-console-bad-by-pipe,"fgets(): Ok by console, Bad by pipe",,,,,
480,"['c', 'multithreading', 'pthreads', 'mutex', 'condition-variable']","{'account_id': 1891379, 'reputation': 121, 'user_id': 1709354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/648ac2faee0022a576cb03b58d4a887c?s=256&d=identicon&r=PG', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/1709354/nate'}",True,5686,12660905.0,1,5,1390523794,1348985266,1390523794.0,12659093,CC BY-SA 3.0,https://stackoverflow.com/questions/12659093/boss-worker-pthreads-web-server-in-c-server-crashes-if-more-requests-sent-than,Boss Worker Pthreads Web Server in C - Server crashes if more requests sent than number of threads,,,,,
481,"['c', 'linux-kernel']","{'account_id': 1129901, 'reputation': 9701, 'user_id': 1132871, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/IO6V2.jpg?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1132871/alex'}",True,1424,12354562.0,3,2,1389838564,1347288460,,12354122,CC BY-SA 3.0,https://stackoverflow.com/questions/12354122/linux-kernel-module-strange-behaviour,Linux kernel module strange behaviour,,,,,
482,"['c', 'terminal', 'printf']","{'account_id': 1547194, 'reputation': 303, 'user_id': 1440478, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/6f56aa5b88d78d418dc7bcc15f4fca02?s=256&d=identicon&r=PG', 'display_name': 'whatsherface', 'link': 'https://stackoverflow.com/users/1440478/whatsherface'}",True,371,12312033.0,4,1,1389828522,1346989983,1389828522.0,12311485,CC BY-SA 3.0,https://stackoverflow.com/questions/12311485/is-is-possible-to-log-everything-that-is-printed-to-the-terminal-into-a-text-fil,Is is possible to log everything that is printed to the terminal into a text file in C?,,,,,
483,"['c', 'gcc', 'arm', 'ld']","{'account_id': 243754, 'reputation': 6729, 'user_id': 516126, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/08d3131183d6c3ebc2ed5214a42e67dc?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/516126/brian'}",True,354,12415659.0,4,2,1389497100,1347566887,1389497100.0,12414012,CC BY-SA 3.0,https://stackoverflow.com/questions/12414012/compiler-optimizations-not-compiling-constant,Compiler optimizations not compiling constant?,,,,,
484,"['c++', 'c', 'sockets', 'networking', 'gethostbyaddr']","{'account_id': 1349740, 'reputation': 191, 'user_id': 1289731, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/5XLVc.png?s=256&g=1', 'display_name': 'F&#233;lix Faisant', 'link': 'https://stackoverflow.com/users/1289731/f%c3%a9lix-faisant'}",False,1706,,1,1,1389396200,1347125115,1389396200.0,12332906,CC BY-SA 3.0,https://stackoverflow.com/questions/12332906/gethostbyaddr-error-unknown-host,gethostbyaddr error Unknown host,,,,,
485,"['c++', 'c', 'cuda', 'thrust']","{'account_id': 1830726, 'reputation': 127, 'user_id': 1662194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fc1cae7e7435dce888a76c744a9271d?s=256&d=identicon&r=PG', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/1662194/tony'}",True,5317,12624854.0,3,6,1389181491,1348755646,1348801800.0,12623574,CC BY-SA 3.0,https://stackoverflow.com/questions/12623574/cuda-thrust-slow-when-operating-large-vectors-on-my-machine,CUDA Thrust slow when operating large vectors on my machine,,,,,
486,"['c', 'scintilla']","{'account_id': 1843123, 'reputation': 71, 'user_id': 1672122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd55e44ba345eec7077757934010b9bc?s=256&d=identicon&r=PG', 'display_name': 'Sarah', 'link': 'https://stackoverflow.com/users/1672122/sarah'}",True,711,,2,2,1389056045,1347646393,,12429813,CC BY-SA 3.0,https://stackoverflow.com/questions/12429813/scintilla-cant-compile-bait-example,Scintilla- Can&#39;t compile bait example,,,,,
487,"['c', 'windows']","{'account_id': 1015666, 'reputation': 413, 'user_id': 1027275, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4504253f156a81de62dfca11ed6fa1f2?s=256&d=identicon&r=PG', 'display_name': 'david', 'link': 'https://stackoverflow.com/users/1027275/david'}",True,318,12598929.0,2,1,1388711613,1348651637,1388711159.0,12598577,CC BY-SA 3.0,https://stackoverflow.com/questions/12598577/what-is-define-name-lpcstr-5,What is #define NAME ((LPCSTR) 5) ?,,,,,
488,"['c', 'char']","{'account_id': 1805530, 'reputation': 3, 'user_id': 1642681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce9f9070798644468b65811d84c952bb?s=256&d=identicon&r=PG', 'display_name': 'Karssassin', 'link': 'https://stackoverflow.com/users/1642681/karssassin'}",True,107,12241612.0,4,0,1388656287,1346642387,1388656287.0,12241602,CC BY-SA 3.0,https://stackoverflow.com/questions/12241602/it-is-compiling-but-crashes-everytime,It is compiling but crashes everytime,,,,,
489,"['c++', 'c']","{'account_id': 193834, 'reputation': 36977, 'user_id': 435800, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/4f40d75bd1227e2a57c77864047cd9f7?s=256&d=identicon&r=PG', 'display_name': 'Kiril Kirov', 'link': 'https://stackoverflow.com/users/435800/kiril-kirov'}",True,1310,12376488.0,7,12,1388429824,1347391123,1368639431.0,12376461,CC BY-SA 3.0,https://stackoverflow.com/questions/12376461/what-actually-happens-when-a-function-with-the-warning-control-reaches-end-o,"What (actually) happens, when a function with the warning &quot;control reaches end of non-void function&quot; is called?",,,,,
490,"['c', 'sockets', 'http-1.1']","{'account_id': 1553877, 'reputation': 41, 'user_id': 1445607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a771464572274e33230880b2fc31ded4?s=256&d=identicon&r=PG', 'display_name': 'Raghav', 'link': 'https://stackoverflow.com/users/1445607/raghav'}",True,2179,,2,4,1388371230,1346874171,1388371230.0,12288627,CC BY-SA 3.0,https://stackoverflow.com/questions/12288627/close-socket-if-there-is-a-period-of-inactivity-in-a-multi-connection-webserver,Close socket if there is a period of inactivity in a multi-connection webserver,,,,,
491,"['c', 'linux', 'ipc', 'pipe', 'communication']","{'account_id': 1424920, 'reputation': 45363, 'user_id': 1348709, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a42421767d184ad0c214464779861223?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/1348709/mike'}",True,1189,12641960.0,2,1,1388356238,1348839677,1388356238.0,12641175,CC BY-SA 3.0,https://stackoverflow.com/questions/12641175/simple-linux-pipe-program-data-is-not-received,"Simple Linux pipe program, data is not received",,,,,
492,['c'],"{'account_id': 1701442, 'reputation': 429, 'user_id': 1633051, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2008b2af00490880ec7c71911164a7f7?s=256&d=identicon&r=PG', 'display_name': 'user1471', 'link': 'https://stackoverflow.com/users/1633051/user1471'}",True,903,12272916.0,3,1,1388112351,1346801595,1388112351.0,12272672,CC BY-SA 3.0,https://stackoverflow.com/questions/12272672/char-array-memory-allocation,Char array memory allocation,,,,,
493,"['c++', 'c', 'static-analysis', 'pc-lint']","{'account_id': 387783, 'reputation': 4660, 'user_id': 746346, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/bd7e28f3d04b09ab4a503a992568f417?s=256&d=identicon&r=PG', 'display_name': 'Tor Klingberg', 'link': 'https://stackoverflow.com/users/746346/tor-klingberg'}",True,486,13619421.0,2,0,1387970920,1348160545,1387970920.0,12517388,CC BY-SA 3.0,https://stackoverflow.com/questions/12517388/pc-lint-flexelint-rule-against-plain-char,PC-lint / Flexelint rule against plain char,,,,,
494,"['c', 'eclipse', 'mingw', 'static-libraries']","{'account_id': 1870740, 'reputation': 21, 'user_id': 1693016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d071f80f010cca435918934531cab1f?s=256&d=identicon&r=PG', 'display_name': 'Jake Wayne', 'link': 'https://stackoverflow.com/users/1693016/jake-wayne'}",True,304,,1,2,1387282785,1348439413,1387282551.0,12556818,CC BY-SA 3.0,https://stackoverflow.com/questions/12556818/including-a-static-library-in-a-c-project-eclipse,Including a static library in a C project (Eclipse),,,,,
495,"['c++', 'c', 'resources', 'macros', 'concatenation']","{'account_id': 1674137, 'reputation': 669, 'user_id': 1540011, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/72546b18b0114e75499f88944f3890c3?s=256&d=identicon&r=PG', 'display_name': 'Topilski Alexandr', 'link': 'https://stackoverflow.com/users/1540011/topilski-alexandr'}",True,3916,12648021.0,1,4,1386903537,1348824665,1349037042.0,12637325,CC BY-SA 3.0,https://stackoverflow.com/questions/12637325/concate-define-and-string-in-resources,Concate define and string in resources,,,,,
496,"['c', 'ffmpeg']","{'account_id': 551503, 'reputation': 2979, 'user_id': 916366, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/69f89628d31b36c1ffa590e1657449ac?s=256&d=identicon&r=PG', 'display_name': 'beni', 'link': 'https://stackoverflow.com/users/916366/beni'}",False,1923,,1,0,1386837341,1348054565,1348061752.0,12493904,CC BY-SA 3.0,https://stackoverflow.com/questions/12493904/how-to-use-the-ffmpeg-library-to-transpose-a-video,How to use the ffmpeg library to transpose a video?,,,,,
497,"['c++', 'c', 'optimization']","{'account_id': 140468, 'reputation': 47869, 'user_id': 346804, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/xZg8n.jpg?s=256&g=1', 'display_name': 'ronag', 'link': 'https://stackoverflow.com/users/346804/ronag'}",True,242,12260000.0,2,3,1386830368,1346748312,1386830368.0,12259824,,https://stackoverflow.com/questions/12259824/tool-for-simplifying-optimizing-logic,Tool for simplifying/optimizing logic?,1384138578.0,Not suitable for this site,,,
498,"['c', 'sorting', 'pivot', 'quicksort']","{'account_id': 1044618, 'reputation': 12838, 'user_id': 1049893, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f5d5ebb073cfa55b19168608f502584e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Teja', 'link': 'https://stackoverflow.com/users/1049893/teja'}",True,471,12326051.0,1,0,1386179644,1347055225,1386179644.0,12325959,CC BY-SA 3.0,https://stackoverflow.com/questions/12325959/how-to-make-pivot-element-generic-inside-quicksort,How to make pivot element generic inside Quicksort?,,,,,
499,"['c', 'struct', 'global-variables']","{'account_id': 459147, 'reputation': 3365, 'user_id': 859453, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/b1238bfa1241c414bc0f411984c89487?s=256&d=identicon&r=PG', 'display_name': 'Kyrol', 'link': 'https://stackoverflow.com/users/859453/kyrol'}",True,14377,12480987.0,3,2,1386176558,1347984828,1348080948.0,12480941,CC BY-SA 3.0,https://stackoverflow.com/questions/12480941/best-use-of-a-global-struct-variable-in-c,Best use of a global struct variable in C,,,,,
500,"['c++', 'c', 'winforms', 'visual-studio-2010', 'opencv']","{'account_id': 940983, 'reputation': 679, 'user_id': 969061, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/5fd014556b5c8cc408e297a9e6d6e3bd?s=256&d=identicon&r=PG', 'display_name': 'geeta', 'link': 'https://stackoverflow.com/users/969061/geeta'}",True,1358,12588458.0,1,1,1385981037,1348551834,1385981037.0,12576825,CC BY-SA 3.0,https://stackoverflow.com/questions/12576825/memory-leak-in-cvloadimage-function,Memory leak in cvLoadImage function,,,,,
501,['c'],"{'account_id': 1789551, 'reputation': 357, 'user_id': 1630275, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/cf4c482f7fed5fde874026986fb12f9b?s=256&d=identicon&r=PG', 'display_name': 'Borrito', 'link': 'https://stackoverflow.com/users/1630275/borrito'}",True,424,,2,0,1385815218,1346928801,1385815218.0,12298503,CC BY-SA 3.0,https://stackoverflow.com/questions/12298503/casting-a-structure-type-included-in-the-sizeof,Casting a structure type included in the sizeof,,,,,
502,"['c', 'arrays', 'while-loop']","{'account_id': 1783118, 'reputation': 943, 'user_id': 1625310, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/ee65f7d575bffc430f50641a53826bcc?s=256&d=identicon&r=PG', 'display_name': 'Ariaramnes', 'link': 'https://stackoverflow.com/users/1625310/ariaramnes'}",True,25988,12545151.0,8,3,1385600378,1348327841,1348329299.0,12545116,CC BY-SA 3.0,https://stackoverflow.com/questions/12545116/c-while-loop-for-an-array-of-integers,C While loop for an array of integers,,,,,
503,"['c', 'arrays', 'bitmap']","{'account_id': 1641391, 'reputation': 3, 'user_id': 1513749, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a32822caf29cca2c8453760827c4bb8e?s=256&d=identicon&r=PG', 'display_name': 'Varun Kulkarni', 'link': 'https://stackoverflow.com/users/1513749/varun-kulkarni'}",False,141,,1,-2,1385297707,1348738267,1385297707.0,12618257,CC BY-SA 3.0,https://stackoverflow.com/questions/12618257/how-do-i-check-if-atleast-one-element-of-bitmap-array-is-not-zero,How do i check if atleast one element of bitmap array is not zero?,,,,,
504,"['c', 'linux', 'named-pipes']","{'account_id': 1256949, 'reputation': 505, 'user_id': 1216216, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/a64a004a0a03cb91e314415eac2e9f5b?s=256&d=identicon&r=PG', 'display_name': 'user1216216', 'link': 'https://stackoverflow.com/users/1216216/user1216216'}",True,6126,,2,3,1385125976,1346765589,,12264622,CC BY-SA 3.0,https://stackoverflow.com/questions/12264622/how-to-write-to-a-named-pipe-and-dont-wait-for-reading-the-pipe,how to write to a named pipe and don&#39;t wait for reading the pipe,,,,,
505,"['python', 'c', 'rabbitmq']","{'account_id': 1700703, 'reputation': 343, 'user_id': 1560858, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/290e878c36bdb0b755e27ced4b94c7e8?s=256&d=identicon&r=PG', 'display_name': 'liangdong from baidu', 'link': 'https://stackoverflow.com/users/1560858/liangdong-from-baidu'}",False,339,,1,0,1385011996,1347435368,1347765141.0,12383270,CC BY-SA 3.0,https://stackoverflow.com/questions/12383270/my-rabbitmqs-qps-is-only-80-in-piki-1000-in-rabbitmq-c-whats-wrong-with-it,"My rabbitmq&#39;s qps is only 80 in piki 1000 in rabbitmq-c, what&#39;s wrong with it?",,,,,
506,"['c++', 'c', 'dynamic', 'allocation', 'multidimensional-array']","{'account_id': 1829003, 'reputation': 1551, 'user_id': 1660982, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/b4eb74296a7525c966216dee37d59f5a?s=256&d=identicon&r=PG', 'display_name': 'Aragon', 'link': 'https://stackoverflow.com/users/1660982/aragon'}",True,3812,12635355.0,6,1,1384332249,1348815452,,12635066,CC BY-SA 3.0,https://stackoverflow.com/questions/12635066/dynamically-allocate-2d-array-without-using-any-loops,Dynamically allocate 2D array without using any loops?,,,,,
