,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
561,['c'],"{'account_id': 12242307, 'reputation': 110, 'user_id': 8935008, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-sn78mJFoGd8/AAAAAAAAAAI/AAAAAAAAGCU/ElvrYx05wxE/photo.jpg?sz=256', 'display_name': 'Gagan Batra', 'link': 'https://stackoverflow.com/users/8935008/gagan-batra'}",True,195,2,0,1585364876,1585288615,1585364876.0,60880691,CC BY-SA 4.0,https://stackoverflow.com/questions/60880691/why-is-my-bool-function-not-being-implemented,Why is my bool function not being implemented?,60880710.0,,,,
562,"['c', 'fault']","{'account_id': 10409672, 'reputation': 33, 'user_id': 7675464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66b9c707d16f9542f147f0d64ca8d7a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'jaaytbe', 'link': 'https://stackoverflow.com/users/7675464/jaaytbe'}",True,227,1,0,1585364854,1585364535,,60896773,CC BY-SA 4.0,https://stackoverflow.com/questions/60896773/segmentation-fault-11-in-c-code-when-trying-to-print-results,"Segmentation fault: 11, in C code when trying to print results",60896800.0,,,,
563,"['c', 'linux', 'operating-system', 'semaphore']","{'account_id': 17020114, 'reputation': 33, 'user_id': 12312920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6df332f97f1eedfccbe025c66d022b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'DDTORRES055', 'link': 'https://stackoverflow.com/users/12312920/ddtorres055'}",True,270,1,3,1585362361,1585357067,,60896064,CC BY-SA 4.0,https://stackoverflow.com/questions/60896064/how-do-i-sync-the-outputs-of-two-processes-using-a-semaphore-with-c-in-linux,How do I sync the outputs of two processes using a semaphore with C in Linux?,60896566.0,,,,
564,"['c', 'segmentation-fault']","{'account_id': 1803381, 'reputation': 5871, 'user_id': 1641112, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/00bee18fb974a0057fb61a56faf66052?s=256&d=identicon&r=PG', 'display_name': 'StevieD', 'link': 'https://stackoverflow.com/users/1641112/stevied'}",True,33,1,0,1585358966,1585358303,,60896191,,https://stackoverflow.com/questions/60896191/segmentation-fault-on-relatively-small-array,Segmentation fault on relatively small array,60896251.0,1585359260.0,Duplicate,,
565,"['c', 'linux', 'permissions', 'fork', 'glibc']","{'account_id': 15978, 'reputation': 9117, 'user_id': 34372, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/433f1fe3d3df1054ded10f69cd60d2b4?s=256&d=identicon&r=PG', 'display_name': 'Dean Schulze', 'link': 'https://stackoverflow.com/users/34372/dean-schulze'}",True,198,1,1,1585358410,1585348762,,60895038,CC BY-SA 4.0,https://stackoverflow.com/questions/60895038/if-a-c-program-executing-as-root-executes-another-binary-by-calling-systemsomep,If a C program executing as root executes another binary by calling system(someprog) does that program also run as root?,60895253.0,,,,
566,"['c', 'macros']","{'account_id': 9118660, 'reputation': 1103, 'user_id': 6784916, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/0E15Z.png?s=256&g=1', 'display_name': 'aganm', 'link': 'https://stackoverflow.com/users/6784916/aganm'}",True,938,4,3,1585354352,1585242360,1585247747.0,60872473,CC BY-SA 4.0,https://stackoverflow.com/questions/60872473/how-do-i-make-a-c-macro-expand-to-a-struct-and-function-using-this-method,How do I make a C macro expand to a struct and function using this method,60875987.0,,,,
567,"['c', 'debugging', 'visual-studio-code']","{'account_id': 4804845, 'reputation': 13, 'user_id': 3880305, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Teak', 'link': 'https://stackoverflow.com/users/3880305/teak'}",True,30,1,1,1585353531,1585351962,1585353531.0,60895510,CC BY-SA 4.0,https://stackoverflow.com/questions/60895510/how-can-i-run-my-debugger-commands-while-the-program-is-running,How can I run my debugger commands while the program is running?,60895584.0,,,,
568,"['python', 'c++', 'c', 'python-c-api']","{'account_id': 3840810, 'reputation': 543, 'user_id': 7092484, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/l9xmX.png?s=256&g=1', 'display_name': 'Throckmorton', 'link': 'https://stackoverflow.com/users/7092484/throckmorton'}",True,162,1,3,1585353349,1585351992,1585352971.0,60895514,CC BY-SA 4.0,https://stackoverflow.com/questions/60895514/declaration-in-c-considered-definition-in-c,Declaration in C considered definition in C++,,,,,
569,"['c', 'arrays']","{'account_id': 18016057, 'reputation': 31, 'user_id': 13094551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bad56bb7903dbdc9c6ec230e2c21bbeb?s=256&d=identicon&r=PG&f=1', 'display_name': 'dogsandcats944', 'link': 'https://stackoverflow.com/users/13094551/dogsandcats944'}",True,114,3,3,1585353283,1585301034,1585353283.0,60883165,CC BY-SA 4.0,https://stackoverflow.com/questions/60883165/how-do-i-copy-the-common-values-from-two-arrays-of-the-same-length-into-another,How do I copy the common values from two arrays of the same length into another without duplicates?,,,,,
570,"['c', 'multithreading', 'pthreads', 'hashtable', 'mutex']","{'account_id': 10930867, 'reputation': 17, 'user_id': 8034038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c84f903297fae493a4da6fe119f4eac1?s=256&d=identicon&r=PG&f=1', 'display_name': 'ichaudry', 'link': 'https://stackoverflow.com/users/8034038/ichaudry'}",True,336,1,-1,1585353067,1585345065,1585345543.0,60894441,CC BY-SA 4.0,https://stackoverflow.com/questions/60894441/mutex-locking-hash-map-reduces-performance,Mutex locking hash map reduces performance,,,,,
571,"['c', 'struct', 'cpu-registers', 'plc']","{'account_id': 15152640, 'reputation': 39, 'user_id': 13133485, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-3LVw1c21CWI/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcahbx0oSdU8AN_xdEk4whIAuxcAuQ/mo/photo.jpg?sz=256', 'display_name': 'Andrew Cline', 'link': 'https://stackoverflow.com/users/13133485/andrew-cline'}",True,425,2,3,1585351923,1585293465,1585347476.0,60881471,CC BY-SA 4.0,https://stackoverflow.com/questions/60881471/how-can-i-automatically-add-padding-to-bytes-in-a-struct-to-fix-register-alignme,How can I automatically add padding to bytes in a struct to fix register alignment in C?,,,,,
572,"['c++', 'c', 'windows', 'kernel', 'windows-kernel']","{'account_id': 13561029, 'reputation': 51, 'user_id': 9782736, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-yZvIYrmCbP0/AAAAAAAAAAI/AAAAAAAAAEE/Jena5V63bnc/photo.jpg?sz=256', 'display_name': 'Cow Nation', 'link': 'https://stackoverflow.com/users/9782736/cow-nation'}",False,732,1,0,1585351655,1585345806,1585346348.0,60894565,CC BY-SA 4.0,https://stackoverflow.com/questions/60894565/opening-named-shared-memory-in-windows-kernel,Opening named shared memory in windows kernel,,,,,
573,"['c', 'scanf', 'string-length', 'getchar']","{'account_id': 16258491, 'reputation': 147, 'user_id': 11740548, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74a2354ea0e79a3bfbc84c8f607e9b29?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mattmmmmm', 'link': 'https://stackoverflow.com/users/11740548/mattmmmmm'}",True,71,2,1,1585351063,1585315534,1585350917.0,60886951,CC BY-SA 4.0,https://stackoverflow.com/questions/60886951/is-having-two-scanf-or-getchar-inside-and-outside-a-loop-necessary,Is having two scanf or getchar() inside and outside a loop necessary?,,,,,
574,"['c', 'arrays', 'function']","{'account_id': 18072580, 'reputation': 11, 'user_id': 13136834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/436af918aa2636eefe84e314983823d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Goose91', 'link': 'https://stackoverflow.com/users/13136834/goose91'}",False,39,2,1,1585350635,1585330659,1585330789.0,60891299,CC BY-SA 4.0,https://stackoverflow.com/questions/60891299/cant-create-function-to-create-unique-array,Can&#39;t Create Function to Create Unique Array,,,,,
575,"['c', 'automation', 'scripting', 'gdb', 'gdbinit']","{'account_id': 8536230, 'reputation': 59, 'user_id': 6397938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c47034ec6c684a6ddeba6016df87b03d?s=256&d=identicon&r=PG&f=1', 'display_name': 'sonic_maniac', 'link': 'https://stackoverflow.com/users/6397938/sonic-maniac'}",True,214,1,2,1585349708,1585107736,1585168238.0,60842704,CC BY-SA 4.0,https://stackoverflow.com/questions/60842704/track-all-variables-for-execution-of-function-in-gdb,Track all variables for execution of function in gdb,60860865.0,,,,
576,"['c', 'int']","{'account_id': 8921343, 'reputation': 2875, 'user_id': 8124392, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/29ccdaed954c2c2d9da35fcefcadcb95?s=256&d=identicon&r=PG&f=1', 'display_name': 'oo92', 'link': 'https://stackoverflow.com/users/8124392/oo92'}",True,34,1,0,1585349647,1585348790,,60895046,CC BY-SA 4.0,https://stackoverflow.com/questions/60895046/cant-assign-the-for-loop-increment-to-an-int-variable,Can&#39;t assign the for loop increment to an int variable,60895181.0,,,,
577,"['c', 'windows', 'driver', 'windows-kernel', 'wfp']","{'account_id': 2801767, 'reputation': 429, 'user_id': 2409894, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/vmxZ8.gif?s=256&g=1', 'display_name': 'Flavio', 'link': 'https://stackoverflow.com/users/2409894/flavio'}",True,286,1,0,1585347699,1585330044,,60891129,CC BY-SA 4.0,https://stackoverflow.com/questions/60891129/windows-filtering-platform-classifyfn-bsod-at-dispatch-level,Windows Filtering Platform: ClassifyFn BSOD at DISPATCH_LEVEL,60894871.0,,,,
578,"['c', 'function', 'arguments', 'increment', 'post-increment']","{'account_id': 11395393, 'reputation': 5, 'user_id': 12030892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1a5ca5c1cf19622200810f1e527160a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piesquareisg', 'link': 'https://stackoverflow.com/users/12030892/piesquareisg'}",True,253,5,0,1585347185,1585331536,1585336371.0,60891539,CC BY-SA 4.0,https://stackoverflow.com/questions/60891539/post-incremented-function-argument-by-function-invocation,Post-Incremented function argument by function invocation,,,,,
579,"['c', 'segmentation-fault']","{'account_id': 15341712, 'reputation': 1, 'user_id': 11068523, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-EPhyB27Ib98/AAAAAAAAAAI/AAAAAAAAGGE/TUiUb75FUhk/photo.jpg?sz=256', 'display_name': 'Joel Ortiz', 'link': 'https://stackoverflow.com/users/11068523/joel-ortiz'}",False,29,1,0,1585346479,1585345776,1585346479.0,60894560,CC BY-SA 4.0,https://stackoverflow.com/questions/60894560/segment-fault-c-program-dynamic-2d-array-for-social-media-database,Segment fault C program dynamic 2D array for social media database,,,,,
580,"['c', 'swift']","{'account_id': 167889, 'reputation': 3876, 'user_id': 392986, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/d19d52745553f78f2a1fb39e93aacbf3?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/392986/nick'}",True,227,2,1,1585346057,1585257161,1585257626.0,60876206,CC BY-SA 4.0,https://stackoverflow.com/questions/60876206/memory-corruption-in-swift-with-pointers,Memory corruption in Swift with pointers,60894617.0,,,,
581,"['c', 'runtime-error']","{'account_id': 8921343, 'reputation': 2875, 'user_id': 8124392, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/29ccdaed954c2c2d9da35fcefcadcb95?s=256&d=identicon&r=PG&f=1', 'display_name': 'oo92', 'link': 'https://stackoverflow.com/users/8124392/oo92'}",True,62,3,2,1585345945,1585344387,,60894319,CC BY-SA 4.0,https://stackoverflow.com/questions/60894319/program-alters-variable-value-during-execution,Program alters variable value during execution,60894367.0,,,,
582,['c'],"{'account_id': 18073551, 'reputation': 1, 'user_id': 13137543, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-dz95y5mnqUY/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nAqeKTPy0scnErUgEW-mVOykcBBZA/photo.jpg?sz=256', 'display_name': 'Momo', 'link': 'https://stackoverflow.com/users/13137543/momo'}",False,222,1,0,1585345787,1585340161,1585345787.0,60893536,CC BY-SA 4.0,https://stackoverflow.com/questions/60893536/finding-duplicate-value-in-a-row-2d-array,Finding duplicate value in a row (2D array),,,,,
583,['c'],"{'account_id': 17979394, 'reputation': 73, 'user_id': 13066139, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29987e0826e4281952ad2975ad1f33f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'adi99', 'link': 'https://stackoverflow.com/users/13066139/adi99'}",True,39,1,0,1585344848,1585323436,1585344848.0,60889258,CC BY-SA 4.0,https://stackoverflow.com/questions/60889258/why-does-my-babylonian-algorithm-2-not-work-for-n-65,Why does my Babylonian Algorithm 2 not work for n=65?,,,,,
584,"['c', 'pre-increment']","{'account_id': 18072435, 'reputation': 1, 'user_id': 13136726, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/688603508616867/picture?type=large', 'display_name': 'Kris ', 'link': 'https://stackoverflow.com/users/13136726/kris'}",False,55,1,-2,1585344050,1585328858,1585329671.0,60890801,,https://stackoverflow.com/questions/60890801/i-dont-understand-how-to-interpret-a-a,I don&#39;t understand how to interpret ++a * ++a,,1585329821.0,Duplicate,,
585,"['c', 'caching']","{'account_id': 4740828, 'reputation': 197, 'user_id': 3833632, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/454a0a0566c743782b624a4c3abd0fec?s=256&d=identicon&r=PG&f=1', 'display_name': 'CalebK', 'link': 'https://stackoverflow.com/users/3833632/calebk'}",False,30,0,1,1585342528,1585342528,,60893999,CC BY-SA 4.0,https://stackoverflow.com/questions/60893999/writing-to-local-variable-vs-caching-in-sequential-memory-access,Writing to local variable vs caching in sequential memory access,,,,,
586,"['c', 'struct', 'linked-list', 'singly-linked-list']","{'account_id': 13314025, 'reputation': 41, 'user_id': 9611104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99a02216aa3d997f7019f701c5095486?s=256&d=identicon&r=PG&f=1', 'display_name': 'Priyansh', 'link': 'https://stackoverflow.com/users/9611104/priyansh'}",True,55,2,0,1585342267,1585338489,1585342267.0,60893190,CC BY-SA 4.0,https://stackoverflow.com/questions/60893190/why-does-my-program-is-terminating-abruptly,Why does my program is terminating abruptly?,60893945.0,,,,
587,['c'],"{'account_id': 18068795, 'reputation': 11, 'user_id': 13133920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea774b2e9efa4120255d8dda9654a859?s=256&d=identicon&r=PG&f=1', 'display_name': 'plop', 'link': 'https://stackoverflow.com/users/13133920/plop'}",True,45,1,0,1585341913,1585297728,1585341913.0,60882336,CC BY-SA 4.0,https://stackoverflow.com/questions/60882336/what-does-this-error-mean-expected-identifier-or,What does this error mean? &quot;expected identifier or &#39;(&#39;&quot;,,,,,
588,"['c', 'io', 'scanf', 'feof']","{'account_id': 16251261, 'reputation': 37, 'user_id': 11735167, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1650921211719292/picture?type=large', 'display_name': 'Mehdi Zayene', 'link': 'https://stackoverflow.com/users/11735167/mehdi-zayene'}",False,20,0,0,1585341599,1585341599,,60893807,,https://stackoverflow.com/questions/60893807/feoffile-returning-wrong-value,feof(file) returning wrong value,,1585341909.0,Duplicate,,
589,"['c', 'file', 'import']","{'account_id': 16253398, 'reputation': 448, 'user_id': 11736671, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eZzcK.jpg?s=256&g=1', 'display_name': 'Roberto Rocco', 'link': 'https://stackoverflow.com/users/11736671/roberto-rocco'}",True,56,2,0,1585338587,1585332942,1585334518.0,60891871,CC BY-SA 4.0,https://stackoverflow.com/questions/60891871/how-to-import-a-large-quantity-of-numerical-data,How to import a large quantity of numerical data,60892294.0,,,,
590,['c'],"{'account_id': 18073435, 'reputation': 11, 'user_id': 13137466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8035c802badf35108f1bfc5261ca2b44?s=256&d=identicon&r=PG&f=1', 'display_name': 'frtfyguhu', 'link': 'https://stackoverflow.com/users/13137466/frtfyguhu'}",False,25,0,0,1585337985,1585337985,,60893082,,https://stackoverflow.com/questions/60893082/scanf-is-not-working-in-loop-of-c-program,scanf is not working in loop of c program,,1585338227.0,Duplicate,,
591,"['c', 'recursion']","{'account_id': 14027916, 'reputation': 61, 'user_id': 10132514, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PChdcKH36tw/AAAAAAAAAAI/AAAAAAAADRo/V2n6nz1g5Ns/photo.jpg?sz=256', 'display_name': 'Nan0', 'link': 'https://stackoverflow.com/users/10132514/nan0'}",False,66,1,0,1585337128,1585336631,,60892774,CC BY-SA 4.0,https://stackoverflow.com/questions/60892774/recursive-function-vs-if-else,Recursive function VS If-Else,,,,,
592,"['c', 'sockets', 'ipc']","{'account_id': 2760957, 'reputation': 481, 'user_id': 4743466, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/35b9eee7a42e06c9845b2a5df2be4596?s=256&d=identicon&r=PG', 'display_name': 'Erik Vesterlund', 'link': 'https://stackoverflow.com/users/4743466/erik-vesterlund'}",False,80,0,0,1585334209,1585334209,,60892192,CC BY-SA 4.0,https://stackoverflow.com/questions/60892192/use-poll-to-distinguish-connection-from-message,Use poll to distinguish connection from message,,,,,
593,"['c', 'reverse']","{'user_type': 'does_not_exist', 'display_name': 'user13133026'}",True,41,1,1,1585333838,1585284534,1585333838.0,60880162,CC BY-SA 4.0,https://stackoverflow.com/questions/60880162/double-space-that-i-dont-know-where-it-came-from,Double space that I don&#39;t know where it came from,60880527.0,,,,
594,['c'],"{'account_id': 16566404, 'reputation': 746, 'user_id': 11970836, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/259yY.jpg?s=256&g=1', 'display_name': 'Muhammedogz', 'link': 'https://stackoverflow.com/users/11970836/muhammedogz'}",True,93,1,0,1585333821,1585317942,1585318429.0,60887635,CC BY-SA 4.0,https://stackoverflow.com/questions/60887635/changing-string-value-with-int-value-in-c,Changing string value with int value in C,60892094.0,,,,
595,"['c', 'c-strings', 'strtok']","{'account_id': 17879603, 'reputation': 85, 'user_id': 12988769, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhB2jqbI7qILbGYsFVAk7Rk8AtRrgtXylkcBWrSmg=k-s256', 'display_name': 'Francisco Cunha', 'link': 'https://stackoverflow.com/users/12988769/francisco-cunha'}",True,33,1,1,1585333374,1585331896,1585333374.0,60891635,CC BY-SA 4.0,https://stackoverflow.com/questions/60891635/function-not-running-after-using-strtok,Function not running after using strtok,60891710.0,,,,
596,"['c++', 'sql', 'c', 'odbc', 'sqlncli']","{'account_id': 1672001, 'reputation': 2228, 'user_id': 1538301, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c76f5389832d702d1033b2d31f348f7a?s=256&d=identicon&r=PG', 'display_name': 'gabriel.hayes', 'link': 'https://stackoverflow.com/users/1538301/gabriel-hayes'}",True,36,2,0,1585332079,1585330709,,60891306,CC BY-SA 4.0,https://stackoverflow.com/questions/60891306/use-conditional-compilation-to-check-if-user-has-sql-native-client-odbc,Use conditional compilation to check if user has SQL Native Client? (ODBC),,,,,
597,"['c', 'macros', 'expansion']","{'account_id': 6612776, 'reputation': 103, 'user_id': 5107192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79591ec0c4f4c4230bb87c9593cd3a6e?s=256&d=identicon&r=PG', 'display_name': 'Luighi Viton-Zorrilla', 'link': 'https://stackoverflow.com/users/5107192/luighi-viton-zorrilla'}",True,259,2,1,1585331074,1585328292,,60890647,CC BY-SA 4.0,https://stackoverflow.com/questions/60890647/one-level-macro-expansion-in-c,One level macro expansion in C,60891394.0,,,,
598,"['c', 'function', 'factorial']","{'account_id': 18068601, 'reputation': 11, 'user_id': 13133774, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-sxj9SzQEVsE/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBvz6qlsJQCBMkgj241_QmDaCId-A/photo.jpg?sz=256', 'display_name': 'Jackson', 'link': 'https://stackoverflow.com/users/13133774/jackson'}",True,95,2,0,1585330969,1585296511,1585297463.0,60882061,CC BY-SA 4.0,https://stackoverflow.com/questions/60882061/why-is-my-function-outputting-incorrectly,why is my function outputting incorrectly?,60882224.0,,,,
599,"['c', 'if-statement', 'logical-operators']","{'account_id': 17069424, 'reputation': 77, 'user_id': 12350613, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCSD-1FT---oEqLJurH-TDOJuY9onq4mvILj46t=k-s256', 'display_name': 'Max Mustermann', 'link': 'https://stackoverflow.com/users/12350613/max-mustermann'}",True,144,1,1,1585330707,1585329714,1585330707.0,60891046,CC BY-SA 4.0,https://stackoverflow.com/questions/60891046/if-statement-with-logical-and-operators,IF statement with logical &amp;&amp; and || operators,60891183.0,,,,
600,"['c', 'embedded', 'c-preprocessor']","{'account_id': 16322420, 'reputation': 345, 'user_id': 11787937, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-DJDplyy4-Kw/AAAAAAAAAAI/AAAAAAAAAD0/f3kSriZ_kiI/photo.jpg?sz=256', 'display_name': 'Peter Kapteyn', 'link': 'https://stackoverflow.com/users/11787937/peter-kapteyn'}",True,100,1,1,1585330540,1585183723,1585184380.0,60859492,CC BY-SA 4.0,https://stackoverflow.com/questions/60859492/how-to-change-define-value-from-another-file,How to change #define value from another file,,,,,
601,['c'],"{'account_id': 17759873, 'reputation': 59, 'user_id': 12896064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24298942d91d42deae2707779b4ce65b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bobby.lock', 'link': 'https://stackoverflow.com/users/12896064/bobby-lock'}",True,144,1,1,1585330008,1585329160,1585329937.0,60890902,CC BY-SA 4.0,https://stackoverflow.com/questions/60890902/how-to-fix-segmentation-fault-core-dumped-error-in-c,How to fix Segmentation fault (core dumped) error in C,60891010.0,,,,
602,"['c', 'algorithm', 'function', 'recursion']","{'account_id': 10596956, 'reputation': 27, 'user_id': 12961609, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pL0MFmHEKwU/AAAAAAAAAAI/AAAAAAAAAGk/ZV1YQEv6s2o/photo.jpg?sz=256', 'display_name': 'Yıldız Alara K&#246;ymen', 'link': 'https://stackoverflow.com/users/12961609/y%c4%b1ld%c4%b1z-alara-k%c3%b6ymen'}",False,39,0,0,1585329292,1585328911,1585329292.0,60890820,CC BY-SA 4.0,https://stackoverflow.com/questions/60890820/cant-figure-out-why-the-output-is-wrong,Can&#39;t figure out why the output is wrong,,,,,
603,"['c', 'pointers', 'embedded']","{'account_id': 2029473, 'reputation': 441, 'user_id': 4575668, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/32740f3b59ebdeefefd255925c682ba4?s=256&d=identicon&r=PG', 'display_name': 'Nubcake', 'link': 'https://stackoverflow.com/users/4575668/nubcake'}",True,786,1,3,1585328888,1585327218,,60890346,CC BY-SA 4.0,https://stackoverflow.com/questions/60890346/c-casting-uint8-t-to-uint32-t-behaviour,c - casting uint8_t* to uint32_t* behaviour,60890810.0,,,,
604,"['c', 'matrix', 'max', 'min']","{'account_id': 18069544, 'reputation': 11, 'user_id': 13134517, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffece87f4b114ab7e5d0659a226ff3e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13134517', 'link': 'https://stackoverflow.com/users/13134517/user13134517'}",True,90,1,1,1585328608,1585305155,1585309761.0,60884225,CC BY-SA 4.0,https://stackoverflow.com/questions/60884225/i-want-to-find-min-in-rows-but-max-in-column-in-c-language-by-using-matrix,I want to find min in rows but max in column in c language by using matrix,,,,,
605,"['c', 'windows', 'winapi', 'icons']","{'account_id': 483357, 'reputation': 46198, 'user_id': 898348, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/13b3f2c44ba8449bd60764d07f4538dc?s=256&d=identicon&r=PG', 'display_name': 'Jabberwocky', 'link': 'https://stackoverflow.com/users/898348/jabberwocky'}",True,597,1,4,1585327320,1585319122,1585322197.0,60887975,CC BY-SA 4.0,https://stackoverflow.com/questions/60887975/getting-modern-system-icons-with-loadicon,Getting modern system icons with LoadIcon,60890009.0,,,,
606,"['c', 'heapsort']","{'account_id': 18043197, 'reputation': 11, 'user_id': 13114817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9bd450249b6f3ebefbd8ca9240d1aa95?s=256&d=identicon&r=PG&f=1', 'display_name': 'juni', 'link': 'https://stackoverflow.com/users/13114817/juni'}",False,51,0,0,1585326958,1585316207,1585326958.0,60887156,CC BY-SA 4.0,https://stackoverflow.com/questions/60887156/is-my-heapsort-projects-time-complexity-n-logn,Is my heapsort project&#39;s time complexity N * log(N)?,,,,,
607,"['c', 'arduino', 'interrupt', 'avr', 'atmega32']","{'account_id': 17026113, 'reputation': 35, 'user_id': 12317312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2990a2d0f83720cb0a93c8afc72f90a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'scrub', 'link': 'https://stackoverflow.com/users/12317312/scrub'}",True,1388,2,3,1585325210,1585273289,,60878795,CC BY-SA 4.0,https://stackoverflow.com/questions/60878795/how-can-the-average-of-the-adc-readings-be-calculated,How can the average of the ADC Readings be calculated?,60880151.0,,,,
608,"['c', 'hex', 'decimal']","{'account_id': 18070519, 'reputation': 23, 'user_id': 13135297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b65856ec2af7bddbbe3f8f51aa0c830b?s=256&d=identicon&r=PG&f=1', 'display_name': 'roh.it', 'link': 'https://stackoverflow.com/users/13135297/roh-it'}",True,2169,2,-1,1585325141,1585322702,1585323710.0,60889033,,https://stackoverflow.com/questions/60889033/program-to-invert-a-hexadecimal-number-in-c,Program to Invert a hexadecimal number in C,60889217.0,1585326494.0,Duplicate,,
609,['c'],"{'account_id': 17953930, 'reputation': 23, 'user_id': 13046490, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/grMLY.jpg?s=256&g=1', 'display_name': 'suraj j', 'link': 'https://stackoverflow.com/users/13046490/suraj-j'}",False,468,1,0,1585324680,1585285065,1585311114.0,60880228,CC BY-SA 4.0,https://stackoverflow.com/questions/60880228/to-install-library-function-for-the-header-files-with-vcpkg,To install library function for the header files with vcpkg,,,,,
