,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,community_owned_date,closed_date,closed_reason,locked_date
387,"['java', 'gwt', 'onclick']","{'account_id': 9083, 'reputation': 5623, 'user_id': 16631, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b0bdc37fe19d0bb93a60b98a0c0624e0?s=256&d=identicon&r=PG', 'display_name': 'Organiccat', 'link': 'https://stackoverflow.com/users/16631/organiccat'}",True,4143,863852.0,1,1,1481896429,1242310386,1481896429.0,863556,CC BY-SA 3.0,https://stackoverflow.com/questions/863556/adding-dynamic-widgets-to-a-panel-gwt,Adding dynamic widgets to a panel (GWT),,,,,
388,"['java', 'swing', 'fullscreen']","{'account_id': 33415, 'reputation': 4667, 'user_id': 93535, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/1f915fbd3fb60671d7171db4b8e3fda1?s=256&d=identicon&r=PG', 'display_name': 'Lucky', 'link': 'https://stackoverflow.com/users/93535/lucky'}",True,50450,876954.0,7,21,1481552757,1242584237,1430886265.0,875132,CC BY-SA 3.0,https://stackoverflow.com/questions/875132/how-to-call-setundecorated-after-a-frame-is-made-visible,How to call setUndecorated() after a frame is made visible?,,,,,
389,"['java', 'properties', 'log4j', 'propertyconfigurator']","{'account_id': 32622, 'reputation': 4628, 'user_id': 90648, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7a813a377d8ccdce90c87316d8ba31ab?s=256&d=identicon&r=PG', 'display_name': 'Azder', 'link': 'https://stackoverflow.com/users/90648/azder'}",True,24970,875705.0,3,14,1481546611,1242599740,1342558978.0,875663,CC BY-SA 3.0,https://stackoverflow.com/questions/875663/log4j-properties-in-a-custom-place,Log4j Properties in a Custom Place,,,,,
390,"['java', 'csv']","{'account_id': 34078, 'reputation': 251, 'user_id': 95936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4ece4f064c59176f5550c4e3a769d19?s=256&d=identicon&r=PG', 'display_name': 'Andy Schmidt', 'link': 'https://stackoverflow.com/users/95936/andy-schmidt'}",True,103678,,10,19,1481330312,1241901136,,843997,,https://stackoverflow.com/questions/843997/csv-parsing-in-java-working-example,CSV parsing in Java - working example..?,,,1356295169.0,not constructive,
391,"['java', 'multithreading', 'timeout']","{'user_type': 'does_not_exist', 'display_name': 'Sachin Agarwal'}",True,7225,,4,7,1480282533,1241421498,,819103,CC BY-SA 2.5,https://stackoverflow.com/questions/819103/how-can-i-set-a-timeout-around-some-code-in-java-on-the-main-thread,How can I set a timeout around some code in java on the main thread?,,,,,
392,"['java', 'maven', 'aop', 'spring-aop', 'compile-time-weaving']","{'account_id': 26862, 'reputation': 6768, 'user_id': 70288, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/7985e0ed3b6ea6355a87fb2245416a1a?s=256&d=identicon&r=PG', 'display_name': 'Robert Campbell', 'link': 'https://stackoverflow.com/users/70288/robert-campbell'}",True,36637,920671.0,4,25,1479828993,1243089405,1495542258.0,901632,CC BY-SA 3.0,https://stackoverflow.com/questions/901632/why-doesnt-aspectj-compile-time-weaving-of-springs-configurable-work,Why doesn&#39;t AspectJ compile-time weaving of Spring&#39;s @Configurable work?,,,,,
393,"['java', 'axis', 'java-6']","{'user_type': 'does_not_exist', 'display_name': 'Jani'}",False,4274,,2,1,1479169613,1241480831,1479169613.0,822665,CC BY-SA 3.0,https://stackoverflow.com/questions/822665/axis-1-2-web-service-with-jdk-1-6-0,Axis 1.2 web service with JDK 1.6.0,,,,,
394,"['java', 'web-services', 'jms']","{'account_id': 28790, 'reputation': 4609, 'user_id': 77212, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/f4171b928c559f3d752d8c04f2bc3ef8?s=256&d=identicon&r=PG', 'display_name': 'Martin K.', 'link': 'https://stackoverflow.com/users/77212/martin-k'}",True,32716,855285.0,9,24,1478805652,1242167568,,855210,CC BY-SA 2.5,https://stackoverflow.com/questions/855210/jms-vs-webservices,JMS vs Webservices,,,,,
395,"['java', 'jsp', 'struts', 'jstl']","{'account_id': 33088, 'reputation': 1951, 'user_id': 92326, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d4595301d81024406549e3584e99d470?s=256&d=identicon&r=PG', 'display_name': 'elzapp', 'link': 'https://stackoverflow.com/users/92326/elzapp'}",True,18250,863302.0,4,20,1478696837,1242306640,,863248,CC BY-SA 2.5,https://stackoverflow.com/questions/863248/get-current-filename-in-jsp,Get current filename in JSP,,,,,
396,"['java', 'javascript', 'date', 'jstl']","{'account_id': 35836, 'reputation': 4240, 'user_id': 101809, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e584242dbfec7241f43bec1bf26e6766?s=256&d=identicon&r=PG', 'display_name': 'Tim Reddy', 'link': 'https://stackoverflow.com/users/101809/tim-reddy'}",True,2683,864762.0,2,3,1476803207,1242322804,,864713,CC BY-SA 2.5,https://stackoverflow.com/questions/864713/is-it-possible-to-use-jstl-to-display-a-date-in-the-clients-timezone,Is it possible to use JSTL to display a date in the client&#39;s timezone?,,,,,
397,"['java', 'performance', 'data-structures', 'queue']","{'account_id': 28583, 'reputation': 20204, 'user_id': 76465, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/201641a489349495d6c0846e219d9a5e?s=256&d=identicon&r=PG', 'display_name': 'Chathuranga Chandrasekara', 'link': 'https://stackoverflow.com/users/76465/chathuranga-chandrasekara'}",True,17987,827855.0,2,18,1476446193,1241578452,1476446193.0,827831,CC BY-SA 3.0,https://stackoverflow.com/questions/827831/what-are-the-advantages-of-blocking-queue-in-java,What are the advantages of Blocking Queue in Java?,,,,,
398,"['java', 'html', 'xhtml']","{'account_id': 13814, 'reputation': 93972, 'user_id': 27929, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/8b141abc20af8ebe4667df467a73cc15?s=256&d=identicon&r=PG', 'display_name': 'johnstok', 'link': 'https://stackoverflow.com/users/27929/johnstok'}",True,2974,,4,4,1476364950,1243187149,1243247880.0,904293,CC BY-SA 2.5,https://stackoverflow.com/questions/904293/is-there-a-validating-html-parser-implemented-in-java,Is there a validating HTML parser implemented in Java?,,,,,
399,"['java', 'rest', 'servlets']","{'account_id': 16523, 'reputation': 1270, 'user_id': 36081, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/999779382bb996474a48ed0242469b99?s=256&d=identicon&r=PG', 'display_name': 'Erick Fleming', 'link': 'https://stackoverflow.com/users/36081/erick-fleming'}",True,19956,856245.0,3,18,1474903168,1242183034,1287935539.0,855835,CC BY-SA 2.5,https://stackoverflow.com/questions/855835/servlet-parameters-and-doput,Servlet parameters and doPut,,,,,
400,"['java', 'google-app-engine', 'google-cloud-datastore', 'jdoql']","{'account_id': 10539, 'reputation': 47889, 'user_id': 1311500, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/pljOr.png?s=256&g=1', 'display_name': 'JohnIdol', 'link': 'https://stackoverflow.com/users/1311500/johnidol'}",True,7530,931193.0,8,4,1474844966,1243730756,1474844966.0,930966,CC BY-SA 3.0,https://stackoverflow.com/questions/930966/app-engine-datastore-does-not-support-operator-or,App Engine datastore does not support operator OR,,,,,
401,"['java', 'user-interface']","{'account_id': 997, 'reputation': 15663, 'user_id': 1322, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/lmF7y.jpg?s=256&g=1', 'display_name': 'Matt McMinn', 'link': 'https://stackoverflow.com/users/1322/matt-mcminn'}",True,90,912839.0,1,0,1474794959,1243369425,1474794959.0,912547,CC BY-SA 3.0,https://stackoverflow.com/questions/912547/app-hangs-calling-defaultcelleditor-constructor,App hangs calling DefaultCellEditor constructor,,,,,
402,"['java', 'eclipse', 'validation', 'jface']","{'account_id': 12846, 'reputation': 15476, 'user_id': 25498, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/3cc2ce3cbc8ee084bf9bd8c9ca1e62d3?s=256&d=identicon&r=PG', 'display_name': 'Adam Crume', 'link': 'https://stackoverflow.com/users/25498/adam-crume'}",True,4120,,2,8,1474794778,1242857028,1474794778.0,890491,CC BY-SA 3.0,https://stackoverflow.com/questions/890491/how-should-i-display-a-validation-error-detected-by-an-icelleditorvalidator,How should I display a validation error detected by an ICellEditorValidator?,,,,,
403,"['java', 'database', 'h2']","{'account_id': 10476, 'reputation': 4474, 'user_id': 19825, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/b67ca01186bc46f287163c9e2df28c7f?s=256&d=identicon&r=PG', 'display_name': 'Daddy Warbox', 'link': 'https://stackoverflow.com/users/19825/daddy-warbox'}",True,187,884549.0,3,0,1474757554,1242760076,1474757554.0,884497,CC BY-SA 3.0,https://stackoverflow.com/questions/884497/database-tables-for-entries-of-another-table,Database tables for entries of another table?,,,,,
404,"['java', 'jtable', 'selection']","{'account_id': 31611, 'reputation': 14809, 'user_id': 86937, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/705d94e64541f42bb14f0c96b577e259?s=256&d=identicon&r=PG', 'display_name': 'Josh Leitzel', 'link': 'https://stackoverflow.com/users/86937/josh-leitzel'}",True,2316,817761.0,2,1,1474742590,1241375643,1474742590.0,817690,CC BY-SA 3.0,https://stackoverflow.com/questions/817690/jtable-or-some-other-java-table-class-with-advanced-cell-selection,JTable or some other Java table class with advanced cell selection?,,,,,
405,"['java', 'php', 'csv']","{'account_id': 9754, 'reputation': 24802, 'user_id': 18149, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f5e10278b9b6a518d5835f658704d85f?s=256&d=identicon&r=PG', 'display_name': 'leeand00', 'link': 'https://stackoverflow.com/users/18149/leeand00'}",True,1198,1691348.0,4,1,1474742320,1241191205,1474742320.0,811844,CC BY-SA 3.0,https://stackoverflow.com/questions/811844/is-there-an-equivent-library-to-javas-displaytag-in-php,Is there an equivent library to Java&#39;s DisplayTag in PHP?,,,,,
406,"['java', 'printing', 'usb']","{'user_type': 'does_not_exist', 'display_name': 'jzamss'}",True,2687,,3,1,1474354239,1242790424,1243288297.0,886021,CC BY-SA 2.5,https://stackoverflow.com/questions/886021/sending-a-generic-text-directly-on-an-epson-matrix-printer-through-a-usb-using-j,Sending a Generic/Text directly on an Epson Matrix Printer through a USB using Java,,,,,
407,"['java', 'xml', 'reflection']","{'account_id': 18480, 'reputation': 31912, 'user_id': 42372, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/e9550bd5fab2b2a8ad0af487ff1fddb5?s=256&d=identicon&r=PG', 'display_name': 'Veera', 'link': 'https://stackoverflow.com/users/42372/veera'}",True,5861,838949.0,4,5,1473410433,1241773450,,838925,CC BY-SA 2.5,https://stackoverflow.com/questions/838925/generating-java-classes-dynamically-from-an-xml-document,Generating Java Classes dynamically from an XML document,,,,,
408,"['java', 'xml', 'dom4j']","{'account_id': 22705, 'reputation': 78709, 'user_id': 56285, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/0u454.jpg?s=256&g=1', 'display_name': 'Jonik', 'link': 'https://stackoverflow.com/users/56285/jonik'}",True,65183,,11,75,1473384156,1241645394,1495541375.0,831865,,https://stackoverflow.com/questions/831865/what-java-xml-library-do-you-recommend-to-replace-dom4j,What Java XML library do you recommend (to replace dom4j)?,,,1391107907.0,Not suitable for this site,
409,"['java', 'timezone', 'gmt']","{'account_id': 19119, 'reputation': 15252, 'user_id': 44533, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/e9765eff0c80ac791015e37d17123a27?s=256&d=identicon&r=PG', 'display_name': 'StoneHeart', 'link': 'https://stackoverflow.com/users/44533/stoneheart'}",True,11261,847534.0,5,0,1473238763,1242037067,,847496,CC BY-SA 2.5,https://stackoverflow.com/questions/847496/java-store-gmt-time,Java - Store GMT time,,,,,
410,['java'],"{'account_id': 8644, 'reputation': 393, 'user_id': 15663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6024981a99929ff235aa0319f4f2623?s=256&d=identicon&r=PG', 'display_name': 'arthur', 'link': 'https://stackoverflow.com/users/15663/arthur'}",True,29912,931410.0,11,36,1472554271,1243708206,1395183393.0,930289,CC BY-SA 3.0,https://stackoverflow.com/questions/930289/how-can-i-find-all-the-methods-that-call-a-given-method-in-java,How can I find all the methods that call a given method in Java?,,,,,
411,"['java', 'file-io', 'inputstream']","{'account_id': 32399, 'reputation': 48647, 'user_id': 89904, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4fef65cead13e5d519f6bce3c501a537?s=256&d=identicon&r=PG', 'display_name': 'Hamza Yerlikaya', 'link': 'https://stackoverflow.com/users/89904/hamza-yerlikaya'}",True,4457,872511.0,6,7,1471947037,1242483049,1353837992.0,872496,CC BY-SA 3.0,https://stackoverflow.com/questions/872496/read-file-at-a-certain-rate-in-java,Read file at a certain rate in Java,,,,,
412,"['java', 'oracle', 'jdbc', 'blob', 'clob']","{'account_id': 11146, 'reputation': 6060, 'user_id': 21348, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/168804a176892b9a4c7154642c5ffee0?s=256&d=identicon&r=PG', 'display_name': 'asalamon74', 'link': 'https://stackoverflow.com/users/21348/asalamon74'}",True,44862,,9,32,1471678903,1242292535,,862355,CC BY-SA 2.5,https://stackoverflow.com/questions/862355/overcomplicated-oracle-jdbc-blob-handling,Overcomplicated oracle jdbc BLOB handling,,,,,
413,"['java', 'c++', 'c', 'modulo', 'division']","{'account_id': 35892, 'reputation': 30128, 'user_id': 102008, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/eeae0562ab53da4f56ed31d1d5650bde?s=256&d=identicon&r=PG', 'display_name': 'user102008', 'link': 'https://stackoverflow.com/users/102008/user102008'}",True,9631,828238.0,6,28,1471677417,1241586162,,828092,CC BY-SA 2.5,https://stackoverflow.com/questions/828092/python-style-integer-division-modulus-in-c,Python-style integer division &amp; modulus in C,,,,,
414,"['java', 'annotations']","{'account_id': 22705, 'reputation': 78709, 'user_id': 56285, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/0u454.jpg?s=256&g=1', 'display_name': 'Jonik', 'link': 'https://stackoverflow.com/users/56285/jonik'}",True,48793,862130.0,3,55,1471611016,1242288253,1242291205.0,862106,CC BY-SA 2.5,https://stackoverflow.com/questions/862106/how-to-find-annotated-methods-in-a-given-package,How to find annotated methods in a given package?,,,,,
415,"['java', 'parsing', 'parser-generator', 'javacc']","{'account_id': 6291, 'reputation': 11314, 'user_id': 10522, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8396048b39279996e7ee6c1acdac2bf7?s=256&d=identicon&r=PG', 'display_name': 'Berlin Brown', 'link': 'https://stackoverflow.com/users/10522/berlin-brown'}",True,3369,821578.0,7,4,1471099645,1241464531,1241464674.0,821501,CC BY-SA 2.5,https://stackoverflow.com/questions/821501/parser-generator-for-java-with-the-following-requirements,"Parser, Generator for Java with the following requirements",,,,,
416,"['java', 'spring', 'smtp', 'jakarta-mail']","{'user_type': 'does_not_exist', 'display_name': 'user14070'}",True,20641,897889.0,5,4,1471003136,1242157295,,854493,CC BY-SA 2.5,https://stackoverflow.com/questions/854493/problem-configuring-springs-mailsender-for-our-smtp-server-but-gmail-works,Problem configuring Spring&#39;s MailSender for our SMTP-server (but GMail works),,,,,
417,"['java', 'performance', 'collections', 'map', 'set']","{'account_id': 25066, 'reputation': 65649, 'user_id': 64174, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1151371a864ddfe69499e8c8e5a401d7?s=256&d=identicon&r=PG', 'display_name': 'Sean Owen', 'link': 'https://stackoverflow.com/users/64174/sean-owen'}",True,12790,865531.0,17,14,1470658028,1242331482,1242333201.0,865423,CC BY-SA 2.5,https://stackoverflow.com/questions/865423/optimized-implementations-of-java-util-map-and-java-util-set,Optimized implementations of java.util.Map and java.util.Set?,,,,,
418,"['java', 'listener']","{'account_id': 26048, 'reputation': 7865, 'user_id': 67476, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/96ff69b7242a7c57152bb7631a22743d?s=256&d=identicon&r=PG', 'display_name': 'harshit', 'link': 'https://stackoverflow.com/users/67476/harshit'}",True,33006,914728.0,2,26,1469182977,1243414098,,914666,CC BY-SA 2.5,https://stackoverflow.com/questions/914666/how-to-capture-system-exit-event,How to capture System.exit event?,,,,,
419,"['java', 'jakarta-ee']","{'user_type': 'does_not_exist', 'display_name': 'Mitch Constantinescu'}",True,5243,,6,0,1469085272,1242219445,1243086125.0,857795,CC BY-SA 2.5,https://stackoverflow.com/questions/857795/what-are-the-main-tools-frameworks-used-nowadays-in-java,What are the main tools/frameworks used nowadays in Java?,,,,,
420,"['java', 'com', 'video', 'directx']","{'account_id': 746, 'reputation': 48931, 'user_id': 974, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3d7e0433078e5d9b54fb90edf7bd10a3?s=256&d=identicon&r=PG', 'display_name': 'izb', 'link': 'https://stackoverflow.com/users/974/izb'}",True,31556,840174.0,7,13,1468332569,1241361226,,817216,CC BY-SA 2.5,https://stackoverflow.com/questions/817216/is-directx-on-java-possible,Is DirectX on Java possible?,,,,,
421,"['java', 'design-patterns', 'database-design', 'high-availability']","{'account_id': 31071, 'reputation': 6506, 'user_id': 85095, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/eb1db7e186641cd573ac1ed1a760293f?s=256&d=identicon&r=PG', 'display_name': 'McGovernTheory', 'link': 'https://stackoverflow.com/users/85095/mcgoverntheory'}",True,10811,814905.0,8,15,1468248393,1241265814,,814742,,https://stackoverflow.com/questions/814742/what-design-patterns-are-most-leveraged-in-creating-high-availability-applicatio,What design patterns are most leveraged in creating high availability applications?,,,1468254911.0,Opinion-based,
422,"['java', 'java-io']","{'account_id': 38196, 'reputation': 1851, 'user_id': 109474, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b947b77e3c37e06fd85cfb7703654dc2?s=256&d=identicon&r=PG', 'display_name': 'dirtyvagabond', 'link': 'https://stackoverflow.com/users/109474/dirtyvagabond'}",True,46896,884182.0,10,96,1467972929,1242753271,1495539206.0,884007,,https://stackoverflow.com/questions/884007/correct-way-to-close-nested-streams-and-writers-in-java,Correct way to close nested streams and writers in Java,,,1467973021.0,Duplicate,
423,"['java', 'functional-programming', 'stack', 'overflow']","{'account_id': 33415, 'reputation': 4667, 'user_id': 93535, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/1f915fbd3fb60671d7171db4b8e3fda1?s=256&d=identicon&r=PG', 'display_name': 'Lucky', 'link': 'https://stackoverflow.com/users/93535/lucky'}",True,51878,860562.0,10,54,1467970951,1242250544,,860550,CC BY-SA 2.5,https://stackoverflow.com/questions/860550/stack-overflows-from-deep-recursion-in-java,Stack overflows from deep recursion in Java?,,,,,
424,['java'],"{'account_id': 14939, 'reputation': 11243, 'user_id': 31092, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/217c03c9d5558ccb483b78e60b6c8e63?s=256&d=identicon&r=PG', 'display_name': 'Joel', 'link': 'https://stackoverflow.com/users/31092/joel'}",True,10868,892128.0,9,6,1467368699,1242892717,,891824,CC BY-SA 2.5,https://stackoverflow.com/questions/891824/call-subclass-constructor-from-abstract-class-in-java,Call subclass constructor from abstract class in Java,,,,,
425,"['java', 'hibernate']","{'account_id': 35228, 'reputation': 11752, 'user_id': 99694, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a50dc54f6dacdbf5dd77cba0b6070738?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tam', 'link': 'https://stackoverflow.com/users/99694/tam'}",True,42192,855262.0,7,12,1466580085,1242164051,1321974142.0,854978,CC BY-SA 3.0,https://stackoverflow.com/questions/854978/org-hibernate-hql-ast-querysyntaxexception-with-hibernate,org.hibernate.hql.ast.QuerySyntaxException with Hibernate,,,,,
426,"['java', 'grails', 'groovy', 'controller', 'dns']","{'account_id': 27066, 'reputation': 5478, 'user_id': 71009, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/7900ddb15753c61cdccc39608a37345a?s=256&d=identicon&r=PG', 'display_name': 'Cesar', 'link': 'https://stackoverflow.com/users/71009/cesar'}",True,2726,914223.0,2,3,1466189997,1243403065,,914141,CC BY-SA 2.5,https://stackoverflow.com/questions/914141/how-to-access-domain-properties-from-a-controller-in-grails,How to access domain properties from a controller in Grails?,,,,,
427,"['java', 'data-structures', 'concurrency', 'queue']","{'account_id': 28583, 'reputation': 20204, 'user_id': 76465, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/201641a489349495d6c0846e219d9a5e?s=256&d=identicon&r=PG', 'display_name': 'Chathuranga Chandrasekara', 'link': 'https://stackoverflow.com/users/76465/chathuranga-chandrasekara'}",True,7233,893077.0,4,5,1464103000,1242913675,1495541219.0,893021,CC BY-SA 3.0,https://stackoverflow.com/questions/893021/blocking-queue-need-more-information,Blocking Queue - Need more information,,,,,
428,"['java', 'http', 'jsf', 'servlets']","{'account_id': 9049, 'reputation': 16094, 'user_id': 16542, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/utKnQ.jpg?s=256&g=1', 'display_name': 'Andreas Petersson', 'link': 'https://stackoverflow.com/users/16542/andreas-petersson'}",True,1848,938723.0,3,0,1464077260,1243523368,1464077260.0,921359,CC BY-SA 3.0,https://stackoverflow.com/questions/921359/http-get-parameter-sometimes-missing-when-using-jsf,http GET parameter SOMETIMES missing when using JSF,,,,,
429,"['java', 'sql', 'database', 'swing']","{'user_type': 'does_not_exist', 'display_name': 'Ankit goyal'}",True,1165,,5,1,1463858014,1241541109,,825772,CC BY-SA 2.5,https://stackoverflow.com/questions/825772/connecting-swings-with-sql,Connecting swings with sql,,,,,
430,"['java', 'algorithm']","{'account_id': 28240, 'reputation': 1145, 'user_id': 75268, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/f9b85bd76439af9cb1f7e7a83e6be181?s=256&d=identicon&r=PG', 'display_name': 'Penchant', 'link': 'https://stackoverflow.com/users/75268/penchant'}",True,2797,,7,0,1463230312,1242511329,1242560914.0,873413,CC BY-SA 2.5,https://stackoverflow.com/questions/873413/nonrecursively-generating-all-possible-permutations-of-elements-from-two-arrays,Nonrecursively generating all possible permutations of elements from two arrays,,,,,
431,['java'],"{'account_id': 33485, 'reputation': 18237, 'user_id': 93796, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/648137a2deb3a600c20e15add61139a5?s=256&d=identicon&r=PG', 'display_name': 'user93796', 'link': 'https://stackoverflow.com/users/93796/user93796'}",True,1382,810609.0,6,2,1462874494,1241163118,1241166805.0,810515,CC BY-SA 2.5,https://stackoverflow.com/questions/810515/sorting-objects-in-java,sorting objects in java,,,,,
432,"['java', 'deployment', 'jersey']","{'account_id': 561900, 'reputation': 749, 'user_id': 92051, 'user_type': 'unregistered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b3d29711a9007afe6cb733b7325b0109?s=256&d=identicon&r=PG', 'display_name': 'Adhir', 'link': 'https://stackoverflow.com/users/92051/adhir'}",True,2607,906409.0,3,4,1462870619,1243250941,1383227804.0,906386,CC BY-SA 3.0,https://stackoverflow.com/questions/906386/jersey-deployment,jersey deployment,,,,,
433,"['java', 'serial-port']","{'account_id': 36590, 'reputation': 791, 'user_id': 104402, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/d9cc9873087b7317edfa5172850090d9?s=256&d=identicon&r=PG', 'display_name': 'Srinivasan MK', 'link': 'https://stackoverflow.com/users/104402/srinivasan-mk'}",True,135545,901015.0,3,30,1461809542,1243057517,1495541395.0,900950,,https://stackoverflow.com/questions/900950/how-to-send-data-to-com-port-using-java,How to send data to COM PORT using JAVA?,,,1353963623.0,exact duplicate,
434,"['java', 'jsf', 'richfaces']","{'account_id': 27502, 'reputation': 13529, 'user_id': 72668, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/9b1a2.jpg?s=256&g=1', 'display_name': 'Martlark', 'link': 'https://stackoverflow.com/users/72668/martlark'}",True,11740,,4,5,1461354944,1243143872,1322225772.0,903172,CC BY-SA 3.0,https://stackoverflow.com/questions/903172/richfaces-suggestionbox-passing-additional-values-to-backing-bean,richfaces suggestionBox passing additional values to backing bean,,,,,
435,"['java', 'hibernate', 'jpa', 'datanucleus', 'castor-jdo']","{'account_id': 35657, 'reputation': 487, 'user_id': 101061, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/702332071aab47194b06d48390ffdbd2?s=256&d=identicon&r=PG', 'display_name': 'Peter Anthony', 'link': 'https://stackoverflow.com/users/101061/peter-anthony'}",True,506,3203953.0,1,3,1460399423,1241464483,1460399423.0,821497,CC BY-SA 3.0,https://stackoverflow.com/questions/821497/transitioning-from-castor-to-jpa,Transitioning from Castor to JPA,,,,,
436,"['java', 'servlets']","{'account_id': 36160, 'reputation': 20602, 'user_id': 103014, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/d05ec76b03bb3cc3f9189b0f5a9817f4?s=256&d=identicon&r=PG', 'display_name': 'egaga', 'link': 'https://stackoverflow.com/users/103014/egaga'}",True,163021,860044.0,6,57,1459793895,1242243942,1459793895.0,860022,CC BY-SA 3.0,https://stackoverflow.com/questions/860022/wheres-javax-servlet,Where&#39;s javax.servlet?,,,,,
437,"['java', 'jasper-reports', 'report']","{'user_type': 'does_not_exist', 'display_name': 'Gaurang'}",True,9024,,2,1,1458915604,1242128904,1458915604.0,852336,CC BY-SA 3.0,https://stackoverflow.com/questions/852336/sorting-columns-in-ireport,Sorting columns in iReport,,,,,
438,"['monitoring', 'jmx', 'alerts', 'java']","{'account_id': 29375, 'reputation': 8944, 'user_id': 79332, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c443c6c585151090fdc91eec799ba856?s=256&d=identicon&r=PG', 'display_name': 'daphshez', 'link': 'https://stackoverflow.com/users/79332/daphshez'}",True,1225,817074.0,7,0,1458854188,1241357544,1241357863.0,817065,CC BY-SA 2.5,https://stackoverflow.com/questions/817065/monitoring-alerts-for-a-j2se-application,monitoring &amp; alerts for a j2se application,,,,,
439,"['java', 'editor', 'syntax-highlighting']","{'user_type': 'does_not_exist', 'display_name': 'sneha'}",True,23115,,6,27,1458844521,1242322560,1242322798.0,864688,,https://stackoverflow.com/questions/864688/where-can-i-find-a-syntax-highlighting-library-for-java,Where can I find a syntax highlighting library for Java?,,,1421728039.0,Not suitable for this site,
