,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date
797,"['java', 'spring-boot']","{'account_id': 17750, 'reputation': 23752, 'user_id': 40064, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/6f118f710d3077f91c0c0d722f7be0a3?s=256&d=identicon&r=PG', 'display_name': 'Wim Deblauwe', 'link': 'https://stackoverflow.com/users/40064/wim-deblauwe'}",True,182,,71698449.0,1,1,1648758008,1648289430,,71627101,https://stackoverflow.com/questions/71627101/conditionalonclass-for-javax-validation-constraintviolationexception-not-work,,@ConditionalOnClass for `javax.validation.ConstraintViolationException` not working,CC BY-SA 4.0,
798,"['java', 'arraylist', 'contains']","{'account_id': 24724871, 'reputation': 1, 'user_id': 18613498, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgpDXUxcw_XDQXTPfWgq7j5Q72S_yR375J5A-v3CQ=k-s256', 'display_name': 'MKK', 'link': 'https://stackoverflow.com/users/18613498/mkk'}",False,330,,,3,-1,1648753034,1648736900,1648753034.0,71694355,https://stackoverflow.com/questions/71694355/checking-if-string-contains-all-letters-from-a-character-arraylist,,Checking if string contains all letters from a Character arrayList,CC BY-SA 4.0,
799,"['java', 'android', 'android-livedata', 'observer-pattern']","{'account_id': 21385060, 'reputation': 57, 'user_id': 15750301, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Cm4C9.jpg?s=256&g=1', 'display_name': 'CorMatt', 'link': 'https://stackoverflow.com/users/15750301/cormatt'}",False,172,,,0,0,1648751406,1648674507,1648751406.0,71684182,https://stackoverflow.com/questions/71684182/nested-child-fragment-does-not-observe-livedata-properly,,Nested Child Fragment does NOT observe LiveData properly,CC BY-SA 4.0,
800,['java'],"{'account_id': 24758130, 'reputation': 1, 'user_id': 18642847, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a67ef060a1cbc0226104d4d225c51b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dnnn', 'link': 'https://stackoverflow.com/users/18642847/dnnn'}",False,55,1648726880.0,,1,-1,1648747854,1648726618,1648747854.0,71691785,https://stackoverflow.com/questions/71691785/errorvariable-might-not-have-been-initialized-java,Duplicate,error:variable might not have been initialized? Java,,
801,"['java', 'arrays']","{'account_id': 24668497, 'reputation': 1, 'user_id': 18563773, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx13UGUepOJLPyjgsokNpJDC2HZFDRTTePVwkli=k-s256', 'display_name': 'brian rocha', 'link': 'https://stackoverflow.com/users/18563773/brian-rocha'}",False,68,,,1,-1,1648747315,1648693348,1648693751.0,71686188,https://stackoverflow.com/questions/71686188/need-help-figuring-out-what-is-wrong-with-this,,need help figuring out what is wrong with this,CC BY-SA 4.0,
802,"['java', 'functional-programming', 'java-11', 'declarative-programming']","{'account_id': 14964528, 'reputation': 41, 'user_id': 11266774, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99401ff599bbedee65dec9be516bbde8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leo Odriozola', 'link': 'https://stackoverflow.com/users/11266774/leo-odriozola'}",False,53,,,1,-1,1648747214,1647454274,,71502339,https://stackoverflow.com/questions/71502339/how-to-use-the-java-filter-method-to-filter-with-a-dynamic-parameter,,How to use the Java Filter method to filter with a dynamic parameter?,CC BY-SA 4.0,
803,"['java', 'spring', 'spring-boot', 'maven']","{'account_id': 18044336, 'reputation': 47, 'user_id': 13115717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9822a22c10b8a68009411adc8edb36d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Enamya', 'link': 'https://stackoverflow.com/users/13115717/enamya'}",False,176,,,1,0,1648746770,1648049541,1648746357.0,71589935,https://stackoverflow.com/questions/71589935/different-ressource-folder-based-on-profile-properties,,Different Ressource folder based on profile properties,CC BY-SA 4.0,
804,"['java', 'android', 'shared-element-transition']","{'account_id': 22564906, 'reputation': 3324, 'user_id': 17133283, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FuTL1.jpg?s=256&g=1', 'display_name': 'Sambhav Khandelwal', 'link': 'https://stackoverflow.com/users/17133283/sambhav-khandelwal'}",True,152,,71691070.0,2,1,1648746656,1648531601,1648535626.0,71656877,https://stackoverflow.com/questions/71656877/why-is-my-activity-transition-not-working,,Why is my activity transition not working?,CC BY-SA 4.0,
805,"['java', 'completable-future']","{'account_id': 8453493, 'reputation': 13, 'user_id': 6341589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26465af913d4ac5023303379959725b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siddhesh', 'link': 'https://stackoverflow.com/users/6341589/siddhesh'}",False,149,,,1,0,1648746497,1648699793,1648706824.0,71686797,https://stackoverflow.com/questions/71686797/intermittent-unit-test-failure-due-to-completablefuture-thenaccept-not-running,,Intermittent unit test failure due to CompletableFuture.thenAccept not running,CC BY-SA 4.0,
806,"['java', 'spring', 'project-reactor', 'resilience4j']","{'account_id': 3584831, 'reputation': 105, 'user_id': 2992245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'omer keynan', 'link': 'https://stackoverflow.com/users/2992245/omer-keynan'}",False,429,,,0,1,1648746270,1648687461,1648746270.0,71685655,https://stackoverflow.com/questions/71685655/how-to-invoke-a-retry-of-resilience4j-on-a-spring-mono-in-a-spring-reactor-and-r,,How to invoke a retry of resilience4j on a spring mono in a spring-reactor and resilience4j when not using annotations,CC BY-SA 4.0,
807,"['java', 'scala', 'sbt']","{'account_id': 21180688, 'reputation': 21, 'user_id': 15575146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c1b80358023081c365d06268a3f629a?s=256&d=identicon&r=PG&f=1', 'display_name': 'hz2021', 'link': 'https://stackoverflow.com/users/15575146/hz2021'}",True,430,,71696525.0,2,-1,1648746033,1647539197,,71516863,https://stackoverflow.com/questions/71516863/sbt-java-lang-outofmemoryerror-java-heap-space,,"sbt, &quot;java.lang.OutOfMemoryError: Java heap space&quot;",CC BY-SA 4.0,
808,"['java', 'spring', 'hibernate', 'spring-mvc', 'thymeleaf']","{'account_id': 23135617, 'reputation': 21, 'user_id': 17239893, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh3BzaYPzDwjeAFZCNjDPretgusN2pI6cT8Ilklhw=k-s256', 'display_name': 'Isengrym', 'link': 'https://stackoverflow.com/users/17239893/isengrym'}",True,124,,71696373.0,1,0,1648745738,1648670380,1648673785.0,71683438,https://stackoverflow.com/questions/71683438/problem-with-passing-objects-from-web-form-to-spring-controller,,Problem with passing objects from web form to Spring controller,CC BY-SA 4.0,
809,"['java', 'pdf', 'itext', 'pdfbox', 'itext7']","{'account_id': 16104341, 'reputation': 15, 'user_id': 11624211, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eFw9P2uammM/AAAAAAAAAAI/AAAAAAAAAAc/bpV6oR_o0xs/photo.jpg?sz=256', 'display_name': 'Akhil NagaSai', 'link': 'https://stackoverflow.com/users/11624211/akhil-nagasai'}",True,221,,71694888.0,1,0,1648745591,1648733675,1648745591.0,71693440,https://stackoverflow.com/questions/71693440/itext-and-pdfbox-is-not-detecting-all-the-form-fields-present-in-the-pdf,,ITEXT and PDFBOX is not detecting all the form fields present in the pdf,CC BY-SA 4.0,
810,"['java', 'authentication', 'curl', 'httpclient']","{'account_id': 22971303, 'reputation': 11, 'user_id': 17099620, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyyth0wwAZ2NBS6-4P64gHODgpatazvVn99vQm5=k-s256', 'display_name': 'Ver Siw', 'link': 'https://stackoverflow.com/users/17099620/ver-siw'}",False,111,,,1,0,1648745264,1648662905,1648664827.0,71681942,https://stackoverflow.com/questions/71681942/apache-httpclient-to-https-with-authentication,,Apache HttpClient to HTTPS with authentication,CC BY-SA 4.0,
811,"['java', 'spring', 'spring-boot', 'spring-webflux', 'webclient']","{'account_id': 16509210, 'reputation': 514, 'user_id': 11928455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/839c8a67074b7cb7488399ee36de75d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amimul Ehsan Rahi', 'link': 'https://stackoverflow.com/users/11928455/amimul-ehsan-rahi'}",False,412,,,0,0,1648744541,1648012912,1648744541.0,71582173,https://stackoverflow.com/questions/71582173/spring-web-client-timeout-fallback,,Spring Web client timeout fallback,CC BY-SA 4.0,
812,"['java', 'authentication', 'jwt']","{'account_id': 3431310, 'reputation': 1839, 'user_id': 2875641, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'dushkin', 'link': 'https://stackoverflow.com/users/2875641/dushkin'}",True,203,,,2,1,1648744433,1648733301,1648736689.0,71693342,https://stackoverflow.com/questions/71693342/java-why-do-i-fail-to-encode-back-a-decoded-jwt,,Java: Why do I fail to encode back a decoded JWT?,CC BY-SA 4.0,
813,"['java', 'spring-webflux', 'project-reactor']","{'account_id': 9472564, 'reputation': 1863, 'user_id': 7548062, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/yDqng.jpg?s=256&g=1', 'display_name': 'Pavel', 'link': 'https://stackoverflow.com/users/7548062/pavel'}",True,88,,71695866.0,2,0,1648744057,1648736964,1648744057.0,71694370,https://stackoverflow.com/questions/71694370/springwebflux-switch-between-reactive-streams,,SpringWebflux. Switch between reactive streams,CC BY-SA 4.0,
814,"['java', 'eclipse', 'ide', 'keyboard-shortcuts']","{'account_id': 12926779, 'reputation': 484, 'user_id': 9347205, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FXSlN.png?s=256&g=1', 'display_name': 'aee', 'link': 'https://stackoverflow.com/users/9347205/aee'}",True,488,,,1,3,1648743837,1648634399,1648741419.0,71675190,https://stackoverflow.com/questions/71675190/eclipse-keyboard-shortcut-for-rename-refactor-is-unbinded-in-2022-03,,Eclipse keyboard shortcut for rename/refactor is unbinded in 2022-03,CC BY-SA 4.0,
815,"['java', 'spring-boot', 'spring-security', 'spring-boot-actuator', 'spring-boot-starter-security']","{'account_id': 19118721, 'reputation': 3749, 'user_id': 13963086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc1cc611282db04bd79eac96ad8b28c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'k314159', 'link': 'https://stackoverflow.com/users/13963086/k314159'}",False,194,,,0,0,1648743699,1648732723,1648743699.0,71693223,https://stackoverflow.com/questions/71693223/changing-logger-levels-at-runtime-using-spring-actuator,,Changing logger levels at runtime using Spring Actuator,CC BY-SA 4.0,
816,"['java', 'bash', 'sockets', 'connection', 'virtual-machine']","{'account_id': 24578941, 'reputation': 1, 'user_id': 18484380, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyaPLZS3xZDvvb7Isgohje7KJPHUkOLLc2XcnI8=k-s256', 'display_name': 'Michał Kalinowski', 'link': 'https://stackoverflow.com/users/18484380/micha%c5%82-kalinowski'}",False,36,,,0,0,1648742222,1648732478,1648742222.0,71693158,https://stackoverflow.com/questions/71693158/how-to-connect-java-app-with-virtual-machine-and-run-bash-scripts,,How to connect Java App with Virtual Machine and Run bash scripts,CC BY-SA 4.0,
817,"['java', 'data-binding', 'binding', 'zk', 'programmatically']","{'account_id': 24759803, 'reputation': 1, 'user_id': 18644353, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4b8d7eb39f290cb5453d54d519c8274?s=256&d=identicon&r=PG', 'display_name': 'ImanolRP', 'link': 'https://stackoverflow.com/users/18644353/imanolrp'}",False,68,,,0,0,1648742013,1648735680,1648742013.0,71694003,https://stackoverflow.com/questions/71694003/zkoss-8-5-1-problem-creating-data-binding-programmatically,,Zkoss-8.5.1 Problem creating data binding programmatically,CC BY-SA 4.0,
818,"['java', 'json', 'expression']","{'account_id': 24757094, 'reputation': 1, 'user_id': 18641917, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwReQuOn-uMp9e9qbfSXJrP8eEvB13LXsaN7BWf=k-s256', 'display_name': 'user18641917', 'link': 'https://stackoverflow.com/users/18641917/user18641917'}",False,22,,,1,0,1648741578,1648721297,1648741578.0,71690651,https://stackoverflow.com/questions/71690651/how-to-filter-below-json-based-on-the-specific-values-in-json-expression-or-usin,,How to filter below JSON based on the specific values in JSON expression or using Java?,CC BY-SA 4.0,
819,"['java', 'android-studio', 'android-recyclerview', 'onclicklistener']","{'account_id': 20965102, 'reputation': 93, 'user_id': 15409326, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pYn7K.png?s=256&g=1', 'display_name': 'ACTPOHOM', 'link': 'https://stackoverflow.com/users/15409326/actpohom'}",True,51,,71695529.0,1,-1,1648741503,1648736712,1648737017.0,71694313,https://stackoverflow.com/questions/71694313/recyclerviewclicklistener-returns-null,,RecyclerViewClickListener returns null,CC BY-SA 4.0,
820,"['java', 'exception', 'groovy']","{'account_id': 13507749, 'reputation': 13, 'user_id': 10307642, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xJZnNKN8UCk/AAAAAAAAAAI/AAAAAAAAFhk/HEbg1F_7YTg/photo.jpg?sz=256', 'display_name': 'Steven Rummelhoff', 'link': 'https://stackoverflow.com/users/10307642/steven-rummelhoff'}",False,44,,,1,0,1648740955,1648654578,,71680156,https://stackoverflow.com/questions/71680156/java-renameto-is-returning-false-after-having-run-successfully-for-months,,Java renameTo is returning false after having run successfully for months?,CC BY-SA 4.0,
821,"['java', 'android', 'android-edittext', 'dialog']","{'account_id': 23511472, 'reputation': 11, 'user_id': 17560088, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwf9DWXQjYOno2keoRFztrtv4eUQRToZ0_yoRxW=k-s256', 'display_name': 'jrro0', 'link': 'https://stackoverflow.com/users/17560088/jrro0'}",True,51,,71694821.0,1,-1,1648740715,1648737933,1648740112.0,71694613,https://stackoverflow.com/questions/71694613/how-to-find-edittext-by-id-in-a-dialog,,How to find Edittext by id in a dialog?,CC BY-SA 4.0,
822,"['java', 'file', 'spring-integration', 'file-watcher']","{'account_id': 24746079, 'reputation': 5, 'user_id': 18632236, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6d79298d8a5485d3abe31c68d379b08?s=256&d=identicon&r=PG', 'display_name': 'Samatha', 'link': 'https://stackoverflow.com/users/18632236/samatha'}",True,172,,71695211.0,1,0,1648740210,1648695168,1648702441.0,71686373,https://stackoverflow.com/questions/71686373/spring-integration-file-watcher,,Spring integration file watcher,CC BY-SA 4.0,
823,"['java', 'android']","{'account_id': 24596354, 'reputation': 23, 'user_id': 18499683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2163dfdb2c4461a95bf6dd4136cb198a?s=256&d=identicon&r=PG&f=1', 'display_name': 'jrrj', 'link': 'https://stackoverflow.com/users/18499683/jrrj'}",False,41,,,0,0,1648740197,1648691846,1648740197.0,71686030,https://stackoverflow.com/questions/71686030/how-to-add-the-data-from-each-field-to-text-views,,How to add the data from each field to Text views?,CC BY-SA 4.0,
824,"['java', 'pentaho', 'jobs', 'kettle', 'pdi']","{'account_id': 24759614, 'reputation': 1, 'user_id': 18644177, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72f3d1c30cdb68365a52368c2005879a?s=256&d=identicon&r=PG', 'display_name': 'HeikoM', 'link': 'https://stackoverflow.com/users/18644177/heikom'}",False,77,,,1,0,1648740051,1648734921,,71693795,https://stackoverflow.com/questions/71693795/pentaho-pdi-ce-9-0-udjc-step-fails-to-execute-external-java-classes-when-runn,,Pentaho/ PDI-CE 9.0 / UDJC-step fails to execute external Java classes when running in Carte,CC BY-SA 4.0,
825,"['java', 'multithreading', 'indexoutofboundsexception']","{'account_id': 24572470, 'reputation': 13, 'user_id': 18478684, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7dfe298a156951dfdf9ca3fcfc0522a7?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/18478684/alex'}",True,61,,,1,1,1648739929,1648693242,1648695483.0,71686172,https://stackoverflow.com/questions/71686172/why-was-indexoutofbounds-thrown,,Why was IndexOutOfBounds thrown?,CC BY-SA 4.0,
826,"['java', 'unit-testing', 'mocking', 'mockito']","{'account_id': 6261156, 'reputation': 13, 'user_id': 4868311, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Fh4JCxFz22s/AAAAAAAAAAI/AAAAAAAAADw/a_bW2TISb_E/photo.jpg?sz=256', 'display_name': 'Rye', 'link': 'https://stackoverflow.com/users/4868311/rye'}",True,81,,71694676.0,1,0,1648739892,1648736471,,71694222,https://stackoverflow.com/questions/71694222/mocking-objects-from-a-constructor-parameter,,Mocking objects from a constructor parameter,CC BY-SA 4.0,
827,"['java', 'android', 'sqlite', 'sorting']","{'account_id': 2020103, 'reputation': 453, 'user_id': 1806493, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50880563246aff3a801e6e6ef5f80f9d?s=256&d=identicon&r=PG', 'display_name': 'GGK stands for Ukraine', 'link': 'https://stackoverflow.com/users/1806493/ggk-stands-for-ukraine'}",True,37,,,1,0,1648739722,1648566042,1648716307.0,71664426,https://stackoverflow.com/questions/71664426/how-do-i-sort-a-text-column-with-numbers-title-1-title-2,,"How do I sort a text column with numbers (title 1, title 2, ...)",CC BY-SA 4.0,
828,"['java', 'android', 'activity-finish']","{'account_id': 24751537, 'reputation': 19, 'user_id': 18636961, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b0c44a7c4b8d6712d27bf0e367719b6?s=256&d=identicon&r=PG', 'display_name': 'computersciencehelpman', 'link': 'https://stackoverflow.com/users/18636961/computersciencehelpman'}",False,114,,,1,-3,1648738923,1648681266,1648738604.0,71685056,https://stackoverflow.com/questions/71685056/why-doesnt-the-finish-method-work-on-my-android-studio-project-1,,Why doesn&#39;t the finish() method work on my android studio project? 1,CC BY-SA 4.0,
829,"['java', 'spring', 'database', 'mongodb', 'mongodb-atlas']","{'account_id': 235278, 'reputation': 2727, 'user_id': 501986, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/207803acce02d889104a2ac16fed5f8a?s=256&d=identicon&r=PG', 'display_name': 'Dchris', 'link': 'https://stackoverflow.com/users/501986/dchris'}",False,47,,,1,0,1648738764,1648733906,1648734591.0,71693507,https://stackoverflow.com/questions/71693507/is-spring-data-mongodb-dependency-sufficient-when-migrating-from-mongo-db-local,,Is spring-data-mongodb dependency sufficient when migrating from Mongo DB local to Mongo DB Atlas?,CC BY-SA 4.0,
830,"['java', 'servlets']","{'user_type': 'does_not_exist', 'display_name': 'user16722881'}",True,45,,71694465.0,1,0,1648738712,1648735469,1648738712.0,71693946,https://stackoverflow.com/questions/71693946/should-i-use-threadlocal-to-store-connections,,Should I use ThreadLocal to store connections?,CC BY-SA 4.0,
831,"['java', 'string', 'split']","{'account_id': 24760313, 'reputation': 1, 'user_id': 18644793, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz8ud-wr4B2-nxCPEMxZfhPoqK_rK6NSBtMKmu2=k-s256', 'display_name': 'srikanth reddy', 'link': 'https://stackoverflow.com/users/18644793/srikanth-reddy'}",True,48,,,1,0,1648738593,1648737963,,71694618,https://stackoverflow.com/questions/71694618/how-to-separate-values-using-split-method-in-java-strings-want-use-same-code-fo,,"How to separate values using split method in java Strings ,want use same code for three Strings given",CC BY-SA 4.0,
832,"['java', 'hadoop', 'hbase']","{'account_id': 24760241, 'reputation': 1, 'user_id': 18644735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07d9a0678e310dd2d6a0116c2a9edd6e?s=256&d=identicon&r=PG', 'display_name': 'terra2', 'link': 'https://stackoverflow.com/users/18644735/terra2'}",False,205,,,0,0,1648738415,1648738415,,71694738,https://stackoverflow.com/questions/71694738/hbase-error-could-not-find-or-load-main-class-org-apache-hadoop-hbase-util-hbas,,HBase Error: Could not find or load main class org.apache.hadoop.hbase.util.HBaseConfTool,CC BY-SA 4.0,
833,['java'],"{'account_id': 23677501, 'reputation': 31, 'user_id': 17703540, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwO3N3eTCPsxZmwdEQ_9ajSUyr9AD8mkLceX1Ml=k-s256', 'display_name': 'Obie Osuji', 'link': 'https://stackoverflow.com/users/17703540/obie-osuji'}",True,183,1648715195.0,71688848.0,2,-2,1648738314,1648712293,1648735939.0,71688662,https://stackoverflow.com/questions/71688662/incompatible-types-boolean-can-not-be-converted-to-char,Not suitable for this site,incompatible types boolean can not be converted to char,,
834,"['java', 'spring', 'spring-security', 'saml', 'spring-security-saml2']","{'account_id': 9959006, 'reputation': 31, 'user_id': 7368914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e195471bb76fe8bc615219d4aa34d05d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beno&#238;t', 'link': 'https://stackoverflow.com/users/7368914/beno%c3%aet'}",False,186,,,0,2,1648738016,1647339847,1648738016.0,71480598,https://stackoverflow.com/questions/71480598/spring-security-saml-user-log-as-anonymous-but-samluserdetailsservice-not-call,,Spring Security SAML User log as Anonymous but SAMLUserDetailsService not call,CC BY-SA 4.0,
835,"['java', 'spring', 'spring-boot', 'gradle']","{'account_id': 8893736, 'reputation': 63, 'user_id': 6639486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e866c32b63d26757647ea612a61b548?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siya Nxuseka', 'link': 'https://stackoverflow.com/users/6639486/siya-nxuseka'}",False,180,,,0,0,1648737811,1648737811,,71694579,https://stackoverflow.com/questions/71694579/gradle-spring-boot-junit-logging-debugging,,Gradle Spring Boot Junit | Logging | Debugging,CC BY-SA 4.0,
836,"['java', 'spring-boot', 'rest', 'jackson', 'resttemplate']","{'account_id': 22776887, 'reputation': 67, 'user_id': 16933400, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggktx5b4MXHuOowdSLDyIrSsqmvAcnaHiJcFbyd=k-s256', 'display_name': 'Chaot1c', 'link': 'https://stackoverflow.com/users/16933400/chaot1c'}",False,31,,,0,0,1648737663,1648737663,,71694545,https://stackoverflow.com/questions/71694545/is-there-a-way-to-choose-which-fields-to-be-serialized-and-deserialized-when-usi,,is there a way to choose which fields to be serialized and deserialized when using RestTemplate.exchange() with jackson?,CC BY-SA 4.0,
837,"['java', 'spring', 'spring-boot']","{'account_id': 23419591, 'reputation': 11, 'user_id': 17480014, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XQ1CW.jpg?s=256&g=1', 'display_name': 'edile', 'link': 'https://stackoverflow.com/users/17480014/edile'}",False,30,,,0,0,1648737651,1648737651,,71694539,https://stackoverflow.com/questions/71694539/create-a-bean-from-pathvariable-in-spring,,Create a bean from PathVariable in Spring,CC BY-SA 4.0,
838,"['java', 'jfreechart']","{'account_id': 2590622, 'reputation': 506, 'user_id': 2245414, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3796d9f33c7b2107f0382bdda150d9be?s=256&d=identicon&r=PG', 'display_name': 'froggy', 'link': 'https://stackoverflow.com/users/2245414/froggy'}",False,13,,,0,0,1648737626,1648737626,,71694532,https://stackoverflow.com/questions/71694532/how-to-add-circular-graduations-otherwise-circles-to-polar-plot,,how to add circular graduations otherwise circles to polar plot?,CC BY-SA 4.0,
839,"['java', 'algorithm']","{'account_id': 24759583, 'reputation': 1, 'user_id': 18644147, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghlycp6r1sb15P29ASeuDN3BxCnbKiXslaqraqh=k-s256', 'display_name': 'GAME ARA', 'link': 'https://stackoverflow.com/users/18644147/game-ara'}",False,31,,,0,0,1648737559,1648734390,1648737559.0,71693643,https://stackoverflow.com/questions/71693643/build-a-tic-tac-toe,,Build a tic-tac-toe,CC BY-SA 4.0,
840,"['java', 'spring', 'spring-boot', 'hibernate']","{'account_id': 4425940, 'reputation': 85, 'user_id': 3604416, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/0KnQk.jpg?s=256&g=1', 'display_name': 'deSoul', 'link': 'https://stackoverflow.com/users/3604416/desoul'}",False,62,,,1,0,1648737474,1648731242,,71692840,https://stackoverflow.com/questions/71692840/spring-boot-transform-code-to-transactional,,Spring boot transform code to @Transactional,CC BY-SA 4.0,
841,"['java', 'android', 'json', 'android-studio', 'binance-api-client']","{'account_id': 16938019, 'reputation': 69, 'user_id': 12250529, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7b98a9348595587de16f01beb397c3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eboyer', 'link': 'https://stackoverflow.com/users/12250529/eboyer'}",False,43,,,0,0,1648737164,1648737164,,71694416,https://stackoverflow.com/questions/71694416/json-request-skipped-entirely,,JSON Request skipped entirely,CC BY-SA 4.0,
842,"['java', 'android', 'firebase-realtime-database', 'firebaseui']","{'account_id': 17261594, 'reputation': 1, 'user_id': 12534929, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBuOM8bMRZ7fd1Xf7q_CPkVZwz3qMNZ4Kty-y-Z=k-s256', 'display_name': 'adamu hamza', 'link': 'https://stackoverflow.com/users/12534929/adamu-hamza'}",False,72,1648683772.0,,0,0,1648736806,1648683495,1648736806.0,71685277,https://stackoverflow.com/questions/71685277/google-firebase-cloud-database,Duplicate,google firebase cloud database,,
843,"['java', 'spring', 'spring-boot', 'mockmvc']","{'account_id': 4516326, 'reputation': 1327, 'user_id': 3671030, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/Q5oWl.jpg?s=256&g=1', 'display_name': 'Al Baldrick li suen els ous', 'link': 'https://stackoverflow.com/users/3671030/al-baldrick-li-suen-els-ous'}",False,168,,,0,0,1648736753,1648736753,,71694323,https://stackoverflow.com/questions/71694323/springboot-mockmvc-encoding,,SpringBoot mockMvc encoding,CC BY-SA 4.0,
844,['java'],"{'account_id': 24706364, 'reputation': 1, 'user_id': 18597139, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjwRjQRZqHYNJUsihgJl6HhfFWNDoFSd0WVEAdA=k-s256', 'display_name': 'Noam Cohen', 'link': 'https://stackoverflow.com/users/18597139/noam-cohen'}",False,25,,,0,0,1648736597,1648736597,,71694268,https://stackoverflow.com/questions/71694268/how-to-answer-with-y-y-or-n-n-on-math-expression-with-random-num-and-operators,,"How to answer with (y,Y OR n,N) on math expression with random num and operators",CC BY-SA 4.0,
845,"['java', 'apache-kafka', 'kafka-transactions-api']","{'account_id': 6552810, 'reputation': 137, 'user_id': 5066614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/875671dafa7d591865b76595aea3ba36?s=256&d=identicon&r=PG&f=1', 'display_name': 'Smith', 'link': 'https://stackoverflow.com/users/5066614/smith'}",False,829,,,0,0,1648736441,1648719116,1648736441.0,71690156,https://stackoverflow.com/questions/71690156/topic-authorization-failed,,Topic authorization failed,CC BY-SA 4.0,
