,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,protected_date,migrated_from
351,"['java', 'flutter', 'flutter-dependencies']","{'account_id': 15226550, 'reputation': 51, 'user_id': 10986977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/239a15a43ba7ba27620f8d16d38b9e78?s=256&d=identicon&r=PG&f=1', 'display_name': 'Petros Pollakis', 'link': 'https://stackoverflow.com/users/10986977/petros-pollakis'}",False,567,,2,1,1639029454,1615639672,1615644344.0,66613684,https://stackoverflow.com/questions/66613684/error-when-moving-my-project-to-macbook-execution-failed-for-task-appcompilef,,Error when moving my project to MacBook Execution failed for task &#39;:app:compileFlutterBuildDebug&#39;,,CC BY-SA 4.0,,
352,"['java', 'visual-studio-code', 'terminal', 'path']","{'account_id': 17466780, 'reputation': 31, 'user_id': 12663374, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDtJP_hoezqtZLlnHyasYPnjMQwJVgHmC5S74nPAA=k-s256', 'display_name': 'Patrick Orave', 'link': 'https://stackoverflow.com/users/12663374/patrick-orave'}",True,8188,,3,2,1638881347,1614960928,,66495963,https://stackoverflow.com/questions/66495963/vs-code-the-system-cannot-find-the-path-specified,,VS Code The system cannot find the path specified,69408851.0,CC BY-SA 4.0,,
353,"['java', 'hashmap', 'ttl']","{'account_id': 5137581, 'reputation': 299, 'user_id': 4115835, 'user_type': 'registered', 'accept_rate': 15, 'profile_image': 'https://www.gravatar.com/avatar/0cba5c3c3ba66cb5379d3158d5908146?s=256&d=identicon&r=PG&f=1', 'display_name': 'Loren', 'link': 'https://stackoverflow.com/users/4115835/loren'}",True,850,,3,2,1638819677,1615648986,1615650427.0,66615154,https://stackoverflow.com/questions/66615154/java-map-with-timetolive-associated-with-each-key-value-pair,,Java Map with TimeToLive Associated with each key/value pair,,CC BY-SA 4.0,,
354,"['java', 'openapi-generator']","{'account_id': 92537, 'reputation': 5965, 'user_id': 253575, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/41e91e4c9bd6752c7de05055717fc0a8?s=256&d=identicon&r=PG', 'display_name': 'IcedDante', 'link': 'https://stackoverflow.com/users/253575/iceddante'}",True,2690,,2,3,1638542430,1614793003,1614805435.0,66462100,https://stackoverflow.com/questions/66462100/openapi-generator-use-long-as-numeric-default,,OpenApi Generator: Use Long as Numeric default?,70216063.0,CC BY-SA 4.0,,
355,"['java', 'swing', 'user-interface', 'layout-manager', 'gridbaglayout']","{'account_id': 11999259, 'reputation': 15, 'user_id': 8779738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f11180891cf989250b92423a8bfcc19d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sisqo Baker', 'link': 'https://stackoverflow.com/users/8779738/sisqo-baker'}",False,50,,0,1,1638449181,1614843436,1638449181.0,66470486,https://stackoverflow.com/questions/66470486/java-gridbaglayout-defaults-top-left-on-compilation,,Java GridBagLayout Defaults Top Left on Compilation,,CC BY-SA 4.0,,
356,"['java', 'php', 'api', 'cs-cart']","{'account_id': 10051508, 'reputation': 39, 'user_id': 7431183, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17031b4baadc503d983d748b31658985?s=256&d=identicon&r=PG&f=1', 'display_name': 'muaz butt', 'link': 'https://stackoverflow.com/users/7431183/muaz-butt'}",True,310,,2,0,1638273141,1616685610,1629010626.0,66802527,https://stackoverflow.com/questions/66802527/cs-cart-api-login-post-url,,CS CART API Login Post URL,68782747.0,CC BY-SA 4.0,,
357,"['java', 'spring', 'mongodb', 'spring-data-mongodb']","{'account_id': 1067937, 'reputation': 13396, 'user_id': 1067943, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/93c13b4e7dc0e35c60f09d3abca0f601?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1067943/michael'}",True,2856,,4,3,1638170267,1616515652,1638170267.0,66766935,https://stackoverflow.com/questions/66766935/how-to-return-list-of-specific-fields-in-query-java-spring-mongo-repository,,How to return list of specific fields in query Java Spring Mongo Repository?,,CC BY-SA 4.0,,
358,"['java', 'spring', 'spring-boot', 'spring-cloud-feign', 'openfeign']","{'account_id': 20990313, 'reputation': 43, 'user_id': 15423296, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bL16_UYYpG8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQ4Ft2yyp2fpzA87eCej2vDBW15w/s96-c/photo.jpg?sz=256', 'display_name': 'hacker painters', 'link': 'https://stackoverflow.com/users/15423296/hacker-painters'}",False,1269,,1,0,1638087416,1616463797,,66756119,https://stackoverflow.com/questions/66756119/request-body-is-missing-in-the-server-end-for-feign-application-x-www-form-urlen,,Request body is missing in the server end for feign application/x-www-form-urlencoded type request,,CC BY-SA 4.0,,
359,"['java', 'intellij-idea', 'mapstruct']","{'account_id': 16197209, 'reputation': 505, 'user_id': 11694539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e93b112cc9c02edfb01379caa4e5d39e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arthur', 'link': 'https://stackoverflow.com/users/11694539/arthur'}",True,9370,,4,7,1638013046,1615500011,1615825758.0,66591176,https://stackoverflow.com/questions/66591176/java-lang-nullpointerexception-cannot-invoke-java-net-url-toexternalform-be,,java.lang.NullPointerException: Cannot invoke &quot;java.net.URL.toExternalForm()&quot; because &quot;resource&quot; is null at org.mapstruct,,CC BY-SA 4.0,,
360,"['java', 'android', 'android-glide']","{'account_id': 5574637, 'reputation': 1567, 'user_id': 4418481, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/aa5457ce5f20d89d1da01e865f1fe0c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/4418481/ben'}",False,177,,1,0,1637962945,1616999341,,66849579,https://stackoverflow.com/questions/66849579/requestmanagerretriever-error-in-bumptech-glide,,RequestManagerRetriever Error in bumptech.glide,,CC BY-SA 4.0,,
361,"['java', 'spring-boot', 'maven', 'jacoco', 'jacoco-maven-plugin']","{'account_id': 11202014, 'reputation': 71, 'user_id': 8218711, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sJ8Qz.png?s=256&g=1', 'display_name': 'Rohit Sharma', 'link': 'https://stackoverflow.com/users/8218711/rohit-sharma'}",False,758,,1,1,1637909257,1616521116,1616533358.0,66768429,https://stackoverflow.com/questions/66768429/jacoco-maven-plugin0-7-9-dependency-issue,,jacoco-maven-plugin:0.7.9 dependency issue,,CC BY-SA 4.0,,
362,"['java', 'json', 'spring-boot', 'rest']","{'account_id': 11149920, 'reputation': 23, 'user_id': 8183502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/103af3ddcc04e828153d23f4fef0ba26?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/8183502/roman'}",True,460,,1,1,1637748492,1615453876,1615468124.0,66579432,https://stackoverflow.com/questions/66579432/spring-boot-rest-request-json-same-parameter-name,,Spring Boot REST request JSON same parameter name,70094153.0,CC BY-SA 4.0,,
363,['java'],"{'account_id': 20759356, 'reputation': 31, 'user_id': 15244950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/577aa232f42be4c4a13f181ff72ad865?s=256&d=identicon&r=PG&f=1', 'display_name': 'Linux', 'link': 'https://stackoverflow.com/users/15244950/linux'}",True,47,,1,1,1637740606,1615262573,,66540643,https://stackoverflow.com/questions/66540643/meaning-of-invoking-default-constructor,,meaning of invoking default constructor,,CC BY-SA 4.0,,
364,"['java', 'spring', 'intellij-idea']","{'account_id': 16860055, 'reputation': 650, 'user_id': 12191075, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/udxuQ.jpg?s=256&g=1', 'display_name': 'Haidepzai', 'link': 'https://stackoverflow.com/users/12191075/haidepzai'}",False,1527,,1,3,1637686918,1616508183,,66764737,https://stackoverflow.com/questions/66764737/problem-with-intellij-cannot-run-simple-spring-application,,Problem with IntelliJ - Cannot run simple Spring Application,,CC BY-SA 4.0,,
365,"['java', 'mysql', 'database', 'intellij-idea', 'connection']","{'account_id': 19772391, 'reputation': 117, 'user_id': 14479119, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-9ii5ZwjW0NM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnsNgTSqyPJqU-QHFT88ryLV7-amw/s96-c/photo.jpg?sz=256', 'display_name': 'Johnny Robertson', 'link': 'https://stackoverflow.com/users/14479119/johnny-robertson'}",True,391,,2,1,1637661484,1615504136,1637661484.0,66591895,https://stackoverflow.com/questions/66591895/how-to-connect-to-intellij-ultimates-localhost-mysql-database,,How to connect to IntelliJ Ultimate&#39;s LocalHost MySQL database?,66592078.0,CC BY-SA 4.0,,
366,"['java', 'cordova', 'ionic-framework', 'okhttp']","{'account_id': 5824449, 'reputation': 2912, 'user_id': 4591364, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/g3pp5.jpg?s=256&g=1', 'display_name': 'solimanware', 'link': 'https://stackoverflow.com/users/4591364/solimanware'}",True,252,,2,1,1637619084,1615983890,,66673063,https://stackoverflow.com/questions/66673063/conflict-between-cordova-plugin-firebasex-and-cordova-plugin-advanced-http-p,,Conflict Between &quot;cordova-plugin-firebasex&quot; and &quot;cordova-plugin-advanced-http&quot; Plugins,70072995.0,CC BY-SA 4.0,,
367,"['java', 'spring', 'spring-boot', 'java-16']","{'account_id': 3713839, 'reputation': 1554, 'user_id': 3090506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/218a1b5fb4966d70595f659376361a13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moritz', 'link': 'https://stackoverflow.com/users/3090506/moritz'}",True,5790,,2,19,1637569708,1616091297,,66696828,https://stackoverflow.com/questions/66696828/how-to-use-configurationproperties-with-records,,How to use @ConfigurationProperties with Records?,66696829.0,CC BY-SA 4.0,,
368,"['java', 'recursion', 'dynamic-programming', 'memoization']","{'account_id': 18801760, 'reputation': 33, 'user_id': 13711918, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2oXbHqUmcwU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGK5IzV_-q92fhL8GFjQMzsQMnNw/photo.jpg?sz=256', 'display_name': 'PEDRO MIGUEL COSTA', 'link': 'https://stackoverflow.com/users/13711918/pedro-miguel-costa'}",False,302,,2,0,1637465781,1616153172,,66707276,https://stackoverflow.com/questions/66707276/bestsum-memoization-java,,BestSum memoization java,,CC BY-SA 4.0,,
369,"['java', 'spring-boot', 'event-handling', 'circuit-breaker', 'resilience4j']","{'account_id': 14482834, 'reputation': 2992, 'user_id': 10461625, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fgo5D.jpg?s=256&g=1', 'display_name': 'PatPatPat', 'link': 'https://stackoverflow.com/users/10461625/patpatpat'}",True,3723,,2,1,1637405559,1614778532,1637405559.0,66458187,https://stackoverflow.com/questions/66458187/resilience4j-log-circuit-breaker-state-change,,Resilience4j - Log circuit breaker state change,67782673.0,CC BY-SA 4.0,,
370,"['java', '3d', 'minecraft']","{'user_type': 'does_not_exist', 'display_name': 'user13736578'}",False,65,,2,0,1637405146,1616011831,,66680534,https://stackoverflow.com/questions/66680534/how-would-i-draw-a-miniature-3d-mockup-of-the-player-in-mcp,,How would I draw a Miniature 3d mockup of the player in MCP?,,CC BY-SA 4.0,,
371,"['java', 'xml', 'android-studio', 'android-layout', 'android-fragments']","{'account_id': 20171617, 'reputation': 21, 'user_id': 14794304, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgQeO7kRzgE7A_or3SxQFJfraCLkDHujhDdHpca7Q=k-s256', 'display_name': 'aymen', 'link': 'https://stackoverflow.com/users/14794304/aymen'}",False,360,,1,0,1637360403,1615040397,,66506664,https://stackoverflow.com/questions/66506664/cannot-resolve-symbol-showlistener,,Cannot resolve symbol &#39;ShowListener&#39;,,CC BY-SA 4.0,,
372,"['java', 'spring', 'client']","{'account_id': 20892204, 'reputation': 31, 'user_id': 15347349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aae708b312f0644210c28f96c7f82828?s=256&d=identicon&r=PG&f=1', 'display_name': 'programming-ginger', 'link': 'https://stackoverflow.com/users/15347349/programming-ginger'}",False,294,,2,3,1637232535,1615115369,,66515822,https://stackoverflow.com/questions/66515822/can-i-subscribe-to-an-sseemitter-in-java,,Can I subscribe to an SseEmitter in Java,,CC BY-SA 4.0,,
373,"['java', 'passwords', 'keystore', 'prompt', 'keytool']","{'account_id': 288696, 'reputation': 87211, 'user_id': 589259, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/vJbKg.jpg?s=256&g=1', 'display_name': 'Maarten Bodewes', 'link': 'https://stackoverflow.com/users/589259/maarten-bodewes'}",True,2294,,1,3,1637178342,1614944932,1614945238.0,66492058,https://stackoverflow.com/questions/66492058/javas-keytool-doesnt-prompt-for-key-password,,Java&#39;s keytool doesn&#39;t prompt for key password,66553711.0,CC BY-SA 4.0,,
374,"['java', 'spring-boot', 'hibernate', 'jpa']","{'account_id': 254664, 'reputation': 11029, 'user_id': 534218, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/05708634a76195e829ce6dd077e45039?s=256&d=identicon&r=PG', 'display_name': 'Safari', 'link': 'https://stackoverflow.com/users/534218/safari'}",True,1158,,1,0,1637167320,1616002038,,66678234,https://stackoverflow.com/questions/66678234/jpa-and-hibernate-onetomany-relationship-with-a-composite-key-using-uuid,,"JPA and Hibernate, OneToMany relationship with a composite key using UUID",66679012.0,CC BY-SA 4.0,,
375,"['java', 'android', 'picasso', 'android-glide', 'android-wallpaper']","{'account_id': 5691975, 'reputation': 202, 'user_id': 4499768, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gO5C2eiqX8A/AAAAAAAAAAI/AAAAAAAABCY/rBqERV3BE9c/photo.jpg?sz=256', 'display_name': 'Rohit Kumar Sehrawat', 'link': 'https://stackoverflow.com/users/4499768/rohit-kumar-sehrawat'}",True,546,,3,3,1637132208,1616322397,1617693528.0,66731207,https://stackoverflow.com/questions/66731207/how-to-set-a-wallpaper-through-image-link-in-android-programmatically,,How to set a wallpaper through image link in android programmatically?,,CC BY-SA 4.0,,
376,"['java', 'user-interface', 'javafx', 'java-15', 'richtextfx']","{'account_id': 18767220, 'reputation': 83, 'user_id': 13684817, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FKkHLpOpgJU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmX5fFJ3OGtlfpEkVXNxU52JNi_1g/photo.jpg?sz=256', 'display_name': 'Benjamin Sloutsky', 'link': 'https://stackoverflow.com/users/13684817/benjamin-sloutsky'}",False,263,,1,1,1637122774,1616431274,1616432744.0,66750271,https://stackoverflow.com/questions/66750271/richtextfx-not-working-in-javafx-codearea-not-not-showing-up-errors,,"RichTextFx not working in JavaFX, CodeArea not not showing up (Errors)",,CC BY-SA 4.0,,
377,"['java', 'maven', 'intellij-idea', 'guava']","{'account_id': 925583, 'reputation': 4924, 'user_id': 956435, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/TmSi7.jpg?s=256&g=1', 'display_name': 'Ramon de Klein', 'link': 'https://stackoverflow.com/users/956435/ramon-de-klein'}",True,3101,,4,0,1637100450,1616936610,1616954328.0,66841726,https://stackoverflow.com/questions/66841726/intellij-reports-package-does-not-exist-only-on-windows,,IntelliJ reports package does not exist (only on Windows),,CC BY-SA 4.0,,
378,"['java', 'sql', 'hibernate']","{'account_id': 8959230, 'reputation': 27, 'user_id': 6682509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81a83c924cbb7fc0eb9b1edaa59acd73?s=256&d=identicon&r=PG&f=1', 'display_name': 'mrJay', 'link': 'https://stackoverflow.com/users/6682509/mrjay'}",False,98,,0,2,1637074259,1615993103,1637074259.0,66675652,https://stackoverflow.com/questions/66675652/hibernate-arrayindexoutofboundsexception-on-simple-crud-method,,Hibernate ArrayIndexOutOfBoundsException on simple CRUD method,,CC BY-SA 4.0,,
379,"['java', 'android', 'gradle']","{'account_id': 20504572, 'reputation': 17, 'user_id': 15047696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdbe1fea05613285b24aa625995a831e?s=256&d=identicon&r=PG&f=1', 'display_name': 'FloFlaFli', 'link': 'https://stackoverflow.com/users/15047696/floflafli'}",False,287,,1,1,1637046616,1615549023,,66599190,https://stackoverflow.com/questions/66599190/failed-process-debug-main-manifest,,Failed Process Debug Main Manifest,,CC BY-SA 4.0,,
380,"['java', 'android', 'flutter', 'gradle', 'mobile']","{'account_id': 21074525, 'reputation': 91, 'user_id': 15490059, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2b85644f3201f9a45f8cd38d34b9ffc?s=256&d=identicon&r=PG&f=1', 'display_name': 'riadh salem', 'link': 'https://stackoverflow.com/users/15490059/riadh-salem'}",True,6886,,2,8,1637046328,1616799851,,66825342,https://stackoverflow.com/questions/66825342/how-to-fix-error-processdebugmainmanifest-debug,,How to fix error :processDebugMainManifest DEBUG,,CC BY-SA 4.0,,
381,"['java', 'arrays', 'search', 'find']","{'account_id': 17755169, 'reputation': 85, 'user_id': 12892414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92ae42ef56db850653994383262b11d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'hohenpaid', 'link': 'https://stackoverflow.com/users/12892414/hohenpaid'}",True,41,,1,0,1636992568,1615824393,,66641557,https://stackoverflow.com/questions/66641557/finding-multiple-set-of-given-words-in-a-paragraph-array,,Finding multiple set of given words in a paragraph array,66641810.0,CC BY-SA 4.0,,
382,"['java', 'android', 'file', 'mediastore', 'hidden-files']","{'account_id': 20652393, 'reputation': 51, 'user_id': 15162355, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgkW7pHAWjSp5PlQhW-XhlhbnR35y1g-0BfwiFy_Q=k-s256', 'display_name': 'Parmu', 'link': 'https://stackoverflow.com/users/15162355/parmu'}",True,413,,1,5,1636805817,1616678674,,66800444,https://stackoverflow.com/questions/66800444/how-to-create-a-hidden-folder-i-e-myfolder-dotmyfolder-in-dcim-directory-s,,How to create a hidden folder i.e .MyFolder [(dot)MyFolder] in DCIM directory (Scoped Storage) Android Q,,CC BY-SA 4.0,,
383,"['java', 'spring', 'spring-data-jpa']","{'account_id': 5494271, 'reputation': 2735, 'user_id': 4365948, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2f27ac59621396ccdc3e77811ffbbd55?s=256&d=identicon&r=PG', 'display_name': 'Heschoon', 'link': 'https://stackoverflow.com/users/4365948/heschoon'}",False,450,,0,0,1636767898,1616494768,1616506178.0,66761229,https://stackoverflow.com/questions/66761229/illegalstateexception-no-suitable-constructor-found-on-interface-despite-norep,,IllegalStateException: No suitable constructor found on interface despite @NoRepositoryBean,,CC BY-SA 4.0,,
384,"['java', 'gradle', 'micronaut']","{'account_id': 20863226, 'reputation': 21, 'user_id': 15324934, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/900bab73cd0e205c5a1cbfa4926310ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'dboychuck', 'link': 'https://stackoverflow.com/users/15324934/dboychuck'}",True,1559,,1,2,1636762429,1614805796,1614970148.0,66464962,https://stackoverflow.com/questions/66464962/micronaut-and-gradle-cant-get-tests-working,,Micronaut and Gradle can&#39;t get tests working,,CC BY-SA 4.0,,
385,"['java', 'spring-boot', 'ssl', 'zerossl']","{'account_id': 20871325, 'reputation': 1, 'user_id': 15331209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c565409596f78aa309c4fbc1f9d51b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'foobar', 'link': 'https://stackoverflow.com/users/15331209/foobar'}",False,820,,1,0,1636720980,1614876750,1634860126.0,66479485,https://stackoverflow.com/questions/66479485/spring-boot-oauth-ssl-unable-to-access-resource-due-to-certificate-error,,Spring boot oauth + ssl: Unable to access resource due to certificate error,,CC BY-SA 4.0,,
386,"['java', 'json', 'avro', 'confluent-schema-registry']","{'account_id': 11322917, 'reputation': 623, 'user_id': 15074748, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VNG1u.jpg?s=256&g=1', 'display_name': 'pacman', 'link': 'https://stackoverflow.com/users/15074748/pacman'}",True,2814,,1,1,1636701295,1615790286,1616249555.0,66633354,https://stackoverflow.com/questions/66633354/deserialization-of-json-and-avro-without-schema,,Deserialization of JSON and Avro without Schema,66722770.0,CC BY-SA 4.0,,
387,"['java', 'mapstruct']","{'account_id': 6791933, 'reputation': 684, 'user_id': 5228754, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/289d8a3cfbbba6407de075e054309315?s=256&d=identicon&r=PG&f=1', 'display_name': 'JangoCG', 'link': 'https://stackoverflow.com/users/5228754/jangocg'}",True,2590,,2,3,1636654793,1614614169,1614615228.0,66425389,https://stackoverflow.com/questions/66425389/nullvaluepropertymappingstrategy-not-working,,nullValuePropertyMappingStrategy not working,66429001.0,CC BY-SA 4.0,,
388,"['java', 'spring', 'spring-boot', 'cloud', 'service-discovery']","{'account_id': 11331822, 'reputation': 1800, 'user_id': 8309113, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eDmgQ.jpg?s=256&g=1', 'display_name': 'Liki Crus', 'link': 'https://stackoverflow.com/users/8309113/liki-crus'}",False,160,,1,1,1636534995,1616332673,,66732780,https://stackoverflow.com/questions/66732780/java-spring-cloud-how-to-read-a-configuration-in-nacos,,Java Spring Cloud - How to read a configuration in Nacos?,,CC BY-SA 4.0,,
389,"['java', 'spring-webflux', 'r2dbc']","{'account_id': 19376994, 'reputation': 45, 'user_id': 14169071, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XbPfxPh6E8A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckUMqqnXsHtJ-VfBek4BvPLhXH95g/photo.jpg?sz=256', 'display_name': 'xuelai', 'link': 'https://stackoverflow.com/users/14169071/xuelai'}",False,463,,0,2,1636461468,1617190325,,66887036,https://stackoverflow.com/questions/66887036/why-does-the-annotation-transactional-not-work-in-the-case-of-custom-abstractr2,,Why does the annotation @Transactional not work in the case of custom AbstractR2dbcConfiguration,,CC BY-SA 4.0,,
390,"['java', 'tomcat']","{'account_id': 12236495, 'reputation': 1996, 'user_id': 8930751, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/150736446582c901ffe2e4f397f39b73?s=256&d=identicon&r=PG&f=1', 'display_name': 'CrazyCoder', 'link': 'https://stackoverflow.com/users/8930751/crazycoder'}",True,8653,,1,0,1636395414,1616481069,1620604350.0,66758269,https://stackoverflow.com/questions/66758269/how-to-update-apache-tomcat-embed-from-9-0-35-to-10-0-4-in-java-application,,How to update Apache Tomcat Embed from 9.0.35 to 10.0.4 in Java application,,CC BY-SA 4.0,,
391,"['java', 'spring', 'spring-boot', 'api', 'spring-mvc']","{'account_id': 21009124, 'reputation': 53, 'user_id': 15438141, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HeYtUMGOEKs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnKMYa-uC6ixrUUNqtvoNEmwAOONQ/s96-c/photo.jpg?sz=256', 'display_name': 'ONG QIAN LING _', 'link': 'https://stackoverflow.com/users/15438141/ong-qian-ling'}",True,47358,,2,4,1636378011,1616227523,1616250513.0,66719448,https://stackoverflow.com/questions/66719448/servlet-service-for-servlet-dispatcherservlet-in-context-with-path,,Servlet.service() for servlet [dispatcherServlet] in context with path,66723132.0,CC BY-SA 4.0,,
392,"['java', 'cors', 'spring-cloud-gateway']","{'account_id': 10901000, 'reputation': 47, 'user_id': 8013261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5b61b876bb0dd906165b581aa4514d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sanooj', 'link': 'https://stackoverflow.com/users/8013261/sanooj'}",True,674,,1,0,1636327522,1614948749,1615069348.0,66492944,https://stackoverflow.com/questions/66492944/spring-cloud-gateway-and-cors-header,,Spring Cloud Gateway and CORS header,69877288.0,CC BY-SA 4.0,,
393,"['java', 'android', 'regex', 'matcher']","{'account_id': 5179202, 'reputation': 71, 'user_id': 4145376, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zugpRlQTRUo/AAAAAAAAAAI/AAAAAAAAAnY/iP3ydL0Bs6c/photo.jpg?sz=256', 'display_name': 'Denis K', 'link': 'https://stackoverflow.com/users/4145376/denis-k'}",False,46,,0,1,1636318008,1614676372,1636318008.0,66436436,https://stackoverflow.com/questions/66436436/android-matcher-replaceall-replacefirst-problem-with-groups-count-9,,Android Matcher.replaceAll/replaceFirst problem with groups count &gt; 9,,CC BY-SA 4.0,,
394,"['java', 'swing', 'jspinner']","{'account_id': 15466026, 'reputation': 25, 'user_id': 12751266, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b6c1b42883d74ea1520c86cbd79a168?s=256&d=identicon&r=PG&f=1', 'display_name': 'BlueSight', 'link': 'https://stackoverflow.com/users/12751266/bluesight'}",True,33,,1,0,1636213066,1616149330,1636213066.0,66706346,https://stackoverflow.com/questions/66706346/selecting-a-part-of-text-in-jspinner-on-click,,Selecting a part of text in JSpinner on click,66706742.0,CC BY-SA 4.0,,
395,"['java', 'swing', 'date', 'jspinner', 'custom-datetimepicker']","{'account_id': 19901964, 'reputation': 21, 'user_id': 14581765, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjWnPLdnI-DrGf_p_KaMJvjo5GSddjGtFkI-Hfr=k-s256', 'display_name': 'JOY SAM RAJ', 'link': 'https://stackoverflow.com/users/14581765/joy-sam-raj'}",False,104,,1,0,1636213046,1616566673,1636213046.0,66775681,https://stackoverflow.com/questions/66775681/java-spinner-jspinner-want-to-set-a-custom-date,,Java spinner (JSpinner) want to set a custom date,,CC BY-SA 4.0,,
396,"['java', 'spring', 'spring-boot', 'spring-security', 'javabeans']","{'account_id': 9735515, 'reputation': 849, 'user_id': 7218881, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1324148224302572/picture?type=large', 'display_name': 'Sankalpa Wijewickrama', 'link': 'https://stackoverflow.com/users/7218881/sankalpa-wijewickrama'}",True,130,,2,0,1636198917,1616249305,1636198858.0,66722537,https://stackoverflow.com/questions/66722537/can-i-add-a-priority-to-execute-method-level-bean,,Can I add a priority to execute method level @Bean?,66729852.0,CC BY-SA 4.0,,
397,"['java', 'spring', 'spring-boot', 'junit5']","{'user_type': 'does_not_exist', 'display_name': 'anon'}",True,423,,1,1,1636064653,1615399184,1636064653.0,66570362,https://stackoverflow.com/questions/66570362/using-property-values-in-junit-test-classes-without-load-whole-spring-boot-appli,,Using property values in JUnit test classes without load whole Spring Boot application context,66570645.0,CC BY-SA 4.0,,
