,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
539,['java'],"{'account_id': 16743851, 'reputation': 1, 'user_id': 12102731, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa75670f33fb41508164c2a48fe19977?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muja', 'link': 'https://stackoverflow.com/users/12102731/muja'}",False,1813,1,0,1611567542,1569157396,58049490,CC BY-SA 4.0,https://stackoverflow.com/questions/58049490/error-when-compiling-unmappable-character-0x90d-for-encoding-windows-1252,Error when compiling: unmappable character (0x90D) for encoding windows-1252,1569160054.0,,,,,
540,"['java', 'gradle', 'dependencies']","{'account_id': 165126, 'reputation': 331, 'user_id': 388314, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b22b43e3dae06ede41e5a639caaffe4a?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/388314/brian'}",True,416,1,3,1611558851,1569421677,58100747,CC BY-SA 4.0,https://stackoverflow.com/questions/58100747/gradle-force-dependency-version,Gradle force dependency version?,,,,,,
541,"['java', 'swing', 'awt', 'actionlistener', 'jtextfield']","{'account_id': 7472708, 'reputation': 17, 'user_id': 5680116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/298902c79cdab85149b82e1794107033?s=256&d=identicon&r=PG&f=1', 'display_name': 'JavaBiggener', 'link': 'https://stackoverflow.com/users/5680116/javabiggener'}",True,157,1,0,1611388787,1569833038,58164344,CC BY-SA 4.0,https://stackoverflow.com/questions/58164344/how-to-use-jtextfield-to-show-a-negative-or-positive-result-using-actionlistener,how to use JTextField to show a negative or positive result using ActionListener on the JTextField itself,1611388787.0,58164501.0,,,,
542,"['java', 'vaadin', 'html5-audio', 'vaadin14']","{'account_id': 14527583, 'reputation': 4383, 'user_id': 10493338, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/198IL.jpg?s=256&g=1', 'display_name': 'Michael Kemmerzell', 'link': 'https://stackoverflow.com/users/10493338/michael-kemmerzell'}",True,1442,3,2,1611146298,1569843923,58167268,CC BY-SA 4.0,https://stackoverflow.com/questions/58167268/how-to-play-sound-in-vaadin-14,How to play sound in Vaadin 14?,1569845177.0,58167950.0,,,,
543,"['java', 'spring', 'spring-boot']","{'account_id': 9843548, 'reputation': 189, 'user_id': 7291866, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://i.stack.imgur.com/dvVWy.png?s=256&g=1', 'display_name': 'raptorAcrylyc', 'link': 'https://stackoverflow.com/users/7291866/raptoracrylyc'}",True,794,3,1,1611085069,1569254169,58066095,CC BY-SA 4.0,https://stackoverflow.com/questions/58066095/prototype-spring-bean-giving-me-only-one-instance-of-the-class,Prototype spring bean giving me only one instance of the class,,,,,,
544,"['java', 'hibernate', 'transactions', 'migration', 'hibernate-5.x']","{'account_id': 5660305, 'reputation': 540, 'user_id': 4478147, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HBmX2.png?s=256&g=1', 'display_name': 'Lilac', 'link': 'https://stackoverflow.com/users/4478147/lilac'}",True,596,1,3,1611019405,1568384118,57925343,CC BY-SA 4.0,https://stackoverflow.com/questions/57925343/migrating-to-hibernate-5-1-16-from-hibernate-4-3-have-querysyntaxexception,Migrating to hibernate 5.1.16 from hibernate 4.3 have QuerySyntaxException,1568387914.0,57926723.0,,,,
545,"['java', 'android', 'macos', 'android-sdk-tools', 'android-sdk-manager']","{'account_id': 13318827, 'reputation': 5288, 'user_id': 9614249, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eJfci.png?s=256&g=1', 'display_name': 'Increasingly Idiotic', 'link': 'https://stackoverflow.com/users/9614249/increasingly-idiotic'}",True,1501,2,4,1611019003,1568913230,58016001,CC BY-SA 4.0,https://stackoverflow.com/questions/58016001/accepting-android-sdk-licences-on-macos-with-openjdk-11,Accepting Android SDK Licences on MacOS with OpenJDK 11,1568914633.0,65784255.0,,,,
546,"['java', 'excel']","{'account_id': 9774998, 'reputation': 2841, 'user_id': 7245379, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/moYQN.jpg?s=256&g=1', 'display_name': 'eHayik', 'link': 'https://stackoverflow.com/users/7245379/ehayik'}",True,118,1,3,1610910238,1568359862,57919157,CC BY-SA 4.0,https://stackoverflow.com/questions/57919157/how-to-declare-more-than-one-column-name-using-xcelite-library,How to declare more than one column name using Xcelite library,1610910238.0,58604789.0,,,,
547,"['java', 'multithreading']","{'account_id': 11984571, 'reputation': 27, 'user_id': 8769412, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CU3Pu.png?s=256&g=1', 'display_name': 'OJDylan', 'link': 'https://stackoverflow.com/users/8769412/ojdylan'}",True,1550,1,1,1610871938,1569644729,58143347,CC BY-SA 4.0,https://stackoverflow.com/questions/58143347/how-do-i-find-sum-of-a-number-range-using-multiple-threads,How do I find sum of a number range using multiple threads?,1569646469.0,,,,,
548,"['java', 'android']","{'account_id': 16759558, 'reputation': 31, 'user_id': 12114671, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10220979330661559/picture?type=large', 'display_name': 'Marc Holyland', 'link': 'https://stackoverflow.com/users/12114671/marc-holyland'}",True,697,3,1,1610840008,1569346486,58085564,CC BY-SA 4.0,https://stackoverflow.com/questions/58085564/create-countdown-timer-relative-to-current-real-time,Create countdown timer relative to current real time?,1569350954.0,,,,,
549,"['java', 'xml', 'apache-camel', 'apache-karaf']","{'account_id': 8432962, 'reputation': 575, 'user_id': 6328018, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh6.googleusercontent.com/-lRpkeS1DLKI/AAAAAAAAAAI/AAAAAAAAABk/sxrhV4_OKUI/photo.jpg?sz=256', 'display_name': 'Necrophades', 'link': 'https://stackoverflow.com/users/6328018/necrophades'}",True,755,1,1,1610794637,1567697806,57808832,CC BY-SA 4.0,https://stackoverflow.com/questions/57808832/apache-karaf-startup-arrayindexoutofboundsexception-19,Apache Karaf startup ArrayIndexOutOfBoundsException: 19,,,,,,
550,"['java', 'selenium', 'rest-assured']","{'account_id': 16646811, 'reputation': 23, 'user_id': 12030920, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCucuxWaMnzzSmeYT3vm5hhIWC9qUxNKfldwIOsXA=k-s256', 'display_name': 'Anuranjan Prakash', 'link': 'https://stackoverflow.com/users/12030920/anuranjan-prakash'}",True,1515,1,1,1610574792,1567779366,57823767,CC BY-SA 4.0,https://stackoverflow.com/questions/57823767/is-it-possible-to-extract-any-header-value-from-the-network-panel-on-google-chro,Is it possible to extract any Header value from the Network panel on google chrome developer tools with selenium?,,57825952.0,,,,
551,"['java', 'android', 'phone-number', 'telephonymanager', 'android-subscriptionmanager']","{'account_id': 9255157, 'reputation': 633, 'user_id': 6874315, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1262027960508376/picture?type=large', 'display_name': 'Huzaifa Asif', 'link': 'https://stackoverflow.com/users/6874315/huzaifa-asif'}",True,12530,5,7,1610394755,1569563651,58128546,CC BY-SA 4.0,https://stackoverflow.com/questions/58128546/how-to-get-the-mobile-number-of-my-device-programmatically,How to get the mobile number of my device programmatically?,1569564653.0,58128660.0,,,,
552,"['java', 'android', 'location', 'locationmanager']","{'account_id': 16620883, 'reputation': 168, 'user_id': 12011254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1604fa0c8b77ce20a74963d323273cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnonRocketman', 'link': 'https://stackoverflow.com/users/12011254/anonrocketman'}",False,72,1,1,1610334980,1569190621,58053794,CC BY-SA 4.0,https://stackoverflow.com/questions/58053794/showing-the-address-in-a-edittext-does-not-work-on-real-device,Showing the Address in a EditText does not work on real Device,1610334980.0,,,,,
553,"['java', 'oracle', 'hibernate']","{'account_id': 2472947, 'reputation': 3301, 'user_id': 2154300, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/7e9d6edd2e036af6c128b95e1bbf6554?s=256&d=identicon&r=PG', 'display_name': 'bish', 'link': 'https://stackoverflow.com/users/2154300/bish'}",True,1847,1,6,1610275223,1568452211,57934045,CC BY-SA 4.0,https://stackoverflow.com/questions/57934045/how-to-avoid-implicit-type-conversion-from-varchar-to-varchar2-using-hibernate,How to avoid implicit type conversion from VARCHAR to VARCHAR2 using Hibernate?,1568467087.0,57934243.0,,,,
554,"['java', 'android', 'sqlite', 'android-sqlite']","{'account_id': 13889317, 'reputation': 309, 'user_id': 10027704, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10217792037979144/picture?type=large', 'display_name': 'Ciro Gonz&#225;lez', 'link': 'https://stackoverflow.com/users/10027704/ciro-gonz%c3%a1lez'}",True,102,1,0,1610273821,1568734023,57977529,CC BY-SA 4.0,https://stackoverflow.com/questions/57977529/transform-the-result-of-rawquery-to-an-object,transform the result of rawQuery to an object,1610273821.0,57977718.0,,,,
555,"['java', 'liquibase']","{'account_id': 9034037, 'reputation': 507, 'user_id': 6730720, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9fsk1.png?s=256&g=1', 'display_name': 'Marcos Echag&#252;e', 'link': 'https://stackoverflow.com/users/6730720/marcos-echag%c3%bce'}",True,2476,2,4,1610100373,1568064910,57861487,CC BY-SA 4.0,https://stackoverflow.com/questions/57861487/how-to-add-remarks-to-existing-column-using-liquibase,How to add remarks to existing column using liquibase,,,,,,
556,"['java', 'spring-boot', 'ifc']","{'account_id': 3346587, 'reputation': 624, 'user_id': 2811635, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ousmane MBINTE', 'link': 'https://stackoverflow.com/users/2811635/ousmane-mbinte'}",False,127,1,2,1609851985,1569431947,58103582,CC BY-SA 4.0,https://stackoverflow.com/questions/58103582/opensourcebim-ifcmodelservice-was-always-empty-when-i-load-it,openSourceBim IfcModelService was always empty when i load it,,,,,,
557,"['java', 'database', 'spring-boot', 'jpa', 'spring-data-jpa']","{'account_id': 9522301, 'reputation': 91, 'user_id': 7076740, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-OPlv9kPFNUQ/AAAAAAAAAAI/AAAAAAAAAC8/bnMewHiF9I8/photo.jpg?sz=256', 'display_name': 'Se Br', 'link': 'https://stackoverflow.com/users/7076740/se-br'}",True,2711,3,1,1609802063,1568988289,58029938,CC BY-SA 4.0,https://stackoverflow.com/questions/58029938/spring-boot-jpa-repository-dont-delete-record,"Spring Boot JPA, Repository don&#39;t delete record",1568989511.0,58030356.0,,,,
558,"['java', 'kubernetes', 'memory']","{'account_id': 2801644, 'reputation': 14011, 'user_id': 2409793, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://i.stack.imgur.com/QDLY9.png?s=256&g=1', 'display_name': 'pkaramol', 'link': 'https://stackoverflow.com/users/2409793/pkaramol'}",True,322,1,0,1609696571,1568806091,57991719,CC BY-SA 4.0,https://stackoverflow.com/questions/57991719/pod-oom-xmx-not-beeing-respected,Pod OOM - Xmx not beeing respected,1609696571.0,,,,,
559,"['java', 'android', 'android-fragments', 'kotlin']","{'account_id': 7690845, 'reputation': 3302, 'user_id': 5827197, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/W25oH.jpg?s=256&g=1', 'display_name': 'Zaid Mirza', 'link': 'https://stackoverflow.com/users/5827197/zaid-mirza'}",False,1259,1,1,1609660978,1568906495,58014282,CC BY-SA 4.0,https://stackoverflow.com/questions/58014282/backstackentrycount-and-fragmentmanager,BackStackEntryCount and FragmentManager,1609660978.0,,,,,
560,"['java', 'file', 'encryption']","{'account_id': 11213344, 'reputation': 1743, 'user_id': 8226794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd48b8696e6abe50a5cbc58f72919948?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luxusproblem', 'link': 'https://stackoverflow.com/users/8226794/luxusproblem'}",True,76,2,1,1609562473,1569413428,58098050,CC BY-SA 4.0,https://stackoverflow.com/questions/58098050/when-i-encrypt-or-decrypt-a-file-with-aes-there-are-weird-characters-in-the-end,"When I encrypt or decrypt a file with AES, there are weird characters in the End of the file, could that be a buffer issue or a AES issue?",1609562473.0,58098378.0,,,,
561,"['java', 'json', 'unirest']","{'account_id': 969293, 'reputation': 3802, 'user_id': 1096892, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c92363795aa39aae0277ae0a10a80fb8?s=256&d=identicon&r=PG', 'display_name': 'BruceyBandit', 'link': 'https://stackoverflow.com/users/1096892/bruceybandit'}",True,575,2,0,1609522284,1568778977,57984883,CC BY-SA 4.0,https://stackoverflow.com/questions/57984883/classcastexception-when-trying-to-retrieve-json-node,ClassCastException when trying to retrieve json node,1609522284.0,57985197.0,,,,
562,"['java', 'spring', 'mapstruct']","{'account_id': 4094217, 'reputation': 2894, 'user_id': 3361467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5695b6736fa98cf3a4a61f1ac65507da?s=256&d=identicon&r=PG', 'display_name': 'Ray', 'link': 'https://stackoverflow.com/users/3361467/ray'}",True,8971,3,29,1609343951,1569331044,58081224,CC BY-SA 4.0,https://stackoverflow.com/questions/58081224/mapstruct-mapper-as-spring-framework-converter-idiomatic-use-possible,MapStruct Mapper as Spring Framework Converter - idiomatic use possible?,1569575201.0,65133450.0,,,,
563,"['java', 'java-8']","{'account_id': 11596762, 'reputation': 43, 'user_id': 8495271, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-q3-nkOGCj3U/AAAAAAAAAAI/AAAAAAAAAAw/QI4Lc-w-3NI/photo.jpg?sz=256', 'display_name': 'shraban rana', 'link': 'https://stackoverflow.com/users/8495271/shraban-rana'}",True,67,1,1,1609316812,1568360202,57919226,CC BY-SA 4.0,https://stackoverflow.com/questions/57919226/groupby-arraylist-key-as-map-and-marge-values,GroupBy Arraylist key As map and marge values,1609316812.0,,,,,
564,"['java', 'spring-boot', 'docker', 'rabbitmq']","{'account_id': 15852353, 'reputation': 151, 'user_id': 11437829, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Bv0UAvE-EZc/AAAAAAAAAAI/AAAAAAAAAb4/GiZWwGI-d4o/photo.jpg?sz=256', 'display_name': 'Oleg Pavlyukov', 'link': 'https://stackoverflow.com/users/11437829/oleg-pavlyukov'}",True,1445,1,1,1609172152,1568470208,57936293,CC BY-SA 4.0,https://stackoverflow.com/questions/57936293/weird-problem-with-java-spring-rabbitmq-docker,Weird problem with Java Spring + RabbitMQ + Docker,1568473801.0,57936860.0,,,,
565,"['java', 'android', 'navigation-drawer', 'android-jetpack']","{'account_id': 5401171, 'reputation': 115, 'user_id': 4301049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22b042a8f13e5a881a4743236e15fe3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'robo', 'link': 'https://stackoverflow.com/users/4301049/robo'}",True,794,3,1,1609088942,1567691528,57807068,CC BY-SA 4.0,https://stackoverflow.com/questions/57807068/onnavigationitemselected-problems,onNavigationItemSelected() problems,1567694682.0,,,,,
566,"['java', 'arraylist', 'anagram']","{'account_id': 16788325, 'reputation': 35, 'user_id': 12136658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3218b0afd2b10822ca9358b08f5b4d25?s=256&d=identicon&r=PG&f=1', 'display_name': 'noobJavaCoder', 'link': 'https://stackoverflow.com/users/12136658/noobjavacoder'}",True,405,2,1,1609069449,1569712398,58150969,CC BY-SA 4.0,https://stackoverflow.com/questions/58150969/how-do-i-group-different-anagrams-together-from-a-given-string-array,How do I group different anagrams together from a given string array?,,58151107.0,,,,
567,"['java', 'spring', 'scheduling']","{'account_id': 2113874, 'reputation': 2717, 'user_id': 1878571, 'user_type': 'registered', 'accept_rate': 9, 'profile_image': 'https://graph.facebook.com/676179845/picture?type=large', 'display_name': 'nix86', 'link': 'https://stackoverflow.com/users/1878571/nix86'}",False,2013,4,0,1608996180,1568625469,57953755,CC BY-SA 4.0,https://stackoverflow.com/questions/57953755/spring-enablescheduling-and-schedule-annotation-dont-work,Spring @EnableScheduling and @Schedule annotation don&#39;t work,,,,,,
568,"['java', 'algorithm']","{'account_id': 9925559, 'reputation': 380, 'user_id': 7347278, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f584ab797140ce5079120dfee20505c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'V&#225;clav', 'link': 'https://stackoverflow.com/users/7347278/v%c3%a1clav'}",True,504,1,0,1608932143,1567617168,57793053,CC BY-SA 4.0,https://stackoverflow.com/questions/57793053/a-sliding-window-algorithm-applied-to-timestamps-instead-of-indexes-in-java,A sliding window algorithm applied to timestamps instead of indexes in Java,1567622151.0,65443040.0,,,,
569,"['java', 'guice', 'builder', 'cucumber-jvm']","{'account_id': 4875268, 'reputation': 673, 'user_id': 6934058, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4dbeaacc0bff0fe5c7b5da3a6757d58d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vitali Plagov', 'link': 'https://stackoverflow.com/users/6934058/vitali-plagov'}",True,191,1,0,1608904098,1567628367,57795174,CC BY-SA 4.0,https://stackoverflow.com/questions/57795174/understanding-immutability-with-builder-pattern-and-cucumber-jvm-and-guice,Understanding immutability with builder pattern and Cucumber-JVM and Guice,,,,,,
570,"['java', 'amazon-web-services', 'spring-boot', 'filesystems', 'amazon-elastic-beanstalk']","{'account_id': 536581, 'reputation': 2464, 'user_id': 905494, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0b8cf00cba5878062e254319af65e22?s=256&d=identicon&r=PG', 'display_name': 'tksilicon', 'link': 'https://stackoverflow.com/users/905494/tksilicon'}",False,1825,2,1,1608850294,1568404984,57929729,CC BY-SA 4.0,https://stackoverflow.com/questions/57929729/access-files-in-my-resources-folder-elastic-beanstalk-spring-boot,Access Files in My Resources Folder Elastic Beanstalk/ Spring Boot,1568462809.0,,,,,
571,"['java', 'spring', 'spring-boot']","{'account_id': 9008991, 'reputation': 3978, 'user_id': 6714426, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/Rih2d.jpg?s=256&g=1', 'display_name': 'Prashant Pandey', 'link': 'https://stackoverflow.com/users/6714426/prashant-pandey'}",True,1868,2,2,1608712078,1567509319,57770544,CC BY-SA 4.0,https://stackoverflow.com/questions/57770544/spring-test-main-thread-gets-stuck-in-applications-infinite-loop,Spring Test Main Thread Gets Stuck in Application&#39;s Infinite Loop,,57774221.0,,,,
572,"['java', 'android', 'release']","{'account_id': 12381789, 'reputation': 61, 'user_id': 9027085, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-I4L9vcZFGl4/AAAAAAAAAAI/AAAAAAAAkXk/mgpIOHkX4Y4/photo.jpg?sz=256', 'display_name': 'Italo Piscopiello', 'link': 'https://stackoverflow.com/users/9027085/italo-piscopiello'}",False,3257,3,2,1608636443,1567780420,57824013,CC BY-SA 4.0,https://stackoverflow.com/questions/57824013/release-install-parse-failed-no-certificates,Release INSTALL_PARSE_FAILED_NO_CERTIFICATES,,,,,,
573,"['java', 'apache-commons-vfs']","{'account_id': 1405091, 'reputation': 809, 'user_id': 1333027, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/caaf893513ebb6debc5deace194b2be8?s=256&d=identicon&r=PG', 'display_name': 'pise', 'link': 'https://stackoverflow.com/users/1333027/pise'}",True,1460,2,0,1608563937,1569093296,58043358,CC BY-SA 4.0,https://stackoverflow.com/questions/58043358/how-to-upload-byte-array-using-apache-common-vfs,How to upload byte array using apache common vfs,1569097315.0,58043944.0,,,,
574,"['java', 'android', 'networking', 'wait', 'google-nearby']","{'account_id': 8215763, 'reputation': 92, 'user_id': 6182192, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-93tUJ_x9ZmI/AAAAAAAAAAI/AAAAAAAADaA/TkxIk1HQqnw/photo.jpg?sz=256', 'display_name': 'DaGee', 'link': 'https://stackoverflow.com/users/6182192/dagee'}",True,1497,2,1,1608319633,1569615829,58140955,CC BY-SA 4.0,https://stackoverflow.com/questions/58140955/how-to-wait-in-android-without-locking-the-ui-thread,How to wait in Android without locking the UI thread?,,58141022.0,,,,
575,"['java', 'json', 'jackson', 'base64']","{'account_id': 12013090, 'reputation': 268, 'user_id': 8789080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b18ea99a317699e47dff7341414a75d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mostafa Hassan', 'link': 'https://stackoverflow.com/users/8789080/mostafa-hassan'}",True,860,2,1,1608306382,1569757890,58154918,CC BY-SA 4.0,https://stackoverflow.com/questions/58154918/jackson-encode-all-properties-to-base64,Jackson encode all properties to base64,,58155276.0,,,,
576,"['java', 'spring', 'spring-boot']","{'account_id': 4103725, 'reputation': 413, 'user_id': 4393106, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://lh6.googleusercontent.com/-H33Nb9EX2iM/AAAAAAAAAAI/AAAAAAAAANE/d_jbQ00l-0o/photo.jpg?sz=256', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/4393106/ali'}",True,1593,1,3,1608202557,1568830455,57998631,CC BY-SA 4.0,https://stackoverflow.com/questions/57998631/implementation-otp-login-with-spring-boot,Implementation OTP login with spring boot,,,,,,
577,"['java', 'while-loop']","{'account_id': 16745513, 'reputation': 1, 'user_id': 12103911, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0FDOy.png?s=256&g=1', 'display_name': 'CharlyBravo', 'link': 'https://stackoverflow.com/users/12103911/charlybravo'}",False,731,2,-1,1608171220,1569182628,58052983,,https://stackoverflow.com/questions/58052983/java-ending-a-while-loop,JAVA Ending a While Loop,1569216946.0,,,1569789306.0,Duplicate,
578,"['java', 'android-databinding']","{'account_id': 6577618, 'reputation': 101, 'user_id': 5083004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbd585d4311d72fb4c3e1e246af93a92?s=256&d=identicon&r=PG&f=1', 'display_name': 'MasterOfTwo', 'link': 'https://stackoverflow.com/users/5083004/masteroftwo'}",False,1859,1,3,1608153155,1568068890,57862002,CC BY-SA 4.0,https://stackoverflow.com/questions/57862002/how-to-use-databinding-with-dialogfragment,How to use Databinding with DialogFragment,,,,,,
579,"['java', 'sql', 'spring', 'jdbc', 'spring-jdbc']","{'account_id': 1229539, 'reputation': 77192, 'user_id': 1194415, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/d3dZP.png?s=256&g=1', 'display_name': 'membersound', 'link': 'https://stackoverflow.com/users/1194415/membersound'}",True,5526,2,1,1608126316,1568104489,57866937,CC BY-SA 4.0,https://stackoverflow.com/questions/57866937/how-to-get-results-as-array-with-jdbctemplate,How to get results as array with JdbcTemplate?,,,,,,
580,"['java', 'json', 'jackson', 'mapping', 'parent-child']","{'account_id': 6995331, 'reputation': 6171, 'user_id': 5363182, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh3.googleusercontent.com/-Yj16Z0_iIbk/AAAAAAAAAAI/AAAAAAAAGzU/alJ5Gugef5A/photo.jpg?sz=256', 'display_name': 'Tharsan Sivakumar', 'link': 'https://stackoverflow.com/users/5363182/tharsan-sivakumar'}",True,1650,1,4,1608026818,1569400859,58094462,CC BY-SA 4.0,https://stackoverflow.com/questions/58094462/jackson-deserialize-child-json-to-parent-attribute,Jackson deserialize child JSON to parent attribute,1569402873.0,,,,,
581,"['java', 'spring-boot']","{'account_id': 2519922, 'reputation': 9443, 'user_id': 2190498, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/tV6Vl.png?s=256&g=1', 'display_name': 'ttulka', 'link': 'https://stackoverflow.com/users/2190498/ttulka'}",True,984,2,4,1608025979,1567589324,57785437,CC BY-SA 4.0,https://stackoverflow.com/questions/57785437/spring-boot-doesnt-load-a-map-from-environment-variables-when-in-camel-case,Spring Boot doesn&#39;t load a Map from environment variables when in camel-case,1567594093.0,57786596.0,,,,
582,"['java', 'jackson', 'jackson-databind']","{'account_id': 5836177, 'reputation': 750, 'user_id': 4599169, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/25b950cddea0350a6335f77d0c7bef81?s=256&d=identicon&r=PG&f=1', 'display_name': 'keylogger', 'link': 'https://stackoverflow.com/users/4599169/keylogger'}",True,11676,4,5,1607949912,1569476737,58110281,CC BY-SA 4.0,https://stackoverflow.com/questions/58110281/jackson-objectmapper-returns-null-when-object-variable-is-set-to-private,Jackson ObjectMapper returns null when Object variable is set to Private,1569477439.0,58110377.0,,,,
583,"['java', 'android', 'output', 'manifest', 'instant']","{'account_id': 15687593, 'reputation': 697, 'user_id': 11319773, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bZ4_ENIpF3Y/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd0woEiR5ylqC2yg2aF6GwuiJvkKw/mo/photo.jpg?sz=256', 'display_name': 'Axes Grinds', 'link': 'https://stackoverflow.com/users/11319773/axes-grinds'}",True,4213,2,5,1607944895,1569434480,58104159,CC BY-SA 4.0,https://stackoverflow.com/questions/58104159/could-not-get-unknown-property-instantrunmanifestoutputdirectory-for-task-ap,Could not get unknown property &#39;instantRunManifestOutputDirectory&#39; for task &#39;:app:processDebugManifest&#39;,1569575062.0,58104526.0,,,,
584,"['java', 'spring-boot', 'unit-testing', 'dependency-injection', 'mockito']","{'account_id': 10688093, 'reputation': 524, 'user_id': 7867996, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2132a521f8ecad66732476b7b6fdcd9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'thesystem', 'link': 'https://stackoverflow.com/users/7867996/thesystem'}",True,359,1,0,1607880110,1568099426,57865707,CC BY-SA 4.0,https://stackoverflow.com/questions/57865707/how-do-i-inject-a-bufferedreader-with-inputstreamreader-as-its-parameter-using-s,How do I inject a BufferedReader with InputStreamReader as its parameter using Spring Boot?,1568102076.0,57865874.0,,,,
585,"['java', 'android', 'android-support-library', 'androidx', 'material-components-android']","{'account_id': 15035460, 'reputation': 101, 'user_id': 10852037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8089e2d413e52793021de253254b1f5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nageshwor Shah', 'link': 'https://stackoverflow.com/users/10852037/nageshwor-shah'}",True,12386,3,7,1607867481,1568636220,57956756,CC BY-SA 4.0,https://stackoverflow.com/questions/57956756/error-failed-to-resolve-androidx-appcompatdesign1-1-0,ERROR: Failed to resolve: androidx.appcompat:design:1.1.0,1568636789.0,,,,,
