,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date
293,"['java', 'immutability']","{'account_id': 58457, 'reputation': 1051, 'user_id': 175023, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/2d5d48e9b00e6e51ceb5c7524e22b9b2?s=256&d=identicon&r=PG', 'display_name': 'Gourav', 'link': 'https://stackoverflow.com/users/175023/gourav'}",True,7234,1630328.0,8,14,1549336045,1256644510,,1630321,CC BY-SA 2.5,https://stackoverflow.com/questions/1630321/are-all-final-class-immutable,Are all final class immutable?,,,,,
294,"['java', 'enums']","{'account_id': 1336, 'reputation': 74459, 'user_id': 1785, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/b87bbdb1b142a6da99983ccae9fc33bc?s=256&d=identicon&r=PG', 'display_name': 'Landon Kuhn', 'link': 'https://stackoverflow.com/users/1785/landon-kuhn'}",True,31515,1626977.0,4,86,1549306137,1256585887,1256587035.0,1626901,CC BY-SA 2.5,https://stackoverflow.com/questions/1626901/java-enums-list-enumerated-values-from-a-class-extends-enum,Java Enums: List enumerated values from a Class&lt;? extends Enum&gt;,,,,,
295,"['java', 'multithreading', 'locking', 'pool']","{'account_id': 54418, 'reputation': 19977, 'user_id': 162792, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/BISya.jpg?s=256&g=1', 'display_name': 'Andrey Adamovich', 'link': 'https://stackoverflow.com/users/162792/andrey-adamovich'}",True,88541,1553950.0,4,40,1549180214,1255344600,1258320836.0,1553886,CC BY-SA 2.5,https://stackoverflow.com/questions/1553886/java-lang-illegalmonitorstateexception-m-null-failed-to-get-monitor-for,java.lang.IllegalMonitorStateException: (m=null) Failed to get monitor for,,,,,
296,"['java', 'oracle', 'hibernate', 'jpa', 'clob']","{'account_id': 51108, 'reputation': 4800, 'user_id': 152619, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/9a6a8a571b7c47685b3ee15cfbd1e3dc?s=256&d=identicon&r=PG', 'display_name': 'Max A.', 'link': 'https://stackoverflow.com/users/152619/max-a'}",True,77537,1645780.0,2,13,1549016925,1256830283,1256842114.0,1644559,CC BY-SA 2.5,https://stackoverflow.com/questions/1644559/hibernate-on-oracle-mapping-string-property-to-clob-column,Hibernate on Oracle: mapping String property to CLOB column,1543925062.0,,,,
297,"['java', 'multithreading']","{'account_id': 57618, 'reputation': 811, 'user_id': 172620, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/c7724bcf32cec2d9d941599c4babc6e6?s=256&d=identicon&r=PG', 'display_name': 'Alex Wood', 'link': 'https://stackoverflow.com/users/172620/alex-wood'}",True,906,1574576.0,3,5,1548950348,1255630030,1548950348.0,1574089,CC BY-SA 4.0,https://stackoverflow.com/questions/1574089/multi-threaded-matrix-multiplication,Multi-threaded matrix multiplication,,,,,
298,"['c#', 'java', 'rsa', 'padding']","{'account_id': 55739, 'reputation': 570, 'user_id': 166982, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/e9feb9432ed4587210de6c50a5724580?s=256&d=identicon&r=PG', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/166982/josh'}",True,3864,1552346.0,2,4,1548931619,1255311763,,1552330,CC BY-SA 2.5,https://stackoverflow.com/questions/1552330/c-rsa-with-no-padding,C# RSA with no padding,,,,,
299,"['java', 'multithreading', 'jms', 'jboss-mdb', 'message-passing']","{'account_id': 12416, 'reputation': 12746, 'user_id': 24424, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/1374b43b692ccd9ed477697a8fa2a0e9?s=256&d=identicon&r=PG', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/24424/rahul'}",True,3884,1592813.0,6,6,1548789812,1256019127,1548789812.0,1592757,CC BY-SA 4.0,https://stackoverflow.com/questions/1592757/when-is-messaging-e-g-jms-an-alternative-for-multithreading,When is messaging (e.g. JMS) an alternative for multithreading?,,,,,
300,"['java', 'jaxb', 'jax-ws', 'javadoc', 'xjc']","{'account_id': 17835, 'reputation': 296214, 'user_id': 40342, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/a648ccb47bbbe9497c073315aac4d33e?s=256&d=identicon&r=PG', 'display_name': 'Joachim Sauer', 'link': 'https://stackoverflow.com/users/40342/joachim-sauer'}",True,20117,1651149.0,4,45,1548639007,1256914127,1256923118.0,1650249,CC BY-SA 2.5,https://stackoverflow.com/questions/1650249/how-to-make-generated-classes-contain-javadoc-from-xml-schema-documentation,How to make generated classes contain Javadoc from XML Schema documentation,,,,,
301,"['java', 'android', 'arrays', 'java-native-interface']","{'account_id': 877230, 'reputation': 3470, 'user_id': 135135, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/03e72ca97027c9a8d908a469a7238570?s=256&d=identicon&r=PG', 'display_name': 'RyanCheu', 'link': 'https://stackoverflow.com/users/135135/ryancheu'}",True,101931,1610062.0,4,141,1548254026,1256246592,1306432165.0,1610045,CC BY-SA 3.0,https://stackoverflow.com/questions/1610045/how-to-return-an-array-from-jni-to-java,How to return an array from JNI to Java?,,,,,
302,"['java', 'reflection', 'annotations', 'code-injection', 'pojo']","{'account_id': 62626, 'reputation': 10393, 'user_id': 185919, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b91eb3e49dda35f15510cfac364055c2?s=256&d=identicon&r=PG', 'display_name': 'java.is.for.desktop', 'link': 'https://stackoverflow.com/users/185919/java-is-for-desktop'}",True,7626,1636886.0,5,6,1548235219,1256731693,1256759275.0,1636855,CC BY-SA 2.5,https://stackoverflow.com/questions/1636855/java-what-is-the-fastest-way-to-inject-fields-using-reflection,Java: What is the fastest way to inject fields using reflection?,,,,,
303,"['java', 'eclipse', 'stdin']","{'account_id': 19061, 'reputation': 181316, 'user_id': 44330, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dd5a7ef1476fb01998a215b1642dfd07?s=256&d=identicon&r=PG', 'display_name': 'Jason S', 'link': 'https://stackoverflow.com/users/44330/jason-s'}",True,5777,1581008.0,4,6,1547883797,1255732719,1255737630.0,1580758,CC BY-SA 2.5,https://stackoverflow.com/questions/1580758/javaeclipse-how-do-you-debug-a-java-program-that-is-receiving-piped-redirected,Java+Eclipse: how do you debug a java program that is receiving piped/redirected stdin?,,,,,
304,"['java', 'interface']","{'account_id': 65449, 'reputation': 841, 'user_id': 192585, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/982921ac04b1dff621c6344f25a1080e?s=256&d=identicon&r=PG', 'display_name': 'user192585', 'link': 'https://stackoverflow.com/users/192585/user192585'}",True,253463,1623494.0,5,54,1544644659,1256541844,1544644659.0,1623480,,https://stackoverflow.com/questions/1623480/generic-interface,Generic Interface,,1544644673.0,Opinion-based,,1544644683.0
305,"['java', 'search', 'byte', 'binaryfiles']","{'account_id': 1182, 'reputation': 585, 'user_id': 1572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87f77a454ebf6eb5486a0a075a1d9a30?s=256&d=identicon&r=PG', 'display_name': 'Bassam', 'link': 'https://stackoverflow.com/users/1572/bassam'}",True,26595,1507813.0,4,37,1544388400,1254459351,,1507780,CC BY-SA 2.5,https://stackoverflow.com/questions/1507780/searching-for-a-sequence-of-bytes-in-a-binary-file-with-java,Searching for a sequence of Bytes in a Binary File with Java,,,,,
306,"['java', 'ant']","{'account_id': 3055, 'reputation': 49787, 'user_id': 4321, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/bd53c3454ee1d51a49d0983415ea44c4?s=256&d=identicon&r=PG', 'display_name': 'JW.', 'link': 'https://stackoverflow.com/users/4321/jw'}",True,45604,1596354.0,4,41,1543999756,1256061714,1294373737.0,1596318,CC BY-SA 2.5,https://stackoverflow.com/questions/1596318/find-working-directory-from-ant,Find working directory from Ant,,,,,
307,"['java', 'apache-poi', 'poi-hssf', 'hssf']","{'account_id': 61021, 'reputation': 151, 'user_id': 182023, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bbdd81608d86a233c5e4b14f7e09351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'java', 'link': 'https://stackoverflow.com/users/182023/java'}",True,56075,,8,11,1543974539,1254333834,1307888420.0,1499739,CC BY-SA 3.0,https://stackoverflow.com/questions/1499739/how-do-i-get-the-java-apache-poi-hssf-background-color-for-a-given-cell,How do I get the (Java Apache POI HSSF) Background Color for a given cell?,,,,,
308,"['java', 'unit-testing']","{'account_id': 146530, 'reputation': 57364, 'user_id': 357024, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ddd1030da4440ea2f69d6421e538191c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/357024/mike'}",True,83297,1540344.0,6,82,1543435734,1255034613,1543435734.0,1540324,,https://stackoverflow.com/questions/1540324/java-unit-tests-directory-layout,"Java unit tests, directory layout",,1543370615.0,Opinion-based,,
309,"['java', 'collections', 'iterator']","{'account_id': 700, 'reputation': 16683, 'user_id': 917, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/305b35de31b6f9e1ad1fce2e8f015705?s=256&d=identicon&r=PG', 'display_name': 'Mauli', 'link': 'https://stackoverflow.com/users/917/mauli'}",True,3231,1632526.0,3,1,1543359695,1256664519,,1632396,CC BY-SA 2.5,https://stackoverflow.com/questions/1632396/what-is-the-best-approach-for-having-some-kind-of-lazy-iterator-where-the-return,What is the best approach for having some kind of lazy iterator where the return is evaluated only on request?,,,,,
310,"['java', 'jdbc', 'firebird', 'jaybird']","{'account_id': 10932, 'reputation': 10071, 'user_id': 20869, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/OFdg2.png?s=256&g=1', 'display_name': 'bumperbox', 'link': 'https://stackoverflow.com/users/20869/bumperbox'}",True,34240,1563111.0,3,11,1543321874,1255469096,1359327355.0,1562985,CC BY-SA 3.0,https://stackoverflow.com/questions/1562985/jdbc-connection-with-auto-reconnect,JDBC connection with auto reconnect,,,,,
311,"['java', 'thread-safety']","{'account_id': 40645, 'reputation': 17836, 'user_id': 117783, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/b62c0a8e7b98e7dd694ead5fe60f1875?s=256&d=identicon&r=PG', 'display_name': 'non sequitor', 'link': 'https://stackoverflow.com/users/117783/non-sequitor'}",True,4102,1568804.0,6,5,1542227092,1255551468,1255896451.0,1568722,CC BY-SA 2.5,https://stackoverflow.com/questions/1568722/on-the-thread-safety-of-instance-variable-initialization,On the thread safety of instance variable initialization,,,,,
312,"['java', 'hibernate']","{'account_id': 11089, 'reputation': 394369, 'user_id': 21234, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d5f91983a9d9cfb69981b6108a63b412?s=256&d=identicon&r=PG', 'display_name': 'skaffman', 'link': 'https://stackoverflow.com/users/21234/skaffman'}",True,21188,1560296.0,4,29,1542102872,1255440348,,1560239,CC BY-SA 2.5,https://stackoverflow.com/questions/1560239/is-it-valid-for-hibernate-list-to-return-duplicates,Is it valid for Hibernate list() to return duplicates?,,,,,
313,"['java', 'enums', 'idioms']","{'account_id': 65080, 'reputation': 5125, 'user_id': 191761, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/umagg.jpg?s=256&g=1', 'display_name': 'Adam Burley', 'link': 'https://stackoverflow.com/users/191761/adam-burley'}",True,1628,1582975.0,4,9,1540571169,1255805904,1540571169.0,1582940,CC BY-SA 4.0,https://stackoverflow.com/questions/1582940/should-i-be-trying-to-create-a-reversible-enum-in-java-or-is-there-a-better-way,Should I be trying to create a reversible enum in Java or is there a better way?,,,,,
314,"['java', 'string']","{'account_id': 49568, 'reputation': 116466, 'user_id': 147601, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/3bnPx.jpg?s=256&g=1', 'display_name': 'Nick Heiner', 'link': 'https://stackoverflow.com/users/147601/nick-heiner'}",True,518,1576597.0,3,0,1540235882,1255672912,1540235882.0,1576354,CC BY-SA 4.0,https://stackoverflow.com/questions/1576354/java-finding-matches-between-strings,Java: Finding matches between Strings,,,,,
315,"['java', 'swing', 'jpanel', 'jlabel', 'layout-manager']","{'account_id': 29808, 'reputation': 14993, 'user_id': 80796, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/90004f6e9493bc0eb0618eb30f560f5a?s=256&d=identicon&r=PG', 'display_name': 'Jessy', 'link': 'https://stackoverflow.com/users/80796/jessy'}",True,66596,,5,12,1540198802,1254960107,1254961130.0,1534889,CC BY-SA 2.5,https://stackoverflow.com/questions/1534889/how-to-make-jlabels-start-on-the-next-line,How to make JLabels start on the next line,,,,,
316,"['java', 'hadoop', 'simulation']","{'account_id': 53627, 'reputation': 4622, 'user_id': 160356, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d676b0bf22ce8a15a374e2e99c0ffa33?s=256&d=identicon&r=PG', 'display_name': 'Pengin', 'link': 'https://stackoverflow.com/users/160356/pengin'}",True,3310,3231243.0,5,16,1539426346,1255970981,,1589821,CC BY-SA 2.5,https://stackoverflow.com/questions/1589821/is-hadoop-right-for-running-my-simulations,Is Hadoop right for running my simulations?,,,,,
317,"['java', 'eclipse', 'ide', 'eclipse-3.5']","{'account_id': 60542, 'reputation': 573, 'user_id': 180782, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05cde60ea935a30dac9c660d34f152cb?s=256&d=identicon&r=PG', 'display_name': 'SirFabel', 'link': 'https://stackoverflow.com/users/180782/sirfabel'}",True,114240,1503328.0,17,30,1539338914,1254344516,1311587999.0,1500646,CC BY-SA 3.0,https://stackoverflow.com/questions/1500646/eclipse-3-5-unable-to-install-plugins,Eclipse 3.5 Unable to install plugins,,,,,
318,"['java', 'jaxb', 'xml-serialization', 'marshalling', 'html-entities']","{'account_id': 2761, 'reputation': 1286, 'user_id': 3882, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a443087a8701fcf25eb0d6abe1712726?s=256&d=identicon&r=PG', 'display_name': 'Elliot', 'link': 'https://stackoverflow.com/users/3882/elliot'}",True,66167,1522371.0,14,26,1539273270,1254433213,1346965910.0,1506663,CC BY-SA 3.0,https://stackoverflow.com/questions/1506663/can-i-force-jaxb-not-to-convert-into-quot-for-example-when-marshalling-to,"Can I force JAXB not to convert &quot; into &amp;quot;, for example, when marshalling to XML?",,,,,
319,"['java', 'concurrency', 'executorservice', 'blockingqueue']","{'account_id': 21771, 'reputation': 3148, 'user_id': 53191, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/7fe030bbc77708f86bc70ddc3755ff1b?s=256&d=identicon&r=PG', 'display_name': 'parkr', 'link': 'https://stackoverflow.com/users/53191/parkr'}",True,17872,1519155.0,5,26,1539192048,1254735718,1254737209.0,1519091,CC BY-SA 2.5,https://stackoverflow.com/questions/1519091/scheduledexecutorservice-with-variable-delay,ScheduledExecutorService with variable delay,,,,,
320,"['java', 'equals', 'comparator', 'sortedset']","{'account_id': 56079, 'reputation': 7468, 'user_id': 167973, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/4f114223f6a38683d92ad30e5f0616da?s=256&d=identicon&r=PG', 'display_name': 'Carl', 'link': 'https://stackoverflow.com/users/167973/carl'}",True,8489,1511864.0,5,1,1537820980,1254499832,,1510503,CC BY-SA 2.5,https://stackoverflow.com/questions/1510503/java-sortedset-comparator-consistency-with-equals-question,"Java SortedSet + Comparator, consistency with equals() question",,,,,
321,"['java', 'user-interface', 'swing', 'ribbon']","{'account_id': 26725, 'reputation': 49612, 'user_id': 69803, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/eed28c92944b219aa031f96fc6f71577?s=256&d=identicon&r=PG', 'display_name': 'Ankur', 'link': 'https://stackoverflow.com/users/69803/ankur'}",True,10767,1530378.0,1,20,1537192905,1254905615,1254907648.0,1530363,,https://stackoverflow.com/questions/1530363/how-to-get-a-ribbon-ui-component-like-in-office-2007-in-a-java-program,"How to get a &quot;ribbon&quot; UI component, like in Office 2007, in a Java program?",,1385013841.0,Not suitable for this site,,
322,"['java', '.net', 'itextsharp', 'itext']","{'account_id': 560607, 'reputation': 935, 'user_id': 147683, 'user_type': 'unregistered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/f2da704fbf9e0ceaa873e34aba2ad91b?s=256&d=identicon&r=PG', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/147683/jack'}",True,40152,1631956.0,5,24,1537167532,1256570584,1256633994.0,1625455,CC BY-SA 2.5,https://stackoverflow.com/questions/1625455/itext-positioning-text-absolutely,itext positioning text absolutely,,,,,
323,"['java', 'sql', 'hibernate', 'criteria', 'projection']","{'account_id': 66846, 'reputation': 285, 'user_id': 195904, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86be3a207e3f3c31a4b8c0ed66fc1465?s=256&d=identicon&r=PG', 'display_name': 'Awi', 'link': 'https://stackoverflow.com/users/195904/awi'}",True,13159,1618746.0,2,4,1536238478,1256400572,,1618394,CC BY-SA 2.5,https://stackoverflow.com/questions/1618394/use-fewer-columns-on-sql-query-through-hibernate-projections-on-entity-with-many,Use fewer columns on SQL query through Hibernate Projections on Entity with ManyToOne relation,,,,,
324,"['java', 'compiler-warnings', 'javac']","{'account_id': 44249, 'reputation': 27449, 'user_id': 129750, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/bde9493348770b4f6bf0f632ef91fc1c?s=256&d=identicon&r=PG', 'display_name': 'IttayD', 'link': 'https://stackoverflow.com/users/129750/ittayd'}",True,86288,1554587.0,9,58,1535466281,1255353656,1443519239.0,1554538,CC BY-SA 3.0,https://stackoverflow.com/questions/1554538/how-can-i-suppress-javac-warnings-about-deprecated-api,How can I suppress javac warnings about deprecated api?,,,,,
325,"['java', 'memory']","{'account_id': 45861, 'reputation': 1117, 'user_id': 135334, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c1052b7fc06fe9b692ef3a130dafa394?s=256&d=identicon&r=PG', 'display_name': 'Anand', 'link': 'https://stackoverflow.com/users/135334/anand'}",True,166548,1634424.0,4,70,1534969113,1256685130,1348784457.0,1634216,CC BY-SA 3.0,https://stackoverflow.com/questions/1634216/what-is-permsize-in-java,What is &#39;PermSize&#39; in Java?,,,,,
326,"['java', 'arrays', 'text-files', 'bmp', 'tokenize']","{'account_id': 60984, 'reputation': 611, 'user_id': 181940, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/66f70f154251db78bf0b4a2a624ceced?s=256&d=identicon&r=PG', 'display_name': 'soneangel', 'link': 'https://stackoverflow.com/users/181940/soneangel'}",True,2803,1500838.0,3,3,1534782265,1254328840,1254329633.0,1499318,CC BY-SA 2.5,https://stackoverflow.com/questions/1499318/how-to-create-a-bmp-file-from-rgb-datas-stored-in-a-txt-file,How to create a bmp file from rgb datas stored in a txt file?,,,,,
327,"['java', 'multithreading', 'concurrency', 'countdownlatch', 'phaser']","{'account_id': 43577, 'reputation': 53391, 'user_id': 127479, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/6cd776da01e915df274276084eb9858b?s=256&d=identicon&r=PG', 'display_name': 'Adamski', 'link': 'https://stackoverflow.com/users/127479/adamski'}",True,9581,1637030.0,6,28,1533729513,1256723536,1495125337.0,1636194,CC BY-SA 3.0,https://stackoverflow.com/questions/1636194/flexible-countdownlatch,Flexible CountDownLatch?,,,,,
328,"['java', 'design-patterns', 'aop', 'gang-of-four']","{'account_id': 60867, 'reputation': 3809, 'user_id': 181695, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/91027d84cd986f962c85b15d18d802d8?s=256&d=identicon&r=PG', 'display_name': 'Alex Xander', 'link': 'https://stackoverflow.com/users/181695/alex-xander'}",True,1143,1561817.0,3,3,1533600826,1255449432,1533600826.0,1561182,CC BY-SA 4.0,https://stackoverflow.com/questions/1561182/gang-of-four-pattern-usage-in-aspect-oriented-programming,Gang-of-four pattern usage in aspect-oriented-programming?,,,,,
329,"['java', 'unit-testing', 'data-driven-tests']","{'account_id': 59088, 'reputation': 5471, 'user_id': 176818, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0193199cd22f053feb56e2c2835f4981?s=256&d=identicon&r=PG', 'display_name': 'DefyGravity', 'link': 'https://stackoverflow.com/users/176818/defygravity'}",True,432,1567063.0,1,0,1533584390,1255533476,1533584390.0,1567007,CC BY-SA 4.0,https://stackoverflow.com/questions/1567007/how-do-i-get-ddsteps-to-insert-date-time-values-in-its-test-data-sets,How do I get ddsteps to insert Date &amp; Time values in its test data sets?,,,,,
330,"['java', 'jboss', 'seam', 'entity']","{'account_id': 56902, 'reputation': 407, 'user_id': 170419, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/2a0a29682d6ff781ae0448a198438bc1?s=256&d=identicon&r=PG', 'display_name': 'Cateno Viglio', 'link': 'https://stackoverflow.com/users/170419/cateno-viglio'}",True,84,,2,0,1532679052,1255699981,1255700671.0,1578061,CC BY-SA 2.5,https://stackoverflow.com/questions/1578061/project-to-isolate-entities-in-seam,Project to isolate entities in Seam,,,,,
331,"['java', 'multithreading', 'jdbc', 'thread-safety', 'dbconnection']","{'account_id': 15271, 'reputation': 61840, 'user_id': 32090, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/pbhqF.jpg?s=256&g=1', 'display_name': 'Boris Pavlović', 'link': 'https://stackoverflow.com/users/32090/boris-pavlovi%c4%87'}",True,51986,1531103.0,5,73,1532036349,1254915313,1346224232.0,1531073,CC BY-SA 3.0,https://stackoverflow.com/questions/1531073/is-java-sql-connection-thread-safe,Is java.sql.Connection thread safe?,,,,,
332,"['java', 'windows', 'ibm-jre']","{'account_id': 43422, 'reputation': 3269, 'user_id': 126952, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/70731031f9fbfc81c90ab1bf0d8b5662?s=256&d=identicon&r=PG', 'display_name': 'Ahmad Y. Saleh', 'link': 'https://stackoverflow.com/users/126952/ahmad-y-saleh'}",True,9644,1620989.0,5,3,1531027935,1256474026,1531027935.0,1620783,CC BY-SA 4.0,https://stackoverflow.com/questions/1620783/installing-ibm-jre-on-windows-a-non-ibm-machine,Installing IBM JRE on Windows (a non-IBM machine),,,,,
333,"['java', 'eclipse', 'optimization', 'profiling', 'plugins']","{'account_id': 49568, 'reputation': 116466, 'user_id': 147601, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/3bnPx.jpg?s=256&g=1', 'display_name': 'Nick Heiner', 'link': 'https://stackoverflow.com/users/147601/nick-heiner'}",True,70387,1580613.0,8,55,1530302277,1255722802,1255833913.0,1580091,,https://stackoverflow.com/questions/1580091/profiling-a-java-application-in-eclipse-plug-in,Profiling a Java Application in Eclipse? (plug-in),,1355166840.0,not constructive,,
334,"['java', 'xmpp', 'openfire', 'smack']","{'account_id': 38002, 'reputation': 34357, 'user_id': 108869, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e87f5a2d2196212addc9ebb78a200ac8?s=256&d=identicon&r=PG', 'display_name': 'cometta', 'link': 'https://stackoverflow.com/users/108869/cometta'}",True,1338,1566938.0,3,1,1530181614,1255525038,,1566071,CC BY-SA 2.5,https://stackoverflow.com/questions/1566071/pubsub-publish-to-node-success-retrieve-from-node-fail,"pubsub publish to node success, retrieve from node fail",,,,,
335,"['java', 'java.util.scanner']","{'account_id': 54718, 'reputation': 8268, 'user_id': 163799, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3946e4b95db2f8b2da6d5bfcd2bf00e4?s=256&d=identicon&r=PG', 'display_name': 'Loolooii', 'link': 'https://stackoverflow.com/users/163799/loolooii'}",True,949,1652771.0,5,1,1529664395,1256942276,1529664178.0,1652671,CC BY-SA 4.0,https://stackoverflow.com/questions/1652671/inputmissmatchexception,InputMissMatchException,,,,,
336,"['java', 'casting']","{'account_id': 54976, 'reputation': 14215, 'user_id': 164553, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9ebd56a00cb20654f2bdbd9240a86f95?s=256&d=identicon&r=PG', 'display_name': 'Brigham', 'link': 'https://stackoverflow.com/users/164553/brigham'}",True,614098,32869210.0,10,531,1529105568,1255983051,1486633969.0,1590831,CC BY-SA 3.0,https://stackoverflow.com/questions/1590831/safely-casting-long-to-int-in-java,Safely casting long to int in Java,,,,,
337,"['java', 'javascript', 'jsp', 'servlets']","{'account_id': 565807, 'reputation': 61, 'user_id': 190868, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/d2a26f2ad435d179cd18bc481cc76476?s=256&d=identicon&r=PG', 'display_name': 'asdfasdf', 'link': 'https://stackoverflow.com/users/190868/asdfasdf'}",True,2917,,4,6,1528932918,1255638171,1528932918.0,1574807,CC BY-SA 4.0,https://stackoverflow.com/questions/1574807/jsp-javascript-and-java-objects,"JSP, JavaScript, and Java Objects",,,,,
338,"['java', 'redirect', 'servlet-filters']","{'account_id': 50281, 'reputation': 1978, 'user_id': 149923, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/3212731b08e573d6d59b90b9ca922e1b?s=256&d=identicon&r=PG', 'display_name': 'JeffJak', 'link': 'https://stackoverflow.com/users/149923/jeffjak'}",True,14213,1531218.0,2,5,1528795390,1254916719,1272404433.0,1531197,CC BY-SA 2.5,https://stackoverflow.com/questions/1531197/how-do-i-redirect-to-the-current-page-in-servlet-filter,How do I redirect to the current page in Servlet Filter?,,,,,
339,"['java', 'web-services', 'jax-ws', 'ip']","{'account_id': 29773, 'reputation': 13986, 'user_id': 80701, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d9391c16473dad5e699e1ca91b874663?s=256&d=identicon&r=PG', 'display_name': 'monksy', 'link': 'https://stackoverflow.com/users/80701/monksy'}",True,43540,1641620.0,4,20,1528717485,1256789858,1528717485.0,1641594,CC BY-SA 4.0,https://stackoverflow.com/questions/1641594/getting-the-ip-address-of-a-client-for-a-webservice,Getting the IP Address Of A client For a webservice,,,,,
340,"['java', 'algorithm', 'binary-tree']","{'account_id': 46964, 'reputation': 1430, 'user_id': 138980, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f86018215a9343c4ec13814ec49faa1f?s=256&d=identicon&r=PG', 'display_name': 'Algific', 'link': 'https://stackoverflow.com/users/138980/algific'}",True,2202,1567568.0,3,3,1528093127,1255538488,1255539672.0,1567532,CC BY-SA 2.5,https://stackoverflow.com/questions/1567532/java-algorithm-for-finding-the-largest-set-of-independent-nodes-in-a-binary-tree,Java Algorithm for finding the largest set of independent nodes in a binary tree,,,,,
