,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
268,"['java', 'windows', 'eclipse']","{'account_id': 1228968, 'reputation': 1, 'user_id': 1193948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a711484a6b43bb00e2816f0f21a5a3ed?s=256&d=identicon&r=PG', 'display_name': 'user1193948', 'link': 'https://stackoverflow.com/users/1193948/user1193948'}",True,2706,4,0,1613672944,1328598341,1328730057.0,9172258,CC BY-SA 3.0,https://stackoverflow.com/questions/9172258/can-i-load-user-packages-into-eclipse-to-run-at-start-up-and-how,can I load user packages into eclipse to run at start up and how?,,,,,,
269,"['java', 'caching', 'memory', 'guava', 'heap-memory']","{'account_id': 201157, 'reputation': 12018, 'user_id': 447426, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/74c82f407852060ed709046dcd70a0e2?s=256&d=identicon&r=PG', 'display_name': 'dermoritz', 'link': 'https://stackoverflow.com/users/447426/dermoritz'}",True,1875,3,3,1613567387,1328882806,1328885546.0,9229006,CC BY-SA 3.0,https://stackoverflow.com/questions/9229006/google-common-cache-default-value-of-maximumsize-and-other-optional-setting,google common cache - default value of maximumSize (and other &quot;optional&quot; settings) - want a cache that uses all &quot;available&quot; memory,41332306.0,,,,,
270,"['java', 'amazon', 'glassfish-3', 'jets3t']","{'account_id': 1260439, 'reputation': 99, 'user_id': 1218873, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d4e7ac2fcc9aecee56733e24a8276656?s=256&d=identicon&r=PG', 'display_name': 'Harsha Reddy', 'link': 'https://stackoverflow.com/users/1218873/harsha-reddy'}",True,199,1,0,1613480253,1330062948,1613480253.0,9426106,CC BY-SA 4.0,https://stackoverflow.com/questions/9426106/amazon-jets3t-api-and-glassfish-server,Amazon JetS3t API and Glassfish Server,9426164.0,,,,,
271,"['java', 'exception', 'jdbc', 'axis']","{'account_id': 1247477, 'reputation': 1, 'user_id': 1208629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2123727922981b8c88901843efd8a4ea?s=256&d=identicon&r=PG', 'display_name': 'fuusuke', 'link': 'https://stackoverflow.com/users/1208629/fuusuke'}",True,24353,3,-5,1613455838,1329943819,1329950383.0,9402723,CC BY-SA 3.0,https://stackoverflow.com/questions/9402723/org-hibernate-exception-dataexception-could-not-execute-jdbc-batch-update,org.hibernate.exception.DataException: Could not execute JDBC batch update,,,,,,
272,"['java', 'string', 'inheritance']","{'account_id': 1254635, 'reputation': 882, 'user_id': 1214373, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0898ff20f647b8c230f26f9bb3eb7003?s=256&d=identicon&r=PG', 'display_name': 'Darran L', 'link': 'https://stackoverflow.com/users/1214373/darran-l'}",True,56197,6,39,1613412675,1330020789,,9418729,CC BY-SA 3.0,https://stackoverflow.com/questions/9418729/extend-java-lang-string,Extend java.lang.String,,,,,,
273,"['java', 'arraylist', 'treeset']","{'account_id': 55980, 'reputation': 4496, 'user_id': 167719, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/152afce367f204f6b645521119515ab6?s=256&d=identicon&r=PG', 'display_name': 'priyank', 'link': 'https://stackoverflow.com/users/167719/priyank'}",True,45791,3,31,1613371721,1329448701,1354835682.0,9322405,CC BY-SA 3.0,https://stackoverflow.com/questions/9322405/converting-a-treeset-to-arraylist,Converting a TreeSet to ArrayList?,9322685.0,,,,,
274,['java'],"{'account_id': 984297, 'reputation': 321, 'user_id': 1003208, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/0f39c89f13b09ad5e194659b4b802543?s=256&d=identicon&r=PG', 'display_name': 'user1003208', 'link': 'https://stackoverflow.com/users/1003208/user1003208'}",True,14800,5,12,1612892453,1330091791,1612892453.0,9431927,CC BY-SA 4.0,https://stackoverflow.com/questions/9431927/how-can-i-convert-date-tostring-back-to-date,How can I convert Date.toString back to Date?,9432068.0,,,,,
275,"['java', 'android', 'admob']","{'account_id': 455586, 'reputation': 30971, 'user_id': 853836, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/fc609f2f90e5d5d6802b0201c15db5b6?s=256&d=identicon&r=PG', 'display_name': 'Addev', 'link': 'https://stackoverflow.com/users/853836/addev'}",True,5108,5,12,1612772047,1330378615,1330379887.0,9472674,CC BY-SA 3.0,https://stackoverflow.com/questions/9472674/how-to-avoid-admob-blocking-the-ui-thread,How to avoid Admob blocking the UI thread,9472737.0,,,,,
276,"['java', 'performance']","{'account_id': 39087, 'reputation': 6884, 'user_id': 112670, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/zzLom.jpg?s=256&g=1', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/112670/christian'}",True,278,7,0,1612754561,1329307604,1612754561.0,9293053,CC BY-SA 4.0,https://stackoverflow.com/questions/9293053/java-best-practices-performance-with-method-parameters,Java Best Practices: Performance with method parameters,9293108.0,,,,,
277,"['java', 'swing', 'jbutton', 'jlabel', 'imageicon']","{'account_id': 390715, 'reputation': 5901, 'user_id': 750965, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/4edc28bcbbb2c6fe3ce38b43fd50a5ff?s=256&d=identicon&r=PG', 'display_name': 'Johnydep', 'link': 'https://stackoverflow.com/users/750965/johnydep'}",True,11867,3,5,1612439511,1328316252,1328387451.0,9137404,CC BY-SA 3.0,https://stackoverflow.com/questions/9137404/overlay-a-jbutton-over-jlabel-in-java-swing,Overlay a JButton over JLabel in Java Swing?,9137561.0,,,,,
278,"['java', 'algorithm', 'hashtable', 'hash']","{'account_id': 395885, 'reputation': 25068, 'user_id': 759076, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/u80ZJ.jpg?s=256&g=1', 'display_name': 'Jackson Tale', 'link': 'https://stackoverflow.com/users/759076/jackson-tale'}",True,60453,6,67,1612031830,1329753460,1495541872.0,9364134,CC BY-SA 3.0,https://stackoverflow.com/questions/9364134/what-hashing-function-does-java-use-to-implement-hashtable-class,What hashing function does Java use to implement Hashtable class?,9365663.0,,,,,
279,"['java', 'log4j', 'stack-trace']","{'account_id': 1073176, 'reputation': 3187, 'user_id': 1071967, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/0ac9b91656bf6d2c151364475972873d?s=256&d=identicon&r=PG', 'display_name': 'Geek', 'link': 'https://stackoverflow.com/users/1071967/geek'}",True,78823,5,54,1611935590,1328205429,1517315303.0,9117395,CC BY-SA 3.0,https://stackoverflow.com/questions/9117395/getting-stacktrace-in-logger,Getting stacktrace in logger,9117462.0,,,,,
280,"['java', 'swing', 'popup', 'tooltip']","{'account_id': 1127486, 'reputation': 1102, 'user_id': 1114387, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/48c3a986c88c1410ee7c7b5eadb87ec4?s=256&d=identicon&r=PG&f=1', 'display_name': 'svkvvenky', 'link': 'https://stackoverflow.com/users/1114387/svkvvenky'}",True,106,1,1,1611902847,1329298786,1329382996.0,9290954,CC BY-SA 3.0,https://stackoverflow.com/questions/9290954/related-to-popup-frame,Related to PopUp frame,9291051.0,,,,,
281,"['java', 'eclipse']","{'account_id': 442743, 'reputation': 2560, 'user_id': 833531, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/PDL6n.jpg?s=256&g=1', 'display_name': 'gandarez', 'link': 'https://stackoverflow.com/users/833531/gandarez'}",True,21350,6,16,1611890435,1329063750,1502153251.0,9250388,CC BY-SA 3.0,https://stackoverflow.com/questions/9250388/error-opening-debug-in-preferences-in-eclipse,Error opening Debug in Preferences in Eclipse,,,,,,
282,"['java', 'animation', 'gif']","{'account_id': 981825, 'reputation': 126, 'user_id': 1001359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0271f04c46d015690fdd85812166656?s=256&d=identicon&r=PG', 'display_name': 'G.Ahmed', 'link': 'https://stackoverflow.com/users/1001359/g-ahmed'}",True,12156,4,7,1611729714,1329903202,,9392227,CC BY-SA 3.0,https://stackoverflow.com/questions/9392227/resizing-animated-gif-while-keeping-its-animation-using-java,resizing animated GIF while keeping it&#39;s animation using java,,,,,,
283,"['java', 'android', 'android-contentprovider']","{'account_id': 27418, 'reputation': 3532, 'user_id': 72384, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/0cda4a9cc20ad4bed789fa24b6c04cd8?s=256&d=identicon&r=PG', 'display_name': 'Gurunandan Bhat', 'link': 'https://stackoverflow.com/users/72384/gurunandan-bhat'}",True,23679,4,29,1611683680,1328988584,1611683680.0,9243361,CC BY-SA 4.0,https://stackoverflow.com/questions/9243361/what-is-a-contract-class-and-how-is-it-used,What is a Contract Class and how is it used,9243397.0,,,,,
284,"['java', 'grep']","{'account_id': 125813, 'reputation': 22688, 'user_id': 321862, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/MGZEd.jpg?s=256&g=1', 'display_name': 'OCB', 'link': 'https://stackoverflow.com/users/321862/ocb'}",True,2341,3,0,1611665529,1328062680,,9089864,CC BY-SA 3.0,https://stackoverflow.com/questions/9089864/unix-grep-for-java-logs,Unix grep for Java logs,9089879.0,,,,,
285,"['java', 'persistence']","{'account_id': 269102, 'reputation': 8282, 'user_id': 558243, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/8a4705a8709d2709694ee6bba649d28d?s=256&d=identicon&r=PG', 'display_name': 'Neeraj', 'link': 'https://stackoverflow.com/users/558243/neeraj'}",True,6553,5,5,1611576481,1330069562,,9427155,CC BY-SA 3.0,https://stackoverflow.com/questions/9427155/storing-state-in-java,Storing state in Java,9427243.0,,,,,
286,"['java', 'android', 'sqlite']","{'account_id': 1248585, 'reputation': 1828, 'user_id': 1209500, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec2ecebd0efce2a249956df898633bfc?s=256&d=identicon&r=PG', 'display_name': 'Hiran D.A Walawage', 'link': 'https://stackoverflow.com/users/1209500/hiran-d-a-walawage'}",True,164804,6,25,1611576392,1329237759,1511821479.0,9280692,CC BY-SA 3.0,https://stackoverflow.com/questions/9280692/android-sqlite-select-query,Android SQLite SELECT Query,9280798.0,,,,,
287,"['java', 'generics', 'inheritance', 'singleton']","{'account_id': 147829, 'reputation': 9764, 'user_id': 359219, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/953d32e245f7eb0e670bde0577f1eb43?s=256&d=identicon&r=PG', 'display_name': 'pitosalas', 'link': 'https://stackoverflow.com/users/359219/pitosalas'}",True,237,2,0,1611436132,1329508770,1611436132.0,9334586,CC BY-SA 4.0,https://stackoverflow.com/questions/9334586/java-generics-when-is-parameterization-required,Java Generics - when is parameterization required?,9334834.0,,,,,
288,"['java', 'junit', 'performance-testing']","{'account_id': 80868, 'reputation': 8130, 'user_id': 228371, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3b903cad68504ad4cb4df51b8e8636b7?s=256&d=identicon&r=PG', 'display_name': 'Freiheit', 'link': 'https://stackoverflow.com/users/228371/freiheit'}",True,41038,4,46,1611384400,1328626249,,9178349,,https://stackoverflow.com/questions/9178349/is-junit-the-right-tool-to-write-performance-tests,Is JUnit the right tool to write performance tests?,9178480.0,,1597580577.0,Opinion-based,,
289,"['java', 'classpath', 'utility']","{'account_id': 69533, 'reputation': 30952, 'user_id': 202229, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6cc1d82c11563b440c57280ad587ee47?s=256&d=identicon&r=PG', 'display_name': 'smci', 'link': 'https://stackoverflow.com/users/202229/smci'}",True,458,3,1,1611249095,1329866542,1611249095.0,9386900,CC BY-SA 4.0,https://stackoverflow.com/questions/9386900/which-command-equivalent-for-finding-resources-on-java-classpath,&#39;which&#39; command equivalent for finding resource(s) on Java classpath,9386957.0,,,,,
290,"['java', 'midi', 'javasound']","{'account_id': 131478, 'reputation': 27323, 'user_id': 331515, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/rmuoT.png?s=256&g=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/331515/daniel'}",False,551,0,6,1611231633,1330034941,1611231633.0,9422156,CC BY-SA 4.0,https://stackoverflow.com/questions/9422156/how-to-create-a-java-soundbank-programmatically,How to create a Java Soundbank programmatically,,,,,,
291,"['java', 'jsoup']","{'account_id': 1054908, 'reputation': 545, 'user_id': 1057855, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/a78c1be3d6273c8388b03c40d6acaddf?s=256&d=identicon&r=PG', 'display_name': 'develoops', 'link': 'https://stackoverflow.com/users/1057855/develoops'}",True,44053,5,24,1611060927,1329511077,1494961351.0,9335044,CC BY-SA 3.0,https://stackoverflow.com/questions/9335044/get-element-by-class-in-jsoup,Get element by class in JSoup,,,,,,
292,"['java', 'date']","{'account_id': 65789, 'reputation': 13800, 'user_id': 193376, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/6cc3333c89544e453a827ccda764bf7c?s=256&d=identicon&r=PG', 'display_name': 'Pez Cuckow', 'link': 'https://stackoverflow.com/users/193376/pez-cuckow'}",True,124823,15,38,1610780103,1329848327,1329848746.0,9382897,CC BY-SA 3.0,https://stackoverflow.com/questions/9382897/how-to-get-start-and-end-date-of-a-year,How to get start and end date of a year?,9383062.0,,,,,
293,"['java', 'tomcat']","{'account_id': 1279395, 'reputation': 53, 'user_id': 1233873, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/69931c90f0a49b2be25b46804579ad7b?s=256&d=identicon&r=PG', 'display_name': 'Henry Jones', 'link': 'https://stackoverflow.com/users/1233873/henry-jones'}",False,491,1,0,1610604391,1330272571,1610604391.0,9454641,CC BY-SA 4.0,https://stackoverflow.com/questions/9454641/eclipse-3-6-tomcat-does-not-put-jars-from-deployment-assembly-to-its-deployment,Eclipse 3.6 Tomcat does not put jars from deployment assembly to it&#39;s deployment tmp dir,,,,,,
294,"['java', 'multithreading', 'callback', 'threadpool']","{'account_id': 954319, 'reputation': 141, 'user_id': 979899, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/f0814837b3bf518cbbbc9f9184b533df?s=256&d=identicon&r=PG', 'display_name': 'user979899', 'link': 'https://stackoverflow.com/users/979899/user979899'}",True,6232,3,1,1610345269,1330084731,1610345269.0,9430376,CC BY-SA 4.0,https://stackoverflow.com/questions/9430376/java-task-queue-threadpool-and-threads-with-callback-to-inform-when-a-new-task,"Java task queue, threadpool and threads with callback to inform when a new task can start",,,,,,
295,"['java', 'eclipse', 'swt', 'draw2d']","{'account_id': 156871, 'reputation': 1504, 'user_id': 374430, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/a514f98553e973af17194ca8ac368603?s=256&d=identicon&r=PG', 'display_name': 'FSp', 'link': 'https://stackoverflow.com/users/374430/fsp'}",False,746,1,0,1610345204,1329915281,1610345204.0,9395163,CC BY-SA 4.0,https://stackoverflow.com/questions/9395163/issue-drawing-aligned-text-using-textflow-and-flowpage,issue drawing aligned text using TextFlow and FlowPage,,,,,,
296,"['java', 'sql', 'jdbc']","{'account_id': 965625, 'reputation': 2110, 'user_id': 1103606, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/0d93cc650b93939ea91066fcb5aefae0?s=256&d=identicon&r=PG', 'display_name': 'Peter Penzov', 'link': 'https://stackoverflow.com/users/1103606/peter-penzov'}",True,724,1,1,1610126426,1328089737,1610126426.0,9093725,CC BY-SA 4.0,https://stackoverflow.com/questions/9093725/cannot-find-datasource-getconnection,Cannot find DataSource.getConnection(),9093858.0,,,,,
297,['java'],"{'account_id': 1258267, 'reputation': 21, 'user_id': 1217249, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/789a3cc0629e7364914ce4b228bdc109?s=256&d=identicon&r=PG', 'display_name': 'user1217249', 'link': 'https://stackoverflow.com/users/1217249/user1217249'}",True,10488,3,2,1609835051,1329521393,1609835051.0,9336907,CC BY-SA 4.0,https://stackoverflow.com/questions/9336907/difference-between-dao-and-hibernate,difference between DAO and hibernate,,,,,,
298,"['java', 'bean-validation']","{'account_id': 362538, 'reputation': 22108, 'user_id': 705773, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/aMoQ5.jpg?s=256&g=1', 'display_name': 'Ajinkya', 'link': 'https://stackoverflow.com/users/705773/ajinkya'}",True,104493,9,30,1609740940,1329308140,1607315848.0,9293185,CC BY-SA 4.0,https://stackoverflow.com/questions/9293185/validate-positive-integers,Validate positive integers,9294300.0,,,,,
299,['java'],"{'account_id': 1120407, 'reputation': 327, 'user_id': 1108852, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/281541e2871f70e4ee69c8717a05a73f?s=256&d=identicon&r=PG', 'display_name': 'Kevin M', 'link': 'https://stackoverflow.com/users/1108852/kevin-m'}",True,70292,3,15,1609118504,1329686915,1609118504.0,9353414,CC BY-SA 4.0,https://stackoverflow.com/questions/9353414/rounding-down-to-nearest-whole-number-am-i-cheating-or-is-this-more-than-adequ,Rounding Down to nearest whole number - am I cheating or is this more than adequate?,9353682.0,,,,,
300,"['java', 'hibernate', 'spring', 'jpa']","{'account_id': 153264, 'reputation': 527, 'user_id': 368392, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/952c40f2531f18efa3cc9c164f54d299?s=256&d=identicon&r=PG', 'display_name': 'mosgjig', 'link': 'https://stackoverflow.com/users/368392/mosgjig'}",True,76142,5,33,1608769383,1328297601,1608769383.0,9134436,CC BY-SA 4.0,https://stackoverflow.com/questions/9134436/how-can-i-resolve-java-lang-classnotfoundexception-org-hibernate-util-dtdentity,How can I resolve java.lang.ClassNotFoundException: org.hibernate.util.DTDEntityResolver when using Spring 3.1 with Hibernate 4.0.1?,9134868.0,,,,,
301,"['java', 'timer', 'scheduled-tasks']","{'account_id': 316381, 'reputation': 2901, 'user_id': 632533, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/20856e2d35fb0ad419558320aa64edac?s=256&d=identicon&r=PG', 'display_name': 'BOSS', 'link': 'https://stackoverflow.com/users/632533/boss'}",True,100047,9,42,1608655114,1329820021,1608655114.0,9375882,CC BY-SA 4.0,https://stackoverflow.com/questions/9375882/how-i-can-run-my-timertask-everyday-2-pm,How I can run my TimerTask everyday 2 PM?,9376820.0,,,,,
302,"['java', 'oracle', 'stored-procedures']","{'account_id': 1011524, 'reputation': 241, 'user_id': 1024003, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5c6ab73c1cbc9cc9bf032fe9115f88b5?s=256&d=identicon&r=PG', 'display_name': 'svaratech', 'link': 'https://stackoverflow.com/users/1024003/svaratech'}",True,3016,2,1,1608462802,1329945409,1608462802.0,9403164,CC BY-SA 4.0,https://stackoverflow.com/questions/9403164/java-stored-procedure-resource-files-in-oracle,java stored procedure - resource files in Oracle,,,,,,
303,"['java', 'interface']","{'user_type': 'does_not_exist', 'display_name': 'user893334'}",True,28200,9,70,1608237980,1328519426,,9157784,CC BY-SA 3.0,https://stackoverflow.com/questions/9157784/java-interface-with-new-keyword-how-is-that-possible,Java: Interface with new keyword how is that possible?,9157809.0,,,,,
304,"['java', 'android', 'android-asynctask', 'httpresponse']","{'account_id': 1283225, 'reputation': 403, 'user_id': 1236830, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/94dde4ea4d5abc924846d82bee396960?s=256&d=identicon&r=PG', 'display_name': 'Ethan Sherr', 'link': 'https://stackoverflow.com/users/1236830/ethan-sherr'}",True,44716,8,16,1608206992,1330392004,1334516041.0,9475024,CC BY-SA 3.0,https://stackoverflow.com/questions/9475024/httpresponse-using-android-issue-execute-always-causes-exception,HttpResponse using android issue: execute always causes exception?,,,,,,
305,"['java', 'newline', 'carriage-return']","{'account_id': 218754, 'reputation': 15743, 'user_id': 475247, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/0oB5Z.jpg?s=256&g=1', 'display_name': 'siva636', 'link': 'https://stackoverflow.com/users/475247/siva636'}",True,259570,8,91,1608204543,1329134336,1495540044.0,9260126,CC BY-SA 3.0,https://stackoverflow.com/questions/9260126/what-are-the-differences-between-char-literals-n-and-r-in-java,What are the differences between char literals &#39;\n&#39; and &#39;\r&#39; in Java?,,,,,,
306,"['java', 'user-interface', 'awt']","{'account_id': 1267797, 'reputation': 95, 'user_id': 1224716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d041fd4b11e4d64e84f0677d72de91fc?s=256&d=identicon&r=PG', 'display_name': 'NikolA', 'link': 'https://stackoverflow.com/users/1224716/nikola'}",False,1109,1,3,1608134106,1329875842,1341015063.0,9388141,CC BY-SA 3.0,https://stackoverflow.com/questions/9388141/how-can-i-completely-repaint-the-canvas-of-a-java-frame,How can I completely repaint the canvas of a Java frame?,,,,,,
307,['java'],"{'account_id': 1007695, 'reputation': 279, 'user_id': 1020986, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/84fffcc49d119ebd8ccd84827054aab2?s=256&d=identicon&r=PG', 'display_name': 'ollidiemaus', 'link': 'https://stackoverflow.com/users/1020986/ollidiemaus'}",True,30271,5,3,1608030991,1329670752,1608030991.0,9351142,,https://stackoverflow.com/questions/9351142/delete-last-and-first-char-in-a-string,Delete Last and First Char in a String,9351185.0,,1640283639.0,Duplicate,,
308,"['java', 'android']","{'account_id': 1004084, 'reputation': 19061, 'user_id': 1018270, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/f63e4d88b0db551dd7ddd04dca2770d9?s=256&d=identicon&r=PG', 'display_name': 'Milos Cuculovic', 'link': 'https://stackoverflow.com/users/1018270/milos-cuculovic'}",True,155384,11,50,1607868677,1329226293,1465825515.0,9277747,CC BY-SA 3.0,https://stackoverflow.com/questions/9277747/android-simpledateformat-how-to-use-it,"Android SimpleDateFormat, how to use it?",9277960.0,,,,,
309,"['java', 'android', 'android-emulator']","{'account_id': 1227430, 'reputation': 28915, 'user_id': 1192728, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/481baa815383ed3970e726842195f73f?s=256&d=identicon&r=PG', 'display_name': 'hqt', 'link': 'https://stackoverflow.com/users/1192728/hqt'}",True,20158,5,5,1607558176,1328894283,1607558176.0,9231929,,https://stackoverflow.com/questions/9231929/warning-activity-not-started-its-current-task-has-been-brought-to-the-front,"Warning: Activity not started, its current task has been brought to the front",9232430.0,,1412847405.0,Duplicate,,
310,"['java', 'eclipse', 'maven', 'dependency-management']","{'account_id': 196062, 'reputation': 20430, 'user_id': 439317, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/32373e3d6ddf18b71b26edac43b03c56?s=256&d=identicon&r=PG', 'display_name': 'Riley Lark', 'link': 'https://stackoverflow.com/users/439317/riley-lark'}",True,388484,6,150,1607509739,1328551468,1507258772.0,9164893,CC BY-SA 3.0,https://stackoverflow.com/questions/9164893/how-do-i-add-a-maven-dependency-in-eclipse,How do I add a Maven dependency in Eclipse?,26350902.0,,,,,
311,"['java', 'dump', 'pretty-print']","{'account_id': 57788, 'reputation': 43070, 'user_id': 173149, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e43539b3257049bef7885c9f193b364d?s=256&d=identicon&r=PG', 'display_name': 'gavenkoa', 'link': 'https://stackoverflow.com/users/173149/gavenkoa'}",True,6444,2,6,1607508866,1328609029,1607508866.0,9174268,CC BY-SA 4.0,https://stackoverflow.com/questions/9174268/looking-for-standard-library-or-technique-to-get-pretty-printed-representation-o,Looking for standard library or technique to get pretty-printed representation of OBJECT for Java,9174663.0,,,,,
312,"['java', 'jakarta-mail']","{'account_id': 15244, 'reputation': 818, 'user_id': 32015, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/vx636.png?s=256&g=1', 'display_name': 'Denis R.', 'link': 'https://stackoverflow.com/users/32015/denis-r'}",True,9901,3,11,1607469071,1329315274,1378499073.0,9294968,CC BY-SA 3.0,https://stackoverflow.com/questions/9294968/how-to-test-that-the-mail-server-is-alive-with-java,How to test that the mail server is alive with Java?,9296647.0,,,,,
313,"['java', 'sandbox']","{'account_id': 87775, 'reputation': 17666, 'user_id': 243233, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a6c9710b73ae84ade127f81e0da7dd7d?s=256&d=identicon&r=PG', 'display_name': 'Jus12', 'link': 'https://stackoverflow.com/users/243233/jus12'}",True,5046,2,12,1607342967,1328700741,,9192493,CC BY-SA 3.0,https://stackoverflow.com/questions/9192493/how-to-run-java-code-in-a-restricted-sandbox-without-network-filesystem-access,"How to run java code in a restricted sandbox (without network, filesystem access)",9192623.0,,,,,
314,"['java', 'vaadin']","{'account_id': 928458, 'reputation': 7640, 'user_id': 958766, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/e5d87c4bdba7d49d1a6556f991cdd54f?s=256&d=identicon&r=PG', 'display_name': 'Filip Majernik', 'link': 'https://stackoverflow.com/users/958766/filip-majernik'}",True,11281,3,7,1607341333,1329389933,1480348833.0,9310076,CC BY-SA 3.0,https://stackoverflow.com/questions/9310076/vaadin-table-keeps-showing-scrollbars,Vaadin table keeps showing scrollbars,,,,,,
315,"['java', 'jvm', 'initialization', 'classloader', 'static-block']","{'account_id': 291713, 'reputation': 7933, 'user_id': 594026, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1da7498762cfd53db04f09e557c936e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leon', 'link': 'https://stackoverflow.com/users/594026/leon'}",True,63464,9,77,1607195643,1328280301,1592724881.0,9130461,CC BY-SA 4.0,https://stackoverflow.com/questions/9130461/when-is-the-static-block-of-a-class-executed,When is the static block of a class executed?,9130560.0,,,,,
316,"['java', 'spring', 'intellij-idea', 'aspectj', 'spring-roo']","{'account_id': 44846, 'reputation': 6600, 'user_id': 131854, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4ddd5d37fbbffd1f6bb471d64efd7ca7?s=256&d=identicon&r=PG', 'display_name': 'Phil Kulak', 'link': 'https://stackoverflow.com/users/131854/phil-kulak'}",True,13272,3,12,1607172243,1328159900,,9107500,CC BY-SA 3.0,https://stackoverflow.com/questions/9107500/cant-get-intellij-to-use-the-aspectj-compiler,Can&#39;t get Intellij to use the AspectJ compiler,9108552.0,,,,,
