,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from
635,"['java', 'android', 'firebase', 'kotlin', 'firebase-performance']","{'account_id': 16981227, 'reputation': 156, 'user_id': 12283105, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/085ac4a283b7a269c9ab6197648c98d3?s=256&d=identicon&r=PG', 'display_name': 'G&#246;rkem KARA', 'link': 'https://stackoverflow.com/users/12283105/g%c3%b6rkem-kara'}",True,717,59484544.0,2,4,1598379737,1577340737,,59484495,CC BY-SA 4.0,https://stackoverflow.com/questions/59484495/firebase-performance-crashlytics,Firebase Performance - Crashlytics,,,,,
636,"['java', 'package', 'libraries']","{'account_id': 14925944, 'reputation': 41, 'user_id': 10776833, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mS8AYOdJPBA/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-iDgiMGBK4WRnXykJh1rXHVNqlPXw/mo/photo.jpg?sz=256', 'display_name': 'Dev_bySimon', 'link': 'https://stackoverflow.com/users/10776833/dev-bysimon'}",False,678,,1,3,1598254933,1576519843,1598254933.0,59362145,CC BY-SA 4.0,https://stackoverflow.com/questions/59362145/how-can-i-parse-the-package-from-java-code-given-as-a-string,How can I parse the package from java code given as a String?,,,,,
637,"['java', 'spring', 'h2', 'reactive', 'spring-reactive']","{'account_id': 1537344, 'reputation': 11681, 'user_id': 1432980, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e646027bcc545177a971230c1e23134a?s=256&d=identicon&r=PG', 'display_name': 'lapots', 'link': 'https://stackoverflow.com/users/1432980/lapots'}",True,827,,1,3,1597854825,1577142113,,59462132,CC BY-SA 4.0,https://stackoverflow.com/questions/59462132/cannot-find-javax-persistence-annotations-when-using-spring-r2dbc,cannot find javax.persistence annotations when using spring r2dbc,,,,,
638,"['java', 'android', 'xml', 'string']","{'account_id': 14911061, 'reputation': 49, 'user_id': 12487215, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-SZ6H1tt6ftQ/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jtDdcCT7aSmfP16PD3Un1uRNZdsA/mo/photo.jpg?sz=256', 'display_name': 'a a', 'link': 'https://stackoverflow.com/users/12487215/a-a'}",True,165,59545322.0,1,0,1597720517,1577802001,1597720517.0,59545244,,https://stackoverflow.com/questions/59545244/how-to-convert-java-id-in-form-of-number-in-a-character-ascii-string,How to convert java id in form of number in a character ASCII string?,1577803450.0,Duplicate,,,
639,"['java', 'oop']","{'account_id': 3983306, 'reputation': 46, 'user_id': 3284684, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0sfsL.png?s=256&g=1', 'display_name': 'Arvinth', 'link': 'https://stackoverflow.com/users/3284684/arvinth'}",True,77,59257616.0,1,1,1597715168,1575928524,1597715168.0,59257244,CC BY-SA 4.0,https://stackoverflow.com/questions/59257244/overriding-print-statement-in-java-based-on-object-class,Overriding print statement in java based on object class,,,,,
640,"['java', 'generics', 'inheritance', 'overriding', 'functional-interface']","{'account_id': 16084612, 'reputation': 399, 'user_id': 11834812, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QYKmT.png?s=256&g=1', 'display_name': 'Ombrelin', 'link': 'https://stackoverflow.com/users/11834812/ombrelin'}",True,408,59335900.0,1,0,1597626703,1576332089,1597626703.0,59335819,CC BY-SA 4.0,https://stackoverflow.com/questions/59335819/in-java-how-to-let-child-class-decide-of-which-type-parameter-class-use-as-over,"In Java, how to let child class decide of which type parameter class use as overridden method argument?",,,,,
641,"['java', 'android', 'canvas', 'path', 'collision']","{'account_id': 10022254, 'reputation': 11, 'user_id': 7411582, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1KYBKJXfL_A/AAAAAAAAAAI/AAAAAAAAXdw/52vHfs02Ot0/photo.jpg?sz=256', 'display_name': 'Eliran_EBL', 'link': 'https://stackoverflow.com/users/7411582/eliran-ebl'}",False,221,,1,0,1597582150,1575538139,1575552044.0,59191946,CC BY-SA 4.0,https://stackoverflow.com/questions/59191946/how-to-detect-one-path-collision,How to detect one Path Collision,,,,,
642,"['java', 'python', 'android', 'kivy', 'pyjnius']","{'account_id': 14088993, 'reputation': 1271, 'user_id': 10177977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf188e08a450371c5a16b079a6bf451f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hmerman6006', 'link': 'https://stackoverflow.com/users/10177977/hmerman6006'}",True,603,59499856.0,1,1,1597435468,1577440372,1577447276.0,59498889,CC BY-SA 4.0,https://stackoverflow.com/questions/59498889/pyjnius-custom-java-method-returning-javaexception-unable-to-find-a-none-metho,Pyjnius custom java method returning &#39;JavaException: Unable to find a None Method&#39; works after Public Static,,,,,
643,"['java', 'rsocket', 'aeron']","{'account_id': 1628438, 'reputation': 149, 'user_id': 1503449, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PsCUt.jpg?s=256&g=1', 'display_name': 'Emmanuel', 'link': 'https://stackoverflow.com/users/1503449/emmanuel'}",True,631,63404722.0,1,3,1597363326,1577700941,,59529139,CC BY-SA 4.0,https://stackoverflow.com/questions/59529139/using-aeron-with-rsocket,Using Aeron with RSocket,,,,,
644,"['java', 'eclipse', 'internals']","{'account_id': 12205927, 'reputation': 439, 'user_id': 9691976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78ef6c2ff0303c247217c14b0eb1de43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad Kholghi', 'link': 'https://stackoverflow.com/users/9691976/mohammad-kholghi'}",True,899,59543820.0,1,0,1597342767,1577791199,1592644375.0,59543402,CC BY-SA 4.0,https://stackoverflow.com/questions/59543402/source-not-found-for-internal-java-classes-in-eclipse,Source not found for internal java classes in eclipse,,,,,
645,"['java', 'json', 'xml']","{'account_id': 3633791, 'reputation': 1669, 'user_id': 3029422, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/13887984efe106e46fbeb35bcb56f134?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ionut', 'link': 'https://stackoverflow.com/users/3029422/ionut'}",True,432,59682342.0,2,0,1597297621,1576875175,1576924721.0,59431229,CC BY-SA 4.0,https://stackoverflow.com/questions/59431229/convert-json-to-xml-in-java-with-staxon,Convert Json to XML in Java with Staxon,,,,,
646,"['java', 'weka', 'smo']","{'account_id': 13585285, 'reputation': 21, 'user_id': 9800175, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Vu0eMgmL3_s/AAAAAAAAAAI/AAAAAAAAABA/F7J6dMoDkdk/photo.jpg?sz=256', 'display_name': '萌萌哒蚂蚁', 'link': 'https://stackoverflow.com/users/9800175/%e8%90%8c%e8%90%8c%e5%93%92%e8%9a%82%e8%9a%81'}",False,17,,0,1,1597288538,1576481473,1597288538.0,59352232,CC BY-SA 4.0,https://stackoverflow.com/questions/59352232/weka-evaluation-arguments-0-1,Weka Evaluation Arguments 0/1,,,,,
647,"['java', 'reactjs', 'amazon-web-services', 'amazon-cognito', 'amazon-elb']","{'account_id': 1477722, 'reputation': 111, 'user_id': 1387735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c0e9b48ba01a9c7c8482f8d85096e01?s=256&d=identicon&r=PG', 'display_name': 'user1387735', 'link': 'https://stackoverflow.com/users/1387735/user1387735'}",False,748,,1,1,1597241079,1576791242,,59417140,CC BY-SA 4.0,https://stackoverflow.com/questions/59417140/using-cognito-authentication-with-elastic-load-balancer,Using Cognito Authentication with Elastic Load Balancer,,,,,
648,"['java', 'android', 'camera', 'android-manifest', 'emulation']","{'account_id': 1864928, 'reputation': 632, 'user_id': 1688731, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/28fa7500637215e4b39cb6d82f0f7423?s=256&d=identicon&r=PG', 'display_name': 'Sebek', 'link': 'https://stackoverflow.com/users/1688731/sebek'}",True,606,,1,1,1597236382,1575378646,,59157926,CC BY-SA 4.0,https://stackoverflow.com/questions/59157926/run-an-emulator-without-camera,Run an emulator without camera,,,,,
649,"['java', 'android', 'kotlin', 'push-notification', 'kotlin-android-extensions']","{'account_id': 15673608, 'reputation': 41, 'user_id': 11309385, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2RcD4RXLPkM/AAAAAAAAAAI/AAAAAAAADIQ/8QEqoMh0CFQ/photo.jpg?sz=256', 'display_name': 'Sufiyan Haldar', 'link': 'https://stackoverflow.com/users/11309385/sufiyan-haldar'}",True,557,59321291.0,1,2,1597221225,1576232540,1597221225.0,59320526,CC BY-SA 4.0,https://stackoverflow.com/questions/59320526/android-push-notification-multiple-notifications-displays-same-data,Android push notification : Multiple notifications displays same data,,,,,
650,"['java', 'loops']","{'account_id': 17162769, 'reputation': 75, 'user_id': 12421945, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA8NOUFbGl8U3Fc25DWL0nYxbWtVcx37dqFINHO5A=k-s256', 'display_name': 'Tal Ouzan', 'link': 'https://stackoverflow.com/users/12421945/tal-ouzan'}",False,1786,,0,0,1597032538,1576520688,1597032538.0,59362312,CC BY-SA 4.0,https://stackoverflow.com/questions/59362312/salary-calculation-per-hour-java,Salary calculation per hour (Java),,,,,
651,['java'],"{'account_id': 17343578, 'reputation': 23, 'user_id': 12563656, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-WsohrQcB9qU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfet9wGa5espxHyMoku6W0f3o3tRA/photo.jpg?sz=256', 'display_name': 'Utkarsh Goyal', 'link': 'https://stackoverflow.com/users/12563656/utkarsh-goyal'}",True,4391,59406049.0,3,0,1596999619,1576744468,1576745803.0,59405905,CC BY-SA 4.0,https://stackoverflow.com/questions/59405905/to-make-the-object-variable-private-in-another-class,To make the object variable private in another class,,,,,
652,"['java', 'android']","{'account_id': 415780, 'reputation': 6377, 'user_id': 790785, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/cdb8f89a5395e05ec3b5a427f0d82b09?s=256&d=identicon&r=PG', 'display_name': 'Atharva', 'link': 'https://stackoverflow.com/users/790785/atharva'}",True,794,,1,1,1596987995,1577371001,,59489854,CC BY-SA 4.0,https://stackoverflow.com/questions/59489854/how-to-resolve-error-bad-encoded-value-method-type-size-7,How to resolve error &#39;Bad encoded_value method type size 7&#39;,,,,,
653,"['java', 'spring-boot', 'cloud-foundry']","{'account_id': 10810359, 'reputation': 1058, 'user_id': 7962589, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NOsYs.png?s=256&g=1', 'display_name': 'Ismail', 'link': 'https://stackoverflow.com/users/7962589/ismail'}",True,4824,59159897.0,2,1,1596926204,1575352879,1575526925.0,59151008,CC BY-SA 4.0,https://stackoverflow.com/questions/59151008/cloud-foundry-how-use-java-buildpack-specific-version,Cloud Foundry : How use Java Buildpack specific version,,,,,
654,"['java', 'spring', 'hibernate', 'spring-boot', 'jpa']","{'account_id': 1174053, 'reputation': 2834, 'user_id': 1150503, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/q2KVg.jpg?s=256&g=1', 'display_name': 'Dariusz Mydlarz', 'link': 'https://stackoverflow.com/users/1150503/dariusz-mydlarz'}",True,2905,59454873.0,1,1,1596741027,1577094340,1596741027.0,59453133,CC BY-SA 4.0,https://stackoverflow.com/questions/59453133/unable-to-locate-attribute-with-the-given-name-spring-data-jpa-projections-hi,"Unable to locate Attribute with the given name - Spring Data JPA Projections, Hibernate and BaseEntity",,,,,
655,"['java', 'coldfusion', 'cfml', 'lucee', 'canonicalization']","{'account_id': 16447602, 'reputation': 95, 'user_id': 11881905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39e6032a41603b180d919d932dcf4a4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'CDN', 'link': 'https://stackoverflow.com/users/11881905/cdn'}",True,115,59428130.0,1,1,1596740721,1576811080,1596740721.0,59419366,CC BY-SA 4.0,https://stackoverflow.com/questions/59419366/replacing-the-special-character-which-is-showing-as-encoded,replacing the special character which is showing as encoded,,,,,
656,"['java', 'javafx', 'javafx-webengine', 'javafx-webview']","{'user_type': 'does_not_exist', 'display_name': 'user12252748'}",True,1768,59342446.0,1,0,1596737471,1576398937,1596737471.0,59342356,CC BY-SA 4.0,https://stackoverflow.com/questions/59342356/how-to-setup-webview-in-javafx,How to setup webview in javafx?,,,,,
657,"['java', 'spring', 'spring-cloud', 'spring-cloud-gateway']","{'account_id': 2233894, 'reputation': 5352, 'user_id': 1970832, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/74a51ccbe8e8fa185b782c6d64ee65e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rahul Sharma', 'link': 'https://stackoverflow.com/users/1970832/rahul-sharma'}",True,5452,,1,3,1596719658,1576874217,,59431080,CC BY-SA 4.0,https://stackoverflow.com/questions/59431080/unit-testing-for-spring-cloud-gateway-custom-filter-factory,Unit testing for Spring Cloud Gateway Custom Filter Factory,,,,,
658,"['java', 'json', 'jackson', 'protocol-buffers', 'jackson-databind']","{'account_id': 5239005, 'reputation': 381, 'user_id': 4759273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86fe5eda62976f2583bca1bd908c443e?s=256&d=identicon&r=PG', 'display_name': 'Avinash Kharche', 'link': 'https://stackoverflow.com/users/4759273/avinash-kharche'}",True,3079,59166912.0,2,2,1596671569,1575376501,1575400607.0,59157263,CC BY-SA 4.0,https://stackoverflow.com/questions/59157263/how-to-map-json-to-proto-using-jackson-mixin,How to map Json to Proto using Jackson Mixin?,,,,,
659,"['java', 'android', 'layout', 'android-webview']","{'account_id': 17227205, 'reputation': 81, 'user_id': 12472557, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca3ca70e886fb63ffdf9203ae8d20ffb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ishak Benaissa', 'link': 'https://stackoverflow.com/users/12472557/ishak-benaissa'}",True,964,59537783.0,3,1,1596638050,1577742912,1577754637.0,59537263,CC BY-SA 4.0,https://stackoverflow.com/questions/59537263/android-webview-layout-not-displaying-correctly,Android Webview layout not displaying correctly,,,,,
660,"['java', 'android', 'filter', 'android-recyclerview']","{'account_id': 16390379, 'reputation': 19, 'user_id': 11839269, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-YZ1S3MF5U0s/AAAAAAAAAAI/AAAAAAAAAK0/H3joIRrR5Tw/photo.jpg?sz=256', 'display_name': 'rangga ario', 'link': 'https://stackoverflow.com/users/11839269/rangga-ario'}",True,964,,1,1,1596631595,1576320439,,59334387,CC BY-SA 4.0,https://stackoverflow.com/questions/59334387/how-to-add-multiple-filter-in-recyclerview,How to add multiple filter in recyclerview?,,,,,
661,"['java', 'spring-boot', 'http']","{'account_id': 15800484, 'reputation': 69, 'user_id': 11401149, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1584671338333296/picture?type=large', 'display_name': 'Marcel Pirlog', 'link': 'https://stackoverflow.com/users/11401149/marcel-pirlog'}",True,5350,,4,0,1596565366,1577101352,1577136620.0,59454774,CC BY-SA 4.0,https://stackoverflow.com/questions/59454774/httpclient-read-response-body-in-java-11,HttpClient read response body in java 11,,,,,
662,"['java', 'spring-boot', 'keycloak', 'redhat-sso']","{'account_id': 11718437, 'reputation': 136, 'user_id': 8578078, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/XoLuP.jpg?s=256&g=1', 'display_name': 'Santosh Raju', 'link': 'https://stackoverflow.com/users/8578078/santosh-raju'}",True,3891,,1,2,1596541763,1576936117,1576937871.0,59436713,CC BY-SA 4.0,https://stackoverflow.com/questions/59436713/keycloak-multiple-domain-login,Keycloak multiple domain login,,,,,
663,"['java', 'spring', 'maven', 'intellij-idea']","{'account_id': 17367110, 'reputation': 15, 'user_id': 12581984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6a080299d18733efbf1a2f5536cf634?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cris', 'link': 'https://stackoverflow.com/users/12581984/cris'}",False,1627,,1,1,1596459067,1577063035,1577081182.0,59449241,CC BY-SA 4.0,https://stackoverflow.com/questions/59449241/how-to-pass-parameters-spring-batch-intellij-maven,How to pass parameters spring batch Intellij maven,,,,,
664,"['java', 'chinese-locale', 'transliteration', 'bopomofo']","{'account_id': 64856, 'reputation': 26896, 'user_id': 191246, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/zRo29.png?s=256&g=1', 'display_name': 'ccpizza', 'link': 'https://stackoverflow.com/users/191246/ccpizza'}",True,571,,1,1,1596226786,1575613449,1595183158.0,59207943,CC BY-SA 4.0,https://stackoverflow.com/questions/59207943/how-to-transliterate-chinese-characters-to-zhuyin-in-java,How to transliterate Chinese characters to Zhuyin (in Java),,,,,
665,"['java', 'hibernate', 'jpa', 'spring-rest']","{'account_id': 1989369, 'reputation': 203, 'user_id': 1783762, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9305cc18b243dd63cd3922f2a0d62bc9?s=256&d=identicon&r=PG', 'display_name': 'Riccardo Vailati', 'link': 'https://stackoverflow.com/users/1783762/riccardo-vailati'}",False,49,,1,1,1596133416,1576693819,,59398162,CC BY-SA 4.0,https://stackoverflow.com/questions/59398162/hibernate-lazyinitializationexception-if-entity-is-fetched-in-jwtauthorizationfi,Hibernate LazyInitializationException if entity is fetched in JWTAuthorizationFilter,,,,,
666,"['java', 'security', 'reverse-engineering']","{'account_id': 16466361, 'reputation': 153, 'user_id': 11896374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88086b5362408a74876736363e3ccbe7?s=256&d=identicon&r=PG&f=1', 'display_name': '1hdsaifz1789h1hfdsofh', 'link': 'https://stackoverflow.com/users/11896374/1hdsaifz1789h1hfdsofh'}",True,732,,1,15,1596051514,1576156427,1576173479.0,59305451,CC BY-SA 4.0,https://stackoverflow.com/questions/59305451/preventing-java-agents-from-attaching-at-runtime,Preventing java agents from attaching at runtime,,,,,
667,"['java', 'yaml', 'swagger', 'openapi', 'openapi-generator']","{'account_id': 15190765, 'reputation': 21, 'user_id': 10961534, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--4R11eTR_B8/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMDuldLvMjuMblmDKd3UkzjDzk7bQ/mo/photo.jpg?sz=256', 'display_name': 'Mamatha K', 'link': 'https://stackoverflow.com/users/10961534/mamatha-k'}",True,2215,59355004.0,1,2,1596034438,1576491839,1596034438.0,59354658,CC BY-SA 4.0,https://stackoverflow.com/questions/59354658/how-to-define-map-objects-in-open-api-3-0-for-get-api,"How to define Map objects in Open API 3.0, for GET API",,,,,
668,"['java', 'spring', 'spring-boot', 'redirect']","{'account_id': 2296144, 'reputation': 659, 'user_id': 2017536, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/EQmvE.jpg?s=256&g=1', 'display_name': 'Mumzee', 'link': 'https://stackoverflow.com/users/2017536/mumzee'}",True,1844,,1,1,1596026236,1577172441,1577178284.0,59465326,CC BY-SA 4.0,https://stackoverflow.com/questions/59465326/spring-boot-redirectattributes-addflashattribute-not-preserving-the-value-in-the,Spring boot redirectAttributes.addFlashAttribute not preserving the value in the immediate redirect,,,,,
669,"['java', 'spring', 'hibernate', 'spring-boot', 'jboss']","{'account_id': 3928844, 'reputation': 1530, 'user_id': 3248244, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2Qfbh.png?s=256&g=1', 'display_name': 'Burak Akyıldız', 'link': 'https://stackoverflow.com/users/3248244/burak-aky%c4%b1ld%c4%b1z'}",False,742,,1,1,1596013057,1577348930,1578303563.0,59485796,CC BY-SA 4.0,https://stackoverflow.com/questions/59485796/spring-aop-jboss-could-not-generate-cglib-subclass-of-class-org-jboss-as-con,Spring AOP - Jboss : Could not generate CGLIB subclass of class org.jboss.as.connector.subsystems.datasources.WildFlyDataSource,,,,,
670,"['java', 'spring', 'caching']","{'account_id': 15888063, 'reputation': 1, 'user_id': 11463936, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0ksJu.jpg?s=256&g=1', 'display_name': 'Xue_Xuelai', 'link': 'https://stackoverflow.com/users/11463936/xue-xuelai'}",True,550,,2,0,1595919866,1577674440,1577682971.0,59525175,CC BY-SA 4.0,https://stackoverflow.com/questions/59525175/org-springframework-data-domain-pageimpl-cant-be-deserialized-when-i-want-to-us,"org.springframework.data.domain.PageImpl can&#39;t be deserialized,when i want to use findAll(Pageable pageable) with annotation @Cacheable(spring cache)?",,,,,
671,"['java', 'docker', 'docker-compose', 'jmeter', 'dockerfile']","{'account_id': 5040183, 'reputation': 65, 'user_id': 4047828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/469efdfa1376416f00183e4704e0064f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Buse Kaya', 'link': 'https://stackoverflow.com/users/4047828/buse-kaya'}",True,1100,,1,0,1595870309,1577183413,,59467398,CC BY-SA 4.0,https://stackoverflow.com/questions/59467398/how-to-dockerize-jmeter-distributed-testing-with-docker-and-jmeter,How to Dockerize Jmeter (Distributed testing with Docker and Jmeter),,,,,
672,"['java', 'spring', 'spring-boot', 'set', 'hibernate-mapping']","{'account_id': 10765281, 'reputation': 452, 'user_id': 7920494, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Vqtz5.jpg?s=256&g=1', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/7920494/adrian'}",True,45,,2,0,1595834870,1577788375,1595834870.0,59542897,CC BY-SA 4.0,https://stackoverflow.com/questions/59542897/how-to-properly-set-bidirectional-association-onetomany-in-hibernate,How to properly set bidirectional association @OneToMany in hibernate,,,,,
673,"['java', 'spring', 'postgresql', 'spring-boot', 'hibernate-mapping']","{'account_id': 8747492, 'reputation': 83, 'user_id': 6542175, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa3d8e07efc1d5fc889ed27add421e9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'B.obed', 'link': 'https://stackoverflow.com/users/6542175/b-obed'}",True,127,,1,0,1595833713,1575206716,1595833713.0,59125933,CC BY-SA 4.0,https://stackoverflow.com/questions/59125933/jpa-spring-mapping-multiple-entities,"JPA , Spring Mapping multiple entities",,,,,
674,"['java', 'spring', 'hibernate', 'jpa', 'orm']","{'user_type': 'does_not_exist', 'display_name': 'user12080466'}",True,180,,1,1,1595701055,1576937613,1576938658.0,59436888,CC BY-SA 4.0,https://stackoverflow.com/questions/59436888/why-we-need-a-list-as-property-in-the-entity-classes-of-a-one-to-many-relationsh,Why we need a list as property in the entity classes of a one to many relationship in hibernate?,,,,,
675,"['java', 'android', 'android-recyclerview', 'android-listview', 'android-tablayout']","{'account_id': 14820692, 'reputation': 87, 'user_id': 10703127, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2295846340634641/picture?type=large', 'display_name': 'M.N. Waleedh', 'link': 'https://stackoverflow.com/users/10703127/m-n-waleedh'}",False,503,,0,4,1595694977,1575126960,,59117471,CC BY-SA 4.0,https://stackoverflow.com/questions/59117471/how-can-i-switch-tabs-when-scrolling-down-in-recyclerview,How can i switch tabs when scrolling down in recyclerview,,,,,
676,"['java', 'android', 'api', 'retrofit2']","{'account_id': 15565487, 'reputation': 23, 'user_id': 11229383, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-cUzghaNTksE/AAAAAAAAAAI/AAAAAAAAABQ/wepcW-rSv4k/photo.jpg?sz=256', 'display_name': 'Oseni Adewale', 'link': 'https://stackoverflow.com/users/11229383/oseni-adewale'}",True,896,,1,0,1595667071,1575481419,,59181950,CC BY-SA 4.0,https://stackoverflow.com/questions/59181950/mock-api-responses-on-android,Mock API Responses on Android,,,,,
677,"['javascript', 'java', 'node.js', 'angular', 'spring-boot']","{'account_id': 17236027, 'reputation': 49, 'user_id': 12479480, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-X63Q6Eslh5g/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcVgEpa1PfYxgGTkyRh4EbImI-46Q/photo.jpg?sz=256', 'display_name': 'Jigyasu Garg', 'link': 'https://stackoverflow.com/users/12479480/jigyasu-garg'}",True,5714,,1,3,1595600941,1575459038,,59175030,CC BY-SA 4.0,https://stackoverflow.com/questions/59175030/building-text-message-and-video-calling-application-using-spring-boot,Building Text message and Video Calling Application using Spring boot,,,,,
678,"['java', 'jax-rs', 'keycloak', 'jersey-2.0', 'embedded-jetty']","{'account_id': 14755611, 'reputation': 698, 'user_id': 10656340, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LKd9k.jpg?s=256&g=1', 'display_name': 'JayD', 'link': 'https://stackoverflow.com/users/10656340/jayd'}",True,1396,,1,3,1595571225,1576494186,1595571225.0,59355327,CC BY-SA 4.0,https://stackoverflow.com/questions/59355327/how-to-make-keycloak-work-with-embedded-jetty,how to make keycloak work with embedded jetty?,,,,,
679,"['java', 'r', 'rserve', 'r-server']","{'account_id': 7968667, 'reputation': 57, 'user_id': 6014126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a542b89834544e073fc2aac1673b895c?s=256&d=identicon&r=PG&f=1', 'display_name': 'AMAY', 'link': 'https://stackoverflow.com/users/6014126/amay'}",False,84,,1,1,1595527062,1576669008,,59391198,CC BY-SA 4.0,https://stackoverflow.com/questions/59391198/rserve-control-pipe-to-master-process-is-closed-broken,RServe: control pipe to master process is closed/broken,,,,,
680,"['java', 'amazon-web-services', 'aws-lambda', 'log4j2', 'aws-java-sdk']","{'account_id': 6854773, 'reputation': 330, 'user_id': 5613258, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/0ee6f65ea70324bd0d2477698f6045b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Will Graham', 'link': 'https://stackoverflow.com/users/5613258/will-graham'}",True,648,59239484.0,3,0,1595337958,1575759194,1575875823.0,59230933,CC BY-SA 4.0,https://stackoverflow.com/questions/59230933/cannot-invoke-lambda-aws-on-java-locally,Cannot invoke Lambda AWS on java locally,,,,,
681,"['java', 'nullpointerexception', 'http2', 'tomcat9', 'spring-boot-2']","{'account_id': 17290536, 'reputation': 1, 'user_id': 12522183, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2giZTjMHdMU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfk5VJNRkyiUi0Y0PV6vHCW_hR8_A/photo.jpg?sz=256', 'display_name': '陈嘉文', 'link': 'https://stackoverflow.com/users/12522183/%e9%99%88%e5%98%89%e6%96%87'}",False,447,,0,0,1595325315,1576125338,,59297784,CC BY-SA 4.0,https://stackoverflow.com/questions/59297784/how-to-make-springboot-support-h2c-in-tomcat9,how to make springboot support h2c in tomcat9?,,,,,
