,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
604,"['java', 'spring-boot', 'drools']","{'account_id': 2850143, 'reputation': 11, 'user_id': 2447525, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ellj3.jpg?s=256&g=1', 'display_name': 'Lordao', 'link': 'https://stackoverflow.com/users/2447525/lordao'}",True,119,2,1,1641833330,1640184382,70450846,CC BY-SA 4.0,https://stackoverflow.com/questions/70450846/drools-stream-mode-negative-patterns,Drools Stream mode negative patterns,1641801205.0,70655925.0,,,,
605,"['java', 'hibernate', 'jpa', 'criteria-api']","{'account_id': 16926508, 'reputation': 1, 'user_id': 12241961, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f973b4ebc4e11b15dab3f985a3522959?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manoj Kumar', 'link': 'https://stackoverflow.com/users/12241961/manoj-kumar'}",False,33,1,0,1641823252,1640158854,70445670,CC BY-SA 4.0,https://stackoverflow.com/questions/70445670/getting-duplicate-calls-for-criteriabuilder-relationship-because-of-two-gets,Getting duplicate calls for criteriabuilder relationship because of two gets,1640194197.0,,,,,
606,"['java', 'sql', 'hibernate', 'jpa', 'criteria-api']","{'account_id': 9924247, 'reputation': 73, 'user_id': 7346425, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3780c0b21432ad6d894feb8d27ee5f7f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nicolas Pucci', 'link': 'https://stackoverflow.com/users/7346425/nicolas-pucci'}",False,234,1,2,1641822755,1640549105,70489467,CC BY-SA 4.0,https://stackoverflow.com/questions/70489467/criteria-jpa-2-join-many-to-many-unidirectional-realtion,Criteria JPA 2 join many to many unidirectional realtion,,,,,,
607,"['java', 'selenium', 'selenium-chromedriver', 'webdriver', 'chromium']","{'account_id': 18469952, 'reputation': 334, 'user_id': 13455138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3a18692de35cceea4d27a50d26c75c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'mononoke83', 'link': 'https://stackoverflow.com/users/13455138/mononoke83'}",False,303,1,0,1641821688,1639130377,70302709,CC BY-SA 4.0,https://stackoverflow.com/questions/70302709/selenium-use-chromium-instead-of-google-chrome-in-fedora-35-how-can-i-set-googl,"Selenium use chromium instead of google-chrome in Fedora 35, how can I set google-chrome?",1641821688.0,,,,,
608,"['java', 'oracle', 'jdbc', 'ojdbc', 'payara']","{'account_id': 17436819, 'reputation': 87, 'user_id': 12639646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e3bb0e7e22c4dcd6aac3301196e5434?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daki', 'link': 'https://stackoverflow.com/users/12639646/daki'}",False,234,1,1,1641808423,1640254516,70460642,CC BY-SA 4.0,https://stackoverflow.com/questions/70460642/use-ssl-for-jdbc-pool-connection-to-oracle-database-from-java-application-server,Use SSL for JDBC Pool Connection to Oracle Database from Java Application Server,,,,,,
609,"['java', 'spring-boot', 'api', 'rest']","{'account_id': 23110634, 'reputation': 41, 'user_id': 17218630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f459cf2bbecb23c437b5bd2058a87e1a?s=256&d=identicon&r=PG', 'display_name': 'Mr.B', 'link': 'https://stackoverflow.com/users/17218630/mr-b'}",False,145,1,0,1641808185,1639129414,70302512,CC BY-SA 4.0,https://stackoverflow.com/questions/70302512/springboot-api-endpoint-dependent-optional-parameters,"Springboot API endpoint, &quot;dependent-optional&quot; parameters",,,,,,
610,"['java', 'servlets', 'tomcat8']","{'account_id': 20468092, 'reputation': 9, 'user_id': 15019151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25d999c98cd1ef4098d03ccc7c7091a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Girish Nikam', 'link': 'https://stackoverflow.com/users/15019151/girish-nikam'}",False,754,1,-2,1641797882,1640791820,70521525,CC BY-SA 4.0,https://stackoverflow.com/questions/70521525/why-i-need-to-restart-tomcat-apache-server-every-time-i-change-edit-my-java-serv,Why I need to restart Tomcat Apache server every time I change/edit my java servlet code,1640854640.0,,,,,
611,"['java', 'jit', 'janino']","{'account_id': 449256, 'reputation': 3152, 'user_id': 843943, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/1V5SP.jpg?s=256&g=1', 'display_name': 'Grim', 'link': 'https://stackoverflow.com/users/843943/grim'}",True,183,1,3,1641776800,1639464926,70344793,CC BY-SA 4.0,https://stackoverflow.com/questions/70344793/janino-cant-find-java-sql-preparedstatement-if-mvn-test,Janino cant find java.sql.PreparedStatement if mvn test,1641625636.0,70633519.0,,,,
612,"['java', 'amazon-web-services', 'scala', 'playframework', 'amazon-elb']","{'account_id': 2484056, 'reputation': 1373, 'user_id': 2162886, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/atrYZ.png?s=256&g=1', 'display_name': 'Techmag', 'link': 'https://stackoverflow.com/users/2162886/techmag'}",False,417,1,1,1641763126,1639524278,70356726,CC BY-SA 4.0,https://stackoverflow.com/questions/70356726/aws-elasticbeanstalk-play-framework-2-8-8-deployment-issue-with-checkprocfilefor,AWS ElasticBeanstalk Play Framework 2.8.8 deployment issue with CheckProcfileForJavaApplication,1641763126.0,,,,,
613,"['java', 'eclipse', 'virtual-machine', 'javaagents', 'closesocket']","{'account_id': 21525184, 'reputation': 1, 'user_id': 17639722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9afa22e709949b01db1b9affb71060a?s=256&d=identicon&r=PG&f=1', 'display_name': 'David Le', 'link': 'https://stackoverflow.com/users/17639722/david-le'}",False,1245,1,0,1641761478,1639090014,70297691,CC BY-SA 4.0,https://stackoverflow.com/questions/70297691/agent-library-failed-to-init-instrument,agent library failed to init: instrument,,,,,,
614,"['java', 'android', 'configuration']","{'account_id': 23705872, 'reputation': 1, 'user_id': 17728350, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69344cebe78244eda0a9e6101693e58b?s=256&d=identicon&r=PG', 'display_name': 'mvprohan', 'link': 'https://stackoverflow.com/users/17728350/mvprohan'}",False,422,1,0,1641747956,1640049911,70429725,CC BY-SA 4.0,https://stackoverflow.com/questions/70429725/android-studio-how-do-i-fix-my-avd-termination-issue,Android Studio: How do I fix my AVD termination issue?,,,,,,
615,"['java', 'derby']","{'account_id': 20534061, 'reputation': 1, 'user_id': 15070596, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhS5Z3rbP-077Ev3HMb8g9O0JkD0Lslec1itHabuQ=k-s256', 'display_name': 'Ravi Panchal', 'link': 'https://stackoverflow.com/users/15070596/ravi-panchal'}",False,54,0,0,1641713121,1640933170,70539694,CC BY-SA 4.0,https://stackoverflow.com/questions/70539694/error-java-sql-sqltransactionrollbackexception-a-lock-could-not-be-obtained-w,Error : java.sql.SQLTransactionRollbackException: A lock could not be obtained within the time requested,1641713121.0,,,,,
616,"['java', 'swing', 'listener', 'jtextpane', 'mouseclick-event']","{'account_id': 23654789, 'reputation': 29, 'user_id': 17683241, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiCgUY7KxCHzJRpfwFtcV1IiRN8LKU3A41LJ2HClQ=k-s256', 'display_name': 'LeonN', 'link': 'https://stackoverflow.com/users/17683241/leonn'}",True,47,1,0,1641695012,1639976875,70417579,CC BY-SA 4.0,https://stackoverflow.com/questions/70417579/how-to-know-in-which-jtextpane-the-cursor-is,How to know in which JTextPane the cursor is?,1641695012.0,,,,,
617,"['java', 'raspberry-pi', 'raspberry-pi4', 'neopixel']","{'account_id': 19436193, 'reputation': 120, 'user_id': 14215608, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YyZ6I.jpg?s=256&g=1', 'display_name': 'error13660', 'link': 'https://stackoverflow.com/users/14215608/error13660'}",True,73,1,0,1641680983,1639925156,70412428,CC BY-SA 4.0,https://stackoverflow.com/questions/70412428/problem-with-recoloring-adressable-led-strip,Problem with recoloring adressable LED strip,1639936393.0,70636954.0,,,,
618,"['java', 'android', 'unity3d', 'admob']","{'account_id': 22655874, 'reputation': 11, 'user_id': 16829808, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43d957d9149f2381de72ae279820720e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pratham Jindal', 'link': 'https://stackoverflow.com/users/16829808/pratham-jindal'}",False,397,1,0,1641676120,1640949087,70541689,CC BY-SA 4.0,https://stackoverflow.com/questions/70541689/can-we-use-same-app-ads-txt-file-for-multiple-ad-networks,Can we use same app-ads.txt file for multiple ad networks,,,,,,
619,"['java', 'spring', 'if-statement', 'dependency-injection', 'factory-pattern']","{'account_id': 22533547, 'reputation': 1, 'user_id': 16725206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a24b01ae0474ad7832f5e57a9e7af393?s=256&d=identicon&r=PG&f=1', 'display_name': 'prezes', 'link': 'https://stackoverflow.com/users/16725206/prezes'}",False,431,1,0,1641674952,1640886159,70534992,CC BY-SA 4.0,https://stackoverflow.com/questions/70534992/how-to-inject-service-to-the-factory-class-java,How to inject service to the factory class / Java,1641674952.0,,,,,
620,"['java', 'android', 'algorithm']","{'account_id': 23783474, 'reputation': 1, 'user_id': 17795867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43940ae4bf2b8a397a858e9db39475a7?s=256&d=identicon&r=PG', 'display_name': 'clemens', 'link': 'https://stackoverflow.com/users/17795867/clemens'}",False,59,0,0,1641653447,1640859099,70530176,CC BY-SA 4.0,https://stackoverflow.com/questions/70530176/boustrophedon-decomposition-algorithm-implementation-in-java,Boustrophedon Decomposition Algorithm implementation in Java,1641653447.0,,,,,
621,"['java', 'spring-boot', 'graphql', 'graphql-java']","{'account_id': 11894102, 'reputation': 41, 'user_id': 8704060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e1b902227c97ae3623ad6b629c2ed4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'm23', 'link': 'https://stackoverflow.com/users/8704060/m23'}",True,5843,1,3,1641646886,1640780931,70519410,CC BY-SA 4.0,https://stackoverflow.com/questions/70519410/how-to-invoke-graphql-api-from-a-java-spring-boot-application-is-there-any-anno,How to invoke GraphQL api from a java spring-boot application? Is there any annotation which supports graphQL query formation?,,,,,,
622,"['java', 'arrays', 'poker']","{'account_id': 23625332, 'reputation': 41, 'user_id': 17657959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b708bfbdb612515987b6bfdb4daa2cf5?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/17657959/matt'}",True,110,1,4,1641643548,1640951015,70541970,CC BY-SA 4.0,https://stackoverflow.com/questions/70541970/how-do-i-copy-three-cards-in-a-third-array,How do I copy three cards in a third array?,1641643548.0,,,,,
623,"['java', 'selenium', 'intellij-idea']","{'account_id': 23791494, 'reputation': 11, 'user_id': 17802884, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ce8ce2d7337369ce45c337dfd2ef0b9?s=256&d=identicon&r=PG', 'display_name': 'ghazala', 'link': 'https://stackoverflow.com/users/17802884/ghazala'}",False,251,1,0,1641639768,1640939561,70540434,CC BY-SA 4.0,https://stackoverflow.com/questions/70540434/selenium-java-question-facing-issue-in-fluent-wait,"Selenium Java Question, facing issue in fluent wait",1641639768.0,,,,,
624,"['java', 'hibernate', 'maven', 'pom.xml', 'java-ee-6']","{'account_id': 22117911, 'reputation': 72, 'user_id': 16371676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79beeb3aadfc2ae92831c51992e84af9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jasmine', 'link': 'https://stackoverflow.com/users/16371676/jasmine'}",True,760,1,1,1641631644,1640822769,70526229,CC BY-SA 4.0,https://stackoverflow.com/questions/70526229/maven-java-lang-noclassdeffounderror-org-hibernate-query-query,Maven java.lang.NoClassDefFoundError: org/hibernate/query/Query,1641631644.0,,,,,
625,"['java', 'input', 'netbeans', 'printing', 'println']","{'account_id': 23734092, 'reputation': 21, 'user_id': 17752972, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhbyeY9WSOQun50BRae8B1Pf6IRjEsbRfjbbpxR=k-s256', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/17752972/ryan'}",False,385,1,1,1641620825,1640320882,70469616,CC BY-SA 4.0,https://stackoverflow.com/questions/70469616/java-not-displaying-print-statement-before-getting-user-input-with-scanner-ne,Java - Not displaying print statement before getting user input with scanner (NetBeans issue?),,,,,,
626,"['java', 'android']","{'account_id': 21436951, 'reputation': 1, 'user_id': 15792272, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/954536fdd2f83c1b31f1a71ebabed8ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'subhan', 'link': 'https://stackoverflow.com/users/15792272/subhan'}",False,34,0,0,1641620750,1640930063,70539417,CC BY-SA 4.0,https://stackoverflow.com/questions/70539417/how-can-send-data-through-notification-to-other-device-using-android-studio-and,How can send data through notification to other device using android studio and firebase and receive data to other device through notification,1641620750.0,,,,,
627,"['java', 'android', 'xml', 'android-constraintlayout']","{'account_id': 5454353, 'reputation': 556, 'user_id': 4338278, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/21e1e62cc9e9c81f7db86da81c5d2385?s=256&d=identicon&r=PG', 'display_name': 'Avinta', 'link': 'https://stackoverflow.com/users/4338278/avinta'}",True,239,3,0,1641611890,1640010677,70423360,CC BY-SA 4.0,https://stackoverflow.com/questions/70423360/nested-constraint-layouts-and-huge-layout-inflation-times,Nested Constraint layouts and huge layout inflation times,1640080653.0,70598079.0,,,,
628,"['java', 'apache-flink']","{'account_id': 23662418, 'reputation': 3, 'user_id': 17690309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1dd28c72e054776cc1ec8bd9956963ad?s=256&d=identicon&r=PG', 'display_name': 'yinyin', 'link': 'https://stackoverflow.com/users/17690309/yinyin'}",True,63,1,0,1641603944,1640850272,70528758,CC BY-SA 4.0,https://stackoverflow.com/questions/70528758/the-type-tableschema-builder-is-deprecated,The type TableSchema.Builder is deprecated,1641603944.0,70529353.0,,,,
629,"['java', 'rest', 'http', 'microservices', 'cqrs']","{'account_id': 23512643, 'reputation': 71, 'user_id': 17561037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c76789e3ed1b285a62b77e41ae280092?s=256&d=identicon&r=PG', 'display_name': 'Ray09', 'link': 'https://stackoverflow.com/users/17561037/ray09'}",True,128,2,0,1641596098,1640428406,70479401,CC BY-SA 4.0,https://stackoverflow.com/questions/70479401/cqrs-event-sourcing-handling-update-of-entity-using-requests,CQRS + Event Sourcing handling update of entity using requests,1641596098.0,,,,,
630,"['java', 'android', 'file', 'permissions']","{'account_id': 23778662, 'reputation': 3, 'user_id': 17791705, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwhs6cdszH6OK-j00CbfOspy48Qm4Er7U2dWo8B=k-s256', 'display_name': 'Barni156', 'link': 'https://stackoverflow.com/users/17791705/barni156'}",True,55,1,0,1641585373,1640853660,70529265,CC BY-SA 4.0,https://stackoverflow.com/questions/70529265/create-directory-without-manage-all-files-permission,Create directory without manage all files permission,1641585373.0,70529769.0,,,,
631,"['java', 'spring', 'postgresql', 'docker', 'docker-compose']","{'account_id': 19378228, 'reputation': 190, 'user_id': 14170083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c94b47725a4f5fa0c94deac5ad9fd5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ionut-Alexandru Baltariu', 'link': 'https://stackoverflow.com/users/14170083/ionut-alexandru-baltariu'}",True,1009,2,1,1641584337,1639236176,70316424,CC BY-SA 4.0,https://stackoverflow.com/questions/70316424/spring-cannot-connect-to-postgres-when-using-docker,Spring cannot connect to postgres when using docker,1639238309.0,70626338.0,,,,
632,"['java', 'spring-boot', 'spring-webflux', 'reactive-feign-client']","{'account_id': 19814638, 'reputation': 213, 'user_id': 14512647, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UeZGM.jpg?s=256&g=1', 'display_name': 'Đặng Hữu Lộc', 'link': 'https://stackoverflow.com/users/14512647/%c4%90%e1%ba%b7ng-h%e1%bb%afu-l%e1%bb%99c'}",True,707,2,1,1641582855,1640290146,70466943,CC BY-SA 4.0,https://stackoverflow.com/questions/70466943/my-microservice-is-not-receiving-authorization-from-request-header-when-i-use,My microservice is not receiving &quot;Authorization&quot; from request header when i use feign-reactive to call it from another microservice,1640669625.0,,,,,
633,"['java', 'encryption', 'encoding', 'cryptography', 'aes']","{'account_id': 5552111, 'reputation': 81, 'user_id': 4404787, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/5be4a6e84dd86c9b3fe374e290346bf9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aman Kush', 'link': 'https://stackoverflow.com/users/4404787/aman-kush'}",False,381,0,0,1641564874,1640847314,70528357,CC BY-SA 4.0,https://stackoverflow.com/questions/70528357/aes-decryption-original-characters-replaced-by-weird-characters,AES Decryption - original characters replaced by weird characters,1641564874.0,,,,,
634,"['java', 'generics', 'java-stream', 'unbounded-wildcard']","{'account_id': 1262646, 'reputation': 2270, 'user_id': 1220560, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wNNYd.jpg?s=256&g=1', 'display_name': 'morgwai', 'link': 'https://stackoverflow.com/users/1220560/morgwai'}",True,218,1,8,1641560322,1640080550,70433519,CC BY-SA 4.0,https://stackoverflow.com/questions/70433519/filtering-a-stream-changes-its-wildcard-bounds,filtering a stream changes its wildcard bounds?,1641560322.0,70433906.0,,,,
635,"['java', 'apache-spark']","{'account_id': 1580536, 'reputation': 1, 'user_id': 1466011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fa85d56099c6f3a2c53e355442a064a?s=256&d=identicon&r=PG', 'display_name': 'dhirajs', 'link': 'https://stackoverflow.com/users/1466011/dhirajs'}",True,64,1,-1,1641541318,1640688693,70506017,CC BY-SA 4.0,https://stackoverflow.com/questions/70506017/executing-spark-sql-inside-transform-method,Executing spark sql inside Transform method,1640692084.0,70618024.0,,,,
636,"['java', 'zeromq', 'jeromq']","{'account_id': 1186947, 'reputation': 725, 'user_id': 1160721, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8a600854a37430abb6a0e85c412a1569?s=256&d=identicon&r=PG', 'display_name': 'Jonhtra', 'link': 'https://stackoverflow.com/users/1160721/jonhtra'}",False,73,1,0,1641540353,1638943050,70270572,CC BY-SA 4.0,https://stackoverflow.com/questions/70270572/jeromq-send-heartbeat-from-same-thread,JeroMQ send heartbeat from same thread,,,,,,
637,"['java', 'quarkus', 'skaffold', 'jib']","{'account_id': 17176912, 'reputation': 493, 'user_id': 12432925, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eJe2aFQdqIo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc2tVutP2M_YXbI2hlgSYWREN-PMQ/photo.jpg?sz=256', 'display_name': 'Carlos Gonzalez', 'link': 'https://stackoverflow.com/users/12432925/carlos-gonzalez'}",True,1221,1,2,1641535676,1640283881,70466059,CC BY-SA 4.0,https://stackoverflow.com/questions/70466059/no-plugin-found-for-prefix-jib-in-the-current-project-and-in-the-plugin-groups,No plugin found for prefix &#39;jib&#39; in the current project and in the plugin groups while using quarkus + skaffold,1640368129.0,,,,,
638,"['java', 'lua', 'aes', 'openresty']","{'account_id': 23477086, 'reputation': 5, 'user_id': 17529749, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9FOsz.jpg?s=256&g=1', 'display_name': 'yang37', 'link': 'https://stackoverflow.com/users/17529749/yang37'}",True,268,1,0,1641522245,1640801360,70523285,CC BY-SA 4.0,https://stackoverflow.com/questions/70523285/the-aes-encryption-results-calculated-by-lua-and-java-are-inconsistent,The AES encryption results calculated by Lua and Java are inconsistent,1641517962.0,70615828.0,,,,
639,"['java', 'azure', 'azure-storage', 'azure-table-storage']","{'account_id': 23778564, 'reputation': 11, 'user_id': 17791624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82ae99b21b9b780b8e309d4b5e9baf57?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alejandro Huamani Re&#225;tegui', 'link': 'https://stackoverflow.com/users/17791624/alejandro-huamani-re%c3%a1tegui'}",False,144,0,1,1641513692,1640809511,70524643,CC BY-SA 4.0,https://stackoverflow.com/questions/70524643/tests-with-azure-storage-return-null-fields-in-a-table,Tests with Azure storage return null fields in a table,1641513692.0,,,,,
640,"['java', 'spring', 'spring-boot', 'jms']","{'account_id': 99458, 'reputation': 462, 'user_id': 268634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8fb2ac8290d16f34b8371c11e1262659?s=256&d=identicon&r=PG', 'display_name': 'Andr&#233;', 'link': 'https://stackoverflow.com/users/268634/andr%c3%a9'}",True,552,1,1,1641510348,1639683076,70384604,CC BY-SA 4.0,https://stackoverflow.com/questions/70384604/how-to-configure-jmsmessagingtemplate-to-use-mappingjackson2messageconverter,How to configure JmsMessagingTemplate to use MappingJackson2MessageConverter,,70614678.0,,,,
641,"['java', 'android-notifications', 'android-12']","{'account_id': 20275754, 'reputation': 1, 'user_id': 14870824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81797f716ad6d006a4b59a9ee8a6ff1d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Klaus', 'link': 'https://stackoverflow.com/users/14870824/klaus'}",False,272,0,0,1641503934,1640670535,70503224,CC BY-SA 4.0,https://stackoverflow.com/questions/70503224/notification-sound-played-on-api-30-but-not-on-api-31,Notification Sound played on API 30 but not on API 31,1641503934.0,,,,,
642,"['java', 'spring', 'spring-boot', 'oop', 'design-patterns']","{'account_id': 13229986, 'reputation': 117, 'user_id': 9553927, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/51SOk.jpg?s=256&g=1', 'display_name': 'S. Kostadinov', 'link': 'https://stackoverflow.com/users/9553927/s-kostadinov'}",False,438,2,0,1641502175,1640807677,70524363,CC BY-SA 4.0,https://stackoverflow.com/questions/70524363/spring-can-not-pick-a-jparepository-that-extends-a-generic-interface,Spring can not pick a JpaRepository that extends a generic interface,1640940413.0,,,,,
643,"['java', 'android']","{'account_id': 16516940, 'reputation': 1, 'user_id': 11934107, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-NO87Bjk0bjo/AAAAAAAAAAI/AAAAAAAAAAs/Kl78fNr05V8/photo.jpg?sz=256', 'display_name': 'hackdg 19', 'link': 'https://stackoverflow.com/users/11934107/hackdg-19'}",False,44,0,0,1641487357,1640795188,70522177,CC BY-SA 4.0,https://stackoverflow.com/questions/70522177/unable-to-invoke-no-args-constructor-for-class-x-registering-an-instancecreator,Unable to invoke no-args constructor for class x. Registering an InstanceCreator with Gson for this type may fix this problem,1641487357.0,,,,,
644,"['java', 'jar', 'classloader']","{'account_id': 38918, 'reputation': 165, 'user_id': 112033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/535e565a525bf74b508e5c98d5606346?s=256&d=identicon&r=PG', 'display_name': 'thebol', 'link': 'https://stackoverflow.com/users/112033/thebol'}",True,269,1,0,1641485893,1639755577,70395505,CC BY-SA 4.0,https://stackoverflow.com/questions/70395505/java-after-jar-is-removed-class-is-still-loaded,"Java: after jar is removed, class is still loaded",,70610164.0,,,,
645,"['java', 'spring', 'jpa', 'openjpa']","{'account_id': 7928370, 'reputation': 51, 'user_id': 5987092, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QRiB4.jpg?s=256&g=1', 'display_name': 'Narayana Bojja', 'link': 'https://stackoverflow.com/users/5987092/narayana-bojja'}",False,38,0,0,1641477079,1640179635,70449829,CC BY-SA 4.0,https://stackoverflow.com/questions/70449829/getting-exception-while-reading-writing-using-apache-openjpa,Getting exception while reading/writing using Apache OpenJPA,1641477079.0,,,,,
646,"['java', 'jpa', 'specifications']","{'account_id': 6703183, 'reputation': 964, 'user_id': 5169060, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://lh6.googleusercontent.com/-jUVzwd0_f-s/AAAAAAAAAAI/AAAAAAAAABM/vzkPMjvXLRs/photo.jpg?sz=256', 'display_name': 'Shanto George', 'link': 'https://stackoverflow.com/users/5169060/shanto-george'}",False,93,0,0,1641476885,1640245146,70459050,CC BY-SA 4.0,https://stackoverflow.com/questions/70459050/jpa-specifications-for-count-with-condition,JPA specifications for count with condition,1641476885.0,,,,,
647,"['java', 'apache-flink', 'user-defined-functions', 'flink-table-api']","{'account_id': 4637301, 'reputation': 155, 'user_id': 3758192, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pouria', 'link': 'https://stackoverflow.com/users/3758192/pouria'}",False,266,1,0,1641473815,1639609873,70371428,CC BY-SA 4.0,https://stackoverflow.com/questions/70371428/flink-fails-to-load-class-from-jar-added-via-pipelineoptions,Flink fails to load class from JAR added via PipelineOptions,1639762273.0,,,,,
648,"['javascript', 'java', 'selenium-webdriver', 'webdriver-io']","{'account_id': 8706320, 'reputation': 83, 'user_id': 6514186, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ac148eaf72dbe7a1b1713d7249d352ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'tic', 'link': 'https://stackoverflow.com/users/6514186/tic'}",False,185,1,2,1641473173,1640359859,70474411,CC BY-SA 4.0,https://stackoverflow.com/questions/70474411/javascript-webdriverio-casting-shadow-elementjspath-into-webelement,Javascript (WebdriverIO) - casting shadow-element(JSpath) into WebElement,,,,,,
649,"['java', 'android', 'serial-port', 'mavlink']","{'account_id': 3205804, 'reputation': 215, 'user_id': 2706884, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/19dc7942a25976f0dedd4da7a89a4e79?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nancy', 'link': 'https://stackoverflow.com/users/2706884/nancy'}",False,136,1,0,1641470676,1639642477,70375780,CC BY-SA 4.0,https://stackoverflow.com/questions/70375780/debugging-an-android-app-thats-working-with-serial-ports,Debugging an android app thats working with serial ports,,,,,,
650,"['java', 'spring-boot', 'jsp', 'war', 'azure-pipelines-tasks']","{'account_id': 7589113, 'reputation': 11, 'user_id': 7861004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e631cdf4760fd5883be7b442bc41545b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/7861004/tim'}",False,535,1,1,1641468215,1640195239,70453130,CC BY-SA 4.0,https://stackoverflow.com/questions/70453130/how-to-deploy-a-spring-boot-war-file-to-azure-web-app-without-exploding-using-a,How to deploy a Spring boot WAR file to Azure Web App without exploding using a DevOps Pipeline task,,,,,,
