,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date
343,"['java', 'android', 'fatal-error', 'microblink']","{'account_id': 11561225, 'reputation': 33, 'user_id': 10069465, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f9dc1417c98b063d2d2bccf1392df53?s=256&d=identicon&r=PG&f=1', 'display_name': 'aleen', 'link': 'https://stackoverflow.com/users/10069465/aleen'}",True,388,,1,1,1635435790,1610506881,,65695070,CC BY-SA 4.0,https://stackoverflow.com/questions/65695070/a-libc-fatal-signal-11-sigsegv-code-1-fault-addr-0x7d400300-in-tid-27503-wh,"A/libc: Fatal signal 11 (SIGSEGV), code 1, fault addr 0x7d400300 in tid 27503 when adding mircroblink license file",,,,
344,"['java', 'python', 'importerror']","{'account_id': 20377929, 'reputation': 11, 'user_id': 14948660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8770c778361250b6405beac58eb92264?s=256&d=identicon&r=PG&f=1', 'display_name': 'biggymart', 'link': 'https://stackoverflow.com/users/14948660/biggymart'}",False,1684,,1,1,1635344639,1611307988,,65842567,CC BY-SA 4.0,https://stackoverflow.com/questions/65842567/systemerror-java-nio-file-invalidpathexception,SystemError: java.nio.file.InvalidPathException:,,,,
345,"['java', 'spring', 'hibernate', 'jpa']","{'account_id': 13330803, 'reputation': 159, 'user_id': 12388549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a8ec48b58c2a2d4cf2853cf4be2f5dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Capybara', 'link': 'https://stackoverflow.com/users/12388549/capybara'}",True,3314,65865095.0,1,-1,1635278746,1611437879,,65864692,CC BY-SA 4.0,https://stackoverflow.com/questions/65864692/hibernate-error-operator-does-not-exist-bigint-character-varying,Hibernate error &quot;operator does not exist: bigint = character varying&quot;,,,,
346,"['java', 'android', 'android-studio', 'android-fragments', 'android-menu']","{'account_id': 16246836, 'reputation': 75, 'user_id': 11931665, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KFrKI.jpg?s=256&g=1', 'display_name': 'Pablo Asenjo Navas-Parejo', 'link': 'https://stackoverflow.com/users/11931665/pablo-asenjo-navas-parejo'}",True,1086,65541149.0,3,3,1634977054,1609555689,1609658143.0,65535621,CC BY-SA 4.0,https://stackoverflow.com/questions/65535621/how-can-i-switch-between-fragments-without-destroying-and-re-creating-them-in,How can I switch between Fragments without destroying and re-creating them? (in a static-like way),,,,
347,"['java', 'spring-boot', 'spring-data-jpa']","{'account_id': 20493847, 'reputation': 11, 'user_id': 15039309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2372ddfbb4052ced0f1df38efe12ae45?s=256&d=identicon&r=PG&f=1', 'display_name': 'user15038721', 'link': 'https://stackoverflow.com/users/15039309/user15038721'}",True,1365,,2,-1,1634863372,1611738495,,65915943,CC BY-SA 4.0,https://stackoverflow.com/questions/65915943/saveobject-because-this-userrepo-is-null,save(Object)&quot; because &quot;this.userRepo&quot; is null,,,,
348,"['javascript', 'java', 'spring-mvc', 'security']","{'account_id': 4306454, 'reputation': 25, 'user_id': 3518701, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dab9bfc9583fc5e6d88e6512237f7d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kuldeep Singh', 'link': 'https://stackoverflow.com/users/3518701/kuldeep-singh'}",False,41,,0,0,1634816983,1611129641,1634816983.0,65805306,CC BY-SA 4.0,https://stackoverflow.com/questions/65805306/how-i-can-show-a-notification-in-jsp-that-your-session-is-about-to-timeout,How I can show a notification in jsp that your session is about to timeout,,,,
349,"['java', 'xml', 'swagger', 'openapi']","{'account_id': 13540458, 'reputation': 4022, 'user_id': 9768291, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gf9Xz.jpg?s=256&g=1', 'display_name': 'payne', 'link': 'https://stackoverflow.com/users/9768291/payne'}",False,437,,1,1,1634710212,1611174176,1611174847.0,65817077,CC BY-SA 4.0,https://stackoverflow.com/questions/65817077/openapi-annotation-for-xml-wrapped,OpenAPI annotation for Xml Wrapped,,,,
350,"['java', 'automated-tests', 'rest-assured']","{'account_id': 13296527, 'reputation': 29, 'user_id': 9599369, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Don Bosco Joseph', 'link': 'https://stackoverflow.com/users/9599369/don-bosco-joseph'}",True,558,,1,-1,1634707440,1610411810,1610412527.0,65676481,CC BY-SA 4.0,https://stackoverflow.com/questions/65676481/how-to-send-boolean-as-a-json-body-in-rest-assured,How to send boolean as a json body in rest-assured,,,,
351,"['java', 'spring', 'spring-boot', 'spring-security', 'jwt']","{'account_id': 18328293, 'reputation': 127, 'user_id': 13347446, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghqzk2F8e3TwGj-Rv7dhObgKMG3r_xPbzi1gnfaGw=k-s256', 'display_name': 'Jithin M V', 'link': 'https://stackoverflow.com/users/13347446/jithin-m-v'}",True,188,,1,-1,1634632726,1612011183,1634632726.0,65968191,,https://stackoverflow.com/questions/65968191/how-the-jwt-tokens-are-actually-being-created-within-jwt-io-website,How the jwt tokens are actually being created within jwt.io website?,1612263671.0,Needs details or clarity,,
352,"['java', 'mongodb', 'authentication']","{'account_id': 16766167, 'reputation': 7, 'user_id': 12119790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d83c19fff46b8752d9eb20ec1dd495e?s=256&d=identicon&r=PG&f=1', 'display_name': 'user12119790', 'link': 'https://stackoverflow.com/users/12119790/user12119790'}",True,355,66106705.0,1,0,1634578675,1611608701,,65892400,CC BY-SA 4.0,https://stackoverflow.com/questions/65892400/java-mongodb-authentication-verification,Java MongoDB Authentication Verification,,,,
353,"['java', 'math', 'joml']","{'account_id': 11979212, 'reputation': 377, 'user_id': 8765522, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh3.googleusercontent.com/-rKsF7J0R2JI/AAAAAAAAAAI/AAAAAAAAACs/Q43bOKtBKmg/photo.jpg?sz=256', 'display_name': 'Johannes', 'link': 'https://stackoverflow.com/users/8765522/johannes'}",True,292,,1,0,1634397836,1611185140,1634397836.0,65819145,CC BY-SA 4.0,https://stackoverflow.com/questions/65819145/movement-using-quaternion,Movement using quaternion,,,,
354,"['java', 'android', 'media-player', 'exoplayer']","{'account_id': 10891088, 'reputation': 796, 'user_id': 8006847, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/76a3faffbcfbdde78ea26b51afc4c622?s=256&d=identicon&r=PG&f=1', 'display_name': 'markharrop', 'link': 'https://stackoverflow.com/users/8006847/markharrop'}",True,917,65905745.0,2,0,1634373562,1611066719,1634373562.0,65793597,CC BY-SA 4.0,https://stackoverflow.com/questions/65793597/exoplayer-multiple-instances-when-loading-new-fragments,Exoplayer multiple instances when loading new fragments,,,,
355,"['java', 'processing']","{'account_id': 10965153, 'reputation': 156, 'user_id': 8057105, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0b9b2b27bab0ff21422bb5ef8a3fc7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Blake F.', 'link': 'https://stackoverflow.com/users/8057105/blake-f'}",True,87,65604894.0,1,3,1634245876,1609975110,1610011757.0,65604603,CC BY-SA 4.0,https://stackoverflow.com/questions/65604603/why-does-the-alpha-argument-to-stroke-cause-nothing-to-be-drawn,Why does the alpha argument to stroke() cause nothing to be drawn?,,,,
356,"['java', 'javapoet']","{'account_id': 3004149, 'reputation': 641, 'user_id': 2548990, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/93ced22423be62b8294c72c1cd5d5de2?s=256&d=identicon&r=PG&f=1', 'display_name': 'abhilash_goyal', 'link': 'https://stackoverflow.com/users/2548990/abhilash-goyal'}",True,222,,1,1,1634196634,1610454772,,65684053,CC BY-SA 4.0,https://stackoverflow.com/questions/65684053/how-to-add-a-codeblock-as-part-of-methodspecs-statement-in-javapoet,How to add a CodeBlock as part of MethodSpec&#39;s statement in Javapoet,,,,
357,"['java', 'android', 'lottie']","{'account_id': 17288221, 'reputation': 70, 'user_id': 12520370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4595954f529f98a04c20118d87fa7a3?s=256&d=identicon&r=PG', 'display_name': 'Massimiliano', 'link': 'https://stackoverflow.com/users/12520370/massimiliano'}",False,964,,0,0,1634137181,1611053510,1634137181.0,65790037,CC BY-SA 4.0,https://stackoverflow.com/questions/65790037/lottie-animation-return-this-error-lottie-doesnt-support-3d-layers,Lottie animation return this Error: Lottie doesn&#39;t support 3D layers,,,,
358,"['java', 'gradle']","{'account_id': 6561808, 'reputation': 103, 'user_id': 5072646, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ce342e4f79fbe264c3fe2ade979c3562?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vlad', 'link': 'https://stackoverflow.com/users/5072646/vlad'}",True,1295,65594112.0,3,0,1634128600,1609925605,,65593291,CC BY-SA 4.0,https://stackoverflow.com/questions/65593291/dependency-cant-be-found-if-gradle-version-is-increased,Dependency can&#39;t be found if gradle version is increased,,,,
359,"['java', 'spring', 'spring-mvc', 'arraylist']","{'account_id': 6461791, 'reputation': 347, 'user_id': 5005436, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh5.googleusercontent.com/-Y1iQRYA9tf8/AAAAAAAAAAI/AAAAAAAAAQE/2MKl8qmlqkM/photo.jpg?sz=256', 'display_name': 'vishal gupta', 'link': 'https://stackoverflow.com/users/5005436/vishal-gupta'}",True,260,,1,1,1634122442,1611153808,,65811788,CC BY-SA 4.0,https://stackoverflow.com/questions/65811788/spring-standalone-util-schema-for-collections-like-list-set,"Spring Standalone util schema for collections like list, set",,,,
360,"['java', 'swing', 'paintcomponent']","{'account_id': 18443407, 'reputation': 19, 'user_id': 13435433, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-s61eIFcV2Uw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOYyolmL05cZomxV4un8NrdzyPc7w/photo.jpg?sz=256', 'display_name': 'ElsaKombat', 'link': 'https://stackoverflow.com/users/13435433/elsakombat'}",True,60,,2,0,1633715424,1609674430,1633715424.0,65549461,CC BY-SA 4.0,https://stackoverflow.com/questions/65549461/how-to-make-an-extra-jmenubar-and-jlabel-to-a-game-made-by-a-gameengine,How to make an extra JMenuBar and JLabel to a game made by a gameengine?,,,,
361,"['java', 'api', 'rest', 'automation', 'rest-assured']","{'account_id': 16147808, 'reputation': 1, 'user_id': 11656961, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0743b159400b6d64a8555ede132e93b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shailesh Waghole', 'link': 'https://stackoverflow.com/users/11656961/shailesh-waghole'}",False,475,,2,0,1633422660,1609739332,,65558201,CC BY-SA 4.0,https://stackoverflow.com/questions/65558201/noclassdeffounderror-io-restassured-restassured-error-is-occured,NoClassDefFoundError: io/restassured/RestAssured Error is occured,,,,
362,"['java', 'akka', 'akka-typed']","{'account_id': 9726758, 'reputation': 317, 'user_id': 7213421, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KzQGi.jpg?s=256&g=1', 'display_name': 'BiteBat', 'link': 'https://stackoverflow.com/users/7213421/bitebat'}",True,284,65711647.0,1,0,1633357637,1610489438,1610580710.0,65692783,CC BY-SA 4.0,https://stackoverflow.com/questions/65692783/akka-2-6-actor-discovery-in-a-non-actor-class-get-actorref-outside-actorsystem,Akka 2.6 Actor Discovery In A Non-Actor Class (Get ActorRef Outside ActorSystem),,,,
363,"['java', 'web-services', 'tomcat', 'netbeans', 'axis2']","{'account_id': 20553989, 'reputation': 21, 'user_id': 15086019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc8e67aebef9f77331995554af7b2390?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jos&#233; Luis &#193;lvarez', 'link': 'https://stackoverflow.com/users/15086019/jos%c3%a9-luis-%c3%81lvarez'}",True,3705,,1,1,1633352926,1611685197,1611767454.0,65907012,CC BY-SA 4.0,https://stackoverflow.com/questions/65907012/debugging-error-org-apache-axis2-axisfault-connection-or-outbound-has-closed-t,"Debugging error org.apache.axis2.AxisFault: Connection or outbound has closed, the trustAnchors parameter must be non-empty",,,,
364,"['java', 'spring-boot', 'maven', 'spring-cloud', 'netflix-eureka']","{'account_id': 12849806, 'reputation': 180, 'user_id': 9295062, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1326801530759071/picture?type=large', 'display_name': 'Jucaalpa', 'link': 'https://stackoverflow.com/users/9295062/jucaalpa'}",True,8385,65661406.0,3,3,1633335212,1610334147,1610339708.0,65660850,CC BY-SA 4.0,https://stackoverflow.com/questions/65660850/error-starting-up-eureka-client-with-spring-boot-2-4-1,Error starting up Eureka Client with Spring Boot 2.4.1,,,,
365,"['java', 'reactjs', 'stripe-payments']","{'account_id': 11444476, 'reputation': 340, 'user_id': 10254670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/027474665e64225735d0c7db4f341a43?s=256&d=identicon&r=PG&f=1', 'display_name': 'gANDALF', 'link': 'https://stackoverflow.com/users/10254670/gandalf'}",False,864,,2,0,1633306960,1609861786,,65582130,CC BY-SA 4.0,https://stackoverflow.com/questions/65582130/how-to-show-saved-card-page-in-stripe-checkout-one-time-payments,How to show saved card page in stripe checkout-one-time-payments,,,,
366,"['java', 'android', 'android-studio']","{'user_type': 'does_not_exist', 'display_name': 'user12268351'}",True,88,65774614.0,1,-5,1633242306,1610971942,1633242306.0,65774296,CC BY-SA 4.0,https://stackoverflow.com/questions/65774296/does-recyclerview-create-many-instances-of-items-callback-listeners,Does recyclerView create many instances of items callBack listeners?,,,,
367,"['java', 'android', 'dexprotector']","{'account_id': 15978548, 'reputation': 51, 'user_id': 11530794, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_z_Gx6vDoG8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfiNjsbxl0kmTqRyz2-yG7snTbJpg/mo/photo.jpg?sz=256', 'display_name': 'Alexandre Coutinho', 'link': 'https://stackoverflow.com/users/11530794/alexandre-coutinho'}",False,1522,,2,5,1633101283,1611653150,,65898750,CC BY-SA 4.0,https://stackoverflow.com/questions/65898750/bad-jni-version-returned-from-jni-onload-android-11-crash,"Bad JNI version returned from JNI_OnLoad, Android 11 crash",,,,
368,"['java', 'interactive-brokers', 'ib-api']","{'account_id': 17129656, 'reputation': 125, 'user_id': 12396028, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-W-CzbgasBaM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf_CDpXglJC0A4B5h7lp27GBKwvzA/photo.jpg?sz=256', 'display_name': 'Ma Long', 'link': 'https://stackoverflow.com/users/12396028/ma-long'}",False,716,,1,0,1633063229,1611687976,,65907690,CC BY-SA 4.0,https://stackoverflow.com/questions/65907690/interactive-brokers-tws-api-error-cash-quantity-cannot-be-used-for-this-order,Interactive Brokers TWS API Error: Cash Quantity cannot be used for this order,,,,
369,"['java', 'database', 'swing', 'jcheckbox']","{'account_id': 20452664, 'reputation': 1, 'user_id': 15007074, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UXvDCk_JT1Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmxJwINUfBFQ5OnOelh_QTCwWb24Q/s96-c/photo.jpg?sz=256', 'display_name': '6298fdmz', 'link': 'https://stackoverflow.com/users/15007074/6298fdmz'}",True,91,,1,-1,1633026795,1610644180,1633026713.0,65723606,CC BY-SA 4.0,https://stackoverflow.com/questions/65723606/how-to-retrieve-data-using-checkbox-in-eclipse-using-java,How to Retrieve Data using Checkbox in Eclipse using Java,,,,
370,"['java', 'swing', 'jtextarea']","{'account_id': 17049311, 'reputation': 21, 'user_id': 13470859, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBt7uKENbtr3QoY4LjSXtEHAtVNc0tpDGcT7bKG=k-s256', 'display_name': 'ssddf', 'link': 'https://stackoverflow.com/users/13470859/ssddf'}",True,54,65616683.0,1,-1,1633021775,1610037790,1633021775.0,65616478,CC BY-SA 4.0,https://stackoverflow.com/questions/65616478/how-can-make-a-jtextarea,How can make a JTextArea?,,,,
371,"['java', 'spring', 'postgresql', 'spring-data-jpa', 'hikaricp']","{'account_id': 13692434, 'reputation': 168, 'user_id': 9879898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e653730582319705979e0fc089212ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'sge', 'link': 'https://stackoverflow.com/users/9879898/sge'}",True,898,65778280.0,2,-1,1632903518,1610377771,1610955641.0,65669395,CC BY-SA 4.0,https://stackoverflow.com/questions/65669395/how-to-set-the-readtimeout-for-jpa-connections,How to set the ReadTimeout for JPA connections,,,,
372,"['java', 'mongodb']","{'account_id': 6176272, 'reputation': 779, 'user_id': 4813049, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/7yxgC.jpg?s=256&g=1', 'display_name': 'Hokkyokusei', 'link': 'https://stackoverflow.com/users/4813049/hokkyokusei'}",True,1705,65912448.0,2,0,1632900098,1611695645,1632900098.0,65909378,CC BY-SA 4.0,https://stackoverflow.com/questions/65909378/commit-and-rollback-transactions-in-mongodb-java,Commit and Rollback transactions in MongoDB Java,,,,
373,"['java', 'spring-boot', 'tomcat', 'embedded-tomcat-8']","{'account_id': 13049129, 'reputation': 29, 'user_id': 9430096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a151c0624842e1e372ae78326584197?s=256&d=identicon&r=PG', 'display_name': 'apoorvanand', 'link': 'https://stackoverflow.com/users/9430096/apoorvanand'}",True,1048,,2,0,1632862748,1611649444,,65897933,CC BY-SA 4.0,https://stackoverflow.com/questions/65897933/spring-boot-embedded-tomcat-threadpool-configuration,Spring boot embedded tomcat threadpool configuration,,,,
374,"['java', 'string', 'split', 'uppercase', 'text-parsing']","{'account_id': 20543372, 'reputation': 33, 'user_id': 15077824, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-S_AYySsWE3k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck1m4067RINKvq2pUoi7uD8wh5BfA/s96-c/photo.jpg?sz=256', 'display_name': 'Jeffery', 'link': 'https://stackoverflow.com/users/15077824/jeffery'}",True,1991,65892823.0,5,1,1632736938,1611604201,1611645638.0,65891480,CC BY-SA 4.0,https://stackoverflow.com/questions/65891480/how-to-capitalize-first-letter-and-lowercase-the-rest-while-keeping-the-word-cap,How to capitalize first letter and lowercase the rest while keeping the word capital if it is in fully uppercase - java,,,,
375,"['java', 'android', 'flutter', 'gradle']","{'account_id': 18336246, 'reputation': 1392, 'user_id': 13353594, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jVHOG.jpg?s=256&g=1', 'display_name': 'guccisekspir', 'link': 'https://stackoverflow.com/users/13353594/guccisekspir'}",True,5101,65828023.0,1,4,1632646149,1611233608,,65827874,,https://stackoverflow.com/questions/65827874/flutter-accessing-hidden-method,"Flutter, Accessing hidden method",1611292902.0,Needs details or clarity,,
376,['java'],"{'account_id': 17928145, 'reputation': 13, 'user_id': 13026210, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-QWKuhuxUwTk/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCU8BHjmdMT4ecbiNk3xAJmQ2bTog/photo.jpg?sz=256', 'display_name': 'ُEslam Talabe Garibe Qoutbe', 'link': 'https://stackoverflow.com/users/13026210/%d9%8feslam-talabe-garibe-qoutbe'}",True,64,65828375.0,1,-1,1632611105,1611233292,1632611105.0,65827785,,https://stackoverflow.com/questions/65827785/its-when-i-am-running-the-code-in-java-in-different-ides,It&#39;s when I am running the code in Java in different IDEs,1611236160.0,Duplicate,,
377,"['java', 'sparql', 'rdf', 'jena', 'json-ld']","{'account_id': 5208314, 'reputation': 1, 'user_id': 4165511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45018c1df4a7a25f50056183a090562d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neha Thawani', 'link': 'https://stackoverflow.com/users/4165511/neha-thawani'}",False,213,,0,0,1632359564,1610537073,1611523021.0,65700991,CC BY-SA 4.0,https://stackoverflow.com/questions/65700991/querying-jsonld-with-sparql-using-apache-jena,Querying JsonLd with Sparql using Apache Jena,,,,
378,"['java', 'maven', 'build', 'java-13']","{'account_id': 12333203, 'reputation': 256, 'user_id': 8998379, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Hj8s2.jpg?s=256&g=1', 'display_name': 'pzsette', 'link': 'https://stackoverflow.com/users/8998379/pzsette'}",True,2237,65888273.0,2,1,1632316537,1611582161,,65885959,CC BY-SA 4.0,https://stackoverflow.com/questions/65885959/maven-invalid-target-release-13,Maven invalid target release: 13,,,,
379,"['java', 'smpp']","{'account_id': 14070299, 'reputation': 41, 'user_id': 10163965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/624fcbb3cb266c223fc790d82ace76da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anand', 'link': 'https://stackoverflow.com/users/10163965/anand'}",False,173,,0,1,1632261762,1609472222,1632261762.0,65527137,CC BY-SA 4.0,https://stackoverflow.com/questions/65527137/smpp-session-getting-closed-expired,SMPP Session getting closed/expired,,,,
380,"['java', 'android-intent', 'intentfilter', 'android-11', 'android-storage']","{'account_id': 20367246, 'reputation': 83, 'user_id': 14940289, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-kCBmexEGQWk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclsVm-xK9qoyyuEVdd5tJXIw_A__Q/s96-c/photo.jpg?sz=256', 'display_name': 'MKer', 'link': 'https://stackoverflow.com/users/14940289/mker'}",False,4423,,1,3,1632187394,1611962291,1632187394.0,65962997,CC BY-SA 4.0,https://stackoverflow.com/questions/65962997/android-11-can-start-intent-to-share-file-but-file-is-not-attatched,"Android 11, can start intent to share file but file is not attatched",,,,
381,"['java', 'css', 'selenium-webdriver']","{'account_id': 14482915, 'reputation': 71, 'user_id': 10461682, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OfsPL.png?s=256&g=1', 'display_name': 'Pawel W', 'link': 'https://stackoverflow.com/users/10461682/pawel-w'}",True,204,,1,0,1632151463,1610022688,1632151463.0,65612442,,https://stackoverflow.com/questions/65612442/selenium-no-such-element-unable-to-locate-element-methodcss-selector,"selenium - no such element: Unable to locate element: {&quot;method&quot;:&quot;css selector&quot;,&quot;selector&quot;:&quot;*[data-test=&quot;email-input&quot;]&quot;}",1614445581.0,Duplicate,,
382,"['java', 'spring-batch']","{'account_id': 20388345, 'reputation': 41, 'user_id': 14956782, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-85FQeZFMuXw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6qhHox3ppK10NbSRnKcQGDLf91g/s96-c/photo.jpg?sz=256', 'display_name': 'Ravi sankar', 'link': 'https://stackoverflow.com/users/14956782/ravi-sankar'}",True,3920,,1,4,1632141264,1610002788,1632141264.0,65607909,CC BY-SA 4.0,https://stackoverflow.com/questions/65607909/spring-batch-2-4-1-wildfly-20-final-java-lang-nosuchfielderror-block-unsafe,Spring batch 2.4.1 + Wildfly 20 final - java.lang.NoSuchFieldError: BLOCK_UNSAFE_POLYMORPHIC_BASE_TYPES,,,,
383,"['java', 'nullpointerexception', 'java-14']","{'account_id': 2179728, 'reputation': 65450, 'user_id': 10819573, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MWKel.jpg?s=256&g=1', 'display_name': 'Arvind Kumar Avinash', 'link': 'https://stackoverflow.com/users/10819573/arvind-kumar-avinash'}",True,3520,65659747.0,3,36,1631889898,1610322690,1620698186.0,65659746,CC BY-SA 4.0,https://stackoverflow.com/questions/65659746/how-is-nullpointerexception-in-java-14-different-from-its-predecessor,How is NullPointerException in Java 14 different from its predecessor?,,,1620701826.0,
384,"['java', 'minecraft', 'minecraft-forge']","{'account_id': 20422248, 'reputation': 11, 'user_id': 14983013, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggmy3nCZTzmqx-HcIOAsJU7hb-btiQkEkq2uoVsbA=k-s256', 'display_name': 'user14983013', 'link': 'https://stackoverflow.com/users/14983013/user14983013'}",False,892,,1,1,1631810818,1610364719,1610418119.0,65666075,CC BY-SA 4.0,https://stackoverflow.com/questions/65666075/minecraft-forge-cannot-resolve-symbol-net,Minecraft forge cannot resolve symbol &#39;net&#39;,,,,
385,"['java', 'linux', 'docker', 'segmentation-fault']","{'account_id': 2760079, 'reputation': 103, 'user_id': 2377147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/911a710b52dd62b3bc7a9ca82ba42c66?s=256&d=identicon&r=PG&f=1', 'display_name': 'rahmathd', 'link': 'https://stackoverflow.com/users/2377147/rahmathd'}",True,3224,65790564.0,2,3,1631793114,1610101751,1610287081.0,65627336,CC BY-SA 4.0,https://stackoverflow.com/questions/65627336/java-sigsegv-error-when-running-from-docker,Java SIGSEGV error when running from docker,,,,
386,"['java', 'android', 'kotlin', 'google-fit', 'google-fit-sdk']","{'account_id': 6105301, 'reputation': 897, 'user_id': 4763177, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GGmm7.jpg?s=256&g=1', 'display_name': 'CptEric', 'link': 'https://stackoverflow.com/users/4763177/cpteric'}",True,571,68080799.0,1,6,1631780444,1611046849,1611214475.0,65788240,CC BY-SA 4.0,https://stackoverflow.com/questions/65788240/google-fit-data-pattern-change-since-google-fit-app-update-implementation-appar,"Google Fit data pattern change since Google fit App update, implementation apparently broken",,,,
387,"['java', 'spring-boot', 'swagger-codegen', 'zoneddatetime', 'swagger-codegen-maven-plugin']","{'account_id': 18812142, 'reputation': 41, 'user_id': 13720122, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-GbjZaLKnp80/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckNI8gW9VwJKm3NCEjUnKHHfEWwxw/photo.jpg?sz=256', 'display_name': 'Sara HH', 'link': 'https://stackoverflow.com/users/13720122/sara-hh'}",False,1228,,1,4,1631770473,1609760867,1626949481.0,65562202,CC BY-SA 4.0,https://stackoverflow.com/questions/65562202/swagger-codegen-maven-plugin-ignores-the-importmapping-i-have-set-for-zoneddatet,swagger-codegen-maven-plugin ignores the importmapping i have set for ZonedDateTime when generating an API class,,,,
