,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
400,"['java', 'jvm-hotspot']","{'account_id': 4673039, 'reputation': 75, 'user_id': 3784352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d128ed91369de90cb9e235d89758864?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Gregg', 'link': 'https://stackoverflow.com/users/3784352/john-gregg'}",True,10813,2,4,1624003237,1579794849,59882464,CC BY-SA 4.0,https://stackoverflow.com/questions/59882464/does-javas-activeprocessorcount-limit-the-number-of-cpus-the-jvm-can-use,Does Java&#39;s ActiveProcessorCount limit the number of CPUs the JVM can use?,,1579797106.0,,,,
401,"['java', 'spring-cloud', 'github-api', 'resttemplate']","{'account_id': 12845216, 'reputation': 81, 'user_id': 9291854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4200339b86837f0675b482ff123ad0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aspir', 'link': 'https://stackoverflow.com/users/9291854/aspir'}",False,566,1,0,1623738595,1580156915,59938461,CC BY-SA 4.0,https://stackoverflow.com/questions/59938461/spring-boot-cloud-no-instances-available-for-api-github-com,Spring Boot Cloud: No instances available for api.github.com,,1623738595.0,,,,
402,"['java', 'android', 'sql', 'sqlite', 'android-sqlite']","{'account_id': 15637828, 'reputation': 305, 'user_id': 11282155, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-W8QAdSf_8T8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdNsbhgG2WYIomvlGYnutVRl-Ijqg/mo/photo.jpg?sz=256', 'display_name': 'mgh', 'link': 'https://stackoverflow.com/users/11282155/mgh'}",True,313,1,1,1623602985,1579949579,59908521,CC BY-SA 4.0,https://stackoverflow.com/questions/59908521/sqlitedatabase-query-orderby-cluase-select-syntax-error-code-1-sqlite-error,SQLiteDatabase.query orderBy cluase: &quot;SELECT&quot;: syntax error (code 1 SQLITE_ERROR):,59908639.0,1623602985.0,,,,
403,"['java', 'arrays', 'android-studio', 'cardview']","{'account_id': 17086580, 'reputation': 3, 'user_id': 12363665, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1592333084234463/picture?type=large', 'display_name': 'Mphatso Squid Mumba', 'link': 'https://stackoverflow.com/users/12363665/mphatso-squid-mumba'}",True,44,1,0,1623527779,1579305657,59796298,CC BY-SA 4.0,https://stackoverflow.com/questions/59796298/why-am-i-getting-an-npe-when-i-trying-to-reference-a-textview,Why am i getting an NPE when i trying to reference a Textview,67938438.0,1579313133.0,,,,
404,"['java', 'enums']","{'account_id': 17189809, 'reputation': 63, 'user_id': 12443768, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Bs6co.jpg?s=256&g=1', 'display_name': 'yeliang99', 'link': 'https://stackoverflow.com/users/12443768/yeliang99'}",True,32019,3,1,1623329178,1578297139,59608461,CC BY-SA 4.0,https://stackoverflow.com/questions/59608461/can-java-enum-class-set-default-value,Can Java enum class set default value,59608518.0,,,,,
405,"['java', 'amazon-s3']","{'account_id': 4968591, 'reputation': 509, 'user_id': 3997124, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://www.gravatar.com/avatar/342b1337a43ea5357ca9337320c19862?s=256&d=identicon&r=PG&f=1', 'display_name': 'mradul', 'link': 'https://stackoverflow.com/users/3997124/mradul'}",True,1297,1,2,1623267734,1578296177,59608281,CC BY-SA 4.0,https://stackoverflow.com/questions/59608281/put-read-files-on-s3-bucket-using-java,Put/read files on S3 bucket using JAVA,,1578305687.0,,,,
406,"['java', 'mockito']","{'account_id': 3177957, 'reputation': 1290, 'user_id': 2685402, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/2cY9z.jpg?s=256&g=1', 'display_name': 'Wojtek', 'link': 'https://stackoverflow.com/users/2685402/wojtek'}",True,2413,2,3,1623237440,1578505904,59651296,CC BY-SA 4.0,https://stackoverflow.com/questions/59651296/are-java-mockito-mocked-method-invocations-thread-safe,Are Java Mockito mocked method invocations thread safe?,59651297.0,,,,,
407,"['java', 'spring', 'redis', 'spring-data-redis']","{'account_id': 14049756, 'reputation': 127, 'user_id': 10148892, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/okjdP.jpg?s=256&g=1', 'display_name': 'U C', 'link': 'https://stackoverflow.com/users/10148892/u-c'}",True,600,1,3,1622741651,1579820837,59888313,CC BY-SA 4.0,https://stackoverflow.com/questions/59888313/range-querying-in-redis-spring-data-redis,Range Querying in Redis - Spring Data Redis,,1587738842.0,,,,
408,"['java', 'android', 'class', 'php-7']","{'account_id': 17019813, 'reputation': 21, 'user_id': 12312694, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dklZKk5L0Ro/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reQ01aysMW8VSiBkeF63MgpBoiJiA/photo.jpg?sz=256', 'display_name': 'Enes Palit', 'link': 'https://stackoverflow.com/users/12312694/enes-palit'}",True,1580,3,0,1622727413,1579371897,59803593,CC BY-SA 4.0,https://stackoverflow.com/questions/59803593/java-class-constructor-this-id-id-or-this-setidid,Java class constructor this.id = id or this.setId(id),59803877.0,1579372181.0,,,,
409,"['java', 'java-8', 'java-stream', 'sonarlint', 'functional-interface']","{'account_id': 11029537, 'reputation': 137, 'user_id': 8101260, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DMzAY-ueF-8/AAAAAAAAAAI/AAAAAAAAAB8/GzQH7Jpzq44/photo.jpg?sz=256', 'display_name': 'Alan Lal', 'link': 'https://stackoverflow.com/users/8101260/alan-lal'}",False,5905,1,0,1622726101,1580103730,59925633,CC BY-SA 4.0,https://stackoverflow.com/questions/59925633/sonarlint-prompting-to-refactor-code-so-that-stream-pipeline-is-used,Sonarlint prompting to &quot;Refactor code so that stream pipeline is used&quot;,,1580107569.0,,,,
410,"['java', 'json', 'xml', 'parsing', 'overpass-api']","{'account_id': 17043433, 'reputation': 83, 'user_id': 12330776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3759e4b1aa6e966285d1c4a88740315d?s=256&d=identicon&r=PG&f=1', 'display_name': 'SSQ', 'link': 'https://stackoverflow.com/users/12330776/ssq'}",True,408,2,-1,1622395414,1579104907,59755467,CC BY-SA 4.0,https://stackoverflow.com/questions/59755467/how-to-parse-overpassapi-http-response-contents-into-variables,How to parse overpassAPI http response contents into variables,59947501.0,1622395414.0,,,,
411,"['java', 'android', 'xml', 'android-studio', 'android-recyclerview']","{'account_id': 14761580, 'reputation': 121, 'user_id': 10660754, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-p11V2YvoCAo/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbBOc2ISEmHN1oaZPCLdM5xEzDSe8Q/mo/photo.jpg?sz=256', 'display_name': 'Abdelsalam ElTamawy', 'link': 'https://stackoverflow.com/users/10660754/abdelsalam-eltamawy'}",True,214,1,0,1622395267,1579559531,59831750,CC BY-SA 4.0,https://stackoverflow.com/questions/59831750/android-recycler-view-custom-adapter-not-executing,Android Recycler view custom adapter not executing,59831846.0,1622395267.0,,,,
412,"['java', 'java.util.scanner']","{'account_id': 11358766, 'reputation': 568, 'user_id': 8327573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a67ff3e087eaf5a77d5ebba3382eb14c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Liam', 'link': 'https://stackoverflow.com/users/8327573/liam'}",False,66,0,0,1622395204,1580168179,59940413,CC BY-SA 4.0,https://stackoverflow.com/questions/59940413/how-to-close-scanner-when-two-methods-from-2-different-classes-use-a-scanner-obj,How to close Scanner when two methods from 2 different classes use a Scanner Object?,,1622395204.0,,,,
413,"['java', 'maven']","{'account_id': 15794156, 'reputation': 23, 'user_id': 11396541, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5aIE8m8F_E8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reE_Jf_al9ySQdYU0KE8cKPlAo72Q/mo/photo.jpg?sz=256', 'display_name': 'smert', 'link': 'https://stackoverflow.com/users/11396541/smert'}",False,631,2,1,1622361306,1578072231,59582768,CC BY-SA 4.0,https://stackoverflow.com/questions/59582768/maven-installing-multiple-versions-of-the-same-dependency,Maven installing multiple versions of the same dependency,,1578072868.0,,,,
414,"['java', 'file']","{'account_id': 14537521, 'reputation': 39, 'user_id': 10500392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1693dd5033ae063efe456ca496bfb4cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fruiter', 'link': 'https://stackoverflow.com/users/10500392/fruiter'}",True,306,1,-3,1622346503,1578577744,59665437,,https://stackoverflow.com/questions/59665437/how-can-i-store-an-object-file-that-only-exists-in-memory-as-a-file-inside-of-my,How can I store an object File that only exists in memory as a file inside of my storage system?,59665927.0,,,1578585653.0,Needs details or clarity,
415,"['java', 'amazon-web-services', 'aws-lambda', 'ssl-certificate', 'pkix']","{'account_id': 11968443, 'reputation': 459, 'user_id': 8757495, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://lh4.googleusercontent.com/-OhW2x2VTejE/AAAAAAAAAAI/AAAAAAAAABE/RA08rWr3iu4/photo.jpg?sz=256', 'display_name': 'kaviya .P', 'link': 'https://stackoverflow.com/users/8757495/kaviya-p'}",True,3138,1,1,1622145453,1578565724,59661925,CC BY-SA 4.0,https://stackoverflow.com/questions/59661925/how-to-resolve-pkix-path-building-failed-in-aws-lambda,How to resolve PKIX path building failed in aws lambda,,1578894579.0,,,,
416,"['java', 'file', 'security', 'tomcat', 'tomcat9']","{'account_id': 2310125, 'reputation': 1317, 'user_id': 2028440, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/SazkD.jpg?s=256&g=1', 'display_name': 'Bằng Rikimaru', 'link': 'https://stackoverflow.com/users/2028440/b%e1%ba%b1ng-rikimaru'}",True,1004,3,2,1622131500,1578072411,59582796,CC BY-SA 4.0,https://stackoverflow.com/questions/59582796/tomcat-9-does-not-allow-to-read-file-as-string-with-777-permission,Tomcat 9 does not allow to read file as string with 777 permission?,,1617403460.0,,,,
417,"['java', 'android', 'architecture', 'software-design']","{'account_id': 6873078, 'reputation': 9408, 'user_id': 5282585, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://graph.facebook.com/817632218354985/picture?type=large', 'display_name': 'nhoxbypass', 'link': 'https://stackoverflow.com/users/5282585/nhoxbypass'}",True,80,1,0,1622119228,1578396881,59627641,CC BY-SA 4.0,https://stackoverflow.com/questions/59627641/good-way-to-prevent-duplicated-event-handle,Good way to prevent duplicated event handle,,,,,,
418,"['java', 'android', 'android-layout']","{'account_id': 14014059, 'reputation': 513, 'user_id': 10122013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08d10be888b605783fd5f6b3bfb4a6c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon not doe xx', 'link': 'https://stackoverflow.com/users/10122013/jon-not-doe-xx'}",False,204,4,1,1622103791,1580312487,59970601,CC BY-SA 4.0,https://stackoverflow.com/questions/59970601/setting-the-color-of-a-shape-programmatically,Setting the color of a shape programmatically,,1580313436.0,,,,
419,"['java', 'android', 'android-studio', 'kotlin', 'android-workmanager']","{'account_id': 9990171, 'reputation': 143, 'user_id': 7389752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/311d5e1c8244e1bc30d7e52511a6aeb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aviharsh Shukla', 'link': 'https://stackoverflow.com/users/7389752/aviharsh-shukla'}",True,4549,5,5,1622055804,1579928854,59906497,CC BY-SA 4.0,https://stackoverflow.com/questions/59906497/work-manager-on-chinese-roms-like-xiaomi-and-oppo-when-under-battery-optimizati,"Work Manager on chinese ROMs like Xiaomi and oppo, when under battery optimization, increase the scheduled delay of work by several hours",63129873.0,1622055804.0,,,,
420,"['java', 'xml', 'spring', 'csv', 'spring-batch']","{'account_id': 13730388, 'reputation': 47, 'user_id': 9908032, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5_DG70f1pmM/AAAAAAAAAAI/AAAAAAAAAVM/QGl3wL0UDyc/photo.jpg?sz=256', 'display_name': 'Mohcine', 'link': 'https://stackoverflow.com/users/9908032/mohcine'}",True,1293,2,2,1622001086,1578585862,59667913,CC BY-SA 4.0,https://stackoverflow.com/questions/59667913/file-processing-order-with-spring-batch,File processing order with Spring Batch,59675238.0,,,,,
421,['java'],"{'account_id': 13605593, 'reputation': 928, 'user_id': 9814870, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ec5bbfc7c9957ff91d3890255729c04?s=256&d=identicon&r=PG&f=1', 'display_name': 'ashok', 'link': 'https://stackoverflow.com/users/9814870/ashok'}",True,459,2,1,1621954964,1579455202,59812628,CC BY-SA 4.0,https://stackoverflow.com/questions/59812628/how-to-format-the-java-map-object-as-a-groovy-map,How to format the java map object as a groovy map,59814441.0,1579470305.0,,,,
422,"['java', 'spring', 'spring-boot', 'spring-cli']","{'user_type': 'does_not_exist', 'display_name': 'user8716582'}",False,376,1,2,1621903838,1579912701,59905353,CC BY-SA 4.0,https://stackoverflow.com/questions/59905353/spring-cli-cannot-find-main-class-after-installing,Spring CLI cannot find main class after installing,,1579920292.0,,,,
423,"['java', 'android', 'android-activity', 'view', 'dialog']","{'account_id': 9361975, 'reputation': 39, 'user_id': 6948036, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a995aee7742e4d1ce54f037f2a1c6d50?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hatox', 'link': 'https://stackoverflow.com/users/6948036/hatox'}",True,298,1,0,1621817681,1579016623,59737215,CC BY-SA 4.0,https://stackoverflow.com/questions/59737215/how-to-display-a-dialog-inside-a-view,How to display a Dialog inside a View?,59741001.0,1621817681.0,,,,
424,"['java', 'continuous-integration', 'gitlab', 'liquibase']","{'account_id': 15536363, 'reputation': 179, 'user_id': 11208460, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UbJ86.jpg?s=256&g=1', 'display_name': 'Alex Faster', 'link': 'https://stackoverflow.com/users/11208460/alex-faster'}",False,1887,1,2,1621523201,1580142362,59935130,CC BY-SA 4.0,https://stackoverflow.com/questions/59935130/gitlab-liqubase,Gitlab + liqubase,,,,,,
425,"['java', 'maven', 'azure-devops', 'continuous-integration']","{'account_id': 1960473, 'reputation': 847, 'user_id': 1762235, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/dc7c67de0d402c845d12fbdc58967dd7?s=256&d=identicon&r=PG', 'display_name': 'typik89', 'link': 'https://stackoverflow.com/users/1762235/typik89'}",True,5760,3,6,1621502858,1578910739,59714603,CC BY-SA 4.0,https://stackoverflow.com/questions/59714603/azure-devops-maven-task-profile,Azure DevOps maven task profile,59760263.0,,,,,
426,"['java', 'hadoop', 'mapreduce', 'hdfs']","{'account_id': 14562993, 'reputation': 720, 'user_id': 12169560, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-F85j1KbEdZs/AAAAAAAAAAI/AAAAAAAAJVc/pZOHkhIYTdU/photo.jpg?sz=256', 'display_name': 'Varun Gawande', 'link': 'https://stackoverflow.com/users/12169560/varun-gawande'}",True,153,2,0,1621499036,1578560353,59660325,CC BY-SA 4.0,https://stackoverflow.com/questions/59660325/sharing-data-between-multiple-map-and-reduce-calls,Sharing data between multiple map() and reduce() calls,67616638.0,,,,,
427,['java'],"{'account_id': 17469827, 'reputation': 43, 'user_id': 12665855, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA9ghC4YwuSrwbfIUMGG2oDqmZsvyLoA6HH3qiH=k-s256', 'display_name': 'Zorazora', 'link': 'https://stackoverflow.com/users/12665855/zorazora'}",True,1528,1,4,1621446581,1579145625,59762672,CC BY-SA 4.0,https://stackoverflow.com/questions/59762672/how-to-use-futuret-to-get-a-asyncresultt-as-return,How to use Future&lt;T&gt; to get a AsyncResult&lt;T&gt; as return?,,1579151234.0,,,,
428,"['java', 'spring-mvc', 'thumbnails']","{'account_id': 11886582, 'reputation': 179, 'user_id': 8698775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/818bf29b4ed4503253e7aa0271046837?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sonu', 'link': 'https://stackoverflow.com/users/8698775/sonu'}",True,3209,1,2,1621359572,1579266170,59787920,CC BY-SA 4.0,https://stackoverflow.com/questions/59787920/unsupportedformatexception-no-suitable-imagereader-found-for-source-data,UnsupportedFormatException: No suitable ImageReader found for source data,,1579266811.0,,,,
429,"['java', 'spring', 'spring-boot']","{'account_id': 17550038, 'reputation': 1, 'user_id': 12730625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc9a22abd0acb6bc9f33649461a32e0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'giusdisplay', 'link': 'https://stackoverflow.com/users/12730625/giusdisplay'}",False,7047,4,0,1621339315,1579257998,59785833,CC BY-SA 4.0,https://stackoverflow.com/questions/59785833/exception-consider-defining-a-bean-of-type-in-your-configuration,Exception: Consider defining a bean of type in your configuration,,1579517702.0,,,,
430,"['java', 'docker', 'selenium-webdriver', 'dockerfile', 'testng']","{'account_id': 10711301, 'reputation': 213, 'user_id': 7883438, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Jkd0-kwpG0U/AAAAAAAAAAI/AAAAAAAAAR0/EAyDngZAC6U/photo.jpg?sz=256', 'display_name': 'Rakesh Singh Chouhan', 'link': 'https://stackoverflow.com/users/7883438/rakesh-singh-chouhan'}",True,791,1,1,1621319801,1579885176,59900800,CC BY-SA 4.0,https://stackoverflow.com/questions/59900800/unable-to-run-test-file-using-dockerfile-only-before-and-after-suites-are-execut,"Unable to run Test file using dockerFile only Before and After Suites are executed Before, After and Test Methods functions are not getting invoked",59935240.0,1579922469.0,,,,
431,"['java', 'google-cloud-platform', 'sendgrid']","{'account_id': 17426710, 'reputation': 53, 'user_id': 12631495, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xH9g_2_VNlA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reLVLr7guhNDYLtrV0Hup0IIzwewQ/photo.jpg?sz=256', 'display_name': 'Chakkirala Chaitanya', 'link': 'https://stackoverflow.com/users/12631495/chakkirala-chaitanya'}",True,3286,1,0,1621258156,1579612641,59842055,CC BY-SA 4.0,https://stackoverflow.com/questions/59842055/how-to-read-the-content-of-file-in-gcs-bucket,How to read the content of file in gcs bucket,59849977.0,,,,,
432,"['java', 'android', 'android-studio']","{'account_id': 12922949, 'reputation': 59, 'user_id': 9344688, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1416675888443257/picture?type=large', 'display_name': 'Abdul Rehman Ansari', 'link': 'https://stackoverflow.com/users/9344688/abdul-rehman-ansari'}",True,11814,4,5,1621181455,1580017781,59915905,CC BY-SA 4.0,https://stackoverflow.com/questions/59915905/unable-to-detect-adb-version-exit-value-0xc0000135,"Unable to detect adb version, exit value: 0xc0000135",,1580017912.0,,,,
433,"['java', 'mysql', 'json', 'hibernate', 'spring-boot']","{'account_id': 7768515, 'reputation': 1666, 'user_id': 7972621, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pic8f.jpg?s=256&g=1', 'display_name': 'Ankit Sharma', 'link': 'https://stackoverflow.com/users/7972621/ankit-sharma'}",True,15149,1,6,1620833773,1580186459,59942230,CC BY-SA 4.0,https://stackoverflow.com/questions/59942230/how-to-store-json-file-as-a-json-datatype-in-mysql-using-hibernate-spring-boot,How to store JSON file as a JSON datatype in mysql using Hibernate / Spring boot?,59942878.0,1580207590.0,,,,
434,"['java', 'android', 'android-studio']","{'account_id': 4887316, 'reputation': 785, 'user_id': 3939389, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh3.googleusercontent.com/-1yt3NZPhuN0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcG92ZAUOmKSDDnfS6dr87vvXeIpw/mo/photo.jpg?sz=256', 'display_name': 'Tiago', 'link': 'https://stackoverflow.com/users/3939389/tiago'}",True,196,1,3,1620504012,1579105366,59755610,CC BY-SA 4.0,https://stackoverflow.com/questions/59755610/capturing-an-incoming-call-number,Capturing an incoming call number,,1579111279.0,,,,
435,"['java', 'spring', 'gitlab', 'jhipster']","{'account_id': 1560847, 'reputation': 701, 'user_id': 1450740, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/80a4fb941127e8f4efbb4673688ed4b2?s=256&d=identicon&r=PG', 'display_name': 'user1450740', 'link': 'https://stackoverflow.com/users/1450740/user1450740'}",True,8123,3,28,1620454753,1579170867,59767726,CC BY-SA 4.0,https://stackoverflow.com/questions/59767726/why-i-have-http-403-from-repo-spring,why I have HTTP 403 from repo spring?,60084538.0,1596591060.0,,,,
436,"['java', 'appium']","{'account_id': 16412831, 'reputation': 39, 'user_id': 11855652, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_0lWcO_GtOw/AAAAAAAAAAI/AAAAAAAAAKI/mwu2dEoMwhk/photo.jpg?sz=256', 'display_name': 'praveen h', 'link': 'https://stackoverflow.com/users/11855652/praveen-h'}",False,532,4,0,1620392062,1579777511,59877114,CC BY-SA 4.0,https://stackoverflow.com/questions/59877114/is-there-a-method-to-have-two-finger-touch-in-appium,Is there a method to have two finger touch in appium?,,,,,,
437,"['java', 'spring', 'oauth-2.0', 'keycloak']","{'account_id': 17331380, 'reputation': 77, 'user_id': 12554381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee93d5e248eea05e4737235535902881?s=256&d=identicon&r=PG&f=1', 'display_name': 'Duaa', 'link': 'https://stackoverflow.com/users/12554381/duaa'}",True,3919,2,2,1620374584,1578911833,59714911,CC BY-SA 4.0,https://stackoverflow.com/questions/59714911/correct-the-classpath-of-your-application-so-that-it-contains-a-single-compatib,"Correct the classpath of your application so that it contains a single, compatible version of oauth2.client.registration.ClientRegistrations",,1579028894.0,,,,
438,"['java', 'migration', 'ejb', 'weblogic', 'weblogic12c']","{'account_id': 2166428, 'reputation': 21, 'user_id': 1919452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26919d4fbe922de7ce924720229aa9f5?s=256&d=identicon&r=PG', 'display_name': 'user1919452', 'link': 'https://stackoverflow.com/users/1919452/user1919452'}",False,136,1,1,1620296750,1580323075,59973540,CC BY-SA 4.0,https://stackoverflow.com/questions/59973540/migrating-from-weblogic-11-to-weblogic-12-getting-classnotfoundexception,"Migrating from Weblogic 11 to Weblogic 12, getting ClassNotFoundException",,,,,,
439,"['java', 'maven']","{'account_id': 8197299, 'reputation': 3705, 'user_id': 6169688, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-xbiq_0X1UQc/AAAAAAAAAAI/AAAAAAAAABQ/XyC6SkmIKn4/photo.jpg?sz=256', 'display_name': 'DennisLi', 'link': 'https://stackoverflow.com/users/6169688/dennisli'}",True,2437,3,7,1620288665,1578899753,59712047,CC BY-SA 4.0,https://stackoverflow.com/questions/59712047/java8-maven-raise-error-reference-to-filter-is-ambiguous,Java8 maven raise Error reference to filter is ambiguous,,,,,,
440,"['java', 'spark-streaming', 'prometheus']","{'account_id': 15055706, 'reputation': 73, 'user_id': 10866027, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-P3X6Ndt_He0/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYYcmgU3g1q9HqmzNMgwjgf1azPNw/mo/photo.jpg?sz=256', 'display_name': 'Deepank Porwal', 'link': 'https://stackoverflow.com/users/10866027/deepank-porwal'}",True,785,1,1,1620231163,1578909896,59714352,CC BY-SA 4.0,https://stackoverflow.com/questions/59714352/how-to-reset-state-of-metrics-after-prometheus-scrapes-it,How to reset state of metrics after prometheus scrapes it?,59774045.0,1620231163.0,,,,
441,"['java', 'web-scraping', 'web-crawler', 'jsoup']","{'account_id': 17496300, 'reputation': 21, 'user_id': 12687442, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBbrwlJjbO6Ld7-uUde_RtVpyDIVtenDdL-M575zQ=k-s256', 'display_name': 'Annassya Christesia Wandrani', 'link': 'https://stackoverflow.com/users/12687442/annassya-christesia-wandrani'}",True,1758,1,2,1620230219,1578638677,59676670,CC BY-SA 4.0,https://stackoverflow.com/questions/59676670/jsoup-java-io-ioexception-input-is-binary-and-unsupported,JSOUP java.io.IOException: Input is binary and unsupported,,1620230219.0,,,,
442,"['java', 'jsp', 'jsoup']","{'account_id': 6025678, 'reputation': 423, 'user_id': 4785103, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/QoDdn.jpg?s=256&g=1', 'display_name': 'C&#233;sar Castro Aroche', 'link': 'https://stackoverflow.com/users/4785103/c%c3%a9sar-castro-aroche'}",True,104,1,2,1620223836,1579870006,59896713,CC BY-SA 4.0,https://stackoverflow.com/questions/59896713/call-jsp-function-with-jsoup,Call JSP function with JSoup,59897154.0,1620223836.0,,,,
443,"['java', 'html', 'dom', 'web-scraping', 'jsoup']","{'account_id': 13035286, 'reputation': 55, 'user_id': 9420407, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BJgRvQrWxmM/AAAAAAAAAAI/AAAAAAAAACM/exQrZBxoqVc/photo.jpg?sz=256', 'display_name': 'Talha', 'link': 'https://stackoverflow.com/users/9420407/talha'}",True,60,1,0,1620202850,1579991854,59914015,CC BY-SA 4.0,https://stackoverflow.com/questions/59914015/object-exists-in-the-html-but-im-unable-to-select-it,Object exists in the HTML but I&#39;m unable to select it,59914270.0,1620202850.0,,,,
444,"['java', 'apache-kafka', 'google-cloud-dataflow', 'apache-beam', 'confluent-cloud']","{'account_id': 1988635, 'reputation': 1406, 'user_id': 1783228, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae08840eb09a28db532b158c093d5790?s=256&d=identicon&r=PG', 'display_name': 'Pinguin Dirk', 'link': 'https://stackoverflow.com/users/1783228/pinguin-dirk'}",True,628,1,1,1620067127,1578995795,59731306,CC BY-SA 4.0,https://stackoverflow.com/questions/59731306/write-to-confluentcloud-from-apache-beam-gcp-dataflow,Write to ConfluentCloud from Apache Beam (GCP Dataflow),,1579055706.0,,,,
445,"['java', 'angularjs', 'jsp', 'struts2']","{'account_id': 17578684, 'reputation': 31, 'user_id': 12752896, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4061941583831340/picture?type=large', 'display_name': 'Jlsixteenstudio', 'link': 'https://stackoverflow.com/users/12752896/jlsixteenstudio'}",False,154,1,2,1620021237,1579761802,59872900,CC BY-SA 4.0,https://stackoverflow.com/questions/59872900/cannot-pass-object-from-action-class-to-jsp,Cannot Pass Object from Action Class to JSP,,1620021237.0,,,,
446,"['java', 'sql', 'if-statement', 'java-8', 'switch-statement']","{'account_id': 965625, 'reputation': 2190, 'user_id': 1103606, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/0d93cc650b93939ea91066fcb5aefae0?s=256&d=identicon&r=PG', 'display_name': 'Peter Penzov', 'link': 'https://stackoverflow.com/users/1103606/peter-penzov'}",True,188,2,3,1619974405,1579443244,59810856,CC BY-SA 4.0,https://stackoverflow.com/questions/59810856/calculate-hits-per-day,Calculate hits per day,59862251.0,1583953879.0,,,,
