,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,locked_date,migrated_from
389,"['java', 'servlets', 'timeout', 'httprequest', 'containers']","{'account_id': 56752, 'reputation': 5355, 'user_id': 170013, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/b9978f2d051ec9d9716274764be7b1da?s=256&d=identicon&r=PG', 'display_name': 'Ittai', 'link': 'https://stackoverflow.com/users/170013/ittai'}",True,44127,,1414816.0,3,25,1501256535,1252750539,1403730065.0,1414795,CC BY-SA 3.0,https://stackoverflow.com/questions/1414795/how-to-specify-http-request-timeout-parameter-on-java-servlet-container,How to specify Http Request timeout parameter on Java servlet container,,,,,
390,"['java', 'eclipse', 'version-control']","{'account_id': 53876, 'reputation': 694, 'user_id': 161104, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/7bb3f29d02f3cb9e350616b849452b7b?s=256&d=identicon&r=PG', 'display_name': 'BinRoot', 'link': 'https://stackoverflow.com/users/161104/binroot'}",True,207,,1375329.0,2,1,1499942805,1252004670,1499942805.0,1375320,CC BY-SA 3.0,https://stackoverflow.com/questions/1375320/java-project-versions-in-eclipse,Java Project versions in Eclipse,,,,,
391,"['java', 'multithreading', 'unit-testing', 'testing', 'concurrency']","{'account_id': 50098, 'reputation': 31992, 'user_id': 149311, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0d6b052f4e55072d8767ff1acf9bf923?s=256&d=identicon&r=PG', 'display_name': 'Thomas Jung', 'link': 'https://stackoverflow.com/users/149311/thomas-jung'}",True,759,,1415327.0,5,3,1499829224,1252735626,1252773288.0,1414428,CC BY-SA 2.5,https://stackoverflow.com/questions/1414428/how-to-test-visibility-of-values-between-threads,How to test visibility of values between threads,,,,,
392,"['java', 'url', 'http-status-code-404']","{'account_id': 1596, 'reputation': 75405, 'user_id': 2138, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30995fcc876f40073628b63ea5cfab59?s=256&d=identicon&r=PG', 'display_name': 'Sergio del Amo', 'link': 'https://stackoverflow.com/users/2138/sergio-del-amo'}",True,141372,1437554827.0,,5,76,1499781820,1252057130,1252061900.0,1378199,CC BY-SA 2.5,https://stackoverflow.com/questions/1378199/how-to-check-if-a-url-exists-or-returns-404-with-java,How to check if a URL exists or returns 404 with Java?,,,,,
393,"['java', 'web-services', 'jax-ws']","{'account_id': 54143, 'reputation': 7268, 'user_id': 161967, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/eff0acb5c0e0acc574cbe3686c6d50c2?s=256&d=identicon&r=PG', 'display_name': 'Ajay', 'link': 'https://stackoverflow.com/users/161967/ajay'}",True,18395,,1958281.0,3,6,1499669623,1252485555,1413912103.0,1398362,CC BY-SA 3.0,https://stackoverflow.com/questions/1398362/what-are-jax-ws-interceptors-also-known-as-handlers,What are JAX-WS Interceptors (also known as handlers)?,,,,,
394,['java'],"{'account_id': 5466, 'reputation': 4624, 'user_id': 8804, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b9e9343646643b88ac6a0f43c740d13c?s=256&d=identicon&r=PG', 'display_name': 'Lark', 'link': 'https://stackoverflow.com/users/8804/lark'}",True,5584,,1375766.0,2,8,1499371030,1252009431,,1375729,CC BY-SA 2.5,https://stackoverflow.com/questions/1375729/search-for-file-in-directory-with-multiple-directories,Search for file in directory with multiple directories,,,,,
395,"['java', 'design-patterns', 'refactoring', 'abstract-class']","{'user_type': 'does_not_exist', 'display_name': 'Marc'}",True,2779,,1456673.0,4,1,1498896129,1253564515,1498896129.0,1456629,CC BY-SA 3.0,https://stackoverflow.com/questions/1456629/refactoring-abstract-java-class-with-many-child-classes,Refactoring abstract Java class with many child classes,,,,,
396,"['java', 'eclipse', 'debugging', 'remote-debugging']","{'account_id': 20025, 'reputation': 6947, 'user_id': 47450, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/61c1dc08d050f516949a674e09819015?s=256&d=identicon&r=PG', 'display_name': 'DanM', 'link': 'https://stackoverflow.com/users/47450/danm'}",True,75746,,1367924.0,6,28,1498750847,1251898663,1359951982.0,1367730,CC BY-SA 3.0,https://stackoverflow.com/questions/1367730/how-do-i-deal-with-a-classnotloadedexception-while-debugging,How do I deal with a ClassNotLoadedException while debugging?,,,,,
397,"['java', 'xml', 'xslt', 'transform']","{'account_id': 146530, 'reputation': 57364, 'user_id': 357024, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ddd1030da4440ea2f69d6421e538191c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/357024/mike'}",True,4270,,1409300.0,2,6,1498643136,1252645989,1317042463.0,1409091,CC BY-SA 3.0,https://stackoverflow.com/questions/1409091/how-do-i-prevent-the-java-xml-transformer-using-html-method-from-adding-meta,How do I prevent the Java XML Transformer using &quot;HTML&quot; method from adding &lt;META&gt; tag?,,,,,
398,"['java', 'scripting', 'beanshell']","{'account_id': 49461, 'reputation': 1373, 'user_id': 147262, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/254b62f58f9033bcc7fb7cea6e8f00fc?s=256&d=identicon&r=PG', 'display_name': 'pg-robban', 'link': 'https://stackoverflow.com/users/147262/pg-robban'}",True,1349,,1407887.0,2,0,1497701250,1252617970,,1407817,CC BY-SA 2.5,https://stackoverflow.com/questions/1407817/executing-script-inside-method-with-beanshell,Executing script inside method with BeanShell,,,,,
399,"['java', 'openid']","{'account_id': 146530, 'reputation': 57364, 'user_id': 357024, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ddd1030da4440ea2f69d6421e538191c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/357024/mike'}",True,7316,,1423869.0,3,13,1496697061,1252924774,1252942522.0,1420791,CC BY-SA 2.5,https://stackoverflow.com/questions/1420791/getting-started-with-openid,Getting started with OpenID,,,,,
400,"['java', 'swing', 'text', 'text-editor']","{'account_id': 33750, 'reputation': 778, 'user_id': 94744, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c256a32bb521ea05bba755510099f643?s=256&d=identicon&r=PG', 'display_name': 'decitrig', 'link': 'https://stackoverflow.com/users/94744/decitrig'}",True,2720,,1534871.0,5,5,1496439432,1254170363,1592644375.0,1489237,CC BY-SA 4.0,https://stackoverflow.com/questions/1489237/implementing-on-the-fly-text-styling-in-a-jeditorpane,Implementing on-the-fly text styling in a JEditorPane,,,,,
401,"['java', 'spring', 'ioc-container']","{'account_id': 57077, 'reputation': 38431, 'user_id': 170974, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2b6926afa33bebcf9244c54b32cbdf31?s=256&d=identicon&r=PG', 'display_name': 'tangens', 'link': 'https://stackoverflow.com/users/170974/tangens'}",True,15434,,1547886.0,5,12,1496166984,1254141322,1496166984.0,1486779,CC BY-SA 3.0,https://stackoverflow.com/questions/1486779/how-to-modify-beans-defined-in-a-spring-container,How to modify beans defined in a spring container,,,,,
402,"['java', 'hibernate']","{'account_id': 32896, 'reputation': 17334, 'user_id': 91607, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/487b6baa0284e8a657dc80b78f777c73?s=256&d=identicon&r=PG', 'display_name': 'Attilah', 'link': 'https://stackoverflow.com/users/91607/attilah'}",True,22183,,1432186.0,2,2,1496108346,1253096331,1253096789.0,1432142,CC BY-SA 2.5,https://stackoverflow.com/questions/1432142/hibernate-mapping-error,Hibernate mapping error,,,,,
403,"['java', 'collections', 'interface']","{'account_id': 19462, 'reputation': 101169, 'user_id': 45664, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/YPWiu.png?s=256&g=1', 'display_name': 'Andrzej Doyle', 'link': 'https://stackoverflow.com/users/45664/andrzej-doyle'}",True,4444,,1458805.0,11,7,1495538232,1253608278,,1458793,CC BY-SA 2.5,https://stackoverflow.com/questions/1458793/better-to-use-a-list-of-pairs-or-two-lists,"Better to use a list of pairs, or two lists?",,,,,
404,"['java', 'profiling', 'spring-aop']","{'account_id': 34245, 'reputation': 4873, 'user_id': 96613, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/63c17482c57b940d34cadd81bfeb5eb1?s=256&d=identicon&r=PG', 'display_name': 'Antoine Claval', 'link': 'https://stackoverflow.com/users/96613/antoine-claval'}",True,10076,,1366428.0,4,8,1495181406,1251878197,1359739878.0,1366354,CC BY-SA 3.0,https://stackoverflow.com/questions/1366354/do-method-profiling-basic-execution-time-with-spring-aop,Do method profiling ( Basic execution time ) With Spring AOP,,,,,
405,"['java', 'mouse']","{'account_id': 49635, 'reputation': 5281, 'user_id': 147904, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/ad6e649fd6d1cd853e02cbc75fd5030b?s=256&d=identicon&r=PG', 'display_name': 'Martin Trigaux', 'link': 'https://stackoverflow.com/users/147904/martin-trigaux'}",True,285619,,1439069.0,10,128,1495102630,1253195588,1373062891.0,1439022,CC BY-SA 3.0,https://stackoverflow.com/questions/1439022/get-mouse-position,Get Mouse Position,,,,,
406,"['java', 'regex']","{'user_type': 'does_not_exist', 'display_name': 'Todd'}",True,18598,,1375621.0,3,15,1494967528,1252006470,1252008187.0,1375466,CC BY-SA 2.5,https://stackoverflow.com/questions/1375466/java-regex-to-remove-all-trailing-numbers,Java regex to remove all trailing numbers?,,,,,
407,"['java', 'swing', 'pagination', 'jtable']","{'account_id': 56246, 'reputation': 4089, 'user_id': 168461, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/d0a7a602dc4f0ad2672c3e03bde1d57c?s=256&d=identicon&r=PG', 'display_name': 'om.', 'link': 'https://stackoverflow.com/users/168461/om'}",True,25130,,,5,14,1494956067,1253969107,1430482319.0,1481138,CC BY-SA 3.0,https://stackoverflow.com/questions/1481138/how-to-provide-pagination-support-to-a-jtable-in-swing,How to provide pagination support to a JTable in Swing?,,,,,
408,"['java', 'ant', 'build', 'javadoc']","{'user_type': 'does_not_exist', 'display_name': 'John'}",True,24870,,,2,9,1494541121,1254281477,1313147450.0,1495982,CC BY-SA 3.0,https://stackoverflow.com/questions/1495982/how-to-generate-javadoc-with-ant-for-an-existing-project,"How to generate javadoc with ant, for an existing project?",,,,,
409,"['java', 'design-patterns', 'oop']","{'account_id': 43141, 'reputation': 1099, 'user_id': 125945, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8aa733153370ec9b6646fc232cc3e31c?s=256&d=identicon&r=PG', 'display_name': 'cheesysam', 'link': 'https://stackoverflow.com/users/125945/cheesysam'}",True,4028,,1443145.0,5,0,1493976994,1253250792,,1442703,CC BY-SA 2.5,https://stackoverflow.com/questions/1442703/which-design-pattern-should-i-use-for-a-todo-list-in-java,Which design pattern should I use for a TODO list in Java?,,,,,
410,['java'],"{'account_id': 878579, 'reputation': 39, 'user_id': 166103, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/6d6f5d5596eea5c5b05501853659ed19?s=256&d=identicon&r=PG', 'display_name': 'compgeek', 'link': 'https://stackoverflow.com/users/166103/compgeek'}",True,5518,,,6,0,1493365392,1252006336,1360506602.0,1375457,CC BY-SA 3.0,https://stackoverflow.com/questions/1375457/students-result-program-in-java,Student&#39;s Result program in Java,,,,,
411,"['java', 'networking']","{'user_type': 'does_not_exist', 'display_name': 'silver moon'}",True,3190,,,3,0,1492962614,1253437364,1492962614.0,1450629,CC BY-SA 3.0,https://stackoverflow.com/questions/1450629/how-to-connect-and-sends-data-between-many-computers-using-java-networking,how to connect and sends data between many computers using Java networking,,,,,
412,"['java', 'osgi', 'rmi']","{'account_id': 19811, 'reputation': 2404, 'user_id': 46754, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8c541242d779bc6a8330a9a4e42fc212?s=256&d=identicon&r=PG', 'display_name': 'cheng81', 'link': 'https://stackoverflow.com/users/46754/cheng81'}",True,2548,,,2,4,1492196261,1254294137,1254298165.0,1496501,CC BY-SA 2.5,https://stackoverflow.com/questions/1496501/rmi-client-in-a-osgi-container,RMI client in a OSGi container,,,,,
413,"['java', 'caching', 'terracotta', 'distributed-caching']","{'account_id': 197, 'reputation': 39545, 'user_id': 244, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/OPy8n.jpg?s=256&g=1', 'display_name': 'Claude Houle', 'link': 'https://stackoverflow.com/users/244/claude-houle'}",True,22631,,1486949.0,8,14,1492129052,1254142827,1254143360.0,1486895,,https://stackoverflow.com/questions/1486895/distributed-caching,Distributed Caching,1492196232.0,Not suitable for this site,,,
414,"['java', 'http', 'url', 'encoding']","{'account_id': 14062, 'reputation': 19379, 'user_id': 28604, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ef9f9b5ee62af05729340ad931114c54?s=256&d=identicon&r=PG', 'display_name': 'Steven Huwig', 'link': 'https://stackoverflow.com/users/28604/steven-huwig'}",True,6492,,1434954.0,5,7,1492059928,1252594051,,1405731,CC BY-SA 2.5,https://stackoverflow.com/questions/1405731/is-there-a-java-method-that-encodes-a-collection-of-parameters-as-a-url-query-co,Is there a Java method that encodes a collection of parameters as a URL query component?,,,,,
415,"['java', 'maven-2', 'ant', 'build-automation', 'buildr']","{'account_id': 51215, 'reputation': 8784, 'user_id': 152993, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/d35bcce644fe1d2238d29f9b6d1326ff?s=256&d=identicon&r=PG', 'display_name': 'cesar', 'link': 'https://stackoverflow.com/users/152993/cesar'}",True,7839,,1382471.0,10,34,1492000783,1252123893,1351116880.0,1382432,CC BY-SA 3.0,https://stackoverflow.com/questions/1382432/whats-with-all-the-java-build-tools,What&#39;s with all the Java Build tools?,,,,,
416,"['java', 'eclipse', 'code-formatting', 'code-standards']","{'account_id': 34563, 'reputation': 19390, 'user_id': 97754, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/9YzAU.jpg?s=256&g=1', 'display_name': 'Margus', 'link': 'https://stackoverflow.com/users/97754/margus'}",True,16733,,1392806.0,1,15,1491920270,1252399113,1491920270.0,1392744,CC BY-SA 3.0,https://stackoverflow.com/questions/1392744/how-do-i-configure-autoformatting-in-eclipse,How do I configure autoformatting in Eclipse?,,,,,
417,"['java', 'inner-classes']","{'account_id': 40832, 'reputation': 4474, 'user_id': 118492, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2e4fce6d88ce7c4956f6eef969c0e541?s=256&d=identicon&r=PG&f=1', 'display_name': 'ebsbk', 'link': 'https://stackoverflow.com/users/118492/ebsbk'}",True,8880,,1487779.0,4,14,1491629258,1254152053,,1487734,CC BY-SA 2.5,https://stackoverflow.com/questions/1487734/cant-access-protected-inner-class-while-inheriting,Can&#39;t access protected inner class while inheriting,,,,,
418,"['java', 'unit-testing', 'ide', 'netbeans', 'junit']","{'account_id': 30276, 'reputation': 56070, 'user_id': 82474, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/d7f82cba9dbc95e901b4280ab315bbf1?s=256&d=identicon&r=PG', 'display_name': 'Eric Wilson', 'link': 'https://stackoverflow.com/users/82474/eric-wilson'}",True,69026,,1381590.0,6,22,1491521130,1252097793,1252149238.0,1381512,CC BY-SA 2.5,https://stackoverflow.com/questions/1381512/how-do-i-run-junit-from-netbeans,How do I run JUnit from NetBeans?,,,,,
419,"['java', 'xml', 'sockets', 'stream']","{'account_id': 58026, 'reputation': 5288, 'user_id': 173787, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0d59a32fa490017d6457aec0e917aced?s=256&d=identicon&r=PG', 'display_name': 'Davide Aversa', 'link': 'https://stackoverflow.com/users/173787/davide-aversa'}",True,22294,,2441736.0,2,2,1491466684,1253030302,1306500188.0,1428075,CC BY-SA 3.0,https://stackoverflow.com/questions/1428075/how-to-send-xml-data-through-socket-inputstream,How to send XML data through socket InputStream,,,,,
420,"['java', 'jvm', 'sun']","{'account_id': 56751, 'reputation': 1026, 'user_id': 170008, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/89e99c76c3c3a468c4028cff475683ee?s=256&d=identicon&r=PG', 'display_name': 'user170008', 'link': 'https://stackoverflow.com/users/170008/user170008'}",True,1921,,,2,2,1490626308,1253694146,1490626308.0,1464680,CC BY-SA 3.0,https://stackoverflow.com/questions/1464680/what-is-sun-vms-equivalent-option-to-ibm-vms-xcheckjnialwayscopy,what is Sun VM&#39;s equivalent option to IBM VM&#39;s -Xcheck:jni:alwayscopy?,,,,,
421,"['java', 'izpack']","{'account_id': 38907, 'reputation': 52264, 'user_id': 111988, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/fr2X6.jpg?s=256&g=1', 'display_name': 'Sunil Kumar Sahoo', 'link': 'https://stackoverflow.com/users/111988/sunil-kumar-sahoo'}",True,19530,,1467060.0,5,4,1490309091,1253720789,,1466861,CC BY-SA 2.5,https://stackoverflow.com/questions/1466861/how-to-use-izpack-to-create-an-installer,How to use izPack to create an installer,,,,,
422,"['java', 'excel', 'apache-poi']","{'account_id': 18477, 'reputation': 1114, 'user_id': 42368, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/35cd807687943f9e558154cad963bbae?s=256&d=identicon&r=PG', 'display_name': 'Jaskirat', 'link': 'https://stackoverflow.com/users/42368/jaskirat'}",True,40272,,1486165.0,9,16,1490192123,1254129352,,1486120,CC BY-SA 2.5,https://stackoverflow.com/questions/1486120/api-to-write-huge-excel-files-using-java,API to write huge excel files using java,,,,,
423,"['java', 'line', 'point']","{'user_type': 'does_not_exist', 'display_name': 'user177082'}",True,6012,,,3,5,1489590149,1253616576,1362662300.0,1459368,CC BY-SA 3.0,https://stackoverflow.com/questions/1459368/snap-point-to-a-line,Snap point to a line,,,,,
424,"['java', 'eclipse', 'auto-update']","{'account_id': 32232, 'reputation': 11071, 'user_id': 89211, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d8b4889359df45a8c8099ef16bd96be9?s=256&d=identicon&r=PG', 'display_name': 'Relequestual', 'link': 'https://stackoverflow.com/users/89211/relequestual'}",True,42168,,1500789.0,11,14,1487866582,1254315092,1482593100.0,1497912,CC BY-SA 3.0,https://stackoverflow.com/questions/1497912/what-happened-to-the-package-explorer-in-eclipse,What happened to the package explorer in Eclipse?,,,,,
425,"['java', 'jpa']","{'account_id': 32278, 'reputation': 6673, 'user_id': 89397, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a616e8275df8e8774046d116e6c9b8a9?s=256&d=identicon&r=PG', 'display_name': 'KCL', 'link': 'https://stackoverflow.com/users/89397/kcl'}",True,69279,,1403734.0,2,87,1487684124,1252564445,1487684124.0,1403681,CC BY-SA 3.0,https://stackoverflow.com/questions/1403681/what-does-cascadetype-refresh-actually-do,What does CascadeType.REFRESH actually do?,,,,,
426,"['java', 'jboss', 'migration', 'seam']","{'account_id': 5049, 'reputation': 22670, 'user_id': 7918, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/pjG21.jpg?s=256&g=1', 'display_name': 'jb.', 'link': 'https://stackoverflow.com/users/7918/jb'}",True,1415,,1517159.0,2,3,1487526076,1254155523,1254157654.0,1488024,CC BY-SA 2.5,https://stackoverflow.com/questions/1488024/seam-2-0-to-2-1-2-2-migration,Seam 2.0 to 2.1 (2.2) migration,,,,,
427,"['java', 'wifi']","{'account_id': 24563, 'reputation': 6489, 'user_id': 62575, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/065d470a08f3158753244d26d5442db8?s=256&d=identicon&r=PG&f=1', 'display_name': 'worbel', 'link': 'https://stackoverflow.com/users/62575/worbel'}",True,5607,,,3,3,1487225268,1252899028,,1419569,CC BY-SA 2.5,https://stackoverflow.com/questions/1419569/wifi-information-in-java,Wifi information in Java,,,,,
428,"['java', 'windows', 'windows-services']","{'account_id': 45046, 'reputation': 34184, 'user_id': 132528, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/d8f540ed5300b2efbc389da170f9bf14?s=256&d=identicon&r=PG', 'display_name': 'JasCav', 'link': 'https://stackoverflow.com/users/132528/jascav'}",True,40736,,1406880.0,8,24,1486989059,1252601082,1341564176.0,1406412,CC BY-SA 3.0,https://stackoverflow.com/questions/1406412/run-java-application-as-a-service,Run Java application as a service,,,,,
429,"['java', 'internet-explorer', 'xpath', 'selenium', 'hex']","{'account_id': 29477, 'reputation': 5029, 'user_id': 79685, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/62cb6282ef76a95622316621fbaf3702?s=256&d=identicon&r=PG', 'display_name': 'Afamee', 'link': 'https://stackoverflow.com/users/79685/afamee'}",True,350,,1397096.0,1,0,1486550164,1252432452,1486550164.0,1395363,CC BY-SA 3.0,https://stackoverflow.com/questions/1395363/what-is-the-syntax-to-check-for-element-present-using-style-in-ie,What is the syntax to check for element present using Style in IE,,,,,
430,"['java', 'comparable']","{'account_id': 878850, 'reputation': 131, 'user_id': 167361, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/a9c12201714ef47ec75e97bc1cd7f4fa?s=256&d=identicon&r=PG', 'display_name': 'jan', 'link': 'https://stackoverflow.com/users/167361/jan'}",True,6221,,1423625.0,3,7,1486445259,1252957262,,1423501,CC BY-SA 2.5,https://stackoverflow.com/questions/1423501/java-sort-a-collection-using-a-collatorkey,Java: Sort a Collection using a CollatorKey,,,,,
431,"['java', 'string', 'duplicates', 'java.util.scanner']","{'account_id': 59428, 'reputation': 625, 'user_id': 177807, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/cfc3fc58c638303fb1daa3b1c4a96624?s=256&d=identicon&r=PG', 'display_name': 'marcoamorales', 'link': 'https://stackoverflow.com/users/177807/marcoamorales'}",True,157996,,1466504.0,5,29,1486100871,1253716732,1416011186.0,1466418,CC BY-SA 3.0,https://stackoverflow.com/questions/1466418/java-scanner-class-reading-strings,Java Scanner class reading strings,,,,,
432,"['java', 'scala', 'interop', 'scala-java-interop']","{'account_id': 53448, 'reputation': 5545, 'user_id': 159759, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/65b0410dc64e4aee3f3b758f6254c6e2?s=256&d=identicon&r=PG', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/159759/phil'}",True,2799,,1371821.0,1,8,1485909736,1251960091,1485909736.0,1371724,CC BY-SA 3.0,https://stackoverflow.com/questions/1371724/call-scala-code-from-java,Call Scala code from Java?,,,,,
433,['java'],"{'account_id': 58457, 'reputation': 1051, 'user_id': 175023, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/2d5d48e9b00e6e51ceb5c7524e22b9b2?s=256&d=identicon&r=PG', 'display_name': 'Gourav', 'link': 'https://stackoverflow.com/users/175023/gourav'}",True,3378,,,6,0,1485840908,1253200303,1253200405.0,1439489,CC BY-SA 2.5,https://stackoverflow.com/questions/1439489/using-user-defined-method-to-print-line-to-console-in-java,Using user defined method to print line to console in java,,,,,
434,"['java', 'swing']","{'account_id': 38907, 'reputation': 52264, 'user_id': 111988, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/fr2X6.jpg?s=256&g=1', 'display_name': 'Sunil Kumar Sahoo', 'link': 'https://stackoverflow.com/users/111988/sunil-kumar-sahoo'}",True,47015,,1496384.0,11,12,1485681801,1254290856,,1496343,CC BY-SA 2.5,https://stackoverflow.com/questions/1496343/how-to-create-shortcut-icon-for-java-program,How to create shortcut icon for java program,,,,,
435,"['java', 'algorithm', 'math']","{'account_id': 28766, 'reputation': 639, 'user_id': 77139, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/798fc1150a1fee627eca0c9c7f70d6b1?s=256&d=identicon&r=PG', 'display_name': 'rejeep', 'link': 'https://stackoverflow.com/users/77139/rejeep'}",True,12749,,,3,3,1485280936,1252945990,1485280936.0,1422626,CC BY-SA 3.0,https://stackoverflow.com/questions/1422626/algorithm-for-calculating-the-power-set,Algorithm for calculating the power set,,,,,
436,"['java', 'google-app-engine', 'soap', 'jakarta-ee']","{'account_id': 21342, 'reputation': 11756, 'user_id': 51789, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a174b4521f9e80327c0e63fb88657933?s=256&d=identicon&r=PG', 'display_name': 'Chris K', 'link': 'https://stackoverflow.com/users/51789/chris-k'}",True,2591,,5035306.0,2,4,1485228162,1251862867,1272127951.0,1365726,CC BY-SA 2.5,https://stackoverflow.com/questions/1365726/which-soap-libraries-are-available-for-google-app-engine,Which SOAP libraries are available for Google App Engine?,,,,,
437,"['java', 'hibernate', 'hibernate-annotations']","{'account_id': 5109, 'reputation': 7768, 'user_id': 8041, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/a8e27f22badc25a78652844c14009420?s=256&d=identicon&r=PG', 'display_name': 'Daniel Moura', 'link': 'https://stackoverflow.com/users/8041/daniel-moura'}",True,53087,,,6,44,1485023332,1252702026,,1413190,CC BY-SA 2.5,https://stackoverflow.com/questions/1413190/hibernate-mapping-package,Hibernate Mapping Package,,,,,
438,"['java', 'java-7', 'jsr305']","{'account_id': 28564, 'reputation': 18803, 'user_id': 76393, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5046b03cb1a51fcb20ead8bbd1b906ae?s=256&d=identicon&r=PG', 'display_name': 'ivan_ivanovich_ivanoff', 'link': 'https://stackoverflow.com/users/76393/ivan-ivanovich-ivanoff'}",True,8387,,,3,20,1484979656,1253877784,1484979656.0,1476757,CC BY-SA 3.0,https://stackoverflow.com/questions/1476757/jsr305-vs-jsr308-java-type-anotations-which-is-going-to-be-the-standard,JSR305 vs. JSR308 (Java Type Anotations) - Which is going to be the standard?,,,,,
439,"['java', 'servlets']","{'account_id': 33360, 'reputation': 1114, 'user_id': 93328, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/94b7d70abfadbd14ec6edfd3867ea106?s=256&d=identicon&r=PG', 'display_name': 'moshen', 'link': 'https://stackoverflow.com/users/93328/moshen'}",True,11110,,1444883.0,3,2,1484734475,1253281976,1253282869.0,1444674,CC BY-SA 2.5,https://stackoverflow.com/questions/1444674/getservletcontext-getattribute-returning-null,getServletContext().getAttribute() returning null?,,,,,
