,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,protected_date,migrated_from
165,['java'],"{'account_id': 10777814, 'reputation': 111, 'user_id': 7929200, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70cd6416d7ac5da2a37fe1e173aaec89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hafizur Rahman Shaik', 'link': 'https://stackoverflow.com/users/7929200/hafizur-rahman-shaik'}",False,553,,3,1,1650339835,1553943083,1554102469.0,55430675,https://stackoverflow.com/questions/55430675/how-to-remove-last-slash-from-base-url-in-retrofit-2,,How to remove last slash &quot;/&quot; from base url in Retrofit 2,,CC BY-SA 4.0,,
166,"['java', 'maven', 'javafx', 'java-platform-module-system', 'openjfx']","{'account_id': 1621785, 'reputation': 891, 'user_id': 1506761, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/804daf70079b8efe061c3c06b1b4b6f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zeta.Investigator', 'link': 'https://stackoverflow.com/users/1506761/zeta-investigator'}",True,1571,1637599884.0,1,7,1650208366,1552737338,1637598589.0,55196468,https://stackoverflow.com/questions/55196468/how-to-create-a-standalone-application-using-javafx-11-modular,Duplicate,How to create a standalone application using JavaFX 11 (Modular)?,70069782.0,,,
167,"['java', 'android', 'sql', 'android-recyclerview', 'pagination']","{'account_id': 9069534, 'reputation': 951, 'user_id': 6753279, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/kcm2c.jpg?s=256&g=1', 'display_name': 'Ritu', 'link': 'https://stackoverflow.com/users/6753279/ritu'}",True,2792,,2,3,1650007521,1552374637,1552652399.0,55115902,https://stackoverflow.com/questions/55115902/recycler-chat-pagination-add-new-message-at-top,,Recycler chat Pagination add new message at top,55189968.0,CC BY-SA 4.0,,
168,"['java', 'logging', 'cxf', 'interceptor']","{'account_id': 9642226, 'reputation': 829, 'user_id': 7156098, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-90-SUt9-P-A/AAAAAAAAAAI/AAAAAAAAASU/rA6M9knIdGI/photo.jpg?sz=256', 'display_name': 'alegria', 'link': 'https://stackoverflow.com/users/7156098/alegria'}",True,19023,,4,16,1649945543,1551726305,,54989929,https://stackoverflow.com/questions/54989929/apache-cxf-loggingininterceptor-is-deprecated-what-to-use-instead,,Apache CXF LoggingInInterceptor is deprecated - what to use instead?,54990302.0,CC BY-SA 4.0,,
169,"['java', 'debian-jessie']","{'account_id': 1907727, 'reputation': 1947, 'user_id': 1722245, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/0302671df4dba46f92d23a5f9446547d?s=256&d=identicon&r=PG', 'display_name': 'user1722245', 'link': 'https://stackoverflow.com/users/1722245/user1722245'}",True,6011,,4,4,1649796613,1553252595,1553601637.0,55298245,https://stackoverflow.com/questions/55298245/missing-openjdk-8-jre-headles-http-deb-debian-org-debian-jessie-backports-mai,,Missing openjdk-8-jre-headles http://deb.debian.org/debian/ jessie-backports/main,55319001.0,CC BY-SA 4.0,,
170,"['java', 'nlp', 'artificial-intelligence', 'opennlp']","{'account_id': 325224, 'reputation': 32636, 'user_id': 646276, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/2bee1ec15d20928432d69759f97fd722?s=256&d=identicon&r=PG', 'display_name': 'Lolly', 'link': 'https://stackoverflow.com/users/646276/lolly'}",True,149,,1,0,1649720295,1551945153,1649720295.0,55038634,https://stackoverflow.com/questions/55038634/nlp-for-text-mining-or-chatbot,,NLP for Text Mining or Chatbot,55038818.0,CC BY-SA 4.0,,
171,"['java', 'spring', 'spring-boot', 'ehcache', 'jcache']","{'account_id': 11377012, 'reputation': 8703, 'user_id': 8340997, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0MIiX.png?s=256&g=1', 'display_name': 'Anish B.', 'link': 'https://stackoverflow.com/users/8340997/anish-b'}",True,3727,,2,3,1649492164,1553587858,1649492164.0,55352450,https://stackoverflow.com/questions/55352450/how-to-log-cache-hits-through-cacheable-annotation,,How to log cache hits through @Cacheable annotation?,55352947.0,CC BY-SA 4.0,,
172,"['java', 'spring-boot', 'jpa', 'spring-data-jpa']","{'account_id': 5732403, 'reputation': 527, 'user_id': 4527515, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f6a423c2526612154b7d7e333c677b3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pratim Singha', 'link': 'https://stackoverflow.com/users/4527515/pratim-singha'}",True,424,,1,1,1649455159,1552317605,1649455159.0,55105103,https://stackoverflow.com/questions/55105103/how-to-make-generic-class-to-use-jparepository-for-multiple-entities,,How to make generic class to use JPARepository for multiple entities,55111812.0,CC BY-SA 4.0,,
173,"['java', 'spring-boot', 'certificate', 'resttemplate', 'self-signed-certificate']","{'account_id': 2047602, 'reputation': 792, 'user_id': 1827349, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/JCZbx.png?s=256&g=1', 'display_name': 'MattWeiler', 'link': 'https://stackoverflow.com/users/1827349/mattweiler'}",True,10260,,3,0,1649424671,1552426032,,55130893,https://stackoverflow.com/questions/55130893/ignoring-self-signed-certificates-in-springboot-using-resttemplate,,Ignoring self-signed certificates in SpringBoot using RestTemplate,57935842.0,CC BY-SA 4.0,,
174,"['java', 'mongodb', 'quarkus']","{'account_id': 390209, 'reputation': 9223, 'user_id': 750117, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/Hbgrj.jpg?s=256&g=1', 'display_name': 'jfcorugedo', 'link': 'https://stackoverflow.com/users/750117/jfcorugedo'}",True,2900,,2,1,1649385280,1553726726,,55387611,https://stackoverflow.com/questions/55387611/quarkus-mongodb-integration,,Quarkus mongodb integration,57217028.0,CC BY-SA 4.0,,
175,"['java', 'selenium-webdriver', 'jira-rest-api']","{'account_id': 15576077, 'reputation': 31, 'user_id': 11237168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/463315f18859ffcbefe11a9776b1d7f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shashi', 'link': 'https://stackoverflow.com/users/11237168/shashi'}",False,696,,2,0,1649072298,1553167823,1553171418.0,55279485,https://stackoverflow.com/questions/55279485/java-lang-unsupportedoperationexception-option-is-not-a-supported-field-type,,java.lang.UnsupportedOperationException: option is not a supported field type,,CC BY-SA 4.0,,
176,"['java', 'random', 'seeding']","{'account_id': 15524782, 'reputation': 31, 'user_id': 11199949, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2326086964290923/picture?type=large', 'display_name': 'Boog', 'link': 'https://stackoverflow.com/users/11199949/boog'}",True,6187,,2,3,1649026696,1552519054,,55152584,https://stackoverflow.com/questions/55152584/stuck-trying-to-use-random-object-for-my-intro-to-computer-programming-with-java,,Stuck trying to use Random object for my Intro to Computer Programming with Java homework,,CC BY-SA 4.0,,
177,"['java', 'mongodb', 'indexing', 'sharding']","{'account_id': 404413, 'reputation': 1144, 'user_id': 772715, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/f01bab908dd44591ed3df9571d5ab86f?s=256&d=identicon&r=PG', 'display_name': 'dcg', 'link': 'https://stackoverflow.com/users/772715/dcg'}",True,1344,,1,3,1648890925,1551879210,,55024356,https://stackoverflow.com/questions/55024356/how-to-provide-a-hint-in-java-mongodb-driver-for-find,,How to provide a hint in java-mongodb driver for find,,CC BY-SA 4.0,,
178,"['java', 'r']","{'account_id': 7794182, 'reputation': 483, 'user_id': 5895970, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1031897106833834/picture?type=large', 'display_name': 'George Weekson', 'link': 'https://stackoverflow.com/users/5895970/george-weekson'}",False,68,,1,0,1648823061,1552573798,1648823061.0,55165096,https://stackoverflow.com/questions/55165096/how-can-java-object-from-java-code-be-passed-to-r-script,,How can java object from java code be passed to R script?,,CC BY-SA 4.0,,
179,"['java', 'spring', 'jakarta-ee', 'soap', 'restful-url']","{'account_id': 14500154, 'reputation': 43, 'user_id': 10473595, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JaAlfe1NayU/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DVyUS1ZgB3v4wqErMPXGUKE8Yz66w/mo/photo.jpg?sz=256', 'display_name': 'Abinash Dash', 'link': 'https://stackoverflow.com/users/10473595/abinash-dash'}",True,2879,,2,0,1648635528,1552935718,1552964529.0,55228386,https://stackoverflow.com/questions/55228386/set-connection-time-out-with-javax-ws-rs-client-webtarget,,Set connection time out with javax.ws.rs.client.WebTarget,,CC BY-SA 4.0,,
180,"['java', 'spring', 'spring-data-jpa']","{'account_id': 51299, 'reputation': 2692, 'user_id': 153258, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/C8tnq.jpg?s=256&g=1', 'display_name': 'Nikolaos Georgiou', 'link': 'https://stackoverflow.com/users/153258/nikolaos-georgiou'}",False,951,,2,8,1648556796,1553176679,,55282106,https://stackoverflow.com/questions/55282106/spring-data-jpa-native-query-does-not-follow-naming-convention-with-projections,,Spring Data JPA native query does not follow naming convention with projections,,CC BY-SA 4.0,,
181,"['java', 'spring', 'spring-boot']","{'account_id': 5604957, 'reputation': 1170, 'user_id': 6294605, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c3432aa2ad0702959c7b0ceb9eedff98?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wolfone', 'link': 'https://stackoverflow.com/users/6294605/wolfone'}",False,1452,,3,1,1648549082,1553182229,1648549082.0,55283977,https://stackoverflow.com/questions/55283977/listening-for-session-events-not-working-after-update-to-springboot2,,Listening for session-events not working after update to SpringBoot2,,CC BY-SA 4.0,,
182,"['java', 'java-http-client']","{'account_id': 6100726, 'reputation': 73, 'user_id': 5545231, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/537917236346037/picture?type=large', 'display_name': 'Kirill  Chaykin', 'link': 'https://stackoverflow.com/users/5545231/kirill-chaykin'}",True,4645,,3,5,1648545455,1552840769,1553180594.0,55209385,https://stackoverflow.com/questions/55209385/cancellation-of-http-request-in-java-11-httpclient,,Cancellation of http request in Java 11 HttpClient,55258556.0,CC BY-SA 4.0,,
183,"['java', 'spring', 'postgresql', 'spring-boot', 'google-cloud-platform']","{'account_id': 15185639, 'reputation': 81, 'user_id': 10957686, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/efe06cece5dd4063dbedb156184c5253?s=256&d=identicon&r=PG&f=1', 'display_name': 'sam', 'link': 'https://stackoverflow.com/users/10957686/sam'}",False,363,,0,2,1648135419,1551791561,,55003695,https://stackoverflow.com/questions/55003695/google-cloud-postgres-instance-not-able-to-connect-to-spring-boot-app,,Google Cloud postgres instance not able to connect to spring boot app,,CC BY-SA 4.0,,
184,"['java', 'itext']","{'account_id': 1149668, 'reputation': 169, 'user_id': 1131641, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/d89fe3bf4b1f8c2b8566b0a1eb4fb8e1?s=256&d=identicon&r=PG', 'display_name': 'Tex&#39;N&#39;Duet', 'link': 'https://stackoverflow.com/users/1131641/texnduet'}",True,1359,,2,1,1648107424,1553093219,1559652559.0,55263599,https://stackoverflow.com/questions/55263599/itext-generate-pdf-with-landscape-and-portrait-pages,,iText Generate PDF with landscape and portrait pages,56456858.0,CC BY-SA 4.0,,
185,"['java', 'http2', 'java-11', 'java-http-client']","{'account_id': 8191460, 'reputation': 12246, 'user_id': 7366707, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/EtdGg.png?s=256&g=1', 'display_name': 'Salem', 'link': 'https://stackoverflow.com/users/7366707/salem'}",True,14351,,1,12,1647978180,1552218155,1647978180.0,55087292,https://stackoverflow.com/questions/55087292/how-to-handle-http-2-goaway-with-httpclient,,How to handle HTTP/2 GOAWAY with HttpClient?,55092354.0,CC BY-SA 4.0,,
186,"['java', 'spring', 'hibernate', 'jpa']","{'account_id': 3129869, 'reputation': 1342, 'user_id': 2647910, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/3O9Nd.png?s=256&g=1', 'display_name': 'aswzen', 'link': 'https://stackoverflow.com/users/2647910/aswzen'}",True,4541,,3,1,1647863743,1553760901,1553763288.0,55392864,https://stackoverflow.com/questions/55392864/jpa-onetoone-association-without-foreign-key-always-fail,,JPA OneToOne association without foreign key always fail,55392969.0,CC BY-SA 4.0,,
187,"['java', 'android', 'http', 'gson', 'retrofit2']","{'account_id': 6594219, 'reputation': 694, 'user_id': 5094531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e8f6153bbf8069c3d7a20417bb84f11?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ayush Bansal', 'link': 'https://stackoverflow.com/users/5094531/ayush-bansal'}",True,10626,,4,6,1647546344,1552119206,,55075322,https://stackoverflow.com/questions/55075322/why-addconverterfactory-is-need-in-retrofit,,why addConverterFactory is need in Retrofit,,CC BY-SA 4.0,,
188,"['java', 'jsp', 'servlets', 'intellij-idea', 'tomcat9']","{'account_id': 15639724, 'reputation': 1, 'user_id': 11283473, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8TLAN8MqcY0/AAAAAAAAAAI/AAAAAAAAA3k/WA5iiiJVAUQ/photo.jpg?sz=256', 'display_name': 'gibby', 'link': 'https://stackoverflow.com/users/11283473/gibby'}",False,402,,2,0,1647511583,1553999978,,55437417,https://stackoverflow.com/questions/55437417/404-error-server-not-found-when-using-right-click-on-index-html-then-run,,"404 error, server not found when using right click on index.html then Run",,CC BY-SA 4.0,,
189,"['java', 'string', 'collections', 'hashmap']","{'account_id': 1310600, 'reputation': 3754, 'user_id': 1258669, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/1988d60d9df1a4aaecc77ffc49532a5a?s=256&d=identicon&r=PG', 'display_name': 'OTUser', 'link': 'https://stackoverflow.com/users/1258669/otuser'}",True,15384,,9,3,1647507837,1552417660,1552419072.0,55129028,https://stackoverflow.com/questions/55129028/java8-create-hashmap-with-character-count-of-a-string,,Java8: Create HashMap with character count of a String,55129227.0,CC BY-SA 4.0,,
190,"['java', 'deadlock', 'distributed-computing', 'hazelcast', 'hazelcast-jet']","{'account_id': 1029041, 'reputation': 797, 'user_id': 1037729, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8d7b5faa95ea2663bf51d88419de415f?s=256&d=identicon&r=PG', 'display_name': 'newlogic', 'link': 'https://stackoverflow.com/users/1037729/newlogic'}",True,232,,2,0,1647414714,1552494541,1647414714.0,55146808,https://stackoverflow.com/questions/55146808/is-it-possible-to-nest-hazelcast-jet-pipelines-such-that-an-inner-pipeline-can-c,,Is it possible to nest Hazelcast Jet pipelines such that an inner pipeline can compute results for an outer pipeline?,,CC BY-SA 4.0,,
191,"['java', 'gradle']","{'account_id': 3106126, 'reputation': 20167, 'user_id': 2628868, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/IcdU7.jpg?s=256&g=1', 'display_name': 'Dolphin', 'link': 'https://stackoverflow.com/users/2628868/dolphin'}",True,4946,,2,2,1647158680,1552482292,,55142587,https://stackoverflow.com/questions/55142587/how-to-make-gradle-to-package-all-dependency-jar,,How to make gradle to package all dependency jar?,55143138.0,CC BY-SA 4.0,,
192,"['java', 'spring', 'spring-boot']","{'account_id': 8750565, 'reputation': 436, 'user_id': 6543985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c21d92378589a1aa989a7ed949202ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ricardo Gellman', 'link': 'https://stackoverflow.com/users/6543985/ricardo-gellman'}",True,3400,,2,1,1646987800,1553866261,1553866601.0,55418569,https://stackoverflow.com/questions/55418569/cant-set-spring-boot-xsrf-token-flag-as-secure-on-browser,,Can&#39;t Set Spring Boot XSRF-TOKEN flag as Secure on Browser,,CC BY-SA 4.0,,
193,"['java', 'mongodb', 'database-connection', 'bson']","{'account_id': 9126263, 'reputation': 81, 'user_id': 6789834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ee21083eeac959a22981654704b8e6a?s=256&d=identicon&r=PG&f=1', 'display_name': 'vijay venkat', 'link': 'https://stackoverflow.com/users/6789834/vijay-venkat'}",True,1417,,3,2,1646823631,1551874256,,55022849,https://stackoverflow.com/questions/55022849/running-custom-mongodb-queries-in-java,,Running custom mongodb queries in java,,CC BY-SA 4.0,,
194,"['java', 'spring-boot', 'rabbitmq', 'amqp']","{'account_id': 2683361, 'reputation': 125, 'user_id': 2318215, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3a1f153222f7b0e107aee30736db5fab?s=256&d=identicon&r=PG', 'display_name': 'el-chico', 'link': 'https://stackoverflow.com/users/2318215/el-chico'}",True,7839,,2,7,1646744982,1552679615,,55189827,https://stackoverflow.com/questions/55189827/java-lang-illegalargumentexception-when-publishing-a-message-with-rabbittemplate,,java.lang.IllegalArgumentException when publishing a message with RabbitTemplate,55190241.0,CC BY-SA 4.0,,
195,"['java', 'junit', 'java-8']","{'account_id': 556011, 'reputation': 1935, 'user_id': 884444, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/93aa253c847c4d26bec1bf237817a635?s=256&d=identicon&r=PG', 'display_name': 'ppb', 'link': 'https://stackoverflow.com/users/884444/ppb'}",True,19487,,3,10,1646742705,1553201930,1585164648.0,55289157,https://stackoverflow.com/questions/55289157/mock-instant-now-without-using-clock-into-constructor-or-without-clock-object,,Mock Instant.now() without using Clock into Constructor or without Clock Object,,CC BY-SA 4.0,,
196,"['java', 'android', 'service', 'background', 'huawei-mobile-services']","{'account_id': 4097609, 'reputation': 15, 'user_id': 3363936, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3363936', 'link': 'https://stackoverflow.com/users/3363936/user3363936'}",False,650,,2,0,1646634376,1553247853,1555058752.0,55296825,https://stackoverflow.com/questions/55296825/android-background-service-stopped-paused-on-huawei,,Android background service stopped/paused on Huawei,,CC BY-SA 4.0,,
197,"['java', 'apache-kafka', 'apache-kafka-streams', 'thrift']","{'account_id': 15569605, 'reputation': 1, 'user_id': 11232408, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xRSOGSs1r70/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcuZ2_3Pf8UGEG2O-HnPUpZaCtf1g/mo/photo.jpg?sz=256', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/11232408/jay'}",True,1536,,1,0,1646420586,1553090718,1646420365.0,55262651,https://stackoverflow.com/questions/55262651/thrift-serialization-and-deserialization-in-kafka-streaming,,Thrift Serialization and Deserialization in Kafka Streaming,,CC BY-SA 4.0,,
198,['java'],"{'account_id': 2663748, 'reputation': 1126, 'user_id': 2302803, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/rM487.jpg?s=256&g=1', 'display_name': 'IsaacK', 'link': 'https://stackoverflow.com/users/2302803/isaack'}",True,3960,,2,1,1646040737,1552395739,1552401236.0,55122154,https://stackoverflow.com/questions/55122154/connection-refused-localhost-000000019000-with-grpc,,Connection refused: localhost/0:0:0:0:0:0:0:1:9000 with gRPC,55122644.0,CC BY-SA 4.0,,
199,"['java', 'sql-server']","{'account_id': 10404380, 'reputation': 1234, 'user_id': 7671727, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HyhOb.jpg?s=256&g=1', 'display_name': 'AbiSaran', 'link': 'https://stackoverflow.com/users/7671727/abisaran'}",True,11803,,1,0,1645886429,1553436432,1553444337.0,55324632,https://stackoverflow.com/questions/55324632/how-to-fix-the-driver-could-not-establish-a-secure-connection-to-sql-server-by,,How to fix &quot; The driver could not establish a secure connection to SQL Server by using Secure Sockets Layer (SSL) encryption&quot; error,,CC BY-SA 4.0,,
200,"['java', 'keycloak']","{'account_id': 1894311, 'reputation': 197, 'user_id': 1711622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21579ac4052143e36076718569f91c5f?s=256&d=identicon&r=PG', 'display_name': 'kronolynx', 'link': 'https://stackoverflow.com/users/1711622/kronolynx'}",True,660,,1,2,1645718963,1551777051,1551799257.0,54999135,https://stackoverflow.com/questions/54999135/keycloak-spi-for-client-policy,,keycloak SPI for client policy?,61889263.0,CC BY-SA 4.0,,
201,"['java', 'swing', 'accessibility']","{'account_id': 15481279, 'reputation': 9, 'user_id': 11168463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8d84a0170509984c833717c73662e74?s=256&d=identicon&r=PG&f=1', 'display_name': 'Caplin', 'link': 'https://stackoverflow.com/users/11168463/caplin'}",False,56,,1,0,1645566368,1552535043,1645566368.0,55154650,https://stackoverflow.com/questions/55154650/accessibility-in-a-custom-swing-control-which-apes-a-native-one,,Accessibility in a custom Swing control which apes a native one?,,CC BY-SA 4.0,,
202,"['java', 'excel', 'servlets', 'apache-poi']","{'account_id': 15364619, 'reputation': 31, 'user_id': 11084525, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BBy5vsqZgkU/AAAAAAAAAAI/AAAAAAAAASc/aXTk4CgxvCA/photo.jpg?sz=256', 'display_name': 'Saroj', 'link': 'https://stackoverflow.com/users/11084525/saroj'}",False,505,,0,0,1645398660,1551703288,1551709343.0,54983510,https://stackoverflow.com/questions/54983510/why-excel-file-downloaded-using-java-servlet-and-apache-poi-library-complains-ab,,why excel file downloaded using java servlet and apache POI library complains about file format or extension?,,CC BY-SA 4.0,,
203,"['java', 'android']","{'account_id': 15594674, 'reputation': 85, 'user_id': 11250582, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-6YhgULNvQJ0/AAAAAAAAAAI/AAAAAAAAAAg/I01E0BzzpaY/photo.jpg?sz=256', 'display_name': 'maha songs', 'link': 'https://stackoverflow.com/users/11250582/maha-songs'}",False,989,,0,2,1645073565,1553610961,,55359777,https://stackoverflow.com/questions/55359777/how-to-mediaplayer-with-media-session,,How to mediaplayer with media session?,,CC BY-SA 4.0,,
204,"['java', 'android', 'qr-code', 'zxing']","{'account_id': 11924703, 'reputation': 49, 'user_id': 8726313, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xzBPYKgI0bg/AAAAAAAAAAI/AAAAAAAAADs/itCdY7D7AqA/photo.jpg?sz=256', 'display_name': 'Ramadita', 'link': 'https://stackoverflow.com/users/8726313/ramadita'}",True,4909,,1,-2,1645059609,1553909060,1645055875.0,55427308,https://stackoverflow.com/questions/55427308/scaning-qrcode-from-image-not-from-camera-using-zxing,,Scaning QRcode from image (not from camera) using ZXing,55427749.0,CC BY-SA 4.0,,
205,"['java', 'swing', 'colors', 'background', 'jtextarea']","{'account_id': 15620973, 'reputation': 1, 'user_id': 11269813, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a6e9e613b6640a2fb6b2305711616ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Charliemka', 'link': 'https://stackoverflow.com/users/11269813/charliemka'}",False,15,,1,0,1644745575,1553744741,1644745575.0,55389863,https://stackoverflow.com/questions/55389863/how-to-get-the-user-to-change-the-background-color-of-a-jtextarea,,How to get the user to change the background color of a JtextArea,,CC BY-SA 4.0,,
206,"['java', 'maven', 'junit', 'maven-surefire-plugin']","{'account_id': 3806607, 'reputation': 4390, 'user_id': 3358488, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6804ecef4a62a5536c875a22733d6594?s=256&d=identicon&r=PG&f=1', 'display_name': 'user118967', 'link': 'https://stackoverflow.com/users/3358488/user118967'}",True,61070,,12,84,1644576689,1553134819,1592644375.0,55272870,https://stackoverflow.com/questions/55272870/surefire-maven-plugin-corrupted-stdout-by-directly-writing-to-native-stream-in,,Surefire Maven plugin: &quot;Corrupted STDOUT by directly writing to native stream in forked JVM&quot;,57802391.0,CC BY-SA 4.0,1619466494.0,
207,"['java', 'excel', 'apache-poi']","{'account_id': 14216416, 'reputation': 25, 'user_id': 10270181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a509a1c0fdd334c824c910b70553b1db?s=256&d=identicon&r=PG&f=1', 'display_name': 'RobotWizard', 'link': 'https://stackoverflow.com/users/10270181/robotwizard'}",False,1569,,1,0,1644574868,1551425603,1644574868.0,54939925,https://stackoverflow.com/questions/54939925/getting-error-when-editing-excel-file-using-apache-poi,,Getting error when editing Excel file using Apache POI,,CC BY-SA 4.0,,
208,"['java', 'apache-poi']","{'account_id': 15249174, 'reputation': 7, 'user_id': 11003144, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34838118b5bac05fc752fdadc1094fdf?s=256&d=identicon&r=PG&f=1', 'display_name': '001', 'link': 'https://stackoverflow.com/users/11003144/001'}",False,333,,2,-1,1644574864,1551546969,1644574864.0,54961004,https://stackoverflow.com/questions/54961004/incompatible-types-cell-to-string-any-idea-how-to-resolve-the-problem,,incompatible types: cell to String any idea how to resolve the problem?,,CC BY-SA 4.0,,
209,"['java', 'charts', 'apache-poi']","{'account_id': 14359414, 'reputation': 35, 'user_id': 11211147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8578a532e7329c81a0e113a294d49ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'user220790b', 'link': 'https://stackoverflow.com/users/11211147/user220790b'}",True,1240,,1,2,1644574858,1552702164,1644574858.0,55192804,https://stackoverflow.com/questions/55192804/how-do-i-add-a-second-line-with-a-second-axis-to-an-xddfchart-in-poi-4-0-1,,How do I add a second line with a SECOND AXIS to an XDDFChart in POI 4.0.1?,55194497.0,CC BY-SA 4.0,,
210,"['java', 'excel', 'apache-poi']","{'account_id': 5016786, 'reputation': 53, 'user_id': 4031462, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6afb869f0b2c87b8b4aa64f162f388af?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bharti Gulati', 'link': 'https://stackoverflow.com/users/4031462/bharti-gulati'}",True,3291,,3,2,1644574827,1553606656,1644574827.0,55358293,https://stackoverflow.com/questions/55358293/setting-some-part-of-cell-content-to-bold-italic-using-apache-poi-4-0-1-library,,Setting Some part of cell content to bold/italic using apache-poi 4.0.1 library,55383469.0,CC BY-SA 4.0,,
211,"['java', 'servlets', 'apache-poi']","{'account_id': 8273728, 'reputation': 143, 'user_id': 6220657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27339d8aa7861f4ed6b41a031859eb68?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pran', 'link': 'https://stackoverflow.com/users/6220657/pran'}",False,142,,0,1,1644574815,1553823849,1644574815.0,55409362,https://stackoverflow.com/questions/55409362/creating-and-downloading-excel-file-from-servlet,,creating and downloading excel file from servlet,,CC BY-SA 4.0,,
