,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
727,"['java', 'swing', 'jframe', 'awt', 'windowlistener']","{'account_id': 347626, 'reputation': 742, 'user_id': 681854, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/74cb02ebea873d118a2bb2349e39c816?s=256&d=identicon&r=PG', 'display_name': 'Markel Mairs', 'link': 'https://stackoverflow.com/users/681854/markel-mairs'}",True,26960,,11149033.0,3,8,1556078028,1340326990,1340352214.0,11148950,CC BY-SA 3.0,https://stackoverflow.com/questions/11148950/how-to-detect-jframe-window-minimize-and-maximize-events,How to detect JFrame window minimize and maximize events?,,,
728,"['java', 'bluetooth', 'jsr82']","{'account_id': 400358, 'reputation': 151, 'user_id': 766283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f876051fc881f92a5f38e03e3296d88?s=256&d=identicon&r=PG', 'display_name': 'beb_lm', 'link': 'https://stackoverflow.com/users/766283/beb-lm'}",True,319,,11125423.0,1,1,1556038588,1340049746,,11090203,CC BY-SA 3.0,https://stackoverflow.com/questions/11090203/jsr82-and-bluetooth-dongles,JSR82 and Bluetooth dongles,,,
729,['java'],"{'account_id': 1605783, 'reputation': 161, 'user_id': 1485913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ff923b5626084a4c7ebbbe1536b5fee?s=256&d=identicon&r=PG', 'display_name': 'Khalil Pokari', 'link': 'https://stackoverflow.com/users/1485913/khalil-pokari'}",True,39273,,,3,15,1555629496,1340806395,,11228218,CC BY-SA 3.0,https://stackoverflow.com/questions/11228218/properties-file-use-key-as-variable,Properties file : Use key as variable,,,
730,"['java', 'android', 'opencsv']","{'account_id': 1417197, 'reputation': 828, 'user_id': 1342579, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/88bf7a31d6088e9ac5fe05e221f9e951?s=256&d=identicon&r=PG', 'display_name': 'Aeefire', 'link': 'https://stackoverflow.com/users/1342579/aeefire'}",True,934,,10872297.0,1,0,1555593920,1338743099,1555593920.0,10872257,CC BY-SA 4.0,https://stackoverflow.com/questions/10872257/exporting-csv-really-strange-formatted,Exporting CSV really strange formatted,,,
731,"['java', 'xml', 'xsd']","{'account_id': 1367113, 'reputation': 21386, 'user_id': 1303324, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/ArFzi.jpg?s=256&g=1', 'display_name': 'Krzysztof Atłasik', 'link': 'https://stackoverflow.com/users/1303324/krzysztof-at%c5%82asik'}",True,1468,,15101161.0,2,3,1555592965,1339145139,1555592965.0,10945640,CC BY-SA 4.0,https://stackoverflow.com/questions/10945640/getting-xsd-restrictions-of-specific-xml-element,Getting xsd restrictions of specific xml element,,,
732,"['java', 'date', 'datetime', 'simpledateformat']","{'account_id': 1539498, 'reputation': 561, 'user_id': 1434484, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6184676432d5d8aeb61648e065447b7a?s=256&d=identicon&r=PG', 'display_name': 'sad tater', 'link': 'https://stackoverflow.com/users/1434484/sad-tater'}",True,174315,,11046063.0,3,38,1555494419,1339743817,1417628261.0,11046053,,https://stackoverflow.com/questions/11046053/how-to-format-date-string-in-java,How to format date string in java?,1369066570.0,exact duplicate,
733,"['java', 'pdf', 'itext', 'digital-signature', 'digital-certificate']","{'account_id': 1280933, 'reputation': 1024, 'user_id': 1235040, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7c26ffba093534847dd31044cc932062?s=256&d=identicon&r=PG', 'display_name': 'Vijay', 'link': 'https://stackoverflow.com/users/1235040/vijay'}",False,2543,,,0,1,1555465572,1338634313,1383676768.0,10861727,CC BY-SA 3.0,https://stackoverflow.com/questions/10861727/pdf-signing-with-smart-card,PDF Signing With Smart Card,,,
734,"['java', 'servlets', 'httpurlconnection']","{'account_id': 1324418, 'reputation': 1301, 'user_id': 1269572, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/71bbb43fc9269586beb0688707ebae7c?s=256&d=identicon&r=PG', 'display_name': 'Viktor', 'link': 'https://stackoverflow.com/users/1269572/viktor'}",True,39493,,,3,4,1555429431,1340986895,1353664593.0,11265464,CC BY-SA 3.0,https://stackoverflow.com/questions/11265464/socketexception-unexpected-end-of-file-from-server-from-servlet-but-not-from,&quot;SocketException: Unexpected end of file from server&quot; from servlet but not from standalone application,,,
735,"['java', 'stringtemplate', 'stringtemplate-4']","{'account_id': 52449, 'reputation': 149, 'user_id': 1445158, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/a79686cfb139953362a415813aad5700?s=256&d=identicon&r=PG', 'display_name': 'SairuS', 'link': 'https://stackoverflow.com/users/1445158/sairus'}",False,854,,,1,1,1555419453,1340805206,1555419453.0,11227844,CC BY-SA 4.0,https://stackoverflow.com/questions/11227844/stringtemplate-increment-value-when-if-condition-true,StringTemplate: increment value when if condition true,,,
736,"['java', 'url', 'httpurlconnection']","{'account_id': 224533, 'reputation': 468, 'user_id': 484432, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8ee71a84301f80b1cd7ccf167bfe2bb4?s=256&d=identicon&r=PG', 'display_name': 'Yunfei Tang', 'link': 'https://stackoverflow.com/users/484432/yunfei-tang'}",True,29032,,10916249.0,2,9,1555141309,1338992689,1338996746.0,10916219,CC BY-SA 3.0,https://stackoverflow.com/questions/10916219/what-has-been-done-when-url-openconnection,what has been done when URL.openconnection()?,,,
737,['java'],"{'account_id': 45445, 'reputation': 6059, 'user_id': 133943, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1082a0453be51d37c1be5e3e2b5e4076?s=256&d=identicon&r=PG', 'display_name': 'Ashish Agarwal', 'link': 'https://stackoverflow.com/users/133943/ashish-agarwal'}",True,21614,,10911576.0,7,18,1555103934,1338972936,1338979484.0,10911068,CC BY-SA 3.0,https://stackoverflow.com/questions/10911068/is-constant-equalsvariable-faster-than-variable-equalsconstant,Is CONSTANT.equals(VARIABLE) faster than VARIABLE.equals(CONSTANT)?,,,
738,"['java', 'swing', 'jpanel']","{'account_id': 127266, 'reputation': 8220, 'user_id': 324315, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/fbb413736c6866ac28a73a44ab56c6b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Randomize', 'link': 'https://stackoverflow.com/users/324315/randomize'}",True,43804,,,4,8,1555000892,1339440073,1555000892.0,10985734,CC BY-SA 4.0,https://stackoverflow.com/questions/10985734/java-swing-enabling-disabling-all-components-in-jpanel,Java Swing: Enabling/Disabling all components in JPanel,,,
739,"['java', 'encryption', '3des']","{'account_id': 1560847, 'reputation': 701, 'user_id': 1450740, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/80a4fb941127e8f4efbb4673688ed4b2?s=256&d=identicon&r=PG', 'display_name': 'user1450740', 'link': 'https://stackoverflow.com/users/1450740/user1450740'}",True,2473,,,1,6,1554993475,1339491319,1554993475.0,10993335,CC BY-SA 4.0,https://stackoverflow.com/questions/10993335/cipher-3des-cfb-java-and-php,Cipher / 3DES / CFB / Java and PHP,,,
740,"['java', 'junit', 'mockito', 'noclassdeffounderror', 'powermock']","{'account_id': 1332320, 'reputation': 11898, 'user_id': 1275937, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/fd519b7ee03301afe8d4e18458311baa?s=256&d=identicon&r=PG', 'display_name': 'Shengjie', 'link': 'https://stackoverflow.com/users/1275937/shengjie'}",True,22389,,11223808.0,5,6,1554826385,1340791134,1348477015.0,11223640,CC BY-SA 3.0,https://stackoverflow.com/questions/11223640/mockito-easymock-noclassdeffounderrornet-sf-cglib-proxy-enhancer,mockito + easymock - NoClassDefFoundError:net/sf/cglib/proxy/Enhancer,,,
741,"['java', 'math', 'fft', 'spectrum', 'spectral']","{'account_id': 1106218, 'reputation': 508, 'user_id': 1097546, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dae3f8f964106ec8e42c7f135ec73834?s=256&d=identicon&r=PG', 'display_name': 'viktor.radovic', 'link': 'https://stackoverflow.com/users/1097546/viktor-radovic'}",True,278,,13243185.0,1,1,1554808609,1340356888,1554808609.0,11153467,CC BY-SA 4.0,https://stackoverflow.com/questions/11153467/autocorrelation-of-power-spectrum,Autocorrelation of power spectrum,,,
742,"['java', 'jpa', 'entitymanager']","{'account_id': 1595094, 'reputation': 341, 'user_id': 1477463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5621d408b9f2e08a942373d564379c44?s=256&d=identicon&r=PG', 'display_name': 'jayjay', 'link': 'https://stackoverflow.com/users/1477463/jayjay'}",True,79847,,,2,34,1554606111,1340496133,1554605786.0,11173974,CC BY-SA 4.0,https://stackoverflow.com/questions/11173974/different-ways-of-getting-the-entitymanager,Different ways of getting the EntityManager,,,
743,"['java', 'xml', 'xsd', 'xml-serialization']","{'account_id': 101813, 'reputation': 15459, 'user_id': 273657, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/aa26bf8da3902d580924966ac810a075?s=256&d=identicon&r=PG', 'display_name': 'ziggy', 'link': 'https://stackoverflow.com/users/273657/ziggy'}",True,8856,,,2,2,1554434744,1339234760,1339251347.0,10959924,CC BY-SA 3.0,https://stackoverflow.com/questions/10959924/covert-database-table-result-into-xml-how-to-generate-an-xml-document,Covert database table result into XML - How to generate an XML document,,,
744,"['java', 'matlab']","{'account_id': 34765, 'reputation': 10658, 'user_id': 98299, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/89a84cd8e3d3cba65cda4039e68b95b6?s=256&d=identicon&r=PG', 'display_name': 'stanigator', 'link': 'https://stackoverflow.com/users/98299/stanigator'}",True,395,,10975338.0,1,0,1554317378,1339393933,1554317328.0,10975010,CC BY-SA 4.0,https://stackoverflow.com/questions/10975010/importing-a-swing-object-into-matlab,Importing a Swing object into Matlab,,,
745,"['java', 'awt']","{'account_id': 60800, 'reputation': 1209, 'user_id': 181506, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/8446c5dc79ef6b289b9ccf826f24c6c3?s=256&d=identicon&r=PG', 'display_name': 'pharsicle', 'link': 'https://stackoverflow.com/users/181506/pharsicle'}",True,20814,,29886786.0,8,21,1554297312,1339544715,,11006394,CC BY-SA 3.0,https://stackoverflow.com/questions/11006394/is-there-a-simple-way-to-compare-bufferedimage-instances,Is there a simple way to compare BufferedImage instances?,,,
746,"['java', 'matlab', 'linear-algebra', 'jama']","{'account_id': 1531723, 'reputation': 1, 'user_id': 1428783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a25190330c99acb80bd720595b3dc44e?s=256&d=identicon&r=PG', 'display_name': 'lukyja', 'link': 'https://stackoverflow.com/users/1428783/lukyja'}",False,446,,,3,0,1554115316,1338479335,1338545985.0,10836981,CC BY-SA 3.0,https://stackoverflow.com/questions/10836981/participal-eigenvalues-java-jama,participal Eigenvalues Java (JAMA),,,
747,"['java', 'macos', 'scala']","{'account_id': 1541250, 'reputation': 633, 'user_id': 1435853, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://i.stack.imgur.com/9ivxt.jpg?s=256&g=1', 'display_name': 'user1435853', 'link': 'https://stackoverflow.com/users/1435853/user1435853'}",True,49210,,,5,15,1554114249,1338839976,,10887518,CC BY-SA 3.0,https://stackoverflow.com/questions/10887518/change-max-memory-heap-for-java-on-mac-os-x,Change max memory heap for Java on Mac OS X,,,
748,"['java', 'lucene', 'luke']","{'account_id': 1414970, 'reputation': 1157, 'user_id': 1340802, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/63141cb54c05f4e4e92eb3f80f9d2eb3?s=256&d=identicon&r=PG', 'display_name': 'user1340802', 'link': 'https://stackoverflow.com/users/1340802/user1340802'}",True,1002,,11197824.0,1,2,1553961162,1340630711,1553961162.0,11190245,CC BY-SA 4.0,https://stackoverflow.com/questions/11190245/adding-custom-analyzer-to-luke,Adding custom analyzer to Luke,,,
749,"['java', 'jsf', 'myfaces', 'orchestra']","{'account_id': 13010, 'reputation': 6640, 'user_id': 25909, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/04bd8691d1a3878d02ec4bf80eaf212e?s=256&d=identicon&r=PG', 'display_name': 'flash', 'link': 'https://stackoverflow.com/users/25909/flash'}",True,695,,13464350.0,2,2,1553650688,1339071706,1495541172.0,10931702,CC BY-SA 3.0,https://stackoverflow.com/questions/10931702/how-to-remove-orchestra-converstation-context-parameter-for-static-resources,How to remove Orchestra converstation context parameter for static resources?,,,
750,"['java', 'jsp', 'glassfish', 'http-status-code-404']","{'account_id': 1562724, 'reputation': 3, 'user_id': 1452234, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51d525d37072aaa56dae5347f96afb33?s=256&d=identicon&r=PG', 'display_name': 'SoNgo Daniel', 'link': 'https://stackoverflow.com/users/1452234/songo-daniel'}",True,3424,,11005765.0,2,0,1553538588,1339534849,,11004804,CC BY-SA 3.0,https://stackoverflow.com/questions/11004804/glassfish-3-error-404,glassfish 3 Error 404,,,
751,"['java', 'spring', 'spring-mvc']","{'account_id': 1001687, 'reputation': 11921, 'user_id': 1016403, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/98a065f541c5f14d2bd8f0573f055946?s=256&d=identicon&r=PG', 'display_name': 'user1016403', 'link': 'https://stackoverflow.com/users/1016403/user1016403'}",True,69485,,11014796.0,4,18,1553346405,1339590342,1479904222.0,11014782,CC BY-SA 3.0,https://stackoverflow.com/questions/11014782/adding-contextloaderlistener-to-web-xml-in-spring-mvc,Adding ContextLoaderListener to web.xml in Spring MVC,,,
752,"['java', 'restfb']","{'account_id': 222055, 'reputation': 1433, 'user_id': 480400, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/3713e8f2690f120c1fb878facc6ab093?s=256&d=identicon&r=PG', 'display_name': 'Himanshu', 'link': 'https://stackoverflow.com/users/480400/himanshu'}",True,2949,,,1,1,1553341131,1339764610,1553341131.0,11050974,CC BY-SA 4.0,https://stackoverflow.com/questions/11050974/how-to-like-unlike-and-comment-on-facebook-using-restfb,"How to like, unlike and comment on Facebook using restfb?",,,
753,"['java', 'string', 'security']","{'account_id': 266709, 'reputation': 11494, 'user_id': 554431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7df9b99b5d8ac9eda9330768ca1acf09?s=256&d=identicon&r=PG', 'display_name': 'bestsss', 'link': 'https://stackoverflow.com/users/554431/bestsss'}",True,33362,,11147102.0,6,50,1553327940,1340310607,1512052758.0,11146255,CC BY-SA 3.0,https://stackoverflow.com/questions/11146255/create-a-mutable-java-lang-string,Create a mutable java.lang.String,,,
754,"['java', 'jira', 'jira-plugin']","{'account_id': 1383243, 'reputation': 525, 'user_id': 1315802, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/d8b2fef07cdcb253de299409f5b9ed7d?s=256&d=identicon&r=PG', 'display_name': 'carlmango11', 'link': 'https://stackoverflow.com/users/1315802/carlmango11'}",True,1255,,11081452.0,2,-1,1553219673,1339777851,1553219673.0,11054751,CC BY-SA 4.0,https://stackoverflow.com/questions/11054751/jira-plugin-with-file-uploading,Jira Plugin with File Uploading,,,
755,"['java', 'unit-testing', 'junit', 'tdd']","{'account_id': 986908, 'reputation': 5688, 'user_id': 1005184, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/qn4HP.jpg?s=256&g=1', 'display_name': 'Artem Moskalev', 'link': 'https://stackoverflow.com/users/1005184/artem-moskalev'}",True,71261,,10859000.0,11,133,1552403917,1338598445,1338836599.0,10858990,CC BY-SA 3.0,https://stackoverflow.com/questions/10858990/why-use-junit-for-testing,Why use JUnit for testing?,,,
756,"['java', 'string', 'parsing']","{'account_id': 1514563, 'reputation': 297, 'user_id': 1415889, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/924b3c40a38ac75765d118ac7568a967?s=256&d=identicon&r=PG', 'display_name': 'Venkateshwarrao Surabhi', 'link': 'https://stackoverflow.com/users/1415889/venkateshwarrao-surabhi'}",True,17398,,10917986.0,8,23,1552401573,1338998557,1338998682.0,10917878,CC BY-SA 3.0,https://stackoverflow.com/questions/10917878/evaluate-string-as-a-condition-java,Evaluate String as a condition Java,,,
757,"['java', 'increment']","{'account_id': 1253303, 'reputation': 261, 'user_id': 1213269, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b0291f4614c245d85f6400566baf7390?s=256&d=identicon&r=PG', 'display_name': 'drayl', 'link': 'https://stackoverflow.com/users/1213269/drayl'}",True,65246,,11011663.0,8,3,1552391230,1339578084,,11011483,CC BY-SA 3.0,https://stackoverflow.com/questions/11011483/java-increment-by-2-the-two-inputted-integer,Java: Increment by 2 the two inputted integer,,,
758,"['java', 'string', 'io']","{'account_id': 891048, 'reputation': 2178, 'user_id': 1425223, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/npj3F.jpg?s=256&g=1', 'display_name': 'rishiag', 'link': 'https://stackoverflow.com/users/1425223/rishiag'}",True,147233,,10960224.0,6,11,1552256355,1339237644,1541588941.0,10960213,CC BY-SA 4.0,https://stackoverflow.com/questions/10960213/how-can-i-read-comma-separated-values-from-a-text-file-in-java,How can I read comma separated values from a text file in Java?,,,
759,"['java', 'android']","{'account_id': 1277171, 'reputation': 215, 'user_id': 1232154, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/fb5a069147c44c8590ac2a51fde336e6?s=256&d=identicon&r=PG', 'display_name': 'Nirupoma Saha Chaiti', 'link': 'https://stackoverflow.com/users/1232154/nirupoma-saha-chaiti'}",True,794,,10960206.0,1,1,1551978274,1339236509,1551978274.0,10960104,CC BY-SA 4.0,https://stackoverflow.com/questions/10960104/how-to-randomly-settext-in-textviews-in-android,How to randomly settext in textviews in Android?,,,
760,"['java', 'hibernate']","{'account_id': 17076, 'reputation': 6302, 'user_id': 37856, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8279d9e5de0b368753dd1287620c8ca2?s=256&d=identicon&r=PG', 'display_name': 'Peter Bratton', 'link': 'https://stackoverflow.com/users/37856/peter-bratton'}",True,20467,,11228887.0,3,9,1551965279,1340808254,,11228838,,https://stackoverflow.com/questions/11228838/how-to-unproxy-a-hibernate-object,how to unproxy a hibernate object,1560406289.0,Duplicate,
761,"['java', 'logging', 'testng']","{'account_id': 898783, 'reputation': 1614, 'user_id': 935476, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/712780950410e158e2c29cf415593997?s=256&d=identicon&r=PG', 'display_name': 'rishimaharaj', 'link': 'https://stackoverflow.com/users/935476/rishimaharaj'}",True,8637,,11196189.0,3,12,1551929395,1340652930,1495542770.0,11196136,CC BY-SA 3.0,https://stackoverflow.com/questions/11196136/how-to-continue-log-on-same-line-in-java,How to continue log on same line in Java?,,,
762,"['java', 'osgi']","{'account_id': 71367, 'reputation': 7444, 'user_id': 206491, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/0cBBl.jpg?s=256&g=1', 'display_name': 'Siva Arunachalam', 'link': 'https://stackoverflow.com/users/206491/siva-arunachalam'}",True,9478,,11168233.0,2,7,1551893826,1340442006,1551893826.0,11168195,CC BY-SA 4.0,https://stackoverflow.com/questions/11168195/how-to-open-osgi-console-in-eclipse-juno,How to Open OSGi Console in Eclipse Juno?,,,
763,"['java', 'json', 'rest', 'jackson']","{'account_id': 451752, 'reputation': 10997, 'user_id': 847818, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/01642b4d7b9a7e975176e9e0cf7f2ada?s=256&d=identicon&r=PG', 'display_name': 'Enrichman', 'link': 'https://stackoverflow.com/users/847818/enrichman'}",True,5361,,11233190.0,2,2,1551846417,1340818997,1342031235.0,11232045,CC BY-SA 3.0,https://stackoverflow.com/questions/11232045/serialization-and-deserialization-with-jackson-how-to-programmatically-ignore-f,Serialization and Deserialization with Jackson: how to programmatically ignore fields?,,,
764,"['java', 'android', 'url', 'servlets']","{'account_id': 891048, 'reputation': 2178, 'user_id': 1425223, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/npj3F.jpg?s=256&g=1', 'display_name': 'rishiag', 'link': 'https://stackoverflow.com/users/1425223/rishiag'}",True,429348,,10943694.0,3,48,1551782129,1339134356,1551782129.0,10943635,CC BY-SA 4.0,https://stackoverflow.com/questions/10943635/how-do-i-pass-multiple-parameter-in-url,How do I pass multiple parameter in URL?,,,
765,"['java', 'letters']","{'account_id': 1226413, 'reputation': 1658, 'user_id': 1191860, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/992efb6791676977ee6b5991131dab75?s=256&d=identicon&r=PG', 'display_name': 'Veljko', 'link': 'https://stackoverflow.com/users/1191860/veljko'}",True,4718,,,1,5,1551765074,1338881407,,10893313,CC BY-SA 3.0,https://stackoverflow.com/questions/10893313/how-to-convert-cyrillic-letters-to-english-latin-in-java-string,How to convert Cyrillic letters to English latin in Java String?,,,
766,"['java', 'intellij-idea', 'remote-debugging']","{'account_id': 1409981, 'reputation': 1837, 'user_id': 1336793, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/c7d2089e6fbf23826af0f9da82ad9088?s=256&d=identicon&r=PG', 'display_name': 'sunny', 'link': 'https://stackoverflow.com/users/1336793/sunny'}",True,3553,,11082978.0,2,3,1551439095,1340021326,,11082530,CC BY-SA 3.0,https://stackoverflow.com/questions/11082530/intellij-idea-remote-debug-option-is-missing,IntelliJ Idea: remote debug option is missing,,,
767,"['java', 'io', 'fileinputstream', 'http-chunked']","{'account_id': 1582612, 'reputation': 189, 'user_id': 1467631, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2e94f9928310a2c13afb856e7200c046?s=256&d=identicon&r=PG', 'display_name': 'david', 'link': 'https://stackoverflow.com/users/1467631/david'}",True,30215,,11110241.0,3,5,1551420423,1340143312,1545303608.0,11110153,CC BY-SA 4.0,https://stackoverflow.com/questions/11110153/reading-file-chunk-by-chunk,Reading file chunk by chunk,,,
768,"['java', 'http', 'https', 'jetty', 'port']","{'account_id': 46836, 'reputation': 11457, 'user_id': 138513, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/R86Qc.png?s=256&g=1', 'display_name': 'Hakanai', 'link': 'https://stackoverflow.com/users/138513/hakanai'}",True,17019,,,6,17,1551306284,1340582948,,11182192,CC BY-SA 3.0,https://stackoverflow.com/questions/11182192/how-do-i-serve-https-and-http-for-jetty-from-one-port,How do I serve https and http for Jetty from one port?,,,
769,"['java', 'physics']","{'account_id': 1273387, 'reputation': 129, 'user_id': 1229164, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/69cf665be86660d39f2395e7d1b01271?s=256&d=identicon&r=PG', 'display_name': 'user1229164', 'link': 'https://stackoverflow.com/users/1229164/user1229164'}",True,13962,,,3,4,1551070681,1340681511,1349744756.0,11200428,CC BY-SA 3.0,https://stackoverflow.com/questions/11200428/java-physics-engine,Java Physics Engine?,,,
770,"['java', 'struts2']","{'account_id': 453813, 'reputation': 17039, 'user_id': 851029, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/4a97433a5a0e208fbb7fbb9bc9e00274?s=256&d=identicon&r=PG', 'display_name': 'JR Galia', 'link': 'https://stackoverflow.com/users/851029/jr-galia'}",True,7782,,,1,2,1550959345,1339651398,1339665454.0,11027097,CC BY-SA 3.0,https://stackoverflow.com/questions/11027097/struts-2-redirect-with-parameter,Struts 2 Redirect with Parameter,,,
771,"['java', 'performance', 'http', 'jmeter', 'performance-testing']","{'account_id': 30252, 'reputation': 51025, 'user_id': 82368, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/954ea2f3eddf44343abc116897ce47c3?s=256&d=identicon&r=PG', 'display_name': 'unj2', 'link': 'https://stackoverflow.com/users/82368/unj2'}",True,2547,,,1,2,1550814817,1339426043,,10982428,CC BY-SA 3.0,https://stackoverflow.com/questions/10982428/first-http-request-taking-a-long-time-in-jmeter,First HTTP Request taking a long time in JMeter,,,
772,"['java', 'regex']","{'account_id': 1586907, 'reputation': 588, 'user_id': 1471022, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/ff4eff176220cdcd4892a3777ad52ccd?s=256&d=identicon&r=PG', 'display_name': 'Kishore Karunakaran', 'link': 'https://stackoverflow.com/users/1471022/kishore-karunakaran'}",True,1631,,,3,0,1550789671,1340871745,1550789671.0,11240693,CC BY-SA 4.0,https://stackoverflow.com/questions/11240693/regular-expression-keyword-match-in-url,Regular expression keyword match in URL,,,
773,"['java', 'ant', 'environment-variables']","{'account_id': 200023, 'reputation': 1892, 'user_id': 445663, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b84cd841840d10fb222cda401de23992?s=256&d=identicon&r=PG', 'display_name': 'comatose', 'link': 'https://stackoverflow.com/users/445663/comatose'}",True,140504,,11245901.0,16,32,1550349674,1340890478,,11245865,CC BY-SA 3.0,https://stackoverflow.com/questions/11245865/java-home-does-not-point-to-the-jdk,JAVA_HOME does not point to the JDK,,,
774,"['java', 'jvm', 'oolong']","{'account_id': 286506, 'reputation': 11214, 'user_id': 585795, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d973fbfbdcf92509859d80885dfa74df?s=256&d=identicon&r=PG', 'display_name': 'Sergey', 'link': 'https://stackoverflow.com/users/585795/sergey'}",True,1729,,11132993.0,3,3,1550190958,1340258512,1340262640.0,11132377,CC BY-SA 3.0,https://stackoverflow.com/questions/11132377/what-is-oolong-in-terms-of-jvm,What is Oolong in terms of JVM?,,,
775,"['java', 'algorithm', 'synchronization', 'locking']","{'account_id': 1145050, 'reputation': 1398, 'user_id': 1128016, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/f4c8364c55015aa02b5bcfab245d2fe2?s=256&d=identicon&r=PG', 'display_name': 'user1128016', 'link': 'https://stackoverflow.com/users/1128016/user1128016'}",True,19734,,11125602.0,6,37,1550144255,1340211762,,11124539,CC BY-SA 3.0,https://stackoverflow.com/questions/11124539/how-to-acquire-a-lock-by-a-key,How to acquire a lock by a key,,,
