,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
573,"['java', 'selenium', 'caching', 'logging', 'log4j']","{'account_id': 15334187, 'reputation': 7, 'user_id': 11063062, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--RsN3U3xx1M/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNJ5eZWbypbPvCXJxo-aM_ehy7Wtw/mo/photo.jpg?sz=256', 'display_name': 'Nik Patel', 'link': 'https://stackoverflow.com/users/11063062/nik-patel'}",True,5453,1,0,1612192117,1570702885,58320700,CC BY-SA 4.0,https://stackoverflow.com/questions/58320700/log4j-file-not-printing-log-data,Log4J file not printing log data,58321806.0,,,,,
574,"['java', 'maven', 'spring-boot', 'sonarqube', 'jacoco']","{'account_id': 3970780, 'reputation': 2499, 'user_id': 3275441, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/p8ctp.jpg?s=256&g=1', 'display_name': 'Milgo', 'link': 'https://stackoverflow.com/users/3275441/milgo'}",True,4674,1,10,1612036016,1571909303,58538294,CC BY-SA 4.0,https://stackoverflow.com/questions/58538294/always-eofexception-with-jacoco-exec-file,Always EOFException with Jacoco exec file,,1585739147.0,,,,
575,"['java', 'reactor']","{'account_id': 16540475, 'reputation': 225, 'user_id': 11951361, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f26d108e80f55823347f8a1bccc665cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'lgean', 'link': 'https://stackoverflow.com/users/11951361/lgean'}",True,1591,2,4,1612018924,1570781932,58337054,CC BY-SA 4.0,https://stackoverflow.com/questions/58337054/java-reactor-unhandled-exception-from-map-but-is-handled-from-a-fromcallabl,"Java Reactor : unhandled exception from map(), but is handled from a fromCallable()",,,,,,
576,"['java', 'android', 'kotlin']","{'account_id': 6536651, 'reputation': 21, 'user_id': 5055887, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/803826479704805/picture?type=large', 'display_name': 'Satyam Naik', 'link': 'https://stackoverflow.com/users/5055887/satyam-naik'}",False,244,2,-1,1612004943,1569934812,58185327,,https://stackoverflow.com/questions/58185327/what-is-use-of-androidx-and-can-we-use-both-androidx-and-appcompat,&quot;What is use of androidx and can we use both androidx and appCompat?&quot;,,,1569936309.0,Duplicate,,
577,"['java', 'android', 'nfc', 'mifare']","{'account_id': 13099285, 'reputation': 43, 'user_id': 9464201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b1852b2c456516576479df4d9640dd5?s=256&d=identicon&r=PG&f=1', 'display_name': 'RonanD1807', 'link': 'https://stackoverflow.com/users/9464201/ronand1807'}",True,2087,2,0,1611947974,1571771669,58510908,CC BY-SA 4.0,https://stackoverflow.com/questions/58510908/how-to-read-data-from-a-sector-using-nfc-on-android,How to read data from a sector using NFC on Android,58511438.0,1611947974.0,,,,
578,"['java', 'arrays']","{'account_id': 16949342, 'reputation': 13, 'user_id': 12259301, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22b215f56ccb266e96c72fa8a435f349?s=256&d=identicon&r=PG&f=1', 'display_name': 'mamba-mentality24', 'link': 'https://stackoverflow.com/users/12259301/mamba-mentality24'}",True,168,1,1,1611947590,1571771515,58510864,CC BY-SA 4.0,https://stackoverflow.com/questions/58510864/finding-3-consecutive-duplicate-char-characters-in-an-array,Finding 3 consecutive duplicate char characters in an array?,58511021.0,1611947590.0,,,,
579,"['java', 'json', 'jackson', 'event-sourcing']","{'account_id': 10690454, 'reputation': 3764, 'user_id': 7869582, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TGzDn.png?s=256&g=1', 'display_name': 'andymel', 'link': 'https://stackoverflow.com/users/7869582/andymel'}",False,202,1,0,1611947108,1571770221,58510627,CC BY-SA 4.0,https://stackoverflow.com/questions/58510627/jackson-deserializer-inject-keyvalue-pairs-if-not-present-in-serialized-data,Jackson Deserializer - inject key:value pairs if not present in serialized data,,1611947108.0,,,,
580,"['java', 'android', 'android-fragments', 'fragmentmanager']","{'account_id': 7258955, 'reputation': 13, 'user_id': 5555134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/731d7d962c609c7a7c32c66d01618f2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Timmy', 'link': 'https://stackoverflow.com/users/5555134/timmy'}",True,8226,1,0,1611946474,1571770401,58510665,CC BY-SA 4.0,https://stackoverflow.com/questions/58510665/no-view-found-for-id-when-using-fragments,No view found for id when using Fragments,58511030.0,1611946474.0,,,,
581,"['java', 'wsdl', 'java-11', 'wsdl2java']","{'account_id': 15434956, 'reputation': 615, 'user_id': 11135304, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dPgJ1EeWnLs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdSu0Ylm4HkYm27DHIkaoORLEUENw/mo/photo.jpg?sz=256', 'display_name': 'Astonio', 'link': 'https://stackoverflow.com/users/11135304/astonio'}",True,18129,6,13,1611854215,1570698265,58319199,CC BY-SA 4.0,https://stackoverflow.com/questions/58319199/java-lang-classnotfoundexception-com-sun-org-apache-xml-internal-resolver-catal,java.lang.ClassNotFoundException: com.sun.org.apache.xml.internal.resolver.CatalogManager Java 11,,,,,,
582,"['java', 'liquibase']","{'account_id': 6635454, 'reputation': 187, 'user_id': 5122729, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d13fce7553cb1c169eeb408cfbefc6e2?s=256&d=identicon&r=PG', 'display_name': 'fezu54', 'link': 'https://stackoverflow.com/users/5122729/fezu54'}",True,2313,1,7,1611844276,1572517135,58641132,CC BY-SA 4.0,https://stackoverflow.com/questions/58641132/is-there-a-replace-function-in-liquibase,Is there a replace function in liquibase?,58642176.0,1611844276.0,,,,
583,"['java', 'android', 'android-camera2']","{'account_id': 8335206, 'reputation': 700, 'user_id': 6262375, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/9U5XS.png?s=256&g=1', 'display_name': 'Walid', 'link': 'https://stackoverflow.com/users/6262375/walid'}",False,740,1,1,1611760428,1571049205,58374920,CC BY-SA 4.0,https://stackoverflow.com/questions/58374920/camera2-cameralist-with-external-camera,Camera2 CameraList with External Camera,,1571056304.0,,,,
584,"['java', 'bit-manipulation', 'endianness', 'bit-shift']","{'account_id': 3647873, 'reputation': 450, 'user_id': 3040667, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/363c3e15148b46c2c131ec783424a082?s=256&d=identicon&r=PG&f=1', 'display_name': 'sparrow', 'link': 'https://stackoverflow.com/users/3040667/sparrow'}",True,59,2,0,1611654361,1570157671,58229331,CC BY-SA 4.0,https://stackoverflow.com/questions/58229331/putting-2-integer-values-to-make-a-long,Putting 2 integer values to make a long,,,,,,
585,"['java', 'arrays', 'if-statement', 'multidimensional-array', 'try-catch']","{'account_id': 11447775, 'reputation': 131, 'user_id': 8391043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf222454a1c6aa73322b6e344f25fbff?s=256&d=identicon&r=PG&f=1', 'display_name': 'brent', 'link': 'https://stackoverflow.com/users/8391043/brent'}",False,116,2,0,1611561933,1571073784,58381435,CC BY-SA 4.0,https://stackoverflow.com/questions/58381435/should-i-be-using-try-catch,Should I be using try/catch?,,1611561933.0,,,,
586,"['java', 'swift', 'kotlin']","{'account_id': 11161956, 'reputation': 578, 'user_id': 8409209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9190db2c48cc7184914f74eae2ed1ad0?s=256&d=identicon&r=PG&f=1', 'display_name': 'cristian_064', 'link': 'https://stackoverflow.com/users/8409209/cristian-064'}",True,1877,3,-2,1611540051,1571462766,58460771,CC BY-SA 4.0,https://stackoverflow.com/questions/58460771/is-there-an-object-in-java-similar-to-the-kotlin-data-class,Is there an object in java similar to the Kotlin data class?,58460781.0,1571486469.0,,,,
587,"['java', 'multithreading', 'executorservice']","{'account_id': 14040782, 'reputation': 13, 'user_id': 10142248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef136935c8b9a870e010a2291a80cbbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Connor McNally', 'link': 'https://stackoverflow.com/users/10142248/connor-mcnally'}",False,52,0,0,1611524252,1571613143,58478041,CC BY-SA 4.0,https://stackoverflow.com/questions/58478041/properly-terminating-a-java-callable-thread-without-using-interrupts,Properly Terminating a Java Callable Thread without using Interrupts?,,1611524252.0,,,,
588,"['java', 'vaadin']","{'user_type': 'does_not_exist', 'display_name': 'user12106967'}",True,819,2,0,1611303946,1570708798,58322439,CC BY-SA 4.0,https://stackoverflow.com/questions/58322439/creating-a-new-window-on-button-click-vaadin14,Creating a new window on button click - Vaadin14,58323106.0,1570710157.0,,,,
589,"['java', 'android', 'kotlin', 'flutter']","{'account_id': 2619860, 'reputation': 602, 'user_id': 2268140, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2241d909b60018879cfe426fdc91cb4?s=256&d=identicon&r=PG', 'display_name': 'shadysamir', 'link': 'https://stackoverflow.com/users/2268140/shadysamir'}",True,16526,7,33,1611248011,1572182432,58579774,CC BY-SA 4.0,https://stackoverflow.com/questions/58579774/convert-an-existing-flutter-kotlin-project-to-flutter-java-project,Convert an existing Flutter Kotlin project to Flutter Java project,58602076.0,,,,,
590,"['java', 'jvm', 'adoptopenjdk']","{'account_id': 2480948, 'reputation': 1691, 'user_id': 2160440, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0dc509aabce4569796e3ebc74d5df11c?s=256&d=identicon&r=PG', 'display_name': 'wlnirvana', 'link': 'https://stackoverflow.com/users/2160440/wlnirvana'}",True,989,1,2,1611218285,1572256762,58588868,CC BY-SA 4.0,https://stackoverflow.com/questions/58588868/isnt-adoptopenjdk-using-the-jvm-of-openjdk,Isn&#39;t AdoptOpenJDK using (the JVM of) OpenJDK?,59299818.0,,,,,
591,"['java', 'spring', 'spring-boot', 'annotations', 'bean-validation']","{'account_id': 15912864, 'reputation': 185, 'user_id': 11482353, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-iLEfVashLeM/AAAAAAAAAAI/AAAAAAAAGqI/CDWUNqy5JY0/photo.jpg?sz=256', 'display_name': 'Adrian Pop', 'link': 'https://stackoverflow.com/users/11482353/adrian-pop'}",True,11675,2,5,1611138696,1571161014,58399947,CC BY-SA 4.0,https://stackoverflow.com/questions/58399947/how-to-return-the-constraintviolationexception-messages-in-the-response-body,How to return the ConstraintViolationException messages in the response body?,58417288.0,,,,,
592,"['java', 'github-actions']","{'account_id': 16940531, 'reputation': 86, 'user_id': 12252487, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-QncnmQ8aAcs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdr3rnOPu_VDcbXTY1vC3ysCOdMww/photo.jpg?sz=256', 'display_name': 'Jason E', 'link': 'https://stackoverflow.com/users/12252487/jason-e'}",True,3837,1,4,1610995977,1571673064,58489875,CC BY-SA 4.0,https://stackoverflow.com/questions/58489875/github-actions-deploying-generated-jar-file,Github Actions Deploying Generated JAR file,,,,,,
593,"['java', 'windows', 'jenkins']","{'account_id': 11003174, 'reputation': 43, 'user_id': 8083091, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71b3fd2407a523eb1d8dd70bbe27bcb1?s=256&d=identicon&r=PG&f=1', 'display_name': 'robert carlson', 'link': 'https://stackoverflow.com/users/8083091/robert-carlson'}",True,3771,2,3,1610986205,1570832494,58349113,CC BY-SA 4.0,https://stackoverflow.com/questions/58349113/running-jenkins-node-agent-as-a-windows-service-with-openjdk,Running Jenkins Node/Agent as a Windows Service with OpenJDK,58378277.0,,,,,
594,"['java', 'gradle', 'intellij-idea']","{'account_id': 2576749, 'reputation': 2016, 'user_id': 2234250, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/jm3ru.png?s=256&g=1', 'display_name': 'Anh Thu', 'link': 'https://stackoverflow.com/users/2234250/anh-thu'}",True,40719,4,11,1610967077,1571388821,58447285,CC BY-SA 4.0,https://stackoverflow.com/questions/58447285/the-project-uses-gradle-2-12-which-is-incompatible-with-idea-running-on-java-10,The project uses Gradle 2.12 which is incompatible with IDEA running on Java 10 or newer,58479237.0,,,,,
595,"['java', 'android']","{'account_id': 16518910, 'reputation': 1, 'user_id': 11935604, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/946375855694779/picture?type=large', 'display_name': 'Gelo Garcia', 'link': 'https://stackoverflow.com/users/11935604/gelo-garcia'}",False,789,1,0,1610869921,1571178302,58403355,CC BY-SA 4.0,https://stackoverflow.com/questions/58403355/unable-to-start-activity-crash-decorcontent-parent,Unable to start activity crash decorcontent parent,,,,,,
596,"['java', 'list', 'arraylist']","{'account_id': 16730305, 'reputation': 3, 'user_id': 12092838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ded708d564c9cd8b971dd75c39f7d90a?s=256&d=identicon&r=PG&f=1', 'display_name': 'steven', 'link': 'https://stackoverflow.com/users/12092838/steven'}",False,171,1,0,1610817017,1570836568,58349533,CC BY-SA 4.0,https://stackoverflow.com/questions/58349533/how-to-print-a-list-without-square-brackets,How to print a list without square brackets?,,1610817017.0,,,,
597,"['java', 'spring-boot', 'swagger-2.0', 'lombok']","{'account_id': 6636762, 'reputation': 140, 'user_id': 5123722, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/671222456341637/picture?type=large', 'display_name': 'Vanderson Assis', 'link': 'https://stackoverflow.com/users/5123722/vanderson-assis'}",True,4459,1,6,1610759779,1571515115,58467505,CC BY-SA 4.0,https://stackoverflow.com/questions/58467505/add-lombok-or-any-annotation-to-swagger-generated-class,Add lombok (or any) annotation to swagger generated class,,1571537623.0,,,,
598,"['java', 'spring-boot', 'intellij-idea', 'documentation']","{'account_id': 16699326, 'reputation': 161, 'user_id': 12095780, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pAFof.jpg?s=256&g=1', 'display_name': 'Lysander', 'link': 'https://stackoverflow.com/users/12095780/lysander'}",False,65,0,0,1610689649,1572013091,58560319,CC BY-SA 4.0,https://stackoverflow.com/questions/58560319/how-to-make-idea-show-more-detailed-doc-when-coding-with-spring-boot,How to make IDEA show more detailed doc when coding with spring boot?,,1610689649.0,,,,
599,"['java', 'android', 'exoplayer2.x']","{'account_id': 15896264, 'reputation': 45, 'user_id': 11469989, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-eWBEse9nzeU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd-Gk01jTRPS40IjZh9b7lTiFWNkw/mo/photo.jpg?sz=256', 'display_name': 'Aryan Samthaan', 'link': 'https://stackoverflow.com/users/11469989/aryan-samthaan'}",True,5861,2,2,1610448810,1570915589,58358684,CC BY-SA 4.0,https://stackoverflow.com/questions/58358684/how-can-i-change-audio-track-in-exo-player-in-android,How can I change audio track in Exo player in android,,,,,,
600,"['java', 'audio', 'encryption', 'download', 'mp3']","{'account_id': 15559838, 'reputation': 591, 'user_id': 11225221, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dxvXN.jpg?s=256&g=1', 'display_name': 'MrinmoyMk', 'link': 'https://stackoverflow.com/users/11225221/mrinmoymk'}",True,930,1,1,1610299280,1571912557,58539266,CC BY-SA 4.0,https://stackoverflow.com/questions/58539266/encrypt-audio-mp3-file-while-downloading-and-decrypt-it-while-playing-in-android,Encrypt audio mp3 file while downloading and decrypt it while playing in android,65656209.0,1571935086.0,,,,
601,"['java', 'arrays', 'string', 'bufferedreader']","{'account_id': 16879011, 'reputation': 11, 'user_id': 12205633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDL3qAxHbiqsTtWVxcX7pVw80VNJe4tAsTCFkNJ=k-s256', 'display_name': 'shivani reddy', 'link': 'https://stackoverflow.com/users/12205633/shivani-reddy'}",True,80,1,0,1610203661,1571850578,58527867,CC BY-SA 4.0,https://stackoverflow.com/questions/58527867/how-to-assign-the-values-to-a-string-array-directly-taken-from-input-using-buffe,how to assign the values to a string array directly taken from input using bufferedreader?,58527896.0,,,,,
602,"['java', 'spring', 'default-value', 'dto']","{'account_id': 13400987, 'reputation': 129, 'user_id': 9670536, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'yuvraj', 'link': 'https://stackoverflow.com/users/9670536/yuvraj'}",True,9772,3,4,1610180001,1571924926,58542830,CC BY-SA 4.0,https://stackoverflow.com/questions/58542830/is-there-any-option-to-set-default-value-using-value-in-java-spring-properties,Is there any option to set Default value using @Value in java spring properties?,,1600439774.0,,,,
603,"['java', 'hprof', 'jcmd']","{'account_id': 231518, 'reputation': 31321, 'user_id': 495796, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/86637c99f25d60157aa0f2e7eab90148?s=256&d=identicon&r=PG', 'display_name': 'Robin Green', 'link': 'https://stackoverflow.com/users/495796/robin-green'}",True,5463,3,5,1610046586,1571822845,58519663,CC BY-SA 4.0,https://stackoverflow.com/questions/58519663/where-is-the-heap-dump-file-created-by-jcmd,Where is the heap dump file created by jcmd?,64601304.0,,,,,
604,"['java', 'if-statement', 'while-loop', 'compiler-errors', 'nested-loops']","{'user_type': 'does_not_exist', 'display_name': 'user12141820'}",False,57,1,0,1610042736,1569860137,58171643,CC BY-SA 4.0,https://stackoverflow.com/questions/58171643/new-to-programming-in-general-java-how-should-i-fix-these-errors-is-the-nest,New to programming in general (Java). How should I fix these errors? Is the nested if-else structure correctly ordered?,,1610042736.0,,,,
605,"['java', 'try-catch-finally', 'try-with-resources', 'autocloseable']","{'account_id': 94193, 'reputation': 19593, 'user_id': 257299, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/cVFYE.png?s=256&g=1', 'display_name': 'kevinarpe', 'link': 'https://stackoverflow.com/users/257299/kevinarpe'}",True,404,1,9,1609830351,1570894506,58355713,CC BY-SA 4.0,https://stackoverflow.com/questions/58355713/is-using-a-lambda-a-safe-correct-and-equivalent-workaround-for-classes-that-do,"Is using a lambda a safe, correct, and equivalent workaround for classes that do not implement AutoCloseable?",65535628.0,1609830351.0,,,,
606,"['java', 'spring-boot', 'elasticsearch', 'kubernetes', 'elasticsearch-jest']","{'account_id': 16920211, 'reputation': 11, 'user_id': 12237196, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b7944299556e27cd01cf777d4004ee6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ashu', 'link': 'https://stackoverflow.com/users/12237196/ashu'}",False,321,1,0,1609803902,1571386275,58446598,CC BY-SA 4.0,https://stackoverflow.com/questions/58446598/java-lang-nosuchmethoderror-io-searchbox-action-action-geturiljava-lang-strin,java.lang.NoSuchMethodError: io.searchbox.action.Action.getURI()Ljava/lang/String,,1609803902.0,,,,
607,"['java', 'gradle', 'intellij-idea', 'code-coverage', 'jacoco']","{'account_id': 7929172, 'reputation': 1532, 'user_id': 6059506, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/d66a6a2103f5f4acc19e94effa7f5f4e?s=256&d=identicon&r=PG&f=1', 'display_name': 'theprogrammer', 'link': 'https://stackoverflow.com/users/6059506/theprogrammer'}",True,2851,2,13,1609774163,1572446261,58627793,CC BY-SA 4.0,https://stackoverflow.com/questions/58627793/why-do-intellij-code-coverage-and-jacoco-code-coverage-show-different-percentage,Why do Intellij code coverage and jacoco code coverage show different percentages?,,1572447356.0,,,,
608,"['java', 'gem5']","{'account_id': 16641309, 'reputation': 111, 'user_id': 12026779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/959bedbe3d12fc30d111916a9f0e507f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yaksa', 'link': 'https://stackoverflow.com/users/12026779/yaksa'}",False,588,2,1,1609751061,1571157845,58399259,CC BY-SA 4.0,https://stackoverflow.com/questions/58399259/running-java-programs-in-gem5or-any-language-which-is-not-c,Running Java programs in gem5(or any language which is not C),,1572452348.0,,,,
609,"['java', 'graphql', 'sparql', 'graphql-java', 'allegrograph']","{'account_id': 2056063, 'reputation': 81, 'user_id': 1833794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7074c79b56f91f923a87eb787afd310?s=256&d=identicon&r=PG', 'display_name': 'JEE_program', 'link': 'https://stackoverflow.com/users/1833794/jee-program'}",True,310,1,3,1609410804,1570790909,58339647,CC BY-SA 4.0,https://stackoverflow.com/questions/58339647/is-there-a-way-to-convert-graphql-queries-in-a-java-server-to-sparql-queries,Is there a way to convert GraphQL queries in a Java server to SPARQL queries?,,1609410804.0,,,,
610,"['java', 'java-8', 'duration', 'nanotime']","{'account_id': 16426506, 'reputation': 126, 'user_id': 11866427, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-PRUAyCpQUTk/AAAAAAAAAAI/AAAAAAAAAX0/c2F0xSxKJD4/photo.jpg?sz=256', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/11866427/david'}",False,212,1,0,1609368196,1570443259,58267508,CC BY-SA 4.0,https://stackoverflow.com/questions/58267508/tonanos-method-does-not-work-correctly,.toNanos() method does not work correctly,,1570447152.0,,,,
611,"['java', 'spring-boot', 'heroku']","{'account_id': 10653576, 'reputation': 301, 'user_id': 10849556, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92b7a826218bb8b3961ccb0816b528b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Schroedinger', 'link': 'https://stackoverflow.com/users/10849556/schroedinger'}",True,387,2,1,1609358444,1571915681,58540124,CC BY-SA 4.0,https://stackoverflow.com/questions/58540124/heroku-cant-deploy-java-app-with-jdk11,HEROKU - can&#39;t deploy java app with jdk11,,,,,,
612,"['java', 'maven', 'netbeans', 'ide']","{'account_id': 16911542, 'reputation': 123, 'user_id': 12230456, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBuZCyODpaq9_JJmhcKAn8BRfm2LYHyhaYpQVq0ew=k-s256', 'display_name': 'Ross P.', 'link': 'https://stackoverflow.com/users/12230456/ross-p'}",True,46380,4,12,1609353085,1571382127,58445540,CC BY-SA 4.0,https://stackoverflow.com/questions/58445540/netbeans-9-10-11-cannot-run-program-cmd,Netbeans 9/10/11 cannot run program &quot;cmd&quot;,58622165.0,1572430300.0,,,,
613,"['java', 'json', 'rest', 'splunk']","{'account_id': 16637797, 'reputation': 3, 'user_id': 12272949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bdee46b3bbd4837a2bb49de246c2731?s=256&d=identicon&r=PG&f=1', 'display_name': 'AdrianAlter', 'link': 'https://stackoverflow.com/users/12272949/adrianalter'}",True,1188,1,0,1609320074,1571993506,58555219,CC BY-SA 4.0,https://stackoverflow.com/questions/58555219/how-do-i-send-json-files-to-splunk-enterprise-from-java,How do I send JSON files to Splunk Enterprise from JAVA?,58585550.0,1571994427.0,,,,
614,"['java', 'android', 'xml', 'android-drawable']","{'account_id': 14959247, 'reputation': 129, 'user_id': 10799470, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Nwz9UBcpaaI/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-iDix0anOuGGk4sTX12oZMTdartlw/mo/photo.jpg?sz=256', 'display_name': 'Sanyam Madaan', 'link': 'https://stackoverflow.com/users/10799470/sanyam-madaan'}",True,3302,1,1,1609241595,1570966226,58363128,CC BY-SA 4.0,https://stackoverflow.com/questions/58363128/drawable-v21-vs-v24-vs-custom-folders-for-hdpi-mdpi-xhdpi-etc-in-which-folde,"Drawable V21 vs V24 vs custom folders for hdpi,mdpi,xhdpi etc.. ? In which folder should I put my images for multi-device support?",58363175.0,,,,,
615,"['java', 'amazon-web-services', 'aws-cdk', 'clouddevelopmentkit']","{'account_id': 484819, 'reputation': 5237, 'user_id': 900743, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/G8jSY.png?s=256&g=1', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/900743/peter'}",True,1539,1,1,1609150200,1571604919,58477233,CC BY-SA 4.0,https://stackoverflow.com/questions/58477233/how-do-i-reference-my-lambda-from-code-in-aws-cloud-development-kit,How do I reference my lambda from code in AWS Cloud Development Kit?,59041783.0,1609150200.0,,,,
616,"['java', 'gradle', 'minecraft', 'minecraft-forge']","{'account_id': 8945737, 'reputation': 61, 'user_id': 6673277, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-rSbuf0uJvqU/AAAAAAAAAAI/AAAAAAAAHBM/Kxxppynz5Ag/photo.jpg?sz=256', 'display_name': 'Benjamin Wall', 'link': 'https://stackoverflow.com/users/6673277/benjamin-wall'}",True,6093,3,2,1609010359,1570744867,58331666,CC BY-SA 4.0,https://stackoverflow.com/questions/58331666/failed-to-apply-plugin-id-forge,Failed to apply plugin [id &#39;forge&#39;],58580687.0,1570998088.0,,,,
617,"['java', 'gradle', 'jacoco', 'codecov']","{'account_id': 3615835, 'reputation': 1475, 'user_id': 3015723, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/Qki0h.jpg?s=256&g=1', 'display_name': 'Snappawapa', 'link': 'https://stackoverflow.com/users/3015723/snappawapa'}",True,1687,2,4,1608994139,1571843592,58526042,CC BY-SA 4.0,https://stackoverflow.com/questions/58526042/codecov-cannot-find-reports,CodeCov cannot find reports,,,,,,
618,"['java', 'unit-testing', 'testing', 'junit', 'junit5']","{'account_id': 5981137, 'reputation': 15656, 'user_id': 4700156, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/EVkWU.png?s=256&g=1', 'display_name': 'Rohit Singh', 'link': 'https://stackoverflow.com/users/4700156/rohit-singh'}",True,1565,4,-1,1608824337,1572345938,58605887,CC BY-SA 4.0,https://stackoverflow.com/questions/58605887/how-do-i-write-unit-test-for-a-setter-method-which-does-not-have-a-getter-method,How do I write unit test for a setter method which does not have a getter method?,,1572347638.0,,,,
619,"['java', 'retrofit2', 'androidx', 'android-9.0-pie', 'android-10.0']","{'account_id': 16683699, 'reputation': 83, 'user_id': 12058161, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZY_yTXLVFwU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfAgZuQ9tgwR0Zi_gDfbGY5CDKVaw/photo.jpg?sz=256', 'display_name': 'kim.h.w', 'link': 'https://stackoverflow.com/users/12058161/kim-h-w'}",True,15723,2,6,1608762009,1571961400,58550549,CC BY-SA 4.0,https://stackoverflow.com/questions/58550549/how-to-use-intent-action-open-document-in-android-pie,How to use Intent.ACTION_OPEN_DOCUMENT in Android Pie,,1571964225.0,,,,
