,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
266,"['javascript', 'css', 'layout', 'tree', 'image-scaling']","{'account_id': 519107, 'reputation': 656, 'user_id': 1608986, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/60c280515c5244800dadeb67cf785a83?s=256&d=identicon&r=PG', 'display_name': 'Nathaniel M. Beaver', 'link': 'https://stackoverflow.com/users/1608986/nathaniel-m-beaver'}",True,1124,,12022309.0,1,0,1559745477,1345311644,1559745477.0,12020817,CC BY-SA 4.0,https://stackoverflow.com/questions/12020817/tree-image-layout-in-css-javascript,Tree image layout in CSS/Javascript,,,
267,"['html', 'css', 'javascript', 'svg']","{'account_id': 1017434, 'reputation': 1465, 'user_id': 1028688, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/dc7dd284ce6e109d63f523d19f950f66?s=256&d=identicon&r=PG', 'display_name': 'Kenmore', 'link': 'https://stackoverflow.com/users/1028688/kenmore'}",True,34375,,12155376.0,3,6,1559724052,1346031624,1495539980.0,12155374,,https://stackoverflow.com/questions/12155374/how-can-i-change-the-color-of-an-svg-image-on-hover,How can I change the color of an SVG image on hover?,1346172449.0,exact duplicate,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1346142202, 'question_id': 33886}"
268,"['html', 'css', 'responsive-design']","{'account_id': 388228, 'reputation': 35290, 'user_id': 747024, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9wB4E.jpg?s=256&g=1', 'display_name': 'ilyo', 'link': 'https://stackoverflow.com/users/747024/ilyo'}",True,204680,,12121309.0,5,223,1558111656,1345889602,1401080064.0,12121090,,https://stackoverflow.com/questions/12121090/responsively-change-div-size-keeping-aspect-ratio,Responsively change div size keeping aspect ratio,1420043435.0,Duplicate,
269,"['html', 'css', 'sublimetext2']","{'account_id': 312711, 'reputation': 3956, 'user_id': 626939, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/eb4648a1b305c593be17168800d67473?s=256&d=identicon&r=PG', 'display_name': 'pertrai1', 'link': 'https://stackoverflow.com/users/626939/pertrai1'}",True,11393,,,3,8,1558101193,1344149220,1344169654.0,11814506,CC BY-SA 3.0,https://stackoverflow.com/questions/11814506/sublime-text-2-default-file-type-on-new-file,Sublime Text 2 Default File Type on new file,,,
270,"['javascript', 'jquery', 'css', 'twitter-bootstrap', 'responsive-design']","{'account_id': 345738, 'reputation': 5450, 'user_id': 678834, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/pND1E.png?s=256&g=1', 'display_name': 'And Finally', 'link': 'https://stackoverflow.com/users/678834/and-finally'}",True,26842,,14911559.0,9,15,1557907695,1344186260,1361199073.0,11818356,CC BY-SA 3.0,https://stackoverflow.com/questions/11818356/flexslider-2-resizing-on-window-resize,FlexSlider 2 resizing on window resize,,,
271,"['jquery', 'css', 'internet-explorer', 'outline']","{'account_id': 1723259, 'reputation': 7410, 'user_id': 1578500, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ac6f260f1c13cfd4f6968848a390bc86?s=256&d=identicon&r=PG', 'display_name': 'rahul', 'link': 'https://stackoverflow.com/users/1578500/rahul'}",True,5345,,11830412.0,1,3,1557749517,1344261220,1557749517.0,11829695,,https://stackoverflow.com/questions/11829695/css-outline-not-showing-for-div-in-ie,CSS Outline not showing for div in IE,1344828891.0,not a real question,
272,"['css', 'html', 'stylesheet']","{'account_id': 79066, 'reputation': 529, 'user_id': 224509, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/fcc56defd266afed24ee8e4d619fd738?s=256&d=identicon&r=PG', 'display_name': 'Parth', 'link': 'https://stackoverflow.com/users/224509/parth'}",False,147,,,1,-1,1556966664,1343904169,1556966664.0,11775811,CC BY-SA 4.0,https://stackoverflow.com/questions/11775811/transparent-div,Transparent Div,,,
273,['css'],"{'account_id': 278065, 'reputation': 5799, 'user_id': 572438, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/76764291cedd5eb8570bb6178952f6ef?s=256&d=identicon&r=PG', 'display_name': 'TonyTakeshi', 'link': 'https://stackoverflow.com/users/572438/tonytakeshi'}",True,1265,,12020862.0,1,1,1556719712,1345310716,,12020680,CC BY-SA 3.0,https://stackoverflow.com/questions/12020680/css-margin-bottom-ignored-when-margin-top-exist,CSS - Margin-Bottom ignored when Margin-Top exist,,,
274,"['html', 'css']","{'account_id': 962857, 'reputation': 1175, 'user_id': 986818, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/8baf2119a59c2c8c47c9fcc5c962ec23?s=256&d=identicon&r=PG', 'display_name': 'rajeev', 'link': 'https://stackoverflow.com/users/986818/rajeev'}",True,45850,,11977533.0,4,11,1556186484,1345065270,1383547406.0,11977425,CC BY-SA 3.0,https://stackoverflow.com/questions/11977425/css-style-displayblock-not-working,CSS style=display:block not working,,,
275,"['javascript', 'jquery', 'css', 'dynamic', 'stylesheet']","{'account_id': 1405957, 'reputation': 1181, 'user_id': 1333670, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/ff57aef3459e0e1e5dd8550177753383?s=256&d=identicon&r=PG', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/1333670/simon'}",True,37425,,11990107.0,3,24,1555881738,1345129281,1353575111.0,11990089,CC BY-SA 3.0,https://stackoverflow.com/questions/11990089/dynamically-change-css-rules-in-javascript-or-jquery,Dynamically change CSS rules in JavaScript or jQuery,,,
276,"['html', 'css', 'text', 'word-wrap']","{'user_type': 'does_not_exist', 'display_name': 'user652792'}",True,1489,,,2,1,1555843703,1345315947,1555843703.0,12021347,CC BY-SA 4.0,https://stackoverflow.com/questions/12021347/how-to-wrap-specific-text-around-an-image,How to wrap specific text around an image?,,,
277,"['html', 'css', 'height']","{'account_id': 1316819, 'reputation': 1312, 'user_id': 1263471, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/24645c0e81f2b4b841dc589c62bd2e9d?s=256&d=identicon&r=PG', 'display_name': 'popfalushi', 'link': 'https://stackoverflow.com/users/1263471/popfalushi'}",True,3628,,12177664.0,4,6,1555690843,1346242129,1555690843.0,12177567,CC BY-SA 4.0,https://stackoverflow.com/questions/12177567/floating-divs-with-different-heights-are-stucked-while-wrapping,Floating divs with different heights are stucked while wrapping,,,
278,"['html', 'css']","{'account_id': 1780343, 'reputation': 764, 'user_id': 1623251, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/drUyE.jpg?s=256&g=1', 'display_name': 'Cow', 'link': 'https://stackoverflow.com/users/1623251/cow'}",True,15017,,12166992.0,2,8,1555671322,1346184633,1555671322.0,12166813,CC BY-SA 4.0,https://stackoverflow.com/questions/12166813/css-span-not-wrapping-fully,CSS span not wrapping fully,,,
279,"['css', 'responsive-design', 'response', 'word-wrap']","{'account_id': 975161, 'reputation': 1040, 'user_id': 1091772, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/ffadc683965aa76742055b49b2fb8810?s=256&d=identicon&r=PG', 'display_name': 'Laurent', 'link': 'https://stackoverflow.com/users/1091772/laurent'}",True,292,,,2,0,1555579599,1344399431,1555579493.0,11857587,CC BY-SA 4.0,https://stackoverflow.com/questions/11857587/long-text-causes-inline-element-to-display-below,Long text causes inline element to display below,,,
280,"['html', 'css', 'asp.net-mvc', 'asp.net-mvc-4']","{'account_id': 5433, 'reputation': 47916, 'user_id': 8741, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/feef9dda8bbe41e9def78c274a37f60c?s=256&d=identicon&r=PG', 'display_name': 'ProfK', 'link': 'https://stackoverflow.com/users/8741/profk'}",True,29936,,12075185.0,2,3,1555445292,1345644224,,12074901,CC BY-SA 3.0,https://stackoverflow.com/questions/12074901/how-can-i-set-table-column-widths-in-an-mvc-view,How can I set table column widths in an MVC view?,,,
281,"['javascript', 'css']","{'account_id': 1125923, 'reputation': 12692, 'user_id': 1113216, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/22a19975c6e3dc8c25d79bcf7814f601?s=256&d=identicon&r=PG', 'display_name': 'Lorraine Bernard', 'link': 'https://stackoverflow.com/users/1113216/lorraine-bernard'}",True,2712,,11898752.0,2,5,1554366994,1344521552,1453604291.0,11885384,CC BY-SA 3.0,https://stackoverflow.com/questions/11885384/word-break-only-when-necessary,Word-break only when necessary,,,
282,"['javascript', 'jquery', 'css', 'drag-and-drop', 'hover']","{'account_id': 108259, 'reputation': 28870, 'user_id': 287436, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9de28331e6a1541de76b16b0c1d96ecd?s=256&d=identicon&r=PG', 'display_name': 'mheavers', 'link': 'https://stackoverflow.com/users/287436/mheavers'}",True,3390,,,1,7,1554295225,1345127081,,11989289,CC BY-SA 3.0,https://stackoverflow.com/questions/11989289/css-html5-hover-state-remains-after-drag-and-drop,css / html5 :hover state remains after drag and drop,,,
283,['css'],"{'account_id': 113659, 'reputation': 15070, 'user_id': 299216, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/389545cdde71676c28b44b515cd7fc82?s=256&d=identicon&r=PG', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/299216/matthew'}",True,30782,,12121461.0,4,6,1553696712,1345859604,,12118536,CC BY-SA 3.0,https://stackoverflow.com/questions/12118536/is-it-possible-to-have-a-drop-shadow-be-a-gradient,is it possible to have a drop shadow be a gradient?,,,
284,"['javascript', 'html', 'css', 'refresh']","{'account_id': 1572037, 'reputation': 1890, 'user_id': 1507726, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b282ef760947abf975f3e0de254c8f91?s=256&d=identicon&r=PG', 'display_name': 'John Doe', 'link': 'https://stackoverflow.com/users/1507726/john-doe'}",True,8235,,12112451.0,5,2,1553619717,1345821202,1547379117.0,12112119,CC BY-SA 4.0,https://stackoverflow.com/questions/12112119/resetting-values-when-refreshing-page,Resetting values when refreshing page,,,
285,"['html', 'css', 'inline']","{'account_id': 1732779, 'reputation': 426, 'user_id': 1586029, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/eff699fb555e8165a56095b6f0f8a64e?s=256&d=identicon&r=PG', 'display_name': 'andrew', 'link': 'https://stackoverflow.com/users/1586029/andrew'}",True,3590,,12216901.0,2,0,1553171026,1346421073,1371055373.0,12216753,CC BY-SA 3.0,https://stackoverflow.com/questions/12216753/address-element-inside-p-lose-display-inline-property,&lt;address&gt; element inside &lt;p&gt; lose display: inline property,,,
286,"['css', 'layout', 'xhtml', 'html']","{'account_id': 280672, 'reputation': 5697, 'user_id': 576510, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/422c603dd3b7d854936ed415e7c0ae94?s=256&d=identicon&r=PG', 'display_name': 'user576510', 'link': 'https://stackoverflow.com/users/576510/user576510'}",False,131,,,1,-1,1552285001,1345096449,1552285001.0,11981398,CC BY-SA 4.0,https://stackoverflow.com/questions/11981398/slicing-template-and-designing-layout-central-body-inside-wrapper,"slicing template and designing layout, central body inside wrapper",,,
287,"['html', 'css', 'twitter-bootstrap']","{'account_id': 1383005, 'reputation': 5292, 'user_id': 1315626, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/400e7466036049bd49cc3814e535671c?s=256&d=identicon&r=PG', 'display_name': 'scw', 'link': 'https://stackoverflow.com/users/1315626/scw'}",True,62149,,11855467.0,8,41,1551907646,1344378790,1495540056.0,11855086,CC BY-SA 3.0,https://stackoverflow.com/questions/11855086/why-do-my-twitter-bootstrap-form-fields-overflow-their-well-using-fluid-containe,Why do my Twitter Bootstrap form fields overflow their well using fluid container?,,,
288,"['jquery', 'html', 'css']","{'account_id': 1410861, 'reputation': 1237, 'user_id': 1337483, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b68d93c018db680343ed7291a2175e79?s=256&d=identicon&r=PG', 'display_name': 'gaurav jain', 'link': 'https://stackoverflow.com/users/1337483/gaurav-jain'}",True,140,,11823019.0,3,2,1551634756,1344222293,1551634756.0,11822075,CC BY-SA 4.0,https://stackoverflow.com/questions/11822075/responsive-layout-for-two-divs-one-with-fixed-length-in-a-row,Responsive layout for two divs one with fixed length in a row,,,
289,"['css', 'colors', 'hyperlink']","{'account_id': 367369, 'reputation': 4161, 'user_id': 713523, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a6a4757a29b22218e2bf7fc937c66a80?s=256&d=identicon&r=PG', 'display_name': 'webvitaly', 'link': 'https://stackoverflow.com/users/713523/webvitaly'}",True,49904,,11955727.0,5,34,1551251878,1344957700,,11955594,CC BY-SA 3.0,https://stackoverflow.com/questions/11955594/css-link-color-styles-best-practice,css link color styles best practice,,,
290,"['jquery', 'css', 'overlay']","{'account_id': 112429, 'reputation': 3679, 'user_id': 296555, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/IzLgl.jpg?s=256&g=1', 'display_name': 'waterloomatt', 'link': 'https://stackoverflow.com/users/296555/waterloomatt'}",False,540,,,1,0,1550391650,1343903577,1550391636.0,11775696,CC BY-SA 4.0,https://stackoverflow.com/questions/11775696/center-overlay-in-parent,Center Overlay in Parent,,,
291,"['javascript', 'jquery', 'css']","{'account_id': 240117, 'reputation': 829, 'user_id': 510167, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/ZwEKS.jpg?s=256&g=1', 'display_name': 'nickpish', 'link': 'https://stackoverflow.com/users/510167/nickpish'}",True,17116,,12025709.0,2,3,1549432408,1345370455,,12025666,CC BY-SA 3.0,https://stackoverflow.com/questions/12025666/conditional-javascript-execution-based-on-browser-window-size,conditional javascript execution based on browser window size?,,,
292,"['html', 'css', 'twitter-bootstrap', 'image']","{'account_id': 1313327, 'reputation': 5464, 'user_id': 1260835, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/5a12d23f87e0b3e9c5279a66720199ea?s=256&d=identicon&r=PG', 'display_name': 'MattSull', 'link': 'https://stackoverflow.com/users/1260835/mattsull'}",True,234202,,11900546.0,6,58,1549222880,1344597034,1549222880.0,11900457,CC BY-SA 4.0,https://stackoverflow.com/questions/11900457/align-image-to-left-of-text-on-same-line-twitter-bootstrap3,Align image to left of text on same line - Twitter Bootstrap3,,,
293,"['html', 'css']","{'account_id': 1386706, 'reputation': 2084, 'user_id': 1318581, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/d247cefe735259392dbf5d1c0be9acb8?s=256&d=identicon&r=PG', 'display_name': 'SKing7', 'link': 'https://stackoverflow.com/users/1318581/sking7'}",True,10283,,,5,7,1548086238,1344518426,1548086238.0,11884412,CC BY-SA 4.0,https://stackoverflow.com/questions/11884412/font-size-affects-the-block-elements-height,font size affects the block element&#39;s height?,,,
294,"['javascript', 'html', 'css', 'position']","{'account_id': 1141930, 'reputation': 236, 'user_id': 1125574, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f90ff87c52dd30600e1d22ebe4f1d658?s=256&d=identicon&r=PG', 'display_name': 'RobM', 'link': 'https://stackoverflow.com/users/1125574/robm'}",False,237,,,1,1,1547957286,1344190286,1547957286.0,11818842,CC BY-SA 4.0,https://stackoverflow.com/questions/11818842/resize-div-whilst-maintaining-ratio,Resize Div whilst maintaining ratio,,,
295,"['html', 'css']","{'account_id': 1764648, 'reputation': 142, 'user_id': 1610772, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e42081bdce58dbca2fa0c637ce97c6de?s=256&d=identicon&r=PG', 'display_name': 'ebol4', 'link': 'https://stackoverflow.com/users/1610772/ebol4'}",True,16672,,12133757.0,4,2,1546854747,1346011713,,12133492,CC BY-SA 3.0,https://stackoverflow.com/questions/12133492/how-to-keep-text-aligned-with-the-middle-of-a-textarea,How to keep text aligned with the middle of a textarea?,,,
296,"['css', 'html', 'height']","{'account_id': 1306065, 'reputation': 1543, 'user_id': 1255049, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c89d764421e3857bf346733ff58d8d2a?s=256&d=identicon&r=PG', 'display_name': 'AMC', 'link': 'https://stackoverflow.com/users/1255049/amc'}",True,23412,,12043964.0,3,5,1545998925,1345490737,1345495514.0,12043830,CC BY-SA 3.0,https://stackoverflow.com/questions/12043830/div-stretch-100-page-height-regardless-of-content,div stretch 100% page height regardless of content,,,
297,"['jquery', 'css', 'jquery-mobile']","{'account_id': 1238270, 'reputation': 450, 'user_id': 1201410, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6a9152f38c656e756d559e37dadb98d4?s=256&d=identicon&r=PG', 'display_name': 'Ekta Shukla', 'link': 'https://stackoverflow.com/users/1201410/ekta-shukla'}",True,6310,,11754167.0,4,0,1545930634,1343804217,1343804939.0,11754056,CC BY-SA 3.0,https://stackoverflow.com/questions/11754056/how-to-make-image-and-text-inline,How to make image and text inline?,,,
298,"['html', 'css', 'html-table']","{'account_id': 365624, 'reputation': 1348, 'user_id': 710654, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/FdqLZ.png?s=256&g=1', 'display_name': 'HJ05', 'link': 'https://stackoverflow.com/users/710654/hj05'}",True,11840,,11762727.0,5,4,1545908843,1343771662,1545908843.0,11749570,CC BY-SA 4.0,https://stackoverflow.com/questions/11749570/have-a-table-fill-the-remaining-height-of-its-container,Have a table fill the remaining height of its container,,,
299,"['css', 'css-tables']","{'account_id': 1713774, 'reputation': 143, 'user_id': 1571306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73bca51666437b1d11c9910016ed21e5?s=256&d=identicon&r=PG', 'display_name': 'clavish', 'link': 'https://stackoverflow.com/users/1571306/clavish'}",True,34889,,11777191.0,5,13,1545842961,1343908940,1545842961.0,11776993,CC BY-SA 4.0,https://stackoverflow.com/questions/11776993/div-inline-block-width-100,DIV inline-block + width 100%,,,
300,"['html', 'css', 'css-tables']","{'account_id': 446032, 'reputation': 1292, 'user_id': 838824, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/4psWI.jpg?s=256&g=1', 'display_name': 'anglimasS', 'link': 'https://stackoverflow.com/users/838824/anglimass'}",True,2424,,,2,0,1545842926,1344000168,1545842926.0,11796617,CC BY-SA 4.0,https://stackoverflow.com/questions/11796617/table-row-border-issue-want-some-padding-or-margin-left-and-right-side,table-row border issue - want some padding or margin (left and right side),,,
301,"['php', 'css', 'html-table']","{'account_id': 1572037, 'reputation': 1890, 'user_id': 1507726, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b282ef760947abf975f3e0de254c8f91?s=256&d=identicon&r=PG', 'display_name': 'John Doe', 'link': 'https://stackoverflow.com/users/1507726/john-doe'}",True,450,,11820228.0,1,0,1545842859,1344202041,1545842859.0,11820215,CC BY-SA 4.0,https://stackoverflow.com/questions/11820215/eliminating-space-between-table-data,Eliminating space between table data,,,
302,"['html', 'css', 'html-table']","{'account_id': 1426586, 'reputation': 9461, 'user_id': 2005622, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/eAm9L.jpg?s=256&g=1', 'display_name': 'Ali Bassam', 'link': 'https://stackoverflow.com/users/2005622/ali-bassam'}",True,4529,,11851810.0,3,3,1545842821,1344362268,1545842821.0,11851495,CC BY-SA 4.0,https://stackoverflow.com/questions/11851495/how-to-disable-table-resizing-on-big-words-in-html,How to Disable Table resizing on big words in HTML,,,
303,"['html', 'css', 'html-table']","{'account_id': 1435906, 'reputation': 489, 'user_id': 1357294, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c3b4be2bf66fd6c5e504cfbb96511e3d?s=256&d=identicon&r=PG', 'display_name': 'Aleix', 'link': 'https://stackoverflow.com/users/1357294/aleix'}",True,7096,,11889240.0,3,7,1545842799,1344534369,1545842799.0,11889065,CC BY-SA 4.0,https://stackoverflow.com/questions/11889065/how-to-make-this-table-only-1-pixel-border,How to make this table only 1 pixel border?,,,
304,"['html', 'css', 'html-table']","{'account_id': 1156152, 'reputation': 16590, 'user_id': 1136709, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/a1cc91085ff58f273cce59129475c2b8?s=256&d=identicon&r=PG', 'display_name': 'Lucas', 'link': 'https://stackoverflow.com/users/1136709/lucas'}",True,846,,11898298.0,1,0,1545842776,1344588341,1545842776.0,11898219,CC BY-SA 4.0,https://stackoverflow.com/questions/11898219/how-to-indent-text-like-in-a-table-but-without-a-table,"How to indent text like in a table, but without a table?",,,
305,"['html', 'css', 'tabular']","{'account_id': 1653035, 'reputation': 7505, 'user_id': 1523238, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0e11e8f40ff750f4fb1e0f4663b520e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oskar Persson', 'link': 'https://stackoverflow.com/users/1523238/oskar-persson'}",True,190,,11922954.0,2,0,1545842754,1344781324,1545842754.0,11922898,CC BY-SA 4.0,https://stackoverflow.com/questions/11922898/new-table-row-when-maximum-width-is-reached,New table row when maximum width is reached,,,
306,"['html', 'css', 'html-table']","{'account_id': 1448003, 'reputation': 267, 'user_id': 1365851, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/a394244d9e23d504dad5fd6e0080387d?s=256&d=identicon&r=PG', 'display_name': 'Vasya', 'link': 'https://stackoverflow.com/users/1365851/vasya'}",False,413,,,2,0,1545832539,1344849029,1545832539.0,11931215,CC BY-SA 4.0,https://stackoverflow.com/questions/11931215/table-layout-auto-width,Table layout auto width,,,
307,"['html', 'css', 'css-tables']","{'account_id': 154284, 'reputation': 99811, 'user_id': 370103, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/15a556c8b58e8aefa727088885925a12?s=256&d=identicon&r=PG', 'display_name': 'Curtis', 'link': 'https://stackoverflow.com/users/370103/curtis'}",True,504,,11933411.0,3,2,1545832497,1344857094,1545832497.0,11933351,CC BY-SA 4.0,https://stackoverflow.com/questions/11933351/what-is-the-purpose-of-display-table-cell-table-column-etc,"What is the purpose of display &quot;table-cell&quot;, &quot;table-column&quot; etc",,,
308,"['html', 'css', 'css-tables']","{'account_id': 271356, 'reputation': 1106, 'user_id': 561835, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/0b3dcfdf0bf1ff7d5750825dfb5ff8e6?s=256&d=identicon&r=PG', 'display_name': 'mklauber', 'link': 'https://stackoverflow.com/users/561835/mklauber'}",True,3925,,11961333.0,1,0,1545832450,1344978404,1545832450.0,11960739,CC BY-SA 4.0,https://stackoverflow.com/questions/11960739/fixed-width-table-with-variable-columns,Fixed width table with variable columns,,,
309,"['css', 'css-tables']","{'account_id': 1727089, 'reputation': 1509, 'user_id': 1581512, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/4b0e135abc05de528a5409b9d26b5397?s=256&d=identicon&r=PG', 'display_name': 'Koala7', 'link': 'https://stackoverflow.com/users/1581512/koala7'}",True,53681,,11984864.0,3,33,1545832411,1345111087,1545832411.0,11984767,CC BY-SA 4.0,https://stackoverflow.com/questions/11984767/how-to-apply-text-align-left-in-the-first-column-and-text-align-right-in-the-oth,How to apply text-align left in the first column and text-align right in the others,,,
310,"['css', 'css-tables']","{'account_id': 1589060, 'reputation': 4915, 'user_id': 1472806, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/u20P2.jpg?s=256&g=1', 'display_name': 'bob.mazzo', 'link': 'https://stackoverflow.com/users/1472806/bob-mazzo'}",True,108,,,1,0,1545832344,1345217503,1545832344.0,12008747,CC BY-SA 4.0,https://stackoverflow.com/questions/12008747/div-layout-issues-using-css,Div layout issues using CSS,,,
311,"['html', 'css', 'html-table']","{'account_id': 1301979, 'reputation': 2053, 'user_id': 1251698, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a8a04ee0d341e9ae3715a8034fa01b95?s=256&d=identicon&r=PG', 'display_name': 'user1251698', 'link': 'https://stackoverflow.com/users/1251698/user1251698'}",True,92,,12028561.0,3,0,1545832252,1345397319,1545832252.0,12028518,CC BY-SA 4.0,https://stackoverflow.com/questions/12028518/floating-the-auto-generated-html,Floating the auto generated HTML,,,
312,"['html', 'css', 'html-table']","{'account_id': 1132003, 'reputation': 3155, 'user_id': 1117880, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e4f2f6891ba0262c9685d98deca7dd66?s=256&d=identicon&r=PG', 'display_name': 'Robby75', 'link': 'https://stackoverflow.com/users/1117880/robby75'}",True,3495,,12042442.0,2,-1,1545832214,1345476642,1545832214.0,12040624,CC BY-SA 4.0,https://stackoverflow.com/questions/12040624/create-a-table-with-fixed-width-columns-and-variable-width-column,Create a table with fixed-width columns and variable width column,,,
313,"['html', 'css', 'html-table']","{'account_id': 304748, 'reputation': 2371, 'user_id': 614443, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://graph.facebook.com/3206112/picture?type=large', 'display_name': 'Aram Papazian', 'link': 'https://stackoverflow.com/users/614443/aram-papazian'}",True,5502,,12029682.0,3,0,1545821575,1345404643,1545821575.0,12029336,,https://stackoverflow.com/questions/12029336/keep-table-head-visible,Keep table head visible,1345480982.0,exact duplicate,
