,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
789,"['html', 'css']","{'account_id': 15483263, 'reputation': 3313, 'user_id': 11169941, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/luIKG.png?s=256&g=1', 'display_name': 'xyz', 'link': 'https://stackoverflow.com/users/11169941/xyz'}",True,22,56371672.0,2,0,1559191115,1559190469,56371630,,https://stackoverflow.com/questions/56371630/nth-of-type-works-just-like-nth-child-i-cant-select-what-i-want-in-a-very-simp,"Nth-of-type works just like nth-child, I can&#39;t select what I want in a very simple markup",,,1559206321.0,Duplicate,
790,"['html', 'css', 'html-entities', 'monospace']","{'account_id': 905874, 'reputation': 3251, 'user_id': 940794, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/e74547413589e5596432e27ee1f73a1b?s=256&d=identicon&r=PG', 'display_name': 'Rop', 'link': 'https://stackoverflow.com/users/940794/rop'}",True,821,,2,7,1559190775,1558173392,56197876,CC BY-SA 4.0,https://stackoverflow.com/questions/56197876/vertically-align-html-entity-characters-in-monospace-font,Vertically align html-entity characters in monospace font?,1558214564.0,,,,
791,"['javascript', 'css']","{'account_id': 6363301, 'reputation': 1942, 'user_id': 4941988, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6d7f283f6af0605295e74475364cc6fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'relidon', 'link': 'https://stackoverflow.com/users/4941988/relidon'}",False,320,,1,2,1559190233,1559189233,56371484,CC BY-SA 4.0,https://stackoverflow.com/questions/56371484/how-to-animate-negative-margin-only,How to animate negative margin only,1559190233.0,,,,
792,"['html', 'css']","{'account_id': 2463889, 'reputation': 65, 'user_id': 2147423, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/303d8c56540ef074f7c11cb52d653560?s=256&d=identicon&r=PG', 'display_name': 'user2147423', 'link': 'https://stackoverflow.com/users/2147423/user2147423'}",True,6297,,1,2,1559188978,1559187596,56371308,CC BY-SA 4.0,https://stackoverflow.com/questions/56371308/pointer-event-none-is-not-working-when-i-use-tab-key,pointer-event - none is not working when I use tab key,,,,,
793,"['javascript', 'css']","{'account_id': 16039183, 'reputation': 1, 'user_id': 11576015, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-EWxp8qqN2_M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd7ju9aPD-yWDbq3ZVDGeQ77dcI2w/mo/photo.jpg?sz=256', 'display_name': 'Nic_Xu', 'link': 'https://stackoverflow.com/users/11576015/nic-xu'}",False,151,,0,0,1559188099,1559188099,56371356,CC BY-SA 4.0,https://stackoverflow.com/questions/56371356/which-is-faster-between-translatex-and-translate3dx-0-0,"which is faster between translateX and translate3d(x,0,0)",,,,,
794,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 14653378, 'reputation': 37, 'user_id': 10582715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f577b7d55fd05d6ea99b1625a25bfc17?s=256&d=identicon&r=PG&f=1', 'display_name': 'a. mahdo', 'link': 'https://stackoverflow.com/users/10582715/a-mahdo'}",True,116,,1,0,1559188062,1559179245,56370476,CC BY-SA 4.0,https://stackoverflow.com/questions/56370476/keep-inactive-nav-tab-displayed-when-input-inside-of-it-has-focus,Keep inactive nav-tab displayed when input inside of it has focus,1559184487.0,,,,
795,"['javascript', 'jquery', 'css', 'twitter-bootstrap', 'drupal-8']","{'account_id': 15832084, 'reputation': 121, 'user_id': 11423254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9968ab48290c5868b2c159fc88766189?s=256&d=identicon&r=PG&f=1', 'display_name': 'tropcool', 'link': 'https://stackoverflow.com/users/11423254/tropcool'}",False,79,,0,2,1559187936,1559157616,56367206,CC BY-SA 4.0,https://stackoverflow.com/questions/56367206/why-does-the-animation-not-work-if-i-change-pages,Why does the animation not work if I change pages?,1559187936.0,,,,
796,"['javascript', 'html', 'css']","{'account_id': 16039151, 'reputation': 169, 'user_id': 11575990, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-bk0dwd7DQmE/AAAAAAAAAAI/AAAAAAAAACE/XdZqoWFS_Uw/photo.jpg?sz=256', 'display_name': 'Julk', 'link': 'https://stackoverflow.com/users/11575990/julk'}",True,91,56371225.0,2,-2,1559187030,1559186060,56371164,,https://stackoverflow.com/questions/56371164/can-someone-help-me-debug-my-tic-tac-toe-game,Can someone help me debug my tic tac toe game?,,,1559559239.0,Not suitable for this site,
797,"['html', 'css']","{'account_id': 15956901, 'reputation': 7, 'user_id': 11514879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f05c26b4ef0d1a2213ca9dbb8d370269?s=256&d=identicon&r=PG&f=1', 'display_name': 'Samuel Roccoli', 'link': 'https://stackoverflow.com/users/11514879/samuel-roccoli'}",True,224,56336612.0,2,0,1559186948,1559018430,56335097,CC BY-SA 4.0,https://stackoverflow.com/questions/56335097/how-to-set-the-background-color-of-a-search-container-put-into-a-blue-top-bar,How to set the background color of a search container put into a blue top bar?,1559186948.0,,,,
798,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user11229156'}",True,99,56371202.0,2,0,1559186465,1558883106,56314672,CC BY-SA 4.0,https://stackoverflow.com/questions/56314672/html-meta-viewport-is-cutting-my-layout-why-is-it-happening,HTML meta viewport is cutting my layout. Why is it happening?,,,,,
799,"['html', 'css', 'flexbox']","{'account_id': 16038868, 'reputation': 85, 'user_id': 11575785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a30d8700c1fc5b1a4347821f03ef5a09?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/11575785/kevin'}",True,40,56370769.0,2,0,1559185660,1559180548,56370612,CC BY-SA 4.0,https://stackoverflow.com/questions/56370612/how-to-flexbox-into-a-specific-way,How to Flexbox into a specific way?,1559181724.0,,,,
800,"['html', 'css', 'flexbox']","{'account_id': 15885494, 'reputation': 25, 'user_id': 11461979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e9cb7d4d84ef887468bd8c23e94c476?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/11461979/mark'}",False,38,,2,0,1559184764,1559177076,56370246,CC BY-SA 4.0,https://stackoverflow.com/questions/56370246/using-flexbox-to-display-content-not-working-html-css,Using Flexbox to Display Content Not Working HTML CSS,1559177905.0,,,,
801,"['html', 'css']","{'account_id': 11093135, 'reputation': 35, 'user_id': 8144276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f39a23e52762b262fb13a5541dd8df5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Olle', 'link': 'https://stackoverflow.com/users/8144276/olle'}",False,26,,1,0,1559181262,1559114731,56355161,CC BY-SA 4.0,https://stackoverflow.com/questions/56355161/my-table-header-resizes-when-setting-table-body-to-block-to-only-make-that-part,"My table header resizes when setting table body to block to only make that part scrollable, how do I prevent that?",,,,,
802,"['python', 'css', 'flask', 'pythonanywhere']","{'account_id': 16005119, 'reputation': 1, 'user_id': 11550813, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/633a0238707475f2405ed343f1e01e93?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom Gambino', 'link': 'https://stackoverflow.com/users/11550813/tom-gambino'}",False,74,,0,0,1559180634,1559180284,56370581,CC BY-SA 4.0,https://stackoverflow.com/questions/56370581/if-add-style-style-to-head-section-fails-something-went-wrong-msg-an,"If add &lt;style&gt;...&lt;/style&gt; to &lt;head&gt; section, fails &quot;Something went wrong&quot; msg and the error.log lists the first property",1559180634.0,,,,
803,"['css', 'angular', 'internet-explorer', 'css-variables', 'autoprefixer']","{'account_id': 15046423, 'reputation': 243, 'user_id': 10859440, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-D_M6ALB8edY/AAAAAAAAAAI/AAAAAAAAHzQ/nPjLNXwphM8/photo.jpg?sz=256', 'display_name': 'Amarender Reddy', 'link': 'https://stackoverflow.com/users/10859440/amarender-reddy'}",True,2601,56370615.0,1,0,1559180554,1559148106,56365150,CC BY-SA 4.0,https://stackoverflow.com/questions/56365150/can-autoprefixer-solve-the-issue-of-css-variables-for-internet-explorer,Can autoprefixer solve the issue of CSS variables for Internet Explorer?,,,,,
804,"['javascript', 'html', 'css', 'liquid']","{'account_id': 16008072, 'reputation': 1, 'user_id': 11553081, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-p74NDNwM-OM/AAAAAAAAAAI/AAAAAAAABmw/t9OkrPMidws/photo.jpg?sz=256', 'display_name': 'Tendiasx112', 'link': 'https://stackoverflow.com/users/11553081/tendiasx112'}",False,84,,1,0,1559180459,1558751818,56301271,CC BY-SA 4.0,https://stackoverflow.com/questions/56301271/how-to-fix-the-div-panel-in-either-css-or-javascript-from-closing,“How to fix the &#39;div panel&#39; in either CSS or JavaScript from closing,1559180459.0,,,,
805,"['css', 'bootstrap-4']","{'account_id': 15958079, 'reputation': 57, 'user_id': 11515845, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-6BCkBGyqHiI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfuz5lr1vInlKZ6AyHxRpJyiHoASA/mo/photo.jpg?sz=256', 'display_name': 'wellick53', 'link': 'https://stackoverflow.com/users/11515845/wellick53'}",True,32,56370517.0,1,1,1559179599,1559179113,56370464,CC BY-SA 4.0,https://stackoverflow.com/questions/56370464/cant-set-two-elements-at-the-same-horizontal-level,Can&#39;t set two elements at the same horizontal level,1559179512.0,,,,
806,"['html', 'css']","{'account_id': 16038669, 'reputation': 93, 'user_id': 11575643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01464eb242905853288cdb6454f462b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'cklein23', 'link': 'https://stackoverflow.com/users/11575643/cklein23'}",True,23,,2,-1,1559178494,1559177218,56370266,CC BY-SA 4.0,https://stackoverflow.com/questions/56370266/creating-responsive-nav-that-aligns-to-the-right-on-mobile-but-snaps-to-the-cent,Creating responsive nav that aligns to the right on mobile but snaps to the center on larger screens,1559178494.0,,,,
807,"['javascript', 'html', 'css', 'iframe']","{'account_id': 12927013, 'reputation': 5, 'user_id': 9941184, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PqWcz.png?s=256&g=1', 'display_name': 'Yonokid', 'link': 'https://stackoverflow.com/users/9941184/yonokid'}",True,601,56370379.0,2,0,1559178409,1559175500,56370104,CC BY-SA 4.0,https://stackoverflow.com/questions/56370104/how-would-i-change-the-src-of-an-iframe-with-a-text-input,How would I change the src of an iframe with a text input?,,,,,
808,"['html', 'css', 'google-chrome']","{'account_id': 16038549, 'reputation': 19, 'user_id': 11575560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa1d95f0a57a3146095fa38804c77ac5?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11575560', 'link': 'https://stackoverflow.com/users/11575560/user11575560'}",False,380,,0,1,1559178164,1559174478,56370009,CC BY-SA 4.0,https://stackoverflow.com/questions/56370009/chrome-is-trying-to-load-fonts-from-cache-after-updating-to-version-74-any-impl,Chrome is trying to load fonts from Cache after updating to version 74. Any implementation changes in latest version?,1559178164.0,,,,
809,"['html', 'css', 'html-lists']","{'account_id': 11373508, 'reputation': 179, 'user_id': 8338469, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/312f0c7ebf2e5e9fe4f7d6f06fac2a4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProgrammingEnthusiast', 'link': 'https://stackoverflow.com/users/8338469/programmingenthusiast'}",True,43,56370141.0,3,0,1559176403,1559175303,56370093,CC BY-SA 4.0,https://stackoverflow.com/questions/56370093/centre-a-navigation-bar-with-html-css,Centre a Navigation Bar with HTML/CSS,,,,,
810,"['jquery', 'html', 'css', 'kendo-grid']","{'account_id': 14981755, 'reputation': 29, 'user_id': 10815568, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-wG0QOLtBYK0/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-iXmUheRunVx5Rw3CQJPL2i8Pi76A/mo/photo.jpg?sz=256', 'display_name': 'Shiba Tatsuya', 'link': 'https://stackoverflow.com/users/10815568/shiba-tatsuya'}",True,217,56368087.0,1,-2,1559175028,1559140098,56362930,CC BY-SA 4.0,https://stackoverflow.com/questions/56362930/how-to-put-two-children-of-kendo-grid-hierarchy-into-tab,How to put two children of Kendo grid hierarchy into tab?,1559175028.0,,,,
811,"['javascript', 'html', 'css']","{'account_id': 4452118, 'reputation': 527, 'user_id': 3623659, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/315dd4e0e11bc9ebc8f872b760e46e04?s=256&d=identicon&r=PG&f=1', 'display_name': 'TakeMeToTheMoon', 'link': 'https://stackoverflow.com/users/3623659/takemetothemoon'}",True,49,56369039.0,2,0,1559174975,1559166100,56368912,CC BY-SA 4.0,https://stackoverflow.com/questions/56368912/position-div-depending-on-the-height-of-another-div,Position div depending on the height of another div,,,,,
812,"['html', 'css', 'google-chrome']","{'account_id': 13150524, 'reputation': 362, 'user_id': 9499289, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ez1qgAxVf0k/AAAAAAAAAAI/AAAAAAAAQug/AWtx4rt2g1A/photo.jpg?sz=256', 'display_name': 'weng tee', 'link': 'https://stackoverflow.com/users/9499289/weng-tee'}",False,96,,0,1,1559172965,1559172965,56369826,CC BY-SA 4.0,https://stackoverflow.com/questions/56369826/search-input-field-shrinks-on-user-engagement-on-android,search input field shrinks on user engagement on android,,,,,
813,"['html', 'css', 'wordpress']","{'account_id': 5310509, 'reputation': 23, 'user_id': 4338006, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/481349efba818c552101efb3d6b0a9ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marek Zakrzewski', 'link': 'https://stackoverflow.com/users/4338006/marek-zakrzewski'}",True,1034,56369703.0,2,-10,1559172563,1559171167,56369615,,https://stackoverflow.com/questions/56369615/centering-featured-image-in-wordpress,Centering featured image in Wordpress,1559172563.0,,1559198165.0,Not suitable for this site,
814,"['css', 'reactjs', 'material-ui']","{'account_id': 14598907, 'reputation': 859, 'user_id': 10543735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3882cc7ae4cd015cc3a2a93c84e98233?s=256&d=identicon&r=PG&f=1', 'display_name': 'VickTree', 'link': 'https://stackoverflow.com/users/10543735/vicktree'}",True,1046,56368380.0,1,3,1559172117,1559161219,56367941,CC BY-SA 4.0,https://stackoverflow.com/questions/56367941/material-ui-cards-dont-have-css-on-load,material-ui cards dont have CSS on load,1559162847.0,,,,
815,"['javascript', 'css']","{'account_id': 7907512, 'reputation': 794, 'user_id': 5972531, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://lh5.googleusercontent.com/-3iXENmp-sQA/AAAAAAAAAAI/AAAAAAAABdo/TH2bQ5v2RlM/photo.jpg?sz=256', 'display_name': 'Mote Zart', 'link': 'https://stackoverflow.com/users/5972531/mote-zart'}",True,76,56369666.0,1,0,1559171554,1559170716,56369562,CC BY-SA 4.0,https://stackoverflow.com/questions/56369562/handle-transition-on-absolutely-position-element-pushing-other-elements,Handle transition on absolutely position element pushing other elements,,,,,
816,"['html', 'css']","{'account_id': 15680467, 'reputation': 89, 'user_id': 11314554, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-t1M_1_bsqc8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfqtV-HB7aJ5_b9kfk1Xlz5rucvUg/mo/photo.jpg?sz=256', 'display_name': 'Zamurph', 'link': 'https://stackoverflow.com/users/11314554/zamurph'}",True,1255,56369395.0,3,0,1559170252,1559168670,56369318,CC BY-SA 4.0,https://stackoverflow.com/questions/56369318/how-can-i-add-a-border-to-the-label-for-checkboxes-when-they-are-selected,How can I add a border to the label for checkboxes when they are selected?,1559168906.0,,,,
817,"['html', 'css', 'flexbox']","{'account_id': 11774929, 'reputation': 478, 'user_id': 8616760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04c7a592a37ba53461b25506126545d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'noobcoderiam', 'link': 'https://stackoverflow.com/users/8616760/noobcoderiam'}",False,31,,0,0,1559169813,1559168771,56369328,,https://stackoverflow.com/questions/56369328/when-i-set-flexbox-column-height-to-100-it-makes-its-parents-height-larger,"When i set flexbox-column height to 100%, it makes its parents height larger",1559169754.0,,1559169788.0,Duplicate,
818,"['javascript', 'php', 'jquery', 'css', 'wordpress']","{'account_id': 10582802, 'reputation': 550, 'user_id': 7796043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ac105be0330c617a30978d2e016644b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mv27', 'link': 'https://stackoverflow.com/users/7796043/mv27'}",True,77,56369341.0,1,2,1559168900,1559165655,56368833,CC BY-SA 4.0,https://stackoverflow.com/questions/56368833/hide-element-when-click-on-button-and-pageload,Hide element when click on button and pageload,1559167172.0,,,,
819,"['javascript', 'html', 'css']","{'account_id': 14850675, 'reputation': 3, 'user_id': 10724731, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d47ccae15de420d30aaf1e5dade46771?s=256&d=identicon&r=PG', 'display_name': 'Rachel Irene Lunan', 'link': 'https://stackoverflow.com/users/10724731/rachel-irene-lunan'}",True,43,56369231.0,1,0,1559168368,1559167675,56369163,CC BY-SA 4.0,https://stackoverflow.com/questions/56369163/is-it-possible-to-convert-a-string-into-a-node,Is it possible to convert a string into a node?,,,,,
820,"['javascript', 'html', 'css', 'mapbox', 'mapbox-gl-js']","{'account_id': 16015650, 'reputation': 113, 'user_id': 11558468, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BsXWU.jpg?s=256&g=1', 'display_name': 'Aurora', 'link': 'https://stackoverflow.com/users/11558468/aurora'}",True,920,56368716.0,1,0,1559164976,1558891574,56315839,CC BY-SA 4.0,https://stackoverflow.com/questions/56315839/mapbox-map-layer-control-with-javascript,mapbox map layer control with javascript,1559151870.0,,,,
821,"['jquery', 'css', 'wordpress', 'css-selectors']","{'account_id': 15618659, 'reputation': 21, 'user_id': 11268188, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-riuDVYCfGGM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdepykQVnVQ8DgXPuAkHXq7qV-RRQ/mo/photo.jpg?sz=256', 'display_name': 'Lucas Sada Nobre', 'link': 'https://stackoverflow.com/users/11268188/lucas-sada-nobre'}",False,27,,0,2,1559164758,1559163400,56368392,CC BY-SA 4.0,https://stackoverflow.com/questions/56368392/trying-to-apply-the-styles-to-a-lead-generator-form-in-my-wp-blog-post-pages,Trying to apply the styles to a lead generator form in my WP blog post pages,1559164758.0,,,,
822,"['css', 'flexbox']","{'account_id': 16026586, 'reputation': 11, 'user_id': 11566669, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-JAPEusE9jJU/AAAAAAAAAAI/AAAAAAAAZ-E/Y_oQ3RtR6eY/photo.jpg?sz=256', 'display_name': 'Jawn', 'link': 'https://stackoverflow.com/users/11566669/jawn'}",False,73,,1,0,1559164041,1559039319,56340178,CC BY-SA 4.0,https://stackoverflow.com/questions/56340178/single-column-gallery-with-flexbox-with-certain-divs-split-in-two,Single column gallery with flexbox with certain divs split in two,1559046256.0,,,,
823,"['html', 'css', 'wordpress']","{'user_type': 'does_not_exist', 'display_name': 'user11552179'}",False,319,,2,0,1559163636,1559162317,56368176,CC BY-SA 4.0,https://stackoverflow.com/questions/56368176/how-to-move-a-button-background,How to move a button background?,1559162729.0,,,,
824,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 15281071, 'reputation': 13, 'user_id': 11025456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e3f452e1266f6e507c795f9160cdb8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vonathar', 'link': 'https://stackoverflow.com/users/11025456/vonathar'}",True,553,56368125.0,1,1,1559162572,1559159511,56367594,CC BY-SA 4.0,https://stackoverflow.com/questions/56367594/how-to-render-a-self-destructing-paragraph-at-mouse-position-in-react,How to render a self-destructing paragraph at mouse position in React?,1559160774.0,,,,
825,"['javascript', 'php', 'html', 'css', 'laravel']","{'account_id': 13911682, 'reputation': 99, 'user_id': 11574621, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-rTqEoyC-Nfg/AAAAAAAAAAI/AAAAAAAAAIU/VVke1XKVeDA/photo.jpg?sz=256', 'display_name': 'Jhonatan Mendes', 'link': 'https://stackoverflow.com/users/11574621/jhonatan-mendes'}",True,79,56368189.0,1,0,1559162377,1559156732,56366994,CC BY-SA 4.0,https://stackoverflow.com/questions/56366994/form-does-not-get-full-text-from-database,form does not get full text from database,1559157444.0,,,,
826,"['html', 'css', 'django', 'bootstrap-4']","{'user_type': 'does_not_exist', 'display_name': 'user11004475'}",False,80,,1,0,1559160544,1559147686,56365033,CC BY-SA 4.0,https://stackoverflow.com/questions/56365033/how-to-add-dropdown-list-which-contains-all-element-in-my-product-list,How to add dropdown list which contains all element in my product list,1559159387.0,,,,
827,"['html', 'css', 'css-grid']","{'account_id': 1330811, 'reputation': 35, 'user_id': 1274779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d6994a9a039671e45c66f8f7f82177e?s=256&d=identicon&r=PG', 'display_name': 'LeonidasLogis', 'link': 'https://stackoverflow.com/users/1274779/leonidaslogis'}",False,162,,0,0,1559160339,1559160339,56367761,CC BY-SA 4.0,https://stackoverflow.com/questions/56367761/css-display-grid-height-issues-is-3998px-the-max-height-for-a-grid,CSS Display Grid Height Issues. Is 3998px the max height for a grid?,,,,,
828,"['html', 'css', 'html-table']","{'account_id': 2028962, 'reputation': 1405, 'user_id': 9049216, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/bbb078bd76dc5110b4a3ba8569142b3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'flash', 'link': 'https://stackoverflow.com/users/9049216/flash'}",True,1187,56366172.0,5,0,1559160259,1559152054,56366031,CC BY-SA 4.0,https://stackoverflow.com/questions/56366031/how-to-place-a-small-square-box-across-every-td-element-having-text-in-css,How to place a small square box across every td element having text in css?,,,,,
829,"['html', 'css', 'twitter-bootstrap', 'responsive-design']","{'account_id': 14816334, 'reputation': 265, 'user_id': 10700229, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ysXbO.jpg?s=256&g=1', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/10700229/adrian'}",True,41,56364010.0,1,-1,1559159425,1559141949,56363506,CC BY-SA 4.0,https://stackoverflow.com/questions/56363506/why-this-gallery-is-not-responsive,Why this gallery is not responsive?,,,,,
830,"['html', 'css']","{'account_id': 14762336, 'reputation': 71, 'user_id': 10661295, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qo4FG.jpg?s=256&g=1', 'display_name': 'Tryingprogrammer', 'link': 'https://stackoverflow.com/users/10661295/tryingprogrammer'}",False,82,,1,0,1559159225,1559060747,56346502,CC BY-SA 4.0,https://stackoverflow.com/questions/56346502/position-of-picture-changed,Position of picture changed,1559064121.0,,,,
831,['css'],"{'account_id': 6213143, 'reputation': 2020, 'user_id': 5721245, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://lh5.googleusercontent.com/-JtxBk5y__Z8/AAAAAAAAAAI/AAAAAAAAA6s/jBR2dop4AxU/photo.jpg?sz=256', 'display_name': 'Zeyad Etman', 'link': 'https://stackoverflow.com/users/5721245/zeyad-etman'}",True,52,56367122.0,1,0,1559157262,1559154721,56366610,CC BY-SA 4.0,https://stackoverflow.com/questions/56366610/i-cant-handle-a-z-index-with-position-absolute,I can&#39;t handle a z-index with position absolute,1559156356.0,,,,
832,"['html', 'css', 'twitter-bootstrap']","{'account_id': 13027538, 'reputation': 25, 'user_id': 9415048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00543140ed8431859db376562565b234?s=256&d=identicon&r=PG', 'display_name': 'Nisutec', 'link': 'https://stackoverflow.com/users/9415048/nisutec'}",True,27,56365038.0,2,1,1559156641,1559147295,56364944,CC BY-SA 4.0,https://stackoverflow.com/questions/56364944/how-i-can-add-a-css-file-correctly-to-a-php-file,how I can add a css file correctly to a php file,,,,,
833,"['javascript', 'html', 'css']","{'account_id': 4463780, 'reputation': 471, 'user_id': 3631932, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/02c1511d00362a7be6aa7819889f1efc?s=256&d=identicon&r=PG&f=1', 'display_name': 'andrea', 'link': 'https://stackoverflow.com/users/3631932/andrea'}",True,541,,2,0,1559155715,1559153861,56366429,,https://stackoverflow.com/questions/56366429/how-can-i-set-data-content-on-hrafter-in-javascript,How can I set data-content on hr:after in javascript?,,,1559155688.0,Duplicate,
834,"['html', 'css']","{'account_id': 9865590, 'reputation': 1100, 'user_id': 7307172, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/QSzl1.png?s=256&g=1', 'display_name': 'GreenSaber', 'link': 'https://stackoverflow.com/users/7307172/greensaber'}",False,49,,0,0,1559155580,1559155079,56366675,,https://stackoverflow.com/questions/56366675/html-css-keep-a-div-at-the-bottom-of-the-page-with-changing-page-height,HTML/CSS Keep a div at the bottom of the page with changing page height,1559155580.0,,1559155630.0,Duplicate,
835,"['html', 'css', 'html-table']","{'account_id': 3234275, 'reputation': 1215, 'user_id': 2728841, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2728841', 'link': 'https://stackoverflow.com/users/2728841/user2728841'}",True,60,56366285.0,1,0,1559154915,1559145844,56364588,CC BY-SA 4.0,https://stackoverflow.com/questions/56364588/allow-element-to-overflow-in-table-with-table-layoutfixed,Allow element to overflow in table with table-layout:fixed,1559148988.0,,,,
836,"['html', 'css', 'squarespace']","{'account_id': 16036778, 'reputation': 21, 'user_id': 11574272, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-StreWsYUYos/AAAAAAAAAAI/AAAAAAAAABI/RNFIhwcRpz0/photo.jpg?sz=256', 'display_name': 'Ansley Beutler', 'link': 'https://stackoverflow.com/users/11574272/ansley-beutler'}",True,1100,,3,2,1559154881,1559150837,56365752,CC BY-SA 4.0,https://stackoverflow.com/questions/56365752/how-to-align-second-line-in-a-bullet-ed-un-ordered-list,How to align second line in a bullet-ed un-ordered list,1559151058.0,,,,
837,"['html', 'css', 'svg']","{'account_id': 6199940, 'reputation': 1319, 'user_id': 5194466, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/KBykJ.jpg?s=256&g=1', 'display_name': 'Henry', 'link': 'https://stackoverflow.com/users/5194466/henry'}",True,116,56361629.0,2,1,1559153455,1559134692,56361249,CC BY-SA 4.0,https://stackoverflow.com/questions/56361249/scaling-an-svg-that-is-not-inline,Scaling an SVG that is not inline,1559136090.0,,,,
