,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
305,"['css', 'firefox', 'google-chrome', 'webkit']","{'account_id': 1867985, 'reputation': 123, 'user_id': 1691037, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/7a89fa21162c6d275996003d5cf91286?s=256&d=identicon&r=PG', 'display_name': 'Nicholas-c', 'link': 'https://stackoverflow.com/users/1691037/nicholas-c'}",True,8119,,2,6,1540972131,1348331218,,12545587,CC BY-SA 3.0,https://stackoverflow.com/questions/12545587/webkit-box-reflect-in-firefox-and-ie-css,-webkit-box-reflect in firefox and IE - CSS,,,,,
306,"['css', 'performance']","{'account_id': 190229, 'reputation': 746, 'user_id': 430059, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7db01e49064a1b9dd8c481417f27dc7d?s=256&d=identicon&r=PG', 'display_name': 'richie-torres', 'link': 'https://stackoverflow.com/users/430059/richie-torres'}",True,185,12545977.0,2,3,1540882347,1348333681,1348334088.0,12545929,CC BY-SA 3.0,https://stackoverflow.com/questions/12545929/are-there-any-performance-differences-between-color-names-or-hexa-values-in-css,Are there any performance differences between color names or hexa values in css?,,,,,
307,"['html', 'css']","{'account_id': 1762046, 'reputation': 495, 'user_id': 1608889, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/a70d337d63e941a777f9d3c51d6ef1a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'nodesto', 'link': 'https://stackoverflow.com/users/1608889/nodesto'}",True,615,12238089.0,3,1,1540882284,1346605771,,12238036,CC BY-SA 3.0,https://stackoverflow.com/questions/12238036/html-css-how-do-i-completely-remove-the-scroll-bars-on-the-side-of-div,HTML &amp; CSS: How do I completely remove the scroll-bars on the side of &lt;div&gt;?,,,,,
308,"['html', 'css']","{'account_id': 1278902, 'reputation': 697, 'user_id': 1675971, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/999870ba8d36a62875d2afc299355149?s=256&d=identicon&r=PG', 'display_name': 'digvijay91', 'link': 'https://stackoverflow.com/users/1675971/digvijay91'}",True,16657,12448994.0,4,4,1540548309,1347815680,1347816974.0,12448950,CC BY-SA 3.0,https://stackoverflow.com/questions/12448950/how-to-set-div-with-100-height-with-border,How to set Div with 100% height with border?,,,,,
309,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1827039, 'reputation': 1276, 'user_id': 1659450, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/da0841b305a9dc25331ab1ce7a5b7c98?s=256&d=identicon&r=PG', 'display_name': 'Friend', 'link': 'https://stackoverflow.com/users/1659450/friend'}",True,3231,12347838.0,6,5,1539693120,1347264440,1539693120.0,12347556,CC BY-SA 4.0,https://stackoverflow.com/questions/12347556/changing-all-td-color-onclick-for-a-particular-table,changing all &lt;td&gt; color onclick for a particular table,,,,,
310,"['jquery', 'css', 'html-table']","{'account_id': 537551, 'reputation': 159, 'user_id': 905999, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/f9b182ea6fb83917c5c69c6bf25c99ea?s=256&d=identicon&r=PG', 'display_name': 'm1243', 'link': 'https://stackoverflow.com/users/905999/m1243'}",True,148,12277466.0,2,-1,1539626728,1346832597,1539626728.0,12277114,CC BY-SA 4.0,https://stackoverflow.com/questions/12277114/adding-cookie-functionality-to-jquery-script-ensuring-table-cells-remain-highli,Adding cookie functionality to jQuery script (ensuring table cells remain highlighted),,,,,
311,"['html', 'css']","{'account_id': 1373252, 'reputation': 151, 'user_id': 1307770, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/9dde4092ba30e8c81c47d6fe9ee584a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tomas', 'link': 'https://stackoverflow.com/users/1307770/tomas'}",True,455,,1,2,1539430345,1348178805,1539430345.0,12521606,CC BY-SA 4.0,https://stackoverflow.com/questions/12521606/css-background-image-stretch-with-background-image-property,CSS background image stretch with background-image property,,,,,
312,"['css', 'svg', 'embed', 'hta']","{'account_id': 1874064, 'reputation': 15428, 'user_id': 1695680, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/407d4b68afe5b3a71e84a1a3d5811cff?s=256&d=identicon&r=PG', 'display_name': 'ThorSummoner', 'link': 'https://stackoverflow.com/users/1695680/thorsummoner'}",False,1085,,2,1,1539396164,1348523860,1348566885.0,12573504,CC BY-SA 3.0,https://stackoverflow.com/questions/12573504/how-do-i-embed-svg-into-a-single-hta-htm-document,How do I embed SVG into a single hta/htm document?,,,,,
313,"['css', 'html-lists']","{'account_id': 968842, 'reputation': 44138, 'user_id': 991788, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/39d159a6f2a0cacf9e03a0e16bbd3097?s=256&d=identicon&r=PG', 'display_name': 'Sachin Kainth', 'link': 'https://stackoverflow.com/users/991788/sachin-kainth'}",True,33996,12464519.0,3,10,1539261469,1347903736,1353716105.0,12464500,CC BY-SA 3.0,https://stackoverflow.com/questions/12464500/css-to-select-all-li-in-ul,CSS to select all li in ul,,,,,
314,"['html', 'css', 'hyperlink', 'directory']","{'account_id': 1420160, 'reputation': 8549, 'user_id': 1344955, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/ebbac7b82d21d98c2638233797a323c2?s=256&d=identicon&r=PG', 'display_name': 'SeinopSys', 'link': 'https://stackoverflow.com/users/1344955/seinopsys'}",True,120,12228459.0,4,0,1539154916,1346508590,1539154916.0,12228448,CC BY-SA 4.0,https://stackoverflow.com/questions/12228448/html-file-linking-between-directories,HTML file linking between directories,,,,,
315,"['css', 'web-applications', 'twitter-bootstrap']","{'account_id': 1731348, 'reputation': 121, 'user_id': 1584895, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5cb013861ddf73ff52db783fee6f838a?s=256&d=identicon&r=PG', 'display_name': 'talr', 'link': 'https://stackoverflow.com/users/1584895/talr'}",True,12874,12351994.0,4,4,1539076972,1347273620,,12349979,CC BY-SA 3.0,https://stackoverflow.com/questions/12349979/bootstrap-button-with-divider,Bootstrap button with divider,,,,,
316,"['css', 'fonts', 'rendering', 'font-face', 'webfonts']","{'account_id': 86178, 'reputation': 41253, 'user_id': 1444475, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b51b5cc4ac03ec4f688fc9ae5908a663?s=256&d=identicon&r=PG', 'display_name': 'matt', 'link': 'https://stackoverflow.com/users/1444475/matt'}",True,13434,,1,6,1538878131,1348862326,1538878131.0,12646592,CC BY-SA 4.0,https://stackoverflow.com/questions/12646592/webkit-font-smoothing-suddenly-different-results-in-chrome-and-safari,webkit-font-smoothing: suddenly different results in chrome and safari,,,,,
317,"['html', 'css', 'apache']","{'account_id': 1398076, 'reputation': 938, 'user_id': 1327436, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/12187ea13df8dc6da5810a582a2cadf0?s=256&d=identicon&r=PG', 'display_name': 'user1327', 'link': 'https://stackoverflow.com/users/1327436/user1327'}",True,17855,,3,10,1538877182,1347037313,1538877182.0,12322443,,https://stackoverflow.com/questions/12322443/site-looks-perfect-from-localhost-but-not-from-server,"Site looks perfect from localhost, but not from server",1347231441.0,too localized,,,
318,"['css-float', 'vertical-alignment', 'css', 'alignment']","{'account_id': 195901, 'reputation': 5816, 'user_id': 494979, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/fxY6u.jpg?s=256&g=1', 'display_name': 'Nicolas Le Thierry d&#39;Ennequin', 'link': 'https://stackoverflow.com/users/494979/nicolas-le-thierry-dennequin'}",True,25076,12511532.0,5,12,1538876964,1348138374,1352219923.0,12511135,CC BY-SA 3.0,https://stackoverflow.com/questions/12511135/h1-on-the-left-buttons-on-the-right-vertically-aligned,"H1 on the left, &quot;buttons&quot; on the right, vertically aligned",,,,,
319,"['javascript', 'css', 'facebook', 'image']","{'account_id': 29663, 'reputation': 10107, 'user_id': 80353, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/98f2707a4c022c1d84adad5a0cde53ca?s=256&d=identicon&r=PG', 'display_name': 'Kim Stacks', 'link': 'https://stackoverflow.com/users/80353/kim-stacks'}",True,2781,,4,13,1538854703,1347351247,1538854703.0,12365445,CC BY-SA 4.0,https://stackoverflow.com/questions/12365445/how-does-facebook-auto-display-the-image-in-the-right-size-depending-on-user-scr,How does Facebook auto display the image in the right size depending on user screens?,,,,,
320,"['javascript', 'jquery', 'css']","{'account_id': 168649, 'reputation': 6151, 'user_id': 394241, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3053d95e25ab78a2c696b6e24c7dd8cf?s=256&d=identicon&r=PG', 'display_name': 'daveomcd', 'link': 'https://stackoverflow.com/users/394241/daveomcd'}",True,41192,12624695.0,6,6,1538772552,1348758632,,12624570,CC BY-SA 3.0,https://stackoverflow.com/questions/12624570/jquery-how-do-i-remove-a-css-border-property-from-my-div,jQuery: How do I remove a css border property from my div?,,,,,
321,"['javascript', 'html', 'css']","{'account_id': 1889968, 'reputation': 1425, 'user_id': 1708333, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/51F4J.jpg?s=256&g=1', 'display_name': 'Balram Singh', 'link': 'https://stackoverflow.com/users/1708333/balram-singh'}",True,468,,1,-2,1538241862,1348925016,1538241862.0,12653049,,https://stackoverflow.com/questions/12653049/centre-align-an-image-from-vertically-and-horizontally-both,Centre align an image from vertically and horizontally both,1348934806.0,not a real question,,,
322,"['html', 'css', 'truetype']","{'account_id': 1513478, 'reputation': 1274, 'user_id': 1415032, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/7f8b56ba9db0b45d6af0e48047647d8a?s=256&d=identicon&r=PG', 'display_name': 'ghaschel', 'link': 'https://stackoverflow.com/users/1415032/ghaschel'}",False,1390,,3,-1,1536454421,1348497289,1424550610.0,12567181,CC BY-SA 3.0,https://stackoverflow.com/questions/12567181/fonts-not-showing-up-font-face-000webhost,Fonts not showing up @font-face 000webhost,,,,,
323,"['html', 'responsive-design', 'css']","{'account_id': 1797985, 'reputation': 245, 'user_id': 1636968, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/d247b969653efb61be4d095416f4ec2e?s=256&d=identicon&r=PG', 'display_name': 'user1636968', 'link': 'https://stackoverflow.com/users/1636968/user1636968'}",True,206043,12632717.0,3,11,1536418984,1348796779,1478329719.0,12632500,CC BY-SA 3.0,https://stackoverflow.com/questions/12632500/making-div-content-responsive,Making div content responsive,,,,,
324,"['css', 'twitter-bootstrap', 'less', 'alpha']","{'account_id': 162355, 'reputation': 87347, 'user_id': 383759, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/c73a65aa2e601e538177c73737f3d8f6?s=256&d=identicon&r=PG', 'display_name': 'Hailwood', 'link': 'https://stackoverflow.com/users/383759/hailwood'}",True,6650,,2,14,1536339822,1348569300,1536339822.0,12581158,CC BY-SA 4.0,https://stackoverflow.com/questions/12581158/twitter-bootstrap-hex-to-rgba,Twitter bootstrap hex to rgba?,,,,,
325,"['javascript', 'jquery', 'css', 'html-table']","{'account_id': 1509859, 'reputation': 3343, 'user_id': 1412255, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bf3673fa3e1f7bcaed6c013a3701c3fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peeyush Kushwaha', 'link': 'https://stackoverflow.com/users/1412255/peeyush-kushwaha'}",True,940,12314701.0,1,1,1535973549,1347003916,1592644375.0,12313883,CC BY-SA 4.0,https://stackoverflow.com/questions/12313883/getting-exact-pinpoint-width-of-an-element-using-jquery,Getting exact pinpoint width of an element using jQuery,,,,,
326,"['javascript', 'css', 'html-table']","{'account_id': 1870077, 'reputation': 1979, 'user_id': 1692526, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/WDxRB.jpg?s=256&g=1', 'display_name': 'Swanidhi', 'link': 'https://stackoverflow.com/users/1692526/swanidhi'}",True,6666,,1,2,1535959559,1348420151,1535959559.0,12554374,CC BY-SA 4.0,https://stackoverflow.com/questions/12554374/position-child-div-at-the-bottom-of-parent-div,Position child DIV at the bottom of parent DIV,,,,,
327,"['javascript', 'jquery', 'css', 'html-table']","{'account_id': 1479432, 'reputation': 675, 'user_id': 1389133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66fa9191957d9fe06bea251229ee3b04?s=256&d=identicon&r=PG', 'display_name': 'Daljit', 'link': 'https://stackoverflow.com/users/1389133/daljit'}",True,105,12597251.0,5,2,1535907284,1348646633,1535907284.0,12597199,CC BY-SA 4.0,https://stackoverflow.com/questions/12597199/unexpected-behavior-of-even-pseudo-selector-in-jquery,Unexpected Behavior of :even pseudo selector in jquery,,,,,
328,"['javascript', 'css', 'html-table']","{'account_id': 1267862, 'reputation': 1144, 'user_id': 1224762, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9b35c11d1a908a30317deb0788d42bfd?s=256&d=identicon&r=PG', 'display_name': 'Joey', 'link': 'https://stackoverflow.com/users/1224762/joey'}",True,1682,12605123.0,1,1,1535907253,1348672138,1535907253.0,12604840,CC BY-SA 4.0,https://stackoverflow.com/questions/12604840/creating-a-scrolling-html-table-programmatically,Creating a scrolling html table programmatically,,,,,
329,"['javascript', 'jquery', 'css', 'html-table']","{'account_id': 230750, 'reputation': 4826, 'user_id': 494540, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/60306652129b41e624d64d04fec33100?s=256&d=identicon&r=PG&f=1', 'display_name': 'emt14', 'link': 'https://stackoverflow.com/users/494540/emt14'}",True,652,12660558.0,1,0,1535823012,1348992229,1535823012.0,12659695,CC BY-SA 4.0,https://stackoverflow.com/questions/12659695/html-efficient-retractable-table-columns,html efficient retractable table columns,,,,,
330,['css'],"{'account_id': 79643, 'reputation': 10032, 'user_id': 225680, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/4339b5ff75cc20b7f29e2a7194fac241?s=256&d=identicon&r=PG', 'display_name': 'Yaakov Shoham', 'link': 'https://stackoverflow.com/users/225680/yaakov-shoham'}",True,4071,12643091.0,4,6,1535518059,1348844072,1535518059.0,12642405,CC BY-SA 4.0,https://stackoverflow.com/questions/12642405/how-to-strongly-force-line-height-in-css-with-no-stretches,"How to strongly force line-height in css, with no stretches?",,,,,
331,"['css', 'css-transforms', 'internet-explorer-10']","{'account_id': 1483656, 'reputation': 58955, 'user_id': 1392379, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/nzmIq.png?s=256&g=1', 'display_name': 'ndm', 'link': 'https://stackoverflow.com/users/1392379/ndm'}",True,26540,15196468.0,6,52,1534989137,1348752225,1348752617.0,12622441,CC BY-SA 3.0,https://stackoverflow.com/questions/12622441/why-is-backface-visibility-hidden-not-working-in-ie10-when-perspective-is-applie,Why is backface-visibility hidden not working in IE10 when perspective is applied to parent elements?,,,,,
332,"['css', 'windows', 'safari', 'html-select']","{'account_id': 1717575, 'reputation': 331, 'user_id': 1574327, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/d821c45250a5d03c1e18a478f279dcf4?s=256&d=identicon&r=PG', 'display_name': 'eggs', 'link': 'https://stackoverflow.com/users/1574327/eggs'}",True,8961,,3,5,1534390547,1348069941,1534390547.0,12498358,CC BY-SA 4.0,https://stackoverflow.com/questions/12498358/select-arrow-missing-on-safari-windows,Select Arrow missing on Safari Windows,,,,,
333,['css'],"{'account_id': 158367, 'reputation': 66430, 'user_id': 376947, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/1b61fefdf47fd531f94a86516dba0521?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/376947/alex'}",True,12939,12461582.0,3,9,1534266273,1347892068,1534266273.0,12461441,,https://stackoverflow.com/questions/12461441/rounded-arrows-with-css,Rounded arrows with CSS,1347926683.0,exact duplicate,,,
334,"['css', 'jquery-mobile']","{'account_id': 210307, 'reputation': 3604, 'user_id': 461844, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f80fac7d0bb3cdf5098fc5bed15bee6d?s=256&d=identicon&r=PG', 'display_name': 'Bilbo Baggins', 'link': 'https://stackoverflow.com/users/461844/bilbo-baggins'}",True,188,,2,-2,1533933969,1346438316,,12220891,CC BY-SA 3.0,https://stackoverflow.com/questions/12220891/jquery-mobile-stops-working-if-i-remove-the-css-file,jQuery Mobile stops working if I remove the css file,,,,,
335,"['html', 'css', 'gallery', 'vertical-scrolling', 'nowrap']","{'account_id': 1789508, 'reputation': 125, 'user_id': 1630242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f81a8453754c453c78b71e6afc221679?s=256&d=identicon&r=PG', 'display_name': 'stack collision with heap', 'link': 'https://stackoverflow.com/users/1630242/stack-collision-with-heap'}",True,4811,12402408.0,3,5,1533051698,1347466352,,12392396,CC BY-SA 3.0,https://stackoverflow.com/questions/12392396/white-spacenowrap-breaks-displaytable,white-space:nowrap breaks display:table,,,,,
336,"['javascript', 'jquery', 'css', 'mouseup']","{'account_id': 1127697, 'reputation': 1271, 'user_id': 1114555, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e58a1de8f5dbab41043a7133b00a00b9?s=256&d=identicon&r=PG', 'display_name': 'preahkumpii', 'link': 'https://stackoverflow.com/users/1114555/preahkumpii'}",True,11099,12348816.0,4,7,1532038988,1347268963,,12348737,CC BY-SA 3.0,https://stackoverflow.com/questions/12348737/jquery-mouseup-not-firing-after-drag-off-link,jQuery mouseup not firing after drag off link,,,,,
337,"['html', 'css']","{'account_id': 1086064, 'reputation': 2545, 'user_id': 1081753, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/8b51655040bb981a0fef8e40f92cee7c?s=256&d=identicon&r=PG', 'display_name': 'ihtus', 'link': 'https://stackoverflow.com/users/1081753/ihtus'}",True,29674,12641156.0,2,11,1531896763,1348839421,1531896763.0,12641104,CC BY-SA 4.0,https://stackoverflow.com/questions/12641104/css-table-columns-width-fixed-dynamic30-dynamic70-fixed,CSS Table columns width: fixed - dynamic(30%) - dynamic(70%) - fixed,,,,,
338,"['jquery', 'css', 'ios', 'mobile', 'transitions']","{'account_id': 1463755, 'reputation': 1931, 'user_id': 1377282, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e7d816f5657b45d788f7a1f23671886d?s=256&d=identicon&r=PG', 'display_name': 'Stephen', 'link': 'https://stackoverflow.com/users/1377282/stephen'}",True,10784,12382955.0,4,4,1531124391,1347432761,1347433808.0,12382640,CC BY-SA 3.0,https://stackoverflow.com/questions/12382640/css-transition-equivalent-to-jquery-fadein-fadeout-fadeto,"CSS Transition equivalent to jQuery fadeIn(), fadeOut(), fadeTo()",,,,,
339,"['css', 'gmail', 'css-selectors']","{'account_id': 232525, 'reputation': 170915, 'user_id': 497418, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/248d820c4cc1b6eb7924c658c45443b5?s=256&d=identicon&r=PG', 'display_name': 'zzzzBov', 'link': 'https://stackoverflow.com/users/497418/zzzzbov'}",True,5297,,2,3,1530534206,1347462505,,12391262,CC BY-SA 3.0,https://stackoverflow.com/questions/12391262/does-gmail-support-css-classes,Does Gmail support CSS classes?,,,,,
340,"['css', 'css-selectors']","{'account_id': 253167, 'reputation': 3604, 'user_id': 531677, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/fef2d4be2097d10e2fbe652dd1c71ea5?s=256&d=identicon&r=PG', 'display_name': 'brianrhea', 'link': 'https://stackoverflow.com/users/531677/brianrhea'}",True,42341,12375390.0,3,38,1530215805,1347386243,1489429397.0,12375293,CC BY-SA 3.0,https://stackoverflow.com/questions/12375293/nth-child-for-every-two-table-rows,nth-child for every two table rows,,,,,
341,"['css', 'templates', 'html', 'dreamweaver']","{'account_id': 1288600, 'reputation': 167, 'user_id': 1241158, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/6f52b78945306dcb9ca9d62e027b5799?s=256&d=identicon&r=PG', 'display_name': 'Bonedancer', 'link': 'https://stackoverflow.com/users/1241158/bonedancer'}",True,2054,12433311.0,2,3,1530135145,1347665338,1347696137.0,12433230,CC BY-SA 3.0,https://stackoverflow.com/questions/12433230/fixed-left-and-right-columns-liquid-middle-unable-to-span-entire-page,"Fixed Left and Right Columns, Liquid Middle Unable to Span Entire Page",,,,,
342,"['html', 'css', 'svg']","{'account_id': 1198635, 'reputation': 71032, 'user_id': 1169798, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/377ed3aedc46abaa324461feb7e1d2df?s=256&d=identicon&r=PG', 'display_name': 'Sirko', 'link': 'https://stackoverflow.com/users/1169798/sirko'}",True,15407,,3,19,1529348423,1348579351,1348580857.0,12583879,CC BY-SA 3.0,https://stackoverflow.com/questions/12583879/linking-to-css-in-an-svg-embedded-by-an-img-tag,Linking to CSS in an SVG embedded by an IMG tag,,,,,
343,"['javascript', 'css', 'twitter-bootstrap', 'tooltip']","{'account_id': 901718, 'reputation': 2193, 'user_id': 937708, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/992450c83fbd8c5292e300e5c3b379de?s=256&d=identicon&r=PG', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/937708/simon'}",True,33975,12640266.0,6,15,1528667330,1348833952,1462700307.0,12639708,CC BY-SA 3.0,https://stackoverflow.com/questions/12639708/modifying-twitter-bootstraps-tooltip-colors-based-on-position,Modifying Twitter Bootstrap&#39;s Tooltip Colors Based on Position,,,,,
344,"['html', 'css', 'html-table']","{'account_id': 1873661, 'reputation': 81, 'user_id': 1695358, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/kP33D.jpg?s=256&g=1', 'display_name': 'user1695358', 'link': 'https://stackoverflow.com/users/1695358/user1695358'}",True,6123,12572179.0,3,5,1527124018,1348517259,1527124018.0,12572137,CC BY-SA 4.0,https://stackoverflow.com/questions/12572137/how-to-make-diagonal-titles-on-html-tables,How to make diagonal titles on html tables,,,,,
345,"['php', 'css']","{'account_id': 1496205, 'reputation': 465, 'user_id': 1402089, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/cad39b30dce73b76aa80fc0383bb634f?s=256&d=identicon&r=PG', 'display_name': 'Woz', 'link': 'https://stackoverflow.com/users/1402089/woz'}",True,19346,12367163.0,2,16,1526847069,1347357338,,12367134,CC BY-SA 3.0,https://stackoverflow.com/questions/12367134/how-do-i-run-php-inside-css,How do i run PHP inside CSS,,,,,
346,"['html', 'css', 'twitter-bootstrap', 'tablesorter']","{'account_id': 1793372, 'reputation': 701, 'user_id': 1633318, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/003ed0e554c7aa0cdfe614a49f04f0a1?s=256&d=identicon&r=PG', 'display_name': 'Brained Washed', 'link': 'https://stackoverflow.com/users/1633318/brained-washed'}",True,15600,,2,9,1526540224,1348902706,1418821529.0,12650735,CC BY-SA 3.0,https://stackoverflow.com/questions/12650735/how-can-i-make-table-being-capable-of-sorting-with-twitter-bootstrap,How can I make table being capable of sorting with Twitter Bootstrap?,,,,,
347,"['html', 'css', 'combobox', 'listbox']","{'account_id': 1118117, 'reputation': 3024, 'user_id': 1106986, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5f92e66400280698950b137f4f14534a?s=256&d=identicon&r=PG', 'display_name': 'JMarques', 'link': 'https://stackoverflow.com/users/1106986/jmarques'}",True,18355,12458842.0,7,1,1526283929,1347881658,,12458341,CC BY-SA 3.0,https://stackoverflow.com/questions/12458341/list-box-style-in-a-particular-item-option-html,List Box Style in a particular item (option) HTML,,,,,
348,"['css', 'font-face']","{'account_id': 1503903, 'reputation': 573, 'user_id': 1407758, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/20274883676752f886f5da355bba75b8?s=256&d=identicon&r=PG', 'display_name': 'rexdefuror', 'link': 'https://stackoverflow.com/users/1407758/rexdefuror'}",True,3832,12561112.0,1,1,1525276538,1348474013,1356381039.0,12561079,CC BY-SA 3.0,https://stackoverflow.com/questions/12561079/font-face-completely-bugging,@font-face completely bugging,,,,,
349,"['html', 'css', 'css-selectors']","{'account_id': 1870641, 'reputation': 153, 'user_id': 1692948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1a2d98afd83107d3924bce8abb605f4?s=256&d=identicon&r=PG', 'display_name': 'Alina', 'link': 'https://stackoverflow.com/users/1692948/alina'}",True,1978,12556284.0,2,9,1524834253,1348434466,1348434703.0,12556248,CC BY-SA 3.0,https://stackoverflow.com/questions/12556248/css-target-last-paragraph-after-heading,CSS Target Last Paragraph After Heading,,,,,
350,"['html', 'css']","{'account_id': 191387, 'reputation': 5183, 'user_id': 431937, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/78f8e135a779a6e96bbb98dd52f23c45?s=256&d=identicon&r=PG', 'display_name': 'Dimskiy', 'link': 'https://stackoverflow.com/users/431937/dimskiy'}",False,443,,1,2,1524749837,1347315000,1524749837.0,12360141,CC BY-SA 3.0,https://stackoverflow.com/questions/12360141/a-mix-of-behaviors-for-overflow-auto-and-visible,A mix of behaviors for overflow auto and visible,,,,,
351,"['php', 'html', 'css', 'wordpress', 'loops']","{'account_id': 934903, 'reputation': 1597, 'user_id': 964012, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/1f1b736004e1ecef4e70d8c8b68c0443?s=256&d=identicon&r=PG', 'display_name': 'vemund', 'link': 'https://stackoverflow.com/users/964012/vemund'}",True,3810,12340602.0,2,2,1524145181,1347205636,,12340509,CC BY-SA 3.0,https://stackoverflow.com/questions/12340509/wordpress-posts-from-the-same-category-below-post,Wordpress posts from the same category below post,,,,,
352,"['html', 'css', 'firefox']","{'account_id': 1382388, 'reputation': 951, 'user_id': 1315114, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/ae60a52dc8b41f8dd93de88b608b2fc2?s=256&d=identicon&r=PG', 'display_name': 'Halest', 'link': 'https://stackoverflow.com/users/1315114/halest'}",True,5559,12295568.0,4,22,1524132339,1346918705,,12295565,CC BY-SA 3.0,https://stackoverflow.com/questions/12295565/css-new-firefox-release-doesnt-show-border-image-anymore,CSS - New Firefox-release doesn&#39;t show Border-Image anymore,,,,,
