,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason
695,"['css', 'ios', 'material-ui', 'next.js', 'webfonts']","{'account_id': 8536772, 'reputation': 2470, 'user_id': 6398263, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/aW4fu.jpg?s=256&g=1', 'display_name': 'Joel Hager', 'link': 'https://stackoverflow.com/users/6398263/joel-hager'}",False,688,,1,0,1617103727,1617045919,66860404,CC BY-SA 4.0,https://stackoverflow.com/questions/66860404/font-appearing-super-thin-on-safari-ios,font appearing SUPER thin on Safari/iOS,1617103727.0,,,
696,['css'],"{'account_id': 2105612, 'reputation': 65, 'user_id': 1872009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b80309947b02876ce9c62b5c830c1e51?s=256&d=identicon&r=PG', 'display_name': 'kapitel4', 'link': 'https://stackoverflow.com/users/1872009/kapitel4'}",True,313,66869546.0,1,0,1617102018,1617097651,66868529,CC BY-SA 4.0,https://stackoverflow.com/questions/66868529/css-calc-div-with-any-width-given-from-some-other-class-minus-px,"CSS calc: DIV with any width given from some other class, minus px",1617097802.0,,,
697,"['html', 'css', 'slider']","{'account_id': 21020646, 'reputation': 1, 'user_id': 15447075, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/128ee84c1659513bbafd8aee59d9f35d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/15447075/chris'}",True,118,66747700.0,1,-2,1617100954,1616357807,66737082,CC BY-SA 4.0,https://stackoverflow.com/questions/66737082/responsive-slider-with-image-position-changing,Responsive Slider with Image Position Changing,1617100954.0,,,
698,"['javascript', 'html', 'css']","{'account_id': 18038192, 'reputation': 41, 'user_id': 13111089, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh0PJWr7-ydddr_3Y3OOOd9vbxpQTppLzrJJhrTpQ=k-s256', 'display_name': 'Rajdeep Das', 'link': 'https://stackoverflow.com/users/13111089/rajdeep-das'}",False,189,,1,1,1617100632,1617099937,66869178,CC BY-SA 4.0,https://stackoverflow.com/questions/66869178/css-file-properties-are-not-getting-applied-in-the-html-code,CSS File properties are not getting applied in The HTML code,,,,
699,"['html', 'css']","{'account_id': 21061374, 'reputation': 61, 'user_id': 15479695, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3067c8c4a9ce41cbd3b86097abea9412?s=256&d=identicon&r=PG&f=1', 'display_name': 'xyz', 'link': 'https://stackoverflow.com/users/15479695/xyz'}",True,55,,1,1,1617100464,1617100226,66869250,CC BY-SA 4.0,https://stackoverflow.com/questions/66869250/make-column-as-required-in-html,Make column as required in html,,,,
700,['css'],"{'account_id': 543541, 'reputation': 6260, 'user_id': 870815, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/r2Qyo.jpg?s=256&g=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/870815/john'}",True,32,,1,0,1617100177,1617099204,66868974,CC BY-SA 4.0,https://stackoverflow.com/questions/66868974/scale-a-piece-of-html-with-transform-and-correct-the-height,Scale a piece of html with transform and correct the height,1617100177.0,,,
701,"['javascript', 'html', 'css']","{'account_id': 10900469, 'reputation': 347, 'user_id': 8012864, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e83b27f03ed155d58f83135a87c720b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'jsmitter3', 'link': 'https://stackoverflow.com/users/8012864/jsmitter3'}",False,168,,3,0,1617099974,1617098907,66868889,CC BY-SA 4.0,https://stackoverflow.com/questions/66868889/css-change-background-color-of-seperate-div-when-another-div-is-hovered,CSS change background color of seperate div when another div is hovered,1617099117.0,,,
702,"['css', 'reactjs', 'sass', 'module']","{'account_id': 10658802, 'reputation': 1168, 'user_id': 9649720, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4e2962ebb80833948f236ad342805cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/9649720/alexander'}",False,51,,1,1,1617099388,1617098764,66868838,CC BY-SA 4.0,https://stackoverflow.com/questions/66868838/unable-to-import-scss-file-as-react-module,unable to import scss file as react module,,,,
703,"['html', 'css', 'epub']","{'account_id': 20348889, 'reputation': 135, 'user_id': 14926004, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UtMGe.png?s=256&g=1', 'display_name': 'Timothy Ayodele', 'link': 'https://stackoverflow.com/users/14926004/timothy-ayodele'}",True,216,66652231.0,1,0,1617099085,1615807938,66637174,CC BY-SA 4.0,https://stackoverflow.com/questions/66637174/css-position-issue-displaying-epub-file,css position issue displaying epub file,1615898909.0,,,
704,"['css', 'wordpress', 'contrast', 'wcag2.0']","{'account_id': 17635033, 'reputation': 5, 'user_id': 12798450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9736c8a3933883dfde0995c529a9bd78?s=256&d=identicon&r=PG&f=1', 'display_name': 'the_black_planet', 'link': 'https://stackoverflow.com/users/12798450/the-black-planet'}",False,135,,1,0,1617098574,1616320749,66730963,CC BY-SA 4.0,https://stackoverflow.com/questions/66730963/success-criteria-1-4-3-contrast-minimum-aa-problem-cant-change-the-color-c,"Success Criteria 1.4.3 Contrast (Minimum) (AA) problem, can&#39;t change the color codes in additional CSS or style.css",1616397938.0,,,
705,"['android', 'css', 'reactjs', 'react-native', 'android-studio']","{'account_id': 20629375, 'reputation': 11, 'user_id': 15144533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adfe1ce8cbc1ff49da3cb2f77befe2ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paula Guadalajara Saiz', 'link': 'https://stackoverflow.com/users/15144533/paula-guadalajara-saiz'}",False,232,,1,0,1617098445,1617051026,66861460,CC BY-SA 4.0,https://stackoverflow.com/questions/66861460/css-doesnt-work-properly-on-mobile-device-in-react-native,css doesn&#39;t work properly on mobile device in react native,,,,
706,"['css', 'flexbox']","{'account_id': 18094952, 'reputation': 393, 'user_id': 13415477, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/373f4156348b5c773be545e96876d982?s=256&d=identicon&r=PG&f=1', 'display_name': 'whitecircle', 'link': 'https://stackoverflow.com/users/13415477/whitecircle'}",True,468,66823049.0,1,1,1617096574,1616783935,66822617,CC BY-SA 4.0,https://stackoverflow.com/questions/66822617/css-flex-adjust-alignments-for-both-mobile-and-desktop-version,Css flex adjust alignments for both mobile and desktop version,,,,
707,"['html', 'jquery', 'css']","{'account_id': 20456648, 'reputation': 111, 'user_id': 15010137, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c26c5b29b3d85ddfcf51ed95ab7c441e?s=256&d=identicon&r=PG&f=1', 'display_name': '100', 'link': 'https://stackoverflow.com/users/15010137/100'}",False,36,,0,0,1617096164,1617096164,66868119,CC BY-SA 4.0,https://stackoverflow.com/questions/66868119/how-to-not-trigger-mouseleave-on-clicked-elements,How to not trigger mouseleave on clicked elements,,,,
708,"['javascript', 'css', 'instagram', 'puppeteer']","{'account_id': 20015297, 'reputation': 2039, 'user_id': 14671456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4399ed91f49ce2d93c176a4250536f9f?s=256&d=identicon&r=PG&f=1', 'display_name': 'newbiedev', 'link': 'https://stackoverflow.com/users/14671456/newbiedev'}",False,97,,0,0,1617095465,1617094976,66867844,CC BY-SA 4.0,https://stackoverflow.com/questions/66867844/puppeteer-scrape-contents-in-infinite-scroll-pages-stop-working-after-overflow,puppeteer - scrape contents in infinite scroll pages stop working after overflow is set,1617095465.0,,,
709,"['javascript', 'html', 'css', 'puppeteer', 'selector']","{'user_type': 'does_not_exist', 'display_name': 'user15497175'}",True,192,66837916.0,1,1,1617095155,1616894174,66837615,CC BY-SA 4.0,https://stackoverflow.com/questions/66837615/get-the-selector-of-a-hidden-button-element,Get the selector of a hidden button element,,,,
710,"['html', 'css']","{'account_id': 21102720, 'reputation': 3, 'user_id': 15512313, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhedfRGK8D3AAWgkHrQI5UvdAQkVaOTan_pjJh6=k-s256', 'display_name': 'Felipe Ribeiro', 'link': 'https://stackoverflow.com/users/15512313/felipe-ribeiro'}",True,33,66867862.0,1,-1,1617095057,1617094490,66867719,CC BY-SA 4.0,https://stackoverflow.com/questions/66867719/css-gradient-header-animated-fit-full-open-screen,CSS gradient header animated fit full open screen,,,,
711,"['html', 'jquery', 'css']","{'account_id': 16622133, 'reputation': 488, 'user_id': 12012109, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/159977241815098/picture?type=large', 'display_name': 'Aakash Bashyal', 'link': 'https://stackoverflow.com/users/12012109/aakash-bashyal'}",True,420,66867837.0,1,0,1617094951,1617094117,66867609,CC BY-SA 4.0,https://stackoverflow.com/questions/66867609/how-to-add-a-circle-on-the-top-right-corner-of-a-div-and-show-ellipsis-with-text,How to add a circle on the top right corner of a div and show ellipsis with text overflow,1617094749.0,,,
712,"['javascript', 'php', 'html', 'css']","{'account_id': 20489263, 'reputation': 23, 'user_id': 15035704, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-GMRTL__TUKE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclgFQy5vd6LupT3MEzWMybFRGFxzQ/s96-c/photo.jpg?sz=256', 'display_name': 'Dann carlo Reformado', 'link': 'https://stackoverflow.com/users/15035704/dann-carlo-reformado'}",False,63,,0,1,1617093849,1617080462,66865038,CC BY-SA 4.0,https://stackoverflow.com/questions/66865038/content-in-the-second-option-of-a-pop-up-tab-not-showing-anything,Content in the second option of a pop up tab not showing anything,1617093849.0,,,
713,"['javascript', 'html', 'jquery', 'css', 'json']","{'account_id': 18821808, 'reputation': 11, 'user_id': 13727622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/965fa8eac5a39d33e92c3d3302a22f8b?s=256&d=identicon&r=PG&f=1', 'display_name': 'blackblossom', 'link': 'https://stackoverflow.com/users/13727622/blackblossom'}",True,158,66867172.0,1,1,1617093622,1617048599,66860958,CC BY-SA 4.0,https://stackoverflow.com/questions/66860958/json-data-render-onclick-with-different-content,Json data render onclick with different content,1617093622.0,,,
714,"['javascript', 'css']","{'account_id': 19453356, 'reputation': 1, 'user_id': 14229245, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhtwjH5K8pEwbAKr2ek3kuh6K6t3D0c41zQKUPMkA=k-s256', 'display_name': 'Vikash Singh', 'link': 'https://stackoverflow.com/users/14229245/vikash-singh'}",False,40,,2,-1,1617093524,1617092423,66867204,CC BY-SA 4.0,https://stackoverflow.com/questions/66867204/why-my-cont-style-line-is-not-working-in-this-function,why my cont.style line is not working in this function,1617092643.0,,,
715,"['css', 'sass']","{'account_id': 20409616, 'reputation': 37, 'user_id': 14973351, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4Rj49.jpg?s=256&g=1', 'display_name': 'Rabten', 'link': 'https://stackoverflow.com/users/14973351/rabten'}",False,270,,1,-1,1617093383,1616904539,66838314,CC BY-SA 4.0,https://stackoverflow.com/questions/66838314/css-not-showing-up-when-opening-with-files,CSS not showing up when opening with files,,,,
716,"['javascript', 'css']","{'account_id': 21102223, 'reputation': 1, 'user_id': 15511900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8276e145abcc93fb48a9541d667aedaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yugs12', 'link': 'https://stackoverflow.com/users/15511900/yugs12'}",False,20,,0,0,1617093131,1617093131,66867364,CC BY-SA 4.0,https://stackoverflow.com/questions/66867364/studio-clock-activate-indicators-with-the-keys-of-the-numeric-keypad,Studio clock: activate indicators with the keys of the numeric keypad,,,,
717,"['html', 'css']","{'account_id': 20678033, 'reputation': 742, 'user_id': 15182215, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YfrH4.png?s=256&g=1', 'display_name': 'arsher', 'link': 'https://stackoverflow.com/users/15182215/arsher'}",False,125,,1,0,1617093121,1617052035,66861666,CC BY-SA 4.0,https://stackoverflow.com/questions/66861666/why-is-position-sticky-not-working-with-sidebar,why is position sticky not working with sidebar?,1617093121.0,,,
718,"['javascript', 'html', 'css', 'slideshow']","{'account_id': 21074472, 'reputation': 25, 'user_id': 15490015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34b0443ee315eaf26f5b6f2967728d62?s=256&d=identicon&r=PG&f=1', 'display_name': 'scarlet', 'link': 'https://stackoverflow.com/users/15490015/scarlet'}",False,361,,2,0,1617092888,1617062933,66863194,CC BY-SA 4.0,https://stackoverflow.com/questions/66863194/my-slideshow-images-are-on-top-of-each-other-html-js-css,"My Slideshow images are on top of each other???? HTML, JS , CSS",1617066062.0,,,
719,"['css', 'reactjs', 'typescript']","{'account_id': 18330739, 'reputation': 177, 'user_id': 13349320, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-DCYeawH-WN4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOcNSKdBMtX9N7ehy5hTlL2sGcblg/photo.jpg?sz=256', 'display_name': 'Efe FRK', 'link': 'https://stackoverflow.com/users/13349320/efe-frk'}",False,65,,2,0,1617092869,1617046085,66860433,CC BY-SA 4.0,https://stackoverflow.com/questions/66860433/im-trying-to-toggle-a-class-in-reactjs-but-it-doesnt-work,I&#39;m trying to toggle a class in reactjs but it doesn&#39;t work,1617049494.0,,,
720,"['css', 'reactjs', 'jsx']","{'account_id': 17527542, 'reputation': 31, 'user_id': 12712315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/400f81ef660d17fcc08f8b5c529dc38e?s=256&d=identicon&r=PG&f=1', 'display_name': 'joe71', 'link': 'https://stackoverflow.com/users/12712315/joe71'}",True,230,66863820.0,2,2,1617092846,1617069330,66863796,,https://stackoverflow.com/questions/66863796/what-does-mean-in-jsx-css,What does &#39;&amp; &gt; * + *&#39; mean in JSX (CSS)?,,,1617092785.0,Duplicate
721,"['html', 'css']","{'account_id': 18683547, 'reputation': 319, 'user_id': 13619577, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YPUkSoR-F0s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmya6a4gw6GEEvkJH-L8zLuvTJurw/photo.jpg?sz=256', 'display_name': 'Michele Giglioni', 'link': 'https://stackoverflow.com/users/13619577/michele-giglioni'}",True,238,66865383.0,2,1,1617092599,1617081883,66865227,,https://stackoverflow.com/questions/66865227/inline-images-alignment-spacing-in-html-css,Inline images alignment/spacing in HTML/CSS,1617082492.0,,1617092590.0,Duplicate
722,"['html', 'css', 'bootstrap-4']","{'account_id': 18333001, 'reputation': 41, 'user_id': 13351060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16a85412c74226381990159bd73011f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Clueless', 'link': 'https://stackoverflow.com/users/13351060/clueless'}",True,899,,3,0,1617091512,1616980538,66847666,CC BY-SA 4.0,https://stackoverflow.com/questions/66847666/bootstrap-button-padding-makes-it-appear-like-the-button-is-going-past-the-conta,Bootstrap button padding makes it appear like the button is going past the container border,1616984247.0,,,
723,"['html', 'css', 'google-chrome']","{'account_id': 12549370, 'reputation': 2005, 'user_id': 10321531, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--AY2y8MQxag/AAAAAAAAAAI/AAAAAAAAABM/CYYi4NX7QSM/photo.jpg?sz=256', 'display_name': 'amirhe', 'link': 'https://stackoverflow.com/users/10321531/amirhe'}",False,193,,0,3,1617091415,1617090061,66866637,CC BY-SA 4.0,https://stackoverflow.com/questions/66866637/space-make-the-cursor-move-weird-in-text-area,space make the cursor move weird in text area,1617091415.0,,,
724,"['html', 'css', 'animation']","{'account_id': 21088507, 'reputation': 11, 'user_id': 15500995, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLWW1GVeGxyZKPDUWvkBT2eLakR2ANlCRS__IU=k-s256', 'display_name': 'Fahad Ishaq', 'link': 'https://stackoverflow.com/users/15500995/fahad-ishaq'}",True,47,66866829.0,2,0,1617090844,1616970843,66846839,CC BY-SA 4.0,https://stackoverflow.com/questions/66846839/image-doesnt-repeat,Image doesn&#39;t repeat,1617056625.0,,,
725,"['javascript', 'html', 'css']","{'account_id': 20860128, 'reputation': 465, 'user_id': 15322571, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L9pJf.png?s=256&g=1', 'display_name': 'Arun Bohra', 'link': 'https://stackoverflow.com/users/15322571/arun-bohra'}",True,333,66866083.0,4,0,1617088933,1617086952,66866017,CC BY-SA 4.0,https://stackoverflow.com/questions/66866017/change-color-in-sticky-navbar-using-javascript,Change color in sticky navbar using javascript,,,,
726,['css'],"{'account_id': 5058845, 'reputation': 3903, 'user_id': 4061181, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://lh4.googleusercontent.com/-s3hFxEYQwAI/AAAAAAAAAAI/AAAAAAAAACY/iKNuKLyxGAM/photo.jpg?sz=256', 'display_name': 'Edgar Navasardyan', 'link': 'https://stackoverflow.com/users/4061181/edgar-navasardyan'}",True,115,66866260.0,1,1,1617088395,1617085461,66865750,CC BY-SA 4.0,https://stackoverflow.com/questions/66865750/popup-inside-a-table-column,Popup inside a table column,1617085749.0,,,
727,['css'],"{'account_id': 20836758, 'reputation': 1, 'user_id': 15304455, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjXlK-nIllHYI6G5d-OqqpxjTIdH_Vkx43VOszCtw=k-s256', 'display_name': 'vivamusludio', 'link': 'https://stackoverflow.com/users/15304455/vivamusludio'}",False,40,,0,0,1617087915,1617087915,66866183,,https://stackoverflow.com/questions/66866183/why-is-my-css-animation-not-working-in-firefox,why is my CSS animation not working in firefox?,,,1617092499.0,Duplicate
728,"['javascript', 'jquery', 'css', 'css-transforms']","{'account_id': 761382, 'reputation': 1149, 'user_id': 783500, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/963eb8468d69fee351c651915f790fa0?s=256&d=identicon&r=PG', 'display_name': 'Maurice', 'link': 'https://stackoverflow.com/users/783500/maurice'}",True,230,,2,10,1617087881,1616714349,66808899,CC BY-SA 4.0,https://stackoverflow.com/questions/66808899/problem-keeping-a-3d-cube-correctly-roll-on-its-edges-using-rotate-and-translate,Problem keeping a 3D cube correctly roll on its edges using rotate and translate,1616931225.0,,,
729,"['html', 'css']","{'account_id': 21068178, 'reputation': 13, 'user_id': 15484932, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec0cb5ba706a014242a9552e9564b8bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'nickadams77181', 'link': 'https://stackoverflow.com/users/15484932/nickadams77181'}",True,79,,1,0,1617086650,1617081155,66865123,CC BY-SA 4.0,https://stackoverflow.com/questions/66865123/vw-width-set-of-div-but-for-some-reason-they-dont-align,vw width set of div but for some reason they don&#39;t align,1617086650.0,,,
730,"['javascript', 'html', 'css', 'position', 'z-index']","{'account_id': 476149, 'reputation': 8800, 'user_id': 886906, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/59518a0cf1680a269d55db5c480252b3?s=256&d=identicon&r=PG', 'display_name': 'Haradzieniec', 'link': 'https://stackoverflow.com/users/886906/haradzieniec'}",True,120,,3,0,1617086575,1616615475,66788354,,https://stackoverflow.com/questions/66788354/z-index-issue-for-css-and-html,z-index issue for css and html,1616663958.0,,1616619496.0,Duplicate
731,"['css', 'reactjs']","{'account_id': 19072203, 'reputation': 157, 'user_id': 13926125, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-P97CoB4GL5I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnhcvQvYr37pIeMLN_SVcGTxRpDLg/photo.jpg?sz=256', 'display_name': 'czroo', 'link': 'https://stackoverflow.com/users/13926125/czroo'}",True,36,66865812.0,1,2,1617085887,1617077679,66864714,CC BY-SA 4.0,https://stackoverflow.com/questions/66864714/reactjs-why-my-form-not-changes-when-windows-resize,Reactjs why my Form not changes when windows resize,1617078277.0,,,
732,['css'],"{'account_id': 21094536, 'reputation': 85, 'user_id': 15505795, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgR0B3eiUKjaBLixeMr7clLaOfYZAv6Af38X0Vh=k-s256', 'display_name': 'Romeu Fernandes Bessa', 'link': 'https://stackoverflow.com/users/15505795/romeu-fernandes-bessa'}",True,68,,2,0,1617085005,1617019165,66853806,CC BY-SA 4.0,https://stackoverflow.com/questions/66853806/customization-text-in-html,Customization text in html,1617085005.0,,,
733,"['html', 'css']","{'account_id': 14147630, 'reputation': 113, 'user_id': 11681834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29094609ec3313ac3231dc983d9eb946?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sai Satwik Kuppili', 'link': 'https://stackoverflow.com/users/11681834/sai-satwik-kuppili'}",True,144,66864787.0,1,1,1617084765,1617077957,66864744,CC BY-SA 4.0,https://stackoverflow.com/questions/66864744/move-icon-along-with-the-text-and-should-get-fix-after-when-the-text-is-truncate,Move icon along with the text and should get fix after when the text is truncated with text-overflow ellipsis,1617084765.0,,,
734,"['html', 'css']","{'account_id': 21100629, 'reputation': 23, 'user_id': 15510598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35f12810b469b4026911bfaf20c156b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'MisterBoon', 'link': 'https://stackoverflow.com/users/15510598/misterboon'}",True,195,66864605.0,1,2,1617084649,1617074418,66864352,CC BY-SA 4.0,https://stackoverflow.com/questions/66864352/bootstrap-carousel-fade-and-buttons-items-not-working,Bootstrap Carousel Fade and Buttons items not working,1617084649.0,,,
735,"['html', 'css', 'django', 'opacity']","{'account_id': 11953987, 'reputation': 93, 'user_id': 12744030, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1489825001098172/picture?type=large', 'display_name': 'Michał Zaręba', 'link': 'https://stackoverflow.com/users/12744030/micha%c5%82-zar%c4%99ba'}",False,248,,1,-1,1617084567,1617001633,66849967,,https://stackoverflow.com/questions/66849967/fix-transparent-box-css,Fix transparent box CSS,1617084567.0,,1617010265.0,Duplicate
736,"['html', 'css']","{'account_id': 21092980, 'reputation': 1, 'user_id': 15504514, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjVghELffWMec0d_TQHCC-T5H4dB4R4whHg1MpEZg=k-s256', 'display_name': 'alexie', 'link': 'https://stackoverflow.com/users/15504514/alexie'}",False,170,,1,0,1617083040,1617007238,66851081,CC BY-SA 4.0,https://stackoverflow.com/questions/66851081/how-can-i-change-the-text-background-blur-padding,How can i change the text background blur padding?,1617083040.0,,,
737,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 10670449, 'reputation': 481, 'user_id': 7855681, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/c6d37bfa5bd2e5bc8836d0397ce7136b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bruno', 'link': 'https://stackoverflow.com/users/7855681/bruno'}",False,109,,0,1,1617082299,1617001856,66850007,CC BY-SA 4.0,https://stackoverflow.com/questions/66850007/centering-input-values-and-labels-in-bootstrap-input-group-append-class,Centering input values and labels in Bootstrap input-group-append class,1617082299.0,,,
738,"['html', 'css']","{'account_id': 21100951, 'reputation': 55, 'user_id': 15510864, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qN9u3UEBAtw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm2UtLgPRgEo3XyXGqY_5Jk6XSZMg/s96-c/photo.jpg?sz=256', 'display_name': 'underrated', 'link': 'https://stackoverflow.com/users/15510864/underrated'}",True,31,66865060.0,2,0,1617080652,1617078709,66864839,CC BY-SA 4.0,https://stackoverflow.com/questions/66864839/image-wont-appear-in-div-despite-setting-the-height-pixels,Image won&#39;t appear in div despite setting the height pixels,,,,
739,"['javascript', 'html', 'css']","{'account_id': 19032700, 'reputation': 33, 'user_id': 13894453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f01aae8c874caab301167f59c91be40?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aisha', 'link': 'https://stackoverflow.com/users/13894453/aisha'}",True,162,66864822.0,1,-1,1617079739,1617076364,66864552,CC BY-SA 4.0,https://stackoverflow.com/questions/66864552/how-to-make-a-circle-progress-bar-with-left-side-of-percentage,How to make a circle progress bar with left side of percentage,1617079699.0,,,
740,"['css', 'wordpress', 'caching']","{'account_id': 20956721, 'reputation': 31, 'user_id': 15502921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbbe4a879b7ea9d81c58e36ca19b5c40?s=256&d=identicon&r=PG&f=1', 'display_name': 'markofapproval', 'link': 'https://stackoverflow.com/users/15502921/markofapproval'}",True,48,,1,2,1617079199,1616988143,66848377,CC BY-SA 4.0,https://stackoverflow.com/questions/66848377/strange-browser-behaviour-defying-the-css-hierarchy,Strange Browser Behaviour defying the CSS Hierarchy,,,,
741,"['javascript', 'html', 'css']","{'account_id': 5093414, 'reputation': 118, 'user_id': 4085677, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40f59b0da77dbff9e8143df6676efcab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sajan Maharjan', 'link': 'https://stackoverflow.com/users/4085677/sajan-maharjan'}",True,236,66864792.0,2,1,1617078319,1617074544,66864364,CC BY-SA 4.0,https://stackoverflow.com/questions/66864364/scrolling-in-between-text-search-results-from-a-chat-conversation,Scrolling in between text search results from a chat conversation,,,,
742,"['javascript', 'css', 'reactjs', 'jsx']","{'account_id': 20158601, 'reputation': 139, 'user_id': 14784163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e94ed2415e4a573aaee6859f7794cda?s=256&d=identicon&r=PG&f=1', 'display_name': 'jakobarsement', 'link': 'https://stackoverflow.com/users/14784163/jakobarsement'}",True,81,,1,1,1617077061,1617075393,66864452,CC BY-SA 4.0,https://stackoverflow.com/questions/66864452/why-is-my-wrapper-disrupting-the-css-of-the-content-it-is-wrapping,Why is my wrapper disrupting the CSS of the content it is wrapping?,,,,
743,"['html', 'css', 'css-selectors']","{'user_type': 'does_not_exist', 'display_name': 'user12987437'}",True,30,66427546.0,1,1,1617075421,1614622584,66427426,,https://stackoverflow.com/questions/66427426/why-cannot-i-select-two-properties-if-their-parent-element-is-selected-using-id,Why cannot I select two properties if their parent element is selected using ID instead of class?,1617075421.0,,1614629508.0,Duplicate
744,"['html', 'css', 'internet-explorer-11', 'css-grid', 'centering']","{'account_id': 747544, 'reputation': 2796, 'user_id': 727390, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/KsZOC.jpg?s=256&g=1', 'display_name': 'Ahmed', 'link': 'https://stackoverflow.com/users/727390/ahmed'}",True,210,,2,2,1617070629,1616821253,66828164,CC BY-SA 4.0,https://stackoverflow.com/questions/66828164/ie11-css-grid-justify-items-center-not-working,IE11 - CSS Grid - Justify-items: center not working,,,,
