,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from
387,"['html', 'css', 'css-animations']","{'account_id': 13594721, 'reputation': 159, 'user_id': 17953502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9061e17a4135092ac7e39c99079a8fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'FromTheAshes', 'link': 'https://stackoverflow.com/users/17953502/fromtheashes'}",True,41,1,0,1643637082,1643636149,1643637082.0,70926868,CC BY-SA 4.0,https://stackoverflow.com/questions/70926868/why-is-this-button-not-animating,Why is this button not animating?,,70926917.0,,,
388,"['html', 'css']","{'account_id': 24110095, 'reputation': 7, 'user_id': 18080806, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/T2qK8.png?s=256&g=1', 'display_name': 'Xanthippus480', 'link': 'https://stackoverflow.com/users/18080806/xanthippus480'}",False,224,1,0,1643636985,1643636166,,70926875,CC BY-SA 4.0,https://stackoverflow.com/questions/70926875/making-a-div-scroll-with-the-page-when-hitting-either-edge-of-the-viewport,Making a div scroll with the page when hitting either edge of the viewport,,,,,
389,"['css', 'google-fonts']","{'account_id': 275207, 'reputation': 617, 'user_id': 567950, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/48ab60851066e3d10c42049d7a900be9?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/567950/david'}",False,887,0,1,1643636523,1643636523,,70926968,CC BY-SA 4.0,https://stackoverflow.com/questions/70926968/safari-not-loading-correct-font-type,Safari not loading correct font type,,,,,
390,['css'],"{'account_id': 24110064, 'reputation': 11, 'user_id': 18080780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8908d888820032e1c264c500a18d0f07?s=256&d=identicon&r=PG', 'display_name': 'kaz', 'link': 'https://stackoverflow.com/users/18080780/kaz'}",True,64,1,0,1643636083,1643631950,1643633369.0,70925951,,https://stackoverflow.com/questions/70925951/minimize-flex-wrap-parent-width,Minimize flex wrap parent width,,,1643635280.0,Duplicate,
391,"['css', 'angular', 'bootstrap-4', 'responsive']","{'account_id': 19630690, 'reputation': 187, 'user_id': 14369072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/974874292d3f0db7110976ad0d5ab20b?s=256&d=identicon&r=PG&f=1', 'display_name': 'doubting', 'link': 'https://stackoverflow.com/users/14369072/doubting'}",True,209,2,-1,1643635909,1643630150,,70925565,CC BY-SA 4.0,https://stackoverflow.com/questions/70925565/how-to-make-a-responsive-text-with-bootstrap-or-css,How to make a responsive text with Bootstrap or CSS?,,,,,
392,"['javascript', 'html', 'css', 'puzzle']","{'account_id': 23948244, 'reputation': 1, 'user_id': 17940278, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh1nJ-IhNxTE2IZTrZ0igUAh17TwJqfyBL5ftNGXw=k-s256', 'display_name': 'rfvfeest', 'link': 'https://stackoverflow.com/users/17940278/rfvfeest'}",True,68,1,-4,1643635482,1643633324,1643635482.0,70926227,,https://stackoverflow.com/questions/70926227/reduce-javascript-code-stack-overflow-2022,reduce javascript code (stack overflow 2022),,70926331.0,1643633873.0,Needs details or clarity,
393,"['html', 'css', 'flexbox']","{'account_id': 8708955, 'reputation': 47, 'user_id': 6515840, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-lTMRo4R6gn0/AAAAAAAAAAI/AAAAAAAAAOk/Ur4XZJFMyUU/photo.jpg?sz=256', 'display_name': 'TimeRunner2359', 'link': 'https://stackoverflow.com/users/6515840/timerunner2359'}",False,1644,3,0,1643634837,1643612233,1643614213.0,70922196,CC BY-SA 4.0,https://stackoverflow.com/questions/70922196/make-a-flex-container-scroll,Make a flex container scroll,,,,,
394,"['javascript', 'jquery', 'css']","{'account_id': 7267357, 'reputation': 140, 'user_id': 5541550, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JPekL.jpg?s=256&g=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/5541550/martin'}",False,109,1,1,1643634185,1643632736,1643634185.0,70926093,CC BY-SA 4.0,https://stackoverflow.com/questions/70926093/how-to-fix-page-scroll-freeze-bug-when-scrolling-overflowed-div,How to fix page scroll freeze bug when scrolling overflowed div?,,,,,
395,"['css', 'bootstrap-4', 'flexbox']","{'account_id': 222458, 'reputation': 13110, 'user_id': 481061, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/c4876d67fda212cee59d97ac5a676c2d?s=256&d=identicon&r=PG', 'display_name': 'Felix Dombek', 'link': 'https://stackoverflow.com/users/481061/felix-dombek'}",True,48,4,0,1643634107,1643593150,1643634107.0,70920487,CC BY-SA 4.0,https://stackoverflow.com/questions/70920487/in-a-flex-column-layout-with-a-bigger-and-a-smaller-column-can-i-have-the-small,"In a flex column layout with a bigger and a smaller column, can I have the smaller column display full-width in case it&#39;s wrapped?",,70922994.0,,,
396,"['css', 'angular']","{'account_id': 1130832, 'reputation': 184, 'user_id': 1116929, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fea9e3df930ed3921462c1e6c29f3043?s=256&d=identicon&r=PG', 'display_name': 'hello world', 'link': 'https://stackoverflow.com/users/1116929/hello-world'}",True,68,2,0,1643632759,1643628347,,70925176,CC BY-SA 4.0,https://stackoverflow.com/questions/70925176/clickable-panel-header-overlaps-header-buttons,clickable panel header overlaps header buttons,,70925444.0,,,
397,"['css', 'wordpress', 'css-selectors', 'hebrew']","{'account_id': 19521182, 'reputation': 636, 'user_id': 14283036, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kIgta.png?s=256&g=1', 'display_name': 'Vladimir Kyatipov', 'link': 'https://stackoverflow.com/users/14283036/vladimir-kyatipov'}",False,31,0,0,1643632287,1643631096,1643632287.0,70925762,CC BY-SA 4.0,https://stackoverflow.com/questions/70925762/wordpress-problem-with-setting-options-value-for-rtl,WordPress problem with setting options value for rtl,,,,,
398,"['javascript', 'html', 'css', 'tooltip']","{'account_id': 16663017, 'reputation': 47, 'user_id': 12042508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/669022142b044ad710c696da655c44b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lemth', 'link': 'https://stackoverflow.com/users/12042508/lemth'}",True,273,1,0,1643631482,1643365413,,70892141,CC BY-SA 4.0,https://stackoverflow.com/questions/70892141/how-to-use-a-single-vanilla-js-tooltip-div-to-display-100-different-tooltips,How to use a single Vanilla JS tooltip div to display 100+ different tooltips?,,70925852.0,,,
399,"['html', 'css', 'drop-down-menu']","{'account_id': 9806772, 'reputation': 7, 'user_id': 16730646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/105b9332a224a7e2b601a4dfe46dde5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peaky Blinder', 'link': 'https://stackoverflow.com/users/16730646/peaky-blinder'}",True,33,1,0,1643631149,1643629775,1643630231.0,70925477,CC BY-SA 4.0,https://stackoverflow.com/questions/70925477/why-is-my-dropdown-going-sideways-instead-of-drop-down,"Why is my dropdown going sideways, instead of drop down?",,70925774.0,,,
400,"['html', 'css', 'angular']","{'account_id': 23726637, 'reputation': 63, 'user_id': 17746454, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a20fb54b4e4de98f0dd0c89ad9bde4a6?s=256&d=identicon&r=PG', 'display_name': 'Sasan', 'link': 'https://stackoverflow.com/users/17746454/sasan'}",False,83,2,0,1643630846,1643453267,1643453870.0,70904541,CC BY-SA 4.0,https://stackoverflow.com/questions/70904541/elements-are-not-displayed-correctly,Elements are not displayed correctly,,,,,
401,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user17839296'}",True,64,2,2,1643630641,1643609229,1643630641.0,70921854,CC BY-SA 4.0,https://stackoverflow.com/questions/70921854/does-br-tag-work-even-if-i-put-line-height,Does br tag work even if i put line height,,,,,
402,"['javascript', 'html', 'css', 'css-transitions']","{'user_type': 'does_not_exist', 'display_name': 'user17285108'}",True,93,1,0,1643630465,1643623942,,70924226,CC BY-SA 4.0,https://stackoverflow.com/questions/70924226/transition-div-from-right-to-left,Transition &lt;Div&gt; from right to left,,70924894.0,,,
403,"['javascript', 'html', 'css']","{'account_id': 22910799, 'reputation': 13, 'user_id': 17048095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aeb4fdbf0671bc67dbcfd614a990cc16?s=256&d=identicon&r=PG', 'display_name': 'Mukunda Bam', 'link': 'https://stackoverflow.com/users/17048095/mukunda-bam'}",False,41,1,0,1643629456,1643621670,,70923751,CC BY-SA 4.0,https://stackoverflow.com/questions/70923751/error-while-deploying-a-static-website-in-heroku,Error while deploying a static website in heroku,,,,,
404,"['css', 'reactjs', 'react-native']","{'account_id': 23631009, 'reputation': 1, 'user_id': 17662735, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJylS7kxGdWT8xs3LvT5wNsAhmkl3IOi-0mJRzxf=k-s256', 'display_name': 'Keshav Khetan', 'link': 'https://stackoverflow.com/users/17662735/keshav-khetan'}",False,92,1,-2,1643629147,1643625026,,70924448,CC BY-SA 4.0,https://stackoverflow.com/questions/70924448/how-to-make-this-type-of-shape-in-react,How to make this type of shape in react,,,,,
405,"['css', 'vuetify.js']","{'account_id': 17654856, 'reputation': 295, 'user_id': 12814680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a1b803f48455cde186d8a90348dff32?s=256&d=identicon&r=PG&f=1', 'display_name': 'JK2018', 'link': 'https://stackoverflow.com/users/12814680/jk2018'}",True,339,1,0,1643628518,1643626179,,70924706,CC BY-SA 4.0,https://stackoverflow.com/questions/70924706/vuetify-space-between-menu-elements,"vuetify, space between menu elements",,70925211.0,,,
406,"['javascript', 'css', 'typescript', 'vue.js', 'popper.js']","{'account_id': 15435336, 'reputation': 119, 'user_id': 11135590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da8dd671d289c2855208894ef685a496?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nyuokimi', 'link': 'https://stackoverflow.com/users/11135590/nyuokimi'}",False,72,0,0,1643627533,1643627533,,70924994,CC BY-SA 4.0,https://stackoverflow.com/questions/70924994/v-show-shifts-popper-js-tooltip-to-the-corners,v-show shifts Popper.js tooltip to the corners,,,,,
407,"['javascript', 'html', 'css', 'angularjs', 'thymeleaf']","{'user_type': 'does_not_exist', 'display_name': 'user9545924'}",False,26,1,0,1643627374,1643626653,,70924806,CC BY-SA 4.0,https://stackoverflow.com/questions/70924806/multiple-field-on-the-html-card-at-single-page,Multiple field on the html card at single page,,,,,
408,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user17172674'}",True,64,3,-1,1643627202,1643111695,1643627202.0,70848225,CC BY-SA 4.0,https://stackoverflow.com/questions/70848225/get-a-break-in-an-outline-on-a-div,Get a break in an outline on a div,,70848465.0,,,
409,"['html', 'css', 'css-animations']","{'account_id': 20083023, 'reputation': 231, 'user_id': 14725238, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QhFxFn3Hqmc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMp_iKQeVh4TDpr_hsv1Z_svlVkA/s96-c/photo.jpg?sz=256', 'display_name': 'herbert m&#252;hlex', 'link': 'https://stackoverflow.com/users/14725238/herbert-m%c3%bchlex'}",True,46,3,-1,1643627194,1643626182,,70924707,CC BY-SA 4.0,https://stackoverflow.com/questions/70924707/css-fade-in-effect-does-not-last-after-duration,css fade in effect does not last after duration,,70924833.0,,,
410,"['javascript', 'html', 'css']","{'account_id': 23320778, 'reputation': 1, 'user_id': 17398716, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzCz75crFBddAwUhjdeYLisX-Ck_OErCxnlNVhG=k-s256', 'display_name': 'Kristof Nagy', 'link': 'https://stackoverflow.com/users/17398716/kristof-nagy'}",False,48,0,0,1643625342,1643625342,,70924513,CC BY-SA 4.0,https://stackoverflow.com/questions/70924513/slider-goes-out-of-first-and-last-element,Slider goes out of first and last element,,,,,
411,"['css', 'font-awesome']","{'account_id': 2236866, 'reputation': 797, 'user_id': 1973005, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/UBu6T.jpg?s=256&g=1', 'display_name': 'Axel K&#246;hler', 'link': 'https://stackoverflow.com/users/1973005/axel-k%c3%b6hler'}",False,306,2,1,1643624291,1643621158,,70923638,CC BY-SA 4.0,https://stackoverflow.com/questions/70923638/align-font-awesome-icon-baseline-in-flex-container,Align font awesome icon baseline in flex container,,,,,
412,['css'],"{'account_id': 20982618, 'reputation': 133, 'user_id': 15417130, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6oiby.png?s=256&g=1', 'display_name': 'Jane Jacek', 'link': 'https://stackoverflow.com/users/15417130/jane-jacek'}",False,30,0,0,1643623971,1643623526,1643623971.0,70924149,CC BY-SA 4.0,https://stackoverflow.com/questions/70924149/how-to-set-color-for-the-first-character-injected-with-function-to-label-placeho,How to set color for the first character injected with function to label/placeholder?,,,,,
413,"['javascript', 'html', 'css', 'bootstrap-4', 'bootstrap-5']","{'account_id': 22407110, 'reputation': 21, 'user_id': 16616459, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyaiah3Bpywis0b3nS4z-IlURAttE3itNFmsjC8=k-s256', 'display_name': 'user16616459', 'link': 'https://stackoverflow.com/users/16616459/user16616459'}",True,148,1,0,1643623709,1643534313,1643534952.0,70913345,CC BY-SA 4.0,https://stackoverflow.com/questions/70913345/how-to-remove-the-whitespace-between-two-columns-of-a-row-in-bootstrap-5-grid,How to remove the whitespace between two columns of a row in bootstrap 5 grid?,,,,,
414,"['css', 'bootstrap-4']","{'account_id': 22665306, 'reputation': 59, 'user_id': 16837766, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18ceb5742d8c0ab95532b0285d17d499?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chuks', 'link': 'https://stackoverflow.com/users/16837766/chuks'}",False,28,1,0,1643623548,1643622632,,70923968,CC BY-SA 4.0,https://stackoverflow.com/questions/70923968/how-to-align-menu-to-be-on-the-same-line,How to align menu to be on the same line,,,,,
415,"['html', 'css', 'sass', 'less']","{'account_id': 21446011, 'reputation': 73, 'user_id': 15799562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40f7132c5dd7c97377986ce87f7b0b3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aden Kurmanov', 'link': 'https://stackoverflow.com/users/15799562/aden-kurmanov'}",True,1156,1,0,1643623477,1643621881,1643623477.0,70923801,CC BY-SA 4.0,https://stackoverflow.com/questions/70923801/how-to-set-width-of-div-by-class-name,How to set width of div by class name,,,,,
416,"['javascript', 'html', 'css', 'css-transitions', 'visibility']","{'account_id': 20683121, 'reputation': 13, 'user_id': 15186223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggej1w1_r2KqPyAY3SDUm7AxSE1LT8PefaXD20=k-s256', 'display_name': 'Gleb', 'link': 'https://stackoverflow.com/users/15186223/gleb'}",True,78,1,1,1643623311,1643621149,,70923636,CC BY-SA 4.0,https://stackoverflow.com/questions/70923636/how-to-instantly-change-the-visibility-property-of-child-if-it-has-a-transition,How to instantly change the visibility property of child if it has a transition,,70924104.0,,,
417,"['javascript', 'html', 'css', 'google-chrome-extension']","{'account_id': 22420601, 'reputation': 3, 'user_id': 16627965, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjvc26sPeGKJ2g45X74p1OH2fmque09SEGYiBWC=k-s256', 'display_name': 'Mathis', 'link': 'https://stackoverflow.com/users/16627965/mathis'}",True,48,2,0,1643623136,1643553185,1643556858.0,70915632,CC BY-SA 4.0,https://stackoverflow.com/questions/70915632/i-cant-get-the-firstchild-element-on-my-youtube-notifications-popup,I can&#39;t get the firstChild element on my youtube notifications popup,,70924068.0,,,
418,"['css', 'iphone', 'web', 'device', 'iphone-5']","{'account_id': 24108219, 'reputation': 1, 'user_id': 18079133, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyaunrVf2z6NrZehzMJoKt0z_kE9JlhI-dRbAtA=k-s256', 'display_name': 'KOUSHIK', 'link': 'https://stackoverflow.com/users/18079133/koushik'}",True,306,1,0,1643622285,1643618602,1643619121.0,70923185,CC BY-SA 4.0,https://stackoverflow.com/questions/70923185/device-aspect-ratio-is-deprecated,device-aspect-ratio is deprecated,,,,,
419,"['html', 'css', 'angular', 'ionic-framework', 'ionic6']","{'account_id': 8201892, 'reputation': 65, 'user_id': 6172984, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/598521173638970/picture?type=large', 'display_name': 'Rowan de Graaf', 'link': 'https://stackoverflow.com/users/6172984/rowan-de-graaf'}",True,312,1,1,1643622019,1643290295,1643622019.0,70879402,CC BY-SA 4.0,https://stackoverflow.com/questions/70879402/setting-the-fill-color-attribute-from-css-in-ionic-6,Setting the fill color attribute from css in Ionic 6,,70879897.0,,,
420,"['html', 'css']","{'account_id': 18542449, 'reputation': 15, 'user_id': 17569067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c49d696375e5cfb62529475111fcc442?s=256&d=identicon&r=PG&f=1', 'display_name': 'm4ch1n3ry', 'link': 'https://stackoverflow.com/users/17569067/m4ch1n3ry'}",True,101,3,0,1643621971,1643619765,1643621971.0,70923409,CC BY-SA 4.0,https://stackoverflow.com/questions/70923409/how-to-make-div-more-round,how to make div &quot;more round&quot;,,70923529.0,,,
421,"['javascript', 'html', 'css', 'typescript', 'fabricjs']","{'account_id': 16445033, 'reputation': 25, 'user_id': 11880076, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-8iM-xIlFYlY/AAAAAAAAAAI/AAAAAAAAA5k/Eol0zXcya3M/photo.jpg?sz=256', 'display_name': 'kaicr', 'link': 'https://stackoverflow.com/users/11880076/kaicr'}",False,23,0,0,1643621702,1643621702,,70923758,CC BY-SA 4.0,https://stackoverflow.com/questions/70923758/how-to-make-colors-flash-in-a-time-intreval-when-one-object-is-inside-another-fa,How to make colors flash in a time intreval when one object is inside another fabric.js?,,,,,
422,"['css', 'google-chrome']","{'account_id': 4517331, 'reputation': 163, 'user_id': 3671760, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NXOd9.jpg?s=256&g=1', 'display_name': 'Shift and Shiftine', 'link': 'https://stackoverflow.com/users/3671760/shift-and-shiftine'}",False,87,1,0,1643621477,1643621477,,70923715,CC BY-SA 4.0,https://stackoverflow.com/questions/70923715/prevent-segoe-ui-emoji-font-to-be-bucket-filled-under-font-weight-bold-in-goo,Prevent Segoe UI Emoji font to be bucket-filled under `font-weight: bold` in Google Chrome,,,,,
423,"['html', 'css', 'printing', 'page-break-inside', 'page-break-before']","{'account_id': 22756678, 'reputation': 11, 'user_id': 16916051, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxVHUkh8hcIpekBAEI5r03yfeVG88hrPtxHbyt4=k-s256', 'display_name': 'Lakshmi', 'link': 'https://stackoverflow.com/users/16916051/lakshmi'}",False,324,0,1,1643621251,1643621251,,70923660,CC BY-SA 4.0,https://stackoverflow.com/questions/70923660/page-break-css-for-printing-html-page-content-not-working-in-chrome,page break css for printing html page content not working in chrome,,,,,
424,"['javascript', 'html', 'css', 'popup']","{'account_id': 23432078, 'reputation': 7, 'user_id': 17490745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e510d75c92b139be13feac4eb03a7cb0?s=256&d=identicon&r=PG', 'display_name': 'Joel', 'link': 'https://stackoverflow.com/users/17490745/joel'}",False,264,3,-3,1643620982,1643369467,1643620982.0,70893033,,https://stackoverflow.com/questions/70893033/automatic-popup,Automatic popup,,,1644204524.0,Duplicate,
425,"['css', 'bootstrap-5', 'bootstrap-lightbox']","{'account_id': 24108014, 'reputation': 13, 'user_id': 18078953, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgZPdvMr2a3UmeebZks8z1iPkezB2oQVhvcXgzB=k-s256', 'display_name': 'Jan Cooper', 'link': 'https://stackoverflow.com/users/18078953/jan-cooper'}",True,770,1,1,1643620780,1643617263,,70922950,CC BY-SA 4.0,https://stackoverflow.com/questions/70922950/i-would-like-to-know-how-to-style-bs5-lightbox,I would like to know how to style bs5-lightbox,,70923396.0,,,
426,"['javascript', 'css', 'background-image', 'anime.js']","{'account_id': 24105915, 'reputation': 11, 'user_id': 18077108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0155f7d4eeb90b6144c6b8164a3429b1?s=256&d=identicon&r=PG', 'display_name': 'zagreos', 'link': 'https://stackoverflow.com/users/18077108/zagreos'}",False,128,0,1,1643620395,1643597311,1643620395.0,70920787,CC BY-SA 4.0,https://stackoverflow.com/questions/70920787/anime-js-not-working-with-css-color-transparent-for-background-mask,Anime.js not working with CSS color: transparent for background mask,,,,,
427,"['css', 'reactjs']","{'account_id': 23647206, 'reputation': 119, 'user_id': 17676671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a589065718c21c5d5657e5abd7c96023?s=256&d=identicon&r=PG', 'display_name': 'Daniil Galitskii', 'link': 'https://stackoverflow.com/users/17676671/daniil-galitskii'}",False,366,0,0,1643619664,1643561349,1643619664.0,70916798,CC BY-SA 4.0,https://stackoverflow.com/questions/70916798/standard-keyframes-in-react-js-doesnt-work,Standard keyframes in react js doesn&#39;t work,,,,,
428,"['javascript', 'html', 'css', 'reactjs', 'sass']","{'account_id': 16020613, 'reputation': 52, 'user_id': 11562223, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64908da948abe903b318acc160dc80e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'sirajul Haq', 'link': 'https://stackoverflow.com/users/11562223/sirajul-haq'}",False,235,2,-2,1643619415,1643616739,1643619415.0,70922873,CC BY-SA 4.0,https://stackoverflow.com/questions/70922873/now-i-am-using-node-latest-version-17-4-0-npm-install-node-sass-command-whil,Now i am using node latest version (17.4.0) &quot;npm install node sass&quot; command while using to react it these error produced. how to be resolved?,,,,,
429,"['css', 'ag-grid', 'ag-grid-react']","{'account_id': 17857704, 'reputation': 1011, 'user_id': 12971921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c67169ccba2a420817c547e5d5fa0816?s=256&d=identicon&r=PG&f=1', 'display_name': 'Greg', 'link': 'https://stackoverflow.com/users/12971921/greg'}",True,170,1,0,1643619151,1643491661,1643540098.0,70909877,CC BY-SA 4.0,https://stackoverflow.com/questions/70909877/how-to-adjust-ag-grid-table-column-width-with-the-corresponding-rows,How to adjust AG Grid Table column width with the corresponding rows?,,70923302.0,,,
430,"['html', 'css']","{'account_id': 23974043, 'reputation': 7, 'user_id': 17962356, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxyiNSvTIalryXTexh6mb5GMTew7nzXnBf1B5eZ=k-s256', 'display_name': 'TheNoob', 'link': 'https://stackoverflow.com/users/17962356/thenoob'}",True,66,3,0,1643619095,1643612869,,70922292,CC BY-SA 4.0,https://stackoverflow.com/questions/70922292/column-with-border-style-css,Column with border style css,,70922345.0,,,
431,"['css', 'less', 'web-compiler']","{'account_id': 1748217, 'reputation': 1040, 'user_id': 1597917, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/981141a900e65b6ad5be836bc7713966?s=256&d=identicon&r=PG', 'display_name': 'Rudolf Lamprecht', 'link': 'https://stackoverflow.com/users/1597917/rudolf-lamprecht'}",False,58,0,0,1643619078,1643619078,,70923278,CC BY-SA 4.0,https://stackoverflow.com/questions/70923278/how-to-fix-operationerror-operation-on-an-invalid-type-when-running-webcompil,How to fix &quot;OperationError: Operation on an invalid type&quot; when running WebCompiler,,,,,
432,"['html', 'css']","{'account_id': 12362079, 'reputation': 39, 'user_id': 9015888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98ff6904eccb724bc52fa176642d4da5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Umesh417', 'link': 'https://stackoverflow.com/users/9015888/umesh417'}",True,130,3,0,1643617072,1643529483,1643529994.0,70912878,CC BY-SA 4.0,https://stackoverflow.com/questions/70912878/why-logo-image-is-showing-in-circlenoob,Why logo image is showing in circle?[noob],,70912908.0,,,
433,"['javascript', 'css']","{'account_id': 21105059, 'reputation': 11, 'user_id': 15514234, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Szb00.png?s=256&g=1', 'display_name': 'Whrgo', 'link': 'https://stackoverflow.com/users/15514234/whrgo'}",True,33,2,0,1643616733,1643614468,,70922527,CC BY-SA 4.0,https://stackoverflow.com/questions/70922527/hidden-things-appear-when-click-elemet-javascript-css,"Hidden Things Appear when click elemet - javascript, css",,70922647.0,,,
434,"['javascript', 'html', 'css', 'angular']","{'account_id': 11181063, 'reputation': 27, 'user_id': 8205117, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-rrORMtfxjsw/AAAAAAAAAAI/AAAAAAAADbU/QIN9V6qa-zU/photo.jpg?sz=256', 'display_name': 'Bastin Vivek', 'link': 'https://stackoverflow.com/users/8205117/bastin-vivek'}",True,248,1,0,1643615733,1643608220,,70921755,CC BY-SA 4.0,https://stackoverflow.com/questions/70921755/move-a-page-up-based-on-input-click-event-in-angular,Move a page up based on input Click Event in Angular,,70922104.0,,,
435,"['javascript', 'html', 'css']","{'account_id': 22523575, 'reputation': 39, 'user_id': 16716713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cabd9d2271b688239aba2c75d4669df?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siggy', 'link': 'https://stackoverflow.com/users/16716713/siggy'}",True,44,2,1,1643614745,1643383839,,70896214,CC BY-SA 4.0,https://stackoverflow.com/questions/70896214/javascript-animation-not-working-properly,JavaScript animation not working properly,,70922562.0,,,
436,"['css', 'reactjs', 'styled-components']","{'user_type': 'does_not_exist', 'display_name': 'user18078485'}",False,49,0,0,1643614247,1643612296,,70922202,CC BY-SA 4.0,https://stackoverflow.com/questions/70922202/can-i-reuse-imported-font-in-styled-component-in-another-component,Can I reuse imported font in styled-component in another component?,,,,,
437,"['html', 'css', 'iframe', 'responsive']","{'account_id': 24107708, 'reputation': 1, 'user_id': 18078684, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzykJ_yNMql5CioUlgw0Ymhy6BiEGvAuDXJKRWg=k-s256', 'display_name': 'Maroš Dvorožň&#225;k', 'link': 'https://stackoverflow.com/users/18078684/maro%c5%a1-dvoro%c5%be%c5%88%c3%a1k'}",False,52,0,0,1643614087,1643614087,,70922467,CC BY-SA 4.0,https://stackoverflow.com/questions/70922467/css-resposive-iframe-vertically-and-horizontally,CSS resposive iframe vertically and horizontally,,,,,
