,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from
708,"['javascript', 'css', 'web-animations']","{'account_id': 17626380, 'reputation': 119, 'user_id': 12791349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c86c51a3217d2724842200689ef5e13?s=256&d=identicon&r=PG&f=1', 'display_name': 'jlkiri', 'link': 'https://stackoverflow.com/users/12791349/jlkiri'}",True,83,1,0,1588217031,1588050419,61472983,CC BY-SA 4.0,https://stackoverflow.com/questions/61472983/why-does-web-animation-api-reverse-cause-my-animation-to-jump,Why does Web Animation API reverse() cause my animation to jump?,1588060598.0,61515393.0,,,
709,"['javascript', 'css']","{'account_id': 18308073, 'reputation': 11, 'user_id': 13331516, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SqBfN1jFQRw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPdmzXXnsHH6qqB1nmagWKmkqHnIg/photo.jpg?sz=256', 'display_name': 'h00', 'link': 'https://stackoverflow.com/users/13331516/h00'}",False,61,2,0,1588216675,1587930955,61447202,CC BY-SA 4.0,https://stackoverflow.com/questions/61447202/fill-table-cells-but-empty-the-backgroundcolor-first,"Fill table cells, but empty the backgroundcolor first?",1588019519.0,,,,
710,"['html', 'css']","{'account_id': 16307639, 'reputation': 654, 'user_id': 11777187, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87dd1f5f55be6fec09fb4bf690610f6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'burtonLowel', 'link': 'https://stackoverflow.com/users/11777187/burtonlowel'}",True,59,1,0,1588216543,1588215698,61515203,CC BY-SA 4.0,https://stackoverflow.com/questions/61515203/css-transitioning-a-width-in-flexbox,CSS: transitioning a width in flexbox,,61515332.0,,,
711,"['javascript', 'html', 'css']","{'account_id': 18441752, 'reputation': 3, 'user_id': 13434204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cef862357dcf21957d247e6f051832d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'beetcb', 'link': 'https://stackoverflow.com/users/13434204/beetcb'}",True,52,1,0,1588214428,1588174017,61505482,CC BY-SA 4.0,https://stackoverflow.com/questions/61505482/successfully-reverse-the-transition-with-js-but-why-my-another-way-doesnt-work,"successfully reverse the transition with js ,but why my another way doesn&#39;t work?",1588214428.0,61506487.0,,,
712,"['css', 'stylus']","{'account_id': 2816973, 'reputation': 153, 'user_id': 4818123, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/e9734aec5286ca639c05dd7ce7437afd?s=256&d=identicon&r=PG', 'display_name': 'Takeshi Tokugawa YD', 'link': 'https://stackoverflow.com/users/4818123/takeshi-tokugawa-yd'}",False,179,2,3,1588214322,1587695610,61400155,CC BY-SA 4.0,https://stackoverflow.com/questions/61400155/stylus-error-expected-indent-got-outdent-possibly-because-of-invalid-int,"Stylus error: &quot;expected &quot;indent&quot;, got &quot;outdent&quot;, possibly because of invalid interpolation",1587968609.0,,,,
713,"['html', 'css', 'httrack']","{'account_id': 14061742, 'reputation': 1, 'user_id': 10157625, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XOK-Y0tFqCA/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7oIarPPRSNv1vDj8rSsDJEoLOnEQw/mo/photo.jpg?sz=256', 'display_name': 'Abdo Mohamed', 'link': 'https://stackoverflow.com/users/10157625/abdo-mohamed'}",False,1140,1,0,1588213841,1588213546,61514902,CC BY-SA 4.0,https://stackoverflow.com/questions/61514902/httrack-convert-wordpress-to-html,Httrack convert wordpress to HTML,,,,,
714,"['javascript', 'jquery', 'css']","{'account_id': 7813562, 'reputation': 3015, 'user_id': 5909026, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://lh6.googleusercontent.com/-VWT4S_cML3I/AAAAAAAAAAI/AAAAAAAADdw/OpPjHPOydG4/photo.jpg?sz=256', 'display_name': 'Najam Us Saqib', 'link': 'https://stackoverflow.com/users/5909026/najam-us-saqib'}",True,53,2,-3,1588213583,1588146627,61496772,,https://stackoverflow.com/questions/61496772/how-to-add-class-on-checked-input-emelent,How to Add Class on Checked Input Emelent?,1588147790.0,61514906.0,1588213663.0,Needs details or clarity,
715,"['css', 'flexbox']","{'account_id': 8467211, 'reputation': 59, 'user_id': 6351032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd49cb8666a1fbe89b955d81a7b8095f?s=256&d=identicon&r=PG&f=1', 'display_name': 'FNads', 'link': 'https://stackoverflow.com/users/6351032/fnads'}",True,89,3,2,1588213524,1588174749,61505775,,https://stackoverflow.com/questions/61505775/trying-to-achieve-a-multi-column-layout-with-one-column-split-into-rows-with-fle,Trying to achieve a multi-column layout with one column split into rows with Flexbox,1588176899.0,61507413.0,1588183515.0,Duplicate,
716,"['html', 'css']","{'account_id': 8186986, 'reputation': 87, 'user_id': 6162515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c27c0f3ca9565c49692054cc92d5c0c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'zzazzles', 'link': 'https://stackoverflow.com/users/6162515/zzazzles'}",True,32,1,0,1588211483,1588211037,61514569,,https://stackoverflow.com/questions/61514569/unwanted-gap-between-elements-in-an-inline-block,Unwanted gap between elements in an inline block,,,1588224350.0,Duplicate,
717,"['html', 'css']","{'account_id': 285856, 'reputation': 3939, 'user_id': 584765, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/zuFnS.jpg?s=256&g=1', 'display_name': 'Damien', 'link': 'https://stackoverflow.com/users/584765/damien'}",True,366,1,0,1588211181,1587740144,61411258,CC BY-SA 4.0,https://stackoverflow.com/questions/61411258/css-float-for-html5-not-floating-video-elements-in-div-container,CSS float for HTML5 not floating video elements in div container,1588211181.0,61413405.0,,,
718,"['html', 'css', 'image']","{'account_id': 13309700, 'reputation': 25, 'user_id': 9608385, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zQFMzrRFV6E/AAAAAAAAAAI/AAAAAAAAADY/m7faf4UZPrE/photo.jpg?sz=256', 'display_name': 'Jamie', 'link': 'https://stackoverflow.com/users/9608385/jamie'}",True,95,3,1,1588210945,1588207186,61514028,CC BY-SA 4.0,https://stackoverflow.com/questions/61514028/my-image-wont-show-up-in-css-but-will-in-html,My image won&#39;t show up in CSS but will in HTML,,61514093.0,,,
719,"['php', 'css', 'wordpress']","{'account_id': 18441989, 'reputation': 55, 'user_id': 13434370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92c4ce60771b21df5dffff24f715dae0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Khufu', 'link': 'https://stackoverflow.com/users/13434370/khufu'}",True,34,1,1,1588210305,1588191926,61511042,CC BY-SA 4.0,https://stackoverflow.com/questions/61511042/apply-css-to-specific-post-in-wordpress-php-loop,Apply CSS to specific post in Wordpress PHP Loop,,61514458.0,,,
720,"['html', 'css', 'twitter-bootstrap']","{'account_id': 10378793, 'reputation': 429, 'user_id': 7654233, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/G9QTx.jpg?s=256&g=1', 'display_name': 'Lee Merlas', 'link': 'https://stackoverflow.com/users/7654233/lee-merlas'}",True,483,2,-1,1588209738,1588206349,61513900,CC BY-SA 4.0,https://stackoverflow.com/questions/61513900/css-uneven-div-positioning,CSS uneven div positioning,1588209491.0,61514323.0,,,
721,['css'],"{'account_id': 18246821, 'reputation': 55, 'user_id': 13282755, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-6HeCKRWxu6M/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJM60V59_a_IFxSM5OH6hCFW2Mwjkg/photo.jpg?sz=256', 'display_name': 'Nancy Gonzales', 'link': 'https://stackoverflow.com/users/13282755/nancy-gonzales'}",True,599,2,0,1588209065,1588207762,61514122,CC BY-SA 4.0,https://stackoverflow.com/questions/61514122/how-can-i-align-content-and-arrow-both-in-same-line-on-a-div,How can I align content and arrow both in same line on a div?,,61514281.0,,,
722,"['javascript', 'css', 'arrays', 'squarespace']","{'account_id': 6083131, 'reputation': 3, 'user_id': 4748188, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40848be78d299a0930fe6c3e182d4ecc?s=256&d=identicon&r=PG&f=1', 'display_name': 'koufuki77', 'link': 'https://stackoverflow.com/users/4748188/koufuki77'}",False,439,1,0,1588208187,1588207597,61514089,CC BY-SA 4.0,https://stackoverflow.com/questions/61514089/adding-the-full-date-to-a-squarespace-blog-post,Adding the full date to a Squarespace blog post,,,,,
723,"['html', 'css']","{'account_id': 358114, 'reputation': 5825, 'user_id': 698678, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/530c3ecf92ee47539c0dcd012587d130?s=256&d=identicon&r=PG', 'display_name': 'Brenden Kehren', 'link': 'https://stackoverflow.com/users/698678/brenden-kehren'}",True,112,2,3,1588206850,1588202446,61513332,CC BY-SA 4.0,https://stackoverflow.com/questions/61513332/triangle-within-a-triangle-css,Triangle within a triangle CSS,,61513604.0,,,
724,"['javascript', 'css', 'reactjs', 'typescript', 'ionic-framework']","{'account_id': 17853764, 'reputation': 47, 'user_id': 12968927, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-3pe6ljBY4Ms/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3relCKhjL1ImRCsJMMnMUyv9ifkp6Q/photo.jpg?sz=256', 'display_name': 'AndrewZ', 'link': 'https://stackoverflow.com/users/12968927/andrewz'}",True,129,1,1,1588205641,1588200898,61513077,CC BY-SA 4.0,https://stackoverflow.com/questions/61513077/ionic-react-jsx-element-type-false-element-is-not-a-constructor-function-for,Ionic React JSX element type &#39;false | Element&#39; is not a constructor function for JSX elements. Type &#39;false,,61513808.0,,,
725,"['html', 'css', 'wordpress', 'wordpress-theming']","{'account_id': 12914996, 'reputation': 55, 'user_id': 9339576, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-oVqqULEm96A/AAAAAAAAAAI/AAAAAAAAAHg/BAwDnFz-11c/photo.jpg?sz=256', 'display_name': 'Sebastian', 'link': 'https://stackoverflow.com/users/9339576/sebastian'}",True,454,1,0,1588205062,1588204541,61513660,CC BY-SA 4.0,https://stackoverflow.com/questions/61513660/wordpress-avada-how-to-fix-text-wrapping-around-image-on-medium-sized-screens,WordPress/Avada - How to fix text wrapping around image on medium sized screens,,,,,
726,"['html', 'css', 'tailwind-css']","{'account_id': 12795565, 'reputation': 31, 'user_id': 9258682, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10214614648310234/picture?type=large', 'display_name': 'Jo&#227;o Alpalh&#227;o', 'link': 'https://stackoverflow.com/users/9258682/jo%c3%a3o-alpalh%c3%a3o'}",True,2037,2,2,1588204870,1588191125,61510825,CC BY-SA 4.0,https://stackoverflow.com/questions/61510825/expand-div-width-with-content,Expand div width with content,,61513701.0,,,
727,"['javascript', 'html', 'css']","{'account_id': 18235033, 'reputation': 23, 'user_id': 13273239, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiPUd1DXdwe_WoGHxWgxOSRD7IndG_-3InUGAZj=k-s256', 'display_name': 'Aaryan Khadka', 'link': 'https://stackoverflow.com/users/13273239/aaryan-khadka'}",True,70,2,-3,1588204768,1588203678,61513520,CC BY-SA 4.0,https://stackoverflow.com/questions/61513520/how-do-i-add-a-div-onclick-in-javascript,How do I add a div onclick in javascript?,,61513658.0,,,
728,"['html', 'css']","{'account_id': 18377176, 'reputation': 409, 'user_id': 13386015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae33691604f1bac76f76127e69aaebf0?s=256&d=identicon&r=PG&f=1', 'display_name': 'kurtixl', 'link': 'https://stackoverflow.com/users/13386015/kurtixl'}",True,404,2,0,1588204234,1588017501,61467422,CC BY-SA 4.0,https://stackoverflow.com/questions/61467422/css-card-not-expanding-to-show-entire-text,CSS - Card not expanding to show entire text,1588188439.0,61510080.0,,,
729,"['html', 'css']","{'account_id': 18363602, 'reputation': 35, 'user_id': 13375164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38036559224d013ef5daa799540bbc82?s=256&d=identicon&r=PG&f=1', 'display_name': 'yunjeffy', 'link': 'https://stackoverflow.com/users/13375164/yunjeffy'}",True,100,2,2,1588203374,1588201799,61513229,CC BY-SA 4.0,https://stackoverflow.com/questions/61513229/align-buttons-on-the-same-row,Align buttons on the same row,,61513277.0,,,
730,"['html', 'jquery', 'css', 'ruby-on-rails', 'drop-down-menu']","{'account_id': 16918753, 'reputation': 37, 'user_id': 12236051, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-l8xFi4jgw9s/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re2RI_YmkJusetUa9aJev1NI76sgQ/photo.jpg?sz=256', 'display_name': 'Ry Ellingson', 'link': 'https://stackoverflow.com/users/12236051/ry-ellingson'}",False,185,0,1,1588201783,1588201783,61513222,CC BY-SA 4.0,https://stackoverflow.com/questions/61513222/dropdown-menu-disappears-when-i-click-a-form-inside-it,Dropdown-menu disappears when I click a form inside it,,,,,
731,"['css', 'padding', 'underline']","{'account_id': 18445180, 'reputation': 1, 'user_id': 13436705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a13fceda68de15216a37c782519c7756?s=256&d=identicon&r=PG&f=1', 'display_name': 'linski', 'link': 'https://stackoverflow.com/users/13436705/linski'}",True,93,1,-1,1588201426,1588199600,61512875,CC BY-SA 4.0,https://stackoverflow.com/questions/61512875/underline-with-padding-non-links,Underline with padding: Non-links,1588201426.0,,,,
732,"['css', 'npm', 'sass', 'node-sass']","{'account_id': 4494109, 'reputation': 1526, 'user_id': 3654415, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/bfc9af1d8379b4dd53dc472e282ba701?s=256&d=identicon&r=PG', 'display_name': 'DanMad', 'link': 'https://stackoverflow.com/users/3654415/danmad'}",True,3914,1,9,1588201070,1587442587,61335867,CC BY-SA 4.0,https://stackoverflow.com/questions/61335867/specify-output-file-names-when-watching-a-whole-directory-with-node-sass,Specify output file names when watching a whole directory with node-sass,1587444942.0,61511781.0,,,
733,"['html', 'css']","{'account_id': 18442951, 'reputation': 1, 'user_id': 13435089, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GivNajWqnzQB2ZPR7ikY8Ec2ytZFTYAoktaaWAO=k-s256', 'display_name': 'Viprav Lipare', 'link': 'https://stackoverflow.com/users/13435089/viprav-lipare'}",False,55,0,0,1588197643,1588181928,61508085,CC BY-SA 4.0,https://stackoverflow.com/questions/61508085/i-dont-know-why-my-images-wont-show-up,I don&#39;t know why my images won&#39;t show up?,1588197643.0,,,,
734,"['javascript', 'html', 'css', 'angularjs', 'web']","{'account_id': 8886090, 'reputation': 506, 'user_id': 6634301, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b40eca0c5ecfb98d74163bd36f19ee19?s=256&d=identicon&r=PG&f=1', 'display_name': 'ankurJos', 'link': 'https://stackoverflow.com/users/6634301/ankurjos'}",True,416,1,-1,1588197300,1588178332,61506923,CC BY-SA 4.0,https://stackoverflow.com/questions/61506923/3-states-checkbox-in-angularjs,3 States CheckBox in AngularJs,1588178764.0,,,,
735,['css'],"{'account_id': 18058021, 'reputation': 25, 'user_id': 13125885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f989798e043981f1ab4ebf7c7ca25988?s=256&d=identicon&r=PG&f=1', 'display_name': 'Filip', 'link': 'https://stackoverflow.com/users/13125885/filip'}",True,536,1,1,1588197227,1588194110,61511612,CC BY-SA 4.0,https://stackoverflow.com/questions/61511612/fade-out-on-a-pseudo-element-with-css,Fade out on a pseudo element with CSS,,61511751.0,,,
736,"['javascript', 'html', 'css']","{'account_id': 16211901, 'reputation': 21, 'user_id': 11705665, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-jnj5k2lgx34/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rexQRsD_rhMk12wmnOUG3wv-zifAQ/photo.jpg?sz=256', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/11705665/alex'}",True,23,1,0,1588197034,1588196889,61512321,CC BY-SA 4.0,https://stackoverflow.com/questions/61512321/executing-function-after-running-css-animation,executing function after running css animation,,,,,
737,"['css', 'reactjs', 'material-ui']","{'account_id': 16200108, 'reputation': 669, 'user_id': 11696691, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-szJ6erwaiOE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf3eWc4QG-lgnd4E9VcVuEmXxb49g/photo.jpg?sz=256', 'display_name': 'Ali Ahmadi', 'link': 'https://stackoverflow.com/users/11696691/ali-ahmadi'}",True,1063,1,2,1588196457,1588194789,61511804,CC BY-SA 4.0,https://stackoverflow.com/questions/61511804/how-can-i-give-style-to-the-ul-inside-the-pagination,How can i give style to the ul inside the pagination,,61512200.0,,,
738,['css'],"{'account_id': 17072077, 'reputation': 7, 'user_id': 12352587, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3Jsnu.jpg?s=256&g=1', 'display_name': 'Ashh', 'link': 'https://stackoverflow.com/users/12352587/ashh'}",False,349,0,0,1588195110,1588194637,61511763,,https://stackoverflow.com/questions/61511763/is-it-possible-to-have-two-different-text-colors-in-the-same-css-aafter-element,Is it possible to have two different text colors in the same CSS a:after element?,,,1588195061.0,Duplicate,
739,"['android', 'css', 'android-layout', 'native']","{'account_id': 16504401, 'reputation': 27, 'user_id': 11924823, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-fQLoEeLNl7g/AAAAAAAAAAI/AAAAAAAAAL4/NUR7W_NodN8/photo.jpg?sz=256', 'display_name': 'Josias Aurel', 'link': 'https://stackoverflow.com/users/11924823/josias-aurel'}",False,348,2,1,1588194537,1588108998,61490198,CC BY-SA 4.0,https://stackoverflow.com/questions/61490198/how-to-style-android-native-apps,How to style android native apps,,,,,
740,"['html', 'css', 'tabindex']","{'account_id': 18389382, 'reputation': 23, 'user_id': 13395501, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgwACxZdROlNYmSrYtGRUHaGM9fJEaDvdYWwMDOJA=k-s256', 'display_name': 'Nikhil Kurian', 'link': 'https://stackoverflow.com/users/13395501/nikhil-kurian'}",False,390,0,2,1588194492,1588193658,61511484,CC BY-SA 4.0,https://stackoverflow.com/questions/61511484/how-to-add-tab-index-dynamic,How to add tab index dynamic,,,,,
741,"['javascript', 'html', 'css', 'mobile', 'jsfiddle']","{'account_id': 18402390, 'reputation': 25, 'user_id': 13405102, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgbqLmdwqBWfqNFbODVq5iyQsqkCMXtAbjDyZKc=k-s256', 'display_name': 'Joseph Pandolfi', 'link': 'https://stackoverflow.com/users/13405102/joseph-pandolfi'}",True,400,1,1,1588194390,1588193914,61511558,CC BY-SA 4.0,https://stackoverflow.com/questions/61511558/image-wont-close-on-click-js,Image won&#39;t close on click - JS,,61511690.0,,,
742,"['css', 'vue.js']","{'account_id': 18039864, 'reputation': 67, 'user_id': 13112309, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-asm5QcgV7qc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDwjOYw6Azr-krVpnNJpmMTxVeNvg/photo.jpg?sz=256', 'display_name': 'William Daniels', 'link': 'https://stackoverflow.com/users/13112309/william-daniels'}",False,353,0,0,1588193971,1588193971,61511578,CC BY-SA 4.0,https://stackoverflow.com/questions/61511578/import-a-tff-font-to-css-in-vue,Import a tff font to css in vue,,,,,
743,"['html', 'css', 'twitter-bootstrap']","{'account_id': 1651555, 'reputation': 2885, 'user_id': 1522049, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/aebfb5ebd2ed5331ab3bbe866e81b8ca?s=256&d=identicon&r=PG', 'display_name': 'andrewb', 'link': 'https://stackoverflow.com/users/1522049/andrewb'}",True,141,1,0,1588193654,1588192297,61511132,CC BY-SA 4.0,https://stackoverflow.com/questions/61511132/bootstrap-navbar-stacks-and-hides-content-when-resized-to-mobile-size,Bootstrap navbar stacks and hides content when resized to mobile size,,61511292.0,,,
744,"['javascript', 'html', 'css']","{'account_id': 4668696, 'reputation': 7005, 'user_id': 3781199, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'blue', 'link': 'https://stackoverflow.com/users/3781199/blue'}",True,39,1,0,1588192883,1588191859,61511029,CC BY-SA 4.0,https://stackoverflow.com/questions/61511029/how-to-make-this-span-always-the-same-width-regardless-of-whats-inside,"How to make this &lt;span&gt; always the same width, regardless of whats inside?",1588192883.0,61511100.0,,,
745,"['css', 'grid']","{'account_id': 5901692, 'reputation': 109, 'user_id': 4644984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1166c37adb855c903aeb0a3272f4be94?s=256&d=identicon&r=PG&f=1', 'display_name': 'G. Allen', 'link': 'https://stackoverflow.com/users/4644984/g-allen'}",False,86,0,0,1588192088,1588188179,61509995,CC BY-SA 4.0,https://stackoverflow.com/questions/61509995/css-without-divs,CSS without div&#39;s,,,,,
746,"['css', 'sass', 'shopify', 'liquid', 'handle']","{'account_id': 12818218, 'reputation': 7, 'user_id': 9274161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1496b856a0c711922eb53eff94c7a34f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Felipe Quintana', 'link': 'https://stackoverflow.com/users/9274161/felipe-quintana'}",True,147,1,0,1588191732,1588189912,61510486,CC BY-SA 4.0,https://stackoverflow.com/questions/61510486/handle-inside-an-interpolation,Handle inside an interpolation,,61510991.0,,,
747,"['html', 'css', 'flexbox']","{'account_id': 17340449, 'reputation': 77, 'user_id': 12561235, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3263e0d1b0562bd8be38962b1403a5a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'gorkemgunay', 'link': 'https://stackoverflow.com/users/12561235/gorkemgunay'}",True,106,3,2,1588191629,1588190180,61510564,CC BY-SA 4.0,https://stackoverflow.com/questions/61510564/css-flexbox-positioning-margin-top-the-logo-problem,Css Flexbox positioning margin-top the logo problem,1588190427.0,61510957.0,,,
748,"['javascript', 'css', 'reactjs']","{'account_id': 10650453, 'reputation': 97, 'user_id': 9254355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93dc7897db79de4d20f48ca90c88fb49?s=256&d=identicon&r=PG&f=1', 'display_name': 'traveler316', 'link': 'https://stackoverflow.com/users/9254355/traveler316'}",True,883,2,1,1588191430,1588190593,61510679,CC BY-SA 4.0,https://stackoverflow.com/questions/61510679/why-are-my-css-files-applied-to-every-react-componnent,Why Are My CSS Files Applied To Every React Componnent?,,61510876.0,,,
749,"['html', 'css']","{'account_id': 9228482, 'reputation': 23, 'user_id': 10133561, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1388609567823618/picture?type=large', 'display_name': 'James Mota Esteves', 'link': 'https://stackoverflow.com/users/10133561/james-mota-esteves'}",False,45,2,0,1588191350,1588184587,61508971,CC BY-SA 4.0,https://stackoverflow.com/questions/61508971/css-gradient-on-image-gallery,CSS Gradient on image gallery,1588184746.0,,,,
750,"['html', 'css', 'bootstrap-4']","{'account_id': 11197647, 'reputation': 43, 'user_id': 8215803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8ab13901ac7ca1a13d16829da51e96e?s=256&d=identicon&r=PG&f=1', 'display_name': 'J N', 'link': 'https://stackoverflow.com/users/8215803/j-n'}",True,17,1,0,1588191345,1588191175,61510845,CC BY-SA 4.0,https://stackoverflow.com/questions/61510845/identical-bootstrap-column-code-functions-differently,Identical bootstrap column code functions differently,,61510885.0,,,
751,"['css', 'sass']","{'account_id': 2916959, 'reputation': 186, 'user_id': 2499932, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/bb458af66c388c5f0fd84bd28ebfde8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafał.S', 'link': 'https://stackoverflow.com/users/2499932/rafa%c5%82-s'}",False,53,0,0,1588191206,1588181082,61507783,CC BY-SA 4.0,https://stackoverflow.com/questions/61507783/unable-to-build-scss-from-examples-with-use,Unable to build scss from examples with @use,1588191206.0,,,,
752,"['html', 'css', 'svg']","{'account_id': 18305393, 'reputation': 15, 'user_id': 13329322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9cc0418250008eaab27839b66c684ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'noth0812', 'link': 'https://stackoverflow.com/users/13329322/noth0812'}",True,340,2,0,1588190952,1588178637,61507026,CC BY-SA 4.0,https://stackoverflow.com/questions/61507026/add-border-to-an-svg,Add border to an svg,1588178725.0,61507293.0,,,
753,"['php', 'html', 'css']","{'account_id': 11063655, 'reputation': 71, 'user_id': 8124074, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/d251dc4a078e1c1de515265b1d3aaf2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ivan Pudic', 'link': 'https://stackoverflow.com/users/8124074/ivan-pudic'}",True,73,2,-1,1588190691,1588188064,61509969,,https://stackoverflow.com/questions/61509969/highlight-a-row-in-a-table-html,highlight a row in a table (html),1588190384.0,61510253.0,1588190867.0,Needs more focus,
754,"['javascript', 'html', 'jquery', 'css', 'animation']","{'account_id': 13872775, 'reputation': 101, 'user_id': 10015387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d831c9708fda84eb07ace96107330623?s=256&d=identicon&r=PG&f=1', 'display_name': 'fibonaccilinguine', 'link': 'https://stackoverflow.com/users/10015387/fibonaccilinguine'}",True,1191,2,1,1588190512,1588187225,61509733,CC BY-SA 4.0,https://stackoverflow.com/questions/61509733/how-to-layer-animation-behind-another-animation-in-css-and-html,How to layer animation behind another animation in CSS and HTML?,1588187549.0,61510014.0,,,
755,"['html', 'css', 'apexcharts']","{'account_id': 14918073, 'reputation': 359, 'user_id': 10771265, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-pOqS2YKFrCo/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-g7k3uckVrqVPG-8bL5MKpM_KfyWg/mo/photo.jpg?sz=256', 'display_name': 'Novak254', 'link': 'https://stackoverflow.com/users/10771265/novak254'}",False,148,1,0,1588190432,1588189033,61510245,CC BY-SA 4.0,https://stackoverflow.com/questions/61510245/using-flexlayout-the-content-collapses-instead-of-shrinking-and-covering-the-ava,Using FlexLayout the content collapses instead of shrinking and covering the available width,,,,,
