,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,protected_date
315,"['html', 'css', 'vertical-text']","{'account_id': 1308418, 'reputation': 18330, 'user_id': 1256925, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/646644baccac238abb95408cf4ca25de?s=256&d=identicon&r=PG', 'display_name': 'Joeytje50', 'link': 'https://stackoverflow.com/users/1256925/joeytje50'}",True,2436,59854643.0,1,6,1579678034,1574645001,1574646583.0,59024097,CC BY-SA 4.0,https://stackoverflow.com/questions/59024097/vertical-text-in-table-cell-using-css3-writing-mode-in-chrome,vertical text in table cell using css3 writing-mode in Chrome,,,,
316,"['css', 'safari']","{'account_id': 5463643, 'reputation': 53, 'user_id': 4345019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a3fd167b32797ada02cb640839a4e48?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alpa', 'link': 'https://stackoverflow.com/users/4345019/alpa'}",True,4259,,1,4,1579676822,1573734944,,58856930,CC BY-SA 4.0,https://stackoverflow.com/questions/58856930/ellipsis-not-working-correctly-in-safari-with-line-clamp,Ellipsis not working correctly in Safari with line-clamp,,,,
317,"['javascript', 'html', 'css', 'angular', 'angular-material2']","{'account_id': 7344928, 'reputation': 4205, 'user_id': 8107464, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/f835a205571c44eaca74778b51c70242?s=256&d=identicon&r=PG&f=1', 'display_name': 'infodev', 'link': 'https://stackoverflow.com/users/8107464/infodev'}",True,1966,58818319.0,3,4,1579645403,1573559170,,58818044,CC BY-SA 4.0,https://stackoverflow.com/questions/58818044/disable-interactions-on-mat-slider-and-keeping-css-styles,Disable interactions on mat-slider and keeping css styles,,,,
318,"['javascript', 'html', 'css', 'ssi']","{'account_id': 17174550, 'reputation': 11, 'user_id': 12430992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b130fb63aa65c6e50c7d747b40f1edb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'maxpunches', 'link': 'https://stackoverflow.com/users/12430992/maxpunches'}",True,106,,1,-1,1579567248,1574777582,1579567248.0,59052834,,https://stackoverflow.com/questions/59052834/html-includes-without-js,HTML includes without js?,1574779281.0,Opinion-based,,
319,"['html', 'css']","{'account_id': 16985823, 'reputation': 41, 'user_id': 12286629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17f980e4a3c29a9195ee94ccee35c440?s=256&d=identicon&r=PG&f=1', 'display_name': 'gmatinski', 'link': 'https://stackoverflow.com/users/12286629/gmatinski'}",True,552,,3,-2,1579494078,1574426089,1579494078.0,58994427,CC BY-SA 4.0,https://stackoverflow.com/questions/58994427/how-can-i-add-another-background-image-to-another-html-file-via-the-same-css,How can i add another background image to another html file via the same css,,,,
320,"['html', 'css']","{'account_id': 17108343, 'reputation': 159, 'user_id': 12379855, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB6h6DKFq9MQmkqGZfQaTZsRhFYtP-m-XYBrLjj=k-s256', 'display_name': 'KrapnixTheFootballer', 'link': 'https://stackoverflow.com/users/12379855/krapnixthefootballer'}",True,62,,2,-1,1579469271,1574538651,1579469271.0,59011610,CC BY-SA 4.0,https://stackoverflow.com/questions/59011610/how-do-i-add-a-link-href-to-the-image,How do I add a link (href) to the image,,,,
321,"['css', 'ios13', 'webkit-overflow-scrolling']","{'account_id': 15384648, 'reputation': 13, 'user_id': 11099053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64d4d9cca3ea2603d66ba26695e40ff2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kunlp', 'link': 'https://stackoverflow.com/users/11099053/kunlp'}",True,2547,59808297.0,2,1,1579422034,1574335040,1577238705.0,58973710,CC BY-SA 4.0,https://stackoverflow.com/questions/58973710/ios-13-css-set-webkit-overflow-scrolling-auto-cannot-work,ios 13 CSS set -webkit-overflow-scrolling: auto cannot work,,,,
322,"['javascript', 'html', 'css', 'jquery-selectors']","{'account_id': 15904651, 'reputation': 23, 'user_id': 11476191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24284a53b444cd50e164cce380913f17?s=256&d=identicon&r=PG&f=1', 'display_name': 'dkreemers', 'link': 'https://stackoverflow.com/users/11476191/dkreemers'}",True,1712,58662480.0,2,1,1579318820,1572624580,,58662422,CC BY-SA 4.0,https://stackoverflow.com/questions/58662422/how-to-change-multiple-divs-with-the-same-class-through-queryselector,how to change multiple divs with the same class through querySelector,,,,
323,"['css', 'vue.js', 'vuetify.js', 'rating-system', 'material-design-icons']","{'account_id': 2287802, 'reputation': 2518, 'user_id': 2011434, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/611b1d5972ea93f7c2392ec990007d1d?s=256&d=identicon&r=PG', 'display_name': 'BenB', 'link': 'https://stackoverflow.com/users/2011434/benb'}",False,1600,,1,1,1579305461,1572718265,1579255435.0,58673902,CC BY-SA 4.0,https://stackoverflow.com/questions/58673902/vuetify-rating-component-half-stars-with-all-mdi-icons,Vuetify Rating Component Half Stars with all mdi icons,,,,
324,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 11833115, 'reputation': 25, 'user_id': 11304785, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-FWfsSiH2y7s/AAAAAAAAAAI/AAAAAAAADPg/K_PG_DRE9ZA/photo.jpg?sz=256', 'display_name': 'Durairaj Saravanan', 'link': 'https://stackoverflow.com/users/11304785/durairaj-saravanan'}",True,419,58677556.0,1,0,1579150160,1572755930,,58677462,CC BY-SA 4.0,https://stackoverflow.com/questions/58677462/step-progress-bar-to-be-horizontal-in-mobile,Step progress bar to be horizontal in mobile,,,,
325,"['javascript', 'html', 'css', 'responsive-design']","{'account_id': 16588790, 'reputation': 179, 'user_id': 11987453, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-NdzaaNMWeZ4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfOMsMJLVPkB2sujh8EHILT_ptB6Q/photo.jpg?sz=256', 'display_name': 'kingkhan kkhan', 'link': 'https://stackoverflow.com/users/11987453/kingkhan-kkhan'}",True,64,58689755.0,1,0,1579150138,1572856445,1572862294.0,58689659,CC BY-SA 4.0,https://stackoverflow.com/questions/58689659/media-query-working-in-chrome-and-firefox-desktop-but-not-in-mobile-devices,Media query working in chrome and Firefox desktop but not in mobile devices,,,,
326,"['javascript', 'jquery', 'css', 'reactjs', 'materialize']","{'account_id': 15722664, 'reputation': 341, 'user_id': 11345174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9255bd76e7c539eb05abf3a28d0ab088?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul A', 'link': 'https://stackoverflow.com/users/11345174/paul-a'}",True,471,58708069.0,1,0,1579096679,1572944039,1572944223.0,58707641,CC BY-SA 4.0,https://stackoverflow.com/questions/58707641/integrate-jquery-and-javascript-from-script-tag-into-react,Integrate jquery and javascript from &lt;script&gt; tag into react,,,,
327,"['html', 'css', 'twitter-bootstrap']","{'account_id': 17036443, 'reputation': 181, 'user_id': 12325379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4921b8b67aade74a52ffac360f2555d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'gnielio', 'link': 'https://stackoverflow.com/users/12325379/gnielio'}",True,132,58709475.0,2,0,1579096511,1572948766,1572953883.0,58709083,CC BY-SA 4.0,https://stackoverflow.com/questions/58709083/navbar-not-collapsing-and-expanding-properly,Navbar not collapsing and expanding properly,,,,
328,"['css', 'responsive-design', 'flexbox', 'media-queries']","{'account_id': 10592980, 'reputation': 686, 'user_id': 7802839, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/14776401a5e8c33fc2b455785b69b935?s=256&d=identicon&r=PG&f=1', 'display_name': 'FakeEmpire', 'link': 'https://stackoverflow.com/users/7802839/fakeempire'}",True,84,,1,0,1578922727,1574307856,,58966973,CC BY-SA 4.0,https://stackoverflow.com/questions/58966973/flex-row-not-wrapping,Flex row not wrapping,,,,
329,"['javascript', 'css', 'google-chrome', 'html5-video', 'translate-animation']","{'account_id': 15340455, 'reputation': 3969, 'user_id': 11067608, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/W843t.jpg?s=256&g=1', 'display_name': 'ApplePearPerson', 'link': 'https://stackoverflow.com/users/11067608/applepearperson'}",True,135,59715444.0,1,1,1578913726,1573549862,1573551067.0,58815360,CC BY-SA 4.0,https://stackoverflow.com/questions/58815360/chrome-video-tag-renders-incorrectly-after-translating,Chrome video tag renders incorrectly after translating,,,,
330,"['javascript', 'html', 'css', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'user11496117'}",False,46,,0,0,1578637692,1573490588,1578637692.0,58805392,CC BY-SA 4.0,https://stackoverflow.com/questions/58805392/how-can-i-separate-each-cube-with-different-data,How can I separate each cube with different Data?,,,,
331,['css'],"{'account_id': 16166359, 'reputation': 331, 'user_id': 11671255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f7be5b53666511138aa97e3dca9b724?s=256&d=identicon&r=PG&f=1', 'display_name': 'OSAMA E', 'link': 'https://stackoverflow.com/users/11671255/osama-e'}",True,299,,1,3,1578621479,1574358677,1578621479.0,58980935,CC BY-SA 4.0,https://stackoverflow.com/questions/58980935/how-to-make-background-color-of-image-transparent,How to make background color of image transparent?,,,,
332,"['html', 'css', 'user-interface', 'frontend']","{'account_id': 6734970, 'reputation': 1445, 'user_id': 5190086, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/H1ZZq.jpg?s=256&g=1', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/5190086/josh'}",True,2018,59002572.0,3,1,1578603115,1574438625,,58997847,CC BY-SA 4.0,https://stackoverflow.com/questions/58997847/round-checkmark-corners-with-css-is-it-possible,Round checkmark corners with CSS. Is it possible?,,,,
333,"['javascript', 'jquery', 'html', 'css']","{'account_id': 15621567, 'reputation': 83, 'user_id': 11270250, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BaShdyDaqQE/AAAAAAAAAAI/AAAAAAAAAFc/z9lP_4kQ9eI/photo.jpg?sz=256', 'display_name': 'Shashank Jha', 'link': 'https://stackoverflow.com/users/11270250/shashank-jha'}",True,84,,2,2,1578557596,1572938326,,58706269,CC BY-SA 4.0,https://stackoverflow.com/questions/58706269/how-can-i-remove-input-tags-from-a-string-using-jquery-this-string-contains-oth,How can I remove input tags from a string using jQuery? This string contains other html tags as well,,,,
334,"['html', 'css', 'css-grid', 'page-break']","{'account_id': 10049071, 'reputation': 2160, 'user_id': 7429425, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3G5Yd.png?s=256&g=1', 'display_name': 'stanimirsp', 'link': 'https://stackoverflow.com/users/7429425/stanimirsp'}",True,3758,58880333.0,1,10,1578510063,1573829016,1574179649.0,58879352,CC BY-SA 4.0,https://stackoverflow.com/questions/58879352/why-doesnt-page-break-work-with-css-display-grid,Why doesn&#39;t page-break work with CSS display grid?,,,,
335,"['javascript', 'php', 'jquery', 'html', 'css']","{'account_id': 9818622, 'reputation': 431, 'user_id': 7274292, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://graph.facebook.com/331010930615630/picture?type=large', 'display_name': 'Md . Sojib Ahmed', 'link': 'https://stackoverflow.com/users/7274292/md-sojib-ahmed'}",False,754,,1,1,1578497480,1573111400,1592644375.0,58743792,CC BY-SA 4.0,https://stackoverflow.com/questions/58743792/reload-a-page-with-previous-scroll-bar-position-of-a-table,Reload a page with previous scroll bar position of a table,,,,
336,"['html', 'css']","{'account_id': 27687, 'reputation': 5931, 'user_id': 73323, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/Ff7le.jpg?s=256&g=1', 'display_name': 'kyw', 'link': 'https://stackoverflow.com/users/73323/kyw'}",False,64,,1,0,1578474141,1575095054,1575097597.0,59113759,CC BY-SA 4.0,https://stackoverflow.com/questions/59113759/reduce-opacity-of-background-image-in-a-select,Reduce opacity of background-image in a &lt;select /&gt;,,,,
337,"['php', 'html', 'css', 'bootstrap-4']","{'account_id': 258878, 'reputation': 131, 'user_id': 541354, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f8ad370bac39f608b705d6df8e07798b?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/541354/adam'}",True,75,58891675.0,1,0,1578421821,1573914214,1578421164.0,58891674,CC BY-SA 4.0,https://stackoverflow.com/questions/58891674/is-there-a-better-way-to-break-columns-every-3rd-row-in-bootstrap-css-with-php,Is there a better way to break columns every 3rd row in Bootstrap CSS with PHP? Equal-width multi-row,,,,
338,"['html', 'css', 'bootstrap-4', 'media-queries', 'carousel']","{'account_id': 2722659, 'reputation': 1686, 'user_id': 2348597, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/6UyMA.png?s=256&g=1', 'display_name': 'Greg', 'link': 'https://stackoverflow.com/users/2348597/greg'}",False,95,,1,0,1578304159,1573966912,,58897653,CC BY-SA 4.0,https://stackoverflow.com/questions/58897653/how-to-find-the-size-of-a-scaled-carousel-image,how to find the size of a scaled carousel image,,,,
339,"['html', 'css']","{'account_id': 6365399, 'reputation': 6117, 'user_id': 4939530, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/i5lXg.jpg?s=256&g=1', 'display_name': 'cup_of', 'link': 'https://stackoverflow.com/users/4939530/cup-of'}",True,140,,2,2,1578138645,1572665657,1578138645.0,58668028,,https://stackoverflow.com/questions/58668028/hover-effect-on-inline-span-goes-away-in-between-text-gap,Hover effect on inline span goes away in between text gap,1572688273.0,Duplicate,,
340,"['html', 'css', 'overlap', 'overlapping']","{'account_id': 17109773, 'reputation': 3, 'user_id': 12380918, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3088882617795758/picture?type=large', 'display_name': 'Rusu Bogdan', 'link': 'https://stackoverflow.com/users/12380918/rusu-bogdan'}",True,493,58885853.0,2,-2,1578000593,1573858137,1573858632.0,58885684,CC BY-SA 4.0,https://stackoverflow.com/questions/58885684/my-website-is-very-overlapping-and-i-dont-know-what-to-do,My website is very overlapping and I don&#39;t know what to do,,,,
341,"['html', 'css', 'twitter-bootstrap']","{'account_id': 8460733, 'reputation': 4936, 'user_id': 6565681, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/4d9813827f306ac4e1328a561dd75148?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/6565681/andy'}",True,200,59047764.0,1,-1,1577886425,1574759945,1577886425.0,59047487,CC BY-SA 4.0,https://stackoverflow.com/questions/59047487/rendering-differences-in-bootstrap-3-vs-bootstrap-4-display-property-classes,Rendering differences in Bootstrap 3 vs Bootstrap 4 Display Property classes,,,,
342,"['css', 'sinatra', 'erb']","{'account_id': 14873738, 'reputation': 39, 'user_id': 10740512, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9035455bc3b1332eb87ceba73323f77e?s=256&d=identicon&r=PG&f=1', 'display_name': 'rTaylor', 'link': 'https://stackoverflow.com/users/10740512/rtaylor'}",False,454,,3,0,1577830950,1573026805,1577830738.0,58725407,CC BY-SA 4.0,https://stackoverflow.com/questions/58725407/why-is-my-external-css-link-404-upon-load,Why is my external CSS link 404 upon load?,,,,
343,"['html', 'css', 'frontend']","{'account_id': 13475676, 'reputation': 65, 'user_id': 9722732, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CHljz.jpg?s=256&g=1', 'display_name': 'alb.noah', 'link': 'https://stackoverflow.com/users/9722732/alb-noah'}",True,827,58671688.0,6,1,1577826052,1572698287,1577826052.0,58671182,CC BY-SA 4.0,https://stackoverflow.com/questions/58671182/how-i-can-position-the-text-inside-div-make-next-to-image,how i can position the text inside div make next to image?,,,,
344,"['javascript', 'html', 'css']","{'account_id': 13001086, 'reputation': 69, 'user_id': 12140050, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f1e0b1b4a641b2d05bdbccc44f7e83b?s=256&d=identicon&r=PG&f=1', 'display_name': 'user12140050', 'link': 'https://stackoverflow.com/users/12140050/user12140050'}",False,872,,1,0,1577784133,1573411497,1577784133.0,58791845,CC BY-SA 4.0,https://stackoverflow.com/questions/58791845/changing-style-and-position-of-created-multi-select-drop-down-checkbox,Changing style and position of created multi-select drop-down checkbox,,,,
345,"['html', 'css', 'twitter-bootstrap']","{'account_id': 9853220, 'reputation': 41, 'user_id': 7952749, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c03879675004a184473c3767c753b510?s=256&d=identicon&r=PG&f=1', 'display_name': 'Haneen', 'link': 'https://stackoverflow.com/users/7952749/haneen'}",True,30,59110735.0,1,-1,1577723593,1575059301,1577723582.0,59110644,CC BY-SA 4.0,https://stackoverflow.com/questions/59110644/position-img-added-using-bootstrap,position img added using bootstrap,,,,
346,"['html', 'css', 'flexbox', 'css-grid']","{'user_type': 'does_not_exist', 'display_name': 'user12376804'}",True,168,,2,3,1577582188,1573802348,1573967397.0,58872067,CC BY-SA 4.0,https://stackoverflow.com/questions/58872067/how-to-change-the-arrangement-of-elements-depending-on-the-number-of-elements-in,How to change the arrangement of elements depending on the number of elements in CSS?,,,,
347,"['javascript', 'css', 'reactjs']","{'account_id': 16178921, 'reputation': 21, 'user_id': 11680940, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1YMQQ71cjQI/AAAAAAAAAAI/AAAAAAAAACI/WQZDcn9XDT0/photo.jpg?sz=256', 'display_name': 'Richa Sharma', 'link': 'https://stackoverflow.com/users/11680940/richa-sharma'}",True,1355,,1,2,1577530542,1575098554,,59114115,CC BY-SA 4.0,https://stackoverflow.com/questions/59114115/unable-to-override-css-class-of-awesome-slider-react,Unable to override css class of Awesome-slider-react,,,,
348,"['css', 'margin', 'padding']","{'account_id': 32497, 'reputation': 4724, 'user_id': 90259, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/lNSMF.jpg?s=256&g=1', 'display_name': 'joedotnot', 'link': 'https://stackoverflow.com/users/90259/joedotnot'}",True,518,58947248.0,4,0,1577447756,1574226768,1574228636.0,58947142,,https://stackoverflow.com/questions/58947142/what-is-causing-padding10px-to-appear-larger-on-top,What is causing padding:10px to appear larger on top?,1574240317.0,Duplicate,,
349,"['css', 'angular']","{'account_id': 899009, 'reputation': 869, 'user_id': 935645, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7ef9a4fa2f0b24dabf60c297c194d83a?s=256&d=identicon&r=PG', 'display_name': 'ndvo', 'link': 'https://stackoverflow.com/users/935645/ndvo'}",False,98,,1,0,1577364192,1574195824,1574196696.0,58942428,CC BY-SA 4.0,https://stackoverflow.com/questions/58942428/how-to-avoid-merging-media-queries-declaring-variables-withing-angular-css-minif,How to avoid merging media queries declaring variables withing Angular CSS minifier?,,,,
350,"['html', 'css']","{'account_id': 17021535, 'reputation': 25, 'user_id': 12313970, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBAOZwXPTvOlTvaBY7mwJsPOd17x3k5Cmej3HgEZA=k-s256', 'display_name': 'Ellefien', 'link': 'https://stackoverflow.com/users/12313970/ellefien'}",True,138,58678344.0,1,2,1577345049,1572767259,1577345049.0,58678313,CC BY-SA 4.0,https://stackoverflow.com/questions/58678313/my-button-is-centered-even-when-i-put-in-text-align-left,"My button is centered, even when I put in text-align: left;",,,,
351,"['css', 'photoshop']","{'account_id': 3660967, 'reputation': 29, 'user_id': 3050799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'GabiArzu', 'link': 'https://stackoverflow.com/users/3050799/gabiarzu'}",False,60,,1,-1,1577341554,1574945533,1574945828.0,59089348,CC BY-SA 4.0,https://stackoverflow.com/questions/59089348/photoshop-styling-looks-different-in-css-and-i-have-no-idea-why-any-solution,"Photoshop styling looks different in CSS - and i have no idea why, any solution?",,,,
352,"['html', 'css', 'font-awesome', 'icon-fonts']","{'account_id': 164450, 'reputation': 59098, 'user_id': 387194, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dc10501a6e08f9efcb42bf7b434bf1b1?s=256&d=identicon&r=PG', 'display_name': 'jcubic', 'link': 'https://stackoverflow.com/users/387194/jcubic'}",True,112,58876146.0,1,0,1577278085,1573815996,,58875728,CC BY-SA 4.0,https://stackoverflow.com/questions/58875728/how-to-set-size-of-font-icon-with-inline-element-before-font-is-loaded,How to set size of font icon with inline element before font is loaded,,,,
353,"['html', 'css', 'twitter-bootstrap']","{'account_id': 16559985, 'reputation': 670, 'user_id': 11966121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f86c79b4624b8cba383bdb9301885bd5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Riley Varga', 'link': 'https://stackoverflow.com/users/11966121/riley-varga'}",True,47,,2,0,1577176627,1572912613,1577176627.0,58702767,CC BY-SA 4.0,https://stackoverflow.com/questions/58702767/how-do-i-create-a-section-that-has-a-background-image,How do I create a section that has a background image?,,,,
354,"['javascript', 'html', 'css', 'box-sizing']","{'account_id': 11404643, 'reputation': 160, 'user_id': 8360465, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/s2M90.jpg?s=256&g=1', 'display_name': 'Josiah Plett', 'link': 'https://stackoverflow.com/users/8360465/josiah-plett'}",False,226,,0,4,1577133919,1574138513,1577133919.0,58926770,CC BY-SA 4.0,https://stackoverflow.com/questions/58926770/html-table-cells-get-larger-when-images-are-added-and-screen-size-is-changed-wh,HTML table cells get larger when images are added and screen size is changed; why?,,,,
355,"['html', 'css']","{'account_id': 8275754, 'reputation': 477, 'user_id': 9177065, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154095442408373/picture?type=large', 'display_name': 'Jonathon Philip Chambers', 'link': 'https://stackoverflow.com/users/9177065/jonathon-philip-chambers'}",True,696,59048002.0,2,8,1577101572,1574760758,1577101572.0,59047748,CC BY-SA 4.0,https://stackoverflow.com/questions/59047748/im-trying-to-put-a-button-inside-an-input-type-radios-label,I&#39;m trying to put a &lt;button&gt; inside an &lt;input type=&quot;radio&quot;&gt;&#39;s &lt;label&gt;,,,,
356,"['html', 'css']","{'account_id': 7663256, 'reputation': 313, 'user_id': 5807808, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/50c06c3914c57d10c7a9f60a128bda80?s=256&d=identicon&r=PG&f=1', 'display_name': 'peter', 'link': 'https://stackoverflow.com/users/5807808/peter'}",True,99,58888027.0,1,0,1577012064,1573881351,1573894050.0,58887815,CC BY-SA 4.0,https://stackoverflow.com/questions/58887815/html5-css3-circle-inside-a-circle-with-inner-circle-stick-on-top-of-inner-side-o,HTML5/CSS3 Circle inside a circle with inner circle stick on top of inner side of the outer circle,,,,
357,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 244886, 'reputation': 12737, 'user_id': 648723, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/F1r31.jpg?s=256&g=1', 'display_name': 'Arian', 'link': 'https://stackoverflow.com/users/648723/arian'}",True,190,58912410.0,2,-1,1576968979,1574072291,,58912294,CC BY-SA 4.0,https://stackoverflow.com/questions/58912294/eliminate-horizontal-scroll-which-navbar-causes,Eliminate horizontal scroll which navbar causes,,,,
358,"['css', 'reactjs', 'styles']","{'account_id': 11581076, 'reputation': 2156, 'user_id': 8484965, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ODMWn.jpg?s=256&g=1', 'display_name': 'Mohammad Nazari', 'link': 'https://stackoverflow.com/users/8484965/mohammad-nazari'}",True,843,,2,3,1576968095,1575077052,1576968095.0,59112437,,https://stackoverflow.com/questions/59112437/best-optimal-way-to-use-style-in-react-js,best (optimal) way to use style in react js,1575166097.0,Opinion-based,,
359,"['html', 'css', 'icons', 'font-awesome']","{'account_id': 64940, 'reputation': 5878, 'user_id': 191438, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/64bc17b57ffcff98e96702f1216d8be6?s=256&d=identicon&r=PG', 'display_name': 'spiffytech', 'link': 'https://stackoverflow.com/users/191438/spiffytech'}",False,249,,1,0,1576946400,1573944907,1573946458.0,58895999,CC BY-SA 4.0,https://stackoverflow.com/questions/58895999/fontawesome-icon-overflows-its-contanier,FontAwesome icon overflows its contanier,,,,
360,"['html', 'css', 'tailwind-css', 'trix']","{'account_id': 9162571, 'reputation': 2609, 'user_id': 6813433, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/6223cbb3751424e5cc29c6fd9d7b826a?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheBAST', 'link': 'https://stackoverflow.com/users/6813433/thebast'}",False,296,,1,0,1576921309,1574221150,,58946298,CC BY-SA 4.0,https://stackoverflow.com/questions/58946298/how-do-i-manipulate-trix-editor-to-stop-resizing-after-pressing-after-enter-4-ti,How do I manipulate trix-editor to stop resizing after pressing after enter 4 times in a row,,,,
361,"['css', 'reactjs', 'webpack', 'nightwatch.js']","{'account_id': 4589100, 'reputation': 1807, 'user_id': 3722943, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/fd8d296c7bb90b27af569a927736770a?s=256&d=identicon&r=PG', 'display_name': 'Artem', 'link': 'https://stackoverflow.com/users/3722943/artem'}",False,211,,1,0,1576857243,1573751732,1574253551.0,58862382,CC BY-SA 4.0,https://stackoverflow.com/questions/58862382/settings-test-data-attributes-as-anchors-in-react-application-in-testing-environ,Settings test data attributes as anchors in react application in testing environment,,,,
362,"['javascript', 'html', 'css']","{'account_id': 17146387, 'reputation': 31, 'user_id': 12409271, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2465497193739146/picture?type=large', 'display_name': 'bigfeetman', 'link': 'https://stackoverflow.com/users/12409271/bigfeetman'}",True,620,58974357.0,5,1,1576821640,1574328256,1574331586.0,58971349,CC BY-SA 4.0,https://stackoverflow.com/questions/58971349/how-to-dim-the-body-from-navbar-hover-html-css,How to dim the body from navbar hover HTML CSS?,,,,
363,"['css', 'ionic-framework', 'ionic4']","{'account_id': 17176940, 'reputation': 15, 'user_id': 12432948, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-d7tLtYraTKQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reg7xi5OsRZbW-UtmOn6J0IrgyXBQ/photo.jpg?sz=256', 'display_name': 'Stewart Collins', 'link': 'https://stackoverflow.com/users/12432948/stewart-collins'}",True,556,59044780.0,1,1,1576758029,1574723304,1576758029.0,59041423,CC BY-SA 4.0,https://stackoverflow.com/questions/59041423/ionic-4-how-to-reduce-the-height-of-ionic-segment-button,"Ionic 4, how to reduce the height of ionic-segment-button",,,,
