,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
750,"['mysql', 'sql', 'database']","{'account_id': 17156375, 'reputation': 154, 'user_id': 12417164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/558443d472e6ae6504c19ab7bed5fae5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Om Gupta', 'link': 'https://stackoverflow.com/users/12417164/om-gupta'}",True,44,1,0,1627403194,1627400444,68547915,CC BY-SA 4.0,https://stackoverflow.com/questions/68547915/required-sql-query,Required SQL Query,,68548166.0,,
751,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 8084838, 'reputation': 845, 'user_id': 6092721, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://i.stack.imgur.com/rGp52.jpg?s=256&g=1', 'display_name': 'Christopher Turnbull', 'link': 'https://stackoverflow.com/users/6092721/christopher-turnbull'}",True,36,2,0,1627403105,1627402356,68548379,CC BY-SA 4.0,https://stackoverflow.com/questions/68548379/sql-fill-in-redundant-values-to-table,SQL fill in redundant values to table,,68548526.0,,
752,"['sql', 'sql-server', 'date']","{'account_id': 17891034, 'reputation': 15, 'user_id': 13321549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fe52f435e51ff61afe2cc763c03c888?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahesh', 'link': 'https://stackoverflow.com/users/13321549/mahesh'}",True,253,2,1,1627402012,1627397929,68547254,CC BY-SA 4.0,https://stackoverflow.com/questions/68547254/creating-fiscal-week-column-in-sql-server-calendar-table,Creating FISCAL_WEEK column in SQL Server Calendar table,1627398207.0,68547471.0,,
753,"['sql', 'sql-server', 'window-functions']","{'account_id': 242718, 'reputation': 10790, 'user_id': 514438, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/05GN8.png?s=256&g=1', 'display_name': 'Bala', 'link': 'https://stackoverflow.com/users/514438/bala'}",True,378,2,-1,1627401109,1627399089,68547546,CC BY-SA 4.0,https://stackoverflow.com/questions/68547546/dense-rank-whats-wrong-here,DENSE_RANK() - What&#39;s wrong here?,,68547885.0,,
754,"['sql', 'postgresql', 'jsonb']","{'account_id': 307341, 'reputation': 5627, 'user_id': 618584, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/uU42s.jpg?s=256&g=1', 'display_name': 'ditto', 'link': 'https://stackoverflow.com/users/618584/ditto'}",True,35,1,0,1627400633,1627397385,68547090,CC BY-SA 4.0,https://stackoverflow.com/questions/68547090/how-to-get-the-value-of-jsonb-data-using-only-the-key-number-id,How to get the value of jsonb data using only the key number id?,,68547966.0,,
755,['sql'],"{'account_id': 5428544, 'reputation': 21, 'user_id': 4320126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79435f0387de4583cd60719445a62d76?s=256&d=identicon&r=PG&f=1', 'display_name': 'molly', 'link': 'https://stackoverflow.com/users/4320126/molly'}",False,30,1,0,1627399794,1627399484,68547648,CC BY-SA 4.0,https://stackoverflow.com/questions/68547648/how-to-show-only-unique-invoice-numbers-on-sql,How to show only unique invoice numbers on sql,,,,
756,"['sql', 'postgresql', 'count', 'where-clause']","{'account_id': 22314897, 'reputation': 1, 'user_id': 16538386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29bfc4a1332b74483be7dd7ee7fc04cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'FaffyWaffle', 'link': 'https://stackoverflow.com/users/16538386/faffywaffle'}",False,225,2,0,1627398691,1627397487,68547122,CC BY-SA 4.0,https://stackoverflow.com/questions/68547122/using-a-count-in-a-where-clause-to-find-products-purchased-by-one-customer,Using a COUNT in a WHERE Clause to find Products Purchased By One Customer,1627397602.0,,,
757,"['sql', 'sql-server']","{'account_id': 1989127, 'reputation': 1444, 'user_id': 1783592, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/C5nJA.jpg?s=256&g=1', 'display_name': 'Jeff Brady', 'link': 'https://stackoverflow.com/users/1783592/jeff-brady'}",False,89,0,0,1627397635,1627397568,68547142,,https://stackoverflow.com/questions/68547142/how-to-get-every-possible-distinct-combination,How to get every possible distinct combination?,1627397635.0,,1627399212.0,Duplicate
758,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 17955680, 'reputation': 93, 'user_id': 13047795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d7796fb9ff702b9a006472d6b818211?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zach', 'link': 'https://stackoverflow.com/users/13047795/zach'}",False,179,0,0,1627397511,1627396636,68546907,CC BY-SA 4.0,https://stackoverflow.com/questions/68546907/flatten-hierarchy-of-dataset,Flatten Hierarchy of Dataset,1627397511.0,,,
759,"['sql', 'ms-access']","{'account_id': 10823031, 'reputation': 103, 'user_id': 7959876, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Wr-nZgjklNY/AAAAAAAAAAI/AAAAAAAANCI/BXNUVdBHXuU/photo.jpg?sz=256', 'display_name': 'Josh Hudson', 'link': 'https://stackoverflow.com/users/7959876/josh-hudson'}",True,263,2,0,1627397196,1627394400,68546321,CC BY-SA 4.0,https://stackoverflow.com/questions/68546321/ms-access-system-resources-exceeded-with-select-query,MS Access System Resources exceeded with select query,1627394752.0,,,
760,"['sql', 'vba', 'database', 'ms-access', 'columnsorting']","{'account_id': 22310065, 'reputation': 11, 'user_id': 16534156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gicksx19n7HPXIwk3rBQRGjUHfznSrMf8p3YVQXo1o=k-s256', 'display_name': 'Rod Parker', 'link': 'https://stackoverflow.com/users/16534156/rod-parker'}",True,156,3,1,1627396825,1627362977,68539308,CC BY-SA 4.0,https://stackoverflow.com/questions/68539308/ms-access-record-the-position-of-the-highest-number-in-a-bunch-of-columns,MS Access. Record the position of the highest number in a bunch of columns,1627384748.0,,,
761,"['mysql', 'sql', 'sqlite']","{'account_id': 22043055, 'reputation': 158, 'user_id': 16308567, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFR9NhVy6x45kWD5V3tbOXBSsw7VOBsa5QB8oAPw=k-s256', 'display_name': 'vish community', 'link': 'https://stackoverflow.com/users/16308567/vish-community'}",True,100,1,2,1627396677,1626693223,68439522,CC BY-SA 4.0,https://stackoverflow.com/questions/68439522/how-to-make-union-all-sql-sqlite-query-by-case-statement,How to make union all SQL-SQLite query by case statement?,1627396677.0,68439778.0,,
762,"['sql', 'postgresql']","{'account_id': 158357, 'reputation': 8911, 'user_id': 376929, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/0b2372dec77e7a4afbe83fc1afec45fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martin Preusse', 'link': 'https://stackoverflow.com/users/376929/martin-preusse'}",False,179,0,1,1627396531,1627396228,68546804,CC BY-SA 4.0,https://stackoverflow.com/questions/68546804/variable-to-select-schema-in-postgres-sql-script,Variable to select schema in Postgres SQL script,1627396531.0,,,
763,"['sql', 'amazon-redshift']","{'account_id': 19410376, 'reputation': 25, 'user_id': 14194878, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-9zj79ZtodiA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm4kOavH_6HCTSBg7nWxC1Dd_Tp_Q/photo.jpg?sz=256', 'display_name': 'Scribbled Mind', 'link': 'https://stackoverflow.com/users/14194878/scribbled-mind'}",True,406,2,-1,1627395784,1627393873,68546173,CC BY-SA 4.0,https://stackoverflow.com/questions/68546173/row-total-by-grand-total-in-redshift-or-sql,Row total by grand total in redshift or sql,1627394003.0,,,
764,"['sql', 'database', 'postgresql', 'boolean', 'compare']","{'account_id': 7511371, 'reputation': 13, 'user_id': 6336408, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/162899fea6adcbaca0f73212d6fc503f?s=256&d=identicon&r=PG', 'display_name': 'tristdrum', 'link': 'https://stackoverflow.com/users/6336408/tristdrum'}",True,125,1,0,1627395598,1627393902,68546184,CC BY-SA 4.0,https://stackoverflow.com/questions/68546184/compare-2-postgres-boolean-rows-entities,Compare 2 Postgres Boolean Rows/Entities,,68546651.0,,
765,"['mysql', 'sql']","{'account_id': 16545049, 'reputation': 910, 'user_id': 11954782, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1wXXf.jpg?s=256&g=1', 'display_name': 'Ajeet Verma', 'link': 'https://stackoverflow.com/users/11954782/ajeet-verma'}",True,463,4,-2,1627394926,1627384788,68543924,CC BY-SA 4.0,https://stackoverflow.com/questions/68543924/list-of-student-name-who-obtains-above-than-class-average-marks,list of student name who obtains above than class average marks:,1627385271.0,68544123.0,,
766,"['sql', 'sql-server', 'tsql']","{'account_id': 2279343, 'reputation': 854, 'user_id': 2004860, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/3909fc6d970a79fb97c886e2c5130f67?s=256&d=identicon&r=PG', 'display_name': 'Jack Casas', 'link': 'https://stackoverflow.com/users/2004860/jack-casas'}",True,69,3,0,1627394114,1626874081,68470394,CC BY-SA 4.0,https://stackoverflow.com/questions/68470394/sql-server-t-sql-case-if-exists-query,SQL Server. T-SQL. CASE IF EXISTS query,,68471859.0,,
767,"['sql', 'sql-server', 'database', 'azure-synapse']","{'account_id': 16168453, 'reputation': 25, 'user_id': 11672838, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gLISi.jpg?s=256&g=1', 'display_name': 'Khawaja Abdul Ahad', 'link': 'https://stackoverflow.com/users/11672838/khawaja-abdul-ahad'}",True,2598,1,2,1627394011,1627391008,68545383,CC BY-SA 4.0,https://stackoverflow.com/questions/68545383/distribution-option-error-in-create-table-table-as-in-sql-server,&quot;Distribution Option&quot; error in &quot;CREATE TABLE table AS&quot; in SQL Server,1627394011.0,,,
768,"['sql', 'postgresql', 'substring']","{'account_id': 22182849, 'reputation': 151, 'user_id': 16426291, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggd7QOui-AsnazV0og3-AZE0aE_XbGa_rrFAHfzvg=k-s256', 'display_name': 'Eric Gideon', 'link': 'https://stackoverflow.com/users/16426291/eric-gideon'}",False,78,2,-1,1627393878,1627390381,68545210,CC BY-SA 4.0,https://stackoverflow.com/questions/68545210/how-to-use-substring-function-in-postgresql,How to use substring function in postgresql?,1627390552.0,,,
769,"['java', 'sql', 'mybatis']","{'account_id': 5565908, 'reputation': 173, 'user_id': 4413237, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b9b4463a3096faf2c511fe9caf015ede?s=256&d=identicon&r=PG&f=1', 'display_name': 'vviston', 'link': 'https://stackoverflow.com/users/4413237/vviston'}",False,303,1,1,1627393841,1627387037,68544386,CC BY-SA 4.0,https://stackoverflow.com/questions/68544386/getting-string-representation-of-an-sql-query-from-mybatis-mapper,Getting string representation of an SQL query from MyBatis mapper,,,,
770,"['mysql', 'sql']","{'account_id': 22154681, 'reputation': 13, 'user_id': 16402633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzCcqsNHvxXy8Gifb6pA00qUtYRrll8mR3GR2BB=k-s256', 'display_name': 'De Du', 'link': 'https://stackoverflow.com/users/16402633/de-du'}",True,40,1,1,1627393832,1627392540,68545786,CC BY-SA 4.0,https://stackoverflow.com/questions/68545786/where-clause-for-last-non-null-value,WHERE-clause for last non-null value,1627393832.0,68546017.0,,
771,"['sql', 'sql-server', 'greatest-n-per-group', 'sql-server-2016']","{'user_type': 'does_not_exist', 'display_name': 'user14067569'}",True,169,1,-1,1627392019,1627349143,68537951,CC BY-SA 4.0,https://stackoverflow.com/questions/68537951/how-to-select-only-the-most-recent-timestamp,How to select only the most recent timestamp?,1627392019.0,68539608.0,,
772,"['mysql', 'sql', 'pivot', 'mysql-8.0']","{'account_id': 3572463, 'reputation': 1912, 'user_id': 2982461, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/72586bd71de7b7998b66d138123325af?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ilmiont', 'link': 'https://stackoverflow.com/users/2982461/ilmiont'}",False,91,1,0,1627392012,1627391601,68545526,CC BY-SA 4.0,https://stackoverflow.com/questions/68545526/how-to-transform-a-result-set-so-column-values-become-aggregated-headers,How to transform a result set so column values become aggregated headers?,1627392012.0,,,
773,['sql'],"{'account_id': 21850771, 'reputation': 3, 'user_id': 16142880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fdde7dc9609a4aeabffebd34cd74acb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hanouf', 'link': 'https://stackoverflow.com/users/16142880/hanouf'}",True,67,1,0,1627391906,1627384676,68543896,CC BY-SA 4.0,https://stackoverflow.com/questions/68543896/categorizing-the-columns-of-one-row-in-sql,Categorizing the columns of one row in SQL,1627385297.0,68545609.0,,
774,"['mysql', 'sql']","{'account_id': 404190, 'reputation': 3337, 'user_id': 772374, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/ZItnC.jpg?s=256&g=1', 'display_name': 'stuckedoverflow', 'link': 'https://stackoverflow.com/users/772374/stuckedoverflow'}",True,96,4,-1,1627391415,1627382508,68543439,CC BY-SA 4.0,https://stackoverflow.com/questions/68543439/mysql-determine-number-of-customer-doing-first-transaction-on-certain-store,"MySQL, Determine number of customer doing first transaction on certain store",1627384545.0,68543615.0,,
775,"['c#', 'sql', 'dapper']","{'account_id': 15374911, 'reputation': 19, 'user_id': 16518979, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2286322325025150/picture?type=large', 'display_name': 'corvered', 'link': 'https://stackoverflow.com/users/16518979/corvered'}",False,521,0,1,1627391136,1627161812,68513908,CC BY-SA 4.0,https://stackoverflow.com/questions/68513908/how-can-i-insert-data-into-a-sql-table-with-dapper-with-nested-object,How can I insert data into a sql table with Dapper with nested object,1627391136.0,,,
776,"['mysql', 'sql']","{'account_id': 18288432, 'reputation': 25, 'user_id': 13315787, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tUEUa.jpg?s=256&g=1', 'display_name': 'isyuricunha', 'link': 'https://stackoverflow.com/users/13315787/isyuricunha'}",True,175,1,-1,1627390688,1627383998,68543747,CC BY-SA 4.0,https://stackoverflow.com/questions/68543747/select-count-with-another-select-and-inner-join,select count with another select and inner join,1627384817.0,68545297.0,,
777,"['sql', 'postgresql']","{'account_id': 21016949, 'reputation': 13, 'user_id': 15444203, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af36b73ac12707a5cf1cd2917ba6436c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ron Nuriel', 'link': 'https://stackoverflow.com/users/15444203/ron-nuriel'}",True,86,2,1,1627390554,1627387160,68544418,CC BY-SA 4.0,https://stackoverflow.com/questions/68544418/get-most-frequent-values-in-every-month-in-2021,get most frequent values in every month in 2021,1627389990.0,68545072.0,,
778,['sql'],"{'account_id': 22218277, 'reputation': 29, 'user_id': 16456377, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwf1KJ8DVuR4A5SIEHgwByGMRJMWyVHmQOVJ_9k=k-s256', 'display_name': 'nynek', 'link': 'https://stackoverflow.com/users/16456377/nynek'}",False,36,1,1,1627389704,1627386091,68544181,CC BY-SA 4.0,https://stackoverflow.com/questions/68544181/problem-with-getting-only-numbers-from-row-and-sum-all-rows,Problem with getting only numbers from row and sum all rows,1627387825.0,,,
779,"['sql', 'sql-server']","{'account_id': 4102932, 'reputation': 402, 'user_id': 3717436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb44e6dc5f4120c220264216c11baaa5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guga Todua', 'link': 'https://stackoverflow.com/users/3717436/guga-todua'}",True,45,1,-2,1627389381,1627388992,68544862,CC BY-SA 4.0,https://stackoverflow.com/questions/68544862/getting-empty-result-from-a-query,Getting empty result from a query,,68544891.0,,
780,"['mysql', 'sql']","{'account_id': 14372378, 'reputation': 401, 'user_id': 10381770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ad4904384ba967a67a2a7cc09236a86?s=256&d=identicon&r=PG&f=1', 'display_name': 'E.Lahu', 'link': 'https://stackoverflow.com/users/10381770/e-lahu'}",True,164,1,1,1627389237,1627386900,68544357,CC BY-SA 4.0,https://stackoverflow.com/questions/68544357/sum-group-by-foreign-key,Sum group by foreign key,1627389237.0,,,
781,"['sql', 'sqlite', 'group-by', 'left-join', 'conditional-aggregation']","{'account_id': 15147461, 'reputation': 335, 'user_id': 10930746, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/w7qrI.png?s=256&g=1', 'display_name': 'Musayyab Naveed', 'link': 'https://stackoverflow.com/users/10930746/musayyab-naveed'}",True,104,1,1,1627388345,1627384733,68543913,CC BY-SA 4.0,https://stackoverflow.com/questions/68543913/sql-browser-crashing-when-running-a-nested-query,SQL Browser Crashing when running a Nested Query,1627388345.0,68544270.0,,
782,"['sql', 'database', 'postgresql', 'backend']","{'account_id': 11931072, 'reputation': 1, 'user_id': 8730935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fcee61b968def4e9b617bc189906781?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/8730935/matthew'}",False,126,0,0,1627388311,1627388311,68544682,CC BY-SA 4.0,https://stackoverflow.com/questions/68544682/making-one-column-match-the-data-of-another-column-from-a-different-table,Making one column match the data of another column from a different table,,,,
783,"['sql', 'sql-server', 'tsql']","{'account_id': 8038297, 'reputation': 1786, 'user_id': 6060754, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/tJSVS.png?s=256&g=1', 'display_name': 'Srusti Thakkar', 'link': 'https://stackoverflow.com/users/6060754/srusti-thakkar'}",True,85,2,3,1627388174,1627372061,68540872,CC BY-SA 4.0,https://stackoverflow.com/questions/68540872/how-to-write-sql-query-to-get-this-result,How to write sql query to get this result,1627374819.0,68540973.0,,
784,"['sql', 'postgresql']","{'account_id': 18708422, 'reputation': 467, 'user_id': 13639008, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb57fce46272e79df15cb86f0d8b10ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tony Stark', 'link': 'https://stackoverflow.com/users/13639008/tony-stark'}",True,326,1,0,1627388163,1627388044,68544600,CC BY-SA 4.0,https://stackoverflow.com/questions/68544600/postgresql-looping-through-array-agg,Postgresql - Looping through array_agg,1627388163.0,68544627.0,,
785,"['sql', 'oracle', 'exasol']","{'account_id': 5598093, 'reputation': 2442, 'user_id': 4435175, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/UCpoD.gif?s=256&g=1', 'display_name': 'Vega', 'link': 'https://stackoverflow.com/users/4435175/vega'}",True,1010,1,0,1627387612,1627384668,68543892,CC BY-SA 4.0,https://stackoverflow.com/questions/68543892/group-by-one-column-then-group-by-another-column,"GROUP BY one column, then GROUP BY another column",1627386945.0,68544310.0,,
786,"['mysql', 'sql', 'variables']","{'account_id': 15918574, 'reputation': 545, 'user_id': 11486357, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TtNry.png?s=256&g=1', 'display_name': 'Aditya Pratama', 'link': 'https://stackoverflow.com/users/11486357/aditya-pratama'}",True,454,1,0,1627386903,1627386250,68544214,CC BY-SA 4.0,https://stackoverflow.com/questions/68544214/i-cant-declare-variable-in-mysql-workbench,I can&#39;t declare variable in MySQL Workbench,1627386903.0,68544302.0,,
787,"['sql', 'sql-server', 'transpose']","{'account_id': 22070278, 'reputation': 3, 'user_id': 16331369, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJztG5bCr4991zNcHG4octG4yZfxmSjyQNs75YtQ=k-s256', 'display_name': 'Newbie', 'link': 'https://stackoverflow.com/users/16331369/newbie'}",True,1030,1,-2,1627386899,1627383843,68543718,,https://stackoverflow.com/questions/68543718/converting-row-into-column-using-sql,Converting row into column using SQL,,68543928.0,1627385474.0,Needs more focus
788,"['sql', 'sql-server', 'tsql']","{'account_id': 22109884, 'reputation': 11, 'user_id': 16364945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49f93b7e8021de50ebe61ee07a24f5ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fortis', 'link': 'https://stackoverflow.com/users/16364945/fortis'}",False,55,1,0,1627386778,1627383555,68543656,CC BY-SA 4.0,https://stackoverflow.com/questions/68543656/saving-a-decimal-query-result-as-a-variable-must-declare-the-scalar-variable-i,"Saving a decimal query result as a variable- Must declare the scalar variable (INNER JOINS, 2 DECIMAL PLACES, PRECISION AND SCALE SET)",,,,
789,"['sql', 'sql-server', 'tsql', 'sql-server-2008']","{'account_id': 22311680, 'reputation': 93, 'user_id': 16535583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a17321565494e9eed502e2fb3442fead?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mariyan', 'link': 'https://stackoverflow.com/users/16535583/mariyan'}",True,98,3,0,1627385751,1627373895,68541264,CC BY-SA 4.0,https://stackoverflow.com/questions/68541264/retrieve-different-customer-status,Retrieve different customer status,1627376405.0,68541688.0,,
790,"['sql', 'sql-server', 'hash', 'passwords']","{'account_id': 14253312, 'reputation': 508, 'user_id': 10296351, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IxvRL.jpg?s=256&g=1', 'display_name': 'ExtraSun', 'link': 'https://stackoverflow.com/users/10296351/extrasun'}",True,3717,2,-1,1627385535,1627381632,68543252,CC BY-SA 4.0,https://stackoverflow.com/questions/68543252/sql-server-how-to-insert-a-hashed-password-to-a-table,SQL Server - How to insert a hashed password to a table?,1627385535.0,68543666.0,,
791,"['sql', 'oracle', 'sql-execution-plan', 'toad']","{'account_id': 17840316, 'reputation': 123, 'user_id': 12958319, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDJnFqyzquv2rTNy_0tgaSAmG8DK9jk4rYKQjcASA=k-s256', 'display_name': 'Isi', 'link': 'https://stackoverflow.com/users/12958319/isi'}",True,172,2,2,1627384351,1627031396,68496792,CC BY-SA 4.0,https://stackoverflow.com/questions/68496792/how-do-i-obtain-a-query-execution-plan-in-oracle-ides,How do I obtain a Query Execution Plan in Oracle IDEs?,1627039847.0,68497669.0,,
792,"['sql', 'sql-server', 'ssms', 'extended-properties']","{'account_id': 11162109, 'reputation': 59, 'user_id': 8191850, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/B6urZ.jpg?s=256&g=1', 'display_name': 'Pouyan Asadi', 'link': 'https://stackoverflow.com/users/8191850/pouyan-asadi'}",False,528,1,0,1627384292,1627372331,68540929,CC BY-SA 4.0,https://stackoverflow.com/questions/68540929/object-reference-not-set-to-an-instance-of-an-object-sqlmgmt-while-updating-e,Object reference not set to an instance of an object. (SqlMgmt) while updating extended properties with SSMS wizard,1627376745.0,,,
793,"['python', 'mysql', 'sql', 'database']","{'account_id': 20115333, 'reputation': 51, 'user_id': 14750918, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17ff8624f8352c32216fb591fe5f3a94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saptarshi Ganguly', 'link': 'https://stackoverflow.com/users/14750918/saptarshi-ganguly'}",True,477,2,2,1627383899,1627382390,68543410,CC BY-SA 4.0,https://stackoverflow.com/questions/68543410/how-to-execute-multiple-sql-statements-in-one-go,How to execute multiple SQL statements in one go?,,68543557.0,,
794,"['sql', 'oracle']","{'account_id': 21665106, 'reputation': 19, 'user_id': 15983639, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04511a88dce2b713780085a44a153673?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zed', 'link': 'https://stackoverflow.com/users/15983639/zed'}",True,52,2,0,1627383011,1627378431,68542422,CC BY-SA 4.0,https://stackoverflow.com/questions/68542422/how-to-put-the-greatest-value-from-others-columns-in-another-column-oracle-sql,How to put the greatest value from others columns in another column - oracle sql,1627383011.0,68542566.0,,
795,"['mysql', 'sql', 'database', 'union']","{'account_id': 17228022, 'reputation': 93, 'user_id': 12473236, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA9JDJSDTW-ROST-LGE_NPq2MP6zu6WyZsi9yS06Q=k-s256', 'display_name': 'ChrisCross ', 'link': 'https://stackoverflow.com/users/12473236/chriscross'}",True,28,1,-1,1627382415,1627381892,68543310,CC BY-SA 4.0,https://stackoverflow.com/questions/68543310/merging-tables-with-same-but-unequal-amount-of-rows,Merging tables with same but unequal amount of rows,,,,
796,"['sql', 'oracle', 'aggregate-functions', 'listagg']","{'account_id': 15223669, 'reputation': 151, 'user_id': 10984886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df27ba64e3badb7288b3e141b35ba282?s=256&d=identicon&r=PG&f=1', 'display_name': 'Postilla', 'link': 'https://stackoverflow.com/users/10984886/postilla'}",True,31,1,0,1627382300,1627380365,68542920,,https://stackoverflow.com/questions/68542920/how-extracts-for-every-years-a-row,how extracts for every years a row,,,1627381456.0,Duplicate
797,"['sql', 'postgresql', 'join']","{'account_id': 6327595, 'reputation': 17, 'user_id': 4913581, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6WUEx.jpg?s=256&g=1', 'display_name': 'Mehrdad', 'link': 'https://stackoverflow.com/users/4913581/mehrdad'}",True,118,1,0,1627381656,1627375554,68541704,CC BY-SA 4.0,https://stackoverflow.com/questions/68541704/postgres-query-that-join-two-tables,Postgres - Query that Join two tables,,68543259.0,,
798,"['sql', 'mariadb']","{'account_id': 20840610, 'reputation': 44, 'user_id': 15307469, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a57485edf4230b4330c98037cfbf184e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Friko', 'link': 'https://stackoverflow.com/users/15307469/friko'}",True,215,1,0,1627381467,1627379339,68542655,CC BY-SA 4.0,https://stackoverflow.com/questions/68542655/sql-how-to-update-every-nth-row-which-meets-requirement,SQL How to update every nth row which meets requirement,1627380753.0,68543203.0,,
799,"['sql', 'sql-server', 'foreign-keys', 'primary-key']","{'account_id': 14253312, 'reputation': 508, 'user_id': 10296351, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IxvRL.jpg?s=256&g=1', 'display_name': 'ExtraSun', 'link': 'https://stackoverflow.com/users/10296351/extrasun'}",True,352,1,-1,1627381128,1627375936,68541787,CC BY-SA 4.0,https://stackoverflow.com/questions/68541787/compound-primary-key-issue-with-foreign-key,Compound primary key issue with foreign key,1627379858.0,68542539.0,,
800,"['sql', 'date', 'ms-access', 'parameters']","{'account_id': 17638422, 'reputation': 11, 'user_id': 12801197, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10105294571708233/picture?type=large', 'display_name': 'Zeeker', 'link': 'https://stackoverflow.com/users/12801197/zeeker'}",False,76,2,0,1627380897,1626990289,68491829,CC BY-SA 4.0,https://stackoverflow.com/questions/68491829/issue-passing-query-parameters-to-report-text-params-work-date-params-dont,"Issue Passing Query Parameters to Report - Text Params Work, Date Params Don&#39;t",,,,
