,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
251,"['php', 'mysql', 'sql', 'join']","{'account_id': 1638945, 'reputation': 125, 'user_id': 1511766, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/68e4bbb154449f309ef92e60ed59338e?s=256&d=identicon&r=PG', 'display_name': 'user1511766', 'link': 'https://stackoverflow.com/users/1511766/user1511766'}",False,907,,1,1,1523715150,1349269164,1523715150.0,12709046,CC BY-SA 3.0,https://stackoverflow.com/questions/12709046/join-two-tables-by-name-for-dropdown-list,Join two tables by name for dropdown list,,,,,
252,"['sql', 'sql-server', 'tsql']","{'account_id': 408473, 'reputation': 11087, 'user_id': 779158, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1d58ae647c0cdd5de573e4737a5e28b1?s=256&d=identicon&r=PG', 'display_name': 'rahularyansharma', 'link': 'https://stackoverflow.com/users/779158/rahularyansharma'}",True,21789,12891075.0,6,5,1523454515,1350285780,1350286576.0,12890967,CC BY-SA 3.0,https://stackoverflow.com/questions/12890967/show-all-dates-data-between-two-dates-if-no-row-exists-for-particular-date-then,SHOW ALL Dates data between two dates; if no row exists for particular date then show zero in all columns,,,,,
253,"['sql', 'tsql']","{'account_id': 374953, 'reputation': 1205, 'user_id': 725472, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d2452279b78964b170a015dfa0e4ffda?s=256&d=identicon&r=PG', 'display_name': 'Dominik Kirschenhofer', 'link': 'https://stackoverflow.com/users/725472/dominik-kirschenhofer'}",True,1101,12680402.0,1,1,1523251061,1349121379,1523251061.0,12680131,CC BY-SA 3.0,https://stackoverflow.com/questions/12680131/nvarchar255-is-null-brings-collation-conflict,&quot;NVARCHAR(255) is null&quot; brings collation conflict,,,,,
254,"['mysql', 'sql']","{'account_id': 1949829, 'reputation': 4449, 'user_id': 1754181, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/331f62ce62abbac9d13a0c46a0f1d5d0?s=256&d=identicon&r=PG', 'display_name': 'woshitom', 'link': 'https://stackoverflow.com/users/1754181/woshitom'}",True,85,12941251.0,2,2,1523249949,1350499426,1523249949.0,12941125,CC BY-SA 3.0,https://stackoverflow.com/questions/12941125/randomly-select-two-distinct-rows-on-a-table,Randomly SELECT two distinct rows on a table,,,,,
255,"['sql', 'select']","{'account_id': 1754459, 'reputation': 161, 'user_id': 1602806, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/00dd6deaee51506cd8952c266873dcd3?s=256&d=identicon&r=PG', 'display_name': 'Mugur Ungureanu', 'link': 'https://stackoverflow.com/users/1602806/mugur-ungureanu'}",True,184,12687562.0,3,2,1523115128,1349169265,1523115128.0,12687537,CC BY-SA 3.0,https://stackoverflow.com/questions/12687537/replaces-id-with-a-value-from-another-table,Replaces id with a value from another table,,,,,
256,"['mysql', 'sql', 'select']","{'account_id': 1768621, 'reputation': 69, 'user_id': 1613903, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/96d3a560d25f27581b8df26764b60b11?s=256&d=identicon&r=PG', 'display_name': 'Seyhan', 'link': 'https://stackoverflow.com/users/1613903/seyhan'}",True,179,12799084.0,2,0,1523115103,1349782065,1523115103.0,12799043,CC BY-SA 3.0,https://stackoverflow.com/questions/12799043/select-result-from-table-for-matching-2-rows-in-mysql,Select result from table for matching 2 rows in mysql,,,,,
257,"['mysql', 'sql', 'select']","{'account_id': 1661328, 'reputation': 289, 'user_id': 1529577, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0325704d46390463c61b9819003e501e?s=256&d=identicon&r=PG', 'display_name': 'I Perfect', 'link': 'https://stackoverflow.com/users/1529577/i-perfect'}",True,513,13109502.0,1,0,1523115031,1351427027,1523115031.0,13108767,CC BY-SA 3.0,https://stackoverflow.com/questions/13108767/select-data-from-multiple-tables,Select data from multiple tables,,,,,
258,"['mysql', 'sql', 'select']","{'account_id': 1661328, 'reputation': 289, 'user_id': 1529577, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0325704d46390463c61b9819003e501e?s=256&d=identicon&r=PG', 'display_name': 'I Perfect', 'link': 'https://stackoverflow.com/users/1529577/i-perfect'}",True,2202,13128301.0,1,0,1523115011,1351538472,1523115011.0,13128239,CC BY-SA 3.0,https://stackoverflow.com/questions/13128239/getting-data-from-multiple-tables-using-joins,Getting data from multiple tables using joins,,,,,
259,"['android', 'sql', 'broadcastreceiver']","{'account_id': 1945456, 'reputation': 199, 'user_id': 1750720, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9214eb49d38823f670274ef540dd0c0a?s=256&d=identicon&r=PG', 'display_name': 'user1750720', 'link': 'https://stackoverflow.com/users/1750720/user1750720'}",True,1627,12942334.0,1,4,1522993764,1350503233,1522993764.0,12942202,CC BY-SA 3.0,https://stackoverflow.com/questions/12942202/getting-access-to-sql-in-broadcastreceiver,Getting access to SQL in Broadcastreceiver,,,,,
260,"['c#', 'sql']","{'account_id': 1715117, 'reputation': 181, 'user_id': 1572372, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/c1d3c6b50ba5fa125a11dca1ec9e5085?s=256&d=identicon&r=PG', 'display_name': 'Akshay', 'link': 'https://stackoverflow.com/users/1572372/akshay'}",True,30821,12875594.0,7,7,1522852188,1350151434,1350151541.0,12875531,CC BY-SA 3.0,https://stackoverflow.com/questions/12875531/how-to-save-the-result-of-a-sql-query-in-a-variable-in-c-net,How to save the result of a SQL query in a variable in C#.net?,,,,,
261,"['mysql', 'sql', 'mariadb']","{'account_id': 1580982, 'reputation': 55686, 'user_id': 1468366, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2e313135581cf6ceaad355580af931f8?s=256&d=identicon&r=PG', 'display_name': 'MvG', 'link': 'https://stackoverflow.com/users/1468366/mvg'}",True,3648,12728212.0,4,13,1522714481,1349351103,1495539934.0,12726549,CC BY-SA 3.0,https://stackoverflow.com/questions/12726549/select-one-value-from-a-group-based-on-order-from-other-columns,Select one value from a group based on order from other columns,,,,,
262,"['php', 'mysql', 'sql', 'arrays', 'pdo']","{'account_id': 1606871, 'reputation': 1858, 'user_id': 1486796, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/zHVHm.jpg?s=256&g=1', 'display_name': 'Gideon', 'link': 'https://stackoverflow.com/users/1486796/gideon'}",True,923,13059838.0,1,0,1522338139,1351124343,1522338139.0,13059826,,https://stackoverflow.com/questions/13059826/update-mysql-using-pdo-prepared-statements-and-substituting-tokens-with-bindpar,"UPDATE MySQL using PDO, prepared statements and substituting tokens with bindParam; getting &#39;variables don&#39;t match tokens&#39; error",1640053654.0,Duplicate,,,
263,"['sql', 'sql-server-2008']","{'account_id': 463975, 'reputation': 1548, 'user_id': 867198, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8664bdcd17929ab3486a500b686e884f?s=256&d=identicon&r=PG', 'display_name': 'user867198', 'link': 'https://stackoverflow.com/users/867198/user867198'}",True,159894,12668552.0,2,112,1521731292,1349073461,1495540936.0,12668528,,https://stackoverflow.com/questions/12668528/sql-server-group-by-clause-to-get-comma-separated-values,SQL Server : GROUP BY clause to get comma-separated values,1349082308.0,exact duplicate,,,
264,['sql'],"{'account_id': 1626291, 'reputation': 101, 'user_id': 1501784, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/685e441ff60750c06c29ffe6cfe60be7?s=256&d=identicon&r=PG', 'display_name': 'user1501784', 'link': 'https://stackoverflow.com/users/1501784/user1501784'}",True,1512,13096833.0,2,-1,1521491933,1351306094,1521491933.0,13096793,CC BY-SA 3.0,https://stackoverflow.com/questions/13096793/sql-query-to-get-total-amount-from-2-table-and-sort-by-date,SQL query to get total amount from 2 table and sort by date,,,,,
265,"['php', 'sql', 'sqlite', 'aes']","{'account_id': 1489386, 'reputation': 302, 'user_id': 1396867, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2af737ea8f41c577ec7770e15727ebd2?s=256&d=identicon&r=PG', 'display_name': 'Acnologia', 'link': 'https://stackoverflow.com/users/1396867/acnologia'}",True,5192,12746637.0,2,1,1520460889,1349281214,,12712667,CC BY-SA 3.0,https://stackoverflow.com/questions/12712667/implementing-sql-aes-encryption-into-sqlite-using-php,Implementing SQL AES ENCRYPTION into SQLite using PHP,,,,,
266,"['sql', 'performance', 'azure', 'azure-sql-database']","{'account_id': 67418, 'reputation': 9326, 'user_id': 197304, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/fd52590e428f12a1731b8763e0da960a?s=256&d=identicon&r=PG', 'display_name': 'Lars Holdgaard', 'link': 'https://stackoverflow.com/users/197304/lars-holdgaard'}",True,6377,49095071.0,2,2,1520164332,1351636044,,13148473,CC BY-SA 3.0,https://stackoverflow.com/questions/13148473/sql-azure-very-slow-compared-to-localhost-database,SQL Azure - very slow compared to localhost database,,,,,
267,"['sql', 'sql-server', 'visual-studio-2008', 'ssis']","{'account_id': 1800273, 'reputation': 255, 'user_id': 1638796, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/491c235e32a7d6d4c4dd70219afa7364?s=256&d=identicon&r=PG', 'display_name': 'Vivek', 'link': 'https://stackoverflow.com/users/1638796/vivek'}",True,5690,,4,1,1520145052,1350478374,,12934770,CC BY-SA 3.0,https://stackoverflow.com/questions/12934770/ssis-package-not-populating-any-results,SSIS Package Not Populating Any Results,,,,,
268,"['c#', 'sql', 'datetime', 'utc', 'cultureinfo']","{'account_id': 156404, 'reputation': 42593, 'user_id': 373674, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/d17100c0741fe5953a8818a46956d624?s=256&d=identicon&r=PG', 'display_name': 'amateur', 'link': 'https://stackoverflow.com/users/373674/amateur'}",True,4284,12735829.0,1,1,1520015288,1349384057,,12735759,CC BY-SA 3.0,https://stackoverflow.com/questions/12735759/how-to-handle-time-zones-and-dates-in-multi-country-lingual-application,how to handle time zones and dates in multi country/lingual application,,,,,
269,"['sql', 'postgresql', 'csv', 'copy', 'quote']","{'account_id': 449292, 'reputation': 8368, 'user_id': 844005, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c5940c4ff6837313a7142576d0e7f84e?s=256&d=identicon&r=PG&f=1', 'display_name': 'null', 'link': 'https://stackoverflow.com/users/844005/null'}",True,64963,12857090.0,3,20,1519918114,1350035188,1350035512.0,12856377,CC BY-SA 3.0,https://stackoverflow.com/questions/12856377/the-correct-copy-command-to-load-postgresql-data-from-csv-file-that-has-single-q,The correct COPY command to load postgreSQL data from csv file that has single-quoted data?,,,,,
270,"['sql', 'sql-server-2005']","{'account_id': 1982313, 'reputation': 49, 'user_id': 1778611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/583f600b4f8633df19ae186fcffb29cc?s=256&d=identicon&r=PG', 'display_name': 'srini', 'link': 'https://stackoverflow.com/users/1778611/srini'}",True,8047,,3,2,1519309143,1351307234,1351325702.0,13096882,CC BY-SA 3.0,https://stackoverflow.com/questions/13096882/sql-server-sql-multiplying-sum-results-when-join-multiple-tables,SQL Server SQL multiplying Sum results when join multiple tables,,,,,
271,"['sql', 'sql-server', 'sql-server-2008', 'delete-row']","{'account_id': 205326, 'reputation': 12885, 'user_id': 454017, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/c7ea431aa5ab8aa870db290f446ad8f7?s=256&d=identicon&r=PG', 'display_name': 'Carlo V. Dango', 'link': 'https://stackoverflow.com/users/454017/carlo-v-dango'}",False,422,,1,2,1518473230,1351427212,1440411996.0,13108778,CC BY-SA 3.0,https://stackoverflow.com/questions/13108778/fast-deletion-of-many-rows-in-data-warehouse-data,Fast deletion of many rows in data warehouse data,,,,,
272,"['iphone', 'sql', 'ios', 'xcode']","{'account_id': 98191, 'reputation': 1651, 'user_id': 265949, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/36328de413a8dd51d2fba1104daa2f96?s=256&d=identicon&r=PG', 'display_name': 'Coder', 'link': 'https://stackoverflow.com/users/265949/coder'}",True,1705,12672845.0,4,0,1518429437,1349091938,1349092169.0,12672635,CC BY-SA 3.0,https://stackoverflow.com/questions/12672635/accessing-database-file-in-xcode,Accessing database file in xcode,,,,,
273,['sql'],"{'account_id': 1742093, 'reputation': 39, 'user_id': 1593208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1aa06cf9b9ff2fd5c809909c7d4c19db?s=256&d=identicon&r=PG', 'display_name': 'user1593208', 'link': 'https://stackoverflow.com/users/1593208/user1593208'}",True,1276,,2,2,1518336838,1349181339,1349183991.0,12690351,CC BY-SA 3.0,https://stackoverflow.com/questions/12690351/group-dates-by-week-open-closed-active,"Group Dates By Week: Open, Closed, Active",,,,,
274,"['python', 'sql', 'firebird']","{'account_id': 1918628, 'reputation': 437, 'user_id': 1730626, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/c322af28784f3d210c1589a4866222eb?s=256&d=identicon&r=PG', 'display_name': 'user1730626', 'link': 'https://stackoverflow.com/users/1730626/user1730626'}",False,723,,0,2,1518155655,1349759092,1349760535.0,12793112,CC BY-SA 3.0,https://stackoverflow.com/questions/12793112/creation-and-connection-to-a-database-by-means-of-firebirdsql,Creation and connection to a database by means of firebirdsql,,,,,
275,"['sql', 'insert', 'row']","{'account_id': 1930828, 'reputation': 85, 'user_id': 1740232, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/71f13cfcbfa3f857296b43dd6d66ac27?s=256&d=identicon&r=PG', 'display_name': 'Kristian Hernan C. Manuel', 'link': 'https://stackoverflow.com/users/1740232/kristian-hernan-c-manuel'}",True,354,12947231.0,1,1,1517145311,1350530562,1517145311.0,12946587,CC BY-SA 3.0,https://stackoverflow.com/questions/12946587/insert-multiple-rows-into-table-and-getting-the-values-of-3-different-tables,Insert multiple rows into table and getting the values of 3 different tables,,,,,
276,"['mysql', 'sql']","{'account_id': 41041, 'reputation': 31221, 'user_id': 119198, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e687aeec6465e187c58e900ef09b6a56?s=256&d=identicon&r=PG', 'display_name': 'shin', 'link': 'https://stackoverflow.com/users/119198/shin'}",True,171,12985958.0,1,-1,1516913128,1350714606,1516913128.0,12985894,CC BY-SA 3.0,https://stackoverflow.com/questions/12985894/how-to-find-the-total-number-of-item-grouped-by-month-or-week-in-mysql,How to find the total number of item grouped by month or week in MySQL,,,,,
277,['sql'],"{'account_id': 1431382, 'reputation': 1963, 'user_id': 1353738, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/7d561afe06ce65379c40dd967b715cef?s=256&d=identicon&r=PG', 'display_name': 'Gurru', 'link': 'https://stackoverflow.com/users/1353738/gurru'}",True,5560,,1,1,1516248828,1350465881,1350502652.0,12931118,CC BY-SA 3.0,https://stackoverflow.com/questions/12931118/calculate-running-percentage-in-sql,Calculate running percentage in SQL,,,,,
278,"['sql', 'ms-access']","{'account_id': 1007293, 'reputation': 1530, 'user_id': 1020693, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b51c5183158a09f5802e7adf18a39d61?s=256&d=identicon&r=PG', 'display_name': 'Rookie', 'link': 'https://stackoverflow.com/users/1020693/rookie'}",True,69525,13124374.0,1,6,1516038912,1351424776,1351427449.0,13108525,CC BY-SA 3.0,https://stackoverflow.com/questions/13108525/ms-access-2010-query-pulls-same-records-multiple-times-sql-challenge,"MS Access 2010 query pulls same records multiple times, sql challenge",,,,,
279,"['sql', 'database', 'postgresql']","{'account_id': 426999, 'reputation': 3154, 'user_id': 808536, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/a5a833f171b0018f7ee96440a9573dbe?s=256&d=identicon&r=PG', 'display_name': 'samach', 'link': 'https://stackoverflow.com/users/808536/samach'}",True,51260,13029196.0,5,7,1515394074,1350989778,1350992906.0,13028925,CC BY-SA 3.0,https://stackoverflow.com/questions/13028925/remove-duplicates-when-joining-tables,Remove duplicates when joining tables,,,,,
280,"['sql', 'ibm-midrange', 'data-conversion']","{'account_id': 15012, 'reputation': 10504, 'user_id': 31298, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/46b2704c26143ab9c430b4250eb28f88?s=256&d=identicon&r=PG', 'display_name': 'Eric Belair', 'link': 'https://stackoverflow.com/users/31298/eric-belair'}",True,27139,13881783.0,4,9,1514987906,1351192409,1351193987.0,13075585,CC BY-SA 3.0,https://stackoverflow.com/questions/13075585/why-am-i-getting-a-sql0802-data-conversion-of-data-mapping-error-exception,Why am I getting a &quot;[SQL0802] Data conversion of data mapping error&quot; exception?,,,,,
281,"['sql', 'ibm-midrange', 'db2-400']","{'account_id': 1945965, 'reputation': 101, 'user_id': 1751113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb8cfba50482216cb6a834de9b86d831?s=256&d=identicon&r=PG', 'display_name': 'Jared', 'link': 'https://stackoverflow.com/users/1751113/jared'}",True,23152,,6,10,1513894654,1350417279,1592644375.0,12922462,CC BY-SA 4.0,https://stackoverflow.com/questions/12922462/how-do-i-programmatically-run-a-complex-query-on-an-as400,How do I programmatically run a complex query on an as400?,,,,,
282,"['sql', 'ibm-midrange', 'iseries-navigator']","{'account_id': 1093769, 'reputation': 131, 'user_id': 1087823, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/175dff4e2f24f372766da665c50d4333?s=256&d=identicon&r=PG', 'display_name': 'Safi', 'link': 'https://stackoverflow.com/users/1087823/safi'}",True,2245,,1,1,1513638740,1350910187,1513638740.0,13011830,CC BY-SA 3.0,https://stackoverflow.com/questions/13011830/check-if-a-table-exists-in-system-i-and-then-drop-it,Check if a table exists in System i and then drop it,,,,,
283,"['sql', 'select']","{'account_id': 1824331, 'reputation': 237, 'user_id': 1657563, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/8e26c71ece19a1f3904bbe0090e1075b?s=256&d=identicon&r=PG', 'display_name': 'user1657563', 'link': 'https://stackoverflow.com/users/1657563/user1657563'}",True,110,,3,0,1513445466,1350494430,1513445466.0,12939823,CC BY-SA 3.0,https://stackoverflow.com/questions/12939823/update-a-column-in-table-based-on-column-from-another-table,Update a column in table based on column from another table,,,,,
284,"['php', 'sql', 'command-line']","{'user_type': 'does_not_exist', 'display_name': 'user999568'}",True,137,,1,0,1512977495,1351529261,1512977495.0,13126050,CC BY-SA 3.0,https://stackoverflow.com/questions/13126050/show-each-number-separated-after-comma-in-php,Show each number separated after comma in php,,,,,
285,"['mysql', 'sql', 'perl', 'dbi']","{'account_id': 362153, 'reputation': 6040, 'user_id': 705198, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f94112f580a82abfdd347ad984bae503?s=256&d=identicon&r=PG', 'display_name': 'AndrewPK', 'link': 'https://stackoverflow.com/users/705198/andrewpk'}",True,4053,12732034.0,4,2,1512948072,1349369014,1592644375.0,12731915,CC BY-SA 4.0,https://stackoverflow.com/questions/12731915/dynamic-multi-insert-with-dbi-placeholders-for-many-sets-of-values,Dynamic Multi Insert with DBI placeholders for many sets of VALUES,,,,,
286,"['c#', 'sql', 'asp.net-mvc', 'entity-framework', 'linq']","{'account_id': 1865449, 'reputation': 5170, 'user_id': 1689144, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c33331737d16ff09ad03fe5ff9914e40?s=256&d=identicon&r=PG', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/1689144/kyle'}",True,2880,13096606.0,2,0,1512555273,1351297156,1512555273.0,13096058,CC BY-SA 3.0,https://stackoverflow.com/questions/13096058/joining-two-tables-in-linq-method-syntax-mvc-entityframework,"Joining two tables in linq method syntax, MVC EntityFramework",,,,,
287,"['sql', 'sql-server', 'database-design', 'data-warehouse', 'dimensional-modeling']","{'account_id': 60138, 'reputation': 15723, 'user_id': 179748, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/271e51768330fae3fdd500266ec1ae7b?s=256&d=identicon&r=PG', 'display_name': 'jrara', 'link': 'https://stackoverflow.com/users/179748/jrara'}",True,7934,,2,5,1512392695,1350025569,1350388952.0,12853932,CC BY-SA 3.0,https://stackoverflow.com/questions/12853932/how-to-handle-late-arriving-dimension-and-null-business-key-in-kimball-data-mart,How to handle late arriving dimension and NULL business key in Kimball Data Mart?,,,,,
288,"['mysql', 'sql', 'select', 'group-by']","{'account_id': 1800604, 'reputation': 609, 'user_id': 1639064, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/31b4ac36c7244dc095adf49abd7814f9?s=256&d=identicon&r=PG', 'display_name': 'Giorgi', 'link': 'https://stackoverflow.com/users/1639064/giorgi'}",True,30272,12752533.0,4,7,1512212158,1349463243,,12752375,CC BY-SA 3.0,https://stackoverflow.com/questions/12752375/mysql-group-by-id-and-latest-datetime,MySQL Group by ID and Latest Datetime,,,,,
289,"['sql', 'vba', 'ms-access', 'livelink']","{'account_id': 1865496, 'reputation': 3400, 'user_id': 1689179, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/o7925.png?s=256&g=1', 'display_name': 'dan', 'link': 'https://stackoverflow.com/users/1689179/dan'}",True,2407,12862047.0,2,1,1511726420,1350051345,1397053880.0,12861005,CC BY-SA 3.0,https://stackoverflow.com/questions/12861005/memo-truncated-from-access-database-to-vba-string,Memo truncated from Access database to VBA string,,,,,
290,"['sql', 'alias', 'linked-server']","{'account_id': 309560, 'reputation': 897, 'user_id': 622074, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/824b1cc2155d47bd2d142c57c467911e?s=256&d=identicon&r=PG', 'display_name': 'jwrightmail', 'link': 'https://stackoverflow.com/users/622074/jwrightmail'}",True,811,12685371.0,3,2,1511083625,1349146178,1511083625.0,12683913,CC BY-SA 3.0,https://stackoverflow.com/questions/12683913/how-to-shorten-paths-when-accessing-linked-server-objects-in-sql,How to shorten paths when accessing linked-server objects in SQL,,,,,
291,['sql'],"{'account_id': 1121891, 'reputation': 6837, 'user_id': 1110063, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/HwkA7.jpg?s=256&g=1', 'display_name': 'jenswirf', 'link': 'https://stackoverflow.com/users/1110063/jenswirf'}",True,895,13154702.0,5,3,1509089250,1351672725,1351673037.0,13154023,CC BY-SA 3.0,https://stackoverflow.com/questions/13154023/age-intervals-as-row-statistics-with-sql,Age intervals as row statistics with SQL,,,,,
292,"['mysql', 'sql', 'varchar', 'sqldatatypes', 'mysql-error-1054']","{'account_id': 1973802, 'reputation': 31, 'user_id': 1772075, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb8f08cc82799d5059e52d4565377eac?s=256&d=identicon&r=PG', 'display_name': 'Zain Ali', 'link': 'https://stackoverflow.com/users/1772075/zain-ali'}",True,24305,13055719.0,2,2,1508842139,1351104268,1508842139.0,13055680,CC BY-SA 3.0,https://stackoverflow.com/questions/13055680/1054-unknown-column,#1054 - Unknown column,,,,,
293,"['sql', 'oracle', 'toad']","{'account_id': 1864588, 'reputation': 2588, 'user_id': 2474510, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/rO1oO.jpg?s=256&g=1', 'display_name': 'Karim Oukara', 'link': 'https://stackoverflow.com/users/2474510/karim-oukara'}",True,88333,12802687.0,5,8,1507911856,1349786787,,12800363,CC BY-SA 3.0,https://stackoverflow.com/questions/12800363/how-to-create-an-insert-script-from-a-table-using-toad-oracle,"how to create an insert script from a table using TOAD, oracle?",,,,,
294,"['mysql', 'sql', 'average']","{'account_id': 1891779, 'reputation': 142, 'user_id': 1709665, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1ef471256a46edf62ff44405cf4214eb?s=256&d=identicon&r=PG', 'display_name': 'user1709665', 'link': 'https://stackoverflow.com/users/1709665/user1709665'}",True,89,12772659.0,1,-1,1506721739,1349640935,1506721739.0,12772499,CC BY-SA 3.0,https://stackoverflow.com/questions/12772499/sql-table-custom-avg,SQL Table Custom AVG,,,,,
295,"['mysql', 'sql']","{'account_id': 1597348, 'reputation': 1519, 'user_id': 1479110, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/ad9d0c2c2cb5604bcee14fd88176f157?s=256&d=identicon&r=PG', 'display_name': 'Ronak Shah', 'link': 'https://stackoverflow.com/users/1479110/ronak-shah'}",True,900,12752476.0,2,2,1506568916,1349463542,1506568916.0,12752447,CC BY-SA 3.0,https://stackoverflow.com/questions/12752447/how-to-get-repeated-value-in-group,How to get repeated value in group,,,,,
296,"['php', 'mysql', 'sql', 'large-data']","{'account_id': 536612, 'reputation': 3119, 'user_id': 905513, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/678c5f26293bdc17e95e00ec41145344?s=256&d=identicon&r=PG', 'display_name': 'marchemike', 'link': 'https://stackoverflow.com/users/905513/marchemike'}",True,2127,12994339.0,2,1,1506060426,1350785174,1506102294.0,12994326,CC BY-SA 3.0,https://stackoverflow.com/questions/12994326/optimizing-large-data-in-php-page,optimizing large data in php page,,,,,
297,"['sql', 'sql-server', 'sql-server-2008', 'tsql', 'common-table-expression']","{'account_id': 1794542, 'reputation': 129, 'user_id': 1634239, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3539d3c3b0656b50c7fcff264be9ae0c?s=256&d=identicon&r=PG', 'display_name': 'jayEss', 'link': 'https://stackoverflow.com/users/1634239/jayess'}",True,9484,12833343.0,2,6,1506032713,1349898615,1349928466.0,12827236,CC BY-SA 3.0,https://stackoverflow.com/questions/12827236/tsql-recursive-cte-inefficient-need-an-alternative,TSQL - Recursive CTE inefficient - Need an alternative,,,,,
298,"['asp.net', 'sql', 'c#-4.0', 'ssas']","{'account_id': 42004, 'reputation': 9148, 'user_id': 122229, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/308a2d454ac5738feaec40fe13ffd4e1?s=256&d=identicon&r=PG', 'display_name': 'Mr Bell', 'link': 'https://stackoverflow.com/users/122229/mr-bell'}",False,831,,2,1,1505892853,1351027291,1351080127.0,13039454,CC BY-SA 3.0,https://stackoverflow.com/questions/13039454/how-to-set-database-with-adomdconnection,How to set database with AdomdConnection,,,,,
