,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
319,"['sql', 'ms-access', 'select', 'group-by']","{'account_id': 1538293, 'reputation': 1470, 'user_id': 1433660, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/oucLw.png?s=256&g=1', 'display_name': 'Aremyst', 'link': 'https://stackoverflow.com/users/1433660/aremyst'}",True,395,12291358.0,2,3,1494297156,1346889902,1494297156.0,12291354,CC BY-SA 3.0,https://stackoverflow.com/questions/12291354/select-does-not-return-numeric-value,SELECT does not return numeric value,,,,,
320,"['mysql', 'sql', 'xml', 'atom-feed']","{'account_id': 1842461, 'reputation': 1, 'user_id': 1671606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac429708b42880b80b6a8693a8b511cb?s=256&d=identicon&r=PG', 'display_name': 'nabid', 'link': 'https://stackoverflow.com/users/1671606/nabid'}",True,599,,3,0,1494253959,1348741704,1494253959.0,12619274,CC BY-SA 3.0,https://stackoverflow.com/questions/12619274/how-do-i-replace-the-quotation-character-using-a-mysql-statement,How do I replace the &#39; (quotation) character using a MySQL statement,,,,,
321,"['sql', 'select', 'group-by']","{'account_id': 1854414, 'reputation': 9, 'user_id': 1680323, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c5f6ef457e8542db2c16c4563453234?s=256&d=identicon&r=PG', 'display_name': 'user1680323', 'link': 'https://stackoverflow.com/users/1680323/user1680323'}",True,2172,,2,0,1494165198,1347973205,1494165198.0,12477569,CC BY-SA 3.0,https://stackoverflow.com/questions/12477569/counting-a-sql-result,Counting a SQL result,,,,,
322,"['mysql', 'sql', 'count', 'group-by']","{'account_id': 123819, 'reputation': 2651, 'user_id': 318517, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/8948d8bec40edc0b87bb406e79e3aa92?s=256&d=identicon&r=PG', 'display_name': 'n00b programmer', 'link': 'https://stackoverflow.com/users/318517/n00b-programmer'}",True,118,12369455.0,3,0,1494055386,1347364838,1494055386.0,12369239,CC BY-SA 3.0,https://stackoverflow.com/questions/12369239/group-lines-by-a-certain-count-in-sql,group lines by a certain count in sql,,,,,
323,"['mysql', 'sql']","{'account_id': 1674512, 'reputation': 562, 'user_id': 1540332, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/63aee91a08208add336101d26777a7f1?s=256&d=identicon&r=PG', 'display_name': 'AdamLazaruso', 'link': 'https://stackoverflow.com/users/1540332/adamlazaruso'}",True,133736,12639529.0,6,33,1493997839,1348832817,1348835229.0,12639407,CC BY-SA 3.0,https://stackoverflow.com/questions/12639407/sql-if-exists-update-else-insert-syntax-error,SQL - IF EXISTS UPDATE ELSE INSERT Syntax Error,,,,,
324,"['mysql', 'sql', 'hibernate', 'code-generation']","{'account_id': 428306, 'reputation': 1093, 'user_id': 810546, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/81150e400bb54ce8890baa01d05635eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'WebComer', 'link': 'https://stackoverflow.com/users/810546/webcomer'}",True,980,,2,4,1493471040,1347612619,,12421043,CC BY-SA 3.0,https://stackoverflow.com/questions/12421043/hibernate-generates-wrong-sql-select-maxid-from-my-table,hibernate generates wrong sql &quot;select max(id) from my_table&quot;,,,,,
325,"['sql', 'oracle', 'oracle11g']","{'account_id': 1886285, 'reputation': 151, 'user_id': 1705427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2e9cd1de2b55268c92a6d38fd165622?s=256&d=identicon&r=PG', 'display_name': 'Anthony', 'link': 'https://stackoverflow.com/users/1705427/anthony'}",True,35935,12660660.0,1,11,1493003332,1348999882,1440366584.0,12660444,CC BY-SA 3.0,https://stackoverflow.com/questions/12660444/how-to-delete-a-column-from-a-view,How to delete a column from a view,,,,,
326,"['sql', 'linq', 'count', 'linq-to-entities', 'linq-group']","{'account_id': 1864990, 'reputation': 31, 'user_id': 1688784, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3559e9e592f74614d7a2c616c44dc5ef?s=256&d=identicon&r=PG', 'display_name': 'user1688784', 'link': 'https://stackoverflow.com/users/1688784/user1688784'}",False,188,,1,1,1492871802,1348230115,1492871802.0,12530538,CC BY-SA 3.0,https://stackoverflow.com/questions/12530538/converting-sql-to-linq-to-entity,Converting SQL to LINQ to Entity,,,,,
327,"['sql', 'oracle', 'indexing', 'oracle-sqldeveloper']","{'account_id': 325411, 'reputation': 435, 'user_id': 646578, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/28a506542daabe24506df7bbf1d79340?s=256&d=identicon&r=PG', 'display_name': 'mysticfalls', 'link': 'https://stackoverflow.com/users/646578/mysticfalls'}",True,7134,12634080.0,4,3,1492739258,1348802349,,12633159,CC BY-SA 3.0,https://stackoverflow.com/questions/12633159/how-to-determine-if-and-which-index-is-being-used-in-oracle,How to determine if and which index is being used in oracle,,,,,
328,"['sql', 'postgresql']","{'account_id': 1805629, 'reputation': 1, 'user_id': 1642762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a325ff54e1633397a33e936ca01d494?s=256&d=identicon&r=PG', 'display_name': 'user1642762', 'link': 'https://stackoverflow.com/users/1642762/user1642762'}",True,933,,2,0,1492417702,1348022295,1348082252.0,12487831,CC BY-SA 3.0,https://stackoverflow.com/questions/12487831/postgresql-syntax-error,postgresql syntax error?,,,,,
329,"['sql', 'oracle', 'count']","{'account_id': 1858737, 'reputation': 61, 'user_id': 1683776, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/2b647820783d19a3f22fc24b310e1347?s=256&d=identicon&r=PG', 'display_name': 'user1683776', 'link': 'https://stackoverflow.com/users/1683776/user1683776'}",True,1019,12499909.0,3,1,1492070619,1348075608,1492070619.0,12499846,CC BY-SA 3.0,https://stackoverflow.com/questions/12499846/create-a-column-to-group-rows-and-count-sequentially,Create a Column to Group Rows and Count Sequentially,,,,,
330,"['mysql', 'sql']","{'account_id': 389080, 'reputation': 5482, 'user_id': 748343, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/432771672b340494c70b7ed18cc19799?s=256&d=identicon&r=PG', 'display_name': 'HurkNburkS', 'link': 'https://stackoverflow.com/users/748343/hurknburks'}",True,2421,12658234.0,1,0,1489814481,1348973357,1489814481.0,12658219,,https://stackoverflow.com/questions/12658219/sql-money-column,sql money column,,1348999760.0,exact duplicate,,
331,"['mysql', 'sql', 'pivot']","{'account_id': 1733677, 'reputation': 1893, 'user_id': 1586706, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/b354bb952b6a63379d6d8636d73801e4?s=256&d=identicon&r=PG', 'display_name': 'DarkKnightFan', 'link': 'https://stackoverflow.com/users/1586706/darkknightfan'}",True,28253,12386127.0,3,13,1488817403,1347433359,1367580492.0,12382771,CC BY-SA 3.0,https://stackoverflow.com/questions/12382771/mysql-pivot-crosstab-query,mysql pivot/crosstab query,,,,,
332,"['sql', 'sybase']","{'account_id': 142845, 'reputation': 315, 'user_id': 350802, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/5da92af44f2d38ec49a0704e6cbd3153?s=256&d=identicon&r=PG', 'display_name': 'HeHasMoments', 'link': 'https://stackoverflow.com/users/350802/hehasmoments'}",False,103,,2,0,1487278567,1347983754,,12480657,CC BY-SA 3.0,https://stackoverflow.com/questions/12480657/sql-sybase-query-strange-behaviour,SQL Sybase Query Strange Behaviour,,,,,
333,"['sql', 'asp.net-mvc', 'database', 'entity-framework', 'vwdexpress']","{'user_type': 'does_not_exist', 'display_name': 'user1555816'}",True,31337,,3,10,1487237448,1347827784,1495541350.0,12450515,CC BY-SA 3.0,https://stackoverflow.com/questions/12450515/when-to-use-mdf-and-when-sdf,When to use .mdf and when .sdf?,,,,,
334,"['sql', 'postgresql']","{'account_id': 1825900, 'reputation': 958, 'user_id': 1658717, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/91e9b3b30cbd890896cec2455d50d734?s=256&d=identicon&r=PG', 'display_name': 'ZAX', 'link': 'https://stackoverflow.com/users/1658717/zax'}",True,1268,12572903.0,3,1,1487174917,1348520228,1487174917.0,12572804,CC BY-SA 3.0,https://stackoverflow.com/questions/12572804/tables-not-being-created,Tables Not Being Created?,,,,,
335,"['c#', 'sql', 'sqlite', 'function']","{'account_id': 796571, 'reputation': 884, 'user_id': 883909, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/X0ZqW.png?s=256&g=1', 'display_name': 'Someone', 'link': 'https://stackoverflow.com/users/883909/someone'}",True,16720,12421564.0,4,4,1487084902,1347613500,,12421305,CC BY-SA 3.0,https://stackoverflow.com/questions/12421305/c-sqlite-simple-way-to-store-query-result-as-variable,C# / Sqlite simple way to store query result as variable,,,,,
336,"['sql', 'oracle', 'sql-merge']","{'account_id': 1213668, 'reputation': 721, 'user_id': 1181708, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/a262940160bc9f563bb4e007264e414a?s=256&d=identicon&r=PG', 'display_name': 'DRTauli', 'link': 'https://stackoverflow.com/users/1181708/drtauli'}",True,26682,12274165.0,2,11,1486976843,1346816135,1346817131.0,12274156,CC BY-SA 3.0,https://stackoverflow.com/questions/12274156/oracle-merge-vs-select-then-insert-or-update,Oracle Merge vs Select then Insert or Update,,,,,
337,"['c#', 'sql', 'dbf', 'dbase']","{'account_id': 1560932, 'reputation': 173, 'user_id': 1450810, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/3e3caebe1be4bdeb2c51976237c12bbf?s=256&d=identicon&r=PG', 'display_name': 'user1450810', 'link': 'https://stackoverflow.com/users/1450810/user1450810'}",True,17894,12517220.0,3,6,1485944570,1348117231,1416585614.0,12506295,CC BY-SA 3.0,https://stackoverflow.com/questions/12506295/how-to-query-dbfdbase-files-date-type-field-in-where-and-between-clause,how to query DBF(dbase) files date type field in where and between clause,,,,,
338,"['mysql', 'sql']","{'account_id': 1635769, 'reputation': 11, 'user_id': 1509313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e1445c33e97d6fd15d39a16ae18767b?s=256&d=identicon&r=PG', 'display_name': 'Ahmed Magdi Salem', 'link': 'https://stackoverflow.com/users/1509313/ahmed-magdi-salem'}",True,107,12278904.0,1,-9,1485807758,1346838086,1485807758.0,12278556,,https://stackoverflow.com/questions/12278556/union-data-in-2-tables-with-differ-column,Union data in 2 tables with differ column,,1359588350.0,not a real question,,
339,"['sql', 'sql-server', 'function']","{'user_type': 'does_not_exist', 'display_name': 'user1194919'}",True,1126,12316926.0,2,0,1485806755,1347015682,1485806755.0,12316791,,https://stackoverflow.com/questions/12316791/data-in-pipe-separated-format-insert-into-table,Data in pipe separated format insert into table,,1347075570.0,not a real question,,
340,"['sql', 'sqlite', 'type-conversion']","{'account_id': 934735, 'reputation': 22656, 'user_id': 963881, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/35de4c831d21820e0839ca806b5f41b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'syntagma', 'link': 'https://stackoverflow.com/users/963881/syntagma'}",True,116606,12419894.0,1,50,1485624105,1347606518,1378668193.0,12419693,CC BY-SA 3.0,https://stackoverflow.com/questions/12419693/convert-integer-to-text-in-sqlites-select-query,Convert integer to text in SQLite&#39;s SELECT query?,,,,,
341,"['sql', 'sql-server', 'sql-server-2008', 'count', 'group-by']","{'account_id': 1828516, 'reputation': 55, 'user_id': 1660617, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/27UAM.png?s=256&g=1', 'display_name': 'Davi', 'link': 'https://stackoverflow.com/users/1660617/davi'}",True,1590,12355274.0,3,3,1485528217,1347292424,1485528217.0,12355216,CC BY-SA 3.0,https://stackoverflow.com/questions/12355216/group-total-number-of-records-based-on-date,Group total number of records based on Date,,,,,
342,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 113237, 'reputation': 6130, 'user_id': 298336, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/Oe73G.jpg?s=256&g=1', 'display_name': 'Zerotoinfinity', 'link': 'https://stackoverflow.com/users/298336/zerotoinfinity'}",True,145,12350344.0,1,0,1485364323,1347274483,1347275240.0,12350207,CC BY-SA 3.0,https://stackoverflow.com/questions/12350207/checking-column-validation-from-other-table,Checking column validation from other table,,,,,
343,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1183556, 'reputation': 11193, 'user_id': 1157952, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/1ee519d700b75e9abff4a5d9ca0d09eb?s=256&d=identicon&r=PG', 'display_name': 'Catalin', 'link': 'https://stackoverflow.com/users/1157952/catalin'}",True,538,12312731.0,7,0,1485363765,1346998548,1346998923.0,12312690,CC BY-SA 3.0,https://stackoverflow.com/questions/12312690/is-it-faster-to-filter-by-multiple-columns-in-sql-server,Is it faster to filter by multiple columns in SQL Server?,,,,,
344,"['sql', 'linq', 'linq-to-sql', 'lambda', 'linqpad']","{'account_id': 974823, 'reputation': 42610, 'user_id': 996431, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/0b831aa6991ae5f32c1a8e8078b67361?s=256&d=identicon&r=PG', 'display_name': 'Nate Pet', 'link': 'https://stackoverflow.com/users/996431/nate-pet'}",True,16223,12326980.0,1,4,1485277515,1347063156,1485277515.0,12326913,CC BY-SA 3.0,https://stackoverflow.com/questions/12326913/linqpad-write-sql-and-it-converts-to-linq-lambda,LinqPad - write SQL and it converts to Linq Lambda,,,,,
345,"['sql', 'sql-server', 'json', 'sql-server-2008']","{'account_id': 1474818, 'reputation': 7907, 'user_id': 1385488, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6d4c9982d2d676cbab4466b49fd55fd6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Silvia H', 'link': 'https://stackoverflow.com/users/1385488/silvia-h'}",True,28493,12235715.0,3,4,1485096320,1346584519,1485096320.0,12235504,CC BY-SA 3.0,https://stackoverflow.com/questions/12235504/parse-json-string-in-sql,Parse JSON string in sql,,,,,
346,"['c#', 'asp.net', 'sql', 'sql-server-2008', 'enterprise-library']","{'account_id': 78683, 'reputation': 6961, 'user_id': 223752, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/o0VmB.png?s=256&g=1', 'display_name': 'Nitin Sawant', 'link': 'https://stackoverflow.com/users/223752/nitin-sawant'}",True,8366,12757490.0,3,3,1484759831,1348663412,1348901064.0,12601992,CC BY-SA 3.0,https://stackoverflow.com/questions/12601992/database-name-is-not-allowed-with-a-table-valued-parameter,Database name is not allowed with a table-valued parameter,,,,,
347,"['java', 'sql', 'oracle', 'persistence']","{'account_id': 1832972, 'reputation': 301, 'user_id': 1663948, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/2b29eb7e14f3ab9ae311c9f37b4e536b?s=256&d=identicon&r=PG', 'display_name': 'Vinit Asher', 'link': 'https://stackoverflow.com/users/1663948/vinit-asher'}",True,25052,12377504.0,3,16,1483873173,1347394209,1347394357.0,12377165,CC BY-SA 3.0,https://stackoverflow.com/questions/12377165/java-persistence-native-sql-not-accepting-parameters,java persistence native sql not accepting parameters,,,,,
348,"['sql', 'oracle', 'triggers', 'cascade', 'updating']","{'account_id': 1828222, 'reputation': 117, 'user_id': 1660392, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/c00f8ba468a4c94463a025f09b639d74?s=256&d=identicon&r=PG', 'display_name': 'Apple.', 'link': 'https://stackoverflow.com/users/1660392/apple'}",True,10122,,4,1,1483662446,1347327193,1347362657.0,12361586,CC BY-SA 3.0,https://stackoverflow.com/questions/12361586/using-trigger-to-implement-update-cascade,Using trigger to implement UPDATE CASCADE,,,,,
349,"['mysql', 'sql', 'sqlite']","{'account_id': 1628209, 'reputation': 3261, 'user_id': 1505621, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/41038f300fd57d3e91b1bdea8ac34977?s=256&d=identicon&r=PG', 'display_name': 'jjLin', 'link': 'https://stackoverflow.com/users/1505621/jjlin'}",True,575,12345505.0,2,0,1482808585,1347252555,1482808585.0,12345482,CC BY-SA 3.0,https://stackoverflow.com/questions/12345482/how-to-write-query-to-retrieve-last-update-rows-from-sqlite-mysql,How to write query to retrieve last update rows from SQLite/ MySQL?,,,,,
350,"['mysql', 'sql', 'count', 'distinct', 'between']","{'account_id': 1188283, 'reputation': 107, 'user_id': 1161768, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5d8677a97f8f93623b423310c9e5a8d9?s=256&d=identicon&r=PG', 'display_name': 'TimH', 'link': 'https://stackoverflow.com/users/1161768/timh'}",True,2864,12632114.0,2,3,1482674637,1348790388,1482674637.0,12631801,CC BY-SA 3.0,https://stackoverflow.com/questions/12631801/mysql-query-to-retrieve-distinct-count-between-moving-date-period,MySQL query to retrieve DISTINCT COUNT between moving DATE period,,,,,
351,['sql'],"{'account_id': 206513, 'reputation': 955, 'user_id': 455848, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/190e696c618cc784bd2de2c7a3f9de48?s=256&d=identicon&r=PG', 'display_name': 'jeni', 'link': 'https://stackoverflow.com/users/455848/jeni'}",True,4433,,4,2,1482570938,1347172860,1347173688.0,12337073,CC BY-SA 3.0,https://stackoverflow.com/questions/12337073/how-to-copy-large-amount-of-data-from-one-table-to-other-table-in-sql-server,How to copy large amount of data from one table to other table in SQL Server,,,,,
352,"['c#', '.net', 'sql', 'sql-server-2008']","{'user_type': 'does_not_exist', 'display_name': 'user1108948'}",True,64860,12320637.0,3,17,1482275933,1347029906,1471978627.0,12320594,CC BY-SA 3.0,https://stackoverflow.com/questions/12320594/passing-datatable-to-a-stored-procedure,Passing datatable to a stored procedure,,,,,
353,"['php', 'mysql', 'sql']","{'account_id': 1690577, 'reputation': 31, 'user_id': 1553013, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/dacef28b21551d18a2b8e3d85c5ebe80?s=256&d=identicon&r=PG', 'display_name': 'Algon Janer', 'link': 'https://stackoverflow.com/users/1553013/algon-janer'}",True,55,,2,0,1482196675,1347183620,1482196675.0,12338031,CC BY-SA 3.0,https://stackoverflow.com/questions/12338031/weird-mysql-syntax-error-in-a-code-which-used-to-work,Weird MySQL syntax error: In a code which used to work,,,,,
354,"['sql', 'postgresql', 'groovy']","{'account_id': 94899, 'reputation': 9886, 'user_id': 258813, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/fddf529b3635cac589c2a302f8a1071f?s=256&d=identicon&r=PG', 'display_name': 'rhinds', 'link': 'https://stackoverflow.com/users/258813/rhinds'}",True,1201,,2,2,1481119858,1346789078,1495541322.0,12270605,CC BY-SA 3.0,https://stackoverflow.com/questions/12270605/groovy-sql-error-this-resultset-is-closed,Groovy SQL Error - This ResultSet is closed,,,,,
355,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1628042, 'reputation': 1049, 'user_id': 1503110, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b04f13b2f7ccf357384fa68290cce002?s=256&d=identicon&r=PG', 'display_name': 'S.p', 'link': 'https://stackoverflow.com/users/1503110/s-p'}",True,18727,12260916.0,5,4,1480496444,1346752170,1355444019.0,12260874,CC BY-SA 3.0,https://stackoverflow.com/questions/12260874/finding-the-specific-column-field-name-from-multiple-tables-in-a-database,Finding the specific column (field) name from multiple tables in a database,,,,,
356,"['mysql', 'sql']","{'account_id': 999370, 'reputation': 3312, 'user_id': 1014576, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/f7591a6efff752b886967e3de9703571?s=256&d=identicon&r=PG', 'display_name': 'baig772', 'link': 'https://stackoverflow.com/users/1014576/baig772'}",True,71,12451881.0,2,-4,1480190660,1347841773,1347841920.0,12451875,,https://stackoverflow.com/questions/12451875/what-is-wrong-in-this-query,What is wrong in this query?,,1347933928.0,too localized,,
357,"['mysql', 'sql', 'database', 'indexing']","{'account_id': 896485, 'reputation': 19135, 'user_id': 933633, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/UjNx1.jpg?s=256&g=1', 'display_name': 'TheCarver', 'link': 'https://stackoverflow.com/users/933633/thecarver'}",True,25636,12361900.0,3,23,1479858593,1347329368,1347329871.0,12361804,CC BY-SA 3.0,https://stackoverflow.com/questions/12361804/how-do-fulltext-indexes-on-multiple-columns-work,How do FULLTEXT INDEXES on multiple columns work?,,,,,
358,"['sql', 'jasper-reports', 'where-clause']","{'account_id': 356129, 'reputation': 5854, 'user_id': 695461, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/5133160d1c649dce8a212a9f31930f5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Moses', 'link': 'https://stackoverflow.com/users/695461/daniel-moses'}",True,9047,12356543.0,3,7,1479795932,1347048490,1347426060.0,12324706,CC BY-SA 3.0,https://stackoverflow.com/questions/12324706/conditional-where-clauses-in-jasperreports,Conditional Where clauses in JasperReports,,,,,
359,"['c#', 'sql', 'oracle', 'ado.net', 'odp.net']","{'account_id': 1261992, 'reputation': 2813, 'user_id': 1220014, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/1effab3ded1dc5c73130ab687a8c1402?s=256&d=identicon&r=PG', 'display_name': 'Thanasis Ioannidis', 'link': 'https://stackoverflow.com/users/1220014/thanasis-ioannidis'}",True,973,,1,0,1479401420,1346863836,,12286204,CC BY-SA 3.0,https://stackoverflow.com/questions/12286204/how-to-pass-more-parametrers-than-used-in-an-oracle-query-in-odp-net-without-get,How to pass more parametrers than used in an oracle query in ODP.NET without getting exception?,,,,,
360,"['sql', 'sql-server', 'sql-server-2008', 'tsql', 'pivot']","{'account_id': 1091649, 'reputation': 253, 'user_id': 1086174, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/61c417a66830c9a2b2b2f108fd5633bd?s=256&d=identicon&r=PG', 'display_name': 'Ankit Khatri', 'link': 'https://stackoverflow.com/users/1086174/ankit-khatri'}",True,23089,12620825.0,4,11,1479242495,1348742788,1353493389.0,12619618,CC BY-SA 3.0,https://stackoverflow.com/questions/12619618/selecting-values-from-a-table-as-column-headers,Selecting Values From a table as Column Headers,,,,,
361,"['sql', 'sql-server', 'sql-server-2008', 'sql-server-2005']","{'account_id': 407553, 'reputation': 2349, 'user_id': 777702, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/XF2zE.jpg?s=256&g=1', 'display_name': 'AB Vyas', 'link': 'https://stackoverflow.com/users/777702/ab-vyas'}",True,148532,12639068.0,5,46,1478254198,1348831234,1423766687.0,12639030,CC BY-SA 3.0,https://stackoverflow.com/questions/12639030/get-the-list-of-stored-procedures-created-and-or-modified-on-a-particular-date,Get the list of stored procedures created and / or modified on a particular date?,,,,,
362,"['sql', 'oracle', 'set-operations']","{'account_id': 1875362, 'reputation': 540, 'user_id': 1696686, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/b28e988baff21a9d2f10d54675ae66e2?s=256&d=identicon&r=PG', 'display_name': 'Nawaf', 'link': 'https://stackoverflow.com/users/1696686/nawaf'}",True,533,,6,2,1478028419,1348563168,1478028419.0,12579393,CC BY-SA 3.0,https://stackoverflow.com/questions/12579393/extract-the-different-recored-in-two-table,Extract the different recored in two table,,,,,
363,"['sql', 'oracle', 'function', 'date']","{'account_id': 1879515, 'reputation': 323, 'user_id': 1700030, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b72675c9ab9ded2a764f86d301b0a424?s=256&d=identicon&r=PG', 'display_name': 'Thevagabond', 'link': 'https://stackoverflow.com/users/1700030/thevagabond'}",True,341,12602267.0,2,2,1478028382,1348658450,1478028382.0,12600561,CC BY-SA 3.0,https://stackoverflow.com/questions/12600561/calling-a-function-that-return-a-table-with-dates,Calling a function that return a table with dates,,,,,
364,"['mysql', 'sql', 'sorting', 'union']","{'account_id': 1411766, 'reputation': 750, 'user_id': 1338215, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/710f013206b53ff1c7d853880093dcf3?s=256&d=identicon&r=PG', 'display_name': 'Taleh Ibrahimli', 'link': 'https://stackoverflow.com/users/1338215/taleh-ibrahimli'}",True,66,12554377.0,3,1,1477827281,1348419901,1477827281.0,12554329,CC BY-SA 3.0,https://stackoverflow.com/questions/12554329/sql-statement-optimization-issue,SQL statement optimization issue,,,,,
365,"['sql', 'regex', 'ms-access', 'ms-access-2007']","{'account_id': 1703956, 'reputation': 19961, 'user_id': 1563422, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/SU0xt.jpg?s=256&g=1', 'display_name': 'Danny Beckett', 'link': 'https://stackoverflow.com/users/1563422/danny-beckett'}",True,11168,12570564.0,4,8,1477638422,1348484609,1365389158.0,12563701,CC BY-SA 3.0,https://stackoverflow.com/questions/12563701/strip-out-non-numeric-characters-in-select,Strip out non-numeric characters in SELECT,,,,,
366,"['sql', 'ruby-on-rails', 'ruby-on-rails-3.2']","{'account_id': 916605, 'reputation': 357, 'user_id': 949270, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b81c0413fb0ddc7e3accfb58cf452907?s=256&d=identicon&r=PG', 'display_name': 'jwhiting', 'link': 'https://stackoverflow.com/users/949270/jwhiting'}",False,945,,3,0,1476237337,1347380411,1347382332.0,12374005,CC BY-SA 3.0,https://stackoverflow.com/questions/12374005/rails-activerecord-sorting-by-two-tables,Rails activerecord sorting by two tables,,,,,
367,"['c#', 'sql']","{'account_id': 1805393, 'reputation': 1284, 'user_id': 1642583, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/38e2826536ca7f883a3c7ef8e9bf14b1?s=256&d=identicon&r=PG', 'display_name': 'Azri Zakaria', 'link': 'https://stackoverflow.com/users/1642583/azri-zakaria'}",True,25913,12243396.0,8,0,1476026971,1346654676,1346656273.0,12243118,CC BY-SA 3.0,https://stackoverflow.com/questions/12243118/take-value-from-query-to-label-in-c,Take value from query to label in C#,,,,,
368,"['sql', 'vb.net', 'function', 'stored-procedures', 'ado.net']","{'account_id': 1731053, 'reputation': 16833, 'user_id': 1584654, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/ZmAL8.jpg?s=256&g=1', 'display_name': 'GVillani82', 'link': 'https://stackoverflow.com/users/1584654/gvillani82'}",True,10585,12365025.0,3,3,1476026930,1347348914,1476026902.0,12364891,CC BY-SA 3.0,https://stackoverflow.com/questions/12364891/call-sql-function-using-ado-net,Call SQL Function using ADO .NET,,,,,
