,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from
732,"['python', 'django', 'import']","{'account_id': 1752650, 'reputation': 1812, 'user_id': 1601392, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/9fe26990ed3264105950b18af15ae445?s=256&d=identicon&r=PG', 'display_name': 'Santiago', 'link': 'https://stackoverflow.com/users/1601392/santiago'}",True,16541,12169277.0,1,7,1544557546,1346198068,1508349002.0,12169133,CC BY-SA 3.0,https://stackoverflow.com/questions/12169133/how-to-import-python-code-into-views-py-file-in-django,how to import python code into views.py file in django,,,,,
733,"['python', 'image', 'opencv', 'image-size']","{'account_id': 343414, 'reputation': 21364, 'user_id': 675100, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/jTqPB.png?s=256&g=1', 'display_name': 'Patryk', 'link': 'https://stackoverflow.com/users/675100/patryk'}",True,41000,12216875.0,4,18,1544167073,1346419655,1400925877.0,12216333,CC BY-SA 3.0,https://stackoverflow.com/questions/12216333/opencv-imread-imwrite-increases-the-size-of-png,"OpenCV - imread(), imwrite() increases the size of png?",,,,,
734,"['jquery', 'python', 'flask']","{'account_id': 224452, 'reputation': 19204, 'user_id': 484290, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/74f421193f9d9c060354b688f90fa2cc?s=256&d=identicon&r=PG', 'display_name': 'Noor', 'link': 'https://stackoverflow.com/users/484290/noor'}",True,14738,53591066.0,4,13,1543830881,1344317858,,11839855,CC BY-SA 3.0,https://stackoverflow.com/questions/11839855/flask-not-getting-any-data-from-jquery-request-data,Flask not getting any data from jQuery request data,,,,,
735,"['python', 'multithreading', 'performance', 'gil']","{'account_id': 246495, 'reputation': 10103, 'user_id': 520684, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/I5Npd.jpg?s=256&g=1', 'display_name': 'Daniel Figueroa', 'link': 'https://stackoverflow.com/users/520684/daniel-figueroa'}",True,6689,11966600.0,2,5,1543725080,1345020782,1345021296.0,11966471,CC BY-SA 3.0,https://stackoverflow.com/questions/11966471/python-cost-of-locking-vs-performance-does-multithreading-make-sense,"Python cost of locking vs. performance, (does multithreading make sense?)",,,,,
736,"['python', 'immutability', 'augmented-assignment']","{'account_id': 145428, 'reputation': 116242, 'user_id': 355230, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/JEycE.png?s=256&g=1', 'display_name': 'martineau', 'link': 'https://stackoverflow.com/users/355230/martineau'}",True,1111,11836865.0,4,4,1543618191,1344290288,1543618191.0,11836570,CC BY-SA 4.0,https://stackoverflow.com/questions/11836570/how-to-implement-iadd-for-an-immutable-type,How to implement &quot;__iadd__()&quot; for an immutable type?,,,,,
737,"['python', 'numpy', 'floating-point']","{'account_id': 1743795, 'reputation': 11, 'user_id': 1594450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6647f041dea3cc5f8a4cf8dab6274dcd?s=256&d=identicon&r=PG', 'display_name': 'user1594450', 'link': 'https://stackoverflow.com/users/1594450/user1594450'}",True,2475,,2,1,1543316479,1344835393,1344837607.0,11928557,CC BY-SA 3.0,https://stackoverflow.com/questions/11928557/looping-float-range,looping float range,,,,,
738,"['python', 'ip', 'ipv6']","{'account_id': 381539, 'reputation': 3161, 'user_id': 736253, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/CcEaC.jpg?s=256&g=1', 'display_name': 'Ivy', 'link': 'https://stackoverflow.com/users/736253/ivy'}",True,26468,11828000.0,8,8,1543235864,1344254825,1472382854.0,11827961,CC BY-SA 3.0,https://stackoverflow.com/questions/11827961/checking-for-ip-addresses,Checking for IP addresses,,,,,
739,"['python', 'numpy', 'scipy', 'spatial-interpolation']","{'account_id': 1735193, 'reputation': 19, 'user_id': 1587926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea4085286b6afb35d8e29d186ef1f16f?s=256&d=identicon&r=PG', 'display_name': 'Barry Baker', 'link': 'https://stackoverflow.com/users/1587926/barry-baker'}",True,4177,,2,1,1543198828,1344524333,1346258354.0,11886255,CC BY-SA 3.0,https://stackoverflow.com/questions/11886255/grid-point-interpolation-of-wrf-data-to-lat-lon-in-python-with-numpy-and-scipy,grid point interpolation of wrf data to lat lon in python with numpy and scipy,,,,,
740,"['python', 'terminology', 'iterable-unpacking']","{'account_id': 298779, 'reputation': 33, 'user_id': 604984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f195ef9407901a33ebcecf46554f7821?s=256&d=identicon&r=PG', 'display_name': 'ecs', 'link': 'https://stackoverflow.com/users/604984/ecs'}",True,959,12118763.0,3,3,1542947694,1345863101,1345918269.0,12118752,CC BY-SA 3.0,https://stackoverflow.com/questions/12118752/python-terminology-things-to-left-of-argv-in-learn-python-the-hard-way-exer,Python terminology: things to left of &quot;= argv&quot; in Learn Python the Hard Way exercise 13,,,,,
741,"['python', 'file', 'dictionary', 'path']","{'account_id': 370669, 'reputation': 26827, 'user_id': 718762, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ada36c55d9abe0a67c17ca6b17f8b2bf?s=256&d=identicon&r=PG', 'display_name': 'alwbtc', 'link': 'https://stackoverflow.com/users/718762/alwbtc'}",True,134847,11924842.0,5,37,1542758711,1344796338,,11924706,,https://stackoverflow.com/questions/11924706/how-to-get-rid-of-double-backslash-in-python-windows-file-path-string,How to get rid of double backslash in python windows file path string?,1522419815.0,Duplicate,,,
742,"['python', 'string', 'character', 'substring']","{'account_id': 1769730, 'reputation': 89, 'user_id': 1614796, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/615a08fda26ddab7342ae76af44b3231?s=256&d=identicon&r=PG', 'display_name': 'user1614796', 'link': 'https://stackoverflow.com/users/1614796/user1614796'}",True,17862,12062171.0,3,3,1542715123,1345579215,,12062151,CC BY-SA 3.0,https://stackoverflow.com/questions/12062151/breaking-1-string-into-2-strings-based-on-special-characters-using-python,Breaking 1 String into 2 Strings based on special characters using python,,,,,
743,"['python', 'import', 'flask']","{'account_id': 1781174, 'reputation': 354, 'user_id': 1623886, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d05728a0613658cb5b2f652eb6f36783?s=256&d=identicon&r=PG', 'display_name': 'Jamie B', 'link': 'https://stackoverflow.com/users/1623886/jamie-b'}",True,18039,12118422.0,9,15,1542512909,1345854341,1378402741.0,12118192,CC BY-SA 3.0,https://stackoverflow.com/questions/12118192/flaskr-tutorial-cant-import-flaskr-initialize-database,flaskr tutorial; can&#39;t import flaskr (initialize database),,,,,
744,['python'],"{'account_id': 768732, 'reputation': 54468, 'user_id': 971888, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e4a74cecb0614588e02836e787f7bc53?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rolando', 'link': 'https://stackoverflow.com/users/971888/rolando'}",True,50529,12082349.0,3,27,1542485635,1345674803,1345674964.0,12082314,CC BY-SA 3.0,https://stackoverflow.com/questions/12082314/how-to-convert-a-url-string-to-safe-characters-with-python,How to convert a url string to safe characters with python?,,,,,
745,"['python', 'tornado', 'stress-testing']","{'account_id': 375442, 'reputation': 51, 'user_id': 726274, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/310686e1ec9b2cf22c5c75f84c500bdc?s=256&d=identicon&r=PG', 'display_name': 'Jimmy', 'link': 'https://stackoverflow.com/users/726274/jimmy'}",True,4736,11858685.0,1,0,1542475650,1344385989,1542475650.0,11856055,CC BY-SA 4.0,https://stackoverflow.com/questions/11856055/how-to-increase-timeout-in-tornado,how to increase timeout in tornado,,,,,
746,"['python', 'python-2.7']","{'account_id': 1711312, 'reputation': 2326, 'user_id': 1569317, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/a78a9bb7d8dd2f4bcbc6d79adff783f2?s=256&d=identicon&r=PG', 'display_name': 'user1569317', 'link': 'https://stackoverflow.com/users/1569317/user1569317'}",True,50509,,2,12,1542455795,1344263218,1460690955.0,11830261,CC BY-SA 3.0,https://stackoverflow.com/questions/11830261/coding-sigma-formula,Coding sigma formula?,,,,,
747,"['python', 'qt', 'pyqt', 'stylesheet']","{'account_id': 112744, 'reputation': 33661, 'user_id': 1547004, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5255289d0269d550a4e80e6bf6b0f590?s=256&d=identicon&r=PG', 'display_name': 'Brendan Abel', 'link': 'https://stackoverflow.com/users/1547004/brendan-abel'}",True,3836,14719986.0,2,2,1542219601,1345063152,,11976907,CC BY-SA 3.0,https://stackoverflow.com/questions/11976907/using-qt-stylesheets-with-qmenuindicator,Using Qt stylesheets with QMenu::indicator,,,,,
748,"['python', 'python-3.x']","{'account_id': 211531, 'reputation': 25452, 'user_id': 463758, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/105689a9cb392f18c1d0b27ed0cf657f?s=256&d=identicon&r=PG&f=1', 'display_name': 'balki', 'link': 'https://stackoverflow.com/users/463758/balki'}",True,144961,12173406.0,4,195,1542123358,1346225046,,12172791,CC BY-SA 3.0,https://stackoverflow.com/questions/12172791/changes-in-import-statement-python3,Changes in import statement python3,,,,,
749,"['python', 'django', 'django-admin']","{'account_id': 1456421, 'reputation': 873, 'user_id': 1371886, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/39a8fbdead48e78aab69072be3f88d7e?s=256&d=identicon&r=PG', 'display_name': 'anita.kcx', 'link': 'https://stackoverflow.com/users/1371886/anita-kcx'}",True,6350,,3,3,1542086125,1343979714,,11791368,CC BY-SA 3.0,https://stackoverflow.com/questions/11791368/django-admin-py-command-not-found,django-admin.py: command not found,,,,,
750,"['python', 'numpy']","{'account_id': 417357, 'reputation': 6231, 'user_id': 793322, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/nfJcj.jpg?s=256&g=1', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/793322/phil'}",True,6244,12079652.0,4,3,1541932641,1345661149,,12079465,CC BY-SA 3.0,https://stackoverflow.com/questions/12079465/python-2d-list-performance-without-numpy,"Python 2D list performance, without numpy",,,,,
751,['python'],"{'account_id': 136284, 'reputation': 9175, 'user_id': 339681, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/89b183dc01ffd787cbd140a0aac9f91e?s=256&d=identicon&r=PG', 'display_name': 'cammil', 'link': 'https://stackoverflow.com/users/339681/cammil'}",True,16765,11975810.0,7,46,1541782343,1345058541,,11975781,CC BY-SA 3.0,https://stackoverflow.com/questions/11975781/why-does-getattr-not-support-consecutive-attribute-retrievals,Why does `getattr` not support consecutive attribute retrievals?,,,,,
752,"['python', 'ftp']","{'account_id': 333962, 'reputation': 1287, 'user_id': 660089, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/3ebe1eb1ffd48da4706231ab1c1ca47c?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/660089/adam'}",True,7576,12120533.0,1,7,1541749199,1345852060,1541749199.0,12118011,CC BY-SA 4.0,https://stackoverflow.com/questions/12118011/monitor-remote-ftp-directory,Monitor remote FTP directory,,,,,
753,"['python', 'django', 'image']","{'account_id': 1090149, 'reputation': 245, 'user_id': 1084950, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a5fa117bce9fb62cc31469efbb161e0e?s=256&d=identicon&r=PG', 'display_name': 'Apple  Wang', 'link': 'https://stackoverflow.com/users/1084950/apple-wang'}",True,3387,11902705.0,3,5,1541430559,1344605070,1344605265.0,11902626,CC BY-SA 3.0,https://stackoverflow.com/questions/11902626/python-django-how-to-rotate-image-and-remove-black-color,Python Django how to rotate image and remove black color?,,,,,
754,"['python', 'linux', 'gcc', 'distutils']","{'account_id': 44563, 'reputation': 9966, 'user_id': 130886, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/rw5LO.jpg?s=256&g=1', 'display_name': 'rzetterberg', 'link': 'https://stackoverflow.com/users/130886/rzetterberg'}",True,439,11938355.0,3,0,1540795413,1344851217,1344852352.0,11931775,CC BY-SA 3.0,https://stackoverflow.com/questions/11931775/compiling-with-distutils-usr-lib-is-added-as-a-file-to-compile,Compiling with distutils: /usr/lib is added as a file to compile,,,,,
755,"['python', 'function', 'for-loop']","{'account_id': 1011093, 'reputation': 75, 'user_id': 1023651, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/22c2825368ebbbe62f509833ebf2f5b7?s=256&d=identicon&r=PG', 'display_name': 'J.C', 'link': 'https://stackoverflow.com/users/1023651/j-c'}",True,598,11824403.0,1,-2,1540692829,1344239004,1540692829.0,11824295,CC BY-SA 4.0,https://stackoverflow.com/questions/11824295/subtract-two-values-in-the-field,subtract two values in the field,,,,,
756,"['python', 'sqlalchemy', 'alembic']","{'account_id': 31204, 'reputation': 26866, 'user_id': 85514, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/56586328ab69d46520cf729d2c46c58b?s=256&d=identicon&r=PG', 'display_name': 'Peter Smit', 'link': 'https://stackoverflow.com/users/85514/peter-smit'}",True,13953,11995593.0,3,24,1540668177,1345038798,,11970555,CC BY-SA 3.0,https://stackoverflow.com/questions/11970555/modify-data-as-part-of-an-alembic-upgrade,Modify data as part of an alembic upgrade,,,,,
757,"['python', 'logging', 'formatter']","{'account_id': 85655, 'reputation': 16265, 'user_id': 238671, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/fc17c0a0eb63ef5ae4000782b5bb74d1?s=256&d=identicon&r=PG', 'display_name': 'Ruggero Turra', 'link': 'https://stackoverflow.com/users/238671/ruggero-turra'}",True,8594,11986396.0,1,8,1540412822,1345110772,1540412822.0,11984684,CC BY-SA 4.0,https://stackoverflow.com/questions/11984684/display-only-one-logging-line-removing-the-previous-ones,"display only one logging line, removing the previous ones",,,,,
758,"['python', 'list', 'variables']","{'account_id': 1588990, 'reputation': 8025, 'user_id': 1472743, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/0aeb5c111d8ceedf51cb13aac9231b79?s=256&d=identicon&r=PG&f=1', 'display_name': 'DBWeinstein', 'link': 'https://stackoverflow.com/users/1472743/dbweinstein'}",True,32055,12066807.0,3,4,1540294599,1345612796,1540294599.0,12066699,,https://stackoverflow.com/questions/12066699/python-can-one-create-new-variable-names-from-a-list-of-strings,Python: Can one create new variable names from a list of strings?,1540294604.0,Duplicate,,,
759,"['python', 'numpy', 'interpolation', 'spline']","{'account_id': 1581868, 'reputation': 1625, 'user_id': 1467094, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5c5c59dbb64ca480793122a8e516c6c8?s=256&d=identicon&r=PG', 'display_name': 'Hellfish', 'link': 'https://stackoverflow.com/users/1467094/hellfish'}",True,1909,11884607.0,2,5,1540198496,1344517772,1344518777.0,11884195,CC BY-SA 3.0,https://stackoverflow.com/questions/11884195/python-keep-points-in-spline-interpolation,Python Keep points in spline interpolation,,,,,
760,"['python', 'module', 'matplotlib', 'graph-theory']","{'account_id': 1660953, 'reputation': 8878, 'user_id': 1529267, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/2bbecd2d8adc85e35716aadff2cf4c6c?s=256&d=identicon&r=PG', 'display_name': 'Max', 'link': 'https://stackoverflow.com/users/1529267/max'}",True,102675,,4,14,1540120729,1344161053,1344181201.0,11815538,CC BY-SA 3.0,https://stackoverflow.com/questions/11815538/how-to-import-matplotlib-in-python,how to import matplotlib in python,,,,,
761,"['python', 'import', 'module']","{'account_id': 284618, 'reputation': 2377, 'user_id': 582834, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/f579ec3a675a211064ae45bfbab907f7?s=256&d=identicon&r=PG', 'display_name': 'Ricard P&#233;rez del Campo', 'link': 'https://stackoverflow.com/users/582834/ricard-p%c3%a9rez-del-campo'}",True,51572,12028229.0,3,28,1539683306,1345394771,,12028204,CC BY-SA 3.0,https://stackoverflow.com/questions/12028204/python-cant-import-set-from-sets-no-module-named-sets,Python - can&#39;t import Set from sets (&quot;no module named sets&quot;),,,,,
762,"['python', 'python-3.x', 'operators', 'iterable']","{'account_id': 945117, 'reputation': 4450, 'user_id': 972499, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f0f65f88aac6e2a6d19e92950194955b?s=256&d=identicon&r=PG', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/972499/jordan'}",True,3451,11962001.0,3,4,1539652767,1344984709,,11961950,CC BY-SA 3.0,https://stackoverflow.com/questions/11961950/python-3-apply-an-operator-over-an-iterable,Python 3: apply an operator over an iterable,,,,,
763,"['python', 'windows', 'wxpython', 'taskbar']","{'account_id': 126362, 'reputation': 43207, 'user_id': 322806, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/TDQGm.jpg?s=256&g=1', 'display_name': 'Winston Ewert', 'link': 'https://stackoverflow.com/users/322806/winston-ewert'}",True,922,,4,2,1539540075,1344023772,1344031863.0,11802435,CC BY-SA 3.0,https://stackoverflow.com/questions/11802435/captionless-wxpython-window-hides-taskbar,Captionless wxPython Window Hides Taskbar,,,,,
764,"['python', 'python-2.7', 'python-itertools']","{'account_id': 384664, 'reputation': 20654, 'user_id': 741316, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a3a8307ffcd780e908d042bcc97cd2f8?s=256&d=identicon&r=PG', 'display_name': 'pelson', 'link': 'https://stackoverflow.com/users/741316/pelson'}",True,3174,12043380.0,4,6,1539387261,1345466733,,12037927,CC BY-SA 3.0,https://stackoverflow.com/questions/12037927/extract-a-list-from-itertools-cycle,Extract a list from itertools.cycle,,,,,
765,"['python', 'scrapy']","{'account_id': 1671263, 'reputation': 847, 'user_id': 1537701, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/849d4cc6d60cc93a3043da23bd8ab00e?s=256&d=identicon&r=PG', 'display_name': 'DjangoPy', 'link': 'https://stackoverflow.com/users/1537701/djangopy'}",True,11277,12055059.0,2,20,1539247542,1345552498,,12054958,CC BY-SA 3.0,https://stackoverflow.com/questions/12054958/scrapyhow-to-print-request-referrer,Scrapy:How to print request referrer,,,,,
766,"['python', 'unit-testing', 'regression-testing', 'test-suite', 'python-unittest']","{'account_id': 1557270, 'reputation': 2971, 'user_id': 1447974, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/f382ae0131419f89106feb89bbacd881?s=256&d=identicon&r=PG', 'display_name': 'avoliva', 'link': 'https://stackoverflow.com/users/1447974/avoliva'}",True,42827,12011486.0,4,37,1538685982,1345227336,1345229138.0,12011091,CC BY-SA 3.0,https://stackoverflow.com/questions/12011091/trying-to-implement-python-testsuite,Trying to implement python TestSuite,,,,,
767,"['python', 'gevent', 'python-requests']","{'account_id': 935361, 'reputation': 2011, 'user_id': 964375, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/38430929bc031983e074dafea21b3d88?s=256&d=identicon&r=PG', 'display_name': 'user964375', 'link': 'https://stackoverflow.com/users/964375/user964375'}",True,1705,,3,5,1538513083,1344162049,1353828361.0,11815640,CC BY-SA 3.0,https://stackoverflow.com/questions/11815640/memory-leak-with-grequests,&quot;Memory Leak&quot; with grequests?,,,,,
768,"['python', 'numpy', 'scipy', 'scikit-learn']","{'account_id': 1104951, 'reputation': 661, 'user_id': 1096552, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/8faa34f97fe418cfbed72924cea4102e?s=256&d=identicon&r=PG', 'display_name': 'dlants', 'link': 'https://stackoverflow.com/users/1096552/dlants'}",True,2605,12011024.0,3,7,1538440573,1345171716,,11999147,CC BY-SA 3.0,https://stackoverflow.com/questions/11999147/is-it-possible-to-use-complex-numbers-as-target-labels-in-scikit-learn,Is it possible to use complex numbers as target labels in scikit learn?,,,,,
769,"['python', 'floating-point', 'addition']","{'account_id': 1406317, 'reputation': 4428, 'user_id': 1333936, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a7af42af120b590d5fcd9697cc99cd1f?s=256&d=identicon&r=PG', 'display_name': 'RandomPhobia', 'link': 'https://stackoverflow.com/users/1333936/randomphobia'}",True,13798,11873114.0,4,3,1538281354,1344459414,1495541674.0,11873046,,https://stackoverflow.com/questions/11873046/python-weird-addition-bug,Python weird addition bug,1344516867.0,exact duplicate,,,
770,['python'],"{'account_id': 1755060, 'reputation': 225, 'user_id': 1605833, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a7900cb2c4ec9dce4674e0c368293a9d?s=256&d=identicon&r=PG', 'display_name': 'Kevvv', 'link': 'https://stackoverflow.com/users/1605833/kevvv'}",True,59508,12005645.0,6,15,1538195244,1345205530,1345205668.0,12005558,CC BY-SA 3.0,https://stackoverflow.com/questions/12005558/python-find-digits-in-a-string,Python - find digits in a string,,,,,
771,"['python', 'mysql', 'django']","{'account_id': 1758208, 'reputation': 343, 'user_id': 1605941, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/cd09d8efe0ef4126c1bd5fded772f90c?s=256&d=identicon&r=PG', 'display_name': 'user786', 'link': 'https://stackoverflow.com/users/1605941/user786'}",True,61,12073382.0,2,-1,1538134366,1345639139,1345639418.0,12073363,CC BY-SA 3.0,https://stackoverflow.com/questions/12073363/issues-in-configuring-the-database,Issues in Configuring the database,,,,,
772,"['python', 'django', 'django-custom-tags']","{'account_id': 540256, 'reputation': 5020, 'user_id': 908392, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d9cc0af7ed0b109d47effcd1a3be7ec4?s=256&d=identicon&r=PG', 'display_name': 'Modelesq', 'link': 'https://stackoverflow.com/users/908392/modelesq'}",True,4582,12080001.0,1,0,1538133708,1345663063,1345667395.0,12079964,CC BY-SA 3.0,https://stackoverflow.com/questions/12079964/pass-a-context-variable-through-an-inclusion-tag,Pass a context variable through an inclusion tag,,,,,
773,"['python', 'django']","{'account_id': 555095, 'reputation': 1730, 'user_id': 1262187, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/d3068f39f0fe5d8444a91e4d35606bf2?s=256&d=identicon&r=PG', 'display_name': 'simar', 'link': 'https://stackoverflow.com/users/1262187/simar'}",False,1134,,1,1,1538128678,1345717552,1345719371.0,12089590,CC BY-SA 3.0,https://stackoverflow.com/questions/12089590/datefield-always-return-none-value,DateField always return None value,,,,,
774,"['python', 'django', 'time']","{'account_id': 33037, 'reputation': 62668, 'user_id': 92153, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ea496ad1627458ccfad06c94842b7624?s=256&d=identicon&r=PG', 'display_name': 'Houman', 'link': 'https://stackoverflow.com/users/92153/houman'}",True,290,11810139.0,1,1,1538128408,1344096908,1344097764.0,11810106,CC BY-SA 3.0,https://stackoverflow.com/questions/11810106/how-to-check-against-a-time-value,How to check against a time value?,,,,,
775,"['python', 'algorithm', 'binary', 'bit-manipulation']","{'account_id': 1713439, 'reputation': 91, 'user_id': 1571036, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07068fa3c919ce54f2e56357cbaff4e6?s=256&d=identicon&r=PG', 'display_name': 'Huy Dang L&#234;-Ng&#244;', 'link': 'https://stackoverflow.com/users/1571036/huy-dang-l%c3%aa-ng%c3%b4'}",True,1467,,4,6,1538056262,1343904712,1538056262.0,11775932,CC BY-SA 4.0,https://stackoverflow.com/questions/11775932/find-the-longest-prefix-of-bit-arrays,Find the longest prefix of bit arrays,,,,,
776,"['python', 'struct']","{'account_id': 338411, 'reputation': 4920, 'user_id': 667266, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/ejOZy.png?s=256&g=1', 'display_name': 'borisbn', 'link': 'https://stackoverflow.com/users/667266/borisbn'}",True,2406,,2,2,1537868241,1344398661,1537868241.0,11857521,CC BY-SA 4.0,https://stackoverflow.com/questions/11857521/readng-an-array-of-structures-from-file,Readng an array of structures from file,,,,,
777,"['python', 'pandas']","{'account_id': 1756306, 'reputation': 123, 'user_id': 1604269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9347cb19e0269fd3723631c70a73e60b?s=256&d=identicon&r=PG', 'display_name': 'Kunal B.', 'link': 'https://stackoverflow.com/users/1604269/kunal-b'}",True,12397,12001086.0,2,12,1537588083,1345147911,1483576732.0,11994765,CC BY-SA 3.0,https://stackoverflow.com/questions/11994765/pandas-dataframe-to-string-truncating-strings-from-columns,pandas DataFrame.to_string() truncating strings from columns,,,,,
778,"['python', 'django', 'celery']","{'account_id': 331856, 'reputation': 8686, 'user_id': 656804, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b4a805577a0117e80254f3cc530a1769?s=256&d=identicon&r=PG', 'display_name': 'Nikolay Fominyh', 'link': 'https://stackoverflow.com/users/656804/nikolay-fominyh'}",True,14545,12217897.0,4,19,1537522989,1346409512,1349276791.0,12213665,CC BY-SA 3.0,https://stackoverflow.com/questions/12213665/celery-decrease-number-of-processes,Celery. Decrease number of processes,,,,,
779,"['python', 'html', 'string']","{'account_id': 1742222, 'reputation': 47, 'user_id': 1593304, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9142596144c90e25420aa98fbe1bf9ce?s=256&d=identicon&r=PG', 'display_name': 'krasalexander', 'link': 'https://stackoverflow.com/users/1593304/krasalexander'}",True,8546,11923439.0,3,1,1537423686,1344782895,1344782977.0,11923082,CC BY-SA 3.0,https://stackoverflow.com/questions/11923082/problems-with-string-format-with-html-file-in-python,Problems with string.format() with html file in python,,,,,
780,"['python', 'sockets', 'asyncore']","{'account_id': 185854, 'reputation': 1135, 'user_id': 422835, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e8d9da26e22a1ff0520d259338a97c6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ayyayyekokojambo', 'link': 'https://stackoverflow.com/users/422835/ayyayyekokojambo'}",False,778,,0,3,1537179519,1346411063,1537179519.0,12214034,CC BY-SA 4.0,https://stackoverflow.com/questions/12214034/asyncore-poll-in-windows-python,Asyncore Poll in Windows - Python,,,,,
781,"['python', 'python-internals']","{'account_id': 1790592, 'reputation': 5722, 'user_id': 1631106, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/42cac823ac4fa7a9c9e91599a0ff528f?s=256&d=identicon&r=PG', 'display_name': 'ivan', 'link': 'https://stackoverflow.com/users/1631106/ivan'}",True,24115,12165239.0,5,64,1537116894,1346178030,1537116894.0,12165200,CC BY-SA 4.0,https://stackoverflow.com/questions/12165200/order-of-unordered-python-sets,&#39;order&#39; of unordered Python sets,,,,,
