,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
430,"['python', 'web', 'web-scraping']","{'account_id': 12912549, 'reputation': 1, 'user_id': 9337812, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1528100450637989/picture?type=large', 'display_name': 'Mani Karan Singh', 'link': 'https://stackoverflow.com/users/9337812/mani-karan-singh'}",False,156,,1,0,1644839975,1548498229,54377479,CC BY-SA 4.0,https://stackoverflow.com/questions/54377479/how-to-scrape-all-the-children-tags-of-a-specific-tag-from-google-scholar-websi,"How to scrape all the children tags of a specific tag, from google scholar website",1548514380.0,,,,
431,"['python', 'type-hinting', 'mypy', 'higher-kinded-types', 'python-typing']","{'account_id': 39630, 'reputation': 13292, 'user_id': 114388, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9ed01afca2cc6c4d7d0c4d134fe5bde4?s=256&d=identicon&r=PG', 'display_name': 'Rafael S. Calsaverini', 'link': 'https://stackoverflow.com/users/114388/rafael-s-calsaverini'}",True,1170,54120196.0,2,10,1644789527,1547066796,54118095,CC BY-SA 4.0,https://stackoverflow.com/questions/54118095/how-to-use-generic-higher-level-type-variables-in-type-hinting-system,How to use Generic (higher-level) type variables in type hinting system?,1638570571.0,,,,
432,"['python', 'operating-system', 'package', 'anaconda', 'prompt']","{'account_id': 14817812, 'reputation': 109, 'user_id': 10852585, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vaq5SwhQPso/AAAAAAAAAAI/AAAAAAAAUhg/F8MUF4hxHsE/photo.jpg?sz=256', 'display_name': 'Luan Souza', 'link': 'https://stackoverflow.com/users/10852585/luan-souza'}",True,25129,54355948.0,1,1,1644607723,1548365513,54355608,,https://stackoverflow.com/questions/54355608/how-can-i-install-the-os-package-of-python-using-the-anaconda-prompt,How can I install the &quot;OS&quot; package of python using the anaconda prompt?,1644607723.0,,1548415778.0,Duplicate,
433,"['python', 'image-segmentation', 'superpixels']","{'account_id': 14817812, 'reputation': 109, 'user_id': 10852585, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vaq5SwhQPso/AAAAAAAAAAI/AAAAAAAAUhg/F8MUF4hxHsE/photo.jpg?sz=256', 'display_name': 'Luan Souza', 'link': 'https://stackoverflow.com/users/10852585/luan-souza'}",False,128,,0,1,1644607349,1547277531,54157544,CC BY-SA 4.0,https://stackoverflow.com/questions/54157544/how-can-i-mark-a-superpixel-that-belongs-to-a-region-of-interest,How can I mark a superpixel that belongs to a region of interest?,1644607349.0,,,,
434,"['python', 'multithreading', 'networking']","{'account_id': 15034614, 'reputation': 21, 'user_id': 10851461, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-C1hZAe3ivPg/AAAAAAAAAAI/AAAAAAAAGDk/uMxzCOtJnvQ/photo.jpg?sz=256', 'display_name': 'Mohammad Qabaha', 'link': 'https://stackoverflow.com/users/10851461/mohammad-qabaha'}",True,258,,1,1,1644607317,1546451102,54010853,CC BY-SA 4.0,https://stackoverflow.com/questions/54010853/how-can-i-create-just-three-threads-or-a-fixed-number-of-threads-and-distribute,How can I create just three threads or a fixed number of threads and distribute X of lists to them,1546452323.0,,,,
435,"['python', 'azure', 'speech-recognition', 'speech-to-text']","{'account_id': 14212793, 'reputation': 321, 'user_id': 10267489, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-aS9-QLSgUzA/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaPGeA_oOvdSPYPycRfmhTJCwy25Sg/mo/photo.jpg?sz=256', 'display_name': 'F_M', 'link': 'https://stackoverflow.com/users/10267489/f-m'}",True,4956,,4,4,1644392833,1547358096,54166387,CC BY-SA 4.0,https://stackoverflow.com/questions/54166387/azure-speech-to-text-continuos-recognition,Azure speech-to-text - Continuos Recognition,,,,,
436,"['python', 'numpy', 'wav']","{'account_id': 11446647, 'reputation': 19, 'user_id': 8390315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f954120baf6d59de292c92ba1be44009?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abdul Rafay', 'link': 'https://stackoverflow.com/users/8390315/abdul-rafay'}",True,2940,,2,1,1644362926,1547422034,54174160,CC BY-SA 4.0,https://stackoverflow.com/questions/54174160/how-to-get-numpy-arrays-output-of-wav-file-format,How to get numpy arrays output of .wav file format,1547429525.0,,,,
437,"['python', 'pip', 'package', 'release']","{'account_id': 15134211, 'reputation': 111, 'user_id': 10921151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee26888589190d0b62bab147e9c0e160?s=256&d=identicon&r=PG&f=1', 'display_name': 'OperationJynx', 'link': 'https://stackoverflow.com/users/10921151/operationjynx'}",True,19277,54212856.0,3,2,1644319689,1547626717,54212814,,https://stackoverflow.com/questions/54212814/how-to-package-python-project-into-a-standalone-executable,How to package Python Project into a standalone executable?,1547630331.0,,1617761371.0,Duplicate,
438,"['python', 'tensorflow', 'keras']","{'account_id': 13392906, 'reputation': 13, 'user_id': 9664782, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Blanca Calvo', 'link': 'https://stackoverflow.com/users/9664782/blanca-calvo'}",True,6253,54538818.0,2,1,1644254839,1546531221,54025795,CC BY-SA 4.0,https://stackoverflow.com/questions/54025795/how-to-fix-modulenotfounderror-no-module-named-tensorflow-python-keras-impo,How to fix &#39; ModuleNotFoundError: No module named &#39;tensorflow.python.keras&#39; importing ImagePrediction?,,,,,
439,['python'],"{'user_type': 'does_not_exist', 'display_name': 'user10988162'}",True,2429,,1,-3,1644248728,1548826098,54433824,CC BY-SA 4.0,https://stackoverflow.com/questions/54433824/is-a-data-point-within-a-rectangle,Is a data point within a rectangle?,1548840974.0,,,,
440,"['python', 'matplotlib', 'plot']","{'account_id': 8580813, 'reputation': 1640, 'user_id': 6428488, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/5bb14e33b2cf4a065f6bb82d0116f907?s=256&d=identicon&r=PG&f=1', 'display_name': 'tktktk0711', 'link': 'https://stackoverflow.com/users/6428488/tktktk0711'}",True,1859,,1,0,1644241078,1548661881,54397570,,https://stackoverflow.com/questions/54397570/python-plot-two-bars-with-the-two-list-values-with-same-x-labels,python: plot two bars with the two list values with same x labels,1644241078.0,,1548677526.0,Duplicate,
441,"['python', 'machine-learning', 'scikit-learn', 'data-science', 'gridsearchcv']","{'account_id': 8359439, 'reputation': 249, 'user_id': 10934110, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7JCv4QkDT0M/AAAAAAAAAAI/AAAAAAAAABk/RbvbOXfwrFo/photo.jpg?sz=256', 'display_name': 'Moonzarin Esha', 'link': 'https://stackoverflow.com/users/10934110/moonzarin-esha'}",True,19375,,3,13,1644219856,1547905667,54267745,CC BY-SA 4.0,https://stackoverflow.com/questions/54267745/implementing-custom-loss-function-in-scikit-learn,Implementing custom loss function in scikit learn,1547908963.0,,,,
442,"['python', 'scikit-learn', 'tfidfvectorizer']","{'user_type': 'does_not_exist', 'display_name': 'user9937436'}",True,6943,54338182.0,1,1,1644192524,1548275753,54335229,CC BY-SA 4.0,https://stackoverflow.com/questions/54335229/difference-between-vocabulary-and-get-features-of-tfidfvectorizer,Difference between vocabulary and get_features() of TfidfVectorizer?,,,,,
443,"['python', 'function', 'functional-programming', 'function-composition']","{'account_id': 1628822, 'reputation': 2035, 'user_id': 1503788, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/jlLFs.jpg?s=256&g=1', 'display_name': 'l3utterfly', 'link': 'https://stackoverflow.com/users/1503788/l3utterfly'}",True,278,54089274.0,3,3,1644080881,1546940730,54089072,CC BY-SA 4.0,https://stackoverflow.com/questions/54089072/how-to-consume-chain-functions-pythonically,How to consume/chain functions &quot;Pythonically&quot;?,1644080881.0,,,,
444,"['python', 'google-colaboratory', 'shared-directory', 'flysystem-google-drive']","{'account_id': 10544379, 'reputation': 1201, 'user_id': 7769163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a2c08a484fa4e511222c4f72fa71f1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leon Rai', 'link': 'https://stackoverflow.com/users/7769163/leon-rai'}",True,93914,,15,93,1644050652,1548349235,54351852,CC BY-SA 4.0,https://stackoverflow.com/questions/54351852/accessing-shared-with-me-with-colab,accessing &quot;Shared with me&quot; with Colab,1586420212.0,,,,
445,['python'],"{'account_id': 10469378, 'reputation': 59, 'user_id': 7835121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4af9502124682fcd50c88dad33098d2?s=256&d=identicon&r=PG', 'display_name': 'root', 'link': 'https://stackoverflow.com/users/7835121/root'}",True,8844,,3,1,1644007448,1546978489,54099081,CC BY-SA 4.0,https://stackoverflow.com/questions/54099081/how-to-fix-numpy-float64-object-cannot-be-interpreted-as-an-integer,How to fix &#39;&#39;numpy.float64&#39; object cannot be interpreted as an integer&quot;,1546979791.0,,,,
446,"['python', 'python-3.x', 'email', 'smtp']","{'account_id': 12309968, 'reputation': 141, 'user_id': 8981748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/374a9702f6b2e9e5f6b2f219fb8c208a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohsen Koleyni', 'link': 'https://stackoverflow.com/users/8981748/mohsen-koleyni'}",True,27719,54185041.0,1,10,1644001769,1547481416,54184900,CC BY-SA 4.0,https://stackoverflow.com/questions/54184900/how-to-send-email-with-python-directly-from-server-and-without-smtp,how to send email with python directly from server and without smtp,1547551598.0,,,,
447,"['python', 'python-3.x', 'jupyter-notebook', 'ipython', 'ipywidgets']","{'account_id': 5587696, 'reputation': 81, 'user_id': 4427837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65fa20ed5dfdddc6fde7b2293397bb73?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mayank Shekhar', 'link': 'https://stackoverflow.com/users/4427837/mayank-shekhar'}",False,2265,,1,4,1643977738,1547435166,54175307,CC BY-SA 4.0,https://stackoverflow.com/questions/54175307/custom-datepicker-in-ipywidgets,custom DatePicker in ipywidgets,1547440049.0,,,,
448,"['python', 'pandas', 'feather']","{'account_id': 13211733, 'reputation': 789, 'user_id': 9541722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51c095a05fafe95ee17d8e75437453a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'kramer', 'link': 'https://stackoverflow.com/users/9541722/kramer'}",True,3846,55500090.0,3,6,1643966822,1547225538,54150865,CC BY-SA 4.0,https://stackoverflow.com/questions/54150865/arrownotimplementederror-halffloat-error-on-applying-pandas-to-feather-on-a-dat,ArrowNotImplementedError: halffloat error on applying pandas.to_feather on a dataframe,,,,,
449,"['python', 'mqtt', 'paho']","{'account_id': 7823622, 'reputation': 79, 'user_id': 5915951, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/262831fc5e94792ab3bd2909cd3d9d5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmed.B', 'link': 'https://stackoverflow.com/users/5915951/ahmed-b'}",True,12173,54306598.0,1,0,1643964204,1548081310,54292179,CC BY-SA 4.0,https://stackoverflow.com/questions/54292179/saving-mqtt-data-from-subscribe-topic-on-a-text-file,Saving MQTT data from subscribe topic on a text file,1548098775.0,,,,
450,"['python', 'html']","{'account_id': 13110105, 'reputation': 1220, 'user_id': 9471444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d3286beac6aef76b89313be4c5d1b50?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hoseong Jeon', 'link': 'https://stackoverflow.com/users/9471444/hoseong-jeon'}",True,11386,,4,2,1643921875,1547361607,54166647,CC BY-SA 4.0,https://stackoverflow.com/questions/54166647/formatting-html-with-python,Formatting HTML with Python,,,,,
451,"['python', 'excel', 'xlsx']","{'account_id': 14880136, 'reputation': 23, 'user_id': 10745051, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2989099931115493/picture?type=large', 'display_name': 'mnl1337', 'link': 'https://stackoverflow.com/users/10745051/mnl1337'}",False,7019,,4,1,1643916621,1548195494,54317292,CC BY-SA 4.0,https://stackoverflow.com/questions/54317292/opening-xlsx-from-open-office-in-python,opening xlsx (from open office) in python,1548233983.0,,,,
452,"['python', 'types', 'python-asyncio', 'mypy']","{'account_id': 2436477, 'reputation': 3538, 'user_id': 2126254, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/faf909953da18a912686eea8ca4ec114?s=256&d=identicon&r=PG', 'display_name': 'Ron Serruya', 'link': 'https://stackoverflow.com/users/2126254/ron-serruya'}",True,6457,54436344.0,3,13,1643887811,1548836980,54436204,CC BY-SA 4.0,https://stackoverflow.com/questions/54436204/how-to-specify-return-type-in-an-async-python-function,How to specify return type in an async Python function?,1548869926.0,,,,
453,"['python', 'pandas', 'decimal', 'rounding', 'precision']","{'account_id': 9900060, 'reputation': 165, 'user_id': 7330325, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/EsJ4G.jpg?s=256&g=1', 'display_name': 'Jerry', 'link': 'https://stackoverflow.com/users/7330325/jerry'}",True,26836,54378528.0,3,5,1643882959,1548505973,54378389,CC BY-SA 4.0,https://stackoverflow.com/questions/54378389/pandas-data-frame-change-float-format-keep-type-float,Pandas data frame. Change float format. Keep type &quot;float&quot;,1548506960.0,,,,
454,"['python', 'python-3.x', 'pandas', 'unicode']","{'account_id': 14725818, 'reputation': 59, 'user_id': 10634826, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-tZlz7iYDRvY/AAAAAAAAAAI/AAAAAAAABoU/TzkRqr5F4bI/photo.jpg?sz=256', 'display_name': 'Prashant Mishra', 'link': 'https://stackoverflow.com/users/10634826/prashant-mishra'}",False,980,,3,0,1643855710,1548055592,54285178,CC BY-SA 4.0,https://stackoverflow.com/questions/54285178/unable-to-match-excel-rows-with-pandas-dataframe-row-counts,Unable to match excel rows with pandas dataframe row counts,1548083960.0,,,,
455,"['python', 'python-3.x', 'recursion', 'dynamic-programming', 'memoization']","{'account_id': 5904625, 'reputation': 1613, 'user_id': 7938658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7b0fe37848fa39291257168555aa2e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'imperialgendarme', 'link': 'https://stackoverflow.com/users/7938658/imperialgendarme'}",True,1010,54272724.0,3,5,1643749366,1547944728,54272604,CC BY-SA 4.0,https://stackoverflow.com/questions/54272604/issue-with-memoization-house-robber-problem,Issue with memoization - House Robber problem,,,,,
456,"['python', 'django']","{'account_id': 456618, 'reputation': 5633, 'user_id': 855475, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/HFEV4.png?s=256&g=1', 'display_name': 'Martin Taleski', 'link': 'https://stackoverflow.com/users/855475/martin-taleski'}",False,91,,1,2,1643621389,1548196653,54317479,CC BY-SA 4.0,https://stackoverflow.com/questions/54317479/best-practice-for-defining-default-app-settings-for-custom-django-module,Best practice for defining default app settings for custom django module?,,,,,
457,"['python', 'connexion']","{'account_id': 10209044, 'reputation': 81, 'user_id': 7536804, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1HnSsiNxP4I/AAAAAAAAAAI/AAAAAAAAAFQ/ZXMAcJxAiSU/photo.jpg?sz=256', 'display_name': 'Fernando Mu&#241;oz', 'link': 'https://stackoverflow.com/users/7536804/fernando-mu%c3%b1oz'}",True,662,54268346.0,2,2,1643586597,1547902389,54267286,CC BY-SA 4.0,https://stackoverflow.com/questions/54267286/error-in-python-microservices-with-connexionflaskswagger,Error in python microservices with connexion+Flask+Swagger,1643586597.0,,,,
458,"['python', 'pandas', 'dataframe', 'group-by', 'pandas-groupby']","{'account_id': 10068108, 'reputation': 78, 'user_id': 7442626, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab2212e169d9a853c46506921b323611?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pilgrim', 'link': 'https://stackoverflow.com/users/7442626/pilgrim'}",True,2469,54207123.0,4,3,1643414503,1547587539,54207038,CC BY-SA 4.0,https://stackoverflow.com/questions/54207038/groupby-columns-on-column-header-prefix,GroupBy columns on column header prefix,1547661354.0,,,,
459,"['python', 'django', 'django-models', 'django-templates', 'django-views']","{'account_id': 13399959, 'reputation': 191, 'user_id': 9669807, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd095a58940a422a034e60ed44cb05b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hrishikesh D Kakkad', 'link': 'https://stackoverflow.com/users/9669807/hrishikesh-d-kakkad'}",True,11343,,10,2,1643405926,1546847284,54070355,CC BY-SA 4.0,https://stackoverflow.com/questions/54070355/how-to-fix-no-such-table-main-auth-user-old,How to fix-no such table: main.auth_user__old,1546862316.0,,,,
460,['python'],"{'account_id': 15121356, 'reputation': 11, 'user_id': 10912073, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Ozb06nKyRhk/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYNTTVEUP8Ji6f3w_nwQMzG5oJDCQ/mo/photo.jpg?sz=256', 'display_name': 'Ashwin ', 'link': 'https://stackoverflow.com/users/10912073/ashwin'}",False,1043,,3,1,1643353630,1547473352,54182694,CC BY-SA 4.0,https://stackoverflow.com/questions/54182694/python-version-in-vscode-is-set-to-2-7-while-3-7-is-supposed-to-be-running-how,Python version in vscode is set to 2.7 while 3.7 is supposed to be running. How to fix the workspace and user settings to make it work?,1563302744.0,,,,
461,"['python', 'scrapy']","{'account_id': 4061811, 'reputation': 11, 'user_id': 7070571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/023dcd72a61c79eaf5efdea6d18532fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jaaks', 'link': 'https://stackoverflow.com/users/7070571/jaaks'}",True,2414,,4,1,1643307720,1548288451,54337540,CC BY-SA 4.0,https://stackoverflow.com/questions/54337540/cannot-run-scrapy-crawl-quotes,Cannot run &#39;scrapy crawl quotes&#39;,,,,,
462,"['python', 'pyautogui']","{'account_id': 6298813, 'reputation': 605, 'user_id': 4894051, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c11fcb515348411f1f8eb48eb7e3f170?s=256&d=identicon&r=PG&f=1', 'display_name': 'robster', 'link': 'https://stackoverflow.com/users/4894051/robster'}",False,934,,1,0,1643301488,1547179691,54140271,CC BY-SA 4.0,https://stackoverflow.com/questions/54140271/python-pyautogui-is-giving-an-error-that-a-file-doesnt-exist-yet-it-does,python pyAutoGUI is giving an error that a file doesn&#39;t exist yet it does,,,,,
463,"['python', 'pip', 'installation']","{'account_id': 5729524, 'reputation': 65, 'user_id': 4525505, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/4ba1a74fea862f51a62c514ffea98425?s=256&d=identicon&r=PG&f=1', 'display_name': 'KDPinCA', 'link': 'https://stackoverflow.com/users/4525505/kdpinca'}",True,8955,,1,2,1643281996,1547082878,54120721,CC BY-SA 4.0,https://stackoverflow.com/questions/54120721/unable-to-pip-install-exceptions-package,Unable to pip install exceptions Package,,,,,
464,"['python', 'pycharm', 'pytest']","{'account_id': 15076314, 'reputation': 181, 'user_id': 10880333, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21e4690603533903dfd23f48b72e7a4c?s=256&d=identicon&r=PG&f=1', 'display_name': 'ChrisBogDog', 'link': 'https://stackoverflow.com/users/10880333/chrisbogdog'}",True,8824,,4,12,1643190416,1548768904,54422312,CC BY-SA 4.0,https://stackoverflow.com/questions/54422312/why-does-pycharm-not-recognize-my-pytest-tests-and-show-the-test-output,Why does pycharm not recognize my pytest tests and show the test output?,,,,,
465,"['python', 'numpy', 'serialization', 'archive', 'npz-file']","{'account_id': 3880258, 'reputation': 1733, 'user_id': 6145945, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/tcVF8.jpg?s=256&g=1', 'display_name': 'SuperCiocia', 'link': 'https://stackoverflow.com/users/6145945/superciocia'}",True,28880,57268286.0,2,34,1643126475,1547737313,54238670,CC BY-SA 4.0,https://stackoverflow.com/questions/54238670/what-is-the-advantage-of-saving-npz-files-instead-of-npy-in-python-regard,"What is the advantage of saving `.npz` files instead of `.npy` in python, regarding speed, memory and look-up?",1643126475.0,,,,
466,"['python', 'numpy', 'dot-product']","{'account_id': 6006587, 'reputation': 693, 'user_id': 4779666, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://graph.facebook.com/10206225340777319/picture?type=large', 'display_name': 'arj', 'link': 'https://stackoverflow.com/users/4779666/arj'}",True,5430,,3,2,1642920761,1546590753,54035450,CC BY-SA 4.0,https://stackoverflow.com/questions/54035450/numpy-array-dot-product,Numpy array dot product,1546591089.0,,,,
467,"['python', 'python-3.x', 'macos', 'python-playsound']","{'account_id': 14379366, 'reputation': 38, 'user_id': 10387025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d74bdbaefc267aaf66bc6b8c2f6f537?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bob Ross', 'link': 'https://stackoverflow.com/users/10387025/bob-ross'}",True,7985,,3,1,1642752006,1547461870,54179727,CC BY-SA 4.0,https://stackoverflow.com/questions/54179727/how-to-fix-unable-to-load-sound-error-with-python-playsound-module,How to fix &quot;Unable to load sound&quot; error with Python Playsound Module?,1633365168.0,,,,
468,"['python', 'numpy', 'geometry', 'euclidean-distance']","{'account_id': 14507728, 'reputation': 112, 'user_id': 10479064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/917440c13ab9e0c8294dba30aaa555f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'J&#233;r&#244;me', 'link': 'https://stackoverflow.com/users/10479064/j%c3%a9r%c3%b4me'}",True,3238,54442561.0,1,6,1642748642,1548856096,54442057,CC BY-SA 4.0,https://stackoverflow.com/questions/54442057/calculate-the-euclidian-distance-between-an-array-of-points-to-a-line-segment-in,Calculate the euclidian distance between an array of points to a line segment in Python without for loop,1548857811.0,,,,
469,"['python', 'scikit-learn', 'tf-idf', 'text-processing']","{'account_id': 4441934, 'reputation': 2084, 'user_id': 3616293, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/cf7556b4227065cec9496375d64fea3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arun', 'link': 'https://stackoverflow.com/users/3616293/arun'}",True,538,54378199.0,1,1,1642746242,1548502845,54378037,CC BY-SA 4.0,https://stackoverflow.com/questions/54378037/movie-ratings-prediction-using-tf-idf,Movie Ratings prediction using TF-IDF,1642746242.0,,,,
470,"['python', 'model', 'scikit-learn']","{'account_id': 5148544, 'reputation': 727, 'user_id': 4123749, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c9b1c84914176fbdf0a0a835ca7420c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Odisseo', 'link': 'https://stackoverflow.com/users/4123749/odisseo'}",True,7598,54094521.0,2,13,1642722024,1546669844,54049587,CC BY-SA 4.0,https://stackoverflow.com/questions/54049587/print-estimator-name-in-sklearn,Print Estimator Name in SkLearn,1546832896.0,,,,
471,"['python', 'pandas', 'datetime', 'time']","{'account_id': 2560224, 'reputation': 3292, 'user_id': 2221360, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1ba353103fceeebec5c2f7805244d82d?s=256&d=identicon&r=PG', 'display_name': 'sundar_ima', 'link': 'https://stackoverflow.com/users/2221360/sundar-ima'}",True,9454,54313654.0,3,5,1642699888,1548177822,54313461,CC BY-SA 4.0,https://stackoverflow.com/questions/54313461/pandas-convert-float-to-proper-datetime-or-time-object,Pandas - convert float to proper datetime or time object,,,,,
472,"['python', 'python-3.x', 'user-interface', 'crop', 'gif']","{'account_id': 10092906, 'reputation': 51, 'user_id': 7459305, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/658ed36ce55163dadbb3463ff339020c?s=256&d=identicon&r=PG&f=1', 'display_name': 'lvvittor', 'link': 'https://stackoverflow.com/users/7459305/lvvittor'}",False,1347,,2,-1,1642670903,1547413170,54173156,CC BY-SA 4.0,https://stackoverflow.com/questions/54173156/how-to-crop-gifs-with-a-script,How to crop GIFs with a script?,1547415371.0,,,,
473,"['python', 'boto3', 'amazon-cognito', 'paginator']","{'account_id': 13360501, 'reputation': 411, 'user_id': 9642695, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0284d65d5a6cd1c53d56656fb0a869a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'C.Tomas', 'link': 'https://stackoverflow.com/users/9642695/c-tomas'}",True,3291,,2,3,1642533219,1548593548,54388296,CC BY-SA 4.0,https://stackoverflow.com/questions/54388296/alternative-to-pagination-for-aws-client-cognito-list-users-function,alternative to pagination for aws client cognito list_users() function,1548668922.0,,,,
474,"['python', 'python-internals', 'gil']","{'account_id': 10455345, 'reputation': 4377, 'user_id': 7707677, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/d9af5b483632716d4cc95bfed423161f?s=256&d=identicon&r=PG&f=1', 'display_name': 'ThinkGeek', 'link': 'https://stackoverflow.com/users/7707677/thinkgeek'}",False,151,,1,4,1642510516,1546332819,53994169,CC BY-SA 4.0,https://stackoverflow.com/questions/53994169/understanding-performance-impact-on-a-concurrent-server-because-of-gil,Understanding performance impact on a concurrent server because of GIL,1546341091.0,,,,
475,"['python', 'django', 'docker', 'docker-compose']","{'account_id': 6225292, 'reputation': 603, 'user_id': 4843756, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c85246cbaa4dd38c204d3135328a18fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'brewcrazy', 'link': 'https://stackoverflow.com/users/4843756/brewcrazy'}",False,2432,,1,2,1642458397,1548216586,54319901,CC BY-SA 4.0,https://stackoverflow.com/questions/54319901/docker-compose-django-typeerror-expected-str-bytes-or-os-pathlike-object-not,"docker-compose/django TypeError: expected str, bytes or os.PathLike object, not NoneType",1548250447.0,,,,
476,"['python', 'parsing', 'server', 'dart', 'flutter']","{'account_id': 12855314, 'reputation': 157, 'user_id': 9298828, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ssEFc.png?s=256&g=1', 'display_name': 'Muhammad Rafique', 'link': 'https://stackoverflow.com/users/9298828/muhammad-rafique'}",False,1054,,1,1,1642458206,1547745951,54241259,CC BY-SA 4.0,https://stackoverflow.com/questions/54241259/unable-to-call-python-code-from-dart-language,Unable to call python code from dart language,1547746296.0,,,,
477,"['python', 'visual-studio-code', 'jupyter']","{'account_id': 3012144, 'reputation': 2399, 'user_id': 5060792, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/Fac5h.jpg?s=256&g=1', 'display_name': 'Clay', 'link': 'https://stackoverflow.com/users/5060792/clay'}",False,1392,,1,4,1642445390,1548268443,54333591,CC BY-SA 4.0,https://stackoverflow.com/questions/54333591/how-to-display-python-variable-values-in-vs-code-python-interactive-pane-markdow,How to display python variable values in VS Code Python Interactive pane markdown cell output,1548335939.0,,,,
