,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from
345,"['c++', 'c', 'riscv', 'newlib']","{'account_id': 2381517, 'reputation': 11, 'user_id': 13721401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92cdfdf653883d6e96d31b8653d5bef0?s=256&d=identicon&r=PG', 'display_name': 'appmaker1358', 'link': 'https://stackoverflow.com/users/13721401/appmaker1358'}",False,808,2,0,1602682441,1592084661,62365906,CC BY-SA 4.0,https://stackoverflow.com/questions/62365906/how-to-override-c-lib-functions-like-sbrk-with-user-defined-one,How to override C lib functions like _sbrk with user-defined one?,1602682441.0,,,,
346,"['c++', 'windows', 'c++11', 'visual-studio-code']","{'account_id': 4138802, 'reputation': 2079, 'user_id': 3818405, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/44ba91dcb9e496951e7b1f6b461bb0a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'paolov', 'link': 'https://stackoverflow.com/users/3818405/paolov'}",False,1476,0,1,1602422875,1591164918,62166392,CC BY-SA 4.0,https://stackoverflow.com/questions/62166392/cant-receive-input-cin-in-c-program-in-windows-vscode,Can&#39;t receive input (cin) in c++ program in Windows vscode,1591181074.0,,,,
347,"['c++', 'c', 'raspberry-pi']","{'account_id': 14783881, 'reputation': 107, 'user_id': 10676696, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/j0Bu0.png?s=256&g=1', 'display_name': 'le_lemon', 'link': 'https://stackoverflow.com/users/10676696/le-lemon'}",False,128,1,0,1602162692,1592659145,62486328,CC BY-SA 4.0,https://stackoverflow.com/questions/62486328/switching-the-gpio-of-a-raspberry-pi-at-a-fixed-frequency,Switching the GPIO of a Raspberry Pi at a fixed frequency,,,,,
348,"['c++', 'qt', 'lua', 'premake']","{'account_id': 15476983, 'reputation': 49, 'user_id': 11165398, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--vekbJ0ufUQ/AAAAAAAAAAI/AAAAAAAAAIM/Uxw-H5n6OEE/photo.jpg?sz=256', 'display_name': 'Idris Khan', 'link': 'https://stackoverflow.com/users/11165398/idris-khan'}",False,359,1,0,1602087315,1591896772,62330186,CC BY-SA 4.0,https://stackoverflow.com/questions/62330186/how-to-use-premake-with-a-vs2017-qt-project,How to use premake with a vs2017 Qt project?,,,,,
349,"['c++', 'gif', 'wic']","{'account_id': 34982, 'reputation': 43918, 'user_id': 1386054, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/424ZW.jpg?s=256&g=1', 'display_name': 'Adrian McCarthy', 'link': 'https://stackoverflow.com/users/1386054/adrian-mccarthy'}",False,139,1,2,1602083435,1592937010,62541502,CC BY-SA 4.0,https://stackoverflow.com/questions/62541502/how-to-determine-top-down-bottom-up-from-wic-decoder,How to determine top-down/bottom-up from WIC decoder?,1593143620.0,,,,
350,"['c++', 'visual-studio', 'opengl', 'glfw', 'legacy']","{'account_id': 18923577, 'reputation': 75, 'user_id': 13807163, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2BTrx.png?s=256&g=1', 'display_name': 'MegapolisPlayer', 'link': 'https://stackoverflow.com/users/13807163/megapolisplayer'}",True,174,1,0,1601925582,1593183071,62597346,CC BY-SA 4.0,https://stackoverflow.com/questions/62597346/c-visual-studio-glfwwindow-not-initialized-even-if-it-is-written-in-the-docs,C++ VISUAL STUDIO: GLFWwindow not initialized even if it is written in the docs and worked before,1601925582.0,62597596.0,,,
351,"['c++', 'c++17', 'fold-expression']","{'account_id': 3530388, 'reputation': 2045, 'user_id': 2950135, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/HuZ2P.jpg?s=256&g=1', 'display_name': 'Charles Pehlivanian', 'link': 'https://stackoverflow.com/users/2950135/charles-pehlivanian'}",True,246,3,2,1601734195,1591797729,62305516,CC BY-SA 4.0,https://stackoverflow.com/questions/62305516/c17-fold-syntax-to-test-vector-composition,C++17 fold syntax to test vector composition,1591799299.0,62305815.0,,,
352,"['c++', 'opencv', 'webassembly', 'wasi']","{'account_id': 10759941, 'reputation': 11, 'user_id': 7916669, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18b4ccfced51b65be62ac711df573ad8?s=256&d=identicon&r=PG&f=1', 'display_name': 'B.Lee', 'link': 'https://stackoverflow.com/users/7916669/b-lee'}",False,227,0,1,1601094937,1591865626,62320574,CC BY-SA 4.0,https://stackoverflow.com/questions/62320574/could-opencv-compile-use-with-wasiwebassembly-system-interface,Could OpenCV compile/use with WASI(WebAssembly System Interface)?,,,,,
353,"['c++', 'windows', 'codeblocks', 'mysql-connector', 'mysql++']","{'account_id': 352211, 'reputation': 2073, 'user_id': 689154, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/14cac0f033cdf90b496e8653dc760fb0?s=256&d=identicon&r=PG', 'display_name': 'Marcus Barnet', 'link': 'https://stackoverflow.com/users/689154/marcus-barnet'}",False,89,0,0,1601006254,1591549459,62248825,CC BY-SA 4.0,https://stackoverflow.com/questions/62248825/mysql-and-mingw32-make-error-during-library-compilation,Mysql++ and mingw32-make error during library compilation,1591549848.0,,,,
354,"['c++', 'googletest']","{'account_id': 1717243, 'reputation': 3370, 'user_id': 1574054, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7cefc4b7acb3fee98e3f2b914bf2ec8e?s=256&d=identicon&r=PG', 'display_name': 'HerpDerpington', 'link': 'https://stackoverflow.com/users/1574054/herpderpington'}",True,146,1,1,1600958361,1591642978,62269432,CC BY-SA 4.0,https://stackoverflow.com/questions/62269432/google-test-typelist-of-cartesian-product-of-template-template-with-a-template,Google Test: Typelist of cartesian product of template template with a template,,,,,
355,"['c++', 'boost', 'boost-program-options']","{'account_id': 6595359, 'reputation': 451, 'user_id': 5095338, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://lh5.googleusercontent.com/-DwzxfmSUi6w/AAAAAAAAAAI/AAAAAAAABoo/T_2bv8P2jKY/photo.jpg?sz=256', 'display_name': 'jkang', 'link': 'https://stackoverflow.com/users/5095338/jkang'}",True,86,2,2,1600902327,1592248418,62395303,CC BY-SA 4.0,https://stackoverflow.com/questions/62395303/boost-program-options-partial-key-match,Boost program_options partial key match,1600902327.0,62396785.0,,,
356,"['c++', 'vector', 'indexing']","{'account_id': 13317009, 'reputation': 892, 'user_id': 9613054, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fdcie.png?s=256&g=1', 'display_name': 'MM1', 'link': 'https://stackoverflow.com/users/9613054/mm1'}",True,3174,2,8,1600874467,1593372715,62627343,CC BY-SA 4.0,https://stackoverflow.com/questions/62627343/find-index-of-element-in-vector-of-pairs,Find index of element in vector of pairs,1600874467.0,62627430.0,,,
357,"['c++', 'syntax', 'header', 'declaration', 'definition']","{'user_type': 'does_not_exist', 'display_name': 'user13106821'}",True,1475,5,2,1600763717,1591455139,62233424,CC BY-SA 4.0,https://stackoverflow.com/questions/62233424/why-put-function-declarations-and-definitions-in-separate-files,Why put function declarations and definitions in separate files?,1591455422.0,,,,
358,"['c++', 'gdb']","{'account_id': 15405375, 'reputation': 141, 'user_id': 11113651, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-UVHRBa9bO5M/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMrIidfvmVaHReQ-YIpMfk4K4xs0Q/mo/photo.jpg?sz=256', 'display_name': 'Biao Cao', 'link': 'https://stackoverflow.com/users/11113651/biao-cao'}",True,2131,2,1,1600762940,1591457758,62234013,CC BY-SA 4.0,https://stackoverflow.com/questions/62234013/how-to-generate-core-dump-file-without-crash-segfault-for-c-c-program,How to generate core dump file without crash/segfault for c/c++ program,1591704489.0,,,,
359,"['c++', 'debugging', 'gcc', 'visual-studio-code']","{'account_id': 9504650, 'reputation': 11, 'user_id': 7064611, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ymGuG.jpg?s=256&g=1', 'display_name': 'Haoyu Guo', 'link': 'https://stackoverflow.com/users/7064611/haoyu-guo'}",True,398,2,0,1600762831,1591601951,62257202,CC BY-SA 4.0,https://stackoverflow.com/questions/62257202/how-to-debug-c-program-in-vscode-with-file-added,How to debug C++ program in VSCode with file added,,62257258.0,,,
360,"['c++', 'vector']","{'account_id': 11274164, 'reputation': 13, 'user_id': 8933632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b1cf12612f75ec6ee113f82ec099d60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marcelo_M', 'link': 'https://stackoverflow.com/users/8933632/marcelo-m'}",True,593,2,-1,1600762674,1591951711,62340771,CC BY-SA 4.0,https://stackoverflow.com/questions/62340771/how-to-compare-vectors-of-different-sizes-in-c,How to compare vectors of different sizes in C++,,,,,
361,"['c++', 'language-lawyer', 'standards', 'well-formed']","{'account_id': 473684, 'reputation': 55697, 'user_id': 882932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KdHtK.png?s=256&g=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/882932/vincent'}",True,243,2,1,1600761953,1592314227,62409721,CC BY-SA 4.0,https://stackoverflow.com/questions/62409721/in-the-c-standard-does-well-formed-means-that-the-code-compiles,In the C++ standard does well-formed means that the code compiles?,1592315036.0,62409893.0,,,
362,['c++'],"{'account_id': 4616979, 'reputation': 6558, 'user_id': 3743145, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/680680d82143e4d33dc569913e5ef8c5?s=256&d=identicon&r=PG', 'display_name': 'kyb', 'link': 'https://stackoverflow.com/users/3743145/kyb'}",True,72,2,0,1600761889,1592210654,62384530,CC BY-SA 4.0,https://stackoverflow.com/questions/62384530/make-compiler-to-tell-what-exact-pure-virtual-methods-make-struct-abstract,Make compiler to tell what exact pure virtual methods make struct abstract?,,62384727.0,,,
363,"['c++', 'methods']","{'account_id': 12913118, 'reputation': 141, 'user_id': 11163322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bb3dbdb8d5cb38b4c4be5527e3dc8bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'HarrisonO', 'link': 'https://stackoverflow.com/users/11163322/harrisono'}",True,79,2,-1,1600761053,1593071477,62570435,CC BY-SA 4.0,https://stackoverflow.com/questions/62570435/how-can-i-iterate-through-unknown-object-methods-in-c,How can I iterate through unknown object methods in C++?,1593130879.0,62570871.0,,,
364,"['c++', 'preprocessor']","{'account_id': 1203856, 'reputation': 2024, 'user_id': 9099261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdee0bc280ec08abb8a3031341c9e113?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bernd', 'link': 'https://stackoverflow.com/users/9099261/bernd'}",True,991,3,3,1600761002,1593096387,62578093,CC BY-SA 4.0,https://stackoverflow.com/questions/62578093/using-clang-or-g-gcc-to-print-preprocessed-code-without-including-files-from-s,Using clang or g++/gcc to print preprocessed code without including files from system paths,1593096715.0,62578619.0,,,
365,['c++'],"{'account_id': 18218914, 'reputation': 11, 'user_id': 13260088, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-FP6NPbg961A/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO2MEuEjlv_5O1RUHswKT2fG2OH6w/photo.jpg?sz=256', 'display_name': 'Krishnna Sarrdah', 'link': 'https://stackoverflow.com/users/13260088/krishnna-sarrdah'}",True,144,2,0,1600760734,1591073668,62145093,CC BY-SA 4.0,https://stackoverflow.com/questions/62145093/trouble-with-large-numbers-while-using-iomanip-larger-in-cpp,Trouble with large numbers while using &lt;iomanip&gt; larger in cpp,1591074853.0,,,,
366,"['c++', 'linux', 'opencv', 'cmake', 'compilation']","{'account_id': 16388819, 'reputation': 1394, 'user_id': 11838107, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1JizY.jpg?s=256&g=1', 'display_name': 'totok', 'link': 'https://stackoverflow.com/users/11838107/totok'}",True,332,1,2,1600480069,1592404016,62431359,CC BY-SA 4.0,https://stackoverflow.com/questions/62431359/rebuilding-a-c-program-with-opencv-on-a-vm,Rebuilding a C++ program with OpenCV on a VM,,62448548.0,,,
367,"['c++', 'function', 'template-meta-programming', 'c++20', 'noexcept']","{'account_id': 473684, 'reputation': 55697, 'user_id': 882932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KdHtK.png?s=256&g=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/882932/vincent'}",True,265,1,6,1599950953,1592318572,62411200,CC BY-SA 4.0,https://stackoverflow.com/questions/62411200/trait-to-detect-if-a-function-type-is-maked-noexcept,Trait to detect if a function type is maked noexcept,,63865598.0,,,
368,"['c++', 'c', 'visual-c++', 'interop']","{'account_id': 16380385, 'reputation': 35, 'user_id': 11831556, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-JaR-D0V_M94/AAAAAAAAAAI/AAAAAAAAAW0/6OhW1tpWonA/photo.jpg?sz=256', 'display_name': 'Leaves', 'link': 'https://stackoverflow.com/users/11831556/leaves'}",True,1891,2,0,1599676534,1592766162,62503195,CC BY-SA 4.0,https://stackoverflow.com/questions/62503195/how-to-convert-unsigned-char-to-an-unsigned-char-array-in-c-c,How to convert unsigned char* to an unsigned char array in C/C++?,,62503400.0,,,
369,"['c++', 'mfc', 'vertical-scrolling']","{'account_id': 15632507, 'reputation': 97, 'user_id': 11278421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed9df86bf4185737aba2eab9de9f3d49?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alpha_33', 'link': 'https://stackoverflow.com/users/11278421/alpha-33'}",False,62,0,0,1599501761,1591179919,62170570,CC BY-SA 4.0,https://stackoverflow.com/questions/62170570/loss-click-scrolling-in-a-cscrollview-containing-several-cwnd,Loss click scrolling in a CScrollView containing several CWnd,1599501761.0,,,,
370,"['c++', 'gtkmm']","{'account_id': 3249198, 'reputation': 17, 'user_id': 2739960, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000115915522/picture?type=large', 'display_name': 'Tophyd Ayur', 'link': 'https://stackoverflow.com/users/2739960/tophyd-ayur'}",True,194,1,0,1599361472,1593179007,62596105,CC BY-SA 4.0,https://stackoverflow.com/questions/62596105/gtkmm-load-from-resource-plain-text-file,gtkmm load from resource plain text file,,63760343.0,,,
371,"['c++', 'opencv', 'tensorflow', 'keras']","{'account_id': 18806267, 'reputation': 11, 'user_id': 13715529, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pZozU2EsZiA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckJc1IEmmQpDuqpGK2IK3uaLdpi2Q/photo.jpg?sz=256', 'display_name': 'Barabanga', 'link': 'https://stackoverflow.com/users/13715529/barabanga'}",True,2536,1,1,1599343629,1591724421,62288678,CC BY-SA 4.0,https://stackoverflow.com/questions/62288678/save-pb-and-pbtxt-file-from-keras,Save .pb and .pbtxt file from keras,1591730192.0,,,,
372,['c++'],"{'account_id': 18791365, 'reputation': 21, 'user_id': 13703721, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLwL8UFFiG5C64Mw2z7zVm93uGatPm9899bhNTaQ=k-s256', 'display_name': 'GyuminLeo', 'link': 'https://stackoverflow.com/users/13703721/gyuminleo'}",False,69,2,1,1599328371,1591589739,62254928,CC BY-SA 4.0,https://stackoverflow.com/questions/62254928/type-specific-amount-of-characters,type specific amount of characters,1599328371.0,,,,
373,"['c++', 'unreal-engine4']","{'account_id': 18756391, 'reputation': 11, 'user_id': 13676309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/062c5255b6c82587846d4ca5f5458196?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13676309', 'link': 'https://stackoverflow.com/users/13676309/user13676309'}",True,604,2,1,1599258089,1591232180,62185115,CC BY-SA 4.0,https://stackoverflow.com/questions/62185115/ue4-how-to-properly-render-after-transforming-the-bones-of-uposeablemeshcompon,(UE4) How to properly render after transforming the bones of UPoseableMeshComponent,,,,,
374,"['c++', 'string', 'csv', 'double', 'catkin']","{'account_id': 18813476, 'reputation': 3, 'user_id': 13721192, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg3nouLiDt18eUhKYWy56t15ZnGe8kMra8oIJSBTQ=k-s256', 'display_name': 'Edith', 'link': 'https://stackoverflow.com/users/13721192/edith'}",True,344,1,0,1599240822,1591861506,62319450,CC BY-SA 4.0,https://stackoverflow.com/questions/62319450/conversion-from-string-to-double-in-c-with-data-extracted-from-csv-file-stod,"Conversion from string to double in C++ with data extracted from .csv file (stod, strtod, atof)",1599240822.0,62319814.0,,,
375,"['c++', 'ftp', 'libcurl']","{'account_id': 12175474, 'reputation': 51, 'user_id': 8888696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9ed1ad3aae054fdcfc6abdd4aa94d62?s=256&d=identicon&r=PG&f=1', 'display_name': 'Milo', 'link': 'https://stackoverflow.com/users/8888696/milo'}",True,418,2,0,1598952953,1593008084,62557143,CC BY-SA 4.0,https://stackoverflow.com/questions/62557143/how-to-get-the-file-list-with-from-a-remote-sftp-server-in-hh-mm-ss-timestamp-fo,How to get the file list with from a remote sftp server in HH-MM-SS timestamp format,1593192310.0,,,,
376,"['c++', 'boost', 'ubuntu-18.04', 'smartcontracts', 'eos']","{'account_id': 10709661, 'reputation': 371, 'user_id': 7882255, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kSN8A.jpg?s=256&g=1', 'display_name': 'Varsh', 'link': 'https://stackoverflow.com/users/7882255/varsh'}",True,3324,2,1,1598890731,1591244525,62186856,CC BY-SA 4.0,https://stackoverflow.com/questions/62186856/fatal-error-boost-uuid-uuid-hpp-file-not-found,fatal error: &#39;boost/uuid/uuid.hpp&#39; file not found,1591248816.0,,,,
377,"['c++', 'function', 'fopen', 'libpng', 'unsigned-char']","{'account_id': 18756862, 'reputation': 21, 'user_id': 13676649, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjxGVbFvLN01zkWy3JzS21ouXNnLypcz9ZyAMtC=k-s256', 'display_name': 'Erasto Paula', 'link': 'https://stackoverflow.com/users/13676649/erasto-paula'}",True,223,1,1,1598688067,1593384510,62629016,CC BY-SA 4.0,https://stackoverflow.com/questions/62629016/opening-a-pak-file-using-fopen-and-making-that-file-apply-to-a-const-unsigned-c,Opening a .pak file using fopen and making that file apply to a const unsigned char* (C++),1598688067.0,,,,
378,"['c++', 'arrays', 'pointers', 'reference', 'transpose']","{'account_id': 8877733, 'reputation': 182, 'user_id': 11524527, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8acf7f472099e8626c486bf4fdbd58a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Benjamin Wang', 'link': 'https://stackoverflow.com/users/11524527/benjamin-wang'}",True,166,1,2,1598448615,1592904695,62531591,CC BY-SA 4.0,https://stackoverflow.com/questions/62531591/c-syntax-difference-2d-and-1d-arrays-pointer-arithmetic,C++ syntax difference: 2D- and 1D-arrays (pointer arithmetic),1592916911.0,62532201.0,,,
379,"['c++', 'macos-catalina', 'iokit', 'driverkit', 'macos-system-extension']","{'account_id': 1869963, 'reputation': 1009, 'user_id': 2996272, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb2df2921b5e71187d4a223c949c1cb1?s=256&d=identicon&r=PG&f=1', 'display_name': 'tuple_cat', 'link': 'https://stackoverflow.com/users/2996272/tuple-cat'}",True,1010,1,3,1598430130,1591352495,62213115,CC BY-SA 4.0,https://stackoverflow.com/questions/62213115/how-to-allocate-memory-in-a-driverkit-system-extension-and-map-it-to-another-pro,How to allocate memory in a DriverKit system extension and map it to another process?,1591364491.0,62214463.0,,,
380,"['c++', 'range', 'c++20', 'std-ranges']","{'account_id': 5626347, 'reputation': 1420, 'user_id': 4454665, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SJRE8.png?s=256&g=1', 'display_name': 'SWdV', 'link': 'https://stackoverflow.com/users/4454665/swdv'}",True,1327,1,14,1598357115,1591220894,62183286,CC BY-SA 4.0,https://stackoverflow.com/questions/62183286/what-is-the-difference-between-stdrangesbegin-and-stdbegin,What is the difference between std::ranges::begin and std::begin?,1598357115.0,62183447.0,,,
381,"['c++', 'c++17']","{'account_id': 9132546, 'reputation': 148, 'user_id': 6793559, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UIFk3.jpg?s=256&g=1', 'display_name': 'Jiashu Zou', 'link': 'https://stackoverflow.com/users/6793559/jiashu-zou'}",True,127,1,4,1598334217,1592366116,62421234,CC BY-SA 4.0,https://stackoverflow.com/questions/62421234/fold-expression-and-function-name-lookup,fold expression and function name lookup,,63572681.0,,,
382,"['c++', 'memory-management']","{'account_id': 5736866, 'reputation': 142, 'user_id': 4530731, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/193a709d34cb39ecd7e02bba04af425d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vityou', 'link': 'https://stackoverflow.com/users/4530731/vityou'}",True,100,1,7,1598302870,1593410698,62632152,CC BY-SA 4.0,https://stackoverflow.com/questions/62632152/why-am-i-able-to-allocate-more-memory-to-an-array-than-my-computer-actually-has,Why am I able to allocate more memory to an array than my computer actually has,,,,,
383,"['c++', 'r', 'rcpp']","{'account_id': 460906, 'reputation': 1183, 'user_id': 862288, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5ab2b261c42f24695ece33c28fd57cbd?s=256&d=identicon&r=PG', 'display_name': 'Bob Jansen', 'link': 'https://stackoverflow.com/users/862288/bob-jansen'}",True,178,1,4,1598253098,1591427544,62228538,CC BY-SA 4.0,https://stackoverflow.com/questions/62228538/mixing-rcpp-modules-and-rcppexport,Mixing Rcpp modules and Rcpp::export,1598253098.0,62236723.0,,,
384,['c++'],"{'account_id': 18395930, 'reputation': 43, 'user_id': 13400378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad373da84aa8cb760fea49b592a59906?s=256&d=identicon&r=PG&f=1', 'display_name': 'HabHab', 'link': 'https://stackoverflow.com/users/13400378/habhab'}",True,144,6,4,1598194107,1591041882,62140151,CC BY-SA 4.0,https://stackoverflow.com/questions/62140151/is-it-possible-to-explain-why-this-returns-21,is it possible to explain why this returns 21,1598194107.0,62140361.0,,,
385,"['c++', 'qt', 'qt5', 'qtimer', 'qtime']","{'account_id': 14052377, 'reputation': 2104, 'user_id': 10150736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bed9cdb705538c68aa60a67d628d1cc0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emanuele', 'link': 'https://stackoverflow.com/users/10150736/emanuele'}",False,409,0,1,1597935872,1591717039,62286327,CC BY-SA 4.0,https://stackoverflow.com/questions/62286327/how-to-properly-implement-a-count-down-timer-in-a-qlabel,How to properly implement a count down timer in a QLabel,1591717293.0,,,,
386,"['c++', 'powershell', 'console', 'remote-execution']","{'account_id': 3091969, 'reputation': 1108, 'user_id': 2617906, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2643ce406346286d76be22a72de3db0e?s=256&d=identicon&r=PG', 'display_name': 'Nani', 'link': 'https://stackoverflow.com/users/2617906/nani'}",False,1258,1,1,1597910729,1592567916,62469810,CC BY-SA 4.0,https://stackoverflow.com/questions/62469810/get-powershell-script-output-from-c-app,Get PowerShell script output from C++ App,,,,,
387,"['c++', 'qt']","{'account_id': 17979815, 'reputation': 3, 'user_id': 13066455, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-6Y-Uak6QgNA/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBvGzwtBE7rRcnNRjmvvRFYpCqidw/photo.jpg?sz=256', 'display_name': 'Steffen E.', 'link': 'https://stackoverflow.com/users/13066455/steffen-e'}",False,234,1,0,1597865686,1591957448,62342283,CC BY-SA 4.0,https://stackoverflow.com/questions/62342283/updating-qt-code-from-createtexturefromid-to-createtexturefromnativeobject,Updating Qt code from createTextureFromId to createTextureFromNativeObject,,,,,
388,"['c++', 'com', 'windows-ce', 'iconnectionpoint']","{'account_id': 7990683, 'reputation': 663, 'user_id': 6028633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/caeb2d5ad7d8f81029a18ade6b8fffef?s=256&d=identicon&r=PG&f=1', 'display_name': 'KBO', 'link': 'https://stackoverflow.com/users/6028633/kbo'}",False,91,1,1,1597820733,1592206677,62383490,CC BY-SA 4.0,https://stackoverflow.com/questions/62383490/unexpected-iconnectionpointimplunadvise-call-on-windows-embedded-compact-7,Unexpected IConnectionPointImpl::Unadvise call on Windows Embedded Compact 7,,,,,
389,"['c++', 'qt', 'cmake', 'taglib']","{'account_id': 14204455, 'reputation': 147, 'user_id': 10261469, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RHwBD.jpg?s=256&g=1', 'display_name': 'Ahmad Mansoori', 'link': 'https://stackoverflow.com/users/10261469/ahmad-mansoori'}",False,203,0,0,1597769287,1593089709,62575862,CC BY-SA 4.0,https://stackoverflow.com/questions/62575862/declspecdllimport-in-release-mode-and-debug-mode-in-qt,__declspec(dllimport) in release mode and debug mode in QT,1593093421.0,,,,
390,"['c++', 'gradle', 'cmake', 'apache-kudu']","{'account_id': 18797421, 'reputation': 11, 'user_id': 13708562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/443954854f4ad654ed7194cd24ce188d?s=256&d=identicon&r=PG&f=1', 'display_name': 'rcong767', 'link': 'https://stackoverflow.com/users/13708562/rcong767'}",False,151,1,1,1597643096,1591648453,62270741,CC BY-SA 4.0,https://stackoverflow.com/questions/62270741/installing-apache-kudu-on-wsl,Installing Apache Kudu on WSL,1591649137.0,,,,
391,"['c++', 'initialization', 'atom-editor', 'curly-braces']","{'account_id': 17620266, 'reputation': 27, 'user_id': 12786392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c4e6dd2d09831d941a9aa80edfe2ed7?s=256&d=identicon&r=PG', 'display_name': 'A.V.S.', 'link': 'https://stackoverflow.com/users/12786392/a-v-s'}",True,1008,2,2,1597499054,1592668971,62488270,CC BY-SA 4.0,https://stackoverflow.com/questions/62488270/unexpected-result-when-initializing-variable-in-c-using-curly-braces,Unexpected result when initializing variable in C++ using curly braces,1592670122.0,62490176.0,,,
392,"['c++', 'vector', 'byte', 'c++17', 'stdmove']","{'account_id': 18899871, 'reputation': 95, 'user_id': 13788137, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07ab836196b4d8fc650cfe84b595930e?s=256&d=identicon&r=PG&f=1', 'display_name': 'matt', 'link': 'https://stackoverflow.com/users/13788137/matt'}",True,1121,3,6,1597473182,1592777674,62505019,CC BY-SA 4.0,https://stackoverflow.com/questions/62505019/assign-stdvectorstdbyte-to-stdvectorchar-without-copying-memory,Assign std::vector&lt;std::byte&gt; to std::vector&lt;char&gt; WITHOUT copying memory,1592778256.0,62505354.0,,,
