,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
718,"['c++', 'c++11', 'lambda', 'implicit-conversion', 'std-function']","{'account_id': 1582575, 'reputation': 2093, 'user_id': 1467600, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/90323ac767ad86e163a062fb0823f99f?s=256&d=identicon&r=PG', 'display_name': 'D&#225;vid T&#243;th', 'link': 'https://stackoverflow.com/users/1467600/d%c3%a1vid-t%c3%b3th'}",True,626,2,11,1572463252,1572444133,58627109,CC BY-SA 4.0,https://stackoverflow.com/questions/58627109/call-to-lambda-is-ambiguous-despite-explicitly-stating-the-return-type,Call to lambda is ambiguous despite explicitly stating the return type,58627374.0,1572463252.0,,,,
719,"['c++', 'arrays', 'matrix']","{'account_id': 11983272, 'reputation': 3, 'user_id': 8781244, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pU7_vxyo2Mg/AAAAAAAAAAI/AAAAAAAADAY/U1DwntttyBI/photo.jpg?sz=256', 'display_name': 'kelbimon', 'link': 'https://stackoverflow.com/users/8781244/kelbimon'}",True,510,3,0,1572463136,1572406820,58618421,CC BY-SA 4.0,https://stackoverflow.com/questions/58618421/how-to-return-a-matrixboard-from-a-function-in-c,How to return a matrix(board) from a function in C++?,58619258.0,,,,,
720,"['c++', 'windows', 'certificate']","{'account_id': 78172, 'reputation': 5604, 'user_id': 222651, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d2b59170cac71c6c8746afc01ce537dc?s=256&d=identicon&r=PG', 'display_name': 'Deep', 'link': 'https://stackoverflow.com/users/222651/deep'}",False,193,0,0,1572463101,1572463101,58632317,CC BY-SA 4.0,https://stackoverflow.com/questions/58632317/getting-trust-e-no-signer-cert-from-winverifytrust,Getting TRUST_E_NO_SIGNER_CERT from WinVerifyTrust,,,,,,
721,['c++'],"{'account_id': 3628669, 'reputation': 1964, 'user_id': 3025534, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/iI4D8.jpg?s=256&g=1', 'display_name': 'Alan', 'link': 'https://stackoverflow.com/users/3025534/alan'}",True,872,1,1,1572463076,1571696104,58494786,CC BY-SA 4.0,https://stackoverflow.com/questions/58494786/super-slow-c-for-loop,Super Slow C++ For Loop,58632309.0,1571763878.0,,,,
722,"['c++', 'duffs-device']","{'account_id': 11896775, 'reputation': 526, 'user_id': 11101828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2edfd65d32e06b6627ed29f7b3d2dd6f?s=256&d=identicon&r=PG&f=1', 'display_name': 'ezegoing', 'link': 'https://stackoverflow.com/users/11101828/ezegoing'}",True,182,1,5,1572462657,1572459829,58631602,CC BY-SA 4.0,https://stackoverflow.com/questions/58631602/is-there-any-problem-in-jumping-into-iffalse-block,Is there any problem in jumping into if(false) block?,58631750.0,1572460591.0,,,,
723,"['c++', 'networking']","{'account_id': 4364878, 'reputation': 4684, 'user_id': 3560981, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/8fa10e8d564dd93ece697b0aebe689dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nidhoegger', 'link': 'https://stackoverflow.com/users/3560981/nidhoegger'}",True,113,1,-1,1572462529,1572448760,58628597,,https://stackoverflow.com/questions/58628597/check-if-ip-is-in-other-ips-networks-range-and-find-next-free-ip,Check if IP is in other IPs networks range and find next free IP,58632072.0,,1572489813.0,Needs more focus,,
724,"['c++', 'type-conversion', 'gcc4']","{'account_id': 10131759, 'reputation': 1, 'user_id': 7484883, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/922946317841990/picture?type=large', 'display_name': 'Rukunujjaman Miaji', 'link': 'https://stackoverflow.com/users/7484883/rukunujjaman-miaji'}",False,136,1,0,1572462512,1572289547,58596961,CC BY-SA 4.0,https://stackoverflow.com/questions/58596961/problem-compiling-with-different-gcc-versions,problem compiling with different gcc versions,,1572461349.0,,,,
725,"['c++', 'arrays', 'vector', 'floating-point', 'floating']","{'account_id': 13643859, 'reputation': 51, 'user_id': 9843341, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex Tsypurdei', 'link': 'https://stackoverflow.com/users/9843341/alex-tsypurdei'}",True,186,1,0,1572461752,1572459283,58631459,CC BY-SA 4.0,https://stackoverflow.com/questions/58631459/floating-numbers-c-how-to-add-f-in-the-end-for-each-element-of-array,"Floating numbers C++ , How to add &quot;f&quot; in the end for each element of array",58632044.0,,,,,
726,"['c++', 'algorithm', 'dynamic-programming', 'subset-sum']","{'account_id': 6928739, 'reputation': 325, 'user_id': 5318931, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://www.gravatar.com/avatar/000a5f268233ec7eb8bb06e7f7fb76e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'theupandup', 'link': 'https://stackoverflow.com/users/5318931/theupandup'}",True,68,1,1,1572461741,1572449497,58628832,CC BY-SA 4.0,https://stackoverflow.com/questions/58628832/implementing-pseudopolynomial-dp-subset-sum,Implementing Pseudopolynomial DP Subset Sum,58632042.0,,,,,
727,"['c++', 'multithreading', 'tbb', 'intel-inspector']","{'account_id': 100835, 'reputation': 9073, 'user_id': 271599, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/de267f213b375efca5da07890e5efc25?s=256&d=identicon&r=PG', 'display_name': 'dromodel', 'link': 'https://stackoverflow.com/users/271599/dromodel'}",False,85,0,1,1572461251,1572458648,58631333,CC BY-SA 4.0,https://stackoverflow.com/questions/58631333/what-is-the-significance-of-dropping-the-reader-lock-for-a-read-write-mutex,What is the significance of dropping the reader lock for a read/write mutex?,,1572461251.0,,,,
728,"['c++', 'binary-tree', 'smart-pointers', 'unique-ptr']","{'account_id': 16338685, 'reputation': 45, 'user_id': 11800102, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64e5385c606bbfb5bdeb189c55ab2a86?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kris', 'link': 'https://stackoverflow.com/users/11800102/kris'}",True,236,1,0,1572460983,1572459480,58631505,CC BY-SA 4.0,https://stackoverflow.com/questions/58631505/inverting-binary-tree-with-stdunique-ptr,Inverting Binary Tree with std::unique_ptr,58631688.0,,,,,
729,"['c++', 'vector', 'getline']","{'account_id': 17001971, 'reputation': 95, 'user_id': 12299146, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAje6ZNLdJoOsnKfglFyNbcYAftF3pBfQmYhTs5=k-s256', 'display_name': 'Cpt. Crazy', 'link': 'https://stackoverflow.com/users/12299146/cpt-crazy'}",False,82,0,0,1572460123,1572460123,58631690,CC BY-SA 4.0,https://stackoverflow.com/questions/58631690/c-getline-line-has-weird-numbers-additionaly-instead-of-just-chars-as-entrie,c++ getline() line has weird numbers additionaly instead of just chars as entries,,,,,,
730,"['c#', 'c++', '.net', 'unmanaged']","{'account_id': 2394928, 'reputation': 303, 'user_id': 2093914, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f3323737736f684566dbc1e56f3ff80a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Suresh Kumar', 'link': 'https://stackoverflow.com/users/2093914/suresh-kumar'}",True,387,1,1,1572459236,1572458173,58631216,CC BY-SA 4.0,https://stackoverflow.com/questions/58631216/how-to-copy-data-from-pointer-to-pointer-in-c,How to copy data from Pointer to Pointer in C#?,,1572458345.0,,,,
731,"['c++', 'templates', 'c++17', 'variadic-functions']","{'account_id': 9654827, 'reputation': 143, 'user_id': 7164767, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/Xf9zx.jpg?s=256&g=1', 'display_name': 'Dracam', 'link': 'https://stackoverflow.com/users/7164767/dracam'}",True,178,1,1,1572458738,1572454099,58630183,CC BY-SA 4.0,https://stackoverflow.com/questions/58630183/apply-function-to-each-element-in-tuple-cast-each-to-a-different-type-in-a-type,"Apply function to each element in tuple, cast each to a different type in a type pack, then pass as parameter pack",58630888.0,1572457935.0,,,,
732,"['c++', 'qt', 'static', 'linker']","{'account_id': 11209438, 'reputation': 99, 'user_id': 8223925, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--m3zzL4Wels/AAAAAAAAAAI/AAAAAAAAEHE/WIX3Xi2hDQE/photo.jpg?sz=256', 'display_name': 'Aaron Fine', 'link': 'https://stackoverflow.com/users/8223925/aaron-fine'}",True,678,1,2,1572456921,1572455564,58630567,CC BY-SA 4.0,https://stackoverflow.com/questions/58630567/const-vs-static-const-in-anonymous-namespace,const vs static const in anonymous namespace,58630822.0,,,,,
733,"['html', 'c++']","{'account_id': 14683197, 'reputation': 253, 'user_id': 12125739, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6e5bc3e8f62a5003206ad8fba56e2ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'ghostinecatnewyear', 'link': 'https://stackoverflow.com/users/12125739/ghostinecatnewyear'}",True,100,1,0,1572456733,1572439205,58625609,CC BY-SA 4.0,https://stackoverflow.com/questions/58625609/how-to-output-characters-of-my-language-to-html-file-in-c-correctly,How to output characters of my language to HTML file in C++ correctly?,58630852.0,1572443706.0,,,,
734,"['c++', 'perforce']","{'account_id': 5804291, 'reputation': 706, 'user_id': 4577467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh4.googleusercontent.com/-QeCEV_3eDeM/AAAAAAAAAAI/AAAAAAAAAE0/KhDbuC4MGs4/photo.jpg?sz=256', 'display_name': 'Mike Finch', 'link': 'https://stackoverflow.com/users/4577467/mike-finch'}",True,299,1,1,1572456489,1572455781,58630631,CC BY-SA 4.0,https://stackoverflow.com/questions/58630631/get-output-of-perforce-command-run-using-p4api,Get output of Perforce command run using p4api,58630794.0,,,,,
735,"['c++', 'constructor', 'member', 'initializer-list']","{'account_id': 6162122, 'reputation': 67, 'user_id': 4803349, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/3ddc0ee4a184f46b87b94c046711441e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robert Puscasu', 'link': 'https://stackoverflow.com/users/4803349/robert-puscasu'}",True,86,2,0,1572456222,1572452771,58629861,CC BY-SA 4.0,https://stackoverflow.com/questions/58629861/is-there-a-way-in-c-to-construct-an-object-by-specifying-each-member-variable,Is there a way in C++ to construct an object by specifying each member variable in a list?,58630719.0,,,,,
736,"['c++', 'integer']","{'account_id': 17001458, 'reputation': 1, 'user_id': 12298755, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBPK2Mp9DEpzdstXUAjzmnDnV62QeOJa_JvyyByWw=k-s256', 'display_name': 'PolarCosine', 'link': 'https://stackoverflow.com/users/12298755/polarcosine'}",True,32,1,0,1572455599,1572454623,58630339,CC BY-SA 4.0,https://stackoverflow.com/questions/58630339/i-need-help-creating-a-scoring-system-but-it-keeps-giving-me-an-error-the-comm,"I need help creating a scoring system, but it keeps giving me an error, the commented out integers are the parts giving me trouble",,,,,,
737,"['c++', 'zeromq', 'distributed-system', 'pyzmq', 'multi-agent']","{'account_id': 15188556, 'reputation': 43, 'user_id': 10959775, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SdPkU.jpg?s=256&g=1', 'display_name': 'Yacheng Zhou', 'link': 'https://stackoverflow.com/users/10959775/yacheng-zhou'}",True,2268,2,3,1572455469,1572414634,58619397,CC BY-SA 4.0,https://stackoverflow.com/questions/58619397/how-to-monitor-whether-a-zeromq-server-exists,How to monitor whether a ZeroMQ server exists?,58624356.0,1572434834.0,,,,
738,"['c++', 'codeblocks', 'wxwidgets']","{'account_id': 8596226, 'reputation': 53, 'user_id': 9011340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47902acf9ab6e4af36bec76d4a432966?s=256&d=identicon&r=PG&f=1', 'display_name': 'PaddleStroke', 'link': 'https://stackoverflow.com/users/9011340/paddlestroke'}",True,83,1,0,1572454096,1572451993,58629642,CC BY-SA 4.0,https://stackoverflow.com/questions/58629642/how-to-define-new-frame-type-in-wxsmith,How to define new frame type in wxSmith?,,1572452438.0,,,,
739,['c++'],"{'account_id': 10424277, 'reputation': 544, 'user_id': 8576325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0af7caf735d56084cf3d409f98dfd538?s=256&d=identicon&r=PG&f=1', 'display_name': 'Игорь Пугачев', 'link': 'https://stackoverflow.com/users/8576325/%d0%98%d0%b3%d0%be%d1%80%d1%8c-%d0%9f%d1%83%d0%b3%d0%b0%d1%87%d0%b5%d0%b2'}",True,127,3,4,1572453584,1572444664,58627277,,https://stackoverflow.com/questions/58627277/how-to-copy-few-variables-to-other-variable,How to copy few variables to other variable?,58629292.0,,1572491103.0,Needs details or clarity,,
740,['c++'],"{'account_id': 13150619, 'reputation': 1, 'user_id': 12298512, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-yhtueYV7_UM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reDF840UlmkNTZ3DcrhQVXIvD1kCw/photo.jpg?sz=256', 'display_name': 'Thomas Martin', 'link': 'https://stackoverflow.com/users/12298512/thomas-martin'}",False,37,1,0,1572452986,1572452700,58629839,CC BY-SA 4.0,https://stackoverflow.com/questions/58629839/rand-case-switch-runs-to-infinity-after-multiple-iterations,Rand() case switch runs to infinity after multiple iterations,,,,,,
741,"['android', 'c++', 'multithreading', 'android-ndk', 'arguments']","{'account_id': 3590726, 'reputation': 823, 'user_id': 2996857, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'gone', 'link': 'https://stackoverflow.com/users/2996857/gone'}",True,66,1,0,1572452553,1572450444,58629139,CC BY-SA 4.0,https://stackoverflow.com/questions/58629139/c-argument-changes-in-thread-function,c++ argument changes in thread function,58629574.0,1572452553.0,,,,
742,"['c++', 'arrays', 'for-loop', 'recursion', 'nested-loops']","{'account_id': 16999005, 'reputation': 185, 'user_id': 12296812, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c02c1d820534c39aa013cd953698ce73?s=256&d=identicon&r=PG&f=1', 'display_name': 'keanehui', 'link': 'https://stackoverflow.com/users/12296812/keanehui'}",True,94,2,-2,1572451534,1572447472,58628189,CC BY-SA 4.0,https://stackoverflow.com/questions/58628189/c-could-any-help-me-to-translate-this-for-loop-to-recursion-function,C++ - Could any help me to translate this for loop to recursion function?,58629244.0,1572451534.0,,,,
743,"['c++', 'binary-search-tree', 'vscode-debugger']","{'account_id': 16419053, 'reputation': 25, 'user_id': 11860768, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2636469813030902/picture?type=large', 'display_name': 'Hammad Nasir', 'link': 'https://stackoverflow.com/users/11860768/hammad-nasir'}",True,377,1,0,1572451217,1572386838,58616057,CC BY-SA 4.0,https://stackoverflow.com/questions/58616057/recursive-function-error-var-create-unable-to-create-variable-object,Recursive Function Error: &quot;-var-create: unable to create variable object&quot;,58629392.0,,,,,
744,"['c++', 'qt', 'qgraphicspixmapitem']","{'account_id': 9591760, 'reputation': 536, 'user_id': 7122385, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3c4d82a87a116270eab5b02a632b05ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eddy', 'link': 'https://stackoverflow.com/users/7122385/eddy'}",False,70,1,0,1572451211,1572448608,58628557,CC BY-SA 4.0,https://stackoverflow.com/questions/58628557/qgraphicspixmapitem-trigger-only-event-of-the-top-object,QGraphicsPixmapItem - trigger only event of the top object,,1572448763.0,,,,
745,"['c++', 'tensorflow', 'multiprocessing', 'c-api']","{'account_id': 4667111, 'reputation': 321, 'user_id': 3820662, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3814fbbdb8fa668b032c0bcc725d0a2f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user10333', 'link': 'https://stackoverflow.com/users/3820662/user10333'}",False,82,0,2,1572451067,1572451067,58629339,CC BY-SA 4.0,https://stackoverflow.com/questions/58629339/tensorflow-c-session-shared-among-forked-processes-stuck,TensorFlow c++ session shared among forked processes stuck,,,,,,
746,"['c++', 'unix']","{'account_id': 4278622, 'reputation': 1700, 'user_id': 3498667, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/07ce1e123a816ed08504262882b29504?s=256&d=identicon&r=PG', 'display_name': 'Neekobus', 'link': 'https://stackoverflow.com/users/3498667/neekobus'}",False,76,2,0,1572450175,1572445010,58627381,CC BY-SA 4.0,https://stackoverflow.com/questions/58627381/system-call-not-targeting-a-sub-shell,system() call NOT targeting a sub-shell?,,,,,,
747,"['c++', 'vector', 'compiler-errors', 'c++14', 'push-back']","{'account_id': 5469810, 'reputation': 1351, 'user_id': 6449910, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OvekE.jpg?s=256&g=1', 'display_name': 'SeSodesa', 'link': 'https://stackoverflow.com/users/6449910/sesodesa'}",True,208,2,1,1572449791,1572448402,58628485,CC BY-SA 4.0,https://stackoverflow.com/questions/58628485/pushing-a-string-to-a-private-member-vector,Pushing a string to a private member vector,58628813.0,1572448812.0,,,,
748,['c++'],"{'account_id': 16863740, 'reputation': 13, 'user_id': 12193935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad401105876a8db7c79b9714dd3c4232?s=256&d=identicon&r=PG&f=1', 'display_name': 'OkitaSan498', 'link': 'https://stackoverflow.com/users/12193935/okitasan498'}",True,103,1,-1,1572449675,1572448355,58628470,CC BY-SA 4.0,https://stackoverflow.com/questions/58628470/why-the-ifstream-does-not-read-anything,Why the ifstream does not read anything,58628793.0,,,,,
749,"['c++', 'undefined-behavior']","{'account_id': 13920379, 'reputation': 2002, 'user_id': 10050942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/896d0e87b08f04037bec7a1b3818b932?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Stephens', 'link': 'https://stackoverflow.com/users/10050942/daniel-stephens'}",False,104,0,5,1572449174,1572445333,58627496,,https://stackoverflow.com/questions/58627496/undefined-behaviour-during-compile-time-and-run-time,Undefined behaviour during compile time and run time,,1572449174.0,1572445671.0,Duplicate,,
750,"['c++', 'parallel-processing', 'c++17']","{'account_id': 4163187, 'reputation': 9721, 'user_id': 3414900, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/KlvbC.jpg?s=256&g=1', 'display_name': 'bartop', 'link': 'https://stackoverflow.com/users/3414900/bartop'}",True,187,1,3,1572449155,1572426658,58621898,CC BY-SA 4.0,https://stackoverflow.com/questions/58621898/data-race-in-parallelized-stdfor-each,Data race in parallelized std::for_each,58624286.0,,,,,
751,"['c++', 'go', 'cgo']","{'account_id': 11092361, 'reputation': 161, 'user_id': 8143761, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0022b8722e6bea163b17f3cfa97a2d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'quintin', 'link': 'https://stackoverflow.com/users/8143761/quintin'}",True,855,1,1,1572449109,1572156360,58577007,CC BY-SA 4.0,https://stackoverflow.com/questions/58577007/cgo-calling-functions-defined-in-a-c-that-are-in-namespaces,cgo Calling functions defined in a C++ (that are in namespaces),58587556.0,,,,,
752,['c++'],"{'account_id': 16742986, 'reputation': 11, 'user_id': 12102098, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCAT1k09z3tOTFeLKVKe_yH9RxDEwIS9H9OZcaMd64=k-s256', 'display_name': 'Muhammad Fahad Khawaja', 'link': 'https://stackoverflow.com/users/12102098/muhammad-fahad-khawaja'}",False,44,1,1,1572449096,1572444166,58627117,,https://stackoverflow.com/questions/58627117/perform-calculation-seperately-on-values-from-file-in-c,Perform calculation seperately on values from file in C++,,1572449096.0,1572452593.0,Duplicate,,
753,"['c++', 'c++11', 'pthreads', 'scheduling', 'mingw-w64']","{'account_id': 12343437, 'reputation': 45, 'user_id': 9005581, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19b0c8a8b03039c5edb7fda39a1ca4f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Badope', 'link': 'https://stackoverflow.com/users/9005581/badope'}",False,270,0,2,1572449056,1572448572,58628545,CC BY-SA 4.0,https://stackoverflow.com/questions/58628545/explanation-why-stdthis-threadsleep-for-sleep-time-differs-between-msvc-an,Explanation why std::this_thread::sleep_for() sleep time differs between MSVC and MinGW-GCC?,,1572449056.0,,,,
754,['c++'],"{'account_id': 16993230, 'reputation': 33, 'user_id': 12292322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a22b61e97716fe7470510e989f8069d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lu&#237;s F.', 'link': 'https://stackoverflow.com/users/12292322/lu%c3%ads-f'}",True,201,1,2,1572448849,1572447944,58628349,CC BY-SA 4.0,https://stackoverflow.com/questions/58628349/how-to-convert-a-stdstring-into-a-different-class-of-string,How to convert a std::string into a different class of string?,58628624.0,,,,,
755,"['c++', 'move-semantics']","{'account_id': 16327387, 'reputation': 13, 'user_id': 11791628, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/075082a07d0bc3dd09a1a380e00f9cf7?s=256&d=identicon&r=PG&f=1', 'display_name': 'johnjakal', 'link': 'https://stackoverflow.com/users/11791628/johnjakal'}",False,86,0,0,1572448679,1572447565,58628213,CC BY-SA 4.0,https://stackoverflow.com/questions/58628213/which-class-is-better-and-why,Which Class is better and why,,1572448679.0,,,,
756,"['c++', 'performance', 'c++11', 'coding-style', 'code-readability']","{'account_id': 5526868, 'reputation': 300, 'user_id': 4388103, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0338760ce6ea36039d670f930f6e609?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abs', 'link': 'https://stackoverflow.com/users/4388103/abs'}",True,69,4,0,1572448282,1572439468,58625675,,https://stackoverflow.com/questions/58625675/is-calling-a-small-function-twice-e-g-in-if-condition-and-body-preferable-to,Is calling a small function twice (e.g. in if condition and body) preferable to storing result in a local variable?,,1572448282.0,1572452756.0,Opinion-based,,
757,"['c++', 'algorithm', 'lambda', 'c++17', 'variant']","{'account_id': 14075723, 'reputation': 21, 'user_id': 10168063, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-nc44-jSdCKU/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rfOCN2UdwyzbWAGWgHycKiKwdhLw/mo/photo.jpg?sz=256', 'display_name': 'pinfante', 'link': 'https://stackoverflow.com/users/10168063/pinfante'}",False,70,1,0,1572447869,1572371956,58613063,CC BY-SA 4.0,https://stackoverflow.com/questions/58613063/how-to-use-an-stl-algo-on-a-container-of-variants,how to use an stl algo on a container of variants,,1572372269.0,,,,
758,"['c++', 'templates', 'new-operator', 'allocation']","{'user_type': 'does_not_exist', 'display_name': 'user12278897'}",True,57,1,0,1572447711,1572441516,58626285,CC BY-SA 4.0,https://stackoverflow.com/questions/58626285/tree-class-with-template-and-dynamic-allocation-for-children,Tree class with template and dynamic allocation for children,58628268.0,,,,,
759,"['c++', 'move-semantics']","{'account_id': 1858129, 'reputation': 371, 'user_id': 1683284, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh4.googleusercontent.com/-jN_lXPY1dNA/AAAAAAAAAAI/AAAAAAAAALU/2ymBxwHLbo0/photo.jpg?sz=256', 'display_name': 'Dan Forever', 'link': 'https://stackoverflow.com/users/1683284/dan-forever'}",True,468,1,1,1572447572,1572444583,58627248,CC BY-SA 4.0,https://stackoverflow.com/questions/58627248/passing-a-parameter-to-a-function-with-stdmove-is-there-a-difference-if-that,"Passing a parameter to a function with std::move, is there a difference if that parameter is declared as pass-by-value or with a move operand &amp;&amp;?",58627460.0,,,,,
760,"['c++', 'string', 'replace', 'substring']","{'account_id': 15448667, 'reputation': 561, 'user_id': 11144794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb6d431490a2e8a9d50745c9ffa07103?s=256&d=identicon&r=PG&f=1', 'display_name': 'kkxx', 'link': 'https://stackoverflow.com/users/11144794/kkxx'}",True,874,1,2,1572447201,1572444236,58627134,CC BY-SA 4.0,https://stackoverflow.com/questions/58627134/replace-a-substring-of-a-given-string-in-c,replace a substring of a given string in c++,58627225.0,1572447201.0,,,,
761,"['c++', 'hex', 'decimal', 'ostream']","{'account_id': 15448667, 'reputation': 561, 'user_id': 11144794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb6d431490a2e8a9d50745c9ffa07103?s=256&d=identicon&r=PG&f=1', 'display_name': 'kkxx', 'link': 'https://stackoverflow.com/users/11144794/kkxx'}",True,201,1,1,1572447169,1572428057,58622326,CC BY-SA 4.0,https://stackoverflow.com/questions/58622326/how-to-understand-the-default-format-of-cout,how to understand the default format of cout,58622494.0,1572447169.0,,,,
762,"['c++', 'qt', 'listview', 'qml', 'qabstractlistmodel']","{'account_id': 6075649, 'reputation': 9, 'user_id': 4743113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a32ce4ce63e406a8d662f0dd021b8d25?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emie', 'link': 'https://stackoverflow.com/users/4743113/emie'}",False,207,0,0,1572447119,1572365303,58611312,CC BY-SA 4.0,https://stackoverflow.com/questions/58611312/should-i-access-an-element-of-a-listview-outside-of-a-delegate-and-how,Should I access an element of a ListView outside of a delegate and How?,,1572447119.0,,,,
763,['c++'],"{'account_id': 16863740, 'reputation': 13, 'user_id': 12193935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad401105876a8db7c79b9714dd3c4232?s=256&d=identicon&r=PG&f=1', 'display_name': 'OkitaSan498', 'link': 'https://stackoverflow.com/users/12193935/okitasan498'}",True,67,1,-1,1572446760,1570698961,58319433,CC BY-SA 4.0,https://stackoverflow.com/questions/58319433/why-does-cin-not-w%ce%bfrk-again-after-eof,Why does &quot;cin&quot; not wοrk again after EOF?,58319788.0,1572446760.0,,,,
764,"['c++', 'string', 'char', 'type-conversion', 'int']","{'account_id': 17000397, 'reputation': 1, 'user_id': 12297925, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c028eb3a66af6d18591217d543833d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'ccolburn32', 'link': 'https://stackoverflow.com/users/12297925/ccolburn32'}",True,118,1,0,1572446567,1572445543,58627572,CC BY-SA 4.0,https://stackoverflow.com/questions/58627572/is-it-possible-to-add-two-indexes-of-a-string-to-a-character-to-then-convert-tha,Is it possible to add two indexes of a string to a character to then convert that character to an int in c++?,,1572446001.0,,,,
765,['c++'],"{'account_id': 16863740, 'reputation': 13, 'user_id': 12193935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad401105876a8db7c79b9714dd3c4232?s=256&d=identicon&r=PG&f=1', 'display_name': 'OkitaSan498', 'link': 'https://stackoverflow.com/users/12193935/okitasan498'}",False,80,0,0,1572446446,1572406472,58618384,CC BY-SA 4.0,https://stackoverflow.com/questions/58618384/why-can-i-not-use-stdcin-twice-even-if-i-used-clean-and-sync-methods,Why can I not use std::cin twice even if I used clean and sync methods?,,1572446446.0,,,,
