,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
757,['c++'],"{'account_id': 3691879, 'reputation': 5045, 'user_id': 3074280, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/8pIgB.jpg?s=256&g=1', 'display_name': 'nyarlathotep108', 'link': 'https://stackoverflow.com/users/3074280/nyarlathotep108'}",True,60,2,-1,1567024390,1567013285,1567014595.0,57697384,CC BY-SA 4.0,https://stackoverflow.com/questions/57697384/separate-member-function-from-its-class,Separate member function from its class,,,,,
758,"['c++', 'qt']","{'account_id': 2928174, 'reputation': 1361, 'user_id': 2509099, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6b943869aa8e032e04aae5d8b637d47c?s=256&d=identicon&r=PG', 'display_name': 'agent_bean', 'link': 'https://stackoverflow.com/users/2509099/agent-bean'}",True,217,1,-3,1567023648,1567022077,,57699252,,https://stackoverflow.com/questions/57699252/qt-how-to-pass-data-from-a-gui-to-another-thread,Qt How to pass data from a GUI to another thread,57699544.0,1567048067.0,Not suitable for this site,,
759,"['c++', 'cmake']","{'account_id': 7040332, 'reputation': 467, 'user_id': 5393006, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://graph.facebook.com/1062870793747734/picture?type=large', 'display_name': 'Tom Finet', 'link': 'https://stackoverflow.com/users/5393006/tom-finet'}",True,1122,2,0,1567023348,1567019848,1592644375.0,57698803,CC BY-SA 4.0,https://stackoverflow.com/questions/57698803/how-do-i-stop-cmake-from-compiling-with-cl,How do I stop cmake from compiling with cl?,57699239.0,,,,
760,['c++'],"{'account_id': 16578814, 'reputation': 3, 'user_id': 11979940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be5d21fb4c5517e6ee04d8dc7ae9f750?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rana Khan', 'link': 'https://stackoverflow.com/users/11979940/rana-khan'}",True,115,1,-3,1567022148,1567018268,1567022148.0,57698482,,https://stackoverflow.com/questions/57698482/how-to-convert-a-large-binary-number-to-decimal,How to convert a large binary number to decimal?,57698557.0,1567019391.0,Needs more focus,,
761,['c++'],"{'account_id': 10142945, 'reputation': 395, 'user_id': 7492073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b011b9767f7270961c2a19ebd889102?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gils', 'link': 'https://stackoverflow.com/users/7492073/gils'}",True,88,1,2,1567020461,1567020069,1567020461.0,57698839,,https://stackoverflow.com/questions/57698839/returning-a-pointer-to-a-member-and-assigning-it-to-a-reference-is-it-legal,Returning a pointer to a member and assigning it to a reference. Is it legal?,,1567020729.0,Duplicate,,
762,"['c++', 'r']","{'account_id': 10692365, 'reputation': 377, 'user_id': 7870777, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-bXP2G2daQwo/AAAAAAAAAAI/AAAAAAAAOuE/88B7dSP9h60/photo.jpg?sz=256', 'display_name': 'Isin Altinkaya', 'link': 'https://stackoverflow.com/users/7870777/isin-altinkaya'}",False,530,1,0,1567019495,1565711265,1565715814.0,57481285,CC BY-SA 4.0,https://stackoverflow.com/questions/57481285/how-to-fix-r-error-no-information-for-variable-cxx11-cxx11std-and-cxx11f,"How to fix R &quot;ERROR: no information for variable &#39;CXX11&#39;, &#39;CXX11STD&#39; and &#39;CXX11FLAGS&#39;&quot;",,,,,
763,"['c++', 'program-entry-point']","{'account_id': 16549589, 'reputation': 51, 'user_id': 11958275, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xD2TaT93kIU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfq-ofKSD-sVfoxuplUWXM2qTuD0A/photo.jpg?sz=256', 'display_name': 'Ghazanfar Ateeb', 'link': 'https://stackoverflow.com/users/11958275/ghazanfar-ateeb'}",True,121,1,2,1567019425,1567010513,1567011478.0,57696790,CC BY-SA 4.0,https://stackoverflow.com/questions/57696790/unusual-behavior-observed-while-calling-main-in-any-other-function-in-c,Unusual Behavior observed while calling main() in any other function in c++,,,,,
764,"['c++', 'qt']","{'account_id': 5682174, 'reputation': 369, 'user_id': 4492940, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bNnVc.png?s=256&g=1', 'display_name': 'gyok', 'link': 'https://stackoverflow.com/users/4492940/gyok'}",True,353,1,0,1567015364,1567009658,1567015364.0,57696630,CC BY-SA 4.0,https://stackoverflow.com/questions/57696630/how-fill-qpixmap-with-uchar-array-in-ppm-format,How fill QPixmap with uchar* array in PPM format,57696861.0,,,,
765,"['c++', 'makefile']","{'account_id': 9681798, 'reputation': 1313, 'user_id': 7183221, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/86c7680d9a8fe1fad9c200386bacc0fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'csguy', 'link': 'https://stackoverflow.com/users/7183221/csguy'}",True,402,3,0,1567015316,1567013077,1567013728.0,57697345,CC BY-SA 4.0,https://stackoverflow.com/questions/57697345/proper-makefile-dependency-list-c,Proper makefile dependency list (C++),57697847.0,,,,
766,"['c++', 'algorithm', 'containers', 'transform']","{'account_id': 14044544, 'reputation': 165, 'user_id': 10145167, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-l-Y_eVqgOgI/AAAAAAAAAAI/AAAAAAAADN4/f6zfkoR-LHI/photo.jpg?sz=256', 'display_name': 'Deb', 'link': 'https://stackoverflow.com/users/10145167/deb'}",True,67,1,0,1567015029,1567005668,1567015029.0,57695640,CC BY-SA 4.0,https://stackoverflow.com/questions/57695640/incorrect-output-when-modifying-the-value-from-an-array-to-another-one,Incorrect output when modifying the value from an array to another one,,,,,
767,"['c++', 'compiler-errors']","{'account_id': 16310995, 'reputation': 511, 'user_id': 11779635, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XU7ggLAizSo/AAAAAAAAAAI/AAAAAAAAAJU/Ypub74vQ42g/photo.jpg?sz=256', 'display_name': 'Pawan Nirpal', 'link': 'https://stackoverflow.com/users/11779635/pawan-nirpal'}",True,57,1,-1,1567014504,1567014285,1567014504.0,57697609,,https://stackoverflow.com/questions/57697609/invalid-use-of-member-when-trying-to-use-my-function,&quot;invalid use of member&quot; when trying to use my function,,1567014613.0,Not suitable for this site,,
768,"['c++', 'sfinae', 'detection-idiom']","{'account_id': 470244, 'reputation': 6436, 'user_id': 877329, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0b5c9fa7b8fa8139c1330b5fbbd5f934?s=256&d=identicon&r=PG', 'display_name': 'user877329', 'link': 'https://stackoverflow.com/users/877329/user877329'}",True,76,1,1,1567014407,1567010912,,57696886,CC BY-SA 4.0,https://stackoverflow.com/questions/57696886/sfinae-to-detect-operation-when-it-is-forbidden-to-call-with-temporary,SFINAE to detect operation when it is forbidden to call with temporary,57697445.0,,,,
769,"['c++', 'debugging', 'gdb']","{'account_id': 16554305, 'reputation': 9, 'user_id': 11961834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cacba48d443829ae1d436cb4fb4a9ac8?s=256&d=identicon&r=PG&f=1', 'display_name': 'dt1024', 'link': 'https://stackoverflow.com/users/11961834/dt1024'}",True,58,1,-3,1567013878,1567013531,,57697443,,https://stackoverflow.com/questions/57697443/is-there-something-like-a-backtrace-to-indicate-which-path-a-variable-has-reache,Is there something like a backtrace to indicate which path a variable has reached to its current value?,,1567048089.0,Needs details or clarity,,
770,"['c++', 'c++20']","{'account_id': 52941, 'reputation': 30052, 'user_id': 158285, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/53f7def58ca1dfdc13369dfd5e2aaace?s=256&d=identicon&r=PG', 'display_name': 'bradgonesurfing', 'link': 'https://stackoverflow.com/users/158285/bradgonesurfing'}",True,624,2,4,1567013852,1566986172,,57689696,CC BY-SA 4.0,https://stackoverflow.com/questions/57689696/can-you-return-range-based-views-from-functions-in-c2a,Can you return range based views from functions in c++2a?,57695367.0,,,,
771,"['c++', 'arrays', 'vector', 'subscript']","{'account_id': 1503251, 'reputation': 323, 'user_id': 1407220, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/abf9e348a0dbc4d23b5da119a3a139d4?s=256&d=identicon&r=PG', 'display_name': 'user1407220', 'link': 'https://stackoverflow.com/users/1407220/user1407220'}",True,126,1,2,1567013703,1567011519,1567013703.0,57697021,CC BY-SA 4.0,https://stackoverflow.com/questions/57697021/fortran-array-access-via-vector-subscripts-cpp-equivalent,"Fortran array access via vector subscripts, cpp equivalent",57697288.0,,,,
772,"['c++', 'c++17', 'stdoptional', 'std-variant']","{'account_id': 8929, 'reputation': 57534, 'user_id': 16287, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/Ogq0T.png?s=256&g=1', 'display_name': 'Drew Dormann', 'link': 'https://stackoverflow.com/users/16287/drew-dormann'}",True,741,3,14,1567012959,1567007726,1592644375.0,57696187,CC BY-SA 4.0,https://stackoverflow.com/questions/57696187/how-is-stdoptional-never-valueless-by-exception,How is std::optional never &quot;valueless by exception&quot;?,57696263.0,,,,
773,"['c++', 'inheritance']","{'account_id': 9748472, 'reputation': 2042, 'user_id': 7389018, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/Yg7tB.jpg?s=256&g=1', 'display_name': 'rrz0', 'link': 'https://stackoverflow.com/users/7389018/rrz0'}",True,962,5,1,1567012467,1566820801,1566821189.0,57657546,CC BY-SA 4.0,https://stackoverflow.com/questions/57657546/how-to-downcast-in-c-to-call-a-child-function-from-a-parent-instance,How to downcast in C++ to call a child function from a parent instance?,57657717.0,,,,
774,"['c++', 'qt', 'qchart']","{'account_id': 2064278, 'reputation': 10793, 'user_id': 1840146, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/JXdxm.png?s=256&g=1', 'display_name': 'Toerktumlare', 'link': 'https://stackoverflow.com/users/1840146/toerktumlare'}",True,1436,1,0,1567011652,1566997529,1567007330.0,57693139,CC BY-SA 4.0,https://stackoverflow.com/questions/57693139/qchart-slows-down-in-qt-application,QChart slows down in QT application,57697049.0,,,,
775,['c++'],"{'account_id': 16592012, 'reputation': 39, 'user_id': 11989955, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0440e16fa8c770f7c6110ea07c11f68b?s=256&d=identicon&r=PG&f=1', 'display_name': 'JimNastic', 'link': 'https://stackoverflow.com/users/11989955/jimnastic'}",True,58,1,0,1567007679,1567006428,1567006671.0,57695848,,https://stackoverflow.com/questions/57695848/this-member-function-is-not-getting-called-and-i-cant-figure-out-how-to-rectif,"This member function is not getting called, and I can&#39;t figure out how to rectify it",,1567069752.0,Needs details or clarity,,
776,['c++'],"{'account_id': 8819660, 'reputation': 291, 'user_id': 6589968, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0329ddb3307e5dd08d98056b915b6a9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gary Drocella', 'link': 'https://stackoverflow.com/users/6589968/gary-drocella'}",False,148,1,-1,1567007351,1566827364,1566829257.0,57659197,CC BY-SA 4.0,https://stackoverflow.com/questions/57659197/why-is-pointer-magically-becoming-null,Why is pointer magically becoming NULL?,,,,,
777,"['c++', 'c']","{'account_id': 4796691, 'reputation': 676, 'user_id': 10116440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5d5c9fa71ce4de6fd5bc6dd29956979?s=256&d=identicon&r=PG', 'display_name': 'Guerlando OCs', 'link': 'https://stackoverflow.com/users/10116440/guerlando-ocs'}",True,185,2,0,1567006113,1566758298,,57648736,CC BY-SA 4.0,https://stackoverflow.com/questions/57648736/creating-c-class-from-c-can-i-pass-c-objects-to-c-constructor-in-c,"Creating C++ class from C, can I pass C++ objects to C++ constructor in C?",,,,,
778,"['c++', 'qt', 'debugging', 'visual-studio-2017', 'backtrace']","{'account_id': 146340, 'reputation': 13473, 'user_id': 356726, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/PhH4C.gif?s=256&g=1', 'display_name': 'Horst Walter', 'link': 'https://stackoverflow.com/users/356726/horst-walter'}",True,148,1,0,1567006027,1566988245,,57690365,CC BY-SA 4.0,https://stackoverflow.com/questions/57690365/can-i-find-the-codeline-causing-the-crash-from-this-backtrace,Can I find the codeline causing the crash from this backtrace?,57695753.0,,,,
779,"['c++', 'time', 'kinect-v2']","{'account_id': 16591258, 'reputation': 31, 'user_id': 11989383, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-t8mXWsFGX1I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdO1-jA3r6nYoSz1Gg8EoV0pH4dQQ/photo.jpg?sz=256', 'display_name': 'yong cheng', 'link': 'https://stackoverflow.com/users/11989383/yong-cheng'}",False,24,0,3,1567005280,1566997963,1567005280.0,57693288,CC BY-SA 4.0,https://stackoverflow.com/questions/57693288/kinect-4-windows-cant-get-time-stamp,Kinect 4 Windows can&#39;t get time stamp,,,,,
780,"['c++', 'copy-constructor', 'rule-of-three']","{'account_id': 1781977, 'reputation': 1168, 'user_id': 1624459, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/74001e30fb9ec314dbfd4697298ad0f8?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1624459/dan'}",True,557,3,0,1567005081,1566509392,1566550484.0,57617286,CC BY-SA 4.0,https://stackoverflow.com/questions/57617286/attempting-to-reference-a-deleted-function-for-copy-constructor,&quot;attempting to reference a deleted function&quot; for copy constructor,57617622.0,,,,
781,"['java', 'c++']","{'user_type': 'does_not_exist', 'display_name': 'user11989823'}",False,47,1,0,1567004367,1567003063,1567003880.0,57694896,CC BY-SA 4.0,https://stackoverflow.com/questions/57694896/why-tcp-data-send-are-breaked-when-weak-connection,Why tcp data send are breaked when weak connection,,,,,
782,"['c++', 'ios', 'xcode', 'compilation', 'linker']","{'account_id': 3992003, 'reputation': 2587, 'user_id': 3290623, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/92ac216026ab4480156041a4fb68bff6?s=256&d=identicon&r=PG', 'display_name': 'Martin Mlostek', 'link': 'https://stackoverflow.com/users/3290623/martin-mlostek'}",False,113,0,0,1567004066,1566983869,1567003637.0,57688977,CC BY-SA 4.0,https://stackoverflow.com/questions/57688977/commenting-line-that-is-never-executed-leads-to-crash,Commenting line that is never executed leads to crash,,,,,
783,"['c++', 'functional-programming']","{'account_id': 16587843, 'reputation': 1, 'user_id': 11986721, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-oxHXr39B2Ws/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdq5EN2oAwh1MWFPaEXudwlIuzfFQ/photo.jpg?sz=256', 'display_name': 'pfmclaug', 'link': 'https://stackoverflow.com/users/11986721/pfmclaug'}",True,133,1,0,1567004048,1566960597,1567002179.0,57684433,CC BY-SA 4.0,https://stackoverflow.com/questions/57684433/passing-a-function-as-argument-through-two-functions-that-is-a-public-member-of,Passing a function as argument through two functions that is a public member of a class,,,,,
784,"['c++', 'depth-first-search']","{'account_id': 13818728, 'reputation': 301, 'user_id': 9974726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3154289e54c0fbf1d9626702d05d96c?s=256&d=identicon&r=PG&f=1', 'display_name': 'OgiciBumKacar', 'link': 'https://stackoverflow.com/users/9974726/ogicibumkacar'}",True,84,1,2,1567003959,1567001161,1567001285.0,57694313,CC BY-SA 4.0,https://stackoverflow.com/questions/57694313/minor-bug-in-c-dfs-question-in-a-big-test-case,Minor bug in C++ dfs question in a big test case,57695020.0,,,,
785,"['c++', 'optimization', 'constexpr', 'c++20']","{'account_id': 5230197, 'reputation': 1126, 'user_id': 4180822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee18bb1176dac3b5d0d0762af50c1fcc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jakub Klinkovsk&#253;', 'link': 'https://stackoverflow.com/users/4180822/jakub-klinkovsk%c3%bd'}",True,1377,1,31,1567002775,1566475749,1566478102.0,57609048,CC BY-SA 4.0,https://stackoverflow.com/questions/57609048/c20-constexpr-stdcopy-optimizations-for-run-time,C++20 constexpr std::copy optimizations for run-time,57609696.0,,,,
786,"['c++', 'windows', 'cmake', 'msys2', 'vcpkg']","{'account_id': 3649626, 'reputation': 7485, 'user_id': 3042117, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/dc6ec10c58136fc12bf83fe45001d672?s=256&d=identicon&r=PG', 'display_name': 'Iter Ator', 'link': 'https://stackoverflow.com/users/3042117/iter-ator'}",True,390,1,3,1567001426,1566568322,1566585175.0,57627767,CC BY-SA 4.0,https://stackoverflow.com/questions/57627767/vcpkg-is-not-able-to-find-cmake-cmd-when-installing-a-package,vcpkg is not able to find cmake.cmd when installing a package,57694396.0,,,,
787,"['c++', 'multithreading']","{'account_id': 16236120, 'reputation': 915, 'user_id': 11723575, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cdd33818e5c87485194d597b8bb2cbd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/11723575/adrian'}",True,302,1,4,1567001159,1567000374,,57694091,CC BY-SA 4.0,https://stackoverflow.com/questions/57694091/does-stdmutex-favor-the-thread-that-owns-it,Does std::mutex favor the thread that owns it?,57694312.0,,,,
788,"['c++', 'string', 'sorting', 'vector', 'c++14']","{'account_id': 12113624, 'reputation': 21, 'user_id': 8849138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b41787fc656144c1cbd29608811fb9fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Julian', 'link': 'https://stackoverflow.com/users/8849138/andrew-julian'}",True,48,1,-2,1567000754,1566999856,1567000754.0,57693915,,https://stackoverflow.com/questions/57693915/how-to-arrange-every-character-ascending-in-a-vector-with-words,How to arrange every character ascending in a vector with words?,57694172.0,1567001222.0,Needs details or clarity,,
789,"['c++', 'pointers']","{'account_id': 16134229, 'reputation': 43, 'user_id': 11647055, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3946c3eaa08785c197c18ccecb93abb7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martin M. ', 'link': 'https://stackoverflow.com/users/11647055/martin-m'}",True,66,1,2,1566999634,1566997051,1566999279.0,57692987,CC BY-SA 4.0,https://stackoverflow.com/questions/57692987/pass-class-object-to-two-objects,Pass class object to two objects,,,,,
790,"['c++', 'c']","{'account_id': 16390527, 'reputation': 1, 'user_id': 11839376, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gOtbdSzaFRI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re3iXvbpBNrvLjOda4uzNbdivG3Dg/photo.jpg?sz=256', 'display_name': 'CopiedFromStackoverflow', 'link': 'https://stackoverflow.com/users/11839376/copiedfromstackoverflow'}",False,285,1,-4,1566998755,1566998474,,57693470,CC BY-SA 4.0,https://stackoverflow.com/questions/57693470/how-and-why-is-uncompiled-c-c-sometimes-used,How and why is uncompiled C/C++ sometimes used?,,,,,
791,"['java', 'c++', 'pointers', 'strong-typing']","{'account_id': 12876198, 'reputation': 1, 'user_id': 9312820, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1612664422103816/picture?type=large', 'display_name': 'Bavel Ibrahim', 'link': 'https://stackoverflow.com/users/9312820/bavel-ibrahim'}",False,158,0,0,1566998253,1566998253,,57693390,CC BY-SA 4.0,https://stackoverflow.com/questions/57693390/besides-c-is-there-a-strongly-typed-language-that-has-pointers-and-does-poin,"Besides C++. is there a strongly typed language that has pointers, and does pointers have any influence on strongly typed languages?",,,,,
792,"['c++', 'inheritance', 'reference']","{'account_id': 10995021, 'reputation': 1, 'user_id': 8077546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b1b6190744785645b6034b8c8bdd125?s=256&d=identicon&r=PG&f=1', 'display_name': 'jigar bhanushali', 'link': 'https://stackoverflow.com/users/8077546/jigar-bhanushali'}",False,362,1,0,1566997198,1566994661,1566995299.0,57692250,CC BY-SA 4.0,https://stackoverflow.com/questions/57692250/how-do-i-access-reference-member-variable-from-derived-class,How do I access reference member variable from derived class?,,,,,
793,"['c++', 'linux', 'gcc', 'strip']","{'account_id': 2657822, 'reputation': 14485, 'user_id': 2298137, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/JN0cS.png?s=256&g=1', 'display_name': 'code_fodder', 'link': 'https://stackoverflow.com/users/2298137/code-fodder'}",True,633,1,2,1566996932,1566986889,,57689931,CC BY-SA 4.0,https://stackoverflow.com/questions/57689931/gcc-o2-is-smaller-then-gcc-o2-g-followed-by-strip-strip-all,gcc -O2 is smaller then gcc -O2 -g followed by strip --strip-all,57692959.0,,,,
794,"['c++', 'benchmarking', 'timing']","{'account_id': 15937527, 'reputation': 544, 'user_id': 11500265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/249c8bee3df73f631b724e416b6fee75?s=256&d=identicon&r=PG&f=1', 'display_name': 'Olaf', 'link': 'https://stackoverflow.com/users/11500265/olaf'}",True,327,2,2,1566996663,1566992721,,57691672,CC BY-SA 4.0,https://stackoverflow.com/questions/57691672/why-is-there-such-a-high-variability-in-runtime-for-adding-two-values,Why is there such a high variability in runtime for adding two values?,,,,,
795,"['c++', 'nuget', 'native', 'nuget-package']","{'account_id': 10666292, 'reputation': 1, 'user_id': 7852775, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ArgDt.png?s=256&g=1', 'display_name': 'CodeDummy-03', 'link': 'https://stackoverflow.com/users/7852775/codedummy-03'}",True,80,2,0,1566995231,1566978642,,57687422,CC BY-SA 4.0,https://stackoverflow.com/questions/57687422/native-nuget-package-installs-in-vs-but-no-reference-added-for-c-native-proj,Native Nuget Package Installs in VS But No Reference Added For C++ (Native) Projects,,,,,
796,"['c++', 'boost', 'boost-uuid']","{'account_id': 3208513, 'reputation': 10904, 'user_id': 2709018, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/p98Vl.png?s=256&g=1', 'display_name': 'myaut', 'link': 'https://stackoverflow.com/users/2709018/myaut'}",False,81,0,0,1566994631,1566994631,,57692237,CC BY-SA 4.0,https://stackoverflow.com/questions/57692237/x86-intrinsics-act-weird-in-boostuuidsoperator,x86 intrinsics act weird in boost::uuids::operator &lt;,,,,,
797,"['c++', 'qt', 'qicon']","{'account_id': 295205, 'reputation': 2212, 'user_id': 599484, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/38907a1ff475a70dc71663370685a1a1?s=256&d=identicon&r=PG', 'display_name': 'fyngyrz', 'link': 'https://stackoverflow.com/users/599484/fyngyrz'}",False,167,1,-1,1566994081,1566832755,1592644375.0,57660715,CC BY-SA 4.0,https://stackoverflow.com/questions/57660715/how-to-retrieve-the-icon-from-a-qpushbutton,How to retrieve the icon FROM a QPushButton?,,,,,
798,"['c++', 'c', 'cmake', 'compilation']","{'account_id': 2210105, 'reputation': 989, 'user_id': 6655884, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/15149dee2071f3de22a8ae40db9b43e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'PPP', 'link': 'https://stackoverflow.com/users/6655884/ppp'}",False,1022,0,1,1566993712,1566993224,1566993712.0,57691811,CC BY-SA 4.0,https://stackoverflow.com/questions/57691811/cross-compiling-with-clang-on-cmake-linker-does-not-support-armelf-linux-eabi,"Cross compiling with clang on cmake, linker does not support armelf_linux_eabi",,,,,
799,"['c++', 'string', 'vector', 'containers']","{'account_id': 16590094, 'reputation': 1, 'user_id': 11988480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97c4537a723c42ea2bf8c0e71a997b96?s=256&d=identicon&r=PG&f=1', 'display_name': 'sfgr', 'link': 'https://stackoverflow.com/users/11988480/sfgr'}",True,950,3,-1,1566993262,1566987425,1566988689.0,57690100,CC BY-SA 4.0,https://stackoverflow.com/questions/57690100/c-static-array-declaration-from-function-parameter,c++ static array declaration from function parameter,,,,,
800,"['c++', 'boost', 'network-programming', 'boost-asio']","{'account_id': 13202319, 'reputation': 94, 'user_id': 9535211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88b8e7dd65a80e92a17f29bb15698e0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Axel.A', 'link': 'https://stackoverflow.com/users/9535211/axel-a'}",True,367,1,2,1566993247,1566991547,,57691315,CC BY-SA 4.0,https://stackoverflow.com/questions/57691315/boost-asio-tcp-server-architecture,Boost ASIO TCP server architecture,57691818.0,,,,
801,"['c++', 'struct', 'initialization', 'new-operator']","{'account_id': 4958058, 'reputation': 921, 'user_id': 3990094, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8f85dae089a6c11339f051c01387f9f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'knowledge', 'link': 'https://stackoverflow.com/users/3990094/knowledge'}",True,166,1,3,1566992771,1566992115,1566992490.0,57691485,,https://stackoverflow.com/questions/57691485/c-structs-difference-between-new-type-and-new-type,"C++ structs, difference between new type; and new type()",,1566992880.0,Duplicate,,
802,"['c++', 'intellij-idea', 'clion']","{'account_id': 25438, 'reputation': 262940, 'user_id': 65387, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/c0377fc1b08293d3362611978913a32b?s=256&d=identicon&r=PG', 'display_name': 'mpen', 'link': 'https://stackoverflow.com/users/65387/mpen'}",True,186,1,2,1566992512,1566937474,,57681780,CC BY-SA 4.0,https://stackoverflow.com/questions/57681780/clion-permanent-language-injections-based-on-raw-string-literal,CLion: permanent language injections based on raw string literal?,57691609.0,,,,
803,"['c++', 'logging', 'log4cxx']","{'account_id': 1191792, 'reputation': 103, 'user_id': 1164376, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c74bcd28581e1fbcaedb46160220c4ed?s=256&d=identicon&r=PG', 'display_name': 'Ramachandran', 'link': 'https://stackoverflow.com/users/1164376/ramachandran'}",True,215,1,0,1566992338,1566990263,1592644375.0,57690952,CC BY-SA 4.0,https://stackoverflow.com/questions/57690952/two-log-lines-are-mixed-with-log4cxx-in-c,Two log lines are mixed with log4Cxx in c++,57691551.0,,,,
804,"['c++', 'multithreading', 'pthreads']","{'account_id': 13545497, 'reputation': 11, 'user_id': 9893637, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Domingos Ferreira Viana Neto', 'link': 'https://stackoverflow.com/users/9893637/domingos-ferreira-viana-neto'}",False,190,1,1,1566992062,1566958265,1566992062.0,57684222,CC BY-SA 4.0,https://stackoverflow.com/questions/57684222/how-to-make-a-memcpy-inside-of-an-thread-of-pthread,How to make a memcpy inside of an thread of pthread?,,,,,
