,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
415,"['c++', 'plugins', 'photoshop']","{'account_id': 416369, 'reputation': 15761, 'user_id': 791713, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/1d51e358999bd31439d3810486942e9b?s=256&d=identicon&r=PG', 'display_name': 'Niklas R', 'link': 'https://stackoverflow.com/users/791713/niklas-r'}",False,839,,0,2,1514438608,1326643067,1326645404.0,8871061,CC BY-SA 3.0,https://stackoverflow.com/questions/8871061/photoshop-sdk-is-it-possible-to-create-a-plugin-that-is-shown-as-a-layer-in-the,Photoshop SDK: is it possible to create a plugin that is shown as a layer in the layer-manager?,,,,,
416,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user1138939'}",True,9682,,6,6,1514333234,1326121444,,8790441,CC BY-SA 3.0,https://stackoverflow.com/questions/8790441/c-creating-classes-in-runtime,"C++, creating classes in runtime",,,,,
417,"['c++', 'for-loop', 'boolean']","{'account_id': 330652, 'reputation': 12289, 'user_id': 654891, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/156c04def2a7958f8254305ecffc9822?s=256&d=identicon&r=PG', 'display_name': 'Alexey Kukanov', 'link': 'https://stackoverflow.com/users/654891/alexey-kukanov'}",True,26335,8805221.0,8,57,1513773669,1326206933,1326211229.0,8805161,CC BY-SA 3.0,https://stackoverflow.com/questions/8805161/how-to-write-a-for-loop-over-bool-values-false-and-true,How to write a `for` loop over bool values (false and true),,,,,
418,"['c++', 'windbg']","{'account_id': 307961, 'reputation': 10171, 'user_id': 619570, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/P566f.jpg?s=256&g=1', 'display_name': 'Guillaume Paris', 'link': 'https://stackoverflow.com/users/619570/guillaume-paris'}",True,591,8951689.0,1,1,1513435634,1325522217,1513435634.0,8703163,CC BY-SA 3.0,https://stackoverflow.com/questions/8703163/windbg-coredump-analysis-address-with-bad,windbg coredump analysis address with &quot;bad&quot;,,,,,
419,"['c++', 'opencv']","{'account_id': 954426, 'reputation': 31669, 'user_id': 979987, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/pJhEk.jpg?s=256&g=1', 'display_name': 'Wookie88', 'link': 'https://stackoverflow.com/users/979987/wookie88'}",True,1342,8906702.0,4,3,1513420546,1326854476,1326878594.0,8904492,CC BY-SA 3.0,https://stackoverflow.com/questions/8904492/opencv-access-all-pixels-in-tetragon,opencv-access all pixels in tetragon,,,,,
420,"['c++', 'string', 'file-io']","{'account_id': 425304, 'reputation': 1614, 'user_id': 805830, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AnW48.jpg?s=256&g=1', 'display_name': 'phorgan1', 'link': 'https://stackoverflow.com/users/805830/phorgan1'}",True,9305,8737787.0,4,3,1513398599,1325730134,1513398599.0,8736862,CC BY-SA 3.0,https://stackoverflow.com/questions/8736862/whats-the-most-efficient-way-to-read-a-file-into-a-stdstring,What&#39;s the most efficient way to read a file into a std::string?,,,,,
421,"['c++', 'templates', 'static', 'macros']","{'account_id': 94513, 'reputation': 10085, 'user_id': 258009, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1ccdf76b2fb6a2c5e3c64e686b092ff0?s=256&d=identicon&r=PG', 'display_name': 'Component 10', 'link': 'https://stackoverflow.com/users/258009/component-10'}",True,4289,8912089.0,6,6,1513286696,1326897285,,8911897,CC BY-SA 3.0,https://stackoverflow.com/questions/8911897/detecting-a-function-in-c-at-compile-time,Detecting a function in C++ at compile time,,,,,
422,"['c++', 'visual-studio-2010', 'c++11', 'template-meta-programming', 'typetraits']","{'account_id': 140468, 'reputation': 47869, 'user_id': 346804, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/xZg8n.jpg?s=256&g=1', 'display_name': 'ronag', 'link': 'https://stackoverflow.com/users/346804/ronag'}",True,2451,8701344.0,3,3,1513126070,1325508978,1325509907.0,8701112,CC BY-SA 3.0,https://stackoverflow.com/questions/8701112/operator-overload-for-smart-pointers,operator&lt;&lt; overload for smart pointers,,,,,
423,"['c++', 'constants']","{'account_id': 1145390, 'reputation': 20966, 'user_id': 1128289, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/9gnmI.jpg?s=256&g=1', 'display_name': 'Praxeolitic', 'link': 'https://stackoverflow.com/users/1128289/praxeolitic'}",True,158946,8716406.0,4,166,1512138630,1325612371,1512138630.0,8716330,,https://stackoverflow.com/questions/8716330/purpose-of-returning-by-const-value,Purpose of returning by const value?,1408384690.0,Duplicate,,,
424,"['c++', 'templates', 'iterator']","{'account_id': 259071, 'reputation': 200645, 'user_id': 541686, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f2d0d2c0f7a83e2f8797a5ae79a324b6?s=256&d=identicon&r=PG', 'display_name': 'user541686', 'link': 'https://stackoverflow.com/users/541686/user541686'}",True,1517,8751527.0,4,6,1512058309,1325806344,,8751460,CC BY-SA 3.0,https://stackoverflow.com/questions/8751460/how-to-restrict-an-iterator-to-being-a-forward-iterator,How to restrict an iterator to being a forward iterator?,,,,,
425,"['c++', 'macos', 'root']","{'account_id': 206413, 'reputation': 3279, 'user_id': 455678, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ec6689b267447cdcd58fbe5d89332b25?s=256&d=identicon&r=PG', 'display_name': 'Lander', 'link': 'https://stackoverflow.com/users/455678/lander'}",True,4154,,1,8,1511891397,1326944777,1326944823.0,8920771,CC BY-SA 3.0,https://stackoverflow.com/questions/8920771/escalate-app-privileges-programmatically-os-x,Escalate App Privileges Programmatically OS X,,,,,
426,"['c++', 'templates', 'inheritance']","{'account_id': 968476, 'reputation': 47063, 'user_id': 991484, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/fc34739487a5e7e115acdbadf95c8fb3?s=256&d=identicon&r=PG', 'display_name': 'dtech', 'link': 'https://stackoverflow.com/users/991484/dtech'}",True,203584,8810635.0,6,132,1511285541,1326228085,1326228595.0,8810224,CC BY-SA 3.0,https://stackoverflow.com/questions/8810224/inheriting-from-a-template-class-in-c,Inheriting from a template class in c++,,,,,
427,"['c++', 'bison']","{'account_id': 232086, 'reputation': 17364, 'user_id': 496700, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/7e031ce7cb1d2f2c4f7b321d7d431e0e?s=256&d=identicon&r=PG', 'display_name': 'Amumu', 'link': 'https://stackoverflow.com/users/496700/amumu'}",True,5492,8794407.0,2,3,1510955502,1326138480,,8794239,CC BY-SA 3.0,https://stackoverflow.com/questions/8794239/can-flex-and-bison-accept-input-from-other-sources,Can flex and bison accept input from other sources?,,,,,
428,"['c++', 'ubuntu', 'makefile', 'cgal']","{'account_id': 763749, 'reputation': 1328, 'user_id': 790111, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/aa754f0d61d923932229b704fa8d3b1f?s=256&d=identicon&r=PG', 'display_name': 'widgg', 'link': 'https://stackoverflow.com/users/790111/widgg'}",True,2626,28127549.0,2,3,1510651637,1325986041,1340642143.0,8774643,CC BY-SA 3.0,https://stackoverflow.com/questions/8774643/makefile-for-cgal-libcgal8,makefile for CGAL (libcgal8),,,,,
429,"['c++', 'mutex']","{'account_id': 1140721, 'reputation': 83, 'user_id': 1124714, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5584ce5812cdb2bd440b4272175ac490?s=256&d=identicon&r=PG', 'display_name': 'WePro2', 'link': 'https://stackoverflow.com/users/1124714/wepro2'}",True,4575,8691075.0,1,1,1510061054,1325371961,1510061054.0,8690969,CC BY-SA 3.0,https://stackoverflow.com/questions/8690969/close-handle-to-a-mutex-in-another-process,Close handle to a mutex in another process,,,,,
430,"['c++', 'c++11', 'shared-ptr']","{'account_id': 887718, 'reputation': 7281, 'user_id': 926751, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/ae2e69f188b45be280369e4845d6c6ac?s=256&d=identicon&r=PG', 'display_name': 'mark', 'link': 'https://stackoverflow.com/users/926751/mark'}",True,10672,8947700.0,1,66,1509782226,1327091904,1349122125.0,8947579,CC BY-SA 3.0,https://stackoverflow.com/questions/8947579/why-isnt-there-a-stdshared-ptrt-specialisation,Why isn&#39;t there a std::shared_ptr&lt;T[]&gt; specialisation?,,,,,
431,"['c++', 'qt', 'filestream', 'qtextbrowser']","{'account_id': 410336, 'reputation': 4431, 'user_id': 782114, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/6c993b03f07768d58df18051c9880681?s=256&d=identicon&r=PG', 'display_name': 'iloahz', 'link': 'https://stackoverflow.com/users/782114/iloahz'}",True,27825,8846822.0,2,6,1509752512,1326435446,1326435760.0,8846691,CC BY-SA 3.0,https://stackoverflow.com/questions/8846691/how-to-append-text-in-a-qtextbrowser-in-qt,How to append text in a QTextBrowser in QT?,,,,,
432,['c++'],"{'account_id': 65174, 'reputation': 17557, 'user_id': 192001, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/433bc3432389b34a9461e14fa3a5505f?s=256&d=identicon&r=PG', 'display_name': 'GabiMe', 'link': 'https://stackoverflow.com/users/192001/gabime'}",True,16064,8815308.0,6,31,1509531452,1326263960,1326264821.0,8815164,CC BY-SA 3.0,https://stackoverflow.com/questions/8815164/c-wrapping-vectorchar-with-istream,C++: Wrapping vector&lt;char&gt; with istream,,,,,
433,"['c++', 'gcc', 'aptana3']","{'user_type': 'does_not_exist', 'display_name': 'user959129'}",True,2516,,5,0,1509272242,1326458084,1326494045.0,8850666,CC BY-SA 3.0,https://stackoverflow.com/questions/8850666/gcc-fails-to-find-a-library-to-link,gcc fails to find a library to link,,,,,
434,"['c++', 'windows', 'winapi', 'screen-resolution']","{'account_id': 261440, 'reputation': 1666, 'user_id': 545616, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e82ebfb53795082e2d2e3737d7b77cd6?s=256&d=identicon&r=PG', 'display_name': 'Nate Koppenhaver', 'link': 'https://stackoverflow.com/users/545616/nate-koppenhaver'}",True,106735,8690641.0,2,37,1508554082,1325366348,1495541430.0,8690619,,https://stackoverflow.com/questions/8690619/how-to-get-screen-resolution-in-c,How to get screen resolution in C++?,1325368874.0,exact duplicate,,,
435,"['c++', 'algorithm', 'bin-packing']","{'account_id': 1104091, 'reputation': 3016, 'user_id': 1095875, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e3ddddb55141eefcf5e318edbbc58c25?s=256&d=identicon&r=PG&f=1', 'display_name': 'HardCoder', 'link': 'https://stackoverflow.com/users/1095875/hardcoder'}",True,11948,8881104.0,2,8,1508339047,1326722011,1326722789.0,8880975,,https://stackoverflow.com/questions/8880975/is-there-a-c-source-lib-to-solve-2d-bin-packing-with-a-rectangular-bin-not-sq,Is there a c++ source/lib to solve 2D Bin Packing with a rectangular bin (not square) and rotation?,1508340120.0,Not suitable for this site,,,
436,"['c++', 'malloc']","{'account_id': 1189440, 'reputation': 107, 'user_id': 1162637, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9df7dbf7afabc7188830891f707de76b?s=256&d=identicon&r=PG', 'display_name': 'Al5678', 'link': 'https://stackoverflow.com/users/1162637/al5678'}",True,6566,8955612.0,6,0,1508311046,1327171258,1327181242.0,8955599,CC BY-SA 3.0,https://stackoverflow.com/questions/8955599/malloc-and-free-multiple-pointers,Malloc and free multiple pointers,,,,,
437,"['c++', 'wxwidgets', 'codeblocks']","{'account_id': 375818, 'reputation': 635, 'user_id': 726872, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/kpgjF.jpg?s=256&g=1', 'display_name': 'Rohan Bojja', 'link': 'https://stackoverflow.com/users/726872/rohan-bojja'}",True,2481,9026666.0,2,1,1508165202,1327617299,1327622452.0,9026478,CC BY-SA 3.0,https://stackoverflow.com/questions/9026478/how-to-convert-a-wxstring-to-int-for-using-arithmetic-operations,How to convert a wxString to Int for using arithmetic operations?,,,,,
438,"['c++', 'localtime']","{'account_id': 160316, 'reputation': 987, 'user_id': 380278, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4084d9720099a0734fc77d90a179128d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon', 'link': 'https://stackoverflow.com/users/380278/jon'}",True,11731,8824328.0,2,6,1507674350,1326304377,,8824156,CC BY-SA 3.0,https://stackoverflow.com/questions/8824156/c-localtime-when-changing-timezone,c++ localtime when changing timezone,,,,,
439,"['c++', 'visual-studio-2010', 'visual-c++']","{'account_id': 326231, 'reputation': 2284, 'user_id': 647898, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8a82af8108d3c651d08a4ecb4386828c?s=256&d=identicon&r=PG', 'display_name': 'jhasse', 'link': 'https://stackoverflow.com/users/647898/jhasse'}",True,7080,8962754.0,2,3,1507617535,1327246418,,8962196,CC BY-SA 3.0,https://stackoverflow.com/questions/8962196/visual-c-2010-cl-exe-exit-code-5,Visual C++ 2010 - CL.exe exit code 5,,,,,
440,"['c++', 'list', 'parallel-processing', 'openmp']","{'account_id': 458663, 'reputation': 945, 'user_id': 858695, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e33c148b476b162b14541e2ddac94ba3?s=256&d=identicon&r=PG', 'display_name': 'mshang', 'link': 'https://stackoverflow.com/users/858695/mshang'}",True,14653,8714783.0,5,21,1507210287,1325382409,,8691459,CC BY-SA 3.0,https://stackoverflow.com/questions/8691459/how-do-i-parallelize-a-for-loop-through-a-c-stdlist-using-openmp,How do I parallelize a for loop through a C++ std::list using OpenMP?,,,,,
441,"['c++', 'c++11']","{'account_id': 127682, 'reputation': 6705, 'user_id': 325016, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/84dd218304770335d0a408867d8cc407?s=256&d=identicon&r=PG', 'display_name': 'aCuria', 'link': 'https://stackoverflow.com/users/325016/acuria'}",True,45738,9056283.0,4,80,1507201644,1327855265,1327867020.0,9054774,,https://stackoverflow.com/questions/9054774/difference-between-stdfunction-and-a-standard-function-pointer,Difference between std::function&lt;&gt; and a standard function pointer?,1488222593.0,Duplicate,,,
442,"['c++', 'c', 'linux', 'io']","{'account_id': 114539, 'reputation': 15738, 'user_id': 301132, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/cb705ae59b0e93bd790c0a4f8060cc50?s=256&d=identicon&r=PG', 'display_name': 'Bao Le', 'link': 'https://stackoverflow.com/users/301132/bao-le'}",True,33212,8812974.0,2,18,1507042817,1326244848,,8812959,CC BY-SA 3.0,https://stackoverflow.com/questions/8812959/how-to-read-linux-file-permission-programmatically-in-c-c,How to read linux file permission programmatically in C/C++,,,,,
443,"['c++', 'c++11', 'shared-ptr', 'atomic']","{'account_id': 359424, 'reputation': 27196, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,6047,8980482.0,2,11,1504804519,1327363015,1327425467.0,8980328,CC BY-SA 3.0,https://stackoverflow.com/questions/8980328/why-is-stdshared-ptr-using-atomic-cpu-operations,why is std::shared_ptr using atomic cpu operations,,,,,
444,"['c++', 'c', 'windows', 'sdk', 'itunes']","{'account_id': 416369, 'reputation': 15761, 'user_id': 791713, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/1d51e358999bd31439d3810486942e9b?s=256&d=identicon&r=PG', 'display_name': 'Niklas R', 'link': 'https://stackoverflow.com/users/791713/niklas-r'}",True,1493,9055807.0,3,4,1504765591,1327862966,,9055737,,https://stackoverflow.com/questions/9055737/where-is-the-c-c-itunes-api-not-com,Where is the C/C++ iTunes API? (not COM!),1504796896.0,Not suitable for this site,,,
445,"['c++', 'c', 'linux', 'gcc']","{'account_id': 349319, 'reputation': 22998, 'user_id': 684534, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/312ea8166ed61ad2d348a69fbc2fb505?s=256&d=identicon&r=PG', 'display_name': 'Cartesius00', 'link': 'https://stackoverflow.com/users/684534/cartesius00'}",True,22409,8859967.0,3,26,1504732224,1326494976,1326495443.0,8858328,,https://stackoverflow.com/questions/8858328/poll-vs-epoll-insight,poll vs. epoll insight,1457947972.0,Duplicate,,,
446,"['c++', 'arrays', 'compiler-construction', 'rose-compiler-framework']","{'account_id': 1205023, 'reputation': 11, 'user_id': 1174877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/423e0ee684e1f14aa5901a3be2b73f5f?s=256&d=identicon&r=PG', 'display_name': 'JKK', 'link': 'https://stackoverflow.com/users/1174877/jkk'}",False,371,,0,1,1504125183,1327735366,1504125183.0,9043661,CC BY-SA 3.0,https://stackoverflow.com/questions/9043661/accessing-arrays-in-rose-compiler,Accessing Arrays in Rose Compiler,,,,,
447,"['c++', 'pointers', 'segmentation-fault']","{'user_type': 'does_not_exist', 'display_name': 'user114518'}",True,1489,8934665.0,1,1,1503845494,1326993742,1503845494.0,8930433,CC BY-SA 3.0,https://stackoverflow.com/questions/8930433/segmentation-fault-in-constructor,Segmentation Fault in constructor,,,,,
448,"['c++', 'visual-studio-2010', 'hook']","{'account_id': 364286, 'reputation': 95, 'user_id': 708592, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9541547aa7e8860dc16a00e4bf0e4f73?s=256&d=identicon&r=PG', 'display_name': 'Kr0nZ', 'link': 'https://stackoverflow.com/users/708592/kr0nz'}",True,2873,9047119.0,1,1,1503762526,1327767978,,9046817,CC BY-SA 3.0,https://stackoverflow.com/questions/9046817/c-tounicodeex-not-recognizing-shift-key-unless-i-have-a-messgaebox,C++ ToUnicodeEx() not recognizing shift key unless i have a messgaebox(),,,,,
449,"['c++', 'vtable', 'virtual-inheritance', 'memory-layout', 'vptr']","{'account_id': 383149, 'reputation': 14781, 'user_id': 738811, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/e49dde252b7e0e32f5e8a6c86d61682e?s=256&d=identicon&r=PG', 'display_name': 'scdmb', 'link': 'https://stackoverflow.com/users/738811/scdmb'}",True,3475,9048159.0,3,3,1503586865,1327780268,1442182281.0,9048053,CC BY-SA 3.0,https://stackoverflow.com/questions/9048053/virtual-inheritance-and-empty-vtable-in-base-class,Virtual inheritance and empty vtable in base class,,,,,
450,"['c++', 'eclipse', 'c++11', 'ide', 'eclipse-cdt']","{'account_id': 1105665, 'reputation': 2714, 'user_id': 1097105, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/b3b78f83a3e99f57a444ddc1ededbb84?s=256&d=identicon&r=PG', 'display_name': 'engineerX', 'link': 'https://stackoverflow.com/users/1097105/engineerx'}",True,5085,9812303.0,3,8,1503575796,1326770258,1495542073.0,8889260,CC BY-SA 3.0,https://stackoverflow.com/questions/8889260/eclipse-cdt-indexing-and-stdunique-ptr,Eclipse CDT indexing and std::unique_ptr,,,,,
451,"['c++', 'algorithm', 'graph', 'tree', 'tail-recursion']","{'account_id': 287824, 'reputation': 38382, 'user_id': 587884, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/11a0d222c5e2951d47f69a462fc14402?s=256&d=identicon&r=PG', 'display_name': 'Heisenbug', 'link': 'https://stackoverflow.com/users/587884/heisenbug'}",True,3968,8970836.0,3,8,1503504796,1327316092,1592644375.0,8970500,CC BY-SA 4.0,https://stackoverflow.com/questions/8970500/visit-a-tree-or-graph-structure-using-tail-recursion,Visit a tree or graph structure using tail recursion,,,,,
452,"['c++', 'short-circuiting']","{'account_id': 1172617, 'reputation': 41, 'user_id': 1149438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8eca8525c6f6cc7c02f02ec5d02c2cee?s=256&d=identicon&r=PG', 'display_name': 'user1149438', 'link': 'https://stackoverflow.com/users/1149438/user1149438'}",True,474,,3,3,1503450635,1326557336,1503450635.0,8863425,CC BY-SA 3.0,https://stackoverflow.com/questions/8863425/c-short-circuit-evaluation,C++ Short Circuit Evaluation,,,,,
453,"['c++', 'fltk']","{'account_id': 392212, 'reputation': 20809, 'user_id': 753341, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/RDsrQ.jpg?s=256&g=1', 'display_name': 'ApprenticeHacker', 'link': 'https://stackoverflow.com/users/753341/apprenticehacker'}",True,257,8808889.0,1,1,1502978461,1326200584,1375364244.0,8803696,CC BY-SA 3.0,https://stackoverflow.com/questions/8803696/can-anyone-demonstrate-fl-filename-list,Can anyone demonstrate fl_filename_list?,,,,,
454,"['c++', 'visual-c++', 'opencv']","{'account_id': 1168322, 'reputation': 1326, 'user_id': 1146097, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5ed6dc77cc8b2359c920287cf58a1763?s=256&d=identicon&r=PG', 'display_name': 'AMCoded', 'link': 'https://stackoverflow.com/users/1146097/amcoded'}",True,24158,9543212.0,3,10,1502958432,1326390617,1330071336.0,8839769,CC BY-SA 3.0,https://stackoverflow.com/questions/8839769/opencv-add-columns-to-a-matrix,OpenCV Add columns to a matrix,,,,,
455,"['c++', 'class', 'redefinition']","{'account_id': 1191067, 'reputation': 861, 'user_id': 1163842, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/6fH0j.jpg?s=256&g=1', 'display_name': 'Mister R2', 'link': 'https://stackoverflow.com/users/1163842/mister-r2'}",True,25761,8964201.0,4,12,1502910501,1327262176,1327268325.0,8964164,CC BY-SA 3.0,https://stackoverflow.com/questions/8964164/single-class-has-a-class-redefinition-error,Single class has a Class Redefinition Error,,,,,
456,"['c++', 'templates', 'constructor', 'initializer-list']","{'account_id': 1140381, 'reputation': 275, 'user_id': 1124480, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/ce9d165ba9b372e9836d261abfe503a1?s=256&d=identicon&r=PG', 'display_name': 'xucheng', 'link': 'https://stackoverflow.com/users/1124480/xucheng'}",True,2929,,3,2,1502893001,1325941612,1502893001.0,8769911,CC BY-SA 3.0,https://stackoverflow.com/questions/8769911/pass-class-constructor-through-template-argument-in-c,Pass class Constructor through template argument in C++,,,,,
457,['c++'],"{'account_id': 125053, 'reputation': 7873, 'user_id': 320570, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/da52e85c547b2cc28d891fdcb7858911?s=256&d=identicon&r=PG', 'display_name': 'Jimm', 'link': 'https://stackoverflow.com/users/320570/jimm'}",True,272,8900155.0,4,5,1502629159,1326826756,1502629159.0,8900112,CC BY-SA 3.0,https://stackoverflow.com/questions/8900112/c-specifying-data-length-with-data-type-declaration,c++ specifying data length with data type declaration,,,,,
458,"['c++', 'matlab-engine', 'matlab']","{'account_id': 386861, 'reputation': 21833, 'user_id': 744859, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0e0ac290b833189cfaab8b5b060db879?s=256&d=identicon&r=PG', 'display_name': 'Jav_Rock', 'link': 'https://stackoverflow.com/users/744859/jav-rock'}",True,501,10801103.0,2,4,1502438978,1326888525,1337986355.0,8909861,CC BY-SA 3.0,https://stackoverflow.com/questions/8909861/undefined-function-or-method-in-matlab-engine-command-window,&quot;??? Undefined function or method&quot; in Matlab Engine command window,,,,,
459,"['c++', 'visual-studio-2010', 'matlab', 'matlab-engine']","{'account_id': 386861, 'reputation': 21833, 'user_id': 744859, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0e0ac290b833189cfaab8b5b060db879?s=256&d=identicon&r=PG', 'display_name': 'Jav_Rock', 'link': 'https://stackoverflow.com/users/744859/jav-rock'}",True,14076,8802103.0,4,10,1502287078,1326184528,1341990207.0,8800439,CC BY-SA 3.0,https://stackoverflow.com/questions/8800439/problems-including-matlab-engine-h-for-c-code,Problems including MATLAB &quot;engine.h&quot; for C++ code,,,,,
460,"['c++', 'qt', 'qt-creator']","{'account_id': 147796, 'reputation': 2064, 'user_id': 359170, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/b09755c6fb3c4047540d2bd4afb3a06a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hamed', 'link': 'https://stackoverflow.com/users/359170/hamed'}",True,1781,8930059.0,3,2,1501745530,1326991734,1327002313.0,8929932,CC BY-SA 3.0,https://stackoverflow.com/questions/8929932/why-isnt-my-c-qt-program-doing-anything,Why isn&#39;t my C++/Qt program doing anything?,,,,,
461,"['c++', 'pointers', 'matrix', 'initialization', 'dynamic-arrays']","{'account_id': 1025034, 'reputation': 2355, 'user_id': 1034537, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/d3e5cc4a664610a4b6bf301a5aa47fb8?s=256&d=identicon&r=PG', 'display_name': 'BLaZuRE', 'link': 'https://stackoverflow.com/users/1034537/blazure'}",True,120,9050916.0,3,2,1501434811,1327810410,1501434811.0,9050875,CC BY-SA 3.0,https://stackoverflow.com/questions/9050875/how-to-initialize-pointer-to-pointer-with-premade-data,How to initialize pointer to pointer with premade data?,,,,,
462,"['c++', 'linux', 'debugging', 'eclipse-cdt']","{'account_id': 1203381, 'reputation': 1093, 'user_id': 1173593, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/Baswo.jpg?s=256&g=1', 'display_name': 'antpetr89', 'link': 'https://stackoverflow.com/users/1173593/antpetr89'}",True,11323,,3,3,1501417636,1327674276,1327674419.0,9034700,CC BY-SA 3.0,https://stackoverflow.com/questions/9034700/how-to-use-ifdef-debug-on-linux,How to use #ifdef _DEBUG on Linux?,,,,,
463,"['c++', 'memory', 'stl', 'vector']","{'account_id': 38717, 'reputation': 63109, 'user_id': 111307, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/Sdydt.png?s=256&g=1', 'display_name': 'bobobobo', 'link': 'https://stackoverflow.com/users/111307/bobobobo'}",True,933,9021156.0,3,1,1500987507,1327593304,1495535553.0,9020933,,https://stackoverflow.com/questions/9020933/how-can-i-recover-the-memory-from-a-stdvector,How can I recover the memory from a std::vector?,1327595245.0,exact duplicate,,,
464,"['algorithm', 'stl', 'c++']","{'account_id': 1173961, 'reputation': 201, 'user_id': 1150422, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/25d9dbdd60d2bf9a49788f3407f29de8?s=256&d=identicon&r=PG', 'display_name': 'delphi316', 'link': 'https://stackoverflow.com/users/1150422/delphi316'}",True,7988,9034546.0,7,3,1500937916,1327673061,1327677901.0,9034388,CC BY-SA 3.0,https://stackoverflow.com/questions/9034388/c-how-to-make-find-if-not-only-return-the-first-object-for-which-applying-pred,C++ How to make find_if not only return the first object for which applying pred to it is true,,,,,
