,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
269,"['c++', 'buffer', 'gdi', 'flicker']","{'account_id': 1411484, 'reputation': 21, 'user_id': 1337980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e193db69f5a5446a96aefcc152a0022?s=256&d=identicon&r=PG', 'display_name': 'Senith', 'link': 'https://stackoverflow.com/users/1337980/senith'}",False,326,,0,1,1566278251,1337204688,1566278251.0,10627158,CC BY-SA 4.0,https://stackoverflow.com/questions/10627158/form-flickers-madly-on-resize,Form Flickers Madly on Resize,,,,,,
270,"['c++', 'fonts', 'pixel']","{'account_id': 118337, 'reputation': 165511, 'user_id': 309308, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/dd7e03fbbfcabd4675844173ec5390d2?s=256&d=identicon&r=PG', 'display_name': 'Michael Mrozek', 'link': 'https://stackoverflow.com/users/309308/michael-mrozek'}",True,1814,10474323.0,1,0,1566257238,1336335668,1592644375.0,10473941,CC BY-SA 4.0,https://stackoverflow.com/questions/10473941/get-pixel-representation-of-a-string-rendered-in-a-given-font,Get pixel representation of a string rendered in a given font,,,,,,
271,"['c++', 'eclipse', 'include', 'eclipse-cdt', 'include-path']","{'account_id': 306214, 'reputation': 1251, 'user_id': 616827, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/616827/jeff'}",True,199856,10804034.0,15,64,1566253584,1338311440,1338312377.0,10803685,CC BY-SA 3.0,https://stackoverflow.com/questions/10803685/eclipse-cdt-symbol-cout-could-not-be-resolved,Eclipse CDT: Symbol &#39;cout&#39; could not be resolved,1406469433.0,,,,,
272,"['c++', 'c++11', 'attributes', 'noreturn']","{'account_id': 219658, 'reputation': 60893, 'user_id': 476681, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/v9mVv.jpg?s=256&g=1', 'display_name': 'BЈовић', 'link': 'https://stackoverflow.com/users/476681/b%d0%88%d0%be%d0%b2%d0%b8%d1%9b'}",True,44591,10538363.0,5,229,1566243460,1336666945,1504204776.0,10538291,CC BY-SA 3.0,https://stackoverflow.com/questions/10538291/what-is-the-point-of-noreturn,What is the point of noreturn?,,,,,,
273,"['c++', 'algorithm', 'loops', 'combinations', 'lego-mindstorms']","{'account_id': 1440889, 'reputation': 694, 'user_id': 1361078, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/39e9fe3f6ea1a59efc14d5bd21c3ccdc?s=256&d=identicon&r=PG', 'display_name': 'Stefan4024', 'link': 'https://stackoverflow.com/users/1361078/stefan4024'}",True,1341,10396656.0,2,6,1566227978,1335865787,1566227978.0,10396058,CC BY-SA 4.0,https://stackoverflow.com/questions/10396058/number-of-combinations-with-lego-plastic-bricks-c,Number of combinations with LEGO plastic bricks C++,,,,,,
274,"['c++', 'backwards-compatibility', 'abi']","{'account_id': 1477359, 'reputation': 1734, 'user_id': 1387445, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e3543dfbfe45f53efa4b6e5da593a8bc?s=256&d=identicon&r=PG', 'display_name': 'V&#237;ctor Fern&#225;ndez', 'link': 'https://stackoverflow.com/users/1387445/v%c3%adctor-fern%c3%a1ndez'}",True,433,10536972.0,2,12,1564510024,1336662327,1336821911.0,10536896,CC BY-SA 3.0,https://stackoverflow.com/questions/10536896/does-reordering-public-non-virtual-methods-in-a-stand-alone-class-break-abi,Does reordering public non-virtual methods in a stand-alone class break ABI?,,,,,,
275,"['c++', 'inheritance']","{'account_id': 1277146, 'reputation': 5351, 'user_id': 1232138, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/5b2c240bb9e351682ec4d943b5e37eb1?s=256&d=identicon&r=PG', 'display_name': 'user1232138', 'link': 'https://stackoverflow.com/users/1232138/user1232138'}",True,32570,10472858.0,1,93,1564123644,1336327238,,10472848,CC BY-SA 3.0,https://stackoverflow.com/questions/10472848/conversion-from-derived-to-base-exists-but-is-inaccessible,conversion from derived * to base * exists but is inaccessible,,,,,,
276,"['c++', 'c++11']","{'account_id': 468829, 'reputation': 8337, 'user_id': 875044, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/19f2cbd347ab25e98b5aa05ee5673453?s=256&d=identicon&r=PG', 'display_name': 'Kan Li', 'link': 'https://stackoverflow.com/users/875044/kan-li'}",True,905,10579842.0,3,2,1563554529,1336978307,,10578627,,https://stackoverflow.com/questions/10578627/whats-the-timeline-of-a-gc-implementation-in-mainstream-c-compilers,What&#39;s the timeline of a GC implementation in mainstream C++ compilers?,,1337016183.0,not constructive,,,
277,"['c++', 'floating-point', 'key', 'unordered-map']","{'account_id': 1525904, 'reputation': 55, 'user_id': 1424359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66e93649a477fdd90cacb42e78a16cca?s=256&d=identicon&r=PG', 'display_name': 'user1424359', 'link': 'https://stackoverflow.com/users/1424359/user1424359'}",True,2844,10804754.0,5,5,1563441707,1338315152,1338383904.0,10804455,CC BY-SA 3.0,https://stackoverflow.com/questions/10804455/c-generate-key-for-unordered-map-from-3-floats-values,c++ generate key for unordered_map from 3 floats values,,,,,,
278,"['c++', 'linux', 'gcc', 'posix']","{'account_id': 358303, 'reputation': 2253, 'user_id': 698991, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/15dae6ecda333025a0b344c315d6f6ba?s=256&d=identicon&r=PG', 'display_name': 'heavy rocker dude', 'link': 'https://stackoverflow.com/users/698991/heavy-rocker-dude'}",True,2518,,2,4,1563242341,1338319251,,10805323,CC BY-SA 3.0,https://stackoverflow.com/questions/10805323/interactive-brokers-c-pos-api-example,Interactive Brokers C++ POS API example?,,,,,,
279,"['c++', 'winapi', 'combobox', 'scrollbar', 'win32gui']","{'account_id': 273863, 'reputation': 1274, 'user_id': 565739, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/c0ade41cedf94f802407d52c7956ad18?s=256&d=identicon&r=PG', 'display_name': 'user565739', 'link': 'https://stackoverflow.com/users/565739/user565739'}",False,3014,,1,2,1562325997,1337072468,1495833172.0,10597382,CC BY-SA 3.0,https://stackoverflow.com/questions/10597382/hscroll-and-vscroll-in-combobox,HSCROLL and VSCROLL in Combobox,,,,,,
280,['c++'],"{'account_id': 965975, 'reputation': 257, 'user_id': 989391, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9a85eacbae52c6e56aa87989d8259e1c?s=256&d=identicon&r=PG', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/989391/rahul'}",True,2538,,2,-2,1562057422,1336626553,1562057422.0,10527830,,https://stackoverflow.com/questions/10527830/taking-address-of-temporary-warning,&quot;taking address of temporary&quot; warning,,1336627978.0,exact duplicate,,,
281,"['c++', 'bash', 'gnu', 'etag', 'exuberant-ctags']","{'account_id': 40019, 'reputation': 39713, 'user_id': 115751, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/FkIiK.png?s=256&g=1', 'display_name': 'WilliamKF', 'link': 'https://stackoverflow.com/users/115751/williamkf'}",True,5438,10747634.0,4,10,1562011592,1337865262,,10738219,CC BY-SA 3.0,https://stackoverflow.com/questions/10738219/how-to-use-shell-magic-to-create-a-recursive-etags-using-gnu-etags,How to use shell magic to create a recursive etags using GNU etags?,,,,,,
282,"['c++', 'python', 'serial-port', 'arduino']","{'account_id': 1497171, 'reputation': 283, 'user_id': 1402835, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/55c99c8420c22bbe24cdcb024afbc093?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wond3rBoi', 'link': 'https://stackoverflow.com/users/1402835/wond3rboi'}",True,9713,,4,3,1561965775,1337329446,1387291023.0,10649208,CC BY-SA 3.0,https://stackoverflow.com/questions/10649208/how-to-send-serial-data-from-python-script-to-arduino-on-windows-nothing-works,How to send serial data from Python script to Arduino on Windows - Nothing Works,,,,,,
283,"['c++', 'visual-studio-2010', 'image-processing', 'opencv']","{'account_id': 1488388, 'reputation': 81, 'user_id': 1396114, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/165e999dfa12989009f19c23529a9dbd?s=256&d=identicon&r=PG', 'display_name': 'Nim4eng', 'link': 'https://stackoverflow.com/users/1396114/nim4eng'}",True,356,,2,1,1561532958,1337336929,,10650928,CC BY-SA 3.0,https://stackoverflow.com/questions/10650928/please-help-me-to-find-the-error,please help me to find the error,,,,,,
284,"['c++', 'qt', 'audio']","{'account_id': 1424899, 'reputation': 3805, 'user_id': 1348691, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/ol1l0.png?s=256&g=1', 'display_name': 'Tiina', 'link': 'https://stackoverflow.com/users/1348691/tiina'}",True,1756,10488305.0,2,1,1560994304,1336412429,1373395893.0,10486540,CC BY-SA 3.0,https://stackoverflow.com/questions/10486540/qt-how-to-set-audio-playback-starts-from-the-beginning-of-buffer,Qt - how to set audio playback starts from the beginning of buffer?,,,,,,
285,"['c++', 'pthreads']","{'account_id': 1114181, 'reputation': 3676, 'user_id': 1103956, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/ffc86d67cb7545ecc15b598701b76871?s=256&d=identicon&r=PG', 'display_name': 'Invictus', 'link': 'https://stackoverflow.com/users/1103956/invictus'}",True,26152,10705753.0,4,9,1560436479,1337699933,,10704983,CC BY-SA 3.0,https://stackoverflow.com/questions/10704983/operation-not-permitted-while-setting-new-priority-for-thread,operation not permitted while setting new priority for thread,,,,,,
286,"['c++', 'qt']","{'account_id': 1052875, 'reputation': 8812, 'user_id': 1056328, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/c1da3235261eea77050ca4df85948ac0?s=256&d=identicon&r=PG', 'display_name': 'myWallJSON', 'link': 'https://stackoverflow.com/users/1056328/mywalljson'}",True,11273,,4,1,1560376343,1336573221,,10518030,CC BY-SA 3.0,https://stackoverflow.com/questions/10518030/how-to-get-your-process-name-in-qt,How to get your process name in qt?,,,,,,
287,"['c++', 'garbage-collection']","{'account_id': 914109, 'reputation': 4362, 'user_id': 947301, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/leugs.jpg?s=256&g=1', 'display_name': 'Anders Lind', 'link': 'https://stackoverflow.com/users/947301/anders-lind'}",True,8660,10539783.0,5,12,1559573086,1336673078,1559573086.0,10539747,CC BY-SA 4.0,https://stackoverflow.com/questions/10539747/do-i-need-to-delete-arrays-explicitly-in-c-for-memory-conservation,Do I need to delete arrays explicitly in C++ for memory conservation?,,,,,,
288,['c++'],"{'account_id': 180086, 'reputation': 19468, 'user_id': 413174, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f3adc2b3fc7f7b18b9608a4a5ab0ba24?s=256&d=identicon&r=PG', 'display_name': 'olidev', 'link': 'https://stackoverflow.com/users/413174/olidev'}",True,75242,10654462.0,8,17,1559472513,1337350436,1559472513.0,10654258,CC BY-SA 4.0,https://stackoverflow.com/questions/10654258/get-millisecond-part-of-time,Get millisecond part of time,,,,,,
289,['c++'],"{'account_id': 180086, 'reputation': 19468, 'user_id': 413174, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f3adc2b3fc7f7b18b9608a4a5ab0ba24?s=256&d=identicon&r=PG', 'display_name': 'olidev', 'link': 'https://stackoverflow.com/users/413174/olidev'}",True,381,10681787.0,2,1,1559472484,1337586745,1559472484.0,10681351,CC BY-SA 4.0,https://stackoverflow.com/questions/10681351/how-to-rewrite-a-new-string-to-a-specific-location-in-a-text-file,How to rewrite a new string to a specific location in a text file,,,,,,
290,"['c++', 'templates', 'sfinae']","{'account_id': 216122, 'reputation': 45164, 'user_id': 471164, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/45d4a7ba0fb8e789356f5da87536444d?s=256&d=identicon&r=PG', 'display_name': 'vitaut', 'link': 'https://stackoverflow.com/users/471164/vitaut'}",True,11130,10722840.0,4,32,1559362403,1337733145,1337734222.0,10711952,CC BY-SA 3.0,https://stackoverflow.com/questions/10711952/how-to-detect-existence-of-a-class-using-sfinae,How to detect existence of a class using SFINAE?,,,,,,
291,"['c++', 'visual-studio-2008']","{'account_id': 266519, 'reputation': 2093, 'user_id': 554134, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d4024b7f174a17d4d28c5196c7f19545?s=256&d=identicon&r=PG', 'display_name': 'Bruce', 'link': 'https://stackoverflow.com/users/554134/bruce'}",True,56321,10402534.0,4,16,1558945948,1335897774,1385467479.0,10402499,CC BY-SA 3.0,https://stackoverflow.com/questions/10402499/mkdir-c-function,mkdir c++ function,,,,,,
292,"['c++', 'c++11', 'rvalue-reference', 'move-constructor']","{'account_id': 17989, 'reputation': 24776, 'user_id': 40834, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/824d86c496e94cd2f465497f201422ee?s=256&d=identicon&r=PG', 'display_name': 'Ben Hymers', 'link': 'https://stackoverflow.com/users/40834/ben-hymers'}",True,11453,10770227.0,4,45,1558322887,1338070315,,10770181,CC BY-SA 3.0,https://stackoverflow.com/questions/10770181/should-a-move-constructor-take-a-const-or-non-const-rvalue-reference,Should a move constructor take a const or non-const rvalue reference?,,,,,,
293,"['c++', 'algorithm', 'data-structures', 'stack']","{'account_id': 916713, 'reputation': 103, 'user_id': 949358, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/52510d5a2ccb0880b5f30ad97a6515eb?s=256&d=identicon&r=PG', 'display_name': 'user949358', 'link': 'https://stackoverflow.com/users/949358/user949358'}",True,24857,10445506.0,4,7,1558008330,1336120192,1592644375.0,10445364,CC BY-SA 4.0,https://stackoverflow.com/questions/10445364/intermixed-sequence-of-push-and-pop-operations-why-is-this-sequence-not-possible,Intermixed sequence of Push and pop operations why is this sequence not possible,,,,,,
294,"['c++', 'sqlite', 'compilation', 'g++']","{'account_id': 875339, 'reputation': 1531, 'user_id': 925098, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/d14e1202f8f6cecda78f99b2a4f854e8?s=256&d=identicon&r=PG', 'display_name': 'Moscow Boy', 'link': 'https://stackoverflow.com/users/925098/moscow-boy'}",True,20435,,5,19,1556790391,1336940569,1336942669.0,10574933,CC BY-SA 3.0,https://stackoverflow.com/questions/10574933/compiling-of-sqlite3-in-c,Compiling of SQlite3 in C++,,,,,,
295,"['c++', 'qt', 'qt4', 'qt4.7']","{'account_id': 426759, 'reputation': 11900, 'user_id': 808151, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/8a5d431123d4563c74f239c50213bdff?s=256&d=identicon&r=PG', 'display_name': 'Tim Meyer', 'link': 'https://stackoverflow.com/users/808151/tim-meyer'}",True,4485,35236248.0,3,7,1556656444,1337951573,,10755058,CC BY-SA 3.0,https://stackoverflow.com/questions/10755058/qflags-enum-type-conversion-fails-all-of-a-sudden,QFlags Enum Type Conversion fails all of a sudden,,,,,,
296,"['c++', 'c', 'file-io', 'fwrite', 'fread']","{'account_id': 426298, 'reputation': 662, 'user_id': 807433, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/7b52b20945d7e56f578fa8482c2e9728?s=256&d=identicon&r=PG', 'display_name': 'stands2reason', 'link': 'https://stackoverflow.com/users/807433/stands2reason'}",True,10968,10543294.0,4,3,1556281062,1336690300,1337115023.0,10543230,CC BY-SA 3.0,https://stackoverflow.com/questions/10543230/fastest-way-to-copy-data-from-one-file-to-another-in-c-c,Fastest way to copy data from one file to another in C/C++?,,,,,,
297,"['c++', 'visual-c++', 'enums']","{'account_id': 334443, 'reputation': 6073, 'user_id': 660896, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/9XFoz.jpg?s=256&g=1', 'display_name': 'Dan Stevens', 'link': 'https://stackoverflow.com/users/660896/dan-stevens'}",True,16727,10411364.0,2,20,1556084700,1335952162,1556084700.0,10411357,CC BY-SA 4.0,https://stackoverflow.com/questions/10411357/reusing-enum-values-in-separate-enum-types,Reusing enum values in separate enum types,,,,,,
298,"['c++', 'visual-studio-2012', 'rc', 'build-error']","{'account_id': 378758, 'reputation': 23, 'user_id': 731676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a94e7e2e970d4b582b1fb1bd24756ab0?s=256&d=identicon&r=PG', 'display_name': 'user731676', 'link': 'https://stackoverflow.com/users/731676/user731676'}",True,1349,10729849.0,2,2,1554184825,1337820288,1337829818.0,10729777,CC BY-SA 3.0,https://stackoverflow.com/questions/10729777/build-issues-with-visual-studio-11,Build issues with Visual Studio 11,,,,,,
299,"['c++', 'boost', 'mingw']","{'account_id': 87042, 'reputation': 104835, 'user_id': 241631, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/6099f76a0c24b09ca71f3e25eea7ce65?s=256&d=identicon&r=PG', 'display_name': 'Praetorian', 'link': 'https://stackoverflow.com/users/241631/praetorian'}",True,6686,12124708.0,7,14,1553712509,1337380329,,10660524,CC BY-SA 3.0,https://stackoverflow.com/questions/10660524/error-building-boost-1-49-0-with-gcc-4-7-0,Error building Boost 1.49.0 with GCC 4.7.0,,,,,,
300,"['c++', 'gtk', 'smart-pointers', 'glib', 'gtkmm']","{'account_id': 37371, 'reputation': 17287, 'user_id': 106797, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2cd9d402946952185010cdb5e8b9de0d?s=256&d=identicon&r=PG', 'display_name': 'Catskul', 'link': 'https://stackoverflow.com/users/106797/catskul'}",True,1383,10765425.0,1,12,1553700069,1336683389,1553700069.0,10542009,CC BY-SA 4.0,https://stackoverflow.com/questions/10542009/why-does-glibmm-gtkmm-not-include-the-unary-dereferencing-operator-for-glib,"Why does Glibmm/Gtkmm not include the unary dereferencing operator, *, for Glib::RefPtr?",,,,,,
301,"['c++', 'makefile', 'doxygen']","{'account_id': 65964, 'reputation': 6021, 'user_id': 193789, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a17cc57e47435930a48f7c80bcd53863?s=256&d=identicon&r=PG', 'display_name': 'kebs', 'link': 'https://stackoverflow.com/users/193789/kebs'}",True,3295,14081363.0,3,7,1553594928,1337636104,1495535651.0,10692970,CC BY-SA 3.0,https://stackoverflow.com/questions/10692970/expand-macro-inside-doxygen-comment-for-printing-out-software-version,Expand macro inside doxygen comment for printing out software version,,,,,,
302,"['c++', 'visual-studio', 'compiler-errors', 'switch-statement']","{'account_id': 184862, 'reputation': 9697, 'user_id': 421178, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/9fa51d322613d477fd82330340c46ff3?s=256&d=identicon&r=PG', 'display_name': 'Casey', 'link': 'https://stackoverflow.com/users/421178/casey'}",True,3361,10690491.0,2,3,1553495290,1337623766,1553495290.0,10690328,CC BY-SA 4.0,https://stackoverflow.com/questions/10690328/c-switch-statement-missing-semicolon-before-close-brace,c++: switch statement missing semicolon before close brace,,,,,,
303,"['c++', 'recursion']","{'account_id': 1374265, 'reputation': 7343, 'user_id': 1308589, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/oHEEb.png?s=256&g=1', 'display_name': 'SridharKritha', 'link': 'https://stackoverflow.com/users/1308589/sridharkritha'}",True,3051,10472199.0,1,2,1553460458,1336321745,1553460458.0,10472180,CC BY-SA 4.0,https://stackoverflow.com/questions/10472180/calling-recursive-function-inside-a-loop,Calling recursive function inside a loop,,,,,,
304,"['c++', 'overriding', 'doxygen']","{'account_id': 990449, 'reputation': 519, 'user_id': 1007927, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e128705b2b65c90dee49199862c4a5ef?s=256&d=identicon&r=PG', 'display_name': 'Theo', 'link': 'https://stackoverflow.com/users/1007927/theo'}",True,5456,,2,8,1553448623,1336814673,1336870679.0,10562511,CC BY-SA 3.0,https://stackoverflow.com/questions/10562511/mark-overridden-functions,Mark overridden functions,,,,,,
305,"['c++', 'c', 'documentation']","{'account_id': 237265, 'reputation': 13784, 'user_id': 505306, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/TjIHR.png?s=256&g=1', 'display_name': 'smilingbuddha', 'link': 'https://stackoverflow.com/users/505306/smilingbuddha'}",True,9277,10787076.0,3,10,1553438924,1338218580,,10786985,,https://stackoverflow.com/questions/10786985/doc-string-facility-in-c,Doc string facility in C++,,1516804555.0,Not suitable for this site,,,
306,['c++'],"{'account_id': 180086, 'reputation': 19468, 'user_id': 413174, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f3adc2b3fc7f7b18b9608a4a5ab0ba24?s=256&d=identicon&r=PG', 'display_name': 'olidev', 'link': 'https://stackoverflow.com/users/413174/olidev'}",True,468,10723009.0,6,2,1552729164,1337786001,1552729164.0,10722865,CC BY-SA 4.0,https://stackoverflow.com/questions/10722865/delete-a-pointer-getting-accessviolationexception,Delete a pointer getting AccessViolationException,,,,,,
307,"['c++', 'parallel-processing', 'png', 'openmp', 'libpng']","{'account_id': 369512, 'reputation': 1199, 'user_id': 716938, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/55f7175de766ba93b2e2525f4d3ec729?s=256&d=identicon&r=PG', 'display_name': 'Pascal', 'link': 'https://stackoverflow.com/users/716938/pascal'}",True,4288,11279705.0,2,11,1552228540,1338436626,1338437530.0,10827247,CC BY-SA 3.0,https://stackoverflow.com/questions/10827247/parallelization-of-png-file-creation-with-c-libpng-and-openmp,"Parallelization of PNG file creation with C++, libpng and OpenMP",,,,,,
308,"['c++', 'c', 'x86', 'bit-shift', 'uint64']","{'account_id': 950850, 'reputation': 60452, 'user_id': 977038, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/f3004677e3b024b4b1944dfd93fb9849?s=256&d=identicon&r=PG', 'display_name': 'Abhijit', 'link': 'https://stackoverflow.com/users/977038/abhijit'}",True,17711,10499371.0,5,16,1552084709,1336481997,1336483139.0,10499104,CC BY-SA 3.0,https://stackoverflow.com/questions/10499104/is-shifting-more-than-32-bits-of-a-uint64-t-integer-on-an-x86-machine-undefined,Is Shifting more than 32 bits of a uint64_t integer on an x86 machine Undefined Behavior?,,,,,,
309,"['c++', 'visual-studio-2010', 'vector', 'stack']","{'account_id': 948182, 'reputation': 2888, 'user_id': 974967, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/7d8f1b63190014ebbeba10735c768d7b?s=256&d=identicon&r=PG', 'display_name': 'user974967', 'link': 'https://stackoverflow.com/users/974967/user974967'}",True,195,10803907.0,2,2,1551508890,1338312438,,10803882,CC BY-SA 3.0,https://stackoverflow.com/questions/10803882/stack-memory-stack,Stack Memory /STACK,,,,,,
310,"['c#', 'c++', 'visual-studio', 'visual-c++']","{'account_id': 1385054, 'reputation': 113, 'user_id': 1317277, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/bcc06e33ff23c7c594fe9401a6d42a87?s=256&d=identicon&r=PG', 'display_name': 'user1317277', 'link': 'https://stackoverflow.com/users/1317277/user1317277'}",True,535,10396174.0,3,0,1551421218,1335859865,,10395168,CC BY-SA 3.0,https://stackoverflow.com/questions/10395168/c-dll-imported-into-a-c-application,C++ DLL imported into a C# application,,,,,,
311,"['c++', 'ms-word', 'automation', 'get-headers']","{'account_id': 1302308, 'reputation': 125, 'user_id': 1251972, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/dcebb2cd1c65822fad8d3877541569e5?s=256&d=identicon&r=PG', 'display_name': 'amir hajizadeh', 'link': 'https://stackoverflow.com/users/1251972/amir-hajizadeh'}",True,1754,,2,2,1551285431,1337270113,1424984356.0,10639161,CC BY-SA 3.0,https://stackoverflow.com/questions/10639161/how-to-insert-header-or-footer-to-a-word-document-using-c-automation,how to insert header or footer to a word document using c++ automation,,,,,,
312,"['c++', 'pointers', 'matrix', 'binary-search-tree']","{'account_id': 1312160, 'reputation': 63, 'user_id': 1259948, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/285c93f62ea2bceb163d80308d3fe317?s=256&d=identicon&r=PG', 'display_name': 'Daniel Gariani Rafael', 'link': 'https://stackoverflow.com/users/1259948/daniel-gariani-rafael'}",True,1621,10567678.0,2,0,1550573910,1336859552,1550573910.0,10567662,CC BY-SA 4.0,https://stackoverflow.com/questions/10567662/bst-with-2d-array-as-key-in-node-structure-instead-of-int,BST with 2d array as key in node structure instead of int,,,,,,
313,"['c++', 'matrix', 'rotation', 'euler-angles']","{'account_id': 1523990, 'reputation': 518, 'user_id': 1422864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ed42a69f719ecd4818e53dd71b974b5?s=256&d=identicon&r=PG', 'display_name': 'Jamie Syme', 'link': 'https://stackoverflow.com/users/1422864/jamie-syme'}",True,830,10793716.0,2,3,1550262575,1338270018,1550262575.0,10793598,CC BY-SA 4.0,https://stackoverflow.com/questions/10793598/should-euler-rotations-be-stored-as-three-matrices-or-one-matrix,Should Euler rotations be stored as three matrices or one matrix?,,,,,,
314,"['c++', 'stl', 'reference', 'vector', 'constants']","{'account_id': 71233, 'reputation': 8130, 'user_id': 205955, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/a57a33d43f1b629b6b8b367d9ac651b9?s=256&d=identicon&r=PG', 'display_name': 'mip', 'link': 'https://stackoverflow.com/users/205955/mip'}",True,16913,10531067.0,6,13,1549992175,1336641631,,10531010,CC BY-SA 3.0,https://stackoverflow.com/questions/10531010/const-references-in-stdvector-elements,Const references in std::vector elements,,,,,,
315,"['c++', 'qt', 'qlineedit']","{'account_id': 399807, 'reputation': 3749, 'user_id': 765409, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9e387ebc6f0bab782739d2a53b425c2a?s=256&d=identicon&r=PG', 'display_name': 'Louis93', 'link': 'https://stackoverflow.com/users/765409/louis93'}",True,2384,10610264.0,1,0,1549394527,1337123961,1549394527.0,10610119,CC BY-SA 4.0,https://stackoverflow.com/questions/10610119/qt-how-do-i-make-loops-that-wait-for-user-input-on-each-iteration,Qt: How do I make loops that wait for user input on each iteration?,,,,,,
