,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
454,['c++'],"{'account_id': 14558241, 'reputation': 1, 'user_id': 10515142, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-weWnryfy5SY/AAAAAAAAAAI/AAAAAAAAABQ/CjqV4c9DYrk/photo.jpg?sz=256', 'display_name': 'Hassan Khan', 'link': 'https://stackoverflow.com/users/10515142/hassan-khan'}",False,91,1,-4,1555435622,1552595066,55171386,CC BY-SA 4.0,https://stackoverflow.com/questions/55171386/the-program-ends-too-soon,The program ends too soon,,,,,,
455,"['c++', 'vxworks']","{'account_id': 15631215, 'reputation': 1, 'user_id': 11277464, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-jibeLIt4308/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reoXCduW7iU5t-H9-pI2d-BNhUnFQ/mo/photo.jpg?sz=256', 'display_name': 'kanika suri', 'link': 'https://stackoverflow.com/users/11277464/kanika-suri'}",False,71,1,0,1555435077,1553864241,55417934,CC BY-SA 4.0,https://stackoverflow.com/questions/55417934/is-it-possible-the-argument-for-frame-is-passed-as-an-argument-to-another-frame,Is it possible the argument for frame is passed as an argument to another frame in backtrace even when data types are different,,,,,,
456,"['c++', 'cuda', 'nvidia', 'return-type', 'nvml']","{'account_id': 8904187, 'reputation': 56, 'user_id': 6646645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7dd1a62d1e1b506ed4b2e648dc010c07?s=256&d=identicon&r=PG&f=1', 'display_name': 'arm', 'link': 'https://stackoverflow.com/users/6646645/arm'}",True,588,1,1,1555414943,1553689169,55377048,CC BY-SA 4.0,https://stackoverflow.com/questions/55377048/which-function-returns-nvmldevice-t-type-variable-in-cuda-nvml-library,Which function returns &quot;nvmlDevice_t&quot; type variable in cuda/nvml library?,1555414943.0,55381640.0,,,,
457,"['c++', 'mmap', 'nvme']","{'account_id': 2771854, 'reputation': 392, 'user_id': 2386301, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d7d022174e97791d3f48d38b5917128e?s=256&d=identicon&r=PG', 'display_name': 'user2386301', 'link': 'https://stackoverflow.com/users/2386301/user2386301'}",True,1194,1,1,1555394016,1553667875,55371030,CC BY-SA 4.0,https://stackoverflow.com/questions/55371030/how-to-quickly-write-indefinite-size-buffer-to-nvme-ssd,How to quickly write indefinite size buffer to NVMe SSD,,55692724.0,,,,
458,"['c++', 'algorithm', 'data-structures', 'geometry']","{'account_id': 7956253, 'reputation': 119, 'user_id': 6005455, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/d5f9e96b8a84cb61cfa5c9fb445ada1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael VEE', 'link': 'https://stackoverflow.com/users/6005455/michael-vee'}",False,65,1,0,1555341524,1553238485,55294521,CC BY-SA 4.0,https://stackoverflow.com/questions/55294521/find-one-same-element-among-several-object,find one same element among several object,1553241286.0,,,,,
459,"['c++', 'meson-build']","{'account_id': 1307328, 'reputation': 30811, 'user_id': 1256041, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/NJUNN.jpg?s=256&g=1', 'display_name': 'sdgfsdh', 'link': 'https://stackoverflow.com/users/1256041/sdgfsdh'}",True,3469,2,7,1555338067,1552325615,55107396,CC BY-SA 4.0,https://stackoverflow.com/questions/55107396/meson-targets-that-depend-on-subdir-siblings,Meson targets that depend on subdir siblings,1552326237.0,55107919.0,,,,
460,"['c++', 'optimization', 'square-root']","{'account_id': 15456271, 'reputation': 85, 'user_id': 11150232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cbd55e7d53dadf6657f5bd83f734ea1?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11150232', 'link': 'https://stackoverflow.com/users/11150232/user11150232'}",True,660,1,3,1555331153,1551729578,54990666,CC BY-SA 4.0,https://stackoverflow.com/questions/54990666/fast-inverse-arbitrary-power-root-algorithm-implementation,Fast inverse arbitrary power root algorithm implementation,1555331153.0,54991108.0,,,,
461,['c++'],"{'account_id': 1849550, 'reputation': 111, 'user_id': 1676390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48a553adbaf19d760bac0e866537ffee?s=256&d=identicon&r=PG', 'display_name': 'Thobias Bergqvist', 'link': 'https://stackoverflow.com/users/1676390/thobias-bergqvist'}",True,123,1,0,1555328785,1551433545,54941915,CC BY-SA 4.0,https://stackoverflow.com/questions/54941915/what-is-the-scope-of-a-statically-declared-struct-in-c,What is the scope of a statically declared struct in c++,1551439021.0,,,,,
462,"['c++', 'arduino', 'rtos']","{'account_id': 4720869, 'reputation': 325, 'user_id': 3818748, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b82c108abb51006786485d06fafd9689?s=256&d=identicon&r=PG', 'display_name': 'Tsu Wei Quan', 'link': 'https://stackoverflow.com/users/3818748/tsu-wei-quan'}",False,394,0,1,1555316009,1554043848,55442125,CC BY-SA 4.0,https://stackoverflow.com/questions/55442125/why-does-tone-function-from-arduino-does-not-work-in-rtos,Why does tone function from arduino does not work in RTOS?,,,,,,
463,"['c++', 'unit-testing', 'tcp', 'connection', 'thrift']","{'account_id': 1385848, 'reputation': 23854, 'user_id': 1317944, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/OWd2g.png?s=256&g=1', 'display_name': 'The Quantum Physicist', 'link': 'https://stackoverflow.com/users/1317944/the-quantum-physicist'}",False,229,1,0,1555268090,1554040576,55441646,CC BY-SA 4.0,https://stackoverflow.com/questions/55441646/test-connection-loss-in-unit-tests-in-a-thrift-c-application-or-in-general,Test connection loss in unit tests (in a thrift C++ application or in general),1554062295.0,,,,,
464,"['c++', 'redis', 'redis-cluster', 'redisclient', 'distributed-lock']","{'account_id': 13674339, 'reputation': 33, 'user_id': 9866245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2354c651083a237093853e246f85c3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'arz', 'link': 'https://stackoverflow.com/users/9866245/arz'}",True,915,2,1,1555260274,1551482622,54953655,CC BY-SA 4.0,https://stackoverflow.com/questions/54953655/options-for-redis-5-0-cluster-with-c,Options for Redis 5.0 Cluster with C++,,,,,,
465,"['c++', 'opengl', 'textures', 'mesa', 'qopenglfunctions']","{'account_id': 4025958, 'reputation': 488, 'user_id': 3314225, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/kOMLd.png?s=256&g=1', 'display_name': 'Stefan Fabian', 'link': 'https://stackoverflow.com/users/3314225/stefan-fabian'}",True,948,2,0,1555258295,1552431725,55131924,CC BY-SA 4.0,https://stackoverflow.com/questions/55131924/texture-sharing-between-qopenglcontext-and-native-opengl-context-does-not-work-w,Texture sharing between QOpenGLContext and native OpenGL context does not work with Mesa drivers,1552642654.0,55677371.0,,,,
466,"['c++', 'vulkan']","{'account_id': 1583882, 'reputation': 590, 'user_id': 1468661, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/5efkL.png?s=256&g=1', 'display_name': 'Teris', 'link': 'https://stackoverflow.com/users/1468661/teris'}",True,995,1,0,1555241800,1553149108,55274757,CC BY-SA 4.0,https://stackoverflow.com/questions/55274757/vkcmdcopybuffer-has-no-effect-for-transfer-of-staging-buffer,vkCmdCopyBuffer has no effect for transfer of staging buffer,1553188714.0,55674815.0,,,,
467,"['c++', 'c', 'algorithm']","{'account_id': 15543585, 'reputation': 53, 'user_id': 11213550, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-XI3LdT43cFA/AAAAAAAAAAI/AAAAAAAAAio/aGkynkScgNw/photo.jpg?sz=256', 'display_name': 'Edward', 'link': 'https://stackoverflow.com/users/11213550/edward'}",True,3461,4,0,1555209283,1552756546,55199430,CC BY-SA 4.0,https://stackoverflow.com/questions/55199430/c-how-to-output-the-letters-or-numbers-from-input-of-letters-or-numbers,C++ How to output the letters or numbers from input of letters or numbers,1552817177.0,55202660.0,,,,
468,"['c++', 'point-cloud-library', 'point-clouds']","{'account_id': 5011721, 'reputation': 299, 'user_id': 4027806, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/99011974762b687f0e96d6274eeb8cae?s=256&d=identicon&r=PG&f=1', 'display_name': 'bits', 'link': 'https://stackoverflow.com/users/4027806/bits'}",False,197,0,0,1555138916,1552315923,55104565,CC BY-SA 4.0,https://stackoverflow.com/questions/55104565/pcl-estimate-normals-at-sharp-corners-give-curved-result,PCL Estimate normals at sharp corners give curved result,1555138916.0,,,,,
469,"['c++', 'templates', 'lambda', 'c++20']","{'account_id': 9365655, 'reputation': 241, 'user_id': 6950658, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-nUk4llM81Gw/AAAAAAAAAAI/AAAAAAAAACg/9SA5GorgQ6E/photo.jpg?sz=256', 'display_name': 'mriera', 'link': 'https://stackoverflow.com/users/6950658/mriera'}",True,361,1,1,1555123436,1552797303,55203877,CC BY-SA 4.0,https://stackoverflow.com/questions/55203877/templated-lambda-function-with-compile-time-constants,Templated Lambda function with compile time constants,1555123436.0,55203938.0,,,,
470,"['c++', 'c++14', 'variadic-templates', 'template-meta-programming', 'cartesian-product']","{'account_id': 2293878, 'reputation': 1139, 'user_id': 2015882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be7f438cc8093d34494a10cd99562313?s=256&d=identicon&r=PG', 'display_name': 'jjcasmar', 'link': 'https://stackoverflow.com/users/2015882/jjcasmar'}",True,2373,2,11,1555006075,1551796015,55005063,CC BY-SA 4.0,https://stackoverflow.com/questions/55005063/create-a-type-list-combination-of-types-in-c,Create a type list combination of types in C++,1551809959.0,55008790.0,,,,
471,"['c++', 'c', 'debugging', 'gdb', 'coredump']","{'account_id': 9508070, 'reputation': 328, 'user_id': 7066872, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-DIBIAsbq4Tk/AAAAAAAAAAI/AAAAAAAAHzM/F-_1T8MeBdc/photo.jpg?sz=256', 'display_name': 'H. Jang', 'link': 'https://stackoverflow.com/users/7066872/h-jang'}",True,1108,1,2,1554978440,1553530787,55342197,CC BY-SA 4.0,https://stackoverflow.com/questions/55342197/how-to-calculate-expected-core-file-size,How to calculate expected core file size,1553604760.0,,,,,
472,"['c++', 'visual-studio-2017', 'syslog', 'log4cplus']","{'account_id': 12624089, 'reputation': 170, 'user_id': 9178490, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f73720385a3dfb05fb833ee4644b7e9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'aromahola', 'link': 'https://stackoverflow.com/users/9178490/aromahola'}",False,696,1,0,1554934955,1553667051,55370829,CC BY-SA 4.0,https://stackoverflow.com/questions/55370829/is-this-code-correct-to-send-logs-to-remote-syslog-server-using-log4cplus,Is this code correct to send logs to remote syslog server using log4cplus?,,,,,,
473,"['c++', 'matlab', 'mex', 'argv', 'argc']","{'account_id': 12868274, 'reputation': 81, 'user_id': 9715096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fc311cbd4723e365174d42921ab7c3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'sdub0800', 'link': 'https://stackoverflow.com/users/9715096/sdub0800'}",False,477,1,1,1554907965,1553644253,55367812,CC BY-SA 4.0,https://stackoverflow.com/questions/55367812/how-to-pass-arguments-argc-argv-from-c-code-into-a-matlab-mex-file,"How to pass arguments (argc, argv) from C++ code into a MatLab Mex file?",,,,,,
474,"['c++', 'qt', 'qtreeview', 'qstandarditemmodel']","{'account_id': 5236728, 'reputation': 11, 'user_id': 11191101, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pF3un.png?s=256&g=1', 'display_name': 'Loki', 'link': 'https://stackoverflow.com/users/11191101/loki'}",True,1662,1,1,1554883769,1552562350,55161168,CC BY-SA 4.0,https://stackoverflow.com/questions/55161168/qstandarditemmodelfinditems-does-not-search-in-qmodelindexrow-col-qmodelro,"QStandardItemModel::findItems does not search in QModelIndex(row, col, QModel(row,col))",1592644375.0,,,,,
475,"['c++', 'rtsp', 'rtp', 'libvlc']","{'account_id': 136100, 'reputation': 2433, 'user_id': 339392, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/niSL1.png?s=256&g=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/339392/sam'}",True,1912,1,0,1554822995,1553281799,55306361,CC BY-SA 4.0,https://stackoverflow.com/questions/55306361/saving-a-video-using-libvlc,Saving a video using LIBVLC,1554822995.0,55342916.0,,,,
476,"['c++', 'boost', 'boost-spirit']","{'account_id': 15381520, 'reputation': 13, 'user_id': 11096810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45bf718e230c9fa30d71b792ee3f4606?s=256&d=identicon&r=PG&f=1', 'display_name': 'hacenesh', 'link': 'https://stackoverflow.com/users/11096810/hacenesh'}",True,365,2,1,1554821325,1553868208,55419148,CC BY-SA 4.0,https://stackoverflow.com/questions/55419148/boostspirit-expression-parser-with-defined-functions,Boost::Spirit expression parser with defined functions,1554821325.0,55595466.0,,,,
477,"['c++', 'ubuntu', 'asynchronous', 'boost-asio', 'spdlog']","{'account_id': 6509578, 'reputation': 11, 'user_id': 5037357, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xWnEt3fDwyQ/AAAAAAAAAAI/AAAAAAAAAGQ/g_dKe2Mu8EA/photo.jpg?sz=256', 'display_name': 'nishu jain', 'link': 'https://stackoverflow.com/users/5037357/nishu-jain'}",False,2398,1,0,1554809128,1553857304,55416005,CC BY-SA 4.0,https://stackoverflow.com/questions/55416005/spdlog-v1-3-1-examples-of-async-logger-are-giving-error-in-ubuntu-18-04,Spdlog v1.3.1 examples of async logger are giving error in ubuntu 18.04,,,,,,
478,"['c++', 'multithreading', 'lidar', 'atomicinteger']","{'account_id': 8560159, 'reputation': 326, 'user_id': 6721865, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh6.googleusercontent.com/-L7t_B450W2E/AAAAAAAAAAI/AAAAAAAAAgU/Qgu4DLSYxKI/photo.jpg?sz=256', 'display_name': 'Jerwin Prabu', 'link': 'https://stackoverflow.com/users/6721865/jerwin-prabu'}",False,132,0,0,1554721554,1552633433,55177256,CC BY-SA 4.0,https://stackoverflow.com/questions/55177256/c-proper-way-to-share-value-data-between-different-threads,C++: Proper way to share value (data) between different threads,1554721554.0,,,,,
479,"['c++', 'visual-studio', 'vtk']","{'user_type': 'does_not_exist', 'display_name': 'user11100830'}",True,2635,3,1,1554713916,1552390016,55120374,CC BY-SA 4.0,https://stackoverflow.com/questions/55120374/how-to-get-the-position-of-2d-dicom-image-slice-in-3d-surface-rendered-output-in,How to get the position of 2D dicom image slice in 3D surface rendered output in vtk,1554454261.0,55420662.0,,,,
480,"['c++', 'opencv', 'aruco']","{'account_id': 15483966, 'reputation': 11, 'user_id': 11170477, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2073099686072955/picture?type=large', 'display_name': 'Tom Ilsbroekx', 'link': 'https://stackoverflow.com/users/11170477/tom-ilsbroekx'}",False,1261,1,1,1554695378,1552044167,55062211,CC BY-SA 4.0,https://stackoverflow.com/questions/55062211/aruco-marker-detect-a-single-marker,Aruco Marker detect a single marker,,,,,,
481,"['c++', 'python-3.x', 'tensorflow', 'embedding']","{'account_id': 13925797, 'reputation': 2141, 'user_id': 10055162, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TtFZU.jpg?s=256&g=1', 'display_name': 'Anuradha Karunarathna', 'link': 'https://stackoverflow.com/users/10055162/anuradha-karunarathna'}",True,533,1,1,1554694699,1554020169,55439016,CC BY-SA 4.0,https://stackoverflow.com/questions/55439016/how-to-fix-importerror-no-module-named-tensorflow-when-embedding-python-in,How to fix &quot;ImportError: No module named &#39;tensorflow&#39;&quot; when embedding python in C++,,55565914.0,,,,
482,"['c++', 'arrays', 'dev-c++']","{'account_id': 15236940, 'reputation': 51, 'user_id': 10994312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7117e54cb6b9946d413e68ff594d1523?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sourabh', 'link': 'https://stackoverflow.com/users/10994312/sourabh'}",True,882,2,2,1554642272,1554003562,55437672,CC BY-SA 4.0,https://stackoverflow.com/questions/55437672/the-code-doesnt-gives-me-any-output-in-dev-c,The code doesn&#39;t gives me any output in Dev-C++,1554642272.0,55437763.0,,,,
483,"['c++', 'async-await', 'future', 'c++20', 'c++-coroutine']","{'account_id': 3028048, 'reputation': 991, 'user_id': 2788450, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/Cw1q0.jpg?s=256&g=1', 'display_name': 'Jonas Greitemann', 'link': 'https://stackoverflow.com/users/2788450/jonas-greitemann'}",True,2730,1,14,1554581529,1552173599,55082952,CC BY-SA 4.0,https://stackoverflow.com/questions/55082952/c20-coroutines-implementing-an-awaitable-future,C++20 coroutines: implementing an awaitable future,1552229006.0,55553064.0,,,,
484,"['java', 'c++', 'design-patterns']","{'account_id': 1889992, 'reputation': 2552, 'user_id': 1708349, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/9f3eac41340547d9d27853a9abc66cb6?s=256&d=identicon&r=PG', 'display_name': 'benjist', 'link': 'https://stackoverflow.com/users/1708349/benjist'}",True,784,2,12,1554581300,1553644266,55367816,CC BY-SA 4.0,https://stackoverflow.com/questions/55367816/patterns-create-and-translate-between-data-objects-and-wire-formats,Patterns: Create and translate between data objects and wire formats,1553986006.0,,,,,
485,"['c++', 'parallel-processing', 'openmp']","{'account_id': 15547861, 'reputation': 29, 'user_id': 11216502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b55aabd252662a9833c1d1ffdd913bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'AlaaJw', 'link': 'https://stackoverflow.com/users/11216502/alaajw'}",False,127,0,0,1554553075,1553446918,55326278,CC BY-SA 4.0,https://stackoverflow.com/questions/55326278/c-openmp-using-one-thread-for-whole-code,C++ OpenMp using one thread for whole code,,,,,,
486,"['c++', 'cmake', 'cross-compiling', 'vxworks']","{'account_id': 15611190, 'reputation': 41, 'user_id': 11262590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2e56caf2d14b6ce35843f732424e4c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shtirlic81', 'link': 'https://stackoverflow.com/users/11262590/shtirlic81'}",False,2034,1,4,1554481448,1553672905,55372141,CC BY-SA 4.0,https://stackoverflow.com/questions/55372141/how-to-create-cmake-cross-compiling-toolchain-for-vxworks,How to create CMake cross-compiling toolchain for VxWorks?,1553684388.0,,,,,
487,"['c++', 'constructor', 'initializer-list']","{'account_id': 7745911, 'reputation': 49, 'user_id': 5863704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a54d2ddc12cfbc065c92116cde2e355a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ajtsh', 'link': 'https://stackoverflow.com/users/5863704/ajtsh'}",True,75,1,2,1554469558,1554008912,55438062,CC BY-SA 4.0,https://stackoverflow.com/questions/55438062/what-sort-of-initialization-does-initializer-list-allow-for-in-this-constructor,What sort of initialization does initializer_list allow for in this constructor?,1554018031.0,55438118.0,,,,
488,"['c++', 'visual-studio-code', 'esp32', 'platformio']","{'account_id': 7527679, 'reputation': 5274, 'user_id': 5717211, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh6.googleusercontent.com/-ITpsjwkYtqM/AAAAAAAAAAI/AAAAAAAAAls/igvfEae-_gg/photo.jpg?sz=256', 'display_name': 'Arnyminer Z', 'link': 'https://stackoverflow.com/users/5717211/arnyminer-z'}",True,1050,2,0,1554459120,1553611250,55359865,CC BY-SA 4.0,https://stackoverflow.com/questions/55359865/esp32-restarts-when-trying-to-write-to-nvs,ESP32 restarts when trying to write to NVS,,,,,,
489,"['c++', 'mxnet']","{'account_id': 9600831, 'reputation': 532, 'user_id': 7128430, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f3450504ab39c789699001cc46f4bba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emile D.', 'link': 'https://stackoverflow.com/users/7128430/emile-d'}",False,118,1,0,1554422257,1551392478,54935190,CC BY-SA 4.0,https://stackoverflow.com/questions/54935190/mxnet-with-symbol-api-batch-normalization-update,Mxnet with symbol API: batch normalization update,,,,,,
490,"['c++', 'android-ndk', 'audio-player', 'oboe']","{'account_id': 13869913, 'reputation': 688, 'user_id': 10013384, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JtqdF-H7gqE/AAAAAAAAAAI/AAAAAAAAAF0/uhLdn4UFauI/photo.jpg?sz=256', 'display_name': 'Matt Strom', 'link': 'https://stackoverflow.com/users/10013384/matt-strom'}",True,873,1,2,1554421253,1553391307,55319981,CC BY-SA 4.0,https://stackoverflow.com/questions/55319981/raw-files-arent-playing-or-are-playing-incorrectly-oboe-android-ndk,"Raw files aren&#39;t playing, or are playing incorrectly - Oboe (Android-ndk)",1554421253.0,55380623.0,,,,
491,"['c++', 'visual-studio', 'unreal-engine4']","{'account_id': 15348643, 'reputation': 17, 'user_id': 11073174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2e430135075e9d8b1d4b8cbc9cdd596?s=256&d=identicon&r=PG&f=1', 'display_name': 'bobbyjoe', 'link': 'https://stackoverflow.com/users/11073174/bobbyjoe'}",True,3052,1,-1,1554419131,1553922941,55428404,CC BY-SA 4.0,https://stackoverflow.com/questions/55428404/how-to-fix-error-too-many-arguments-for-function-like-macro-invocation-text,How to fix error &#39;too many arguments for function-like macro invocation &#39;TEXT&#39;&#39; in c++ UE4,1553965299.0,55526113.0,,,,
492,"['c++', 'linker', 'shared-libraries', 'linker-errors', 'undefined-reference']","{'account_id': 15434865, 'reputation': 309, 'user_id': 11135243, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fb83138060effc3659e1750819b0419?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saturnu', 'link': 'https://stackoverflow.com/users/11135243/saturnu'}",True,82,1,1,1554410234,1551433328,54941855,CC BY-SA 4.0,https://stackoverflow.com/questions/54941855/limit-undefined-reference-errors-to-only-direct-dependencies,Limit undefined reference errors to only direct dependencies,1592644375.0,54943215.0,,,,
493,"['c++', 'function', 'loops', 'infinite-loop']","{'account_id': 10806672, 'reputation': 88, 'user_id': 10521064, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9hUw3.jpg?s=256&g=1', 'display_name': 'Average JS enjoyer', 'link': 'https://stackoverflow.com/users/10521064/average-js-enjoyer'}",True,120,5,1,1554409519,1552504029,55149526,CC BY-SA 4.0,https://stackoverflow.com/questions/55149526/my-function-skips-a-loop-parameter-in-c,My function skips a loop parameter in c++,1554409519.0,55149724.0,,,,
494,"['c++', 'templates', 'sfml', 'template-meta-programming']","{'account_id': 10328243, 'reputation': 23, 'user_id': 8750069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc24d3904f39135b3bf7015e107f4081?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mikhail Razborov', 'link': 'https://stackoverflow.com/users/8750069/mikhail-razborov'}",True,145,1,0,1554406550,1553083614,55260399,CC BY-SA 4.0,https://stackoverflow.com/questions/55260399/pass-a-renderwindow-object-of-sfml-to-a-template-function,Pass a RenderWindow object of SFML to a template function,1554406550.0,55260725.0,,,,
495,"['c++', 'winapi', 'win32gui']","{'user_type': 'does_not_exist', 'display_name': 'user11157650'}",True,4643,2,1,1554404253,1553994976,55437046,CC BY-SA 4.0,https://stackoverflow.com/questions/55437046/what-is-the-wm-windows-message-for-window-maximize-minimize-restore,What is the WM Windows message for Window Maximize/Minimize/Restore?,1553997276.0,55437118.0,,,,
496,"['c++', 'makefile', 'diff', 'execute']","{'account_id': 7383022, 'reputation': 57, 'user_id': 11090047, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WLQI6.png?s=256&g=1', 'display_name': 'M12421K', 'link': 'https://stackoverflow.com/users/11090047/m12421k'}",True,80,1,-1,1554398625,1553340867,55313306,CC BY-SA 4.0,https://stackoverflow.com/questions/55313306/problem-with-opening-the-input-file-with-diff-script-in-c,problem with opening the input file with diff script (in c++),1553352248.0,55313384.0,,,,
497,"['c++', 'visual-studio-2017']","{'account_id': 6120772, 'reputation': 69, 'user_id': 4774361, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1404910f958c03b383dd5f1d9fd3f878?s=256&d=identicon&r=PG&f=1', 'display_name': 'thefighter3', 'link': 'https://stackoverflow.com/users/4774361/thefighter3'}",True,241,2,-1,1554392793,1553716653,55385495,CC BY-SA 4.0,https://stackoverflow.com/questions/55385495/how-can-i-add-a-zero-at-the-end-of-a-string,How can I add a zero at the end of a string?,,55520114.0,,,,
498,"['c++', 'windows', 'installshield', 'loadlibrary']","{'account_id': 12142511, 'reputation': 11, 'user_id': 8865824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eeff73b0f4bf2a2a61ffc5d733def1fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rick Zhang', 'link': 'https://stackoverflow.com/users/8865824/rick-zhang'}",False,2577,1,1,1554384214,1553849860,55413716,CC BY-SA 4.0,https://stackoverflow.com/questions/55413716/loadlibrary-failed-with-error-code-126-if-app-started-from-installation-option,LoadLibrary failed with error code 126 if app started from installation option,,,,,,
499,"['c++', 'getch']","{'account_id': 9874983, 'reputation': 141, 'user_id': 7313108, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b80923675ccb79c52c88f2e19427d1e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'alilolo', 'link': 'https://stackoverflow.com/users/7313108/alilolo'}",True,241,1,0,1554378937,1553604197,55357504,CC BY-SA 4.0,https://stackoverflow.com/questions/55357504/getch-function-does-nothing-when-entering-key,getch() function does nothing when entering key,1553604809.0,55515419.0,,,,
500,"['c++', 'boost', 'websocket', 'boost-beast', 'beast']","{'account_id': 15050233, 'reputation': 876, 'user_id': 10862144, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DPt16.png?s=256&g=1', 'display_name': 'RC0993', 'link': 'https://stackoverflow.com/users/10862144/rc0993'}",True,1609,1,0,1554371771,1553865357,55418260,CC BY-SA 4.0,https://stackoverflow.com/questions/55418260/unable-to-find-the-reason-for-broken-pipe-error-while-sending-continuous-data,Unable to find the reason for &quot;Broken Pipe&quot; error while sending continuous data chunks through Beast websocket,1554371771.0,55457268.0,,,,
501,"['c++', 'c++11', 'gcc', 'g++']","{'account_id': 3544318, 'reputation': 35, 'user_id': 7041256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e42538441f0e30150564119784bc000c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tao Sfqh', 'link': 'https://stackoverflow.com/users/7041256/tao-sfqh'}",True,1217,1,2,1554363728,1552363201,55113952,CC BY-SA 4.0,https://stackoverflow.com/questions/55113952/does-gcc-support-multi-line-raw-string-literals-in-macro-definition,Does gcc support multi-line raw string literals in macro definition?,1552459945.0,55114426.0,,,,
