,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
589,"['c++', 'gcc', 'c++17', 'icc']","{'account_id': 10685051, 'reputation': 98, 'user_id': 7865838, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-hZvFYjO0mjQ/AAAAAAAAAAI/AAAAAAAAAN8/MyGmWM85rjc/photo.jpg?sz=256', 'display_name': 'Smit Shah', 'link': 'https://stackoverflow.com/users/7865838/smit-shah'}",True,1054,1,2,1611942004,1611938949,65958560,CC BY-SA 4.0,https://stackoverflow.com/questions/65958560/error-no-suitable-user-defined-conversion-from-data-to-std-cxx11string,error: no suitable user-defined conversion from &quot;Data&quot; to &quot;std::__cxx11::string&quot; exists when using icc 17.0,65959013.0,,,,
590,['c++'],"{'account_id': 20576633, 'reputation': 1, 'user_id': 15103666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec4354bf1bbe8e0d0aa911826dc3bf11?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lalitb', 'link': 'https://stackoverflow.com/users/15103666/lalitb'}",False,51,1,0,1611941859,1611899533,65949449,CC BY-SA 4.0,https://stackoverflow.com/questions/65949449/run-length-compression-only-for-loop,Run length compression only for loop,,1611907419.0,,,
591,"['c++', 'c-preprocessor', 'c++20', 'variadic-macros', 'fold-expression']","{'account_id': 20581650, 'reputation': 3, 'user_id': 15107597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9bbd968ced4882612e7a1a2d1d0f0cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe Smith', 'link': 'https://stackoverflow.com/users/15107597/joe-smith'}",True,69,1,0,1611941722,1611941451,65959132,CC BY-SA 4.0,https://stackoverflow.com/questions/65959132/c20-generate-type-from-given-variadic-types,C++20: generate type from given variadic types,65959203.0,1611941609.0,,,
592,['c++'],"{'account_id': 20580429, 'reputation': 27, 'user_id': 15106674, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgOflL-FqdOB5yKXcdsrIlOH_xaLxI3cjSdX5BYvQ=k-s256', 'display_name': 'Nikodior', 'link': 'https://stackoverflow.com/users/15106674/nikodior'}",True,421,2,-2,1611941082,1611929990,65956203,,https://stackoverflow.com/questions/65956203/namespace-detours-has-no-member-uint8-t,namespace &quot;Detours&quot; has no member &quot;uint8_t&quot;,,1611930453.0,1612696001.0,Not suitable for this site,
593,['c++'],"{'account_id': 20581262, 'reputation': 21, 'user_id': 15107305, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a8e513c61d82d08887bf068272eca11?s=256&d=identicon&r=PG&f=1', 'display_name': 'George', 'link': 'https://stackoverflow.com/users/15107305/george'}",False,532,2,0,1611940454,1611936656,65957981,CC BY-SA 4.0,https://stackoverflow.com/questions/65957981/error-invalid-types-intint-for-array-subscript,Error: invalid types ‘int[int]’ for array subscript,,1611937008.0,,,
594,"['c++', 'algorithm', 'c++14']","{'account_id': 17938192, 'reputation': 3, 'user_id': 13034108, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GixrP3a3D6SGeQohBoVcETIolaNHY_egk_djI2c=k-s256', 'display_name': 'Harsh Kumar Sharma', 'link': 'https://stackoverflow.com/users/13034108/harsh-kumar-sharma'}",True,181,1,0,1611939926,1611928500,65955805,CC BY-SA 4.0,https://stackoverflow.com/questions/65955805/solved-the-given-question-below-but-not-able-to-get-the-final-output,Solved the given question below but not able to get the final output,65955969.0,1611939926.0,,,
595,['c++'],"{'account_id': 20580275, 'reputation': 1, 'user_id': 15106553, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-OtgMEqzba1c/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmV73fjZwl0YkXcJFhFGUFoxRa0YQ/s96-c/photo.jpg?sz=256', 'display_name': 'aggris2', 'link': 'https://stackoverflow.com/users/15106553/aggris2'}",True,73,3,0,1611939611,1611929395,65956040,CC BY-SA 4.0,https://stackoverflow.com/questions/65956040/using-toupper-for-first-character-in-the-vector-string,Using toupper for first character in the vector string,,1611938742.0,,,
596,"['c++', 'linked-list', 'singly-linked-list']","{'account_id': 11633491, 'reputation': 1, 'user_id': 14597419, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-h5v0MC6qGY0/AAAAAAAAAAI/AAAAAAAAACs/wiQr4xWVLxU/photo.jpg?sz=256', 'display_name': 'RALPH MAALOULY', 'link': 'https://stackoverflow.com/users/14597419/ralph-maalouly'}",False,406,0,0,1611939360,1611939108,65958598,,https://stackoverflow.com/questions/65958598/exception-thrown-read-access-violation-cur-was-0xcdcdcdcd,Exception thrown: read access violation. cur was 0xCDCDCDCD,,,1611939329.0,Duplicate,
597,"['c#', 'c++', 'pinvoke']","{'user_type': 'does_not_exist', 'display_name': 'user6223604'}",True,746,2,3,1611939055,1609953042,65600207,CC BY-SA 4.0,https://stackoverflow.com/questions/65600207/how-to-get-content-of-array-from-c-dll-in-c,How to get content of array from C++ dll in C#,65600780.0,1609960233.0,,,
598,"['c++', 'casting', 'type-conversion', 'c++20']","{'account_id': 16735872, 'reputation': 223, 'user_id': 12097015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b20ddad4ca9ab9d5354b213c73c341c0?s=256&d=identicon&r=PG', 'display_name': 'Mallam Awal', 'link': 'https://stackoverflow.com/users/12097015/mallam-awal'}",True,100,1,1,1611938335,1611937795,65958244,CC BY-SA 4.0,https://stackoverflow.com/questions/65958244/changes-to-c-explicit-casts,Changes to C++ explicit casts,,1611938335.0,,,
599,"['c++', 'matrix', 'inversion']","{'account_id': 5382060, 'reputation': 111, 'user_id': 13672899, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t3SsC.jpg?s=256&g=1', 'display_name': 'NN2', 'link': 'https://stackoverflow.com/users/13672899/nn2'}",True,338,1,1,1611937588,1611934790,65957465,CC BY-SA 4.0,https://stackoverflow.com/questions/65957465/c-boost-determinant-and-inversion-of-complex-matrix,C++ Boost: determinant and inversion of complex matrix,65958196.0,1611936147.0,,,
600,"['c++', 'winforms', 'window']","{'user_type': 'does_not_exist', 'display_name': 'user3449922'}",False,39,0,0,1611937409,1611937409,65958153,CC BY-SA 4.0,https://stackoverflow.com/questions/65958153/how-change-resolution-and-update-window-without-flickering,How change resolution and update window without flickering,,,,,
601,"['c++', 'arrays', 'metaprogramming', 'typetraits', 'c++-concepts']","{'account_id': 14601410, 'reputation': 77, 'user_id': 10545590, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-M-aT7VGFlQI/AAAAAAAAAAI/AAAAAAAAAPU/EzVwKSVbFkI/photo.jpg?sz=256', 'display_name': 'Dino Saric', 'link': 'https://stackoverflow.com/users/10545590/dino-saric'}",True,225,1,5,1611937063,1611933601,65957179,CC BY-SA 4.0,https://stackoverflow.com/questions/65957179/use-concepts-or-sfinae-to-check-if-class-has-a-templated-member-function-with-a,Use concepts or SFINAE to check if class has a templated member function with a std::array parameter,65958084.0,1611935780.0,,,
602,"['c++', 'c++17', 'chrono']","{'account_id': 3529693, 'reputation': 956, 'user_id': 2949645, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Cv3Kc.jpg?s=256&g=1', 'display_name': 'Sahib Yar', 'link': 'https://stackoverflow.com/users/2949645/sahib-yar'}",True,306,1,0,1611937014,1611933980,65957270,CC BY-SA 4.0,https://stackoverflow.com/questions/65957270/stdchronomilliseconds2000-vs-2000ms,std::chrono::milliseconds(2000) vs 2000ms,65958068.0,1611935402.0,,,
603,"['android', 'c++', 'sockets']","{'account_id': 20580967, 'reputation': 1, 'user_id': 15107078, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-K7OCazSMDgU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmXrhJwg5fAYSDTJxqjEBwZRpNJ6A/s96-c/photo.jpg?sz=256', 'display_name': 'Костя Кормилицын', 'link': 'https://stackoverflow.com/users/15107078/%d0%9a%d0%be%d1%81%d1%82%d1%8f-%d0%9a%d0%be%d1%80%d0%bc%d0%b8%d0%bb%d0%b8%d1%86%d1%8b%d0%bd'}",False,92,1,0,1611936714,1611934702,65957442,CC BY-SA 4.0,https://stackoverflow.com/questions/65957442/how-to-connect-android-application-to-local-domun,How to connect android application to local domun,,,,,
604,"['c++', 'string', 'class']","{'account_id': 19192735, 'reputation': 29, 'user_id': 14022165, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10224115622020971/picture?type=large', 'display_name': 'Michail Dnischenko', 'link': 'https://stackoverflow.com/users/14022165/michail-dnischenko'}",False,47,1,0,1611936352,1611921862,65954130,CC BY-SA 4.0,https://stackoverflow.com/questions/65954130/error-reading-characters-of-string-person-class,Error reading characters of string Person Class,,1611925979.0,,,
605,"['c++', 'fortran', 'linker-errors']","{'account_id': 2733020, 'reputation': 31, 'user_id': 2356345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01e608040796a8cafa5895c4f3bc750a?s=256&d=identicon&r=PG', 'display_name': 'Alan N. Sayre', 'link': 'https://stackoverflow.com/users/2356345/alan-n-sayre'}",False,84,0,0,1611935441,1611934821,65957474,CC BY-SA 4.0,https://stackoverflow.com/questions/65957474/unresolved-external-symbol-calling-fortran-from-c,unresolved external symbol calling FORTRAN from C++,,1611934963.0,,,
606,"['c++', 'qt', 'layout']","{'account_id': 18706086, 'reputation': 65, 'user_id': 13637225, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-73b2-6knzRw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmv2UJkHLksW8U6l4xdVNM00bnYhg/photo.jpg?sz=256', 'display_name': 'vlado_sl', 'link': 'https://stackoverflow.com/users/13637225/vlado-sl'}",False,113,0,1,1611933929,1611933929,65957261,CC BY-SA 4.0,https://stackoverflow.com/questions/65957261/c-qt-adaptive-layout,C++ QT Adaptive Layout,,,,,
607,"['c++', 'oop', 'inheritance']","{'account_id': 67390, 'reputation': 58691, 'user_id': 197229, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/80a68e69526f81d2dc560c47eedd198a?s=256&d=identicon&r=PG', 'display_name': 'Mr. Boy', 'link': 'https://stackoverflow.com/users/197229/mr-boy'}",True,95,1,6,1611933299,1611932142,65956771,CC BY-SA 4.0,https://stackoverflow.com/questions/65956771/prevent-grandchild-calling-its-grandparents-methods,Prevent grandchild calling its grandparent&#39;s methods,,1611932859.0,,,
608,"['python', 'c++', 'debugging', 'gdb', 'glibc']","{'account_id': 20571340, 'reputation': 11, 'user_id': 15099601, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/150d9f48c3e28e7c28b893858865821a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jan', 'link': 'https://stackoverflow.com/users/15099601/jan'}",True,533,1,0,1611933163,1611849977,65940866,CC BY-SA 4.0,https://stackoverflow.com/questions/65940866/error-debugging-toy-example-c-library-for-python-with-gdb-gdb-problem-relatin,Error Debugging toy example c++ Library for Python with GDB (GDB problem relating to loading shared libraries?),65957055.0,1611852227.0,,,
609,"['c++', 'memory-management', 'function-pointers']","{'account_id': 3672073, 'reputation': 6617, 'user_id': 3059024, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4f219ed12befa698d040969274b895dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'CiaranWelsh', 'link': 'https://stackoverflow.com/users/3059024/ciaranwelsh'}",True,56,2,0,1611933046,1611931403,65956571,CC BY-SA 4.0,https://stackoverflow.com/questions/65956571/how-to-allocate-and-deallocate-an-array-of-function-pointers-and-keep-valgrind-h,How to allocate and deallocate an array of function pointers and keep valgrind happy?,65956669.0,1611933046.0,,,
610,"['c++', 'winapi']","{'account_id': 14167987, 'reputation': 21, 'user_id': 10235425, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10215105930034297/picture?type=large', 'display_name': 'David Harouche', 'link': 'https://stackoverflow.com/users/10235425/david-harouche'}",True,85,1,0,1611932801,1611847635,65940183,CC BY-SA 4.0,https://stackoverflow.com/questions/65940183/waveoutwrite-doesnt-produce-any-sound-syeteo-sinewave,WaveOutWrite doesnt produce any sound... syeteo sinewave?,,1611847730.0,,,
611,"['c++', 'linker', 'rpath', 'runpath']","{'account_id': 1416350, 'reputation': 4245, 'user_id': 1341942, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9b8a47fe0ece93d54dfbb0fa17e15384?s=256&d=identicon&r=PG', 'display_name': 'nikitablack', 'link': 'https://stackoverflow.com/users/1341942/nikitablack'}",False,321,0,0,1611932606,1611926720,65955356,CC BY-SA 4.0,https://stackoverflow.com/questions/65955356/why-my-executable-runs-with-rpath-but-not-with-runpath,Why my executable runs with `RPATH` but not with `RUNPATH`,,1611932606.0,,,
612,"['python', 'c++', 'boost-python']","{'account_id': 1673200, 'reputation': 93, 'user_id': 1539240, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/ceb7149773def731c5f0ba1878e7774e?s=256&d=identicon&r=PG', 'display_name': 'deadpickle', 'link': 'https://stackoverflow.com/users/1539240/deadpickle'}",False,231,0,1,1611932562,1611932562,65956894,CC BY-SA 4.0,https://stackoverflow.com/questions/65956894/boost-python-import-module-causes-segfault,Boost.Python import module causes SegFault,,,,,
613,['c++'],"{'account_id': 20549035, 'reputation': 19, 'user_id': 15082144, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61d3e20133f5fa96809173e36523800b?s=256&d=identicon&r=PG&f=1', 'display_name': 'jfleck', 'link': 'https://stackoverflow.com/users/15082144/jfleck'}",True,95,1,1,1611932186,1611932069,65956749,,https://stackoverflow.com/questions/65956749/build-warning-c4067-should-i-even-be-concerned-about-warning,"Build warning, C4067, Should I even be concerned about warning?",,1611932174.0,1611932246.0,Not suitable for this site,
614,"['c++', 'numpy', 'tensorflow', 'tensorflow1.15']","{'account_id': 19067567, 'reputation': 21, 'user_id': 13922398, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9e004e4176bb372a2a28d40290fba8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Suri', 'link': 'https://stackoverflow.com/users/13922398/suri'}",False,189,1,-3,1611930465,1609558335,65535801,CC BY-SA 4.0,https://stackoverflow.com/questions/65535801/will-it-be-possible-to-achieve-numpy-implementation-in-c-tensorflow,Will it be possible to achieve numpy implementation in c++ Tensorflow?,,1611930465.0,,,
615,"['c++', 'null', 'codeblocks']","{'account_id': 19919243, 'reputation': 31, 'user_id': 14595498, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b31d091e52c0ac95e2cbd400ca24d61e?s=256&d=identicon&r=PG&f=1', 'display_name': 'ayush7ad6', 'link': 'https://stackoverflow.com/users/14595498/ayush7ad6'}",True,162,3,0,1611930436,1611927474,65955550,CC BY-SA 4.0,https://stackoverflow.com/questions/65955550/why-zero-in-array-in-c-is-considered-as-nullusing-codeblocks,Why zero in array in C++ is considered as NULL(using CODEBLOCKS)?,65955692.0,1611927799.0,,,
616,['c++'],"{'account_id': 19517437, 'reputation': 7, 'user_id': 14280010, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-re088X4W6Sg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckTlsAeGumUtHWrJWWs5gvwjqKoMg/photo.jpg?sz=256', 'display_name': 'mmXXII', 'link': 'https://stackoverflow.com/users/14280010/mmxxii'}",True,104,1,-2,1611930357,1611930053,65956227,CC BY-SA 4.0,https://stackoverflow.com/questions/65956227/c-write-a-function-to-print-all-divisors-of-a-float,C++ write a function to print all divisors of a float,,1611930285.0,,,
617,"['c++', 'default-constructor', 'emplace']","{'account_id': 13099352, 'reputation': 533, 'user_id': 9464295, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EIlST.jpg?s=256&g=1', 'display_name': 'Doot', 'link': 'https://stackoverflow.com/users/9464295/doot'}",True,45,1,0,1611928159,1611927781,65955632,CC BY-SA 4.0,https://stackoverflow.com/questions/65955632/can-i-emplace-arguments-into-a-class-member-without-first-default-constructing-s,Can I emplace arguments into a class member without first default-constructing said member?,65955721.0,,,,
618,"['c++', 'visual-studio-code', 'compiler-errors', 'g++']","{'account_id': 19169826, 'reputation': 1, 'user_id': 14003803, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhQqoIxSeiY_wmQbojXrj-PDEugiEkb5UlnhcQ1=k-s256', 'display_name': 'Hrishikesh Pawar', 'link': 'https://stackoverflow.com/users/14003803/hrishikesh-pawar'}",True,247,1,-1,1611927828,1611926440,65955274,CC BY-SA 4.0,https://stackoverflow.com/questions/65955274/vscode-showing-error-while-running-c-program-on-g-compiler,VSCode showing error while running C++ program on g++ compiler,65955641.0,1611926474.0,,,
619,"['c++', 'inheritance']","{'account_id': 19048583, 'reputation': 19, 'user_id': 13907245, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgOmXZAXl3m_yXo6dhJtY0je8_SDa1aD7C8oZ0h=k-s256', 'display_name': 'Majd Soubh', 'link': 'https://stackoverflow.com/users/13907245/majd-soubh'}",True,53,2,0,1611927685,1611859773,65943427,CC BY-SA 4.0,https://stackoverflow.com/questions/65943427/c-access-protected-data-in-super-class,C++ access protected data in Super Class,,,,,
620,['c++'],"{'account_id': 16055859, 'reputation': 13, 'user_id': 12204566, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-j2u7pCfItTQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf9QP765W-34Vw9Vx2PhKkpAaMGvA/mo/photo.jpg?sz=256', 'display_name': 'ben1840', 'link': 'https://stackoverflow.com/users/12204566/ben1840'}",True,87,2,1,1611926863,1611926090,65955178,CC BY-SA 4.0,https://stackoverflow.com/questions/65955178/a-question-about-the-getlline-function-in-c,a question about the &quot;getlline&quot; function in c++,65955329.0,1611926455.0,,,
621,"['c++', 'c', 'tensorflow', 'tensorflow2.0', 'tensorflow-c++']","{'account_id': 15523389, 'reputation': 162, 'user_id': 11198972, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70a3136b113ca0b8e226846eebc3e7f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'WalleyM', 'link': 'https://stackoverflow.com/users/11198972/walleym'}",True,386,1,1,1611926471,1611920504,65953780,CC BY-SA 4.0,https://stackoverflow.com/questions/65953780/immediate-runtime-error-with-tensorflow-c-api-on-m1-mac,Immediate runtime error with Tensorflow C api on M1 Mac,,1611926471.0,,,
622,"['c++', 'c++14']","{'account_id': 19242409, 'reputation': 61, 'user_id': 14062131, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81a0c426cd55f578b5cf9c7f6ca9a6d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'cli', 'link': 'https://stackoverflow.com/users/14062131/cli'}",True,89,2,-2,1611925295,1611921655,65954080,,https://stackoverflow.com/questions/65954080/performance-difference-of-making-class-object-then-calling-function-vs-using-sta,Performance difference of making class object then calling function vs using static function with scope resolution operator,65954992.0,,1611925419.0,Needs details or clarity,
623,"['c++', 'c', 'output', 'portaudio']","{'account_id': 17500524, 'reputation': 151, 'user_id': 12690890, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Gsfc1.jpg?s=256&g=1', 'display_name': 'platinoob_', 'link': 'https://stackoverflow.com/users/12690890/platinoob'}",True,429,1,0,1611925169,1611133706,65806332,CC BY-SA 4.0,https://stackoverflow.com/questions/65806332/output-in-portaudio,Output in PortAudio,65948043.0,1611750377.0,,,
624,"['c++', 'templates']","{'account_id': 5607464, 'reputation': 1503, 'user_id': 4441477, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f92182839b265074948295c7bf513548?s=256&d=identicon&r=PG', 'display_name': 'jw_', 'link': 'https://stackoverflow.com/users/4441477/jw'}",True,73,1,3,1611924326,1611917020,65952954,CC BY-SA 4.0,https://stackoverflow.com/questions/65952954/function-pointer-definition-inside-a-class-template-based-on-the-template-variab,Function pointer definition inside a class template based on the template variable arguments,65953341.0,,,,
625,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user15087168'}",True,143,2,0,1611924319,1611923226,65954462,CC BY-SA 4.0,https://stackoverflow.com/questions/65954462/whats-wrong-with-deleting-a-file,What&#39;s wrong with deleting a file?,65954615.0,,,,
626,['c++'],"{'account_id': 1216614, 'reputation': 12103, 'user_id': 1184072, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/UGfk6.jpg?s=256&g=1', 'display_name': 'Mark Miller', 'link': 'https://stackoverflow.com/users/1184072/mark-miller'}",True,313,3,0,1611924111,1611873292,65946183,CC BY-SA 4.0,https://stackoverflow.com/questions/65946183/including-missing-data-in-a-c-array,Including Missing Data in a C++ Array,,1611873640.0,,,
627,"['c++', 'templates', 'c++14']","{'account_id': 1585173, 'reputation': 3273, 'user_id': 1469714, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/R5rUf.png?s=256&g=1', 'display_name': 'xryl669', 'link': 'https://stackoverflow.com/users/1469714/xryl669'}",True,57,1,-3,1611924035,1611920964,65953893,CC BY-SA 4.0,https://stackoverflow.com/questions/65953893/compile-time-selectable-code-standard-question,Compile time selectable code standard question,65954680.0,1611922162.0,,,
628,"['c++', 'c', 'debugging', 'error-handling', 'runtime-error']","{'account_id': 19860151, 'reputation': 7, 'user_id': 14548652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HXiI9.jpg?s=256&g=1', 'display_name': 'Arimee', 'link': 'https://stackoverflow.com/users/14548652/arimee'}",True,73,1,-1,1611923215,1611923131,65954441,CC BY-SA 4.0,https://stackoverflow.com/questions/65954441/what-to-do-when-i-encountered-wrong-answer-in-codechef,What to do when I encountered wrong answer in codechef,65954457.0,,,,
629,"['c++', 'static', 'symbols']","{'account_id': 1938551, 'reputation': 3472, 'user_id': 1745372, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/7Wvvn.jpg?s=256&g=1', 'display_name': 'Kadir Erdem Demir', 'link': 'https://stackoverflow.com/users/1745372/kadir-erdem-demir'}",True,225,2,1,1611922780,1611914019,65952213,CC BY-SA 4.0,https://stackoverflow.com/questions/65952213/does-declaring-functions-in-anonymous-namespace-with-static-reduces-the-linkin,Does declaring functions in anonymous namespace with &quot;static&quot; reduces the linking time and memory by not polluting the symbol table,65952600.0,,,,
630,"['c++', 'codeblocks']","{'account_id': 19450513, 'reputation': 1, 'user_id': 14227035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81ebc7f1649c55bf656f7eae6877ddf2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Devam Agrawal', 'link': 'https://stackoverflow.com/users/14227035/devam-agrawal'}",False,91,0,0,1611922339,1611916219,65952768,CC BY-SA 4.0,https://stackoverflow.com/questions/65952768/i-can-not-run-c-code-in-code-blocks-what-to-do,"I can not run c++ code in code blocks, what to do?",,1611917494.0,,,
631,"['c++', 'windows', 'audio', 'driver', 'midi']","{'account_id': 957563, 'reputation': 163, 'user_id': 982598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da023276f04e5b83e4c020069ff8fade?s=256&d=identicon&r=PG', 'display_name': 'O.W.Grant', 'link': 'https://stackoverflow.com/users/982598/o-w-grant'}",False,431,0,4,1611921822,1611921822,65954119,CC BY-SA 4.0,https://stackoverflow.com/questions/65954119/create-a-virtual-midi-device-windows-c,"Create a Virtual MIDI device (Windows, c++)",,,,,
632,['c++'],"{'account_id': 10180037, 'reputation': 3136, 'user_id': 7517192, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/1b24b51930e682eddbdf8f1e475599d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/7517192/alex'}",True,208,2,-1,1611920543,1611919245,65953492,CC BY-SA 4.0,https://stackoverflow.com/questions/65953492/memory-use-of-one-time-use-class-member-variables,Memory use of one-time use class member variables,65953758.0,1611919671.0,,,
633,"['c++', 'fibonacci']","{'account_id': 19536099, 'reputation': 1, 'user_id': 14294850, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e5e4829af9bd74c9762ee2c1030799d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ShutYourEyesToSee', 'link': 'https://stackoverflow.com/users/14294850/shutyoureyestosee'}",True,422,1,0,1611919691,1611830814,65935535,CC BY-SA 4.0,https://stackoverflow.com/questions/65935535/hackerrank-gives-wrong-answer-for-all-hidden-test-cases-euler-2-c,HackerRank gives &#39;Wrong Answer&#39; for all hidden test cases : euler 2 / C++,,,,,
634,"['c++', 'arduino', 'labview']","{'account_id': 20566969, 'reputation': 1, 'user_id': 15096083, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhzjJ7qNgfC1aflQXgWVGzJswWgfzmhRw2S_vjf=k-s256', 'display_name': 'Fajar', 'link': 'https://stackoverflow.com/users/15096083/fajar'}",False,274,0,0,1611919605,1611812436,65931580,CC BY-SA 4.0,https://stackoverflow.com/questions/65931580/how-to-build-two-wave-different-phase-same-frequency-using-ad9850-and-arduino,How to build two wave different phase same frequency using AD9850 and Arduino?,,1611919605.0,,,
635,"['c++', 'windows', 'cmake', 'clion']","{'account_id': 1632488, 'reputation': 488, 'user_id': 1506763, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3c05055a653108913971bfe6918a7fec?s=256&d=identicon&r=PG', 'display_name': 'jpmorr', 'link': 'https://stackoverflow.com/users/1506763/jpmorr'}",True,889,1,0,1611919158,1611860368,65943580,CC BY-SA 4.0,https://stackoverflow.com/questions/65943580/cmake-shared-dll-not-working-after-compiling,CMake shared dll not working after compiling,65943782.0,1611919158.0,,,
636,"['c++', 'istream']","{'account_id': 95627, 'reputation': 7076, 'user_id': 260313, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/gncvC.jpg?s=256&g=1', 'display_name': 'rturrado', 'link': 'https://stackoverflow.com/users/260313/rturrado'}",True,49,1,0,1611919089,1611918586,65953337,CC BY-SA 4.0,https://stackoverflow.com/questions/65953337/stdistreamunget-setting-fail-and-bad-bits-if-first-read-failed-but-not-if,std::istream::unget() setting fail and bad bits if first read failed but not if second or further reads failed,65953458.0,1611919089.0,,,
637,['c++'],"{'account_id': 6618404, 'reputation': 1441, 'user_id': 5110937, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b1eb5d8ad4966cf91c9e4088cbfd9e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'rafoo', 'link': 'https://stackoverflow.com/users/5110937/rafoo'}",True,60,1,2,1611918921,1611916791,65952908,CC BY-SA 4.0,https://stackoverflow.com/questions/65952908/inheritance-with-same-default-template-arguments,Inheritance with same default template arguments,65953001.0,,,,
638,"['c++', 'visual-c++', 'linker-flags']","{'account_id': 20578827, 'reputation': 21, 'user_id': 15105423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a527557d75ca218504b94ffbc6698ae5?s=256&d=identicon&r=PG&f=1', 'display_name': 'wre', 'link': 'https://stackoverflow.com/users/15105423/wre'}",False,43,0,2,1611918352,1611918352,65953270,CC BY-SA 4.0,https://stackoverflow.com/questions/65953270/executables-developed-in-c-contains-filenames-in-readable-text,Executables developed in c++ contains Filenames in readable text,,,,,
