,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date
248,"['c++', 'mysql']","{'account_id': 17047828, 'reputation': 1, 'user_id': 12334220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74b7230069e36178e7e5ae08b9d89263?s=256&d=identicon&r=PG&f=1', 'display_name': 'madcat', 'link': 'https://stackoverflow.com/users/12334220/madcat'}",False,447,,1,0,1603828132,1573075262,58738663,CC BY-SA 4.0,https://stackoverflow.com/questions/58738663/c-failed-to-connect-to-mysql,c++ failed to connect to mysql,,,,
249,"['c++', 'robotics']","{'account_id': 16415104, 'reputation': 1, 'user_id': 11857443, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-MedBLWewNHw/AAAAAAAAAAI/AAAAAAAAAI0/Qs6w7xwf__I/photo.jpg?sz=256', 'display_name': 'Sarah Bargfrede', 'link': 'https://stackoverflow.com/users/11857443/sarah-bargfrede'}",False,101,,0,0,1603749609,1574365637,58982694,CC BY-SA 4.0,https://stackoverflow.com/questions/58982694/turning-issue-with-vex-robot-c,Turning Issue With Vex Robot C++,1603749609.0,,,
250,"['c++', 'ffmpeg', 'yuv', 'libavcodec']","{'account_id': 10990863, 'reputation': 45, 'user_id': 8074925, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb5c335d7eee8a40d26f1cd7d7c48b2f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe Dudinski', 'link': 'https://stackoverflow.com/users/8074925/joe-dudinski'}",False,944,,0,0,1603701592,1574227343,58947231,CC BY-SA 4.0,https://stackoverflow.com/questions/58947231/libavcodec-how-to-encode-raw-video-yuv420p-frame-to-the-valid-bitmap-for-savi,libavcodec: how to encode raw video (YUV420P) frame to the valid bitmap for saving to the &quot;.bmp&quot; file?,1603701592.0,,,
251,"['c++', 'multithreading', 'winapi']","{'account_id': 95400, 'reputation': 3942, 'user_id': 259846, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/5554502a3578b025f50098090a793d05?s=256&d=identicon&r=PG&f=1', 'display_name': 'matt', 'link': 'https://stackoverflow.com/users/259846/matt'}",True,6829,58741160.0,1,1,1603386561,1573087255,58740400,CC BY-SA 4.0,https://stackoverflow.com/questions/58740400/what-is-the-best-way-to-wait-a-thread,What is the best way to wait a thread?,,,,
252,"['c++', 'linker', 'g++', 'preprocessor']","{'account_id': 5330364, 'reputation': 197, 'user_id': 4251079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1701ea3a9884c10227519c614809b79c?s=256&d=identicon&r=PG&f=1', 'display_name': 'hyuk myeong', 'link': 'https://stackoverflow.com/users/4251079/hyuk-myeong'}",True,65,,1,0,1603382513,1574759776,59047441,CC BY-SA 4.0,https://stackoverflow.com/questions/59047441/substitution-using-g-preprocessor-makes-link-error,Substitution using g++ preprocessor makes link error,1585742645.0,,,
253,"['c++', 'arm']","{'account_id': 16893754, 'reputation': 37, 'user_id': 12216804, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4qgQHuQHYrE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcsG6hCSGml_iCE3Rc8ZxHolngAOQ/photo.jpg?sz=256', 'display_name': 'Parker James', 'link': 'https://stackoverflow.com/users/12216804/parker-james'}",False,61,,1,1,1603047485,1574708854,59038569,CC BY-SA 4.0,https://stackoverflow.com/questions/59038569/windows-machine-learning-winml-on-arm,Windows Machine Learning (winML) on ARM,1574744071.0,,,
254,['c++'],"{'account_id': 9257469, 'reputation': 27, 'user_id': 12453921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6987036920b86825c9ecda6a5260daf3?s=256&d=identicon&r=PG&f=1', 'display_name': 'KickingAustin', 'link': 'https://stackoverflow.com/users/12453921/kickingaustin'}",True,127,59096531.0,1,-5,1602609217,1574977141,59096427,CC BY-SA 4.0,https://stackoverflow.com/questions/59096427/c-defninition-assignment-syntax,C++ defninition/assignment syntax,1602609217.0,,,
255,"['c++', 'hash', 'openssl']","{'account_id': 8388380, 'reputation': 157, 'user_id': 6303907, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/66b925f82fe6d0787c511ba4de836cab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Filip Proch&#225;zka', 'link': 'https://stackoverflow.com/users/6303907/filip-proch%c3%a1zka'}",True,347,,1,0,1602606845,1574503743,59006508,CC BY-SA 4.0,https://stackoverflow.com/questions/59006508/why-should-i-call-evp-digestinit-rather-than-calling-hash-functions-directly,Why should I call EVP_DigestInit rather than calling hash functions directly?,1574626772.0,,,
256,"['c++', 'qt', 'qml']","{'account_id': 15462843, 'reputation': 47, 'user_id': 11155063, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5CeicWEhWgQ/AAAAAAAAAAI/AAAAAAAAADA/k_F6b8TEs0Q/photo.jpg?sz=256', 'display_name': 'Denis Popov', 'link': 'https://stackoverflow.com/users/11155063/denis-popov'}",True,818,58834736.0,2,2,1602488880,1572879842,58696058,CC BY-SA 4.0,https://stackoverflow.com/questions/58696058/black-screen-after-existing-fullscreen-mode,Black screen after existing FullScreen mode,1573024216.0,,,
257,"['c++', 'stdany']","{'account_id': 510588, 'reputation': 3931, 'user_id': 2462437, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/83d2b5873df1156f07a07814e3721d02?s=256&d=identicon&r=PG', 'display_name': 'Daniel McLaury', 'link': 'https://stackoverflow.com/users/2462437/daniel-mclaury'}",True,902,58718285.0,3,10,1602304744,1572981317,58718012,CC BY-SA 4.0,https://stackoverflow.com/questions/58718012/is-there-any-way-to-cast-a-stdany-containing-a-derived-pointer-to-a-base-point,"Is there any way to cast a std::any containing a derived pointer to a base pointer, without knowing the derived type?",1572983196.0,,,
258,"['c++', 'sorting', 'lambda']","{'account_id': 9796793, 'reputation': 168, 'user_id': 12090782, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f575778a3fed3939b9b5eceb8af2e2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Snorrlaxxx', 'link': 'https://stackoverflow.com/users/12090782/snorrlaxxx'}",True,868,64286998.0,3,1,1602275900,1574314879,58967981,CC BY-SA 4.0,https://stackoverflow.com/questions/58967981/absolute-value-sort-using-a-custom-comparator,"Absolute value sort, using a custom comparator",1592644375.0,,,
259,"['python', 'c++', 'clang', 'llvm', 'libclang']","{'account_id': 17196987, 'reputation': 79, 'user_id': 12449508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/641b8c4005dff4399a663279183c85a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abigtree', 'link': 'https://stackoverflow.com/users/12449508/abigtree'}",False,1166,,1,2,1601933012,1574924057,59083241,CC BY-SA 4.0,https://stackoverflow.com/questions/59083241/how-to-use-compile-commands-json-with-llvm-clang-version-7-0-1-python-bindings,How to use compile_commands.json with llvm clang (version 7.0.1) python bindings?,1576206991.0,,,
260,['c++'],"{'account_id': 17090703, 'reputation': 1, 'user_id': 12366930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dd08617e982d19841200d8359410258?s=256&d=identicon&r=PG&f=1', 'display_name': 'rob', 'link': 'https://stackoverflow.com/users/12366930/rob'}",True,91,64209753.0,4,-1,1601905014,1573650715,58837926,CC BY-SA 4.0,https://stackoverflow.com/questions/58837926/is-it-safe-to-have-all-members-active-in-a-c-union,Is it safe to have all members active in a C++ union?,1573654396.0,,,
261,"['c++', 'compiler-warnings']","{'account_id': 2440563, 'reputation': 1133, 'user_id': 2129218, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8bf5ffff85c1f5609fca08eb8e05279?s=256&d=identicon&r=PG', 'display_name': 'Build Succeeded', 'link': 'https://stackoverflow.com/users/2129218/build-succeeded'}",True,3138,59065141.0,4,2,1601740596,1574837638,59064600,CC BY-SA 4.0,https://stackoverflow.com/questions/59064600/warning-c4101-unreferenced-local-variable,Warning C4101 unreferenced local variable,1601740596.0,,,
262,"['c++', 'bazel']","{'account_id': 2333402, 'reputation': 116, 'user_id': 2046258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fed84b362172d1176547dc114d8d404?s=256&d=identicon&r=PG', 'display_name': 'filippo', 'link': 'https://stackoverflow.com/users/2046258/filippo'}",True,2197,,2,5,1601633491,1574956685,59092579,CC BY-SA 4.0,https://stackoverflow.com/questions/59092579/bazel-add-compile-flags-to-default-c-toolchain,Bazel: add compile flags to default C++ toolchain,,,,
263,"['c++', 'cmake', 'command-line-interface', 'cflags']","{'account_id': 928926, 'reputation': 1413, 'user_id': 959179, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/695402d9a3f42056c84787ef2c944496?s=256&d=identicon&r=PG', 'display_name': 'nass', 'link': 'https://stackoverflow.com/users/959179/nass'}",True,6321,64052655.0,1,6,1600973537,1572612221,58659455,CC BY-SA 4.0,https://stackoverflow.com/questions/58659455/how-can-i-pass-cflags-and-cxxflags-to-cmake-without-altering-the-cmakelists-txt,how can I pass CFLAGS and CXXFLAGS to cmake without altering the CMakeLists.txt (through CLI perhaps?),,,,
264,"['c++', 'sorting', 'external-sorting']","{'account_id': 4068316, 'reputation': 81, 'user_id': 3342390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8d5aaab016eb9a307d89d083b3510c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hector Ta', 'link': 'https://stackoverflow.com/users/3342390/hector-ta'}",True,1374,,1,2,1600879175,1573804725,58872587,CC BY-SA 4.0,https://stackoverflow.com/questions/58872587/external-sorting-text-lines-in-a-huge-file-lexicographically-using-c,External sorting text lines in a huge file lexicographically using C++,1573806044.0,,,
265,"['c++', 'struct', 'c++20', 'memory-layout', 'object-identity']","{'account_id': 1309842, 'reputation': 1460, 'user_id': 1258071, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e45d8993a6f7dd3f407a06ae8cbb3138?s=256&d=identicon&r=PG', 'display_name': 'tom', 'link': 'https://stackoverflow.com/users/1258071/tom'}",True,1181,59109480.0,2,18,1600807691,1575049172,59109110,CC BY-SA 4.0,https://stackoverflow.com/questions/59109110/no-unique-address-and-two-member-values-of-the-same-type,[[no_unique_address]] and two member values of the same type,1575053638.0,,,
266,"['c++', 'bazel']","{'account_id': 1922479, 'reputation': 71, 'user_id': 1733619, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd1567595b9fa7c2a2a3e202c2492c3d?s=256&d=identicon&r=PG', 'display_name': 'jondo2010', 'link': 'https://stackoverflow.com/users/1733619/jondo2010'}",False,176,,1,1,1600807332,1574764665,59048999,CC BY-SA 4.0,https://stackoverflow.com/questions/59048999/how-to-use-the-cc-common-create-link-variables-api,How to use the `cc_common.create_link_variables` API?,,,,
267,"['c++', 'clang-format']","{'account_id': 4742052, 'reputation': 6096, 'user_id': 3834459, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/65fd0aebfda9ece120fa4856a9450ce5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dean', 'link': 'https://stackoverflow.com/users/3834459/dean'}",True,182,64010295.0,1,1,1600779636,1573743434,58859716,CC BY-SA 4.0,https://stackoverflow.com/questions/58859716/clang-format-multiline-array-definition-and-ending-braces,clang-format multiline array definition and ending braces,,,,
268,"['c++', 'qt', 'qtcharts']","{'account_id': 15876219, 'reputation': 5172, 'user_id': 11455384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e87a1e837a79a0248716b61a930f67fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fareanor', 'link': 'https://stackoverflow.com/users/11455384/fareanor'}",False,1222,,1,1,1600778534,1572943569,58707516,CC BY-SA 4.0,https://stackoverflow.com/questions/58707516/how-to-make-only-one-point-label-visible-for-qlineseries-qxyseries,How to make only one point label visible for QLineSeries/QXYSeries,1572944969.0,,,
269,"['c++', 'class', 'templates', 'iterator']","{'account_id': 17102677, 'reputation': 47, 'user_id': 12375417, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2THUWLMGG78/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdHWrg-GQs7srQGS5L-8LFJK-saGA/photo.jpg?sz=256', 'display_name': 'Pablo Arkadiusz', 'link': 'https://stackoverflow.com/users/12375417/pablo-arkadiusz'}",True,282,58867488.0,2,1,1600621091,1573770154,58867411,CC BY-SA 4.0,https://stackoverflow.com/questions/58867411/how-to-make-constructor-accept-all-type-of-iterators,How to make constructor accept all type of iterators?,1573770235.0,,,
270,"['c++', 'msbuild', 'qt5', 'visual-studio-2019']","{'account_id': 996925, 'reputation': 6839, 'user_id': 1012636, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/j898M.jpg?s=256&g=1', 'display_name': '7heViking', 'link': 'https://stackoverflow.com/users/1012636/7heviking'}",False,1445,,3,0,1600382029,1573648516,58837268,CC BY-SA 4.0,https://stackoverflow.com/questions/58837268/convert-visualstudio-project-custom-build-steps-to-qt-msbuild,Convert VisualStudio project custom build steps to Qt/MSBuild,1573659599.0,,,
271,"['c++', 'pytorch']","{'account_id': 15233715, 'reputation': 23, 'user_id': 10992089, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-I7y-V8NQPmg/AAAAAAAAAAI/AAAAAAAAEa4/UVGLVkdFEKU/photo.jpg?sz=256', 'display_name': 'Micky C', 'link': 'https://stackoverflow.com/users/10992089/micky-c'}",False,729,,1,0,1600290599,1573702324,58848962,CC BY-SA 4.0,https://stackoverflow.com/questions/58848962/how-to-loop-over-every-value-in-pytorch-tensor-in-c,How to loop over every value in Pytorch tensor in C++?,,,,
272,"['c++', 'json', 'algorithm']","{'account_id': 7499769, 'reputation': 1778, 'user_id': 5698626, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/f77263c99c1d7820eea60087ce2164f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'PlsWork', 'link': 'https://stackoverflow.com/users/5698626/plswork'}",False,380,,0,1,1599988771,1575029299,59104510,CC BY-SA 4.0,https://stackoverflow.com/questions/59104510/find-all-paths-to-all-values-in-a-json-document,Find all paths to all values in a JSON document,1575039067.0,,,
273,"['c++', 'qt', 'build', 'emscripten', 'webassembly']","{'account_id': 10051254, 'reputation': 3507, 'user_id': 7431005, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/faf76298f3d4f60915eee51da1ee7c3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user7431005', 'link': 'https://stackoverflow.com/users/7431005/user7431005'}",True,2896,,2,7,1599978279,1574324604,58970301,CC BY-SA 4.0,https://stackoverflow.com/questions/58970301/qt-web-assembly-configure-kit,Qt web assembly: configure kit,1574331377.0,,,
274,"['c++', 'opengl', 'glm-math', 'fbx', 'assimp']","{'account_id': 14006959, 'reputation': 81, 'user_id': 10116787, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81c573e5f1a527ee331a52f54e7054cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Outro', 'link': 'https://stackoverflow.com/users/10116787/outro'}",True,1624,59455283.0,1,0,1599925603,1573640954,58835041,CC BY-SA 4.0,https://stackoverflow.com/questions/58835041/assimp-cant-load-other-textures-except-diffuse-texture-of-fbx,Assimp can&#39;t load other textures except diffuse texture of FBX,1573658616.0,,,
275,"['c++', 'opencv', 'linker', 'dotnetnuke', 'vcpkg']","{'account_id': 16549187, 'reputation': 15, 'user_id': 11957979, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCU6-O9-7l3eys-8WfHPGOeeZ8aRDu04ri8oZqd=k-s256', 'display_name': 'Hint33', 'link': 'https://stackoverflow.com/users/11957979/hint33'}",False,1130,,1,0,1599643451,1575059991,59110746,CC BY-SA 4.0,https://stackoverflow.com/questions/59110746/installed-opencv-and-opencv-dnn-with-vcpkg-still-getting-linking-errors,"Installed OpenCV and OpenCV DNN with vcpkg, still getting linking errors",1575060504.0,,,
276,"['c++', 'string', 'std', 'implicit-conversion']","{'account_id': 9265744, 'reputation': 23853, 'user_id': 6881240, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/dc1e27d7e9a3de2ca8e257cb7c72ff4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'kabanus', 'link': 'https://stackoverflow.com/users/6881240/kabanus'}",True,4692,58909184.0,3,104,1599627050,1574058870,58909097,CC BY-SA 4.0,https://stackoverflow.com/questions/58909097/prevent-function-taking-const-stdstring-from-accepting-0,Prevent function taking const std::string&amp; from accepting 0,1599547444.0,,,
277,"['c++', 'oop', 'c++11', 'vector', 'constants']","{'account_id': 11831569, 'reputation': 2275, 'user_id': 8658157, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DwurD.png?s=256&g=1', 'display_name': 'Elliott', 'link': 'https://stackoverflow.com/users/8658157/elliott'}",True,258,59465920.0,3,0,1599445232,1572539742,58647731,CC BY-SA 4.0,https://stackoverflow.com/questions/58647731/using-templates-in-stdconditional-to-determine-function-argument-types,Using templates in std::conditional to determine function argument types,1572543733.0,,,
278,"['c++', 'openmp', 'sparse-matrix', 'eigen', 'linear-equation']","{'account_id': 14243152, 'reputation': 45, 'user_id': 10288962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ad0de12ffb0e3b84e619a9e8f57229e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Morteza amin naji', 'link': 'https://stackoverflow.com/users/10288962/morteza-amin-naji'}",False,1068,,1,3,1598897552,1573815170,58875483,CC BY-SA 4.0,https://stackoverflow.com/questions/58875483/using-eigen-bicgstab-in-parallel-to-solve-the-sparse-matrix,Using Eigen BICGSTAB in Parallel to solve the sparse matrix,1573815234.0,,,
279,"['c++', 'tensorflow', 'tensorflow-lite']","{'account_id': 11367834, 'reputation': 3594, 'user_id': 8334261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81f9cdd180c34b49d28655f0e4b80e22?s=256&d=identicon&r=PG&f=1', 'display_name': 'DocDriven', 'link': 'https://stackoverflow.com/users/8334261/docdriven'}",False,519,,2,1,1598625471,1573734787,58856877,CC BY-SA 4.0,https://stackoverflow.com/questions/58856877/inspection-of-tflite-model-with-c-api-yields-untraceable-results,Inspection of tflite model with C++ API yields untraceable results,1574070655.0,,,
280,"['c++', 'c', 'windows', 'driver', 'ioctl']","{'account_id': 12960660, 'reputation': 534, 'user_id': 9370018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc7ce6db1045fd1770be45ffe8c78ce5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ojav', 'link': 'https://stackoverflow.com/users/9370018/ojav'}",True,3545,63630777.0,1,4,1598605712,1574771094,59050947,CC BY-SA 4.0,https://stackoverflow.com/questions/59050947/how-to-receive-data-send-with-deviceiocontrol-at-the-driver-c-controlfunction-i,"How to receive data send with DeviceIoControl at the Driver.c controlFunction? IOCTL,Driver",1574771969.0,,,
281,['c++'],"{'account_id': 16513627, 'reputation': 13, 'user_id': 11931700, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-t6-5NirVWsk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcHH_gmEfoxG_9GCMHcbHA0zkl1hA/photo.jpg?sz=256', 'display_name': 'Regi Nox', 'link': 'https://stackoverflow.com/users/11931700/regi-nox'}",True,80,58779398.0,3,0,1598554923,1573302725,58779314,CC BY-SA 4.0,https://stackoverflow.com/questions/58779314/c-linked-list-it-wont-delete-the-first-input,C++ Linked List : It won&#39;t delete the first input,,,,
282,"['c++', 'qt', 'qml', 'qtcharts']","{'account_id': 98500, 'reputation': 1007, 'user_id': 266578, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/35b43bd2f2235ae053f70ee3d889f601?s=256&d=identicon&r=PG', 'display_name': 'eyecreate', 'link': 'https://stackoverflow.com/users/266578/eyecreate'}",True,658,58845492.0,1,-1,1598519713,1573659604,58840614,CC BY-SA 4.0,https://stackoverflow.com/questions/58840614/qml-chart-using-qabstracttablemodel-doesnt-dynamically-update,QML Chart using QAbstractTableModel doesn&#39;t dynamically update,1573671831.0,,,
283,"['c++', 'xcode', 'macos']","{'account_id': 16325292, 'reputation': 63, 'user_id': 11789990, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jdaPX.jpg?s=256&g=1', 'display_name': 'Dayskie', 'link': 'https://stackoverflow.com/users/11789990/dayskie'}",False,2173,,0,0,1598383447,1573293119,58778139,CC BY-SA 4.0,https://stackoverflow.com/questions/58778139/sdl2-sdl-h-file-not-found,SDL2/SDL.H file not found,,,,
284,"['c++', 'build', 'static-linking', 'g2o']","{'account_id': 14461331, 'reputation': 50, 'user_id': 10446071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c1c4a4d935b07393b9011c8452eedfe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mikul&#225;š Bankovič', 'link': 'https://stackoverflow.com/users/10446071/mikul%c3%a1%c5%a1-bankovi%c4%8d'}",True,1715,63562858.0,1,1,1598278662,1572786374,58680427,CC BY-SA 4.0,https://stackoverflow.com/questions/58680427/how-to-clone-build-and-link-g2o-framework-in-c,"How to clone, build, and link g2o framework in C++",1572788746.0,,,
285,"['c++', 'serial-port', 'gps']","{'account_id': 16418178, 'reputation': 55, 'user_id': 11860105, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-kBTvcUSkqPY/AAAAAAAAAAI/AAAAAAAAACc/wxKecrNaAFY/photo.jpg?sz=256', 'display_name': 'Niklas Lyszio', 'link': 'https://stackoverflow.com/users/11860105/niklas-lyszio'}",False,869,,1,1,1597922298,1573302960,58779342,CC BY-SA 4.0,https://stackoverflow.com/questions/58779342/reading-from-gps-sensor-via-serial-port,Reading from GPS sensor via serial port,1573745470.0,,,
286,"['c++', 'clang', 'code-formatting', 'clang-format']","{'account_id': 3406074, 'reputation': 1358, 'user_id': 2857080, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/5d0f4f0ae12b79d0ade03125b433da59?s=256&d=identicon&r=PG&f=1', 'display_name': 'zeus_masta_funk', 'link': 'https://stackoverflow.com/users/2857080/zeus-masta-funk'}",False,369,,1,2,1597017240,1572739601,58676367,CC BY-SA 4.0,https://stackoverflow.com/questions/58676367/clang-format-keeps-toggling-comment-location,clang-format keeps toggling comment location,1572739839.0,,,
287,"['c++', 'cuda', 'nvcc']","{'account_id': 16333251, 'reputation': 397, 'user_id': 11796053, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xcW0SYFNHJA/AAAAAAAAAAI/AAAAAAAAAfk/Ok_4jQ2pDzA/photo.jpg?sz=256', 'display_name': 'Cydouzo', 'link': 'https://stackoverflow.com/users/11796053/cydouzo'}",True,630,63174088.0,1,1,1596398533,1575020535,59102300,CC BY-SA 4.0,https://stackoverflow.com/questions/59102300/cant-use-my-template-class-in-cuda-kernel,Can&#39;t use my template class in cuda kernel,1575524772.0,,,
288,"['c++', 'windows', 'memory', 'memory-leaks']","{'account_id': 15711411, 'reputation': 6942, 'user_id': 11336762, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hGPr6.jpg?s=256&g=1', 'display_name': 'Roberto Caboni', 'link': 'https://stackoverflow.com/users/11336762/roberto-caboni'}",False,4859,,1,3,1595948263,1572883625,58697105,CC BY-SA 4.0,https://stackoverflow.com/questions/58697105/obtaining-accurate-heap-usage-in-windows-for-debugging-memory-leaks-in-a-single,Obtaining accurate heap usage in Windows (for debugging memory leaks in a single process),1595948263.0,,,
289,"['c++', 'operator-overloading']","{'account_id': 16732922, 'reputation': 23, 'user_id': 12094826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f918a6e5b0e756abc324c70d23cef9cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'masan', 'link': 'https://stackoverflow.com/users/12094826/masan'}",True,144,58788537.0,2,0,1595935576,1573386804,58788373,CC BY-SA 4.0,https://stackoverflow.com/questions/58788373/c-operator-overload-get-all-values-in-vector-on-lhs-to-equal-a-double-va,C++ Operator &quot;=&quot; overload - Get all values in vector on lhs to equal a double value on rhs,,,,
290,"['c++', 'templates', 'template-meta-programming']","{'account_id': 12052914, 'reputation': 498, 'user_id': 8815150, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6e71cb6def854a06a378de89afdf7ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'Exxul', 'link': 'https://stackoverflow.com/users/8815150/exxul'}",True,2981,59035130.0,4,38,1595826628,1574694294,59034713,CC BY-SA 4.0,https://stackoverflow.com/questions/59034713/recursion-using-template-meta-programming,Recursion using template meta programming,1595826628.0,,,
291,"['c++', 'ruby', 'macos', 'rubygems']","{'account_id': 923128, 'reputation': 5419, 'user_id': 954422, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2542652a616dc8d395194890b4f92a0d?s=256&d=identicon&r=PG', 'display_name': 'viplezer', 'link': 'https://stackoverflow.com/users/954422/viplezer'}",True,1508,59072909.0,2,6,1595684945,1574863199,59071881,CC BY-SA 4.0,https://stackoverflow.com/questions/59071881/problems-with-c-and-gems-on-osx-catalina,Problems with C++ and gems on OSX Catalina,,,,
292,['c++'],"{'account_id': 11103913, 'reputation': 67, 'user_id': 8151704, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh3.googleusercontent.com/-8g4KjTX1ZX8/AAAAAAAAAAI/AAAAAAAAACo/owckecFrMUI/photo.jpg?sz=256', 'display_name': 'Elevate', 'link': 'https://stackoverflow.com/users/8151704/elevate'}",True,45,,2,-3,1595539770,1574223550,58946621,CC BY-SA 4.0,https://stackoverflow.com/questions/58946621/error-no-operator-matches-these-demands,Error no operator &quot;&lt;&quot; matches these demands,1576510065.0,,,
293,"['c++', 'arrays', 'dynamic']","{'account_id': 17163585, 'reputation': 1, 'user_id': 12422530, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCio-Ymn5PMXShGCDDZAfDHa35yhQwkkTYkC7KA=k-s256', 'display_name': 'Makari 21', 'link': 'https://stackoverflow.com/users/12422530/makari-21'}",True,71,,2,-4,1594996639,1574551016,59013169,CC BY-SA 4.0,https://stackoverflow.com/questions/59013169/dynamic-2d-array-why-is-segmentation-fault,Dynamic 2D array. Why is segmentation fault?,1594996639.0,,,
294,"['c++', 'windows', 'winapi', 'raw-input']","{'account_id': 12872982, 'reputation': 1079, 'user_id': 9310732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2336f3e0d06eead8d26723864834ae29?s=256&d=identicon&r=PG', 'display_name': 'Bizzarrus', 'link': 'https://stackoverflow.com/users/9310732/bizzarrus'}",True,281,62892854.0,1,6,1594721615,1573187208,58760357,CC BY-SA 4.0,https://stackoverflow.com/questions/58760357/getkeynametext-numpad-missing-text,GetKeyNameText numpad missing text,1594718572.0,,,
