,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from
144,"['c++', 'visual-studio', 'visual-c++']","{'account_id': 510369, 'reputation': 484, 'user_id': 1338696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1837c3f9871ed66fae4c661b98b4d640?s=256&d=identicon&r=PG', 'display_name': 'David Aurelio', 'link': 'https://stackoverflow.com/users/1338696/david-aurelio'}",True,152,4,2,1617884931,1556578998,55911858,CC BY-SA 4.0,https://stackoverflow.com/questions/55911858/msvc-inference-of-pointer-to-member-function-with-const-and-non-const-overloads,MSVC: inference of pointer to member function with const and non-const overloads,55911925.0,1556620571.0,,,
145,"['java', 'android', 'c++', 'c', 'java-native-interface']","{'account_id': 4470307, 'reputation': 2825, 'user_id': 3636806, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f5aee89c11a5184ae26918f1969a439d?s=256&d=identicon&r=PG', 'display_name': 'EAK TEAM', 'link': 'https://stackoverflow.com/users/3636806/eak-team'}",False,894,1,0,1617777403,1556478302,55893650,CC BY-SA 4.0,https://stackoverflow.com/questions/55893650/android-execute-native-library-from-runtime-exec-or-java-process,Android execute native library from Runtime.exec() or Java.Process(),,1556482156.0,,,
146,"['c++', 'arduino', 'arduino-ide']","{'account_id': 10530228, 'reputation': 302, 'user_id': 7760431, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/DH84c.jpg?s=256&g=1', 'display_name': 'Anton', 'link': 'https://stackoverflow.com/users/7760431/anton'}",True,11717,3,5,1617475477,1555313407,55684371,CC BY-SA 4.0,https://stackoverflow.com/questions/55684371/how-do-i-add-cpp-file-to-an-arduino-project,How do I add cpp file to an arduino project?,55695557.0,1555353622.0,,,
147,"['c++', 'dangling-pointer']","{'account_id': 146157, 'reputation': 37878, 'user_id': 356440, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d16fc2844c1d9f8f815f318734554266?s=256&d=identicon&r=PG', 'display_name': 'Stephane Rolland', 'link': 'https://stackoverflow.com/users/356440/stephane-rolland'}",True,1683,2,6,1617474741,1555916414,55790420,CC BY-SA 4.0,https://stackoverflow.com/questions/55790420/is-string-view-really-promoting-use-after-free-errors,Is string_view really promoting use-after-free errors?,55790467.0,1555947978.0,,,
148,"['c++', 'visual-studio-code']","{'account_id': 15781311, 'reputation': 61, 'user_id': 11387602, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-38bruLVnCHU/AAAAAAAAAAI/AAAAAAAAHaY/d07LWkczTUM/photo.jpg?sz=256', 'display_name': 'Duong Nguyen Quy', 'link': 'https://stackoverflow.com/users/11387602/duong-nguyen-quy'}",True,2007,3,2,1617195884,1555758314,55772890,CC BY-SA 4.0,https://stackoverflow.com/questions/55772890/how-to-pause-a-console-c-application-when-it-finished-in-visual-studio-code,How to pause a console c++ application when it finished in Visual studio code,,1555758459.0,,,
149,"['c++', 'postgresql', 'libpqxx']","{'account_id': 15528181, 'reputation': 45, 'user_id': 11202418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc5ba854ef4f970bb1cadcf361252b49?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tomtom', 'link': 'https://stackoverflow.com/users/11202418/tomtom'}",False,726,1,3,1617009432,1556615470,55917576,CC BY-SA 4.0,https://stackoverflow.com/questions/55917576/how-can-i-bind-null-value-in-libpq-with-c,How can I bind NULL value in libpq with C++?,,1556623504.0,,,
150,['c++'],"{'account_id': 184862, 'reputation': 9687, 'user_id': 421178, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/9fa51d322613d477fd82330340c46ff3?s=256&d=identicon&r=PG', 'display_name': 'Casey', 'link': 'https://stackoverflow.com/users/421178/casey'}",True,145,2,3,1616603888,1554613317,55555782,CC BY-SA 4.0,https://stackoverflow.com/questions/55555782/what-should-a-void-stdsize-t-function-argument-pair-be-changed-to-for-an-inte,What should a void*/std::size_t function argument pair be changed to for an interface that writes binary files?,66785470.0,,,,
151,"['c++', 'linux', 'gcc', 'redhat', 'sign']","{'account_id': 1668428, 'reputation': 81, 'user_id': 1535379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfb4538d2f91b2edba9ce539ed26e7ce?s=256&d=identicon&r=PG', 'display_name': 'Anand ', 'link': 'https://stackoverflow.com/users/1535379/anand'}",False,610,1,1,1616600373,1556267671,55863758,,https://stackoverflow.com/questions/55863758/c-executable-signing-in-linux,C++ executable signing in Linux,,1556277097.0,1556277247.0,Duplicate,
152,"['c++', 'boost', 'c++17', 'string-view']","{'account_id': 10054121, 'reputation': 668, 'user_id': 7432927, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/875c26e9002856e5184f08012753f279?s=256&d=identicon&r=PG&f=1', 'display_name': 'Przemysław Czechowski', 'link': 'https://stackoverflow.com/users/7432927/przemys%c5%82aw-czechowski'}",True,3018,2,2,1616568645,1554211347,55475896,CC BY-SA 4.0,https://stackoverflow.com/questions/55475896/how-to-convert-booststring-view-to-stdstring-view,How to convert boost::string_view to std::string_view?,55475973.0,1554220666.0,,,
153,"['c++', 'eclipse-cdt', 'permission-denied']","{'account_id': 14396035, 'reputation': 21, 'user_id': 10399321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6abe50f2ab2e71d254fbd83d8593870b?s=256&d=identicon&r=PG', 'display_name': 'user10399321', 'link': 'https://stackoverflow.com/users/10399321/user10399321'}",False,191,1,-1,1616103852,1554601520,55554930,CC BY-SA 4.0,https://stackoverflow.com/questions/55554930/cannot-open-output-file-permission-denied-error-while-debugging-c-codes-in,&quot;Cannot open output file. Permission denied&quot; error while debugging C++ codes in Eclipse,,1554604249.0,,,
154,"['c++', 'abstract-syntax-tree', 'llvm-c++-api']","{'account_id': 7204483, 'reputation': 2229, 'user_id': 5500589, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://i.stack.imgur.com/IldVR.jpg?s=256&g=1', 'display_name': 'Galaxy', 'link': 'https://stackoverflow.com/users/5500589/galaxy'}",True,214,2,1,1615854863,1555659387,55758256,CC BY-SA 4.0,https://stackoverflow.com/questions/55758256/how-to-get-the-devlrefexpr-operand-out-of-unaryoperator-in-the-clang-llvm-ast,How to get the DevlRefExpr operand out of UnaryOperator in the Clang LLVM AST?,,,,,
155,"['c++', 'c++11', 'unordered-map']","{'account_id': 7231104, 'reputation': 1065, 'user_id': 5824979, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/5i5yH.jpg?s=256&g=1', 'display_name': 'Sailanarmo', 'link': 'https://stackoverflow.com/users/5824979/sailanarmo'}",True,3331,3,5,1615736940,1554395173,55520876,CC BY-SA 4.0,https://stackoverflow.com/questions/55520876/creating-an-unordered-map-of-stdfunctions-with-any-arguments,Creating an unordered_map of std::functions with any arguments?,55521580.0,,,,
156,"['c++', 'language-lawyer', 'memory-layout', 'standard-layout']","{'account_id': 2680058, 'reputation': 14568, 'user_id': 2315602, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/8rKPi.jpg?s=256&g=1', 'display_name': 'lisyarus', 'link': 'https://stackoverflow.com/users/2315602/lisyarus'}",True,2013,2,27,1615545372,1555069087,55650798,CC BY-SA 4.0,https://stackoverflow.com/questions/55650798/guaranteed-memory-layout-for-standard-layout-struct-with-a-single-array-member-o,Guaranteed memory layout for standard layout struct with a single array member of primitive type,55651373.0,1555069536.0,,,
157,"['c++', 'qt', 'qmake', 'qpdf']","{'account_id': 15623111, 'reputation': 43, 'user_id': 11271440, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-wWHL3F8IWwY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcc-7mAxgukUXmrMIQHGQ81jE6Hxw/mo/photo.jpg?sz=256', 'display_name': 'smawell', 'link': 'https://stackoverflow.com/users/11271440/smawell'}",True,1060,1,1,1615418739,1554123523,55455731,CC BY-SA 4.0,https://stackoverflow.com/questions/55455731/linking-qpdf-in-qt,linking qPDF in Qt,55470302.0,1555517305.0,,,
158,['c++'],"{'account_id': 14670825, 'reputation': 465, 'user_id': 10595346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4860980161b94e063e64c413f2d797e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kan', 'link': 'https://stackoverflow.com/users/10595346/kan'}",True,2812,3,2,1615235579,1556024246,55811792,CC BY-SA 4.0,https://stackoverflow.com/questions/55811792/cast-unsigned-short-to-unsigned-int,Cast unsigned short * to unsigned int *,55811926.0,,,,
159,"['java', 'android', 'c++', 'java-native-interface']","{'account_id': 1730540, 'reputation': 313, 'user_id': 1584247, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43e791aab0867e48ffcaf7b6a1e4e6d8?s=256&d=identicon&r=PG', 'display_name': 'x64', 'link': 'https://stackoverflow.com/users/1584247/x64'}",True,1141,1,1,1614847918,1556120032,55833765,CC BY-SA 4.0,https://stackoverflow.com/questions/55833765/jni-getmethodid-called-with-pending-exception-java-lang-classnotfoundexception,JNI GetMethodID called with pending exception java.lang.ClassNotFoundException,,1556120541.0,,,
160,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user11287425'}",True,8217,1,3,1614704361,1554079337,55446803,CC BY-SA 4.0,https://stackoverflow.com/questions/55446803/invalid-new-expression-of-abstract-class-type-a,Invalid new-expression of abstract class type &#39;A&#39;,,1554079417.0,,,
161,"['c++', 'unit-testing']","{'account_id': 3994806, 'reputation': 691, 'user_id': 3292642, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3292642', 'link': 'https://stackoverflow.com/users/3292642/user3292642'}",False,315,1,2,1614614833,1554992465,55634773,CC BY-SA 4.0,https://stackoverflow.com/questions/55634773/c-cppunittestframework-run-tests-after-build,C++ CppUnitTestFramework Run tests after build,,,,,
162,"['c++', 'c', 'arduino']","{'account_id': 15626495, 'reputation': 3, 'user_id': 11274009, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2537843922909850/picture?type=large', 'display_name': 'Ibrahim Bchara', 'link': 'https://stackoverflow.com/users/11274009/ibrahim-bchara'}",False,470,2,0,1614358950,1555180995,55668776,CC BY-SA 4.0,https://stackoverflow.com/questions/55668776/my-sim800l-works-only-when-connected-to-laptop-with-serial-monitor-open,My sim800l works only when connected to laptop with serial monitor open,,,,,
163,"['c++', 'protocol-buffers', 'grpc']","{'account_id': 5290493, 'reputation': 1152, 'user_id': 4371768, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/35ef19c8ab7750ce267350350c7e98dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'julka', 'link': 'https://stackoverflow.com/users/4371768/julka'}",True,42910,2,13,1614262506,1554727633,55573861,CC BY-SA 4.0,https://stackoverflow.com/questions/55573861/proto-c-implementation-marked-override-but-does-not-override-error,"proto c++ implementation - &quot;marked ‘override’, but does not override&quot; error",,1554728706.0,,,
164,"['c++', 'visual-studio', 'compiler-version']","{'account_id': 84171, 'reputation': 11646, 'user_id': 235472, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/2RJ8I.png?s=256&g=1', 'display_name': 'Pietro', 'link': 'https://stackoverflow.com/users/235472/pietro'}",True,16191,1,7,1614204855,1556545830,55904811,CC BY-SA 4.0,https://stackoverflow.com/questions/55904811/how-to-select-an-older-compiler-in-microsoft-visual-c-2019,How to select an older compiler in Microsoft Visual C++ 2019?,55905054.0,1556547807.0,,,
165,"['c++', 'cmake']","{'account_id': 7139021, 'reputation': 1286, 'user_id': 5700094, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/22f13f4051e545c917d53ca127a8d3d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris K', 'link': 'https://stackoverflow.com/users/5700094/chris-k'}",True,7956,4,7,1613422391,1554290163,55493862,CC BY-SA 4.0,https://stackoverflow.com/questions/55493862/cmake-set-directory-for-target-sources,CMake: set directory for target sources,55494263.0,1592644375.0,,,
166,"['c++', 'qt', 'qresource']","{'account_id': 6509154, 'reputation': 245, 'user_id': 5037068, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/9ec3424345713065a0e84e4b80489fd0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maluna34', 'link': 'https://stackoverflow.com/users/5037068/maluna34'}",False,173,0,0,1613014735,1554970261,55627676,CC BY-SA 4.0,https://stackoverflow.com/questions/55627676/use-an-editable-qt-resource,Use an editable Qt resource,,1613014735.0,,,
167,"['c++', 'compiler-errors', 'visual-studio-2019']","{'account_id': 8692656, 'reputation': 55, 'user_id': 6505140, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75e36f25c10a8e9a843227415d229c2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'mauja', 'link': 'https://stackoverflow.com/users/6505140/mauja'}",False,1587,1,3,1612278186,1556049063,55818436,CC BY-SA 4.0,https://stackoverflow.com/questions/55818436/disable-specific-warnings-compiler-option-not-working,&quot;Disable Specific Warnings&quot; compiler option not working,,1556054527.0,,,
168,"['c++', 'googletest']","{'account_id': 2066940, 'reputation': 659, 'user_id': 1842286, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f68c476964ae3af4af263810691eb54a?s=256&d=identicon&r=PG', 'display_name': 'MartenBE', 'link': 'https://stackoverflow.com/users/1842286/martenbe'}",True,1630,1,5,1612009069,1556470568,55892577,CC BY-SA 4.0,https://stackoverflow.com/questions/55892577/how-to-test-the-same-behaviour-for-multiple-templated-classes-with-different-tem,How to test the same behaviour for multiple templated classes with different templates in Google Test?,55947661.0,1612001159.0,,,
169,"['c++', 'gnu', 'turbo-c']","{'account_id': 15339409, 'reputation': 434, 'user_id': 11066871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77ee7d467a8f164c0a5de95e4696d3b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shahzaib Mazari', 'link': 'https://stackoverflow.com/users/11066871/shahzaib-mazari'}",True,605,2,1,1611916377,1555694473,55765471,CC BY-SA 4.0,https://stackoverflow.com/questions/55765471/what-is-the-difference-between-using-turbo-c-and-gnu-c-c,What is the difference between using Turbo C and GNU C/C++?,55765619.0,,,,
170,"['c++', 'testing', 'matcher', 'googlemock']","{'account_id': 2347048, 'reputation': 730, 'user_id': 2057014, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d1958eadc7b381d4e81e174be61cfd3e?s=256&d=identicon&r=PG', 'display_name': 'getsoubl', 'link': 'https://stackoverflow.com/users/2057014/getsoubl'}",True,2227,1,3,1611864772,1554544674,55547923,CC BY-SA 4.0,https://stackoverflow.com/questions/55547923/google-mocktesting-a-certain-property-of-an-object,Google Mock:Testing a Certain Property of an Object,,1580399418.0,,,
171,"['c++', 'github', 'libraries', 'gitpod']","{'account_id': 1948886, 'reputation': 4289, 'user_id': 1753435, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b81cf3b8c8432e0bcac7322120a09b56?s=256&d=identicon&r=PG', 'display_name': 'andreee', 'link': 'https://stackoverflow.com/users/1753435/andreee'}",True,524,1,1,1611501111,1555057438,55647395,CC BY-SA 4.0,https://stackoverflow.com/questions/55647395/can-i-load-additional-libraries-in-gitpod-without-creating-my-own-docker-image,Can I load additional libraries in Gitpod without creating my own Docker image?,,,,,
172,"['c++', 'atomic', 'memory-model']","{'account_id': 8114474, 'reputation': 989, 'user_id': 7748163, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/ae70955e538b80c6f55db38848707f27?s=256&d=identicon&r=PG&f=1', 'display_name': 'skytree', 'link': 'https://stackoverflow.com/users/7748163/skytree'}",True,2075,2,13,1611396860,1555281582,55680665,CC BY-SA 4.0,https://stackoverflow.com/questions/55680665/how-to-understand-relaxed-ordering-in-stdmemory-order-c,How to understand RELAXED ORDERING in std::memory_order (C++),55680831.0,1555283515.0,,,
173,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'anon'}",True,89,2,0,1610917001,1555401560,55703274,CC BY-SA 4.0,https://stackoverflow.com/questions/55703274/java-error-in-android-studio-issue-now-resolved,Java error in Android studio issue now resolved,,1610917001.0,,,
174,"['c++', 'qt', 'vnc-viewer']","{'account_id': 15819636, 'reputation': 33, 'user_id': 11414284, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/511e7d67c604cc8a1c38201d54661e6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'akoch', 'link': 'https://stackoverflow.com/users/11414284/akoch'}",True,1674,3,3,1610639144,1556289579,55869926,CC BY-SA 4.0,https://stackoverflow.com/questions/55869926/qt-how-to-make-qimage-aware-of-updated-memory-buffer,Qt: How to make QImage aware of updated memory buffer?,55870181.0,,,,
175,"['c#', 'android', 'c++', 'opencv', 'unity3d']","{'account_id': 4191874, 'reputation': 328, 'user_id': 3434305, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/56ca245206e5b80befba7113d5c76bc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'kubci98', 'link': 'https://stackoverflow.com/users/3434305/kubci98'}",True,3449,5,0,1610253318,1554293937,55495030,CC BY-SA 4.0,https://stackoverflow.com/questions/55495030/how-to-use-the-arcore-camera-image-in-opencv-in-an-unity-android-app,How to use the ARCore camera image in OpenCV in an Unity Android app?,,1554297250.0,,,
176,"['c++', 'mysql']","{'account_id': 15692278, 'reputation': 21, 'user_id': 11322931, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00fc0f88762e8f89b00b5a4bb3cfc8f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'havealex', 'link': 'https://stackoverflow.com/users/11322931/havealex'}",False,1474,1,2,1609679764,1554596862,55554639,CC BY-SA 4.0,https://stackoverflow.com/questions/55554639/how-to-fix-string-too-long-error-in-xdev-c-api-when-connect-to-mysql,How to fix &#39;string too long&#39; error in xdev C++ api when connect to MySQL,,,,,
177,"['c++', 'world-of-warcraft', 'azerothcore']","{'account_id': 15566930, 'reputation': 51, 'user_id': 11230376, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-cVwwAuhxxyc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rehbXKwY5EPBgFlDjY83FPsh7k9Jw/mo/photo.jpg?sz=256', 'display_name': 'rog ogr', 'link': 'https://stackoverflow.com/users/11230376/rog-ogr'}",False,106,0,2,1609429374,1554107615,55450941,CC BY-SA 4.0,https://stackoverflow.com/questions/55450941/how-can-i-make-a-spell-aura-only-triggers-when-procs,How can I make a spell aura only triggers when procs?,,1609429374.0,,,
178,"['c++', 'linux']","{'account_id': 6513631, 'reputation': 149, 'user_id': 5040133, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6337e0d3d34a2257eb36760e75d7dbc8?s=256&d=identicon&r=PG&f=1', 'display_name': 'vikas_saini', 'link': 'https://stackoverflow.com/users/5040133/vikas-saini'}",False,34,0,1,1609045183,1556265054,55863108,,https://stackoverflow.com/questions/55863108/use-default-argument-in-linux-library-when-library-function-use-by-dlopen-and-dl,Use default argument in Linux library when library function use by dlopen and dlsym,,1609045183.0,1556383798.0,Duplicate,
179,"['c++', 'build', 'sdl', 'redefinition']","{'account_id': 10948864, 'reputation': 29, 'user_id': 8045871, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10207713390147662/picture?type=large', 'display_name': 'Jack Wilkes', 'link': 'https://stackoverflow.com/users/8045871/jack-wilkes'}",True,2970,2,0,1607960578,1555619622,55753383,CC BY-SA 4.0,https://stackoverflow.com/questions/55753383/c-redefinition-of-default-argument-parameter-1-vector2d,C++ Redefinition of Default Argument: Parameter 1 (Vector2D),,1555620463.0,,,
180,"['c++', 'gcc', 'raspberry-pi', 'arm', 'cross-compiling']","{'account_id': 8475292, 'reputation': 1338, 'user_id': 6356744, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0c12512db0046c6637c3e4b084cff575?s=256&d=identicon&r=PG&f=1', 'display_name': 'tttapa', 'link': 'https://stackoverflow.com/users/6356744/tttapa'}",True,3922,2,3,1607363389,1554163121,55465118,CC BY-SA 4.0,https://stackoverflow.com/questions/55465118/gcc-8-cross-compiler-outputs-armv7-executable-instead-of-armv6,GCC 8 Cross Compiler outputs ARMv7 executable instead of ARMv6,,,,,
181,"['c++', 'opengl', 'glsl', 'glfw']","{'account_id': 12384840, 'reputation': 575, 'user_id': 9028633, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7cyZU.jpg?s=256&g=1', 'display_name': 'rial', 'link': 'https://stackoverflow.com/users/9028633/rial'}",True,985,1,1,1607245425,1555191798,55670118,CC BY-SA 4.0,https://stackoverflow.com/questions/55670118/how-to-fix-black-screen-output-in-opengl-3-3,How to fix black screen output in OpenGL 3.3,55670185.0,1607245425.0,,,
182,"['c++', 'c++11']","{'account_id': 15406138, 'reputation': 434, 'user_id': 11114246, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/852c5ab6324b6421d411a627fad5a5b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'i.stav', 'link': 'https://stackoverflow.com/users/11114246/i-stav'}",True,463,3,4,1606635610,1554734468,55575966,CC BY-SA 4.0,https://stackoverflow.com/questions/55575966/resolution-of-function-overloading-about-initializer-list,Resolution of function overloading about initializer_list,,1554737099.0,,,
183,"['c++', 'clang', 'llvm-clang']","{'account_id': 961826, 'reputation': 1053, 'user_id': 986007, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5ebadd137dc78ae87f0bfc9b1850fa09?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/986007/adam'}",True,1045,1,2,1606220612,1556438827,55888279,CC BY-SA 4.0,https://stackoverflow.com/questions/55888279/get-clang-ast-for-a-single-file,Get Clang AST for a single file,,,,,
184,"['c++', 'simulation', 'distribution']","{'account_id': 15508317, 'reputation': 13, 'user_id': 11187810, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sTQ0j.jpg?s=256&g=1', 'display_name': 'Mohamed sameh', 'link': 'https://stackoverflow.com/users/11187810/mohamed-sameh'}",True,1203,2,-1,1605002398,1555288941,55681324,CC BY-SA 4.0,https://stackoverflow.com/questions/55681324/is-there-a-function-to-generate-random-number-using-triangular-distribution-in-c,Is there a function to generate random number using triangular distribution in c++?,55681538.0,1555290343.0,,,
185,"['c++', 'linux', 'qt', 'ubuntu', 'gstreamer']","{'account_id': 14814991, 'reputation': 11, 'user_id': 10699330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcdad23274a762025b03fc664f746d2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'qjqj', 'link': 'https://stackoverflow.com/users/10699330/qjqj'}",False,2024,1,1,1604088212,1554118205,55454086,CC BY-SA 4.0,https://stackoverflow.com/questions/55454086/how-to-fix-gstreamer-critical-gst-sample-get-buffer-assertion-gst-is-samp,how to fix &quot;GStreamer-CRITICAL **: gst_sample_get_buffer: assertion &#39;GST_IS_SAMPLE (sample)&#39; failed&quot;,,1556168340.0,,,
186,"['c++', 'mfc']","{'account_id': 2755056, 'reputation': 3653, 'user_id': 2373410, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/684a479ecdc16beb9c6ddd01073f2fee?s=256&d=identicon&r=PG', 'display_name': 'Pangu', 'link': 'https://stackoverflow.com/users/2373410/pangu'}",True,1716,1,0,1603297496,1555658630,55758107,CC BY-SA 4.0,https://stackoverflow.com/questions/55758107/how-to-get-the-size-and-position-of-a-button-control-of-a-dialog-in-a-resource-f,How to get the size and position of a button control of a dialog in a resource file?,55890626.0,,,,
187,"['c++', 'build', 'visual-studio-code']","{'account_id': 5754323, 'reputation': 33, 'user_id': 4542820, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9445173359126d5c593ccbcc2d134ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jihad92', 'link': 'https://stackoverflow.com/users/4542820/jihad92'}",True,1603,1,1,1603234889,1556291697,55870522,CC BY-SA 4.0,https://stackoverflow.com/questions/55870522/vs-code-how-to-run-unchanged-c-files-without-building-them-again,VS Code - How to run unchanged c++ files without building them again,,,,,
188,"['c++', 'out-of-memory', 'breadth-first-search', 'rubiks-cube']","{'account_id': 14733134, 'reputation': 172, 'user_id': 10639883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d59f15ee277ab8e343057344f368c898?s=256&d=identicon&r=PG&f=1', 'display_name': 'MASTER OF CODE', 'link': 'https://stackoverflow.com/users/10639883/master-of-code'}",True,1355,4,0,1602062352,1555697582,55766030,CC BY-SA 4.0,https://stackoverflow.com/questions/55766030/why-bfs-algorithm-doesnt-always-find-solution-of-rubicks-cube,Why BFS algorithm doesn&#39;t always find solution of rubick&#39;s cube?,55766648.0,,,,
189,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user10559248'}",True,104,1,-4,1601936622,1556192644,55848548,CC BY-SA 4.0,https://stackoverflow.com/questions/55848548/how-to-search-for-a-record-when-one-field-of-the-record-in-entered-in-c,How to search for a record when one field of the record in entered in c++,,1601936622.0,,,
190,"['c++', 'sorting', 'radix-sort']","{'account_id': 8949339, 'reputation': 780, 'user_id': 6675878, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/29885f3542cb5b00a06b1175caa1736e?s=256&d=identicon&r=PG&f=1', 'display_name': 'STOPIMACODER', 'link': 'https://stackoverflow.com/users/6675878/stopimacoder'}",True,1358,2,2,1601347121,1556151519,55840175,CC BY-SA 4.0,https://stackoverflow.com/questions/55840175/changing-radix-sort-base,changing radix-sort base?,55840285.0,1556151749.0,,,
191,"['c++', 'class', 'visual-studio-code']","{'account_id': 14833509, 'reputation': 79, 'user_id': 10712349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37f2f46571299e4c2706677680a2a511?s=256&d=identicon&r=PG&f=1', 'display_name': 'dprozz122', 'link': 'https://stackoverflow.com/users/10712349/dprozz122'}",True,1324,2,1,1601048376,1555687659,55764165,CC BY-SA 4.0,https://stackoverflow.com/questions/55764165/trying-to-run-separated-classes-in-vs-code-in-c,Trying to run separated classes in vs code in c++,,,,,
192,"['c++', 'c++11', 'c++17']","{'account_id': 8943127, 'reputation': 403, 'user_id': 6671474, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/2Xkdm.jpg?s=256&g=1', 'display_name': 'Crawl.W', 'link': 'https://stackoverflow.com/users/6671474/crawl-w'}",True,388,3,0,1600850989,1555080724,55654319,,https://stackoverflow.com/questions/55654319/why-c-has-no-concise-syntax-that-allow-executing-an-operation-multiple-times-w,Why C++ has no concise syntax that allow executing an operation multiple times without defining a counter?,55654898.0,1600850989.0,1593960923.0,Duplicate,
