,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
117,"['c++', 'xtensor']","{'account_id': 14607440, 'reputation': 49, 'user_id': 10549808, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-i5le-VZ0aAg/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCje7Uz-yLZk_3AsJZ7iFvA59519Q/mo/photo.jpg?sz=256', 'display_name': 'Chris S', 'link': 'https://stackoverflow.com/users/10549808/chris-s'}",False,48,1,1,1657634022,1656565913,72810564,CC BY-SA 4.0,https://stackoverflow.com/questions/72810564/xtensor-select-rows-with-specific-string-column-values,xtensor: Select rows with specific string column values,1656568610.0,,,
118,"['c++', 'json', 'qt', 'qjsonobject', 'qjsondocument']","{'account_id': 7876225, 'reputation': 434, 'user_id': 5951915, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://lh6.googleusercontent.com/-MTT1D1rEGek/AAAAAAAAAAI/AAAAAAAAAGY/0fh3ivC3VZ0/photo.jpg?sz=256', 'display_name': 'it4Astuces', 'link': 'https://stackoverflow.com/users/5951915/it4astuces'}",True,75,2,0,1657632448,1656339566,72773640,CC BY-SA 4.0,https://stackoverflow.com/questions/72773640/write-in-json-file-data-not-inserted-in-the-correct-order,Write in JSON file - Data not inserted in the correct order,,72953110.0,,
119,"['c++', 'nested', 'c++17', 'initializer-list', 'braced-init-list']","{'account_id': 16298768, 'reputation': 1855, 'user_id': 11770390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/599a5e4d24974f639b7943d076a302e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'glades', 'link': 'https://stackoverflow.com/users/11770390/glades'}",True,85,2,2,1657570765,1656396355,72781450,CC BY-SA 4.0,https://stackoverflow.com/questions/72781450/recursive-nested-initializer-list-taking-variant,Recursive nested initializer list taking variant,1657570765.0,72925857.0,,
120,"['c++', 'arrays', 'average']","{'account_id': 20546281, 'reputation': 69, 'user_id': 15080022, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgaOVxH14HuXz-IntMfOORMxylrooW0fOTuJZsVvQ=k-s256', 'display_name': 'Zaheer Letang', 'link': 'https://stackoverflow.com/users/15080022/zaheer-letang'}",True,245,5,6,1657522663,1655975729,72727615,,https://stackoverflow.com/questions/72727615/is-there-anyway-to-make-this-code-shorter-i-just-started-learning-c,"Is there anyway to make this code shorter, I just started learning C++",1655984669.0,,1657523526.0,Duplicate
121,"['c++', 'c++11', 'inheritance', 'constructor', 'c++14']","{'account_id': 10009140, 'reputation': 23, 'user_id': 17653905, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzOYZ3tER10f0TqBrtO-dhzXs-AZgG_PHYgm-Oh=k-s256', 'display_name': 'PepperGooooo', 'link': 'https://stackoverflow.com/users/17653905/peppergooooo'}",True,130,4,0,1657507474,1656475497,72795680,CC BY-SA 4.0,https://stackoverflow.com/questions/72795680/c-child-class-change-parent-classs-constructor,C++ Child Class Change Parent Class&#39;s Constructor,1656477356.0,72933243.0,,
122,"['c++', 'c++20', 'constexpr', 'c++-concepts']","{'account_id': 21518655, 'reputation': 259, 'user_id': 15860107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c04b86d529b61437b2bdb090c8641a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hydrogen', 'link': 'https://stackoverflow.com/users/15860107/hydrogen'}",False,132,0,2,1657499222,1654073250,72458886,CC BY-SA 4.0,https://stackoverflow.com/questions/72458886/the-evaluation-of-requires-expression-without-usage-of-concept,The evaluation of &#39;requires expression&#39; without usage of &#39;concept&#39;,1657499222.0,,,
123,"['c++', 'linux', 'ubuntu', 'shared-memory']","{'account_id': 20307744, 'reputation': 19, 'user_id': 14895570, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh35pWFJsDPxFgWSAmMi9fgo0O-0To20wZ8nIBn=k-s256', 'display_name': 'Sohaibs Amir', 'link': 'https://stackoverflow.com/users/14895570/sohaibs-amir'}",False,89,1,1,1657466598,1654343920,72499552,CC BY-SA 4.0,https://stackoverflow.com/questions/72499552/type-casting-shared-memory-pointer-to-integer-pointer,type casting shared memory pointer to integer pointer,1654349600.0,,,
124,"['c++', 'opencv']","{'account_id': 4020729, 'reputation': 69, 'user_id': 3311183, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tPndS.jpg?s=256&g=1', 'display_name': 'jonahclarsen', 'link': 'https://stackoverflow.com/users/3311183/jonahclarsen'}",True,319,1,2,1657466498,1654361465,72501540,CC BY-SA 4.0,https://stackoverflow.com/questions/72501540/initialize-an-opencv-mat-with-pixel-data-in-rgba-channel-order,Initialize an OpenCV Mat with pixel data in RGBA channel order,1654363438.0,,,
125,"['c++', 'class', 'object', 'oop', 'game-development']","{'account_id': 25496708, 'reputation': 13, 'user_id': 19290657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/962d3d7e7a3195b7df2bf4488c7f0d89?s=256&d=identicon&r=PG&f=1', 'display_name': 'wsh248', 'link': 'https://stackoverflow.com/users/19290657/wsh248'}",True,61,1,-1,1657456930,1654609158,72532225,CC BY-SA 4.0,https://stackoverflow.com/questions/72532225/passing-class-objects-as-arguments-of-classes,Passing Class Objects as Arguments of Classes,1657456930.0,72532358.0,,
126,"['python', 'c++', 'pybind11']","{'account_id': 21296291, 'reputation': 31, 'user_id': 17942635, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj4qhv1zgJ2pqn87w6jcOMbIn7hAdVbs80061yo=k-s256', 'display_name': 'Даня Хелл', 'link': 'https://stackoverflow.com/users/17942635/%d0%94%d0%b0%d0%bd%d1%8f-%d0%a5%d0%b5%d0%bb%d0%bb'}",False,37,0,1,1657410855,1656437346,72790836,CC BY-SA 4.0,https://stackoverflow.com/questions/72790836/pybind11-calling-functions-from-different-threads,pybind11 - calling functions from different threads,1657410855.0,,,
127,"['c++', 'io', 'output', 'fmt']","{'account_id': 6576696, 'reputation': 5019, 'user_id': 5082463, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/877843e34372342a80c73f38ee79ad60?s=256&d=identicon&r=PG&f=1', 'display_name': 'KcFnMi', 'link': 'https://stackoverflow.com/users/5082463/kcfnmi'}",True,400,2,2,1657371615,1656308091,72767354,CC BY-SA 4.0,https://stackoverflow.com/questions/72767354/how-to-flush-fmt-output-in-debug-mode,How to flush fmt output in debug mode?,1656316681.0,,,
128,"['c++', 'opencv']","{'account_id': 4848253, 'reputation': 1, 'user_id': 3911296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anatoly', 'link': 'https://stackoverflow.com/users/3911296/anatoly'}",False,35,0,0,1657280873,1654072908,72458811,CC BY-SA 4.0,https://stackoverflow.com/questions/72458811/how-can-be-found-all-occurrences-redefined-operator-calling-in-c-code,How can be found all occurrences redefined operator calling in c++ code?,1657280873.0,,,
129,"['c++', 'yocto', 'bitbake']","{'account_id': 25690119, 'reputation': 11, 'user_id': 19451659, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f045b03c09bea6913f8a12121d9765b0?s=256&d=identicon&r=PG', 'display_name': 'apprentice', 'link': 'https://stackoverflow.com/users/19451659/apprentice'}",False,99,0,1,1657264178,1656589056,72815104,CC BY-SA 4.0,https://stackoverflow.com/questions/72815104/can-i-use-bitbake-to-rebuild-our-system-like-cmake-would-have-when-changes-have,"Can I use bitbake to rebuild our system like CMake would have, when changes have been made in local repo&#39;s C++-files?",1657264178.0,,,
130,"['c++', 'clangd']","{'account_id': 239034, 'reputation': 38704, 'user_id': 508343, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c7fe4b419ef78796ae89e40665c4394b?s=256&d=identicon&r=PG', 'display_name': 'xmllmx', 'link': 'https://stackoverflow.com/users/508343/xmllmx'}",True,556,1,1,1657262054,1654053600,72456118,CC BY-SA 4.0,https://stackoverflow.com/questions/72456118/why-does-clang-give-a-warning-unterminated-pragma-pack-push-at-end-of-f,"Why does clang give a warning: unterminated ‘#pragma pack (push, …)’ at end of file?",1654055188.0,72907523.0,,
131,"['python', 'c++', 'c', 'linux', 'numpy']","{'account_id': 25485159, 'reputation': 1, 'user_id': 19280842, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f700b1a22169517490ff3794bd8bf3fd?s=256&d=identicon&r=PG', 'display_name': 'Mocchaso', 'link': 'https://stackoverflow.com/users/19280842/mocchaso'}",True,212,1,0,1657238601,1654524772,72518989,CC BY-SA 4.0,https://stackoverflow.com/questions/72518989/numpy-building-error-gcc-build-src-linux-x86-64-3-10-numpy-core-src-umath-loop,Numpy building error: gcc: build/src.linux-x86_64-3.10/numpy/core/src/umath/loops.c,1654525056.0,72905391.0,,
132,"['c++', 'c', 'gcc', 'gdb', 'icc']","{'account_id': 12412825, 'reputation': 59, 'user_id': 9044051, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5c06fa4e85c8e476786705ac6f35bc9?s=256&d=identicon&r=PG&f=1', 'display_name': 'subject-q', 'link': 'https://stackoverflow.com/users/9044051/subject-q'}",True,190,1,1,1657213658,1656576517,72812328,CC BY-SA 4.0,https://stackoverflow.com/questions/72812328/icc-compile-options-for-evaluating-macros-in-gdb-while-debugging,ICC compile options for evaluating macros in GDB while debugging,,72901817.0,,
133,"['c++', 'opengl-es', 'viewport', 'glm-math', 'emscripten']","{'account_id': 18405716, 'reputation': 1, 'user_id': 13407557, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggj77TFSeBH2gbc2jK-U30RZip19fycRVdr3Ix1jg=k-s256', 'display_name': 'vishal kumar', 'link': 'https://stackoverflow.com/users/13407557/vishal-kumar'}",False,64,1,0,1657201044,1656048342,72739341,CC BY-SA 4.0,https://stackoverflow.com/questions/72739341/confusion-in-viewport-transformation-and-geometry-being-stretched-or-squeezed,confusion in viewport transformation and geometry being stretched or squeezed,1656076921.0,,,
134,"['c++', 'cplex']","{'account_id': 25566983, 'reputation': 35, 'user_id': 19348116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70de08af40ec4c9b1e3b4f8a972601ea?s=256&d=identicon&r=PG', 'display_name': 'm6rco', 'link': 'https://stackoverflow.com/users/19348116/m6rco'}",False,41,1,1,1657186631,1656181950,72756415,CC BY-SA 4.0,https://stackoverflow.com/questions/72756415/cplex-c-ilomodel-getclone,CPLEX C++ IloModel GetClone,,,,
135,"['c++', 'multithreading', 'winapi', 'dllmain']","{'account_id': 22915543, 'reputation': 41, 'user_id': 17052188, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjjBmsgiqYMvsL1Cj7YCTjgM7VUvQjOM4gfKEHw=k-s256', 'display_name': 'GuangJun Liu', 'link': 'https://stackoverflow.com/users/17052188/guangjun-liu'}",True,200,2,0,1657154712,1656573003,72811629,CC BY-SA 4.0,https://stackoverflow.com/questions/72811629/how-to-wait-for-a-thread-created-in-dllmain-to-finish,How to wait for a thread created in DLLmain to finish?,1656619209.0,,,
136,"['c++', 'math', 'geometry', 'eigen']","{'account_id': 20501538, 'reputation': 432, 'user_id': 15045363, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb9f67108ec6507ae84ce084cfc56ec3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maxime Charri&#232;re', 'link': 'https://stackoverflow.com/users/15045363/maxime-charri%c3%a8re'}",True,121,1,2,1657124298,1656524955,72805813,CC BY-SA 4.0,https://stackoverflow.com/questions/72805813/get-the-smallest-euler-angle-from-a-rotation-matrix,Get the smallest Euler angle from a rotation matrix,1656525821.0,72886872.0,,
137,"['c++', 'opencv', 'image-processing', 'computer-vision', 'gray-code']","{'account_id': 24957910, 'reputation': 3, 'user_id': 18822143, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjmHtnceO9hW33FQ-qewH5N7WsZI6lSSbPagOnA=k-s256', 'display_name': 'Unbroken Developer', 'link': 'https://stackoverflow.com/users/18822143/unbroken-developer'}",True,165,1,0,1657084504,1654929263,72582238,CC BY-SA 4.0,https://stackoverflow.com/questions/72582238/opencv-decode-gray-code-pattern-tutorial-3d-scanner-problems,Opencv Decode Gray code pattern tutorial 3D scanner Problems,1655009734.0,72878217.0,,
138,"['c++', 'c++17', 'copy-constructor', 'copy-initialization']","{'account_id': 23055971, 'reputation': 696, 'user_id': 17172007, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c59ddb3e39025e4cd01ce9dd6187b9e?s=256&d=identicon&r=PG', 'display_name': 'CPPL', 'link': 'https://stackoverflow.com/users/17172007/cppl'}",True,126,1,2,1657082544,1654422026,72506263,,https://stackoverflow.com/questions/72506263/is-copy-constructor-still-involved-in-copy-initialization,Is copy constructor still involved in copy initialization?,1654430273.0,,1657082335.0,Duplicate
139,"['c++', 'templates', 'move-semantics']","{'account_id': 5975952, 'reputation': 10978, 'user_id': 4696802, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/AkVoc.jpg?s=256&g=1', 'display_name': 'Zebrafish', 'link': 'https://stackoverflow.com/users/4696802/zebrafish'}",True,80,1,0,1657081919,1654523758,72518781,CC BY-SA 4.0,https://stackoverflow.com/questions/72518781/why-isnt-this-templated-move-constructor-being-called,Why isn&#39;t this templated move constructor being called?,1654524455.0,,,
140,"['c++', 'linux', 'qt', 'qt5', 'qmake']","{'account_id': 20140273, 'reputation': 557, 'user_id': 14770245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99d276cd9b57fa85d63454504c6fd367?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Smith', 'link': 'https://stackoverflow.com/users/14770245/james-smith'}",True,84,1,0,1657064517,1656599048,72817516,CC BY-SA 4.0,https://stackoverflow.com/questions/72817516/properly-using-qmake-post-link-in-qt-project-file,Properly using QMAKE_POST_LINK in Qt project file,,72876509.0,,
141,"['c++', 'pdf', 'bookmarks', 'shellexecute', 'page-numbering']","{'account_id': 19783082, 'reputation': 21, 'user_id': 14487663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d54456a7130e73b59feb11d735ac3951?s=256&d=identicon&r=PG&f=1', 'display_name': 'the_asura', 'link': 'https://stackoverflow.com/users/14487663/the-asura'}",False,485,3,2,1657040428,1654715283,72550984,CC BY-SA 4.0,https://stackoverflow.com/questions/72550984/how-to-open-pdf-at-specific-page-or-named-destination-using-c-shellexecute-com,How to Open PDF at specific page or named destination using C++ ShellExecute Command,1654716767.0,,,
142,"['c++', 'pdf', 'acrobat', 'bookmarks']","{'account_id': 19783082, 'reputation': 21, 'user_id': 14487663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d54456a7130e73b59feb11d735ac3951?s=256&d=identicon&r=PG&f=1', 'display_name': 'the_asura', 'link': 'https://stackoverflow.com/users/14487663/the-asura'}",False,85,0,0,1657039389,1655398459,72649356,CC BY-SA 4.0,https://stackoverflow.com/questions/72649356/open-pdf-at-named-destination-using-c-shellexecute-command-any-better-alterna,Open PDF at named destination using C++ ShellExecute Command: Any better alternatives?,1655401051.0,,,
143,"['c++', 'iterator', 'forward-list']","{'account_id': 22755169, 'reputation': 35, 'user_id': 16914725, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx_NB3c5FdUC00eLMjT8HHnnBMgDkLrdoHwAn-A=k-s256', 'display_name': 'wznmickey', 'link': 'https://stackoverflow.com/users/16914725/wznmickey'}",True,31,1,0,1657011194,1656472534,72795407,CC BY-SA 4.0,https://stackoverflow.com/questions/72795407/how-to-keep-track-with-stdforward-list-s-first-element,How to keep track with std::forward_list &#39;s first element?,,72866581.0,,
144,"['c++', 'templates', 'function-templates']","{'account_id': 25646399, 'reputation': 410, 'user_id': 19414420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91f65bb005ab6e19d34fed8973251dc9?s=256&d=identicon&r=PG', 'display_name': 'Kal', 'link': 'https://stackoverflow.com/users/19414420/kal'}",True,237,2,8,1657008595,1656249332,72761908,CC BY-SA 4.0,https://stackoverflow.com/questions/72761908/why-do-we-need-voidify-function-template-in-uninitialized-copy,Why do we need voidify function template in uninitialized_copy,1657008595.0,,,
145,"['c++', 'c++11', 'move', 'stack-unwinding']","{'account_id': 1173307, 'reputation': 510, 'user_id': 1149948, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/49a9c5ca86812dbc680e1930a239bdd1?s=256&d=identicon&r=PG', 'display_name': 'muaz', 'link': 'https://stackoverflow.com/users/1149948/muaz'}",True,100,2,1,1656977833,1656456047,72793887,CC BY-SA 4.0,https://stackoverflow.com/questions/72793887/does-stdmove-leave-stack-fragmented-or-is-the-stack-rearranged-after-moving-an,Does std::move leave stack fragmented or is the stack rearranged after moving an object to the caller?,,,,
146,"['c++', 'testing', 'iostream']","{'account_id': 73817, 'reputation': 18031, 'user_id': 212378, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/185aae2d842026d2eefa7528b00b394b?s=256&d=identicon&r=PG', 'display_name': 'Alexis Wilke', 'link': 'https://stackoverflow.com/users/212378/alexis-wilke'}",True,30,1,1,1656966920,1656091393,72747487,CC BY-SA 4.0,https://stackoverflow.com/questions/72747487/how-do-i-make-the-stdios-basecopyfmt-event-happen-in-my-tests,How do I make the `std::ios_base::copyfmt_event` happen in my tests?,1656093099.0,72861795.0,,
147,"['c++', 'visual-studio', 'unreal-engine4', 'unreal-blueprint']","{'account_id': 12938905, 'reputation': 107, 'user_id': 10753724, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a83df83f82100a4509a6e214af0c994f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Devorious', 'link': 'https://stackoverflow.com/users/10753724/devorious'}",True,126,2,0,1656938319,1654856678,72572740,CC BY-SA 4.0,https://stackoverflow.com/questions/72572740/visual-studio-2019-linker-tab-not-showing-unreal-engine,Visual Studio 2019 Linker tab not showing Unreal Engine,,72856917.0,,
148,"['c++', 'windows', 'winapi', 'windows-11']","{'account_id': 23838056, 'reputation': 54, 'user_id': 17843543, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgWQm9o57s-NCQtRn9DF79pUadBPkhARzjUxn1XQQ=k-s256', 'display_name': 'DeMineArchiver', 'link': 'https://stackoverflow.com/users/17843543/deminearchiver'}",False,77,0,2,1656932765,1656423822,72787562,,https://stackoverflow.com/questions/72787562/not-receiving-wm-mousewheel-message,Not receiving WM_MOUSEWHEEL message,1656932765.0,,1656424512.0,Not suitable for this site
149,"['c++', 'arrays', 'performance', 'loops', 'stdvector']","{'account_id': 25013849, 'reputation': 31, 'user_id': 18873112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ca313c432b3f4c044e9baf40839a40e?s=256&d=identicon&r=PG', 'display_name': 'naichuans', 'link': 'https://stackoverflow.com/users/18873112/naichuans'}",True,164,2,1,1656931471,1656402997,72782684,CC BY-SA 4.0,https://stackoverflow.com/questions/72782684/how-to-enhance-c-array-performance-at-massive-access,How to enhance C++ array performance at massive access,1656931471.0,,,
150,"['c++', 'opencl', 'nvidia', 'msys2']","{'account_id': 16843572, 'reputation': 395, 'user_id': 12178351, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2553865151508462/picture?type=large', 'display_name': 'Jonas Hjulstad', 'link': 'https://stackoverflow.com/users/12178351/jonas-hjulstad'}",True,96,1,0,1656926967,1654288057,72494866,CC BY-SA 4.0,https://stackoverflow.com/questions/72494866/using-nvidia-opencl-drivers-with-an-icd-loader-on-windows,Using Nvidia OpenCL-drivers with an ICD-loader on Windows,,,,
151,"['c++', 'visual-studio', 'console-application']","{'account_id': 19266471, 'reputation': 53, 'user_id': 14081312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88635932d0d416bd1224cb8a6693c3e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'maja95', 'link': 'https://stackoverflow.com/users/14081312/maja95'}",True,119,1,-2,1656918820,1655882524,72711224,CC BY-SA 4.0,https://stackoverflow.com/questions/72711224/c-console-application-checkboxes,C++ Console Application checkboxes,1656918820.0,72852956.0,,
152,"['c++', 'video', 'webrtc', 'hololens', 'windows-mixed-reality']","{'account_id': 25688344, 'reputation': 11, 'user_id': 19450102, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16bd6f2ebe2b41c26a6a1a708789a9fa?s=256&d=identicon&r=PG', 'display_name': 'davidlll', 'link': 'https://stackoverflow.com/users/19450102/davidlll'}",True,97,1,0,1656907573,1656576135,72812264,CC BY-SA 4.0,https://stackoverflow.com/questions/72812264/videostabilizationenabled-in-webrtc-for-hololens-2-not-work,VideoStabilizationEnabled in webrtc for Hololens 2 not work,1656577950.0,,,
153,"['c++', 'visual-studio-code']","{'account_id': 23787433, 'reputation': 1, 'user_id': 18664343, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Pmn8V.jpg?s=256&g=1', 'display_name': 'VladymyrTsyb', 'link': 'https://stackoverflow.com/users/18664343/vladymyrtsyb'}",True,151,1,-1,1656887829,1656523731,72805585,CC BY-SA 4.0,https://stackoverflow.com/questions/72805585/why-doesnt-the-exe-file-generated-by-visual-studio-code-show-program-output,Why doesn&#39;t the .exe file generated by Visual Studio Code show program output?,1656800460.0,72805672.0,,
154,"['c++', 'c++20', 'wait', 'notify', 'stdatomic']","{'account_id': 3842675, 'reputation': 864, 'user_id': 3185280, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://i.stack.imgur.com/jmYGw.png?s=256&g=1', 'display_name': 'L0laapk3', 'link': 'https://stackoverflow.com/users/3185280/l0laapk3'}",True,812,2,19,1656879244,1654807683,72566483,CC BY-SA 4.0,https://stackoverflow.com/questions/72566483/stdatomicnotify-one-could-unblock-multiple-threads,std::atomic::notify_one could unblock multiple threads,1656879244.0,72567382.0,,
155,"['c++', 'opencv', 'image-processing', 'foreach', 'cuda']","{'account_id': 17826605, 'reputation': 41, 'user_id': 12947637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcd502e2c1921a5da8fce4e0b2ad8b73?s=256&d=identicon&r=PG&f=1', 'display_name': 'icyGuy', 'link': 'https://stackoverflow.com/users/12947637/icyguy'}",False,89,0,1,1656846286,1656374196,72779406,CC BY-SA 4.0,https://stackoverflow.com/questions/72779406/how-to-run-absdiff-on-a-batch-of-images-in-parallel,How to run absdiff on a batch of images in parallel,1656846286.0,,,
156,"['c++', 'node.js', 'gstreamer', 'speech-to-text', 'mu-law']","{'account_id': 2305370, 'reputation': 173, 'user_id': 2024758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a65dcff01a33a5fc1d6267c220f514d?s=256&d=identicon&r=PG', 'display_name': 'Tushar Kadam', 'link': 'https://stackoverflow.com/users/2024758/tushar-kadam'}",True,89,1,0,1656843028,1656590584,72815476,CC BY-SA 4.0,https://stackoverflow.com/questions/72815476/nodejs-c-addon-getting-error-undefined-symbol-speech-config-from-subscript,Nodejs/c++ addon - getting error &quot;undefined symbol: speech_config_from_subscription&quot; from Microsoft speech SDK on ubuntu 18.4 server,1656594607.0,72838168.0,,
157,"['c++', 'minifilter']","{'account_id': 21130445, 'reputation': 135, 'user_id': 15875806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/409492fb18e1f4a496b6e7807bab8875?s=256&d=identicon&r=PG', 'display_name': 'hashy', 'link': 'https://stackoverflow.com/users/15875806/hashy'}",False,175,1,0,1656841204,1654395532,72504346,CC BY-SA 4.0,https://stackoverflow.com/questions/72504346/fltregisterfilter-referenced-in-function-driverentry-in-filter-obj,FltRegisterFilter referenced in Function DriverEntry in filter.obj,,,,
158,"['c++', 'opengl', 'ffmpeg', 'framebuffer', 'swscale']","{'user_type': 'does_not_exist', 'display_name': 'user19068953'}",False,69,0,0,1656833689,1656494595,72798948,CC BY-SA 4.0,https://stackoverflow.com/questions/72798948/c-ffmpeg-sws-getcachedcontext-seg-fault-when-reading-opengl-buffer,C++ ffmpeg sws_getCachedContext seg fault when reading opengl buffer,1656833689.0,,,
159,"['c++', 'graphics', 'hook', 'gdi+']","{'account_id': 5644788, 'reputation': 33, 'user_id': 4467297, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-MU64MJnOmdw/AAAAAAAAAAI/AAAAAAAAABY/pyHcp7SGcqA/photo.jpg?sz=256', 'display_name': 'Mohammadreza Hojatoleslami', 'link': 'https://stackoverflow.com/users/4467297/mohammadreza-hojatoleslami'}",True,140,1,0,1656826892,1656400328,72782114,CC BY-SA 4.0,https://stackoverflow.com/questions/72782114/get-pdf-page-size-from-hdc-c,Get PDF Page size from HDC C++,1656761773.0,72782532.0,,
160,"['c++', 'pointers', 'variables', 'reference']","{'account_id': 25614133, 'reputation': 1, 'user_id': 19387022, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7419cd85a5406bc6387591cb84bcd73?s=256&d=identicon&r=PG', 'display_name': 'tall_call_9129', 'link': 'https://stackoverflow.com/users/19387022/tall-call-9129'}",True,76,2,-1,1656786521,1655858812,72708523,CC BY-SA 4.0,https://stackoverflow.com/questions/72708523/c-reference-variables-reference-variables-pointer-variables,"C++ Reference Variables (reference variables, pointer variables)",1655859424.0,,,
161,"['c++', 'primes']","{'account_id': 22386743, 'reputation': 7, 'user_id': 16599445, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/986303755468107/picture?type=large', 'display_name': 'L&#234; Trần Nam Kh&#225;nh', 'link': 'https://stackoverflow.com/users/16599445/l%c3%aa-tr%e1%ba%a7n-nam-kh%c3%a1nh'}",False,64,1,-2,1656785660,1656568391,72810890,CC BY-SA 4.0,https://stackoverflow.com/questions/72810890/prime-checking-every-element-of-a-106-array,Prime-checking every element of a 10^6 array,,,,
162,"['c++', 'assembly', 'memory-management', 'linker-scripts']","{'account_id': 17154410, 'reputation': 37, 'user_id': 12415633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6898def4c61943e237ae38030ce49918?s=256&d=identicon&r=PG&f=1', 'display_name': 'IceDefcon', 'link': 'https://stackoverflow.com/users/12415633/icedefcon'}",True,68,1,1,1656781316,1656597751,72817192,CC BY-SA 4.0,https://stackoverflow.com/questions/72817192/problem-with-linking-class-into-specific-memory-region-using-linker-script,Problem with linking Class into specific memory region using Linker Script,1656598202.0,72840916.0,,
163,"['c++', 'imgui']","{'account_id': 15861758, 'reputation': 11, 'user_id': 11444714, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/991dbc70677bb3e1201ecc3c5d0b59e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'xfly4403', 'link': 'https://stackoverflow.com/users/11444714/xfly4403'}",True,185,1,-1,1656781109,1656533885,72807349,CC BY-SA 4.0,https://stackoverflow.com/questions/72807349/imgui-has-no-member-renderplatformwindowsdefault-error,ImGui has no member RenderPlatformWindowsDefault error,1656535421.0,72840893.0,,
