,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from
706,"['c++', 'assembly', 'avx2']","{'account_id': 25407336, 'reputation': 11, 'user_id': 19215792, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxHxY3b3ZTZWL4bteNaG4RtIUsKZpVt42MdLo-7=k-s256', 'display_name': 'john smith', 'link': 'https://stackoverflow.com/users/19215792/john-smith'}",True,141,1,1,1653680455,1653672240,72409029,CC BY-SA 4.0,https://stackoverflow.com/questions/72409029/fastest-way-to-initialize-huge-array-of-floats,fastest way to initialize huge array of floats,,,,,
707,"['c++', 'random']","{'account_id': 20203251, 'reputation': 131, 'user_id': 14818381, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sE1Di.png?s=256&g=1', 'display_name': 'KplnMoon', 'link': 'https://stackoverflow.com/users/14818381/kplnmoon'}",False,132,0,1,1653679820,1653679820,72410245,CC BY-SA 4.0,https://stackoverflow.com/questions/72410245/alternative-to-rand-or-random-in-c,Alternative to rand() or random() in C++,,,,,
708,"['c++', 'qt']","{'account_id': 431507, 'reputation': 4160, 'user_id': 815612, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/aff0866587273eeae903c6bd2715b717?s=256&d=identicon&r=PG', 'display_name': 'Jack M', 'link': 'https://stackoverflow.com/users/815612/jack-m'}",False,71,0,0,1653679033,1653678716,72410082,,https://stackoverflow.com/questions/72410082/how-do-i-fix-undefined-reference-to-vtable-if-im-not-using-headers,How do I fix &quot;undefined reference to vtable&quot; if I&#39;m not using headers?,,,1653678849.0,Duplicate,
709,"['c++', 'algorithm', 'recursion']","{'account_id': 25404957, 'reputation': 13, 'user_id': 19213818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/389aa884cbdc3c6b22e12a16aaae1674?s=256&d=identicon&r=PG', 'display_name': 'HariAakash', 'link': 'https://stackoverflow.com/users/19213818/hariaakash'}",True,72,1,0,1653675711,1653651928,72404944,CC BY-SA 4.0,https://stackoverflow.com/questions/72404944/c-exit-code-3221225725-karatsuba-multiplication-recursive-algorithm,"C++ exit code 3221225725, Karatsuba multiplication recursive algorithm",,72409615.0,,,
710,"['c++', 'list']","{'account_id': 24288922, 'reputation': 3, 'user_id': 18234277, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz-3YbFdcAItNcs91Xtw67XlUkSKkBebqPAGdiT=k-s256', 'display_name': 'Fran Stanić', 'link': 'https://stackoverflow.com/users/18234277/fran-stani%c4%87'}",True,43,1,0,1653674465,1653673138,72409198,CC BY-SA 4.0,https://stackoverflow.com/questions/72409198/how-to-get-item-from-list-by-giving-index-number,How to get item from list by giving index number?,,72409414.0,,,
711,['c++'],"{'account_id': 25407579, 'reputation': 1, 'user_id': 19215998, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a22abc1049c9d2017b0a25e883fc416?s=256&d=identicon&r=PG', 'display_name': 'shazzad5709', 'link': 'https://stackoverflow.com/users/19215998/shazzad5709'}",False,24,0,0,1653673804,1653673804,72409303,,https://stackoverflow.com/questions/72409303/use-of-deleted-function-classinfoclassinfo,use of deleted function &#39;ClassInfo::ClassInfo()&#39;,,,1653674178.0,Duplicate,
712,"['c++', 'multithreading', 'c++11', 'mandelbrot', 'conditional-variable']","{'account_id': 20248914, 'reputation': 51, 'user_id': 14850606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80877a35e332fb7117e07d0ae228e5c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kitso', 'link': 'https://stackoverflow.com/users/14850606/kitso'}",True,48,1,0,1653673719,1653669387,72408544,CC BY-SA 4.0,https://stackoverflow.com/questions/72408544/progress-bar-causes-program-to-halt-and-lock-how-can-i-fix-it,"Progress Bar Causes Program to Halt and Lock, How Can I Fix It?",1653670324.0,72409006.0,,,
713,"['java', 'android', 'c++', 'java-native-interface', 'qt6']","{'account_id': 24500168, 'reputation': 21, 'user_id': 19054073, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzt8d8ApRRmyQAW-vHAsl9BGkkwZ1TUcrlR1_uR=k-s256', 'display_name': 'dail45', 'link': 'https://stackoverflow.com/users/19054073/dail45'}",True,135,1,1,1653673552,1653665837,72407837,CC BY-SA 4.0,https://stackoverflow.com/questions/72407837/how-to-get-result-in-java-from-native-c-function-defined-with-qtqjnienvironme,How to get result in Java from native c++ Function defined with Qt(QJniEnvironment::RegisterNatives),1653670422.0,72409261.0,,,
714,"['c++', 'winapi']","{'account_id': 24080315, 'reputation': 1, 'user_id': 18055067, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj6E4IySa6lBiCT4cWCArhGj1Df5VJBe2A4DECdCQ=k-s256', 'display_name': 'Joseph Kaesberg', 'link': 'https://stackoverflow.com/users/18055067/joseph-kaesberg'}",False,58,0,0,1653673155,1653672998,72409168,CC BY-SA 4.0,https://stackoverflow.com/questions/72409168/working-on-a-school-project-and-the-beep-is-not-working-in-vs-c,Working on a school project and the beep is not working in VS C++,1653673155.0,,,,
715,"['c++', 'redhat', 'rhel7']","{'account_id': 38078, 'reputation': 856, 'user_id': 109078, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/d718b0c7254e8ae5efc35e5003953771?s=256&d=identicon&r=PG', 'display_name': 'user109078', 'link': 'https://stackoverflow.com/users/109078/user109078'}",False,104,0,0,1653670952,1653670362,72408707,CC BY-SA 4.0,https://stackoverflow.com/questions/72408707/using-the-c11-abi-on-red-hat-enterprise-linux-7,Using the C++11 ABI on Red Hat Enterprise Linux 7,1653670952.0,,,,
716,"['c++', 'tuples', 'variadic-templates', 'c++20', 'constexpr']","{'account_id': 24052165, 'reputation': 784, 'user_id': 18030502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0fe295e76b373191b6429e7335170a73?s=256&d=identicon&r=PG', 'display_name': 'Chris G.', 'link': 'https://stackoverflow.com/users/18030502/chris-g'}",True,92,2,3,1653670708,1653661057,72406830,CC BY-SA 4.0,https://stackoverflow.com/questions/72406830/how-to-correctly-forward-and-use-a-nested-tuple-of-constexpr-struct-with-standar,How to correctly forward and use a nested tuple of constexpr struct with standard tuple operations,,72407185.0,,,
717,"['c++', 'opengl', 'glut', 'glm-math']","{'account_id': 25402730, 'reputation': 1, 'user_id': 19211913, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwX-CnAsKh4vKfV90BYjRxzqXNNy-nOEoc9VHpq=k-s256', 'display_name': 'kwangyeon ko', 'link': 'https://stackoverflow.com/users/19211913/kwangyeon-ko'}",False,46,1,-1,1653670575,1653638132,72402216,CC BY-SA 4.0,https://stackoverflow.com/questions/72402216/while-using-vertex-fragment-shader-using-glrotatef-glpushmatrix-problem,"While using Vertex/Fragment Shader, using glRotatef, glPushMatrix... Problem",1653670575.0,,,,
718,"['c++', 'parallel-processing', 'tbb']","{'account_id': 18170256, 'reputation': 45, 'user_id': 13220048, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-uhkxHbXnxaE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJONZlZg-Gj1mBHtzBtA5gd7JOX8Xg/photo.jpg?sz=256', 'display_name': 'Албара Абуяассен', 'link': 'https://stackoverflow.com/users/13220048/%d0%90%d0%bb%d0%b1%d0%b0%d1%80%d0%b0-%d0%90%d0%b1%d1%83%d1%8f%d0%b0%d1%81%d1%81%d0%b5%d0%bd'}",True,77,1,2,1653670544,1653670075,72408660,CC BY-SA 4.0,https://stackoverflow.com/questions/72408660/tbbparallel-for-passing-const-value-type-as-this-argument-discards-qualifi,tbb::parallel_for passing ‘const value_type’ as ‘this’ argument discards qualifiers,,72408743.0,,,
719,"['c++', 'gcc', 'static', 'initializer']","{'account_id': 2056839, 'reputation': 125, 'user_id': 8173981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19c73185efa19c44c8d851e401abfd84?s=256&d=identicon&r=PG&f=1', 'display_name': 'biosbob', 'link': 'https://stackoverflow.com/users/8173981/biosbob'}",True,65,2,1,1653669001,1653666306,72407954,CC BY-SA 4.0,https://stackoverflow.com/questions/72407954/why-doesnt-gcc-place-a-statically-initialized-c-class-object-into-data,why doesn&#39;t GCC place a statically-initialized C++ class object into .data,,72408126.0,,,
720,"['c++', 'static', 'thread-local', 'mt19937']","{'account_id': 22550574, 'reputation': 458, 'user_id': 16739739, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyF0zRZHkwHbknUW6bPnYkD-rrkh97f1dRTewTV=k-s256', 'display_name': 'mouse_00', 'link': 'https://stackoverflow.com/users/16739739/mouse-00'}",True,175,1,3,1653668811,1653667514,72408180,CC BY-SA 4.0,https://stackoverflow.com/questions/72408180/what-is-the-benefit-of-using-static-thread-local-with-stdmt19937,What is the benefit of using static thread_local with std::mt19937?,,72408217.0,,,
721,"['c++', 'sfml', 'collision', 'game-development', 'direction']","{'account_id': 21833038, 'reputation': 13, 'user_id': 16127753, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhoNc9KnbuN6jMsQmJW-NA5lOWvz1mT0lQEHlKaOQ=k-s256', 'display_name': 'Sayid', 'link': 'https://stackoverflow.com/users/16127753/sayid'}",False,59,0,0,1653668654,1653667175,72408122,CC BY-SA 4.0,https://stackoverflow.com/questions/72408122/handle-collision-in-sfml,Handle collision in SFML,1653668654.0,,,,
722,['c++'],"{'account_id': 25357866, 'reputation': 17, 'user_id': 19173688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d3218ebd518cd998d4b0e30c0e3df03?s=256&d=identicon&r=PG', 'display_name': 'EarlyBitcoiner', 'link': 'https://stackoverflow.com/users/19173688/earlybitcoiner'}",True,141,2,2,1653668440,1653597546,72397790,CC BY-SA 4.0,https://stackoverflow.com/questions/72397790/error-code-c2676-binary-stdpairstdstring-intdoes-not-define-this-o,"error code C2676 binary &#39;==&#39;: &#39;std::pair&lt;std::string,int&gt;&#39;does not define this operator or a conversion to a type acceptable to the predefined operato",1653668440.0,,,,
723,"['c++', 'c++98']","{'account_id': 17625781, 'reputation': 35, 'user_id': 12790854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c97f6c380d0e9f58d3b32780c2a6537?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sami', 'link': 'https://stackoverflow.com/users/12790854/sami'}",True,61,1,0,1653668405,1653667373,72408158,CC BY-SA 4.0,https://stackoverflow.com/questions/72408158/when-passing-stdallocatortypepointer-to-my-own-wrap-iter-im-getting-typ,when passing std::allocator&lt;type&gt;::pointer to my own wrap_iter i&#39;m getting **type instead of *type,1653668405.0,72408348.0,,,
724,"['c++', 'c++11', 'vector', 'memcpy']","{'account_id': 5290104, 'reputation': 23, 'user_id': 18085147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e756b016928e3fbe0b1c962584f7eb2b?s=256&d=identicon&r=PG', 'display_name': 'Samee', 'link': 'https://stackoverflow.com/users/18085147/samee'}",False,90,3,0,1653667541,1653641764,72402901,CC BY-SA 4.0,https://stackoverflow.com/questions/72402901/memcpy-performance-depends-on-destination-vector,memcpy Performance depends on destination vector,,,,,
725,"['c++', 'linux', 'user-interface', 'titlebar', 'fltk']","{'account_id': 21255124, 'reputation': 25, 'user_id': 15835112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e886b90530fd4721c837ee10cf531f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'lorhof1', 'link': 'https://stackoverflow.com/users/15835112/lorhof1'}",True,486,1,1,1653665881,1652469645,72234507,CC BY-SA 4.0,https://stackoverflow.com/questions/72234507/how-can-i-remove-the-title-bar-undecorate-the-window-in-fltk-on-linux,How can I remove the title bar / undecorate the window in FLTK on Linux?,,72349335.0,,,
726,"['c++', 'database', 'sqlite', 'qt']","{'account_id': 24897625, 'reputation': 1, 'user_id': 18768692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2426d0524a4fb96039434c3482104aa6?s=256&d=identicon&r=PG', 'display_name': 'Diana', 'link': 'https://stackoverflow.com/users/18768692/diana'}",False,83,1,0,1653665506,1653392549,72362286,CC BY-SA 4.0,https://stackoverflow.com/questions/72362286/adding-data-to-sqlite-through-qt,Adding data to SQLite through QT,1653665506.0,,,,
727,"['c++', 'function', 'while-loop']","{'account_id': 19058441, 'reputation': 466, 'user_id': 13915049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec52febbaa23da00e1455ed232305eb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thinker-101', 'link': 'https://stackoverflow.com/users/13915049/thinker-101'}",True,175,1,-1,1653663753,1652965409,72305082,CC BY-SA 4.0,https://stackoverflow.com/questions/72305082/using-a-self-calling-function-within-a-while-loop-c,Using a self calling function within a while loop C++,1652969227.0,72305353.0,,,
728,"['c++', 'codeblocks']","{'user_type': 'does_not_exist', 'display_name': 'user19106164'}",False,35,0,0,1653662570,1653662526,72407124,CC BY-SA 4.0,https://stackoverflow.com/questions/72407124/how-do-i-disable-complier-extensions-in-codeblocks-20-03,how do i disable complier extensions in code::blocks 20.03?,1653662570.0,,,,
729,"['c++', 'fstream']","{'account_id': 25118490, 'reputation': 85, 'user_id': 18967156, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38e5e18b1cc6fcaaca3d87373bb8562d?s=256&d=identicon&r=PG', 'display_name': 'user259137', 'link': 'https://stackoverflow.com/users/18967156/user259137'}",True,96,4,3,1653662276,1653645216,72403576,CC BY-SA 4.0,https://stackoverflow.com/questions/72403576/seekg-doesnt-go-to-beginning-of-file,seekg doesn&#39;t go to beginning of file,1653659371.0,,,,
730,['c++'],"{'account_id': 17269715, 'reputation': 1, 'user_id': 12505708, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2113db230dc8c3a933048b09a618bbc4?s=256&d=identicon&r=PG&f=1', 'display_name': 'niko', 'link': 'https://stackoverflow.com/users/12505708/niko'}",True,44,1,-2,1653660872,1653660349,72406659,CC BY-SA 4.0,https://stackoverflow.com/questions/72406659/how-to-print-something-from-similar-h-files-using-c,How to print something from similar h files using c++,1653660442.0,,,,
731,"['c++', 'class', 'pointers', 'constructor', 'destructor']","{'account_id': 22221817, 'reputation': 1, 'user_id': 16459315, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh1rbMx8hEI5eUOTu4Yq3grh6_6zxyaAIK2OnTvoLw=k-s256', 'display_name': 'Luana Hilbert', 'link': 'https://stackoverflow.com/users/16459315/luana-hilbert'}",True,722,1,0,1653660406,1653658355,72406264,CC BY-SA 4.0,https://stackoverflow.com/questions/72406264/c-constructors-and-destructors-class-triangle,C++ Constructors and Destructors - Class Triangle,1653659554.0,,,,
732,"['c++', 'c', 'function', 'pointers', 'parameters']","{'account_id': 13168769, 'reputation': 45, 'user_id': 11707617, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-GzjLVVy5LmE/AAAAAAAAAAI/AAAAAAAAAqM/AebdiwmXq_w/photo.jpg?sz=256', 'display_name': 'Dobijasek', 'link': 'https://stackoverflow.com/users/11707617/dobijasek'}",True,102,3,1,1653660256,1653656731,72405910,,https://stackoverflow.com/questions/72405910/does-void-const-ptr-matter-for-functions-paramter,does &quot;void * const ptr&quot; matter for functions paramter?,,,1653657599.0,Duplicate,
733,"['c++', 'linux', 'bash', 'shell', 'ubuntu']","{'account_id': 22265396, 'reputation': 31, 'user_id': 16496267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa7d93a512d28027cb9fc49162349296?s=256&d=identicon&r=PG&f=1', 'display_name': 'smitalpatil', 'link': 'https://stackoverflow.com/users/16496267/smitalpatil'}",True,83,1,-2,1653660117,1653659481,72406475,,https://stackoverflow.com/questions/72406475/cd-is-not-working-in-system-in-c-code-running-in-ubantu-environment,&#39;cd ..&#39; is not working in system(&quot;&quot;) in c++ code running in ubantu environment,,72406610.0,1653660166.0,Duplicate,
734,"['c++', 'c++20', 'c++-concepts']","{'account_id': 19259266, 'reputation': 1427, 'user_id': 14075508, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m6728.jpg?s=256&g=1', 'display_name': 'Alex Vergara', 'link': 'https://stackoverflow.com/users/14075508/alex-vergara'}",True,886,1,8,1653659211,1653652814,72405122,CC BY-SA 4.0,https://stackoverflow.com/questions/72405122/creating-an-iterator-with-c20-concepts-for-custom-container,Creating an Iterator with C++20 Concepts for custom container,1653652916.0,72405619.0,,,
735,"['c++', 'arrays', 'struct']","{'account_id': 1702107, 'reputation': 326, 'user_id': 1561876, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/68hCD.jpg?s=256&g=1', 'display_name': 'kernel', 'link': 'https://stackoverflow.com/users/1561876/kernel'}",True,40,2,1,1653659150,1653653899,72405350,CC BY-SA 4.0,https://stackoverflow.com/questions/72405350/error-while-printing-structure-array-contents,Error while printing structure array contents,1653659150.0,72405537.0,,,
736,['c++'],"{'account_id': 2273355, 'reputation': 21, 'user_id': 6821673, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-StqmlIMJeeI/AAAAAAAAAAI/AAAAAAAAAeg/9GQgQ45hkew/photo.jpg?sz=256', 'display_name': 'Abhishek Anand', 'link': 'https://stackoverflow.com/users/6821673/abhishek-anand'}",False,33,0,0,1653658830,1653658265,72406245,,https://stackoverflow.com/questions/72406245/why-these-two-binary-to-decimal-conversion-functions-give-different-results,Why these two binary-to-decimal conversion functions give different results?,,,1653658798.0,Duplicate,
737,"['c++', 'visual-c++', 'c++-cli']","{'account_id': 128861, 'reputation': 175, 'user_id': 327014, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/9cbd84640441ad62db834493a52fef60?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/327014/peter'}",False,72,1,-2,1653657542,1653589112,72396337,CC BY-SA 4.0,https://stackoverflow.com/questions/72396337/microsoft-visual-c-target-o-s,Microsoft Visual C++ Target O/S,1653591917.0,,,,
738,"['c++', 'ros']","{'account_id': 25405355, 'reputation': 1, 'user_id': 19214163, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/5158416407578778/picture?type=large', 'display_name': 'Tim Rood', 'link': 'https://stackoverflow.com/users/19214163/tim-rood'}",False,73,0,0,1653656722,1653655429,72405639,CC BY-SA 4.0,https://stackoverflow.com/questions/72405639/nested-header-dependencies-ros-c,"Nested header dependencies (ROS, C++)",1653656722.0,,,,
739,"['c++', 'overloading']","{'account_id': 12649945, 'reputation': 83, 'user_id': 9194460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3d834e86067c4571bede07515b02f51?s=256&d=identicon&r=PG&f=1', 'display_name': 'WON', 'link': 'https://stackoverflow.com/users/9194460/won'}",True,73,1,1,1653655860,1653613184,72399427,CC BY-SA 4.0,https://stackoverflow.com/questions/72399427/c-is-it-possible-to-overload-a-function-so-that-its-argument-accept-literal-an,C++ Is it possible to overload a function so that its argument accept literal and reference respectively?,,72399535.0,,,
740,"['c++', 'compiler-optimization']","{'account_id': 8572296, 'reputation': 1180, 'user_id': 6422729, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10204820730438315/picture?type=large', 'display_name': 'Thijs Steel', 'link': 'https://stackoverflow.com/users/6422729/thijs-steel'}",True,89,2,0,1653654572,1653592195,72396857,CC BY-SA 4.0,https://stackoverflow.com/questions/72396857/optimization-for-specific-argument-without-template,Optimization for specific argument without template,1653592609.0,72396951.0,,,
741,"['c++', 'algorithm', 'hash']","{'account_id': 12885600, 'reputation': 1, 'user_id': 9319208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8d2e5bcc0d45a27644c8b0856130411?s=256&d=identicon&r=PG&f=1', 'display_name': 'yessir', 'link': 'https://stackoverflow.com/users/9319208/yessir'}",False,90,1,0,1653654253,1653583419,72395243,CC BY-SA 4.0,https://stackoverflow.com/questions/72395243/how-complicated-do-hash-functions-need-to-be-in-order-to-be-efficient,how complicated do hash functions need to be in order to be efficient?,1653583541.0,,,,
742,"['c++', 'visual-studio', 'cmake', 'asio', 'audacity']","{'account_id': 20216455, 'reputation': 1, 'user_id': 14827099, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgoUrqXtbrnrT_dYkYT64Gq6SuG4kr5s6pT20p3=k-s256', 'display_name': 'Kuroi Akuma', 'link': 'https://stackoverflow.com/users/14827099/kuroi-akuma'}",False,130,0,0,1653654104,1653653082,72405182,CC BY-SA 4.0,https://stackoverflow.com/questions/72405182/compiling-audacity-for-asio-support,Compiling Audacity for ASIO support,1653654104.0,,,,
743,"['c++', 'c++20', 'c++-concepts', 'partial-specialization']","{'account_id': 9944078, 'reputation': 447, 'user_id': 12350793, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e504090c57960744d97ae5f8d76d8d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kelemen M&#225;t&#233;', 'link': 'https://stackoverflow.com/users/12350793/kelemen-m%c3%a1t%c3%a9'}",True,116,1,1,1653652931,1652340612,72211630,CC BY-SA 4.0,https://stackoverflow.com/questions/72211630/forward-declaration-of-constrained-template-specializations,Forward Declaration of Constrained Template Specializations,1652361440.0,72405147.0,,,
744,"['c++', 'matrix']","{'account_id': 25404719, 'reputation': 11, 'user_id': 19213608, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhHeTmAXwDhdI04M8ebAnyHwEogGLUVm5b-Z8UN1Q=k-s256', 'display_name': 'mussa', 'link': 'https://stackoverflow.com/users/19213608/mussa'}",True,45,1,0,1653651390,1653649613,72404438,,https://stackoverflow.com/questions/72404438/i-keep-getting-the-errors-no-match-for-operator-a-j-and-n-were-not-d,"I keep getting the errors no match for &#39;operator[]&#39;, &#39;A&#39;, &#39;J&#39; and &#39;N&#39; were not declared in my code. what is the problem with it?",1653651102.0,,1653671255.0,Not suitable for this site,
745,['c++'],"{'account_id': 21214976, 'reputation': 23, 'user_id': 15602762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b72ef608e9ff4a746c74da7f838c494?s=256&d=identicon&r=PG&f=1', 'display_name': 'Blank', 'link': 'https://stackoverflow.com/users/15602762/blank'}",True,116,1,1,1653649524,1652813084,72279211,,https://stackoverflow.com/questions/72279211/can-new-still-throw-an-exception,Can new still throw an exception?,1653649524.0,72279228.0,1652813465.0,Duplicate,
746,"['c++', 'cross-platform', 'emulation', 'c++20']","{'account_id': 25404024, 'reputation': 13, 'user_id': 19213027, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzzzUARly5iir5w4kMPDpcnx1ly9Cmyk82C2RUF=k-s256', 'display_name': 'Fanis del', 'link': 'https://stackoverflow.com/users/19213027/fanis-del'}",True,67,1,0,1653648840,1653647172,72403979,CC BY-SA 4.0,https://stackoverflow.com/questions/72403979/writing-a-clockloop-that-is-triggered-in-the-mhz-consistently-and-effeciently,Writing a clock(loop) that is triggered in the mhz consistently and effeciently for an emulator in modern C++,,72404277.0,,,
747,"['c++', 'visual-studio-code']","{'account_id': 25404308, 'reputation': 13, 'user_id': 19213261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22dc12959e991342433f82eaba29dc81?s=256&d=identicon&r=PG', 'display_name': 'saku', 'link': 'https://stackoverflow.com/users/19213261/saku'}",True,80,1,1,1653646882,1653645951,72403729,CC BY-SA 4.0,https://stackoverflow.com/questions/72403729/why-text-size-returns-stdsize-t-and-not-stdstringsize-type,Why text.size() returns std::size_t and not std::string::size_type,,72403924.0,,,
748,"['c++', 'templates', 'c++20', 'rvalue-reference']","{'account_id': 5316235, 'reputation': 3118, 'user_id': 10576494, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/I8f5Y.jpg?s=256&g=1', 'display_name': 'Elad Maimoni', 'link': 'https://stackoverflow.com/users/10576494/elad-maimoni'}",True,242,1,5,1653646589,1653644715,72403492,CC BY-SA 4.0,https://stackoverflow.com/questions/72403492/why-passing-a-string-literal-to-a-template-calling-stdformat-fails-to-compile,Why passing a string literal to a template calling std::format fails to compile?,1653646589.0,72403609.0,,,
749,"['c++', 'json', 'boost']","{'account_id': 18905099, 'reputation': 408, 'user_id': 13792395, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EGVyh.jpg?s=256&g=1', 'display_name': 'Kargath', 'link': 'https://stackoverflow.com/users/13792395/kargath'}",True,120,1,2,1653646068,1653572117,72392699,CC BY-SA 4.0,https://stackoverflow.com/questions/72392699/how-to-call-a-parameterless-function-using-boostjsonvalue,How to call a parameterless function using boost::json::value,1653646068.0,72398871.0,,,
750,"['c++', 'class', 'c++11', 'lambda', 'std-function']","{'account_id': 25401884, 'reputation': 93, 'user_id': 19211218, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjDqCNwDmEl6HFESI-QAvmOOtN4uC_CCqA0CZRn1w=k-s256', 'display_name': 'Sitanimyu', 'link': 'https://stackoverflow.com/users/19211218/sitanimyu'}",True,207,2,9,1653645764,1653628765,72400779,CC BY-SA 4.0,https://stackoverflow.com/questions/72400779/question-about-custom-conversion-of-lambda-void-void,Question about custom conversion of &quot;lambda []void ()-&gt;void&quot;,1653645764.0,72400878.0,,,
751,"['c++', 'sockets', 'tcpclient', 'omnet++']","{'account_id': 25092924, 'reputation': 21, 'user_id': 18944383, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/5521823007848141/picture?type=large', 'display_name': 'user18944383', 'link': 'https://stackoverflow.com/users/18944383/user18944383'}",False,42,0,0,1653644000,1653643488,72403234,CC BY-SA 4.0,https://stackoverflow.com/questions/72403234/c-force-compiler-to-look-for-function-in-another-header-file-tcp-socket-progr,"C++ Force compiler to look for function in another header file, TCP socket programming, winsock.h",1653644000.0,,,,
752,"['c++', 'gnuradio', 'gnuradio-companion']","{'account_id': 25309750, 'reputation': 29, 'user_id': 19132652, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fe2d26791af3726de179a87194bf19e?s=256&d=identicon&r=PG', 'display_name': 'yu_20', 'link': 'https://stackoverflow.com/users/19132652/yu-20'}",True,175,1,0,1653643580,1653625604,72400469,CC BY-SA 4.0,https://stackoverflow.com/questions/72400469/importerror-undefined-symbol-fftw-execute,ImportError: undefined symbol: fftw_execute,,72403246.0,,,
753,['c++'],"{'account_id': 25402387, 'reputation': 19, 'user_id': 19211635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71390289b5ab84423e7f1b5715886fe1?s=256&d=identicon&r=PG', 'display_name': 'AlexMH', 'link': 'https://stackoverflow.com/users/19211635/alexmh'}",True,98,2,1,1653643310,1653628594,72400749,,https://stackoverflow.com/questions/72400749/most-efficient-way-to-index-true-false-values-in-c,Most efficient way to index true/false values in C++,1653637293.0,,1653635252.0,Needs details or clarity,
