,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
746,"['c++', 'data-structures', 'casting', 'queue']","{'account_id': 10574208, 'reputation': 406, 'user_id': 7789984, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5c2b503d5090fd4a4e10b5d588898981?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam Lee', 'link': 'https://stackoverflow.com/users/7789984/adam-lee'}",True,372,1,-3,1632731702,1632729491,69343060,CC BY-SA 4.0,https://stackoverflow.com/questions/69343060/c-cannot-convert-string-to-char,C++: Cannot convert string to char*?,1632729609.0,69343139.0,,,,
747,"['c++', 'c++11', 'c++17', 'c++14']","{'account_id': 19407185, 'reputation': 105, 'user_id': 14192391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fd3b7fd344a7613f65c416ddc1b7508?s=256&d=identicon&r=PG&f=1', 'display_name': 'zurich_ruby', 'link': 'https://stackoverflow.com/users/14192391/zurich-ruby'}",True,179,2,0,1632731073,1632685362,69338391,CC BY-SA 4.0,https://stackoverflow.com/questions/69338391/c-function-returns-two-different-types,c++ function returns two different types,1632731073.0,69338499.0,,,,
748,"['c++', 'qt', 'qml', 'signals-slots']","{'account_id': 19812993, 'reputation': 37, 'user_id': 15005943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/665cae3015104fd14577c7b36aee43d7?s=256&d=identicon&r=PG', 'display_name': 'sjokkopudd', 'link': 'https://stackoverflow.com/users/15005943/sjokkopudd'}",True,177,1,2,1632730556,1632474036,69312288,CC BY-SA 4.0,https://stackoverflow.com/questions/69312288/access-c-signals-slots-globally-in-all-qml-files,Access C++ signals/slots globally in all QML files,,69313044.0,,,,
749,"['javascript', 'c++', 'qt', 'qml']","{'account_id': 3314323, 'reputation': 444, 'user_id': 2787023, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4d3c5a11ab9ebe9c1ff69567f7eead4a?s=256&d=identicon&r=PG', 'display_name': 'M.S.', 'link': 'https://stackoverflow.com/users/2787023/m-s'}",True,315,1,0,1632730482,1632397117,69299285,CC BY-SA 4.0,https://stackoverflow.com/questions/69299285/qt-import-qml-module-in-imported-javascript-resource,Qt: Import Qml Module in imported Javascript resource,1632404910.0,69343256.0,,,,
750,"['c++', 'vector']","{'account_id': 22806033, 'reputation': 21, 'user_id': 16958065, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgcY7JG32SYlHHheyFiFg8ag7gPG9qKbPgVKFyf=k-s256', 'display_name': 'Chandan Kumar', 'link': 'https://stackoverflow.com/users/16958065/chandan-kumar'}",True,82,3,1,1632729805,1632146801,69255822,CC BY-SA 4.0,https://stackoverflow.com/questions/69255822/how-to-point-the-iterator-to-an-element-in-a-vector-which-is-greater-than-or-equ,How to point the iterator to an element in a vector which is greater than or equal to a target number,1632729805.0,,,,,
751,"['c++', 'performance', 'random', 'time-complexity']","{'account_id': 16345539, 'reputation': 161, 'user_id': 11805390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/801f3ec6cc8d0d0147654efd102d417d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jinko', 'link': 'https://stackoverflow.com/users/11805390/jinko'}",False,199,0,0,1632729559,1631569376,69169422,CC BY-SA 4.0,https://stackoverflow.com/questions/69169422/when-is-it-preferable-to-use-rand-vs-a-generator-a-distribution-e-g-mt199,When is it preferable to use rand() vs a generator + a distribution? (e.g. mt19937 + uniform_real_distribution),1631632818.0,,,,,
752,"['c++', 'qt']","{'account_id': 20066975, 'reputation': 15, 'user_id': 14712498, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KXCyX.jpg?s=256&g=1', 'display_name': 'Fantety', 'link': 'https://stackoverflow.com/users/14712498/fantety'}",True,108,1,1,1632728889,1632703399,69340062,CC BY-SA 4.0,https://stackoverflow.com/questions/69340062/how-to-disable-anti-aliasing-in-qmovieor-qlabel,How to disable anti-aliasing in QMovie(or QLabel)?,1632705188.0,69342881.0,,,,
753,"['c++', 'winapi']","{'user_type': 'does_not_exist', 'display_name': 'user15637411'}",False,255,1,0,1632728827,1632665281,69335716,CC BY-SA 4.0,https://stackoverflow.com/questions/69335716/how-to-close-another-application-in-c,How to close another application in c++?,1632666590.0,,,,,
754,"['c++', 'c++17', 'ctad']","{'account_id': 1630883, 'reputation': 5401, 'user_id': 1505451, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/Kk60E.jpg?s=256&g=1', 'display_name': 'jacobsa', 'link': 'https://stackoverflow.com/users/1505451/jacobsa'}",True,131,2,3,1632728789,1632724534,69342182,CC BY-SA 4.0,https://stackoverflow.com/questions/69342182/how-can-i-give-two-compatible-names-to-a-c-class-template-with-deduction-guide,How can I give two compatible names to a C++ class template with deduction guides?,,69342585.0,,,,
755,"['android', 'c++', 'linux', 'windows', 'cross-platform']","{'account_id': 18626974, 'reputation': 2809, 'user_id': 13611002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a70e88c2aec7c1e4e45283ebbea0ea3?s=256&d=identicon&r=PG&f=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/13611002/john'}",False,126,1,0,1632728467,1632707258,69340336,CC BY-SA 4.0,https://stackoverflow.com/questions/69340336/how-to-know-on-which-os-linux-windows-android-a-process-is-running,"How to know on which OS (Linux, Windows, Android) a process is running?",1632728467.0,,,,,
756,"['c++', 'initialization', 'readability']","{'account_id': 17921491, 'reputation': 11, 'user_id': 13021223, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4be1c9b6d80136a49667c0bec178e1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul Kupczak', 'link': 'https://stackoverflow.com/users/13021223/paul-kupczak'}",True,89,2,0,1632728096,1632567779,69325512,CC BY-SA 4.0,https://stackoverflow.com/questions/69325512/is-overcrowding-a-member-initializer-list-a-thing,Is &quot;overcrowding&quot; a member initializer list a thing?,1632568966.0,69325863.0,,,,
757,"['c++', 'codeblocks', 'vscode-extensions']","{'account_id': 21062747, 'reputation': 27, 'user_id': 15480777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e41607b7b6cdf6fd808c50902a3bc7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'user15480777', 'link': 'https://stackoverflow.com/users/15480777/user15480777'}",True,145,1,0,1632728028,1632725395,69342311,CC BY-SA 4.0,https://stackoverflow.com/questions/69342311/codeblocks-error-numeric-limits-was-not-declared-in-this-scope,CodeBlocks error &quot;numeric_limits&quot; was not declared in this scope,,,,,,
758,['c++'],"{'account_id': 19764915, 'reputation': 9, 'user_id': 14473182, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7049babd722242d0bc405ebd86e8bdc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shanto Islam Dhrubo', 'link': 'https://stackoverflow.com/users/14473182/shanto-islam-dhrubo'}",True,97,2,0,1632727376,1632686026,69338461,CC BY-SA 4.0,https://stackoverflow.com/questions/69338461/how-can-i-print-the-result-from-this-code-with-four-places-after-the-decimal-poi,How can I print the result from this code with four places after the decimal point?,1632727376.0,69338677.0,,,,
759,"['c++', 'windows-runtime', 'c++-winrt']","{'account_id': 10536003, 'reputation': 1, 'user_id': 7763882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/362677bf0d76697582b8b72f251ffe87?s=256&d=identicon&r=PG&f=1', 'display_name': 'Priyanka', 'link': 'https://stackoverflow.com/users/7763882/priyanka'}",False,207,0,0,1632726453,1632726453,69342494,CC BY-SA 4.0,https://stackoverflow.com/questions/69342494/how-to-write-the-console-application-that-register-the-events-and-it-should-be-c,How to write the console application that register the events and it should be called whenever the radio state is changed through the windows setting,,,,,,
760,"['c++', 'winsock', 'putty', 'winsock2']","{'account_id': 19056425, 'reputation': 57, 'user_id': 13913491, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhQJfrzQRnjaWPpjrxGAo5i2rOQooyARiMZ1Glpjw=k-s256', 'display_name': 'Reaper B_G', 'link': 'https://stackoverflow.com/users/13913491/reaper-b-g'}",True,433,1,1,1632726296,1632591732,69328638,CC BY-SA 4.0,https://stackoverflow.com/questions/69328638/error-invalid-padding-length-on-received-packet-when-connecting-to-winsock-ser,Error &quot;Invalid padding length on received packet&quot; when connecting to winsock server using PuTTY,1632726269.0,69328726.0,,,,
761,"['c++', 'linked-list', 'stack']","{'account_id': 19900169, 'reputation': 21, 'user_id': 14580344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c5ff62669017cbb3ecfa0e54772ff38?s=256&d=identicon&r=PG&f=1', 'display_name': 'L0ST', 'link': 'https://stackoverflow.com/users/14580344/l0st'}",False,43,0,0,1632723770,1632698284,69339694,CC BY-SA 4.0,https://stackoverflow.com/questions/69339694/convert-int-to-int-error-for-stack-as-a-linked-list,"Convert int* to int, error for stack as a linked list",1632723770.0,,,,,
762,"['c++', 'c++17', 'language-lawyer', 'constexpr', 'typeid']","{'account_id': 2194877, 'reputation': 14473, 'user_id': 7325599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d601da836449a445b9f15756296061d?s=256&d=identicon&r=PG', 'display_name': 'Fedor', 'link': 'https://stackoverflow.com/users/7325599/fedor'}",True,125,1,5,1632723642,1632722451,69341853,CC BY-SA 4.0,https://stackoverflow.com/questions/69341853/can-pointers-on-stdtype-info-be-compared-for-equality-in-constant-expressions,Can pointers on std::type_info be compared for equality in constant expressions?,,69342028.0,,,,
763,"['c++', 'string', 'stringstream']","{'account_id': 6325423, 'reputation': 827, 'user_id': 4912037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc8ad5a96e60d4a5086e0c5b3cfb19ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'yashC', 'link': 'https://stackoverflow.com/users/4912037/yashc'}",True,56,1,-1,1632723303,1632717681,69341307,CC BY-SA 4.0,https://stackoverflow.com/questions/69341307/difference-between-using-operator-with-stringsteam-and-write-member-function,Difference between using &lt;&lt; operator with stringsteam and write member function,1632722947.0,69341980.0,,,,
764,"['android', 'c++', 'ios', 'flutter', 'protocol-buffers']","{'account_id': 5866004, 'reputation': 14281, 'user_id': 4619958, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/cVA9W.png?s=256&g=1', 'display_name': 'ch271828n', 'link': 'https://stackoverflow.com/users/4619958/ch271828n'}",True,387,1,2,1632722441,1632722441,69341851,CC BY-SA 4.0,https://stackoverflow.com/questions/69341851/use-protobuf-3-in-flutters-c-code-how-to-compile-and-link,Use Protobuf 3 In Flutter&#39;s C++ Code - How To Compile And Link?,,69341852.0,,,,
765,['c++'],"{'account_id': 22867823, 'reputation': 19, 'user_id': 17011334, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NxCCV.png?s=256&g=1', 'display_name': 'Mysterai', 'link': 'https://stackoverflow.com/users/17011334/mysterai'}",True,74,1,-3,1632722106,1632708002,69340407,CC BY-SA 4.0,https://stackoverflow.com/questions/69340407/how-do-you-write-a-program-that-tests-if-a-users-inputs-are-integers-and-return,How do you write a program that tests if a user&#39;s inputs are integers and returns a message if they enter characters?,,69340554.0,,,,
766,"['c++', 'opengl', 'rotation', 'translation', 'scaling']","{'account_id': 20626016, 'reputation': 21, 'user_id': 15141849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb4e365f0f61320155a18cb82bb06e75?s=256&d=identicon&r=PG&f=1', 'display_name': 'BigFungus05', 'link': 'https://stackoverflow.com/users/15141849/bigfungus05'}",False,143,1,0,1632721137,1632706088,69340251,CC BY-SA 4.0,https://stackoverflow.com/questions/69340251/how-to-scale-and-rotate-squares-to-fit-inside-each-other-in-opengl,How to scale and rotate squares to fit inside each other in OpenGl,1632712234.0,,,,,
767,"['c++', 'qt', 'qml']","{'account_id': 14631442, 'reputation': 33, 'user_id': 10567081, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qCXRC.jpg?s=256&g=1', 'display_name': 'Ning', 'link': 'https://stackoverflow.com/users/10567081/ning'}",True,96,1,1,1632718175,1632716420,69341174,CC BY-SA 4.0,https://stackoverflow.com/questions/69341174/cannot-use-c-qquickpainteditem-singleton-in-qml,Cannot use C++ QQuickPaintedItem Singleton in QML,,69341348.0,,,,
768,"['c++', 'c++20', 'visual-studio-2022']","{'account_id': 11068893, 'reputation': 31, 'user_id': 17003425, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1905203736400283/picture?type=large', 'display_name': 'EmilyC137', 'link': 'https://stackoverflow.com/users/17003425/emilyc137'}",False,296,0,1,1632716792,1632715373,69341077,,https://stackoverflow.com/questions/69341077/vs2022-preview-error-c7612-could-not-find-header-unit-for-on-importing-a-sta,"VS2022 preview, error C7612: could not find header unit for…” on importing a standard header (for example “import &lt;vector&gt;;”",1632716792.0,,1632725553.0,Duplicate,,
769,"['c++', 'compiler-errors', 'g++', 'undefined-reference']","{'account_id': 22357642, 'reputation': 1, 'user_id': 16574614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a895efe6c569d9fba1b03f70c9ba028?s=256&d=identicon&r=PG&f=1', 'display_name': 'caiyi.zcy', 'link': 'https://stackoverflow.com/users/16574614/caiyi-zcy'}",True,834,1,-1,1632715618,1632711782,69340745,CC BY-SA 4.0,https://stackoverflow.com/questions/69340745/compiles-errorundefined-reference-which-is-caused-mainly-by-dependency-with-li,"Compiles error:Undefined reference, which is caused mainly by dependency with libraries?",,69341098.0,,,,
770,"['c++', 'unit-testing', 'include', 'pragma', 'include-guards']","{'account_id': 66173, 'reputation': 687, 'user_id': 194305, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1bea25433dd75445237bc5c42a225287?s=256&d=identicon&r=PG', 'display_name': 'uuu777', 'link': 'https://stackoverflow.com/users/194305/uuu777'}",False,81,0,1,1632715342,1632712456,69340813,CC BY-SA 4.0,https://stackoverflow.com/questions/69340813/how-to-disable-inclusion-of-header-when-using-pragma-once-similiary-to-when,How to disable inclusion of header when using `#pragma once` (similiary to when using include guards)?,1632715342.0,,,,,
771,['c++'],"{'account_id': 22868003, 'reputation': 36, 'user_id': 17011485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4feabd7d23fcbc48f0ab0d4096ab516?s=256&d=identicon&r=PG', 'display_name': 'simpl360', 'link': 'https://stackoverflow.com/users/17011485/simpl360'}",False,68,0,0,1632714710,1632714710,69341015,CC BY-SA 4.0,https://stackoverflow.com/questions/69341015/c-why-is-the-string-array-converting-my-string,C++: Why is the string array converting my string?,,,,,,
772,"['c++', 'templates']","{'account_id': 9108715, 'reputation': 11, 'user_id': 6778210, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1830ef6412a8e9a43c610706a7ef740?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex ', 'link': 'https://stackoverflow.com/users/6778210/alex'}",False,30,0,1,1632712622,1632670813,69336458,,https://stackoverflow.com/questions/69336458/how-define-an-inner-class-of-template-class,how define an inner class of template class,1632712622.0,,1632671002.0,Duplicate,,
773,"['c++', 'assembly', 'optimization', 'compiler-optimization', 'memory-alignment']","{'account_id': 8360914, 'reputation': 127, 'user_id': 6279283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de79cd15bd070118065ce2f752b7c8be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Garrett Page', 'link': 'https://stackoverflow.com/users/6279283/garrett-page'}",True,195,1,6,1632711823,1632700975,69339881,CC BY-SA 4.0,https://stackoverflow.com/questions/69339881/do-c-compilers-align-small-functions-to-optimize-cache-line-fetches,Do C++ compilers align small functions to optimize cache-line fetches?,1632711574.0,69340021.0,,,,
774,"['c++', 'xcode', 'compiler-errors', 'armadillo']","{'account_id': 2901596, 'reputation': 181, 'user_id': 2488130, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e9e0ff26aef383ebf8a29ba32a1a46a7?s=256&d=identicon&r=PG', 'display_name': 'Stuart Barth', 'link': 'https://stackoverflow.com/users/2488130/stuart-barth'}",False,70,0,0,1632711614,1632598750,69329435,CC BY-SA 4.0,https://stackoverflow.com/questions/69329435/c-code-compiled-with-g-works-but-xcode-fails,"C++ code compiled with g++ works, but XCode fails",1632711614.0,,,,,
775,"['c++', 'winapi', 'filesystems', 'c++-winrt']","{'account_id': 9185903, 'reputation': 121, 'user_id': 6828138, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/s42Ya.jpg?s=256&g=1', 'display_name': 'Juan Carlos', 'link': 'https://stackoverflow.com/users/6828138/juan-carlos'}",True,254,2,1,1632711354,1631908988,69228910,CC BY-SA 4.0,https://stackoverflow.com/questions/69228910/how-can-be-shown-the-placeholder-sync-icon-in-a-renamed-folder-using-win32-cloud,How can be shown the placeholder sync icon in a renamed folder using Win32 Cloud Filter API?,1632704024.0,69340711.0,,,,
776,"['c++', 'python-3.x', 'linux', 'g++', 'swig']","{'account_id': 13558310, 'reputation': 2117, 'user_id': 9784373, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'HCSF', 'link': 'https://stackoverflow.com/users/9784373/hcsf'}",True,202,1,1,1632711170,1632474458,69312394,CC BY-SA 4.0,https://stackoverflow.com/questions/69312394/swig-how-to-wrap-a-function-that-takes-reference-to-int64-t-as-parameter,SWIG: how to wrap a function that takes reference to int64_t as parameter?,1632710046.0,69340697.0,,,,
777,"['c++', 'hash', 'unordered-map']","{'account_id': 6419427, 'reputation': 3, 'user_id': 4976524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e2fffaaf79a874ddcd5f82d7833d0ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gokularam', 'link': 'https://stackoverflow.com/users/4976524/gokularam'}",False,270,1,0,1632710579,1632601738,69329772,CC BY-SA 4.0,https://stackoverflow.com/questions/69329772/why-mappairint-int-int-works-but-unordered-mappairint-int-doesnt,"Why map&lt;pair&lt;int,int&gt;, int&gt; works, but unordered_map&lt;pair&lt;int,int&gt;&gt; doesn&#39;t?",1632710579.0,,,,,
778,['c++'],"{'account_id': 22800876, 'reputation': 1, 'user_id': 16953566, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjTQDzta9DIa4tfccu6AZApXxwcZXemE_b8mFpA0w=k-s256', 'display_name': 'The Ether', 'link': 'https://stackoverflow.com/users/16953566/the-ether'}",False,141,1,0,1632707527,1632704506,69340140,CC BY-SA 4.0,https://stackoverflow.com/questions/69340140/c-expression-cannot-be-used-as-a-function,C++ - Expression cannot be used as a function,1632707252.0,,,,,
779,"['c++', 'reference', 'constants']","{'account_id': 18809215, 'reputation': 152, 'user_id': 13717785, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LHQju.jpg?s=256&g=1', 'display_name': 'Coding Mason', 'link': 'https://stackoverflow.com/users/13717785/coding-mason'}",True,59,2,1,1632707500,1632704863,69340170,CC BY-SA 4.0,https://stackoverflow.com/questions/69340170/reference-loop-c,Reference Loop C++,1632705313.0,69340217.0,,,,
780,"['c++', 'python-3.x', 'qt-creator']","{'account_id': 22864622, 'reputation': 1, 'user_id': 17008175, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJznMCuQY0ZjOYEZPpqLe0iCvqqeR1UNjsDCQwrW=k-s256', 'display_name': 'Ph&#225;t Đạt', 'link': 'https://stackoverflow.com/users/17008175/ph%c3%a1t-%c4%90%e1%ba%a1t'}",False,55,0,0,1632705608,1632662024,69335274,CC BY-SA 4.0,https://stackoverflow.com/questions/69335274/pyobject-in-qt-creator,PyObject in QT Creator,1632705608.0,,,,,
781,"['c++', 'iis', 'isapi-extension']","{'account_id': 3379802, 'reputation': 951, 'user_id': 2837088, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1656197965/picture?type=large', 'display_name': 'Roland Smith', 'link': 'https://stackoverflow.com/users/2837088/roland-smith'}",False,26,0,0,1632704740,1632704740,69340151,CC BY-SA 4.0,https://stackoverflow.com/questions/69340151/how-do-i-create-a-separate-application-thread-pool-for-my-isapi-extension,How do I create a separate application thread pool for my ISAPI extension?,,,,,,
782,"['c++', 'templates', 'struct', 'constructor']","{'account_id': 22183555, 'reputation': 57, 'user_id': 16426887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d6ade3c74d7b6736a76f57553c8e750?s=256&d=identicon&r=PG&f=1', 'display_name': 'OldLavyGenes474', 'link': 'https://stackoverflow.com/users/16426887/oldlavygenes474'}",True,181,1,0,1632704586,1632702702,69340012,CC BY-SA 4.0,https://stackoverflow.com/questions/69340012/c-initialize-template-variable-in-struct,C++: Initialize template variable in struct,1632704586.0,69340022.0,,,,
783,"['c++', 'json', 'compiler-errors', 'x86-64', 'codelite']","{'account_id': 22718686, 'reputation': 1, 'user_id': 16883512, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ObmHq.png?s=256&g=1', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/16883512/thomas'}",False,41,0,0,1632703146,1632703146,69340043,CC BY-SA 4.0,https://stackoverflow.com/questions/69340043/codelite-project-with-json-to-cpp-include-will-not-compile,Codelite project with json_to_cpp include will not compile,,,,,,
784,['c++'],"{'account_id': 22868003, 'reputation': 36, 'user_id': 17011485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4feabd7d23fcbc48f0ab0d4096ab516?s=256&d=identicon&r=PG', 'display_name': 'simpl360', 'link': 'https://stackoverflow.com/users/17011485/simpl360'}",False,43,0,0,1632700889,1632700889,69339877,,https://stackoverflow.com/questions/69339877/c-my-program-compiles-perfectly-but-doesnt-run,C++: My program compiles perfectly but doesn&#39;t run,,,1632702867.0,Duplicate,,
785,"['c++', 'visual-studio-code', 'vscode-code-runner']","{'account_id': 22867896, 'reputation': 3, 'user_id': 17011394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94d3b0a2df22300dd6ef51a6c0d1553a?s=256&d=identicon&r=PG', 'display_name': 'Chaldo', 'link': 'https://stackoverflow.com/users/17011394/chaldo'}",False,227,0,0,1632700839,1632698877,69339741,CC BY-SA 4.0,https://stackoverflow.com/questions/69339741/my-code-stops-running-at-the-cin-statement-vscode-code-runner-ext,My code stops running at the cin statement (VSCode Code Runner EXT),,,,,,
786,"['c++', 'c++11', 'boost']","{'account_id': 19256381, 'reputation': 443, 'user_id': 14073182, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6023c5f3e56d4c808a67d901bdb62bf5?s=256&d=identicon&r=PG&f=1', 'display_name': '10GeV', 'link': 'https://stackoverflow.com/users/14073182/10gev'}",False,120,0,1,1632700597,1632700597,69339857,CC BY-SA 4.0,https://stackoverflow.com/questions/69339857/efficient-conversion-of-boostmultiprecisioncpp-dec-float-100-to-stdstring,Efficient conversion of boost::multiprecision::cpp_dec_float_100 to std::string?,,,,,,
787,"['c++', 'c', 'openssl', 'cryptography', 'minecraft']","{'account_id': 22861773, 'reputation': 21, 'user_id': 17005728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79c08d02c9ae17b0d5ecf82d19a9393f?s=256&d=identicon&r=PG', 'display_name': 'CryptoNewbie', 'link': 'https://stackoverflow.com/users/17005728/cryptonewbie'}",False,253,0,1,1632700109,1632633271,69332062,CC BY-SA 4.0,https://stackoverflow.com/questions/69332062/how-do-i-generate-a-der-encoded-public-key-with-openssl-in-c-c,How do I generate a DER encoded public key with OpenSSL in C/C++?,1632700109.0,,,,,
788,"['c++', 'c++11', 'lambda', 'c++14']","{'account_id': 22350595, 'reputation': 247, 'user_id': 16568826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6ec583737b43db3c1485fca373a2703?s=256&d=identicon&r=PG&f=1', 'display_name': 'Random', 'link': 'https://stackoverflow.com/users/16568826/random'}",True,392,2,2,1632698719,1632693595,69339290,CC BY-SA 4.0,https://stackoverflow.com/questions/69339290/lambda-captures-vs-parameters-any-performance-difference,Lambda captures vs parameters - any performance difference?,,,,,,
789,"['c++', 'direct3d', 'direct2d', 'dxgi']","{'account_id': 16824038, 'reputation': 41, 'user_id': 12163761, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4KtTO.gif?s=256&g=1', 'display_name': 'Giannis', 'link': 'https://stackoverflow.com/users/12163761/giannis'}",True,274,1,1,1632697490,1632606107,69330253,CC BY-SA 4.0,https://stackoverflow.com/questions/69330253/what-are-the-correct-arguments-for-d2d1factorycreatedxgisurfacerendertarget,what are the correct arguments for D2D1Factory::CreateDxgiSurfaceRenderTarget(),1632652783.0,69339645.0,,,,
790,['c++'],"{'account_id': 20008288, 'reputation': 1, 'user_id': 14969585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3353159dd8341f9aee6ff66db93669ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/14969585/simon'}",False,25,0,0,1632694969,1632694969,69339408,,https://stackoverflow.com/questions/69339408/virtual-function-not-overriding-in-print-function,Virtual function not overriding in print function,,,1632695151.0,Duplicate,,
791,"['c++', 'visitor-pattern', 'function-reference']","{'account_id': 17919471, 'reputation': 48, 'user_id': 13019718, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BJirD.jpg?s=256&g=1', 'display_name': 'ToTheStars_1138', 'link': 'https://stackoverflow.com/users/13019718/tothestars-1138'}",True,93,2,2,1632691782,1632688346,69338737,CC BY-SA 4.0,https://stackoverflow.com/questions/69338737/passing-references-to-member-functions,Passing References to Member Functions,,69338809.0,,,,
792,"['c++', 'stl', 'set', 'comparator']","{'account_id': 174435, 'reputation': 370, 'user_id': 403800, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gXcAH.jpg?s=256&g=1', 'display_name': 'Micha&#235;l', 'link': 'https://stackoverflow.com/users/403800/micha%c3%abl'}",False,69,0,3,1632691640,1632689118,69338826,CC BY-SA 4.0,https://stackoverflow.com/questions/69338826/why-isnt-stdset-or-stdmap-using-the-three-way-comparator-efficiently,Why isn&#39;t std::set (or std::map) using the three-way comparator efficiently?,1632691640.0,,,,,
793,"['c++', 'opengl', 'glut']","{'account_id': 22867121, 'reputation': 13, 'user_id': 17010762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/631d2937586390f586e98d768f5d43b1?s=256&d=identicon&r=PG', 'display_name': 'derich98', 'link': 'https://stackoverflow.com/users/17010762/derich98'}",True,75,1,1,1632691559,1632687444,69338639,CC BY-SA 4.0,https://stackoverflow.com/questions/69338639/drawing-program-with-glut-opengl-not-working,drawing program with glut/openGL not working,1632691559.0,69338655.0,,,,
794,"['c++', 'sdl']","{'account_id': 22865687, 'reputation': 9, 'user_id': 17009186, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/123695689f02530f3d9e8099520c856a?s=256&d=identicon&r=PG', 'display_name': 'kintk', 'link': 'https://stackoverflow.com/users/17009186/kintk'}",False,48,0,0,1632691447,1632673762,69336842,CC BY-SA 4.0,https://stackoverflow.com/questions/69336842/is-it-possible-to-use-sdl2-with-nostartfiles,Is it possible to use SDL2 with -nostartfiles?,1632691447.0,,,,,
