,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from
477,"['c#', 'split']","{'account_id': 12440699, 'reputation': 404, 'user_id': 9059060, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GdOt1.png?s=256&g=1', 'display_name': 'Sharki', 'link': 'https://stackoverflow.com/users/9059060/sharki'}",False,277,1,0,1641921928,1638308648,70176489,CC BY-SA 4.0,https://stackoverflow.com/questions/70176489/why-is-neccesary-the-enum-stringsplitoptions-none-in-the-split-method-to-be-able,Why is neccesary the enum StringSplitOptions.None in the Split method to be able to pass an array?,,,,,
478,"['c#', 'c++', 'unity3d', 'live-streaming', 'hololens']","{'account_id': 20633584, 'reputation': 33, 'user_id': 15147859, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-t2Xf5Fvbysw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmpSfMQjjz-FN6AFUJghzUp71xU6A/s96-c/photo.jpg?sz=256', 'display_name': 'Lennart', 'link': 'https://stackoverflow.com/users/15147859/lennart'}",False,113,0,1,1641914534,1640278076,70465080,CC BY-SA 4.0,https://stackoverflow.com/questions/70465080/lagging-videostream-when-using-holographic-remoting-that-processes-a-gopro-video,Lagging videostream when using holographic remoting that processes a GoPro videostream,,1641907153.0,,,
479,"['c#', '.net', 'outlook', 'office-interop', 'com-automation']","{'account_id': 10915543, 'reputation': 137, 'user_id': 9313939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9e12658f2d29a834ce6a51429037daf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amadeus', 'link': 'https://stackoverflow.com/users/9313939/amadeus'}",True,711,2,0,1641913837,1639406530,70336416,CC BY-SA 4.0,https://stackoverflow.com/questions/70336416/i-cant-trigger-microsoft-office-interop-outlook-dll-via-net,I can&#39;t trigger Microsoft.Office.Interop.Outlook.dll via .NET,70669100.0,1639414497.0,,,
480,"['c#', 'aes']","{'account_id': 17791560, 'reputation': 11, 'user_id': 12920432, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAMjrh6wzhcspYJTSRTby20ogt6IpUOmTy_iC07=k-s256', 'display_name': 'Justin.U', 'link': 'https://stackoverflow.com/users/12920432/justin-u'}",True,847,1,-1,1641888020,1640011109,70423469,,https://stackoverflow.com/questions/70423469/write-out-aes-key-and-iv-in-c,Write out AES key and IV in C#,70423776.0,,1640013101.0,Not suitable for this site,
481,"['c#', 'unity3d']","{'account_id': 23702035, 'reputation': 3, 'user_id': 17725080, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjpXgmA-Y9wZ5L71Ljea3oNt2d2Q7M8n-IfNkLouw=k-s256', 'display_name': 'Alorbla', 'link': 'https://stackoverflow.com/users/17725080/alorbla'}",True,74,2,0,1641857390,1640024173,70426295,CC BY-SA 4.0,https://stackoverflow.com/questions/70426295/unity-for-loop-inside-of-ontriggerenter2d-causes-sometimes-multiple-outcomes,Unity For loop inside of OnTriggerEnter2D causes sometimes multiple outcomes,70426484.0,,,,
482,"['c#', '.net', 'barcode', 'itext7']","{'account_id': 2676775, 'reputation': 33, 'user_id': 2313002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f25d68ea9b4a4606e2202740ba5940d?s=256&d=identicon&r=PG', 'display_name': 'Willard', 'link': 'https://stackoverflow.com/users/2313002/willard'}",True,205,1,0,1641857359,1640745890,70514638,CC BY-SA 4.0,https://stackoverflow.com/questions/70514638/can-i-set-image-to-acrofield-in-itext7-net,Can I set image to acrofield in iText7.NET,70660025.0,,,,
483,"['c#', 'visual-studio', 'winforms', 'visual-studio-2022', 'solution-explorer']","{'account_id': 2813476, 'reputation': 1773, 'user_id': 2419205, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/5a4b5ff5c0d06ba079e8d974dd8309b4?s=256&d=identicon&r=PG', 'display_name': 'Starfleet Security', 'link': 'https://stackoverflow.com/users/2419205/starfleet-security'}",True,2837,3,2,1641855989,1640810763,70524839,CC BY-SA 4.0,https://stackoverflow.com/questions/70524839/visual-studio-2022-view-code-button-missing-on-solution-explorer,Visual Studio 2022 view code button missing on solution explorer,70528095.0,1640828440.0,,,
484,"['c#', 'winforms', 'datagridview', 'user-controls', 'datagridviewtextboxcell']","{'account_id': 4567783, 'reputation': 75, 'user_id': 3708358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96abc2d32f6e24db40a767941b3ed0b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Drausio Donini', 'link': 'https://stackoverflow.com/users/3708358/drausio-donini'}",True,137,1,1,1641851276,1640208334,70455276,CC BY-SA 4.0,https://stackoverflow.com/questions/70455276/handling-keyboard-events-for-custom-datagridview-column-type,Handling keyboard events for custom DataGridView column type,70456095.0,1641851276.0,,,
485,"['c#', 'lucene', 'lucene.net']","{'account_id': 3045082, 'reputation': 1141, 'user_id': 2580997, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/01df5219c52cb5b6dca0deee45f47605?s=256&d=identicon&r=PG', 'display_name': 'Skary', 'link': 'https://stackoverflow.com/users/2580997/skary'}",True,64,1,0,1641837748,1640276618,70464813,CC BY-SA 4.0,https://stackoverflow.com/questions/70464813/extract-unique-listo-of-fields-from-maching-document,Extract unique listo of fields from maching document,70653411.0,,,,
486,"['c#', 'self-signed', 'ca', 'pfx']","{'account_id': 3965828, 'reputation': 410, 'user_id': 3271820, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/3Njqw.png?s=256&g=1', 'display_name': 'SammuelMiranda', 'link': 'https://stackoverflow.com/users/3271820/sammuelmiranda'}",True,964,2,3,1641834733,1639743435,70393039,CC BY-SA 4.0,https://stackoverflow.com/questions/70393039/export-certificate-as-pfx-with-proper-chain-of-signing,Export Certificate as PFX with proper chain of signing,70656323.0,1641815703.0,,,
487,"['c#', 'web-services']","{'account_id': 1178339, 'reputation': 3623, 'user_id': 1153795, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://graph.facebook.com/792092891/picture?type=large', 'display_name': 'Trevor Daniel', 'link': 'https://stackoverflow.com/users/1153795/trevor-daniel'}",True,105,1,2,1641833058,1640180346,70449971,CC BY-SA 4.0,https://stackoverflow.com/questions/70449971/accessing-xml-webservice-exception-object,Accessing XML Webservice Exception Object,70650437.0,,,,
488,"['c#', 'dapper']","{'account_id': 2224903, 'reputation': 9, 'user_id': 1963899, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/N5Nnl.gif?s=256&g=1', 'display_name': 'Tim McLees', 'link': 'https://stackoverflow.com/users/1963899/tim-mclees'}",False,566,2,0,1641830750,1640893681,70536052,CC BY-SA 4.0,https://stackoverflow.com/questions/70536052/question-about-how-to-pass-a-parameter-within-a-dapper-query-call,Question about how to pass a parameter within a dapper query call,,1640985531.0,,,
489,"['c#', 'arrays', 'asp.net-mvc', 'microsoft-graph-sdks']","{'account_id': 17526128, 'reputation': 1, 'user_id': 12711182, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBm3XBZ68Sh9GAtERwFb5zks9OT-RUxm8fHEci8IQ=k-s256', 'display_name': 'FabulaM24', 'link': 'https://stackoverflow.com/users/12711182/fabulam24'}",False,40,0,0,1641818599,1640786697,70520501,CC BY-SA 4.0,https://stackoverflow.com/questions/70520501/how-to-display-an-array-of-participants-of-the-ms-graph-callrecord-response-obj,How to display an array of participants (of the ms-graph callRecord response object)?,,1641818599.0,,,
490,"['c#', 'visual-studio', 'visual-studio-2022']","{'account_id': 1530445, 'reputation': 6528, 'user_id': 1427758, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/TNZMT.jpg?s=256&g=1', 'display_name': 'Anders Lind&#233;n', 'link': 'https://stackoverflow.com/users/1427758/anders-lind%c3%a9n'}",True,124,1,2,1641807157,1638878840,70259860,CC BY-SA 4.0,https://stackoverflow.com/questions/70259860/debugger-in-visual-studio-waits-in-9-seconds-before-starting,Debugger in visual studio waits in 9 seconds before starting,70292253.0,1641807157.0,,,
491,"['c#', '.net', 'winapi', 'windows-10', '.net-4.5']","{'account_id': 19339917, 'reputation': 211, 'user_id': 14139711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb031547ed39f3d7bb3ba0aab1d37641?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ethen.S', 'link': 'https://stackoverflow.com/users/14139711/ethen-s'}",True,890,1,3,1641802161,1638955287,70272575,CC BY-SA 4.0,https://stackoverflow.com/questions/70272575/how-can-i-catch-an-event-when-the-computer-resume-from-sleep-hibernate-mode,How can I catch an event when the computer resume from sleep/hibernate mode?,70283228.0,1641802161.0,,,
492,"['c#', 'unity3d']","{'account_id': 23621506, 'reputation': 3, 'user_id': 17654704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d02ec778fc66dc7ecd0af67c4f8fd7c?s=256&d=identicon&r=PG', 'display_name': 'Ardlyn', 'link': 'https://stackoverflow.com/users/17654704/ardlyn'}",True,39,1,0,1641762098,1639263981,70319713,CC BY-SA 4.0,https://stackoverflow.com/questions/70319713/how-can-i-make-my-caroutine-run-in-every-x-seconds,How can i make my caroutine run in every x seconds,70319790.0,,,,
493,"['c#', 'twincat']","{'account_id': 17207774, 'reputation': 116, 'user_id': 12457951, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-vD2ScyifKIc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdggzvMkoONBxPK3WDIbl5QTYgTZQ/photo.jpg?sz=256', 'display_name': 'Felipe Cunha', 'link': 'https://stackoverflow.com/users/12457951/felipe-cunha'}",True,222,1,1,1641753262,1639855439,70406414,CC BY-SA 4.0,https://stackoverflow.com/questions/70406414/beckhoff-tcsysmanager-no-parameterless-constructor-defined-for-this-object,Beckhoff TcSysManager : No parameterless constructor defined for this object,,,,,
494,"['c#', 'ms-word', 'openxml']","{'account_id': 76302, 'reputation': 10699, 'user_id': 218540, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/f855c203fffaae0e1c1f16f4411236bf?s=256&d=identicon&r=PG', 'display_name': 'MadBoy', 'link': 'https://stackoverflow.com/users/218540/madboy'}",True,337,1,1,1641747516,1640544553,70489024,CC BY-SA 4.0,https://stackoverflow.com/questions/70489024/tablestyle-not-working-when-using-documentformat-openxml-wordprocessing,TableStyle not working when using DocumentFormat.OpenXml.Wordprocessing,70640488.0,,,,
495,"['c#', 'sql', 'entity-framework-core']","{'account_id': 17954199, 'reputation': 427, 'user_id': 13046685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/997e17cf55a561d53d9f9902203e0386?s=256&d=identicon&r=PG&f=1', 'display_name': 'CrazyCoder', 'link': 'https://stackoverflow.com/users/13046685/crazycoder'}",True,1103,4,7,1641678878,1640244314,70458912,CC BY-SA 4.0,https://stackoverflow.com/questions/70458912/stored-procedure-returns-value-for-a-column-but-fromsqlraw-returns-null-for-the,Stored Procedure returns value for a column but FromSqlRaw returns null for the class property,,1641303800.0,,,
496,"['c#', 'asp.net-web-api', 'http-headers', 'certificate', 'http-signature']","{'account_id': 2077180, 'reputation': 1173, 'user_id': 1850201, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://i.stack.imgur.com/mW15H.png?s=256&g=1', 'display_name': 'lacoder', 'link': 'https://stackoverflow.com/users/1850201/lacoder'}",False,168,0,0,1641678582,1639782031,70399669,CC BY-SA 4.0,https://stackoverflow.com/questions/70399669/creating-a-digital-signature-from-a-p12-file-to-sign-http-requests-c,Creating a digital signature from a .p12 file to sign http requests C#,,,,,
497,"['c#', 'sql', 'entity-framework', 'linq']","{'account_id': 16043806, 'reputation': 1, 'user_id': 11579541, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-cxWVOoVlaDw/AAAAAAAAAAI/AAAAAAAAAHc/rZv4ZRYzClg/photo.jpg?sz=256', 'display_name': 'maks gang', 'link': 'https://stackoverflow.com/users/11579541/maks-gang'}",False,58,1,0,1641674737,1639058328,70291203,CC BY-SA 4.0,https://stackoverflow.com/questions/70291203/how-to-fix-this-ef-query-and-log-sql,How to fix this EF query? And log sql,,1639058498.0,,,
498,"['c#', 'linq', 'unit-testing']","{'account_id': 10379324, 'reputation': 311, 'user_id': 7654641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/524000af1dcfa01831dfefe15313a956?s=256&d=identicon&r=PG&f=1', 'display_name': 'MiBuena', 'link': 'https://stackoverflow.com/users/7654641/mibuena'}",True,43,1,0,1641673059,1639491734,70350508,CC BY-SA 4.0,https://stackoverflow.com/questions/70350508/how-to-set-up-a-concrete-expressionfunctentity-bool-to-a-mock-in-a-unit-tes,"How to set up a concrete Expression&lt;Func&lt;TEntity, bool&gt;&gt; to a mock in a unit test through Moq?",70635972.0,,,,
499,"['c#', 'boolean', 'csvreader']","{'account_id': 2644598, 'reputation': 16562, 'user_id': 2287576, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/1a6b486e57a9d4b1f0b6bbf942176cd7?s=256&d=identicon&r=PG', 'display_name': 'Andrew Truckle', 'link': 'https://stackoverflow.com/users/2287576/andrew-truckle'}",True,262,2,1,1641671213,1640880949,70534083,CC BY-SA 4.0,https://stackoverflow.com/questions/70534083/reading-csvreader-field-text-field-into-boolean-field,Reading CsvReader field text field into Boolean field?,70534377.0,,,,
500,"['c#', 'nuget', 'dialogflow-es', '.net-4.6']","{'account_id': 4853801, 'reputation': 2748, 'user_id': 3915410, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xQqxh.jpg?s=256&g=1', 'display_name': 'Majedur', 'link': 'https://stackoverflow.com/users/3915410/majedur'}",True,86,1,1,1641662928,1640774496,70518274,CC BY-SA 4.0,https://stackoverflow.com/questions/70518274/google-dialogflow-does-not-install-for-net-v4-6-from-nuget,Google Dialogflow does not install for .net v4.6 from nuget,70540380.0,1641662928.0,,,
501,"['c#', 'xamarin.forms', 'xamarin.android', 'huawei-mobile-services', 'huawei-push-notification']","{'account_id': 18785464, 'reputation': 31, 'user_id': 13699159, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/168624034627521/picture?type=large', 'display_name': 'Yasmine Abdelsamie', 'link': 'https://stackoverflow.com/users/13699159/yasmine-abdelsamie'}",True,431,2,1,1641655654,1640805613,70524032,CC BY-SA 4.0,https://stackoverflow.com/questions/70524032/failed-resolution-of-lcom-huawei-hms-framework-common-emuiutil,failed resolution of: Lcom/huawei/hms/framework/common/EmuiUtil,,1640850168.0,,,
502,"['c#', 'go', 'aws-lambda', 'proxy', 'tls1.2']","{'account_id': 6367314, 'reputation': 51, 'user_id': 17376457, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66f37ad69b1e56661063aee7c795342c?s=256&d=identicon&r=PG', 'display_name': 'ingoaf', 'link': 'https://stackoverflow.com/users/17376457/ingoaf'}",True,2388,1,3,1641652648,1639735621,70391468,CC BY-SA 4.0,https://stackoverflow.com/questions/70391468/how-can-i-disable-the-ssl-certificate-check-in-the-net-core-http-client,How can I disable the SSL Certificate check in the .NET Core http client?,70633344.0,1639737913.0,,,
503,"['c#', 'android', 'xamarin', 'xamarin.forms', 'xamarin.android']","{'account_id': 12889343, 'reputation': 611, 'user_id': 9321831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f22331cb27d49c382272d77685b6989?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben Johnson', 'link': 'https://stackoverflow.com/users/9321831/ben-johnson'}",True,280,1,1,1641651482,1640115759,70440824,CC BY-SA 4.0,https://stackoverflow.com/questions/70440824/unable-to-convert-instance-of-type-android-widget-scrollview-to-type-androidx,Unable to convert instance of type &#39;Android.Widget.ScrollView&#39; to type &#39;AndroidX.AppCompat.Widget.Toolbar&#39;. Xamarin,70450181.0,1641651482.0,,,
504,"['c#', 'performance', 'linq']","{'account_id': 10370114, 'reputation': 312, 'user_id': 8398713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/efea426365c132d054c527147eb6efeb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Blue', 'link': 'https://stackoverflow.com/users/8398713/blue'}",False,90,1,0,1641637632,1639738713,70392119,CC BY-SA 4.0,https://stackoverflow.com/questions/70392119/order-of-list-in-inner-join-matter-for-performance,Order of list in inner join matter for performance?,,1639751425.0,,,
505,"['c#', 'unity3d', 'async-await']","{'account_id': 8352418, 'reputation': 327, 'user_id': 6274038, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/x7Xo6.jpg?s=256&g=1', 'display_name': 'Yongyi', 'link': 'https://stackoverflow.com/users/6274038/yongyi'}",True,1463,3,-1,1641635862,1639659487,70379426,CC BY-SA 4.0,https://stackoverflow.com/questions/70379426/how-to-call-async-wait-method-in-any-function-by-using-callback,How to call async-wait method in any function by using callback,70419264.0,1640005091.0,,,
506,"['c#', 'unity3d', 'generics']","{'account_id': 2273401, 'reputation': 41, 'user_id': 2000264, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c194d575497382dcb8183643e5bf7c4?s=256&d=identicon&r=PG', 'display_name': 'David Kim', 'link': 'https://stackoverflow.com/users/2000264/david-kim'}",True,100,2,-1,1641608536,1640440138,70480447,CC BY-SA 4.0,https://stackoverflow.com/questions/70480447/can-a-generic-method-access-the-array-elements-of-a-generic-parameter,Can a generic method access the array elements of a generic parameter?,,1641596007.0,,,
507,"['c#', 'azure-devops', 'xunit']","{'account_id': 11841807, 'reputation': 95, 'user_id': 8665450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e99c16c959c1fc2c00340a8b62f7ac1?s=256&d=identicon&r=PG&f=1', 'display_name': 'T4under4', 'link': 'https://stackoverflow.com/users/8665450/t4under4'}",False,220,1,0,1641604719,1640096220,70436891,CC BY-SA 4.0,https://stackoverflow.com/questions/70436891/running-integration-tests-on-the-actual-server-using-command-line-task-in-azure,Running integration tests on the actual server using command line task in Azure YAML pipeline,,,,,
508,"['c#', 'unity3d']","{'account_id': 20501451, 'reputation': 15, 'user_id': 17704608, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oicWN.jpg?s=256&g=1', 'display_name': 'Mintvbz', 'link': 'https://stackoverflow.com/users/17704608/mintvbz'}",False,568,2,0,1641595310,1640585972,70492262,CC BY-SA 4.0,https://stackoverflow.com/questions/70492262/how-to-search-for-multiple-gameobjects-with-a-specific-tag-in-unity,How to search for multiple GameObjects with a specific tag in Unity?,,1641595310.0,,,
509,"['c#', '.net', 'amazon-web-services', 'aws-lambda', 'amazon-cloudwatch']","{'account_id': 17657322, 'reputation': 23, 'user_id': 12816607, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-57J1IqSupZQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcUlSCAx5yMdx0AjkiqjnI9z3HgDQ/photo.jpg?sz=256', 'display_name': 'Andrea Di Giacomo', 'link': 'https://stackoverflow.com/users/12816607/andrea-di-giacomo'}",True,361,1,2,1641591299,1640271939,70463893,CC BY-SA 4.0,https://stackoverflow.com/questions/70463893/ecr-image-net-6-different-cloudwatch-log-format,ECR image .NET 6 different CloudWatch log format,70627417.0,1641589735.0,,,
510,"['c#', 'amazon-web-services', 'asp.net-core', 'cors', 'amazon-elastic-beanstalk']","{'account_id': 11359982, 'reputation': 198, 'user_id': 8328420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96003275705815f80170869d9b3dc923?s=256&d=identicon&r=PG&f=1', 'display_name': 'moonman4', 'link': 'https://stackoverflow.com/users/8328420/moonman4'}",False,199,1,0,1641590862,1639499492,70352313,CC BY-SA 4.0,https://stackoverflow.com/questions/70352313/aws-elastic-beanstalk-asp-net-cors-configuration-not-allowing-hosts,AWS Elastic beanstalk: ASP.NET Cors configuration not allowing hosts,,,,,
511,"['c#', 'asp.net-core']","{'account_id': 2779432, 'reputation': 33, 'user_id': 2392265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b5563b8070848f6d481d74fbc868d21?s=256&d=identicon&r=PG', 'display_name': 'mike', 'link': 'https://stackoverflow.com/users/2392265/mike'}",False,54,1,-1,1641587450,1639124296,70301566,CC BY-SA 4.0,https://stackoverflow.com/questions/70301566/unitofwork-mandaterepository-is-never-assigned-to-and-will-always-have-its-d,"&#39;UnitOfWork._mandateRepository&#39; is never assigned to, and will always have its default value null",,1641587450.0,,,
512,"['c#', 'mysql', 'visual-foxpro', 'dbase']","{'account_id': 4633080, 'reputation': 71, 'user_id': 3755011, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/OuI5t.png?s=256&g=1', 'display_name': 'Hikaros', 'link': 'https://stackoverflow.com/users/3755011/hikaros'}",True,370,2,0,1641574116,1639260779,70319441,CC BY-SA 4.0,https://stackoverflow.com/questions/70319441/how-do-you-replicate-a-dbase-database-to-mysql-in-real-time,How do you replicate a Dbase database to MYSQL in real time?,70352505.0,1639696381.0,,,
513,"['c#', 'blazor', 'blazor-webassembly']","{'account_id': 172772, 'reputation': 68327, 'user_id': 401025, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/rqeRn.jpg?s=256&g=1', 'display_name': 'DarkLeafyGreen', 'link': 'https://stackoverflow.com/users/401025/darkleafygreen'}",True,383,2,3,1641561679,1640882420,70534325,CC BY-SA 4.0,https://stackoverflow.com/questions/70534325/blazor-wasm-localization-showing-just-keys,Blazor wasm localization showing just keys,70621894.0,1641379848.0,,,
514,"['c#', 'read-write', 'twincat']","{'user_type': 'does_not_exist', 'display_name': 'user16741817'}",False,425,2,1,1641559562,1640681462,70504719,CC BY-SA 4.0,https://stackoverflow.com/questions/70504719/reading-twincat-variables-are-not-correct-twincat-3-c-framework-4-7-2,Reading TwinCAT variables are not correct (TwinCAT 3 - C# Framework 4.7.2),,1641559562.0,,,
515,"['c#', '.net', '.net-core']","{'account_id': 3420996, 'reputation': 778, 'user_id': 2868627, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/BS7O4.jpg?s=256&g=1', 'display_name': 'Jo&#227;o Antunes', 'link': 'https://stackoverflow.com/users/2868627/jo%c3%a3o-antunes'}",False,272,1,2,1641552047,1639482319,70348334,CC BY-SA 4.0,https://stackoverflow.com/questions/70348334/single-file-application-net-core-6-0-fails-to-generate-bundles-if-the-file-is,"Single file application .NET Core 6.0 fails to generate bundles, if the file is too large",,1639483680.0,,,
516,"['c#', 'unity3d', 'scene']","{'account_id': 21142227, 'reputation': 27, 'user_id': 15544342, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj_ij4Zl-WxxP_hHvCVhIZEub24zHRtxBoCQ-w_1w=k-s256', 'display_name': 'Mattia Gamba', 'link': 'https://stackoverflow.com/users/15544342/mattia-gamba'}",True,416,1,0,1641550586,1640206645,70455006,CC BY-SA 4.0,https://stackoverflow.com/questions/70455006/how-can-i-change-the-background-music-from-one-scene-to-another,How can I change the background music from one scene to another?,70456582.0,1641550586.0,,,
517,"['c#', 'asp.net', 'httpwebrequest', 'webapi', 'httpwebresponse']","{'account_id': 19018513, 'reputation': 1, 'user_id': 13883024, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgyFSQcBmdqCNdx6X5y8JtdOKte_3YOGKdhoJVgPQ=k-s256', 'display_name': 'Lekhraj Bowaria', 'link': 'https://stackoverflow.com/users/13883024/lekhraj-bowaria'}",False,221,0,0,1641544924,1640827626,70526603,CC BY-SA 4.0,https://stackoverflow.com/questions/70526603/getting-error-httpwebrequest-error-an-underlying-connection-was-closed-an-une,Getting error &quot;HttpWebRequest Error: An underlying connection was closed: An unexpected error occurred on receive&quot; while calling php web api,,1641544924.0,,,
518,"['c#', 'zeromq', 'distributed-computing', 'low-latency']","{'account_id': 4862584, 'reputation': 53, 'user_id': 3921777, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/34nSu.png?s=256&g=1', 'display_name': 'PeterMacGonagan', 'link': 'https://stackoverflow.com/users/3921777/petermacgonagan'}",False,44,1,-1,1641541959,1639072079,70294447,CC BY-SA 4.0,https://stackoverflow.com/questions/70294447/how-to-synchronize-an-arraylist-over-a-network,How to synchronize an ArrayList over a Network?,,1641541959.0,,,
519,"['c#', 'sockets', 'pdf', 'pos', 'network-printers']","{'account_id': 14288787, 'reputation': 15, 'user_id': 10321425, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-33686oQdC_w/AAAAAAAAAAI/AAAAAAAABXE/PO9HRwkrq1w/photo.jpg?sz=256', 'display_name': 'Keerthi Srilal', 'link': 'https://stackoverflow.com/users/10321425/keerthi-srilal'}",True,1626,2,0,1641533723,1640246974,70459316,CC BY-SA 4.0,https://stackoverflow.com/questions/70459316/how-to-print-a-bill-from-pos-printer-in-net-using-socket,How to print a bill from POS printer in .net using socket?,70617003.0,1640251143.0,,,
520,"['c#', 'python.net']","{'account_id': 23613337, 'reputation': 11, 'user_id': 17647912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d4f665f85b3462212cf74dd75e0d497?s=256&d=identicon&r=PG&f=1', 'display_name': 'Крошка Сын', 'link': 'https://stackoverflow.com/users/17647912/%d0%9a%d1%80%d0%be%d1%88%d0%ba%d0%b0-%d0%a1%d1%8b%d0%bd'}",True,159,1,1,1641518782,1639170031,70310329,CC BY-SA 4.0,https://stackoverflow.com/questions/70310329/passing-a-vector-from-c-to-python,Passing a vector from C# to Python,70310845.0,1641518782.0,,,
521,"['python', 'c#', 'api', '.net-core', 'python.net']","{'account_id': 13993763, 'reputation': 306, 'user_id': 16360640, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vkoDu.jpg?s=256&g=1', 'display_name': 'Shisui Otsutsuki', 'link': 'https://stackoverflow.com/users/16360640/shisui-otsutsuki'}",False,227,0,0,1641517880,1640251877,70460106,CC BY-SA 4.0,https://stackoverflow.com/questions/70460106/python-and-net-core-web-api-two-way-communication,Python and .NET Core Web API two way communication,,1641517880.0,,,
522,"['c#', 'asp.net', 'sql-server', 'asp.net-mvc']","{'account_id': 19436652, 'reputation': 27, 'user_id': 14215979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f6c02f584aeaba8fd4afc90ca18a7ec?s=256&d=identicon&r=PG&f=1', 'display_name': '1stetcgoldmedal', 'link': 'https://stackoverflow.com/users/14215979/1stetcgoldmedal'}",True,205,1,-1,1641512581,1639190266,70312215,CC BY-SA 4.0,https://stackoverflow.com/questions/70312215/how-to-get-multiple-fetched-rows-from-sql-server-for-asp-net-performance-impro,How to get multiple fetched rows from SQL Server for ASP.NET &amp; performance improvement,70314274.0,1641512581.0,,,
