,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
509,"['c#', '.net', '.net-remoting', 'object-lifetime']","{'account_id': 226776, 'reputation': 7721, 'user_id': 488004, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/17049ac98970bc77eefdf6418235b0cd?s=256&d=identicon&r=PG', 'display_name': 'dmck', 'link': 'https://stackoverflow.com/users/488004/dmck'}",True,3233,12306851.0,2,5,1568144362,1346957225,1346959942.0,12306497,CC BY-SA 3.0,https://stackoverflow.com/questions/12306497/how-do-the-isponsor-and-ilease-interfaces-work,How do the ISponsor and ILease interfaces work?,,,,,
510,"['c#', '.net', '.net-4.0']","{'account_id': 1320530, 'reputation': 2729, 'user_id': 1266461, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/efd96737a99cd4509f07cfe7565498a9?s=256&d=identicon&r=PG', 'display_name': 'Howie', 'link': 'https://stackoverflow.com/users/1266461/howie'}",True,112882,12560695.0,4,90,1568114727,1348472128,1348477675.0,12560664,CC BY-SA 3.0,https://stackoverflow.com/questions/12560664/exception-uri-formats-are-not-supported,Exception: &quot;URI formats are not supported&quot;,,,,,
511,"['c#', 'sql', 'sql-server', 'sql-server-2008', 'c#-4.0']","{'account_id': 1695449, 'reputation': 17103, 'user_id': 1556907, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/d64a60c8cf3e79e6b0cc98c33abdc29a?s=256&d=identicon&r=PG', 'display_name': 'nettoon493', 'link': 'https://stackoverflow.com/users/1556907/nettoon493'}",False,4422,,3,0,1567994637,1347890297,1347890659.0,12460864,CC BY-SA 3.0,https://stackoverflow.com/questions/12460864/c-windows-form-how-to-datagridview-to-database-sql-server,C# Windows Form How to Datagridview to Database (Sql Server)?,,,,,
512,"['c#', 'cookies', 'webrequest']","{'account_id': 1890185, 'reputation': 197, 'user_id': 1708493, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/227876c3077c4e37be5c1560cdafabe9?s=256&d=identicon&r=PG', 'display_name': 'Skalis', 'link': 'https://stackoverflow.com/users/1708493/skalis'}",True,5925,12656381.0,2,1,1567886161,1348933671,1567886161.0,12654140,CC BY-SA 4.0,https://stackoverflow.com/questions/12654140/httpwebrequest-resp-headersset-cookie-is-null,HttpWebRequest resp.Headers[&quot;Set-Cookie&quot;] is null,,,,,
513,"['c#', 'linq']","{'account_id': 198110, 'reputation': 14235, 'user_id': 442580, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/074874552e440b07bf1c25e4e0f4f001?s=256&d=identicon&r=PG', 'display_name': 'capdragon', 'link': 'https://stackoverflow.com/users/442580/capdragon'}",True,1612,12501794.0,4,2,1567831252,1348064688,1567831252.0,12496809,CC BY-SA 4.0,https://stackoverflow.com/questions/12496809/linq-fill-objects-from-left-join,LINQ: Fill objects from left join,,,,,
514,['c#'],"{'account_id': 361534, 'reputation': 341, 'user_id': 704190, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/2b34da52b79b60fa6e1eb7b4911c0663?s=256&d=identicon&r=PG', 'display_name': 'Chris Whisenhunt', 'link': 'https://stackoverflow.com/users/704190/chris-whisenhunt'}",True,1770,12451049.0,3,1,1567505472,1347825576,,12450238,CC BY-SA 3.0,https://stackoverflow.com/questions/12450238/set-multiple-properties-with-one-method,Set multiple properties with one method,,,,,
515,"['c#', 'bash']","{'account_id': 1496278, 'reputation': 891, 'user_id': 1402148, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f6bc9a48092135ee4c69b698b55f87c8?s=256&d=identicon&r=PG', 'display_name': 'John Smith', 'link': 'https://stackoverflow.com/users/1402148/john-smith'}",True,4062,12323594.0,2,0,1567495649,1347042857,,12323562,CC BY-SA 3.0,https://stackoverflow.com/questions/12323562/how-to-copy-file-to-program-files86-on-win7-c-or-bash,How to copy file to Program Files(86) on Win7? (c# or bash),,,,,
516,"['c#', '.net', 'arrays', 'optimization']","{'account_id': 29302, 'reputation': 13761, 'user_id': 79109, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/a927818134ac1705363fd0e60f30a1c4?s=256&d=identicon&r=PG', 'display_name': 'Quan Mai', 'link': 'https://stackoverflow.com/users/79109/quan-mai'}",True,667,12380290.0,3,1,1567480345,1347415170,,12380266,CC BY-SA 3.0,https://stackoverflow.com/questions/12380266/how-this-toarray-implementation-more-optimized,How this ToArray() implementation more optimized?,,,,,
517,"['c#', '.net', 'excel']","{'account_id': 1830977, 'reputation': 53, 'user_id': 1662382, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/218fa085e325907f909b7bb7afb9fb4e?s=256&d=identicon&r=PG', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/1662382/alexander'}",True,3164,12368465.0,3,-2,1567004079,1347361162,,12368189,CC BY-SA 3.0,https://stackoverflow.com/questions/12368189/c-ms-excel-application-activesheet-can-i-save-it-in-separate-file,"c# MS Excel Application.ActiveSheet, can i save it in separate file?",,,,,
518,"['c#', 'parsing', 'expression', 'antlr', 'antlr3']","{'account_id': 1825300, 'reputation': 1, 'user_id': 1658276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/964c1ddd50155e4d446eae686d39af10?s=256&d=identicon&r=PG', 'display_name': 'LK SF', 'link': 'https://stackoverflow.com/users/1658276/lk-sf'}",True,188,,2,0,1566969435,1347202540,,12340120,CC BY-SA 3.0,https://stackoverflow.com/questions/12340120/antlr-grammar-and-generated-code-problems,ANTLR Grammar and generated code problems,,,,,
519,"['c#', 'asp.net', 'devexpress', 'xpo']","{'account_id': 1294077, 'reputation': 53, 'user_id': 1245603, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1a567c68606c0fd2ea48639173ec4bed?s=256&d=identicon&r=PG', 'display_name': 'Zoners', 'link': 'https://stackoverflow.com/users/1245603/zoners'}",True,16575,,2,0,1566968535,1348845021,1349338902.0,12642668,CC BY-SA 3.0,https://stackoverflow.com/questions/12642668/how-get-the-data-from-database-with-xpo-devexpress,How get the data from database with xpo (devexpress)?,,,,,
520,"['c#', 'performance', 'loops', 'imperative-programming']","{'account_id': 1815868, 'reputation': 33, 'user_id': 1650958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65349c4414163b06894d284c8c174ee1?s=256&d=identicon&r=PG', 'display_name': 'hgarland', 'link': 'https://stackoverflow.com/users/1650958/hgarland'}",True,160,12343496.0,7,3,1566930942,1347228612,1347451693.0,12343405,CC BY-SA 3.0,https://stackoverflow.com/questions/12343405/executing-code-between-loop-iterations,Executing code BETWEEN loop iterations,,,,,
521,"['c#', 'json.net']","{'account_id': 226272, 'reputation': 1861, 'user_id': 487226, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b98c272a087c42db54073d873cd7b3e8?s=256&d=identicon&r=PG', 'display_name': 'Konstantin Chernov', 'link': 'https://stackoverflow.com/users/487226/konstantin-chernov'}",True,1988,12616449.0,2,1,1566696653,1348727745,1592644375.0,12615462,CC BY-SA 4.0,https://stackoverflow.com/questions/12615462/json-net-duplicates-private-list-items,Json.Net duplicates private list items,,,,,
522,"['c#', 'coldfusion']","{'account_id': 1058676, 'reputation': 86, 'user_id': 1060792, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e63f40f292d6133d2af7608be35262d?s=256&d=identicon&r=PG', 'display_name': 'Tim Sapp', 'link': 'https://stackoverflow.com/users/1060792/tim-sapp'}",True,373,12602049.0,2,0,1566689159,1348502986,1566689159.0,12568841,CC BY-SA 4.0,https://stackoverflow.com/questions/12568841/what-is-the-best-way-to-get-values-from-a-coldfusion-querybean-with-c,What is the best way to get values from a ColdFusion QueryBean with C#,,,,,
523,"['c#', 'wpf', '3d', 'patch', 'normals']","{'account_id': 1842184, 'reputation': 73, 'user_id': 1671388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a9e6fca0e07f54242900b48604e044f?s=256&d=identicon&r=PG', 'display_name': 'Raztou3D', 'link': 'https://stackoverflow.com/users/1671388/raztou3d'}",True,572,12466066.0,1,7,1566666419,1347871451,1566666419.0,12455773,CC BY-SA 4.0,https://stackoverflow.com/questions/12455773/patch-normals-algorithm,Patch Normals Algorithm,,,,,
524,"['c#', 'asp.net']","{'account_id': 1131178, 'reputation': 547, 'user_id': 1117203, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/ab9f2df3880e6698f31bc320cdab36ca?s=256&d=identicon&r=PG', 'display_name': 'Hadi Nemati', 'link': 'https://stackoverflow.com/users/1117203/hadi-nemati'}",True,8385,,1,-2,1566637692,1347221274,1495535081.0,12342519,,https://stackoverflow.com/questions/12342519/how-to-play-sound-by-clicking-button-in-asp-net,how to play sound by clicking button in asp.net?,,1347229919.0,exact duplicate,,
525,"['c#', 'asynchronous', 'task-parallel-library', '.net-4.5']","{'account_id': 9214, 'reputation': 134559, 'user_id': 16940, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/7fc2db839382b30434539fbc967c498e?s=256&d=identicon&r=PG', 'display_name': 'Simon_Weaver', 'link': 'https://stackoverflow.com/users/16940/simon-weaver'}",True,180978,12343899.0,6,143,1566548668,1347225525,1370041546.0,12343081,CC BY-SA 3.0,https://stackoverflow.com/questions/12343081/run-two-async-tasks-in-parallel-and-collect-results-in-net-4-5,Run two async tasks in parallel and collect results in .NET 4.5,,,,,
526,"['c#', 'clickonce']","{'user_type': 'does_not_exist', 'display_name': 'user1366148'}",True,9155,,3,8,1566545831,1348570234,1366024762.0,12581433,CC BY-SA 3.0,https://stackoverflow.com/questions/12581433/change-update-url-for-a-clickonce-application,Change update URL for a ClickOnce application,,,,,
527,['c#'],"{'account_id': 456436, 'reputation': 6555, 'user_id': 855203, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/0134d243fa8c7348c1047c3cfba21aea?s=256&d=identicon&r=PG', 'display_name': 'sapbucket', 'link': 'https://stackoverflow.com/users/855203/sapbucket'}",True,2195,,1,7,1565746622,1346962403,1495540465.0,12307682,,https://stackoverflow.com/questions/12307682/what-type-of-parameter-argument-allows-a-pipe-in-the-arguments-list,What type of parameter argument allows a pipe &#39;|&#39; in the arguments list?,,1346962585.0,exact duplicate,,
528,"['c#', 'mysql', 'database', 'insert']","{'account_id': 208804, 'reputation': 13, 'user_id': 1678379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be76860d334981ef7bd8803af5ff2cb6?s=256&d=identicon&r=PG', 'display_name': 'user1678379', 'link': 'https://stackoverflow.com/users/1678379/user1678379'}",True,1493,,3,-4,1565686049,1347906912,1347906985.0,12465207,CC BY-SA 3.0,https://stackoverflow.com/questions/12465207/insert-values-into-database,Insert Values into database,,,,,
529,"['c#', 'asp.net', 'controls']","{'account_id': 1121289, 'reputation': 812, 'user_id': 1109562, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/BziJ9.jpg?s=256&g=1', 'display_name': 'Nilesh Pethani', 'link': 'https://stackoverflow.com/users/1109562/nilesh-pethani'}",True,6604,12227986.0,2,2,1565600094,1346504472,1346504811.0,12227972,CC BY-SA 3.0,https://stackoverflow.com/questions/12227972/how-to-set-text-on-right-site-in-radio-button-list,How to set text on right site in radio button list,,,,,
530,"['c#', 'linq', 'list']","{'account_id': 1651393, 'reputation': 307, 'user_id': 1521931, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/f9b01af767f2bc1fdce0842bf3e51b1c?s=256&d=identicon&r=PG', 'display_name': 'Coder', 'link': 'https://stackoverflow.com/users/1521931/coder'}",True,51296,,9,9,1565500479,1347366004,1495542364.0,12369570,,https://stackoverflow.com/questions/12369570/difference-between-ilistt-and-listt,Difference between IList&lt;T&gt; and List&lt;T&gt;,,1347371658.0,exact duplicate,,
531,['c#'],"{'account_id': 1801555, 'reputation': 149, 'user_id': 1639776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79b68531af21a9d0941428acc490081a?s=256&d=identicon&r=PG', 'display_name': 'user1639776', 'link': 'https://stackoverflow.com/users/1639776/user1639776'}",True,45398,12247169.0,7,9,1565433118,1346672506,1495539920.0,12247147,,https://stackoverflow.com/questions/12247147/c-adding-string-to-another-string,C# adding string to another string,,1346681986.0,exact duplicate,,
532,"['c#', 'c#-4.0']","{'account_id': 347003, 'reputation': 289, 'user_id': 680865, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/af1606d21e4a41b0dc6d099a761e427d?s=256&d=identicon&r=PG', 'display_name': 'user680865', 'link': 'https://stackoverflow.com/users/680865/user680865'}",False,68,,1,0,1565279742,1347042242,,12323452,CC BY-SA 3.0,https://stackoverflow.com/questions/12323452/output-format-of-the-values-in-the-given-sql-server-table-using-c,Output format of the values in the given SQL server Table using C#,,,,,
533,"['c#', 'console']","{'account_id': 1604073, 'reputation': 2067, 'user_id': 1484515, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/d3c8783581da1e5f59088115159b0466?s=256&d=identicon&r=PG', 'display_name': 'Kaps Hasija', 'link': 'https://stackoverflow.com/users/1484515/kaps-hasija'}",True,61681,12386750.0,5,21,1565123975,1347446428,,12386352,CC BY-SA 3.0,https://stackoverflow.com/questions/12386352/gacutil-is-not-recognized-as-an-internal-or-external-command,gacutil is not recognized as an internal or external command?,,,,,
534,"['c#', 'mschart']","{'account_id': 1499999, 'reputation': 185, 'user_id': 1404975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31305cd1724f849b6f7a34e5971d9535?s=256&d=identicon&r=PG', 'display_name': 'sj47sj', 'link': 'https://stackoverflow.com/users/1404975/sj47sj'}",True,1594,,2,8,1564932994,1347903609,1563560582.0,12464479,CC BY-SA 4.0,https://stackoverflow.com/questions/12464479/adding-an-empty-point-to-a-charts-with-logarithmic-scaling,Adding an empty point to a charts with logarithmic scaling,,,,,
535,"['c#', 'postback', 'dom-events', 'asp.net-4.0', 'checkboxlist']","{'account_id': 1528221, 'reputation': 231, 'user_id': 1426121, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4d66e92142f1dab9af75261df5a00150?s=256&d=identicon&r=PG', 'display_name': 'Lakshminarayanan Guptha', 'link': 'https://stackoverflow.com/users/1426121/lakshminarayanan-guptha'}",True,575,12423820.0,1,0,1564648214,1347545154,1564648214.0,12408134,CC BY-SA 4.0,https://stackoverflow.com/questions/12408134/do-a-postback-and-add-the-items-server-side-for-dynamically-created-checkboxlist,Do a PostBack and add the items server-side for dynamically created checkboxlist item,,,,,
536,"['javascript', 'c#', 'windows-phone-7', 'dom-events']","{'account_id': 1278656, 'reputation': 3906, 'user_id': 1233300, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/0bc9226b178d0b37aa2dbd9199d750a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/1233300/matthew'}",True,379,12534429.0,1,1,1564648142,1348205577,1564648142.0,12524774,CC BY-SA 4.0,https://stackoverflow.com/questions/12524774/how-to-pass-a-value-from-code-behind-to-javascript-function-in-wp7,How to pass a value from code behind to javascript function in WP7,,,,,
537,"['c#', 'asp.net-mvc', 'file-upload', 'mime-types']","{'account_id': 49978, 'reputation': 11393, 'user_id': 148998, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/79d17e415c4a0e6e7748d2c25e506b29?s=256&d=identicon&r=PG', 'display_name': 'shenku', 'link': 'https://stackoverflow.com/users/148998/shenku'}",True,27034,12240484.0,5,6,1564558323,1346564665,1495535637.0,12233711,CC BY-SA 3.0,https://stackoverflow.com/questions/12233711/file-mime-type-checking,File Mime Type Checking,,,,,
538,"['c#', 'algorithm']","{'account_id': 289996, 'reputation': 19969, 'user_id': 591282, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/43624920297fb65043e7bedf9b3348f7?s=256&d=identicon&r=PG', 'display_name': 'anothershrubery', 'link': 'https://stackoverflow.com/users/591282/anothershrubery'}",True,10685,12249177.0,6,11,1564383658,1346679702,1408751218.0,12249051,CC BY-SA 3.0,https://stackoverflow.com/questions/12249051/unique-combinations-of-list,Unique combinations of list,,,,,
539,"['c#', 'mysql', 'winforms']","{'account_id': 1501408, 'reputation': 98, 'user_id': 1405916, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/49e32856111835ebf8acf2851a318516?s=256&d=identicon&r=PG', 'display_name': 'kishore', 'link': 'https://stackoverflow.com/users/1405916/kishore'}",True,21336,12421903.0,5,6,1564325365,1347002283,1347339355.0,12313519,CC BY-SA 3.0,https://stackoverflow.com/questions/12313519/export-large-datatable-data-to-csv-file-in-c-windows-applications,export large datatable data to .csv file in c# windows applications,,,,,
540,"['c#', 'generics']","{'account_id': 161761, 'reputation': 4858, 'user_id': 382783, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/03b84aa935e9f5fbae4cc5758240eb6d?s=256&d=identicon&r=PG', 'display_name': 'Boris B.', 'link': 'https://stackoverflow.com/users/382783/boris-b'}",True,1967,12530061.0,4,18,1564281837,1348228072,1348232038.0,12529966,CC BY-SA 3.0,https://stackoverflow.com/questions/12529966/method-overloading-based-on-generic-constraints,Method overloading based on generic constraints?,,,,,
541,"['c#', 'ribbon', 'outlook-addin', 'outlook-2010']","{'user_type': 'does_not_exist', 'display_name': 'user1675891'}",True,14864,,4,11,1564064116,1348037658,,12489832,CC BY-SA 3.0,https://stackoverflow.com/questions/12489832/how-to-add-a-button-to-a-pre-existing-tab-on-ribbon-c,How to add a button to a pre-existing tab on ribbon (C#)?,,,,,
542,"['c#', 'asp.net', 'file-upload']","{'account_id': 71036, 'reputation': 2517, 'user_id': 205505, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2febfdbb17870ccf365f57c9882e386f?s=256&d=identicon&r=PG', 'display_name': 'crazyTechie', 'link': 'https://stackoverflow.com/users/205505/crazytechie'}",True,10146,12444542.0,3,3,1564038331,1347771119,1495542077.0,12444477,CC BY-SA 3.0,https://stackoverflow.com/questions/12444477/check-type-of-uploaded-file,Check type of uploaded file,,,,,
543,"['c#', 'event-log']","{'account_id': 1005275, 'reputation': 8472, 'user_id': 1019215, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/07251e870fac6900e8512303b45ad48e?s=256&d=identicon&r=PG', 'display_name': 'Brandon Moore', 'link': 'https://stackoverflow.com/users/1019215/brandon-moore'}",True,8580,12380655.0,1,16,1563802287,1347418384,1563802287.0,12380601,CC BY-SA 4.0,https://stackoverflow.com/questions/12380601/eventlogreader-and-eventrecord-wheres-the-message,EventLogReader and EventRecord: Where&#39;s the Message?,,,,,
544,"['c#', 'linear-programming', 'ms-solver-foundation']","{'account_id': 1345367, 'reputation': 57, 'user_id': 1286242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47dcf1562e7fb7c7c16b02dcd777bdb2?s=256&d=identicon&r=PG', 'display_name': 'petestar', 'link': 'https://stackoverflow.com/users/1286242/petestar'}",True,1824,12603399.0,1,3,1563591313,1348667026,1563591313.0,12603150,CC BY-SA 4.0,https://stackoverflow.com/questions/12603150/converting-a-string-to-a-constraint-term-in-solver-foundation,Converting a string to a constraint &quot;Term&quot; in Solver Foundation,,,,,
545,"['c#', '.net', 'wpf', 'image', 'resources']","{'account_id': 1566961, 'reputation': 6709, 'user_id': 1455529, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d0c9495c2b4db2649eec2b9ca8d956c9?s=256&d=identicon&r=PG', 'display_name': 'TtT23', 'link': 'https://stackoverflow.com/users/1455529/ttt23'}",True,30231,12363925.0,5,13,1563470691,1347344506,,12363834,CC BY-SA 3.0,https://stackoverflow.com/questions/12363834/how-to-use-resources-resx-to-link-images,How to use Resources.resx to link images,,,,,
546,"['c#', 'oop', 'design-patterns', '.net-4.5', 'c#-5.0']","{'account_id': 156864, 'reputation': 12997, 'user_id': 374420, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f7b4cfb6d515eeb9d191d7c60d3a5a98?s=256&d=identicon&r=PG', 'display_name': 'Zaid Masud', 'link': 'https://stackoverflow.com/users/374420/zaid-masud'}",True,10512,14944400.0,6,64,1562763723,1348752502,1366026334.0,12622539,CC BY-SA 3.0,https://stackoverflow.com/questions/12622539/why-doesnt-generic-icollection-implement-ireadonlycollection-in-net-4-5,Why doesn&#39;t generic ICollection implement IReadOnlyCollection in .NET 4.5?,,,,,
547,['c#'],"{'account_id': 1080192, 'reputation': 7005, 'user_id': 1077385, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://i.stack.imgur.com/CIuPw.jpg?s=256&g=1', 'display_name': 'fhnaseer', 'link': 'https://stackoverflow.com/users/1077385/fhnaseer'}",True,2746,12245984.0,4,0,1562763271,1346665989,,12245560,CC BY-SA 3.0,https://stackoverflow.com/questions/12245560/find-index-of-closing-bracket-in-string-list,Find index of closing bracket in string list,,,,,
548,"['c#', 'asp.net-mvc', 'visual-studio-2012']","{'account_id': 1604160, 'reputation': 251, 'user_id': 1484580, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/b4dc105be174823f2f6a59b328b15e44?s=256&d=identicon&r=PG', 'display_name': 'Nirushan Ferdinand Chandran', 'link': 'https://stackoverflow.com/users/1484580/nirushan-ferdinand-chandran'}",True,4347,,3,3,1562752573,1346734432,1346741913.0,12256997,CC BY-SA 3.0,https://stackoverflow.com/questions/12256997/mvc-login-error-the-remember-me-field-is-required,MVC login error - The Remember me? field is required,,,,,
549,"['c#', 'excel', 'openxml', 'openxml-sdk']","{'account_id': 42356, 'reputation': 6215, 'user_id': 123367, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/eca5558915259ac2532d25f165b2067d?s=256&d=identicon&r=PG', 'display_name': 'Kobojunkie', 'link': 'https://stackoverflow.com/users/123367/kobojunkie'}",True,6084,12611261.0,1,1,1562582641,1348675240,1562582641.0,12605809,CC BY-SA 4.0,https://stackoverflow.com/questions/12605809/accessing-cell-values-in-excel-row-using-openxml-object-reference-not-set-to-a,Accessing Cell values in Excel Row using OpenXML - Object reference not set to an instance of an object,,,,,
550,"['c#', 'excel', 'openxml']","{'account_id': 42356, 'reputation': 6215, 'user_id': 123367, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/eca5558915259ac2532d25f165b2067d?s=256&d=identicon&r=PG', 'display_name': 'Kobojunkie', 'link': 'https://stackoverflow.com/users/123367/kobojunkie'}",True,772,12630113.0,1,1,1562582624,1348773001,1562582624.0,12628477,CC BY-SA 4.0,https://stackoverflow.com/questions/12628477/programmatically-pad-a-row-in-excel-in-openxml,Programmatically pad a row in Excel in OpenXML,,,,,
551,"['c#', 'excel', 'openxml']","{'account_id': 42356, 'reputation': 6215, 'user_id': 123367, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/eca5558915259ac2532d25f165b2067d?s=256&d=identicon&r=PG', 'display_name': 'Kobojunkie', 'link': 'https://stackoverflow.com/users/123367/kobojunkie'}",False,2125,,1,1,1562582542,1348866361,1562582542.0,12647392,CC BY-SA 4.0,https://stackoverflow.com/questions/12647392/accessing-row-cell-count-in-excel-spreadsheet,Accessing row cell count in Excel Spreadsheet,,,,,
552,"['c#', 'wpf', 'mvvm', 'command', 'viewmodel']","{'account_id': 88956, 'reputation': 1498, 'user_id': 245748, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/90793027a6e09c533b5c1d350bbcedf6?s=256&d=identicon&r=PG', 'display_name': 'kor_', 'link': 'https://stackoverflow.com/users/245748/kor'}",True,244774,12423962.0,1,65,1562145233,1347619536,1448925237.0,12422945,CC BY-SA 3.0,https://stackoverflow.com/questions/12422945/how-to-bind-wpf-button-to-a-command-in-viewmodelbase,How to bind WPF button to a command in ViewModelBase?,,,,,
553,"['c#', 'web-services', 'iis']","{'account_id': 1813056, 'reputation': 405, 'user_id': 1648732, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/HFxeL.jpg?s=256&g=1', 'display_name': 'Lidia', 'link': 'https://stackoverflow.com/users/1648732/lidia'}",True,312,12419598.0,1,0,1562053221,1347542497,1562053221.0,12407303,CC BY-SA 4.0,https://stackoverflow.com/questions/12407303/the-mp4box-exe-is-not-called-by-web-service-after-publish,The mp4box.exe is not called by web service after publish,,,,,
554,"['c#', 'expression-encoder', 'expression-encoder-sdk']","{'account_id': 1261552, 'reputation': 201, 'user_id': 1219702, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/a754ecce3e3a19f5629956d2175bcfcd?s=256&d=identicon&r=PG', 'display_name': 'user1219702', 'link': 'https://stackoverflow.com/users/1219702/user1219702'}",False,3530,,1,0,1561799748,1347552166,1561799748.0,12410389,CC BY-SA 4.0,https://stackoverflow.com/questions/12410389/expression-encoder-sdk-source-codes-to-programmatically-encode-videos-played-on,Expression Encoder SDK source codes to programmatically encode videos played on Apple devices,,,,,
555,"['c#', 'predicate']","{'account_id': 944811, 'reputation': 1798, 'user_id': 972255, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/50a71a9de1f3337ae6526c85987863c2?s=256&d=identicon&r=PG', 'display_name': 'user972255', 'link': 'https://stackoverflow.com/users/972255/user972255'}",True,7777,12408712.0,4,0,1561708120,1347546230,1347546920.0,12408501,CC BY-SA 3.0,https://stackoverflow.com/questions/12408501/count-words-using-predicate,Count words using Predicate,,,,,
556,"['c#', 'ms-word']","{'account_id': 1825141, 'reputation': 341, 'user_id': 1658160, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/d1d0ff3ddf54c57d7217fca6998c13c5?s=256&d=identicon&r=PG', 'display_name': 'AyaZoghby', 'link': 'https://stackoverflow.com/users/1658160/ayazoghby'}",True,18556,,4,7,1561482992,1347197970,1347199835.0,12339553,CC BY-SA 3.0,https://stackoverflow.com/questions/12339553/how-to-programatically-c-determine-the-pages-count-of-docx-files,How to programatically (C#) determine the pages count of .docx files,,,,,
557,"['c#', '.net', 'dependency-injection', 'inversion-of-control', 'ioc-container']","{'account_id': 230497, 'reputation': 19170, 'user_id': 494143, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/12e6d5ce62dc0a6cea76e172ed63ef6f?s=256&d=identicon&r=PG', 'display_name': 'lysergic-acid', 'link': 'https://stackoverflow.com/users/494143/lysergic-acid'}",True,1220,,2,5,1561467039,1347456051,1347549425.0,12389163,CC BY-SA 3.0,https://stackoverflow.com/questions/12389163/a-simple-ioc-container-for-a-a-small-plugin-system,A simple IoC container for a a small plugin system,,,,,
