,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,locked_date
645,"['c#', 'asp.net-core', 'jwt', 'identityserver4', 'bearer-token']","{'account_id': 4070, 'reputation': 2018, 'user_id': 6004, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b7268d6cc2399c04f99d91a18484ee48?s=256&d=identicon&r=PG', 'display_name': 'Nij', 'link': 'https://stackoverflow.com/users/6004/nij'}",True,1459,1,0,1613628279,1611742405,1611812407.0,65916981,CC BY-SA 4.0,https://stackoverflow.com/questions/65916981/jwtbearer-tokenvalidationparameters-dont-seem-to-be-tested,JwtBearer TokenValidationParameters don&#39;t seem to be Tested,66246502.0,,,
646,"['c#', 'user-roles']","{'account_id': 1366932, 'reputation': 12646, 'user_id': 1303170, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/vDoNk.jpg?s=256&g=1', 'display_name': 'r3plica', 'link': 'https://stackoverflow.com/users/1303170/r3plica'}",True,102,1,1,1613618218,1611929157,,65955981,CC BY-SA 4.0,https://stackoverflow.com/questions/65955981/c-user-isinrole-fails-on-unit-test,c# User.IsInRole fails on unit test,66253109.0,,,
647,"['c#', 'xaml', 'uwp', 'reactiveui']","{'account_id': 16084612, 'reputation': 399, 'user_id': 11834812, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QYKmT.png?s=256&g=1', 'display_name': 'Ombrelin', 'link': 'https://stackoverflow.com/users/11834812/ombrelin'}",False,171,2,1,1613612593,1609503002,1609511490.0,65529549,CC BY-SA 4.0,https://stackoverflow.com/questions/65529549/reactive-ui-user-controls-in-uwp,Reactive UI User Controls in UWP,,,,
648,"['c#', '.net', 'performance', '.net-4.0', 'c#-7.3']","{'account_id': 18131182, 'reputation': 835, 'user_id': 13186285, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/K7n5i.jpg?s=256&g=1', 'display_name': 'jscarle', 'link': 'https://stackoverflow.com/users/13186285/jscarle'}",True,508,1,1,1613591255,1611716444,1611726292.0,65912314,CC BY-SA 4.0,https://stackoverflow.com/questions/65912314/improving-performance-converting-bytes-into-uint32,Improving performance converting bytes into UInt32,65916012.0,,,
649,"['c#', '.net', 'testing', 'pact-net']","{'account_id': 10642398, 'reputation': 4902, 'user_id': 7836976, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/67ae396b20200188272f0d121d9e9dfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'runnerpaul', 'link': 'https://stackoverflow.com/users/7836976/runnerpaul'}",True,558,2,0,1613562007,1610368405,1610436202.0,65666964,CC BY-SA 4.0,https://stackoverflow.com/questions/65666964/pactnet-contract-test-failing-with-httprequestexception-and-socketexception,PactNet contract test failing with HttpRequestException and SocketException,66228021.0,,,
650,"['c#', 'asp.net-core', 'entity-framework-core', 'asp.net-core-5.0', 'ef-core-5.0']","{'account_id': 63382, 'reputation': 17186, 'user_id': 187650, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/422053bcc0c90ab9ad4f61a62d975f60?s=256&d=identicon&r=PG', 'display_name': 'juFo', 'link': 'https://stackoverflow.com/users/187650/jufo'}",True,599,1,0,1613561392,1611221041,,65824435,CC BY-SA 4.0,https://stackoverflow.com/questions/65824435/migrating-one-to-many-to-many-to-many-with-the-new-ef-core-5-0,Migrating One-to-Many to Many-to-Many with the new EF Core 5.0,66241090.0,,,
651,"['c#', 'unity3d']","{'account_id': 9419154, 'reputation': 925, 'user_id': 7006012, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/27SWc.jpg?s=256&g=1', 'display_name': 'WokerHead', 'link': 'https://stackoverflow.com/users/7006012/wokerhead'}",True,405,2,1,1613536474,1611754291,1613536474.0,65920218,,https://stackoverflow.com/questions/65920218/unity-added-extra-offset-in-facing-target-maybe-difference-between-rotate-vs,Unity - Added extra offset in facing target maybe difference between Rotate() vs transform.rotation?,66235804.0,1613909305.0,Not suitable for this site,
652,"['c#', 'asp.net-core']","{'account_id': 6439012, 'reputation': 109, 'user_id': 4989566, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74efd440a1acd257a2f3a2173bc10009?s=256&d=identicon&r=PG&f=1', 'display_name': 'sdwdjzhy', 'link': 'https://stackoverflow.com/users/4989566/sdwdjzhy'}",True,227,2,0,1613507989,1611998830,1612034040.0,65966439,CC BY-SA 4.0,https://stackoverflow.com/questions/65966439/how-can-i-find-controller-with-special-namespace-in-asp-net-core,How can I find controller with special namespace in asp.net core,65970752.0,,,
653,"['c#', 'neo4j', 'cypher']","{'account_id': 5551465, 'reputation': 97, 'user_id': 4404343, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://lh6.googleusercontent.com/-BX6_3fiy74M/AAAAAAAAAAI/AAAAAAAAASg/Fg37wNFHSuQ/photo.jpg?sz=256', 'display_name': 'Aiswarya Rajagopalan', 'link': 'https://stackoverflow.com/users/4404343/aiswarya-rajagopalan'}",True,59,2,2,1613503444,1609947272,,65598673,CC BY-SA 4.0,https://stackoverflow.com/questions/65598673/how-to-use-the-int-in-where-in-clause-in-cypher-query-using-c,How to use the int[] in where IN clause in Cypher Query (using C#),66230888.0,,,
654,"['c#', 'wpf', 'speech-to-text', 'storagefolder']","{'account_id': 10019001, 'reputation': 43, 'user_id': 7409330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df04d9172ffd448bc7d9bcf68a4e9554?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jan Nowak', 'link': 'https://stackoverflow.com/users/7409330/jan-nowak'}",False,51,1,0,1613487544,1610721065,,65737953,CC BY-SA 4.0,https://stackoverflow.com/questions/65737953/how-to-save-audio-from-using-windows-media-speechsynthesis,How to save audio from using Windows.Media.SpeechSynthesis?,,,,
655,"['c#', '.net-core', 'f#', 'msbuild']","{'account_id': 1307328, 'reputation': 30811, 'user_id': 1256041, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/NJUNN.jpg?s=256&g=1', 'display_name': 'sdgfsdh', 'link': 'https://stackoverflow.com/users/1256041/sdgfsdh'}",True,760,2,9,1613483580,1611831687,,65935784,CC BY-SA 4.0,https://stackoverflow.com/questions/65935784/is-it-possible-to-remove-the-full-paths-from-net-assemblies-created-with-dotnet,Is it possible to remove the full-paths from .NET assemblies created with dotnet build?,66221592.0,,,
656,"['c#', '.net', 'asp.net-mvc', 'stimulsoft']","{'account_id': 15208379, 'reputation': 460, 'user_id': 10974011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/041e6b09a87f043dbd5c949e7e8df295?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rutuja', 'link': 'https://stackoverflow.com/users/10974011/rutuja'}",True,859,3,0,1613466876,1611926291,,65955233,CC BY-SA 4.0,https://stackoverflow.com/questions/65955233/stimulsoft-assembly-stimulsoft-data-is-not-found,"Stimulsoft, assembly &#39;Stimulsoft.Data&#39; is not found",66221553.0,,,
657,"['c#', 'bitmap', 'bitmapdata']","{'account_id': 11557865, 'reputation': 1072, 'user_id': 8468496, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CpmdYHySLQg/AAAAAAAAAAI/AAAAAAAAABM/OT-Bo98Hfho/photo.jpg?sz=256', 'display_name': 'Shiasu-sama', 'link': 'https://stackoverflow.com/users/8468496/shiasu-sama'}",True,234,1,0,1613463745,1612021359,,65969902,CC BY-SA 4.0,https://stackoverflow.com/questions/65969902/how-to-do-bitmap-processing-using-bitmapdata,How to do Bitmap processing using BitmapData?,66220832.0,,,
658,"['c#', 'c', 'windows', 'winapi', 'wmplayer']","{'account_id': 20550278, 'reputation': 11, 'user_id': 15083144, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi08mFgAuKYff8xZi7HYaj60yQrurFff0jFXN3O=k-s256', 'display_name': 'Scott', 'link': 'https://stackoverflow.com/users/15083144/scott'}",False,171,2,-1,1613447538,1611658202,1613367703.0,65899922,CC BY-SA 4.0,https://stackoverflow.com/questions/65899922/c-desktop-background-displaying-incorrect-location-maybe,C# Desktop background displaying incorrect location maybe?,,,,
659,"['c#', '.net-standard', 'serilog', 'sink']","{'account_id': 5229968, 'reputation': 93, 'user_id': 4180672, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-l0sffUuHuPE/AAAAAAAAAAI/AAAAAAAAADE/mnVBBkA05Zg/photo.jpg?sz=256', 'display_name': 'Kurt Colemonts', 'link': 'https://stackoverflow.com/users/4180672/kurt-colemonts'}",True,3403,1,7,1613405929,1610106050,,65628288,CC BY-SA 4.0,https://stackoverflow.com/questions/65628288/serilog-choose-which-sink-to-log-at-runtime,Serilog : choose which sink to log at runtime,65632945.0,,,
660,"['c#', 'automapper', 'asp.net-core-webapi']","{'account_id': 18560405, 'reputation': 178, 'user_id': 13524525, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EFlJEMoXVeI/AAAAAAAAAAI/AAAAAAAAB58/AMZuucmhCCqRitpwIuCc5dBUxvncTZcIeA/photo.jpg?sz=256', 'display_name': 'Sarasjd', 'link': 'https://stackoverflow.com/users/13524525/sarasjd'}",False,735,1,4,1613405480,1611502742,1611568696.0,65872548,CC BY-SA 4.0,https://stackoverflow.com/questions/65872548/mapping-multiple-objects-to-one-object-with-automapper,Mapping multiple objects to one object with AutoMapper,,,,
661,"['c#', '.net', 'events', 'system.reactive']","{'account_id': 20024426, 'reputation': 47, 'user_id': 14678614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae451169a2a756b541b21c7999e314a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Uhmmer', 'link': 'https://stackoverflow.com/users/14678614/uhmmer'}",True,308,2,2,1613375084,1611431310,,65863688,CC BY-SA 4.0,https://stackoverflow.com/questions/65863688/do-i-have-to-worry-about-memory-leaks-with-rx-net-fromeventpattern,Do I have to worry about memory leaks with Rx.NET FromEventPattern?,,,,
662,"['c#', 'boolean']","{'account_id': 8414388, 'reputation': 2042, 'user_id': 6315290, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/3ogM1.png?s=256&g=1', 'display_name': 'Impostor', 'link': 'https://stackoverflow.com/users/6315290/impostor'}",True,335,8,4,1613347963,1610637873,1610670845.0,65721821,CC BY-SA 4.0,https://stackoverflow.com/questions/65721821/determine-if-values-are-different,Determine if values are different,66163252.0,,,
663,"['c#', 'asp.net', 'asp.net-core', 'apache-kafka', 'producer-consumer']","{'account_id': 2182158, 'reputation': 33, 'user_id': 1931374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3289a193d7f5d13c82df2d1636fc7d7c?s=256&d=identicon&r=PG', 'display_name': 'Brody Schuman', 'link': 'https://stackoverflow.com/users/1931374/brody-schuman'}",False,892,1,0,1613327817,1611933563,,65957170,CC BY-SA 4.0,https://stackoverflow.com/questions/65957170/net-web-core-5-api-how-can-i-consume-kafka-messages-from-my-linux-server,.NET Web Core 5 API - How can I consume Kafka messages from my Linux server?,,,,
664,"['c#', 'wpf', 'window']","{'account_id': 20559343, 'reputation': 7, 'user_id': 15090188, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-mwlq0QzREfc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckghem5XhPWNjXhV3RGrOxHv3sNXg/s96-c/photo.jpg?sz=256', 'display_name': 'Somanna M S', 'link': 'https://stackoverflow.com/users/15090188/somanna-m-s'}",True,30,1,0,1613320718,1611738499,1611741078.0,65915945,CC BY-SA 4.0,https://stackoverflow.com/questions/65915945/move-user-control-from-main-window-to-child-window-then-back-again-to-main-windo,Move user control from main window to child window then back again to main window?,66197591.0,,,
665,"['c#', 'wix', 'wixsharp']","{'account_id': 8050125, 'reputation': 99, 'user_id': 6068964, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Qs3zRRMnSbU/AAAAAAAAAAI/AAAAAAAAAKQ/a5DS1msR4qE/photo.jpg?sz=256', 'display_name': 'Jorge Luis', 'link': 'https://stackoverflow.com/users/6068964/jorge-luis'}",False,97,1,-1,1613316677,1610474495,1610503833.0,65689462,CC BY-SA 4.0,https://stackoverflow.com/questions/65689462/c-wix-execute-ca-after-install,C# Wix Execute CA After Install,,,,
666,"['c#', 'transactions']","{'account_id': 20472821, 'reputation': 45, 'user_id': 15022807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-9aUj5wyVTMM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl0K1LONwGfdAt8mgE9Lb_p8nglUw/s96-c/photo.jpg?sz=256', 'display_name': 'papa dp', 'link': 'https://stackoverflow.com/users/15022807/papa-dp'}",True,317,1,0,1613293872,1611764985,1613293640.0,65923313,CC BY-SA 4.0,https://stackoverflow.com/questions/65923313/cleanest-way-to-use-begintransaction-using-try-catch,Cleanest way to use BeginTransaction using try catch,65924120.0,,,
667,"['c#', 'visual-studio-2015', 'sapb1', 'sap-business-one-di-api']","{'account_id': 9050500, 'reputation': 47, 'user_id': 6740884, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/99850ce8c6965150000ffc14b4148ce5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dhruv Parmar', 'link': 'https://stackoverflow.com/users/6740884/dhruv-parmar'}",False,582,1,0,1613258676,1610105887,,65628247,CC BY-SA 4.0,https://stackoverflow.com/questions/65628247/sap-business-one-sdk-require-on-client-machine-if-addon-developed-using-sapbusin,SAP Business one SDK require on client machine if addon developed using SAPBusinessOneSDK dll,,,,
668,"['c#', 'asp.net-core', 'asp.net-web-api']","{'account_id': 4138188, 'reputation': 109, 'user_id': 3394319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/170b607b0870f11f34c5153c3a7f89a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'raithedavion', 'link': 'https://stackoverflow.com/users/3394319/raithedavion'}",True,82,1,0,1613258269,1611359703,1611360185.0,65854308,CC BY-SA 4.0,https://stackoverflow.com/questions/65854308/access-dbcontext-in-static-method-that-is-being-used-as-a-delegate,"Access DbContext in Static method, that is being used as a delegate",66190904.0,,,
669,"['c#', 'unity3d']","{'account_id': 18743140, 'reputation': 79, 'user_id': 13665983, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YAoRZ.jpg?s=256&g=1', 'display_name': 'aslhnaltn', 'link': 'https://stackoverflow.com/users/13665983/aslhnaltn'}",False,2662,2,4,1613246582,1610260029,,65650670,CC BY-SA 4.0,https://stackoverflow.com/questions/65650670/how-to-create-a-hole-on-a-ground-in-unity,How to create a hole on a ground in Unity?,,,,
670,"['c#', 'unity3d']","{'account_id': 17765518, 'reputation': 31, 'user_id': 12900514, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/535178433758877/picture?type=large', 'display_name': 'Adam Wallwork', 'link': 'https://stackoverflow.com/users/12900514/adam-wallwork'}",False,48,0,1,1613241777,1612014291,,65968656,CC BY-SA 4.0,https://stackoverflow.com/questions/65968656/unity3d-c-how-do-i-move-a-plane-up-down-side-to-side-at-a-fixed-point,"Unity3D C#. How do I move a plane up, down, side to side at a fixed point?",,,,
671,"['c#', 'itext', 'xmlworker']","{'account_id': 1477527, 'reputation': 7573, 'user_id': 1387588, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/63791bbcac8b8f1226eebe450306ca15?s=256&d=identicon&r=PG', 'display_name': 'sports', 'link': 'https://stackoverflow.com/users/1387588/sports'}",False,141,0,0,1613239002,1610646184,1613239002.0,65724197,CC BY-SA 4.0,https://stackoverflow.com/questions/65724197/itextsharp-xmlworker-is-not-drawing-well-the-width-of-columns-in-a-table,iTextSharp + xmlworker is not drawing well the width of columns in a table,,,,
672,"['c#', 'button', 'click']","{'account_id': 20569839, 'reputation': 23, 'user_id': 15098409, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-cgyjj5ETgrY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckFBTX4KcvPKEzA0B7vQH1tjQ5WUQ/s96-c/photo.jpg?sz=256', 'display_name': 'N3nntr0n', 'link': 'https://stackoverflow.com/users/15098409/n3nntr0n'}",True,422,1,1,1613186061,1611833529,1613186061.0,65936283,,https://stackoverflow.com/questions/65936283/c-button-click-with-additional-parameter,C# Button Click with additional Parameter,65938538.0,1613186369.0,Duplicate,
673,"['c#', 'vsto', 'office-addins', 'word-addins']","{'account_id': 20510553, 'reputation': 170, 'user_id': 15052430, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba75096e4df3523b4bef6d049119b9b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mehmet Ceylan', 'link': 'https://stackoverflow.com/users/15052430/mehmet-ceylan'}",False,41,1,0,1613144812,1611836287,,65936974,CC BY-SA 4.0,https://stackoverflow.com/questions/65936974/documentopen-word-event-is-not-working-and-how-can-i-run-the-timer-when-the-word,DocumentOpen Word event is not working and how can I run the timer when the word file is opened,,,,
674,"['c#', 'class', 'object']","{'account_id': 20519339, 'reputation': 19, 'user_id': 15059309, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-otGebnKRrRY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckIM40lt_DY2lP05WwTVFvIM_6O1Q/s96-c/photo.jpg?sz=256', 'display_name': 'Brunch', 'link': 'https://stackoverflow.com/users/15059309/brunch'}",True,63,3,0,1613092331,1611318883,,65845295,CC BY-SA 4.0,https://stackoverflow.com/questions/65845295/c-accessing-class-data-beginner-question,"C# Accessing Class Data, Beginner Question",,,,
675,"['c#', 'math', 'algebra', 'floor']","{'account_id': 20392673, 'reputation': 83, 'user_id': 14960250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aae7650352e8ac988a506b0fb000bceb?s=256&d=identicon&r=PG&f=1', 'display_name': 'PWCoder', 'link': 'https://stackoverflow.com/users/14960250/pwcoder'}",True,96,1,0,1613080131,1611939544,1611954661.0,65958703,CC BY-SA 4.0,https://stackoverflow.com/questions/65958703/can-anyone-solve-for-x-with-c-floorx-1-04-258,Can anyone Solve for x with c#? floor(x * 1.04) = 258,66163426.0,,,
676,"['c#', 'function', 'loops', 'class']","{'account_id': 20588446, 'reputation': 11, 'user_id': 15112754, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mkDz0vFrdS8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_56hDU1y-Uy4uSd30sgJZFT0bGQ/s96-c/photo.jpg?sz=256', 'display_name': 'Aaron Hazzard', 'link': 'https://stackoverflow.com/users/15112754/aaron-hazzard'}",True,224,1,1,1613080103,1612023992,,65970337,CC BY-SA 4.0,https://stackoverflow.com/questions/65970337/how-to-loop-battle-phase-games-c,How to loop battle phase games c#,,,,
677,"['c#', 'sql', 'sql-server', 'stored-procedures', 'ado.net']","{'account_id': 15240796, 'reputation': 174, 'user_id': 10997135, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-XLkU1IVMv94/AAAAAAAAAAI/AAAAAAAAChw/8mOIiTc3vqM/photo.jpg?sz=256', 'display_name': 'Salman Abbas', 'link': 'https://stackoverflow.com/users/10997135/salman-abbas'}",True,1260,1,0,1613077609,1611558973,1613077609.0,65880407,CC BY-SA 4.0,https://stackoverflow.com/questions/65880407/getting-error-as-parameter1-is-not-a-parameter-for-procedure,Getting Error as @Parameter1 is not a parameter for procedure,65880785.0,,,
678,"['c#', 'azure', 'azure-blob-storage']","{'account_id': 5997150, 'reputation': 152, 'user_id': 4711496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b41b36b7768a1fec13f8b6b6de7e02fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Seb', 'link': 'https://stackoverflow.com/users/4711496/seb'}",True,412,1,1,1613063769,1611752973,,65919863,CC BY-SA 4.0,https://stackoverflow.com/questions/65919863/azure-blob-upload-error-could-not-load-file-or-assembly-system-threading-tasks,"Azure Blob upload error: Could not load file or assembly &#39;System.Threading.Tasks.Extensions, Version=4.2.0.0",66159527.0,,,
679,"['c#', 'xml']","{'account_id': 18644680, 'reputation': 254, 'user_id': 13589623, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hvPLr6sLd14/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntRz5j7PQxbamDuQ2ac0vDvLMk-A/photo.jpg?sz=256', 'display_name': 'Tiago Silva', 'link': 'https://stackoverflow.com/users/13589623/tiago-silva'}",True,53,2,-2,1613063549,1611071123,1611073498.0,65794813,CC BY-SA 4.0,https://stackoverflow.com/questions/65794813/trying-to-get-a-specific-text-value-from-a-xml-file-on-a-c-console-app,Trying to get a specific text/value from a xml file on a c# Console app,66159455.0,,,
680,"['c#', 'rabbitmq', 'microservices', 'masstransit']","{'account_id': 13199348, 'reputation': 13, 'user_id': 9533009, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/otoOP.png?s=256&g=1', 'display_name': 'QuickCoffeeRun', 'link': 'https://stackoverflow.com/users/9533009/quickcoffeerun'}",True,271,1,1,1613061336,1611572396,1611578275.0,65883415,CC BY-SA 4.0,https://stackoverflow.com/questions/65883415/masstransit-is-it-possible-to-consume-a-message-from-a-queue-only-on-demand,MassTransit is it possible to consume a message from a queue only on-demand?,65884971.0,,,
681,"['c#', '.net', '.net-core']","{'account_id': 1531099, 'reputation': 800, 'user_id': 1428275, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fa2eddfe932b23e8fbef2c8db18694a?s=256&d=identicon&r=PG', 'display_name': 'Ghazni', 'link': 'https://stackoverflow.com/users/1428275/ghazni'}",False,160,1,0,1613059246,1611166948,,65815387,CC BY-SA 4.0,https://stackoverflow.com/questions/65815387/convert-to-png-from-a-base64string-of-a-word-document-in-doc-format-mime-appli,Convert to png from a base64String of a word document in .doc format (mime application/octet-stream),,,,
682,"['c#', 'xml', 'file']","{'account_id': 18644680, 'reputation': 254, 'user_id': 13589623, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hvPLr6sLd14/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntRz5j7PQxbamDuQ2ac0vDvLMk-A/photo.jpg?sz=256', 'display_name': 'Tiago Silva', 'link': 'https://stackoverflow.com/users/13589623/tiago-silva'}",True,354,4,0,1613058925,1611659461,1613058749.0,65900248,CC BY-SA 4.0,https://stackoverflow.com/questions/65900248/system-notsupportedexception-the-specified-path-format-is-not-supported,System.NotSupportedException: &#39;The specified path format is not supported.&#39;,66158148.0,,,
683,"['c#', '.net', 'reactjs', 'signalr', 'webapi']","{'account_id': 17308181, 'reputation': 1, 'user_id': 12536444, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/776445516100622/picture?type=large', 'display_name': 'Daniel Podaru', 'link': 'https://stackoverflow.com/users/12536444/daniel-podaru'}",False,341,1,0,1613054442,1610887611,,65760747,CC BY-SA 4.0,https://stackoverflow.com/questions/65760747/signalr-specify-an-url-for-external-react-client-server-in-web-api-net-framewor,SignalR specify an url for external react client server in Web API .NET Framework,,,,
684,"['c#', 'linq']","{'account_id': 1073262, 'reputation': 206, 'user_id': 1072030, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fVnBb.jpg?s=256&g=1', 'display_name': 'Chase Miller', 'link': 'https://stackoverflow.com/users/1072030/chase-miller'}",True,87,2,-2,1613052351,1611514414,,65874635,CC BY-SA 4.0,https://stackoverflow.com/questions/65874635/how-do-i-evalutate-the-set-difference-between-two-heterogeneous-sets-in-linq,How do I evalutate the set difference between two heterogeneous sets in LINQ?,,,,
685,"['c#', 'wpf', 'listview', 'scroll', 'event-bubbling']","{'account_id': 6950583, 'reputation': 2284, 'user_id': 5333340, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/Hivf3.jpg?s=256&g=1', 'display_name': 'Kjara', 'link': 'https://stackoverflow.com/users/5333340/kjara'}",True,163,2,1,1613045693,1611911852,,65951714,CC BY-SA 4.0,https://stackoverflow.com/questions/65951714/bubble-scroll-event-from-flowdocumentscrollviewer-to-listview,bubble scroll event from FlowDocumentScrollViewer to ListView,66154599.0,,,
686,"['c#', 'asp.net', '.net', 'httpclient']","{'account_id': 15708487, 'reputation': 170, 'user_id': 11334571, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-yMvuxZr6UrI/AAAAAAAAAAI/AAAAAAAABeU/FQzkV9FXZqQ/photo.jpg?sz=256', 'display_name': 'Sajjad Mortazavi', 'link': 'https://stackoverflow.com/users/11334571/sajjad-mortazavi'}",False,336,1,3,1613041104,1611076512,1613041104.0,65796315,CC BY-SA 4.0,https://stackoverflow.com/questions/65796315/why-httpclient-is-not-allowed-for-auto-redirect,Why HttpClient is not allowed for auto redirect?,,,,
687,"['c#', '.net-core', 'dotvvm']","{'account_id': 3221951, 'reputation': 523, 'user_id': 2719183, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/caa2d5154a82b01c0292465bb4f80851?s=256&d=identicon&r=PG&f=1', 'display_name': 'OronDF343', 'link': 'https://stackoverflow.com/users/2719183/orondf343'}",True,100,1,1,1613036027,1612092216,,65978525,CC BY-SA 4.0,https://stackoverflow.com/questions/65978525/rendering-an-itemplate-in-custom-markup-control-in-dotvvm,Rendering an ITemplate in custom markup control in DotVVM,66152062.0,,,
688,"['c#', 'amazon-web-services', 'aws-lambda']","{'account_id': 171607, 'reputation': 473, 'user_id': 399138, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/fe67ba94f35caa62eb7b446a4e670e90?s=256&d=identicon&r=PG', 'display_name': 'vmasanas', 'link': 'https://stackoverflow.com/users/399138/vmasanas'}",True,1939,2,1,1612990391,1612020733,1612048914.0,65969785,CC BY-SA 4.0,https://stackoverflow.com/questions/65969785/how-to-test-a-very-simple-aws-lambda,How to test a very simple AWS Lambda,,,,
689,"['c#', 'wpf', 'xaml', 'mvvm', 'mvvmcross']","{'account_id': 18145387, 'reputation': 117, 'user_id': 13198771, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FS12d.png?s=256&g=1', 'display_name': 'kaumnen', 'link': 'https://stackoverflow.com/users/13198771/kaumnen'}",True,228,2,1,1612978047,1611505273,,65873015,CC BY-SA 4.0,https://stackoverflow.com/questions/65873015/models-property-not-recognized-by-xaml-wpf-mvvm,Model&#39;s property not recognized by xaml (WPF MVVM),65873810.0,,,
690,"['c#', 'active-directory', 'ldap', 'udp', 'ldap-query']","{'account_id': 10763512, 'reputation': 1, 'user_id': 7919272, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fe6ddc4cbf6f8c308a79302dc138a74?s=256&d=identicon&r=PG&f=1', 'display_name': 'ali254', 'link': 'https://stackoverflow.com/users/7919272/ali254'}",True,307,1,0,1612963306,1611845566,1611910974.0,65939564,CC BY-SA 4.0,https://stackoverflow.com/questions/65939564/net-web-app-how-to-make-an-ldap-connection-using-directory-entry-over-udp-por,.Net Web App - How to make an LDAP connection using directory entry over UDP port 389,66137722.0,,,
