,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
261,"['c#', 'visual-studio', '.net-core', '.net-5']","{'account_id': 16193, 'reputation': 23431, 'user_id': 35026, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c30cfbbbddeca8ee4706fc3ed5b0015c?s=256&d=identicon&r=PG', 'display_name': 'maxp', 'link': 'https://stackoverflow.com/users/35026/maxp'}",True,3060,2,9,1638138481,1623323812,67920055,CC BY-SA 4.0,https://stackoverflow.com/questions/67920055/superfluous-runtimes-folder-created-in-output-directory-for-net-5-project,Superfluous &#39;runtimes&#39; folder created in output directory for .NET 5 project,,,,
262,"['c#', '.net', 'postgresql', 'asp.net-core', 'ado.net']","{'account_id': 14293275, 'reputation': 197, 'user_id': 10324648, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_TZzxQUZ0Ec/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaOLU5DfNy74OcMIMJqGMCbfRhet0w/mo/photo.jpg?sz=256', 'display_name': 'Simran Kaur', 'link': 'https://stackoverflow.com/users/10324648/simran-kaur'}",True,502,2,0,1637994759,1624859378,68158140,CC BY-SA 4.0,https://stackoverflow.com/questions/68158140/how-to-pass-datatable-as-a-parameter-in-postgresql,How to pass datatable as a parameter in postgresql?,,,,
263,"['c#', 'sourcegenerators']","{'account_id': 2428025, 'reputation': 6539, 'user_id': 2119562, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/31cbc8804bb9c92af59af7f0386dff71?s=256&d=identicon&r=PG', 'display_name': 'yesman', 'link': 'https://stackoverflow.com/users/2119562/yesman'}",True,448,1,1,1637987911,1624356305,68081550,CC BY-SA 4.0,https://stackoverflow.com/questions/68081550/source-generator-not-seeing-classes-in-same-project,Source Generator not seeing classes in same project,,70131939.0,,
264,"['c#', 'entity-framework', 'asp.net-web-api', 'entity-framework-core', 'asp.net-web-api2']","{'account_id': 9104866, 'reputation': 130, 'user_id': 6775727, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/997be55406c0acc38e509c52ed95776e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeremy Bond', 'link': 'https://stackoverflow.com/users/6775727/jeremy-bond'}",True,255,2,1,1637769312,1623867680,68008129,CC BY-SA 4.0,https://stackoverflow.com/questions/68008129/system-accessviolationexception-webapi2-entity-framework-6,System.AccessViolationException WebAPI2 Entity Framework 6,1623942180.0,68011240.0,,
265,"['c#', '.net', 'asp.net-core', 'dependency-injection', 'serenity-platform']","{'account_id': 8666100, 'reputation': 162, 'user_id': 6554397, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/450c3a49503efdbdfc0f75fdb9fa62f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'rahulchawla', 'link': 'https://stackoverflow.com/users/6554397/rahulchawla'}",False,143,1,0,1637583297,1623245795,67905260,CC BY-SA 4.0,https://stackoverflow.com/questions/67905260/accessing-static-isqlconnections-in-serenity-net-5,Accessing Static ISqlConnections in Serenity .NET 5,1623248598.0,,,
266,"['c#', 'sql', 'forms', 'datagridview', 'datetimepicker']","{'account_id': 21072923, 'reputation': 1, 'user_id': 15488789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d08e0df7293d6decd32b075761754d79?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hurteau', 'link': 'https://stackoverflow.com/users/15488789/hurteau'}",False,51,0,0,1637302781,1624731828,68145205,CC BY-SA 4.0,https://stackoverflow.com/questions/68145205/datagridview-data-populating-on-1-machine-but-not-another-c-win-forms,Datagridview data populating on 1 machine but not another C# (Win Forms),1637302781.0,,,
267,"['c#', 'smartsheet-c#-sdk-v2']","{'account_id': 15840958, 'reputation': 84, 'user_id': 11429491, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-s3VbvedXWnM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcxLjwsdl8yFSya2jWAgnr6QI5wMA/mo/photo.jpg?sz=256', 'display_name': 'Poyda', 'link': 'https://stackoverflow.com/users/11429491/poyda'}",True,117,1,-5,1637037224,1625057501,68195144,CC BY-SA 4.0,https://stackoverflow.com/questions/68195144/using-c-how-do-i-get-all-rows-from-smartsheet-where-x-is-in-column-2,"Using C#, how do I get all rows from smartsheet where &quot;x&quot; is in column 2?",1637037224.0,68202888.0,,
268,"['c#', '.net', 'azure', 'entity-framework', '.net-core']","{'account_id': 4763663, 'reputation': 54799, 'user_id': 3850405, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b2b9eece8c493ba7ddcff82f845ff2af?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ogglas', 'link': 'https://stackoverflow.com/users/3850405/ogglas'}",False,1400,2,0,1636989795,1622797388,67834480,CC BY-SA 4.0,https://stackoverflow.com/questions/67834480/microsoft-entityframeworkcore-tools-azure-functions-with-net-5-isolated-des,Microsoft.EntityFrameworkCore.Tools - Azure Functions with .NET 5 (Isolated) Design-time DbContext Creation with HostBuilder,,,,
269,"['c#', 'winforms', 'serial-port', 'ftdi', 'reconnect']","{'account_id': 2830704, 'reputation': 297, 'user_id': 2432346, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/9af06f5860051b7589d4e81e2a4bcf96?s=256&d=identicon&r=PG&f=1', 'display_name': 'purbsel', 'link': 'https://stackoverflow.com/users/2432346/purbsel'}",False,355,2,0,1636926131,1623758873,67985976,CC BY-SA 4.0,https://stackoverflow.com/questions/67985976/ftdi-ftd2xx-net-detects-unknown-device-cycleport-fails,FTDI FTD2xx_NET detects unknown device. CyclePort fails,,,,
270,"['c#', '.net', 'oop', 'overriding']","{'account_id': 3024844, 'reputation': 602, 'user_id': 8754098, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100006187173660/picture?type=large', 'display_name': 'KWallace', 'link': 'https://stackoverflow.com/users/8754098/kwallace'}",True,165,1,0,1636629800,1624318387,68075859,CC BY-SA 4.0,https://stackoverflow.com/questions/68075859/c-can-i-override-net-streamwriter-writeline-to-return-what-it-wrote-instead,c# Can I override .NET StreamWriter.WriteLine() to return what it wrote instead of void?,,68075974.0,,
271,"['c#', 'entity-framework-core']","{'account_id': 15872884, 'reputation': 388, 'user_id': 13024846, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-4YTDcEqlB9E/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCDvH5fAwkRTNxCFIT0ddvZRxUCwQ/photo.jpg?sz=256', 'display_name': 'git test', 'link': 'https://stackoverflow.com/users/13024846/git-test'}",True,83,2,1,1636529360,1623482841,67946600,CC BY-SA 4.0,https://stackoverflow.com/questions/67946600/invalidoperation-when-get-items-from-sqlite-and-remove-duplicate-items,InvalidOperation when Get Items from Sqlite and Remove Duplicate items,,67947144.0,,
272,"['c#', 'asp.net-web-api', 'oauth-2.0', 'integration-testing']","{'account_id': 2521350, 'reputation': 271, 'user_id': 2191662, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8f9d5accdd2397906a8461efdd473b14?s=256&d=identicon&r=PG', 'display_name': 'Adam Wilson', 'link': 'https://stackoverflow.com/users/2191662/adam-wilson'}",True,155,1,2,1636384611,1624621142,68130399,CC BY-SA 4.0,https://stackoverflow.com/questions/68130399/add-scopes-to-authenticationticket,Add scopes to AuthenticationTicket?,,,,
273,"['c#', 'git', 'npm', 'semantic-versioning', 'semantic-release']","{'account_id': 10536677, 'reputation': 1026, 'user_id': 7764329, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0dbb5b33bbcd830553cc0b7b050abc8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Question3r', 'link': 'https://stackoverflow.com/users/7764329/question3r'}",True,2930,3,6,1636183820,1622905934,67850980,CC BY-SA 4.0,https://stackoverflow.com/questions/67850980/how-to-setup-semantic-release-without-the-need-for-npm,How to setup semantic-release without the need for npm?,1622962601.0,,,
274,"['c#', 'unity3d']","{'account_id': 21564491, 'reputation': 13, 'user_id': 15898538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da8a774cd59d88b3cb1c0f0b530cb8ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'maksy', 'link': 'https://stackoverflow.com/users/15898538/maksy'}",False,172,2,1,1636134159,1623611558,67961822,CC BY-SA 4.0,https://stackoverflow.com/questions/67961822/how-to-move-the-camera-based-on-the-mouses-x-position,How to move the Camera Based on the mouse&#39;s x position?,1623612138.0,,,
275,"['c#', 'linux', 'ubuntu', '.net-core']","{'account_id': 20258621, 'reputation': 41, 'user_id': 14857640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de4423ba7479c236a4a67c3ce90a6a06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nexword', 'link': 'https://stackoverflow.com/users/14857640/nexword'}",False,1075,1,1,1636041210,1624824932,68154940,CC BY-SA 4.0,https://stackoverflow.com/questions/68154940/run-dotnet-application-on-ubuntu-20-04,Run dotnet application on Ubuntu 20.04,1624951719.0,,,
276,"['c#', 'visual-studio-code', 'tag-helpers', 'asp.net-core-tag-helpers', 'omnisharp']","{'account_id': 184634, 'reputation': 426, 'user_id': 2100509, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sHZ7J.png?s=256&g=1', 'display_name': 'Ricardo Maroquio', 'link': 'https://stackoverflow.com/users/2100509/ricardo-maroquio'}",False,624,1,2,1636030476,1623363829,67929117,CC BY-SA 4.0,https://stackoverflow.com/questions/67929117/autocomplete-not-working-in-asp-net-core-5-razor-tag-helper-in-visual-studio-cod,Autocomplete not Working in ASP.NET Core 5 Razor Tag Helper in Visual Studio Code,1623757594.0,,,
277,"['c#', 'unity3d']","{'account_id': 1998944, 'reputation': 166, 'user_id': 3699361, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UwC8v.png?s=256&g=1', 'display_name': 'Sukombu', 'link': 'https://stackoverflow.com/users/3699361/sukombu'}",True,448,2,-1,1635906497,1624203971,68057546,CC BY-SA 4.0,https://stackoverflow.com/questions/68057546/missingcomponentexception-with-canvasgroup-interactable-in-unity,&#39;MissingComponentException&#39; with &#39;CanvasGroup.interactable&#39; in Unity,1635906497.0,68058608.0,,
278,"['c#', 'winforms', 'console-application']","{'account_id': 3274128, 'reputation': 658, 'user_id': 2756695, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2756695', 'link': 'https://stackoverflow.com/users/2756695/user2756695'}",True,299,1,0,1635788266,1623427633,67940230,CC BY-SA 4.0,https://stackoverflow.com/questions/67940230/freeconsole-does-not-detach-the-process,FreeConsole() does not detach the process,,67940480.0,,
279,"['c#', 'visual-studio', 'xamarin.android']","{'account_id': 4409182, 'reputation': 325, 'user_id': 3592627, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'wainy', 'link': 'https://stackoverflow.com/users/3592627/wainy'}",True,596,1,0,1635426422,1624448063,68099040,CC BY-SA 4.0,https://stackoverflow.com/questions/68099040/xamarin-android-error-can-not-resolve-reference-system-dynamic-referenced-b,"Xamarin Android Error &quot;Can not resolve reference: `System.Dynamic`, referenced by `Microsoft.CSharp`&quot;",,69754656.0,,
280,"['c#', '.net', '.net-core']","{'account_id': 1574963, 'reputation': 5597, 'user_id': 1461680, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/707711275/picture?type=large', 'display_name': 'James Harcourt', 'link': 'https://stackoverflow.com/users/1461680/james-harcourt'}",False,114,1,0,1635415956,1624434524,68095704,CC BY-SA 4.0,https://stackoverflow.com/questions/68095704/netcoreapp31-vs-net472-conflicts,netcoreapp31 vs .net472 conflicts,,,,
281,"['c#', 'unity3d']","{'account_id': 17059250, 'reputation': 19, 'user_id': 12343082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13aa5c6a49c630993ba3272fa457923d?s=256&d=identicon&r=PG&f=1', 'display_name': 'suleiman', 'link': 'https://stackoverflow.com/users/12343082/suleiman'}",True,1038,3,-1,1635357980,1623905676,68013135,,https://stackoverflow.com/questions/68013135/how-to-getcomponent-from-other-gameobject,How To GetComponent from other GameObject,1635357980.0,68013606.0,1623909640.0,Duplicate
282,"['c#', '.net', 'trello']","{'account_id': 22092129, 'reputation': 1, 'user_id': 16350044, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyDFAVchoVgXUGcmJyx3SMzU-5xCWfdsbHg4NJS=k-s256', 'display_name': 'IRV', 'link': 'https://stackoverflow.com/users/16350044/irv'}",True,235,1,0,1635246332,1625053729,68194173,CC BY-SA 4.0,https://stackoverflow.com/questions/68194173/c-net-update-custom-field-item-on-card-using-trello-rest-api,C# .NET Update Custom Field item on Card using Trello REST API,1625280324.0,69721965.0,,
283,"['c#', 'entity-framework-core', 'ef-core-3.1']","{'account_id': 5402368, 'reputation': 606, 'user_id': 4301860, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/136f61754cc43a5ee938a4099a7247dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'BM-', 'link': 'https://stackoverflow.com/users/4301860/bm'}",True,275,2,0,1635161966,1624868493,68159920,CC BY-SA 4.0,https://stackoverflow.com/questions/68159920/efcore-attach-as-unchanged-multiple-times,EFCore: Attach as Unchanged multiple times,,,,
284,"['c#', 'visual-studio', 'uwp', 'twain']","{'account_id': 21876347, 'reputation': 11, 'user_id': 16165320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5304e667e0942ab5710b29351885bddc?s=256&d=identicon&r=PG&f=1', 'display_name': 'franedibox', 'link': 'https://stackoverflow.com/users/16165320/franedibox'}",False,190,1,0,1635138618,1623325840,67920563,CC BY-SA 4.0,https://stackoverflow.com/questions/67920563/how-can-i-implement-twain-in-a-uwp-app-for-scanning-documents,How can i implement Twain in a UWP App for scanning documents,,,,
285,"['c#', 'sql', 'sql-server', 'stored-procedures', 'entity-framework-core']","{'account_id': 13944642, 'reputation': 1046, 'user_id': 10069673, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tXPdI.jpg?s=256&g=1', 'display_name': 'eddex', 'link': 'https://stackoverflow.com/users/10069673/eddex'}",False,669,2,0,1635002747,1624887790,68164437,CC BY-SA 4.0,https://stackoverflow.com/questions/68164437/entity-framework-core-dbcontext-database-executesqlrawasync-returns-1-as-row,Entity Framework Core DbContext.Database.ExecuteSqlRawAsync() returns -1 as &quot;rowsAffected&quot; return value. What does this mean?,1624892973.0,,,
286,"['c#', '.net', 'rollbar']","{'account_id': 7236, 'reputation': 24540, 'user_id': 12484, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/08f53f1d60bb079c102eb9738f24888d?s=256&d=identicon&r=PG', 'display_name': 'Jon Schneider', 'link': 'https://stackoverflow.com/users/12484/jon-schneider'}",True,105,1,0,1634849544,1622668254,67812649,CC BY-SA 4.0,https://stackoverflow.com/questions/67812649/rollbar-net-api-how-to-wait-until-all-pending-async-messages-have-completed,Rollbar .NET API: How to wait until all pending async messages have completed?,,69668666.0,,
287,"['c#', '.net-core', 'gzip', 'asp.net-core-3.1']","{'account_id': 939955, 'reputation': 2953, 'user_id': 968195, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/649323e57d0f7e2ccc05f7da96c6d14b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xaphann', 'link': 'https://stackoverflow.com/users/968195/xaphann'}",True,251,1,3,1634762490,1623172856,67891755,CC BY-SA 4.0,https://stackoverflow.com/questions/67891755/addresponsecompression-not-working-on-net-core-3-1-controllers,AddResponseCompression not working on .NET Core 3.1 controllers,,69648097.0,,
288,"['c#', 'xamarin', 'compiler-errors', 'xamarin.android', 'visual-studio-2019']","{'account_id': 5036241, 'reputation': 83, 'user_id': 4044916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/701178cb51dfd6da0433cb97ef31d969?s=256&d=identicon&r=PG&f=1', 'display_name': 'Whiplash', 'link': 'https://stackoverflow.com/users/4044916/whiplash'}",True,996,2,1,1634734203,1623588536,67958449,CC BY-SA 4.0,https://stackoverflow.com/questions/67958449/xamarin-android-error-xa0136-deployment-errors,Xamarin Android error XA0136 deployment errors,1623606684.0,,,
289,"['c#', 'xamarin', 'asp.net-core-webapi']","{'account_id': 20039931, 'reputation': 11, 'user_id': 14690826, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjc2e54lUwSs05QhzqHp96CnC75ma_6CBqGurKl_A=k-s256', 'display_name': 'zeeshan bage', 'link': 'https://stackoverflow.com/users/14690826/zeeshan-bage'}",False,683,2,1,1634719901,1624045639,68040706,CC BY-SA 4.0,https://stackoverflow.com/questions/68040706/how-to-pass-datetime-parameter-as-string-to-web-api-controller-httpput-putaysn,How to pass Datetime parameter as string to web api controller (httpPut) PutAysnc,1634719901.0,,,
290,"['c#', 'netsuite']","{'account_id': 8160240, 'reputation': 11, 'user_id': 6144474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e01d9ecebcbee2ffc2d3c06056a3c98f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muthu', 'link': 'https://stackoverflow.com/users/6144474/muthu'}",True,2060,3,1,1634713706,1624531132,68114177,CC BY-SA 4.0,https://stackoverflow.com/questions/68114177/netsuite-rest-api-invalid-signature,Netsuite REST API (Invalid Signature),1625231764.0,,,
291,"['c#', 'asp.net-core', 'asp.net-web-api', 'web-hosting', '.net-5']","{'account_id': 10282027, 'reputation': 621, 'user_id': 7586762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13d2ab1f2452acbaa9320e51424cb1cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ammar Ismaeel', 'link': 'https://stackoverflow.com/users/7586762/ammar-ismaeel'}",False,887,2,1,1634579506,1624745751,68146617,CC BY-SA 4.0,https://stackoverflow.com/questions/68146617/net-5-an-error-occurred-while-starting-the-application-directorynotfoundexcept,.NET 5 An error occurred while starting the application. DirectoryNotFoundException,1624886937.0,,,
292,"['c#', 'ringcentral', 'glip']","{'account_id': 21522396, 'reputation': 11, 'user_id': 15863303, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjsrTav_C3O3X4R1u-fu93iPfcs0hwzT13VHATO=k-s256', 'display_name': 'Globanet RD', 'link': 'https://stackoverflow.com/users/15863303/globanet-rd'}",True,649,1,1,1634268941,1624536039,68115368,CC BY-SA 4.0,https://stackoverflow.com/questions/68115368/ringcentral-error-503-the-request-could-not-be-satisfied,RingCentral ERROR 503: The request could not be satisfied,1624538210.0,,,
293,"['c#', 'asp.net-web-api', 'blazor', 'blazor-webassembly']","{'account_id': 8878638, 'reputation': 365, 'user_id': 6629751, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/qzL4Z.jpg?s=256&g=1', 'display_name': 'Abolfazl Davoodi Shandiz', 'link': 'https://stackoverflow.com/users/6629751/abolfazl-davoodi-shandiz'}",True,1645,1,1,1634200149,1622917814,67852764,CC BY-SA 4.0,https://stackoverflow.com/questions/67852764/logout-automatically-on-token-expiration-time-in-blazor-web-assembly,Logout automatically on token expiration time in blazor web assembly,,69567469.0,,
294,"['c#', 'asp.net-core', 'asp.net-core-3.1', 'hellosign-api']","{'account_id': 14281041, 'reputation': 33, 'user_id': 10315757, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc4420da93dd3ff15abf99055bc4b781?s=256&d=identicon&r=PG&f=1', 'display_name': 'Krishna', 'link': 'https://stackoverflow.com/users/10315757/krishna'}",True,106,1,1,1634049051,1624958745,68175982,CC BY-SA 4.0,https://stackoverflow.com/questions/68175982/addcustomfield-is-not-working-in-hellosignapi,AddCustomField is not working in HelloSignAPI,,,,
295,"['c#', 'azure-functions', 'azure-eventhub']","{'account_id': 21883895, 'reputation': 613, 'user_id': 16172435, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d21fcc6e2267fdb06cde963f0a65f73?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matt Douhan', 'link': 'https://stackoverflow.com/users/16172435/matt-douhan'}",True,349,1,1,1634041024,1623384228,67931131,CC BY-SA 4.0,https://stackoverflow.com/questions/67931131/how-can-i-inject-a-second-eventhub-client-with-different-config-into-my-azure-fu,How can I inject a second eventhub client with different config into my Azure Function?,,,,
296,"['c#', 'postgresql', 'entity-framework-core', 'npgsql']","{'account_id': 20104334, 'reputation': 65, 'user_id': 14896205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d86dfb2a75953472e05bc282836aaac7?s=256&d=identicon&r=PG&f=1', 'display_name': 'rickandmorty', 'link': 'https://stackoverflow.com/users/14896205/rickandmorty'}",False,809,1,2,1633965688,1624891402,68165386,CC BY-SA 4.0,https://stackoverflow.com/questions/68165386/ef-core-sets-the-foreign-key-constraint-as-on-delete-restrict-even-though-the,EF Core sets the Foreign Key constraint as &#39;ON DELETE RESTRICT&#39; even though the FK is nullable,,,,
297,"['c#', 'unity3d']","{'account_id': 22030194, 'reputation': 1, 'user_id': 16297582, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiwBz3fS8FNCIH9sSbUbaKLBwNdHu8LfFHwc6EARg=k-s256', 'display_name': 'Ohno', 'link': 'https://stackoverflow.com/users/16297582/ohno'}",True,91,2,-2,1633878752,1624446592,68098683,CC BY-SA 4.0,https://stackoverflow.com/questions/68098683/cant-get-my-player-movement-script-to-work,Can&#39;t get my Player Movement script to work,1624446667.0,,,
298,"['c#', 'mvvm', 'entity-framework-core', 'blazor-server-side']","{'account_id': 3486769, 'reputation': 33, 'user_id': 2917489, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'bowend01', 'link': 'https://stackoverflow.com/users/2917489/bowend01'}",True,615,2,2,1633726102,1624921845,68170901,CC BY-SA 4.0,https://stackoverflow.com/questions/68170901/best-practice-for-blazor-server-side-using-mvvm-and-ef,Best practice for Blazor server side using MVVM and EF,,69501563.0,,
299,"['c#', '.net', 'configuration', 'playwright', 'playwright-sharp']","{'account_id': 22076887, 'reputation': 3, 'user_id': 16337069, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/b9JZa.png?s=256&g=1', 'display_name': 'ThatGuyZ', 'link': 'https://stackoverflow.com/users/16337069/thatguyz'}",True,1199,1,0,1633721496,1624911139,68169501,CC BY-SA 4.0,https://stackoverflow.com/questions/68169501/how-do-you-create-a-global-configuration-for-playwright-net,How do you create a global configuration for Playwright .NET?,,68169967.0,,
300,"['c#', 'selenium', 'selenium-webdriver', 'selenium-chromedriver']","{'account_id': 13127912, 'reputation': 77, 'user_id': 9483217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/319dbd5b232c341f8047c3479bf89e97?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ripper', 'link': 'https://stackoverflow.com/users/9483217/ripper'}",True,619,1,1,1633685114,1624345027,68078867,CC BY-SA 4.0,https://stackoverflow.com/questions/68078867/c-selenium-chromedriver-invalid-log-level-value-unable-to-initialize-logging,C# Selenium ChromeDriver Invalid --log-level value. Unable to initialize logging,,68164417.0,,
301,"['c#', '.net', 'visual-studio', 'nuget', 'nuget-package']","{'account_id': 14943720, 'reputation': 1, 'user_id': 11026872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19381e3d1e770a25b98c7b6331fe0790?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego Erol', 'link': 'https://stackoverflow.com/users/11026872/diego-erol'}",False,49,1,0,1633610406,1623058991,67869344,CC BY-SA 4.0,https://stackoverflow.com/questions/67869344/copying-files-from-an-inherited-nuget,Copying files from an inherited nuget,1633610406.0,,,
302,"['c#', 'asp.net-mvc', 'asp.net-core']","{'account_id': 21663551, 'reputation': 27, 'user_id': 15982335, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhT_Q6XuPYXjQ3v62F_gmD3fwjJHKbouuFA9BVL6A=k-s256', 'display_name': 'Cerialkiller', 'link': 'https://stackoverflow.com/users/15982335/cerialkiller'}",False,315,2,0,1633588102,1623848850,68003285,CC BY-SA 4.0,https://stackoverflow.com/questions/68003285/multiple-constructors-error-found-in-type-system-collections-generic-list,Multiple Constructors Error found in type &#39;System.Collections.Generic.List&#39;,1633586769.0,,,
303,"['c#', 'model-view-controller', 'dependency-injection', 'entity-framework-core']","{'account_id': 20552524, 'reputation': 13, 'user_id': 15084905, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-c2CBL4uj33Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckBlPkuMeuSYQzymEedD0yQe0fQWQ/s96-c/photo.jpg?sz=256', 'display_name': 'Scott Stevens', 'link': 'https://stackoverflow.com/users/15084905/scott-stevens'}",False,414,0,1,1633446390,1622727941,67822648,CC BY-SA 4.0,https://stackoverflow.com/questions/67822648/ef-core-api-site-a-second-operation-was-started-on-this-context-before-a-prev,EF Core - API Site: A second operation was started on this context before a previous operation completed,1633446390.0,,,
304,"['c#', 'asp.net-mvc', 'redirect', '.net-core', 'microsoft-identity-platform']","{'account_id': 22039253, 'reputation': 83, 'user_id': 16305256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb79e4513d1c2f449416d5b43a7d9620?s=256&d=identicon&r=PG&f=1', 'display_name': 'misuk', 'link': 'https://stackoverflow.com/users/16305256/misuk'}",True,956,1,0,1633434861,1624963778,68177265,CC BY-SA 4.0,https://stackoverflow.com/questions/68177265/logout-redirect-url-for-microsoft-identity-provider-and-net-core-5-mvc,logout redirect url for microsoft identity provider and .net core (5) MVC,,,,
305,"['c#', 'sql-server', 'asp.net-web-api', 'pagination']","{'account_id': 3263494, 'reputation': 1046, 'user_id': 2748517, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/15cedc59254c005c20bde6ffefc7846f?s=256&d=identicon&r=PG&f=1', 'display_name': 'VR1256', 'link': 'https://stackoverflow.com/users/2748517/vr1256'}",True,1907,2,2,1633352758,1622567628,67793280,CC BY-SA 4.0,https://stackoverflow.com/questions/67793280/huge-data-set-cursor-based-pagination-with-web-api-sql-server-queries,Huge data set Cursor Based Pagination with Web API &amp; SQL Server queries,,,,
306,"['c#', 'xamarin', 'grouping', 'syncfusion']","{'account_id': 20972900, 'reputation': 41, 'user_id': 15409654, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2958748187692721/picture?type=large', 'display_name': 'Masha Masha', 'link': 'https://stackoverflow.com/users/15409654/masha-masha'}",True,120,1,2,1633222295,1623251493,67906986,CC BY-SA 4.0,https://stackoverflow.com/questions/67906986/how-to-turn-off-a-group-header-in-sflistview,How to turn off a Group header in SfListView?,,67916608.0,,
