,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date
637,"['c#', 'xna', 'monogame']","{'account_id': 21587942, 'reputation': 1, 'user_id': 15918048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8459a9d6f3230ef86aefaddf15d08d4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'dravence', 'link': 'https://stackoverflow.com/users/15918048/dravence'}",False,249,,,1,0,1622596024,1620921920,1620995233.0,67522471,https://stackoverflow.com/questions/67522471/filenotfoundexception-error-loading-content-gparticle-xnb-file-not-found,,FileNotFoundException: Error loading &quot;Content\gParticle.xnb&quot;. File not found,CC BY-SA 4.0,
638,"['c#', 'csv', 'ssis']","{'account_id': 20933424, 'reputation': 1, 'user_id': 15379199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66c12b29ce1afa1ec47f2900c7eec1db?s=256&d=identicon&r=PG&f=1', 'display_name': 'LABSHMO', 'link': 'https://stackoverflow.com/users/15379199/labshmo'}",False,61,,,2,0,1622595335,1622243379,,67746332,https://stackoverflow.com/questions/67746332/whats-a-regular-expression-that-will-match-comma-quotation-comma,,What&#39;s a regular expression that will match comma-quotation-comma?,CC BY-SA 4.0,
639,"['c#', 'colors', 'sprite', 'pixel', 'monogame']","{'account_id': 21764497, 'reputation': 11, 'user_id': 16068598, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgkUguJWAhOe6AWazXlfgxwVmdtlURkLICfedtXwA=k-s256', 'display_name': 'EnchikO', 'link': 'https://stackoverflow.com/users/16068598/enchiko'}",False,114,,,2,1,1622593275,1622304299,,67753429,https://stackoverflow.com/questions/67753429/c-monogame-minicraft-get-pixels-colors-from-png,,C# Monogame Minicraft get pixels Colors from png,CC BY-SA 4.0,
640,"['c#', 'unity3d', 'unity-editor']","{'account_id': 4853302, 'reputation': 373, 'user_id': 3915050, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/EjZ3s.png?s=256&g=1', 'display_name': 'RWolfe', 'link': 'https://stackoverflow.com/users/3915050/rwolfe'}",True,652,,67796939.0,1,3,1622587995,1621403413,1621475867.0,67597642,https://stackoverflow.com/questions/67597642/unity-how-to-get-get-a-characters-width-properly,,Unity How to get get a characters width properly,CC BY-SA 4.0,
641,"['c#', 'regex']","{'account_id': 20074451, 'reputation': 19, 'user_id': 14718480, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg2rTSvnEPpg_FU7L7mJhDxKpckHkaw2ojhnyHB=k-s256', 'display_name': 'Debasis Rath', 'link': 'https://stackoverflow.com/users/14718480/debasis-rath'}",True,61,,67796521.0,1,-1,1622584799,1622136331,1622146755.0,67727128,https://stackoverflow.com/questions/67727128/regular-expression-for-custom-price-filter,,Regular Expression for custom price filter,CC BY-SA 4.0,
642,"['c#', 'itext', 'itext7']","{'account_id': 21576760, 'reputation': 33, 'user_id': 15908754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f12bc020e323d97a553b9a2e091672a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Viktor Chernev', 'link': 'https://stackoverflow.com/users/15908754/viktor-chernev'}",True,583,,,1,-1,1622584457,1620920970,,67522252,https://stackoverflow.com/questions/67522252/crop-a-piece-of-a-pdf-page-and-save-it-as-a-new-pdf-document-using-itextsharp-or,,Crop a piece of a PDF page and save it as a new PDF document using itextsharp or itext7?,CC BY-SA 4.0,
643,"['c#', 'ms-word', 'vsto']","{'account_id': 20605246, 'reputation': 31, 'user_id': 15125651, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pKPTn419AeA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmyyjrWpqKNasZ0RRj8RHj8afIN3w/s96-c/photo.jpg?sz=256', 'display_name': 'laiakini', 'link': 'https://stackoverflow.com/users/15125651/laiakini'}",True,177,,67782303.0,1,0,1622582502,1620117457,1621102881.0,67381389,https://stackoverflow.com/questions/67381389/button-on-being-saved-in-word-vsto,,Button on being saved in word VSTO,CC BY-SA 4.0,
644,"['c#', 'sql', '.net', 'database', 'connection']","{'account_id': 17717726, 'reputation': 17, 'user_id': 12863634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64534477bcb89dcaf2f0d1a6cde715f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'DribbleNibble', 'link': 'https://stackoverflow.com/users/12863634/dribblenibble'}",True,149,,67796063.0,1,0,1622581981,1622053862,1622088649.0,67710798,https://stackoverflow.com/questions/67710798/i-want-to-compare-two-textbox-values-to-two-corresponding-columns-in-a-database,,I want to compare two textbox values to two corresponding columns in a database and then execute save action if the entry is unique,CC BY-SA 4.0,
645,"['c#', 'asp.net', 'asp.net-core', 'razor-pages']","{'account_id': 16422330, 'reputation': 11, 'user_id': 11863249, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-QBxZzqa-uwg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rebc7kfc3jwh1of5Lq9G47ADLcwVQ/photo.jpg?sz=256', 'display_name': 'Mahdi Abbasi', 'link': 'https://stackoverflow.com/users/11863249/mahdi-abbasi'}",False,446,,,1,0,1622579812,1622464025,1622579812.0,67773739,https://stackoverflow.com/questions/67773739/how-do-i-get-the-id-in-onget-and-the-use-handler-in-asp-net-core-razor-page,,How do I get the ID in onget and the use handler in asp.net core razor page?,CC BY-SA 4.0,
646,"['c#', 'asp.net', 'azure', 'authorization']","{'account_id': 7872911, 'reputation': 87, 'user_id': 5949565, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hDPjo.png?s=256&g=1', 'display_name': 'kmanrulze', 'link': 'https://stackoverflow.com/users/5949565/kmanrulze'}",True,81,,67541716.0,1,1,1622578098,1621030952,1622578098.0,67541554,https://stackoverflow.com/questions/67541554/c-authorization-filters-for-azure-services,,C# Authorization filters for Azure Services?,CC BY-SA 4.0,
647,"['c#', 'database', 'firebase', 'xamarin', 'notifications']","{'account_id': 21282561, 'reputation': 22, 'user_id': 15660763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbfd2ba78c4dfb6b2cb4e7b1fde1e7f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'PJ.', 'link': 'https://stackoverflow.com/users/15660763/pj'}",True,359,,67795099.0,1,0,1622576509,1621700265,1621700820.0,67651734,https://stackoverflow.com/questions/67651734/notification-on-change-of-data-in-xamarin-c,,Notification on change of data in Xamarin/C#,CC BY-SA 4.0,
648,"['c#', 'asp.net-core', 'cancellation-token', 'sqlkata']","{'account_id': 11445196, 'reputation': 91, 'user_id': 8389330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f090cadc8972b5232df80113323c784?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moshe', 'link': 'https://stackoverflow.com/users/8389330/moshe'}",True,277,,67782142.0,1,4,1622572261,1622466278,,67774323,https://stackoverflow.com/questions/67774323/sqlkata-with-cancellation-token,,SqlKata with cancellation token,CC BY-SA 4.0,
649,"['c#', 'asp.net', 'user-controls']","{'account_id': 7770036, 'reputation': 51, 'user_id': 5879957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e117b658a3d02d99ebbd782b1de53891?s=256&d=identicon&r=PG&f=1', 'display_name': 'George', 'link': 'https://stackoverflow.com/users/5879957/george'}",False,77,,,1,0,1622569415,1622219952,1622230557.0,67742645,https://stackoverflow.com/questions/67742645/eventhandler-not-firing-when-placed-into-usercontrol,,EventHandler not firing when placed into usercontrol,CC BY-SA 4.0,
650,"['c#', '.net', 'entity-framework', 'entity-framework-6']","{'account_id': 7209476, 'reputation': 457, 'user_id': 5504061, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/4598efc59e408bb83a4b4112c085f5f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Developer', 'link': 'https://stackoverflow.com/users/5504061/developer'}",True,202,,,1,3,1622568645,1621939738,1622559356.0,67686457,https://stackoverflow.com/questions/67686457/entity-framework-delegate-entities-add-load-from-external-sources,,Entity Framework delegate entities Add/Load from external sources,CC BY-SA 4.0,
651,"['c#', 'unity3d', 'getter-setter']","{'account_id': 20433858, 'reputation': 41, 'user_id': 14992206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89006e8a172119b68c45bdb2f96c2b3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chen Robin', 'link': 'https://stackoverflow.com/users/14992206/chen-robin'}",True,297,,,2,0,1622567499,1622282711,1622282791.0,67750083,https://stackoverflow.com/questions/67750083/unity-switching-between-gameobjects,,Unity Switching between gameobjects,CC BY-SA 4.0,
652,"['c#', 'visual-studio', 'visual-studio-2010', 'visual-studio-2019']","{'account_id': 18326923, 'reputation': 81, 'user_id': 13346356, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iSlnF.jpg?s=256&g=1', 'display_name': 'Umut Can Arda', 'link': 'https://stackoverflow.com/users/13346356/umut-can-arda'}",True,354,,,1,1,1622565692,1622460597,,67772903,https://stackoverflow.com/questions/67772903/error-hresult-e-fail-has-been-returned-from-a-call-to-a-com-component-vs2010-to,,Error HRESULT E_FAIL has been returned from a call to a COM component vs2010 to 2019,CC BY-SA 4.0,
653,"['c#', 'asp.net', 'async-await', 'entity-framework-core', 'httpclient']","{'account_id': 3479986, 'reputation': 63, 'user_id': 2912325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d22f823e50e922eb5c813db01e5f819?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jovial Andree', 'link': 'https://stackoverflow.com/users/2912325/jovial-andree'}",False,501,,,1,0,1622562205,1622192488,1622562205.0,67735901,https://stackoverflow.com/questions/67735901/async-await-call-gets-stuck-in-web-api,,Async /Await call gets stuck in web API,CC BY-SA 4.0,
654,"['c#', 'mysql', 'sql-server', 'linq']","{'account_id': 21589407, 'reputation': 29, 'user_id': 15919320, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjHQfCfmVC9kw9QxH38dNwTWLjnqyq-4pzB1klh=k-s256', 'display_name': 'Lindokuhle Magagula', 'link': 'https://stackoverflow.com/users/15919320/lindokuhle-magagula'}",False,230,,,1,2,1622557354,1620932434,1620932902.0,67524760,https://stackoverflow.com/questions/67524760/convert-sql-query-to-linq-method-syntax-in-c,,Convert SQL query to LINQ method syntax in C#,CC BY-SA 4.0,
655,"['javascript', 'c#', 'bit-shift']","{'account_id': 10551081, 'reputation': 84, 'user_id': 7773780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37d6b12e012cd691b793966e04b2ddf4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xor-el', 'link': 'https://stackoverflow.com/users/7773780/xor-el'}",False,87,,,0,1,1622554948,1622462048,1622462959.0,67773231,https://stackoverflow.com/questions/67773231/issue-with-narrowing-number-type-to-uint32,,Issue with narrowing Number type to UInt32,CC BY-SA 4.0,
656,"['c#', 'asp.net', 'asp.net-mvc', 'if-statement', 'boolean']","{'account_id': 21743393, 'reputation': 11, 'user_id': 16050422, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjBkD5_67j7i9RadOFN3u76tpywgSL4Xz0QH8_t=k-s256', 'display_name': 'danosan 1', 'link': 'https://stackoverflow.com/users/16050422/danosan-1'}",True,54,,,1,1,1622554717,1622129381,,67725372,https://stackoverflow.com/questions/67725372/c-asp-net-mvc-simplification,,c# asp.net mvc - simplification,CC BY-SA 4.0,
657,"['c#', 'linq', 'sorting']","{'account_id': 12488389, 'reputation': 143, 'user_id': 9619513, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TxRz8.png?s=256&g=1', 'display_name': 'kabax', 'link': 'https://stackoverflow.com/users/9619513/kabax'}",True,191,,67773503.0,1,2,1622553200,1622460609,1622553200.0,67772908,https://stackoverflow.com/questions/67772908/how-to-print-and-sort-list-of-sellers-based-on-bonus-tier-in-c,,How to print and sort list of sellers based on Bonus Tier in C#,CC BY-SA 4.0,
658,"['c#', 'recaptcha']","{'account_id': 173560, 'reputation': 3208, 'user_id': 402331, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/1986d4e84f33cf86e594d7e16c72816b?s=256&d=identicon&r=PG', 'display_name': 'Garrison Neely', 'link': 'https://stackoverflow.com/users/402331/garrison-neely'}",False,525,,,0,3,1622553194,1622143977,,67728794,https://stackoverflow.com/questions/67728794/recaptcha-enterprise-createassessment-invalid-resource-field-value-in-the-reque,,Recaptcha Enterprise CreateAssessment: Invalid resource field value in the request,CC BY-SA 4.0,
659,"['c#', 'postman', 'restsharp']","{'account_id': 11634705, 'reputation': 1024, 'user_id': 8521515, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/f5b44291614b96b4c4da3e512876e536?s=256&d=identicon&r=PG&f=1', 'display_name': 'davidvera', 'link': 'https://stackoverflow.com/users/8521515/davidvera'}",True,680,,67784208.0,1,2,1622551076,1622126298,1622147882.0,67724415,https://stackoverflow.com/questions/67724415/post-http-call-working-on-postman-but-code-not-working-in-c,,Post Http call working on postman but code not working in C#,CC BY-SA 4.0,
660,"['c#', 'struct', 'automapper']","{'account_id': 274590, 'reputation': 1714, 'user_id': 566913, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/e012da9eb2e286bf51b44845d994511f?s=256&d=identicon&r=PG', 'display_name': 'dannyyy', 'link': 'https://stackoverflow.com/users/566913/dannyyy'}",True,190,,67788503.0,1,0,1622548770,1622448816,,67770089,https://stackoverflow.com/questions/67770089/how-to-map-generic-struct-type-in-automapper,,How to map generic struct type in AutoMapper,CC BY-SA 4.0,
661,"['c#', 'linq', 'compare']","{'account_id': 19814409, 'reputation': 25, 'user_id': 14512463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37482642fce562085a7b5abfc2e1811a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naik', 'link': 'https://stackoverflow.com/users/14512463/naik'}",True,161,,67627253.0,2,-1,1622548156,1621535731,1621538155.0,67626209,https://stackoverflow.com/questions/67626209/linq-comparing-two-lists,,LINQ: comparing two lists,CC BY-SA 4.0,
662,"['c#', '.net-core', 'dependency-injection', 'azure-functions', 'dotnet-httpclient']","{'account_id': 11204846, 'reputation': 196, 'user_id': 8220767, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e0880ca46d3169842642848911b4c21?s=256&d=identicon&r=PG&f=1', 'display_name': 'Philzax', 'link': 'https://stackoverflow.com/users/8220767/philzax'}",True,331,,,1,0,1622547673,1622464131,,67773761,https://stackoverflow.com/questions/67773761/is-an-ihttpclientfactory-that-is-injected-via-di-into-a-servicebustrigger-azure,,Is an IHttpClientFactory that is injected via DI into a ServiceBusTrigger Azure function reused or recreated for each trigger?,CC BY-SA 4.0,
663,"['c#', 'user-controls']","{'account_id': 19880755, 'reputation': 93, 'user_id': 14564823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a93afa29914e4b745a0d529bef94dc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'StephenH', 'link': 'https://stackoverflow.com/users/14564823/stephenh'}",True,403,,67778415.0,1,0,1622547166,1622303239,,67753279,https://stackoverflow.com/questions/67753279/how-to-expose-textbox-text-property-in-a-user-control,,How to expose TextBox Text Property in a User Control,CC BY-SA 4.0,
664,"['c#', 'ftp', 'progress-bar']","{'account_id': 6779256, 'reputation': 35, 'user_id': 5220167, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10206384078195286/picture?type=large', 'display_name': 'Tabutnas', 'link': 'https://stackoverflow.com/users/5220167/tabutnas'}",False,31,,,1,-1,1622546254,1621961163,1622546254.0,67692295,https://stackoverflow.com/questions/67692295/in-a-net-c-project-is-possible-start-progressbar-when-call-request-getrequ,,"In a .NET C # project, &#191; is possible start progressbar when call request.GetRequestStream()?",CC BY-SA 4.0,
665,"['c#', 'model-view-controller', 'memory-management', 'asp.net-core-mvc']","{'account_id': 18188470, 'reputation': 43, 'user_id': 13234714, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--wEb2dVSgP0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNn7SUkEmCQMcfv5qNu5r1k_4cPCA/photo.jpg?sz=256', 'display_name': 'jesper jakobsen', 'link': 'https://stackoverflow.com/users/13234714/jesper-jakobsen'}",True,296,,67787752.0,1,1,1622545803,1621589294,,67634195,https://stackoverflow.com/questions/67634195/mvc-memory-issue-memory-not-getting-cleared-after-controller-call-is-finished,,"MVC memory issue, memory not getting cleared after controller call is finished (Example project included)",CC BY-SA 4.0,
666,"['c#', 'pdf', 'itext', 'itext7']","{'account_id': 18099578, 'reputation': 3, 'user_id': 13157571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bbbdb18435a44da1f34f2db9e0c7258b?s=256&d=identicon&r=PG&f=1', 'display_name': 'HeyImFetus', 'link': 'https://stackoverflow.com/users/13157571/heyimfetus'}",True,77,,67786796.0,1,0,1622541896,1622056055,1622540875.0,67711266,https://stackoverflow.com/questions/67711266/table-header-cell-has-a-breakline-and-the-other-headers-dont-change-their-heigh,,Table header cell has a breakline and the other headers don&#39;t change their height,CC BY-SA 4.0,
667,"['c#', 'asynchronous', 'parallel-processing', 'locking', 'task']","{'account_id': 205555, 'reputation': 4428, 'user_id': 454378, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/35ecec2dbfe92776f966832447c8ac2d?s=256&d=identicon&r=PG', 'display_name': 'Harindaka', 'link': 'https://stackoverflow.com/users/454378/harindaka'}",True,122,,67635290.0,1,0,1622540697,1621585277,1622540697.0,67633207,https://stackoverflow.com/questions/67633207/how-do-i-manage-locks-when-implementing-parallel-task-invocations-with-task-when,,How do I manage locks when implementing parallel task invocations with Task.WhenAll and max degree of parallelism?,CC BY-SA 4.0,
668,"['c#', 'azure-application-insights', 'serilog']","{'account_id': 20919577, 'reputation': 21, 'user_id': 15368519, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-nyoVY48fCTc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl3ffDBKQUS0q3F5T-2PqQq5T7tiQ/s96-c/photo.jpg?sz=256', 'display_name': 'user15368519', 'link': 'https://stackoverflow.com/users/15368519/user15368519'}",False,1473,,,1,0,1622539947,1621976201,,67695507,https://stackoverflow.com/questions/67695507/correlationid-is-null-when-using-serilog-enricher-nuget-package,,CorrelationId is Null when using serilog enricher nuget package,CC BY-SA 4.0,
669,"['c#', 'visual-studio-2019']","{'account_id': 11069320, 'reputation': 75, 'user_id': 8128052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e24ef798d3cb0ab31f000aa321eaf07?s=256&d=identicon&r=PG&f=1', 'display_name': 'Francesc Bosch', 'link': 'https://stackoverflow.com/users/8128052/francesc-bosch'}",True,425,,67773427.0,3,0,1622536886,1622460133,,67772791,https://stackoverflow.com/questions/67772791/c-set-namespaces-easly-in-visual-studio-2019,,C# Set namespaces easly in Visual Studio 2019,CC BY-SA 4.0,
670,"['c#', 'linq', 'enums']","{'account_id': 21665298, 'reputation': 11, 'user_id': 15983797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94d369ff83a1989ccfb3c30f71763212?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hanu', 'link': 'https://stackoverflow.com/users/15983797/hanu'}",True,195,,,3,0,1622535986,1621528531,1621582005.0,67624535,https://stackoverflow.com/questions/67624535/how-to-validate-multiple-or-conditions-for-an-if-statement-for-enums-in-c,,How to validate multiple or conditions for an If statement for Enums in C#?,CC BY-SA 4.0,
671,"['c#', 'asp.net', '.net-core', '.net-5', 'pomelo-entityframeworkcore-mysql']","{'account_id': 5779498, 'reputation': 69, 'user_id': 4560610, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/332005bdd1a103317dad3f39d9854ccb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kayhan', 'link': 'https://stackoverflow.com/users/4560610/kayhan'}",True,517,,,1,1,1622535625,1622203727,1622204342.0,67738557,https://stackoverflow.com/questions/67738557/no-overload-for-method-usemysql-takes-1-arguments,,no overload for method &#39;usemysql&#39; takes 1 arguments,CC BY-SA 4.0,
672,"['c#', 'asp.net-core', 'entity-framework-core']","{'account_id': 18927500, 'reputation': 15, 'user_id': 13810291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/beca736361566b2e49e8db9fb1623d6a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kazadun', 'link': 'https://stackoverflow.com/users/13810291/kazadun'}",False,44,,,1,0,1622535219,1622456257,,67771903,https://stackoverflow.com/questions/67771903/i-am-trying-to-get-all-employee-positions-relationship-many-to-many,,I am trying to get all employee positions (relationship many-to-many),CC BY-SA 4.0,
673,"['c#', 'wpf', 'datatable', 'datagrid', 'datarow']","{'account_id': 21697092, 'reputation': 9, 'user_id': 16010815, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c6d52e393ff5fc35a8d399deb5f2f77?s=256&d=identicon&r=PG&f=1', 'display_name': 'vic', 'link': 'https://stackoverflow.com/users/16010815/vic'}",True,238,,67763500.0,2,-1,1622533226,1622389572,1622499841.0,67763024,https://stackoverflow.com/questions/67763024/display-deleted-rows-in-a-datatable,,Display deleted rows in a DataTable,CC BY-SA 4.0,
674,"['c#', 'unity3d']","{'account_id': 19083110, 'reputation': 429, 'user_id': 13934941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b93c8325e38144f166a9cd89db232a71?s=256&d=identicon&r=PG&f=1', 'display_name': 'guiguilecodeur', 'link': 'https://stackoverflow.com/users/13934941/guiguilecodeur'}",True,689,,67784503.0,2,-1,1622532671,1622451530,,67770723,https://stackoverflow.com/questions/67770723/unity-how-find-my-game-object-and-move-it,,"Unity, how find my game object and move it",CC BY-SA 4.0,
675,"['c#', 'json', 'file-handling', 'json-deserialization', 'json-serialization']","{'account_id': 17347426, 'reputation': 17, 'user_id': 12566711, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBoQMYYMobvyKBFt60h05ECpZ7YWsrd-oblNUtpww=k-s256', 'display_name': 'Akarshan Chatterjee', 'link': 'https://stackoverflow.com/users/12566711/akarshan-chatterjee'}",True,374,,67774367.0,1,0,1622532259,1622465227,1622532259.0,67774041,https://stackoverflow.com/questions/67774041/cannot-deserialize-json-string-in-c,,Cannot Deserialize JSON String in C#,CC BY-SA 4.0,
676,"['c#', 'sql-server', '.net-core', 'concurrency', 'nservicebus']","{'account_id': 17756209, 'reputation': 222, 'user_id': 12893258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb2480bcaf5ed81cd7b7a010e2572a40?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stimmler', 'link': 'https://stackoverflow.com/users/12893258/stimmler'}",True,192,,67784121.0,1,0,1622530999,1622108325,,67719545,https://stackoverflow.com/questions/67719545/nservicebus-how-does-saga-concurrency-with-sql-persister-work,,NServiceBus: How does saga concurrency with SQL persister work?,CC BY-SA 4.0,
677,"['c#', '.net', 'multithreading', 'asynchronous', 'task']","{'account_id': 21750221, 'reputation': 63, 'user_id': 16056306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c307824736764c467f6567107c47a667?s=256&d=identicon&r=PG&f=1', 'display_name': 'azuremycraj', 'link': 'https://stackoverflow.com/users/16056306/azuremycraj'}",True,88,1622530144.0,67733997.0,1,0,1622530154,1622183295,1622530034.0,67733870,https://stackoverflow.com/questions/67733870/different-task-approaches-work-differently,Duplicate,Different Task approaches work differently,,
678,"['c#', 'sdk', 'camera', 'ocr']","{'account_id': 20666536, 'reputation': 11, 'user_id': 15173251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29d98ed9e1a534e535591d08c6a7c928?s=256&d=identicon&r=PG&f=1', 'display_name': 'passiveaggressif', 'link': 'https://stackoverflow.com/users/15173251/passiveaggressif'}",False,125,,,0,1,1622529608,1622467758,1622529608.0,67774716,https://stackoverflow.com/questions/67774716/does-anyone-know-where-i-can-find-the-reference-ozeki-media-mediahandlers-video,,Does anyone know where I can find the reference Ozeki.Media.MediaHandlers.Video.CV;?,CC BY-SA 4.0,
679,"['c#', 'wpf', 'reactiveui']","{'account_id': 16935033, 'reputation': 21, 'user_id': 12248263, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nYTJDuWEuN0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3recDzWw6hpbTbvZUhSBguWBslorqw/photo.jpg?sz=256', 'display_name': 'Mrb', 'link': 'https://stackoverflow.com/users/12248263/mrb'}",False,510,,,1,1,1622529585,1620999627,,67535341,https://stackoverflow.com/questions/67535341/how-to-open-new-window-in-reactiveui-with-params,,How to open new window in ReactiveUI with params,CC BY-SA 4.0,
680,"['c#', 'linq', 'unit-testing', 'moq', 'extension-methods']","{'account_id': 3511131, 'reputation': 623, 'user_id': 2935417, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/e49ce8abb431cab85168e8132eeeb072?s=256&d=identicon&r=PG&f=1', 'display_name': 'ifinlay', 'link': 'https://stackoverflow.com/users/2935417/ifinlay'}",False,50,,,0,0,1622528777,1622472623,1622528777.0,67775985,https://stackoverflow.com/questions/67775985/is-it-impossible-to-mock-linq-extension-methods-using-visual-studio-2019-communi,,Is it impossible to mock Linq extension methods using Visual Studio 2019 Community?,CC BY-SA 4.0,
681,"['c#', '.net', 'facebook-webhooks']","{'account_id': 21724703, 'reputation': 1, 'user_id': 16034290, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwxOEDbYvpqMuvZQH92E9ETsEZHfLdnNSLQeqbU=k-s256', 'display_name': 'Sindibad Moreplovac', 'link': 'https://stackoverflow.com/users/16034290/sindibad-moreplovac'}",False,340,,,1,0,1622527728,1622010890,,67699684,https://stackoverflow.com/questions/67699684/x-hub-signature-on-facebooks-messenger-platform-webhook,,X-Hub-Signature on Facebook&#39;s Messenger Platform Webhook,CC BY-SA 4.0,
682,"['c#', 'sftp']","{'account_id': 7969083, 'reputation': 3415, 'user_id': 6014418, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/2YJaO.jpg?s=256&g=1', 'display_name': 'Ramineni Ravi Teja', 'link': 'https://stackoverflow.com/users/6014418/ramineni-ravi-teja'}",True,621,,67783081.0,2,0,1622527394,1622207736,1622524691.0,67739562,https://stackoverflow.com/questions/67739562/convert-string-or-list-to-renci-sshnet-sftp,,Convert string or list to Renci.SshNet.Sftp,CC BY-SA 4.0,
683,"['c#', 'asp.net', '.net', 'webforms']","{'account_id': 10975364, 'reputation': 28, 'user_id': 8440803, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UgDiu.png?s=256&g=1', 'display_name': 'Amir', 'link': 'https://stackoverflow.com/users/8440803/amir'}",True,591,,67777066.0,2,-2,1622526156,1622457764,1622526156.0,67772234,https://stackoverflow.com/questions/67772234/folder-upload-in-asp-net-web-forms,,Folder upload in asp.net web forms,CC BY-SA 4.0,
