,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason
677,"['c#', 'winforms', 'data-binding', 'user-controls', 'custom-lists']","{'account_id': 17402077, 'reputation': 1, 'user_id': 12610764, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBj2Hhqo6fCJRIdi8wuboo1HiBIi9Wjyk4HMoCx7A=k-s256', 'display_name': 'Elizah Posia', 'link': 'https://stackoverflow.com/users/12610764/elizah-posia'}",True,611,66379357.0,1,0,1614730806,1613974347,66310823,CC BY-SA 4.0,https://stackoverflow.com/questions/66310823/binding-data-from-sql-table-to-custom-list-created-using-user-control-in-c,Binding data from SQL Table to custom list created using user control in C#,1613976328.0,,,
678,"['c#', 'microsoft-graph-api', 'msal']","{'account_id': 9593749, 'reputation': 2283, 'user_id': 7123641, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/84473ea60a5b62a5e04f2b4b98e3f380?s=256&d=identicon&r=PG&f=1', 'display_name': 'under', 'link': 'https://stackoverflow.com/users/7123641/under'}",True,293,66448780.0,1,1,1614729195,1614489137,66406023,CC BY-SA 4.0,https://stackoverflow.com/questions/66406023/how-to-choose-cached-credential-with-microsoft-graph-service-client,How to choose cached credential with Microsoft Graph Service Client,1614655603.0,,,
679,"['c#', 'regex']","{'account_id': 19184715, 'reputation': 3701, 'user_id': 14015737, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m3PWC.png?s=256&g=1', 'display_name': 'buddemat', 'link': 'https://stackoverflow.com/users/14015737/buddemat'}",True,145,66388885.0,2,0,1614722366,1614338488,66384922,CC BY-SA 4.0,https://stackoverflow.com/questions/66384922/regex-to-break-a-line-at-the-last-comma-before-a-certain-length-number-of-char,Regex to break a line at the last comma before a certain length / number of characters,1614344707.0,,,
680,"['c#', 'rest', 'azure-devops', 'devops', 'azure-devops-rest-api']","{'account_id': 11755625, 'reputation': 283, 'user_id': 8603405, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/bbe257eebd1310d03e959769b5fd36ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'EilonA', 'link': 'https://stackoverflow.com/users/8603405/eilona'}",False,655,,1,0,1614721824,1614505049,66407680,CC BY-SA 4.0,https://stackoverflow.com/questions/66407680/creating-workitem-in-azure-devops-using-rest-api-status-404-not-found,Creating workitem in Azure DevOps using REST API - Status 404 not found,1614721824.0,,,
681,"['c#', '.net', 'azure', 'lucene.net', 'azure-cognitive-search']","{'account_id': 20807774, 'reputation': 1, 'user_id': 15282359, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5IXWg5LX4dI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnoy_BQowJMwmaEumB6l4RY634FNw/s96-c/photo.jpg?sz=256', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/15282359/nick'}",False,168,,1,0,1614718488,1614259192,66369306,CC BY-SA 4.0,https://stackoverflow.com/questions/66369306/c-not-escaping-search-operators-in-lucene-query,C# NOT escaping search operators in Lucene query,,,,
682,"['c#', '.net-core', 'websocket', 'binance']","{'account_id': 150839, 'reputation': 15075, 'user_id': 364312, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a9d9ccf351e01162fbe6fc962b5e79db?s=256&d=identicon&r=PG', 'display_name': 'oshirowanen', 'link': 'https://stackoverflow.com/users/364312/oshirowanen'}",True,6105,66431718.0,3,2,1614717675,1614372662,66392643,CC BY-SA 4.0,https://stackoverflow.com/questions/66392643/unable-to-get-the-wrapper-binance-net-working,Unable to get the wrapper binance.net working,1614715479.0,,,
683,"['c#', 'visual-studio', 'setup-project', 'visual-studio-setup-proje']","{'account_id': 2574863, 'reputation': 512, 'user_id': 2232797, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/a79GM.jpg?s=256&g=1', 'display_name': 'Joe Bauer', 'link': 'https://stackoverflow.com/users/2232797/joe-bauer'}",True,358,66446657.0,1,0,1614716923,1614209783,66360395,CC BY-SA 4.0,https://stackoverflow.com/questions/66360395/install-without-manufacturer-name-visual-studio-setup-project,Install Without Manufacturer Name - Visual Studio Setup Project,1614238292.0,,,
684,"['c#', 'azure', 'text-to-speech', 'microsoft-cognitive']","{'user_type': 'does_not_exist', 'display_name': 'user3449922'}",True,544,66411608.0,2,0,1614712437,1614514359,66408956,CC BY-SA 4.0,https://stackoverflow.com/questions/66408956/azure-speech-cognitive-tts-limit-information,Azure speech cognitive (TTS) limit information,1614517175.0,,,
685,"['javascript', 'c#', 'asp.net', 'reactjs']","{'account_id': 14438836, 'reputation': 47, 'user_id': 10565192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cedcb441bd202d8456d45a9d81d00f3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrian Patterson', 'link': 'https://stackoverflow.com/users/10565192/adrian-patterson'}",True,1737,66445469.0,1,0,1614711480,1614037675,66325102,CC BY-SA 4.0,https://stackoverflow.com/questions/66325102/passing-a-request-from-react-js-front-end-to-c-back-end-asp-net-using-http-po,Passing a Request from React.JS front-end to C# back-end (ASP.NET) using HTTP Post (RESTful API),,,,
686,"['c#', '.net-core']","{'account_id': 2311182, 'reputation': 1850, 'user_id': 2029276, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/05f5ae7c009416c6cb07373eba31441f?s=256&d=identicon&r=PG', 'display_name': 'Shadow', 'link': 'https://stackoverflow.com/users/2029276/shadow'}",True,283,66391202.0,1,-2,1614704817,1614356335,66389310,CC BY-SA 4.0,https://stackoverflow.com/questions/66389310/c-options-which-depend-on-another-options,C# options which depend on another options,,,,
687,"['c#', '.net', 'neo4j', 'cypher', 'neo4jclient']","{'account_id': 2987717, 'reputation': 77, 'user_id': 5336111, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d8b65de38c430d999556f84e7dce453d?s=256&d=identicon&r=PG', 'display_name': 'UnicornSnuggler', 'link': 'https://stackoverflow.com/users/5336111/unicornsnuggler'}",False,357,,1,0,1614699899,1614444677,66401154,CC BY-SA 4.0,https://stackoverflow.com/questions/66401154/how-do-i-return-a-neo4j-path-with-neo4jclient-in-net,How do I return a Neo4j path with Neo4jClient in .NET?,1614445316.0,,,
688,"['c#', 'wpf', 'user-controls']","{'account_id': 11231350, 'reputation': 145, 'user_id': 9089100, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yajLI.jpg?s=256&g=1', 'display_name': 'Felipe Godinho', 'link': 'https://stackoverflow.com/users/9089100/felipe-godinho'}",False,77,,1,-2,1614698682,1614110526,66340261,,https://stackoverflow.com/questions/66340261/user-control-with-custom-properties-like-grid-columndefinitions,User control with custom properties like Grid.ColumnDefinitions,,,1614115026.0,Duplicate
689,"['c#', '.net', 'azure-service-fabric']","{'account_id': 6435247, 'reputation': 91, 'user_id': 4987023, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3729bb1a3a25b21b0daab386609ea933?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay Bhagat', 'link': 'https://stackoverflow.com/users/4987023/jay-bhagat'}",True,39,,1,0,1614690273,1614273368,66373307,CC BY-SA 4.0,https://stackoverflow.com/questions/66373307/is-there-a-way-to-restore-service-fabric-services-and-applications-to-a-differen,Is there a way to restore service fabric services and applications to a different cluster configuration than when it was backed up,,,,
690,"['c#', 'tcp', 'grpc', 'grpc-dotnet']","{'account_id': 14894629, 'reputation': 684, 'user_id': 10755358, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sF7qd.jpg?s=256&g=1', 'display_name': 'Doug Denniston', 'link': 'https://stackoverflow.com/users/10755358/doug-denniston'}",False,652,,0,0,1614688858,1614121425,66342361,CC BY-SA 4.0,https://stackoverflow.com/questions/66342361/grpc-bidirectional-stream-goes-to-transient-failure-if-idle-for-too-long,gRPC - bidirectional stream goes to TRANSIENT_FAILURE if idle for too long,1614688858.0,,,
691,"['c#', 'mongodb', 'vb.net', 'mongodb-query', 'mongodb-.net-driver']","{'account_id': 1119938, 'reputation': 2087, 'user_id': 1108500, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1aaf30e9850dd3b5b0438983df792a8f?s=256&d=identicon&r=PG', 'display_name': 'PineCone', 'link': 'https://stackoverflow.com/users/1108500/pinecone'}",True,38,66437431.0,1,-1,1614680351,1612361979,66029366,CC BY-SA 4.0,https://stackoverflow.com/questions/66029366/querying-mondodb-collection-when-a-field-value-of-an-item-in-a-list-matches-anot,Querying MondoDB collection when a field value of an item in a list matches another item&#39;s different field value,1612391422.0,,,
692,"['c#', 'opc']","{'account_id': 20578283, 'reputation': 1, 'user_id': 15104986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a527880483d1d5a5b44cfa2ebd8f576?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roberto64', 'link': 'https://stackoverflow.com/users/15104986/roberto64'}",False,229,,2,0,1614679650,1613511920,66232630,CC BY-SA 4.0,https://stackoverflow.com/questions/66232630/c-opc-client-opcgroup-syncwrite-sometimes-fails,c# OPC client : OPCGroup.SyncWrite sometimes fails,1613723112.0,,,
693,"['c#', 'reflection', 'timezone', 'utc', 'propertyinfo']","{'account_id': 7359009, 'reputation': 16, 'user_id': 5602817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5800fa04087d61a31e8296ba169f0529?s=256&d=identicon&r=PG&f=1', 'display_name': 'PPN', 'link': 'https://stackoverflow.com/users/5602817/ppn'}",False,162,,0,0,1614679200,1613043530,66154017,CC BY-SA 4.0,https://stackoverflow.com/questions/66154017/how-to-find-all-datetime-properties-of-anonymous-object,How to find all DateTime properties of anonymous object?,1614679200.0,,,
694,"['c#', 'asp.net-core', 'dependency-injection', 'inversion-of-control']","{'account_id': 19711512, 'reputation': 429, 'user_id': 14431930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35e59c151a1c0a8070c517e6600eef35?s=256&d=identicon&r=PG&f=1', 'display_name': 'AndyP', 'link': 'https://stackoverflow.com/users/14431930/andyp'}",True,1668,66264937.0,1,0,1614676281,1613665526,66263977,CC BY-SA 4.0,https://stackoverflow.com/questions/66263977/how-to-avoid-using-using-buildserviceprovider-method-at-multiple-places,How to avoid using using BuildServiceProvider method at multiple places?,1614651977.0,,,
695,"['c#', '.net-core', 'automapper']","{'account_id': 11574102, 'reputation': 91, 'user_id': 8480005, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f651399b9d24544216a8ee3a275ce9c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'lukasbear', 'link': 'https://stackoverflow.com/users/8480005/lukasbear'}",False,159,,1,2,1614675115,1614250840,66367219,CC BY-SA 4.0,https://stackoverflow.com/questions/66367219/automapper-mapping-collection-of-the-same-types-not-using-mapping-profile,AutoMapper - Mapping collection of the same types not using mapping profile,1614675115.0,,,
696,"['c#', 'azure-servicebus-queues']","{'account_id': 5143995, 'reputation': 2467, 'user_id': 4120474, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/a29d97551bb7f27c5a8c7371551ac651?s=256&d=identicon&r=PG&f=1', 'display_name': 'j4rey', 'link': 'https://stackoverflow.com/users/4120474/j4rey'}",False,25,,1,0,1614674306,1613025869,66149941,CC BY-SA 4.0,https://stackoverflow.com/questions/66149941/cancel-session-servicebus-consumer-actvity-from-publisher,Cancel Session ServiceBus consumer actvity from publisher,,,,
697,"['c#', 'uwp', 'tcpclient']","{'account_id': 15915371, 'reputation': 105, 'user_id': 11484105, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98edcde839b1f1a873610424fdef5edd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Feri', 'link': 'https://stackoverflow.com/users/11484105/feri'}",True,112,66435920.0,1,0,1614674245,1614520136,66409762,CC BY-SA 4.0,https://stackoverflow.com/questions/66409762/how-can-get-data-from-streamsocketlistener-in-uwp,How can get Data from StreamSocketListener in UWP?,1614537601.0,,,
698,"['c#', 'dictionary', 'protocol-buffers', 'automapper']","{'account_id': 1701380, 'reputation': 147, 'user_id': 1561344, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/fa0fbe6b7931a40f295b845873f19196?s=256&d=identicon&r=PG', 'display_name': 'Srikanth', 'link': 'https://stackoverflow.com/users/1561344/srikanth'}",False,322,,0,1,1614672977,1614361732,66390553,CC BY-SA 4.0,https://stackoverflow.com/questions/66390553/mapping-from-idictionarystring-string-to-protobuf-mapstring-string,"Mapping from IDictionary&lt;string, string&gt; to protobuf map&lt;string, string&gt;",1614672977.0,,,
699,"['c#', 'wpf', 'user-interface', 'async-await', 'entity-framework-6']","{'account_id': 20735130, 'reputation': 53, 'user_id': 15226142, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30ca5766823f30a6640b9ade695ad9ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'SevenSins', 'link': 'https://stackoverflow.com/users/15226142/sevensins'}",True,191,66239494.0,1,0,1614670347,1613553063,66238855,CC BY-SA 4.0,https://stackoverflow.com/questions/66238855/wpf-ui-locking-up-during-database-operations-ef6-async-await,"WPF - UI locking up during Database operations (EF6, async/await)",1614670347.0,,,
700,"['c#', 'xamarin.forms']","{'account_id': 20714468, 'reputation': 167, 'user_id': 15210283, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-p2N1Zp4FP0g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmVbEnDlHDBVYLYJVrnaK8T-ff60w/s96-c/photo.jpg?sz=256', 'display_name': 'signalover', 'link': 'https://stackoverflow.com/users/15210283/signalover'}",False,177,,1,0,1614668565,1614372334,66392582,CC BY-SA 4.0,https://stackoverflow.com/questions/66392582/place-a-collectionview-item-centrally,Place a CollectionView item centrally,,,,
701,"['c#', 'asp.net', 'visual-studio', 'msbuild', 'nuget-package']","{'account_id': 8847540, 'reputation': 512, 'user_id': 6777301, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b0d2f70dc74f2b05ce53732ed4ec63f?s=256&d=identicon&r=PG&f=1', 'display_name': 'sm101', 'link': 'https://stackoverflow.com/users/6777301/sm101'}",True,222,66363788.0,1,-1,1614663538,1614172066,66351566,CC BY-SA 4.0,https://stackoverflow.com/questions/66351566/error-building-project-unable-to-find-assemblies-in-the-package-folder,Error building project - unable to find assemblies in the package folder,1614173672.0,,,
702,"['c#', 'asp.net-mvc', 'visual-studio', 'msbuild', 'visual-studio-2019']","{'account_id': 8847540, 'reputation': 512, 'user_id': 6777301, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b0d2f70dc74f2b05ce53732ed4ec63f?s=256&d=identicon&r=PG&f=1', 'display_name': 'sm101', 'link': 'https://stackoverflow.com/users/6777301/sm101'}",True,3072,66255884.0,1,0,1614663505,1613559566,66240579,CC BY-SA 4.0,https://stackoverflow.com/questions/66240579/project-gets-unloaded-when-opening-with-visual-studio-2019,Project gets unloaded when opening with Visual Studio 2019,1613628920.0,,,
703,"['c#', 'asp.net', 'visual-studio', 'visual-studio-2010', 'web-site-project']","{'account_id': 20830296, 'reputation': 1, 'user_id': 15299752, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjXIig6HWS3XX9NeOtrDnlGbpojRPDdTcvF9Tig1g=k-s256', 'display_name': 'Ayush Rane', 'link': 'https://stackoverflow.com/users/15299752/ayush-rane'}",False,501,,0,0,1614661442,1614496613,66406722,CC BY-SA 4.0,https://stackoverflow.com/questions/66406722/system-typeinitializationexception-the-type-initializer-for-cricapiconsoledem,System.TypeInitializationException: &#39;The type initializer for &#39;CricApiConsoleDemo.ConsumeAPISync&#39; threw an exception.&#39;,1614661442.0,,,
704,"['c#', 'json', 'ssl', 'gridview', 'uwp']","{'account_id': 6811661, 'reputation': 597, 'user_id': 5241584, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://lh3.googleusercontent.com/-BmrveBPrcFE/AAAAAAAAAAI/AAAAAAAAAA4/KObrjfbKX1A/photo.jpg?sz=256', 'display_name': 'Rose', 'link': 'https://stackoverflow.com/users/5241584/rose'}",False,37,,0,0,1614659291,1613710082,66271940,CC BY-SA 4.0,https://stackoverflow.com/questions/66271940/cannot-display-cover-in-gridview-with-untrusted-ssl-link,Cannot display cover in gridview with untrusted ssl link,1614659291.0,,,
705,"['c#', 'sql', 'entity-framework', 'linq', 'linq-to-sql']","{'account_id': 229975, 'reputation': 5029, 'user_id': 493290, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/4Vbbj.jpg?s=256&g=1', 'display_name': 'Donald N. Mafa', 'link': 'https://stackoverflow.com/users/493290/donald-n-mafa'}",True,49,66433071.0,2,0,1614657101,1614245961,66365981,CC BY-SA 4.0,https://stackoverflow.com/questions/66365981/how-to-use-linq-to-query-a-table-dependent-on-where-a-user-belongs-to-another-ta,How to use Linq to query a table dependent on where a user belongs to another table,1614246589.0,,,
706,"['c#', 'discord', 'dsharp+']","{'account_id': 20622667, 'reputation': 33, 'user_id': 15139320, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiMZXbCNebOa7vbKByzi5GQ9D6zoBA9NmHgW3kg=k-s256', 'display_name': 'REtangle', 'link': 'https://stackoverflow.com/users/15139320/retangle'}",True,523,66390979.0,1,3,1614653546,1612375463,66033183,CC BY-SA 4.0,https://stackoverflow.com/questions/66033183/is-there-a-way-to-change-command-prefix-without-restarting-a-bot-for-changes-to,Is there a way to change command prefix without restarting a bot for changes to take action? (DSharpPlus),,,,
707,"['c#', 'winforms', 'handler', 'cefsharp', 'mousedown']","{'account_id': 5940553, 'reputation': 81, 'user_id': 4671946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3c68ed925f7e69e8eea73b1fae7af03?s=256&d=identicon&r=PG&f=1', 'display_name': 'Flint', 'link': 'https://stackoverflow.com/users/4671946/flint'}",True,2825,66431326.0,1,1,1614642488,1613856664,66296771,CC BY-SA 4.0,https://stackoverflow.com/questions/66296771/cefsharp-browser-isnt-firing-any-mouse-events-in-c-winforms-app,CefSharp browser isn&#39;t firing any Mouse-Events in C# WinForms app,,,,
708,"['c#', 'dictionary']","{'account_id': 3615208, 'reputation': 3300, 'user_id': 3015268, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/K2RwN.jpg?s=256&g=1', 'display_name': 'bakalolo', 'link': 'https://stackoverflow.com/users/3015268/bakalolo'}",True,89,66395171.0,2,0,1614638974,1614394280,66395142,CC BY-SA 4.0,https://stackoverflow.com/questions/66395142/index-twice-in-dictionary-c,Index twice in dictionary C#,1614638974.0,,,
709,"['c#', 'image-processing', 'uwp', 'kinect', 'depth-buffer']","{'account_id': 18990243, 'reputation': 11, 'user_id': 13859683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/194d798b6e5ec7d402169b8bb8f0d1bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peri', 'link': 'https://stackoverflow.com/users/13859683/peri'}",True,81,66430550.0,1,0,1614637374,1613859373,66297100,CC BY-SA 4.0,https://stackoverflow.com/questions/66297100/kinect-v2-uwp-how-to-calculate-distance-from-user,Kinect V2 UWP How to calculate distance from user,1614522725.0,,,
710,"['c#', 'multithreading', 'powershell', 'runspace']","{'account_id': 2935042, 'reputation': 248, 'user_id': 2514200, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/325b4d4948f4307d2583aaead4dd0612?s=256&d=identicon&r=PG', 'display_name': 'Jomasdf', 'link': 'https://stackoverflow.com/users/2514200/jomasdf'}",True,208,66405283.0,1,4,1614635453,1614468814,66404460,CC BY-SA 4.0,https://stackoverflow.com/questions/66404460/powershell-threading-vs-c-threading,Powershell threading vs C# threading,1614635453.0,,,
711,"['c#', 'android', 'unity3d']","{'account_id': 20820105, 'reputation': 15, 'user_id': 15294758, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QzNzK.jpg?s=256&g=1', 'display_name': 'Hope1_', 'link': 'https://stackoverflow.com/users/15294758/hope1'}",True,32,66429052.0,1,-1,1614629795,1614412899,66396762,CC BY-SA 4.0,https://stackoverflow.com/questions/66396762/is-it-possible-to-organize-the-display-of-all-the-notifications-on-the-smartphon,is it possible to organize the display of all the notifications on the smartphone using a button without leaving the application?,,,,
712,"['c#', 'ref', 'nullable-reference-types']","{'account_id': 115694, 'reputation': 4158, 'user_id': 303662, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/Me4lE.png?s=256&g=1', 'display_name': 'Ell', 'link': 'https://stackoverflow.com/users/303662/ell'}",True,168,,2,4,1614628572,1614330412,66382937,CC BY-SA 4.0,https://stackoverflow.com/questions/66382937/c-infer-nullability-of-member-assigned-through-ref-parameter-during-constructio,C# Infer Nullability of Member Assigned Through Ref Parameter During Construction,1614331116.0,,,
713,"['c#', 'raspberry-pi', 'arm', 'simd', 'neon']","{'account_id': 473686, 'reputation': 3490, 'user_id': 882936, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/e060c12066707b5d2844dc15cbc20366?s=256&d=identicon&r=PG', 'display_name': 'Ivan Koshelev', 'link': 'https://stackoverflow.com/users/882936/ivan-koshelev'}",True,468,66361148.0,2,3,1614627321,1614203313,66359310,CC BY-SA 4.0,https://stackoverflow.com/questions/66359310/can-i-use-net-simd-on-raspberry-pi-4,Can I use .NET SIMD on Raspberry Pi 4?,1614443208.0,,,
714,"['c#', '.net', 'file-io', 'thread-safety']","{'account_id': 451131, 'reputation': 6292, 'user_id': 846844, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/5iC1B.png?s=256&g=1', 'display_name': 'Hoppe', 'link': 'https://stackoverflow.com/users/846844/hoppe'}",False,294,,1,0,1614625612,1612900636,66126188,CC BY-SA 4.0,https://stackoverflow.com/questions/66126188/multiple-threads-safely-append-a-single-file,Multiple threads safely append a single file,1614625612.0,,,
715,"['c#', 'asp.net', 'json', '.net', 'ado.net']","{'account_id': 1037250, 'reputation': 2504, 'user_id': 1044169, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/7ef11077a814040eeb098b4a18bbcd71?s=256&d=identicon&r=PG', 'display_name': 'user1044169', 'link': 'https://stackoverflow.com/users/1044169/user1044169'}",True,317,66403585.0,1,2,1614624865,1614447998,66401700,CC BY-SA 4.0,https://stackoverflow.com/questions/66401700/serialize-datatable-including-rowerror-and-column-errors,Serialize DataTable including RowError and &quot;column errors&quot;,1614624865.0,,,
716,"['c#', '.net']","{'account_id': 1030047, 'reputation': 2427, 'user_id': 1038554, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d848e0ba9a156cce66a9cbbcbedf35c1?s=256&d=identicon&r=PG', 'display_name': 'Fylix', 'link': 'https://stackoverflow.com/users/1038554/fylix'}",False,129,,0,0,1614624293,1614365267,66391250,CC BY-SA 4.0,https://stackoverflow.com/questions/66391250/can-cache-control-affect-session-timeout,Can cache-control affect Session.Timeout?,1614624293.0,,,
717,"['c#', '.net', 'wpf', 'data-binding', 'treeview']","{'account_id': 20559343, 'reputation': 7, 'user_id': 15090188, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-mwlq0QzREfc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckghem5XhPWNjXhV3RGrOxHv3sNXg/s96-c/photo.jpg?sz=256', 'display_name': 'Somanna M S', 'link': 'https://stackoverflow.com/users/15090188/somanna-m-s'}",False,27,,1,-1,1614622175,1614431146,66399103,CC BY-SA 4.0,https://stackoverflow.com/questions/66399103/bind-treeview-item-header-to-a-wrappanels-selected-childs-content,Bind TreeView Item header to a WrapPanel&#39;s selected child&#39;s content,,,,
718,"['javascript', 'c#', 'asp.net', 'xml', 'file']","{'account_id': 20120068, 'reputation': 417, 'user_id': 14754707, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikuhkkY-RU5lM-sHkQra-b5fUKcDcxu3haI-n1=k-s256', 'display_name': 'Gunnarhawk', 'link': 'https://stackoverflow.com/users/14754707/gunnarhawk'}",True,111,66427186.0,1,0,1614621445,1612544493,66067458,CC BY-SA 4.0,https://stackoverflow.com/questions/66067458/where-can-i-store-an-xml-file-for-the-browser-to-read-using-asp-net-mcv,Where can I store an XML file for the browser to read using ASP.Net MCV,1612544912.0,,,
719,['c#'],"{'account_id': 1053816, 'reputation': 3603, 'user_id': 1056987, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9918c3f2d7519c46c8410c7898a6df27?s=256&d=identicon&r=PG', 'display_name': 'MMK', 'link': 'https://stackoverflow.com/users/1056987/mmk'}",True,139,66390988.0,1,-1,1614619982,1614360196,66390241,CC BY-SA 4.0,https://stackoverflow.com/questions/66390241/merging-csv-files-based-on-id,Merging Csv files based on ID,1614619982.0,,,
720,"['c#', '.net']","{'account_id': 14057878, 'reputation': 53, 'user_id': 10154728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e7eb888d324be591404260c7be23ed4?s=256&d=identicon&r=PG&f=1', 'display_name': 'User404', 'link': 'https://stackoverflow.com/users/10154728/user404'}",True,455,66426831.0,1,1,1614619953,1614355084,66388980,CC BY-SA 4.0,https://stackoverflow.com/questions/66388980/autofac-ihttpclientfactory-multithreading,Autofac - IHTTPClientFactory multithreading,1614356086.0,,,
721,"['c#', 'html', 'jquery', 'asp.net', 'datatables']","{'account_id': 7375963, 'reputation': 1391, 'user_id': 5614566, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/pPd2Q.jpg?s=256&g=1', 'display_name': 'PK-1825', 'link': 'https://stackoverflow.com/users/5614566/pk-1825'}",False,433,,1,0,1614617273,1614334584,66383909,CC BY-SA 4.0,https://stackoverflow.com/questions/66383909/how-to-apply-jquery-datatables-to-gridview-for-large-data1000-in-asp-net-c,How to apply JQuery DataTables to Gridview for large data(&gt;1000) in asp.net c#?,1614337154.0,,,
722,"['c#', 'selenium', 'app-config']","{'account_id': 17149129, 'reputation': 303, 'user_id': 12411452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5ec2cd5b4e8742edb18a98208a0077c?s=256&d=identicon&r=PG&f=1', 'display_name': 'dev_in_training', 'link': 'https://stackoverflow.com/users/12411452/dev-in-training'}",False,579,,2,0,1614615459,1614443954,66401025,CC BY-SA 4.0,https://stackoverflow.com/questions/66401025/how-can-i-use-app-config-to-store-urls-and-retrieve-the-urls-in-testing-selenium,How can I use App.config to store urls and retrieve the urls in testing Selenium tests with C#?,1614615459.0,,,
