,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from
174,"['reactjs', 'typescript', 'types']","{'account_id': 17900248, 'reputation': 109, 'user_id': 13004656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8a51867f48a3678a576c42da88450ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vegeta', 'link': 'https://stackoverflow.com/users/13004656/vegeta'}",True,466,,1,1,1644424548,1626063892,68341893,CC BY-SA 4.0,https://stackoverflow.com/questions/68341893/react-with-typescript-type-missing-the-following-properties-from-type,React with typescript - Type {} missing the following properties from type,1644424548.0,,,
175,"['typescript', 'npm']","{'account_id': 64601, 'reputation': 13192, 'user_id': 190625, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/d068edea1bead593aef5840dff0d500a?s=256&d=identicon&r=PG', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/190625/richard'}",True,218,68316441.0,3,1,1644355926,1625830956,68316176,CC BY-SA 4.0,https://stackoverflow.com/questions/68316176/how-to-import-this-javascript-library,How to import this JavaScript library?,1644355926.0,,,
176,"['reactjs', 'typescript', 'antd']","{'account_id': 5243931, 'reputation': 568, 'user_id': 4863162, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/8BPdE.jpg?s=256&g=1', 'display_name': 'jarwin', 'link': 'https://stackoverflow.com/users/4863162/jarwin'}",False,1402,,1,0,1644332771,1627001225,68492872,CC BY-SA 4.0,https://stackoverflow.com/questions/68492872/how-to-type-the-name-html-attribute-to-ant-design-select,How to type the &#39;name&#39; html attribute to ant design select?,,,,
177,"['angular', 'typescript', 'chart.js', 'ng2-charts']","{'account_id': 21878968, 'reputation': 95, 'user_id': 16167598, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjanVIjW8px44IkbC6YnEJHhSwM_639GmIz0Jx-Ng=k-s256', 'display_name': 'Mahfuz Shuvo', 'link': 'https://stackoverflow.com/users/16167598/mahfuz-shuvo'}",True,6651,68250314.0,1,5,1644321711,1625402635,68244839,CC BY-SA 4.0,https://stackoverflow.com/questions/68244839/error-ts2322-type-string-is-not-assignable-to-type-keyof-charttyperegistry,error TS2322: Type &#39;string&#39; is not assignable to type &#39;keyof ChartTypeRegistry&#39;,1644321711.0,,,
178,"['javascript', 'reactjs', 'typescript', 'next.js']","{'account_id': 16883461, 'reputation': 95, 'user_id': 12208874, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAzFNo0lQlOEDpxbbpcdo1_JwasG5_j8JrF_X1l9g=k-s256', 'display_name': 'ukuyoma theophilus', 'link': 'https://stackoverflow.com/users/12208874/ukuyoma-theophilus'}",True,3289,,2,2,1644214733,1626964945,68486860,CC BY-SA 4.0,https://stackoverflow.com/questions/68486860/type-error-type-string-is-not-assignable-to-type-colors,Type error: Type &#39;string&#39; is not assignable to type &#39;Colors&#39;,,,,
179,"['typescript', 'graphql', 'apollo-server']","{'account_id': 20330835, 'reputation': 1241, 'user_id': 14912872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/edcd10f5b20fe4f2d84181044cccbf22?s=256&d=identicon&r=PG&f=1', 'display_name': 'SlothOverlord', 'link': 'https://stackoverflow.com/users/14912872/slothoverlord'}",True,224,70985860.0,1,0,1643975141,1627385968,68544158,CC BY-SA 4.0,https://stackoverflow.com/questions/68544158/how-do-i-get-args-typescript-types-from-graphql-query-and-mutation-fields,How do I get args typescript types from graphql query and mutation fields?,,,,
180,"['node.js', 'typescript', 'mongodb', 'mongoose', 'mongoose-schema']","{'account_id': 22175431, 'reputation': 128, 'user_id': 16420081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f14d35c2545668e7d2316a55a235c625?s=256&d=identicon&r=PG&f=1', 'display_name': 'Parth Shah', 'link': 'https://stackoverflow.com/users/16420081/parth-shah'}",True,2085,68579205.0,1,0,1643806696,1627550764,68573409,CC BY-SA 4.0,https://stackoverflow.com/questions/68573409/how-to-insert-data-in-mongodb-using-mongoose-in-typescript,How to insert data in mongodb using mongoose in typescript?,1643806696.0,,,
181,"['javascript', 'reactjs', 'typescript', 'jestjs', 'react-testing-library']","{'account_id': 8117218, 'reputation': 2202, 'user_id': 6115336, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-oZqNVt7xZH4/AAAAAAAAAAI/AAAAAAAAAVY/s2pn_HnuvKc/photo.jpg?sz=256', 'display_name': 'Lucas', 'link': 'https://stackoverflow.com/users/6115336/lucas'}",False,313,,0,3,1643711671,1626616184,68429745,CC BY-SA 4.0,https://stackoverflow.com/questions/68429745/dont-know-which-tests-are-failing-with-typeerror-cannot-read-property-create,Don&#39;t know which tests are failing with `TypeError: Cannot read property &#39;createEvent&#39; of null`,,,,
182,"['angular', 'typescript', 'angular-material']","{'account_id': 12533925, 'reputation': 1, 'user_id': 9121163, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/966ee20b60dc4ba35c5b4d84e36812be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jhon Caylog', 'link': 'https://stackoverflow.com/users/9121163/jhon-caylog'}",True,762,,2,0,1643616466,1625829497,68315894,CC BY-SA 4.0,https://stackoverflow.com/questions/68315894/how-to-change-color-in-angular-based-on-value,How to change color in angular based on value?,1640772092.0,,,
183,"['typescript', 'namespaces']","{'account_id': 16324117, 'reputation': 848, 'user_id': 11789111, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/T7Y7t.jpg?s=256&g=1', 'display_name': 'undefined', 'link': 'https://stackoverflow.com/users/11789111/undefined'}",True,884,,2,3,1643214051,1625471903,68252536,CC BY-SA 4.0,https://stackoverflow.com/questions/68252536/typescript-how-to-declare-namespace-with-import-statement,Typescript: how to declare namespace with import statement?,,,,
184,"['typescript', 'graphql', 'mikro-orm']","{'account_id': 19204350, 'reputation': 31, 'user_id': 14031585, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/E66tx.jpg?s=256&g=1', 'display_name': 'Sahil Shaheen', 'link': 'https://stackoverflow.com/users/14031585/sahil-shaheen'}",False,324,,1,1,1643190267,1627730962,68601664,CC BY-SA 4.0,https://stackoverflow.com/questions/68601664/how-to-type-the-where-argument-in-find-operation-when-querying-using-mikro-orm,How to type the where argument in find operation when querying using Mikro-ORM?,,,,
185,"['reactjs', 'typescript', 'ionic-framework', 'async-await', 'ecmascript-2017']","{'account_id': 3928971, 'reputation': 346, 'user_id': 6251097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb1197eebae9b05227aa88e81ee6419e?s=256&d=identicon&r=PG', 'display_name': 'LoyalPotato', 'link': 'https://stackoverflow.com/users/6251097/loyalpotato'}",True,724,,1,2,1643168153,1626710022,68443510,CC BY-SA 4.0,https://stackoverflow.com/questions/68443510/how-to-support-top-level-awaits-in-typescript,How to support top-level awaits in typescript?,,,,
186,"['node.js', 'angular', 'typescript', 'webpack']","{'account_id': 14275658, 'reputation': 27, 'user_id': 13101518, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-n-3hv-2tKz0/AAAAAAAAAAI/AAAAAAAAAK4/4kJUlAkK22c/photo.jpg?sz=256', 'display_name': 'Yordy Mora', 'link': 'https://stackoverflow.com/users/13101518/yordy-mora'}",True,3224,68856459.0,4,0,1643125019,1627073382,68504916,CC BY-SA 4.0,https://stackoverflow.com/questions/68504916/module-parse-failed-identifier-%c9%b5ngcc0-has-already-been-declared-angular,Module parse failed: Identifier &#39;ɵngcc0&#39; has already been declared ANGULAR,,,,
187,"['angular', 'typescript', 'ngx-cookie-service']","{'account_id': 14820418, 'reputation': 75, 'user_id': 10702940, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-C0CmTcI5ODw/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-iFwPOY5MxKKyH-iULXAhfYFHthag/mo/photo.jpg?sz=256', 'display_name': 'Ninoos Al Katoni', 'link': 'https://stackoverflow.com/users/10702940/ninoos-al-katoni'}",True,4789,68598663.0,2,3,1643122445,1627696285,68598486,CC BY-SA 4.0,https://stackoverflow.com/questions/68598486/cannot-find-module-ngx-cookie-service,Cannot find module &#39;ngx-cookie-service&#39;,1628705576.0,,,
188,"['typescript', 'eslint', 'tsc', 'tsserver']","{'account_id': 129302, 'reputation': 3315, 'user_id': 327786, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/ZmpBr.jpg?s=256&g=1', 'display_name': 'TlmaK0', 'link': 'https://stackoverflow.com/users/327786/tlmak0'}",True,172,70846044.0,1,3,1643102048,1625151952,68212653,CC BY-SA 4.0,https://stackoverflow.com/questions/68212653/is-there-a-way-to-show-visual-code-tsserver-suggestions-like-ts80007-with-tsc,Is there a way to show Visual Code (tsserver) suggestions like TS80007 with tsc command (or other)?,,,,
189,"['typescript', 'events', 'types', 'publish-subscribe']","{'account_id': 538579, 'reputation': 10253, 'user_id': 962155, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/21cdfd3803c95105f4437fbe9d2f97fe?s=256&d=identicon&r=PG', 'display_name': 'Ryan Peschel', 'link': 'https://stackoverflow.com/users/962155/ryan-peschel'}",True,1251,,2,1,1642874257,1625713564,68295113,CC BY-SA 4.0,https://stackoverflow.com/questions/68295113/how-to-implement-the-publish-subscribe-pattern-in-typescript,How to implement the publish-subscribe pattern in TypeScript?,,,,
190,"['typescript', 'next.js', 'tailwind-css']","{'account_id': 4211920, 'reputation': 79, 'user_id': 3449361, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/FxO7V.jpg?s=256&g=1', 'display_name': 'Sandhi', 'link': 'https://stackoverflow.com/users/3449361/sandhi'}",True,2690,,3,4,1642542762,1626418570,68404723,CC BY-SA 4.0,https://stackoverflow.com/questions/68404723/how-to-move-styles-folder-to-src-folder-in-nextjs-typescript-with-tailwindcss,How to move styles folder to src folder in nextjs typescript with tailwindcss?,,,,
191,"['reactjs', 'typescript', 'deck.gl']","{'account_id': 7650868, 'reputation': 1773, 'user_id': 5799673, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f1eb668cc8e910aba87ad3d0502d7da0?s=256&d=identicon&r=PG&f=1', 'display_name': 'ebbishop', 'link': 'https://stackoverflow.com/users/5799673/ebbishop'}",True,292,68562940.0,1,1,1642507810,1627313561,68532651,CC BY-SA 4.0,https://stackoverflow.com/questions/68532651/react-deck-gl-add-default-props-to-each-child-component,React &amp; Deck.GL: Add default props to each child component,1627323411.0,,,
192,"['typescript', 'interface']","{'account_id': 14956008, 'reputation': 55, 'user_id': 10797290, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-HzBt6xoT8kU/AAAAAAAAAAI/AAAAAAAABYM/mfyuNWIbXvg/photo.jpg?sz=256', 'display_name': 'youssef abdulaziz', 'link': 'https://stackoverflow.com/users/10797290/youssef-abdulaziz'}",True,2374,68241604.0,3,2,1642501902,1625366349,68241262,CC BY-SA 4.0,https://stackoverflow.com/questions/68241262/typescript-interface-syntaxerror-unexpected-identifier-at-interface-name,Typescript Interface SyntaxError: Unexpected identifier at interface name,,,,
193,"['reactjs', 'typescript', 'material-ui']","{'account_id': 10748711, 'reputation': 497, 'user_id': 7941823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e6d81dfe1e2190ad677f5314db50be9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Francisco Martin', 'link': 'https://stackoverflow.com/users/7941823/francisco-martin'}",True,3800,68433584.0,1,7,1642474095,1626619377,68430166,CC BY-SA 4.0,https://stackoverflow.com/questions/68430166/how-to-add-custom-colors-name-on-material-ui-with-typescript,How to add custom colors name on Material UI with TypeScript?,,,,
194,"['typescript', 'fast-csv']","{'account_id': 1109019, 'reputation': 4358, 'user_id': 1099823, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/6lpto.png?s=256&g=1', 'display_name': 'Interlated', 'link': 'https://stackoverflow.com/users/1099823/interlated'}",True,246,70748239.0,1,1,1642458541,1625300953,68234537,CC BY-SA 4.0,https://stackoverflow.com/questions/68234537/with-fast-csv-how-on-data-invalid-how-do-i-access-the-error-object,"With fast-csv how on data-invalid, how do I access the error object?",,,,
195,['typescript'],"{'account_id': 22273087, 'reputation': 1, 'user_id': 16502734, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9110eb40497893ed37b6cd0e210fcf7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'JMMC', 'link': 'https://stackoverflow.com/users/16502734/jmmc'}",False,218,,1,0,1642400058,1626956124,68484675,CC BY-SA 4.0,https://stackoverflow.com/questions/68484675/element-implicitly-has-an-any-type-because-expression-of-type-hot-cant-be,Element implicitly has an &#39;any&#39; type because expression of type &#39;&quot;hot&quot;&#39; can&#39;t be used to index type &#39;NodeModule&#39;,,,,
196,"['javascript', 'reactjs', 'typescript', 'webpack', 'webpack-dev-server']","{'account_id': 1142427, 'reputation': 965, 'user_id': 1693605, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/79f02c080f9fb680e0493500dcbcce0a?s=256&d=identicon&r=PG', 'display_name': 'Jase', 'link': 'https://stackoverflow.com/users/1693605/jase'}",True,933,,2,3,1642271672,1625831574,68316320,CC BY-SA 4.0,https://stackoverflow.com/questions/68316320/module-not-found-did-you-mean-js,"Module not found, did you mean &quot;*js&quot;?",1625840806.0,,,
197,"['node.js', 'typescript', 'fetch-api', 'node-fetch']","{'account_id': 12528866, 'reputation': 53, 'user_id': 9117755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/816c80847de57f99062d5981c1a9c6f8?s=256&d=identicon&r=PG', 'display_name': 'shuri', 'link': 'https://stackoverflow.com/users/9117755/shuri'}",True,2573,69542537.0,1,1,1642189687,1627644285,68590171,CC BY-SA 4.0,https://stackoverflow.com/questions/68590171/streaming-response-body-to-file-in-typescript-property-pipe-does-not-exist-on,Streaming response body to file in typescript: Property &#39;pipe&#39; does not exist on type &#39;ReadableStream&lt;Uint8Array&gt;&#39;,1642189687.0,,,
198,"['javascript', 'typescript', 'this']","{'account_id': 18228116, 'reputation': 21, 'user_id': 13267511, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-3VsOaogfAy0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPeSmzbiuaVqpbLkL9pZzgfJth5pQ/photo.jpg?sz=256', 'display_name': 'Abhay Jaiswal', 'link': 'https://stackoverflow.com/users/13267511/abhay-jaiswal'}",False,1159,,1,1,1642131752,1625664061,68286869,CC BY-SA 4.0,https://stackoverflow.com/questions/68286869/working-of-a-autobind-decorator-in-typescript,Working of a Autobind Decorator in typescript?,1625825543.0,,,
199,"['typescript', 'vue.js', 'nuxt.js']","{'account_id': 13765629, 'reputation': 1580, 'user_id': 9934276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1988d896b4f055f5576f745f1ab1ff1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beginner', 'link': 'https://stackoverflow.com/users/9934276/beginner'}",True,137,68394659.0,1,0,1642079830,1626354716,68394505,CC BY-SA 4.0,https://stackoverflow.com/questions/68394505/import-composition-api,Import composition api,1642079830.0,,,
200,"['node.js', 'typescript', 'nestjs', 'npx', 'ts-node-dev']","{'account_id': 14206439, 'reputation': 21745, 'user_id': 10262805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zQvN3.jpg?s=256&g=1', 'display_name': 'Yilmaz', 'link': 'https://stackoverflow.com/users/10262805/yilmaz'}",True,3471,,1,7,1642058394,1627442194,68553945,CC BY-SA 4.0,https://stackoverflow.com/questions/68553945/ts-node-dev-runs-into-an-error-cannot-find-module-typescript,ts-node-dev runs into an error: &quot;Cannot find module &#39;typescript&#39;&quot;,1642058394.0,,,
201,"['typescript', 'mongodb', 'mongoose', 'nestjs', 'mongoose-schema']","{'account_id': 18402748, 'reputation': 3, 'user_id': 13405358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adf97502a1d11865ba93e9b187797c24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jędrzej Tymiec', 'link': 'https://stackoverflow.com/users/13405358/j%c4%99drzej-tymiec'}",True,458,,1,0,1642057607,1625572252,68270048,CC BY-SA 4.0,https://stackoverflow.com/questions/68270048/mongo-schema-creates-empty-object-with-id,mongo schema creates empty object with id,,,,
202,"['typescript', 'graphql', 'prisma', 'nexus-prisma']","{'account_id': 21250927, 'reputation': 191, 'user_id': 15633155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1712f7c19fc1867aa138d3a6ae2fb66?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nenad', 'link': 'https://stackoverflow.com/users/15633155/nenad'}",True,408,,1,1,1641740629,1625737952,68299326,CC BY-SA 4.0,https://stackoverflow.com/questions/68299326/recursively-convert-object-items-that-are-equal-to-null-to-undefined,Recursively convert object items that are equal to null to undefined,,,,
203,"['reactjs', 'typescript', 'webpack']","{'account_id': 16565696, 'reputation': 623, 'user_id': 11970350, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--7EdAbNTUsY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc20u-4sfIJ3Qs5zx_907pSjmPPZw/photo.jpg?sz=256', 'display_name': 'ABC', 'link': 'https://stackoverflow.com/users/11970350/abc'}",True,1574,,2,1,1641560659,1626540439,68422492,CC BY-SA 4.0,https://stackoverflow.com/questions/68422492/how-to-use-js-jsx-files-in-a-typescriptwebpack-project,How to use js/jsx files in a typescript+webpack project?,1626540869.0,,,
204,"['typescript', 'eslint', 'customization', 'abstract-syntax-tree']","{'account_id': 11755365, 'reputation': 135, 'user_id': 8646980, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/941e31559a7483efa85d07ac15f2e372?s=256&d=identicon&r=PG&f=1', 'display_name': 'skdadle', 'link': 'https://stackoverflow.com/users/8646980/skdadle'}",True,263,,1,0,1641486769,1627303173,68529998,CC BY-SA 4.0,https://stackoverflow.com/questions/68529998/how-to-isolate-constructor-parameters-when-writing-custom-eslint-rule-for-typesc,how to isolate constructor parameters when writing custom ESlint rule for Typescript,,,,
205,"['node.js', 'typescript', 'postgresql', 'multithreading', 'knex.js']","{'account_id': 4870803, 'reputation': 405, 'user_id': 3927415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3927415', 'link': 'https://stackoverflow.com/users/3927415/user3927415'}",True,381,68546445.0,2,0,1641416231,1627394483,68546350,CC BY-SA 4.0,https://stackoverflow.com/questions/68546350/can-i-use-one-connection-to-postgresql-and-use-it-to-make-concurrent-queries,Can I use one connection to postgresql and use it to make concurrent queries?,1641416231.0,,,
206,"['typescript', 'next.js', 'server-side-rendering']","{'account_id': 19321311, 'reputation': 11, 'user_id': 14124953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68bcb40732c093881539a1cde242058b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anxo00', 'link': 'https://stackoverflow.com/users/14124953/anxo00'}",False,47,,0,1,1641366254,1626601735,68427904,,https://stackoverflow.com/questions/68427904/getserversideprops-query-variable-type-string-is-not-assignable-to-type-str,getServerSideProps query variable type &quot;string[]&quot; is not assignable to type &#39;string&#39;,1641366254.0,1626634398.0,Duplicate,
207,"['typescript', 'vercel', 'swr']","{'account_id': 16743010, 'reputation': 436, 'user_id': 12720875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a4f018f09d652d28ea9cb2e5d29d3ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bryan Lumbantobing', 'link': 'https://stackoverflow.com/users/12720875/bryan-lumbantobing'}",False,952,,1,-1,1641300518,1625916785,68327301,CC BY-SA 4.0,https://stackoverflow.com/questions/68327301/useinfiniteswr-with-axios-and-typescript,useInfiniteSWR with axios and typescript,,,,
208,"['angular', 'typescript']","{'account_id': 22104201, 'reputation': 1, 'user_id': 16360179, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzkwbzL2FeZDm7tdCuBWPJMG_yzhCuOJ9ueGIYp=k-s256', 'display_name': 'Ziyad hr', 'link': 'https://stackoverflow.com/users/16360179/ziyad-hr'}",True,3198,,3,0,1641285350,1625161273,68214719,CC BY-SA 4.0,https://stackoverflow.com/questions/68214719/angular-this-type-is-not-supported-as-injection-token,Angular : This type is not supported as injection token,1625164299.0,,,
209,"['typescript', 'typescript-decorator']","{'account_id': 9903234, 'reputation': 87, 'user_id': 7408027, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh4.googleusercontent.com/-GnnbUwCdwHg/AAAAAAAAAAI/AAAAAAAAAGg/8sifKVGiDi8/photo.jpg?sz=256', 'display_name': '&#193;ngel Barrios', 'link': 'https://stackoverflow.com/users/7408027/%c3%81ngel-barrios'}",False,496,,1,0,1641258608,1625209114,68220863,CC BY-SA 4.0,https://stackoverflow.com/questions/68220863/error-cannot-find-module-when-using-decorators,Error: Cannot find module when using decorators,,,,
210,['typescript'],"{'account_id': 3268896, 'reputation': 2561, 'user_id': 2752719, 'user_type': 'registered', 'accept_rate': 26, 'profile_image': 'https://www.gravatar.com/avatar/f4c3fba95fc99a0f7cd9a28bc982daa8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/2752719/ben'}",True,1031,68403403.0,2,4,1640833399,1626393367,68401996,CC BY-SA 4.0,https://stackoverflow.com/questions/68401996/typescript-error-when-using-searchbar-from-react-native-elements,Typescript error when using SearchBar from react-native-elements,,,,
211,"['typescript', 'selenium', 'selenium-webdriver', 'protractor', 'cucumberjs']","{'account_id': 5144511, 'reputation': 1, 'user_id': 4120867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce794ae962649a458feabb61212c9a45?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rohit ', 'link': 'https://stackoverflow.com/users/4120867/rohit'}",False,326,,1,0,1640683822,1625998711,68335289,CC BY-SA 4.0,https://stackoverflow.com/questions/68335289/how-to-run-multiple-instance-of-chrome-to-run-all-the-scenarios-in-sequence-of-s,How to run Multiple instance of chrome to run all the scenarios in sequence of single feature file in protractor,1640683822.0,,,
212,"['node.js', 'typescript', 'jestjs', 'es6-modules']","{'account_id': 1201376, 'reputation': 3380, 'user_id': 1171978, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e402d5b760dcd23a56c4f91b661b4b69?s=256&d=identicon&r=PG', 'display_name': 'jamis0n', 'link': 'https://stackoverflow.com/users/1171978/jamis0n'}",True,13173,,3,19,1640536285,1627231211,68520619,CC BY-SA 4.0,https://stackoverflow.com/questions/68520619/jest-typescript-with-es-module-in-node-modules-error-must-use-import-to-load-e,Jest Typescript with ES Module in node_modules error - Must use import to load ES Module:,1627232643.0,,,
213,"['reactjs', 'typescript', 'babeljs', 'commonjs', 'rollupjs']","{'account_id': 17971617, 'reputation': 21, 'user_id': 13060214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/481a543ee378fcadd416ad5ede01c36d?s=256&d=identicon&r=PG&f=1', 'display_name': 'mickeymug', 'link': 'https://stackoverflow.com/users/13060214/mickeymug'}",False,997,,1,2,1639843757,1626508763,68418571,CC BY-SA 4.0,https://stackoverflow.com/questions/68418571/commonjs-rollup-plugin-syntax-error-when-importing-3rd-party-libraries-mostly-r,"CommonJS rollup plugin syntax error when importing 3rd party libraries, mostly related to &#39;process&#39;",,,,
214,"['javascript', 'typescript', 'dependency-injection', 'stenciljs', 'tsyringe']","{'account_id': 4322116, 'reputation': 410, 'user_id': 3529966, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/551680d9bd328c6c187ab94fe6c8282d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eridanis', 'link': 'https://stackoverflow.com/users/3529966/eridanis'}",False,1141,,1,1,1639663558,1627464213,68557711,CC BY-SA 4.0,https://stackoverflow.com/questions/68557711/registering-service-with-constructor-arguments-using-tsyringe,Registering service with constructor arguments using tsyringe,1627556049.0,,,
215,"['typescript', 'switch-statement']","{'account_id': 5768498, 'reputation': 2145, 'user_id': 4552651, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/4kzuU.png?s=256&g=1', 'display_name': 'A-S', 'link': 'https://stackoverflow.com/users/4552651/a-s'}",True,5483,69846233.0,2,2,1639467686,1625388534,68243059,CC BY-SA 4.0,https://stackoverflow.com/questions/68243059/nofallthroughcasesinswitch-explicitly-allow-fall-through,noFallthroughCasesInSwitch - explicitly allow fall through,1625492096.0,,,
216,"['node.js', 'typescript', 'mongoose']","{'account_id': 21984613, 'reputation': 45, 'user_id': 16259096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8b3184caebf1f43e5ce9de58954adab?s=256&d=identicon&r=PG&f=1', 'display_name': 'daniel45', 'link': 'https://stackoverflow.com/users/16259096/daniel45'}",False,38,,1,0,1639440114,1625688389,68292437,CC BY-SA 4.0,https://stackoverflow.com/questions/68292437/why-am-i-getting-null-in-mongoose-findone,why am i getting null in mongoose findOne,,,,
217,"['angular', 'typescript', 'npm', 'angular-cli', 'ngx-gallery']","{'account_id': 14132634, 'reputation': 91, 'user_id': 10210199, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-WuuBl2CFOiY/AAAAAAAAAAI/AAAAAAAAAPE/x022dKD1XXs/photo.jpg?sz=256', 'display_name': 'armando t', 'link': 'https://stackoverflow.com/users/10210199/armando-t'}",False,855,,3,0,1639395995,1627157653,68513516,CC BY-SA 4.0,https://stackoverflow.com/questions/68513516/i-cant-install-ngx-gallery,I can&#39;t install ngx-gallery,,,,
218,"['reactjs', 'typescript', 'material-ui', 'formik', 'formik-material-ui']","{'account_id': 22344959, 'reputation': 1, 'user_id': 16564132, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiiuWYc2wwxZLPUfTEBlD9enxxSmAAU2KUBZPiR=k-s256', 'display_name': 'juuccc', 'link': 'https://stackoverflow.com/users/16564132/juuccc'}",False,579,,1,0,1639336753,1627680471,68597262,CC BY-SA 4.0,https://stackoverflow.com/questions/68597262/formik-material-ui-keyboard-date-picker-not-formatting-text-input,Formik Material UI Keyboard Date Picker Not Formatting Text Input,,,,
219,"['node.js', 'typescript', 'amazon-web-services', 'amazon-dynamodb']","{'account_id': 1477474, 'reputation': 3384, 'user_id': 1387545, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5qBZp.jpg?s=256&g=1', 'display_name': 'Kristian Barrett', 'link': 'https://stackoverflow.com/users/1387545/kristian-barrett'}",True,3281,68358473.0,2,4,1638868557,1626162592,68358472,CC BY-SA 4.0,https://stackoverflow.com/questions/68358472/aws-dynamodb-document-client-updatecommand,AWS Dynamodb document client UpdateCommand,,,,
