,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
737,"['javascript', 'angular', 'typescript', 'electron']","{'account_id': 12579386, 'reputation': 5988, 'user_id': 9150652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5Z4vf.jpg?s=256&g=1', 'display_name': 'MauriceNino', 'link': 'https://stackoverflow.com/users/9150652/mauricenino'}",True,530,1,0,1556306790,1556305319,55873575,CC BY-SA 4.0,https://stackoverflow.com/questions/55873575/how-to-pass-variables-from-electron-to-the-angular-behind,How to pass variables from electron to the angular behind,,,,
738,"['angular', 'typescript', 'hammer.js']","{'account_id': 15823479, 'reputation': 1, 'user_id': 11417143, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZRspNs3qPfo/AAAAAAAAAAI/AAAAAAAAFZc/8rtN2dEcPl8/photo.jpg?sz=256', 'display_name': 'Eitan Lavi Haik', 'link': 'https://stackoverflow.com/users/11417143/eitan-lavi-haik'}",False,335,0,0,1556306033,1556306033,55873710,CC BY-SA 4.0,https://stackoverflow.com/questions/55873710/how-to-disable-hammer-js-mouse-events-on-angular2,How to disable hammer.js mouse events on angular2?,,,,
739,"['reactjs', 'typescript', 'redux']","{'account_id': 15720712, 'reputation': 57, 'user_id': 11343672, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-eCs4MWoDy38/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfpN9AQzXGfNyBiBufO2steeSEuHg/mo/photo.jpg?sz=256', 'display_name': 'Alec Livinghouse', 'link': 'https://stackoverflow.com/users/11343672/alec-livinghouse'}",False,182,0,0,1556305968,1556143556,55839219,CC BY-SA 4.0,https://stackoverflow.com/questions/55839219/firebaseerror-function-collectionreference-add-requires-its-first-argument-to,"FirebaseError: Function CollectionReference.add() requires its first argument to be of type object, but it was: a function",1556305968.0,,,
740,"['javascript', 'node.js', 'typescript', 'npm', 'ecmascript-6']","{'account_id': 2859650, 'reputation': 545, 'user_id': 2455162, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/27L47.jpg?s=256&g=1', 'display_name': 'greatTeacherOnizuka', 'link': 'https://stackoverflow.com/users/2455162/greatteacheronizuka'}",False,151,1,0,1556305527,1556303402,55873177,CC BY-SA 4.0,https://stackoverflow.com/questions/55873177/publish-a-library-for-client-and-node-js,Publish a library for client and node.js,,,,
741,"['html', 'angular', 'typescript']","{'account_id': 13277706, 'reputation': 153, 'user_id': 9586474, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qVajd.jpg?s=256&g=1', 'display_name': 'Jaime Ginorio', 'link': 'https://stackoverflow.com/users/9586474/jaime-ginorio'}",True,84,1,0,1556305153,1556303757,55873250,CC BY-SA 4.0,https://stackoverflow.com/questions/55873250/how-to-send-a-different-event-as-an-argument,How to send a different &#39;$event&#39; as an argument?,1556305045.0,,,
742,"['javascript', 'angular', 'typescript', 'payu']","{'account_id': 9217606, 'reputation': 5817, 'user_id': 6848233, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/ce4932ec84e19e8970d40e8c837346aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jaroslaw K.', 'link': 'https://stackoverflow.com/users/6848233/jaroslaw-k'}",False,65,1,0,1556303674,1556302412,55872990,CC BY-SA 4.0,https://stackoverflow.com/questions/55872990/how-can-i-get-components-method-real-name,How can I get component&#39;s method real name?,,,,
743,"['angular', 'typescript']","{'account_id': 15822214, 'reputation': 1, 'user_id': 11416262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e0896bbde355434fd62e4054e272f47?s=256&d=identicon&r=PG&f=1', 'display_name': 'WafuChuy', 'link': 'https://stackoverflow.com/users/11416262/wafuchuy'}",False,39,1,0,1556303506,1556287855,55869432,CC BY-SA 4.0,https://stackoverflow.com/questions/55869432/angular-http-post-by-sequence,Angular Http Post By Sequence,,,,
744,"['angular', 'typescript']","{'account_id': 15007497, 'reputation': 29, 'user_id': 10833045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41cbb36edaa468769f2e1edf3770fa99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Austin752', 'link': 'https://stackoverflow.com/users/10833045/austin752'}",False,937,1,0,1556301883,1556232471,55858584,CC BY-SA 4.0,https://stackoverflow.com/questions/55858584/patchvalue-just-does-not-work-what-does,patchValue just does not work! What does?,1556301883.0,,,
745,"['html', 'angular', 'typescript']","{'account_id': 5444163, 'reputation': 1791, 'user_id': 4331279, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c0acc3cc25e26ecde8f05c74bbb5ae73?s=256&d=identicon&r=PG&f=1', 'display_name': 'MWB', 'link': 'https://stackoverflow.com/users/4331279/mwb'}",True,1258,1,3,1556298425,1556297890,55872045,CC BY-SA 4.0,https://stackoverflow.com/questions/55872045/why-does-my-angular-app-display-the-path-of-my-html-file-and-not-its-contents,Why does my Angular app display the path of my html-file and not its contents?,1556298317.0,55872157.0,,
746,"['javascript', 'image', 'typescript', 'firebase', 'ionic-framework']","{'account_id': 10184546, 'reputation': 21, 'user_id': 7520057, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/daa2483bc43e10bcdb79aea50ffbfc1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'John S.', 'link': 'https://stackoverflow.com/users/7520057/john-s'}",True,182,1,1,1556297284,1555784754,55776515,CC BY-SA 4.0,https://stackoverflow.com/questions/55776515/how-to-set-image-format-to-upload-to-firebase-storage-ionic-3,How to set image format to upload to firebase storage (Ionic 3),1556297284.0,55820155.0,,
747,"['typescript', 'd3.js']","{'account_id': 6882183, 'reputation': 5203, 'user_id': 5288560, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/OJfXd.jpg?s=256&g=1', 'display_name': 'gpbaculio', 'link': 'https://stackoverflow.com/users/5288560/gpbaculio'}",False,91,0,0,1556297022,1556297022,55871848,CC BY-SA 4.0,https://stackoverflow.com/questions/55871848/d3-scale-in-typescript-filling-space-on-last-x-axis-item,d3 scale in typescript filling space on last x-axis item?,,,,
748,"['angular', 'typescript']","{'user_type': 'does_not_exist', 'display_name': 'user10916807'}",True,115,1,0,1556295477,1556294988,55871372,CC BY-SA 4.0,https://stackoverflow.com/questions/55871372/ngswitchcase-is-rendering-only-the-ngdefault,*ngSwitchCase is rendering only the *ngDefault,,55871499.0,,
749,"['typescript', 'types', 'casting', 'static-typing']","{'account_id': 305796, 'reputation': 1113, 'user_id': 2254402, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/503d598e07c6d9dae1ac961736daa0af?s=256&d=identicon&r=PG', 'display_name': 'heapOverflow', 'link': 'https://stackoverflow.com/users/2254402/heapoverflow'}",True,43,2,0,1556295391,1556269615,55864276,CC BY-SA 4.0,https://stackoverflow.com/questions/55864276/is-there-a-way-to-restrict-the-type-of-an-object-to-the-same-of-another-one-when,Is there a way to restrict the type of an object to the same of another one when using discriminated unions?,,55870626.0,,
750,"['reactjs', 'typescript', 'generics', 'react-redux', 'typescript-generics']","{'account_id': 365463, 'reputation': 981, 'user_id': 710395, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/0a5a323267e9e4a681a72c5ff02b1ec9?s=256&d=identicon&r=PG', 'display_name': 'Kelley van Evert', 'link': 'https://stackoverflow.com/users/710395/kelley-van-evert'}",False,253,0,1,1556294901,1556294901,55871348,CC BY-SA 4.0,https://stackoverflow.com/questions/55871348/how-to-carry-a-components-generic-definition-over-react-redux-connect,How to carry a component&#39;s generic definition over React-Redux&#39; `connect`,,,,
751,"['javascript', 'typescript', 'requirejs', 'phpstorm', 'webstorm']","{'account_id': 11983240, 'reputation': 59, 'user_id': 8768486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/254cae7074e87ea802460283e31b9c66?s=256&d=identicon&r=PG&f=1', 'display_name': 'MrNobody', 'link': 'https://stackoverflow.com/users/8768486/mrnobody'}",True,232,1,0,1556292053,1556289867,55870008,CC BY-SA 4.0,https://stackoverflow.com/questions/55870008/how-can-i-use-typescript-that-was-produced-in-webstorm-right-away-from-html,How can I use TypeScript that was produced in WebStorm right away from html?,1556291026.0,55870613.0,,
752,"['javascript', 'arrays', 'angular', 'typescript']","{'account_id': 14840505, 'reputation': 150, 'user_id': 10717402, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Fti4vlDwciI/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-juoodBsokrFona7li5LdLdCWCg4g/mo/photo.jpg?sz=256', 'display_name': 'usman saleem', 'link': 'https://stackoverflow.com/users/10717402/usman-saleem'}",False,475,2,0,1556291110,1556271784,55864893,CC BY-SA 4.0,https://stackoverflow.com/questions/55864893/how-to-remove-an-object-from-json-array-when-checkbox-is-deselected-in-angular-4,How to remove an object from JSON array when checkbox is deselected in Angular 4?,1556272877.0,,,
753,"['angular', 'typescript', 'inheritance', 'angular7', 'http-get']","{'account_id': 10658637, 'reputation': 273, 'user_id': 7847360, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10212545469060686/picture?type=large', 'display_name': 'Melvin Gruschow', 'link': 'https://stackoverflow.com/users/7847360/melvin-gruschow'}",True,740,2,0,1556290962,1556234449,55858825,CC BY-SA 4.0,https://stackoverflow.com/questions/55858825/transform-an-http-get-response-json-instance-of-typescript-model,Transform an http.get response json instance of Typescript Model,1556290962.0,,,
754,"['mysql', 'node.js', 'typescript']","{'account_id': 8706574, 'reputation': 2719, 'user_id': 9279003, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FelSP.png?s=256&g=1', 'display_name': 'Byeongin Yoon', 'link': 'https://stackoverflow.com/users/9279003/byeongin-yoon'}",True,146,1,0,1556289376,1556269696,55864294,CC BY-SA 4.0,https://stackoverflow.com/questions/55864294/how-can-i-add-custom-type-on-third-party-module,How can I add custom type on third-party module?,,55869859.0,,
755,"['angular', 'typescript', 'angular-material']","{'account_id': 10867148, 'reputation': 174, 'user_id': 7990167, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-V49uhs3L7g4/AAAAAAAAAAI/AAAAAAAAABk/Sw2lqeWX358/photo.jpg?sz=256', 'display_name': 'subhashish negi', 'link': 'https://stackoverflow.com/users/7990167/subhashish-negi'}",False,1240,0,4,1556288275,1556284457,55868438,CC BY-SA 4.0,https://stackoverflow.com/questions/55868438/to-change-the-tab-index-of-mat-stepper-using-output,to change the tab index of mat-stepper using output,1556288275.0,,,
756,['typescript'],"{'account_id': 6918797, 'reputation': 3884, 'user_id': 5312110, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/C4tvG.png?s=256&g=1', 'display_name': 'Peter Lehnhardt', 'link': 'https://stackoverflow.com/users/5312110/peter-lehnhardt'}",True,3351,2,16,1556287839,1556203275,55851952,CC BY-SA 4.0,https://stackoverflow.com/questions/55851952/typescript-interface-type-values-to-union-type,Typescript interface type values to union type,,55852096.0,,
757,"['javascript', 'html', 'css', 'angular', 'typescript']","{'account_id': 9490202, 'reputation': 457, 'user_id': 7055311, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/9ddc5dff146fac30860599c4af95a6c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bob', 'link': 'https://stackoverflow.com/users/7055311/bob'}",True,573,2,0,1556287772,1556281260,55867540,CC BY-SA 4.0,https://stackoverflow.com/questions/55867540/no-angular-animations-on-the-default-state,No Angular Animations on the default state,,55869410.0,,
758,"['reactjs', 'typescript']","{'account_id': 5797594, 'reputation': 165, 'user_id': 4572898, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/H3QPN.jpg?s=256&g=1', 'display_name': 'Adam Soto', 'link': 'https://stackoverflow.com/users/4572898/adam-soto'}",False,1493,1,-1,1556287663,1556212339,55854490,CC BY-SA 4.0,https://stackoverflow.com/questions/55854490/typescript-define-type-for-object-param-of-arrow-function,Typescript: Define type for object param of arrow function,1556287663.0,,,
759,"['angular', 'typescript', 'unit-testing', 'karma-jasmine', 'karma-runner']","{'account_id': 1652205, 'reputation': 6475, 'user_id': 1522548, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/swFB2.png?s=256&g=1', 'display_name': 'JWP', 'link': 'https://stackoverflow.com/users/1522548/jwp'}",True,4163,1,4,1556286281,1556221102,55856548,CC BY-SA 4.0,https://stackoverflow.com/questions/55856548/karma-angular-7-fontawesome-issue-cant-bind-to-icon-since-it-isnt-a-know,"Karma, Angular 7, &amp; FontAwesome issue Can&#39;t bind to &#39;icon&#39; since it isn&#39;t a known property of &#39;fa-icon&#39;",,55858321.0,,
760,"['typescript', 'conditional-types']","{'account_id': 6353079, 'reputation': 95, 'user_id': 4931411, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/N1mF1.jpg?s=256&g=1', 'display_name': 'Li Hang', 'link': 'https://stackoverflow.com/users/4931411/li-hang'}",True,1932,1,4,1556285705,1556228561,55858045,CC BY-SA 4.0,https://stackoverflow.com/questions/55858045/trying-to-use-typescript-conditional-types-to-narrow-down-possible-combinations,Trying to use Typescript conditional types to narrow down possible combinations of values that can be expected,1556244206.0,,,
761,['typescript'],"{'account_id': 5164294, 'reputation': 3096, 'user_id': 4134881, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/797360342295a3f637a9c4d71d40d113?s=256&d=identicon&r=PG&f=1', 'display_name': 'evianpring', 'link': 'https://stackoverflow.com/users/4134881/evianpring'}",True,1948,1,1,1556285689,1556284403,55868422,CC BY-SA 4.0,https://stackoverflow.com/questions/55868422/why-doesnt-typescript-give-me-a-compile-time-error-when-running-inexistent-meth,Why doesn&#39;t TypeScript give me a compile time error when running inexistent method on imported object?,,55868810.0,,
762,['typescript'],"{'account_id': 8706574, 'reputation': 2719, 'user_id': 9279003, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FelSP.png?s=256&g=1', 'display_name': 'Byeongin Yoon', 'link': 'https://stackoverflow.com/users/9279003/byeongin-yoon'}",False,28,0,0,1556285578,1556285578,55868773,CC BY-SA 4.0,https://stackoverflow.com/questions/55868773/what-does-declare-namespace-mean-in-typescript,What does declare namespace mean in typescript?,,,,
763,"['typescript', 'typescript-typings']","{'account_id': 11756680, 'reputation': 302, 'user_id': 8604157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d52885791794a62457101c2614ac907c?s=256&d=identicon&r=PG&f=1', 'display_name': 'TobiDevloft', 'link': 'https://stackoverflow.com/users/8604157/tobidevloft'}",True,517,1,1,1556284348,1556182757,55845490,CC BY-SA 4.0,https://stackoverflow.com/questions/55845490/how-do-i-prevent-assign-errors-when-using-union-types-in-typescript,How do I prevent assign errors when using union types in typescript?,1556278651.0,55851106.0,,
764,"['javascript', 'typescript']","{'account_id': 1584412, 'reputation': 13446, 'user_id': 3575029, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fe534cdba5ec2deabb69d801196c0029?s=256&d=identicon&r=PG&f=1', 'display_name': 'CaribouCode', 'link': 'https://stackoverflow.com/users/3575029/cariboucode'}",False,1883,2,2,1556281174,1556278763,55866843,CC BY-SA 4.0,https://stackoverflow.com/questions/55866843/typescript-interface-for-default-export,Typescript interface for default export,,,,
765,"['angular', 'typescript', 'http', 'http-post']","{'account_id': 3559550, 'reputation': 1665, 'user_id': 2972348, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6f9edd3f6213aca1c54edefed5796033?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ishan Khare', 'link': 'https://stackoverflow.com/users/2972348/ishan-khare'}",False,228,2,0,1556280751,1554712911,55569364,CC BY-SA 4.0,https://stackoverflow.com/questions/55569364/typescript-autoconverting-number-to-string-when-creating-object,Typescript autoconverting number to string when creating object,,,,
766,"['angular', 'typescript', 'interface']","{'account_id': 14526684, 'reputation': 199, 'user_id': 10492707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/569c05d1d1dd3bfeef9725597a262238?s=256&d=identicon&r=PG&f=1', 'display_name': 'blueelite', 'link': 'https://stackoverflow.com/users/10492707/blueelite'}",True,416,1,-2,1556280099,1556280037,55867201,CC BY-SA 4.0,https://stackoverflow.com/questions/55867201/angular-how-to-insert-1-data-of-a-interface,Angular how to insert 1 data of a interface,,55867221.0,,
767,"['typescript', 'jestjs', 'ts-jest']","{'account_id': 9151036, 'reputation': 453, 'user_id': 6805606, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/7bgKx.png?s=256&g=1', 'display_name': 'hypeofpipe', 'link': 'https://stackoverflow.com/users/6805606/hypeofpipe'}",True,2386,1,6,1556280083,1554720845,55571792,CC BY-SA 4.0,https://stackoverflow.com/questions/55571792/how-to-use-at-modules-imports-in-jests-globalsetup-function-with-typescript,How to use at modules imports (@) in Jest&#39;s globalSetup function with TypeScript?,1554797450.0,55646993.0,,
768,"['javascript', 'performance', 'typescript', 'if-statement', 'try-catch']","{'account_id': 6088315, 'reputation': 171, 'user_id': 4751508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c98edace19a28c44bf1bde9969b58a7f?s=256&d=identicon&r=PG&f=1', 'display_name': 'an0nym0use', 'link': 'https://stackoverflow.com/users/4751508/an0nym0use'}",True,90,1,1,1556280073,1554473759,55537394,CC BY-SA 4.0,https://stackoverflow.com/questions/55537394/is-if-else-better-than-try-catch-in-this-particular-scenario-performance-wise,"Is if-else better than try-catch in this particular scenario, performance wise? Which way is the best practice?",,,,
769,"['angular', 'typescript', 'angular-google-maps']","{'account_id': 15819697, 'reputation': 1, 'user_id': 11414334, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78c7d31dbc1f740ea95a37bf026c630b?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11414334', 'link': 'https://stackoverflow.com/users/11414334/user11414334'}",True,154,2,0,1556276559,1556262685,55862511,CC BY-SA 4.0,https://stackoverflow.com/questions/55862511/how-to-change-clickable-property-value-at-run-time-to-false-of-my-stylefunc-wh,How to change clickable property value (at run time) to false of my styleFunc which is given to style attribute of agm-data-layer element?,1556272806.0,,,
770,"['reactjs', 'typescript']","{'account_id': 13817221, 'reputation': 357, 'user_id': 9973558, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-jn7Z6RiEAUQ/AAAAAAAAAAI/AAAAAAAAAEA/gd_b-nXvnZk/photo.jpg?sz=256', 'display_name': 'Stephen Koo', 'link': 'https://stackoverflow.com/users/9973558/stephen-koo'}",True,575,1,4,1556275611,1556269464,55864234,CC BY-SA 4.0,https://stackoverflow.com/questions/55864234/how-do-i-define-a-typescript-type-for-react-props-where-prop-b-is-only-accepted,How do I define a TypeScript type for React props where prop B is only accepted if prop A is passed to a component?,1556270321.0,,,
771,"['javascript', 'typescript', 'ecmascript-6', 'jestjs']","{'account_id': 6284807, 'reputation': 127, 'user_id': 4884479, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3sQtW.jpg?s=256&g=1', 'display_name': 'M&#233;lissa A', 'link': 'https://stackoverflow.com/users/4884479/m%c3%a9lissa-a'}",True,6530,2,6,1556275460,1556267558,55863723,CC BY-SA 4.0,https://stackoverflow.com/questions/55863723/why-branch-is-not-covered-with-rest-parameters-in-jest,Why branch is not covered with rest parameters in Jest?,,55865956.0,,
772,"['javascript', 'angular', 'typescript', 'angular2-routing']","{'account_id': 259366, 'reputation': 3154, 'user_id': 542191, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/efa7413bce361e390d0498bb49206f6b?s=256&d=identicon&r=PG', 'display_name': 'pop', 'link': 'https://stackoverflow.com/users/542191/pop'}",False,583,1,2,1556274665,1556274002,55865516,CC BY-SA 4.0,https://stackoverflow.com/questions/55865516/angular-2-route-redirectto-as-a-function,Angular 2+ route redirectTo as a function,1556274665.0,,,
773,"['css', 'reactjs', 'typescript', 'webpack', 'sass']","{'account_id': 4515362, 'reputation': 1839, 'user_id': 3670387, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/1LTvV.jpg?s=256&g=1', 'display_name': 'Adrian Pop', 'link': 'https://stackoverflow.com/users/3670387/adrian-pop'}",False,1140,0,4,1556274423,1556273984,55865512,CC BY-SA 4.0,https://stackoverflow.com/questions/55865512/react-scss-modules-not-working-due-to-imports-in-the-scss-files,React SCSS modules not working due to imports in the .scss files,1556274423.0,,,
774,"['angular', 'typescript', 'httpclient']","{'account_id': 1459905, 'reputation': 159, 'user_id': 1374497, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/WJZJz.png?s=256&g=1', 'display_name': 'j1s', 'link': 'https://stackoverflow.com/users/1374497/j1s'}",True,859,3,4,1556270173,1555594575,55747223,CC BY-SA 4.0,https://stackoverflow.com/questions/55747223/understanding-complex-type-script-type-declaration,Understanding complex Type Script Type declaration,1555732444.0,55864421.0,,
775,"['reactjs', 'typescript', 'asp.net-core']","{'account_id': 13731, 'reputation': 1130, 'user_id': 27754, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/ee635ec2753adf271fb8799287d3c04e?s=256&d=identicon&r=PG', 'display_name': 'ca8msm', 'link': 'https://stackoverflow.com/users/27754/ca8msm'}",False,93,0,0,1556270139,1556204656,55852388,CC BY-SA 4.0,https://stackoverflow.com/questions/55852388/react-asp-net-core-js-type-assertion-expressions-can-only-be-used-in-a-ts-f,React ASP.NET Core - js &#39;type assertion expressions&#39; can only be used in a .ts file,1556270139.0,,,
776,"['angular', 'typescript']","{'account_id': 8372636, 'reputation': 737, 'user_id': 6287237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d1816bdaa73eebdfe555fedbcfb0035?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nasta', 'link': 'https://stackoverflow.com/users/6287237/nasta'}",False,870,1,1,1556270077,1556269038,55864132,CC BY-SA 4.0,https://stackoverflow.com/questions/55864132/generic-function-in-html-with-angular,Generic function in html with Angular,,,,
777,"['json', 'angular', 'typescript', 'environment-variables']","{'account_id': 5338876, 'reputation': 89, 'user_id': 4256795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a102d25257fd0ef7cb6760bfcb35fe5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joaogl', 'link': 'https://stackoverflow.com/users/4256795/joaogl'}",False,559,1,1,1556267753,1556114114,55831809,CC BY-SA 4.0,https://stackoverflow.com/questions/55831809/passing-environment-variables-from-json-to-libraries,Passing environment variables from json to libraries,,,,
778,"['angular', 'typescript', 'datatable', 'datatables']","{'account_id': 1323737, 'reputation': 7067, 'user_id': 6024969, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/B261u.jpg?s=256&g=1', 'display_name': 'monstertjie_za', 'link': 'https://stackoverflow.com/users/6024969/monstertjie-za'}",False,1230,0,0,1556267345,1556267256,55863654,CC BY-SA 4.0,https://stackoverflow.com/questions/55863654/datatable-net-paging-not-showing-in-angular-7-project,Datatable.net paging not showing in Angular 7 project,1556267345.0,,,
779,"['angular', 'typescript', 'google-maps-api-3', 'ionic4']","{'account_id': 3979431, 'reputation': 9, 'user_id': 3281761, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f279bf20dd19c0b337f861729a766ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'claudio', 'link': 'https://stackoverflow.com/users/3281761/claudio'}",False,538,1,-1,1556266320,1556264810,55863052,,https://stackoverflow.com/questions/55863052/why-do-i-get-typeerror-cannot-read-property-of-undefined-in-a-map-loop,Why do I get &quot;TypeError: Cannot read property of undefined&quot; in a map loop?,,,1556388609.0,Duplicate
780,"['angular', 'typescript', 'http', 'rxjs']","{'account_id': 15795961, 'reputation': 2007, 'user_id': 11397775, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MdZkX.png?s=256&g=1', 'display_name': 'Jojofoulk', 'link': 'https://stackoverflow.com/users/11397775/jojofoulk'}",True,644,2,0,1556262678,1556260795,55862092,CC BY-SA 4.0,https://stackoverflow.com/questions/55862092/multiple-simultaneous-post-request-without-sending-any-if-one-or-the-other-fail,"Multiple simultaneous POST request, without sending any if one or the other fails",1592644375.0,55862448.0,,
781,"['javascript', 'html', 'typescript']","{'account_id': 15043566, 'reputation': 13, 'user_id': 10857411, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-q2AKOqlmt_U/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYLSCBpBNcwqNmddEK03vplSzgjjg/mo/photo.jpg?sz=256', 'display_name': 'Mustafa Ulukaya', 'link': 'https://stackoverflow.com/users/10857411/mustafa-ulukaya'}",False,46,0,0,1556261656,1556261656,55862274,CC BY-SA 4.0,https://stackoverflow.com/questions/55862274/how-do-i-know-if-i-have-permission-to-access-the-site-where-i-received-some-imag,How do I know if I have permission to access the site where I received some images?,,,,
782,"['angular', 'typescript']","{'account_id': 11699793, 'reputation': 411, 'user_id': 8565308, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tsc0k.jpg?s=256&g=1', 'display_name': 'ruwan liyanage', 'link': 'https://stackoverflow.com/users/8565308/ruwan-liyanage'}",False,34,0,0,1556261254,1556261254,55862204,CC BY-SA 4.0,https://stackoverflow.com/questions/55862204/error-in-src-app-pages-patients-wigs-waiting-waiting-component-ts36-25-error,"ERROR in src/app/pages/patients/wigs/waiting/waiting.component.ts(36,25): error TS2339: Property &#39;addWaiting&#39; does not exist on type &#39;WaitingService&#39;",,,,
783,"['angular', 'typescript']","{'account_id': 15673775, 'reputation': 45, 'user_id': 11313721, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/670352856751588/picture?type=large', 'display_name': 'He Cris', 'link': 'https://stackoverflow.com/users/11313721/he-cris'}",True,63,2,1,1556261176,1556231413,55858428,CC BY-SA 4.0,https://stackoverflow.com/questions/55858428/how-to-close-automatically-the-web-page-if-the-user-no-responde,How to Close automatically the web page if the user no responde?,,55862184.0,,
784,"['reactjs', 'typescript', 'react-redux']","{'account_id': 7870232, 'reputation': 1, 'user_id': 7376586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a0e15d5f0afd1e4d44ebd9da4de6174?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tyler Wood', 'link': 'https://stackoverflow.com/users/7376586/tyler-wood'}",False,146,1,-1,1556261057,1556229196,55858137,CC BY-SA 4.0,https://stackoverflow.com/questions/55858137/mapdispatchtoprops-isnt-connecting-function-to-props,mapDispatchToProps isn&#39;t connecting function to props,,,,
785,"['typescript', 'create-react-app', 'react-bootstrap']","{'account_id': 15818680, 'reputation': 11, 'user_id': 11413607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77a1b4bd77bc3fd844cfe8c1357f7a79?s=256&d=identicon&r=PG&f=1', 'display_name': 'Li Ying', 'link': 'https://stackoverflow.com/users/11413607/li-ying'}",False,103,0,1,1556260852,1556247079,55860160,CC BY-SA 4.0,https://stackoverflow.com/questions/55860160/react-bootstrap-module-not-found-when-extending-bsprefixcomponent-for-customizin,react-bootstrap Module not found when Extending BsPrefixComponent for customizing,1556260852.0,,,
