,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason
406,"['reactjs', 'typescript', 'material-ui']","{'account_id': 2031472, 'reputation': 5619, 'user_id': 1815058, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/j23d2.jpg?s=256&g=1', 'display_name': 'uladzimir', 'link': 'https://stackoverflow.com/users/1815058/uladzimir'}",True,662,1,0,1565347387,1557907771,56144451,CC BY-SA 4.0,https://stackoverflow.com/questions/56144451/define-type-of-the-component,Define type of the component,57428405.0,,,,
407,"['typescript', 'express', 'mongoose']","{'account_id': 15293097, 'reputation': 253, 'user_id': 11034056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b9ec8f7ced535c7699bd00f19a76f9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ktr1000', 'link': 'https://stackoverflow.com/users/11034056/ktr1000'}",True,327,1,3,1565254265,1558262623,56206990,CC BY-SA 4.0,https://stackoverflow.com/questions/56206990/how-can-i-extend-mongoose-query-with-typescript,How can i extend mongoose Query with typescript?,,,,,
408,"['angular', 'typescript', 'angular2-routing', 'angular7', 'angular-routing']","{'account_id': 3344622, 'reputation': 2441, 'user_id': 2810015, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://i.stack.imgur.com/UUhNr.png?s=256&g=1', 'display_name': 'Nimish goel', 'link': 'https://stackoverflow.com/users/2810015/nimish-goel'}",True,311,2,0,1565082355,1559123178,56357645,CC BY-SA 4.0,https://stackoverflow.com/questions/56357645/page-redirecting-when-clicking-on-blank-space-on-angular-2,Page redirecting when clicking on blank space on angular 2,56442512.0,1559645970.0,,,
409,"['node.js', 'typescript', 'rxjs']","{'account_id': 1111697, 'reputation': 23163, 'user_id': 1102051, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/6GqwA.jpg?s=256&g=1', 'display_name': 'vitaly-t', 'link': 'https://stackoverflow.com/users/1102051/vitaly-t'}",True,4788,4,32,1564996111,1558153328,56195932,CC BY-SA 4.0,https://stackoverflow.com/questions/56195932/how-to-monitor-number-of-rxjs-subscriptions,How to monitor number of RXJS subscriptions?,56233104.0,1564995968.0,,,
410,"['c#', 'angular', 'typescript', 'asp.net-web-api']","{'account_id': 15976631, 'reputation': 21, 'user_id': 11529357, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yq1W_CVFqZE/AAAAAAAAAAI/AAAAAAAAACE/MJnKKQ8A1II/photo.jpg?sz=256', 'display_name': 'Denis Milić', 'link': 'https://stackoverflow.com/users/11529357/denis-mili%c4%87'}",False,54,1,0,1564813090,1558372231,56225416,CC BY-SA 4.0,https://stackoverflow.com/questions/56225416/how-to-i-get-data-from-working-web-api-in-angular,How to I get data from working Web API in angular?,,1564813090.0,,,
411,"['javascript', 'typescript']","{'account_id': 15414112, 'reputation': 109, 'user_id': 11120089, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-JTG7Oli3IOk/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMUemgYrSHtsNgASnnDnVQd8PcdtQ/mo/photo.jpg?sz=256', 'display_name': 'stack s', 'link': 'https://stackoverflow.com/users/11120089/stack-s'}",False,40,2,-1,1564760020,1557210951,56016820,CC BY-SA 4.0,https://stackoverflow.com/questions/56016820/code-not-working-after-changing-object-to-nested-array,Code not working after changing object to nested array,,1564760020.0,,,
412,"['angular', 'typescript', 'rxjs']","{'account_id': 13603210, 'reputation': 21, 'user_id': 9813250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d71aab92fff82b58d2b71b230a68843?s=256&d=identicon&r=PG&f=1', 'display_name': 'Scott Garrett', 'link': 'https://stackoverflow.com/users/9813250/scott-garrett'}",False,104,1,0,1564175775,1557846463,56133559,CC BY-SA 4.0,https://stackoverflow.com/questions/56133559/timing-issue-with-injected-service-in-token-interceptor-and-auth-guard,Timing issue with injected service in token interceptor and auth guard,,1557862428.0,,,
413,"['angular', 'typescript', 'rxjs']","{'account_id': 3899033, 'reputation': 19146, 'user_id': 3227319, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordi', 'link': 'https://stackoverflow.com/users/3227319/jordi'}",False,91,1,1,1564057239,1559049014,56343045,CC BY-SA 4.0,https://stackoverflow.com/questions/56343045/angular-rxjs-hot-observable-turned-to-cold,Angular RxJS: Hot Observable turned to Cold,,1564057239.0,,,
414,"['typescript', 'mocha.js', 'jestjs', 'cypress']","{'account_id': 3371144, 'reputation': 1305, 'user_id': 2830633, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/vWZ3n.jpg?s=256&g=1', 'display_name': 'soosap', 'link': 'https://stackoverflow.com/users/2830633/soosap'}",True,1626,1,15,1563939993,1557924496,56149741,CC BY-SA 4.0,https://stackoverflow.com/questions/56149741/how-does-module-resolution-in-typescript-work-for-global-values-i-e-describe,How does module resolution in TypeScript work for global values (i.e. describe)?,,1558333989.0,,,
415,"['json', 'angular', 'typescript', 'angular6']","{'account_id': 14117627, 'reputation': 25, 'user_id': 10199024, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27cd8deb83c930dc8bb1a1c56aed4363?s=256&d=identicon&r=PG', 'display_name': 'Umesh C', 'link': 'https://stackoverflow.com/users/10199024/umesh-c'}",True,929,1,0,1563901113,1557314313,56039550,CC BY-SA 4.0,https://stackoverflow.com/questions/56039550/how-to-filter-specific-value-from-keyvalue-pipe-to-display-under-specific-header,How to filter specific value from KeyValue pipe to display under specific header in html table | Angular 6 +,,1557314670.0,,,
416,"['angular', 'typescript', 'angular-routing', 'angular-guards']","{'account_id': 9990308, 'reputation': 11, 'user_id': 7389849, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Vj5DhW05vmQ/AAAAAAAAAAI/AAAAAAAAACk/kKyCZ1aa3-A/photo.jpg?sz=256', 'display_name': 'Abzal Zhumabaev', 'link': 'https://stackoverflow.com/users/7389849/abzal-zhumabaev'}",False,550,1,0,1563827103,1557465235,56071055,CC BY-SA 4.0,https://stackoverflow.com/questions/56071055/how-to-do-api-call-in-angular-7-routes-matcher-function,How to do API call in Angular 7 route&#39;s matcher function,,1557465947.0,,,
417,['typescript'],"{'account_id': 2508371, 'reputation': 373, 'user_id': 2181399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80f4484e4b2ac56ef495b2852d7cdf14?s=256&d=identicon&r=PG', 'display_name': 'hunger', 'link': 'https://stackoverflow.com/users/2181399/hunger'}",True,245,2,5,1563806125,1557230542,56022190,CC BY-SA 4.0,https://stackoverflow.com/questions/56022190/why-is-it-not-possible-to-call-method-if-a-class-explicitely-extends-object,Why is it not possible to call method if a class explicitely extends Object?,56022356.0,1557303763.0,,,
418,"['typescript', 'visual-studio-code', 'eslint']","{'account_id': 6898, 'reputation': 24521, 'user_id': 11755, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/YVFLg.jpg?s=256&g=1', 'display_name': 'dagda1', 'link': 'https://stackoverflow.com/users/11755/dagda1'}",True,7053,1,6,1563774165,1557040018,55989643,CC BY-SA 4.0,https://stackoverflow.com/questions/55989643/vscode-eslint-complaining-parsing-error-only-declares-and-type-imports-are-allo,vscode/eslint complaining Parsing error: Only declares and type imports are allowed inside declare module,,,,,
419,"['angular', 'typescript', 'unit-testing', 'jestjs']","{'account_id': 12259465, 'reputation': 347, 'user_id': 8947616, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-hzfi66wO54Y/AAAAAAAAAAI/AAAAAAAAAuE/7CbQqDvq_3Y/photo.jpg?sz=256', 'display_name': 'Kushan', 'link': 'https://stackoverflow.com/users/8947616/kushan'}",True,3040,1,4,1563541419,1557216636,56018191,CC BY-SA 4.0,https://stackoverflow.com/questions/56018191/typeerror-cannot-read-property-prototype-of-undefined-using-jest,TypeError: Cannot read property &#39;prototype&#39; of undefined using jest,56061074.0,1557222382.0,,,
420,"['node.js', 'typescript', 'ubuntu', 'lxc', 'linux-containers']","{'account_id': 7991433, 'reputation': 3149, 'user_id': 6029176, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://graph.facebook.com/1057704354272130/picture?type=large', 'display_name': 'Shaik Syed Ali', 'link': 'https://stackoverflow.com/users/6029176/shaik-syed-ali'}",False,111,1,0,1563526151,1557314133,56039488,CC BY-SA 4.0,https://stackoverflow.com/questions/56039488/how-to-install-node-modules-express-typescript-ws-etc-inside-ubuntu-lxc-cont,"How to install node modules (express, typescript, ws etc) inside Ubuntu LXC container?",,,,,
421,"['angular', 'typescript']","{'account_id': 15682073, 'reputation': 27, 'user_id': 11315747, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d80cba744ab388a11ddd7abf790b352?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chuttle', 'link': 'https://stackoverflow.com/users/11315747/chuttle'}",True,65,1,-2,1563522273,1558076173,56181122,CC BY-SA 4.0,https://stackoverflow.com/questions/56181122/is-it-possible-to-select-an-element-inside-shown-list-using-angular,Is it possible to select an element inside shown list using Angular,56181394.0,1563522273.0,,,
422,"['node.js', 'angular', 'typescript', 'aws-sdk', 'angular-components']","{'account_id': 8760296, 'reputation': 390, 'user_id': 6550398, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/240c7db1960eaf56a7e53a208c64617a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Subham', 'link': 'https://stackoverflow.com/users/6550398/subham'}",False,724,1,1,1563481372,1557145615,56005226,CC BY-SA 4.0,https://stackoverflow.com/questions/56005226/angular-you-may-need-an-appropriate-loader-error,Angular You may need an appropriate loader error,,1557219895.0,,,
423,"['javascript', 'angular', 'typescript', 'instana']","{'account_id': 15866245, 'reputation': 33, 'user_id': 11448259, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2164266993621336/picture?type=large', 'display_name': 'Ian Kirkpatrick', 'link': 'https://stackoverflow.com/users/11448259/ian-kirkpatrick'}",True,1152,1,2,1563432812,1556904226,55974537,CC BY-SA 4.0,https://stackoverflow.com/questions/55974537/integrating-instana-error-tracking-into-an-angular-2-application,Integrating Instana error tracking into an Angular 2 application,57088646.0,,,,
424,"['angular', 'typescript']","{'account_id': 6942415, 'reputation': 479, 'user_id': 5328252, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f3a3f30bb9bddbfd2fbaf8b75c889f87?s=256&d=identicon&r=PG&f=1', 'display_name': 'jacosro', 'link': 'https://stackoverflow.com/users/5328252/jacosro'}",True,606,1,1,1563298683,1559036866,56339414,CC BY-SA 4.0,https://stackoverflow.com/questions/56339414/serialize-angular-component,Serialize Angular Component,57062745.0,,,,
425,"['typescript', 'testing', 'e2e-testing', 'web-testing', 'testcafe']","{'account_id': 15449570, 'reputation': 29, 'user_id': 11145396, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-DpOuprq5V_M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfZsMLAi07oAGnjJaCw9s424H0mEA/mo/photo.jpg?sz=256', 'display_name': 'bastik', 'link': 'https://stackoverflow.com/users/11145396/bastik'}",True,512,1,2,1563286312,1559294802,56392313,,https://stackoverflow.com/questions/56392313/testcafe-checking-if-the-hyperlink-is-working-redirection-to-an-external-ema,TestCafe - Checking if the hyperlink is working - redirection to an external email provider,,1563286312.0,,1559336084.0,Needs details or clarity
426,"['typescript', 'canvas', 'touch', 'draw', 'ionic4']","{'account_id': 9074840, 'reputation': 31, 'user_id': 6756804, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-dKZREo2I1t8/AAAAAAAAAAI/AAAAAAAAKHk/HZH8egWre-Y/photo.jpg?sz=256', 'display_name': 'Beatriz Sgavioli', 'link': 'https://stackoverflow.com/users/6756804/beatriz-sgavioli'}",True,2429,1,0,1563227344,1557436058,56067591,CC BY-SA 4.0,https://stackoverflow.com/questions/56067591/ionic-4-canvas-drawing-on-the-wrong-position-of-the-touch,IONIC 4 - Canvas - drawing on the wrong position of the touch,,,,,
427,"['angular', 'typescript', 'ionic-framework', 'ionic4']","{'account_id': 4868888, 'reputation': 895, 'user_id': 3926106, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/100005088515645/picture?type=large', 'display_name': 'Fernando Pie', 'link': 'https://stackoverflow.com/users/3926106/fernando-pie'}",True,5857,3,4,1562985798,1557359677,56050428,CC BY-SA 4.0,https://stackoverflow.com/questions/56050428/property-ondiddismiss-does-not-exist-on-type-ionic-4-and-angular,Property &#39;onDidDismiss&#39; does not exist on type ionic 4 and Angular,57015750.0,1557430453.0,,,
428,"['typescript', 'functional-programming', 'fp-ts']","{'account_id': 3055104, 'reputation': 73, 'user_id': 2588922, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13ba36ca8f06dd7de3a4993969169173?s=256&d=identicon&r=PG', 'display_name': 'Ezequiel Lewin', 'link': 'https://stackoverflow.com/users/2588922/ezequiel-lewin'}",False,1861,1,2,1562831348,1558214931,56202990,CC BY-SA 4.0,https://stackoverflow.com/questions/56202990/task-lift-and-complex-monads-in-fp-ts,"Task, Lift and complex monads in FP-TS",,,,,
429,"['javascript', 'html', 'angular', 'typescript', 'angular-material']","{'account_id': 15616729, 'reputation': 122, 'user_id': 11266750, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-cj1YuXO4k4A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rczBDRB41t2a7pBAUUU_eDkGpoR4A/mo/photo.jpg?sz=256', 'display_name': 'Cpt.Kitkat', 'link': 'https://stackoverflow.com/users/11266750/cpt-kitkat'}",False,3445,2,0,1562683119,1558332220,56215111,CC BY-SA 4.0,https://stackoverflow.com/questions/56215111/how-to-refresh-data-of-mat-table-without-reloading-the-page,How to refresh data of mat-table without reloading the page,,1558375929.0,,,
430,"['typescript', 'generics', 'casting']","{'account_id': 16036198, 'reputation': 61, 'user_id': 11573856, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LZ4YIxUS4dI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcbelLNOmRhRzb2R5wykApNaV7GyQ/mo/photo.jpg?sz=256', 'display_name': 'River H', 'link': 'https://stackoverflow.com/users/11573856/river-h'}",False,207,1,5,1562322989,1559145070,56364384,CC BY-SA 4.0,https://stackoverflow.com/questions/56364384/is-it-possible-to-set-a-default-value-for-an-argument-in-typescript-when-the-typ,Is it possible to set a default value for an argument in typescript when the type of the argument is a generic?,,1559146946.0,,,
431,"['reactjs', 'typescript', 'jestjs', 'material-ui', 'react-testing-library']","{'account_id': 5475705, 'reputation': 1024, 'user_id': 4353782, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZwmsI.jpg?s=256&g=1', 'display_name': 'Mayur Dhurpate', 'link': 'https://stackoverflow.com/users/4353782/mayur-dhurpate'}",True,10311,3,18,1562121679,1556726362,55939084,CC BY-SA 4.0,https://stackoverflow.com/questions/55939084/how-to-test-styled-material-ui-components-wrapped-in-withstyles-using-react-test,How to test styled Material-UI components wrapped in withStyles using react-testing-library?,,,,,
432,"['javascript', 'string', 'typescript', 'file', 'size']","{'account_id': 14419093, 'reputation': 4511, 'user_id': 10415695, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hVHcM.jpg?s=256&g=1', 'display_name': 'Malekai', 'link': 'https://stackoverflow.com/users/10415695/malekai'}",True,2407,1,1,1562089016,1556819515,55957787,CC BY-SA 4.0,https://stackoverflow.com/questions/55957787/how-do-i-determine-how-many-kilobytes-there-are-in-a-string-of-code-using-typesc,How do I determine how many kilobytes there are in a string of code using TypeScript?,55957925.0,1562089016.0,,,
433,"['reactjs', 'typescript', 'react-native', 'jestjs', 'babeljs']","{'account_id': 2056992, 'reputation': 5169, 'user_id': 5086286, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/019e398db7ccd2e6f389e855b69da753?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maxime Dupr&#233;', 'link': 'https://stackoverflow.com/users/5086286/maxime-dupr%c3%a9'}",True,1065,2,7,1561816259,1558873378,56313474,CC BY-SA 4.0,https://stackoverflow.com/questions/56313474/error-when-running-jest-on-a-react-native-typescript-app-jest-encountered-an,Error when running jest on a react native + typescript app (Jest encountered an unexpected token),56609895.0,1558877201.0,,,
434,"['angular', 'typescript', 'unit-testing', 'jestjs']","{'account_id': 12259465, 'reputation': 347, 'user_id': 8947616, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-hzfi66wO54Y/AAAAAAAAAAI/AAAAAAAAAuE/7CbQqDvq_3Y/photo.jpg?sz=256', 'display_name': 'Kushan', 'link': 'https://stackoverflow.com/users/8947616/kushan'}",False,812,0,0,1561630233,1557906461,56144088,CC BY-SA 4.0,https://stackoverflow.com/questions/56144088/typeerror-cannot-read-property-appendchild-of-null-when-testing-portalhost,&#39;TypeError: Cannot read property &#39;appendChild&#39; of null&#39; when testing portalHost in Angular application,,,,,
435,"['angular', 'typescript', 'nativescript-angular']","{'account_id': 9835337, 'reputation': 193, 'user_id': 7285896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/305a444b42754f26dd9291b19ffe3cdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cristian Avalos', 'link': 'https://stackoverflow.com/users/7285896/cristian-avalos'}",True,128,1,0,1561394525,1558370338,56225005,CC BY-SA 4.0,https://stackoverflow.com/questions/56225005/listview-doesnt-render-all-items-at-once,ListView doesn&#39;t render all items at once,56226493.0,1558384858.0,,,
436,"['reactjs', 'typescript', 'react-hooks']","{'account_id': 462215, 'reputation': 2873, 'user_id': 864406, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/fd625e8a9c68a44bee8185847b7b59b0?s=256&d=identicon&r=PG', 'display_name': 'Lucretiel', 'link': 'https://stackoverflow.com/users/864406/lucretiel'}",True,320,1,2,1561272839,1558396503,56229489,CC BY-SA 4.0,https://stackoverflow.com/questions/56229489/how-to-create-react-hooks-that-forward-dependencies,How to create React hooks that forward dependencies,,1561272839.0,,,
437,"['typescript', 'pagination', 'typeorm', 'typegraphql']","{'account_id': 5124542, 'reputation': 581, 'user_id': 4107107, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/kQJlN.jpg?s=256&g=1', 'display_name': 'Matis', 'link': 'https://stackoverflow.com/users/4107107/matis'}",True,4954,1,1,1561204249,1557500030,56080097,CC BY-SA 4.0,https://stackoverflow.com/questions/56080097/typegraphql-use-typeorms-findandcount-method,TypeGraphQL use TypeORM&#39;s findAndCount method,56715224.0,,,,
438,"['angular', 'typescript', 'animation', 'angular7']","{'account_id': 15086970, 'reputation': 45, 'user_id': 10887906, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-iuHLD6Ru918/AAAAAAAAAAI/AAAAAAAAQaE/UsFGz8NOFzQ/photo.jpg?sz=256', 'display_name': 'vinoth Devaraj', 'link': 'https://stackoverflow.com/users/10887906/vinoth-devaraj'}",True,1194,1,4,1561017527,1558335705,56215756,CC BY-SA 4.0,https://stackoverflow.com/questions/56215756/getting-error-on-page-load-the-provided-animation-trigger-animate-has-not-bee,"Getting Error on page Load, The provided animation trigger &quot;animate&quot; has not been registered",56680892.0,1558340026.0,,,
439,"['javascript', 'angular', 'typescript', 'ionic3', 'ngfor']","{'account_id': 15021646, 'reputation': 1479, 'user_id': 10842900, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pIXYAAxqxNE/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYQw9xLYysoRAl0oh2eZh79YeNrXA/mo/photo.jpg?sz=256', 'display_name': 'Indraraj26', 'link': 'https://stackoverflow.com/users/10842900/indraraj26'}",True,1433,3,2,1561015844,1557069685,55993513,CC BY-SA 4.0,https://stackoverflow.com/questions/55993513/how-to-select-specific-one-from-child-array,how to select specific one from child array,55993810.0,1561015844.0,,,
440,"['angular', 'typescript', 'ckeditor4.x']","{'account_id': 7248444, 'reputation': 93, 'user_id': 5529595, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05730419d49e1885d8b7b6f8ac57c0e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'N.Ba', 'link': 'https://stackoverflow.com/users/5529595/n-ba'}",True,1285,1,4,1560952275,1559047302,56342547,CC BY-SA 4.0,https://stackoverflow.com/questions/56342547/angular-cli-and-ckeditor4-custom-build,Angular-cli and Ckeditor4 custom build,,1559053249.0,,,
441,"['angular', 'typescript', 'svg.js']","{'account_id': 1198135, 'reputation': 235, 'user_id': 1169416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f736c99a6d76bf6133d7b67fe1c2f7de?s=256&d=identicon&r=PG', 'display_name': 'Maxime', 'link': 'https://stackoverflow.com/users/1169416/maxime'}",False,177,2,1,1560762441,1559135756,56361546,CC BY-SA 4.0,https://stackoverflow.com/questions/56361546/prod-build-error-when-using-a-svg-js-plugin-in-an-angular-7-application,Prod build error when using a svg.js plugin in an Angular 7 application,,,,,
442,"['angular', 'typescript', 'fullcalendar']","{'account_id': 16024177, 'reputation': 1, 'user_id': 11564883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/111345ad007a0b05d9b26b9dc677ebe2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Philippe', 'link': 'https://stackoverflow.com/users/11564883/philippe'}",True,3519,1,0,1560753507,1559008883,56334163,CC BY-SA 4.0,https://stackoverflow.com/questions/56334163/errors-ts2484-and-ts2416-using-fullcalendar-with-angular,Errors TS2484 and TS2416 using fullcalendar with angular,,1559009410.0,,,
443,"['reactjs', 'typescript', 'progress-bar', 'react-bootstrap']","{'account_id': 1208995, 'reputation': 1117, 'user_id': 1177921, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/9SyvY.jpg?s=256&g=1', 'display_name': 'Ramesh Lamani', 'link': 'https://stackoverflow.com/users/1177921/ramesh-lamani'}",False,830,1,0,1560692101,1557310229,56038279,CC BY-SA 4.0,https://stackoverflow.com/questions/56038279/type-percentage-number-is-not-assignable-react-typescript-for-the-circul,Type &#39;{ percentage: number; }&#39; is not assignable React Typescript for the CircularProgressbar,,,,,
444,"['angular', 'typescript', 'vega-lite']","{'account_id': 14998571, 'reputation': 23, 'user_id': 10827038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12402c443e9bf4b289dfe1aaddb5a763?s=256&d=identicon&r=PG&f=1', 'display_name': 'SomeUser', 'link': 'https://stackoverflow.com/users/10827038/someuser'}",True,660,1,1,1560673574,1556655065,55928053,CC BY-SA 4.0,https://stackoverflow.com/questions/55928053/how-to-fix-issue-of-incompatibility-between-angular-project-and-a-vega-charts-l,How to fix issue of incompatibility between angular project and a vega (charts library)?,55929604.0,,,,
445,"['typescript', 'es6-modules', 'redux-observable', 'stenciljs']","{'account_id': 2427663, 'reputation': 337, 'user_id': 2119265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a691a9918f3f4a8d813fdc977fcfb388?s=256&d=identicon&r=PG', 'display_name': 'Elvynia', 'link': 'https://stackoverflow.com/users/2119265/elvynia'}",True,607,2,5,1560540185,1559080764,56350558,CC BY-SA 4.0,https://stackoverflow.com/questions/56350558/cant-use-redux-observable-with-stencilone-class-constructor-observable-cann,Can&#39;t use redux-observable with Stencil@one : &quot;Class constructor Observable cannot be invoked without &#39;new&#39;&quot; error on ActionsObservable class,56527027.0,1559081990.0,,,
446,"['typescript', 'webpack', 'visual-studio-code', 'yarnpkg', 'jupyter-lab']","{'account_id': 15944741, 'reputation': 11, 'user_id': 11505652, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-a7g0Q0WYNxQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfzmPTFxsiFKoskJSFCa2HY4xWdfw/mo/photo.jpg?sz=256', 'display_name': 'Russell', 'link': 'https://stackoverflow.com/users/11505652/russell'}",False,492,0,1,1560518289,1557943614,56155277,CC BY-SA 4.0,https://stackoverflow.com/questions/56155277/webpack-does-not-find-module-vscode-when-building-jupyterlab-with-custom-extensi,Webpack does not find module vscode when building jupyterlab with custom extension,,1560518289.0,,,
447,"['typescript', 'money-format', 'numeraljs']","{'account_id': 10854560, 'reputation': 85, 'user_id': 7981343, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-iVWQaVzlhmc/AAAAAAAAAAI/AAAAAAAADtY/7nzI2EUkMTk/photo.jpg?sz=256', 'display_name': 'Hasan Can Buyukasik', 'link': 'https://stackoverflow.com/users/7981343/hasan-can-buyukasik'}",True,578,1,1,1560402143,1558967293,56327991,CC BY-SA 4.0,https://stackoverflow.com/questions/56327991/i-need-a-typescript-library-to-format-money-and-numbers-perform-localization-o,"I need a TypeScript library to, format money and numbers, perform localization operations",56573631.0,,,,
448,"['typescript', 'firebase', 'firebase-realtime-database', 'google-cloud-functions']","{'user_type': 'does_not_exist', 'display_name': 'user11214880'}",True,172,2,0,1560392883,1559188548,56371406,CC BY-SA 4.0,https://stackoverflow.com/questions/56371406/firebase-cloud-function-not-running,Firebase cloud function not running?,56388135.0,1560392883.0,,,
449,"['angular', 'typescript', 'ionic3', 'source-maps', 'sentry']","{'account_id': 1080102, 'reputation': 60693, 'user_id': 1077309, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/yghA4.jpg?s=256&g=1', 'display_name': 'Sampath', 'link': 'https://stackoverflow.com/users/1077309/sampath'}",True,1273,1,1,1560367485,1558893957,56316134,CC BY-SA 4.0,https://stackoverflow.com/questions/56316134/sentry-with-sourcemap-issue-hence-it-is-not-showing-ts-details,Sentry with sourcemap issue hence it is not showing ts details,56569104.0,1558959411.0,,,
450,"['typescript', 'class', 'default', 'function-call-operator']","{'account_id': 11944756, 'reputation': 6137, 'user_id': 8740349, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FRL1s.jpg?s=256&g=1', 'display_name': 'Top-Master', 'link': 'https://stackoverflow.com/users/8740349/top-master'}",True,56,1,0,1560348498,1557810489,56123347,CC BY-SA 4.0,https://stackoverflow.com/questions/56123347/how-to-declare-default-function-for-a-class,How to declare default-function for a class?,56123542.0,1560348498.0,,,
451,"['typescript', 'websocket', 'atmosphere', 'atmosphere.js']","{'account_id': 2062146, 'reputation': 1013, 'user_id': 1838451, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/Leyvx.jpg?s=256&g=1', 'display_name': 'Ambuj Khanna', 'link': 'https://stackoverflow.com/users/1838451/ambuj-khanna'}",True,164,2,-1,1560327300,1559102915,56352982,CC BY-SA 4.0,https://stackoverflow.com/questions/56352982/how-to-call-global-or-external-function-into-child-function,How to call global or external function into child function?,,,,,
