,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from
171,"['javascript', 'typescript', 'vue.js', 'vuejs3']","{'account_id': 20641319, 'reputation': 175, 'user_id': 15153906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c6d43e48fe87966df7e990623b9602b?s=256&d=identicon&r=PG&f=1', 'display_name': 'DnD2k21', 'link': 'https://stackoverflow.com/users/15153906/dnd2k21'}",False,138,2,2,1662319869,1661511400,73499949,CC BY-SA 4.0,https://stackoverflow.com/questions/73499949/add-dynamic-svg-to-vue-template-without-any-wrapper,Add dynamic SVG to Vue template without any wrapper,1662015357.0,,,,
172,"['angular', 'typescript', 'ionic-framework']","{'account_id': 26093428, 'reputation': 11, 'user_id': 19789886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7850bf8c16d76cf82b60760b0344f0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'wana isa', 'link': 'https://stackoverflow.com/users/19789886/wana-isa'}",False,102,2,0,1662314499,1661391098,73480991,CC BY-SA 4.0,https://stackoverflow.com/questions/73480991/for-looping-in-ionic-5-6-angular-beginner,For Looping in Ionic 5/6 Angular (Beginner),1661416178.0,,,,
173,"['typescript', 'vue.js', 'google-chrome', 'window']","{'account_id': 15073285, 'reputation': 35, 'user_id': 10878095, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gA1Aj.jpg?s=256&g=1', 'display_name': 'XiaoMan', 'link': 'https://stackoverflow.com/users/10878095/xiaoman'}",False,88,2,1,1662297701,1661935893,73553257,CC BY-SA 4.0,https://stackoverflow.com/questions/73553257/when-i-use-eyedropper-api-throw-error-eyedropper-is-not-defined,When I use EyeDropper API throw error &#39;EyeDropper&#39; is not defined,1662002817.0,,,,
174,"['reactjs', 'typescript', 'next.js', 'monorepo', 'pnpm']","{'account_id': 18449633, 'reputation': 1032, 'user_id': 13440079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f0f12b1827c33fce6ee895d49332c1d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikola-Milovic', 'link': 'https://stackoverflow.com/users/13440079/nikola-milovic'}",False,891,0,7,1662293021,1660663213,73376408,CC BY-SA 4.0,https://stackoverflow.com/questions/73376408/typescript-pnpm-monorepo-path-aliases-conflicts-between-local-dependencies-duri,"Typescript pnpm monorepo, path aliases conflicts between local dependencies during build",1662293021.0,,,,
175,"['javascript', 'typescript', 'abstract-syntax-tree', 'jscodeshift', 'codemod']","{'account_id': 12557771, 'reputation': 3, 'user_id': 9136777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8558489c5776dacc4806fa514f77aee1?s=256&d=identicon&r=PG&f=1', 'display_name': 'j.doe', 'link': 'https://stackoverflow.com/users/9136777/j-doe'}",False,196,1,0,1662285051,1660300941,73332898,CC BY-SA 4.0,https://stackoverflow.com/questions/73332898/jscodeshift-how-to-wrap-object-properties-inside-another-property,JSCodeShift: How to wrap object properties inside another property,1660315104.0,,,,
176,"['typescript', 'typeguards']","{'account_id': 300371, 'reputation': 5949, 'user_id': 607471, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1e77d9c3de52e82db5177651d525a3cd?s=256&d=identicon&r=PG', 'display_name': 'Richard Scarrott', 'link': 'https://stackoverflow.com/users/607471/richard-scarrott'}",True,45,1,2,1662279005,1661601725,73510827,CC BY-SA 4.0,https://stackoverflow.com/questions/73510827/type-guard-unsoundly-narrows-union-type-in-else-branch,Type guard unsoundly narrows union type in else branch,1662279005.0,73513991.0,,,
177,"['reactjs', 'typescript', 'tailwind-css']","{'account_id': 15681845, 'reputation': 3, 'user_id': 11315567, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/736359176765493/picture?type=large', 'display_name': 'Anton Zonii Persson', 'link': 'https://stackoverflow.com/users/11315567/anton-zonii-persson'}",True,59,1,0,1662273486,1661126015,73439012,CC BY-SA 4.0,https://stackoverflow.com/questions/73439012/tailwind-css-bigger-screens-overwrites-lower-screens-on-mobile-size,Tailwind CSS bigger screens overwrites lower screens on Mobile size,1662273486.0,73458992.0,,,
178,"['java', 'angular', 'typescript']","{'account_id': 20079753, 'reputation': 63, 'user_id': 19827168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6274c8c97250474e5824d424cb207e8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Measure me', 'link': 'https://stackoverflow.com/users/19827168/measure-me'}",True,90,1,1,1662237297,1661247977,73456499,CC BY-SA 4.0,https://stackoverflow.com/questions/73456499/i-get-an-undefined-string-in-typescript-passing-from-java,I get an undefined string in typescript passing from Java,1662215573.0,73595161.0,,,
179,"['typescript', 'vuejs3', 'quill']","{'account_id': 131613, 'reputation': 10546, 'user_id': 331747, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/08d311db9b4893455102265ceed010b2?s=256&d=identicon&r=PG', 'display_name': 'Shadowman', 'link': 'https://stackoverflow.com/users/331747/shadowman'}",True,295,2,3,1662235056,1660322821,73337411,CC BY-SA 4.0,https://stackoverflow.com/questions/73337411/quill-and-vue-3-typescript-quill-cannot-import-themes-snow-are-you-sure-it-wa,Quill and Vue 3 Typescript - quill Cannot import themes/snow. Are you sure it was registered?,,,,,
180,"['angular', 'typescript']","{'account_id': 3251411, 'reputation': 75, 'user_id': 2741538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sean Ad', 'link': 'https://stackoverflow.com/users/2741538/sean-ad'}",True,144,1,1,1662218831,1660774587,73395466,CC BY-SA 4.0,https://stackoverflow.com/questions/73395466/custom-pipe-only-update-the-input-at-second-time,Custom pipe only update the input at second time,1660779274.0,73396535.0,,,
181,"['typescript', 'generics']","{'account_id': 26047928, 'reputation': 13, 'user_id': 19751690, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmTRwg_oWK1Q0I0CSQOREzpb_JT0UvZi6TaDCy5=k-s256', 'display_name': 'Sean Cooper', 'link': 'https://stackoverflow.com/users/19751690/sean-cooper'}",True,38,1,1,1662215895,1661466083,73494231,CC BY-SA 4.0,https://stackoverflow.com/questions/73494231/typescript-config-builder-partial-with-variable-number-of-generics-for-child-typ,Typescript config builder partial with variable number of generics for child types,1661466185.0,73593051.0,,,
182,['typescript'],"{'account_id': 17169849, 'reputation': 27, 'user_id': 12427192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ae71c5bd4c72acc5d24f1c174513876?s=256&d=identicon&r=PG&f=1', 'display_name': 'Balius', 'link': 'https://stackoverflow.com/users/12427192/balius'}",True,155,1,-3,1662190822,1660203962,73317057,CC BY-SA 4.0,https://stackoverflow.com/questions/73317057/does-typescript-can-defind-decimal-type,does typescript can defind decimal type?,1660205590.0,73590488.0,,,
183,"['angular', 'typescript', 'amcharts', 'amcharts5']","{'account_id': 10991020, 'reputation': 13, 'user_id': 8075028, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ad7e997fc06c25d085adc16cddd79a6?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/8075028/brian'}",True,137,1,1,1662189980,1660749529,73391014,CC BY-SA 4.0,https://stackoverflow.com/questions/73391014/amcharts-5-legend-stays-when-chart-is-deleted,AMCharts 5 legend stays when chart is deleted,,73590426.0,,,
184,"['javascript', 'reactjs', 'typescript', 'esbuild']","{'account_id': 14444130, 'reputation': 5860, 'user_id': 10433835, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/584735072160572/picture?type=large', 'display_name': 'anny123', 'link': 'https://stackoverflow.com/users/10433835/anny123'}",True,193,1,3,1662189696,1661946079,73555348,CC BY-SA 4.0,https://stackoverflow.com/questions/73555348/understanding-how-react-scripts-start-work,Understanding how react-scripts start work,,,,,
185,"['html', 'angular', 'typescript', 'ionic-framework', 'sass']","{'account_id': 24344642, 'reputation': 67, 'user_id': 18281480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e880780c890c04bd40b50cd67e8369db?s=256&d=identicon&r=PG&f=1', 'display_name': 'ALAIN TORRES', 'link': 'https://stackoverflow.com/users/18281480/alain-torres'}",True,210,1,0,1662156190,1661387398,73480707,CC BY-SA 4.0,https://stackoverflow.com/questions/73480707/how-can-i-pass-a-typescript-color-variable-to-an-html-div,How can I pass a TypeScript color variable to an HTML div?,1662156190.0,73481195.0,,,
186,"['node.js', 'typescript', 'typeorm']","{'account_id': 25067249, 'reputation': 3, 'user_id': 18921438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e493eea7c8c116f32f5471aca6055e2?s=256&d=identicon&r=PG', 'display_name': 'KleinerTraitor', 'link': 'https://stackoverflow.com/users/18921438/kleinertraitor'}",False,23,1,0,1662149396,1661943700,73554897,CC BY-SA 4.0,https://stackoverflow.com/questions/73554897/listen-to-external-change-in-db-with-typrorm,listen to external change in db with typrorm,1661943729.0,,,,
187,"['javascript', 'reactjs', 'typescript', 'next.js']","{'account_id': 26179032, 'reputation': 9, 'user_id': 19862681, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucrmAWxKl8zVQVYuDjB6j4o1HnaZ5LRihm4I1KY7=k-s256', 'display_name': 'Lucky492', 'link': 'https://stackoverflow.com/users/19862681/lucky492'}",True,59,1,0,1662141412,1661676124,73517215,CC BY-SA 4.0,https://stackoverflow.com/questions/73517215/why-is-nextjs-trying-to-import-a-stylesheet-which-doesnt-exist,Why is nextjs trying to import a stylesheet which doesn&#39;t exist?,1661775422.0,73586401.0,,,
188,"['reactjs', 'typescript', 'react-datepicker']","{'account_id': 8914592, 'reputation': 3293, 'user_id': 6653602, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/308958dfcf4e6e51275ac0a387a24363?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex T', 'link': 'https://stackoverflow.com/users/6653602/alex-t'}",True,1158,2,1,1662137337,1661953602,73556886,CC BY-SA 4.0,https://stackoverflow.com/questions/73556886/react-datepicker-with-custom-input-with-manual-typing,React-datepicker with custom input with manual typing,1662136596.0,73585753.0,,,
189,['typescript'],"{'account_id': 3983339, 'reputation': 2839, 'user_id': 3284707, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3284707', 'link': 'https://stackoverflow.com/users/3284707/user3284707'}",True,82,2,1,1662123326,1661357107,73476373,CC BY-SA 4.0,https://stackoverflow.com/questions/73476373/typescript-keyof-of-a-certain-type,Typescript keyof of a certain type,,73532368.0,,,
190,"['reactjs', 'typescript', 'react-hooks', 'internationalization', 'react-i18next']","{'account_id': 16531246, 'reputation': 57, 'user_id': 19733184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24dd863e345d45162a6ca954298d9658?s=256&d=identicon&r=PG&f=1', 'display_name': 'shinchan97', 'link': 'https://stackoverflow.com/users/19733184/shinchan97'}",True,89,2,3,1662118190,1661948078,73555759,CC BY-SA 4.0,https://stackoverflow.com/questions/73555759/how-to-minimize-the-number-of-usetranslation-i-must-call,How to minimize the number of useTranslation() I must call,,73571330.0,,,
191,"['javascript', 'typescript', 'unit-testing', 'axios', 'ts-jest']","{'account_id': 26156726, 'reputation': 45, 'user_id': 19843880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/611712499c6ad4e86dba9374d5847d39?s=256&d=identicon&r=PG&f=1', 'display_name': 'mattdonsk', 'link': 'https://stackoverflow.com/users/19843880/mattdonsk'}",True,35,2,1,1662104296,1661902313,73549446,CC BY-SA 4.0,https://stackoverflow.com/questions/73549446/how-to-use-typescript-jest-and-axios-to-mock-two-different-requests-in-the-same,"How to use Typescript, Jest and Axios to mock two different requests in the same unit test?",,73549674.0,,,
192,"['javascript', 'reactjs', 'typescript']","{'account_id': 3644631, 'reputation': 3315, 'user_id': 3037960, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://i.stack.imgur.com/cU2Gf.jpg?s=256&g=1', 'display_name': 'Suisse', 'link': 'https://stackoverflow.com/users/3037960/suisse'}",True,160,1,1,1662099875,1661933427,73552761,CC BY-SA 4.0,https://stackoverflow.com/questions/73552761/add-types-for-passing-a-ref-state-setter-from-parent-to-child-with-typescript-in,Add types for passing a ref state setter from parent to child with TypeScript in React,1661939737.0,73554020.0,,,
193,"['typescript', 'unit-testing', 'promise', 'mean', 'ts-mockito']","{'account_id': 26208700, 'reputation': 1, 'user_id': 19887919, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b89efd01ba41b5251e1ac93b08a419d3?s=256&d=identicon&r=PG', 'display_name': 'po-cha-na-quar-hip', 'link': 'https://stackoverflow.com/users/19887919/po-cha-na-quar-hip'}",True,15,1,0,1662099057,1661954876,73557197,CC BY-SA 4.0,https://stackoverflow.com/questions/73557197/why-do-i-get-an-assertionerror-expected-methodtostub-on-mocking-a-method-return,Why do I get an AssertionError: expected MethodToStub on mocking a method returning a promise,1661954899.0,73578434.0,,,
194,"['angular', 'typescript']","{'account_id': 71399, 'reputation': 135, 'user_id': 206567, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/02ab07612ab1bf8e8e49c909d21f9de0?s=256&d=identicon&r=PG', 'display_name': 'Jefferson', 'link': 'https://stackoverflow.com/users/206567/jefferson'}",True,163,1,1,1662096201,1661367690,73478395,CC BY-SA 4.0,https://stackoverflow.com/questions/73478395/anywindow-how-to-check-if-package-is-installed,(&lt;any&gt;window) How to check if package is installed,1661666268.0,,,,
195,"['typescript', 'typescript-typings']","{'account_id': 2816973, 'reputation': 153, 'user_id': 4818123, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/e9734aec5286ca639c05dd7ce7437afd?s=256&d=identicon&r=PG', 'display_name': 'Takeshi Tokugawa YD', 'link': 'https://stackoverflow.com/users/4818123/takeshi-tokugawa-yd'}",True,59,1,1,1662094599,1661779127,73529441,CC BY-SA 4.0,https://stackoverflow.com/questions/73529441/how-to-access-to-interface-or-type-alias-which-has-not-been-explicitly-exported,How to access to interface or type alias which has not been explicitly exported in TypeScript type definitions?,1662079260.0,73577571.0,,,
196,"['angular', 'typescript', 'unit-testing', 'karma-jasmine']","{'account_id': 9630900, 'reputation': 165, 'user_id': 7148829, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://lh3.googleusercontent.com/-96uWiSoUxG0/AAAAAAAAAAI/AAAAAAAAB18/347DNIk5LUE/photo.jpg?sz=256', 'display_name': 'Kowshik ', 'link': 'https://stackoverflow.com/users/7148829/kowshik'}",False,72,0,0,1662092761,1661778320,73529246,CC BY-SA 4.0,https://stackoverflow.com/questions/73529246/angular-unit-testcases-for-viewchildren-querylist,Angular unit testcases for @ViewChildren QueryList,1662092761.0,,,,
197,"['angular', 'typescript']","{'account_id': 4641573, 'reputation': 133, 'user_id': 3761259, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/ABrOe.jpg?s=256&g=1', 'display_name': 'nahaelem', 'link': 'https://stackoverflow.com/users/3761259/nahaelem'}",False,42,1,0,1662066552,1660158583,73311545,CC BY-SA 4.0,https://stackoverflow.com/questions/73311545/how-to-load-a-list-of-different-components-dynamically,How to load a list of different components dynamically,,,,,
198,"['reactjs', 'typescript', 'dynamic', 'components']","{'account_id': 20008646, 'reputation': 19, 'user_id': 14666089, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lYePymLznOA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnbkKplsUtDxAWlIcZJl-nSNrk7Nw/s96-c/photo.jpg?sz=256', 'display_name': 'CristianContre', 'link': 'https://stackoverflow.com/users/14666089/cristiancontre'}",True,53,1,1,1662044307,1661740735,73523668,CC BY-SA 4.0,https://stackoverflow.com/questions/73523668/dynamic-typescript-props-on-dynamic-react-components,Dynamic Typescript props on dynamic react components,,73571506.0,,,
199,"['typescript', 'widget', 'figma']","{'account_id': 26042682, 'reputation': 11, 'user_id': 19747164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d509d6fe7d86c2e1b1121699620452d6?s=256&d=identicon&r=PG', 'display_name': 'kevn', 'link': 'https://stackoverflow.com/users/19747164/kevn'}",False,224,1,1,1662039097,1660265912,73328264,CC BY-SA 4.0,https://stackoverflow.com/questions/73328264/typescript-how-to-create-three-state-toggle-button-that-changes-color-and-text,Typescript - How to create three state toggle button that changes color and text when clicked,1660293930.0,,,,
200,"['typescript', 'babeljs', 'bundler', 'rollupjs']","{'account_id': 7980391, 'reputation': 301, 'user_id': 6021966, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-wE_jLfOyohk/AAAAAAAAAAI/AAAAAAAACI0/ActLdELCyxI/photo.jpg?sz=256', 'display_name': 'JDH', 'link': 'https://stackoverflow.com/users/6021966/jdh'}",False,37,1,0,1662034566,1661957664,73557839,CC BY-SA 4.0,https://stackoverflow.com/questions/73557839/rollup-cannot-resolve-dependencies-without-an-extension-same-file-extension-imp,Rollup cannot resolve dependencies without an extension (same file extension import),,,,,
201,"['javascript', 'angular', 'typescript']","{'account_id': 17975981, 'reputation': 21, 'user_id': 13063541, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjTIJ8HcP-UERvRbS6KS31LbYrlOBXHn7hNV24wVQ=k-s256', 'display_name': 'Leonardo Rodrigues', 'link': 'https://stackoverflow.com/users/13063541/leonardo-rodrigues'}",True,550,3,1,1662030914,1661396526,73481423,CC BY-SA 4.0,https://stackoverflow.com/questions/73481423/cannot-read-properties-of-undefined-reading-filter,Cannot read properties of undefined (reading &#39;filter&#39;),1661396695.0,,,,
202,"['typescript', 'typescript-typings', 'typescript-generics']","{'account_id': 4494911, 'reputation': 1113, 'user_id': 3654943, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/hoso8.png?s=256&g=1', 'display_name': 'Profesor08', 'link': 'https://stackoverflow.com/users/3654943/profesor08'}",True,33,1,-1,1662030851,1661948418,73555821,CC BY-SA 4.0,https://stackoverflow.com/questions/73555821/how-to-type-a-function-or-object-to-receive-propertis-of-same-value,How to type a function or object to receive propertis of same value,,73568419.0,,,
203,"['reactjs', 'typescript', 'unit-testing', 'jestjs', 'mocking']","{'account_id': 25244393, 'reputation': 1, 'user_id': 19077846, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw74Tg6xxb2-9Axju6Vq3Nws_RbldyZ4KJ5bjFl=k-s256', 'display_name': 'Taras Osyka', 'link': 'https://stackoverflow.com/users/19077846/taras-osyka'}",False,67,0,0,1662030638,1661378597,73479935,CC BY-SA 4.0,https://stackoverflow.com/questions/73479935/mocking-compound-components-with-jest,Mocking compound components with Jest,1662030638.0,,,,
204,"['typescript', 'http', 'aws-lambda', 'zip', 'aws-api-gateway']","{'account_id': 21334335, 'reputation': 1, 'user_id': 15705785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61ee2d5bf715fc722db24a798937d120?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ant&#244;nio', 'link': 'https://stackoverflow.com/users/15705785/ant%c3%b4nio'}",False,36,1,0,1662030499,1661952320,73556610,CC BY-SA 4.0,https://stackoverflow.com/questions/73556610/delevering-zip-file-over-http-response-in-an-aws-typescript-lambda-attached-to-a,Delevering zip file over HTTP response in an AWS TypeScript Lambda attached to API Gateway,,,,,
205,"['angular', 'typescript', 'multi-select', 'ngx-translate']","{'account_id': 25977738, 'reputation': 1, 'user_id': 19691960, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlzOD3PJxPb70wSK8JxvCeDqY8mJ2r-CXvT0_b4=k-s256', 'display_name': 'Felipe-Greggio', 'link': 'https://stackoverflow.com/users/19691960/felipe-greggio'}",False,72,0,0,1662029704,1660225740,73321841,CC BY-SA 4.0,https://stackoverflow.com/questions/73321841/how-to-translate-textfield-in-ng-multiselect-dropdown-settings,How to translate textField in ng-multiselect-dropdown settings,1662029704.0,,,,
206,"['reactjs', 'typescript', 'react-hook-form', 'react-tsx']","{'account_id': 25877014, 'reputation': 13, 'user_id': 19606800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9952d31e9e6189770f5aa73df807d12?s=256&d=identicon&r=PG', 'display_name': 'jack', 'link': 'https://stackoverflow.com/users/19606800/jack'}",False,21,1,0,1662029475,1661931096,73552342,CC BY-SA 4.0,https://stackoverflow.com/questions/73552342/a-condition-on-onsubmit-to-send-email-with-emailjs-in-type-script-only-when-a-re,a condition on onSubmit to send email with emailjs in type script only when a react-hook-form have no erros?,,,,,
207,"['javascript', 'reactjs', 'typescript', 'react-hooks', 'state']","{'account_id': 19981008, 'reputation': 653, 'user_id': 14644191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3410e554915d3770d779f027e96c0bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sani', 'link': 'https://stackoverflow.com/users/14644191/sani'}",True,47,3,1,1662027213,1661867927,73543709,CC BY-SA 4.0,https://stackoverflow.com/questions/73543709/why-loading-state-is-not-being-updated-when-using-async-function-in-onclick,Why loading state is not being updated when using async function in onClick?,1661868038.0,,,,
208,"['typescript', 'algorithm', 'computational-geometry', 'convex-hull']","{'account_id': 472790, 'reputation': 662, 'user_id': 881481, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/1d867273499ce1dc2bc441335973cd58?s=256&d=identicon&r=PG', 'display_name': 'Logan R. Kearsley', 'link': 'https://stackoverflow.com/users/881481/logan-r-kearsley'}",False,93,2,0,1662023405,1660840671,73406649,CC BY-SA 4.0,https://stackoverflow.com/questions/73406649/linear-graham-scan-for-convex-hull-of-simple-polygon-failing,Linear Graham scan for convex hull of simple polygon failing,,,,,
209,"['angular', 'typescript', 'angular-cli']","{'account_id': 15475739, 'reputation': 163, 'user_id': 11164450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3873f3c7a9927f563a4c557e89873980?s=256&d=identicon&r=PG&f=1', 'display_name': 'gipcu', 'link': 'https://stackoverflow.com/users/11164450/gipcu'}",True,29,1,0,1662022775,1661954892,73557201,CC BY-SA 4.0,https://stackoverflow.com/questions/73557201/typescript-vs-es6-ts2306-file-src-app-model-ts-is-not-a-module,Typescript vs ES6 - TS2306: File &#39;../src/app/model.ts&#39; is not a module,,73557824.0,,,
210,"['javascript', 'typescript']","{'account_id': 15495571, 'reputation': 43, 'user_id': 11201996, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10219584030617837/picture?type=large', 'display_name': 'isse28', 'link': 'https://stackoverflow.com/users/11201996/isse28'}",False,54,1,1,1662016721,1660146828,73309283,CC BY-SA 4.0,https://stackoverflow.com/questions/73309283/using-new-date-in-typescript-throws-an-error-new-expression-whose-target,"using new Date () in typescript throws an error: &#39;new&#39; expression, whose target lacks a construct signature, implicitly has an &#39;any&#39; type?",1660148313.0,,,,
211,"['typescript', 'generics', 'es6-class']","{'account_id': 24385909, 'reputation': 51, 'user_id': 18316696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/036482bf88ea7756b9ec572569161b46?s=256&d=identicon&r=PG', 'display_name': 'CM K', 'link': 'https://stackoverflow.com/users/18316696/cm-k'}",False,82,0,0,1662004962,1659626796,73238519,CC BY-SA 4.0,https://stackoverflow.com/questions/73238519/restrict-access-to-certain-class-methods-based-on-selected-generic-type,Restrict Access to Certain Class Methods Based on Selected Generic Type,1662004962.0,,,,
212,"['javascript', 'typescript', 'generics', 'types']","{'account_id': 20563949, 'reputation': 47, 'user_id': 17227840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7da4438f9e72eef28f384dcb495d2227?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vlad', 'link': 'https://stackoverflow.com/users/17227840/vlad'}",True,59,1,1,1661986989,1661889082,73547784,CC BY-SA 4.0,https://stackoverflow.com/questions/73547784/how-to-fix-types-mismatch,How to fix types mismatch,1661890743.0,73548116.0,,,
213,"['reactjs', 'typescript', 'storybook', 'storybook-addon']","{'account_id': 12063537, 'reputation': 601, 'user_id': 8821635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7af91b4d2a5ec2e0d1ab925527f8fdec?s=256&d=identicon&r=PG&f=1', 'display_name': 'calvert', 'link': 'https://stackoverflow.com/users/8821635/calvert'}",False,29,0,1,1661982236,1661296501,73465878,CC BY-SA 4.0,https://stackoverflow.com/questions/73465878/storybook-typescript-not-loading-newly-added-props-type-need-storybook-restart,"Storybook Typescript not loading newly added props type, need storybook restart",1661982236.0,,,,
214,"['typescript', 'expo', 'react-native-vector-icons']","{'account_id': 434227, 'reputation': 2055, 'user_id': 820067, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c00204f1865e9863a84ab9b4f880f0c6?s=256&d=identicon&r=PG', 'display_name': 'razor7', 'link': 'https://stackoverflow.com/users/820067/razor7'}",True,157,1,1,1661979508,1661447316,73491330,CC BY-SA 4.0,https://stackoverflow.com/questions/73491330/expo-vector-icons-ionicons-name-prop-typescript-error,@expo/vector-icons Ionicons name prop TypeScript error,1661979508.0,,,,
215,"['html', 'angular', 'typescript', 'html-select']","{'account_id': 372281, 'reputation': 748, 'user_id': 721253, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/99e576731684a030c989d2fedb468c6d?s=256&d=identicon&r=PG', 'display_name': 'oscurodrago', 'link': 'https://stackoverflow.com/users/721253/oscurodrago'}",False,31,0,0,1661976279,1661442466,73490426,CC BY-SA 4.0,https://stackoverflow.com/questions/73490426/attr-selected-shows-on-source-html-but-dosent-get-selected,attr.selected shows on Source HTMl but dosen&#39;t get selected,1661976279.0,,,,
216,"['javascript', 'reactjs', 'typescript', 'next.js']","{'account_id': 22390594, 'reputation': 1072, 'user_id': 16732680, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/o8zFL.jpg?s=256&g=1', 'display_name': 'dokichan', 'link': 'https://stackoverflow.com/users/16732680/dokichan'}",True,43,1,1,1661973487,1661884922,73547127,CC BY-SA 4.0,https://stackoverflow.com/questions/73547127/how-to-set-route-in-next-js,How to set route in Next.js,,73560905.0,,,
217,"['angular', 'typescript', 'chart.js', 'ng2-charts']","{'account_id': 13810918, 'reputation': 123, 'user_id': 9968694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6910b1e560cbac3a1d488c231c643ed0?s=256&d=identicon&r=PG&f=1', 'display_name': 'A.Mac', 'link': 'https://stackoverflow.com/users/9968694/a-mac'}",True,127,1,0,1661970465,1661877491,73545831,CC BY-SA 4.0,https://stackoverflow.com/questions/73545831/refresh-ng2-chart-when-new-api-call-is-made,Refresh ng2-chart when new api call is made,1661957172.0,73560360.0,,,
