,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
745,"['angular', 'typescript']","{'account_id': 14730943, 'reputation': 7, 'user_id': 10638252, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2155251237840357/picture?type=large', 'display_name': 'Vitalii Pshenychniuk', 'link': 'https://stackoverflow.com/users/10638252/vitalii-pshenychniuk'}",True,62,1,0,1553768012,1553763338,55393511,CC BY-SA 4.0,https://stackoverflow.com/questions/55393511/how-to-find-class-variable-with-string-selected-from-dropdown,How to find class variable with string selected from DropDown,55393596.0,1553768012.0,,,
746,"['typescript', 'vue.js']","{'account_id': 3444631, 'reputation': 7655, 'user_id': 3872976, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bNNko.jpg?s=256&g=1', 'display_name': 'deathangel908', 'link': 'https://stackoverflow.com/users/3872976/deathangel908'}",True,1385,1,0,1553767692,1553759338,55392496,CC BY-SA 4.0,https://stackoverflow.com/questions/55392496/declare-interface-in-typescript-from-module,declare interface in typescript from module,,1553766244.0,,,
747,"['typescript', 'filter', 'angular6']","{'account_id': 12492271, 'reputation': 41, 'user_id': 9093447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f6b0e08540b26a039dc282c9fe25a62?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lokesh', 'link': 'https://stackoverflow.com/users/9093447/lokesh'}",True,1101,1,0,1553766406,1553757410,55392027,CC BY-SA 4.0,https://stackoverflow.com/questions/55392027/display-filter-based-on-dropdown-selected-value,Display filter based on dropdown selected value,55394508.0,1553757946.0,,,
748,"['javascript', 'reactjs', 'typescript', 'redux', 'state']","{'user_type': 'does_not_exist', 'display_name': 'user10104341'}",True,210,2,1,1553765792,1553764478,55393874,CC BY-SA 4.0,https://stackoverflow.com/questions/55393874/reactjs-cannot-update-during-an-existing-state-transition,ReactJS | Cannot update during an existing state transition,55393951.0,,,,
749,"['angular', 'typescript']","{'account_id': 2191125, 'reputation': 855, 'user_id': 1938143, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/cf445fb6b99165c130bc337b480aa691?s=256&d=identicon&r=PG', 'display_name': 'user1938143', 'link': 'https://stackoverflow.com/users/1938143/user1938143'}",True,115,1,0,1553765286,1553371497,55317878,CC BY-SA 4.0,https://stackoverflow.com/questions/55317878/how-to-set-or-pass-a-property-state-between-unnested-component-in-angular,How to set or pass a property state between unnested component in Angular,55318104.0,,,,
750,"['html', 'angularjs', 'typescript']","{'account_id': 4824582, 'reputation': 101, 'user_id': 3894337, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/2b21ae8b5838b08df4cdd6e087d87289?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rabindra', 'link': 'https://stackoverflow.com/users/3894337/rabindra'}",False,164,2,-4,1553761220,1553748718,55390393,CC BY-SA 4.0,https://stackoverflow.com/questions/55390393/restrict-special-characters-into-input-box,restrict special characters into input box,,1553759871.0,,,
751,"['javascript', 'reactjs', 'typescript']","{'account_id': 15293097, 'reputation': 253, 'user_id': 11034056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b9ec8f7ced535c7699bd00f19a76f9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ktr1000', 'link': 'https://stackoverflow.com/users/11034056/ktr1000'}",True,2110,1,0,1553759805,1553759196,55392453,CC BY-SA 4.0,https://stackoverflow.com/questions/55392453/react-with-typescriptunable-to-pass-function-prop-to-child-component,React with Typescript:Unable to pass function prop to child component,,1553759805.0,,,
752,"['angular', 'typescript', 'bootstrap-modal', 'ng-bootstrap']","{'account_id': 15345663, 'reputation': 45, 'user_id': 11071159, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0f38a46fe42144b0bbe7c498aa13231?s=256&d=identicon&r=PG&f=1', 'display_name': 'y3v2btr93iq', 'link': 'https://stackoverflow.com/users/11071159/y3v2btr93iq'}",False,64,0,1,1553759222,1553759222,55392461,CC BY-SA 4.0,https://stackoverflow.com/questions/55392461/error-displaying-ng-bootstrap-modal-unrecognized-feature,Error displaying ng-bootstrap modal: Unrecognized feature: &#39; &#39;,,,,,
753,"['typescript', 'angular-cli']","{'account_id': 10602507, 'reputation': 448, 'user_id': 7856143, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/117876b42ac1442bbdd204a0d3f13c0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ulises 2010', 'link': 'https://stackoverflow.com/users/7856143/ulises-2010'}",True,155,2,1,1553758410,1553696352,55379487,CC BY-SA 4.0,https://stackoverflow.com/questions/55379487/angular-environment-dont-loaded,Angular environment don&#39;t loaded,,,,,
754,"['javascript', 'json', 'typescript']","{'account_id': 14369748, 'reputation': 41, 'user_id': 10379826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fabda221497fa0b9c6e9820b1e4c7c10?s=256&d=identicon&r=PG&f=1', 'display_name': 'jbrch', 'link': 'https://stackoverflow.com/users/10379826/jbrch'}",False,82,0,0,1553758003,1553756749,55391893,CC BY-SA 4.0,https://stackoverflow.com/questions/55391893/how-to-turn-an-object-into-a-string-array,How to turn an object into a string array,,1553758003.0,,,
755,"['angular', 'typescript', 'rest', 'casting', 'angular-cli']","{'account_id': 331146, 'reputation': 6588, 'user_id': 655667, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/6438901c755695e4a34aa760f9372da6?s=256&d=identicon&r=PG', 'display_name': 'Barry Chapman', 'link': 'https://stackoverflow.com/users/655667/barry-chapman'}",False,915,2,0,1553757541,1553756174,55391761,CC BY-SA 4.0,https://stackoverflow.com/questions/55391761/how-to-map-a-response-object-to-a-type-interface-consisting-of-a-few-other-type,How to map a response object to a Type interface consisting of a few other Type Interfaces in Angular 7,,,,,
756,"['html', 'angular', 'typescript']","{'account_id': 11211878, 'reputation': 1, 'user_id': 8225718, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SIxTx.jpg?s=256&g=1', 'display_name': 'S.Nadaf', 'link': 'https://stackoverflow.com/users/8225718/s-nadaf'}",False,40,1,0,1553756842,1553750428,55390648,CC BY-SA 4.0,https://stackoverflow.com/questions/55390648/how-can-i-move-a-element-in-div-like-a-chess-board-using-input-values-like-if-in,How can I move a element in div like a chess board using input values like if input.value==1 ; moveUp(); and get currentPositon(),,1553752899.0,,,
757,"['angular', 'typescript', 'npm', 'angular6']","{'account_id': 15518355, 'reputation': 23, 'user_id': 11195167, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Bguu4jPFzQU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reFQS_duuAvtL9u9TpdvaogBn2BhA/mo/photo.jpg?sz=256', 'display_name': 'Aswin Kumar S', 'link': 'https://stackoverflow.com/users/11195167/aswin-kumar-s'}",False,515,0,0,1553756448,1553752480,55390973,CC BY-SA 4.0,https://stackoverflow.com/questions/55390973/how-to-append-button-and-onclick-event-with-the-ngx-lightbox,How to append button and onclick event with the ngx-lightbox?,,1553756448.0,,,
758,"['json', 'typescript']","{'account_id': 2560221, 'reputation': 1, 'user_id': 2221358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77fe1b53433676baf404688b778936a1?s=256&d=identicon&r=PG', 'display_name': 'jzb', 'link': 'https://stackoverflow.com/users/2221358/jzb'}",True,62,2,-1,1553756308,1553738267,55389071,CC BY-SA 4.0,https://stackoverflow.com/questions/55389071/complex-type-of-json-to-load-in-object-in-type-script,Complex type of JSON to load in Object in Type Script,,1553754074.0,,,
759,"['html', 'angular', 'typescript']","{'account_id': 5339345, 'reputation': 2257, 'user_id': 4257073, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/299e970ec23bd73892db56c22d02b442?s=256&d=identicon&r=PG&f=1', 'display_name': 'QWERTY', 'link': 'https://stackoverflow.com/users/4257073/qwerty'}",True,1446,2,1,1553754479,1553753662,55391191,CC BY-SA 4.0,https://stackoverflow.com/questions/55391191/sorting-dropdown-in-angular-without-case-sensitive,Sorting dropdown in Angular without case sensitive,55391275.0,,,,
760,['typescript'],"{'account_id': 8632300, 'reputation': 72676, 'user_id': 6463558, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/g22sX.jpg?s=256&g=1', 'display_name': 'slideshowp2', 'link': 'https://stackoverflow.com/users/6463558/slideshowp2'}",True,596,1,1,1553753015,1553746969,55390133,CC BY-SA 4.0,https://stackoverflow.com/questions/55390133/how-to-make-optional-properties-to-required-based-on-a-condition,How to make optional properties to required based on a condition?,55391073.0,1553747308.0,,,
761,"['javascript', 'mongodb', 'typescript', 'express', 'schema']","{'account_id': 15525404, 'reputation': 35, 'user_id': 11200364, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-J4eOf51KnvI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcFKMGdoKdWKJ5IJFO9BfzN_lOrfA/mo/photo.jpg?sz=256', 'display_name': 'Salma Zaghloul', 'link': 'https://stackoverflow.com/users/11200364/salma-zaghloul'}",True,31,1,1,1553749578,1553743727,55389726,CC BY-SA 4.0,https://stackoverflow.com/questions/55389726/mongodb-how-to-populate-a-schema-referenced-in-my-schema-through-my-api,Mongodb: how to populate a schema referenced in my schema through my api,55390276.0,1553747831.0,,,
762,"['angular', 'typescript', 'ng-bootstrap']","{'account_id': 10716178, 'reputation': 1, 'user_id': 11269694, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PqEgUSWjb3M/AAAAAAAAAAI/AAAAAAAAAGM/S0Tcay2QikQ/photo.jpg?sz=256', 'display_name': 'Pablo Aguilar', 'link': 'https://stackoverflow.com/users/11269694/pablo-aguilar'}",False,473,0,0,1553747109,1553744218,55389798,CC BY-SA 4.0,https://stackoverflow.com/questions/55389798/how-to-add-a-new-set-of-images-in-ng-carousel-and-go-to-the-next-slide-at-the-sa,How to add a new set of images in ng carousel and go to the next slide at the same time?,,1553746319.0,,,
763,"['reactjs', 'typescript', 'state', 'jsx']","{'account_id': 11640421, 'reputation': 689, 'user_id': 8525056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5895d0e70d946fbe5ab7c9aaf6b8aee3?s=256&d=identicon&r=PG&f=1', 'display_name': 'invrt', 'link': 'https://stackoverflow.com/users/8525056/invrt'}",True,27,1,0,1553742610,1553737408,55388970,CC BY-SA 4.0,https://stackoverflow.com/questions/55388970/update-state-based-on-object-selection-from-dropdown-menu,Update State based on Object selection from dropdown menu,55389599.0,,,,
764,"['arrays', 'angular', 'typescript', 'sorting', 'merge']","{'account_id': 3708916, 'reputation': 312, 'user_id': 3086744, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/d27a7034fa78266ed56a4ee9a7da3598?s=256&d=identicon&r=PG&f=1', 'display_name': 'et3rnal', 'link': 'https://stackoverflow.com/users/3086744/et3rnal'}",True,345,1,1,1553741096,1553733005,55388464,CC BY-SA 4.0,https://stackoverflow.com/questions/55388464/push-items-in-objects-from-array-when-match,Push items in objects from array when match,55389354.0,,,,
765,"['angular', 'typescript']","{'account_id': 15620238, 'reputation': 11, 'user_id': 11269292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28a50124f2d03f3a53daff5955f7a9ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'codeninja', 'link': 'https://stackoverflow.com/users/11269292/codeninja'}",False,43,2,1,1553739670,1553732883,55388453,CC BY-SA 4.0,https://stackoverflow.com/questions/55388453/angular7-view-doesnt-get-updated-when-using-debouncer,Angular7 - view doesnt get updated when using debouncer,,1553738966.0,,,
766,"['arrays', 'angular', 'typescript', 'angular7']","{'account_id': 100757, 'reputation': 3295, 'user_id': 271450, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fffc64449edc9c85b46a1a886bbe8cf7?s=256&d=identicon&r=PG', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/271450/jonathan'}",True,114,2,-3,1553737502,1553734713,55388658,CC BY-SA 4.0,https://stackoverflow.com/questions/55388658/angular-cannot-read-property-fruits-of-undefined,"angular, cannot read property &#39;fruits&#39; of undefined",55388822.0,1553735913.0,,,
767,['typescript'],"{'account_id': 31070, 'reputation': 1133, 'user_id': 85094, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc0c6f474e2c3964512698ca7d648867?s=256&d=identicon&r=PG', 'display_name': 'Serkan Yersen', 'link': 'https://stackoverflow.com/users/85094/serkan-yersen'}",True,340,1,1,1553736374,1553712941,55384614,CC BY-SA 4.0,https://stackoverflow.com/questions/55384614/overriding-iterator-signature,Overriding Iterator Signature,55388864.0,1553717380.0,,,
768,"['javascript', 'node.js', 'angular', 'typescript', 'rxjs']","{'account_id': 1859358, 'reputation': 38075, 'user_id': 1684269, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5adbf1d60d27b9ee3aeee069591ba88b?s=256&d=identicon&r=PG', 'display_name': 'Ole', 'link': 'https://stackoverflow.com/users/1684269/ole'}",True,136,2,-1,1553736201,1553202519,55289287,CC BY-SA 4.0,https://stackoverflow.com/questions/55289287/is-it-always-enought-to-use-to-obtain-the-correct-boolean-value-in-javascript,Is it always enought to use !! to obtain the correct boolean value in Javascript,55289431.0,1553736201.0,,,
769,"['typescript', 'inference']","{'account_id': 13792818, 'reputation': 268, 'user_id': 9954739, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/933bf1b249d80ff24de938dbce3ff195?s=256&d=identicon&r=PG', 'display_name': 'Amin Paks', 'link': 'https://stackoverflow.com/users/9954739/amin-paks'}",True,23,1,0,1553736000,1553735563,55388762,CC BY-SA 4.0,https://stackoverflow.com/questions/55388762/is-there-a-way-to-make-inference-work-with-extended-string-in-conditional-typesc,Is there a way to make inference work with extended string in conditional typescript?,55388819.0,,,,
770,"['javascript', 'html', 'css', 'typescript']","{'account_id': 12935894, 'reputation': 11, 'user_id': 10356504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rL5e5.jpg?s=256&g=1', 'display_name': 'Presario Fortythree', 'link': 'https://stackoverflow.com/users/10356504/presario-fortythree'}",True,139,2,-3,1553735322,1553733158,55388481,,https://stackoverflow.com/questions/55388481/if-checkbox-is-checked-onload-display-textbox-if-not-do-not-show-textbox,"IF checkbox is checked ONLOAD, display textbox, IF NOT, do not show textbox",55388554.0,,1553757437.0,Needs more focus,
771,"['javascript', 'node.js', 'git', 'typescript', 'npm']","{'account_id': 78790, 'reputation': 4011, 'user_id': 223963, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/e60951bafe8df698109fa59f587eead2?s=256&d=identicon&r=PG', 'display_name': 'Ari', 'link': 'https://stackoverflow.com/users/223963/ari'}",False,431,1,1,1553728089,1553721949,55386688,CC BY-SA 4.0,https://stackoverflow.com/questions/55386688/triggering-prepare-on-npm-install,Triggering Prepare on NPM Install,,,,,
772,"['typescript', 'ionic3', 'es6-promise', 'angular-promise']","{'account_id': 6429981, 'reputation': 3982, 'user_id': 4983589, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/610eb31d22385e4687f5f50636ed904e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sireini', 'link': 'https://stackoverflow.com/users/4983589/sireini'}",True,34,1,0,1553726367,1553723384,55387002,CC BY-SA 4.0,https://stackoverflow.com/questions/55387002/promise-resolved-data-is-not-accesable,Promise resolved data is not accesable,55387554.0,,,,
773,['typescript'],"{'user_type': 'does_not_exist', 'display_name': 'user578895'}",True,2719,1,8,1553725806,1553722629,55386842,CC BY-SA 4.0,https://stackoverflow.com/questions/55386842/typescript-copying-only-function-arguments-and-not-return-type,Typescript copying only function arguments and not return type,55387456.0,,,,
774,"['html', 'angular', 'typescript', 'ionic4']","{'account_id': 14664468, 'reputation': 165, 'user_id': 10590692, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-WR32-8bIVWQ/AAAAAAAAAAI/AAAAAAAACfQ/O2ip44qp3ZE/photo.jpg?sz=256', 'display_name': 'JoSeBu', 'link': 'https://stackoverflow.com/users/10590692/josebu'}",True,3821,1,0,1553724500,1553701540,55381290,CC BY-SA 4.0,https://stackoverflow.com/questions/55381290/disable-a-button-in-html-or-html-and-typescript,Disable a button in html or html and typescript,55381633.0,1553724500.0,,,
775,"['angular', 'typescript']","{'account_id': 13453715, 'reputation': 1093, 'user_id': 9707804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02f3d9355e85aff5e21323e8c50ddef4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ratnadeep', 'link': 'https://stackoverflow.com/users/9707804/ratnadeep'}",True,1129,1,1,1553724418,1553703316,55381901,CC BY-SA 4.0,https://stackoverflow.com/questions/55381901/how-to-fix-error-uncaught-in-promise-error-cannot-match-any-routes-url-seg,How to fix Error: Uncaught (in promise): Error: Cannot match any routes. URL Segment: &#39;****&#39;,55383623.0,1553724418.0,,,
776,"['angular', 'typescript']","{'account_id': 472445, 'reputation': 63, 'user_id': 880927, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb712d8df4080990e04ebddf191ccc3c?s=256&d=identicon&r=PG', 'display_name': 'yaksplat', 'link': 'https://stackoverflow.com/users/880927/yaksplat'}",True,142,1,0,1553722671,1553721553,55386617,CC BY-SA 4.0,https://stackoverflow.com/questions/55386617/property-includes-is-missing-in-type-interest,Property &#39;includes&#39; is missing in type &#39;interest&#39;,55386851.0,,,,
777,"['javascript', 'html', 'angular', 'typescript']","{'account_id': 9694641, 'reputation': 27, 'user_id': 7191533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d77313b3c12a50ab6567387e864284e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dejavu', 'link': 'https://stackoverflow.com/users/7191533/dejavu'}",False,31,0,0,1553722624,1553716762,55385523,CC BY-SA 4.0,https://stackoverflow.com/questions/55385523/is-it-possible-to-make-an-image-accessable-from-development-mode-and-production,Is it possible to make an image accessable from development mode AND production mode in Angular?,,1553722624.0,,,
778,"['javascript', 'typescript']","{'account_id': 153411, 'reputation': 2172, 'user_id': 368657, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/134190f7aeec482ff17a7ad101a37f67?s=256&d=identicon&r=PG', 'display_name': 'Juarrow', 'link': 'https://stackoverflow.com/users/368657/juarrow'}",True,49,1,0,1553722015,1553720423,55386372,CC BY-SA 4.0,https://stackoverflow.com/questions/55386372/distinct-1-step-difference-between-two-dates,Distinct 1-Step-Difference between two dates,55386529.0,1553721139.0,,,
779,"['angularjs', 'typescript', 'sqlite', 'ionic-framework', 'error-handling']","{'account_id': 12560387, 'reputation': 320, 'user_id': 9138382, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a921d6cffbce5de2ff34f4813f80b2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'HansiFLK', 'link': 'https://stackoverflow.com/users/9138382/hansiflk'}",True,1845,1,0,1553720621,1553717175,55385611,CC BY-SA 4.0,https://stackoverflow.com/questions/55385611/how-to-fix-argument-of-type-is-not-assignable-to-parameter-of-type-any,How to fix &#39;Argument of type &#39;{}&#39; is not assignable to parameter of type &#39;any[]&#39;. [ng] Property &#39;length&#39; is missing in type &#39;{}&#39;.&#39;,55386414.0,,,,
780,"['angular', 'typescript']","{'account_id': 5078610, 'reputation': 5, 'user_id': 4075365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/886bc00c011a19753816522367164779?s=256&d=identicon&r=PG&f=1', 'display_name': 'codingzx6r', 'link': 'https://stackoverflow.com/users/4075365/codingzx6r'}",False,118,1,0,1553719487,1553631079,55365521,CC BY-SA 4.0,https://stackoverflow.com/questions/55365521/how-to-change-object-from-hard-coded-to-dynamic-properties-in-typescript,How to change object from hard-coded to dynamic properties in TypeScript,,,,,
781,"['angular', 'typescript']","{'account_id': 2604371, 'reputation': 791, 'user_id': 5136485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5010d0a82ee6fb34eb9e9c6648088ed5?s=256&d=identicon&r=PG&f=1', 'display_name': 'delashum', 'link': 'https://stackoverflow.com/users/5136485/delashum'}",True,97,1,1,1553718887,1553717509,55385677,CC BY-SA 4.0,https://stackoverflow.com/questions/55385677/how-to-use-a-functions-parameter-type-in-typescript,How to use a functions parameter type in Typescript?,55385997.0,,,,
782,"['angularjs', 'typescript']","{'account_id': 15436763, 'reputation': 1, 'user_id': 11136645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a19b71703a76e0d83b95b557dfff603f?s=256&d=identicon&r=PG&f=1', 'display_name': 'bobthehackerman', 'link': 'https://stackoverflow.com/users/11136645/bobthehackerman'}",False,86,0,0,1553716834,1553716834,55385540,CC BY-SA 4.0,https://stackoverflow.com/questions/55385540/typeerror-cannot-read-property-id-of-undefined-routeparams-error,TypeError: Cannot read property &#39;id&#39; of undefined $routeparams error,,,,,
783,['typescript'],"{'account_id': 14644680, 'reputation': 569, 'user_id': 10576398, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc7637759c1df9d1f9fd4acab1375de2?s=256&d=identicon&r=PG&f=1', 'display_name': 'cameraguy258', 'link': 'https://stackoverflow.com/users/10576398/cameraguy258'}",False,123,1,-1,1553713120,1553707296,55383136,CC BY-SA 4.0,https://stackoverflow.com/questions/55383136/deploy-typescript-project-for-use-in-browser,Deploy Typescript project for use in browser?,,,,,
784,"['reactjs', 'typescript', 'react-redux']","{'account_id': 8643652, 'reputation': 843, 'user_id': 6471558, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e692dc54be613fd108b9f82f8ba3c0a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Haq.H', 'link': 'https://stackoverflow.com/users/6471558/haq-h'}",False,81,2,0,1553712118,1553702314,55381568,CC BY-SA 4.0,https://stackoverflow.com/questions/55381568/redux-does-not-recognize-dispatch-action-in-connect-statement,Redux does not recognize dispatch action in connect statement,,1553709405.0,,,
785,"['angular', 'typescript', 'ionic-framework', 'navigator']","{'account_id': 10942484, 'reputation': 307, 'user_id': 8041800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/513c32fac0a9f9280f00174c41eab130?s=256&d=identicon&r=PG&f=1', 'display_name': 'Avocado', 'link': 'https://stackoverflow.com/users/8041800/avocado'}",False,63,0,0,1553711544,1553706015,55382758,CC BY-SA 4.0,https://stackoverflow.com/questions/55382758/make-post-request-when-user-is-online-otherwise-store-in-local-storage,Make post request when user is online otherwise store in local storage,,1553711544.0,,,
786,"['javascript', 'typescript']","{'account_id': 1575990, 'reputation': 32351, 'user_id': 1778465, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/YsoSY.jpg?s=256&g=1', 'display_name': 'Get Off My Lawn', 'link': 'https://stackoverflow.com/users/1778465/get-off-my-lawn'}",True,39,1,0,1553711300,1553711059,55384170,CC BY-SA 4.0,https://stackoverflow.com/questions/55384170/types-for-array-prototype-find-with-an-array-deconstructor,Types for &#39;Array.prototype.find()&#39; with an array deconstructor,55384220.0,,,,
787,['typescript'],"{'user_type': 'does_not_exist', 'display_name': 'user578895'}",False,62,0,0,1553710728,1553710728,55384069,CC BY-SA 4.0,https://stackoverflow.com/questions/55384069/typescript-generic-extends-generic,Typescript generic extends generic?,,,,,
788,"['javascript', 'angular', 'typescript', 'amazon-s3', 'url-rewriting']","{'account_id': 14377042, 'reputation': 458, 'user_id': 10385262, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-A60lnpfJ-Vg/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWvWRuKdOqUAalP2U5YoQ_CcrrlWg/mo/photo.jpg?sz=256', 'display_name': 'Dexter', 'link': 'https://stackoverflow.com/users/10385262/dexter'}",False,20,0,0,1553709301,1553709301,55383694,CC BY-SA 4.0,https://stackoverflow.com/questions/55383694/unable-route-to-pages-after-doing-build-and-deployed-in-aws-instance-using-angul,unable route to pages after doing build and deployed in aws instance using angular,,,,,
789,"['angular', 'typescript', 'http', 'rxjs']","{'account_id': 11518709, 'reputation': 264, 'user_id': 8441289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1f901e1b3367a449db32c1b657bae84?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rob DePietro', 'link': 'https://stackoverflow.com/users/8441289/rob-depietro'}",True,566,1,0,1553708842,1553707437,55383182,CC BY-SA 4.0,https://stackoverflow.com/questions/55383182/angular-http-get-error-with-responsetype-text,Angular http.get error with {{responseType: &#39;text}},,1553707666.0,,,
790,"['angular', 'typescript', 'promise']","{'account_id': 15618126, 'reputation': 107, 'user_id': 11267783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f932c24300bb1fdab1a12d646b0057b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mo0nKizz', 'link': 'https://stackoverflow.com/users/11267783/mo0nkizz'}",True,123,1,0,1553707008,1553706751,55382980,,https://stackoverflow.com/questions/55382980/cant-access-to-module-in-promise-angular,Can&#39;t access to module in promise Angular,55383050.0,,1553712884.0,Duplicate,
791,"['javascript', 'node.js', 'typescript', 'promise']","{'account_id': 4402353, 'reputation': 1539, 'user_id': 3587624, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3587624', 'link': 'https://stackoverflow.com/users/3587624/user3587624'}",True,453,3,1,1553707000,1553706183,55382802,CC BY-SA 4.0,https://stackoverflow.com/questions/55382802/resolve-a-function-that-uses-promise,Resolve a function that uses Promise,55382875.0,1553707000.0,,,
792,"['javascript', 'angular', 'typescript', 'angular-router']","{'account_id': 4725582, 'reputation': 1010, 'user_id': 3822326, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/80878d93dab19638c712a6ebe958a281?s=256&d=identicon&r=PG&f=1', 'display_name': 'RandyDaddis', 'link': 'https://stackoverflow.com/users/3822326/randydaddis'}",True,1412,1,3,1553706039,1553704915,55382410,CC BY-SA 4.0,https://stackoverflow.com/questions/55382410/angular-7-2-0-type-string-is-not-assignable-to-type-runguardsandresolvers,Angular 7.2.0: Type &#39;string&#39; is not assignable to type &#39;RunGuardsAndResolvers&#39;,55382638.0,1553706039.0,,,
793,"['javascript', 'typescript']","{'account_id': 3396005, 'reputation': 11308, 'user_id': 2849613, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/SL5Wi.jpg?s=256&g=1', 'display_name': 'Maciej Treder', 'link': 'https://stackoverflow.com/users/2849613/maciej-treder'}",True,82,1,0,1553705582,1553702438,55381613,CC BY-SA 4.0,https://stackoverflow.com/questions/55381613/check-if-field-inside-composition-chain-is-not-undefined,Check if field inside composition chain is not undefined,55382600.0,,,,
